"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
2.206,0,0,0,-2.843133,0.000000,3.255150,4.293631,4.171791,14.796209,14.135569,1,16.561726,4.894536,3.391846,11.238013,4.994153,1.48398,0.11341,3.27742
2.207,0,0,0,-2.772462,0.000000,3.255392,4.290504,4.171399,14.787310,14.097033,1,16.552540,4.894841,3.393257,11.228604,4.995801,1.48299,0.10623,3.27737
2.208,0,0,0,-2.695492,0.000000,3.255554,4.287341,4.171072,14.778407,14.059127,1,16.542473,4.895232,3.394357,11.219186,4.997229,1.48651,0.08503,3.27730
2.209,0,0,0,-2.618523,0.000000,3.255261,4.284178,4.171504,14.769505,14.021222,1,16.532408,4.895622,3.395457,11.209768,4.998657,1.48817,0.09939,3.27698
2.210,0,0,0,-2.541553,0.000000,3.254912,4.281014,4.172029,14.760603,13.983317,1,16.522341,4.896012,3.396557,11.200350,5.000085,1.48517,0.10654,3.27660
2.211,0,0,0,-2.436984,0.000000,3.254401,4.278261,4.173488,14.752341,13.948983,1,16.512032,4.895882,3.397604,11.191435,5.000453,1.48224,0.09938,3.27658
2.212,0,0,0,-2.325940,0.000000,3.253869,4.275604,4.175063,14.744231,13.915486,1,16.501665,4.895629,3.398639,11.182637,5.000571,1.48521,0.08027,3.27666
2.213,0,0,0,-2.214897,0.000000,3.253398,4.272946,4.177502,14.736120,13.881990,1,16.491299,4.895376,3.399673,11.173840,5.000690,1.48289,0.09067,3.27667
2.214,0,0,0,-2.103853,0.000000,3.252934,4.270289,4.180049,14.728010,13.848494,1,16.480932,4.895123,3.400708,11.165043,5.000809,1.48235,0.09278,3.27667
2.215,0,0,0,-1.992756,0.000000,3.252650,4.268616,4.183244,14.720832,13.817439,1,16.470789,4.894542,3.401753,11.157144,4.999337,1.48398,0.09145,3.27686
2.216,0,0,0,-1.881645,0.000000,3.252387,4.267174,4.186519,14.713873,13.786957,1,16.460697,4.893884,3.402801,11.149455,4.997493,1.48401,0.09536,3.27708
2.217,0,0,0,-1.770535,0.000000,3.252040,4.265733,4.189865,14.706914,13.756474,1,16.450607,4.893226,3.403849,11.141767,4.995648,1.48273,0.10970,3.27682
2.218,0,0,0,-1.659424,0.000000,3.251682,4.264291,4.193221,14.699955,13.725992,1,16.440516,4.892568,3.404897,11.134078,4.993803,1.48688,0.10147,3.27644
2.219,0,0,0,-1.571204,0.000000,3.250980,4.263090,4.196069,14.693857,13.695161,1,16.430687,4.892912,3.405172,11.127028,4.990766,1.48561,0.08725,3.27673
2.220,0,0,0,-1.488354,0.000000,3.250236,4.261945,4.198854,14.687961,13.664247,1,16.420919,4.893491,3.405267,11.120130,4.987449,1.48495,0.11079,3.27719
2.221,0,0,0,-1.405503,0.000000,3.249393,4.260800,4.201011,14.682064,13.633333,1,16.411150,4.894070,3.405361,11.113230,4.984132,1.48463,0.10788,3.27759
2.222,0,0,0,-1.322653,0.000000,3.248537,4.259655,4.203090,14.676168,13.602420,1,16.401382,4.894649,3.405455,11.106331,4.980815,1.48665,0.09055,3.27797
2.223,0,0,0,-1.268428,0.000000,3.247900,4.258539,4.204530,14.674072,13.571559,1,16.391356,4.894666,3.405470,11.099718,4.977656,1.48361,0.07758,3.27719
2.224,0,0,0,-1.220918,0.000000,3.247291,4.257429,4.205892,14.672868,13.540710,1,16.381269,4.894552,3.405467,11.093173,4.974533,1.48488,0.11269,3.27612
2.225,0,0,0,-1.173409,0.000000,3.246897,4.256320,4.206535,14.671662,13.509863,1,16.371181,4.894437,3.405464,11.086629,4.971410,1.48453,0.10527,3.27628
2.226,0,0,0,-1.125899,0.000000,3.246529,4.255210,4.207089,14.670458,13.479014,1,16.361095,4.894323,3.405460,11.080084,4.968287,1.48254,0.08364,3.27673
2.227,0,0,0,-1.100781,0.000000,3.246306,4.254025,4.206936,14.675218,13.486259,1,16.350233,4.893592,3.405654,11.074114,4.961089,1.48302,0.09940,3.27707
2.228,0,0,0,-1.080915,0.000000,3.246101,4.252822,4.206696,14.681376,13.502438,1,16.339190,4.892717,3.405895,11.068279,4.952933,1.48476,0.11653,3.27737
2.229,0,0,0,-1.061049,0.000000,3.246065,4.251619,4.206271,14.687534,13.518617,1,16.328146,4.891842,3.406135,11.062444,4.944778,1.48911,0.10567,3.27725
2.230,0,0,0,-1.041183,0.000000,3.246049,4.250417,4.205823,14.693693,13.534796,1,16.317102,4.890967,3.406375,11.056609,4.936623,1.48393,0.10355,3.27702
2.231,0,0,0,-1.015830,0.000000,3.246204,4.249400,4.205734,14.706260,13.546914,1,16.305309,4.889538,3.406721,11.051559,4.928776,1.48357,0.10759,3.27716
2.232,0,0,0,-0.989189,0.000000,3.246380,4.248427,4.205688,14.720329,13.558080,1,16.293341,4.887978,3.407091,11.046696,4.921001,1.48418,0.09846,3.27739
2.233,0,0,0,-0.962548,0.000000,3.246510,4.247454,4.205995,14.734399,13.569245,1,16.281372,4.886419,3.407461,11.041831,4.913227,1.48448,0.08803,3.27719
2.234,0,0,0,-0.935907,0.000000,3.246633,4.246480,4.206345,14.748468,13.580411,1,16.269403,4.884859,3.407831,11.036966,4.905453,1.48590,0.10477,3.27689
2.235,0,0,0,-0.901200,0.000000,3.246537,4.245657,4.206923,14.768613,13.587375,1,16.257322,4.882271,3.407998,11.033289,4.899132,1.48546,0.10260,3.27652
2.236,0,0,0,-0.864600,0.000000,3.246413,4.244870,4.207530,14.790181,13.593353,1,16.245213,4.879441,3.408117,11.029889,4.893152,1.48260,0.08504,3.27614
2.237,0,0,0,-0.828000,0.000000,3.246370,4.244082,4.208423,14.811750,13.599331,1,16.233103,4.876612,3.408235,11.026489,4.887172,1.48380,0.10424,3.27625
2.238,0,0,0,-0.791401,0.000000,3.246337,4.243295,4.209350,14.833320,13.605309,1,16.220993,4.873782,3.408354,11.023089,4.881192,1.48451,0.11961,3.27647
2.239,0,0,0,-0.732894,0.000000,3.246703,4.242350,4.210684,14.860187,13.607076,1,16.208572,4.870290,3.409096,11.020858,4.876083,1.48444,0.10648,3.27676
2.240,0,0,0,-0.669249,0.000000,3.247118,4.241368,4.212069,14.888295,13.607855,1,16.196079,4.866643,3.409984,11.018899,4.871180,1.48514,0.07925,3.27707
2.241,0,0,0,-0.605603,0.000000,3.247725,4.240386,4.214046,14.916405,13.608633,1,16.183586,4.862996,3.410872,11.016941,4.866276,1.48470,0.09947,3.27682
2.242,0,0,0,-0.541958,0.000000,3.248356,4.239404,4.216097,14.944514,13.609412,1,16.171093,4.859349,3.411760,11.014982,4.861373,1.48387,0.10829,3.27644
2.243,0,0,0,-0.465486,0.000000,3.248977,4.238886,4.218834,14.976768,13.607574,1,16.159073,4.855065,3.412904,11.015485,4.857607,1.48401,0.09198,3.27679
2.244,0,0,0,-0.386006,0.000000,3.249598,4.238477,4.221657,15.009993,13.605124,1,16.147165,4.850631,3.414108,11.016565,4.854108,1.48358,0.08075,3.27733
2.245,0,0,0,-0.306526,0.000000,3.250715,4.238069,4.224765,15.043218,13.602673,1,16.135258,4.846198,3.415311,11.017645,4.850609,1.48444,0.09866,3.27725
2.246,0,0,0,-0.227045,0.000000,3.251893,4.237659,4.227910,15.076443,13.600221,1,16.123350,4.841764,3.416515,11.018725,4.847109,1.48500,0.10767,3.27702
2.247,0,0,1,-0.155463,0.000000,1.804873,4.237470,4.230893,15.113866,13.594705,1,16.111595,4.837787,3.419503,11.023158,4.844224,1.48302,0.08418,3.27704
2.248,0,0,0,-0.085733,0.000000,0.178861,4.237332,4.233856,15.152274,13.588469,0,16.099876,4.833916,3.422910,11.028378,4.841483,1.48418,0.10555,3.27711
2.249,0,0,0,-0.016003,0.000000,0.000000,4.237194,4.236631,15.190683,13.582233,0,16.088158,4.830045,3.426317,11.033598,4.838742,1.48273,0.10696,3.27695
2.250,0,0,0,0.053727,0.000000,0.000000,4.237056,4.239382,15.229092,13.575997,0,16.076437,4.826174,3.429724,11.038817,4.836001,1.48395,0.10165,3.27672
2.251,0,0,0,0.094509,0.000000,0.000000,4.237547,4.241928,15.272321,13.567388,0,16.064156,4.821644,3.430800,11.048118,4.834593,1.48369,0.09721,3.27686
2.252,0,0,0,0.128501,0.000000,0.000000,4.238185,4.244449,15.316680,13.558221,0,16.051741,4.816958,3.431330,11.058375,4.833498,1.48344,0.11196,3.27708
2.253,0,0,0,0.162493,0.000000,0.000000,4.238824,4.246268,15.361040,13.549054,0,16.039326,4.812274,3.431859,11.068633,4.832403,1.48276,0.10205,3.27707
2.254,0,0,0,0.196485,0.000000,0.000000,4.239462,4.248000,15.405399,13.539886,0,16.026913,4.807589,3.432388,11.078891,4.831307,1.48289,0.08158,3.27699
2.255,0,0,0,0.186977,0.000000,0.000000,4.240047,4.248535,15.454653,13.530502,0,16.014029,4.800828,3.430494,11.093098,4.831222,1.48282,0.10468,3.27716
2.256,0,0,0,0.167266,0.000000,0.000000,4.240619,4.248922,15.505054,13.521068,0,16.001034,4.793580,3.428032,11.108232,4.831373,1.48531,0.10940,3.27739
2.257,0,0,0,0.147554,0.000000,0.000000,4.241191,4.248222,15.555454,13.511632,0,15.988041,4.786332,3.425570,11.123364,4.831524,1.48489,0.09110,3.27744
2.258,0,0,0,0.127842,0.000000,0.000000,4.241763,4.247387,15.605856,13.502197,0,15.975047,4.779084,3.423108,11.138498,4.831676,1.48441,0.07101,3.27744
2.259,0,0,0,0.087402,0.000000,0.000000,4.241838,4.245762,15.658302,13.492837,0,15.962415,4.771865,3.415761,11.157427,4.831880,1.48470,0.10777,3.27750
2.260,0,0,0,0.042100,0.000000,0.000000,4.241796,4.244039,15.711228,13.483496,0,15.949868,4.764653,3.407268,11.177246,4.832096,1.48471,0.11583,3.27757
2.261,0,0,0,-0.003202,0.000000,0.000000,4.241754,4.241888,15.764154,13.474154,0,15.937322,4.757440,3.398775,11.197065,4.832312,1.48586,0.09015,3.27734
2.262,0,0,0,-0.048504,0.000000,0.000000,4.241713,4.239685,15.817080,13.464811,0,15.924775,4.750228,3.390282,11.216885,4.832528,1.48477,0.09745,3.27704
2.263,0,0,0,-0.090428,0.000000,0.000000,4.241358,4.237409,15.870312,13.455153,0,15.912975,4.742535,3.377121,11.241297,4.832842,1.48405,0.11994,3.27686
2.264,0,0,0,-0.131560,0.000000,0.000000,4.240931,4.235124,15.923615,13.445420,0,15.901350,4.734729,3.362865,11.266785,4.833178,1.48666,0.11447,3.27670
2.265,0,0,0,-0.172693,0.000000,0.000000,4.240504,4.232996,15.976919,13.435688,0,15.889726,4.726923,3.348608,11.292274,4.833515,1.48587,0.08126,3.27704
2.266,0,0,0,-0.213825,0.000000,0.000000,4.240076,4.230888,16.030222,13.425955,0,15.878101,4.719117,3.334352,11.317762,4.833851,1.48428,0.09580,3.27750
2.267,0,0,0,-0.245768,0.000000,0.000000,4.239683,4.229075,16.082020,13.416264,0,15.866676,4.711351,3.316159,11.346871,4.834426,1.48495,0.10205,3.27740
2.268,0,0,0,-0.275555,0.000000,0.000000,4.239297,4.227299,16.133463,13.406582,0,15.855298,4.703595,3.297044,11.376830,4.835056,1.48308,0.09620,3.27718
2.269,0,0,0,-0.305343,0.000000,0.000000,4.238911,4.225712,16.184908,13.396900,0,15.843921,4.695839,3.277927,11.406789,4.835687,1.48282,0.07712,3.27707
2.270,0,0,0,-0.335130,0.000000,0.000000,4.238526,4.224149,16.236351,13.387218,0,15.832542,4.688083,3.258811,11.436748,4.836318,1.48405,0.10084,3.27699
2.271,0,0,0,-0.367341,0.000000,0.000000,4.238218,4.222589,16.285933,13.376904,0,15.821124,4.681600,3.239182,11.468864,4.836194,1.48222,0.10511,3.27692
2.272,0,0,0,-0.400121,0.000000,0.000000,4.237929,4.221030,16.335077,13.366441,0,15.809696,4.675415,3.219431,11.501487,4.835894,1.48520,0.09216,3.27684
2.273,0,0,0,-0.432902,0.000000,0.000000,4.237640,4.219250,16.384222,13.355978,0,15.798268,4.669230,3.199681,11.534109,4.835594,1.48364,0.11420,3.27682
2.274,0,0,0,-0.465682,0.000000,0.000000,4.237351,4.217443,16.433367,13.345515,0,15.786841,4.663046,3.179931,11.566732,4.835294,1.48453,0.11195,3.27682
2.275,0,0,0,-0.525104,0.000000,0.000000,4.237190,4.215139,16.480289,13.334342,0,15.775393,4.656826,3.162205,11.600944,4.834722,1.48471,0.10051,3.27670
2.276,0,0,0,-0.590776,0.000000,0.000000,4.237059,4.212774,16.526691,13.323003,0,15.763940,4.650599,3.144955,11.635528,4.834085,1.48428,0.08210,3.27655
2.277,0,0,0,-0.656448,0.000000,0.000000,4.236928,4.209455,16.573092,13.311663,0,15.752487,4.644371,3.127704,11.670113,4.833448,1.48288,0.11003,3.27701
2.278,0,0,0,-0.722120,0.000000,0.000000,4.236797,4.206019,16.619493,13.300323,0,15.741035,4.638143,3.110453,11.704697,4.832812,1.48158,0.09956,3.27762
2.279,0,0,0,-0.822990,0.000000,0.000000,4.236038,4.201259,16.664217,13.288829,0,15.730107,4.632792,3.097916,11.739663,4.832187,1.48380,0.07350,3.27768
2.280,0,0,0,-0.932116,0.000000,0.000000,4.235131,4.196335,16.708548,13.277298,0,15.719303,4.627646,3.086484,11.774719,4.831564,1.48618,0.09074,3.27760
2.281,0,0,0,-1.041242,0.000000,0.000000,4.234224,4.190327,16.752878,13.265767,0,15.708499,4.622500,3.075052,11.809775,4.830942,1.48772,0.11273,3.27747
2.282,0,0,0,-1.150368,0.000000,0.000000,4.233317,4.184185,16.797209,13.254235,0,15.697695,4.617354,3.063620,11.844832,4.830319,1.48531,0.10522,3.27731
2.283,0,0,0,-1.283256,0.000000,0.000000,4.232018,4.177317,16.837580,13.242857,0,15.686531,4.612280,3.056853,11.878999,4.829735,1.48450,0.07876,3.27722
2.284,0,0,0,-1.421718,0.000000,0.000000,4.230628,4.170361,16.877022,13.231513,0,15.675282,4.607223,3.051181,11.912956,4.829160,1.48540,0.10419,3.27715
2.285,0,0,0,-1.560179,0.000000,0.000000,4.229238,4.162803,16.916462,13.220170,0,15.664034,4.602165,3.045508,11.946914,4.828584,1.48503,0.11812,3.27701
2.286,0,0,0,-1.698641,0.000000,0.000000,4.227848,4.155171,16.955904,13.208827,0,15.652785,4.597107,3.039836,11.980871,4.828009,1.48531,0.10459,3.27686
2.287,0,0,0,-1.847062,0.000000,0.000000,4.225998,4.147021,16.990604,13.197223,0,15.641681,4.592210,3.038329,12.012527,4.827189,1.48289,0.09294,3.27676
2.288,0,0,0,-1.997820,0.000000,0.000000,4.224041,4.138807,17.024191,13.185557,0,15.630610,4.587350,3.037799,12.043643,4.826313,1.48265,0.10363,3.27669
2.289,0,0,0,-2.148577,0.000000,0.000000,4.222084,4.130261,17.057779,13.173892,0,15.619538,4.582490,3.037268,12.074759,4.825436,1.48503,0.10241,3.27698
2.290,0,0,0,-2.299335,0.000000,0.000000,4.220127,4.121675,17.091366,13.162227,0,15.608468,4.577630,3.036738,12.105876,4.824559,1.48360,0.08566,3.27736
2.291,0,0,0,-2.441382,0.000000,0.000000,4.217571,4.112966,17.118750,13.150984,0,15.597101,4.572553,3.038935,12.135258,4.823699,1.48582,0.09777,3.27744
2.292,0,0,0,-2.581386,0.000000,0.000000,4.214874,4.104242,17.144678,13.139839,0,15.585666,4.567425,3.041772,12.164232,4.822842,1.48328,0.10204,3.27744
2.293,0,0,0,-2.721390,0.000000,0.000000,4.212178,4.095568,17.170607,13.128695,0,15.574230,4.562297,3.044609,12.193207,4.821985,1.48355,0.09823,3.27713
2.294,0,0,0,-2.861393,0.000000,0.000000,4.209482,4.086901,17.196535,13.117551,0,15.562795,4.557169,3.047446,12.222181,4.821128,1.48477,0.08557,3.27675
2.295,0,0,0,-2.980108,0.000000,0.000000,4.206281,4.078448,17.216200,13.105718,0,15.551388,4.552219,3.049821,12.249522,4.819917,1.48442,0.11210,3.27692
2.296,0,0,0,-3.093828,0.000000,0.000000,4.202961,4.070023,17.234394,13.093722,0,15.539988,4.547310,3.052088,12.276481,4.818623,1.48557,0.09995,3.27722
2.297,0,0,0,-3.207549,0.000000,0.000000,4.199641,4.061984,17.252590,13.081728,0,15.528587,4.542401,3.054355,12.303438,4.817328,1.48418,0.08669,3.27686
2.298,0,0,0,-3.321270,0.000000,0.000000,4.196322,4.053992,17.270784,13.069733,0,15.517186,4.537493,3.056622,12.330396,4.816034,1.48573,0.10277,3.27632
2.299,0,0,0,-3.406089,0.000000,0.000000,4.192736,4.046547,17.282087,13.057701,0,15.505591,4.533741,3.058116,12.354969,4.814749,1.48431,0.11473,3.27646
2.300,0,0,0,-3.484129,0.000000,0.000000,4.189087,4.039170,17.291773,13.045661,0,15.493950,4.530261,3.059428,12.378983,4.813467,1.48256,0.08915,3.27676
2.301,0,0,0,-3.562169,0.000000,0.000000,4.185439,4.032429,17.301456,13.033621,0,15.482308,4.526780,3.060741,12.402996,4.812185,1.48094,0.08400,3.27707
2.302,0,0,0,-3.640209,0.000000,0.000000,4.181790,4.025766,17.311142,13.021582,0,15.470667,4.523300,3.062053,12.427010,4.810903,1.48508,0.10909,3.27737
2.303,0,1,0,-3.683024,2.074981,0.000000,4.177852,4.019792,17.315804,13.009470,0,15.459484,4.520750,3.060586,12.450201,4.809426,1.48331,0.10700,3.27682
2.304,1,0,0,-3.717578,4.406421,0.000000,4.173845,4.013903,17.319284,12.997341,0,15.448409,4.518419,3.058467,12.473200,4.807902,1.48488,0.08848,3.27606
2.305,1,0,0,-3.752131,4.661194,0.000000,4.169839,4.008678,17.322767,12.985213,0,15.437334,4.516088,3.056348,12.496198,4.806379,1.48242,0.09993,3.27658
2.306,1,0,0,-3.786685,4.659302,0.000000,4.165833,4.003535,17.326248,12.973084,0,15.426259,4.513757,3.054229,12.519197,4.804856,1.48605,0.11466,3.27742
2.307,1,0,0,-3.800765,4.657384,0.000000,4.161955,3.998979,17.325029,12.961604,0,15.415258,4.511155,3.049433,12.542692,4.803741,1.48859,0.10507,3.27740
2.308,1,0,0,-3.810044,4.655464,0.000000,4.158108,3.994495,17.322708,12.950276,0,15.404276,4.508489,3.044008,12.566304,4.802721,1.48361,0.10331,3.27718
2.309,1,0,0,-3.819322,4.653671,0.000000,4.154260,3.990405,17.320387,12.938948,0,15.393292,4.505823,3.038584,12.589916,4.801701,1.48402,0.10581,3.27695
2.310,1,0,0,-3.828600,4.651893,0.000000,4.150413,3.986364,17.318066,12.927620,0,15.382310,4.503157,3.033159,12.613528,4.800680,1.48344,0.09142,3.27672
2.311,1,0,0,-3.823674,4.650407,0.000000,4.146551,3.982562,17.312691,12.916620,0,15.371640,4.501066,3.026461,12.637466,4.799910,1.48288,0.08017,3.27692
2.312,1,0,0,-3.815417,4.648957,0.000000,4.142685,3.978790,17.306601,12.905697,0,15.361045,4.499109,3.019464,12.661482,4.799199,1.48306,0.10938,3.27722
2.313,1,0,0,-3.807159,4.647698,0.000000,4.138820,3.975446,17.300510,12.894774,0,15.350449,4.497153,3.012466,12.685497,4.798487,1.48502,0.11530,3.27753
2.314,1,0,0,-3.798902,4.646463,0.000000,4.134955,3.972157,17.294420,12.883851,0,15.339853,4.495197,3.005469,12.709512,4.797775,1.48505,0.09269,3.27783
2.315,1,0,0,-3.774406,4.645255,0.000000,4.131296,3.969480,17.286020,12.873211,0,15.328533,4.492990,2.998987,12.733455,4.797412,1.48323,0.08517,3.27747
2.316,1,0,0,-3.746101,4.644050,0.000000,4.127686,3.966879,17.277079,12.862636,0,15.317042,4.490725,2.992626,12.757381,4.797131,1.48381,0.11283,3.27693
2.317,1,0,0,-3.717796,4.642733,0.000000,4.124075,3.964613,17.268137,12.852061,0,15.305552,4.488459,2.986264,12.781307,4.796850,1.48457,0.11638,3.27713
2.318,1,0,0,-3.689492,4.641402,0.000000,4.120465,3.962389,17.259195,12.841487,0,15.294061,4.486194,2.979903,12.805233,4.796569,1.48376,0.08323,3.27751
2.319,1,0,0,-3.643903,4.639904,0.000000,4.116584,3.960246,17.249014,12.830982,0,15.283082,4.483496,2.974405,12.829849,4.796431,1.48740,0.09125,3.27740
2.320,1,0,0,-3.594259,4.638386,0.000000,4.112640,3.958112,17.238543,12.820495,0,15.272223,4.480697,2.969109,12.854628,4.796325,1.48465,0.10679,3.27718
2.321,1,0,0,-3.544616,4.636976,0.000000,4.108696,3.956498,17.228069,12.810007,0,15.261364,4.477897,2.963813,12.879406,4.796220,1.48387,0.10243,3.27744
2.322,1,0,0,-3.494973,4.635579,0.000000,4.104752,3.954948,17.217598,12.799520,0,15.250504,4.475098,2.958517,12.904183,4.796114,1.48790,0.07473,3.27782
2.323,1,0,0,-3.412703,4.634590,0.000000,4.101125,3.954446,17.205982,12.789254,0,15.240001,4.472968,2.955654,12.928996,4.796557,1.48477,0.09669,3.27777
2.324,1,0,0,-3.322779,4.633651,0.000000,4.097574,3.954074,17.194096,12.779040,0,15.229580,4.470994,2.953362,12.953816,4.797128,1.48338,0.10960,3.27762
2.325,1,0,0,-3.232855,4.633104,0.000000,4.094023,3.954811,17.182211,12.768827,0,15.219158,4.469020,2.951070,12.978636,4.797699,1.48438,0.09720,3.27747
2.326,1,0,0,-3.142932,4.632605,0.000000,4.090471,3.955684,17.170326,12.758614,0,15.208737,4.467047,2.948777,13.003456,4.798270,1.48236,0.09948,3.27731
2.327,1,0,0,-3.025364,4.632404,0.000000,4.087476,3.957561,17.158278,12.748313,0,15.198984,4.466323,2.948290,13.028933,4.798705,1.48360,0.10471,3.27686
2.328,1,0,0,-2.901312,4.632239,0.000000,4.084611,3.959562,17.146191,12.737991,0,15.189387,4.465893,2.948226,13.054564,4.799109,1.48331,0.10922,3.27632
2.329,1,0,0,-2.777260,4.632324,0.000000,4.081747,3.962302,17.134106,12.727671,0,15.179790,4.465462,2.948162,13.080194,4.799512,1.48203,0.09753,3.27621
2.330,1,0,0,-2.653208,4.632439,0.000000,4.078882,3.965134,17.122019,12.717349,0,15.170193,4.465032,2.948098,13.105825,4.799915,1.48524,0.11119,3.27621
2.331,1,0,0,-2.512698,4.632745,0.000000,4.076293,3.968450,17.110071,12.707582,0,15.160594,4.464879,2.949904,13.131923,4.800634,1.48454,0.10683,3.27640
2.332,1,0,0,-2.368328,4.633075,0.000000,4.073769,3.971826,17.098154,12.697946,0,15.150994,4.464790,2.952150,13.158130,4.801427,1.48401,0.08537,3.27663
2.333,1,0,0,-2.223958,4.633442,0.000000,4.071245,3.975670,17.086239,12.688309,0,15.141395,4.464701,2.954395,13.184338,4.802221,1.48393,0.07992,3.27679
2.334,1,0,0,-2.079588,4.633813,0.000000,4.068721,3.979572,17.074324,12.678672,0,15.131795,4.464612,2.956641,13.210545,4.803014,1.48503,0.10425,3.27695
2.335,1,0,0,-1.933663,4.634084,0.000000,4.066852,3.983936,17.063112,12.669538,0,15.121877,4.464441,2.960705,13.237070,4.803687,1.48415,0.10292,3.27667
2.336,1,0,0,-1.787374,4.634342,0.000000,4.065137,3.988358,17.052065,12.660522,0,15.111885,4.464249,2.965196,13.263670,4.804332,1.48448,0.08340,3.27629
2.337,1,0,0,-1.641084,4.634549,0.000000,4.063423,3.992995,17.041018,12.651505,0,15.101893,4.464058,2.969688,13.290271,4.804977,1.48288,0.10351,3.27640
2.338,1,0,0,-1.494794,4.634748,0.000000,4.061708,3.997657,17.029970,12.642489,0,15.091902,4.463866,2.974179,13.316871,4.805622,1.48473,0.12256,3.27663
2.339,1,0,0,-1.367406,4.634972,0.000000,4.060643,4.002229,17.018654,12.633059,0,15.082448,4.463591,2.978770,13.343360,4.806328,1.48566,0.11065,3.27710
2.340,1,0,0,-1.244452,4.635199,0.000000,4.059731,4.006790,17.007275,12.623530,0,15.073121,4.463296,2.983385,13.369823,4.807049,1.48413,0.08058,3.27763
2.341,1,0,0,-1.121497,4.635403,0.000000,4.058818,4.011011,16.995893,12.614002,0,15.063794,4.463002,2.988000,13.396286,4.807770,1.48526,0.09946,3.27713
2.342,1,0,0,-0.998543,4.635604,0.000000,4.057905,4.015189,16.984514,12.604473,0,15.054467,4.462707,2.992614,13.422750,4.808491,1.48480,0.11126,3.27637
2.343,1,0,0,-0.896580,4.635746,0.000000,4.057081,4.018855,16.973137,12.595064,0,15.046324,4.462474,2.998082,13.448136,4.809101,1.48518,0.09638,3.27664
2.344,1,0,0,-0.799541,4.635879,0.000000,4.056278,4.022457,16.961761,12.585684,0,15.038458,4.462255,3.003750,13.473271,4.809686,1.48228,0.08954,3.27718
2.345,1,0,0,-0.702502,4.636094,0.000000,4.055475,4.025649,16.950386,12.576303,0,15.030592,4.462035,3.009418,13.498406,4.810270,1.48384,0.09919,3.27740
2.346,1,0,0,-0.605464,4.636318,0.000000,4.054671,4.028790,16.939011,12.566922,0,15.022726,4.461816,3.015086,13.523541,4.810855,1.48401,0.10688,3.27756
2.347,1,0,0,-0.535224,4.636743,0.000000,4.054355,4.031638,16.927137,12.557107,0,15.015094,4.461781,3.020385,13.547364,4.811683,1.48326,0.08630,3.27704
2.348,1,0,0,-0.471271,4.637192,0.000000,4.054152,4.034449,16.915146,12.547189,0,15.007517,4.461789,3.025598,13.570880,4.812569,1.48447,0.10852,3.27635
2.349,1,0,0,-0.407318,4.637637,0.000000,4.053950,4.036808,16.903154,12.537271,0,14.999939,4.461797,3.030811,13.594395,4.813454,1.48328,0.10411,3.27652
2.350,1,0,0,-0.343364,4.638082,0.000000,4.053748,4.039113,16.891163,12.527354,0,14.992362,4.461805,3.036023,13.617909,4.814339,1.48412,0.10066,3.27690
2.351,1,0,0,-0.299743,4.638297,0.000000,4.053550,4.040826,16.878775,12.517555,0,14.985295,4.461591,3.041507,13.639121,4.814889,1.48465,0.08868,3.27716
2.352,1,0,0,-0.260890,4.638482,0.000000,4.053354,4.042467,16.866295,12.507784,0,14.978350,4.461326,3.047055,13.659791,4.815361,1.48474,0.11073,3.27739
2.353,1,0,0,-0.222038,4.638532,0.000000,4.053158,4.043822,16.853815,12.498013,0,14.971403,4.461061,3.052603,13.680462,4.815833,1.48410,0.10462,3.27695
2.354,1,0,0,-0.183186,4.638564,0.000000,4.052962,4.045143,16.841335,12.488242,0,14.964458,4.460795,3.058151,13.701133,4.816305,1.48503,0.07939,3.27634
2.355,1,0,0,-0.149168,4.638608,0.000000,4.052847,4.046506,16.829273,12.478337,0,14.957572,4.460738,3.061210,13.717871,4.816472,1.48375,0.09627,3.27682
2.356,1,0,0,-0.116283,4.638653,0.000000,4.052752,4.047875,16.817308,12.468401,0,14.950702,4.460729,3.063685,13.733686,4.816567,1.48631,0.11447,3.27759
2.357,1,0,0,-0.083399,4.638695,0.000000,4.052657,4.049153,16.805346,12.458465,0,14.943830,4.460720,3.066161,13.749503,4.816663,1.48415,0.10445,3.27737
2.358,1,0,0,-0.050514,4.638737,0.000000,4.052562,4.050420,16.793381,12.448529,0,14.936960,4.460711,3.068636,13.765319,4.816758,1.48384,0.07595,3.27692
2.359,1,0,0,-0.025642,4.638735,0.000000,4.052488,4.051415,16.781672,12.438737,0,14.931324,4.460621,3.069559,13.778645,4.816865,1.48416,0.10548,3.27689
2.360,1,0,0,-0.002650,4.638729,0.000000,4.052418,4.052378,16.770021,12.428979,0,14.925978,4.460512,3.070117,13.791387,4.816975,1.47711,0.12165,3.27696
2.361,1,0,0,0.020343,4.638733,0.000000,4.052349,4.053262,16.758371,12.419220,0,14.920631,4.460402,3.070675,13.804128,4.817084,1.48569,0.10394,3.27710
2.362,1,0,0,0.043335,4.638740,0.000000,4.052279,4.054137,16.746721,12.409462,0,14.915285,4.460293,3.071234,13.816870,4.817194,1.48413,0.08008,3.27725
