"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.883,0,0,0,-1.267880,0.000000,3.152733,4.168318,4.113867,15.526048,13.501761,1,16.782679,4.929555,3.321234,12.285710,5.055034,0.00000,0.11883,3.27650
0.884,0,0,0,-1.035114,0.000000,3.152909,4.166892,4.122570,15.547471,13.492995,1,16.771627,4.927825,3.321987,12.274148,5.056649,0.00000,0.09485,3.27611
0.885,0,0,0,-0.814644,0.000000,3.153307,4.166474,4.131649,15.572932,13.484653,1,16.760027,4.925314,3.323444,12.262908,5.058761,0.00006,0.08430,3.27703
0.886,0,0,0,-0.594174,0.000000,3.153733,4.166057,4.140713,15.598393,13.476312,1,16.748425,4.922803,3.324901,12.251668,5.060874,-0.00009,0.12529,3.27789
0.887,0,0,0,-0.373704,0.000000,3.154322,4.165640,4.149697,15.623855,13.467970,1,16.736824,4.920292,3.326358,12.240428,5.062985,-0.00002,0.10748,3.27789
0.888,0,0,0,-0.155687,0.000000,3.154929,4.165267,4.158586,15.649371,13.459546,1,16.725155,4.917766,3.327815,12.229173,5.065019,-0.00002,0.09814,3.27785
0.889,0,0,0,0.025221,0.000000,3.155633,4.165564,4.166908,15.675728,13.449884,1,16.712452,4.915007,3.329286,12.217702,5.065865,0.00009,0.11221,3.27709
0.890,0,0,0,0.206128,0.000000,3.156355,4.165861,4.175158,15.702084,13.440223,1,16.699749,4.912248,3.330757,12.206231,5.066711,-0.00015,0.11809,3.27641
0.891,0,0,0,0.387036,0.000000,3.157185,4.166158,4.182969,15.728440,13.430561,1,16.687046,4.909489,3.332228,12.194760,5.067557,0.00006,0.10766,3.27725
0.892,0,0,0,0.565794,0.000000,3.158031,4.166500,4.190742,15.754880,13.420921,1,16.674393,4.906701,3.333724,12.183306,5.068421,0.00010,0.09253,3.27801
0.893,0,0,0,0.712039,0.000000,3.158973,4.167522,4.198289,15.782590,13.411623,1,16.662493,4.903474,3.335596,12.172097,5.069560,0.00013,0.12457,3.27732
0.894,0,0,0,0.858284,0.000000,3.159900,4.168545,4.205768,15.810300,13.402324,1,16.650593,4.900247,3.337468,12.160888,5.070699,-0.00009,0.11884,3.27668
0.895,0,0,0,1.004529,0.000000,3.160727,4.169568,4.212834,15.838010,13.393025,1,16.638691,4.897020,3.339340,12.149679,5.071838,-0.00006,0.09508,3.27675
0.896,0,0,0,1.147742,0.000000,3.161508,4.170627,4.219788,15.865821,13.383680,1,16.626778,4.893747,3.341180,12.138456,5.072950,0.00015,0.11871,3.27683
0.897,0,0,0,1.245076,0.000000,3.162013,4.172225,4.226062,15.895175,13.373631,1,16.614649,4.889777,3.342530,12.127035,5.073668,-0.00009,0.12313,3.27691
0.898,0,0,0,1.342411,0.000000,3.162495,4.173824,4.232203,15.924528,13.363581,1,16.602520,4.885807,3.343881,12.115613,5.074385,-0.00009,0.10592,3.27699
0.899,0,0,0,1.439745,0.000000,3.162841,4.175423,4.237540,15.953881,13.353531,1,16.590391,4.881837,3.345232,12.104191,5.075103,-0.00009,0.08441,3.27714
0.900,0,0,0,1.533790,0.000000,3.163194,4.177037,4.242733,15.983159,13.343490,1,16.578316,4.877800,3.346586,12.092753,5.075868,0.00009,0.12257,3.27727
0.901,0,0,0,1.578077,0.000000,3.163584,4.178888,4.247051,16.011286,13.333576,1,16.567070,4.872728,3.347986,12.081085,5.077355,0.00018,0.11443,3.27712
0.902,0,0,0,1.622363,0.000000,3.163967,4.180739,4.251219,16.039413,13.323663,1,16.555824,4.867656,3.349386,12.069416,5.078843,0.00006,0.08990,3.27701
0.903,0,0,0,1.666649,0.000000,3.164303,4.182590,4.254482,16.067541,13.313749,1,16.544579,4.862585,3.350787,12.057747,5.080330,0.00000,0.11236,3.27762
0.904,0,0,0,1.707490,0.000000,3.164620,4.184448,4.257588,16.095491,13.307913,1,16.533278,4.857453,3.352184,12.046059,5.081832,0.00000,0.12413,3.27818
0.905,0,0,0,1.696202,0.000000,3.164819,4.186405,4.259748,16.120777,13.363753,1,16.521141,4.851415,3.353528,12.034079,5.083547,-0.00006,0.09982,3.27780
0.906,0,0,0,1.684914,0.000000,3.165049,4.188362,4.261728,16.146063,13.419594,1,16.509007,4.845377,3.354873,12.022098,5.085261,0.00013,0.07507,3.27743
0.907,0,0,0,1.673627,0.000000,3.165474,4.190320,4.262617,16.171350,13.475434,1,16.496872,4.839339,3.356218,12.010118,5.086976,0.00015,0.12507,3.27735
0.908,0,0,0,1.658886,0.000000,3.165982,4.192265,4.263309,16.196445,13.531221,1,16.484692,4.833242,3.357625,11.998149,5.088688,-0.00004,0.11165,3.27728
0.909,0,0,0,1.591898,0.000000,3.166987,4.194031,4.262810,16.218643,13.586190,1,16.471844,4.826250,3.359985,11.986369,5.090364,0.00000,0.08286,3.27720
0.910,0,0,0,1.524909,0.000000,3.168038,4.195797,4.262152,16.240841,13.641160,1,16.458994,4.819258,3.362345,11.974590,5.092041,0.00015,0.11509,3.27712
0.911,0,0,0,1.457921,0.000000,3.169367,4.197564,4.260533,16.263039,13.696129,1,16.446144,4.812265,3.364705,11.962811,5.093717,0.00009,0.11850,3.27689
0.912,0,0,0,1.389270,0.000000,3.170691,4.199302,4.258805,16.285107,13.751060,1,16.433327,4.805372,3.367068,11.951028,5.095387,-0.00022,0.09271,3.27668
0.913,0,0,0,1.295452,0.000000,3.171992,4.200623,4.256413,16.305237,13.805414,1,16.420994,4.799968,3.369493,11.939194,5.096950,-0.00011,0.08942,3.27691
0.914,0,0,0,1.201634,0.000000,3.173290,4.201944,4.253941,16.325367,13.859768,1,16.408661,4.794564,3.371917,11.927360,5.098512,0.00000,0.12073,3.27715
0.915,0,0,0,1.107817,0.000000,3.174570,4.203265,4.250982,16.345497,13.914122,1,16.396326,4.789160,3.374341,11.915525,5.100075,0.00000,0.10552,3.27745
0.916,0,0,0,1.013624,0.000000,3.175857,4.204556,4.247968,16.365473,13.964396,1,16.384020,4.783839,3.376789,11.903700,5.101531,0.00009,0.09979,3.27772
0.917,0,0,0,0.913764,0.000000,3.177192,4.205400,4.244620,16.383116,13.952947,1,16.372116,4.779768,3.379590,11.891987,5.101360,-0.00002,0.08918,3.27734
0.918,0,0,0,0.813904,0.000000,3.178527,4.206244,4.241250,16.400759,13.941497,1,16.360214,4.775697,3.382390,11.880274,5.101190,0.00022,0.11573,3.27699
0.919,0,0,0,0.714044,0.000000,3.179859,4.207087,4.237742,16.418402,13.930047,1,16.348310,4.771626,3.385191,11.868561,5.101019,-0.00002,0.11367,3.27722
0.920,0,0,0,0.615906,0.000000,3.181177,4.207880,4.234252,16.435974,13.918596,1,16.336428,4.767658,3.387954,11.856853,5.100827,0.00009,0.09641,3.27740
0.921,0,0,0,0.543822,0.000000,3.182409,4.207907,4.230870,16.452482,13.907121,1,16.324846,4.765249,3.390153,11.845206,5.100300,0.00015,0.10862,3.27679
0.922,0,0,0,0.471737,0.000000,3.183613,4.207934,4.227571,16.468990,13.895645,1,16.313265,4.762839,3.392351,11.833559,5.099772,0.00000,0.12204,3.27624
0.923,0,0,0,0.399653,0.000000,3.184647,4.207961,4.224784,16.485498,13.884170,1,16.301683,4.760430,3.394550,11.821913,5.099245,-0.00015,0.10842,3.27678
0.924,0,0,0,0.329708,0.000000,3.185645,4.207999,4.222136,16.501987,13.872705,1,16.290115,4.758066,3.396751,11.810289,5.098765,0.00000,0.07562,3.27729
0.925,0,0,0,0.292127,0.000000,3.186428,4.208200,4.220329,16.518177,13.861405,1,16.278776,4.756372,3.398990,11.799012,5.099000,-0.00009,0.11221,3.27752
0.926,0,0,0,0.254546,0.000000,3.187197,4.208400,4.218626,16.534367,13.850105,1,16.267435,4.754678,3.401229,11.787734,5.099235,0.00009,0.12105,3.27772
0.927,0,0,0,0.216965,0.000000,3.187885,4.208601,4.217557,16.550554,13.838805,1,16.256094,4.752985,3.403468,11.776457,5.099470,-0.00002,0.09185,3.27726
0.928,0,0,0,0.181202,0.000000,3.188580,4.208790,4.216547,16.566618,13.827518,1,16.244719,4.751417,3.405678,11.765190,5.099711,-0.00009,0.06514,3.27682
0.929,0,0,0,0.172927,0.000000,3.189324,4.208813,4.215899,16.580759,13.816423,1,16.232798,4.751755,3.407445,11.754092,5.100044,0.00000,0.12744,3.27674
0.930,0,0,0,0.164651,0.000000,3.190057,4.208837,4.215335,16.594902,13.805329,1,16.220877,4.752094,3.409212,11.742993,5.100378,0.00000,0.10755,3.27669
0.931,0,0,0,0.156376,0.000000,3.190727,4.208860,4.215273,16.609043,13.794235,1,16.208956,4.752432,3.410980,11.731895,5.100711,0.00013,0.07620,3.27707
0.932,0,0,0,0.149585,0.000000,3.191361,4.208898,4.215320,16.622982,13.783101,1,16.197060,4.752804,3.412668,11.720778,5.101057,0.00033,0.10117,3.27743
0.933,0,0,0,0.165249,0.000000,3.191779,4.209145,4.216022,16.633839,13.771370,1,16.185518,4.753679,3.413166,11.709387,5.101589,0.00018,0.12061,3.27727
0.934,0,0,0,0.180913,0.000000,3.192153,4.209391,4.216781,16.644697,13.759638,1,16.173979,4.754554,3.413663,11.697994,5.102121,0.00000,0.09686,3.27712
0.935,0,0,0,0.196576,0.000000,3.192270,4.209638,4.217883,16.655554,13.747907,1,16.162437,4.755429,3.414160,11.686603,5.102654,0.00015,0.09024,3.27689
0.936,0,0,0,0.213078,0.000000,3.192349,4.209877,4.218991,16.666222,13.736187,1,16.150894,4.756338,3.414604,11.675220,5.103151,-0.00002,0.09444,3.27669
0.937,0,0,0,0.242265,0.000000,3.192203,4.209994,4.220137,16.674009,13.724648,1,16.139288,4.757751,3.414236,11.663991,5.103117,0.00013,0.10614,3.27699
0.938,0,0,0,0.271451,0.000000,3.192055,4.210112,4.221341,16.681797,13.713108,1,16.127682,4.759165,3.413867,11.652761,5.103083,-0.00013,0.10512,3.27729
0.939,0,0,0,0.300637,0.000000,3.191894,4.210229,4.222897,16.689583,13.701570,1,16.116076,4.760579,3.413499,11.641533,5.103048,0.00015,0.09272,3.27744
0.940,0,0,0,0.331559,0.000000,3.191761,4.210358,4.224573,16.697197,13.690091,1,16.104498,4.761977,3.413145,11.630321,5.103013,0.00000,0.08388,3.27756
0.941,0,0,0,0.388735,0.000000,3.191795,4.210668,4.226973,16.702187,13.679532,1,16.093376,4.763148,3.413021,11.619370,5.102957,0.00024,0.11406,3.27703
0.942,0,0,0,0.445911,0.000000,3.191821,4.210978,4.229466,16.707174,13.668974,1,16.082254,4.764318,3.412897,11.608420,5.102901,-0.00005,0.11464,3.27654
0.943,0,0,0,0.503086,0.000000,3.191801,4.211288,4.232532,16.712164,13.658415,1,16.071133,4.765489,3.412773,11.597469,5.102844,0.00018,0.08290,3.27692
0.944,0,0,0,0.561263,0.000000,3.191731,4.211614,4.235653,16.716967,13.647867,1,16.060034,4.766634,3.412646,11.586546,5.102816,-0.00004,0.08019,3.27729
0.945,0,0,0,0.634574,0.000000,3.191365,4.212190,4.239113,16.718967,13.637480,1,16.049288,4.767387,3.412472,11.576028,5.103215,0.00015,0.12787,3.27752
0.946,0,0,0,0.707885,0.000000,3.190961,4.212765,4.242640,16.720968,13.627093,1,16.038542,4.768142,3.412297,11.565510,5.103614,0.00022,0.10622,3.27774
0.947,0,0,0,0.781196,0.000000,3.190331,4.213341,4.246574,16.722967,13.616706,1,16.027796,4.768896,3.412123,11.554992,5.104014,0.00006,0.07546,3.27766
0.948,0,0,0,0.855397,0.000000,3.189692,4.213942,4.250591,16.724831,13.606306,1,16.017014,4.769623,3.411936,11.544493,5.104424,-0.00015,0.09669,3.27756
0.949,0,0,0,0.943061,0.000000,3.189002,4.214928,4.255114,16.724621,13.595703,1,16.005682,4.769942,3.411555,11.534286,5.104990,0.00000,0.11408,3.27695
0.950,0,0,0,1.030724,0.000000,3.188343,4.215914,4.259695,16.724411,13.585101,1,15.994349,4.770262,3.411174,11.524077,5.105558,0.00013,0.09662,3.27637
0.951,0,0,0,1.118388,0.000000,3.187869,4.216901,4.264623,16.724201,13.574498,1,15.983018,4.770582,3.410794,11.513869,5.106125,0.00009,0.08951,3.27645
0.952,0,0,0,1.205402,0.000000,3.187458,4.217923,4.269567,16.723984,13.563857,1,15.971681,4.770810,3.410487,11.503690,5.106712,0.00000,0.08023,3.27654
0.953,0,0,0,1.282590,0.000000,3.187427,4.219493,4.274607,16.723658,13.552628,1,15.960273,4.769653,3.411311,11.493944,5.107607,-0.00002,0.10418,3.27692
0.954,0,0,0,1.359778,0.000000,3.187445,4.221064,4.279604,16.723331,13.541399,1,15.948865,4.768497,3.412134,11.484199,5.108502,0.00024,0.10570,3.27726
0.955,0,0,0,1.436966,0.000000,3.187766,4.222634,4.284342,16.723005,13.530169,1,15.937457,4.767340,3.412957,11.474453,5.109397,0.00002,0.09418,3.27680
0.956,0,0,0,1.512503,0.000000,3.188111,4.224208,4.288988,16.722631,13.518920,1,15.926029,4.766170,3.413793,11.464704,5.110266,0.00009,0.06701,3.27639
0.957,0,0,0,1.563052,0.000000,3.188601,4.225845,4.293078,16.721512,13.507354,1,15.914307,4.764797,3.414813,11.454901,5.110747,0.00018,0.10623,3.27685
0.958,0,0,0,1.613602,0.000000,3.189088,4.227481,4.297093,16.720394,13.495788,1,15.902583,4.763425,3.415833,11.445098,5.111228,0.00002,0.10996,3.27727
0.959,0,0,0,1.664152,0.000000,3.189554,4.229117,4.300648,16.719276,13.484221,1,15.890861,4.762053,3.416854,11.435295,5.111708,-0.00013,0.07948,3.27704
0.960,0,0,0,1.712886,0.000000,3.189995,4.230777,4.304152,16.718138,13.472645,1,15.879181,4.760682,3.417822,11.425504,5.112196,-0.00009,0.06272,3.27684
0.961,0,0,0,1.734152,0.000000,3.190277,4.232780,4.307344,16.716686,13.460901,1,15.868155,4.759314,3.418004,11.415896,5.112806,-0.00024,0.12287,3.27707
0.962,0,0,0,1.755419,0.000000,3.190535,4.234785,4.310463,16.715233,13.449159,1,15.857128,4.757947,3.418186,11.406289,5.113416,-0.00006,0.10709,3.27728
0.963,0,0,0,1.776685,0.000000,3.190638,4.236789,4.313143,16.713781,13.437415,1,15.846102,4.756579,3.418368,11.396682,5.114026,-0.00006,0.07805,3.27720
0.964,0,0,0,1.796424,0.000000,3.190721,4.238789,4.315728,16.712400,13.425653,1,15.835070,4.755149,3.418528,11.387117,5.114619,-0.00009,0.09432,3.27711
0.965,0,0,0,1.793049,0.000000,3.190683,4.240725,4.317744,16.712107,13.413617,1,15.823945,4.752764,3.418359,11.378193,5.114974,0.00024,0.11375,3.27681
0.966,0,0,0,1.789674,0.000000,3.190621,4.242661,4.319701,16.711811,13.401580,1,15.812819,4.750379,3.418190,11.369268,5.115329,0.00015,0.09304,3.27652
0.967,0,0,0,1.786298,0.000000,3.190413,4.244597,4.321301,16.711515,13.389544,1,15.801695,4.747994,3.418021,11.360344,5.115684,0.00006,0.07940,3.27652
0.968,0,0,0,1.782945,0.000000,3.190179,4.246514,4.322886,16.711283,13.377457,1,15.790597,4.745607,3.417830,11.351460,5.116054,0.00022,0.10169,3.27654
0.969,0,0,0,1.779925,0.000000,3.189786,4.248132,4.324383,16.712006,13.364613,1,15.779910,4.743186,3.417294,11.343197,5.116665,0.00024,0.10270,3.27684
0.970,0,0,0,1.776905,0.000000,3.189386,4.249750,4.325877,16.712727,13.351768,1,15.769223,4.740765,3.416758,11.334932,5.117276,0.00009,0.10028,3.27712
0.971,0,0,0,1.773885,0.000000,3.188939,4.251369,4.327359,16.713449,13.338925,1,15.758536,4.738344,3.416222,11.326669,5.117887,0.00000,0.08726,3.27689
0.972,0,0,0,1.770945,0.000000,3.188507,4.252989,4.328846,16.714203,13.326031,1,15.747845,4.735949,3.415708,11.318438,5.118477,-0.00006,0.09370,3.27670
0.973,0,0,0,1.769214,0.000000,3.188168,4.254648,4.330356,16.715448,13.312374,1,15.737075,4.733946,3.415512,11.310708,5.118749,0.00009,0.10260,3.27715
0.974,0,0,0,1.767483,0.000000,3.187863,4.256308,4.331887,16.716692,13.298717,1,15.726304,4.731943,3.415317,11.302978,5.119021,0.00009,0.10448,3.27757
0.975,0,0,0,1.765752,0.000000,3.187765,4.257967,4.333535,16.717937,13.285060,1,15.715534,4.729940,3.415121,11.295247,5.119294,0.00022,0.07646,3.27727
0.976,0,0,0,1.764389,0.000000,3.187715,4.259633,4.335216,16.719225,13.271398,1,15.704780,4.727960,3.414976,11.287549,5.119570,0.00015,0.07806,3.27698
0.977,0,0,0,1.768586,0.000000,3.187954,4.261405,4.337090,16.721163,13.257654,1,15.694258,4.726327,3.415589,11.280340,5.119898,-0.00009,0.12075,3.27698
0.978,0,0,0,1.772783,0.000000,3.188236,4.263175,4.338985,16.723101,13.243912,1,15.683736,4.724694,3.416203,11.273130,5.120226,0.00013,0.09724,3.27695
0.979,0,0,0,1.776980,0.000000,3.188778,4.264947,4.341001,16.725039,13.230169,1,15.673214,4.723061,3.416816,11.265922,5.120554,0.00006,0.07517,3.27650
0.980,0,0,0,1.780599,0.000000,3.189348,4.266732,4.343013,16.726997,13.216446,1,15.662706,4.721457,3.417433,11.258748,5.120842,0.00009,0.08860,3.27608
0.981,0,0,0,1.775468,0.000000,3.190080,4.268734,4.344998,16.729269,13.203022,1,15.652424,4.720281,3.418105,11.252115,5.120506,0.00006,0.11248,3.27638
0.982,0,0,0,1.770337,0.000000,3.190797,4.270735,4.346930,16.731539,13.189598,1,15.642140,4.719106,3.418777,11.245481,5.120171,0.00006,0.09232,3.27667
0.983,0,0,0,1.765206,0.000000,3.191419,4.272736,4.348538,16.733810,13.176174,1,15.631857,4.717930,3.419450,11.238849,5.119836,0.00015,0.08846,3.27667
0.984,0,0,0,1.758904,0.000000,3.191987,4.274719,4.350052,16.736116,13.162774,1,15.621579,4.716763,3.420053,11.232251,5.119479,0.00015,0.07333,3.27668
0.985,0,0,0,1.734876,0.000000,3.192236,4.276422,4.350993,16.738932,13.149747,1,15.611378,4.715713,3.419619,11.226193,5.118792,-0.00009,0.10159,3.27691
0.986,0,0,0,1.710847,0.000000,3.192456,4.278125,4.351864,16.741747,13.136721,1,15.601176,4.714662,3.419184,11.220136,5.118105,0.00000,0.10509,3.27713
0.987,0,0,0,1.686819,0.000000,3.192500,4.279828,4.352309,16.744562,13.123693,1,15.590975,4.713612,3.418750,11.214078,5.117418,0.00015,0.09520,3.27713
0.988,0,0,0,1.661686,0.000000,3.192549,4.281531,4.352715,16.747433,13.110705,1,15.580778,4.712591,3.418326,11.208048,5.116715,0.00006,0.06605,3.27713
0.989,0,0,0,1.619834,0.000000,3.192632,4.283242,4.352881,16.751114,13.098302,1,15.570650,4.712020,3.418052,11.202435,5.115759,0.00006,0.10144,3.27721
0.990,0,0,0,1.577981,0.000000,3.192725,4.284953,4.352982,16.754797,13.085899,1,15.560522,4.711450,3.417779,11.196821,5.114804,0.00000,0.11507,3.27729
0.991,0,0,0,1.536129,0.000000,3.192884,4.286664,4.352689,16.758480,13.073497,1,15.550394,4.710879,3.417506,11.191207,5.113848,-0.00009,0.08428,3.27736
0.992,0,0,0,1.493185,0.000000,3.193055,4.288355,4.352304,16.762194,13.061114,1,15.540265,4.710331,3.417275,11.185786,5.112927,0.00000,0.06855,3.27740
0.993,0,0,0,1.433722,0.000000,3.193300,4.289743,4.351362,16.766392,13.049036,1,15.530113,4.710133,3.417684,11.183280,5.112537,0.00028,0.11618,3.27679
0.994,0,0,0,1.374259,0.000000,3.193577,4.291132,4.350363,16.770588,13.036958,1,15.519960,4.709934,3.418094,11.180775,5.112146,0.00013,0.10880,3.27622
0.995,0,0,0,1.314795,0.000000,3.194048,4.292521,4.349020,16.774784,13.024879,1,15.509809,4.709735,3.418503,11.178268,5.111755,0.00002,0.08655,3.27638
0.996,0,0,0,1.255010,0.000000,3.194570,4.293896,4.347659,16.779009,13.012816,1,15.499644,4.709559,3.418980,11.175999,5.111356,-0.00009,0.08141,3.27654
0.997,0,0,0,1.190346,0.000000,3.195405,4.295075,4.346198,16.783642,13.000985,1,15.489294,4.709729,3.420472,11.177304,5.110834,-0.00018,0.10163,3.27700
0.998,0,0,0,1.125683,0.000000,3.196285,4.296254,4.344702,16.788275,12.989155,1,15.478945,4.709898,3.421964,11.178611,5.110312,0.00006,0.10101,3.27741
0.999,0,0,0,1.061019,0.000000,3.197438,4.297433,4.343001,16.792908,12.977324,1,15.468595,4.710068,3.423456,11.179916,5.109789,0.00000,0.09296,3.27695
1.000,0,0,0,0.995635,0.000000,2.971338,4.298594,4.341239,16.797533,12.965529,1,15.458279,4.710185,3.425020,11.181538,5.109294,0.00006,0.07850,3.27654
1.001,0,0,1,0.919343,0.000000,1.372125,4.299493,4.339106,16.802042,12.954283,1,15.448473,4.709507,3.427683,11.187917,5.109228,-0.00006,0.08409,3.27692
1.002,0,0,0,0.843052,0.000000,0.000000,4.300393,4.336910,16.806551,12.943036,0,15.438667,4.708828,3.430346,11.194296,5.109161,0.00002,0.10042,3.27728
1.003,0,0,0,0.766760,0.000000,0.000000,4.301291,4.334341,16.811060,12.931790,0,15.428862,4.708150,3.433009,11.200675,5.109095,0.00015,0.10207,3.27728
1.004,0,0,0,0.689793,0.000000,0.000000,4.302165,4.331713,16.815586,12.920627,0,15.419023,4.707410,3.435705,11.207398,5.109013,-0.00002,0.07460,3.27726
1.005,0,0,0,0.602599,0.000000,0.000000,4.302648,4.328734,16.820351,12.910716,0,15.408685,4.705749,3.438899,11.219312,5.108703,0.00015,0.07007,3.27680
1.006,0,0,0,0.515404,0.000000,0.000000,4.303131,4.325683,16.825113,12.900806,0,15.398347,4.704087,3.442092,11.231225,5.108392,-0.00024,0.11303,3.27636
1.007,0,0,0,0.428210,0.000000,0.000000,4.303614,4.322198,16.829878,12.890897,0,15.388009,4.702426,3.445286,11.243138,5.108082,-0.00009,0.09612,3.27629
1.008,0,0,0,0.339405,0.000000,0.000000,4.304086,4.318624,16.834696,12.881047,0,15.377675,4.700686,3.448269,11.255353,5.107763,0.00000,0.08440,3.27623
1.009,0,0,0,0.226231,0.000000,0.000000,4.304403,4.314506,16.840324,12.872107,0,15.367403,4.697749,3.448071,11.272141,5.107316,-0.00006,0.06928,3.27654
1.010,0,0,0,0.113057,0.000000,0.000000,4.304719,4.310279,16.845953,12.863166,0,15.357131,4.694813,3.447873,11.288930,5.106868,0.00000,0.10532,3.27683
1.011,0,0,0,-0.000118,0.000000,0.000000,4.305036,4.305396,16.851583,12.854226,0,15.346859,4.691876,3.447675,11.305718,5.106421,0.00013,0.10259,3.27691
1.012,0,0,0,-0.114906,0.000000,0.000000,4.305321,4.300392,16.857292,12.845268,0,15.336576,4.688887,3.447229,11.322877,5.106003,0.00013,0.08766,3.27697
1.013,0,0,0,-0.254110,0.000000,0.000000,4.305138,4.294654,16.864204,12.836062,0,15.326129,4.685088,3.443022,11.345647,5.106045,0.00006,0.06815,3.27690
1.014,0,0,0,-0.393314,0.000000,0.000000,4.304955,4.288809,16.871117,12.826856,0,15.315681,4.681290,3.438816,11.368416,5.106086,-0.00013,0.10087,3.27684
1.015,0,0,0,-0.532518,0.000000,0.000000,4.304772,4.282316,16.878029,12.817650,0,15.305234,4.677491,3.434609,11.391186,5.106128,-0.00009,0.09403,3.27715
1.016,0,0,0,-0.672736,0.000000,0.000000,4.304548,4.275730,16.884964,12.808422,0,15.294764,4.673683,3.430125,11.414177,5.106158,0.00022,0.08933,3.27744
1.017,0,0,0,-0.828289,0.000000,0.000000,4.303696,4.268593,16.892267,12.798869,0,15.283953,4.669728,3.421436,11.440531,5.106018,0.00015,0.07496,3.27752
1.018,0,0,0,-0.983842,0.000000,0.000000,4.302843,4.261356,16.899569,12.789316,0,15.273142,4.665773,3.412747,11.466884,5.105877,-0.00006,0.09825,3.27760
1.019,0,0,0,-1.139396,0.000000,0.000000,4.301991,4.253519,16.906870,12.779764,0,15.262331,4.661818,3.404058,11.493237,5.105737,0.00002,0.11087,3.27775
1.020,0,0,0,-1.295219,0.000000,0.000000,4.301077,4.245581,16.914173,12.770253,0,15.251488,4.657846,3.394943,11.519855,5.105613,0.00033,0.09399,3.27789
1.021,0,0,0,-1.455128,0.000000,0.000000,4.299242,4.237038,16.921497,12.761379,0,15.240154,4.653622,3.379386,11.550463,5.105731,0.00020,0.08155,3.27789
1.022,0,0,0,-1.615038,0.000000,0.000000,4.297405,4.228458,16.928820,12.752506,0,15.228822,4.649398,3.363829,11.581071,5.105850,0.00013,0.10438,3.27788
1.023,0,0,0,-1.774947,0.000000,0.000000,4.295569,4.219649,16.936144,12.743632,0,15.217488,4.645174,3.348273,11.611680,5.105968,0.00000,0.10341,3.27757
1.024,0,0,0,-1.933821,0.000000,0.000000,4.293705,4.210871,16.943310,12.734756,0,15.206154,4.640916,3.332654,11.642527,5.106077,-0.00015,0.09830,3.27727
1.025,0,0,0,-2.077026,0.000000,0.000000,4.291410,4.202276,16.948112,12.725849,0,15.194808,4.636140,3.316105,11.676983,5.106034,-0.00009,0.06662,3.27712
1.026,0,0,0,-2.220231,0.000000,0.000000,4.289115,4.193724,16.952917,12.716942,0,15.183462,4.631365,3.299556,11.711438,5.105992,0.00004,0.08964,3.27699
1.027,0,0,0,-2.363436,0.000000,0.000000,4.286820,4.185436,16.957720,12.708035,0,15.172116,4.626589,3.283007,11.745894,5.105949,0.00009,0.11514,3.27730
1.028,0,0,0,-2.505164,0.000000,0.000000,4.284499,4.177191,16.962334,12.699086,0,15.160776,4.621782,3.266604,11.780435,5.105858,-0.00009,0.09562,3.27755
1.029,0,0,0,-2.624542,0.000000,0.000000,4.281780,4.169199,16.964075,12.689515,0,15.149522,4.616496,3.252412,11.816257,5.105022,-0.00006,0.07894,3.27679
1.030,0,0,0,-2.743920,0.000000,0.000000,4.279060,4.161249,16.965818,12.679943,0,15.138268,4.611209,3.238220,11.852078,5.104187,-0.00006,0.11200,3.27609
1.031,0,0,0,-2.863298,0.000000,0.000000,4.276341,4.153552,16.967560,12.670372,0,15.127013,4.605923,3.224029,11.887900,5.103351,0.00002,0.11751,3.27670
1.032,0,0,0,-2.980651,0.000000,0.000000,4.273581,4.145902,16.969126,12.660789,0,15.115759,4.600633,3.209995,11.923762,5.102503,0.00006,0.09214,3.27728
1.033,0,0,0,-3.067361,0.000000,0.000000,4.270201,4.138533,16.968014,12.651036,0,15.104517,4.595284,3.198364,11.960230,5.101481,0.00015,0.09309,3.27728
1.034,0,0,0,-3.154071,0.000000,0.000000,4.266820,4.131236,16.966904,12.641284,0,15.093275,4.589934,3.186734,11.996696,5.100460,0.00006,0.09012,3.27727
1.035,0,0,0,-3.240781,0.000000,0.000000,4.263440,4.124374,16.965792,12.631531,0,15.082032,4.584584,3.175103,12.033164,5.099438,-0.00009,0.10612,3.27696
1.036,0,0,0,-3.325228,0.000000,0.000000,4.260043,4.117610,16.964550,12.621710,0,15.070751,4.579267,3.163610,12.069529,5.098413,-0.00002,0.10737,3.27668
1.037,0,0,0,-3.375442,0.000000,0.000000,4.256397,4.111437,16.961309,12.610853,0,15.058877,4.574442,3.154199,12.104333,5.097350,0.00031,0.09952,3.27683
1.038,0,0,0,-3.425657,0.000000,0.000000,4.252752,4.105363,16.958071,12.599997,0,15.047004,4.569618,3.144788,12.139137,5.096286,0.00009,0.06975,3.27695
1.039,0,0,0,-3.475871,0.000000,0.000000,4.249106,4.099887,16.954832,12.589140,0,15.035130,4.564793,3.135377,12.173942,5.095223,0.00006,0.11647,3.27642
