"Time","v3 L COP","66 RDS cle","64 R marks","67 LDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.533,5.342069,0,0,1,0.000000,4.519549,1.835816,4.500801,3.259626,12.275552,5.119186,9.481149,0,14.350551,3.368948,5.564981,8.901835,0.05335,0.10238,3.27783
0.534,5.338910,0,0,1,0.000000,4.510304,1.586947,4.502861,3.257606,12.261449,5.115752,9.502894,0,14.333864,3.362245,5.562100,8.888912,0.02690,0.09457,3.27762
0.535,5.335765,0,0,1,0.000000,4.500764,1.338078,4.504921,3.255585,12.247346,5.112318,9.524640,0,14.317177,3.355542,5.559219,8.875988,0.00151,0.12577,3.27732
0.536,5.332553,0,0,1,0.000000,4.490979,1.054381,4.506518,3.253613,12.233374,5.108940,9.552263,0,14.300510,3.349151,5.556121,8.863067,-0.02119,0.11488,3.27722
0.537,5.329268,0,0,1,0.000000,4.480926,0.718008,4.507416,3.251714,12.219602,5.105649,9.588776,0,14.283874,3.343231,5.552694,8.850150,-0.04961,0.11731,3.27745
0.538,5.325918,0,0,1,0.000000,4.470591,0.381634,4.508313,3.249815,12.205829,5.102357,9.625288,0,14.267236,3.337310,5.549268,8.837233,-0.07501,0.10993,3.27747
0.539,5.322496,0,0,1,0.000000,4.459948,0.045260,4.509211,3.247916,12.192057,5.099066,9.661801,0,14.250599,3.331390,5.545842,8.824316,-0.11920,0.09005,3.27716
0.540,5.319039,0,0,1,0.000000,4.449014,-0.308520,4.509415,3.245973,12.178302,5.095661,9.697799,0,14.234016,3.325651,5.542436,8.811348,-0.15352,0.10938,3.27695
0.541,5.315544,0,0,1,0.000000,4.437763,-0.688629,4.508572,3.243964,12.164574,5.092083,9.733019,0,14.217516,3.320186,5.539062,8.798305,-0.17683,0.10059,3.27687
0.542,5.312066,0,0,1,0.000000,4.426277,-1.068738,4.507728,3.241955,12.150846,5.088506,9.768238,0,14.201015,3.314721,5.535688,8.785260,-0.20678,0.09868,3.27674
0.543,5.308607,0,0,1,0.000000,4.414535,-1.448847,4.506885,3.239946,12.137118,5.084928,9.803458,0,14.184515,3.309256,5.532314,8.772217,-0.22905,0.12007,3.27651
0.544,5.305211,0,0,1,0.000000,4.402596,-1.810904,4.505172,3.237941,12.123476,5.081397,9.837537,0,14.168094,3.303871,5.529062,8.758961,-0.25518,0.11665,3.27649
0.545,5.301883,0,0,1,0.000000,4.390443,-2.145659,4.502147,3.235940,12.109964,5.077937,9.869891,0,14.151793,3.298605,5.525992,8.745382,-0.29989,0.12636,3.27679
0.546,5.298611,0,0,1,0.000000,4.378062,-2.480414,4.499121,3.233938,12.096453,5.074476,9.902245,0,14.135492,3.293340,5.522923,8.731805,-0.33159,0.11118,3.27692
0.547,5.295399,0,0,1,0.000000,4.365431,-2.815168,4.496095,3.231937,12.082941,5.071016,9.934599,0,14.119192,3.288075,5.519853,8.718227,-0.35733,0.09169,3.27677
0.548,5.292212,0,0,1,0.000000,4.352544,-3.139822,4.492842,3.229843,12.069587,5.067651,9.965076,0,14.103049,3.282793,5.516736,8.704597,-0.38230,0.11117,3.27694
0.549,5.289051,0,0,1,0.000000,4.339376,-3.449197,4.489245,3.227608,12.056469,5.064432,9.992716,0,14.087145,3.277486,5.513546,8.690885,-0.40774,0.10172,3.27763
0.550,5.285851,0,0,1,0.000000,4.325997,-3.758573,4.485649,3.225373,12.043352,5.061212,10.020355,0,14.071240,3.272178,5.510357,8.677174,-0.43147,0.12665,3.27796
0.551,5.282610,0,0,1,0.000000,4.312388,-4.067948,4.482053,3.223139,12.030234,5.057992,10.047995,0,14.055336,3.266871,5.507167,8.663462,-0.47136,0.11302,3.27773
0.552,5.279281,0,0,1,0.000000,4.298655,-4.346679,4.477824,3.220945,12.017268,5.054770,10.074083,0,14.039453,3.261536,5.503772,8.649884,-0.50486,0.09789,3.27744
0.553,5.275855,0,0,1,0.000000,4.284787,-4.579058,4.472638,3.218816,12.004532,5.051543,10.097828,0,14.023601,3.256159,5.500065,8.636507,-0.52980,0.10757,3.27706
0.554,5.272392,0,0,1,0.000000,4.270844,-4.811436,4.467452,3.216686,11.991795,5.048316,10.121572,0,14.007749,3.250781,5.496358,8.623131,-0.55333,0.09678,3.27697
0.555,5.268890,0,0,1,0.000000,4.256817,-5.043815,4.462265,3.214556,11.979057,5.045090,10.145317,0,13.991897,3.245404,5.492651,8.609755,-0.57668,0.10389,3.27735
0.556,5.265418,0,0,1,0.000000,4.242715,-5.253896,4.457085,3.212520,11.966377,5.041945,10.168132,0,13.976125,3.240025,5.488912,8.596567,-0.60181,0.10922,3.27744
0.557,5.261978,0,0,1,0.000000,4.228530,-5.430252,4.451913,3.210628,11.953784,5.038926,10.189538,0,13.960471,3.234643,5.485125,8.583668,-0.62633,0.09777,3.27706
0.558,5.258571,0,0,1,0.000000,4.214329,-5.606606,4.446742,3.208736,11.941190,5.035906,10.210944,0,13.944818,3.229262,5.481339,8.570767,-0.66869,0.12667,3.27685
0.559,5.255198,0,0,1,0.000000,4.200109,-5.782962,4.441569,3.206844,11.928596,5.032886,10.232350,0,13.929166,3.223880,5.477551,8.557867,-0.69461,0.11271,3.27693
0.560,5.251842,0,0,1,0.000000,4.186000,-5.927591,4.435485,3.204975,11.916278,5.029905,10.252174,0,13.913476,3.218758,5.473778,8.544859,-0.71803,0.11434,3.27716
0.561,5.248505,0,0,1,0.000000,4.172014,-6.024232,4.428021,3.203140,11.904375,5.026985,10.269604,0,13.897732,3.214027,5.470024,8.531686,-0.73872,0.10545,3.27761
0.562,5.245167,0,0,1,0.000000,4.158236,-6.120874,4.420557,3.201304,11.892473,5.024064,10.287033,0,13.881988,3.209296,5.466270,8.518514,-0.76081,0.09176,3.27760
0.563,5.241830,0,0,1,0.000000,4.144687,-6.217515,4.413093,3.199469,11.880570,5.021143,10.304463,0,13.866243,3.204566,5.462516,8.505342,-0.78508,0.11180,3.27683
0.564,5.238488,0,0,1,0.000000,4.131380,-6.307539,4.406218,3.197456,11.869075,5.018313,10.320306,0,13.850821,3.200230,5.458696,8.492417,-0.82329,0.09805,3.27646
0.565,5.235141,0,0,1,0.000000,4.118338,-6.387554,4.400234,3.195173,11.858192,5.015622,10.333750,0,13.835882,3.196491,5.454774,8.479870,-0.84918,0.09841,3.27668
0.566,5.231829,0,0,1,0.000000,4.105581,-6.467568,4.394250,3.192891,11.847311,5.012929,10.347193,0,13.820944,3.192752,5.450852,8.467321,-0.87140,0.12131,3.27694
0.567,5.228557,0,0,1,0.000000,4.093134,-6.547582,4.388267,3.190608,11.836429,5.010238,10.360636,0,13.806006,3.189012,5.446930,8.454774,-0.89012,0.11171,3.27725
0.568,5.225360,0,0,1,0.000000,4.081052,-6.631684,4.381948,3.188354,11.826185,5.007689,10.372471,0,13.791331,3.185473,5.443064,8.441982,-0.91212,0.10591,3.27746
0.569,5.222247,0,0,1,0.000000,4.069368,-6.721967,4.375122,3.186143,11.816906,5.005356,10.381874,0,13.777055,3.182237,5.439282,8.428822,-0.93264,0.12275,3.27754
0.570,5.219182,0,0,1,0.000000,4.058114,-6.812251,4.368297,3.183933,11.807627,5.003023,10.391276,0,13.762778,3.179000,5.435500,8.415661,-0.96647,0.09491,3.27753
0.571,5.216173,0,0,1,0.000000,4.047328,-6.902534,4.361472,3.181723,11.798347,5.000690,10.400680,0,13.748502,3.175763,5.431718,8.402500,-0.98821,0.08726,3.27738
0.572,5.213181,0,0,1,0.000000,4.037004,-6.999500,4.355061,3.179473,11.790094,4.998430,10.409513,0,13.733788,3.172666,5.427965,8.389302,-1.01040,0.11424,3.27725
0.573,5.210209,0,0,1,0.000000,4.027183,-7.106572,4.349277,3.177164,11.783392,4.996280,10.417483,0,13.718411,3.169778,5.424258,8.376048,-1.02796,0.09612,3.27718
0.574,5.207275,0,0,1,0.000000,4.017872,-7.213645,4.343493,3.174855,11.776690,4.994130,10.425455,0,13.703036,3.166890,5.420550,8.362793,-1.04579,0.10369,3.27707
0.575,5.204383,0,0,1,0.000000,4.009118,-7.320717,4.337709,3.172545,11.769988,4.991980,10.433426,0,13.687660,3.164003,5.416842,8.349538,-1.06850,0.11507,3.27692
0.576,5.201552,0,0,1,0.000000,4.000945,-7.428396,4.330624,3.170293,11.765754,4.989888,10.438616,0,13.672512,3.160974,5.413226,8.336485,-1.09519,0.10733,3.27685
0.577,5.198787,0,0,1,0.000000,3.993409,-7.536993,4.321571,3.168128,11.765253,4.987884,10.439597,0,13.657710,3.157731,5.409748,8.323737,-1.11868,0.11004,3.27693
0.578,5.196043,0,0,1,0.000000,3.986523,-7.645590,4.312517,3.165963,11.764752,4.985881,10.440579,0,13.642907,3.154489,5.406270,8.310990,-1.13517,0.12214,3.27707
0.579,5.193324,0,0,1,0.000000,3.980347,-7.754188,4.303463,3.163797,11.764252,4.983877,10.441561,0,13.628104,3.151246,5.402792,8.298243,-1.15024,0.09701,3.27730
0.580,5.190639,0,0,1,0.000000,3.974889,-7.833063,4.294783,3.161403,11.766483,4.981974,10.440880,0,13.613335,3.147768,5.399626,8.285641,-1.16790,0.09816,3.27744
0.581,5.187994,0,0,1,0.000000,3.970216,-7.866983,4.286667,3.158662,11.772847,4.980221,10.437684,0,13.598615,3.143932,5.396933,8.273259,-1.18238,0.11036,3.27744
0.582,5.185721,0,0,1,0.000000,3.966319,-7.900903,4.278551,3.155921,11.779210,4.978469,10.434488,0,13.583895,3.140097,5.394240,8.260879,-1.20747,0.09305,3.27735
0.583,5.183857,0,0,1,0.000000,3.963269,-7.934823,4.270434,3.153180,11.785574,4.976717,10.431292,0,13.569175,3.136261,5.391547,8.248497,-1.22726,0.10986,3.27712
0.584,5.182669,0,0,1,0.000000,3.961009,-7.945126,4.262268,3.150389,11.795430,4.975168,10.433951,0,13.555068,3.132587,5.390423,8.236348,-1.24125,0.11349,3.27683
0.585,5.182219,0,0,1,0.000000,3.959611,-7.919704,4.254025,3.147524,11.810569,4.973928,10.445469,0,13.541889,3.129158,5.391673,8.224550,-1.25399,0.11241,3.27645
0.586,5.182171,0,0,1,0.000000,3.958968,-7.894283,4.245782,3.144659,11.825706,4.972688,10.456985,0,13.528710,3.125729,5.392922,8.212752,-1.26911,0.12534,3.27645
0.587,5.182566,0,0,1,0.000000,3.959149,-7.868861,4.237539,3.141793,11.840845,4.971448,10.468503,0,13.515532,3.122299,5.394172,8.200953,-1.28430,0.11547,3.27706
0.588,5.183017,0,0,1,0.000000,3.960048,-7.795364,4.229613,3.138850,11.859249,4.970327,10.472287,0,13.502450,3.119316,5.395797,8.189450,-1.30545,0.10130,3.27758
0.589,5.183531,0,0,1,0.000000,3.961730,-7.649149,4.222166,3.135788,11.882594,4.969387,10.464376,0,13.489514,3.117008,5.397991,8.178391,-1.31995,0.11327,3.27796
0.590,5.184145,0,0,1,0.000000,3.964097,-7.502934,4.214720,3.132726,11.905938,4.968447,10.456466,0,13.476579,3.114699,5.400184,8.167334,-1.33126,0.10037,3.27814
0.591,5.184867,0,0,1,0.000000,3.967215,-7.356719,4.207273,3.129664,11.929282,4.967507,10.448555,0,13.463643,3.112391,5.402378,8.156275,-1.34213,0.08608,3.27799
0.592,5.185743,0,0,1,0.000000,3.970941,-7.165877,4.199765,3.126534,11.955992,4.966623,10.439308,0,13.450791,3.109580,5.404635,8.145829,-1.35322,0.11015,3.27777
0.593,5.186786,0,0,1,0.000000,3.975332,-6.907536,4.192163,3.123303,11.987792,4.965826,10.428042,0,13.438067,3.106009,5.406987,8.136309,-1.36125,0.09521,3.27747
0.594,5.187594,0,0,1,0.000000,3.980227,-6.649194,4.184562,3.120071,12.019592,4.965028,10.416777,0,13.425344,3.102438,5.409340,8.126789,-1.37805,0.10144,3.27716
0.595,5.188148,0,0,1,0.000000,3.985671,-6.390853,4.176961,3.116840,12.051392,4.964231,10.405511,0,13.412621,3.098866,5.411693,8.117269,-1.39287,0.12573,3.27686
0.596,5.188290,0,0,1,0.000000,3.991562,-6.068150,4.169724,3.113847,12.086433,4.963527,10.393611,0,13.399844,3.095175,5.413927,8.109045,-1.40055,0.10535,3.27667
0.597,5.187985,0,0,1,0.000000,3.997943,-5.648096,4.163039,3.111216,12.126377,4.962965,10.380752,0,13.386988,3.091302,5.415984,8.102782,-1.40768,0.10462,3.27667
0.598,5.188609,0,0,1,0.000000,4.004777,-5.228043,4.156353,3.108584,12.166321,4.962402,10.367893,0,13.374132,3.087429,5.418040,8.096519,-1.41532,0.10932,3.27676
0.599,5.190247,0,0,1,0.000000,4.012105,-4.807989,4.149668,3.105953,12.206264,4.961841,10.355035,0,13.361276,3.083556,5.420096,8.090257,-1.42370,0.10011,3.27699
0.600,5.194079,0,0,1,0.000000,4.019846,-4.345189,4.144008,3.103549,12.249371,4.961390,10.342243,0,13.348449,3.080610,5.427487,8.086058,-1.43155,0.11054,3.27719
0.601,5.200309,0,0,1,0.000000,4.028036,-3.817732,4.139901,3.101488,12.297261,4.961109,10.329552,0,13.335664,3.079066,5.442946,8.084979,-1.44080,0.08858,3.27734
0.602,5.207745,0,0,1,0.000000,4.036514,-3.290276,4.135793,3.099427,12.345152,4.960827,10.316860,0,13.322880,3.077522,5.458406,8.083900,-1.44837,0.08731,3.27738
0.603,5.216497,0,0,1,0.000000,4.045307,-2.762819,4.131685,3.097367,12.393043,4.960546,10.304169,0,13.310095,3.075978,5.473866,8.082823,-1.45382,0.12707,3.27722
0.604,5.225119,0,0,1,0.000000,4.054280,-2.238834,4.128969,3.095462,12.443568,4.960451,10.291301,0,13.297566,3.073756,5.489706,8.083371,-1.45833,0.11419,3.27713
0.605,5.233600,0,0,1,0.000000,4.063450,-1.720100,4.128356,3.093791,12.498082,4.960638,10.278166,0,13.285426,3.070510,5.506121,8.086382,-1.46513,0.11779,3.27713
0.606,5.241921,0,0,1,0.000000,4.072752,-1.201366,4.127745,3.092120,12.552596,4.960824,10.265031,0,13.273286,3.067263,5.522536,8.089393,-1.46792,0.09630,3.27728
0.607,5.250068,0,0,1,0.000000,4.082201,-0.682631,4.127132,3.090449,12.607110,4.961011,10.251896,0,13.261146,3.064016,5.538951,8.092403,-1.47312,0.09443,3.27766
0.608,5.258317,0,0,1,0.000000,4.091726,-0.207492,4.127397,3.088830,12.663099,4.961199,10.238523,0,13.249176,3.061150,5.555427,8.096431,-1.47451,0.11276,3.27789
0.609,5.266676,0,0,1,0.000000,4.101336,0.201709,4.128989,3.087288,12.721317,4.961389,10.224788,0,13.237462,3.058859,5.571996,8.101997,-1.48006,0.11164,3.27789
0.610,4.011261,0,0,1,0.000000,4.110917,0.610910,4.130580,3.085746,12.779536,4.961578,10.211054,1,13.225749,3.056567,5.588564,8.107564,-1.47971,0.12591,3.27766
0.611,1.375741,0,0,0,0.000000,4.120463,1.020111,4.132172,3.084204,12.837755,4.961768,10.197319,0,13.214036,3.054276,5.605133,8.113131,-1.48046,0.11438,3.27705
0.612,0.000000,0,0,0,0.000000,4.129879,1.361801,4.134167,3.082879,12.896803,4.961989,10.183551,0,13.202479,3.052197,5.621856,8.119583,-1.48273,0.11920,3.27688
0.613,0.000000,0,0,0,0.000000,4.139149,1.601377,4.136772,3.081884,12.957105,4.962258,10.169732,0,13.191159,3.050439,5.638813,8.127377,-1.47784,0.11000,3.27741
0.614,0.000000,0,0,0,0.000000,4.148244,1.840953,4.139377,3.080888,13.017406,4.962527,10.155914,0,13.179840,3.048681,5.655771,8.135169,-1.47978,0.08717,3.27762
0.615,0.000000,0,0,0,0.000000,4.157146,2.080529,4.141983,3.079892,13.077708,4.962797,10.142096,0,13.168520,3.046923,5.672728,8.142962,-1.47800,0.10761,3.27732
0.616,0.000000,0,0,0,0.000000,4.165839,2.265609,4.144469,3.078798,13.138086,4.963133,10.128537,0,13.157334,3.045322,5.689772,8.155747,-1.47866,0.10086,3.27689
0.617,0.000000,0,0,0,0.000000,4.174303,2.368260,4.146778,3.077555,13.198579,4.963572,10.115372,0,13.146350,3.043957,5.706948,8.176084,-1.47588,0.13077,3.27628
0.618,0.000000,0,0,0,0.000000,4.182482,2.470912,4.149086,3.076312,13.259072,4.964011,10.102207,0,13.135365,3.042591,5.724124,8.196420,-1.47283,0.11672,3.27618
0.619,0.000000,0,0,0,0.000000,4.190351,2.573564,4.151393,3.075069,13.319565,4.964449,10.089042,0,13.124381,3.041226,5.741301,8.216756,-1.46741,0.12308,3.27686
0.620,0.000000,0,0,0,0.000000,4.197843,2.631119,4.154106,3.073786,13.379547,4.964867,10.076002,0,13.113442,3.040168,5.753035,8.237278,-1.46292,0.10545,3.27731
0.621,0.000000,0,0,0,0.000000,4.204923,2.620465,4.157429,3.072441,13.438756,4.965254,10.063150,0,13.102572,3.039573,5.756539,8.258080,-1.45509,0.10116,3.27739
0.622,0.000000,0,0,0,0.000000,4.211529,2.609811,4.160752,3.071096,13.497965,4.965641,10.050300,0,13.091702,3.038979,5.760043,8.278883,-1.45338,0.10662,3.27723
0.623,0.000000,0,0,0,0.000000,4.217619,2.599156,4.164075,3.069751,13.557174,4.966028,10.037448,0,13.080832,3.038385,5.763547,8.299685,-1.45025,0.10176,3.27669
0.624,0.000000,0,0,0,0.000000,4.223146,2.555240,4.167166,3.068530,13.615478,4.966561,10.024558,0,13.070302,3.037989,5.767176,8.320384,-1.44276,0.12024,3.27640
0.625,0.000000,0,0,0,0.000000,4.228060,2.461012,4.169906,3.067497,13.672414,4.967313,10.011609,0,13.060287,3.037894,5.770994,8.340927,-1.43593,0.11896,3.27647
0.626,0.000000,0,0,0,0.000000,4.232340,2.366785,4.172647,3.066464,13.729350,4.968066,9.998660,0,13.050272,3.037799,5.774812,8.361470,-1.42431,0.13226,3.27664
0.627,0.000000,0,0,0,0.000000,4.235929,2.272557,4.175386,3.065431,13.786286,4.968818,9.985711,0,13.040257,3.037704,5.778629,8.382012,-1.41463,0.11098,3.27694
0.628,0.000000,0,0,0,0.000000,4.238836,2.166840,4.178011,3.064429,13.841084,4.969665,9.972819,0,13.030295,3.037620,5.782524,8.402545,-1.40888,0.09171,3.27704
0.629,0.000000,0,0,0,0.000000,4.241001,2.043744,4.180459,3.063473,13.892643,4.970654,9.960014,0,13.020417,3.037551,5.786536,8.423061,-1.40050,0.11028,3.27681
0.630,0.000000,0,0,0,0.000000,4.242453,1.920648,4.182908,3.062517,13.944202,4.971643,9.947208,0,13.010539,3.037482,5.790547,8.443578,-1.39142,0.10369,3.27679
0.631,0.000000,0,0,0,0.000000,4.243127,1.797552,4.185357,3.061561,13.995762,4.972633,9.934403,0,13.000661,3.037412,5.794559,8.464094,-1.37714,0.12678,3.27710
0.632,0.000000,0,0,0,0.000000,4.243069,1.672588,4.187151,3.060807,14.044624,4.973604,9.921873,0,12.990825,3.037424,5.798381,8.484666,-1.36422,0.10726,3.27737
0.633,0.000000,0,0,0,0.000000,4.242212,1.544798,4.187955,3.060359,14.089406,4.974546,9.909757,0,12.981053,3.037558,5.801920,8.505321,-1.35223,0.11747,3.27760
0.634,0.000000,0,0,0,0.000000,4.240638,1.417008,4.188760,3.059911,14.134188,4.975489,9.897640,0,12.971283,3.037692,5.805459,8.525975,-1.34296,0.11901,3.27753
0.635,0.000000,0,0,0,0.000000,4.238284,1.289218,4.189564,3.059463,14.178970,4.976432,9.885524,0,12.961512,3.037827,5.808997,8.546630,-1.32807,0.10893,3.27700
0.636,0.000000,0,0,0,0.000000,4.235255,1.184280,4.190232,3.059078,14.220437,4.977425,9.873232,0,12.951582,3.038016,5.818341,8.574381,-1.31931,0.11870,3.27664
0.637,0.000000,0,0,0,0.000000,4.231490,1.113907,4.190692,3.058789,14.256889,4.978494,9.860673,0,12.941412,3.038291,5.836468,8.612865,-1.30754,0.10078,3.27657
0.638,0.000000,0,0,0,0.000000,4.227094,1.043534,4.191153,3.058499,14.293342,4.979563,9.848115,0,12.931242,3.038566,5.854594,8.651350,-1.28931,0.12055,3.27679
0.639,0.000000,0,0,0,0.000000,4.222009,0.973161,4.191613,3.058210,14.329795,4.980632,9.835556,0,12.921073,3.038840,5.872720,8.689835,-1.26753,0.10909,3.27747
0.640,0.000000,0,0,0,0.000000,4.216318,0.903402,4.192367,3.057883,14.362974,4.981801,9.822970,0,12.910914,3.039161,5.884602,8.729670,-1.25612,0.11780,3.27775
0.641,0.000000,0,0,0,0.000000,4.209966,0.834574,4.193564,3.057499,14.391204,4.983121,9.810342,0,12.900774,3.039550,5.887038,8.771546,-1.24091,0.11347,3.27736
0.642,0.000000,0,0,0,0.000000,4.203029,0.765745,4.194762,3.057115,14.419434,4.984441,9.797714,0,12.890633,3.039940,5.889474,8.813423,-1.22747,0.11120,3.27707
0.643,0.000000,0,0,0,0.000000,4.195452,0.696917,4.195961,3.056732,14.447662,4.985761,9.785086,0,12.880492,3.040330,5.891911,8.855300,-1.21270,0.13124,3.27692
0.644,0.000000,0,0,0,0.728592,4.187332,0.615644,4.196968,3.056337,14.472652,4.987124,9.772560,0,12.870526,3.040769,5.893882,8.897822,-1.18760,0.11085,3.27682
0.645,0.000000,0,1,0,2.252843,4.178620,0.515548,4.197688,3.055926,14.492743,4.988554,9.760189,0,12.860824,3.041283,5.895150,8.941324,-1.16762,0.11154,3.27682
0.646,0.000000,1,0,0,3.048554,4.169434,0.415452,4.198408,3.055515,14.512833,4.989984,9.747818,0,12.851121,3.041797,5.896418,8.984825,-1.14904,0.09898,3.27694
0.647,0.000000,1,0,0,3.048663,4.159729,0.315356,4.199127,3.055104,14.532922,4.991413,9.735447,0,12.841419,3.042311,5.897686,9.028326,-1.13522,0.09384,3.27725
0.648,0.000000,1,0,0,3.048892,4.149607,0.179624,4.199838,3.054906,14.549787,4.992829,9.723438,0,12.832051,3.042926,5.905937,9.072275,-1.11949,0.12459,3.27746
0.649,0.000000,1,0,0,3.049253,4.139031,-0.010008,4.200536,3.055028,14.561773,4.994223,9.711977,0,12.823190,3.043695,5.924750,9.116902,-1.09909,0.10630,3.27754
0.650,0.000000,1,0,0,3.049689,4.128085,-0.199640,4.201234,3.055151,14.573760,4.995617,9.700516,0,12.814328,3.044463,5.943563,9.161530,-1.08220,0.11864,3.27756
0.651,0.000000,1,0,0,3.050207,4.116734,-0.389272,4.201931,3.055273,14.585747,4.997011,9.689055,0,12.805468,3.045232,5.962376,9.206157,-1.05057,0.11522,3.27748
0.652,0.000000,1,0,0,3.050745,4.105076,-0.619412,4.201951,3.055486,14.594665,4.998335,9.677631,0,12.796741,3.046047,5.981207,9.236996,-1.02758,0.10544,3.27758
0.653,0.000000,1,0,0,3.051305,4.093082,-0.910821,4.200943,3.055837,14.598941,4.999555,9.666263,0,12.788218,3.046934,6.000068,9.246981,-1.01048,0.11454,3.27796
0.654,0.000000,1,0,0,3.051917,4.080846,-1.202231,4.199934,3.056188,14.603217,5.000774,9.654894,0,12.779696,3.047821,6.018928,9.256967,-0.98888,0.09488,3.27799
0.655,0.000000,1,0,0,3.052586,4.068345,-1.493641,4.198926,3.056540,14.607493,5.001993,9.643525,0,12.771173,3.048707,6.037788,9.266952,-0.97217,0.08841,3.27746
0.656,0.000000,1,0,0,3.053345,4.055620,-1.811348,4.197511,3.057063,14.608915,5.003064,9.632339,0,12.762604,3.049661,6.056704,9.290929,-0.94949,0.11487,3.27710
0.657,0.000000,1,0,0,3.054204,4.042650,-2.168832,4.195479,3.057847,14.606020,5.003910,9.621428,0,12.753964,3.050715,6.075705,9.336070,-0.93172,0.10800,3.27702
0.658,0.000000,1,0,0,3.055116,4.029449,-2.526315,4.193448,3.058632,14.603124,5.004756,9.610516,0,12.745325,3.051769,6.094706,9.381212,-0.90044,0.11061,3.27698
0.659,0.000000,1,0,0,3.056087,4.015996,-2.883799,4.191416,3.059416,14.600227,5.005603,9.599605,0,12.736686,3.052823,6.113707,9.426353,-0.87097,0.12420,3.27698
0.660,0.000000,1,0,0,3.057074,4.002323,-3.250589,4.188726,3.060117,14.595818,5.006294,9.588733,0,12.727944,3.054095,6.132731,9.472142,-0.84850,0.10882,3.27701
0.661,0.000000,1,0,0,3.058078,3.988409,-3.631455,4.185042,3.060692,14.589116,5.006750,9.577923,0,12.719050,3.055696,6.151792,9.518910,-0.82840,0.11584,3.27708
0.662,0.000000,1,0,0,3.059156,3.974288,-4.012322,4.181357,3.061267,14.582416,5.007205,9.567112,0,12.710156,3.057298,6.170852,9.565680,-0.80565,0.09698,3.27686
0.663,0.000000,1,0,0,3.060316,3.959941,-4.393188,4.177672,3.061841,14.575715,5.007661,9.556302,0,12.701262,3.058899,6.189913,9.612448,-0.77900,0.08794,3.27618
0.664,0.000000,1,0,0,3.061611,3.945402,-4.761795,4.173203,3.062726,14.568086,5.007905,9.545599,0,12.692485,3.060551,6.208572,9.641152,-0.75634,0.10974,3.27590
0.665,0.000000,1,0,0,3.063054,3.930651,-5.111857,4.167547,3.064080,14.559052,5.007826,9.535058,0,12.683883,3.062279,6.226624,9.642535,-0.71732,0.11462,3.27629
0.666,0.000000,1,0,0,3.064584,3.915771,-5.461920,4.161891,3.065434,14.550019,5.007748,9.524516,0,12.675282,3.064007,6.244677,9.643919,-0.69314,0.10847,3.27682
0.667,0.000000,1,0,0,3.066209,3.900750,-5.811984,4.156236,3.066788,14.540985,5.007669,9.513975,0,12.666679,3.065735,6.262730,9.645302,-0.67112,0.12126,3.27758
0.668,0.000000,1,0,0,3.067856,3.885713,-6.129106,4.149882,3.068295,14.531818,5.007092,9.503762,0,12.658242,3.067445,6.271923,9.641788,-0.64860,0.10480,3.27784
0.669,0.000000,1,0,0,3.069528,3.870659,-6.396402,4.142473,3.070035,14.522449,5.005761,9.494044,0,12.650056,3.069128,6.267717,9.630865,-0.62624,0.08830,3.27730
0.670,0.000000,1,0,0,3.071234,3.855721,-6.663700,4.135064,3.071774,14.513079,5.004429,9.484327,0,12.641870,3.070811,6.263511,9.619944,-0.60245,0.10317,3.27704
0.671,0.000000,1,0,0,3.072978,3.840910,-6.930996,4.127655,3.073513,14.503709,5.003098,9.474609,0,12.633683,3.072493,6.259305,9.609021,-0.57897,0.10324,3.27719
0.672,0.000000,1,0,0,3.074787,3.826368,-7.168139,4.120186,3.075400,14.494411,5.001711,9.465040,0,12.625747,3.074237,6.254879,9.598345,-0.53099,0.10236,3.27734
0.673,0.000000,1,0,0,3.076665,3.812120,-7.359671,4.112628,3.077511,14.485222,5.000239,9.455695,0,12.618190,3.076072,6.250122,9.588038,-0.50513,0.11273,3.27749
0.674,0.000000,1,0,0,3.078628,3.798339,-7.551203,4.105069,3.079622,14.476033,4.998768,9.446349,0,12.610633,3.077908,6.245364,9.577732,-0.47932,0.11999,3.27753
0.675,0.000000,1,0,0,3.080681,3.785067,-7.742735,4.097511,3.081733,14.466845,4.997296,9.437004,0,12.603075,3.079743,6.240606,9.567427,-0.45649,0.11085,3.27738
0.676,0.000000,1,0,0,3.082823,3.772472,-7.906902,4.089554,3.083994,14.457563,4.996146,9.427814,0,12.596458,3.081670,6.235993,9.557311,-0.42704,0.12444,3.27719
0.677,0.000000,1,0,0,3.085060,3.760615,-8.029676,4.080994,3.086481,14.448141,4.995482,9.418859,0,12.591265,3.083733,6.231599,9.547485,-0.40768,0.11411,3.27697
0.678,0.000000,1,0,0,3.087331,3.749609,-8.152451,4.072434,3.088968,14.438719,4.994818,9.409904,0,12.586071,3.085795,6.227204,9.537659,-0.36964,0.09791,3.27694
0.679,0.000000,1,0,0,3.089638,3.739533,-8.275226,4.063875,3.091455,14.429297,4.994153,9.400949,0,12.580877,3.087858,6.222810,9.527833,-0.33033,0.11794,3.27725
