"Time","m1 Lmark cle","70 Lmark cle","69 Rmark cle","68 LDS clean","m2 LDS clean","67 RDS clean","66 LDS mark","65 RDS mark","v3 L COP","v2 R COP","v1 xCoM","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.712,0,0,0,0,0,0,0,0,0.000000,0.000000,6.338264,6.360441,16.899391,10.946087,14.634561,11.639038,-1.47933,0.12094,3.27616
1.713,0,0,0,0,0,0,0,0,0.000000,0.000000,6.338745,6.360008,16.917862,10.941152,14.622494,11.669808,-1.47818,0.08686,3.27661
1.714,0,0,0,0,0,0,0,0,0.000000,0.000000,6.339107,6.359576,16.936335,10.936216,14.610428,11.700579,-1.47975,0.12006,3.27695
1.715,0,0,0,0,0,0,0,0,0.000000,0.000000,6.339179,6.359143,16.954805,10.931282,14.598362,11.731349,-1.47777,0.10374,3.27679
1.716,0,0,0,0,0,0,0,0,0.000000,0.000000,6.339145,6.358757,16.972866,10.924671,14.586220,11.761189,-1.48066,0.09763,3.27669
1.717,0,0,0,0,0,0,0,0,0.000000,0.000000,6.338857,6.358545,16.989397,10.911835,14.573794,11.787568,-1.47904,0.11146,3.27676
1.718,0,0,0,0,0,0,0,0,0.000000,0.000000,6.338375,6.358334,17.005930,10.898998,14.561369,11.813947,-1.47765,0.12091,3.27676
1.719,0,0,0,0,0,0,0,0,0.000000,0.000000,6.337429,6.358122,17.022463,10.886162,14.548944,11.840326,-1.48122,0.09629,3.27646
1.720,0,0,0,0,0,0,0,0,0.000000,0.000000,6.336217,6.357851,17.039164,10.872629,14.536670,11.865597,-1.47930,0.12327,3.27635
1.721,0,0,0,0,0,0,0,0,0.000000,0.000000,6.334371,6.357353,17.056494,10.856510,14.524962,11.886747,-1.47896,0.10945,3.27704
1.722,0,0,0,0,0,0,0,0,0.000000,0.000000,6.332394,6.356855,17.073824,10.840391,14.513254,11.907898,-1.48108,0.08293,3.27762
1.723,0,0,0,0,0,0,0,0,0.000000,0.000000,6.330105,6.356358,17.091152,10.824273,14.501546,11.929049,-1.47985,0.10761,3.27777
1.724,0,0,0,0,0,0,0,0,0.000000,0.000000,6.327842,6.355852,17.106596,10.809593,14.489910,11.949304,-1.47879,0.11212,3.27786
1.725,0,0,0,0,0,0,0,0,0.000000,0.000000,6.325638,6.355316,17.115023,10.800261,14.478542,11.966231,-1.47813,0.10482,3.27771
1.726,0,0,0,0,0,0,0,0,0.000000,0.000000,6.323439,6.354779,17.123451,10.790930,14.467174,11.983159,-1.48138,0.10361,3.27753
1.727,0,0,0,0,0,0,0,0,0.000000,0.000000,6.321252,6.354243,17.131878,10.781598,14.455806,12.000087,-1.47884,0.11942,3.27722
1.728,0,0,0,0,0,0,0,0,0.000000,0.000000,6.319032,6.353596,17.139463,10.770362,14.444309,12.016304,-1.48171,0.08378,3.27699
1.729,0,0,0,0,0,0,0,0,0.000000,0.000000,6.316734,6.352540,17.143915,10.752050,14.432336,12.029881,-1.48031,0.09109,3.27707
1.730,0,0,0,0,0,0,0,0,0.000000,0.000000,6.314510,6.351484,17.148367,10.733738,14.420362,12.043459,-1.47863,0.11206,3.27705
1.731,0,0,1,0,0,0,0,1,0.000000,0.000000,6.312463,6.350428,17.152821,10.715426,14.408389,12.057035,-1.48010,0.10546,3.27667
1.732,0,0,0,0,0,1,0,0,0.000000,0.817633,6.310621,6.349369,17.155306,10.699107,14.396534,12.070270,-1.48001,0.07750,3.27646
1.733,0,0,0,0,0,1,0,0,0.000000,3.598696,6.309270,6.348303,17.150484,10.690193,14.385118,12.082225,-1.47849,0.12692,3.27692
1.734,0,0,0,0,0,1,0,0,0.000000,5.562981,6.308180,6.347238,17.145664,10.681280,14.373702,12.094180,-1.47834,0.10550,3.27722
1.735,0,0,0,0,0,1,0,0,0.000000,5.565887,6.307715,6.346172,17.140842,10.672366,14.362286,12.106135,-1.48483,0.08947,3.27692
1.736,0,0,0,0,0,1,0,0,0.000000,5.568752,6.307526,6.345177,17.134853,10.663706,14.350911,12.117825,-1.48127,0.11211,3.27664
1.737,0,0,0,0,0,1,0,0,0.000000,5.571515,6.307995,6.344446,17.124519,10.655989,14.339693,12.128521,-1.48125,0.10504,3.27649
1.738,0,0,0,0,0,1,0,0,0.000000,5.574270,6.308663,6.343715,17.114187,10.648271,14.328474,12.139217,-1.47779,0.08382,3.27646
1.739,0,0,0,0,0,1,0,0,0.000000,5.577005,6.309807,6.342983,17.103855,10.640553,14.317256,12.149915,-1.47931,0.12230,3.27692
1.740,0,0,0,0,0,1,0,0,0.000000,5.579761,6.311049,6.342282,17.093090,10.632624,14.305797,12.160335,-1.47986,0.11236,3.27734
1.741,0,0,0,0,0,1,0,0,0.000000,5.582569,6.312528,6.341693,17.080715,10.623905,14.293442,12.169725,-1.48008,0.09638,3.27765
1.742,0,0,0,0,0,1,0,0,0.000000,5.585258,6.314021,6.341105,17.068342,10.615187,14.281087,12.179117,-1.47817,0.11865,3.27780
1.743,0,0,0,0,0,1,0,0,0.000000,5.587660,6.315546,6.340515,17.055969,10.606468,14.268732,12.188509,-1.47903,0.10268,3.27734
1.744,0,0,0,0,0,1,0,0,0.000000,5.589806,6.317021,6.339931,17.044086,10.595728,14.256521,12.197510,-1.48047,0.07672,3.27693
1.745,0,0,0,0,0,1,0,0,0.000000,5.591338,6.318377,6.339361,17.034031,10.577472,14.244846,12.205059,-1.48088,0.11932,3.27670
1.746,0,0,0,0,0,1,0,0,0.000000,5.592719,6.319697,6.338792,17.023975,10.559216,14.233172,12.212607,-1.48001,0.11647,3.27654
1.747,0,0,0,0,0,1,0,0,0.000000,5.593738,6.320934,6.338223,17.013920,10.540959,14.221498,12.220157,-1.48091,0.09619,3.27661
1.748,0,0,0,0,0,1,0,0,0.000000,5.594746,6.322149,6.337798,17.002359,10.525085,14.209885,12.226091,-1.47979,0.12785,3.27667
1.749,0,0,0,0,0,1,0,0,0.000000,5.595728,6.323309,6.337913,16.985212,10.518070,14.198500,12.226027,-1.47809,0.09568,3.27667
1.750,0,0,0,0,0,1,0,0,0.000000,5.596693,6.324343,6.338028,16.968067,10.511054,14.187116,12.225964,-1.47842,0.08551,3.27672
1.751,0,0,0,0,0,1,0,0,0.000000,5.597617,6.325074,6.338143,16.950920,10.504038,14.175731,12.225900,-1.48213,0.11111,3.27695
1.752,0,0,0,0,0,1,0,0,0.000000,5.598482,6.325583,6.338183,16.936121,10.495859,14.164258,12.219822,-1.47964,0.11281,3.27715
1.753,0,0,0,0,0,1,0,0,0.000000,5.599205,6.325558,6.337944,16.930050,10.483356,14.152456,12.191390,-1.47700,0.08515,3.27722
1.754,0,0,0,0,0,1,0,0,0.000000,5.599852,6.325396,6.337704,16.923979,10.470853,14.140656,12.162958,-1.47966,0.12898,3.27720
1.755,0,0,0,0,0,1,0,0,0.000000,5.600315,6.324906,6.337465,16.917908,10.458350,14.128854,12.134526,-1.48056,0.10839,3.27682
1.756,0,0,0,0,0,1,0,0,0.000000,5.600700,6.324397,6.337204,16.910391,10.446003,14.117216,12.106059,-1.47794,0.09807,3.27655
1.757,0,0,0,0,0,1,0,0,0.000000,5.600900,6.323843,6.336862,16.897497,10.434233,14.106184,12.077464,-1.48033,0.11896,3.27670
1.758,0,0,0,0,0,1,0,0,0.000000,5.601067,6.323300,6.336521,16.884604,10.422463,14.095152,12.048869,-1.47876,0.10015,3.27690
1.759,0,0,0,0,0,1,0,0,0.000000,5.601156,6.322788,6.336179,16.871710,10.410693,14.084120,12.020274,-1.48024,0.07931,3.27728
1.760,0,0,0,0,0,1,0,0,0.000000,5.601260,6.322319,6.335811,16.859140,10.399931,14.073023,11.997460,-1.48019,0.10659,3.27757
1.761,0,0,0,0,0,1,0,0,0.000000,5.601401,6.321952,6.335340,16.847775,10.392915,14.061684,11.996139,-1.48163,0.12289,3.27750
1.762,0,0,0,0,0,1,0,0,0.000000,5.601561,6.321764,6.334870,16.836409,10.385899,14.050344,11.994817,-1.48105,0.10271,3.27726
1.763,0,0,0,0,0,1,0,0,0.000000,5.601769,6.322002,6.334399,16.825043,10.378882,14.039005,11.993495,-1.48047,0.08567,3.27642
1.764,0,0,0,0,0,1,0,0,0.000000,5.601987,6.322538,6.333972,16.812977,10.371588,14.027534,11.992237,-1.47962,0.10803,3.27593
1.765,0,0,0,0,0,1,0,0,0.000000,5.602227,6.323791,6.333703,16.798300,10.363255,14.015575,11.991216,-1.48133,0.09385,3.27677
1.766,0,0,0,0,0,1,0,0,0.000000,5.602453,6.325256,6.333433,16.783623,10.354922,14.003617,11.990194,-1.47944,0.07944,3.27734
1.767,0,0,0,0,0,1,0,0,0.000000,5.602645,6.327236,6.333164,16.768946,10.346589,13.991659,11.989173,-1.47810,0.13019,3.27688
1.768,0,0,0,0,0,1,0,0,0.000000,5.602803,6.329323,6.332920,16.755339,10.337956,13.979941,11.987794,-1.48086,0.11929,3.27650
1.769,0,0,0,0,0,1,0,0,0.000000,5.602879,6.331670,6.332769,16.745708,10.328208,13.969119,11.985085,-1.47937,0.10225,3.27643
1.770,0,0,0,0,0,1,0,0,0.000000,5.602930,6.334185,6.332619,16.736076,10.318460,13.958297,11.982377,-1.47945,0.10041,3.27635
1.771,0,0,0,0,0,1,0,0,0.000000,5.602922,6.337101,6.332469,16.726444,10.308712,13.947474,11.979670,-1.47958,0.09772,3.27628
1.772,0,0,0,0,0,1,0,0,0.000000,5.602906,6.340250,6.332435,16.715500,10.297790,13.936725,11.976752,-1.47927,0.08361,3.27632
1.773,0,0,0,0,0,1,0,0,0.000000,5.602870,6.343960,6.332834,16.699675,10.282505,13.926241,11.973061,-1.47884,0.09514,3.27686
1.774,0,0,0,0,0,1,0,0,0.000000,5.602829,6.347793,6.333233,16.683849,10.267220,13.915758,11.969368,-1.48056,0.13179,3.27728
1.775,0,0,0,0,0,1,0,0,0.000000,5.602778,6.351921,6.333632,16.668024,10.251936,13.905275,11.965676,-1.47737,0.11132,3.27728
1.776,0,0,0,0,0,1,0,0,0.000000,5.602726,6.356042,6.334090,16.653713,10.236406,13.894843,11.961750,-1.47941,0.08008,3.27738
1.777,0,0,0,0,0,1,0,0,0.000000,5.602672,6.360146,6.334765,16.645035,10.219962,13.884599,11.956956,-1.48021,0.11122,3.27783
1.778,0,0,0,0,0,1,0,0,0.000000,5.602634,6.364254,6.335440,16.636354,10.203519,13.874354,11.952162,-1.48060,0.09722,3.27806
1.779,0,0,0,0,0,1,0,0,0.000000,5.602635,6.368368,6.336115,16.627676,10.187076,13.864110,11.947367,-1.48032,0.09318,3.27737
1.780,0,0,0,0,0,1,0,0,0.000000,5.602662,6.372540,6.336804,16.617785,10.172327,13.853909,11.942266,-1.48134,0.12735,3.27684
1.781,0,0,0,0,0,1,0,0,0.000000,5.602753,6.376849,6.337543,16.603384,10.163878,13.843870,11.936028,-1.48047,0.11063,3.27692
1.782,0,0,0,0,0,1,0,0,0.000000,5.602834,6.381292,6.338283,16.588985,10.155429,13.833832,11.929789,-1.47805,0.09172,3.27701
1.783,0,0,0,0,0,1,0,0,0.000000,5.602891,6.386055,6.339023,16.574587,10.146980,13.823793,11.923550,-1.48135,0.11821,3.27716
1.784,0,0,0,0,0,1,0,0,0.000000,5.602903,6.391024,6.339890,16.560165,10.138471,13.813766,11.917040,-1.48015,0.11255,3.27734
1.785,0,0,0,0,0,1,0,0,0.000000,5.602807,6.396484,6.341235,16.545668,10.129736,13.803776,11.909523,-1.47703,0.07952,3.27765
1.786,0,0,0,0,0,1,0,0,0.000000,5.602698,6.402170,6.342579,16.531168,10.121001,13.793786,11.902007,-1.48149,0.10848,3.27782
1.787,0,0,0,0,0,1,0,0,0.000000,5.602560,6.408399,6.343923,16.516670,10.112267,13.783795,11.894490,-1.48160,0.09600,3.27743
1.788,0,0,0,0,0,1,0,0,0.000000,5.602449,6.414868,6.345287,16.502110,10.103703,13.773887,11.886718,-1.47824,0.09931,3.27721
1.789,0,0,0,0,0,1,0,0,0.000000,5.602407,6.421913,6.346727,16.487314,10.095772,13.764277,11.877994,-1.47699,0.12907,3.27759
1.790,0,0,0,0,0,1,0,0,0.000000,5.602379,6.429243,6.348167,16.472519,10.087842,13.754669,11.869269,-1.48035,0.11416,3.27777
1.791,0,0,0,0,0,1,0,0,0.000000,5.602388,6.437258,6.349607,16.457724,10.079911,13.745060,11.860545,-1.48126,0.08643,3.27716
1.792,0,0,0,0,0,1,0,0,0.000000,5.602387,6.445593,6.351182,16.443521,10.071280,13.735747,11.851594,-1.48046,0.12075,3.27666
1.793,0,0,0,0,0,1,0,0,0.000000,5.602365,6.454701,6.353259,16.431524,10.060040,13.727534,11.841801,-1.47991,0.10672,3.27658
1.794,0,0,0,0,0,1,0,0,0.000000,5.602326,6.464088,6.355336,16.419527,10.048800,13.719320,11.832006,-1.47997,0.07865,3.27666
1.795,0,0,0,0,0,1,0,0,0.000000,5.602252,6.474145,6.357412,16.407530,10.037561,13.711107,11.822213,-1.47895,0.11115,3.27735
1.796,0,0,0,0,0,1,0,0,0.000000,5.602167,6.484424,6.359679,16.396088,10.024723,13.702982,11.812233,-1.48087,0.09414,3.27785
1.797,0,0,0,0,0,1,0,0,0.000000,5.602054,6.495235,6.362652,16.386711,10.005941,13.695187,11.801560,-1.47944,0.09667,3.27762
1.798,0,0,0,0,0,1,0,0,0.000000,5.601951,6.506247,6.365625,16.377337,9.987161,13.687391,11.790888,-1.48088,0.13016,3.27744
1.799,0,0,0,0,0,1,0,0,0.000000,5.601871,6.517736,6.368599,16.367960,9.968379,13.679596,11.780215,-1.48252,0.10789,3.27744
1.800,0,0,0,0,0,1,0,0,0.000000,5.601820,6.529373,6.371797,16.357824,9.950480,13.671816,11.769412,-1.48063,0.08117,3.27739
1.801,0,0,0,0,0,1,0,0,0.000000,5.601836,6.541364,6.375831,16.344858,9.935853,13.664090,11.758128,-1.48061,0.11790,3.27716
1.802,0,0,0,0,0,1,0,0,0.000000,5.601863,6.553272,6.379864,16.331892,9.921227,13.656365,11.746843,-1.48091,0.09914,3.27702
1.803,0,0,0,0,0,1,0,0,0.000000,5.601914,6.564983,6.383898,16.318928,9.906600,13.648641,11.735559,-1.48202,0.08069,3.27725
1.804,0,0,0,0,0,1,0,0,0.000000,5.601955,6.576384,6.387988,16.305828,9.893627,13.641388,11.724130,-1.47930,0.11147,3.27747
1.805,0,0,0,0,0,1,0,0,0.000000,5.601969,6.587038,6.392289,16.292231,9.886798,13.635892,11.712161,-1.47968,0.09754,3.27762
1.806,0,0,0,0,0,1,0,0,0.000000,5.601981,6.597385,6.396591,16.278633,9.879969,13.630396,11.700193,-1.47762,0.09489,3.27763
1.807,0,0,0,0,0,1,0,0,0.000000,5.601987,6.606996,6.400892,16.265036,9.873139,13.624899,11.688225,-1.47906,0.12487,3.27710
1.808,0,0,0,0,0,1,0,0,0.000000,5.601998,6.616363,6.405340,16.251375,9.865047,13.619933,11.676144,-1.47954,0.11051,3.27670
1.809,0,0,0,0,0,1,0,0,0.000000,5.602022,6.625146,6.410332,16.237480,9.852262,13.616937,11.663642,-1.48310,0.07715,3.27686
1.810,0,0,0,0,0,1,0,0,0.000000,5.602013,6.633724,6.415324,16.223587,9.839477,13.613940,11.651141,-1.47910,0.10616,3.27702
1.811,0,0,0,0,0,1,0,0,0.000000,5.601924,6.641808,6.420316,16.209694,9.826691,13.610945,11.638639,-1.47962,0.10287,3.27725
1.812,0,0,0,0,0,1,0,0,0.000000,5.601773,6.649712,6.425362,16.196543,9.814367,13.608346,11.626017,-1.48183,0.09459,3.27742
1.813,0,0,0,0,0,1,0,0,0.000000,5.601470,6.657188,6.430612,16.186152,9.803761,13.607224,11.612937,-1.47974,0.12214,3.27734
1.814,0,0,0,0,0,1,0,0,0.000000,5.601161,6.664497,6.435863,16.175758,9.793154,13.606102,11.599858,-1.48078,0.11243,3.27730
1.815,0,0,0,0,0,1,0,0,0.000000,5.600838,6.671408,6.441113,16.165367,9.782546,13.604980,11.586780,-1.48029,0.09891,3.27737
1.816,0,0,0,0,0,1,0,0,0.000000,5.600566,6.678173,6.446270,16.154352,9.772082,13.604136,11.573638,-1.47989,0.10848,3.27737
1.817,0,0,0,0,0,1,0,0,0.000000,5.600416,6.684591,6.451084,16.141014,9.762152,13.604321,11.560262,-1.48163,0.11906,3.27707
1.818,0,0,0,0,0,1,0,0,0.000000,5.600259,6.690940,6.455898,16.127678,9.752220,13.604507,11.546886,-1.47869,0.08399,3.27684
1.819,0,0,0,0,0,1,0,0,0.000000,5.600085,6.697126,6.460712,16.114340,9.742290,13.604693,11.533510,-1.47914,0.08698,3.27692
1.820,0,0,0,0,0,1,0,0,0.000000,5.599834,6.703326,6.465516,16.102127,9.732266,13.605446,11.520066,-1.47998,0.10700,3.27702
1.821,0,0,0,0,0,1,0,0,0.000000,5.599401,6.709560,6.470282,16.094095,9.721900,13.608301,11.506366,-1.47974,0.10224,3.27725
1.822,0,0,0,0,0,1,0,0,0.000000,5.598920,6.715844,6.475048,16.086063,9.711534,13.611156,11.492666,-1.48049,0.09960,3.27742
1.823,0,0,0,0,0,1,0,0,0.000000,5.598326,6.722245,6.479814,16.078030,9.701167,13.614013,11.478967,-1.48204,0.12193,3.27734
1.824,0,0,0,0,0,1,0,0,0.000000,5.597738,6.728685,6.484784,16.069031,9.689924,13.618341,11.465343,-1.47942,0.09998,3.27717
1.825,0,0,0,0,0,1,0,0,0.000000,5.597165,6.735218,6.490511,16.056433,9.675424,13.628146,11.452004,-1.48006,0.08869,3.27664
1.826,0,0,0,0,0,1,0,0,0.000000,5.596632,6.741633,6.496239,16.043835,9.660922,13.637952,11.438665,-1.48221,0.12067,3.27631
1.827,0,0,0,0,0,1,0,0,0.000000,5.596199,6.747766,6.501966,16.031237,9.646420,13.647757,11.425326,-1.48088,0.08590,3.27677
1.828,0,0,0,0,0,1,0,0,0.000000,5.595826,6.753608,6.507662,16.018539,9.633524,13.659738,11.412132,-1.48002,0.08965,3.27701
1.829,0,0,0,0,0,1,0,0,0.000000,5.595600,6.758748,6.513237,16.005472,9.626594,13.679804,11.399480,-1.47989,0.11069,3.27640
1.830,0,0,0,0,0,1,0,0,0.000000,5.595409,6.763527,6.518813,15.992406,9.619662,13.699870,11.386827,-1.48046,0.10578,3.27602
1.831,0,0,0,0,0,1,0,0,0.000000,5.595303,6.767439,6.524388,15.979340,9.612732,13.719936,11.374175,-1.47866,0.08211,3.27655
1.832,0,0,0,0,0,1,0,0,0.000000,5.595197,6.770948,6.529918,15.965920,9.604705,13.740959,11.361588,-1.47554,0.12573,3.27696
1.833,0,0,0,0,0,1,0,0,0.000000,5.595092,6.773490,6.535279,15.951186,9.592605,13.765532,11.349247,-1.48112,0.09458,3.27689
1.834,0,0,0,0,0,1,0,0,0.000000,5.594971,6.775574,6.540640,15.936452,9.580504,13.790106,11.336906,-1.47980,0.07832,3.27689
1.835,0,0,0,0,0,1,0,0,0.000000,5.594808,6.776559,6.546001,15.921718,9.568404,13.814679,11.324565,-1.47893,0.11695,3.27719
1.836,0,0,0,0,0,1,0,0,0.000000,5.594624,6.777072,6.551179,15.907668,9.556180,13.840545,11.312261,-1.47921,0.09945,3.27747
1.837,0,0,0,0,0,1,0,0,0.000000,5.594387,6.776454,6.555680,15.896162,9.543494,13.871210,11.300092,-1.47885,0.09590,3.27762
1.838,0,0,0,0,0,1,0,0,0.000000,5.594158,6.775550,6.560182,15.884655,9.530807,13.901875,11.287923,-1.47865,0.11819,3.27763
1.839,0,0,0,0,0,1,0,0,0.000000,5.593948,6.773962,6.564682,15.873149,9.518122,13.932540,11.275755,-1.47957,0.11447,3.27710
1.840,0,0,0,0,0,1,0,0,0.000000,5.593774,6.772280,6.569143,15.862133,9.505528,13.964134,11.263541,-1.48150,0.08120,3.27680
1.841,0,0,0,0,0,1,0,0,0.000000,5.593686,6.770373,6.573454,15.852942,9.493278,13.999180,11.251161,-1.48164,0.12257,3.27741
1.842,0,0,0,0,0,1,0,0,0.000000,5.593604,6.768330,6.577765,15.843753,9.481027,14.034226,11.238779,-1.47868,0.10001,3.27786
1.843,0,0,0,0,0,1,0,0,0.000000,5.593538,6.765962,6.582076,15.834562,9.468776,14.069273,11.226398,-1.47837,0.09434,3.27771
1.844,0,0,0,0,0,1,0,0,0.000000,5.593448,6.763406,6.586211,15.825131,9.456536,14.105273,11.214051,-1.48041,0.11144,3.27748
1.845,0,0,0,0,0,1,0,0,0.000000,5.593298,6.760399,6.589689,15.814808,9.444343,14.144821,11.201829,-1.47861,0.11394,3.27694
1.846,0,0,0,0,0,1,0,0,0.000000,5.593155,6.757404,6.593168,15.804484,9.432149,14.184368,11.189606,-1.48019,0.08630,3.27658
1.847,0,0,0,0,0,1,0,0,0.000000,5.593026,6.754434,6.596647,15.794160,9.419955,14.223915,11.177383,-1.48160,0.12521,3.27689
1.848,0,0,0,0,0,1,0,0,0.000000,5.592937,6.751684,6.600036,15.783377,9.407760,14.263783,11.165215,-1.48120,0.10101,3.27716
1.849,0,0,0,0,0,1,0,0,0.000000,5.592943,6.749461,6.603086,15.770883,9.395557,14.304838,11.153243,-1.47962,0.08578,3.27731
1.850,0,0,0,0,0,1,0,0,0.000000,5.592959,6.747393,6.606138,15.758389,9.383354,14.345894,11.141272,-1.48064,0.11130,3.27740
1.851,0,0,0,0,0,1,0,0,0.000000,5.592999,6.745694,6.609189,15.745895,9.371151,14.386950,11.129301,-1.47877,0.11238,3.27725
1.852,0,0,0,0,0,1,0,0,0.000000,5.593015,6.744052,6.612067,15.733090,9.360302,14.427315,11.117319,-1.48118,0.09873,3.27715
1.853,0,0,0,0,0,1,0,0,0.000000,5.592970,6.742548,6.614300,15.719128,9.354485,14.465108,11.105301,-1.48026,0.12049,3.27722
1.854,0,0,0,0,0,1,0,0,0.000000,5.592920,6.741209,6.616534,15.705166,9.348667,14.502902,11.093282,-1.48008,0.11556,3.27727
1.855,0,0,0,0,0,1,0,0,0.000000,5.592858,6.740271,6.618768,15.691203,9.342851,14.540696,11.081264,-1.48243,0.08607,3.27719
1.856,0,0,0,0,0,1,0,0,0.000000,5.592820,6.739615,6.620998,15.677368,9.336055,14.577141,11.069257,-1.47988,0.12037,3.27710
1.857,0,0,0,0,0,1,0,0,0.000000,5.592839,6.739640,6.623216,15.664007,9.325622,14.608569,11.057293,-1.47886,0.10269,3.27695
1.858,0,0,0,0,0,1,0,0,0.000000,5.592875,6.739831,6.625433,15.650646,9.315188,14.639998,11.045330,-1.47852,0.10142,3.27684
1.859,0,0,0,0,0,1,0,0,0.000000,5.592957,6.740422,6.627651,15.637285,9.304756,14.671427,11.033367,-1.47808,0.10028,3.27692
1.860,0,0,0,0,0,1,0,0,0.000000,5.593047,6.741011,6.629969,15.624427,9.294135,14.702126,11.021403,-1.48072,0.12296,3.27695
1.861,0,0,0,0,0,1,0,0,0.000000,5.593157,6.741599,6.632659,15.613439,9.282817,14.730108,11.009437,-1.47982,0.09398,3.27679
1.862,0,0,0,0,0,1,0,0,0.000000,5.593284,6.742089,6.635349,15.602450,9.271500,14.758091,10.997470,-1.48140,0.09460,3.27666
1.863,0,0,0,0,0,1,0,0,0.000000,5.593451,6.742348,6.638039,15.591462,9.260181,14.786074,10.985503,-1.48008,0.10911,3.27658
1.864,0,0,0,0,0,1,0,0,0.000000,5.593652,6.742439,6.640666,15.580577,9.248100,14.812877,10.973530,-1.47937,0.09741,3.27657
1.865,0,0,0,0,0,1,0,0,0.000000,5.593929,6.742128,6.643059,15.570073,9.233182,14.835291,10.961534,-1.48192,0.07646,3.27680
1.866,0,0,0,0,0,1,0,0,0.000000,5.594256,6.741600,6.645451,15.559568,9.218264,14.857706,10.949537,-1.48295,0.12369,3.27699
1.867,0,0,0,0,0,1,0,0,0.000000,5.594702,6.740548,6.647843,15.549065,9.203345,14.880120,10.937540,-1.47966,0.10867,3.27707
1.868,0,0,0,0,0,1,0,0,0.000000,5.595203,6.739256,6.650096,15.538220,9.188593,14.901361,10.925540,-1.48015,0.09811,3.27711
1.869,0,0,0,0,0,1,0,0,0.000000,5.595833,6.737386,6.651830,15.526109,9.174456,14.918236,10.913526,-1.47900,0.12201,3.27704
1.870,0,0,0,0,0,1,0,0,0.000000,5.596457,6.735347,6.653563,15.513997,9.160317,14.935111,10.901511,-1.48077,0.09312,3.27704
1.871,0,0,0,0,0,1,0,0,0.000000,5.597064,6.732905,6.655297,15.501885,9.146180,14.951986,10.889497,-1.47866,0.07885,3.27734
1.872,0,0,0,0,0,1,0,0,0.000000,5.597605,6.730407,6.656880,15.489114,9.132288,14.967775,10.877461,-1.47943,0.10963,3.27745
1.873,0,0,0,0,0,1,0,0,0.000000,5.597984,6.727773,6.657903,15.473889,9.119310,14.979527,10.865347,-1.48097,0.11122,3.27676
1.874,0,0,0,0,0,1,0,0,0.000000,5.598323,6.725249,6.658926,15.458664,9.106333,14.991280,10.853232,-1.47946,0.08599,3.27634
1.875,0,0,0,0,0,1,0,0,0.000000,5.598563,6.722987,6.659949,15.443439,9.093355,15.003032,10.841118,-1.47922,0.12820,3.27695
1.876,0,0,0,0,0,1,0,0,0.000000,5.598801,6.720976,6.661006,15.428897,9.081330,15.014000,10.828992,-1.47950,0.10574,3.27747
1.877,0,0,0,0,0,1,0,0,0.000000,5.599036,6.719566,6.662189,15.416893,9.072845,15.022050,10.816821,-1.48197,0.09465,3.27762
1.878,0,0,0,0,0,1,0,0,0.000000,5.599260,6.718368,6.663371,15.404889,9.064362,15.030100,10.804650,-1.47931,0.12081,3.27768
1.879,0,0,0,0,0,1,0,0,0.000000,5.599461,6.717679,6.664553,15.392885,9.055877,15.038150,10.792480,-1.48045,0.09281,3.27737
1.880,0,0,0,0,0,1,0,0,0.000000,5.599636,6.717124,6.665708,15.380649,9.046320,15.045695,10.780275,-1.47935,0.08680,3.27722
1.881,0,0,0,0,0,1,0,0,0.000000,5.599752,6.716897,6.666766,15.367552,9.032773,15.051364,10.767946,-1.48131,0.11771,3.27768
1.882,0,0,0,0,0,1,0,0,0.000000,5.599865,6.716787,6.667823,15.354454,9.019227,15.057032,10.755616,-1.47796,0.11154,3.27806
1.883,0,0,0,0,0,1,0,0,0.000000,5.599971,6.716963,6.668880,15.341357,9.005680,15.062700,10.743287,-1.47911,0.09817,3.27814
1.884,0,0,0,0,0,1,0,0,0.000000,5.600098,6.717240,6.669928,15.328997,8.992508,15.067881,10.730935,-1.47893,0.12730,3.27793
1.885,1,0,0,0,0,1,0,0,0.000000,5.600276,6.717762,6.670940,15.319375,8.980727,15.071249,10.718499,-1.47928,0.09894,3.27664
1.886,0,0,0,1,1,1,0,0,1.098122,5.600461,6.718295,6.671951,15.309753,8.968946,15.074617,10.706063,-1.48128,0.10844,3.27576
1.887,0,0,0,1,1,1,0,0,4.833233,5.600665,6.718850,6.672963,15.300131,8.957165,15.077987,10.693627,-1.48002,0.11307,3.27652
1.888,0,0,0,1,1,1,0,0,7.470911,5.600859,6.719330,6.673932,15.290397,8.945414,15.081171,10.681227,-1.48020,0.08954,3.27715
1.889,0,0,0,1,1,1,0,0,7.473257,5.601027,6.719626,6.674739,15.280242,8.933771,15.083674,10.668952,-1.48076,0.07954,3.27722
1.890,0,0,0,1,1,1,0,0,7.475486,5.601188,6.719882,6.675547,15.270088,8.922128,15.086178,10.656678,-1.47894,0.12074,3.27724
1.891,0,0,0,1,1,1,0,0,7.477433,5.601327,6.720040,6.676354,15.259933,8.910485,15.088681,10.644404,-1.48035,0.10688,3.27701
1.892,0,0,0,1,1,1,0,0,7.479190,5.601466,6.720211,6.677207,15.249283,8.898986,15.091043,10.632144,-1.48031,0.10083,3.27682
1.893,0,0,0,1,1,1,0,0,7.480491,5.601602,6.720411,6.678225,15.236787,8.888021,15.092884,10.619936,-1.47924,0.12566,3.27682
