"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.471,0,0.000000,0,6.166778,0.206776,6.180760,16.439880,6.614878,13.978320,6.648437,1,0,17.300591,5.252911,6.682019,12.964472,-0.60164,0.10232,3.27744
0.472,0,0.000000,0,6.166711,0.242633,6.181333,16.463686,6.612048,13.980855,6.645504,1,0,17.286304,5.252314,6.678915,12.949407,-0.63013,0.08932,3.27754
0.473,0,0.000000,0,6.166771,0.235377,6.182155,16.489214,6.608973,13.981547,6.642416,1,0,17.271650,5.251329,6.675653,12.934332,-0.67036,0.08105,3.27708
0.474,0,0.000000,0,6.166941,0.228120,6.182977,16.514740,6.605897,13.982239,6.639248,1,0,17.256996,5.250346,6.672391,12.919257,-0.69373,0.10996,3.27686
0.475,0,0.000000,0,6.167209,0.220863,6.183800,16.540266,6.602821,13.982931,6.636010,1,0,17.242344,5.249362,6.669129,12.904182,-0.71892,0.10654,3.27693
0.476,0,0.000000,0,6.167564,0.191496,6.184202,16.567043,6.599875,13.982234,6.632850,1,0,17.227732,5.248081,6.665924,12.889387,-0.74097,0.08590,3.27708
0.477,0,0.000000,0,6.167999,0.135105,6.184090,16.595346,6.597087,13.979839,6.629761,1,0,17.213175,5.246436,6.662790,12.874932,-0.76378,0.09727,3.27731
0.478,0,0.000000,0,6.168458,0.078714,6.183979,16.623650,6.594300,13.977444,6.626798,1,0,17.198616,5.244792,6.659656,12.860478,-0.78523,0.12026,3.27747
0.479,0,0.000000,0,6.168939,0.022323,6.183867,16.651953,6.591512,13.975049,6.623946,1,0,17.184057,5.243147,6.656521,12.846024,-0.80673,0.09905,3.27755
0.480,0,0.000000,0,6.169329,-0.043834,6.183854,16.681345,6.588997,13.971786,6.621218,1,0,17.169582,5.241495,6.653458,12.831670,-0.84930,0.09575,3.27742
0.481,0,0.000000,0,6.169640,-0.121926,6.183962,16.712069,6.586816,13.967463,6.618598,1,0,17.155207,5.239833,6.650480,12.817438,-0.87041,0.12305,3.27704
0.482,0,0.000000,0,6.169748,-0.200018,6.184069,16.742792,6.584635,13.963139,6.616018,1,0,17.140833,5.238172,6.647503,12.803207,-0.89020,0.11460,3.27679
0.483,0,0.000000,0,6.169678,-0.278110,6.184177,16.773516,6.582454,13.958816,6.613473,1,0,17.126457,5.236510,6.644525,12.788976,-0.91034,0.09187,3.27672
0.484,0,0.000000,0,6.169316,-0.341367,6.183920,16.805260,6.580241,13.953398,6.610892,1,0,17.112108,5.234897,6.641575,12.774807,-0.93253,0.09630,3.27667
0.485,0,0.000000,0,6.168696,-0.386493,6.183219,16.838251,6.577991,13.946644,6.608278,1,0,17.097790,5.233342,6.638659,12.760713,-0.95789,0.12092,3.27667
0.486,0,0.000000,0,6.167693,-0.431618,6.182518,16.871243,6.575740,13.939890,6.605694,1,0,17.083471,5.231787,6.635743,12.746619,-0.98930,0.10201,3.27654
0.487,0,0.000000,0,6.166348,-0.476744,6.181816,16.904236,6.573490,13.933136,6.603136,1,0,17.069153,5.230232,6.632827,12.732525,-1.00963,0.08793,3.27623
0.488,0,0.000000,0,6.164521,-0.506540,6.181114,16.938520,6.571455,13.925262,6.600696,1,0,17.055130,5.228289,6.630036,12.718705,-1.02693,0.11205,3.27616
0.489,0,0.000000,0,6.162264,-0.517599,6.180411,16.974388,6.569684,13.916020,6.598361,1,0,17.041470,5.225872,6.627399,12.705219,-1.04735,0.11089,3.27639
0.490,0,0.000000,0,6.159465,-0.528658,6.179708,17.010254,6.567913,13.906779,6.596154,1,0,17.027807,5.223454,6.624763,12.691733,-1.06645,0.08558,3.27655
0.491,0,0.000000,0,6.156186,-0.539717,6.179005,17.046122,6.566142,13.897537,6.594062,1,0,17.014147,5.221037,6.622126,12.678247,-1.08823,0.09261,3.27663
0.492,0,0.000000,0,6.152344,-0.536640,6.178049,17.082699,6.564614,13.887110,6.592065,1,0,17.000563,5.218386,6.619464,12.665037,-1.11891,0.11294,3.27671
0.493,0,0.000000,0,6.148002,-0.516285,6.176785,17.120148,6.563382,13.875233,6.590152,1,0,16.987070,5.215450,6.616773,12.652162,-1.13632,0.08628,3.27678
0.494,0,0.000000,0,6.143064,-0.495930,6.175521,17.157595,6.562150,13.863357,6.588192,1,0,16.973579,5.212514,6.614081,12.639286,-1.15248,0.08511,3.27666
0.495,0,0.000000,0,6.137598,-0.475575,6.174257,17.195044,6.560918,13.851480,6.586189,1,0,16.960087,5.209578,6.611390,12.626410,-1.16649,0.10556,3.27628
0.496,0,0.000000,0,6.131499,-0.462196,6.173841,17.233276,6.559550,13.839510,6.584022,1,0,16.946432,5.206625,6.608488,12.613601,-1.18069,0.08832,3.27606
0.497,0,0.000000,0,6.124840,-0.457343,6.174460,17.272470,6.558014,13.827427,6.581708,1,0,16.932579,5.203654,6.605328,12.600870,-1.20326,0.08130,3.27606
0.498,0,0.000000,0,6.117579,-0.452490,6.175079,17.311663,6.556479,13.815344,6.579361,1,0,16.918724,5.200682,6.602168,12.588140,-1.22775,0.09556,3.27620
0.499,0,0.000000,0,6.109785,-0.447638,6.175699,17.350857,6.554943,13.803261,6.576984,1,0,16.904869,5.197711,6.599009,12.575410,-1.24234,0.09874,3.27650
0.500,0,0.000000,0,6.101474,-0.476920,6.175773,17.390343,6.553643,13.790611,6.574726,1,0,16.891062,5.195037,6.595841,12.562927,-1.25673,0.08269,3.27684
0.501,0,0.000000,0,6.092707,-0.547924,6.175181,17.430183,6.552629,13.777268,6.572574,1,0,16.877310,5.192730,6.592665,12.550748,-1.27037,0.07995,3.27722
0.502,0,0.000000,0,6.083511,-0.618928,6.174590,17.470024,6.551617,13.763926,6.570479,1,0,16.863560,5.190423,6.589489,12.538569,-1.28207,0.10580,3.27710
0.503,0,0.000000,0,6.073934,-0.689932,6.173998,17.509865,6.550603,13.750583,6.568434,1,0,16.849808,5.188115,6.586313,12.526390,-1.29626,0.08990,3.27634
0.504,0,0.000000,0,6.064015,-0.825379,6.173517,17.549543,6.549644,13.737386,6.566359,1,0,16.836170,5.185830,6.583129,12.514361,-1.31801,0.07960,3.27638
0.505,0,0.000000,0,6.053794,-1.039588,6.173169,17.589027,6.548749,13.724367,6.564258,1,0,16.822672,5.183573,6.579935,12.502516,-1.33182,0.10577,3.27745
0.506,0,0.000000,0,6.043330,-1.253797,6.172821,17.628510,6.547855,13.711348,6.562212,1,0,16.809174,5.181316,6.576741,12.490671,-1.34149,0.09876,3.27758
0.507,0,0.000000,0,6.032650,-1.468006,6.172473,17.667994,6.546961,13.698329,6.560216,1,0,16.795673,5.179059,6.573547,12.478826,-1.35376,0.08691,3.27651
0.508,0,0.000000,0,6.021827,-1.757079,6.171608,17.705847,6.546382,13.685361,6.558377,1,0,16.782444,5.177008,6.570459,12.467274,-1.36131,0.11100,3.27591
0.509,0,0.000000,0,6.010878,-2.137652,6.170112,17.741709,6.546188,13.672454,6.556677,1,0,16.769541,5.175208,6.567501,12.456079,-1.37430,0.10426,3.27591
0.510,0,0.000000,0,5.999859,-2.518226,6.168616,17.777573,6.545995,13.659547,6.555099,1,0,16.756639,5.173407,6.564542,12.444883,-1.39154,0.09132,3.27621
0.511,0,0.000000,0,5.988778,-2.898799,6.167120,17.813435,6.545802,13.646640,6.553629,1,0,16.743736,5.171607,6.561584,12.433688,-1.40083,0.11202,3.27690
0.512,0,0.000000,0,5.977686,-3.319302,6.164986,17.848396,6.545701,13.633677,6.552221,1,0,16.731081,5.170010,6.558798,12.422771,-1.40654,0.11491,3.27708
0.513,0,0.000000,0,5.966584,-3.788609,6.162075,17.882256,6.545713,13.620646,6.550869,1,0,16.718725,5.168663,6.556222,12.412191,-1.41505,0.09925,3.27662
0.514,0,0.000000,0,5.955533,-4.257916,6.159163,17.916117,6.545725,13.607616,6.549587,1,0,16.706371,5.167315,6.553647,12.401612,-1.42635,0.11202,3.27637
0.515,0,0.000000,0,5.944526,-4.727223,6.156251,17.949978,6.545738,13.594586,6.548365,1,0,16.694016,5.165968,6.551072,12.391033,-1.43195,0.11800,3.27637
0.516,0,0.000000,0,5.933605,-5.198082,6.151450,17.981422,6.545750,13.581487,6.547237,1,0,16.681616,5.164704,6.548821,12.380916,-1.44444,0.10030,3.27633
0.517,0,0.000000,0,5.922761,-5.670836,6.144340,18.009914,6.545763,13.568301,6.546194,1,0,16.669163,5.163544,6.546968,12.371361,-1.44841,0.10854,3.27626
0.518,0,0.000000,0,5.912005,-6.143590,6.137229,18.038404,6.545775,13.555117,6.545271,1,0,16.656708,5.162383,6.545115,12.361806,-1.45351,0.11415,3.27648
0.519,0,0.000000,0,5.901325,-6.616344,6.130119,18.066896,6.545788,13.541931,6.544456,1,0,16.644255,5.161222,6.543262,12.352251,-1.45734,0.10165,3.27709
0.520,0,0.000000,0,5.890750,-7.025733,6.122355,18.092697,6.545853,13.528776,6.543783,1,0,16.631956,5.160313,6.541814,12.343517,-1.46054,0.10256,3.27740
0.521,0,0.000000,0,5.880268,-7.357674,6.113789,18.115208,6.545981,13.515656,6.543235,1,0,16.619848,5.159711,6.540862,12.335786,-1.46852,0.11030,3.27733
0.522,0,0.000000,0,5.869938,-7.689614,6.105223,18.137720,6.546110,13.502538,6.542821,1,0,16.607738,5.159111,6.539910,12.328054,-1.47340,0.09883,3.27718
0.523,0,0.000000,0,5.859742,-8.021555,6.096658,18.160231,6.546239,13.489419,6.542525,1,0,16.595631,5.158509,6.538958,12.320323,-1.47688,0.09099,3.27695
0.524,0,0.000000,0,5.849733,-8.261628,6.087768,18.180347,6.546667,13.476479,6.542351,1,0,16.583868,5.157809,6.538138,12.313919,-1.47958,0.10455,3.27689
0.525,0,0.000000,0,5.839888,-8.389418,6.078481,18.197538,6.547460,13.463756,6.542284,1,0,16.572529,5.156989,6.537480,12.309139,-1.48082,0.09604,3.27704
0.526,0,0.000000,0,5.830266,-8.517207,6.069194,18.214729,6.548253,13.451034,6.542349,1,0,16.561190,5.156168,6.536821,12.304358,-1.48062,0.09308,3.27730
0.527,0,0.000000,0,5.820842,-8.644998,6.059907,18.231920,6.549045,13.438311,6.542531,1,0,16.549852,5.155347,6.536163,12.299579,-1.48073,0.10528,3.27768
0.528,0,0.000000,0,5.811715,-8.671767,6.050481,18.247450,6.550252,13.425860,6.542855,1,0,16.538675,5.154533,6.535556,12.296309,-1.48135,0.09836,3.27762
0.529,0,0.000000,0,5.802852,-8.575068,6.040885,18.260948,6.551964,13.413743,6.543305,1,0,16.527699,5.153726,6.535009,12.294887,-1.48114,0.09572,3.27701
0.530,0,0.000000,0,5.794382,-8.478370,6.031290,18.274448,6.553676,13.401626,6.543886,1,0,16.516720,5.152919,6.534463,12.293464,-1.47902,0.10464,3.27677
0.531,0,0.000000,0,5.786260,-8.381672,6.021694,18.287947,6.555387,13.389508,6.544581,1,0,16.505743,5.152112,6.533917,12.292041,-1.47273,0.09628,3.27700
0.532,0,0.000000,0,5.778592,-8.229288,6.012560,18.300423,6.557371,13.377681,6.545359,1,0,16.495043,5.151326,6.533253,12.292318,-1.47659,0.09364,3.27720
0.533,0,0.000000,0,5.771326,-8.008845,6.003991,18.311644,6.559686,13.366207,6.546208,1,0,16.484684,5.150564,6.532443,12.294674,-1.47400,0.10477,3.27735
0.534,0,0.000000,0,5.764546,-7.788403,5.995422,18.322866,6.562000,13.354733,6.546962,1,0,16.474327,5.149802,6.531633,12.297030,-1.46695,0.09951,3.27717
0.535,0,0.000000,0,5.758196,-7.567960,5.986854,18.334087,6.564315,13.343259,6.547633,1,0,16.463968,5.149040,6.530824,12.299386,-1.46442,0.08615,3.27656
0.536,0,0.000000,0,5.752378,-7.324427,5.979190,18.344313,6.566245,13.331609,6.548069,1,0,16.453697,5.148352,6.529879,12.303153,-1.45895,0.08551,3.27635
0.537,0,0.000000,0,5.747031,-7.052671,5.972634,18.353319,6.567705,13.319742,6.548296,1,0,16.443533,5.147754,6.528769,12.308645,-1.45155,0.10291,3.27665
0.538,0,0.000000,0,5.742255,-6.780917,5.966077,18.362324,6.569164,13.307876,6.548472,1,0,16.433367,5.147157,6.527659,12.314137,-1.44754,0.08796,3.27682
0.539,0,0.000000,0,5.737986,-6.509161,5.959520,18.371330,6.570624,13.296010,6.548601,1,1,16.423203,5.146559,6.526549,12.319630,-1.44273,0.09186,3.27682
0.540,0,0.000000,0,5.734251,-6.248734,5.953576,18.379587,6.572495,13.284210,4.813267,0,0,16.413273,5.146041,6.525433,12.327471,-1.43295,0.10608,3.27676
0.541,0,0.000000,0,5.730990,-6.002152,5.948381,18.386927,6.574871,13.272494,1.538936,0,0,16.403627,5.145621,6.524309,12.338183,-1.42232,0.09519,3.27661
0.542,0,0.000000,0,5.728165,-5.755571,5.943185,18.394268,6.577246,13.260777,0.000000,0,0,16.393984,5.145201,6.523185,12.348896,-1.41913,0.08693,3.27639
0.543,0,0.000000,0,5.725726,-5.508989,5.937990,18.401608,6.579621,13.249061,0.000000,0,0,16.384340,5.144780,6.522061,12.359610,-1.40894,0.09008,3.27608
0.544,0,0.000000,0,5.723618,-5.286205,5.932831,18.408165,6.582116,13.237080,0.000000,0,0,16.374847,5.144381,6.521198,12.372406,-1.39943,0.10546,3.27604
0.545,0,0.000000,0,5.721804,-5.092507,5.927716,18.413767,6.584757,13.224775,0.000000,0,0,16.365538,5.144007,6.520657,12.387749,-1.39272,0.09148,3.27635
0.546,0,0.000000,0,5.720211,-4.898809,5.922601,18.419367,6.587398,13.212471,0.000000,0,0,16.356228,5.143633,6.520114,12.403092,-1.38130,0.08886,3.27635
0.547,0,0.000000,0,5.718815,-4.705112,5.917487,18.424967,6.590039,13.200167,0.000000,0,0,16.346918,5.143259,6.519572,12.418435,-1.36470,0.10558,3.27597
0.548,0,0.000000,0,5.717516,-4.535757,5.912830,18.429749,6.592721,13.187263,0.000000,0,0,16.337662,5.142876,6.519132,12.435401,-1.35333,0.10533,3.27572
0.549,0,0.000000,0,5.716304,-4.396156,5.908733,18.433529,6.595455,13.173629,0.000000,0,0,16.328472,5.142480,6.518816,12.454350,-1.34000,0.09971,3.27565
0.550,0,0.000000,0,5.715068,-4.256554,5.904636,18.437307,6.598187,13.159993,0.000000,0,0,16.319281,5.142085,6.518500,12.473300,-1.33104,0.10957,3.27560
0.551,0,0.000000,0,5.713812,-4.116952,5.900539,18.441088,6.600921,13.146358,0.000000,0,0,16.310091,5.141689,6.518184,12.492249,-1.31978,0.11702,3.27560
0.552,0,0.000000,0,5.712449,-3.999135,5.896632,18.444347,6.603726,13.132383,0.000000,0,0,16.300974,5.141442,6.517975,12.512820,-1.30426,0.09591,3.27597
0.553,0,0.000000,0,5.710991,-3.907942,5.892959,18.446970,6.606621,13.117993,0.000000,0,0,16.291943,5.141376,6.517897,12.535373,-1.28496,0.09065,3.27681
0.554,0,0.000000,0,5.709387,-3.816750,5.889285,18.449593,6.609517,13.103602,0.000000,0,0,16.282913,5.141309,6.517819,12.557925,-1.26842,0.11542,3.27722
0.555,0,0.000000,0,5.707653,-3.725557,5.885611,18.452215,6.612411,13.089212,0.000000,0,0,16.273884,5.141243,6.517741,12.580478,-1.25581,0.10111,3.27706
0.556,0,0.000000,0,5.705756,-3.660094,5.882127,18.454340,6.615618,13.074955,0.000000,0,0,16.265343,5.141499,6.518014,12.604367,-1.24138,0.09423,3.27704
0.557,0,0.000000,0,5.703714,-3.626077,5.878874,18.455860,6.619207,13.060859,0.000000,0,0,16.257397,5.142149,6.518716,12.629889,-1.22939,0.12054,3.27720
0.558,0,1.332210,0,5.701491,-3.592060,5.875621,18.457378,6.622795,13.046762,0.000000,0,0,16.249453,5.142799,6.519418,12.655411,-1.21004,0.10246,3.27711
0.559,1,3.845815,0,5.699110,-3.558043,5.872369,18.458899,6.626383,13.032666,0.000000,0,0,16.241508,5.143448,6.520121,12.680932,-1.19487,0.09942,3.27673
0.560,0,5.025388,1,5.696542,-3.562580,5.869122,18.460215,6.629668,13.019083,0.000000,0,0,16.233889,5.144129,6.520882,12.707647,-1.16766,0.12398,3.27679
0.561,0,5.021952,1,5.693810,-3.614237,5.865882,18.461285,6.632581,13.006125,0.000000,0,0,16.226664,5.144845,6.521715,12.735822,-1.15097,0.10476,3.27740
0.562,0,5.018433,1,5.690907,-3.665894,5.862643,18.462355,6.635494,12.993168,0.000000,0,0,16.219440,5.145563,6.522549,12.763995,-1.13322,0.10343,3.27761
0.563,0,5.014839,1,5.687854,-3.717551,5.859403,18.463425,6.638407,12.980210,0.000000,0,0,16.212215,5.146279,6.523382,12.792170,-1.11855,0.11689,3.27730
0.564,0,5.011181,1,5.684660,-3.789335,5.856030,18.463688,6.640841,12.967494,0.000000,0,0,16.205317,5.147046,6.524264,12.821149,-1.09946,0.09849,3.27696
0.565,0,5.007466,1,5.681342,-3.885719,5.852492,18.462969,6.642692,12.955074,0.000000,0,0,16.198816,5.147874,6.525207,12.851113,-1.08064,0.10361,3.27658
0.566,0,5.003757,1,5.677911,-3.982102,5.848954,18.462248,6.644542,12.942654,0.000000,0,0,16.192316,5.148702,6.526149,12.881077,-1.04807,0.11398,3.27637
0.567,0,5.000054,1,5.674381,-4.078485,5.845417,18.461529,6.646392,12.930234,0.000000,0,0,16.185816,5.149529,6.527092,12.911041,-1.02885,0.08862,3.27637
0.568,0,4.996422,1,5.670746,-4.180042,5.841457,18.460272,6.647822,12.918379,0.000000,0,0,16.180002,5.150439,6.528195,12.941677,-1.01114,0.09316,3.27647
0.569,0,4.992852,1,5.667020,-4.287921,5.836982,18.458359,6.648737,12.907213,0.000000,0,0,16.175028,5.151448,6.529495,12.973134,-0.99016,0.10529,3.27670
0.570,0,4.989320,1,5.663197,-4.395801,5.832506,18.456448,6.649652,12.896049,0.000000,0,0,16.170053,5.152457,6.530795,13.004591,-0.97092,0.08726,3.27679
0.571,0,4.985820,1,5.659288,-4.503680,5.828031,18.454535,6.650567,12.884884,0.000000,0,0,16.165079,5.153466,6.532094,13.036047,-0.95276,0.09667,3.27672
0.572,0,4.982318,1,5.655304,-4.588864,5.823099,18.452044,6.650649,12.874234,0.000000,0,0,16.161221,5.154422,6.533563,13.068374,-0.92467,0.10806,3.27647
0.573,0,4.978814,1,5.651253,-4.646311,5.817609,18.448845,6.649712,12.864214,0.000000,0,0,16.158726,5.155312,6.535239,13.101764,-0.88950,0.08449,3.27601
0.574,0,4.975365,1,5.647129,-4.703757,5.812119,18.445646,6.648774,12.854194,0.000000,0,0,16.156231,5.156202,6.536915,13.135153,-0.86996,0.08240,3.27599
0.575,0,4.971965,1,5.642941,-4.761204,5.806629,18.442448,6.647837,12.844174,0.000000,0,0,16.153736,5.157092,6.538590,13.168543,-0.84695,0.09853,3.27653
0.576,0,4.968685,1,5.638654,-4.789487,5.801437,18.438988,6.646422,12.834772,0.000000,0,0,16.152859,5.158002,6.539910,13.203469,-0.83003,0.08486,3.27689
0.577,0,4.965512,1,5.634281,-4.782126,5.796610,18.435205,6.644424,12.826126,0.000000,0,0,16.153959,5.158939,6.540795,13.240274,-0.80696,0.08094,3.27704
0.578,0,4.962439,1,5.629802,-4.774765,5.791783,18.431423,6.642426,12.817479,0.000000,0,0,16.155060,5.159875,6.541680,13.277080,-0.78444,0.10444,3.27700
0.579,0,4.959452,1,5.625230,-4.767404,5.786956,18.427641,6.640429,12.808833,0.000000,0,0,16.156162,5.160811,6.542565,13.313886,-0.75661,0.09026,3.27669
0.580,0,4.956549,1,5.620586,-4.734290,5.782100,18.423307,6.638196,12.800533,0.000000,0,0,16.159153,5.161590,6.542971,13.352016,-0.71846,0.08564,3.27635
0.581,0,4.953720,1,5.615877,-4.669701,5.777209,18.418303,6.635676,12.792659,0.000000,0,0,16.164454,5.162176,6.542789,13.391768,-0.69345,0.11499,3.27597
0.582,0,4.951095,1,5.611143,-4.605112,5.772318,18.413298,6.633157,12.784784,0.000000,0,0,16.169756,5.162762,6.542607,13.431520,-0.67097,0.10024,3.27606
0.583,0,4.948651,1,5.606385,-4.540523,5.767427,18.408293,6.630638,12.776909,0.000000,0,0,16.175056,5.163349,6.542426,13.471272,-0.64732,0.08801,3.27675
0.584,0,4.946537,1,5.601629,-4.473250,5.762805,18.402853,6.627623,12.768957,0.000000,0,0,16.182579,5.164074,6.542006,13.511168,-0.62381,0.11039,3.27706
0.585,0,4.944715,1,5.596873,-4.402698,5.758513,18.396881,6.624002,12.760909,0.000000,0,0,16.192812,5.164970,6.541293,13.551241,-0.60323,0.10881,3.27691
0.586,0,4.943188,1,5.592121,-4.332146,5.754221,18.390907,6.620380,12.752862,0.000000,0,0,16.203047,5.165865,6.540581,13.591315,-0.57127,0.08652,3.27669
0.587,0,4.941923,1,5.587370,-4.261594,5.749929,18.384935,6.616759,12.744814,0.000000,0,0,16.213282,5.166761,6.539868,13.631389,-0.53043,0.09140,3.27639
0.588,0,4.940909,1,5.582615,-4.202012,5.745784,18.378592,6.612860,12.736569,0.000000,0,0,16.234083,5.167696,6.539085,13.670479,-0.50525,0.11856,3.27628
0.589,0,4.940118,1,5.577856,-4.155838,5.741817,18.371794,6.608621,12.728083,0.000000,0,0,16.267799,5.168680,6.538214,13.708366,-0.48033,0.10072,3.27643
0.590,0,4.939693,1,5.573090,-4.109665,5.737851,18.364996,6.604382,12.719597,0.000000,0,0,16.301516,5.169664,6.537344,13.746255,-0.45715,0.09596,3.27642
0.591,0,4.939593,1,5.568319,-4.063491,5.733884,18.358198,6.600142,12.711110,0.000000,0,0,16.335234,5.170647,6.536473,13.784142,-0.43199,0.12154,3.27619
0.592,0,4.939954,1,5.563541,-4.025029,5.730158,18.350950,6.595972,12.702719,0.000000,0,0,16.368940,5.171937,6.536083,13.820741,-0.40723,0.11219,3.27633
0.593,0,4.940724,1,5.558757,-3.995991,5.726724,18.343151,6.591883,12.694442,0.000000,0,0,16.402639,5.173601,6.536279,13.855761,-0.37314,0.09697,3.27694
0.594,0,4.941747,1,5.553969,-3.966954,5.723290,18.335352,6.587795,12.686166,0.000000,0,0,16.436338,5.175264,6.536475,13.890781,-0.33002,0.10639,3.27708
0.595,0,4.942996,1,5.549178,-3.937916,5.719857,18.327553,6.583707,12.677889,0.000000,0,0,16.470037,5.176928,6.536672,13.925801,-0.30620,0.11341,3.27662
0.596,0,4.944257,1,5.544392,-3.927642,5.715978,18.319855,6.579915,12.669964,0.000000,0,0,16.504427,5.178759,6.537333,13.959471,-0.27928,0.09649,3.27657
0.597,0,4.945531,1,5.539611,-3.940301,5.711557,18.312281,6.576486,12.662468,0.000000,0,0,16.539660,5.180795,6.538563,13.991488,-0.25542,0.09838,3.27703
0.598,0,4.946800,1,5.534840,-3.952959,5.707136,18.304705,6.573056,12.654972,0.000000,0,0,16.574894,5.182831,6.539793,14.023506,-0.22874,0.11445,3.27695
0.599,0,4.948067,1,5.530079,-3.965618,5.702714,18.297131,6.569627,12.647476,0.000000,0,0,16.610128,5.184867,6.541022,14.055525,-0.20679,0.09835,3.27618
0.600,0,4.949369,1,5.525350,-3.990123,5.698510,18.289415,6.563406,12.640418,0.000000,0,0,16.643019,5.186928,6.542654,14.085788,-0.17085,0.09276,3.27603
0.601,0,4.950705,1,5.520648,-4.029107,5.694571,18.281530,6.553773,12.633896,0.000000,0,0,16.673042,5.189021,6.544776,14.113907,-0.12770,0.10506,3.27664
0.602,0,4.952088,1,5.516006,-4.068090,5.690633,18.273643,6.544141,12.627374,0.000000,0,0,16.703066,5.191113,6.546898,14.142026,-0.10167,0.09704,3.27701
0.603,0,4.953515,1,5.511418,-4.107075,5.686694,18.265759,6.534508,12.620852,0.000000,0,0,16.733089,5.193205,6.549020,14.170144,-0.07382,0.09640,3.27709
0.604,0,4.954994,1,5.506927,-4.162534,5.683000,18.257978,6.524196,12.614780,0.000000,0,0,16.764400,5.195384,6.551202,14.196237,-0.05226,0.09849,3.27703
0.605,0,4.956519,1,5.502523,-4.238130,5.679604,18.250330,6.513052,12.609261,0.000000,0,0,16.797281,5.197668,6.553460,14.219852,-0.02246,0.09254,3.27680
0.606,0,4.958098,1,5.498295,-4.313726,5.676208,18.242682,6.501910,12.603741,0.000000,0,0,16.830162,5.199952,6.555717,14.243468,0.00192,0.10517,3.27691
0.607,0,4.959726,1,5.494223,-4.389322,5.672812,18.235033,6.490767,12.598221,0.000000,0,0,16.863043,5.202236,6.557975,14.267083,0.03523,0.09928,3.27744
0.608,0,4.961412,1,5.490450,-4.469972,5.668710,18.227379,6.479185,12.593332,0.000000,0,0,16.897026,5.204656,6.560357,14.289154,0.07854,0.09682,3.27737
0.609,0,4.963151,1,5.486944,-4.556798,5.663745,18.219721,6.467067,12.589213,0.000000,0,0,16.932352,5.207242,6.562891,14.309337,0.10663,0.11070,3.27653
0.610,0,4.964960,1,5.483845,-4.643625,5.658780,18.212061,6.454949,12.585094,0.000000,0,0,16.967680,5.209827,6.565425,14.329518,0.13226,0.09787,3.27616
0.611,0,4.966832,1,5.481108,-4.730452,5.653814,18.204403,6.442832,12.580976,0.000000,0,0,17.003006,5.212413,6.567959,14.349701,0.15602,0.09260,3.27639
0.612,0,4.968777,1,5.478836,-4.818064,5.648684,18.196478,6.430624,12.577455,0.000000,0,0,17.039167,5.215128,6.570494,14.368008,0.18388,0.11913,3.27662
0.613,0,4.970786,1,5.476976,-4.906636,5.643353,18.188227,6.418306,12.574662,0.000000,0,0,17.076349,5.218001,6.573030,14.384024,0.20905,0.10474,3.27685
0.614,0,4.972806,1,5.475616,-4.995209,5.638021,18.179977,6.405988,12.571870,0.000000,0,0,17.113531,5.220873,6.575567,14.400040,0.24069,0.09453,3.27701
0.615,0,4.974835,1,5.474700,-5.083781,5.632689,18.171728,6.393670,12.569077,0.000000,0,0,17.150713,5.223746,6.578104,14.416055,0.28400,0.11652,3.27709
0.616,0,4.976819,1,5.474334,-5.141112,5.627450,18.163555,6.381011,12.566568,0.000000,0,0,17.188694,5.226422,6.580624,14.430929,0.30917,0.10871,3.27703
0.617,0,4.978760,1,5.474456,-5.160257,5.622325,18.155478,6.367933,12.564405,0.000000,0,0,17.227652,5.228858,6.583126,14.444407,0.33495,0.09366,3.27680
0.618,0,4.980692,1,5.475186,-5.179403,5.617199,18.147400,6.354856,12.562243,0.000000,0,0,17.266609,5.231293,6.585627,14.457885,0.36093,0.11063,3.27664
0.619,0,4.982617,1,5.476455,-5.198548,5.612074,18.139320,6.341779,12.560080,0.000000,0,0,17.305565,5.233729,6.588128,14.471362,0.38632,0.11643,3.27656
0.620,0,4.984594,1,5.478351,-5.162103,5.606795,18.131231,6.328942,12.557842,0.000000,0,0,17.345167,5.236125,6.590839,14.483663,0.41003,0.09571,3.27655
0.621,0,4.986619,1,5.480803,-5.057713,5.601329,18.123129,6.316397,12.555514,0.000000,0,0,17.385553,5.238472,6.593808,14.494524,0.44131,0.10415,3.27663
0.622,0,4.988747,1,5.483859,-4.953323,5.595862,18.115026,6.303853,12.553186,0.000000,0,0,17.425941,5.240820,6.596776,14.505386,0.48393,0.12148,3.27667
0.623,0,4.990965,1,5.487452,-4.848933,5.590396,18.106924,6.291308,12.550858,0.000000,0,0,17.466330,5.243168,6.599745,14.516248,0.51016,0.09403,3.27667
0.624,0,4.993298,1,5.491616,-4.678319,5.584708,18.098728,6.279287,12.548450,0.000000,0,0,17.507107,5.245622,6.602818,14.525626,0.53304,0.09082,3.27664
0.625,0,4.995732,1,5.496285,-4.426765,5.578748,18.090422,6.267906,12.545946,0.000000,0,0,17.548361,5.248205,6.606018,14.533191,0.55649,0.11774,3.27656
