"Time","m1 Lmark cle","70 Lmark cle","69 Rmark cle","68 LDS clean","m2 LDS clean","67 RDS clean","66 LDS mark","65 RDS mark","v3 L COP","v2 R COP","v1 xCoM","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.955,0,0,0,1,1,0,0,0,7.470287,0.000000,6.557571,6.701110,18.298923,13.652225,16.974361,12.296588,1.48346,0.10514,3.27695
0.956,0,0,0,1,1,0,0,0,7.469004,0.000000,6.552599,6.697803,18.315254,13.641138,16.962482,12.306132,1.48495,0.10131,3.27716
0.957,0,0,0,1,1,0,0,0,7.467462,0.000000,6.548553,6.694502,18.331171,13.635507,16.950336,12.316040,1.48410,0.08900,3.27731
0.958,0,0,0,1,1,0,0,0,7.465944,0.000000,6.544851,6.691201,18.347088,13.629875,16.938192,12.325947,1.48778,0.11417,3.27729
0.959,0,0,0,1,1,0,0,0,7.464486,0.000000,6.541955,6.687900,18.363005,13.624244,16.926048,12.335855,1.48229,0.12568,3.27661
0.960,0,0,0,1,1,0,0,0,7.463202,0.000000,6.539334,6.684590,18.378910,13.616182,16.914019,12.345895,1.48286,0.10441,3.27628
0.961,0,0,0,1,1,0,0,0,7.462330,0.000000,6.537355,6.681251,18.394764,13.599298,16.902411,12.356416,1.48485,0.08052,3.27735
0.962,0,0,0,1,1,0,0,0,7.461624,0.000000,6.535687,6.677912,18.410620,13.582413,16.890800,12.366937,1.48369,0.11413,3.27812
0.963,0,0,0,1,1,0,0,0,7.461309,0.000000,6.534748,6.674572,18.426476,13.565528,16.879190,12.377458,1.48379,0.09878,3.27774
0.964,0,0,0,1,1,0,0,0,7.461109,0.000000,6.534165,6.671315,18.443775,13.549545,16.867403,12.388093,1.48453,0.07748,3.27742
0.965,0,0,0,1,1,0,0,0,7.461178,0.000000,6.534420,6.668353,18.466324,13.536840,16.854967,12.399145,1.48468,0.10483,3.27734
0.966,0,0,0,1,1,0,0,0,7.461319,0.000000,6.534987,6.665390,18.488873,13.524135,16.842531,12.410196,1.48389,0.09342,3.27725
0.967,0,0,0,1,1,0,0,0,7.461632,0.000000,6.536287,6.662428,18.511421,13.511429,16.830095,12.421248,1.48390,0.09612,3.27710
0.968,0,0,0,1,1,0,0,0,7.461988,0.000000,6.537827,6.659616,18.532093,13.499232,16.817921,12.432430,1.48376,0.12278,3.27691
0.969,0,0,0,1,1,0,0,0,7.462447,0.000000,6.539936,6.657348,18.545958,13.488885,16.806688,12.444089,1.48542,0.11132,3.27661
0.970,0,0,0,1,1,0,0,0,7.462962,0.000000,6.542214,6.655080,18.559822,13.478538,16.795456,12.455747,1.48572,0.10121,3.27635
0.971,0,0,0,1,1,0,0,0,7.463612,0.000000,6.544895,6.652812,18.573687,13.468190,16.784224,12.467405,1.48243,0.11540,3.27627
0.972,0,0,0,1,1,0,0,0,7.464335,0.000000,6.547703,6.650555,18.590494,13.457622,16.772854,12.482916,1.48408,0.12216,3.27625
0.973,0,0,0,1,1,0,0,0,7.465232,0.000000,6.550813,6.648336,18.617987,13.446251,16.760988,12.512409,1.48484,0.09432,3.27640
0.974,0,0,0,1,1,0,0,0,7.466179,0.000000,6.554130,6.646117,18.645479,13.434881,16.749123,12.541903,1.48528,0.08759,3.27654
0.975,0,0,0,1,1,0,0,0,7.467244,0.000000,6.557938,6.643898,18.672972,13.423511,16.737257,12.571397,1.48137,0.11834,3.27661
0.976,0,0,0,1,1,0,0,0,7.468361,0.000000,6.562035,6.641822,18.698183,13.411373,16.725563,12.601007,1.48348,0.08793,3.27672
0.977,0,0,0,1,1,0,0,0,7.469601,0.000000,6.566814,6.640264,18.715118,13.396452,16.714487,12.631044,1.48480,0.08611,3.27695
0.978,0,0,0,1,1,0,0,0,7.471056,0.000000,6.571815,6.638704,18.732056,13.381530,16.703411,12.661081,1.48336,0.11157,3.27716
0.979,0,0,0,1,1,0,0,0,7.473021,0.000000,6.577336,6.637146,18.748991,13.366609,16.692335,12.691117,1.48542,0.10810,3.27731
0.980,0,0,0,1,1,0,0,0,7.475247,0.000000,6.582995,6.635709,18.767244,13.353507,16.681177,12.721264,1.48440,0.09474,3.27740
0.981,0,0,0,1,1,0,0,0,7.478092,0.000000,6.588981,6.634718,18.790274,13.347013,16.669716,12.751809,1.48270,0.11752,3.27725
0.982,0,0,0,1,1,0,0,0,7.480498,0.000000,6.595151,6.633728,18.813303,13.340517,16.658257,12.782354,1.48765,0.11528,3.27719
0.983,0,0,0,1,1,0,0,0,7.481872,0.000000,6.601758,6.632737,18.836332,13.334023,16.646795,12.812899,1.48512,0.08429,3.27750
0.984,0,0,0,1,1,0,0,0,7.482165,0.000000,6.608594,6.631932,18.857443,13.325804,16.635313,12.839602,1.48188,0.11444,3.27777
0.985,0,0,0,1,1,0,0,0,7.479914,0.000000,6.615969,6.631800,18.871588,13.311328,16.623753,12.852362,1.48497,0.10916,3.27792
0.986,0,0,0,1,1,0,0,0,7.477159,0.000000,6.623432,6.631668,18.885731,13.296851,16.612190,12.865120,1.48646,0.08952,3.27795
0.987,0,0,0,1,1,0,0,0,7.473212,0.000000,6.631103,6.631535,18.899876,13.282375,16.600630,12.877879,1.48468,0.08504,3.27749
0.988,0,0,0,1,1,0,0,0,7.469495,0.000000,6.638688,6.631567,18.911808,13.268787,16.589073,12.894779,1.48454,0.11379,3.27716
0.989,0,0,0,1,1,0,0,0,7.466319,0.000000,6.646075,6.632195,18.915710,13.258425,16.577530,12.926709,1.47493,0.11094,3.27731
0.990,0,0,0,1,1,0,0,0,7.463272,0.000000,6.653293,6.632823,18.919613,13.248062,16.565987,12.958639,1.48547,0.08487,3.27740
0.991,0,0,0,1,1,0,0,0,7.460530,0.000000,6.660114,6.633451,18.923517,13.237700,16.554445,12.990570,1.48411,0.12689,3.27725
0.992,0,0,0,1,1,0,0,0,7.457664,0.000000,6.666718,6.634160,18.925917,13.226637,16.542908,13.022449,1.48673,0.10812,3.27703
0.993,0,0,0,1,1,0,0,0,7.454503,0.000000,6.672812,6.635164,18.922865,13.213028,16.531397,13.054142,1.48393,0.09726,3.27658
0.994,0,0,0,1,1,0,0,0,7.451325,0.000000,6.678693,6.636168,18.919813,13.199420,16.519884,13.085835,1.48558,0.11509,3.27629
0.995,0,0,0,1,1,0,0,0,7.448107,0.000000,6.684073,6.637173,18.916761,13.185811,16.508373,13.117529,1.48463,0.10239,3.27668
0.996,0,0,0,1,1,0,0,0,7.445015,0.000000,6.689235,6.638287,18.914684,13.172644,16.496666,13.149013,1.48397,0.09046,3.27704
0.997,0,0,0,1,1,0,0,0,7.442218,0.000000,6.693882,6.639796,18.916142,13.161074,16.484249,13.179735,1.48358,0.09277,3.27735
0.998,0,0,0,1,1,0,0,0,7.439382,0.000000,6.698197,6.641305,18.917597,13.149504,16.471830,13.210458,1.48320,0.11693,3.27760
0.999,0,0,0,1,1,0,0,0,7.436450,0.000000,6.701728,6.642815,18.919054,13.137934,16.459414,13.241180,1.48378,0.09067,3.27768
1.000,0,0,0,1,1,0,0,0,7.433368,0.000000,6.704847,6.644314,18.919210,13.125845,16.447020,13.271201,1.48453,0.08812,3.27758
1.001,0,0,0,1,1,0,0,0,7.429931,0.000000,6.706992,6.645776,18.914648,13.111871,16.434711,13.298675,1.48512,0.12869,3.27682
1.002,0,0,0,1,1,0,0,0,7.426881,0.000000,6.708934,6.647238,18.910086,13.097897,16.422403,13.326148,1.48426,0.10680,3.27639
1.003,0,0,0,1,1,0,0,0,7.424744,0.000000,6.710399,6.648700,18.905523,13.083922,16.410093,13.353621,1.48314,0.09143,3.27723
1.004,0,0,0,1,1,0,0,0,7.423485,0.000000,6.711896,6.650146,18.901569,13.070123,16.397776,13.380198,1.48439,0.11648,3.27777
1.005,0,0,0,1,1,0,0,0,7.424296,0.000000,6.713470,6.651533,18.899836,13.056959,16.385422,13.403518,1.48423,0.10822,3.27716
1.006,0,0,0,1,1,0,0,0,7.425442,0.000000,6.715048,6.652919,18.898100,13.043795,16.373070,13.426839,1.48345,0.08833,3.27672
1.007,0,0,0,1,1,0,0,0,7.427376,0.000000,6.716637,6.654305,18.896364,13.030631,16.360716,13.450159,1.48393,0.10635,3.27695
1.008,0,0,0,1,1,0,0,0,7.428989,0.000000,6.718148,6.655665,18.897589,13.017519,16.348484,13.472715,1.48467,0.09931,3.27703
1.009,0,0,0,1,1,0,0,0,7.429846,0.000000,6.719477,6.656931,18.909557,13.004596,16.336697,13.492497,1.48378,0.08259,3.27658
1.010,0,0,0,1,1,0,0,0,7.430551,0.000000,6.720734,6.658197,18.921526,12.991672,16.324907,13.512279,1.48463,0.12809,3.27628
1.011,0,0,0,1,1,0,0,0,7.430896,0.000000,6.721824,6.659463,18.933495,12.978748,16.313120,13.532061,1.48420,0.11383,3.27658
1.012,0,0,0,1,1,0,0,0,7.431323,0.000000,6.722895,6.660631,18.945169,12.964263,16.301493,13.551141,1.48438,0.09683,3.27682
1.013,0,0,0,1,1,0,0,0,7.431945,0.000000,6.723921,6.661447,18.955788,12.944105,16.290459,13.567677,1.48363,0.12416,3.27682
1.014,0,0,0,1,1,0,0,0,7.432140,0.000000,6.725074,6.662262,18.966404,12.923948,16.279423,13.584213,1.48435,0.11615,3.27684
1.015,0,0,0,1,1,0,0,0,7.431330,0.000000,6.726527,6.663078,18.977020,12.903790,16.268387,13.600750,1.48557,0.09631,3.27692
1.016,0,0,0,1,1,0,0,0,7.429637,0.000000,6.728187,6.664170,18.988153,12.885106,16.257233,13.616820,1.48662,0.10999,3.27703
1.017,0,0,0,1,1,0,0,0,7.425867,0.000000,6.730333,6.666266,19.001160,12.871765,16.245647,13.631201,1.48316,0.09812,3.27725
1.018,0,0,0,1,1,0,0,0,7.421959,0.000000,6.732345,6.668362,19.014166,12.858425,16.234060,13.645581,1.48298,0.08195,3.27734
1.019,0,0,0,1,1,0,0,0,7.417726,0.000000,6.734037,6.670458,19.027174,12.845085,16.222475,13.659962,1.48693,0.12166,3.27688
1.020,0,0,0,1,1,0,0,0,7.414148,0.000000,6.735268,6.672399,19.038441,12.832835,16.210867,13.673944,1.48345,0.11070,3.27657
1.021,0,0,0,1,1,0,0,0,7.412114,0.000000,6.735410,6.673777,19.043396,12.824544,16.199181,13.686482,1.48539,0.09146,3.27680
1.022,0,0,0,1,1,0,0,0,7.410221,0.000000,6.735376,6.675155,19.048351,12.816253,16.187492,13.699021,1.48614,0.12547,3.27703
1.023,0,0,0,1,1,0,0,0,7.408660,0.000000,6.734927,6.676533,19.053305,12.807961,16.175806,13.711559,1.48392,0.12308,3.27725
1.024,0,0,0,1,1,0,0,0,7.406660,0.000000,6.734651,6.677850,19.059591,12.799580,16.164141,13.723714,1.48539,0.10266,3.27732
1.025,0,0,0,1,1,0,0,0,7.403625,0.000000,6.734784,6.678946,19.070705,12.790875,16.152554,13.734471,1.48570,0.10704,3.27679
1.026,0,0,0,1,1,0,0,0,7.400949,0.000000,6.734953,6.680042,19.081821,12.782170,16.140968,13.745230,1.48248,0.10919,3.27645
1.027,0,0,0,1,1,0,0,0,7.399117,0.000000,6.735206,6.681139,19.092936,12.773466,16.129381,13.755987,1.48394,0.08891,3.27683
1.028,0,0,0,1,1,0,0,0,7.398499,0.000000,6.735319,6.682168,19.101755,12.764040,16.117868,13.766414,1.48333,0.09206,3.27708
1.029,0,0,0,1,1,0,0,0,7.400740,0.000000,6.735101,6.682960,19.102245,12.751997,16.106615,13.775639,1.48455,0.10474,3.27685
1.030,0,0,0,1,1,0,0,0,7.403553,0.000000,6.735019,6.683751,19.102736,12.739954,16.095364,13.784863,1.48571,0.08818,3.27666
1.031,0,0,0,1,1,0,0,0,7.407712,0.000000,6.735260,6.684542,19.103226,12.727911,16.084110,13.794088,1.48374,0.09597,3.27658
1.032,0,0,0,1,1,0,0,0,7.411580,0.000000,6.735977,6.685311,19.104954,12.715477,16.072746,13.803002,1.48393,0.12406,3.27658
1.033,0,0,0,1,1,0,0,0,7.414765,0.000000,6.737813,6.685997,19.111179,12.701620,16.060980,13.810791,1.48539,0.10421,3.27689
1.034,0,0,0,1,1,0,0,0,7.417723,0.000000,6.740155,6.686682,19.117407,12.687763,16.049212,13.818581,1.48056,0.08774,3.27711
1.035,0,0,0,1,1,0,0,0,7.420148,0.000000,6.743689,6.687368,19.123632,12.673906,16.037443,13.826369,1.48482,0.12204,3.27704
1.036,0,0,0,1,1,0,0,0,7.422604,0.000000,6.747628,6.688313,19.130215,12.660677,16.025541,13.833715,1.48407,0.10906,3.27707
1.037,0,0,0,1,1,0,0,0,7.425134,0.000000,6.752522,6.690198,19.138096,12.649726,16.013155,13.839453,1.48035,0.07427,3.27753
1.038,0,0,0,1,1,0,0,0,7.427652,0.000000,6.757514,6.692084,19.145977,12.638775,16.000769,13.845190,1.48380,0.10359,3.27791
1.039,0,0,0,1,1,0,0,0,7.430140,0.000000,6.762736,6.693969,19.153858,12.627824,15.988382,13.850927,1.48391,0.10101,3.27799
1.040,0,0,0,1,1,0,0,0,7.432544,0.000000,6.767802,6.695710,19.160143,12.616998,15.975945,13.856019,1.48466,0.08799,3.27797
1.041,0,0,0,1,1,0,0,0,7.434752,0.000000,6.772497,6.696925,19.160641,12.606620,15.963326,13.858764,1.48199,0.10950,3.27758
1.042,0,0,0,1,1,0,0,0,7.437072,0.000000,6.777283,6.698140,19.161137,12.596242,15.950706,13.861508,1.48390,0.10680,3.27725
1.043,0,0,0,1,1,0,0,0,7.439657,0.000000,6.782281,6.699355,19.161634,12.585864,15.938087,13.864253,1.48378,0.10395,3.27710
1.044,0,0,0,1,1,0,0,0,7.442463,0.000000,6.787651,6.700804,19.161999,12.575043,15.925544,13.863846,1.48316,0.11198,3.27709
1.045,0,0,0,1,1,0,0,0,7.445788,0.000000,6.793897,6.703104,19.161884,12.562610,15.913276,13.851994,1.48390,0.12117,3.27762
1.046,0,0,0,1,1,0,0,0,7.448707,0.000000,6.800312,6.705403,19.161770,12.550176,15.901007,13.840142,1.48467,0.09703,3.27798
1.047,0,0,0,1,1,0,0,0,7.450671,0.000000,6.807125,6.707702,19.161655,12.537743,15.888739,13.828290,1.48287,0.07448,3.27768
1.048,0,0,1,1,1,0,0,1,7.451639,0.875802,6.813871,6.710011,19.162939,12.527040,15.876731,13.818680,1.48456,0.12653,3.27732
1.049,0,0,0,1,1,1,0,0,7.450263,3.814733,6.820456,6.712357,19.169298,12.522618,15.865673,13.817204,1.48107,0.09146,3.27679
1.050,0,0,0,1,1,1,0,0,7.448409,5.878089,6.827199,6.714702,19.175655,12.518197,15.854615,13.815728,1.47928,0.08460,3.27643
1.051,0,0,0,1,1,1,0,0,7.445429,5.878848,6.834312,6.717047,19.182014,12.513776,15.843557,13.814252,1.48306,0.11400,3.27674
1.052,0,0,0,1,1,1,0,0,7.442644,5.879623,6.841866,6.719421,19.185535,12.508032,15.832820,13.812435,1.48301,0.10187,3.27691
1.053,0,0,0,1,1,1,0,0,7.440316,5.880437,6.850458,6.721900,19.178766,12.497491,15.823249,13.809381,1.48600,0.09515,3.27661
1.054,0,0,0,1,1,1,0,0,7.438139,5.881257,6.859440,6.724380,19.171995,12.486949,15.813677,13.806327,1.48938,0.08691,3.27653
1.055,0,0,0,1,1,1,0,0,7.436317,5.882087,6.869346,6.726859,19.165224,12.476407,15.804106,13.803272,1.48390,0.11470,3.27729
1.056,0,0,0,1,1,1,0,0,7.434521,5.882901,6.879538,6.729526,19.159081,12.465818,15.794767,13.799900,1.48423,0.10759,3.27781
1.057,0,0,0,1,1,1,0,0,7.432786,5.883674,6.890407,6.732876,19.155214,12.455057,15.786275,13.795373,1.48155,0.08044,3.27743
1.058,0,0,0,1,1,1,0,0,7.431496,5.884474,6.901631,6.736226,19.151348,12.444296,15.777782,13.790847,1.48359,0.12708,3.27708
1.059,0,0,0,1,1,1,0,0,7.431259,5.885340,6.913692,6.739576,19.147482,12.433535,15.769290,13.786320,1.48299,0.11713,3.27685
1.060,0,0,0,1,1,1,0,0,7.431825,5.886270,6.926203,6.743118,19.140255,12.421860,15.761127,13.785502,1.48262,0.10076,3.27691
1.061,0,0,0,1,1,1,0,0,7.434282,5.887353,6.939775,6.747360,19.120825,12.406869,15.754163,13.798148,1.47963,0.11521,3.27805
1.062,0,0,0,1,1,1,0,0,7.436906,5.888416,6.953796,6.751601,19.101395,12.391878,15.747197,13.810793,1.47921,0.11460,3.27885
1.063,0,0,0,1,1,1,0,0,7.439926,5.889432,6.968876,6.755843,19.081964,12.376888,15.740232,13.823439,1.47380,0.09899,3.27832
1.064,0,0,0,1,1,1,0,0,7.442389,5.890336,6.984325,6.760314,19.065081,12.363431,15.733907,13.835970,1.47568,0.08708,3.27785
1.065,0,0,0,1,1,1,0,0,7.443537,5.890975,7.000646,6.765622,19.057430,12.355539,15.729907,13.848092,1.47201,0.11162,3.27762
1.066,0,0,0,1,1,1,0,0,7.444261,5.891530,7.017022,6.770930,19.049780,12.347649,15.725908,13.860213,1.46863,0.10774,3.27736
1.067,0,0,0,1,1,1,0,0,7.443985,5.891884,7.033529,6.776237,19.042130,12.339757,15.721909,13.872334,1.46253,0.09314,3.27697
1.068,0,0,0,1,1,1,0,0,7.443754,5.892194,7.049804,6.781694,19.032846,12.331176,15.718902,13.884273,1.45363,0.09308,3.27667
1.069,0,0,0,1,1,1,0,0,7.443633,5.892401,7.065529,6.787693,19.017639,12.320090,15.719499,13.895547,1.44510,0.09794,3.27667
1.070,0,0,0,1,1,1,0,0,7.444457,5.892513,7.081139,6.793691,19.002430,12.309004,15.720095,13.906821,1.44252,0.08615,3.27670
1.071,0,0,0,1,1,1,0,0,7.447506,5.892403,7.096479,6.799689,18.987223,12.297918,15.720692,13.918096,1.43391,0.07687,3.27686
1.072,0,0,0,1,1,1,0,0,7.452215,5.892151,7.111872,6.805976,18.973093,12.287367,15.721781,13.929217,1.42687,0.10546,3.27696
1.073,0,0,0,1,1,1,0,0,7.460834,5.891566,7.127389,6.813314,18.962881,12.278756,15.724662,13.939787,1.41791,0.09489,3.27689
1.074,0,0,0,1,1,1,0,0,7.470446,5.890931,7.142827,6.820652,18.952667,12.270145,15.727542,13.950356,1.41296,0.08423,3.27686
1.075,0,0,0,1,1,1,0,0,7.482396,5.890174,7.158078,6.827990,18.942453,12.261535,15.730423,13.960926,1.39588,0.11022,3.27701
1.076,0,0,0,1,1,1,0,0,7.494347,5.889462,7.173050,6.835514,18.930841,12.252028,15.733862,13.971373,1.38904,0.09770,3.27716
1.077,0,0,0,1,1,1,0,0,7.506298,5.888856,7.187366,6.843715,18.914154,12.239266,15.739329,13.981374,1.37619,0.09635,3.27731
1.078,0,0,0,1,1,1,0,0,7.517551,5.888246,7.201288,6.851915,18.897465,12.226505,15.744797,13.991375,1.36720,0.11042,3.27739
1.079,0,0,0,1,1,1,0,0,7.527160,5.887626,7.214279,6.860116,18.880777,12.213744,15.750264,14.001376,1.35813,0.10167,3.27716
1.080,0,0,0,1,1,1,0,0,7.535675,5.886939,7.226853,6.868097,18.864939,12.200068,15.774482,14.007509,1.34866,0.10037,3.27699
1.081,0,0,0,1,1,1,0,0,7.541615,5.886094,7.238446,6.875280,18.852184,12.183074,15.866754,13.999601,1.33618,0.08978,3.27707
1.082,0,0,0,1,1,1,0,0,7.547064,5.885241,7.249925,6.882463,18.839432,12.166080,15.959026,13.991693,1.31145,0.11609,3.27713
1.083,0,0,0,1,1,1,0,0,7.551357,5.884368,7.261133,6.889645,18.826677,12.149085,16.051298,13.983785,1.30396,0.10545,3.27713
1.084,0,0,0,1,1,1,0,0,7.555869,5.883562,7.272511,6.897102,18.812460,12.131620,16.144012,13.975710,1.28605,0.08294,3.27718
1.085,0,0,0,1,1,1,0,0,7.560900,5.882909,7.284292,6.905556,18.792923,12.112451,16.238327,13.967028,1.27356,0.12457,3.27741
1.086,0,0,0,1,1,1,0,0,7.566081,5.882306,7.296042,6.914011,18.773386,12.093281,16.332642,13.958346,1.26054,0.11265,3.27757
1.087,0,0,0,1,1,1,0,0,7.571615,5.881818,7.307717,6.922465,18.753849,12.074110,16.426958,13.949664,1.24352,0.08470,3.27750
1.088,0,0,0,1,1,1,0,0,7.577063,5.881343,7.319067,6.930946,18.734928,12.055975,16.507908,13.940790,1.23157,0.13128,3.27734
1.089,0,0,0,1,1,1,0,0,7.582311,5.880894,7.329650,6.939522,18.718239,12.041593,16.540356,13.931218,1.22213,0.10134,3.27688
1.090,0,0,0,1,1,1,0,0,7.587488,5.880434,7.339817,6.948099,18.701551,12.027210,16.572802,13.921645,1.18693,0.07710,3.27654
1.091,0,0,0,1,1,1,0,0,7.592499,5.879948,7.349005,6.956676,18.684862,12.012828,16.605249,13.912073,1.17046,0.12587,3.27661
1.092,0,0,0,1,1,1,0,0,7.597526,5.879436,7.357706,6.965310,18.666962,11.998468,16.639151,13.906180,1.15251,0.09604,3.27669
1.093,0,0,0,1,1,1,0,0,7.602586,5.878865,7.365256,6.974153,18.644661,11.984195,16.678333,13.913640,1.13790,0.07670,3.27676
1.094,0,0,0,1,1,1,0,0,7.607746,5.878271,7.372060,6.982996,18.622362,11.969921,16.717516,13.921101,1.11964,0.11995,3.27689
1.095,0,0,0,1,1,1,0,0,7.613136,5.877624,7.377105,6.991839,18.600061,11.955647,16.756699,13.928560,1.10276,0.09430,3.27719
1.096,0,0,0,1,1,1,0,0,7.618661,5.876955,7.381161,7.000646,18.578611,11.942214,16.797598,13.931729,1.06875,0.08642,3.27737
1.097,0,0,0,1,1,1,0,0,7.624503,5.876233,7.382887,7.009320,18.560247,11.931831,16.844728,13.919321,1.05060,0.11212,3.27707
1.098,0,0,0,1,1,1,0,0,7.630304,5.875453,7.383690,7.017993,18.541883,11.921450,16.891857,13.906914,1.03812,0.10371,3.27679
1.099,0,0,0,1,1,1,0,0,7.636011,5.874537,7.382320,7.026668,18.523520,11.911067,16.938988,13.894506,1.01259,0.09790,3.27664
1.100,0,0,0,1,1,1,0,0,7.641515,5.873524,7.380143,7.035112,18.506458,11.901374,16.989149,13.881857,0.99578,0.09262,3.27647
1.101,0,0,0,1,1,1,0,0,7.646540,5.872283,7.376065,7.042724,18.494120,11.894179,17.050320,13.868335,0.98730,0.12008,3.27624
1.102,0,0,0,1,1,1,0,0,7.651521,5.870930,7.371117,7.050336,18.481781,11.886986,17.111490,13.854812,0.95523,0.10362,3.27624
1.103,0,0,0,1,1,1,0,0,7.656400,5.869317,7.364121,7.057948,18.469444,11.879792,17.172661,13.841290,0.91936,0.08012,3.27708
1.104,0,0,0,1,1,1,0,0,7.661432,5.867602,7.356218,7.065038,18.457197,11.872504,17.236401,13.827550,0.89652,0.12567,3.27768
1.105,0,0,0,1,1,1,0,0,7.666823,5.865648,7.346176,7.070232,18.445288,11.864876,17.309477,13.813026,0.87418,0.11503,3.27737
1.106,0,0,0,1,1,1,0,0,7.672317,5.863670,7.335521,7.075427,18.433378,11.857246,17.382551,13.798502,0.85400,0.09349,3.27711
1.107,0,0,0,1,1,1,0,0,7.678054,5.861635,7.323423,7.080621,18.421469,11.849618,17.455626,13.783978,0.83150,0.10992,3.27704
1.108,0,0,0,1,1,1,0,0,7.683833,5.859648,7.311055,7.085594,18.409365,11.842438,17.511999,13.769470,0.80946,0.11895,3.27704
1.109,0,0,0,1,1,1,0,0,7.689713,5.857775,7.298047,7.089765,18.396547,11.836887,17.507751,13.755021,0.78929,0.10856,3.27735
1.110,0,0,0,1,1,1,0,0,7.695843,5.855910,7.284890,7.093936,18.383732,11.831337,17.503502,13.740572,0.74240,0.09411,3.27757
1.111,0,0,0,1,1,1,0,0,7.702565,5.854062,7.271385,7.098107,18.370916,11.825787,17.499254,13.726123,0.71862,0.11229,3.27750
1.112,0,0,0,1,1,1,0,0,7.709593,5.852159,7.257788,7.102033,18.356829,11.820426,17.496092,13.711665,0.69599,0.11793,3.27734
1.113,0,0,0,1,1,1,0,0,7.717344,5.850126,7.243977,7.105071,18.338125,11.815756,17.496868,13.697177,0.67429,0.10110,3.27688
1.114,0,0,0,1,1,1,0,0,7.724428,5.848021,7.230110,7.108108,18.319422,11.811086,17.497644,13.682690,0.65039,0.07253,3.27663
1.115,0,0,0,1,1,1,0,0,7.729943,5.845747,7.216114,7.111145,18.300718,11.806416,17.498421,13.668201,0.62784,0.11572,3.27716
1.116,0,0,0,1,1,1,0,0,7.733868,5.843397,7.202070,7.113754,18.283922,11.802767,17.513489,13.653699,0.60745,0.11255,3.27752
1.117,0,0,0,1,1,1,0,0,7.734046,5.840868,7.187914,7.114807,18.274054,11.802825,17.580431,13.639144,0.55580,0.07781,3.27722
1.118,0,0,0,1,1,1,0,0,7.733251,5.838265,7.173615,7.115861,18.264183,11.802883,17.647375,13.624589,0.53242,0.09387,3.27695
1.119,0,0,0,1,1,1,0,0,7.730164,5.835486,7.158981,7.116914,18.254314,11.802941,17.714317,13.610034,0.50832,0.11500,3.27679
1.120,0,0,0,1,1,1,0,0,7.727091,5.832643,7.144131,7.117608,18.242830,11.801292,17.780579,13.595494,0.48487,0.08225,3.27666
1.121,0,0,0,1,1,1,0,0,7.724053,5.829647,7.128774,7.116994,18.225487,11.793445,17.844368,13.581009,0.46086,0.07863,3.27658
1.122,0,0,0,1,1,1,0,0,7.721727,5.826632,7.113361,7.116381,18.208143,11.785598,17.908155,13.566524,0.43404,0.11834,3.27666
1.123,0,0,0,1,1,1,0,0,7.721080,5.823576,7.097818,7.115767,18.190802,11.777750,17.971945,13.552038,0.41061,0.09449,3.27735
1.124,0,0,0,1,1,1,0,0,7.721521,5.820539,7.082389,7.115080,18.174942,11.770039,18.034283,13.537572,0.36100,0.08562,3.27777
1.125,0,0,0,1,1,1,0,0,7.724525,5.817545,7.067231,7.114130,18.164469,11.762821,18.091358,13.523176,0.33241,0.09320,3.27716
1.126,0,0,0,1,1,1,0,0,7.727908,5.814515,7.052105,7.113180,18.153996,11.755604,18.148432,13.508780,0.31127,0.11173,3.27670
1.127,0,0,0,1,1,1,0,0,7.732184,5.811398,7.037057,7.112229,18.143524,11.748386,18.205507,13.494385,0.28158,0.10088,3.27686
1.128,0,0,0,1,1,1,0,0,7.736026,5.808178,7.021913,7.111053,18.132654,11.740931,18.260151,13.480021,0.25928,0.07483,3.27695
1.129,0,0,0,1,1,1,0,0,7.738845,5.804718,7.006539,7.109059,18.120350,11.732615,18.305975,13.465773,0.23332,0.12199,3.27679
1.130,0,0,0,1,1,1,0,0,7.741335,5.801159,6.991038,7.107065,18.108044,11.724298,18.351797,13.451525,0.18321,0.11217,3.27659
1.131,0,0,0,1,1,1,0,0,7.743050,5.797372,6.975235,7.105071,18.095737,11.715981,18.397621,13.437277,0.15747,0.08950,3.27621
1.132,0,0,0,1,1,1,0,0,7.744733,5.793510,6.959334,7.102620,18.081503,11.707014,18.440586,13.423078,0.13162,0.12986,3.27623
1.133,0,0,0,1,1,1,0,0,7.746343,5.789469,6.943204,7.098510,18.060263,11.695689,18.473183,13.409058,0.10559,0.10817,3.27775
1.134,0,0,0,1,1,1,0,0,7.747925,5.785356,6.927156,7.094401,18.039022,11.684365,18.505779,13.395037,0.08145,0.10052,3.27885
1.135,0,0,0,1,1,1,0,0,7.749441,5.781069,6.911304,7.090292,18.017782,11.673040,18.538376,13.381017,0.05415,0.12763,3.27832
1.136,0,0,0,1,1,1,0,0,7.750844,4.917129,6.895742,7.085986,17.998674,11.661989,18.568619,13.367036,0.00431,0.10460,3.27791
1.137,0,0,1,1,1,1,0,1,7.751982,2.028099,6.880863,7.080968,17.987314,11.651931,18.590315,13.353201,-0.02213,0.09647,3.27799
1.138,0,0,0,1,1,0,0,0,7.752903,0.000000,6.866407,7.075950,17.975952,11.641871,18.612013,13.339366,-0.04810,0.12296,3.27792
