"Time","66 RDS cle","64 R marks","63 sinus","62 Ramp down","61 Ramp up","60 right DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","67 LDS cle","v2 R COP","v3 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","59 left DS","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.910,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.660637,85.272118,101.229874,119.079498,0,4.782331,0.000000,5.624728,1.102446,5.574963,15.189479,4.522766,17.897823,6.159787,11.467391,0,0,15.606416,0,5.041893,6.622989,13.918947,7.597769,18.244633,7.680836,11.533485,7.983166,11.209204,8.663882,11.302787,8.314731,12.752083,9.594133,13.333733,9.664963,14.271607,0,-0.01472,0.00379,-0.01981,-0.01299,0.00809,-0.01295,0.00280,0.00247,0.00011,0.12499,3.27773
0.911,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.276245,85.658173,101.373322,119.191719,0,4.782077,0.000000,5.624914,0.994383,5.574823,15.195449,4.522331,17.886341,6.160644,11.456026,0,0,15.598656,0,5.041908,6.624645,13.925595,7.596727,18.235718,7.676403,11.522607,7.980983,11.198386,8.662708,11.297778,8.314568,12.746354,9.592445,13.330888,9.663825,14.270640,0,-0.02054,0.00143,-0.02020,-0.01073,0.00778,-0.01178,0.00539,0.00300,0.00042,0.10421,3.27750
0.912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.891853,86.044235,101.516762,119.303947,0,4.781834,0.000000,5.624998,0.886320,5.574683,15.201419,4.521895,17.874857,6.161500,11.444661,0,0,15.590895,0,5.041923,6.626302,13.932244,7.595685,18.226805,7.671969,11.511728,7.978801,11.187568,8.661534,11.292769,8.314404,12.740626,9.590757,13.328043,9.662687,14.269673,0,-0.01713,0.00321,-0.02012,-0.01514,0.00825,-0.01324,0.00497,0.00234,0.00000,0.09204,3.27730
0.913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.507462,86.430290,101.660202,119.416168,0,4.781661,0.000000,5.624382,0.778256,5.574543,15.207389,4.521460,17.863375,6.162356,11.433297,0,0,15.583135,0,5.041938,6.627959,13.938893,7.594643,18.217892,7.667535,11.500850,7.976618,11.176749,8.660361,11.287762,8.314241,12.734899,9.589068,13.325198,9.661550,14.268706,0,-0.01861,0.00451,-0.02043,-0.01370,0.00822,-0.01192,0.00406,0.00217,0.00015,0.12918,3.27768
0.914,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.111748,86.812370,101.799225,119.524658,0,4.781497,0.000000,5.623680,0.675314,5.574429,15.213130,4.521047,17.851887,6.163188,11.421929,0,0,15.575467,0,5.041945,6.629611,13.945436,7.593688,18.208965,7.663343,11.490067,7.974474,11.165974,8.659246,11.282675,8.314113,12.729206,9.587411,13.322330,9.660409,14.267766,0,-0.01771,0.00335,-0.02087,-0.01316,0.00858,-0.01399,0.00338,0.00331,0.00015,0.10343,3.27803
0.915,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.491562,87.115456,101.850632,119.559204,0,4.781399,0.000000,5.622395,0.673941,5.574831,15.214347,4.521080,17.840342,6.163527,11.410501,0,0,15.569642,0,5.041804,6.631155,13.949880,7.594460,18.199797,7.663937,11.481190,7.973095,11.156046,8.659305,11.276041,8.314663,12.724219,9.586356,13.319016,9.659204,14.267360,0,-0.01752,0.00333,-0.02015,-0.01321,0.00809,-0.01251,0.00457,0.00092,0.00004,0.09922,3.27757
0.916,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.871376,87.418541,101.902031,119.593742,0,4.781311,0.000000,5.621049,0.672567,5.575233,15.215563,4.521112,17.828796,6.163868,11.399072,0,0,15.563818,0,5.041663,6.632701,13.954323,7.595233,18.190628,7.664531,11.472311,7.971715,11.146118,8.659363,11.269406,8.315213,12.719234,9.585302,13.315701,9.658000,14.266953,0,-0.01761,0.00327,-0.02030,-0.01324,0.00836,-0.01494,0.00471,0.00403,0.00009,0.11426,3.27714
0.917,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.251190,87.721626,101.953430,119.628288,0,4.781293,0.000000,5.619291,0.671194,5.575635,15.216780,4.521144,17.817251,6.164208,11.387644,0,0,15.557993,0,5.041521,6.634246,13.958766,7.596006,18.181459,7.665124,11.463433,7.970335,11.136190,8.659422,11.262773,8.315763,12.714247,9.584248,13.312386,9.656796,14.266547,0,-0.01207,0.00372,-0.02054,-0.01273,0.00767,-0.01195,0.00695,0.00151,-0.00004,0.11512,3.27745
0.918,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.629906,88.027695,102.000572,119.663223,0,4.781284,0.000000,5.617506,0.669506,5.576053,15.218098,4.521181,17.805706,6.164562,11.376224,0,0,15.554044,0,5.041381,6.635783,13.963080,7.596529,18.172237,7.665596,11.454828,7.969028,11.126312,8.659540,11.256299,8.316231,12.709311,9.583229,13.309165,9.655573,14.266138,0,-0.02291,0.00339,-0.02101,-0.01385,0.00906,-0.01239,0.00543,0.00237,-0.00004,0.08583,3.27773
0.919,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.986794,88.392960,101.963272,119.706009,0,4.781329,0.000000,5.615541,0.661584,5.576782,15.221429,4.521285,17.794195,6.165184,11.364981,0,0,15.587289,0,5.041276,6.637149,13.964851,7.592107,18.161942,7.663627,11.451656,7.969162,11.117433,8.660846,11.253022,8.315029,12.705388,9.582909,13.307815,9.654010,14.265677,0,-0.01580,0.00213,-0.02051,-0.01263,0.00801,-0.01293,0.00414,0.00251,0.00020,0.09294,3.27750
0.920,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.343681,88.758217,101.925972,119.748795,0,4.781363,0.000000,5.613593,0.653661,5.577510,15.224760,4.521390,17.782684,6.165806,11.353738,0,0,15.620533,0,5.041169,6.638515,13.966621,7.587685,18.151646,7.661658,11.448484,7.969296,11.108553,8.662152,11.249745,8.313828,12.701466,9.582588,13.306465,9.652446,14.265216,0,-0.01803,0.00399,-0.02092,-0.01365,0.00895,-0.01266,0.00530,0.00252,0.00000,0.12365,3.27729
0.921,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.700577,89.123482,101.888672,119.791580,0,4.781323,0.000000,5.611767,0.645739,5.578238,15.228091,4.521495,17.771173,6.166428,11.342494,0,0,15.653778,0,5.041063,6.639881,13.968392,7.583262,18.141352,7.659690,11.445312,7.969429,11.099672,8.663458,11.246469,8.312627,12.697542,9.582268,13.305115,9.650882,14.264755,0,-0.01946,0.00300,-0.02086,-0.01436,0.00853,-0.01309,0.00241,0.00308,0.00026,0.08522,3.27736
0.922,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.086044,89.481499,101.852287,119.835579,0,4.781257,0.000000,5.610010,0.637493,5.578974,15.231185,4.521584,17.759695,6.167074,11.331269,0,0,15.687030,0,5.040941,6.641229,13.969995,7.579078,18.130651,7.657767,11.442001,7.969611,11.090755,8.664693,11.243171,8.311389,12.693542,9.581831,13.303584,9.649311,14.264137,0,-0.01625,0.00362,-0.02051,-0.01383,0.00971,-0.01238,0.00417,0.00296,0.00018,0.07723,3.27743
0.923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.038292,89.695839,101.833939,119.903603,0,4.781002,0.000000,5.608725,0.622823,5.579869,15.229584,4.521351,17.748833,6.168188,11.320393,0,0,15.720435,0,5.040514,6.642206,13.968288,7.579613,18.111938,7.656747,11.435946,7.970730,11.081086,8.664522,11.239448,8.309428,12.688015,9.579094,13.298475,9.647603,14.260403,0,-0.01757,0.00264,-0.02053,-0.01368,0.00953,-0.01176,0.00600,0.00300,-0.00026,0.12894,3.27728
0.924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.990547,89.910179,101.815590,119.971626,0,4.780729,0.000000,5.607555,0.608152,5.580764,15.227983,4.521119,17.737972,6.169302,11.309517,0,0,15.753840,0,5.040087,6.643184,13.966580,7.580148,18.093227,7.655727,11.429889,7.971849,11.071418,8.664351,11.235725,8.307467,12.682488,9.576356,13.293366,9.645895,14.256668,0,-0.01763,0.00262,-0.02018,-0.01455,0.00797,-0.01413,0.00548,0.00215,0.00015,0.09729,3.27714
0.925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.942802,90.124519,101.797241,120.039658,0,4.780336,0.000000,5.607166,0.593482,5.581659,15.226381,4.520887,17.727110,6.170416,11.298640,0,0,15.787246,0,5.039660,6.644161,13.964873,7.580683,18.074514,7.654707,11.423833,7.972969,11.061749,8.664179,11.232003,8.305507,12.676961,9.573619,13.288259,9.644186,14.252933,0,-0.01702,0.00308,-0.02121,-0.01328,0.00895,-0.01328,0.00421,0.00223,0.00002,0.07923,3.27753
0.926,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.909554,90.339752,101.780914,120.108925,0,4.779939,0.000000,5.606910,0.575374,5.582572,15.224847,4.520653,17.716230,6.171545,11.287786,0,0,15.819527,0,5.039223,6.645113,13.963069,7.581271,18.055828,7.653403,11.417687,7.974001,11.052179,8.664018,11.228152,8.303567,12.671392,9.570923,13.283177,9.642453,14.249169,0,-0.01704,0.00296,-0.02054,-0.01311,0.00788,-0.01040,0.00417,0.00241,0.00000,0.11291,3.27789
0.927,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.163872,90.572739,101.804832,120.202873,0,4.779516,0.000000,5.607565,0.489087,5.583846,15.224626,4.520375,17.704994,6.172971,11.277362,0,0,15.829524,0,5.038599,6.645552,13.959361,7.582910,18.037661,7.646473,11.409770,7.973302,11.044559,8.664049,11.221746,8.302067,12.664993,9.569064,13.278652,9.640220,14.244842,0,-0.01700,0.00268,-0.02058,-0.01383,0.00898,-0.01354,0.00240,0.00250,-0.00020,0.10710,3.27773
0.928,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.418182,90.805733,101.828743,120.296822,0,4.779087,0.000000,5.608348,0.402799,5.585121,15.224404,4.520097,17.693758,6.174397,11.266938,0,0,15.839520,0,5.037974,6.645990,13.955653,7.584550,18.019491,7.639544,11.401853,7.972603,11.036941,8.664082,11.215341,8.300566,12.658593,9.567204,13.274127,9.637987,14.240513,0,-0.01865,0.00278,-0.02032,-0.01256,0.00724,-0.01221,0.00621,0.00129,0.00015,0.08850,3.27757
0.929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.672501,91.038719,101.852654,120.390762,0,4.778612,0.000000,5.610009,0.316511,5.586395,15.224183,4.519820,17.682520,6.175823,11.256515,0,0,15.849518,0,5.037350,6.646430,13.951945,7.586189,18.001324,7.632615,11.393935,7.971905,11.029321,8.664114,11.208935,8.299065,12.652194,9.565345,13.269601,9.635754,14.236185,0,-0.02103,0.00351,-0.02172,-0.01397,0.00833,-0.01356,0.00497,0.00456,0.00011,0.10703,3.27719
0.930,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118.912109,91.269852,101.880127,120.488487,0,4.778126,0.000000,5.611790,0.229983,5.587588,15.223896,4.519531,17.671255,6.177252,11.246111,0,0,15.859748,0,5.036726,6.646855,13.948156,7.587845,17.983458,7.625926,11.385670,7.971346,11.021487,8.664169,11.202573,8.297553,12.645758,9.563428,13.265087,9.633486,14.231851,0,-0.01558,0.00330,-0.01995,-0.01321,0.00919,-0.01250,0.00496,-0.00100,0.00000,0.11773,3.27682
0.931,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.860069,91.464081,101.978218,120.661148,0,4.777566,0.000000,5.614395,0.138684,5.587164,15.222297,4.519033,17.659412,6.178741,11.236091,0,0,15.874613,0,5.036111,6.647016,13.942769,7.589828,17.971586,7.624022,11.370512,7.973575,11.009410,8.664691,11.197070,8.295835,12.638577,9.560369,13.260802,9.630518,14.227390,0,-0.01659,0.01514,-0.01988,-0.01329,0.00847,-0.01127,0.00397,0.00164,0.00011,0.10034,3.27682
0.932,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.808029,91.658310,102.076317,120.833801,0,4.777008,0.000000,5.617106,0.047384,5.586740,15.220698,4.518536,17.647570,6.180229,11.226070,0,0,15.889478,0,5.035496,6.647176,13.937383,7.591811,17.959715,7.622117,11.355355,7.975802,10.997334,8.665212,11.191566,8.294115,12.631395,9.557309,13.256516,9.627551,14.222931,0,-0.01857,-0.00266,-0.02056,-0.01239,0.00735,-0.01024,0.00710,0.00175,0.00000,0.11066,3.27681
0.933,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.755989,91.852539,102.174408,121.006454,0,4.776453,0.000000,5.620541,-0.043915,5.586316,15.219100,4.518038,17.635727,6.181718,11.216050,0,0,15.904342,0,5.034881,6.647337,13.931995,7.593794,17.947844,7.620212,11.340198,7.978031,10.985256,8.665733,11.186064,8.292396,12.624214,9.554249,13.252231,9.624584,14.218471,0,-0.02046,0.01606,-0.01954,-0.01511,0.00910,-0.01191,0.00407,0.00308,0.00015,0.11703,3.27635
0.934,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.685303,92.041878,102.274376,121.178703,0,4.775912,0.000000,5.624044,-0.131463,5.585885,15.217368,4.517553,17.623878,6.183209,11.206061,0,0,15.919474,0,5.034266,6.647489,13.926498,7.595692,17.936033,7.618690,11.325244,7.980224,10.973384,8.666298,11.180466,8.290727,12.617002,9.551143,13.248023,9.621528,14.214003,0,-0.01783,-0.00078,-0.02106,-0.01315,0.00781,-0.01264,0.00483,0.00164,0.00004,0.10051,3.27595
0.935,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.244637,92.134300,102.411575,121.342934,0,4.775459,0.000000,5.628007,-0.144611,5.585320,15.212993,4.517332,17.611925,6.184744,11.196692,0,0,15.939904,0,5.033665,6.647470,13.918806,7.595899,17.925409,7.624766,11.314340,7.981725,10.965569,8.667724,11.172989,8.290042,12.609180,9.547116,13.245359,9.616698,14.209380,0,-0.01786,0.00479,-0.02065,-0.01320,0.00815,-0.01281,0.00551,0.00179,0.00011,0.10449,3.27694
0.936,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.803970,92.226723,102.548782,121.507164,0,4.775016,0.000000,5.631991,-0.157759,5.584756,15.208616,4.517110,17.599974,6.186280,11.187324,0,0,15.960335,0,5.033063,6.647450,13.911115,7.596105,17.914787,7.630843,11.303435,7.983225,10.957756,8.669149,11.165512,8.289357,12.601359,9.543089,13.242697,9.611869,14.204757,0,-0.02041,0.00113,-0.02121,-0.01475,0.00979,-0.01216,0.00708,0.00234,0.00000,0.11035,3.27787
0.937,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.363304,92.319145,102.685982,121.671394,0,4.774639,0.000000,5.636119,-0.170907,5.584192,15.204241,4.516888,17.588020,6.187816,11.177955,0,0,15.980765,0,5.032461,6.647431,13.903422,7.596312,17.904165,7.636919,11.292530,7.984726,10.949943,8.670576,11.158035,8.288672,12.593538,9.539062,13.240033,9.607039,14.200133,0,-0.02203,0.00468,-0.02179,-0.01472,0.00872,-0.01327,0.00434,0.00205,0.00004,0.09306,3.27734
0.938,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.913902,92.416260,102.819496,121.829773,0,4.774267,0.000000,5.640241,-0.176770,5.583601,15.199793,4.516670,17.576073,6.189374,11.168621,0,0,16.001419,0,5.031863,6.647401,13.895647,7.596574,17.893627,7.642889,11.281681,7.986176,10.941957,8.671986,11.150576,8.287983,12.585752,9.535113,13.237352,9.602268,14.195432,0,-0.01602,0.00320,-0.02016,-0.01339,0.00880,-0.01340,0.00471,0.00347,0.00022,0.08774,3.27685
0.939,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.291252,92.606468,102.879944,121.871979,0,4.773920,0.000000,5.644328,-0.038149,5.582473,15.193906,4.516526,17.564224,6.191377,11.160005,0,0,16.026491,0,5.031352,6.647168,13.886203,7.597932,17.884773,7.646743,11.271918,7.986611,10.930549,8.673088,11.143436,8.287200,12.578634,9.532710,13.234309,9.598661,14.189171,0,-0.01675,0.00300,-0.02151,-0.01414,0.00828,-0.01221,0.00372,0.00233,0.00015,0.10455,3.27738
0.940,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.668610,92.796677,102.940384,121.914192,0,4.773577,0.000000,5.648399,0.100472,5.581345,15.188019,4.516381,17.552378,6.193380,11.151388,0,0,16.051565,0,5.030839,6.646935,13.876759,7.599291,17.875917,7.650599,11.262156,7.987047,10.919141,8.674190,11.136297,8.286417,12.571518,9.530307,13.231266,9.595055,14.182909,0,-0.01848,0.00397,-0.02051,-0.01310,0.00962,-0.01314,0.00569,0.00194,0.00011,0.09867,3.27790
0.941,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.045959,92.986885,103.000832,121.956406,0,4.773265,0.000000,5.652364,0.239092,5.580216,15.182132,4.516237,17.540529,6.195383,11.142772,0,0,16.076637,0,5.030327,6.646702,13.867314,7.600650,17.867064,7.654453,11.252393,7.987483,10.907734,8.675291,11.129158,8.285634,12.564401,9.527904,13.228224,9.591448,14.176648,0,-0.01608,0.00397,-0.02104,-0.01360,0.00792,-0.01208,0.00690,0.00316,-0.00015,0.08366,3.27805
0.942,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.434433,93.174202,103.056541,121.996254,0,4.772954,0.000000,5.656302,0.383962,5.579153,15.176127,4.516099,17.528692,6.197391,11.134186,0,0,16.101912,0,5.029799,6.646450,13.857761,7.602037,17.857578,7.658212,11.242733,7.987966,10.896397,8.676529,11.122107,8.284907,12.557338,9.525465,13.225151,9.587716,14.170509,0,-0.01824,0.00300,-0.02055,-0.01260,0.00892,-0.01234,0.00261,0.00230,0.00007,0.11141,3.27818
0.943,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.043396,93.304123,103.018341,121.989265,0,4.772649,0.000000,5.660060,0.652779,5.579360,15.167789,4.516094,17.517059,6.199498,11.126202,0,0,16.131153,0,5.028946,6.645839,13.846062,7.604000,17.835608,7.660055,11.235105,7.989391,10.886463,8.680457,11.116801,8.285282,12.551331,9.522326,13.221504,9.581492,14.166798,0,-0.02005,0.00373,-0.02045,-0.01297,0.00962,-0.01206,0.00646,0.00307,-0.00004,0.10278,3.27780
0.944,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.652359,93.434044,102.980141,121.982277,0,4.772315,0.000000,5.663789,0.921596,5.579567,15.159450,4.516090,17.505426,6.201606,11.118217,0,0,16.160393,0,5.028094,6.645227,13.834363,7.605961,17.813637,7.661899,11.227475,7.990817,10.876531,8.684386,11.111496,8.285657,12.545323,9.519188,13.217856,9.575269,14.163087,0,-0.01554,0.00266,-0.02037,-0.01387,0.00742,-0.01311,0.00433,0.00151,0.00004,0.08316,3.27744
0.945,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.261322,93.563965,102.941940,121.975288,0,4.771781,0.000000,5.667321,1.190413,5.579775,15.151111,4.516086,17.493793,6.203713,11.110232,0,0,16.189634,0,5.027241,6.644616,13.822663,7.607924,17.791666,7.663742,11.219847,7.992242,10.866597,8.688314,11.106192,8.286033,12.539316,9.516049,13.214210,9.569045,14.159375,0,-0.01461,0.00621,-0.02133,-0.01283,0.00768,-0.01088,0.00468,0.00305,0.00020,0.10215,3.27759
0.946,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.877144,93.695892,102.898300,121.965240,0,4.771190,0.000000,5.670839,1.460186,5.580070,15.142951,4.516071,17.482145,6.205854,11.102244,0,0,16.219023,0,5.026328,6.643992,13.810945,7.609978,17.769512,7.665759,11.212262,7.993984,10.856733,8.692437,11.100971,8.286471,12.533388,9.513061,13.210681,9.563011,14.155691,0,-0.01812,0.01113,-0.02070,-0.01480,0.00872,-0.01372,0.00815,0.00272,0.00004,0.11207,3.27772
0.947,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.628960,93.867706,102.746597,121.894554,0,4.770207,0.000000,5.674268,1.748926,5.582105,15.138367,4.515865,17.470201,6.208658,11.094189,0,0,16.251339,0,5.024215,6.643123,13.798844,7.613877,17.743704,7.671201,11.205570,8.002006,10.848249,8.700400,11.097432,8.288186,12.529007,9.513046,13.209508,9.560747,14.152549,0,-0.01525,-0.00448,-0.02173,-0.01208,0.00834,-0.01160,-0.00137,0.00329,0.00031,0.09172,3.27727
0.948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.380783,94.039513,102.594902,121.823868,0,4.769182,0.000000,5.677705,2.037666,5.584139,15.133781,4.515658,17.458256,6.211462,11.086134,0,0,16.283655,0,5.022102,6.642253,13.786743,7.617776,17.717896,7.676643,11.198878,8.010027,10.839766,8.708364,11.093892,8.289901,12.524626,9.513032,13.208334,9.558483,14.149407,0,-0.01831,0.00271,-0.02034,-0.01494,0.00832,-0.01340,0.00800,0.00248,0.00022,0.08607,3.27682
0.949,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.132599,94.211327,102.443207,121.753181,0,4.767871,0.000000,5.681194,2.326406,5.586174,15.129197,4.515451,17.446310,6.214266,11.078078,0,0,16.315971,0,5.019989,6.641383,13.774643,7.621675,17.692087,7.682086,11.192185,8.018048,10.831282,8.716327,11.090353,8.291615,12.520245,9.513018,13.207161,9.556218,14.146265,0,-0.01672,0.00622,-0.02125,-0.01238,0.00826,-0.01237,0.00197,0.00129,0.00000,0.12077,3.27667
0.950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.894241,94.380569,102.285019,121.680313,0,4.766538,0.000000,5.684709,2.609769,5.588337,15.124576,4.515255,17.434341,6.217085,11.070027,0,0,16.348459,0,5.017818,6.640505,13.762539,7.625448,17.667036,7.687203,11.185575,8.025933,10.822782,8.724248,11.086902,8.293289,12.515996,9.513010,13.205967,9.553925,14.143007,0,-0.01956,-0.00741,-0.02239,-0.01671,0.00839,-0.01283,0.00452,0.00293,0.00011,0.10596,3.27654
0.951,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.850632,94.498779,101.998123,121.564270,0,4.765053,0.000000,5.688388,2.786502,5.593035,15.119227,4.515258,17.421915,6.220206,11.062054,0,0,16.384333,0,5.014513,6.639476,13.750364,7.626716,17.657034,7.685876,11.180593,8.031092,10.813951,8.731350,11.085190,8.294135,12.514359,9.513129,13.204352,9.551038,14.137442,0,-0.01772,-0.00330,-0.02037,-0.01526,0.00905,-0.01103,0.00477,0.00269,0.00009,0.08745,3.27699
0.952,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.807022,94.616997,101.711220,121.448227,0,4.763529,0.000000,5.692105,2.963234,5.597733,15.113880,4.515261,17.409489,6.223327,11.054081,0,0,16.420206,0,5.011206,6.638447,13.738191,7.627984,17.647030,7.684550,11.175611,8.036251,10.805120,8.738452,11.083478,8.294982,12.512721,9.513247,13.202738,9.548151,14.131877,0,-0.01821,0.06306,-0.02084,-0.01317,0.00765,-0.01236,0.00572,0.00164,0.00026,0.12360,3.27742
0.953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.763412,94.735207,101.424324,121.332184,0,4.761736,0.000000,5.696077,3.139967,5.602430,15.108532,4.515265,17.397062,6.226447,11.046108,0,0,16.456081,0,5.007900,6.637418,13.726016,7.629252,17.637026,7.683223,11.170629,8.041409,10.796290,8.745554,11.081766,8.295829,12.511084,9.513367,13.201123,9.545264,14.126311,0,-0.00775,-0.01454,-0.01901,-0.01223,0.00835,-0.01219,0.00426,-0.00025,-0.00007,0.11845,3.27704
0.954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.726379,94.852409,101.135338,121.214706,0,4.759881,0.000000,5.700090,3.308774,5.607097,15.103189,4.515270,17.384628,6.229568,11.038159,0,0,16.492109,0,5.004508,6.636391,13.713863,7.630397,17.627081,7.682062,11.165607,8.046658,10.787703,8.752836,11.080314,8.296707,12.509537,9.513505,13.199595,9.542472,14.120961,0,-0.02281,0.00523,-0.02112,-0.01412,0.00964,-0.01297,0.00807,0.01132,-0.00007,0.08071,3.27668
0.955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.819611,94.949562,100.804901,121.068741,0,4.757607,0.000000,5.704386,3.320372,5.611151,15.097930,4.515315,17.372063,6.232696,11.030698,0,0,16.531191,0,4.999409,6.635420,13.702142,7.629089,17.618309,7.684181,11.159829,8.053671,10.783921,8.763681,11.084002,8.298213,12.509800,9.514028,13.199799,9.541541,14.119861,0,-0.01495,0.00331,-0.01944,-0.01321,0.00824,-0.01207,0.00456,-0.00214,0.00004,0.10933,3.27683
0.956,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.912842,95.046722,100.474472,120.922783,0,4.755274,0.000000,5.708716,3.331969,5.615206,15.092671,4.515360,17.359497,6.235824,11.023235,0,0,16.570274,0,4.994311,6.634449,13.690421,7.627781,17.609535,7.686299,11.154050,8.060685,10.780141,8.774526,11.087690,8.299718,12.510063,9.514549,13.200002,9.540610,14.118761,0,-0.01803,0.00324,-0.02010,-0.01341,0.00877,-0.01371,0.00427,0.00406,0.00011,0.11966,3.27698
