"Time","v2 R COP","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.503,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.363052,29.817400,79.300560,66.395111,4.681710,-2.253517,4.791773,8.639421,4.101707,11.351881,5.900534,0,3.263585,7.392640,5.857793,10.661465,5.815393,4.121319,8.546611,11.447664,8.209995,7.195883,8.388179,6.501247,8.688606,5.972436,8.684329,7.569825,10.061502,7.309639,9.884389,8.048026,0,-0.01648,0.00476,-0.02014,-0.01369,0.01059,-0.01233,0.00446,0.00198,-1.05560,0.10035,3.27702
1.504,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.051437,29.932152,79.410507,66.681305,4.679902,-2.253542,4.789686,8.641891,4.070239,11.383430,5.901859,0,3.264692,7.380129,5.859890,10.652633,5.818951,4.113065,8.555676,11.477857,8.208663,7.191123,8.390994,6.497183,8.695115,5.972673,8.682752,7.564812,10.061932,7.312088,9.883646,8.050454,0,-0.01852,0.00333,-0.02029,-0.01175,0.01132,-0.01279,0.00912,0.00267,-1.02814,0.09601,3.27710
1.505,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.739838,30.046904,79.520454,66.967506,4.677752,-2.253567,4.787599,8.644361,4.038771,11.414980,5.903183,0,3.265800,7.367620,5.862406,10.643802,5.822508,4.104811,8.564741,11.508048,8.207331,7.186364,8.393810,6.493119,8.701623,5.972910,8.681173,7.559798,10.062361,7.314536,9.882903,8.052882,0,-0.01398,0.00319,-0.02045,-0.01347,0.00662,-0.01323,-0.00079,0.00198,-1.00772,0.11187,3.27726
1.506,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.428223,30.161654,79.630402,67.253700,4.675425,-2.253592,4.785511,8.646831,4.007302,11.446529,5.904508,0,3.266908,7.355109,5.865140,10.634971,5.826066,4.096557,8.573807,11.538240,8.205998,7.181604,8.396626,6.489055,8.708131,5.973147,8.679596,7.554784,10.062790,7.316984,9.882161,8.055310,0,-0.02057,0.00372,-0.01938,-0.01266,0.01587,-0.01157,0.00510,0.00229,-0.98996,0.10975,3.27749
1.507,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.064224,30.164116,79.849617,67.627396,4.672814,-2.261006,4.783253,8.649651,3.976740,11.475116,5.905678,0,3.267634,7.342311,5.868180,10.625835,5.830783,4.089353,8.581937,11.566298,8.205639,7.177637,8.397162,6.483268,8.713138,5.967579,8.677339,7.546412,10.062178,7.318429,9.879410,8.059786,0,-0.01917,0.00293,-0.02060,-0.01231,0.00629,-0.01282,0.00653,0.00191,-0.97192,0.08032,3.27746
1.508,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.661987,30.084595,80.148613,68.064972,4.670058,-2.273816,4.780870,8.652727,3.946841,11.501538,5.906735,0,3.268081,7.329302,5.871377,10.616479,5.836347,4.082916,8.589384,11.592795,8.205990,7.174248,8.396032,6.476223,8.717049,5.957774,8.674585,7.535588,10.060804,7.319144,9.875193,8.065757,0,-0.01846,0.00275,-0.01923,-0.01501,0.00864,-0.01172,0.00314,0.00198,-0.95111,0.08959,3.27723
1.509,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.259750,30.005072,80.447609,68.502548,4.666993,-2.286626,4.778487,8.655804,3.916941,11.527962,5.907794,0,3.268528,7.316294,5.874713,10.607122,5.841911,4.076479,8.596831,11.619293,8.206340,7.170859,8.394903,6.469179,8.720959,5.947968,8.671832,7.524764,10.059432,7.319858,9.870975,8.071729,0,-0.01746,0.00421,-0.01953,-0.01131,0.00497,-0.01350,0.00436,0.00237,-0.93228,0.10621,3.27700
1.510,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.857513,29.925550,80.746613,68.940132,4.663769,-2.299436,4.776104,8.658880,3.887041,11.554384,5.908851,0,3.268975,7.303285,5.878121,10.597766,5.847475,4.070043,8.604279,11.645792,8.206691,7.167470,8.393774,6.462134,8.724870,5.938163,8.669079,7.513940,10.058059,7.320572,9.866758,8.077700,0,-0.01810,0.00208,-0.01984,-0.01593,0.00778,-0.01227,-0.00092,0.00298,-0.89996,0.09588,3.27677
1.511,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.544891,29.853634,81.019402,69.388908,4.660184,-2.327231,4.773811,8.663241,3.857854,11.578545,5.909685,0,3.274354,7.270907,5.881535,10.588583,5.853464,4.067017,8.610782,11.670241,8.211739,7.160200,8.396240,6.450066,8.727846,5.927261,8.666532,7.503249,10.056994,7.322233,9.864472,8.081818,0,-0.01697,0.00343,-0.02167,-0.01253,0.00406,-0.01285,0.00851,0.00114,-0.87036,0.08630,3.27650
1.512,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.297684,29.787270,81.273056,69.845871,4.656412,-2.365967,4.771583,8.668542,3.829189,11.601054,5.910357,0,3.283334,7.224388,5.884951,10.579528,5.859764,4.066481,8.616596,11.693194,8.220217,7.150097,8.401332,6.434328,8.730142,5.915559,8.664135,7.492653,10.056155,7.324584,9.863596,8.084582,0,-0.01874,0.00420,-0.02060,-0.01288,0.00900,-0.01300,0.00562,0.00183,-0.84857,0.09563,3.27619
1.513,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.050476,29.720905,81.526711,70.302834,4.652213,-2.404702,4.769355,8.673841,3.800523,11.623563,5.911027,0,3.292314,7.177869,5.888451,10.570472,5.866063,4.065946,8.622411,11.716148,8.228695,7.139994,8.406423,6.418590,8.732437,5.903857,8.661738,7.482058,10.055315,7.326935,9.862720,8.087348,0,-0.01825,0.00471,-0.02060,-0.01314,0.00955,-0.01236,0.00491,0.00259,-0.82776,0.11414,3.27650
1.514,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.803268,29.654541,81.780373,70.759789,4.647794,-2.443438,4.767128,8.679142,3.771857,11.646072,5.911698,0,3.301293,7.131350,5.891994,10.561416,5.872362,4.065411,8.628225,11.739101,8.237173,7.129891,8.411514,6.402853,8.734732,5.892155,8.659342,7.471462,10.054476,7.329286,9.861844,8.090113,0,-0.01639,0.00270,-0.02090,-0.01311,0.00949,-0.01347,-0.00732,0.00244,-0.80777,0.09571,3.27726
1.515,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.516571,29.766935,81.915291,71.101830,4.642879,-2.498396,4.764829,8.686787,3.745928,11.667887,5.912595,0,3.305089,7.185339,5.895644,10.552804,5.878309,4.070987,8.632631,11.761026,8.241396,7.117688,8.414998,6.390917,8.739305,5.882101,8.657540,7.461933,10.053487,7.331133,9.860139,8.093571,0,-0.01782,0.00406,-0.01999,-0.01132,0.01755,-0.01128,0.00778,0.00214,-0.78427,0.08982,3.27750
1.516,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.201065,30.009844,81.963531,71.359970,4.637710,-2.565198,4.762478,8.696143,3.721996,11.689195,5.913658,0,3.305101,7.312712,5.899349,10.544518,5.883999,4.081025,8.636010,11.782202,8.242514,7.103950,8.417309,6.381757,8.745541,5.873250,8.656175,7.453184,10.052389,7.332612,9.857828,8.097533,0,-0.01654,0.00279,-0.02136,-0.01302,0.00668,-0.01445,0.00464,0.00259,-0.76294,0.11047,3.27735
1.517,0.000000,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.885544,30.252750,82.011765,71.618111,4.631994,-2.631999,4.760128,8.705500,3.698064,11.710503,5.914720,0,3.305113,7.440084,3.953407,10.536230,5.889689,4.091063,8.639388,11.803376,8.243631,7.090212,8.419620,6.372598,8.751777,5.864399,8.654808,7.444435,10.051291,7.334092,9.855517,8.101497,0,-0.01514,0.00420,-0.02182,-0.01254,0.00610,-0.01265,0.00214,0.00328,-0.72324,0.11417,3.27711
1.518,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.570038,30.495659,82.060005,71.876251,4.625997,-2.698802,4.757777,8.714856,3.674132,11.731810,5.915782,0,3.305125,7.567455,1.003103,10.527943,5.895379,4.101101,8.642766,11.824551,8.244749,7.076475,8.421930,6.363438,8.758013,5.855548,8.653442,7.435685,10.050195,7.335571,9.853207,8.105459,0,-0.01852,0.00270,-0.02151,-0.01619,0.00897,-0.01100,0.00497,0.00351,-0.69257,0.10021,3.27680
1.519,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.422577,30.723469,82.070366,72.123390,4.619420,-2.780814,4.755176,8.724508,3.651552,11.752158,5.917180,0,3.304729,7.697613,0.000000,10.519854,5.898557,4.119167,8.643996,11.844389,8.245909,7.059088,8.424892,6.351719,8.765978,5.847527,8.652630,7.428437,10.048603,7.336821,9.850647,8.108803,0,-0.01660,0.00365,-0.01999,-0.01323,0.00922,-0.01326,0.00772,0.00252,-0.67050,0.09049,3.27693
1.520,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.397827,30.940256,82.053078,72.362503,4.612543,-2.873931,4.752392,8.734378,3.629959,11.771807,5.918823,0,3.304037,7.829805,0.000000,10.511908,5.899899,4.143093,8.643659,11.863250,8.247099,7.039036,8.428332,6.338131,8.775208,5.840110,8.652223,7.422284,10.046650,7.337904,9.847907,8.111694,0,-0.01761,0.00337,-0.01999,-0.01411,0.00534,-0.01306,0.00195,0.00076,-0.65140,0.09942,3.27739
1.521,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.373077,31.157043,82.035789,72.601608,4.605103,-2.967048,4.749608,8.744246,3.608366,11.791454,5.920465,0,3.303344,7.961998,0.000000,10.503963,5.901242,4.167020,8.643321,11.882112,8.248288,7.018985,8.431771,6.324544,8.784436,5.832695,8.651815,7.416131,10.044698,7.338988,9.845167,8.114585,0,-0.01584,0.00415,-0.02075,-0.01376,0.00638,-0.01346,0.00964,0.00206,-0.62421,0.10646,3.27724
1.522,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.348328,31.373831,82.018494,72.840721,4.597375,-3.060166,4.746824,8.754115,3.586773,11.811103,5.922108,0,3.302651,8.094190,0.000000,10.496017,5.902585,4.190947,8.642983,11.900973,8.249478,6.998933,8.435210,6.310956,8.793665,5.825278,8.651407,7.409978,10.042746,7.340071,9.842427,8.117476,0,-0.01605,0.00331,-0.01862,-0.01428,0.01801,-0.01288,0.00165,0.00404,-0.60159,0.09018,3.27663
1.523,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.412704,31.469545,82.027237,73.150070,4.589143,-3.163290,4.743707,8.765982,3.565933,11.831094,5.924295,0,3.304260,8.141477,0.000000,10.488631,5.904099,4.222200,8.642336,11.920240,8.250193,6.982880,8.441532,6.299847,8.801932,5.820241,8.651069,7.403669,10.042627,7.341100,9.841138,8.120839,0,-0.01697,0.00320,-0.01968,-0.01292,0.00464,-0.01160,0.00504,0.00275,-0.57642,0.08857,3.27667
1.524,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.542175,31.476864,82.054985,73.510696,4.580652,-3.273720,4.740345,8.779307,3.545642,11.851336,5.926880,0,3.307550,8.126773,0.000000,10.481653,5.905738,4.258804,8.641460,11.939804,8.250560,6.969745,8.449958,6.290545,8.809498,5.816941,8.650780,7.397246,10.043848,7.342089,9.840908,8.124545,0,-0.01816,0.00302,-0.01938,-0.01370,0.00861,-0.01308,0.00336,0.00206,-0.53775,0.10510,3.27721
1.525,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.671646,31.484182,82.082733,73.871315,4.571830,-3.384150,4.736984,8.792633,3.525351,11.871579,5.929465,0,3.310839,8.112069,0.000000,10.474675,5.907377,4.295407,8.640586,11.959367,8.250927,6.956609,8.458384,6.281244,8.817063,5.813641,8.650492,7.390823,10.045069,7.343079,9.840677,8.128252,0,-0.01453,0.00432,-0.02121,-0.01320,0.00958,-0.01288,0.00693,0.00328,-0.50693,0.10266,3.27713
1.526,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.801102,31.491503,82.110474,74.231941,4.562839,-3.494580,4.733623,8.805958,3.505059,11.891822,5.932050,0,3.314129,8.097365,0.000000,10.467697,5.909016,4.332011,8.639710,11.978930,8.251294,6.943474,8.466809,6.271943,8.824628,5.810341,8.650203,7.384400,10.046289,7.344068,9.840447,8.131959,0,-0.01514,0.00224,-0.02106,-0.00670,0.01083,-0.01088,0.00620,0.00229,-0.48074,0.09217,3.27660
1.527,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.661636,31.563229,82.141029,74.618813,4.553701,-3.606213,4.730031,8.819217,3.485552,11.912702,5.934685,0,3.317553,8.082940,0.000000,10.460766,5.912714,4.376396,8.636252,12.000228,8.251937,6.934926,8.471623,6.266554,8.833883,5.804651,8.650884,7.378202,10.046662,7.346193,9.840311,8.135932,0,-0.01987,0.00500,-0.02151,-0.00412,0.00726,-0.01433,0.00558,0.00359,-0.45450,0.09640,3.27658
1.528,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.325821,31.681982,82.173637,75.024849,4.544488,-3.718724,4.726272,8.832425,3.466617,11.934046,5.937357,0,3.321074,8.068716,0.000000,10.453869,5.917914,4.426463,8.630907,12.022791,8.252780,6.929726,8.473801,6.264021,8.844373,5.797215,8.652272,7.372170,10.046416,7.349147,9.840243,8.140100,0,-0.01767,0.00468,-0.02060,-0.01656,0.00964,-0.01038,0.00491,0.00313,-0.43256,0.11378,3.27697
1.529,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.989990,31.800734,82.206245,75.430885,4.535216,-3.831235,4.722513,8.845634,3.447681,11.955391,5.940030,0,3.324596,8.054493,0.000000,10.446971,5.923115,4.476529,8.625563,12.045355,8.253623,6.924525,8.475979,6.261489,8.854862,5.789781,8.653661,7.366137,10.046171,7.352101,9.840177,8.144267,0,-0.01736,0.00401,-0.01968,-0.01060,0.00839,-0.01323,0.00507,0.00206,-0.40775,0.10967,3.27700
1.530,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.654175,31.919485,82.238846,75.836922,4.525914,-3.943747,4.718753,8.858843,3.428746,11.976736,5.942702,0,3.328118,8.040270,0.000000,10.440074,5.928316,4.526596,8.620218,12.067918,8.254466,6.919325,8.478156,6.258956,8.865352,5.782346,8.655049,7.360104,10.045925,7.355056,9.840109,8.148435,0,-0.01840,0.00467,-0.02045,-0.01378,0.00858,-0.01245,0.00604,0.00305,-0.38287,0.09221,3.27677
1.531,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.342255,32.118610,82.336746,76.249306,4.516614,-4.049401,4.714675,8.874184,3.411950,11.997737,5.945544,0,3.331689,8.025498,0.000000,10.432996,5.932019,4.582868,8.612219,12.091865,8.256984,6.916397,8.481891,6.256482,8.877068,5.777509,8.657370,7.356047,10.048079,7.359874,9.841779,8.155873,0,-0.02283,0.00290,-0.01740,-0.01257,0.00653,-0.01358,0.00464,0.00183,-0.34134,0.09983,3.27663
1.532,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.047806,32.376415,82.482307,76.666321,4.507317,-4.150048,4.710365,8.891080,3.396716,12.018486,5.948509,0,3.335295,8.010327,0.000000,10.425785,5.934629,4.643670,8.602281,12.116823,8.260724,6.915126,8.486762,6.254049,8.889679,5.774570,8.660370,7.353431,10.051988,7.366055,9.844716,8.165700,0,-0.01749,0.00278,-0.02228,-0.01189,0.00934,-0.01331,0.00494,0.00114,-0.30679,0.11083,3.27655
1.533,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.753357,32.634224,82.627876,77.083336,4.498099,-4.250695,4.706055,8.907977,3.381481,12.039236,5.951473,0,3.338902,7.995156,0.000000,10.418574,5.937239,4.704473,8.592343,12.141781,8.264464,6.913856,8.491633,6.251617,8.902289,5.771631,8.663370,7.350815,10.055896,7.372235,9.847654,8.175527,0,-0.02032,0.00394,-0.02029,-0.01381,0.01010,-0.01180,0.01077,0.00282,-0.27863,0.10015,3.27669
1.534,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.458908,32.892029,82.773438,77.500351,4.488922,-4.351343,4.701745,8.924873,3.366247,12.059985,5.954438,0,3.342508,7.979985,0.000000,10.411364,5.939849,4.765275,8.582405,12.166739,8.268205,6.912586,8.496505,6.249185,8.914901,5.768692,8.666370,7.348200,10.059804,7.378415,9.850592,8.185354,0,-0.01077,0.00224,-0.01968,-0.01418,0.01172,-0.01193,0.00290,0.00282,-0.25516,0.09409,3.27700
1.535,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.069962,33.221317,83.024437,77.927910,4.479896,-4.443499,4.697271,8.939303,3.353572,12.079171,5.957139,0,3.346111,7.964702,0.000000,10.404346,5.937094,4.829854,8.570532,12.171839,8.270514,6.908058,8.501393,6.245328,8.924652,5.768097,8.670399,7.344814,10.063030,7.384242,9.853343,8.193469,0,-0.01913,0.00313,-0.01938,-0.01414,0.00888,-0.01303,0.00568,0.00229,-0.22958,0.10021,3.27713
1.536,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.612000,33.602791,83.352417,78.363167,4.470948,-4.529457,4.692677,8.951933,3.342766,12.097217,5.959649,0,3.349710,7.949337,0.000000,10.397468,5.930421,4.897188,8.557245,12.162439,8.271779,6.901150,8.506292,6.240431,8.932315,5.769214,8.675178,7.340868,10.065761,7.389812,9.855959,8.200335,0,-0.01691,0.00673,-0.01999,-0.01166,0.00287,-0.01321,0.00598,-0.00122,-0.20456,0.10423,3.27713
1.537,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.154053,33.984264,83.680389,78.798431,4.462184,-4.615414,4.688084,8.964562,3.331959,12.115261,5.962158,0,3.353311,7.933971,0.000000,10.390591,5.923748,4.964522,8.543958,12.153041,8.273045,6.894243,8.511192,6.235535,8.939979,5.770331,8.679955,7.336920,10.068490,7.395382,9.858575,8.207199,0,-0.01843,0.00368,-0.01953,-0.01326,0.01212,-0.01279,0.01166,0.00320,-0.17648,0.08140,3.27730
1.538,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.696091,34.365738,84.008369,79.233688,4.453516,-4.701371,4.683491,8.977192,3.321153,12.133306,5.964667,0,3.356911,7.918605,0.000000,10.383713,5.917075,5.031856,8.530671,12.143642,8.274309,6.887336,8.516092,6.230638,8.947641,5.771448,8.684734,7.332973,10.071219,7.400952,9.861191,8.214065,0,-0.01642,0.00307,-0.02075,-0.01236,0.01956,-0.01253,0.00537,-0.00862,-0.13681,0.08937,3.27761
1.539,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.253952,34.754074,84.370316,79.669861,4.445054,-4.775192,4.678667,8.992127,3.312437,12.148714,5.966969,0,3.360433,7.904580,0.000000,10.376987,5.911455,5.105733,8.519144,12.153213,8.278339,6.878300,8.519057,6.224555,8.956222,5.768099,8.690070,7.328183,10.075769,7.407251,9.864498,8.224031,0,-0.01822,0.00528,-0.02121,-0.01363,0.00839,-0.01373,0.00555,0.00389,-0.10291,0.11556,3.27757
1.540,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.823349,35.147427,84.757065,80.106697,4.436698,-4.840151,4.673674,9.008746,3.305246,12.162198,5.969121,0,3.363898,7.891533,0.000000,10.370374,5.906603,5.184386,8.508902,12.176631,8.284387,6.867710,8.520609,6.217608,8.965472,5.761490,8.695813,7.322778,10.081647,7.414083,9.868311,8.236263,0,-0.01852,0.00369,-0.02045,-0.01443,0.00778,-0.01237,0.00491,0.00137,-0.07428,0.10509,3.27726
1.541,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.392746,35.540779,85.143806,80.543533,4.428570,-4.905110,4.668681,9.025365,3.298055,12.175682,5.971272,0,3.367363,7.878486,0.000000,10.363760,5.901751,5.263040,8.498660,12.200050,8.290435,6.857120,8.522161,6.210661,8.974722,5.754880,8.701556,7.317373,10.087525,7.420915,9.872123,8.248495,0,-0.01935,0.00337,-0.02014,-0.01382,0.00793,-0.01228,0.00516,0.00244,-0.04913,0.09009,3.27726
1.542,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.962158,35.934132,85.530556,80.980370,4.420558,-4.970069,4.663689,9.041984,3.290865,12.189166,5.973423,0,3.370829,7.865439,0.000000,10.357146,5.896899,5.341693,8.488419,12.223469,8.296483,6.846530,8.523712,6.203713,8.983973,5.748271,8.707300,7.311968,10.093403,7.427747,9.875935,8.260727,0,-0.01465,0.00314,-0.02106,-0.01279,0.00717,-0.01173,0.00549,0.00259,-0.02243,0.10669,3.27749
1.543,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.590240,36.367035,85.898094,81.372589,4.412785,-5.024965,4.658605,9.057601,3.285429,12.200551,5.975612,0,3.374529,7.851656,0.000000,10.350635,5.890563,5.423843,8.477801,12.244668,8.299928,6.836092,8.527772,6.194633,8.991183,5.742774,8.712390,7.307523,10.098021,7.434460,9.879777,8.268843,0,-0.01877,0.00500,-0.02151,-0.01393,0.00830,-0.01146,0.00443,0.00275,0.00314,0.12428,3.27737
1.544,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.261185,36.828819,86.251602,81.732246,4.405135,-5.072515,4.653455,9.072487,3.281273,12.210402,5.977829,0,3.378400,7.837336,0.000000,10.344198,5.883142,5.508544,8.466910,12.264248,8.301473,6.825767,8.533661,6.183994,8.996905,5.738090,8.717002,7.303779,10.101718,7.441085,9.883641,8.273954,0,-0.01810,0.00439,-0.02151,-0.01308,0.00903,-0.01279,0.00711,0.00214,0.02618,0.11386,3.27699
1.545,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.932129,37.290604,86.605110,82.091896,4.397698,-5.120065,4.648306,9.087373,3.277118,12.220253,5.980047,0,3.382271,7.823014,0.000000,10.337762,5.875722,5.593246,8.456019,12.283827,8.303018,6.815441,8.539551,6.173355,9.002626,5.733406,8.721615,7.300035,10.105414,7.447711,9.887505,8.279067,0,-0.01764,0.00505,-0.01938,-0.01193,0.01105,-0.01335,0.00497,0.00298,0.07022,0.09019,3.27700
1.546,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.603073,37.752388,86.958626,82.451553,4.390373,-5.167614,4.643156,9.102259,3.272962,12.230104,5.982264,0,3.386142,7.808693,0.000000,10.331326,5.868302,5.677948,8.445128,12.303406,8.304563,6.805115,8.545441,6.162716,9.008348,5.728722,8.726228,7.296291,10.109112,7.454337,9.891369,8.284179,0,-0.01553,0.00238,-0.02213,-0.01396,0.00937,-0.00935,0.00443,0.00061,0.10477,0.09872,3.27730
1.547,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.932800,38.421566,87.217133,82.821632,4.383248,-5.203918,4.637854,9.115679,3.270718,12.238091,5.984112,0,3.385315,7.814115,0.000000,10.324415,5.860177,5.764246,8.434388,12.320368,8.305573,6.794144,8.548560,6.154175,9.015579,5.725647,8.730155,7.291060,10.112696,7.460761,9.892552,8.291675,0,-0.02026,0.00522,-0.01968,-0.01602,0.00854,-0.01411,0.00714,0.00175,0.12860,0.11389,3.27726
1.548,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.013428,39.242161,87.406273,83.199333,4.376227,-5.232012,4.632439,9.128028,3.269868,12.244718,5.985690,0,3.381056,7.833950,0.000000,10.317159,5.851535,5.851710,8.423757,12.335418,8.306192,6.782702,8.549657,6.147165,9.023911,5.723747,8.733582,7.284743,10.116197,7.467036,9.891778,8.300910,0,-0.01700,0.00369,-0.01694,-0.01396,0.00644,-0.01331,0.00583,0.00275,0.16309,0.09334,3.27696
1.549,0.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.094055,40.062756,87.595421,83.577034,4.369490,-5.260106,4.627025,9.140377,3.269019,12.251344,5.987268,0,3.376798,7.853785,0.000000,10.309901,5.842894,5.939174,8.413125,12.350469,8.306811,6.771261,8.550754,6.140154,9.032245,5.721847,8.737008,7.278426,10.119698,7.473311,9.891004,8.310146,0,-0.01807,0.00247,-0.02029,-0.01389,0.01233,-0.01332,-0.00015,0.00481,0.18326,0.07565,3.27682
