"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","66 RDS cle","64 R marks","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","55 left DS","67 LDS cle","65 L marks","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.818527,24.952957,79.485771,76.319473,0.000000,0,0,6.313114,1.392349,6.273811,10.613438,5.336583,11.518781,6.422174,8.680239,6.435567,0,1,0,13.271880,0,5.329506,6.449136,6.424801,7.791092,11.835512,7.773004,8.678218,7.880216,8.015042,8.132626,7.527512,8.069918,8.901009,9.362303,8.717826,9.281753,9.470994,0,-0.01588,0.00264,-0.01832,-0.01342,0.00995,-0.01198,0.00584,0.00437,-1.48026,0.09226,3.27713
0.956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.478806,25.156158,79.437218,76.565086,0.000000,0,0,6.313439,1.468769,6.275534,10.615016,5.338001,11.552347,6.422654,8.667473,6.437858,0,1,0,13.260425,0,5.329113,6.453136,6.422598,7.793412,11.873115,7.770396,8.658203,7.879781,8.000666,8.134801,7.513384,8.065776,8.891223,9.359504,8.715693,9.278307,9.470612,0,-0.01400,0.00362,-0.02161,-0.01332,0.00286,-0.01199,0.00610,0.00132,-1.48057,0.11517,3.27701
0.957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.028870,25.465994,79.345352,76.763954,0.000000,0,0,6.313730,1.535450,6.277246,10.616732,5.339359,11.586976,6.423270,8.654635,6.440237,0,1,0,13.249006,0,5.328626,6.457428,6.421097,7.795906,11.911068,7.766724,8.635812,7.877892,7.985850,8.134231,7.501390,8.061884,8.883616,9.356294,8.712835,9.275078,9.469795,0,-0.01820,0.00292,-0.01849,-0.01384,0.01226,-0.01240,-0.00020,0.00182,-1.48064,0.10459,3.27686
0.958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.578949,25.775829,79.253487,76.962814,0.000000,0,0,6.313826,1.602130,6.278959,10.618448,5.340717,11.621606,6.423886,8.641798,6.442734,0,1,0,13.237587,0,5.328138,6.461720,6.419596,7.798399,11.949022,7.763051,8.613421,7.876002,7.971034,8.133660,7.489396,8.057993,8.876010,9.353085,8.709978,9.271848,9.468979,0,-0.01669,0.00215,-0.02123,-0.01264,0.01050,-0.01035,-0.00729,0.00173,-1.47949,0.08256,3.27659
0.959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.129013,26.085665,79.161621,77.161682,0.000000,0,0,6.313886,1.668810,6.280672,10.620164,5.342075,11.656235,6.424503,8.628961,6.445252,0,1,0,13.226169,0,5.327651,6.466012,6.418096,7.800894,11.986976,7.759379,8.591030,7.874113,7.956219,8.133090,7.477402,8.054102,8.868403,9.349874,8.707120,9.268619,9.468163,0,-0.02087,0.00414,-0.01791,-0.01299,0.02903,-0.01345,0.00641,0.00479,-1.48014,0.09791,3.27629
0.960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.706894,26.314899,79.003082,77.234886,0.000000,0,0,6.313676,1.673640,6.282729,10.620911,5.343154,11.693667,6.424944,8.616343,6.447544,0,1,0,13.214698,0,5.327110,6.470161,6.419290,7.804769,12.026503,7.758751,8.577270,7.874241,7.944484,8.137803,7.472697,8.049454,8.862798,9.346829,8.705978,9.265080,9.469377,0,-0.01682,0.00424,-0.02192,-0.01401,0.00762,-0.01173,0.00502,0.00335,-1.47973,0.11059,3.27627
0.961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.293365,26.519236,78.823944,77.269279,0.000000,0,0,6.313416,1.659365,6.284892,10.621357,5.344147,11.731965,6.425331,8.603794,6.449795,0,1,0,13.203211,0,5.326554,6.474267,6.421317,7.809070,12.066517,7.759065,8.566175,7.874993,7.933701,8.144148,7.470244,8.044573,8.857809,9.343834,8.705366,9.261446,9.471218,0,-0.01706,0.00351,-0.01865,-0.01443,0.00930,-0.01286,0.01102,0.00057,-1.47936,0.08941,3.27635
0.962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.879852,26.723570,78.644814,77.303665,0.000000,0,0,6.312800,1.645090,6.287055,10.621803,5.345140,11.770263,6.425718,8.591245,6.452038,0,1,0,13.191724,0,5.325997,6.478372,6.423344,7.813372,12.106530,7.759378,8.555081,7.875745,7.922918,8.150493,7.467791,8.039691,8.852820,9.340839,8.704754,9.257812,9.473060,0,-0.01675,0.00250,-0.02057,-0.01067,0.00945,-0.01432,0.00560,0.00163,-1.47839,0.10915,3.27648
0.963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.466324,26.927906,78.465675,77.338058,0.000000,0,0,6.312119,1.630814,6.289218,10.622250,5.346132,11.808560,6.426105,8.578695,6.454280,0,1,0,13.180237,0,5.325440,6.482477,6.425371,7.817673,12.146544,7.759692,8.543986,7.876497,7.912135,8.156837,7.465337,8.034809,8.847832,9.337844,8.704142,9.254178,9.474901,0,-0.01628,0.00425,-0.02222,-0.01311,0.00903,-0.01181,0.00278,0.00266,-1.48035,0.10733,3.27663
0.964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.279709,27.055162,78.402489,77.438370,0.000000,0,0,6.311008,1.563165,6.290952,10.621737,5.346798,11.849886,6.426455,8.565826,6.456792,0,1,0,13.168898,0,5.325080,6.487193,6.429317,7.823126,12.188025,7.758219,8.531830,7.876653,7.903626,8.158717,7.460002,8.029460,8.841934,9.332595,8.702097,9.245746,9.476047,0,-0.02085,0.00271,-0.02012,-0.01426,0.01229,-0.01160,0.00714,0.00199,-1.48101,0.09557,3.27661
0.965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.163208,27.158607,78.375114,77.559036,0.000000,0,0,6.309817,1.479028,6.292553,10.620927,5.347364,11.892148,6.426793,8.552858,6.459355,0,1,0,13.157604,0,5.324781,6.492098,6.433856,7.828935,12.229961,7.756194,8.519345,7.876625,7.895820,8.159218,7.453777,8.023967,8.835754,9.326650,8.699610,9.235830,9.476977,0,-0.01462,0.00324,-0.01550,-0.01537,0.01494,-0.01351,0.00013,0.00716,-1.48066,0.10433,3.27654
0.966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.046692,27.262054,78.347740,77.679703,0.000000,0,0,6.308101,1.394891,6.294155,10.620117,5.347930,11.934410,6.427131,8.539891,6.462010,0,1,0,13.146311,0,5.324481,6.497004,6.438396,7.834744,12.271897,7.754170,8.506860,7.876596,7.888014,8.159719,7.447552,8.018474,8.829576,9.320704,8.697123,9.225915,9.477907,0,-0.01628,0.00241,-0.02223,-0.01454,0.00761,-0.01132,0.02165,-0.00020,-1.47871,0.11508,3.27669
0.967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.930191,27.365499,78.320366,77.800369,0.000000,0,0,6.306288,1.310754,6.295756,10.619308,5.348496,11.976672,6.427469,8.526924,6.464683,0,1,0,13.135017,0,5.324182,6.501909,6.442935,7.840553,12.313833,7.752145,8.494375,7.876568,7.880208,8.160219,7.441326,8.012980,8.823396,9.314759,8.694635,9.216000,9.478838,0,-0.01989,0.00423,-0.02675,-0.01360,0.03144,-0.01371,-0.00168,0.00482,-1.47849,0.08959,3.27692
0.968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.546906,27.654926,78.333900,78.076103,0.000000,0,0,6.303856,1.185426,6.297454,10.623480,5.348988,12.021270,6.427591,8.514088,6.467195,0,1,0,13.123848,0,5.323740,6.506651,6.449100,7.847192,12.352736,7.749611,8.481102,7.877042,7.871616,8.164727,7.436522,8.008317,8.816383,9.310548,8.696534,9.209147,9.484545,0,-0.01899,0.00404,-0.01693,-0.01410,0.02062,-0.01133,0.00370,0.00355,-1.47744,0.09130,3.27686
0.969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.081192,28.001801,78.360077,78.399734,0.000000,0,0,6.301311,1.047374,6.299181,10.629191,5.349457,12.066590,6.427647,8.501291,6.469677,0,1,0,13.112717,0,5.323256,6.511342,6.455767,7.854089,12.390703,7.746919,8.467587,7.877671,7.862782,8.170473,7.432158,8.003909,8.809114,9.306872,8.699788,9.203241,9.491727,0,-0.01952,0.00380,-0.01981,-0.01374,0.01161,-0.01363,0.00343,0.00253,-1.48041,0.10653,3.27671
0.970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.615494,28.348677,78.386253,78.723358,0.000000,0,0,6.298114,0.909322,6.300910,10.634902,5.349926,12.111910,6.427702,8.488495,6.471989,0,1,0,13.101585,0,5.322771,6.516034,6.462433,7.860985,12.428670,7.744227,8.454071,7.878300,7.853947,8.176218,7.427793,7.999502,8.801845,9.303197,8.703041,9.197335,9.498909,0,-0.01200,0.00237,-0.02040,-0.01322,0.02153,-0.01230,0.00636,0.00361,-1.48027,0.10672,3.27661
0.971,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,156.149796,28.695551,78.412430,79.046989,0.000000,0,0,6.294797,0.771271,6.302638,10.640614,5.350395,12.157230,6.427758,8.475699,6.474270,0,1,1,13.090454,0,5.322286,6.520725,6.469100,7.867881,12.466637,7.741535,8.440556,7.878929,7.845113,8.181964,7.423428,7.995094,8.794575,9.299521,8.706295,9.191429,9.506091,0,-0.01744,0.00343,-0.01499,-0.01383,0.01130,-0.01170,-0.00087,0.00264,-1.47775,0.09299,3.27654
0.972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.522583,29.192299,78.381714,79.325462,0.000000,0,0,6.290828,0.614956,6.302741,10.643523,5.350330,12.204543,6.427766,8.463043,3.742334,1,0,0,13.079603,0,5.321689,6.525013,6.477337,7.874488,12.506066,7.739702,8.424820,7.878520,7.835352,8.188224,7.416716,7.991190,8.786671,9.295913,8.708592,9.185795,9.509370,0,-0.01973,0.00381,-0.01805,-0.01501,0.00702,-0.01321,0.02041,0.00281,-1.47932,0.11126,3.27710
0.973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.845505,29.735342,78.333427,79.589989,0.000000,0,0,6.286737,0.453000,6.302342,10.645569,5.350101,12.252471,6.427760,8.450430,0.505021,1,0,0,13.068838,0,5.321056,6.529178,6.486059,7.881005,12.545949,7.738133,8.408400,7.877790,7.825305,8.194643,7.409279,7.987441,8.778570,9.292325,8.710595,9.180245,9.511444,0,-0.01547,0.00245,-0.02469,-0.01430,0.00760,-0.01347,-0.00271,0.00304,-1.48023,0.10081,3.27786
0.974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.168411,30.278385,78.285141,79.854507,0.000000,0,0,6.281971,0.291045,6.301943,10.647614,5.349871,12.300400,6.427753,8.437817,0.000000,1,0,0,13.058074,0,5.320424,6.533342,6.494781,7.887522,12.585832,7.736566,8.391978,7.877061,7.815259,8.201062,7.401842,7.983692,8.770470,9.288737,8.712597,9.174696,9.513517,0,-0.01813,0.00283,-0.01627,-0.01329,0.00133,-0.01301,0.00362,0.00244,-1.48054,0.08608,3.27736
0.975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.491318,30.821428,78.236855,80.119034,0.000000,0,0,6.277080,0.129089,6.301545,10.649659,5.349642,12.348328,6.427747,8.425203,0.000000,1,0,0,13.047310,0,5.319791,6.537507,6.503503,7.894039,12.625714,7.734997,8.375558,7.876332,7.805212,8.207481,7.394405,7.979943,8.762369,9.285150,8.714600,9.169146,9.515592,0,-0.01572,0.00381,-0.01682,-0.01387,0.01196,-0.01175,0.00946,0.00243,-1.48046,0.10397,3.27644
0.976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.062271,31.232718,78.384148,80.427795,0.000000,0,0,6.271519,-0.042682,6.301651,10.654540,5.349988,12.398009,6.427697,8.412725,0.000000,1,0,0,13.036457,0,5.319327,6.541448,6.513805,7.900295,12.666989,7.734304,8.355243,7.878881,7.790953,8.216835,7.388980,7.975935,8.754923,9.282087,8.717897,9.162406,9.521469,0,-0.01070,0.00294,-0.02706,-0.01258,0.01055,-0.01308,0.03170,0.00295,-1.47748,0.10168,3.27685
0.977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.709824,31.603306,78.591866,80.750229,0.000000,0,0,6.265834,-0.217485,6.301912,10.660297,5.350513,12.448233,6.427634,8.400290,0.000000,1,0,0,13.025577,0,5.318914,6.545321,6.524596,7.906471,12.708694,7.733882,8.333724,7.882442,7.775394,8.227095,7.384176,7.971845,8.747680,9.279187,8.721597,9.155298,9.528522,0,-0.01039,0.00336,-0.01846,-0.01444,0.01030,-0.01406,-0.00891,0.00253,-1.47746,0.07566,3.27769
0.978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.357391,31.973894,78.799583,81.072655,0.000000,0,0,6.259583,-0.392288,6.302174,10.666055,5.351038,12.498455,6.427571,8.387854,0.000000,1,0,0,13.014696,0,5.318501,6.549193,6.535387,7.912646,12.750398,7.733460,8.312206,7.886003,7.759835,8.237354,7.379373,7.967756,8.740437,9.276287,8.725296,9.148191,9.535574,0,-0.01910,0.00418,-0.02031,-0.01385,0.00316,-0.01262,0.00816,0.00174,-1.47766,0.09427,3.27766
0.979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.004959,32.344482,79.007301,81.395088,0.000000,0,0,6.253228,-0.567091,6.302436,10.671812,5.351563,12.548678,6.427507,8.375418,0.000000,1,0,0,13.003816,0,5.318088,6.553066,6.546177,7.918821,12.792103,7.733037,8.290689,7.889564,7.744276,8.247614,7.374569,7.963667,8.733192,9.273388,8.728995,9.141084,9.542627,0,-0.02217,0.00259,-0.01225,-0.01228,0.00449,-0.01306,0.00951,0.00310,-1.47339,0.11389,3.27736
0.980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.074677,32.363655,79.269310,82.066597,0.000000,0,0,6.246475,-0.760709,6.301724,10.675801,5.354541,12.600688,6.427566,8.362844,0.000000,1,0,0,12.993497,0,5.318070,6.556614,6.558871,7.923628,12.806799,7.735110,8.268128,7.891463,7.732591,8.249027,7.368584,7.960479,8.721463,9.268882,8.731340,9.132403,9.548593,0,-0.01793,0.00378,-0.02843,-0.01523,0.00891,-0.01251,0.00048,0.00204,-1.47345,0.10077,3.27705
0.981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.274811,32.274277,79.548096,82.845924,0.000000,0,0,6.239648,-0.960139,6.300712,10.679244,5.358277,12.653251,6.427662,8.350226,0.000000,1,0,0,12.983352,0,5.318174,6.560062,6.572154,7.928013,12.813153,7.737952,8.245247,7.892849,7.722103,8.247707,7.362235,7.957569,8.708348,9.263881,8.733268,9.123238,9.554221,0,-0.01733,0.00313,-0.02388,-0.01414,0.01066,-0.01192,0.02122,0.00320,-1.47198,0.10933,3.27675
0.982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.474945,32.184895,79.826881,83.625259,0.000000,0,0,6.232566,-1.159569,6.299699,10.682688,5.362013,12.705813,6.427758,8.337609,0.000000,1,0,0,12.973207,0,5.318277,6.563510,6.585436,7.932397,12.819508,7.740795,8.222365,7.894236,7.711615,8.246387,7.355885,7.954659,8.695233,9.258879,8.735195,9.114072,9.559851,0,-0.01822,0.00263,-0.01882,-0.01462,0.00612,-0.01253,-0.00248,-0.00692,-1.47036,0.10938,3.27684
0.983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.675079,32.095516,80.105659,84.404594,0.000000,0,0,6.225436,-1.358998,6.298687,10.686131,5.365748,12.758376,6.427854,8.324992,0.000000,1,0,0,12.963062,0,5.318381,6.566958,6.598718,7.936781,12.825862,7.743638,8.199483,7.895623,7.701127,8.245068,7.349536,7.951749,8.682118,9.253878,8.737123,9.104905,9.565479,0,-0.02454,0.00341,-0.02067,-0.01357,0.01346,-0.01229,0.00372,0.00300,-1.46842,0.09322,3.27707
0.984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.111313,31.934130,80.136223,85.188622,0.000000,0,0,6.218171,-1.576882,6.297278,10.692620,5.349080,12.780826,6.428074,8.312549,0.000000,1,0,0,12.953138,0,5.318864,6.569579,6.614151,7.940784,12.865396,7.744346,8.182544,7.904153,7.691256,8.265349,7.338421,7.950671,8.663167,9.251296,8.742972,9.100509,9.570992,0,-0.01840,0.00306,-0.02057,-0.01343,0.01437,-0.01273,0.01017,0.00215,-1.46492,0.08479,3.27673
0.985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.620468,31.750502,80.090103,85.974098,0.000000,0,0,6.210880,-1.800467,6.295747,10.700052,5.326108,12.793973,6.428334,8.300158,0.000000,1,0,0,12.943284,0,5.319464,6.571944,6.630248,7.944669,12.915179,7.744394,8.167439,7.914890,7.681575,8.292304,7.325833,7.950160,8.642413,9.249462,8.750034,9.097586,9.576468,0,-0.01998,0.00295,-0.02071,-0.01380,0.00091,-0.01380,0.00143,0.00251,-1.45877,0.10958,3.27619
0.986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,154.129639,31.566874,80.043983,86.759583,0.000000,0,0,6.203592,-2.024051,6.294216,10.707483,5.303137,12.807120,6.428593,8.287766,0.000000,1,0,0,12.933429,0,5.320065,6.574309,6.646345,7.948554,12.964963,7.744443,8.152334,7.925627,7.671895,8.319259,7.313246,7.949648,8.621658,9.247628,8.757096,9.094663,9.581944,0,-0.01846,0.00384,-0.02026,-0.01269,0.00635,-0.01186,0.01323,0.00726,-1.45325,0.11355,3.27635
0.987,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.638794,31.383247,79.997864,87.545059,0.000000,0,0,6.196304,-2.247636,6.292686,10.714915,5.280166,12.820268,6.428853,8.275375,0.000000,1,0,0,12.923574,0,5.320665,6.576674,6.662441,7.952439,13.014746,7.744492,8.137230,7.936364,7.662214,8.346213,7.300659,7.949137,8.600904,9.245794,8.764157,9.091740,9.587420,0,-0.01749,0.00271,-0.02086,-0.01524,-0.00306,-0.01221,0.00486,0.00163,-1.44803,0.09565,3.27673
0.988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.845657,31.539600,79.930809,87.749084,0.000000,0,0,6.189142,-2.480301,6.290096,10.717673,5.270755,12.860779,6.428981,8.262932,0.000000,1,0,0,12.914083,0,5.321400,6.578622,6.680013,7.955373,13.033857,7.743000,8.121059,7.945217,7.648496,8.365320,7.285557,7.948573,8.589835,9.242246,8.767745,9.087571,9.590305,0,-0.01846,0.00234,-0.01635,-0.01383,0.01295,-0.01066,0.00072,0.00268,-1.44287,0.10643,3.27677
0.989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.959152,31.800976,79.857292,87.773491,0.000000,0,0,6.182003,-2.715772,6.287179,10.718988,5.265534,12.909743,6.429070,8.250471,0.000000,1,0,0,12.904702,0,5.322176,6.580441,6.698040,7.958014,13.043494,7.741032,8.104559,7.953489,7.633531,8.382003,7.269679,7.947992,8.581758,9.238167,8.770258,9.083016,9.592389,0,-0.01740,0.00340,-0.02736,-0.01271,0.00916,-0.01293,0.00864,0.00245,-1.43669,0.10984,3.27669
0.990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.072632,32.062351,79.783775,87.797905,0.000000,0,0,6.175053,-2.951242,6.284262,10.720304,5.260313,12.958708,6.429158,8.238011,0.000000,1,0,0,12.895323,0,5.322953,6.582260,6.716068,7.960654,13.053131,7.739064,8.088059,7.961761,7.618566,8.398685,7.253801,7.947412,8.573681,9.234089,8.772772,9.078463,9.594474,0,-0.01733,0.00340,-0.01740,-0.01424,0.01589,-0.01275,0.00399,0.00233,-1.42769,0.09440,3.27667
0.991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.186127,32.323727,79.710258,87.822319,0.000000,0,0,6.168138,-3.186713,6.281346,10.721619,5.255091,13.007672,6.429247,8.225551,0.000000,1,0,0,12.885942,0,5.323730,6.584078,6.734096,7.963295,13.062768,7.737096,8.071559,7.970032,7.603601,8.415368,7.237923,7.946831,8.565603,9.230010,8.775286,9.073908,9.596558,0,-0.01931,0.00362,-0.01915,-0.01385,0.00422,-0.01369,-0.00344,0.00371,-1.41857,0.08588,3.27667
0.992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.161713,32.642086,80.576088,88.576530,0.000000,0,0,6.161465,-3.392555,6.277957,10.726780,5.248541,13.053945,6.429303,8.213186,0.000000,1,0,0,12.876472,0,5.324742,6.585264,6.754138,7.966245,13.101040,7.739726,8.059525,7.974000,7.594344,8.415339,7.237243,7.945502,8.570676,9.228742,8.778188,9.070801,9.600993,0,-0.01600,0.00303,-0.02683,-0.01300,0.01510,-0.01247,-0.00098,0.00391,-1.40821,0.10114,3.27684
0.993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.094727,32.978054,81.732086,89.556183,0.000000,0,0,6.154837,-3.589246,6.274424,10.733130,5.241582,13.099386,6.429348,8.200850,0.000000,1,0,0,12.866975,0,5.325828,6.586255,6.774804,7.969290,13.148157,7.743776,8.048872,7.976637,7.586850,8.410150,7.241257,7.943942,8.579810,9.228341,8.781210,9.068140,9.606153,0,-0.01169,0.00208,-0.01718,-0.01169,-0.00131,-0.01362,0.00391,0.00330,-1.40083,0.09877,3.27707
0.994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.027725,33.314018,82.888084,90.535828,0.000000,0,0,6.148548,-3.785936,6.270889,10.739481,5.234622,13.144827,6.429394,8.188515,0.000000,1,0,0,12.857477,0,5.326914,6.587245,6.795469,7.972335,13.195273,7.747827,8.038218,7.979275,7.579355,8.404960,7.245272,7.942382,8.588944,9.227941,8.784231,9.065480,9.611315,0,-0.01710,0.00310,-0.02032,-0.01459,0.00805,-0.01157,0.00432,0.00143,-1.39062,0.09112,3.27673
0.995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.960724,33.649982,84.044083,91.515480,0.000000,0,0,6.142321,-3.982627,6.267355,10.745831,5.227663,13.190268,6.429440,8.176179,0.000000,1,0,0,12.847979,0,5.328000,6.588236,6.816135,7.975381,13.242391,7.751877,8.027564,7.981913,7.571861,8.399770,7.249287,7.940822,8.598079,9.227540,8.787253,9.062819,9.616476,0,-0.01932,0.00328,-0.01989,-0.01375,0.00985,-0.01325,0.00464,0.00142,-1.38110,0.10967,3.27619
0.996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.105957,33.241703,83.345703,94.100456,0.000000,0,0,6.136497,-4.115996,6.262372,10.749362,5.219161,13.233366,6.429736,8.163710,0.000000,1,0,0,12.838468,0,5.329234,6.588782,6.838773,7.979574,13.287785,7.754407,8.021814,7.984059,7.572628,8.393220,7.258761,7.949762,8.561766,9.226788,8.790795,9.060234,9.621445,0,-0.01776,0.00323,-0.02112,-0.01371,0.01010,-0.01227,0.00556,0.00133,-1.37172,0.12123,3.27612
0.997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148.390060,32.603523,82.074501,97.181328,0.000000,0,0,6.130747,-4.229806,6.256941,10.752022,5.210182,13.275741,6.430110,8.151198,0.000000,1,0,0,12.828953,0,5.330514,6.589191,6.862020,7.984122,13.332645,7.756466,8.017580,7.986053,7.575947,8.386250,7.269922,7.961946,8.511415,9.225927,8.794497,9.057671,9.626354,0,-0.01755,0.00418,-0.02155,-0.01443,0.01082,-0.01212,-0.00171,0.00321,-1.36211,0.09646,3.27620
0.998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.674149,31.965343,80.803307,100.262199,0.000000,0,0,6.125374,-4.343616,6.251511,10.754682,5.201203,13.318116,6.430483,8.138688,0.000000,1,0,0,12.819437,0,5.331795,6.589601,6.885267,7.988670,13.377506,7.758526,8.013345,7.988048,7.579267,8.379280,7.281083,7.974131,8.461064,9.225066,8.798201,9.055108,9.631264,0,-0.01804,0.00357,-0.01898,-0.01476,0.00790,-0.01276,0.00656,0.00168,-1.34417,0.07445,3.27667
0.999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.958237,31.327164,79.532112,103.343063,0.000000,0,0,6.120071,-4.457427,6.246080,10.757342,5.192224,13.360491,6.430857,8.126178,0.000000,1,0,0,12.809922,0,5.333076,6.590010,6.908514,7.993218,13.422367,7.760586,8.009109,7.990042,7.582586,8.372310,7.292244,7.986315,8.410714,9.224206,8.801903,9.052545,9.636173,0,-0.01708,0.00446,-0.02421,-0.01326,0.00966,-0.01245,0.00580,0.00107,-1.33013,0.09654,3.27729
1.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.735916,29.483622,77.922523,105.428886,0.000000,0,0,6.115123,-4.490534,6.241269,10.762624,5.182013,13.399882,6.431346,8.114105,0.000000,1,0,0,12.800096,0,5.334265,6.589762,6.933728,7.997995,13.465731,7.765727,8.003946,7.990330,7.586877,8.537873,7.282901,8.019847,8.340823,9.223066,8.806566,9.048894,9.639236,0,-0.02007,0.00415,-0.02422,-0.01340,0.01089,-0.01232,0.00770,0.00218,-1.32026,0.11023,3.27749
1.001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136.974976,27.267740,76.208405,107.207336,0.000000,0,0,6.110240,-4.498712,6.236650,10.768716,5.171422,13.438354,6.431872,8.102168,0.000000,1,0,0,12.790173,0,5.335427,6.589311,6.959550,8.002842,13.508634,7.771819,7.998497,7.990090,7.591468,8.756733,7.267224,8.059974,8.264896,9.221841,8.811526,9.044907,9.641728,0,-0.00894,0.00392,-0.01888,-0.01429,0.01139,-0.01335,0.00939,0.00463,-1.30728,0.09844,3.27757
