"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","66 RDS cle","64 R marks","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","55 left DS","67 LDS cle","65 L marks","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.837357,26.378771,71.756897,76.488686,0.000000,0,0,6.090322,-2.617311,6.192262,13.658975,4.882622,15.524490,6.083658,11.874492,0.000000,0,0,0,15.402422,0,5.206187,6.809951,9.748366,8.213738,15.611168,7.795834,11.766671,7.923645,11.262395,8.227118,10.800633,8.031705,12.172441,9.310267,11.940521,9.267670,12.691012,0,-0.01798,0.00322,-0.02041,-0.01291,0.01295,-0.01382,0.00783,0.00428,0.00015,0.08634,3.27727
1.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.063141,27.052071,71.806686,76.625671,0.000000,0,0,6.084445,-2.709483,6.189662,13.661210,4.876402,15.549856,6.083668,11.862549,0.000000,0,0,0,15.391874,0,5.205975,6.810891,9.755073,8.219873,15.638271,7.792112,11.747978,7.917581,11.249895,8.229065,10.793578,8.029585,12.164284,9.308366,11.937736,9.263724,12.689668,0,-0.01866,0.00340,-0.02075,-0.01428,0.00566,-0.01269,0.00782,0.00227,0.00015,0.08374,3.27754
1.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.545624,27.564631,71.824493,76.923515,0.000000,0,0,6.078369,-2.787173,6.186606,13.661364,4.870951,15.573513,6.083710,11.850641,0.000000,0,0,0,15.381396,0,5.205767,6.811591,9.763396,8.225538,15.663801,7.788348,11.731109,7.915434,11.236314,8.229654,10.786455,8.027742,12.154987,9.308234,11.932487,9.260813,12.685583,0,-0.01624,0.00239,-0.01940,-0.01311,0.00860,-0.01297,0.00518,0.00289,0.00015,0.12543,3.27739
1.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.028122,28.077190,71.842300,77.221359,0.000000,0,0,6.072164,-2.864862,6.183551,13.661517,4.865499,15.597170,6.083752,11.838735,0.000000,0,0,0,15.370918,0,5.205559,6.812291,9.771721,8.231203,15.689330,7.784584,11.714240,7.913286,11.222733,8.230244,10.779332,8.025901,12.145692,9.308104,11.927238,9.257901,12.681499,0,-0.01697,0.00428,-0.02082,-0.01334,0.00810,-0.01246,0.00282,0.00204,0.00030,0.10112,3.27728
1.080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.510620,28.589750,71.860115,77.519211,0.000000,0,0,6.065768,-2.942552,6.180496,13.661671,4.860048,15.620828,6.083795,11.826827,0.000000,0,0,0,15.360439,0,5.205351,6.812992,9.780046,8.236868,15.714860,7.780819,11.697371,7.911139,11.209151,8.230833,10.772208,8.024058,12.136395,9.307972,11.921990,9.254990,12.677415,0,-0.01858,0.00386,-0.02161,-0.01292,0.00693,-0.01276,0.03422,0.00358,0.00000,0.08988,3.27728
1.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.033035,29.080118,71.836823,77.830635,0.000000,0,0,6.059264,-3.013692,6.177377,13.662726,4.854953,15.643724,6.083870,11.814876,0.000000,0,0,0,15.349874,0,5.205087,6.813510,9.789111,8.242059,15.739387,7.778780,11.679291,7.911254,11.193859,8.234544,10.764398,8.021814,12.125346,9.307356,11.917655,9.252797,12.673933,0,-0.01663,0.00280,-0.02004,-0.01389,0.00977,-0.01274,0.00447,0.00350,0.00015,0.11971,3.27731
1.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.637985,29.524605,71.728569,78.170135,0.000000,0,0,6.052602,-3.071290,6.174129,13.665648,4.850596,15.665050,6.084017,11.802833,0.000000,0,0,0,15.339129,0,5.204704,6.813654,9.799709,8.246269,15.761839,7.780307,11.658710,7.916045,11.175028,8.244709,10.755166,8.018740,12.110672,9.305739,11.915208,9.252092,12.671694,0,-0.01948,0.00313,-0.01539,-0.01336,0.00818,-0.01140,-0.01155,0.00245,0.00001,0.10965,3.27738
1.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.242920,29.969090,71.620308,78.509644,0.000000,0,0,6.045871,-3.128888,6.170881,13.668568,4.846239,15.686376,6.084164,11.790790,0.000000,0,0,0,15.328383,0,5.204322,6.813797,9.810308,8.250479,15.784292,7.781833,11.638127,7.920836,11.156197,8.254874,10.745934,8.015664,12.095998,9.304123,11.912761,9.251389,12.669455,0,-0.01776,0.00348,-0.03633,-0.01443,0.00945,-0.01316,0.00422,0.00199,0.00014,0.09635,3.27746
1.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.847870,30.413574,71.512054,78.849144,0.000000,0,0,6.039037,-3.186486,6.167633,13.671488,4.841882,15.707701,6.084311,11.778747,0.000000,0,0,0,15.317638,0,5.203939,6.813941,9.820906,8.254689,15.806745,7.783360,11.617546,7.925628,11.137365,8.265039,10.736702,8.012589,12.081325,9.302506,11.910314,9.250684,12.667215,0,-0.01737,0.00320,-0.01324,-0.01351,0.01824,-0.01155,0.00547,0.00156,0.00003,0.10610,3.27754
1.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.666046,30.755245,71.447044,79.133972,0.000000,0,0,6.032176,-3.248124,6.164357,13.672258,4.838199,15.728070,6.084509,11.766689,0.000000,0,0,0,15.306884,0,5.203653,6.813898,9.832068,8.258834,15.827579,7.783005,11.597020,7.929157,11.119213,8.274925,10.725465,8.010032,12.067204,9.300921,11.906300,9.248848,12.664324,0,-0.01802,0.00295,-0.02167,-0.01337,0.01215,-0.01304,0.00347,0.00452,0.00015,0.09811,3.27749
1.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925079,30.884348,71.471451,79.305763,0.000000,0,0,6.025273,-3.318115,6.161025,13.668585,4.835909,15.746462,6.084814,11.754603,0.000000,0,0,0,15.296108,0,5.203564,6.813468,9.844399,8.262844,15.845072,7.778760,11.576609,7.930077,11.102467,8.284236,10.710085,8.008541,12.054226,9.299398,11.899044,9.244672,12.660084,0,-0.01953,0.00372,-0.02055,-0.01400,-0.00034,-0.01188,-0.00032,0.00172,0.00000,0.09192,3.27719
1.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.184113,31.013453,71.495857,79.477547,0.000000,0,0,6.018381,-3.388105,6.157692,13.664911,4.833620,15.764853,6.085117,11.742517,0.000000,0,0,0,15.285333,0,5.203476,6.813038,9.856730,8.266854,15.862564,7.774516,11.556197,7.930997,11.085720,8.293546,10.694704,8.007051,12.041249,9.297876,11.891788,9.240497,12.655845,0,-0.01786,0.00462,-0.02134,-0.01428,0.00686,-0.01210,0.00712,0.00368,0.00029,0.11985,3.27705
1.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.443146,31.142555,71.520264,79.649338,0.000000,0,0,6.011503,-3.458096,6.154359,13.661237,4.831330,15.783246,6.085422,11.730430,0.000000,0,0,0,15.274557,0,5.203387,6.812609,9.869061,8.270865,15.880056,7.770271,11.535786,7.931918,11.068974,8.302855,10.679324,8.005561,12.028272,9.296353,11.884533,9.236321,12.651605,0,-0.01758,0.00176,-0.02114,-0.01393,0.01439,-0.01247,0.00608,0.00304,0.00000,0.10778,3.27728
1.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.786911,31.191311,71.564255,79.800095,0.000000,0,0,6.004678,-3.533731,6.151066,13.659249,4.829392,15.800496,6.085619,11.718258,0.000000,0,0,0,15.263837,0,5.203339,6.812118,9.881857,8.276134,15.895423,7.767378,11.517708,7.933969,11.053976,8.309412,10.666429,8.004387,12.016303,9.295480,11.878546,9.233545,12.648097,0,-0.01902,0.00402,-0.02101,-0.01355,0.00814,-0.01174,0.00425,0.00393,0.00000,0.09022,3.27753
1.090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.305847,31.073950,71.648727,79.907379,0.000000,0,0,5.997932,-3.621034,6.147854,13.660746,4.828182,15.815387,6.085598,11.705909,0.000000,0,0,0,15.253230,0,5.203373,6.811499,9.895611,8.284007,15.906392,7.767281,11.504454,7.938361,11.042594,8.310276,10.658671,8.003866,12.006419,9.295947,11.875180,9.233663,12.646101,0,-0.01842,0.00335,-0.02090,-0.01459,0.00921,-0.01214,0.00800,0.00294,0.00015,0.10236,3.27784
1.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.824799,30.956589,71.733200,80.014664,0.000000,0,0,5.991282,-3.708338,6.144642,13.662243,4.826972,15.830277,6.085577,11.693560,0.000000,0,0,0,15.242623,0,5.203407,6.810880,9.909365,8.291880,15.917361,7.767183,11.491199,7.942753,11.031212,8.311140,10.650914,8.003346,11.996534,9.296415,11.871816,9.233780,12.644106,0,-0.01339,0.00219,-0.02053,-0.01312,0.00799,-0.01187,0.00618,0.00303,-0.00013,0.11976,3.27788
1.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.343735,30.839230,71.817673,80.121941,0.000000,0,0,5.984773,-3.795641,6.141430,13.663740,4.825761,15.845168,6.085556,11.681211,0.000000,0,0,0,15.232016,0,5.203441,6.810261,9.923119,8.299751,15.928330,7.767086,11.477944,7.947145,11.019830,8.312004,10.643157,8.002826,11.986650,9.296883,11.868450,9.233896,12.642110,0,-0.01334,0.00424,-0.01406,-0.01312,0.00713,-0.01244,0.00714,0.00306,0.00015,0.09824,3.27734
1.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.995422,30.667974,71.891762,80.128792,0.000000,0,0,5.978382,-3.891928,6.137946,13.664233,4.824945,15.859003,6.085518,11.668818,0.000000,0,0,0,15.221360,0,5.203426,6.809610,9.937338,8.306817,15.938920,7.767948,11.465182,7.952230,11.007948,8.313555,10.634376,8.002721,11.978520,9.297103,11.864628,9.233645,12.639767,0,-0.02041,0.00288,-0.02073,-0.01274,0.00824,-0.01257,0.00569,0.00378,0.00014,0.07603,3.27715
1.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.921555,30.385294,71.944374,79.927979,0.000000,0,0,5.972167,-4.006789,6.133899,13.662649,4.824943,15.870656,6.085446,11.656335,0.000000,0,0,0,15.210604,0,5.203309,6.808895,9.952520,8.312214,15.948724,7.770795,11.453439,7.958751,10.995033,8.316528,10.623476,8.003474,11.974018,9.296808,11.859859,9.232634,12.636703,0,-0.01591,0.00295,-0.02328,-0.01396,0.00172,-0.01378,0.01432,0.00276,-0.00013,0.10579,3.27768
1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.847687,30.102612,71.996986,79.727173,0.000000,0,0,5.966086,-4.121649,6.129852,13.661066,4.824942,15.882309,6.085374,11.643851,0.000000,0,0,0,15.199847,0,5.203192,6.808179,9.967703,8.317610,15.958528,7.773641,11.441695,7.965271,10.982119,8.319501,10.612577,8.004229,11.969517,9.296515,11.855090,9.231622,12.633638,0,-0.02063,0.00258,-0.02022,-0.01454,0.00672,-0.01426,-0.00059,0.00291,0.00015,0.09060,3.27788
1.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.773819,29.819931,72.049591,79.526367,0.000000,0,0,5.960201,-4.236510,6.125804,13.659482,4.824940,15.893962,6.085301,11.631368,0.000000,0,0,0,15.189091,0,5.203074,6.807464,9.982885,8.323007,15.968331,7.776488,11.429952,7.971792,10.969203,8.322474,10.601678,8.004982,11.965014,9.296221,11.850322,9.230610,12.630574,0,-0.02161,0.00432,-0.01904,-0.01482,0.00620,-0.01239,0.00630,0.00189,0.00001,0.09959,3.27734
1.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.680588,29.415325,72.186569,79.400238,0.000000,0,0,5.954473,-4.349745,6.121518,13.658556,4.825195,15.904597,6.085221,11.618864,0.000000,0,0,0,15.178411,0,5.202962,6.806457,9.998376,8.327445,15.977638,7.778602,11.419563,7.977005,10.960254,8.321659,10.594420,8.006184,11.963251,9.296643,11.846085,9.230366,12.627892,0,-0.01629,0.00197,-0.02285,-0.01270,0.00901,-0.01260,0.00545,0.00347,0.00000,0.12784,3.27707
1.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.547318,28.758640,72.497963,79.428497,0.000000,0,0,5.948976,-4.459619,6.116734,13.658989,4.825981,15.913128,6.085122,11.606318,0.000000,0,0,0,15.167893,0,5.202859,6.804848,10.014503,8.329901,15.985916,7.779201,11.411974,7.979515,10.959500,8.313011,10.594690,8.008310,11.967150,9.298549,11.842944,9.231709,12.625998,0,-0.01770,0.00483,-0.01983,-0.01346,0.00834,-0.01314,0.00388,0.00367,0.00013,0.10871,3.27738
1.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.414047,28.101957,72.809364,79.456764,0.000000,0,0,5.943653,-4.569492,6.111950,13.659421,4.826767,15.921659,6.085024,11.593771,0.000000,0,0,0,15.157374,0,5.202756,6.803238,10.030629,8.332357,15.994195,7.779800,11.404385,7.982025,10.958748,8.304364,10.594961,8.010437,11.971048,9.300453,11.839804,9.233053,12.624104,0,-0.01702,0.00197,-0.01879,-0.01330,0.00829,-0.01325,0.00233,0.00234,0.00015,0.08841,3.27761
1.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.280777,27.445272,73.120758,79.485031,0.000000,0,0,5.938584,-4.679366,6.107167,13.659854,4.827553,15.930190,6.084925,11.581223,0.000000,0,0,0,15.146856,0,5.202653,6.801629,10.046756,8.334814,16.002474,7.780400,11.396796,7.984535,10.957994,8.295716,10.595232,8.012564,11.974948,9.302359,11.836663,9.234397,12.622210,0,-0.01894,0.00384,-0.01897,-0.01370,0.01270,-0.01263,0.00516,0.00214,0.00002,0.09828,3.27769
1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.744736,26.832888,73.491829,79.756813,0.000000,0,0,5.933686,-4.780742,6.102314,13.660341,4.828861,15.937940,6.084835,11.568858,0.000000,0,0,0,15.136236,0,5.202530,6.799719,10.063009,8.338808,16.011978,7.784752,11.391057,7.987253,10.959154,8.288178,10.596644,8.013753,11.973586,9.303940,11.833626,9.235541,12.619599,0,-0.01573,0.00314,-0.02087,-0.01349,0.01010,-0.01210,0.00576,0.00376,0.00000,0.10551,3.27774
1.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.375946,26.312088,73.986259,80.532051,0.000000,0,0,5.929036,-4.864548,6.097318,13.660940,4.831247,15.944076,6.084760,11.556867,0.000000,0,0,0,15.125406,0,5.202366,6.797187,10.079523,8.345983,16.024023,7.796864,11.389145,7.990401,10.964269,8.282935,10.600419,8.013004,11.961348,9.304852,11.830799,9.236273,12.615511,0,-0.01906,0.00336,-0.01904,-0.01345,0.01284,-0.01288,0.00486,0.00248,0.00001,0.08347,3.27774
1.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.007141,25.791288,74.480690,81.307297,0.000000,0,0,5.924541,-4.948355,6.092321,13.661539,4.833634,15.950212,6.084686,11.544875,0.000000,0,0,0,15.114575,0,5.202203,6.794655,10.096038,8.353157,16.036066,7.808975,11.387232,7.993549,10.969383,8.277691,10.604193,8.012257,11.949109,9.305764,11.827972,9.237004,12.611422,0,-0.01760,0.00182,-0.02152,-0.01553,0.01122,-0.01263,0.00102,0.00232,-0.00001,0.08496,3.27764
1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.638351,25.270489,74.975121,82.082535,0.000000,0,0,5.920273,-5.032162,6.087325,13.662139,4.836020,15.956347,6.084611,11.532884,0.000000,0,0,0,15.103745,0,5.202039,6.792123,10.112552,8.360332,16.048109,7.821086,11.385320,7.996697,10.974498,8.272448,10.607967,8.011508,11.936871,9.306676,11.825146,9.237736,12.607333,0,-0.01645,0.00402,-0.02129,-0.01195,0.00714,-0.01167,0.00004,0.00335,-0.00001,0.10920,3.27734
1.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.800980,25.115870,75.333267,82.861855,0.000000,0,0,5.916154,-5.090806,6.082156,13.662180,4.838886,15.961998,6.084488,11.520942,0.000000,0,0,0,15.092903,0,5.201866,6.789250,10.129204,8.367821,16.059977,7.830737,11.380305,8.000094,10.970228,8.272060,10.601682,8.010375,11.919811,9.307076,11.821789,9.238669,12.603617,0,-0.01979,0.00367,-0.01947,-0.01322,0.00951,-0.01262,0.00530,0.00306,0.00015,0.10304,3.27696
1.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.994843,25.718325,75.409645,83.649612,0.000000,0,0,5.912252,-5.097430,6.076630,13.661068,4.842741,15.966646,6.084264,11.509104,0.000000,0,0,0,15.082034,0,5.201673,6.785672,10.146141,8.375962,16.071480,7.835300,11.368878,8.004008,10.946559,8.281715,10.574598,8.008446,11.892782,9.306416,11.817336,9.240023,12.600671,0,-0.01896,0.00301,-0.02025,-0.01394,0.00809,-0.01151,0.00484,0.00244,0.00002,0.09866,3.27643
1.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.188690,26.320780,75.486023,84.437370,0.000000,0,0,5.908496,-5.104053,6.071104,13.659956,4.846596,15.971293,6.084040,11.497266,0.000000,0,0,0,15.071166,0,5.201479,6.782094,10.163078,8.384105,16.082983,7.839863,11.357451,8.007922,10.922889,8.291370,10.547514,8.006516,11.865753,9.305755,11.812883,9.241375,12.597725,0,-0.01542,0.00155,-0.01766,-0.01189,0.00834,-0.01238,0.00373,0.00173,-0.00029,0.12365,3.27623
1.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.382553,26.923235,75.562401,85.225128,0.000000,0,0,5.904954,-5.110677,6.065577,13.658845,4.850451,15.975942,6.083815,11.485428,0.000000,0,0,0,15.060297,0,5.201285,6.778516,10.180016,8.392246,16.094486,7.844427,11.346025,8.011836,10.899220,8.301025,10.520431,8.004587,11.838724,9.305095,11.808431,9.242728,12.594779,0,-0.01808,0.00417,-0.02917,-0.01246,0.01007,-0.01224,0.00547,0.00259,-0.00015,0.10727,3.27676
1.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.618362,27.684425,75.465118,85.791550,0.000000,0,0,5.901549,-5.093196,6.060111,13.657674,4.854433,15.979962,6.083563,11.473473,0.000000,0,0,0,15.049386,0,5.201016,6.774644,10.196938,8.398369,16.102676,7.846078,11.334406,8.011644,10.877377,8.312682,10.495527,8.002877,11.816435,9.304377,11.803241,9.244011,12.592374,0,-0.01804,0.00218,-0.01890,-0.01375,0.00894,-0.01286,0.00504,0.00199,0.00013,0.09061,3.27713
1.110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.940948,28.773798,75.008812,85.900383,0.000000,0,0,5.898345,-5.025880,6.054768,13.656383,4.858677,15.982687,6.083252,11.461275,0.000000,0,0,0,15.038387,0,5.200590,6.770166,10.213828,8.400317,16.104015,7.841709,11.322391,8.002967,10.859311,8.328478,10.475131,8.001617,11.803947,9.303538,11.796525,9.245150,12.591085,0,-0.01805,0.00523,-0.01685,-0.01285,0.00681,-0.01420,0.00067,0.00211,0.00014,0.11332,3.27713
1.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.263535,29.863169,74.552505,86.009209,0.000000,0,0,5.895275,-4.958565,6.049425,13.655090,4.862921,15.985412,6.082942,11.449077,0.000000,0,0,0,15.027388,0,5.200164,6.765688,10.230719,8.402266,16.105352,7.837339,11.310375,7.994288,10.841245,8.344273,10.454735,8.000359,11.791459,9.302701,11.789810,9.246288,12.589797,0,-0.01978,0.00500,-0.01955,-0.01317,0.00934,-0.01378,0.00326,0.00182,-0.00013,0.09681,3.27706
1.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.586121,30.952541,74.096191,86.118042,0.000000,0,0,5.892402,-4.891249,6.044082,13.653798,4.867165,15.988136,6.082632,11.436879,0.000000,0,0,0,15.016389,0,5.199738,6.761210,10.247610,8.404214,16.106691,7.832970,11.298361,7.985610,10.823179,8.360067,10.434340,7.999099,11.778972,9.301864,11.783095,9.247427,12.588509,0,-0.01797,0.00438,-0.01912,-0.01380,0.00796,-0.01376,0.00582,0.00142,-0.00013,0.09054,3.27683
1.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.243805,31.912638,73.645470,86.250557,0.000000,0,0,5.889681,-4.803298,6.038787,13.652167,4.871502,15.990597,6.082326,11.424458,0.000000,0,0,0,15.005309,0,5.199369,6.756596,10.264144,8.405890,16.107824,7.828059,11.286042,7.978376,10.808867,8.372615,10.421194,7.998067,11.769396,9.300795,11.775506,9.247846,12.586068,0,-0.02041,0.00481,-0.02081,-0.01312,0.00962,-0.01190,0.00475,0.00305,0.00014,0.09584,3.27674
1.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.594299,32.605461,73.206276,86.432037,0.000000,0,0,5.887183,-4.672687,6.033591,13.649837,4.876034,15.992508,6.082029,11.411575,0.000000,0,0,0,14.994062,0,5.199121,6.751700,10.279941,8.407001,16.108536,7.822029,11.273098,7.974126,10.802313,8.378448,10.423039,7.997504,11.765842,9.299248,11.766109,9.246777,12.581244,0,-0.01800,0.00230,-0.01986,-0.01331,0.00864,-0.01318,0.00707,0.00230,-0.00015,0.11790,3.27697
1.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.944794,33.298283,72.767090,86.613525,0.000000,0,0,5.884853,-4.542076,6.028395,13.647506,4.880566,15.994420,6.081731,11.398693,0.000000,0,0,0,14.982816,0,5.198873,6.746804,10.295737,8.408113,16.109245,7.815999,11.260154,7.969876,10.795759,8.384281,10.424885,7.996942,11.762289,9.297701,11.756711,9.245708,12.576421,0,-0.01866,0.00405,-0.01966,-0.01373,0.00850,-0.01247,0.01405,0.00305,0.00003,0.10295,3.27730
1.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.295288,33.991108,72.327896,86.795006,0.000000,0,0,5.882770,-4.411465,6.023199,13.645175,4.885098,15.996332,6.081434,11.385811,0.000000,0,0,0,14.971569,0,5.198624,6.741909,10.311535,8.409225,16.109955,7.809968,11.247209,7.965627,10.789207,8.390114,10.426731,7.996380,11.758736,9.296154,11.747313,9.244638,12.571597,0,-0.01790,0.00270,-0.01905,-0.01317,0.01205,-0.01270,-0.00146,0.00303,0.00030,0.09378,3.27783
1.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.933075,34.422695,72.044037,87.122490,0.000000,0,0,5.880851,-4.272018,6.018521,13.643182,4.889650,15.997925,6.081207,11.372862,0.000000,0,0,0,14.960423,0,5.198376,6.736829,10.326556,8.410319,16.110300,7.805102,11.234140,7.963416,10.782084,8.398277,10.427015,7.995308,11.751480,9.295218,11.739390,9.244588,12.567235,0,-0.01697,0.00201,-0.02296,-0.01451,0.00696,-0.01202,0.00667,0.00272,0.00015,0.11776,3.27805
1.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.164871,34.314190,72.081314,87.751808,0.000000,0,0,5.879173,-4.114305,6.014915,13.641888,4.894243,15.998857,6.081127,11.359773,0.000000,0,0,0,14.949484,0,5.198130,6.731368,10.339974,8.411377,16.109886,7.802643,11.220814,7.965421,10.773787,8.411257,10.424074,7.993185,11.736569,9.295541,11.734518,9.246645,12.563828,0,-0.01791,0.00399,-0.01681,-0.01356,0.00653,-0.01278,0.00641,0.00381,0.00001,0.09266,3.27760
1.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.396667,34.205685,72.118591,88.381134,0.000000,0,0,5.877656,-3.956590,6.011310,13.640593,4.898837,15.999790,6.081047,11.346684,0.000000,0,0,0,14.938544,0,5.197883,6.725908,10.353394,8.412435,16.109474,7.800183,11.207488,7.967427,10.765491,8.424235,10.421132,7.991062,11.721658,9.295864,11.729645,9.248702,12.560420,0,-0.01891,0.00387,-0.02299,-0.01359,0.00829,-0.01171,0.00637,0.00260,0.00014,0.08585,3.27740
1.120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.628448,34.097179,72.155876,89.010452,0.000000,0,0,5.876374,-3.798877,6.007704,13.639297,4.903431,16.000723,6.080966,11.333594,0.000000,0,0,0,14.927605,0,5.197636,6.720447,10.366812,8.413492,16.109062,7.797723,11.194162,7.969432,10.757194,8.437215,10.418191,7.988938,11.706747,9.296187,11.724772,9.250758,12.557012,0,-0.00708,0.00443,-0.02053,-0.01224,0.00674,-0.01237,0.00590,0.00231,0.00016,0.10304,3.27778
1.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.103470,33.858727,72.342125,89.560905,0.000000,0,0,5.875259,-3.642776,6.004206,13.637559,4.907953,16.001463,6.080860,11.320600,0.000000,0,0,0,14.916616,0,5.197407,6.714759,10.379432,8.414559,16.108288,7.794697,11.182206,7.970820,10.747170,8.446248,10.409410,7.987045,11.692024,9.294942,11.719732,9.252102,12.553018,0,-0.01802,-0.00168,-0.02130,-0.01494,0.00551,-0.01351,0.00468,0.00274,0.00030,0.11327,3.27793
1.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.081360,33.351612,72.836372,89.948311,0.000000,0,0,5.874387,-3.490012,6.000933,13.634902,4.912326,16.001806,6.080698,11.307799,0.000000,0,0,0,14.905527,0,5.197215,6.708599,10.390400,8.415644,16.106764,7.790501,11.173080,7.970933,10.733579,8.447122,10.388554,7.985625,11.677689,9.290456,11.714345,9.251970,12.547810,0,-0.02060,0.00390,-0.01987,-0.01141,0.01178,-0.01238,0.01085,0.00335,0.00002,0.08856,3.27754
