"Time","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.496,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.115517,40.730465,1.977010,120.715271,4.723059,5.275607,0.571361,5.247281,14.376051,5.191421,16.929026,5.976563,0,4.254819,10.849831,0.000000,14.853991,6.024467,13.360251,8.373239,16.950949,8.438802,11.086880,8.709584,10.640395,9.451510,10.735541,,,10.997353,13.387954,10.668132,14.300681,0,-0.01994,0.00081,-0.02151,-0.01178,0.00463,-0.01025,0.00400,0.00280,1.48275,0.07857,3.27716
1.497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.288017,40.425049,1.987814,120.686150,4.723175,5.283054,0.703334,5.248351,14.376114,5.190911,16.916660,5.980079,0,4.255537,10.839526,0.000000,14.852476,6.034618,13.375282,8.369707,17.116661,8.436666,11.078017,8.707037,10.632377,9.449706,10.730968,,,10.997037,13.384608,10.668390,14.298470,0,-0.01863,0.00449,-0.02025,-0.01343,0.00797,-0.01445,0.00539,0.00255,1.48447,0.09446,3.27734
1.498,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.460526,40.119637,1.998617,120.657028,4.723309,5.290385,0.835306,5.249421,14.376178,5.190401,16.904293,5.983594,0,4.256254,10.829222,0.000000,14.850963,6.044769,13.390314,8.366176,17.282372,8.434530,11.069154,8.704490,10.624358,9.447902,10.726395,,,10.996722,13.381264,10.668649,14.296258,0,-0.01655,0.00253,-0.02003,-0.01393,0.00241,-0.01094,0.00704,0.00396,1.48301,0.11568,3.27719
1.499,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.866005,39.856026,2.008590,120.614433,4.723544,5.296850,0.939327,5.250652,14.378526,5.190073,16.892145,5.988397,0,4.256955,10.819192,0.000000,14.852551,6.053198,13.404135,8.365237,17.335272,8.433274,11.054733,8.705937,10.615684,9.449579,10.721697,,,10.998430,13.381602,10.669703,14.297173,0,-0.01675,0.00361,-0.02051,-0.01445,0.01111,-0.01270,0.00655,0.00184,1.48365,0.10713,3.27718
1.500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115.400284,39.615524,2.018105,120.564384,4.723816,5.302987,1.027897,5.251973,14.382136,5.189846,16.880116,5.993910,0,4.257647,10.809312,0.000000,14.855852,6.060677,13.417287,8.365732,17.325811,8.432505,11.037239,8.709594,10.606645,9.453181,10.716929,,,11.001258,13.383978,10.671198,14.299815,0,-0.01794,0.00297,-0.02064,-0.01308,0.00847,-0.01292,0.00511,0.00108,1.48355,0.09177,3.27726
1.501,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.934555,39.375023,2.027619,120.514343,4.724036,5.308472,1.116467,5.253294,14.385747,5.189618,16.868088,5.999424,0,4.258339,10.799433,0.000000,14.859155,6.068155,13.430438,8.366227,17.316349,8.431735,11.019745,8.713249,10.597607,9.456784,10.712162,,,11.004086,13.386353,10.672691,14.302458,0,-0.01788,0.00439,-0.01907,-0.01346,0.00109,-0.01979,0.00527,-0.00013,1.48392,0.08040,3.27699
1.502,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.468834,39.134518,2.037133,120.464294,4.724235,5.313711,1.205037,5.254614,14.389358,5.189391,16.856058,6.004937,0,4.259031,10.789554,0.000000,14.862456,6.075634,13.443590,8.366722,17.306889,8.430964,11.002251,8.716906,10.588569,9.460386,10.707395,,,11.006913,13.388728,10.674186,14.305100,0,-0.02054,0.00303,-0.02163,-0.01277,0.01036,-0.01515,0.00541,0.00478,1.48426,0.09427,3.27653
1.503,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.949715,38.838074,2.047221,120.415848,4.724234,5.318604,1.271057,5.256164,14.388377,5.188852,16.844358,6.012817,0,4.259587,10.779334,0.000000,14.870535,6.080864,13.454447,8.366622,17.296570,8.430270,10.987226,8.718858,10.580512,9.461261,10.701461,,,11.009103,13.388324,10.675187,14.305255,0,-0.02138,0.00519,-0.01831,-0.01426,0.00369,-0.00598,0.00354,0.00229,1.48619,0.10206,3.27632
1.504,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.401085,38.510700,2.057626,120.368279,4.724158,5.323366,1.324612,5.257841,14.384858,5.188142,16.832838,6.022007,0,4.260067,10.768927,0.000000,14.881254,6.084852,13.464035,8.366194,17.285776,8.429617,10.973564,8.719867,10.572999,9.460627,10.694882,,,11.010940,13.386383,10.675915,14.304033,0,-0.01766,0.00368,-0.02054,-0.01373,0.00754,-0.01422,0.00732,0.00822,1.48423,0.09764,3.27624
1.505,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.852455,38.183331,2.068031,120.320709,4.724029,5.327503,1.378167,5.259517,14.381339,5.187431,16.821320,6.031197,0,4.260546,10.758519,0.000000,14.891973,6.088840,13.473623,8.365765,17.274984,8.428965,10.959903,8.720877,10.565486,9.459992,10.688304,,,11.012776,13.384441,10.676642,14.302813,0,-0.02015,0.00405,-0.02049,-0.01439,0.00387,-0.01971,0.00465,0.00055,1.48461,0.08147,3.27660
1.506,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.303825,37.855957,2.078436,120.273140,4.723879,5.331404,1.431721,5.261194,14.377820,5.186720,16.809801,6.040387,0,4.261026,10.748112,0.000000,14.902693,6.092827,13.483212,8.365335,17.264191,8.428311,10.946242,8.721886,10.557973,9.459359,10.681726,,,11.014613,13.382501,10.677370,14.301591,0,-0.01602,0.00299,-0.01985,-0.01404,0.00575,-0.01842,0.00475,0.00411,1.48547,0.10133,3.27721
1.507,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.308434,37.260235,2.083486,120.239983,4.723846,5.334450,1.471134,5.262498,14.374765,5.186313,16.798798,6.052954,0,4.261382,10.737845,0.000000,14.918019,6.096179,13.490952,8.364823,17.252661,8.427400,10.931808,8.726279,10.548086,9.458095,10.675840,,,11.016386,13.383190,10.678425,14.302539,0,-0.01891,0.00429,-0.02132,-0.01320,0.00830,-0.01279,0.00480,0.00183,1.48533,0.11394,3.27724
1.508,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.066071,36.516167,2.085576,120.214790,4.723856,5.337173,1.502730,5.263597,14.371967,5.186072,16.788080,6.067387,0,4.261670,10.727658,0.000000,14.935893,6.099178,13.497672,8.364264,17.240721,8.426345,10.916947,8.732544,10.536888,9.456482,10.670339,,,11.018123,13.385334,10.679661,14.304686,0,-0.01895,0.00400,-0.02060,-0.01397,0.00868,-0.00839,0.00514,0.00256,1.48475,0.08985,3.27694
1.509,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.823700,35.772099,2.087666,120.189606,4.723885,5.339788,1.534325,5.264696,14.369169,5.185832,16.777363,6.081820,0,4.261958,10.717470,0.000000,14.953768,6.102178,13.504392,8.363706,17.228783,8.425290,10.902086,8.738808,10.525689,9.454869,10.664837,,,11.019859,13.387478,10.680896,14.306833,0,-0.01740,0.00300,-0.02040,-0.01439,0.00210,-0.01208,0.00703,0.00236,1.48504,0.07245,3.27692
1.510,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.581337,35.028030,2.089756,120.164413,4.723920,5.342361,1.565921,5.265794,14.366371,5.185592,16.766644,6.096253,0,4.262246,10.707282,0.000000,14.971642,6.105177,13.511111,8.363148,17.216843,8.424236,10.887225,8.745072,10.514491,9.453257,10.659335,,,11.021597,13.389623,10.682132,14.308980,0,-0.01595,0.00401,-0.01897,-0.01373,0.00996,-0.01348,0.00695,0.00178,1.48405,0.08868,3.27707
1.511,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.103378,34.223663,2.088314,120.080650,4.723843,5.345629,1.604493,5.267364,14.363873,5.185236,16.756008,6.112217,0,4.262411,10.697047,0.000000,14.993581,6.107584,13.515667,8.362215,17.203793,8.424849,10.875470,8.749369,10.503348,9.450439,10.654036,,,11.022620,13.389277,10.682624,14.308901,0,-0.01971,0.00314,-0.01993,-0.01288,0.00793,-0.01775,0.00449,0.00187,1.48383,0.11318,3.27703
1.512,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.495178,33.385960,2.084920,119.964508,4.723722,5.349158,1.646921,5.269195,14.361541,5.184815,16.745417,6.129028,0,4.262507,10.686788,0.000000,15.017769,6.109661,13.519026,8.361076,17.190128,8.426382,10.865433,8.752577,10.492236,9.446958,10.648848,,,11.023249,13.387554,10.682705,14.307589,0,-0.01887,0.00515,-0.02071,-0.01392,0.00124,-0.01802,0.00468,0.00117,1.48178,0.10926,3.27688
1.513,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.886978,32.548260,2.081526,119.848366,4.723546,5.353193,1.689350,5.271025,14.359209,5.184395,16.734827,6.145838,0,4.262604,10.676527,0.000000,15.041956,6.111738,13.522386,8.359937,17.176464,8.427916,10.855395,8.755785,10.481123,9.443475,10.643661,,,11.023878,13.385831,10.682786,14.306278,0,-0.01886,0.00286,-0.02044,-0.01304,0.00936,-0.01175,0.00571,0.00370,1.48550,0.09356,3.27668
1.514,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.278778,31.710560,2.078131,119.732224,4.723349,5.357419,1.731779,5.272856,14.356877,5.183974,16.724236,6.162649,0,4.262702,10.666266,0.000000,15.066143,6.113816,13.525745,8.358798,17.162800,8.429449,10.845358,8.758993,10.470011,9.439992,10.638473,,,11.024507,13.384109,10.682868,14.304966,0,-0.01520,0.00443,-0.02055,-0.01293,0.00542,-0.01365,0.00488,0.00290,1.48553,0.09345,3.27645
1.515,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.870262,30.889896,2.076269,119.625526,4.723181,5.361792,1.785481,5.274610,14.357751,5.183195,16.713856,6.180933,0,4.263151,10.656060,0.000000,15.096672,6.114725,13.527104,8.358169,17.148352,8.429474,10.836394,8.762730,10.460541,9.438953,10.637432,,,11.027002,13.385889,10.682580,14.307488,0,-0.01910,0.00353,-0.01974,-0.01282,0.01027,-0.01182,0.00386,0.00350,1.48351,0.10281,3.27666
1.516,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.572136,30.078651,2.075254,119.524055,4.723024,5.366221,1.845416,5.276321,14.360395,5.182216,16.703592,6.200032,0,4.263796,10.645883,0.000000,15.130707,6.114987,13.527359,8.357821,17.133471,8.428663,10.828024,8.766758,10.451979,9.439266,10.638683,,,11.030529,13.389606,10.682089,14.312128,0,-0.01641,0.00281,-0.02015,-0.01366,0.00787,-0.01375,0.00452,0.00292,1.48435,0.09510,3.27712
1.517,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.274010,29.267408,2.074239,119.422577,4.722854,5.370936,1.905351,5.278032,14.363040,5.181238,16.693329,6.219131,0,4.264441,10.635706,0.000000,15.164742,6.115250,13.527613,8.357474,17.118589,8.427854,10.819654,8.770786,10.443417,9.439579,10.639935,,,11.034056,13.393324,10.681598,14.316769,0,-0.01777,0.00408,-0.02060,-0.01437,0.00693,-0.01295,0.00534,0.00225,1.48497,0.08753,3.27709
1.518,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.975883,28.456163,2.073225,119.321098,4.722679,5.375759,1.965286,5.279744,14.365685,5.180259,16.683065,6.238230,0,4.265087,10.625529,0.000000,15.198776,6.115512,13.527866,8.357127,17.103708,8.427043,10.811284,8.774814,10.434855,9.439891,10.641186,,,11.037582,13.397041,10.681107,14.321409,0,-0.01196,0.00361,-0.02038,-0.01390,0.01247,-0.01276,0.00407,0.00278,1.48412,0.10107,3.27678
1.519,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.873718,27.686535,2.077553,119.275879,4.722439,5.381083,2.036613,5.281668,14.366453,5.179269,16.672655,6.257735,0,4.265609,10.615865,0.000000,15.236183,6.115064,13.526054,8.356874,17.087875,8.426310,10.802277,8.780613,10.426130,9.439523,10.641912,,,11.040371,13.399215,10.680092,14.324896,0,-0.01988,0.00352,-0.02065,-0.01313,0.01062,-0.01690,0.00739,0.00342,1.47945,0.11697,3.27677
1.520,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.879883,26.939913,2.084836,119.261749,4.722175,5.386597,2.114239,5.283710,14.366182,5.178274,16.662167,6.277466,0,4.266064,10.606484,0.000000,15.275455,6.114223,13.523099,8.356671,17.071516,8.425619,10.792917,8.787392,10.417316,9.438778,10.642346,,,11.042750,13.400535,10.678786,14.327746,0,-0.02287,0.00378,-0.02081,-0.01315,0.00767,-0.01352,0.00468,0.00250,1.48303,0.10188,3.27692
1.521,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.886040,26.193291,2.092118,119.247627,4.721902,5.392546,2.191864,5.285752,14.365912,5.177278,16.651676,6.297196,0,4.266519,10.597103,0.000000,15.314726,6.113383,13.520144,8.356469,17.055159,8.424928,10.783558,8.794170,10.408502,9.438032,10.642781,,,11.045130,13.401855,10.677481,14.330596,0,-0.01946,0.00270,-0.02091,-0.01372,0.00935,-0.00618,0.00539,0.00203,1.48594,0.08011,3.27703
1.522,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.892204,25.446669,2.099401,119.233498,4.721626,5.398659,2.269489,5.287794,14.365643,5.176282,16.641188,6.316927,0,4.266974,10.587723,0.000000,15.353996,6.112542,13.517190,8.356267,17.038799,8.424237,10.774199,8.800949,10.399688,9.437287,10.643217,,,11.047510,13.403174,10.676175,14.333446,0,-0.01693,0.00419,-0.02096,-0.01348,0.00362,-0.01694,0.00598,0.00275,1.48514,0.09278,3.27710
1.523,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.815712,24.567564,2.103572,119.182838,4.721410,5.405112,2.357083,5.290052,14.372388,5.175532,16.630341,6.336383,0,4.267305,10.579380,0.000000,15.397176,6.111108,13.512026,8.355852,17.022696,8.424733,10.764765,8.808558,10.393576,9.438360,10.645471,,,11.049379,13.407268,10.675930,14.337372,0,-0.01728,0.00328,-0.01985,-0.01277,0.00756,-0.01168,0.00471,0.00283,1.48483,0.10960,3.27713
1.524,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.693535,23.615225,2.106024,119.111992,4.721216,5.411694,2.450188,5.292432,14.383012,5.174920,16.619297,6.355688,0,4.267568,10.571611,0.000000,15.442515,6.109347,13.505641,8.355319,17.006729,8.425885,10.755289,8.816626,10.388957,9.440437,10.648731,,,11.050967,13.412894,10.676271,14.341894,0,-0.01927,0.00239,-0.01999,-0.01443,0.01368,-0.01135,0.00459,0.00199,1.48518,0.10583,3.27713
1.525,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.571365,22.662884,2.108476,119.041138,4.721047,5.418746,2.543293,5.294811,14.393635,5.174307,16.608253,6.374993,0,4.267830,10.563842,0.000000,15.487854,6.107586,13.499256,8.354787,16.990765,8.427038,10.745814,8.824694,10.384338,9.442515,10.651991,,,11.052555,13.418520,10.676612,14.346416,0,-0.01704,0.00737,-0.01964,-0.01409,0.01086,-0.01165,0.00386,0.00305,1.48384,0.09186,3.27732
1.526,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.449188,21.710543,2.110928,118.970284,4.720889,5.425975,2.636398,5.297190,14.404259,5.173694,16.597208,6.394298,0,4.268093,10.556073,0.000000,15.533194,6.105824,13.492871,8.354254,16.974800,8.428190,10.736339,8.832762,10.379720,9.444592,10.655251,,,11.054142,13.424147,10.676953,14.350937,0,-0.01886,0.00516,-0.02065,-0.01424,0.00822,-0.01311,0.00496,0.00239,1.48407,0.10607,3.27763
1.527,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.036163,20.660849,2.113606,118.891533,4.720692,5.433759,2.735852,5.300009,14.413410,5.173235,16.586323,6.413191,0,4.268046,10.549628,0.000000,15.580967,6.102925,13.484269,8.353930,16.959146,8.429175,10.723623,8.839123,10.372589,9.446360,10.660506,,,11.053078,13.427774,10.675344,14.353869,0,-0.01749,0.00519,-0.02055,-0.01461,0.00850,-0.01380,0.00523,0.00278,1.48552,0.11173,3.27750
1.528,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.462357,19.557339,2.116409,118.808411,4.720480,5.441751,2.838817,5.303071,14.421748,5.172860,16.575525,6.431856,0,4.267828,10.543915,0.000000,15.630085,6.099395,13.474441,8.353723,16.943665,8.430068,10.709117,8.844541,10.364069,9.447953,10.666865,,,11.050548,13.430298,10.672655,14.355925,0,-0.01809,0.00374,-0.01973,-0.01401,0.00822,-0.01611,0.00397,0.00275,1.48456,0.09093,3.27712
1.529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.888550,18.453829,2.119211,118.725288,4.720155,5.449885,2.941781,5.306132,14.430086,5.172485,16.564728,6.450521,0,4.267609,10.538201,0.000000,15.679204,6.095866,13.464613,8.353515,16.928183,8.430961,10.694610,8.849957,10.355549,9.449548,10.673224,,,11.048017,13.432822,10.669967,14.357979,0,-0.01753,0.00430,-0.02066,-0.01389,0.00820,-0.01733,0.00642,0.00314,1.48432,0.07317,3.27678
1.530,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.314751,17.350317,2.122014,118.642174,4.719786,5.458071,3.044746,5.309194,14.438424,5.172111,16.553930,6.469185,0,4.267391,10.532488,0.000000,15.728322,6.092337,13.454784,8.353307,16.912701,8.431854,10.680103,8.855375,10.347029,9.451142,10.679584,,,11.045486,13.435346,10.667278,14.360034,0,-0.01777,-0.00115,-0.01959,-0.01481,0.00874,-0.01339,0.00483,0.00266,1.48467,0.09333,3.27648
1.531,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.783249,16.345226,2.127224,118.575211,4.719240,5.466021,3.148267,5.312168,14.445448,5.171638,16.543100,6.488460,0,4.266708,10.529461,0.000000,15.781569,6.088696,13.444324,8.353628,16.897223,8.432789,10.669949,8.859348,10.340072,9.454517,10.687153,,,11.041813,13.440547,10.664226,14.364513,0,-0.01746,0.00447,-0.02110,-0.01259,0.00778,-0.01271,0.00549,0.00544,1.48483,0.11864,3.27627
1.532,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.275131,15.394542,2.133765,118.517181,4.718628,5.473882,3.252096,5.315094,14.451745,5.171112,16.532249,6.508071,0,4.265768,10.527919,0.000000,15.837096,6.084993,13.433513,8.354241,16.881750,8.433746,10.662200,8.862522,10.333977,9.458877,10.695390,,,11.037509,13.447228,10.660971,14.370335,0,-0.01879,0.00086,-0.02055,-0.01317,0.00807,-0.01298,-0.00331,0.00186,1.48275,0.11143,3.27612
1.533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.767014,14.443857,2.140306,118.459152,4.717853,5.481933,3.355925,5.318019,14.458042,5.170585,16.521400,6.527682,0,4.264828,10.526378,0.000000,15.892625,6.081290,13.422702,8.354856,16.866276,8.434705,10.654450,8.865697,10.327883,9.463236,10.703628,,,11.033204,13.453910,10.657715,14.376155,0,-0.01729,0.00349,-0.01847,-0.01294,0.00842,-0.01395,0.00723,0.00755,1.48542,0.09071,3.27621
1.534,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.258896,13.493172,2.146847,118.401131,4.717017,5.490055,3.459754,5.320945,14.464338,5.170058,16.510550,6.547294,0,4.263888,10.524836,0.000000,15.948153,6.077587,13.411891,8.355470,16.850801,8.435662,10.646702,8.868872,10.321789,9.467596,10.711865,,,11.028900,13.460591,10.654460,14.381975,0,-0.01433,0.00245,-0.02015,-0.01392,0.00852,-0.01335,0.00383,-0.00243,1.48627,0.07768,3.27644
1.535,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.091927,12.668498,2.157955,118.421516,4.716046,5.498839,3.565220,5.324605,14.472076,5.169471,16.499485,6.566154,0,4.262485,10.525844,0.000000,16.003765,6.074798,13.400521,8.355956,16.836157,8.438372,10.641907,8.875569,10.320015,9.474009,10.724611,,,11.025776,13.466689,10.649676,14.389294,0,-0.01819,0.00304,-0.01989,-0.01305,0.00859,-0.01313,-0.00461,0.00472,1.48398,0.09682,3.27667
1.536,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.113548,11.913482,2.171589,118.485252,4.715024,5.507874,3.671592,5.328670,14.480612,5.168850,16.488302,6.584597,0,4.260827,10.528261,0.000000,16.059423,6.072515,13.388843,8.356372,16.821970,8.442049,10.638745,8.884215,10.320630,9.481558,10.739849,,,11.023305,13.472465,10.644049,14.397440,0,-0.01876,0.00599,-0.02060,-0.01594,0.00791,-0.01355,0.00774,0.00558,1.48361,0.10540,3.27689
1.537,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.135162,11.158465,2.185223,118.548981,3.003292,5.517221,3.777964,5.332736,14.489146,5.168230,16.477119,6.603041,0,4.259168,10.530679,0.000000,16.115084,6.070231,13.377165,8.356788,16.807785,8.445726,10.635583,8.892861,10.321245,9.489106,10.755087,,,11.020834,13.478239,10.638420,14.405585,0,-0.01812,-0.00031,-0.01994,-0.01533,0.00848,-0.01225,0.00378,-0.00162,1.48475,0.09667,3.27688
1.538,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.156784,10.403449,2.198856,118.612717,0.645920,5.526688,3.884336,5.336801,14.497682,5.167609,16.465937,6.621485,0,4.257510,10.533096,0.000000,16.170742,6.067948,13.365486,8.357203,16.793598,8.449404,10.632421,8.901507,10.321860,9.496655,10.770326,,,11.018362,13.484015,10.632792,14.413732,0,-0.01691,0.01497,-0.01917,-0.01432,0.00829,-0.01246,0.00571,0.00531,1.48375,0.08492,3.27673
1.539,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.744614,9.697505,2.219258,118.808762,0.000000,5.536050,3.993228,5.340878,14.504983,5.167044,16.454605,6.638247,0,4.255402,10.539698,0.000000,16.224419,6.067113,13.354011,8.357935,16.780293,8.454648,10.631658,8.911567,10.327560,9.506152,10.787343,,,11.011757,13.492178,10.628651,14.419390,0,-0.01878,0.00076,-0.02025,-0.01367,0.00868,-0.01263,0.00618,0.00445,1.48259,0.10118,3.27696
1.540,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110.645432,9.018688,2.243402,119.077942,0.000000,5.545372,4.103514,5.344962,14.511602,5.166512,16.443190,6.654081,0,4.253045,10.548612,0.000000,16.276997,6.067080,13.342647,8.358842,16.767473,8.460757,10.632219,8.922408,10.336070,9.516728,10.805346,,,11.002865,13.501660,10.625330,14.423673,0,-0.01781,0.00394,-0.02003,-0.01779,0.00896,-0.01228,0.00412,0.00130,1.48523,0.11145,3.27742
1.541,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.546257,8.339871,2.267545,119.347130,0.000000,5.554901,4.213800,5.349045,14.518221,5.165978,16.431774,6.669914,0,4.250688,10.557527,0.000000,16.329575,6.067046,13.331282,8.359749,16.754654,8.466867,10.632781,8.933249,10.344581,9.527304,10.823347,,,10.993974,13.511144,10.622010,14.427956,0,-0.01966,0.00189,-0.02070,-0.01263,0.00887,-0.01196,0.00710,0.00206,1.48369,0.09486,3.27744
1.542,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.447075,7.661054,2.291689,119.616310,0.000000,5.564508,4.324086,5.353129,14.524840,5.165446,16.420359,6.685748,0,4.248331,10.566441,0.000000,16.382153,6.067012,13.319918,8.360656,16.741837,8.472977,10.633343,8.944090,10.353090,9.537879,10.841350,,,10.985082,13.520626,10.618690,14.432239,0,-0.01567,-0.00212,-0.02034,-0.01186,0.00817,-0.01340,-0.00152,0.00255,1.48410,0.07751,3.27721
1.543,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.398155,7.181145,2.316966,119.852615,0.000000,5.574720,4.448572,5.357363,14.532209,5.164958,16.408682,6.698646,0,4.245796,10.580585,0.000000,16.433483,6.067497,13.308929,8.361279,16.728777,8.484242,10.636870,8.965966,10.370335,9.556376,10.868605,,,10.976531,13.529238,10.615497,14.438564,0,-0.02325,-0.00173,-0.02029,-0.01362,0.00853,-0.01309,-0.00371,0.00095,1.48544,0.09148,3.27728
1.544,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.929810,6.811192,2.342871,120.070740,0.000000,5.585161,4.580906,5.361681,14.539992,5.164495,16.396862,6.709921,0,4.243163,10.597619,0.000000,16.484123,6.068270,13.298148,8.361746,16.715584,8.498359,10.642038,8.993941,10.392407,9.579252,10.900976,,,10.968169,13.537369,10.612374,14.446020,0,-0.01658,0.00518,-0.02050,-0.01288,0.00715,-0.01301,0.02165,-0.00183,1.48468,0.11954,3.27750
