"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.501,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.339508,50.643433,87.004555,70.221970,0.481690,4.331058,0.000000,3.681064,3.701646,13.445396,2.256186,15.468268,10.877342,0,13.321684,3.848712,0,2.899332,12.097161,4.813574,6.099170,13.454177,6.265911,12.417623,6.391109,11.805069,6.689141,11.279426,7.105592,12.525049,8.228228,12.070967,8.258457,12.832169,0,-0.01583,0.00295,-0.01884,-0.01230,0.00900,-0.01182,0.00305,0.00373,-0.00009,0.06965,3.27712
1.502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.436691,51.906765,87.311882,70.302628,0.709126,4.330521,0.000000,3.681734,3.712018,13.452396,2.255003,15.456754,10.866609,0,13.318203,3.848806,0,2.900488,12.106416,4.812522,6.107609,13.441648,6.240234,12.432953,6.368851,11.812054,6.675487,11.290471,7.102064,12.533989,8.225146,12.074712,8.256746,12.838102,0,-0.01526,0.00289,-0.01842,-0.01261,0.00688,-0.01228,0.00590,0.00296,-0.00006,0.12539,3.27699
1.503,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.533875,53.170097,87.619209,70.383286,0.936562,4.330110,0.000000,3.682404,3.722478,13.459395,2.253819,15.445240,10.855874,0,13.314722,3.848901,0,2.901644,12.115669,4.811471,6.116048,13.429118,6.214558,12.448283,6.346592,11.819039,6.661831,11.301517,7.098536,12.542930,8.222065,12.078457,8.255036,12.844037,0,-0.02043,0.00381,-0.02072,-0.01208,0.01020,-0.01289,0.00660,0.00276,0.00018,0.11351,3.27722
1.504,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.639816,54.376862,87.907166,70.489220,1.162272,4.329739,0.000000,3.683136,3.732928,13.466444,2.252688,15.433713,10.845162,0,13.311332,3.849035,0,2.902758,12.124716,4.810423,6.124579,13.416781,6.189330,12.462481,6.324237,11.826315,6.648081,11.312805,7.094539,12.551557,8.218669,12.082210,8.253118,12.849794,0,-0.01599,0.00376,-0.01970,-0.01942,0.00717,-0.01110,0.00504,0.00362,0.00009,0.08432,3.27742
1.505,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156.878479,54.727791,87.901939,70.977638,1.361861,4.329613,0.000000,3.684789,3.743314,13.474243,2.252343,15.421988,10.834789,0,13.309319,3.849763,0,2.903229,12.130617,4.809442,6.134501,13.407351,6.170887,12.459535,6.300411,11.837986,6.632895,11.327778,7.083436,12.555452,8.210523,12.086065,8.248054,12.852876,0,-0.02161,0.00250,-0.01933,-0.00994,0.00914,-0.01363,0.00891,0.00408,0.00000,0.08794,3.27711
1.506,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.117126,55.078720,87.896721,71.466057,1.561450,4.329486,0.000000,3.686442,3.753653,13.482043,2.251999,15.410263,10.824417,0,13.307308,3.850491,0,2.903699,12.136519,4.808460,6.144423,13.397921,6.152445,12.456590,6.276586,11.849657,6.617708,11.342751,7.072333,12.559348,8.202376,12.089922,8.242990,12.855956,0,-0.01519,0.00379,-0.02131,-0.01380,0.00901,-0.01261,0.00323,0.00177,0.00009,0.11885,3.27684
1.507,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.355789,55.429649,87.891502,71.954468,1.761038,4.329360,0.000000,3.688095,3.763699,13.489842,2.251654,15.398538,10.814044,0,13.305296,3.851219,0,2.904170,12.142421,4.807478,6.154344,13.388491,6.134002,12.453645,6.252759,11.861329,6.602521,11.357723,7.061230,12.563244,8.194230,12.093778,8.237926,12.859037,0,-0.01805,0.00429,-0.02104,-0.01173,0.00824,-0.01241,-0.00361,0.00422,0.00002,0.09846,3.27715
1.508,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.645493,55.725349,87.866714,72.449387,1.957541,4.329194,0.000000,3.689806,3.773658,13.497510,2.251641,15.386792,10.803673,0,13.303732,3.851922,0,2.904578,12.148058,4.806488,6.164319,13.379175,6.116672,12.450145,6.230152,11.871673,6.588091,11.371225,7.049819,12.566659,8.185637,12.097451,8.232623,12.862041,0,-0.01627,0.00338,-0.02103,-0.01229,0.00766,-0.01356,0.00421,0.00327,-0.00009,0.09076,3.27743
1.509,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.707504,55.185501,87.545868,73.042633,2.107352,4.328788,0.000000,3.692383,3.783090,13.503192,2.256634,15.374735,10.793318,0,13.308954,3.852241,0,2.904035,12.149693,4.805362,6.175095,13.371592,6.116170,12.438255,6.225976,11.861942,6.585104,11.362471,7.033747,12.562801,8.170306,12.098358,8.223711,12.863868,0,-0.01844,0.00334,-0.01993,-0.01532,0.00826,-0.01252,0.00593,0.00211,0.00013,0.08961,3.27727
1.510,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.769516,54.645649,87.225021,73.635887,2.257163,4.328383,0.000000,3.694961,3.792407,13.508873,2.261628,15.362677,10.782962,0,13.314176,3.852561,0,2.903491,12.151329,4.804237,6.185871,13.364007,6.115669,12.426367,6.221801,11.852212,6.582119,11.353715,7.017674,12.558945,8.154974,12.099264,8.214799,12.865695,0,-0.01663,0.00281,-0.02046,-0.01043,0.00884,-0.01206,0.00115,0.00264,0.00013,0.10903,3.27712
1.511,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154.831528,54.105801,86.904175,74.229134,2.406975,4.327982,0.000000,3.697538,3.801029,13.514555,2.266621,15.350619,10.772607,0,13.319397,3.852880,0,2.902947,12.152965,4.803112,6.196647,13.356423,6.115167,12.414477,6.217625,11.842482,6.579133,11.344960,7.001602,12.555087,8.139643,12.100171,8.205887,12.867522,0,-0.01876,0.00299,-0.02016,-0.01460,0.00885,-0.01165,0.01221,0.00229,-0.00011,0.10685,3.27697
1.512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.896622,53.580868,86.588486,74.796516,2.553042,4.327628,0.000000,3.700150,3.809510,13.519942,2.271650,15.338556,10.762246,0,13.325019,3.853220,0,2.902362,12.154388,4.802016,6.207456,13.349138,6.114441,12.402699,6.213808,11.832623,6.576255,11.336189,6.985773,12.551243,8.124519,12.101218,8.196964,12.869581,0,-0.01759,0.00287,-0.02191,-0.01204,0.00811,-0.01459,-0.00153,0.00367,0.00009,0.09141,3.27684
1.513,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.008255,53.281605,86.350876,74.972641,2.642469,4.327556,0.000000,3.703295,3.817142,13.520887,2.277215,15.326418,10.751802,0,13.336699,3.853870,0,2.901149,12.152624,4.801353,6.218760,13.346375,6.110315,12.392593,6.215405,11.820817,6.575016,11.327168,6.973629,12.547597,8.112545,12.104380,8.187896,12.875157,0,-0.01623,0.00354,-0.01952,-0.01829,0.00855,-0.01259,0.00661,0.00303,0.00015,0.07472,3.27707
1.514,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.119904,52.982342,86.113274,75.148766,2.731896,4.327501,0.000000,3.706439,3.824600,13.521832,2.282780,15.314279,10.741358,0,13.348379,3.854521,0,2.899935,12.150860,4.800691,6.230063,13.343611,6.106190,12.382488,6.217003,11.809011,6.573778,11.318148,6.961485,12.543950,8.100572,12.107541,8.178827,12.880733,0,-0.01517,0.00318,-0.01945,-0.01367,0.01019,-0.01205,0.00400,0.00377,0.00018,0.10454,3.27728
1.515,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.231537,52.683079,85.875664,75.324890,2.821322,4.327551,0.000000,3.709583,3.831017,13.522777,2.288345,15.302140,10.730914,0,13.360059,3.855171,0,2.898722,12.149096,4.800028,6.241368,13.340847,6.102064,12.372383,6.218601,11.797206,6.572539,11.309127,6.949341,12.540304,8.088598,12.110703,8.169759,12.886310,0,-0.02098,0.00386,-0.02185,-0.01108,0.00839,-0.01266,0.00589,0.00325,0.00000,0.09762,3.27720
1.516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.348038,52.383835,85.636520,75.493248,2.906812,4.327585,0.000000,3.712731,3.837235,13.523972,2.293815,15.290032,10.720429,0,13.372115,3.855810,0,2.897438,12.147126,4.799378,6.252420,13.339128,6.097945,12.362685,6.219975,11.785529,6.571405,11.300315,6.937390,12.536621,8.076845,12.113643,8.160457,12.891535,0,-0.01665,0.00189,-0.02042,-0.01247,0.01003,-0.01215,0.00422,0.00218,-0.00002,0.07706,3.27712
1.517,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.537979,52.084896,85.374168,75.544075,2.932729,4.327515,0.000000,3.715922,3.842256,13.528950,2.297858,15.278382,10.709340,0,13.389865,3.856277,0,2.895093,12.142063,4.798924,6.259665,13.353236,6.093911,12.359153,6.217965,11.775813,6.571852,11.294670,6.928351,12.532382,8.068425,12.113223,8.147635,12.891450,0,-0.01723,0.00309,-0.02061,-0.01271,0.00899,-0.01274,0.00714,0.00220,0.00006,0.07884,3.27689
1.518,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.727936,51.785954,85.111824,75.594894,2.958645,4.327464,0.000000,3.719114,3.847088,13.533928,2.301901,15.266732,10.698252,0,13.407614,3.856743,0,2.892747,12.137000,4.798470,6.266910,13.367344,6.089878,12.355620,6.215955,11.766096,6.572299,11.289026,6.919312,12.528143,8.060005,12.112803,8.134811,12.891366,0,-0.01767,0.00196,-0.01909,-0.01400,0.00929,-0.01224,0.00744,0.00279,0.00009,0.11617,3.27667
1.519,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.917877,51.487015,84.849472,75.645721,2.984562,4.327534,0.000000,3.722306,3.850777,13.538906,2.305943,15.255082,10.687162,0,13.425364,3.857209,0,2.890402,12.131938,4.798015,6.274155,13.381452,6.085845,12.352088,6.213945,11.756379,6.572746,11.283381,6.910273,12.523904,8.051585,12.112384,8.121989,12.891282,0,-0.01531,0.00306,-0.02031,-0.01332,0.00822,-0.01439,0.00251,0.00209,0.00011,0.09311,3.27659
1.520,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.100311,51.178745,84.582359,75.719818,3.007059,4.327666,0.000000,3.725489,3.854292,13.543603,2.309706,15.243408,10.676101,0,13.443431,3.857708,0,2.888056,12.126664,4.797604,6.281020,13.396816,6.081735,12.348030,6.212185,11.746726,6.573269,11.277566,6.901071,12.519471,8.043230,12.111874,8.109434,12.890896,0,-0.01683,0.00420,-0.01915,-0.01298,0.00946,-0.01172,0.00928,0.00322,-0.00015,0.08442,3.27654
1.521,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.168991,50.729374,84.243179,76.146034,2.977816,4.328170,0.000000,3.728533,3.856755,13.544037,2.309231,15.231382,10.665463,0,13.466303,3.858711,0,2.885695,12.118207,4.797846,6.282131,13.431193,6.076478,12.336028,6.214215,11.738039,6.574949,11.269160,6.889402,12.512124,8.035861,12.109976,8.100933,12.885950,0,-0.01827,0.00414,-0.01985,-0.01212,0.00824,-0.01246,0.00751,0.00192,0.00006,0.09442,3.27684
1.522,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.237686,50.280003,83.904007,76.572258,2.948572,4.328705,0.000000,3.731578,3.859042,13.544470,2.308757,15.219357,10.654826,0,13.489175,3.859715,0,2.883335,12.109749,4.798088,6.283242,13.465571,6.071219,12.324026,6.216244,11.729351,6.576630,11.260756,6.877735,12.504777,8.028492,12.108079,8.092431,12.881003,0,-0.02247,0.00521,-0.02013,-0.01520,0.00688,-0.01279,-0.00058,0.00208,0.00002,0.10453,3.27713
1.523,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.306366,49.830631,83.564835,76.998482,2.919329,4.329430,0.000000,3.734623,3.860262,13.544904,2.308282,15.207331,10.644189,0,13.512047,3.860718,0,2.880975,12.101292,4.798330,6.284354,13.499949,6.065961,12.312024,6.218274,11.720664,6.578310,11.252351,6.866066,12.497430,8.021123,12.106182,8.083930,12.876058,0,-0.01575,0.00228,-0.02077,-0.00999,0.00904,-0.01406,0.00500,0.00121,0.00015,0.10519,3.27713
1.524,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.334579,49.395538,83.227814,77.427650,2.886476,4.330143,0.000000,3.737662,3.861299,13.545165,2.307979,15.195307,10.633600,0,13.535371,3.861706,0,2.878675,12.092625,4.798586,6.285378,13.534855,6.061040,12.299676,6.220005,11.711782,6.580177,11.243647,6.854375,12.490008,8.013498,12.104397,8.075416,12.871235,0,-0.01667,0.00410,-0.02029,-0.01414,0.00808,-0.01370,0.00609,0.00309,0.00006,0.07260,3.27713
1.525,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.750458,49.176495,82.923386,77.901367,2.799015,4.330796,0.000000,3.740619,3.861228,13.542826,2.310269,15.183311,10.623759,0,13.565528,3.862466,0,2.877296,12.080798,4.799045,6.285083,13.577754,6.061208,12.282094,6.217222,11.699951,6.584865,11.230420,6.842322,12.481468,8.002013,12.104311,8.066703,12.868277,0,-0.02153,0.00406,-0.02038,-0.01420,0.00807,-0.01230,0.00556,0.00292,0.00015,0.07034,3.27713
1.526,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.166351,48.957447,82.618958,78.375084,2.711553,4.331437,0.000000,3.743576,3.860967,13.540485,2.312559,15.171315,10.613919,0,13.595686,3.863226,0,2.875916,12.068972,4.799504,6.284789,13.620653,6.061376,12.264512,6.214439,11.688122,6.589552,11.217194,6.830269,12.472927,7.990529,12.104224,8.057991,12.865318,0,-0.01495,0.00213,-0.02031,-0.01226,0.00792,-0.01149,0.00405,0.00206,-0.00006,0.11549,3.27715
1.527,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.582245,48.738403,82.314522,78.848801,2.624092,4.332010,0.000000,3.746532,3.859566,13.538146,2.314850,15.159319,10.604078,0,13.625844,3.863986,0,2.874537,12.057144,4.799963,6.284494,13.663553,6.061544,12.246930,6.211657,11.676291,6.594240,11.203967,6.818216,12.464387,7.979043,12.104137,8.049278,12.862360,0,-0.01675,0.00284,-0.01992,-0.01586,0.00825,-0.01208,0.00413,0.00358,0.00002,0.10028,3.27753
1.528,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.023544,48.519375,82.022957,79.308533,2.533216,4.332582,0.000000,3.749468,3.857972,13.535981,2.317257,15.147337,10.594228,0,13.656320,3.864744,0,2.873188,12.045312,4.800424,6.284324,13.707175,6.061719,12.229715,6.209061,11.664423,6.599002,11.190933,6.806349,12.455851,7.967844,12.104105,8.040569,12.859488,0,-0.01715,0.00303,-0.02022,-0.01224,0.00914,-0.01345,0.00330,0.00134,0.00000,0.07772,3.27788
1.529,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.849182,48.300591,81.926025,79.556656,2.390664,4.333151,0.000000,3.752086,3.855214,13.536455,2.321437,15.135571,10.584236,0,13.691613,3.865469,0,2.872321,12.033394,4.800919,6.286039,13.761728,6.062006,12.218053,6.209289,11.651965,6.604884,11.180810,6.797285,12.447371,7.960963,12.104893,8.031905,12.857912,0,-0.01780,0.00359,-0.01975,-0.01182,0.00945,-0.00872,0.00600,0.00402,0.00013,0.07788,3.27757
1.530,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.674835,48.081806,81.829094,79.804779,2.248111,4.333730,0.000000,3.754703,3.852263,13.536929,2.325618,15.123806,10.574244,0,13.726906,3.866195,0,2.871454,12.021476,4.801414,6.287754,13.816282,6.062292,12.206391,6.209517,11.639506,6.610766,11.170687,6.788221,12.438892,7.954082,12.105681,8.023242,12.856337,0,-0.01725,0.00314,-0.02046,-0.01510,0.00796,-0.01406,-0.00195,0.00198,0.00009,0.10801,3.27725
1.531,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.500473,47.863022,81.732162,80.052902,2.105560,4.334375,0.000000,3.757320,3.848152,13.537403,2.329798,15.112041,10.564253,0,13.762198,3.866920,0,2.870586,12.009558,4.801908,6.289468,13.870836,6.062577,12.194729,6.209745,11.627048,6.616649,11.160563,6.779157,12.430414,7.947200,12.106469,8.014578,12.854761,0,-0.01575,0.00392,-0.02010,-0.01323,0.00991,-0.01360,0.01049,0.00331,-0.00009,0.09640,3.27664
1.532,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.334778,47.652340,81.641289,80.293289,1.959881,4.335040,0.000000,3.759896,3.843846,13.537497,2.334057,15.100244,10.554257,0,13.797827,3.867654,0,2.869707,11.997628,4.802421,6.291176,13.925976,6.062806,12.183053,6.209954,11.614731,6.622037,11.150459,6.770287,12.422019,7.940329,12.107070,8.005992,12.853108,0,-0.01793,0.00286,-0.02114,-0.00657,0.00746,-0.01187,-0.00943,-0.00032,0.00024,0.09832,3.27609
1.533,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.300171,47.564205,81.642204,80.416565,1.766896,4.335821,0.000000,3.761831,3.838360,13.531842,2.339498,15.087967,10.544213,0,13.838529,3.868513,0,2.868641,11.985518,4.803213,6.292775,13.989985,6.062163,12.171160,6.209888,11.604544,6.619955,11.140654,6.764341,12.414903,7.933598,12.104846,7.998572,12.850292,0,-0.02019,0.00399,-0.02120,-0.02410,0.00798,-0.01343,0.00792,0.00330,0.00031,0.08468,3.27670
1.534,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.265549,47.476070,81.643120,80.539833,1.573911,4.336614,0.000000,3.763767,3.832652,13.526187,2.344939,15.075691,10.534170,0,13.879230,3.869373,0,2.867575,11.973407,4.804004,6.294374,14.053994,6.061520,12.159266,6.209820,11.594357,6.617872,11.130847,6.758395,12.407786,7.926867,12.102621,7.991153,12.847476,0,-0.01354,0.00125,-0.02103,-0.00887,0.00853,-0.01219,0.00530,0.00244,0.00015,0.11493,3.27729
1.535,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.230942,47.387936,81.644035,80.663109,1.380926,4.337478,0.000000,3.765702,3.825601,13.520533,2.350379,15.063415,10.524126,0,13.919932,3.870233,0,2.866509,11.961296,4.804796,6.295972,14.118004,6.060877,12.147373,6.209753,11.584169,6.615790,11.121040,6.752450,12.400670,7.920136,12.100396,7.983734,12.844660,0,-0.01493,0.00522,-0.02146,-0.01477,0.00797,-0.01292,0.00326,0.00064,0.00015,0.11367,3.27736
1.536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.171814,47.320446,81.644684,80.785889,1.185518,4.338341,0.000000,3.767556,3.818315,13.515141,2.355920,15.051199,10.514055,0,13.960865,3.871065,0,2.865491,11.949185,4.805614,6.296980,14.181569,6.060155,12.135735,6.209595,11.574121,6.613893,11.111495,6.746668,12.393716,7.913680,12.098230,7.976567,12.841961,0,-0.02244,0.00424,-0.02065,-0.01013,0.00781,-0.01176,0.00352,0.00280,-0.00002,0.09197,3.27742
1.537,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.741943,47.565258,81.641380,80.901154,0.953454,4.339203,0.000000,3.768186,3.809605,13.513721,2.362968,15.039898,10.503583,0,14.005293,3.871476,0,2.865199,11.937074,4.806843,6.289053,14.238414,6.058235,12.127958,6.208058,11.566160,6.614798,11.105891,6.743358,12.389206,7.911379,12.096955,7.973231,12.841042,0,-0.01634,0.00303,-0.02029,-0.01337,0.00867,-0.01105,0.00488,0.00361,0.00000,0.09492,3.27703
1.538,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.312073,47.810074,81.638084,81.016418,0.721389,4.340054,0.000000,3.768816,3.800736,13.512300,2.370017,15.028597,10.493111,0,14.049721,3.871887,0,2.864907,11.924963,4.808071,6.281126,14.295259,6.056314,12.120182,6.206522,11.558200,6.615703,11.100287,6.740047,12.384696,7.909079,12.095680,7.969894,12.840121,0,-0.02446,0.00446,-0.02108,-0.01271,0.00523,-0.01278,0.00224,0.00274,0.00004,0.12357,3.27668
1.539,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.882202,48.054886,81.634781,81.131683,0.489325,4.340838,0.000000,3.769446,3.790913,13.510880,2.377066,15.017296,10.482637,0,14.094149,3.872298,0,2.864615,11.912852,4.809299,6.273199,14.352103,6.054393,12.112406,6.204985,11.550240,6.616608,11.094684,6.736737,12.380186,7.906778,12.094404,7.966558,12.839202,0,-0.01236,0.00375,-0.01977,-0.01042,0.00673,-0.01268,0.00722,0.00265,0.00015,0.10571,3.27683
1.540,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.446060,48.300289,81.628586,81.238152,0.256837,4.341604,0.000000,3.770023,3.781021,13.509497,2.384087,15.005986,10.472146,0,14.138776,3.872673,0,2.864423,11.900759,4.810540,6.265125,14.408223,6.052464,12.104664,6.203410,11.542283,6.617621,11.089157,6.733526,12.375589,7.904456,12.093139,7.963217,12.838302,0,-0.02936,0.00233,-0.02258,-0.01443,0.00806,-0.01243,0.03709,0.00167,0.00002,0.09576,3.27699
1.541,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.915253,48.554588,81.578682,81.211578,0.017952,4.342261,0.000000,3.769809,3.770718,13.508665,2.390687,14.994555,10.461366,0,14.186405,3.872513,0,2.865738,11.888933,4.811954,6.254835,14.453362,6.050391,12.097438,6.201268,11.534394,6.620286,11.084788,6.731816,12.369687,7.901794,12.092013,7.959812,12.837709,0,-0.01457,0.00425,-0.02023,-0.01357,0.01111,-0.01245,0.00140,0.00407,0.00006,0.11768,3.27714
1.542,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.384460,48.808887,81.528770,81.184998,-0.220934,4.342910,0.000000,3.769594,3.760377,13.507834,2.397288,14.983123,10.450584,0,14.234035,3.872352,0,2.867053,11.877108,4.813368,6.244544,14.498501,6.048319,12.090212,6.199126,11.526506,6.622950,11.080420,6.730106,12.363785,7.899132,12.090888,7.956408,12.837116,0,-0.01682,0.00334,-0.01928,-0.01470,0.00776,-0.01307,0.00685,0.00118,0.00022,0.11744,3.27727
1.543,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.853653,49.063183,81.478867,81.158424,-0.459819,4.343511,0.000000,3.769380,3.749807,13.507003,2.403888,14.971692,10.439804,0,14.281666,3.872192,0,2.868368,11.865281,4.814783,6.234254,14.543640,6.046247,12.082986,6.196983,11.518618,6.625614,11.076052,6.728396,12.357882,7.896471,12.089764,7.953003,12.836524,0,-0.01747,0.00356,-0.01978,-0.01336,0.00765,-0.01180,0.00529,0.00326,-0.00009,0.11034,3.27696
1.544,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.338242,49.311756,81.419441,81.132202,-0.697776,4.344113,0.000000,3.769113,3.739217,13.506001,2.410121,14.960315,10.429007,0,14.329038,3.872020,0,2.869688,11.853488,4.816201,6.225209,14.589159,6.044415,12.075607,6.195045,11.510576,6.628447,11.071438,6.726767,12.351907,7.894021,12.088436,7.949579,12.835738,0,-0.01747,0.00239,-0.02169,-0.01400,0.00885,-0.01349,0.00561,0.00179,0.00011,0.08988,3.27670
1.545,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.055817,49.473724,81.216072,81.111397,-0.921686,4.344726,0.000000,3.768054,3.728505,13.502415,2.410804,14.949764,10.417968,0,14.372504,3.871673,0,2.871086,11.842184,4.817685,6.235019,14.640434,6.046216,12.065920,6.196188,11.500229,6.633825,11.063123,6.726342,12.344823,7.894767,12.084058,7.945855,12.832036,0,-0.01900,0.00384,-0.01866,-0.01490,0.00855,-0.01209,0.00017,0.00286,0.00000,0.11876,3.27715
1.546,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.773392,49.635689,81.012703,81.090591,-1.145596,4.345327,0.000000,3.766994,3.717810,13.498829,2.411487,14.939214,10.406928,0,14.415971,3.871325,0,2.872485,11.830879,4.819169,6.244828,14.691710,6.048018,12.056233,6.197332,11.489882,6.639203,11.054807,6.725917,12.337739,7.895514,12.079679,7.942132,12.828334,0,-0.02087,0.00417,-0.02020,0.00213,0.00899,-0.01145,-0.00250,0.00297,0.00009,0.11905,3.27756
1.547,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.490967,49.797653,80.809334,81.069794,-1.369506,4.345858,0.000000,3.765934,3.707210,13.495242,2.412169,14.928662,10.395889,0,14.459437,3.870978,0,2.873883,11.819575,4.820652,6.254638,14.742985,6.049819,12.046546,6.198476,11.479534,6.644581,11.046492,6.725492,12.330655,7.896260,12.075301,7.938408,12.824632,0,-0.01539,0.00222,-0.01968,-0.02028,0.00854,-0.01251,0.00688,0.00341,0.00006,0.10266,3.27695
