"Time","v3 L COP","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
2.213,0.000000,0,0,0,-3.251131,0.000000,3.682212,3.542988,12.088811,8.607909,0,14.246854,4.172679,2.975850,9.210078,4.630312,-1.41672,0.09315,3.27745
2.214,0.000000,0,0,0,-3.161837,0.000000,3.679255,3.543989,12.079209,8.649797,0,14.249694,4.173018,2.974773,9.199876,4.645401,-1.42380,0.07516,3.27699
2.215,0.000000,0,0,1,-3.072543,0.569832,3.676298,3.544892,12.069607,8.691687,0,14.252533,4.173357,2.973696,9.189673,4.660491,-1.43279,0.10317,3.27667
2.216,0.000000,0,0,0,-2.983249,2.008800,3.673341,3.545647,12.060005,8.733575,1,14.255373,4.173695,2.972618,9.179471,4.675581,-1.44321,0.09635,3.27667
2.217,0.000000,0,0,0,-2.903872,2.877082,3.670505,3.546207,12.050481,8.776403,1,14.257071,4.174131,2.971661,9.169216,4.689813,-1.45037,0.09510,3.27653
2.218,0.000000,0,0,0,-2.845958,2.874922,3.667931,3.546469,12.041126,8.821265,1,14.256295,4.174776,2.970966,9.158847,4.702187,-1.45226,0.09903,3.27607
2.219,0.000000,0,0,0,-2.788045,2.872766,3.665357,3.546470,12.031772,8.866126,1,14.255520,4.175421,2.970271,9.148478,4.714561,-1.45543,0.12154,3.27587
2.220,0.000000,0,0,0,-2.730132,2.870617,3.662783,3.546075,12.022417,8.910988,1,14.254744,4.176066,2.969575,9.138108,4.726934,-1.46415,0.09267,3.27626
2.221,0.000000,0,0,0,-2.681895,2.868340,3.660167,3.545378,12.013167,8.956638,1,14.252542,4.176900,2.968725,9.127551,4.737617,-1.46885,0.07957,3.27666
2.222,0.000000,0,0,0,-2.654607,2.865870,3.657458,3.544221,12.004144,9.003997,1,14.247252,4.178143,2.967540,9.116589,4.744639,-1.47358,0.10800,3.27712
2.223,0.000000,0,0,0,-2.627318,2.863355,3.654749,3.542783,11.995119,9.051355,1,14.241961,4.179386,2.966355,9.105625,4.751661,-1.47536,0.10189,3.27725
2.224,0.000000,0,0,0,-2.600029,2.860771,3.652040,3.540916,11.986095,9.098714,1,14.236671,4.180628,2.965170,9.094663,4.758684,-1.47632,0.09553,3.27664
2.225,0.000000,0,0,0,-2.587897,2.858281,3.649481,3.538777,11.977224,9.146590,1,14.230145,4.182146,2.964031,9.083635,4.764501,-1.47831,0.08719,3.27638
2.226,0.000000,0,0,0,-2.608575,2.855934,3.647247,3.536220,11.968682,9.195587,1,14.220940,4.184256,2.962991,9.072468,4.767711,-1.47677,0.12431,3.27691
2.227,0.000000,0,0,0,-2.629253,2.853805,3.645013,3.533251,11.960140,9.244585,1,14.211736,4.186367,2.961951,9.061301,4.770921,-1.48027,0.10052,3.27735
2.228,0.000000,0,0,0,-2.649931,2.852008,3.642780,3.529653,11.951598,9.293582,1,14.202531,4.188477,2.960911,9.050134,4.774131,-1.47877,0.09320,3.27758
2.229,0.000000,0,0,0,-2.685951,2.850521,3.640422,3.525511,11.943620,9.341756,1,14.192805,4.191039,2.960089,9.039202,4.775154,-1.47966,0.11042,3.27769
2.230,0.000000,0,0,0,-2.755182,2.849506,3.637799,3.520540,11.936858,9.388149,1,14.181953,4.194576,2.959743,9.028776,4.771443,-1.47849,0.10204,3.27754
2.231,0.000000,0,0,0,-2.824413,2.848770,3.635175,3.515116,11.930097,9.434543,1,14.171102,4.198114,2.959396,9.018352,4.767733,-1.47752,0.08385,3.27744
2.232,0.000000,0,0,0,-2.893644,2.848458,3.632551,3.508998,11.923335,9.480936,1,14.160249,4.201652,2.959049,9.007926,4.764022,-1.47582,0.09483,3.27744
2.233,0.000000,0,0,0,-2.976128,2.848347,3.629873,3.502537,11.917166,9.526436,1,14.149050,4.205519,2.958944,8.997726,4.758886,-1.47236,0.12583,3.27734
2.234,0.000000,0,0,0,-3.087299,2.848544,3.627077,3.495552,11.912277,9.570002,1,14.137097,4.210101,2.959364,8.988016,4.750667,-1.46896,0.11008,3.27704
2.235,0.000000,0,0,0,-3.198470,2.848818,3.624282,3.488147,11.907389,9.613566,1,14.125145,4.214683,2.959783,8.978305,4.742447,-1.46224,0.09365,3.27678
2.236,0.000000,0,0,0,-3.309642,2.849211,3.621487,3.480103,11.902500,9.657131,1,14.113193,4.219264,2.960203,8.968595,4.734228,-1.45771,0.10440,3.27663
2.237,0.000000,0,0,0,-3.428006,2.849580,3.618370,3.471581,11.898318,9.700357,1,14.101181,4.223622,2.960633,8.958765,4.725779,-1.45329,0.10146,3.27657
2.238,0.000000,0,0,0,-3.561942,2.849914,3.614556,3.462332,11.895664,9.742848,1,14.089039,4.227495,2.961086,8.948680,4.716834,-1.44904,0.08569,3.27672
2.239,0.000000,0,0,0,-3.695877,2.850288,3.610743,3.452861,11.893010,9.785340,1,14.076897,4.231369,2.961539,8.938594,4.707889,-1.44598,0.08853,3.27678
2.240,0.000000,0,0,0,-3.829813,2.850724,3.606930,3.443053,11.890356,9.827831,1,14.064754,4.235242,2.961992,8.928509,4.698943,-1.42965,0.12270,3.27663
2.241,0.000000,0,0,0,-3.960490,2.851290,3.602985,3.433311,11.889250,9.869628,1,14.052552,4.238405,2.962765,8.918551,4.689561,-1.41791,0.10861,3.27657
2.242,0.000000,0,0,0,-4.084113,2.852052,3.598754,3.423669,11.891497,9.909922,1,14.040219,4.240031,2.964228,8.908873,4.679234,-1.41694,0.09357,3.27672
