"Time","v3 L COP","66 RDS cle","64 R marks","67 LDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.510,0.000000,0,0,0,0.281178,4.997463,3.621712,4.831717,4.811244,17.365105,5.331285,10.513062,0,14.342115,3.969550,5.883327,13.112297,0.00000,0.09405,3.27608
0.511,0.000000,0,1,0,2.477881,5.004792,3.424569,4.834422,4.814586,17.363672,5.338734,10.502996,0,14.333460,3.969287,5.884448,13.110225,0.00011,0.11051,3.27662
0.512,0.000000,1,0,0,4.393595,5.012179,3.227427,4.837127,4.817927,17.362240,5.346182,10.492930,0,14.324804,3.969023,5.885569,13.108152,0.00011,0.10236,3.27713
0.513,0.000000,1,0,0,4.395075,5.019967,3.030285,4.839831,4.821269,17.360807,5.353631,10.482864,0,14.316149,3.968759,5.886691,13.106080,0.00011,0.09817,3.27713
0.514,0.000000,1,0,0,4.396541,5.027775,2.837676,4.842530,4.824593,17.359276,5.361162,10.472793,0,14.307608,3.968496,5.887818,13.103943,0.00004,0.11353,3.27713
0.515,0.000000,1,0,0,4.397906,5.035730,2.734979,4.845119,4.827551,17.355787,5.370300,10.462602,0,14.301332,3.968235,5.889072,13.100517,0.00011,0.08720,3.27705
0.516,0.000000,1,0,0,4.399267,5.043676,2.632283,4.847707,4.830509,17.352299,5.379438,10.452410,0,14.295054,3.967975,5.890326,13.097092,-0.00004,0.10780,3.27698
0.517,0.000000,1,0,0,4.400602,5.051569,2.529587,4.850296,4.833467,17.348810,5.388577,10.442219,0,14.288778,3.967714,5.891581,13.093666,0.00011,0.11538,3.27698
0.518,0.000000,1,0,0,4.401943,5.059435,2.436673,4.852767,4.836423,17.345278,5.397791,10.432037,0,14.282781,3.967458,5.892850,13.090189,-0.00004,0.09157,3.27700
0.519,0.000000,1,0,0,4.403321,5.067122,2.537788,4.852912,4.839324,17.340864,5.408504,10.422069,0,14.282331,3.967282,5.894433,13.085670,0.00000,0.10333,3.27753
0.520,0.000000,1,0,0,4.404696,5.074768,2.638902,4.853056,4.842226,17.336452,5.419216,10.412099,0,14.281880,3.967106,5.896015,13.081150,0.00015,0.11633,3.27804
0.521,0.000000,1,0,0,4.406045,5.082128,2.740016,4.853201,4.845127,17.332039,5.429929,10.402130,0,14.281430,3.966931,5.897598,13.076631,0.00004,0.09239,3.27781
0.522,0.000000,1,0,0,4.407381,5.089440,2.852226,4.853485,4.848014,17.327578,5.440665,10.392149,0,14.281181,3.966753,5.899174,13.072061,0.00011,0.10676,3.27759
0.523,0.000000,1,0,0,4.408621,5.096426,3.184484,4.856536,4.850640,17.322138,5.451869,10.381939,0,14.284926,3.966552,5.900638,13.066479,0.00000,0.11850,3.27751
0.524,0.000000,1,0,0,4.409854,5.103394,3.516743,4.859588,4.853266,17.316696,5.463073,10.371729,0,14.288672,3.966351,5.902101,13.060896,0.00037,0.10045,3.27742
0.525,0.000000,1,0,0,4.411043,5.110233,3.849002,4.862639,4.855892,17.311256,5.474277,10.361518,0,14.292418,3.966150,5.903564,13.055314,0.00015,0.11627,3.27712
0.526,0.000000,1,0,0,4.412233,5.117107,4.186707,4.865746,4.858514,17.305750,5.485539,10.351296,0,14.296439,3.965947,5.905014,13.049660,0.00009,0.11946,3.27683
0.527,0.000000,1,0,0,4.413433,5.124223,4.632438,4.869942,4.861049,17.298935,5.497956,10.340855,0,14.305913,3.965713,5.906178,13.042585,0.00011,0.09993,3.27698
0.528,0.000000,1,0,0,4.414621,5.131416,5.078169,4.874139,4.863584,17.292122,5.510374,10.330413,0,14.315388,3.965478,5.907343,13.035511,0.00022,0.12025,3.27714
0.529,0.000000,1,0,0,4.415730,5.139144,5.523900,4.878335,4.866119,17.285307,5.522791,10.319971,0,14.324862,3.965245,5.908508,13.028437,0.00004,0.11034,3.27745
0.530,0.000000,1,0,0,4.416811,5.146985,5.963757,4.882723,4.868628,17.278433,5.535245,10.309538,0,14.334669,3.965002,5.909651,13.021259,0.00020,0.09470,3.27773
0.531,0.000000,1,0,0,4.417709,5.155593,6.287117,4.890895,4.870615,17.270361,5.548413,10.299291,0,14.351074,3.964597,5.910352,13.012046,0.00002,0.11940,3.27750
0.532,0.000000,1,0,0,4.418582,5.164358,6.610477,4.899068,4.872602,17.262289,5.561581,10.289042,0,14.367479,3.964192,5.911054,13.002832,0.00015,0.10921,3.27728
0.533,0.000000,1,0,0,4.419282,5.174193,6.933837,4.907240,4.874589,17.254217,5.574749,10.278795,0,14.383884,3.963788,5.911755,12.993619,0.00015,0.09080,3.27728
0.534,0.000000,1,0,0,4.419961,5.184219,7.244705,4.915453,4.876547,17.246044,5.587937,10.268544,0,14.400624,3.963378,5.912440,12.984310,0.00009,0.11038,3.27728
0.535,0.000000,1,0,0,4.420500,5.195549,7.307796,4.924470,4.877930,17.235889,5.601526,10.258234,0,14.423997,3.962872,5.912817,12.973108,-0.00002,0.10417,3.27720
0.536,0.000000,1,0,0,4.421015,5.207051,7.370888,4.933487,4.879312,17.225735,5.615115,10.247924,0,14.447370,3.962366,5.913194,12.961905,0.00026,0.09187,3.27714
0.537,0.000000,1,0,0,4.421368,5.219728,7.433979,4.942504,4.880694,17.215580,5.628704,10.237613,0,14.470742,3.961861,5.913571,12.950704,0.00020,0.08683,3.27737
0.538,0.000000,1,0,0,4.421694,5.232519,7.486653,4.951569,4.882041,17.205383,5.642307,10.227317,0,14.494430,3.961355,5.913945,12.939436,0.00026,0.11157,3.27760
0.539,0.000000,1,0,0,4.421840,5.246082,7.332701,4.961559,4.882682,17.194324,5.656183,10.217295,0,14.524349,3.960851,5.914251,12.926882,0.00000,0.08955,3.27783
0.540,0.000000,1,0,0,4.421968,5.259703,7.178750,4.971549,4.883323,17.183266,5.670059,10.207273,0,14.554269,3.960347,5.914557,12.914328,0.00004,0.08054,3.27805
0.541,0.000000,1,0,0,4.421969,5.273715,7.024798,4.981539,4.883964,17.172207,5.683935,10.197252,0,14.584189,3.959842,5.914864,12.901773,0.00015,0.11546,3.27820
0.542,0.000000,1,0,0,4.421964,5.287722,6.872263,4.991237,4.884586,17.161161,5.697814,10.187243,0,14.614367,3.959346,5.915156,12.889192,-0.00007,0.09753,3.27832
0.543,0.000000,1,0,0,4.421909,5.301707,6.747819,4.995144,4.884841,17.150337,5.711762,10.177464,0,14.649666,3.959009,5.915178,12.876058,0.00026,0.08113,3.27740
0.544,0.000000,1,0,0,4.421858,5.315611,6.623374,4.999050,4.885097,17.139515,5.725709,10.167685,0,14.684965,3.958672,5.915200,12.862925,-0.00007,0.11569,3.27654
0.545,0.000000,1,0,0,4.421829,5.328964,6.498930,5.002957,4.885353,17.128693,5.739657,10.157907,0,14.720264,3.958335,5.915221,12.849791,-0.00007,0.10702,3.27699
0.546,0.000000,1,0,0,4.421811,5.342168,6.384166,5.006894,4.885614,17.117865,5.753610,10.148148,0,14.755820,3.958001,5.915236,12.836658,-0.00015,0.08394,3.27742
0.547,0.000000,1,0,0,4.421862,5.354359,6.461393,5.011446,4.885994,17.106936,5.767669,10.138786,0,14.796477,3.957739,5.915102,12.823544,0.00004,0.11126,3.27688
0.548,0.000000,1,0,0,4.421915,5.366359,6.538621,5.015998,4.886374,17.096008,5.781727,10.129424,0,14.837134,3.957476,5.914968,12.810428,0.00026,0.11845,3.27638
0.549,0.000000,1,0,0,4.421980,5.377063,6.615849,5.020550,4.886755,17.085079,5.795785,10.120063,0,14.877791,3.957214,5.914835,12.797313,-0.00022,0.09118,3.27660
0.550,0.000000,1,0,0,4.422038,5.387556,6.701274,5.025149,4.887134,17.074139,5.809854,10.110702,0,14.918714,3.956946,5.914699,12.784222,0.00000,0.10244,3.27685
0.551,0.000000,1,0,0,4.422044,5.396612,6.949274,5.030687,4.887495,17.062920,5.824123,10.101346,0,14.964910,3.956585,5.914504,12.771600,0.00004,0.12251,3.27754
0.552,0.000000,1,0,0,4.422049,5.405449,7.197274,5.036225,4.887855,17.051701,5.838393,10.091990,0,15.011105,3.956223,5.914309,12.758978,0.00000,0.09999,3.27817
0.553,0.000000,1,0,0,4.422042,5.412800,7.445274,5.041763,4.888215,17.040482,5.852662,10.082634,0,15.057301,3.955862,5.914114,12.746356,0.00004,0.09441,3.27733
0.554,0.000000,1,0,0,4.422040,5.419947,7.695630,5.047569,4.888568,17.029261,5.866934,10.073275,0,15.103698,3.955507,5.913929,12.733746,0.00026,0.12498,3.27651
0.555,0.000000,1,0,0,4.422067,5.425703,7.992717,5.058686,4.888785,17.017967,5.881260,10.063830,0,15.154099,3.955277,5.913929,12.721345,0.00011,0.10409,3.27636
0.556,0.000000,1,0,0,4.422087,5.431290,8.289804,5.069802,4.889002,17.006676,5.895586,10.054386,0,15.204501,3.955048,5.913929,12.708945,-0.00007,0.09392,3.27624
0.557,0.000000,1,0,0,4.422052,5.435729,8.586891,5.080918,4.889219,16.995382,5.909911,10.044942,0,15.254903,3.954819,5.913929,12.696545,-0.00004,0.12584,3.27693
0.558,0.000000,1,0,0,4.421998,5.440034,8.874172,5.091980,4.889421,16.984091,5.924237,10.035496,0,15.305453,3.954585,5.913930,12.684093,0.00037,0.10661,3.27759
0.559,0.000000,1,0,0,4.421810,5.443433,8.966971,5.101946,4.889325,16.972807,5.938570,10.026008,0,15.358966,3.954253,5.913941,12.670613,0.00015,0.09515,3.27759
0.560,0.000000,1,0,0,4.421616,5.446730,9.059771,5.111913,4.889228,16.961521,5.952905,10.016519,0,15.412478,3.953921,5.913952,12.657133,0.00007,0.12339,3.27760
0.561,0.000000,1,0,0,4.421379,5.449337,9.152570,5.121879,4.889131,16.950237,5.967238,10.007030,0,15.465991,3.953589,5.913963,12.643653,0.00020,0.10767,3.27783
0.562,0.000000,1,0,0,4.421150,5.451880,9.235597,5.131812,4.889034,16.938938,5.981584,9.997557,0,15.519627,3.953259,5.913979,12.630169,0.00015,0.09740,3.27804
0.563,0.000000,1,0,0,4.420974,5.453979,9.124794,5.141082,4.888919,16.927361,5.996153,9.988375,0,15.575706,3.952948,5.914093,12.616602,0.00015,0.11956,3.27797
0.564,0.000000,1,0,0,4.420789,5.456041,9.013991,5.150352,4.888805,16.915785,6.010722,9.979193,0,15.631787,3.952638,5.914208,12.603035,0.00015,0.10867,3.27789
0.565,0.000000,1,0,0,4.420547,5.457865,8.903189,5.159622,4.888691,16.904207,6.025290,9.970011,0,15.687867,3.952327,5.914323,12.589467,0.00022,0.09846,3.27781
0.566,0.000000,1,0,0,4.420275,5.459649,8.782725,5.168880,4.888569,16.892611,6.039866,9.960825,0,15.743937,3.951988,5.914439,12.575918,0.00022,0.10877,3.27773
0.567,0.000000,1,0,0,4.419807,5.461163,8.470663,5.177900,4.888298,16.880608,6.054594,9.951573,0,15.799797,3.951082,5.914576,12.562725,0.00015,0.10337,3.27734
0.568,0.000000,1,0,0,4.419310,5.462601,8.158601,5.186920,4.888026,16.868603,6.069320,9.942322,0,15.855658,3.950176,5.914713,12.549532,-0.00004,0.10191,3.27698
0.569,0.000000,1,0,0,4.418618,5.463524,7.846538,5.195940,4.887754,16.856600,6.084047,9.933070,0,15.911517,3.949270,5.914850,12.536340,0.00031,0.09980,3.27698
0.570,0.000000,1,0,0,4.417902,5.464342,7.531317,5.204882,4.887488,16.844578,6.098784,9.923815,0,15.967169,3.948321,5.914982,12.523151,0.00022,0.09334,3.27698
0.571,0.000000,1,0,0,4.417024,5.464436,7.153456,5.212252,4.887335,16.832197,6.113719,9.914477,0,16.018686,3.946509,5.915001,12.510066,0.00022,0.09656,3.27714
0.572,0.000000,1,0,0,4.416120,5.464408,6.775595,5.219623,4.887183,16.819817,6.128654,9.905141,0,16.070204,3.944696,5.915020,12.496980,0.00015,0.11117,3.27726
0.573,0.000000,1,0,0,4.415050,5.463547,6.397734,5.226994,4.887031,16.807436,6.143589,9.895803,0,16.121721,3.942883,5.915039,12.483894,0.00004,0.08891,3.27665
0.574,0.000000,1,0,0,4.413951,5.462543,6.020034,5.234246,4.886878,16.795044,6.158532,9.886505,0,16.173117,3.941029,5.915071,12.470819,0.00004,0.08706,3.27607
0.575,0.000000,1,0,0,4.412668,5.460565,5.645535,5.239157,4.886719,16.782440,6.173622,9.877972,0,16.222103,3.938338,5.915358,12.457967,0.00015,0.11483,3.27622
0.576,0.000000,1,0,0,4.411350,5.458421,5.271037,5.244069,4.886559,16.769838,6.188711,9.869439,0,16.271090,3.935647,5.915644,12.445114,0.00004,0.09385,3.27639
0.577,0.000000,1,0,0,4.409805,5.455146,4.896539,5.248980,4.886400,16.757235,6.203800,9.860907,0,16.320076,3.932956,5.915931,12.432261,0.00015,0.08834,3.27700
0.578,0.000000,1,0,0,4.408220,5.451724,4.524363,5.253804,4.886241,16.744633,6.218881,9.852431,0,16.368904,3.930206,5.916216,12.419401,0.00000,0.11764,3.27759
0.579,0.000000,1,0,0,4.406363,5.447293,4.198246,5.256896,4.886082,16.732019,6.233781,9.845097,0,16.414595,3.926287,5.916475,12.406397,0.00011,0.09945,3.27767
0.580,0.000000,1,0,0,4.404463,5.442782,3.872129,5.259988,4.885922,16.719406,6.248682,9.837763,0,16.460283,3.922369,5.916734,12.393393,0.00004,0.09657,3.27773
0.581,0.000000,1,0,0,4.402269,5.437718,3.546012,5.263079,4.885764,16.706793,6.263583,9.830428,0,16.505974,3.918450,5.916992,12.380388,-0.00007,0.11550,3.27750
0.582,0.000000,1,0,0,4.400031,5.432643,3.223990,5.266124,4.885603,16.694174,6.278474,9.823173,0,16.551414,3.914469,5.917238,12.367387,-0.00007,0.10812,3.27729
0.583,0.000000,1,0,0,4.397493,5.427496,2.983180,5.268240,4.885429,16.681461,6.293190,9.817468,0,16.591890,3.909250,5.917228,12.354463,0.00004,0.09870,3.27752
0.584,0.000000,1,0,0,4.394917,5.422383,2.742369,5.270357,4.885255,16.668749,6.307906,9.811764,0,16.632366,3.904032,5.917218,12.341538,0.00004,0.10344,3.27772
0.585,0.000000,1,0,0,4.392086,5.417506,2.501559,5.272473,4.885081,16.656036,6.322622,9.806059,0,16.672842,3.898813,5.917208,12.328614,0.00035,0.12002,3.27711
0.586,0.000000,1,0,0,4.389226,5.412694,2.261990,5.274606,4.884912,16.643314,6.337185,9.800539,0,16.713137,3.893549,5.917198,12.315721,0.00009,0.09745,3.27654
0.587,0.000000,1,0,0,4.386174,5.408326,2.047044,5.277083,4.884834,16.630405,6.348712,9.798676,0,16.749830,3.887389,5.917191,12.303434,0.00009,0.08492,3.27707
0.588,0.000000,1,0,0,4.383106,5.404055,1.832097,5.279560,4.884756,16.617495,6.360239,9.796813,0,16.786522,3.881229,5.917183,12.291148,-0.00007,0.12648,3.27759
0.589,0.000000,1,0,0,4.379930,5.400444,1.617150,5.282037,4.884678,16.604586,6.371765,9.794950,0,16.823215,3.875068,5.917176,12.278862,0.00026,0.09678,3.27775
0.590,0.000000,1,0,0,4.376755,5.396950,1.404932,5.284446,4.884590,16.591696,6.383201,9.793411,0,16.859730,3.868929,5.917155,12.266592,0.00000,0.08705,3.27789
0.591,0.000000,1,0,0,4.373591,5.394260,1.246833,5.285501,4.884305,16.579201,6.392825,9.798327,0,16.892721,3.863196,5.916873,12.254661,-0.00018,0.12511,3.27773
0.592,0.000000,1,0,0,4.370463,5.391686,1.088734,5.286557,4.884020,16.566708,6.402449,9.803244,0,16.925711,3.857463,5.916590,12.242728,0.00002,0.09791,3.27758
0.593,0.000000,1,0,0,4.367586,5.389897,0.930636,5.287613,4.883735,16.554214,6.412073,9.808160,0,16.958702,3.851729,5.916307,12.230796,0.00004,0.09303,3.27743
0.594,0.000000,1,0,0,4.364779,5.388204,0.776615,5.288631,4.883459,16.541716,6.421574,9.813449,0,16.991604,3.846081,5.916030,12.218873,0.00011,0.11946,3.27727
0.595,0.000000,1,0,0,4.362451,5.387170,0.703477,5.288913,4.883383,16.529106,6.428630,9.826142,0,17.022743,3.842124,5.915869,12.207125,0.00015,0.10195,3.27705
0.596,0.000000,1,0,0,4.360197,5.386221,0.630340,5.289196,4.883307,16.516497,6.435686,9.838836,0,17.053885,3.838166,5.915708,12.195376,0.00020,0.08994,3.27682
0.597,0.000000,1,0,0,4.358444,5.385849,0.557203,5.289478,4.883230,16.503887,6.442741,9.851530,0,17.085024,3.834207,5.915546,12.183628,0.00007,0.11242,3.27682
0.598,0.000000,1,0,0,4.356761,5.385558,0.491846,5.289673,4.883155,16.491270,6.449697,9.864521,0,17.116003,3.830353,5.915390,12.171889,0.00026,0.10906,3.27682
0.599,0.000000,1,1,0,4.355547,5.385818,0.580809,5.288137,4.883100,16.478516,6.454665,9.883418,0,17.143785,3.828551,5.915319,12.160342,-0.00015,0.08283,3.27682
0.600,0.000000,0,0,0,4.075802,5.386152,0.669771,5.286601,4.883044,16.465761,6.459634,9.902315,0,17.171568,3.826749,5.915248,12.148795,0.00000,0.10404,3.27683
0.601,0.000000,0,0,0,1.898558,5.386990,0.758733,5.285065,4.882989,16.453007,6.464602,9.921212,0,17.199348,3.824947,5.915177,12.137248,-0.00007,0.11675,3.27706
0.602,0.000000,0,0,0,0.000000,5.387889,0.853548,5.283668,4.882930,16.440275,6.469507,9.940437,0,17.226980,3.823242,5.915111,12.125710,-0.00007,0.07719,3.27729
0.603,0.000000,0,0,0,0.000000,5.389207,1.064424,5.285017,4.882792,16.428007,6.473168,9.966170,0,17.251602,3.823457,5.915122,12.114355,0.00004,0.10656,3.27736
0.604,0.000000,0,0,0,0.000000,5.390579,1.275300,5.286367,4.882654,16.415737,6.476828,9.991902,0,17.276226,3.823673,5.915134,12.103000,-0.00007,0.11371,3.27744
0.605,0.000000,0,0,0,0.000000,5.392324,1.486176,5.287717,4.882516,16.403469,6.480489,10.017635,0,17.300850,3.823888,5.915145,12.091644,0.00000,0.07265,3.27767
0.606,0.000000,0,0,0,0.000000,5.394130,1.697612,5.289114,4.882378,16.391201,6.484083,10.043632,0,17.325388,3.824168,5.915135,12.080289,0.00011,0.10930,3.27787
0.607,0.000000,0,0,0,0.000000,5.396349,1.920144,5.291438,4.882238,16.378977,6.486362,10.074870,0,17.348242,3.825735,5.914693,12.068933,0.00007,0.11237,3.27734
0.608,0.000000,0,0,0,0.000000,5.398641,2.142675,5.293762,4.882098,16.366751,6.488642,10.106108,0,17.371094,3.827302,5.914251,12.057576,0.00000,0.07782,3.27682
0.609,0.000000,0,0,0,0.000000,5.401426,2.365206,5.296086,4.881958,16.354525,6.490921,10.137345,0,17.393948,3.828868,5.913809,12.046220,0.00000,0.11804,3.27667
0.610,0.000000,0,0,0,0.000000,5.404297,2.583751,5.298511,4.881826,16.342279,6.493129,10.168794,0,17.416763,3.830486,5.913370,12.034924,0.00031,0.10977,3.27651
0.611,0.000000,0,0,0,0.000000,5.407753,2.723223,5.302922,4.881877,16.329636,6.493919,10.204421,0,17.438854,3.833114,5.912996,12.024828,0.00018,0.08124,3.27628
0.612,0.000000,0,0,0,0.000000,5.411316,2.862696,5.307333,4.881927,16.316992,6.494708,10.240047,0,17.460947,3.835742,5.912622,12.014732,0.00011,0.12246,3.27608
0.613,0.000000,0,0,0,0.000000,5.415601,3.002168,5.311744,4.881978,16.304350,6.495497,10.275675,0,17.483038,3.838370,5.912249,12.004637,0.00000,0.10421,3.27646
0.614,0.000000,0,0,0,0.000000,5.420015,3.135103,5.316096,4.882035,16.291719,6.496234,10.311464,0,17.505068,3.841034,5.911878,11.994526,0.00020,0.08469,3.27684
0.615,0.000000,0,0,0,0.000000,5.425313,3.138384,5.319284,4.882220,16.279371,6.495928,10.350484,0,17.525841,3.844419,5.911556,11.984113,-0.00002,0.12260,3.27722
0.616,0.000000,0,0,0,0.000000,5.430758,3.141665,5.322473,4.882405,16.267021,6.495623,10.389503,0,17.546616,3.847805,5.911234,11.973700,0.00015,0.10174,3.27759
0.617,0.000000,0,0,0,0.000000,5.437215,3.144946,5.325662,4.882591,16.254673,6.495317,10.428524,0,17.567389,3.851190,5.910912,11.963287,0.00015,0.08734,3.27759
0.618,0.000000,0,0,0,0.000000,5.443833,3.144831,5.328850,4.882782,16.242369,6.494984,10.467728,0,17.588160,3.854610,5.910596,11.952874,0.00007,0.12748,3.27758
0.619,0.000000,0,0,0,0.000000,5.451550,3.077368,5.332028,4.883105,16.230951,6.494091,10.510582,0,17.608864,3.858728,5.910404,11.942460,0.00015,0.10497,3.27735
0.620,0.000000,0,0,0,0.000000,5.459435,3.009906,5.335206,4.883427,16.219534,6.493197,10.553437,0,17.629566,3.862846,5.910212,11.932046,0.00020,0.09108,3.27712
0.621,0.000000,0,0,0,0.000000,5.468463,2.942443,5.338384,4.883749,16.208117,6.492304,10.596292,0,17.650270,3.866964,5.910020,11.921633,0.00026,0.12574,3.27697
0.622,0.000000,0,0,0,0.000000,5.477651,2.874566,5.341528,4.884074,16.196703,6.491390,10.639319,0,17.671019,3.871088,5.909827,11.911194,0.00004,0.09977,3.27684
0.623,0.000000,0,0,0,0.000000,5.487927,2.798466,5.343994,4.884442,16.185333,6.490064,10.685770,0,17.692678,3.875333,5.909619,11.900257,0.00015,0.09610,3.27714
0.624,0.000000,0,0,0,0.000000,5.498330,2.722366,5.346460,4.884810,16.173964,6.488738,10.732221,0,17.714336,3.879578,5.909410,11.889321,0.00020,0.11424,3.27742
0.625,0.000000,0,0,0,0.000000,5.509595,2.646266,5.348926,4.885179,16.162594,6.487411,10.778671,0,17.735996,3.883823,5.909202,11.878385,0.00004,0.10798,3.27688
0.626,0.000000,0,0,0,0.000000,5.520948,2.574227,5.351399,4.885547,16.151237,6.486082,10.825221,0,17.757683,3.888076,5.908985,11.867430,0.00026,0.09990,3.27638
0.627,0.000000,0,0,0,0.000000,5.532901,2.582756,5.353997,4.885921,16.140144,6.484705,10.873743,0,17.779921,3.892492,5.908583,11.856108,-0.00018,0.08795,3.27676
0.628,0.000000,0,0,0,0.000000,5.544916,2.591284,5.356596,4.886294,16.129053,6.483329,10.922264,0,17.802160,3.896908,5.908182,11.844786,0.00026,0.11782,3.27712
0.629,0.000000,0,0,0,0.000000,5.557350,2.599813,5.359194,4.886668,16.117960,6.481952,10.970786,0,17.824398,3.901323,5.907780,11.833463,0.00000,0.09769,3.27697
0.630,0.000000,0,0,0,0.000000,5.569819,2.615493,5.361745,4.887039,16.106886,6.480571,11.019391,0,17.846590,3.905762,5.907376,11.822153,-0.00007,0.07584,3.27684
0.631,0.000000,0,0,0,0.000000,5.582529,2.773026,5.363367,4.887365,16.096142,6.479099,11.069648,0,17.867840,3.910661,5.906924,11.811078,-0.00007,0.12533,3.27730
0.632,0.000000,0,0,0,0.000000,5.595241,2.930558,5.364988,4.887691,16.085398,6.477627,11.119905,0,17.889090,3.915561,5.906472,11.800004,-0.00007,0.09761,3.27773
0.633,0.000000,0,0,0,0.000000,5.607966,3.088091,5.366609,4.888018,16.074654,6.476155,11.170161,0,17.910339,3.920460,5.906020,11.788929,-0.00002,0.07477,3.27742
0.634,0.000000,0,0,0,0.000000,5.620667,3.253765,5.368292,4.888352,16.063921,6.474681,11.220454,0,17.931494,3.925390,5.905557,11.777857,0.00015,0.12143,3.27712
0.635,0.000000,0,0,0,0.000000,5.633204,3.580915,5.371197,4.888834,16.053417,6.473162,11.271446,0,17.950771,3.930936,5.904883,11.766825,0.00015,0.10268,3.27689
0.636,0.000000,0,0,0,0.000000,5.645711,3.908066,5.374102,4.889316,16.042913,6.471642,11.322438,0,17.970049,3.936481,5.904208,11.755793,-0.00007,0.08196,3.27669
0.637,0.000000,0,0,0,0.000000,5.658029,4.235216,5.377007,4.889798,16.032410,6.470123,11.373430,0,17.989325,3.942027,5.903534,11.744761,-0.00007,0.10608,3.27715
0.638,0.000000,0,0,0,0.000000,5.670319,4.569067,5.380000,4.890280,16.021923,6.468591,11.424395,0,18.008444,3.947604,5.902860,11.733723,0.00028,0.10982,3.27759
0.639,0.000000,0,0,0,0.000000,5.682422,5.035823,5.384715,4.890750,16.011745,6.466808,11.474804,0,18.024422,3.953795,5.902193,11.722567,0.00018,0.09092,3.27751
0.640,0.000000,0,0,0,0.000000,5.694493,5.502580,5.389431,4.891220,16.001568,6.465025,11.525212,0,18.040401,3.959987,5.901525,11.711411,0.00000,0.08591,3.27743
0.641,0.000000,0,0,0,0.000000,5.706340,5.969336,5.394147,4.891690,15.991391,6.463243,11.575622,0,18.056379,3.966179,5.900858,11.700254,0.00018,0.12056,3.27728
0.642,0.000000,0,0,0,0.000000,5.718154,6.436837,5.399029,4.892155,15.981199,6.461462,11.625856,0,18.072220,3.972400,5.900180,11.689109,0.00000,0.09639,3.27712
0.643,0.000000,0,0,0,0.000000,5.729739,6.919103,5.407212,4.892502,15.970729,6.459734,11.672647,0,18.085352,3.979194,5.899291,11.678175,-0.00007,0.07042,3.27689
0.644,0.000000,0,0,0,0.000000,5.741305,7.401369,5.415395,4.892850,15.960259,6.458006,11.719439,0,18.098484,3.985989,5.898402,11.667241,0.00009,0.12604,3.27667
0.645,0.000000,0,0,0,0.000000,5.752736,7.883635,5.423578,4.893198,15.949789,6.456277,11.766229,0,18.111616,3.992783,5.897512,11.656307,0.00004,0.10895,3.27667
0.646,0.000000,0,0,0,0.000000,5.764166,8.358514,5.431824,4.893540,15.939320,6.454533,11.812868,0,18.124590,3.999596,5.896602,11.645390,0.00022,0.07254,3.27667
0.647,0.000000,0,0,0,0.000000,5.775586,8.686873,5.441314,4.893774,15.928868,6.452461,11.856492,0,18.134398,4.006782,5.895257,11.634772,0.00007,0.12421,3.27667
0.648,0.000000,0,0,0,0.000000,5.787013,9.015233,5.450804,4.894007,15.918416,6.450390,11.900117,0,18.144205,4.013968,5.893913,11.624155,0.00000,0.11684,3.27668
0.649,0.000000,0,0,0,0.000000,5.798486,9.343593,5.460294,4.894241,15.907965,6.448318,11.943742,0,18.154013,4.021153,5.892568,11.613538,0.00022,0.08775,3.27699
0.650,0.000000,0,0,0,0.000000,5.809968,9.659683,5.469898,4.894480,15.897519,6.446246,11.987297,0,18.163708,4.028402,5.891212,11.602904,0.00011,0.11381,3.27728
0.651,0.000000,0,0,0,0.000000,5.821516,9.732430,5.481754,4.894823,15.887186,6.444155,12.029487,0,18.171198,4.036891,5.889637,11.591932,0.00004,0.12385,3.27712
0.652,0.000000,0,0,0,0.000000,5.833070,9.805178,5.493610,4.895166,15.876854,6.442063,12.071676,0,18.178686,4.045382,5.888060,11.580961,0.00018,0.10083,3.27699
0.653,0.000000,0,0,0,0.000000,5.844671,9.877925,5.505466,4.895510,15.866521,6.439971,12.113866,0,18.186176,4.053872,5.886484,11.569989,0.00004,0.08728,3.27729
0.654,0.000000,0,0,0,0.000000,5.856265,9.938690,5.517283,4.895843,15.856178,6.437874,12.156003,0,18.193562,4.062444,5.884910,11.559018,0.00022,0.12396,3.27759
0.655,0.000000,0,0,0,0.000000,5.867812,9.761811,5.528328,4.895980,15.845629,6.435656,12.197103,0,18.198898,4.072643,5.883377,11.548050,0.00026,0.10860,3.27751
0.656,0.000000,0,0,0,0.000000,5.879331,9.584932,5.539373,4.896118,15.835079,6.433438,12.238203,0,18.204233,4.082843,5.881845,11.537081,-0.00011,0.08570,3.27741
0.657,0.000000,0,0,0,0.000000,5.890658,9.408053,5.550418,4.896255,15.824530,6.431221,12.279303,0,18.209568,4.093043,5.880312,11.526113,0.00020,0.12239,3.27680
0.658,0.393641,0,0,0,0.000000,5.901937,9.226727,5.561348,4.896391,15.813987,6.429005,12.320377,0,18.214781,4.103314,5.878789,11.515139,0.00037,0.11981,3.27625
