"Time","46 sw offset","45 sw onset","34 FRx (cm)","29 HRx (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
5.30,0,0,19.084524,13.955369,0.00336,0.00079,0.00059,0.00084,0.00102,0.00097,0.00071,0.00057,-0.00007,0.09564,3.27770
5.31,0,0,19.145323,13.861820,0.00321,0.00078,0.00056,0.00085,0.00097,0.00106,0.00070,0.00054,0.00015,0.09639,3.27795
5.32,0,0,19.197738,13.715257,0.00469,0.00081,0.00058,0.00092,0.00066,0.00102,0.00068,0.00050,0.00017,0.09689,3.27724
5.33,0,0,19.268936,13.604055,0.00438,0.00147,0.00062,0.00096,0.00063,0.00093,0.00063,0.00052,0.00015,0.09659,3.27725
5.34,0,0,19.301808,13.536831,0.00341,0.00144,0.00062,0.00093,0.00064,0.00092,0.00063,0.00057,0.00006,0.09594,3.27721
5.35,0,0,19.295730,13.438023,0.00303,0.00131,0.00058,0.00107,0.00075,0.00108,0.00066,0.00053,0.00031,0.09585,3.27741
5.36,0,0,19.301222,13.302365,0.00264,0.00176,0.00057,0.00096,0.00083,0.00107,0.00065,0.00061,-0.00011,0.09564,3.27706
5.37,0,0,19.330359,13.195389,0.00201,0.00161,0.00059,0.00096,0.00098,0.00096,0.00062,0.00065,0.00002,0.09556,3.27767
5.38,0,0,19.203987,13.100332,0.00125,0.00117,0.00060,0.00099,0.00134,0.00099,0.00059,0.00066,0.00000,0.09551,3.27706
5.39,0,0,19.059098,12.984668,0.00208,0.00119,0.00066,0.00088,0.00139,0.00106,0.00065,0.00082,0.00011,0.09528,3.27735
5.40,0,0,18.916601,12.885963,0.00185,0.00114,0.00068,0.00090,0.00134,0.00107,0.00070,0.00087,0.00004,0.09537,3.27669
5.41,0,0,18.832929,12.789893,0.00139,0.00165,0.00060,0.00102,0.00155,0.00115,0.00063,0.00086,0.00015,0.09547,3.27830
5.42,0,0,18.795132,12.707128,0.00245,0.00242,0.00062,0.00105,0.00131,0.00110,0.00065,0.00070,0.00002,0.09534,3.27764
5.43,0,0,18.668838,12.557049,0.00242,0.00160,0.00061,0.00082,0.00143,0.00095,0.00072,0.00055,0.00031,0.09564,3.27672
5.44,0,0,18.536636,12.429596,0.00223,0.00120,0.00065,0.00082,0.00175,0.00097,0.00061,0.00070,0.00017,0.09666,3.27738
5.45,0,0,18.336932,12.321002,0.00247,0.00160,0.00068,0.00088,0.00119,0.00090,0.00060,0.00067,0.00002,0.09698,3.27773
5.46,0,0,18.232733,12.251610,0.00165,0.00153,0.00060,0.00074,0.00092,0.00081,0.00065,0.00056,0.00028,0.09719,3.27689
5.47,0,0,18.177540,12.196280,0.00100,0.00100,0.00055,0.00071,0.00102,0.00080,0.00071,0.00078,0.00000,0.09712,3.27701
5.48,0,0,18.085056,12.084129,0.00129,0.00114,0.00057,0.00069,0.00112,0.00083,0.00067,0.00077,0.00042,0.09627,3.27744
5.49,0,0,18.004467,12.014526,0.00147,0.00170,0.00056,0.00067,0.00117,0.00079,0.00063,0.00058,-0.00013,0.09519,3.27764
5.50,0,0,17.912394,11.922189,0.00116,0.00142,0.00059,0.00065,0.00091,0.00076,0.00069,0.00057,0.00028,0.09516,3.27691
5.51,0,0,17.790697,11.831145,0.00159,0.00320,0.00062,0.00063,0.00066,0.00093,0.00082,0.00072,0.00002,0.09571,3.27769
5.52,0,1,17.636840,11.829986,0.00286,0.00741,0.00073,0.00067,0.00058,0.00110,0.00113,0.00110,-0.00011,0.09563,3.27718
5.53,0,0,17.517400,11.841076,0.00432,0.00823,0.00171,0.00076,0.00070,0.00108,0.00159,0.00114,0.00004,0.09503,3.27703
5.54,0,0,17.438067,12.030719,0.00434,0.00530,0.00327,0.00074,0.00079,0.00087,0.00182,0.00089,0.00015,0.09431,3.27741
5.55,0,0,17.298463,12.473029,0.00293,0.00357,0.00464,0.00069,0.00088,0.00071,0.00289,0.00139,0.00015,0.09407,3.27770
5.56,0,0,17.196323,12.839374,0.00239,0.00424,0.00567,0.00077,0.00097,0.00082,0.00389,0.00156,-0.00004,0.09476,3.27709
5.57,0,0,17.027927,13.112763,0.00232,0.00300,0.00481,0.00073,0.00087,0.00083,0.00393,0.00147,0.00028,0.09635,3.27747
5.58,0,0,16.922115,13.348047,0.00181,0.00192,0.00401,0.00067,0.00080,0.00102,0.00606,0.00169,-0.00009,0.09714,3.27730
5.59,0,0,16.770150,13.581336,0.00110,0.00272,0.00414,0.00070,0.00100,0.00103,0.01008,0.00188,0.00013,0.09663,3.27774
5.60,0,0,16.691900,13.817459,0.00068,0.00246,0.00284,0.00065,0.00130,0.00073,0.01416,0.00230,0.00000,0.09572,3.27727
5.61,0,0,16.587515,13.948129,0.00069,0.00155,0.00173,0.00060,0.00153,0.00078,0.01602,0.00238,-0.00002,0.09506,3.27687
5.62,0,0,16.517225,14.217933,0.00062,0.00088,0.00130,0.00060,0.00140,0.00079,0.01726,0.00247,0.00028,0.09494,3.27782
5.63,0,0,16.415141,14.399566,0.00060,0.00061,0.00125,0.00059,0.00151,0.00074,0.01829,0.00246,0.00013,0.09557,3.27664
5.64,0,0,16.296699,14.542609,0.00073,0.00064,0.00117,0.00057,0.00147,0.00081,0.01373,0.00189,0.00011,0.09499,3.27655
5.65,1,0,16.218325,14.663767,0.00075,0.00065,0.00094,0.00074,0.00107,0.00081,0.00855,0.00119,0.00004,0.09431,3.27744
5.66,0,0,16.098282,14.705416,0.00080,0.00071,0.00094,0.00123,0.00092,0.00091,0.00468,0.00081,0.00026,0.09406,3.27730
5.67,0,0,16.005287,14.647936,0.00208,0.00075,0.00080,0.00131,0.00075,0.00111,0.00144,0.00062,0.00000,0.09512,3.27752
5.68,0,0,15.923084,14.537273,0.00317,0.00067,0.00071,0.00088,0.00063,0.00103,0.00101,0.00054,0.00037,0.09612,3.27699
5.69,0,0,15.844908,14.408593,0.00318,0.00063,0.00073,0.00096,0.00071,0.00101,0.00073,0.00053,0.00002,0.09595,3.27830
5.70,0,0,15.869730,14.316569,0.00231,0.00065,0.00067,0.00116,0.00083,0.00109,0.00077,0.00057,0.00015,0.09512,3.27686
5.71,0,0,16.220179,14.189929,0.00220,0.00064,0.00068,0.00109,0.00090,0.00096,0.00082,0.00054,-0.00011,0.09498,3.27713
5.72,0,0,16.852524,14.106025,0.00387,0.00066,0.00080,0.00081,0.00076,0.00082,0.00079,0.00052,0.00031,0.09529,3.27644
5.73,0,0,17.299996,14.012397,0.00428,0.00067,0.00077,0.00067,0.00062,0.00077,0.00077,0.00051,0.00017,0.09625,3.27718
5.74,0,0,17.626355,13.856314,0.00319,0.00063,0.00090,0.00069,0.00086,0.00077,0.00073,0.00048,0.00017,0.09607,3.27708
5.75,0,0,17.904485,13.712007,0.00296,0.00063,0.00088,0.00076,0.00120,0.00089,0.00072,0.00049,0.00042,0.09520,3.27762
5.76,0,0,18.253279,13.592453,0.00339,0.00063,0.00061,0.00091,0.00163,0.00093,0.00087,0.00057,0.00015,0.09411,3.27745
5.77,0,0,18.558728,13.496447,0.00327,0.00069,0.00064,0.00107,0.00194,0.00100,0.00088,0.00060,-0.00013,0.09346,3.27708
5.78,0,0,18.736279,13.379619,0.00306,0.00070,0.00070,0.00096,0.00165,0.00103,0.00078,0.00055,0.00006,0.09391,3.27755
5.79,0,0,18.798867,13.251909,0.00353,0.00059,0.00078,0.00077,0.00134,0.00103,0.00068,0.00050,0.00004,0.09449,3.27730
5.80,0,0,18.843935,13.159170,0.00327,0.00054,0.00077,0.00081,0.00143,0.00105,0.00066,0.00048,0.00039,0.09496,3.27701
5.81,0,0,18.883521,13.046549,0.00170,0.00062,0.00070,0.00081,0.00123,0.00104,0.00070,0.00052,0.00013,0.09477,3.27774
5.82,0,0,18.908653,12.923292,0.00188,0.00074,0.00071,0.00095,0.00128,0.00103,0.00067,0.00056,0.00031,0.09449,3.27669
5.83,0,0,18.902858,12.787439,0.00241,0.00120,0.00068,0.00091,0.00113,0.00082,0.00070,0.00053,0.00031,0.09413,3.27713
5.84,0,0,18.949879,12.712642,0.00241,0.00156,0.00063,0.00093,0.00076,0.00089,0.00071,0.00051,0.00002,0.09478,3.27718
5.85,0,0,18.965618,12.598816,0.00184,0.00141,0.00063,0.00102,0.00116,0.00096,0.00069,0.00051,0.00015,0.09538,3.27701
5.86,0,0,18.920635,12.515648,0.00183,0.00128,0.00059,0.00090,0.00141,0.00081,0.00065,0.00053,0.00017,0.09568,3.27647
5.87,0,0,18.813517,12.413646,0.00221,0.00101,0.00060,0.00078,0.00139,0.00082,0.00062,0.00052,0.00024,0.09537,3.27735
5.88,0,0,18.714120,12.323897,0.00180,0.00074,0.00066,0.00079,0.00131,0.00085,0.00067,0.00050,0.00013,0.09501,3.27728
5.89,0,0,18.548846,12.244998,0.00177,0.00133,0.00068,0.00110,0.00120,0.00094,0.00073,0.00075,0.00000,0.09496,3.27731
5.90,0,0,18.464104,12.154291,0.00174,0.00131,0.00068,0.00115,0.00134,0.00100,0.00070,0.00079,0.00024,0.09497,3.27665
5.91,0,0,18.340901,12.056317,0.00161,0.00091,0.00062,0.00096,0.00134,0.00091,0.00068,0.00074,0.00028,0.09498,3.27705
5.92,0,0,18.201722,11.956624,0.00164,0.00094,0.00060,0.00081,0.00116,0.00078,0.00061,0.00123,0.00011,0.09502,3.27778
5.93,0,0,18.095617,11.838187,0.00219,0.00123,0.00057,0.00079,0.00128,0.00073,0.00069,0.00103,-0.00011,0.09476,3.27735
5.94,0,0,17.981960,11.726710,0.00213,0.00149,0.00052,0.00086,0.00102,0.00082,0.00071,0.00052,-0.00009,0.09532,3.27777
5.95,0,0,17.852405,11.619046,0.00145,0.00125,0.00057,0.00082,0.00104,0.00086,0.00059,0.00053,-0.00011,0.09647,3.27806
5.96,0,0,17.761542,11.524875,0.00165,0.00205,0.00059,0.00075,0.00103,0.00073,0.00073,0.00059,0.00002,0.09661,3.27710
5.97,0,0,17.659843,11.474287,0.00161,0.00281,0.00060,0.00059,0.00066,0.00068,0.00079,0.00074,0.00011,0.09668,3.27764
5.98,0,1,17.540692,11.412240,0.00287,0.00538,0.00085,0.00074,0.00064,0.00100,0.00133,0.00100,0.00013,0.09590,3.27705
5.99,0,0,17.438598,11.451890,0.00468,0.00776,0.00187,0.00078,0.00073,0.00113,0.00185,0.00119,0.00026,0.09479,3.27695
6.00,0,0,17.266189,11.728704,0.00526,0.00678,0.00318,0.00067,0.00084,0.00092,0.00158,0.00133,0.00002,0.09449,3.27767
6.01,0,0,17.200218,12.242442,0.00417,0.00531,0.00354,0.00064,0.00093,0.00078,0.00282,0.00164,0.00013,0.09498,3.27744
6.02,0,0,17.069705,12.578704,0.00310,0.00548,0.00369,0.00060,0.00091,0.00079,0.00326,0.00150,0.00002,0.09511,3.27788
6.03,0,0,16.953151,12.842307,0.00388,0.00531,0.00386,0.00060,0.00083,0.00086,0.00288,0.00136,0.00015,0.09535,3.27715
6.04,0,0,16.855764,13.093046,0.00335,0.00349,0.00429,0.00067,0.00086,0.00084,0.00389,0.00141,0.00000,0.09558,3.27754
6.05,0,0,16.746090,13.244560,0.00262,0.00315,0.00423,0.00067,0.00077,0.00081,0.00535,0.00119,0.00011,0.09565,3.27682
6.06,0,0,16.655200,13.431047,0.00244,0.00317,0.00367,0.00062,0.00075,0.00077,0.00643,0.00151,0.00039,0.09545,3.27718
6.07,0,0,16.544120,13.630988,0.00191,0.00182,0.00296,0.00056,0.00079,0.00078,0.00624,0.00163,0.00002,0.09551,3.27718
6.08,0,0,16.472509,13.837332,0.00127,0.00069,0.00221,0.00048,0.00088,0.00071,0.01103,0.00132,0.00028,0.09610,3.27747
6.09,0,0,16.367304,14.076349,0.00064,0.00057,0.00164,0.00049,0.00129,0.00066,0.01329,0.00116,0.00015,0.09635,3.27774
6.10,0,0,16.300555,14.369470,0.00062,0.00054,0.00098,0.00052,0.00157,0.00068,0.01444,0.00107,0.00015,0.09594,3.27769
6.11,0,0,16.218447,14.768522,0.00079,0.00055,0.00094,0.00068,0.00180,0.00067,0.01423,0.00095,0.00015,0.09549,3.27689
6.12,0,0,16.095617,15.122566,0.00094,0.00057,0.00122,0.00100,0.00158,0.00096,0.00723,0.00070,0.00013,0.09465,3.27718
6.13,1,0,16.007887,15.270579,0.00087,0.00067,0.00130,0.00106,0.00121,0.00120,0.00547,0.00070,0.00015,0.09440,3.27701
6.14,0,0,15.986970,15.216941,0.00162,0.00085,0.00082,0.00100,0.00120,0.00118,0.00372,0.00072,0.00046,0.09476,3.27713
6.15,0,0,16.113602,15.054830,0.00349,0.00096,0.00057,0.00118,0.00083,0.00141,0.00104,0.00059,-0.00009,0.09521,3.27772
6.16,0,0,16.570435,14.950548,0.00299,0.00102,0.00071,0.00115,0.00063,0.00128,0.00089,0.00054,0.00013,0.09614,3.27703
6.17,0,0,16.944617,14.854255,0.00198,0.00085,0.00072,0.00107,0.00070,0.00105,0.00068,0.00055,0.00015,0.09747,3.27747
6.18,0,0,17.319753,14.746199,0.00233,0.00059,0.00063,0.00108,0.00068,0.00096,0.00078,0.00049,0.00004,0.09720,3.27760
6.19,0,0,17.655393,14.611291,0.00275,0.00057,0.00068,0.00090,0.00060,0.00099,0.00088,0.00048,0.00017,0.09667,3.27748
6.20,0,0,17.939009,14.504677,0.00334,0.00063,0.00070,0.00080,0.00068,0.00105,0.00078,0.00051,0.00013,0.09582,3.27784
6.21,0,0,18.232504,14.432049,0.00304,0.00062,0.00068,0.00092,0.00070,0.00100,0.00064,0.00051,0.00017,0.09487,3.27766
6.22,0,0,18.429206,14.288521,0.00291,0.00081,0.00070,0.00096,0.00058,0.00101,0.00068,0.00054,0.00004,0.09477,3.27779
6.23,0,0,18.643761,14.106046,0.00403,0.00084,0.00069,0.00083,0.00055,0.00093,0.00066,0.00054,0.00004,0.09488,3.27756
6.24,0,0,18.787683,14.003177,0.00430,0.00076,0.00064,0.00075,0.00066,0.00092,0.00064,0.00054,0.00013,0.09523,3.27728
6.25,0,0,18.898498,13.907868,0.00472,0.00076,0.00072,0.00078,0.00092,0.00086,0.00069,0.00051,0.00026,0.09521,3.27721
6.26,0,0,18.940427,13.770676,0.00459,0.00091,0.00091,0.00076,0.00105,0.00096,0.00075,0.00051,0.00011,0.09516,3.27701
6.27,0,0,18.935274,13.678255,0.00326,0.00093,0.00082,0.00076,0.00092,0.00096,0.00070,0.00056,-0.00011,0.09508,3.27719
6.28,0,0,18.942819,13.588946,0.00257,0.00089,0.00067,0.00094,0.00103,0.00096,0.00066,0.00062,0.00013,0.09485,3.27727
6.29,0,0,18.912589,13.458897,0.00268,0.00083,0.00066,0.00089,0.00108,0.00101,0.00070,0.00068,0.00026,0.09480,3.27695
6.30,0,0,18.864529,13.311154,0.00283,0.00136,0.00076,0.00137,0.00120,0.00096,0.00074,0.00062,0.00015,0.09517,3.27776
6.31,0,0,18.882113,13.188998,0.00330,0.00172,0.00074,0.00136,0.00102,0.00091,0.00075,0.00052,-0.00013,0.09511,3.27709
6.32,0,0,18.912362,13.134297,0.00365,0.00164,0.00070,0.00079,0.00077,0.00092,0.00070,0.00050,0.00015,0.09484,3.27784
6.33,0,0,18.952607,12.986286,0.00282,0.00138,0.00068,0.00178,0.00097,0.00113,0.00067,0.00063,0.00024,0.09467,3.27691
6.34,0,0,19.007635,12.899601,0.00252,0.00127,0.00055,0.00187,0.00079,0.00118,0.00059,0.00075,-0.00011,0.09499,3.27756
6.35,0,0,19.059598,12.796110,0.00164,0.00136,0.00057,0.00199,0.00071,0.00112,0.00063,0.00081,0.00002,0.09506,3.27730
6.36,0,0,19.094530,12.678351,0.00167,0.00115,0.00060,0.00268,0.00175,0.00116,0.00067,0.00092,-0.00013,0.09470,3.27713
6.37,0,0,18.989225,12.570657,0.00245,0.00133,0.00064,0.00369,0.00219,0.00131,0.00071,0.00116,0.00015,0.09435,3.27715
6.38,0,0,18.868648,12.432786,0.00197,0.00114,0.00070,0.00292,0.00161,0.00133,0.00078,0.00120,0.00000,0.09450,3.27744
6.39,0,0,18.772510,12.336163,0.00210,0.00098,0.00072,0.00152,0.00164,0.00117,0.00066,0.00102,0.00013,0.09569,3.27706
6.40,0,0,18.601389,12.240107,0.00276,0.00154,0.00067,0.00236,0.00184,0.00115,0.00065,0.00101,0.00039,0.09665,3.27718
6.41,0,0,18.413573,12.158057,0.00281,0.00199,0.00065,0.00158,0.00161,0.00102,0.00078,0.00083,0.00000,0.09633,3.27759
6.42,0,0,18.323562,12.066476,0.00262,0.00196,0.00064,0.00081,0.00140,0.00099,0.00083,0.00062,0.00026,0.09558,3.27681
6.43,0,0,18.267215,11.963811,0.00265,0.00245,0.00067,0.00075,0.00148,0.00103,0.00076,0.00067,0.00017,0.09472,3.27742
6.44,0,0,18.145546,11.864756,0.00238,0.00208,0.00067,0.00065,0.00146,0.00084,0.00067,0.00062,0.00004,0.09432,3.27705
6.45,0,0,18.033636,11.787379,0.00181,0.00236,0.00056,0.00067,0.00104,0.00069,0.00078,0.00069,-0.00011,0.09511,3.27715
6.46,0,0,17.939756,11.697813,0.00141,0.00250,0.00060,0.00058,0.00080,0.00067,0.00092,0.00099,-0.00004,0.09554,3.27737
6.47,0,0,17.809420,11.655681,0.00124,0.00210,0.00062,0.00064,0.00115,0.00074,0.00080,0.00116,0.00002,0.09472,3.27739
6.48,0,0,17.702950,11.578527,0.00147,0.00366,0.00057,0.00065,0.00109,0.00090,0.00089,0.00086,0.00011,0.09398,3.27754
6.49,0,1,17.560892,11.503216,0.00258,0.00623,0.00126,0.00074,0.00083,0.00122,0.00143,0.00101,0.00013,0.09396,3.27718
6.50,0,0,17.479597,11.534031,0.00393,0.00787,0.00195,0.00084,0.00102,0.00124,0.00163,0.00153,0.00015,0.09420,3.27769
6.51,0,0,17.344595,11.788503,0.00372,0.00639,0.00315,0.00077,0.00099,0.00089,0.00158,0.00145,0.00002,0.09456,3.27761
6.52,0,0,17.241299,12.236397,0.00341,0.00585,0.00457,0.00077,0.00093,0.00074,0.00208,0.00111,0.00028,0.09475,3.27728
6.53,0,0,17.177401,12.569185,0.00311,0.00559,0.00427,0.00069,0.00082,0.00078,0.00197,0.00102,0.00000,0.09459,3.27782
6.54,0,0,17.037685,12.813346,0.00315,0.00490,0.00354,0.00063,0.00074,0.00079,0.00198,0.00113,0.00024,0.09485,3.27664
6.55,0,0,16.882826,13.011556,0.00270,0.00447,0.00359,0.00069,0.00081,0.00082,0.00267,0.00132,0.00011,0.09515,3.27767
6.56,0,0,16.783277,13.148276,0.00240,0.00300,0.00486,0.00067,0.00086,0.00077,0.00482,0.00161,-0.00011,0.09581,3.27722
6.57,0,0,16.692417,13.270951,0.00246,0.00302,0.00500,0.00064,0.00090,0.00075,0.00596,0.00155,0.00026,0.09537,3.27854
6.58,0,0,16.582376,13.455710,0.00142,0.00232,0.00347,0.00057,0.00082,0.00076,0.00728,0.00150,0.00035,0.09474,3.27699
6.59,0,0,16.512952,13.619632,0.00066,0.00069,0.00246,0.00050,0.00084,0.00073,0.00932,0.00145,0.00011,0.09404,3.27720
6.60,0,0,16.430125,13.805974,0.00062,0.00067,0.00198,0.00056,0.00076,0.00072,0.00870,0.00117,0.00002,0.09388,3.27689
6.61,0,0,16.364818,14.036070,0.00058,0.00060,0.00136,0.00057,0.00087,0.00070,0.01154,0.00111,0.00024,0.09417,3.27740
6.62,0,0,16.255598,14.306948,0.00064,0.00054,0.00087,0.00051,0.00133,0.00071,0.01540,0.00124,0.00026,0.09496,3.27764
6.63,0,0,16.139331,14.681206,0.00069,0.00053,0.00084,0.00064,0.00155,0.00070,0.01394,0.00112,0.00013,0.09454,3.27701
6.64,0,0,16.014153,15.044791,0.00078,0.00061,0.00105,0.00092,0.00134,0.00092,0.00689,0.00103,0.00000,0.09378,3.27769
6.65,1,0,15.942085,15.167780,0.00099,0.00085,0.00119,0.00096,0.00125,0.00121,0.00164,0.00084,0.00002,0.09383,3.27690
6.66,0,0,15.934659,15.139080,0.00161,0.00084,0.00173,0.00090,0.00103,0.00117,0.00100,0.00055,0.00004,0.09451,3.27722
6.67,0,0,16.099713,15.046253,0.00308,0.00083,0.00155,0.00107,0.00076,0.00104,0.00102,0.00056,0.00011,0.09576,3.27762
6.68,0,0,16.593109,14.967436,0.00332,0.00087,0.00064,0.00103,0.00069,0.00097,0.00099,0.00055,0.00017,0.09648,3.27734
6.69,0,0,17.037383,14.853413,0.00229,0.00063,0.00078,0.00092,0.00081,0.00090,0.00097,0.00051,0.00011,0.09618,3.27698
6.70,0,0,17.470689,14.728193,0.00209,0.00058,0.00077,0.00103,0.00100,0.00095,0.00103,0.00053,-0.00013,0.09488,3.27784
6.71,0,0,17.897083,14.640554,0.00232,0.00064,0.00069,0.00090,0.00111,0.00094,0.00114,0.00054,0.00022,0.09394,3.27705
6.72,0,0,18.246134,14.542330,0.00238,0.00065,0.00064,0.00081,0.00123,0.00100,0.00103,0.00053,0.00015,0.09343,3.27723
6.73,0,0,18.616327,14.408890,0.00249,0.00060,0.00057,0.00082,0.00112,0.00099,0.00085,0.00054,0.00013,0.09367,3.27720
6.74,0,0,18.818060,14.297214,0.00341,0.00073,0.00074,0.00071,0.00079,0.00085,0.00082,0.00050,0.00017,0.09410,3.27688
6.75,0,0,18.938679,14.130305,0.00359,0.00074,0.00077,0.00068,0.00072,0.00101,0.00068,0.00050,0.00002,0.09387,3.27689
6.76,0,0,18.936891,14.058934,0.00332,0.00064,0.00074,0.00081,0.00080,0.00127,0.00074,0.00052,0.00031,0.09347,3.27747
6.77,0,0,18.913294,13.963059,0.00351,0.00072,0.00070,0.00088,0.00068,0.00131,0.00073,0.00054,0.00002,0.09437,3.27774
6.78,0,0,18.828886,13.780429,0.00271,0.00074,0.00067,0.00086,0.00077,0.00119,0.00065,0.00052,0.00002,0.09505,3.27669
6.79,0,0,18.829476,13.676845,0.00331,0.00069,0.00082,0.00086,0.00096,0.00102,0.00076,0.00049,0.00000,0.09485,3.27705
6.80,0,0,18.840466,13.579248,0.00367,0.00069,0.00083,0.00089,0.00094,0.00102,0.00066,0.00050,0.00017,0.09454,3.27750
6.81,0,0,18.871469,13.473059,0.00329,0.00071,0.00072,0.00084,0.00086,0.00108,0.00059,0.00058,0.00015,0.09439,3.27767
6.82,0,0,18.891094,13.350742,0.00317,0.00068,0.00068,0.00074,0.00079,0.00088,0.00067,0.00061,-0.00026,0.09412,3.27735
6.83,0,0,18.972516,13.203125,0.00295,0.00107,0.00084,0.00068,0.00087,0.00085,0.00071,0.00062,0.00033,0.09454,3.27681
6.84,0,0,18.955858,13.116560,0.00235,0.00108,0.00089,0.00066,0.00115,0.00100,0.00075,0.00061,0.00015,0.09513,3.27696
6.85,0,0,18.862778,12.988211,0.00224,0.00064,0.00072,0.00072,0.00104,0.00094,0.00068,0.00053,0.00013,0.09482,3.27744
6.86,0,0,18.741204,12.874290,0.00247,0.00096,0.00069,0.00082,0.00104,0.00086,0.00058,0.00076,0.00002,0.09452,3.27728
6.87,0,0,18.608936,12.787578,0.00210,0.00105,0.00071,0.00090,0.00109,0.00090,0.00061,0.00079,0.00015,0.09421,3.27735
6.88,0,0,18.425580,12.678822,0.00229,0.00088,0.00068,0.00085,0.00111,0.00102,0.00063,0.00082,0.00017,0.09501,3.27702
6.89,0,0,18.295424,12.570240,0.00220,0.00108,0.00061,0.00081,0.00115,0.00090,0.00068,0.00113,0.00031,0.09596,3.27734
6.90,0,0,18.171625,12.470918,0.00172,0.00127,0.00064,0.00087,0.00141,0.00091,0.00069,0.00101,0.00000,0.09614,3.27737
6.91,0,0,18.120474,12.363275,0.00115,0.00107,0.00067,0.00082,0.00161,0.00098,0.00071,0.00080,0.00044,0.09604,3.27790
6.92,0,0,17.980364,12.283078,0.00193,0.00146,0.00062,0.00072,0.00135,0.00088,0.00073,0.00063,0.00011,0.09545,3.27759
6.93,0,0,17.866313,12.176395,0.00209,0.00138,0.00060,0.00076,0.00108,0.00082,0.00064,0.00054,0.00015,0.09575,3.27721
6.94,0,0,17.750824,12.057251,0.00133,0.00119,0.00058,0.00070,0.00104,0.00076,0.00061,0.00054,-0.00009,0.09657,3.27777
6.95,0,0,17.627700,11.990151,0.00142,0.00121,0.00055,0.00066,0.00126,0.00070,0.00072,0.00052,0.00017,0.09667,3.27735
6.96,0,0,17.531726,11.931738,0.00143,0.00091,0.00057,0.00065,0.00129,0.00066,0.00070,0.00066,0.00028,0.09645,3.27716
6.97,0,0,17.437277,11.765037,0.00136,0.00165,0.00059,0.00059,0.00099,0.00068,0.00065,0.00068,0.00026,0.09604,3.27727
6.98,0,0,17.289827,11.695959,0.00125,0.00203,0.00057,0.00062,0.00074,0.00070,0.00076,0.00071,0.00024,0.09553,3.27785
6.99,0,1,17.210827,11.640320,0.00207,0.00702,0.00063,0.00075,0.00073,0.00114,0.00133,0.00097,0.00015,0.09517,3.27701
7.00,0,0,17.128751,11.616555,0.00262,0.00942,0.00104,0.00077,0.00073,0.00149,0.00199,0.00108,0.00015,0.09493,3.27710
7.01,0,0,16.982002,11.804418,0.00354,0.00507,0.00239,0.00071,0.00087,0.00135,0.00184,0.00130,0.00000,0.09478,3.27744
7.02,0,0,16.843217,12.256977,0.00333,0.00365,0.00407,0.00066,0.00096,0.00099,0.00225,0.00133,0.00015,0.09456,3.27736
7.03,0,0,16.771449,12.710696,0.00195,0.00266,0.00476,0.00061,0.00086,0.00082,0.00362,0.00120,0.00004,0.09446,3.27831
7.04,0,0,16.675909,12.996294,0.00173,0.00212,0.00413,0.00062,0.00085,0.00080,0.00448,0.00120,0.00011,0.09452,3.27713
7.05,0,0,16.557254,13.315914,0.00154,0.00159,0.00377,0.00057,0.00092,0.00067,0.00716,0.00117,0.00022,0.09491,3.27744
7.06,0,0,16.484026,13.610223,0.00124,0.00056,0.00294,0.00052,0.00100,0.00064,0.01274,0.00182,0.00013,0.09531,3.27706
7.07,0,0,16.428517,14.001739,0.00075,0.00057,0.00149,0.00052,0.00145,0.00068,0.01215,0.00204,0.00015,0.09523,3.27740
7.08,0,0,16.311013,14.433473,0.00067,0.00060,0.00104,0.00059,0.00187,0.00068,0.01099,0.00131,0.00031,0.09449,3.27676
7.09,0,0,16.239493,14.931256,0.00078,0.00059,0.00100,0.00065,0.00213,0.00077,0.00940,0.00096,0.00015,0.09413,3.27738
7.10,0,0,16.123352,15.223376,0.00098,0.00063,0.00142,0.00076,0.00160,0.00105,0.00433,0.00083,0.00015,0.09442,3.27749
7.11,1,0,16.064779,15.432597,0.00110,0.00066,0.00144,0.00098,0.00093,0.00121,0.00217,0.00066,0.00002,0.09471,3.27721
7.12,0,0,16.092159,15.283516,0.00194,0.00077,0.00110,0.00108,0.00092,0.00101,0.00096,0.00059,0.00000,0.09506,3.27759
7.13,0,0,16.477331,15.160800,0.00317,0.00092,0.00073,0.00124,0.00078,0.00103,0.00089,0.00050,0.00026,0.09556,3.27703
7.14,0,0,16.960604,15.074665,0.00332,0.00111,0.00068,0.00111,0.00066,0.00132,0.00085,0.00051,0.00004,0.09595,3.27666
7.15,0,0,17.358496,14.965451,0.00266,0.00092,0.00068,0.00077,0.00067,0.00111,0.00084,0.00057,0.00013,0.09728,3.27720
7.16,0,0,17.765216,14.852526,0.00275,0.00062,0.00072,0.00071,0.00060,0.00088,0.00085,0.00055,-0.00009,0.09755,3.27776
7.17,0,0,18.099517,14.735855,0.00340,0.00060,0.00071,0.00078,0.00055,0.00094,0.00079,0.00052,0.00000,0.09698,3.27694
7.18,0,0,18.584125,14.630581,0.00293,0.00061,0.00057,0.00098,0.00085,0.00103,0.00070,0.00052,0.00004,0.09622,3.27669
7.19,0,0,18.672672,14.531696,0.00215,0.00068,0.00062,0.00088,0.00102,0.00106,0.00073,0.00057,0.00015,0.09584,3.27770
