"Time","v1 xCoM","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
0.339,6.048446,0.000000,1,0,-1.275301,6.103707,17.598644,7.188639,12.637328,0.000000,0,0,16.461006,5.252676,7.186357,14.695904,-0.00007
0.340,6.048186,0.000000,1,0,-1.252755,6.102453,17.587862,7.191522,12.629681,0.000000,0,0,16.468334,5.250687,7.187202,14.682937,-0.00008
0.341,6.047925,0.000000,1,0,-1.230649,6.101217,17.577211,7.194390,12.622190,0.000000,0,0,16.477615,5.249272,7.189383,14.670245,-0.00008
0.342,6.047662,0.000000,1,0,-1.209107,6.100006,17.566727,7.197239,12.614902,0.000000,0,0,16.489405,5.248593,7.193274,14.657906,-0.00015
0.343,6.047384,0.000000,1,0,-1.187565,6.098795,17.556244,7.200088,12.607614,0.000000,0,0,16.501194,5.247915,7.197165,14.645566,-0.00015
0.344,6.047094,0.000000,1,0,-1.166023,6.097584,17.545761,7.202936,12.600325,0.000000,0,0,16.512981,5.247236,7.201057,14.633227,0.00008
0.345,6.046781,0.000000,1,0,-1.146309,6.096417,17.535120,7.205250,12.593404,0.000000,0,0,16.527016,5.245234,7.200742,14.621152,0.00007
0.346,6.046449,0.000000,1,0,-1.128942,6.095306,17.524279,7.206877,12.586955,0.000000,0,0,16.543926,5.241533,7.195032,14.609416,0.00002
0.347,6.046091,0.000000,1,0,-1.111575,6.094195,17.513435,7.208504,12.580506,0.000000,0,0,16.560839,5.237832,7.189321,14.597679,-0.00007
0.348,6.045711,0.000000,1,0,-1.094207,6.093085,17.502594,7.210131,12.574058,0.000000,0,0,16.577749,5.234131,7.183610,14.585943,0.00008
0.349,6.045302,0.000000,1,0,-1.079046,6.092018,17.491781,7.210891,12.567694,0.000000,0,0,16.596964,5.231555,7.179720,14.574682,-0.00008
0.350,6.044868,0.000000,1,0,-1.066715,6.091007,17.481005,7.210537,12.561438,0.000000,0,0,16.619135,5.230420,7.178167,14.564030,-0.00014
0.351,6.044392,0.000000,1,0,-1.054385,6.089996,17.470230,7.210185,12.555182,0.000000,0,0,16.641306,5.229286,7.176614,14.553377,0.00000
0.352,6.043880,0.000000,1,0,-1.042054,6.088985,17.459455,7.209831,12.548926,0.000000,0,0,16.663477,5.228151,7.175061,14.542725,-0.00015
0.353,6.043311,0.000000,1,0,-1.032251,6.087991,17.448751,7.210425,12.542902,0.000000,0,0,16.687687,5.226678,7.174043,14.532220,-0.00007
0.354,6.042693,0.000000,1,0,-1.025692,6.087018,17.438139,7.212234,12.537174,0.000000,0,0,16.714514,5.224771,7.173711,14.521907,0.00007
0.355,6.042005,0.000000,1,0,-1.019133,6.086045,17.427528,7.214043,12.531446,0.000000,0,0,16.741341,5.222864,7.173379,14.511594,-0.00008
0.356,6.041259,0.000000,1,0,-1.012574,6.085072,17.416916,7.215851,12.525719,0.000000,0,0,16.768167,5.220956,7.173047,14.501281,-0.00014
0.357,6.040441,0.000000,1,0,-1.007606,6.084075,17.406116,7.215505,12.520186,0.000000,0,0,16.796022,5.218373,7.172660,14.491012,-0.00007
0.358,6.039565,0.000000,1,0,-1.004678,6.083050,17.395079,7.212393,12.514905,0.000000,0,0,16.825191,5.214921,7.172201,14.480799,0.00000
0.359,6.038665,0.000000,1,0,-1.001749,6.082024,17.384041,7.209281,12.509624,0.000000,0,0,16.854362,5.211470,7.171742,14.470585,0.00000
0.360,6.037748,0.000000,1,0,-0.998821,6.080998,17.373003,7.206170,12.504342,0.000000,0,0,16.883533,5.208019,7.171284,14.460372,-0.00001
0.361,6.036865,0.000000,1,0,-0.995337,6.079990,17.362013,7.201215,12.499276,0.000000,0,0,16.913361,5.204041,7.171042,14.450099,0.00000
0.362,6.036009,0.000000,1,0,-0.991140,6.079004,17.351086,7.193895,12.494485,0.000000,0,0,16.944031,5.199389,7.171077,14.439750,-0.00023
0.363,6.035204,0.000000,1,0,-0.986943,6.078019,17.340157,7.186576,12.489695,0.000000,0,0,16.974703,5.194736,7.171113,14.429400,0.00015
0.364,6.034442,0.000000,1,0,-0.982746,6.077034,17.329229,7.179257,12.484903,0.000000,0,0,17.005373,5.190084,7.171148,14.419051,-0.00001
0.365,6.033744,0.000000,1,0,-0.975727,6.076038,17.318163,7.159569,12.480092,0.000000,0,0,17.007763,5.184109,7.171710,14.408547,-0.00008
0.366,6.033097,0.000000,1,0,-0.965088,6.075032,17.306921,7.124012,12.475255,0.000000,0,0,16.973867,5.176437,7.172946,14.397845,0.00000
0.367,6.032551,0.000000,1,0,-0.954448,6.074026,17.295677,7.088454,12.470418,0.000000,0,0,16.939970,5.168765,7.174182,14.387143,0.00032
0.368,6.032085,0.000000,1,0,-0.943809,6.073019,17.284435,7.052896,12.465581,0.000000,0,0,16.906075,5.161093,7.175418,14.376441,-0.00007
0.369,6.031751,0.000000,1,0,-0.929294,6.072032,17.273113,7.025424,12.460609,0.000000,0,0,16.884756,5.153744,7.175969,14.360587,-0.00029
0.370,6.031524,0.000000,1,0,-0.909805,6.071070,17.261688,7.008324,12.455465,0.000000,0,0,16.879581,5.146809,7.175639,14.338123,0.00007
0.371,6.031404,0.000000,1,0,-0.890317,6.070108,17.250265,6.991225,12.450321,0.000000,0,0,16.874405,5.139873,7.175310,14.315660,-0.00015
0.372,6.031373,0.000000,1,0,-0.870829,6.069146,17.238840,6.974126,12.445177,0.000000,0,0,16.869228,5.132937,7.174980,14.293197,0.00008
0.373,6.031418,0.000000,1,0,-0.849481,6.068237,17.227386,6.966402,12.440141,0.000000,0,0,16.864117,5.125693,7.173975,14.270909,0.00007
0.374,6.031525,0.000000,1,0,-0.825745,6.067398,17.215893,6.970706,12.435245,0.000000,0,0,16.859089,5.118053,7.172101,14.248847,0.00008
0.375,6.031713,0.000000,1,0,-0.802010,6.066558,17.204399,6.975010,12.430348,0.000000,0,0,16.854061,5.110413,7.170227,14.226786,-0.00007
0.376,6.031965,0.000000,1,0,-0.778275,6.065718,17.192905,6.979314,12.425452,0.000000,0,0,16.849033,5.102772,7.168353,14.204723,0.00016
0.377,6.032308,0.000000,1,0,-0.753308,6.064952,17.181416,6.985876,12.420480,0.000000,0,0,16.771559,5.095161,7.166382,14.183132,-0.00007
0.378,6.032722,0.000000,1,0,-0.726759,6.064280,17.169935,6.995335,12.415408,0.000000,0,0,16.601128,5.087589,7.164286,14.162144,0.00001
0.379,6.033200,0.000000,1,0,-0.700210,6.063608,17.158453,7.004793,12.410337,0.000000,0,0,16.430696,5.080016,7.162190,14.141156,0.00015
0.380,6.033729,0.000000,1,0,-0.673661,6.062936,17.146973,7.014252,12.405266,0.000000,0,0,16.260265,5.072443,7.160094,14.120168,-0.00001
0.381,6.034285,0.000000,1,0,-0.647075,6.062309,17.135466,7.027135,12.399996,0.000000,0,0,16.161852,5.063767,7.159202,14.099582,0.00007
0.382,6.034864,0.000000,1,0,-0.620442,6.061738,17.123924,7.044414,12.394468,0.000000,0,0,16.155849,5.053674,7.159854,14.079510,0.00000
0.383,6.035447,0.000000,1,0,-0.593809,6.061167,17.112383,7.061693,12.388942,0.000000,0,0,16.149845,5.043582,7.160507,14.059438,0.00007
0.384,6.036032,0.000000,1,0,-0.567175,6.060596,17.100843,7.078971,12.383414,0.000000,0,0,16.143843,5.033489,7.161159,14.039366,-0.00014
0.385,6.036615,0.000000,1,0,-0.539941,6.060025,17.089329,7.093768,12.377557,0.000000,0,0,16.137537,5.024443,7.160614,14.019553,0.00000
0.386,6.037196,0.000000,1,0,-0.511937,6.059453,17.077850,7.105381,12.371276,0.000000,0,0,16.130842,5.016739,7.158535,14.000072,-0.00015
0.387,6.037836,0.000000,1,0,-0.483933,6.058880,17.066372,7.116993,12.364994,0.000000,0,0,16.124147,5.009036,7.156456,13.980591,-0.00015
0.388,6.038523,0.000000,1,0,-0.455929,6.058308,17.054893,7.128605,12.358713,0.000000,0,0,16.117453,5.001332,7.154377,13.961109,0.00015
0.389,6.039335,0.000000,1,0,-0.425952,6.057816,17.043289,7.139690,12.352267,0.000000,0,0,16.110329,4.988856,7.153997,13.952194,0.00000
0.390,6.040246,0.000000,1,0,-0.393445,6.057425,17.031523,7.150097,12.345612,0.000000,0,0,16.102657,4.970256,7.155797,13.956835,-0.00007
0.391,6.041263,0.000000,1,0,-0.360938,6.057034,17.019754,7.160505,12.338956,0.000000,0,0,16.094986,4.951656,7.157598,13.961476,0.00000
0.392,6.042363,0.000000,1,0,-0.328432,6.056643,17.007988,7.170912,12.332300,0.000000,0,0,16.087315,4.933056,7.159398,13.966118,-0.00008
0.393,6.043529,0.000000,1,0,-0.294984,6.056321,16.996159,7.184703,12.325488,0.000000,0,0,16.096102,4.917909,7.161653,13.970893,0.00000
0.394,6.044747,0.000000,1,0,-0.260329,6.056089,16.984245,7.202835,12.318475,0.000000,0,0,16.126007,4.907191,7.164491,13.975841,0.00001
0.395,6.046016,0.000000,1,0,-0.225673,6.055857,16.972334,7.220967,12.311462,0.000000,0,0,16.155914,4.896473,7.167328,13.980788,0.00007
0.396,6.047325,0.000000,1,0,-0.191018,6.055625,16.960423,7.239100,12.304449,0.000000,0,0,16.185820,4.885755,7.170166,13.985735,0.00008
0.397,6.048672,0.000000,1,0,-0.156265,6.055444,16.948467,7.230692,12.297174,0.000000,0,0,16.215633,4.877912,7.170883,13.985284,0.00009
0.398,6.050051,0.000000,1,0,-0.121387,6.055329,16.936459,7.188231,12.289563,0.000000,0,0,16.245325,4.873756,7.168877,13.977904,0.00000
0.399,6.051447,0.000000,1,0,-0.086508,6.055214,16.924450,7.145770,12.281952,0.000000,0,0,16.275019,4.869601,7.166870,13.970525,0.00014
0.400,6.052855,0.000000,1,0,-0.051629,6.055099,16.912441,7.103309,12.274341,0.000000,0,0,16.304710,4.865446,7.164864,13.963146,-0.00021
0.401,6.054253,0.000000,1,0,-0.019447,6.055075,16.900591,6.963905,12.266535,0.000000,0,0,16.333086,4.860574,7.142282,13.956014,0.00007
0.402,6.055640,0.000000,1,0,0.009275,6.055167,16.888941,6.700112,12.258479,0.000000,0,0,16.359772,4.854784,7.093298,13.949200,0.00008
0.403,6.056977,0.000000,1,0,0.037997,6.055260,16.877291,6.436320,12.250423,0.000000,0,0,16.386457,4.848994,7.044314,13.942386,-0.00014
0.404,6.058274,0.000000,1,0,0.066719,6.055353,16.865643,6.172528,12.242367,0.000000,0,0,16.413143,4.843204,6.995330,13.935572,0.00001
0.405,6.059490,0.000000,1,0,0.092411,6.055471,16.853979,6.024491,12.234128,0.000000,0,0,16.437519,4.827072,6.968195,13.928703,-0.00008
0.406,6.060641,0.000000,1,0,0.114217,6.055623,16.842300,6.024982,12.225655,0.000000,0,0,16.458929,4.797672,6.969095,13.921767,-0.00007
0.407,6.061738,0.000000,1,0,0.136022,6.055775,16.830622,6.025474,12.217180,0.000000,0,0,16.480339,4.768271,6.969995,13.914831,0.00000
0.408,6.062790,0.000000,1,0,0.157827,6.055927,16.818941,6.025964,12.208707,0.000000,0,0,16.501749,4.738871,6.970894,13.907895,-0.00009
0.409,6.063822,0.000000,1,0,0.177801,6.056115,16.807062,6.757597,12.200002,0.000000,0,0,16.521088,4.733192,6.973119,13.901270,0.00000
0.410,6.064839,0.000000,1,0,0.195424,6.056349,16.794926,8.427362,12.191002,0.000000,0,0,16.537767,4.757949,6.977043,13.895042,0.00007
0.411,6.065837,0.000000,1,0,0.213047,6.056583,16.782789,10.097127,12.182001,0.000000,0,0,16.554447,4.782707,6.980968,13.888815,-0.00001
0.412,6.066819,0.000000,1,0,0.230670,6.056818,16.770653,11.766892,12.173001,0.000000,0,0,16.571127,4.807465,6.984892,13.882588,0.00000
0.413,6.067779,0.000000,1,0,0.247556,6.057061,16.758602,11.974377,12.163706,0.000000,0,0,16.585548,4.823655,6.990246,13.876413,0.00001
0.414,6.068720,0.000000,1,0,0.263495,6.057315,16.746658,10.305601,12.154033,0.000000,0,0,16.597071,4.828852,6.997433,13.870306,0.00022
0.415,6.069664,0.000000,1,0,0.279434,6.057570,16.734716,8.636826,12.144360,0.000000,0,0,16.608591,4.834049,7.004620,13.864200,-0.00018
0.416,6.070611,0.000000,1,0,0.295374,6.057824,16.722775,6.968050,12.134686,0.000000,0,0,16.620113,4.839246,7.011806,13.858092,0.00000
0.417,6.071598,0.000000,1,0,0.312382,6.058100,16.710817,6.029828,12.124775,0.000000,0,0,16.629519,4.841870,7.015600,13.852093,-0.00007
0.418,6.072617,0.000000,1,0,0.330763,6.058403,16.698839,6.028982,12.114559,0.000000,0,0,16.636208,4.841194,7.015040,13.846231,-0.00016
0.419,6.073715,0.000000,1,0,0.349143,6.058707,16.686863,6.028136,12.104343,0.000000,0,0,16.642895,4.840517,7.014480,13.840371,-0.00006
0.420,6.074879,0.000000,1,0,0.367524,6.059010,16.674887,6.027289,12.094128,0.000000,0,0,16.649584,4.839840,7.013919,13.834510,0.00023
0.421,6.076154,0.000000,1,0,0.388343,6.059364,16.662983,6.026380,12.083565,0.000000,0,0,16.654259,4.840052,7.308646,13.828975,-0.00001
0.422,6.077520,0.000000,1,0,0.412292,6.059781,16.651171,6.025388,12.072557,0.000000,0,0,16.656349,4.841403,7.982259,13.823859,-0.00006
0.423,6.078974,0.000000,1,0,0.436241,6.060199,16.639359,6.024395,12.061549,0.000000,0,0,16.658440,4.842755,8.655871,13.818744,0.00000
0.424,6.080500,0.000000,1,0,0.460189,6.060616,16.627546,6.023404,12.050542,0.000000,0,0,16.660530,4.844106,9.329483,13.813628,-0.00001
0.425,6.082079,0.000000,1,0,0.485156,6.061080,16.615932,6.160970,12.039181,0.000000,0,0,16.661507,4.845917,9.706717,13.808880,-0.00007
0.426,6.083701,0.000000,1,0,0.511429,6.061603,16.604574,6.476320,12.027366,0.000000,0,0,16.661055,4.848318,9.703664,13.804603,0.00000
0.427,6.085362,0.000000,1,0,0.537702,6.062126,16.593214,6.791670,12.015552,0.000000,0,0,16.660603,4.850718,9.700612,13.800326,-0.00022
0.428,6.087053,0.000000,1,0,0.563976,6.062649,16.581856,7.107020,12.003736,0.000000,0,0,16.660149,4.853119,9.697559,13.796049,-0.00008
0.429,6.088776,0.000000,1,0,0.590957,6.063198,16.570553,7.282885,11.991639,0.000000,0,0,16.659147,4.854209,9.421968,13.785707,0.00000
0.430,6.090524,0.000000,1,0,0.618847,6.063780,16.559322,7.279773,11.979177,0.000000,0,0,16.657438,4.853617,8.796684,13.767580,0.00014
0.431,6.092314,0.000000,1,0,0.646737,6.064362,16.548090,7.276661,11.966715,0.000000,0,0,16.655729,4.853026,8.171399,13.749453,0.00008
0.432,6.094137,0.000000,1,0,0.674627,6.064945,16.536860,7.273550,11.954253,0.000000,0,0,16.654020,4.852434,7.546114,13.731326,0.00008
0.433,6.095999,0.000000,1,0,0.700450,6.065638,16.525471,7.268045,11.941716,0.000000,0,0,16.680477,4.852305,7.196512,13.713223,0.00001
0.434,6.097890,0.000000,1,0,0.723622,6.066475,16.513878,7.259470,11.929085,0.000000,0,0,16.743071,4.852771,7.200642,13.695148,-0.00008
0.435,6.099731,0.000000,1,0,0.746793,6.067311,16.502285,7.250895,11.916452,0.000000,0,0,16.805664,4.853236,7.204771,13.677073,-0.00009
0.436,6.101531,0.000000,1,0,0.769964,6.068148,16.490694,7.242320,11.903820,0.000000,0,0,16.868258,4.853702,7.208900,13.658998,0.00008
0.437,6.103191,0.000000,1,0,0.789362,6.068976,16.479103,7.238323,11.891020,0.000000,0,0,16.918154,4.855775,7.213091,13.645842,0.00001
0.438,6.104740,0.000000,1,0,0.803918,6.069794,16.467512,7.240201,11.878002,0.000000,0,0,16.951761,4.859911,7.217362,13.638996,0.00009
0.439,6.106188,0.000000,1,0,0.818474,6.070611,16.455923,7.242079,11.864985,0.000000,0,0,16.985369,4.864047,7.221632,13.632152,-0.00015
0.440,6.107556,0.000000,1,0,0.833030,6.071429,16.444334,7.243957,11.851969,0.000000,0,0,17.018976,4.868183,7.225903,13.625306,-0.00007
0.441,6.108882,0.000000,1,0,0.844073,6.072295,16.432760,7.244097,11.838727,0.000000,0,0,17.052427,4.870022,7.228319,13.618160,0.00008
0.442,6.110174,0.000000,1,0,0.850610,6.073224,16.421206,7.242008,11.825197,0.000000,0,0,17.085680,4.868914,7.228354,13.610629,0.00008
0.443,6.111386,0.000000,1,0,0.857147,6.074152,16.409651,7.239918,11.811666,0.000000,0,0,17.118933,4.867806,7.228390,13.603098,0.00006
0.444,6.112535,0.000000,1,0,0.863683,6.075081,16.398096,7.237828,11.798137,0.000000,0,0,17.152185,4.866698,7.228426,13.595566,0.00015
0.445,6.113556,0.000000,1,0,0.866715,6.075992,16.386511,7.237769,11.784531,0.000000,0,0,17.257730,4.865414,7.228902,13.587636,-0.00007
0.446,6.114474,0.000000,1,0,0.865250,6.076880,16.374886,7.240314,11.770826,0.000000,0,0,17.456034,4.863904,7.229944,13.579193,0.00000
0.447,6.115300,0.000000,1,0,0.863784,6.077769,16.363262,7.242858,11.757123,0.000000,0,0,17.654337,4.862394,7.230986,13.570751,0.00000
0.448,6.116051,0.000000,1,0,0.862319,6.078658,16.351639,7.245403,11.743419,0.000000,0,0,17.852640,4.860884,7.232028,13.562309,-0.00015
0.449,6.116760,0.000000,1,0,0.859579,6.079518,16.339729,7.245118,11.729846,0.000000,0,0,17.978767,4.860748,7.232479,13.553598,0.00000
0.450,6.117435,0.000000,1,0,0.855203,6.080341,16.327454,7.241199,11.716443,0.000000,0,0,18.012287,4.862378,7.232171,13.544541,-0.00007
0.451,6.118069,0.000000,1,0,0.850827,6.081164,16.315180,7.237281,11.703040,0.000000,0,0,18.045805,4.864007,7.231863,13.535485,0.00007
0.452,6.118670,0.000000,1,0,0.846451,6.081987,16.302904,7.233363,11.689637,0.000000,0,0,18.079325,4.865635,7.231556,13.526429,0.00015
0.453,6.119226,0.000000,1,0,0.840608,6.082817,16.290468,7.230966,11.676512,0.000000,0,0,18.112827,4.865606,7.233727,13.516979,-0.00007
0.454,6.119745,0.000000,1,0,0.832881,6.083655,16.277828,7.230522,11.663740,0.000000,0,0,18.146307,4.863448,7.239077,13.507025,0.00007
0.455,6.120248,0.000000,1,0,0.825155,6.084494,16.265188,7.230077,11.650970,0.000000,0,0,18.179789,4.861290,7.244426,13.497070,0.00007
0.456,6.120739,0.000000,1,0,0.817429,6.085332,16.252548,7.229633,11.638199,0.000000,0,0,18.213270,4.859131,7.249776,13.487115,-0.00015
0.457,6.121246,0.000000,1,0,0.809752,6.086176,16.239882,7.227421,11.625526,0.000000,0,0,18.246660,4.858363,7.252728,13.467013,0.00008
0.458,6.121766,0.000000,1,0,0.802137,6.087027,16.227180,7.222942,11.612981,0.000000,0,0,18.279936,4.859378,7.252603,13.433892,-0.00016
0.459,6.122287,0.000000,1,0,0.794523,6.087878,16.214481,7.218462,11.600435,0.000000,0,0,18.313211,4.860393,7.252477,13.400771,0.00000
0.460,6.122810,0.000000,1,0,0.786908,6.088729,16.201780,7.213983,11.587889,0.000000,0,0,18.346487,4.861407,7.252352,13.367649,0.00007
0.461,6.123320,0.000000,1,0,0.780520,6.089530,16.189003,7.211422,11.575365,0.000000,0,0,18.362383,4.864789,7.238657,13.334317,0.00011
0.462,6.123820,0.000000,1,0,0.775704,6.090265,16.176126,7.211325,11.562868,0.000000,0,0,18.355978,4.871208,7.207550,13.300715,-0.00007
0.463,6.124347,0.000000,1,0,0.770889,6.091001,16.163252,7.211228,11.550371,0.000000,0,0,18.349573,4.877627,7.176443,13.267114,0.00014
0.464,6.124895,0.000000,1,0,0.766073,6.091736,16.150375,7.211131,11.537874,0.000000,0,0,18.343168,4.884046,7.145337,13.233512,-0.00001
0.465,6.125525,0.000000,1,0,0.764946,6.092449,16.137646,7.211633,11.525445,1.986068,0,1,18.336130,4.885993,7.131345,13.205362,-0.00001
0.466,6.126223,0.000000,1,0,0.768552,6.093132,16.125105,7.212903,11.513103,5.571028,1,0,18.328279,4.882204,7.139313,13.184210,0.00015
0.467,6.127060,0.000000,1,0,0.772158,6.093815,16.112564,7.214173,11.500760,7.174627,1,0,18.320429,4.878415,7.147281,13.163057,0.00014
0.468,6.128012,0.000000,1,0,0.775764,6.094498,16.100021,7.215444,11.488418,7.183124,1,0,18.312578,4.874626,7.155249,13.141905,-0.00008
0.469,6.129152,0.000000,1,0,0.785014,6.095217,16.087366,7.216455,11.476102,7.190828,1,0,18.304438,4.874016,7.163514,13.120561,-0.00021
0.470,6.130445,0.000000,1,0,0.801504,6.095984,16.074562,7.217131,11.463820,7.197894,1,0,18.295923,4.877484,7.172161,13.098970,0.00015
0.471,6.131924,0.000000,1,0,0.817995,6.096749,16.061758,7.217808,11.451538,7.202574,1,0,18.287411,4.880952,7.180807,13.077380,-0.00001
0.472,6.133553,0.000000,1,0,0.834486,6.097516,16.048954,7.218485,11.439256,7.205333,1,0,18.278896,4.884420,7.189454,13.055789,0.00001
0.473,6.135356,0.000000,1,0,0.856923,6.098310,16.035877,7.218732,11.427010,7.205606,1,0,18.270138,4.886347,7.191892,13.033929,0.00009
0.474,6.137300,0.000000,1,0,0.886991,6.099143,16.022449,7.218429,11.414808,7.203877,1,0,18.261063,4.886296,7.186366,13.011724,-0.00023
0.475,6.139432,0.000000,1,0,0.917059,6.099975,16.009022,7.218125,11.402608,7.200965,1,0,18.251989,4.886245,7.180839,12.989518,-0.00007
0.476,6.141718,0.000000,1,0,0.947127,6.100807,15.995594,7.217822,11.390408,7.197101,1,0,18.242914,4.886194,7.175312,12.967313,-0.00016
0.477,6.144212,0.000000,1,0,0.982930,6.101712,15.982357,7.217309,11.378059,7.193668,1,0,18.233902,4.884600,7.171213,12.944795,-0.00009
0.478,6.146873,0.000000,1,0,1.026091,6.102712,15.969365,7.216528,11.365523,7.190584,1,0,18.224970,4.881026,7.168948,12.921877,0.00007
0.479,6.149741,0.000000,1,0,1.069253,6.103712,15.956373,7.215747,11.352987,7.189047,1,0,18.216038,4.877452,7.166683,12.898958,-0.00007
0.480,6.152774,0.000000,1,0,1.112414,6.104712,15.943380,7.214966,11.340451,7.188756,1,0,18.207106,4.873879,7.164418,12.876040,0.00007
0.481,6.156004,0.000000,1,0,1.160321,6.105812,15.930409,7.214417,11.327729,7.190383,1,0,18.198030,4.871707,7.165548,12.853106,-0.00015
0.482,6.159391,0.000000,1,0,1.214318,6.107041,15.917466,7.214167,11.314768,7.193557,1,0,18.188770,4.871335,7.171034,12.830151,0.00015
0.483,6.162958,0.000000,1,0,1.268315,6.108271,15.904522,7.213917,11.301806,7.196188,1,0,18.179510,4.870962,7.176520,12.807195,-0.00002
0.484,6.166668,0.000000,1,0,1.322312,6.109499,15.891579,7.213666,11.288845,7.198384,1,0,18.170250,4.870589,7.182006,12.784240,-0.00015
0.485,6.170548,0.000000,1,0,1.381173,6.110803,15.878557,7.213233,11.275746,7.197633,1,0,18.160673,4.869287,7.181699,12.761058,-0.00015
0.486,6.174563,0.000000,1,0,1.446276,6.112202,15.865436,7.212563,11.262472,7.194508,1,0,18.150690,4.866793,7.173958,12.737587,0.00000
0.487,6.178780,0.000000,1,0,1.511379,6.113601,15.852314,7.211893,11.249197,7.190301,1,0,18.140709,4.864299,7.166217,12.714115,0.00022
0.488,6.183159,0.000000,1,0,1.576483,6.115000,15.839192,7.211223,11.235923,7.185223,1,0,18.130726,4.861805,7.158476,12.690644,0.00008
0.489,6.187774,0.000000,1,0,1.646312,6.116542,15.825982,7.210862,11.222370,7.181560,1,0,18.120701,4.860963,7.152671,12.666853,0.00007
0.490,6.192578,0.000000,1,0,1.722206,6.118267,15.812656,7.210896,11.208463,7.179036,1,0,18.110622,4.862238,7.149351,12.642651,-0.00016
0.491,6.197588,0.000000,1,0,1.798100,6.119991,15.799331,7.210929,11.194554,7.177391,1,0,18.100542,4.863514,7.146029,12.618448,0.00023
0.492,6.202764,0.000000,1,0,1.873994,6.121716,15.786005,7.210963,11.180647,7.176452,1,0,18.090464,4.864790,7.142708,12.594246,-0.00007
0.493,6.208102,0.000000,1,0,1.952357,6.123590,15.772511,7.211013,11.166669,7.175155,1,0,18.080290,4.865294,7.138879,12.569659,-0.00002
0.494,6.213570,0.000000,1,0,2.033886,6.125657,15.758803,7.211082,11.152600,7.173570,1,0,18.069994,4.864808,7.134397,12.544578,-0.00029
0.495,6.219167,0.000000,1,0,2.115415,6.127723,15.745095,7.211151,11.138532,7.171368,1,0,18.059698,4.864321,7.129914,12.519496,0.00022
0.496,6.224866,0.000000,1,0,2.196944,6.129789,15.731386,7.211220,11.124463,7.168669,1,0,18.049404,4.863835,7.125432,12.494414,-0.00007
0.497,6.230665,0.000000,1,0,2.278825,6.131999,15.717498,7.210077,11.110099,7.165506,1,0,18.039049,4.862363,7.121236,12.475663,-0.00007
0.498,6.236545,0.000000,1,0,2.361156,6.134394,15.703379,7.207377,11.095352,7.161969,1,0,18.028620,4.859626,7.117405,12.465036,0.00008
0.499,6.242506,0.000000,1,0,2.443488,6.136789,15.689259,7.204679,11.080606,7.158700,1,0,18.018188,4.856889,7.113575,12.454409,-0.00025
0.500,6.248531,0.000000,1,0,2.525819,6.139184,15.675139,7.201979,11.065861,7.155645,1,0,18.007759,4.854153,7.109745,12.443782,0.00008
0.501,6.254608,0.000000,1,0,2.605249,6.141761,15.661140,7.200510,11.050871,7.153381,1,0,17.997301,4.850397,7.105663,12.433234,-0.00007
0.502,6.260726,0.000000,1,0,2.680957,6.144571,15.647297,7.200619,11.035569,7.151752,1,0,17.986805,4.845334,7.101258,12.422790,-0.00023
0.503,6.266815,0.000000,1,0,2.756665,6.147380,15.633453,7.200727,11.020267,7.149613,1,0,17.976311,4.840271,7.096853,12.412344,-0.00008
0.504,6.272880,0.000000,1,0,2.832373,6.150190,15.619610,7.200837,11.004966,7.147064,1,0,17.965815,4.835208,7.092448,12.401899,0.00016
0.505,6.278837,0.000000,1,0,2.902299,6.153110,15.605730,7.199840,10.989733,7.142703,1,0,17.955387,4.832019,7.085446,12.391685,0.00007
0.506,6.284707,0.000000,1,0,2.964807,6.156172,15.591805,7.197424,10.974586,7.136882,1,0,17.945042,4.831236,7.075110,12.381765,-0.00031
0.507,6.290476,0.000000,1,0,3.027315,6.159233,15.577879,7.195008,10.959440,7.130504,1,0,17.934698,4.830452,7.064775,12.371845,0.00032
0.508,6.296165,0.000000,1,0,3.089823,6.162295,15.563953,7.192593,10.944294,7.123678,1,0,17.924353,4.829669,7.054440,12.361926,0.00002
0.509,6.301782,0.000000,1,0,3.147501,6.165448,15.549975,7.189629,10.929202,7.118074,1,0,17.914026,4.831632,7.047838,12.351974,0.00007
0.510,6.307343,0.000000,1,0,3.198982,6.168718,15.535930,7.185962,10.914180,7.113452,1,0,17.903725,4.837119,7.046023,12.341979,0.00009
0.511,6.312843,0.000000,1,0,3.250463,6.171989,15.521884,7.182296,10.899158,7.110697,1,0,17.893423,4.842607,7.044209,12.331985,0.00000
0.512,6.318295,0.000000,1,0,3.301944,6.175260,15.507837,7.178629,10.884136,7.109445,1,0,17.883121,4.848094,7.042395,12.321991,-0.00023
0.513,6.323693,0.000000,1,0,3.349253,6.178626,15.493921,7.177256,10.869405,7.110033,1,0,17.872845,4.853745,7.042687,12.311852,0.00022
0.514,6.329047,0.000000,1,0,3.391210,6.182113,15.480171,7.178825,10.855046,7.112103,1,0,17.862598,4.859608,7.045683,12.301526,-0.00008
0.515,6.334352,0.000000,1,0,3.433167,6.185601,15.466421,7.180395,10.840688,7.114390,1,0,17.852352,4.865470,7.048678,12.291201,-0.00015
