"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.460,0.000000,0,0,0,0,7.241615,0.545826,17.199602,5.054193,-10.423799,18.559973,6.879411,26.009022,15.676355,0.000000,18.440418,0.534105,5.820481,5.796492,0,0,0,0,16.322872,3.662817,6.964671,-6.508066,16.674940,140.494919,0,62.397072,42.770748,71.271683,8.243952,19.165844,8.247512,16.098175,8.343510,15.628385,8.870377,15.205752,9.211340,16.971512,10.055084,15.612895,10.741947,16.448172,0,-0.01436,-0.01309,-0.01902,0.00316,0.00889,-0.01260,0.00492,0.00221,1.47814,0.11372,3.27592
2.461,0.000000,0,0,0,0,7.243240,0.546123,17.194254,5.051350,-10.424653,18.549681,6.880622,26.128712,15.702571,0.000000,18.845512,0.555942,5.821944,5.796954,0,0,0,0,16.341978,3.635740,6.971684,-6.753378,16.668003,139.844498,0,61.342155,43.136616,70.761559,8.243775,19.154882,8.255273,16.164392,8.330736,15.672966,8.852653,15.219947,9.231107,16.978447,10.054685,15.607317,10.746993,16.439114,0,-0.01769,-0.01321,-0.02248,0.00341,0.00885,-0.01234,0.00541,0.00486,1.47635,0.11439,3.27636
2.462,0.000000,0,0,0,0,7.244865,0.546419,17.188904,5.048507,-10.425508,18.539389,6.881834,26.248404,15.728787,0.000000,19.250605,0.577780,5.823414,5.797415,0,0,0,0,16.361084,3.608663,6.978697,-6.998692,16.661066,139.194077,0,60.287239,43.502483,70.251442,8.243599,19.143921,8.263035,16.230612,8.317962,15.717548,8.834928,15.234142,9.250875,16.985384,10.054284,15.601738,10.752039,16.430056,0,-0.01877,-0.01398,-0.02099,0.00448,0.00894,-0.01297,0.00477,-0.00004,1.47639,0.11482,3.27682
2.463,0.000000,0,0,0,0,7.244467,0.546789,17.183538,5.049441,-10.440459,18.528929,6.910250,26.307516,15.755383,0.000000,19.539619,0.602282,5.824970,5.797901,0,0,0,0,16.381556,3.617965,7.017258,-7.037457,16.654026,141.954529,0,58.710251,43.981113,68.998543,8.243229,19.134245,8.285310,16.288412,8.334841,15.765479,8.814566,15.262465,9.286367,16.996580,10.055516,15.595178,10.754815,16.421534,0,-0.02241,-0.01268,-0.02025,0.00372,0.00857,-0.01244,0.00583,-0.00068,1.47732,0.11059,3.27713
2.464,0.000000,0,0,0,0,7.244020,0.547161,17.178171,5.050468,-10.455757,18.518465,6.939335,26.365139,15.781989,0.000000,19.825783,0.626849,5.826531,5.798387,0,0,0,0,16.402061,3.628162,7.056594,-7.071144,16.646982,144.798859,0,57.120422,44.462513,67.727386,8.242854,19.124599,8.307941,16.346004,8.352448,15.813493,8.794139,15.291136,9.322248,17.007881,10.056787,15.588593,10.757536,16.413025,0,-0.02440,-0.01224,-0.02021,0.00220,0.00833,-0.01122,0.00533,0.00444,1.47599,0.10749,3.27743
2.465,0.000000,0,0,0,0,7.243572,0.547532,17.172804,5.051496,-10.471056,18.508001,6.968420,26.422762,15.808595,0.000000,20.111944,0.651416,5.828151,5.798872,0,0,0,0,16.422569,3.638359,7.095931,-7.104830,16.639938,147.643188,0,55.530594,44.943916,66.456230,8.242479,19.114956,8.330573,16.403597,8.370056,15.861506,8.773712,15.319807,9.358128,17.019182,10.058060,15.582008,10.760256,16.404516,0,-0.02520,-0.01190,-0.02141,0.00250,0.00851,-0.01260,0.00567,0.00507,1.47640,0.11306,3.27744
2.466,0.000000,0,0,0,0,7.243125,0.547904,17.167439,5.052523,-10.486355,18.497540,6.997504,26.480385,15.835199,0.000000,20.398106,0.675983,5.829774,5.799359,0,0,0,0,16.443075,3.648556,7.135267,-7.138517,16.632896,150.487503,0,53.940765,45.425316,65.185074,8.242104,19.105310,8.353205,16.461189,8.387664,15.909520,8.753285,15.348477,9.394008,17.030483,10.059332,15.575424,10.762977,16.396008,0,-0.02740,-0.01124,-0.01872,0.00252,0.00941,-0.01277,0.00582,0.00103,1.47519,0.11483,3.27744
2.467,0.000000,0,0,0,0,7.242251,0.546694,17.166454,5.049086,-10.496321,18.487011,7.018548,26.452284,15.862266,0.000000,20.567406,0.700128,5.831434,5.800007,0,0,0,0,16.464258,3.647678,7.159977,-7.170138,16.625586,153.063568,0,52.334972,45.364662,63.960892,8.239147,19.090759,8.385788,16.525976,8.415338,15.951835,8.747572,15.375995,9.432379,17.038603,10.056283,15.567257,10.768069,16.386421,0,-0.02140,-0.01442,-0.02272,0.00253,0.00775,-0.01334,0.00476,0.00472,1.47594,0.11428,3.27736
2.468,0.000000,0,0,0,0,7.241366,0.545446,17.165581,5.045540,-10.506155,18.476482,7.039395,26.422073,15.889343,0.000000,20.733831,0.724263,5.833106,5.800661,0,0,0,0,16.485458,3.646527,7.184328,-7.201709,16.618269,155.633026,0,50.728790,45.290676,62.737869,8.236126,19.076086,8.418616,16.590940,8.443259,15.994009,8.742221,15.403482,9.470811,17.046642,10.053128,15.559051,10.773221,16.376806,0,-0.02244,-0.01324,-0.02089,0.00289,0.00925,-0.01244,0.00511,0.00222,1.47521,0.11210,3.27728
2.469,0.000000,0,0,0,0,7.240482,0.544197,17.164705,5.041994,-10.515990,18.465954,7.060241,26.391865,15.916420,0.000000,20.900259,0.748398,5.834908,5.801313,0,0,0,0,16.506657,3.645376,7.208678,-7.233279,16.610950,158.202484,0,49.122604,45.216694,61.514843,8.233106,19.061413,8.451444,16.655905,8.471181,16.036184,8.736870,15.430971,9.509243,17.054684,10.049973,15.550844,10.778373,16.367193,0,-0.01908,-0.01384,-0.02014,0.00280,0.00899,-0.01235,0.00474,-0.00290,1.46931,0.10951,3.27759
2.470,0.000000,0,0,0,0,7.239597,0.542949,17.163830,5.038447,-10.525826,18.455423,7.081088,26.361654,15.943498,0.000000,21.066685,0.772533,5.836731,5.801966,0,0,0,0,16.527857,3.644226,7.233028,-7.264850,16.603634,160.771957,0,47.516418,45.142708,60.291821,8.230084,19.046741,8.484272,16.720869,8.499102,16.078358,8.731519,15.458459,9.547675,17.062725,10.046818,15.542638,10.783525,16.357580,0,-0.01754,-0.01440,-0.02114,0.00356,0.00824,-0.01351,0.00574,0.00305,1.47632,0.10930,3.27789
2.471,0.000000,0,0,0,0,7.239605,0.541541,17.161783,5.038855,-10.519797,18.444777,6.666782,26.240452,15.970181,0.000000,21.153490,0.797046,5.838780,5.802998,0,0,0,0,16.549305,3.650263,7.264973,-7.277572,16.596281,162.054749,0,47.619873,45.268711,58.997349,8.227976,19.035755,8.498660,16.782341,8.510603,16.125593,8.728393,15.490879,9.589395,17.069075,10.047441,15.537785,10.788136,16.350492,0,-0.01584,-0.01436,-0.01986,0.00391,0.00869,-0.01205,-0.00055,0.00131,1.47172,0.11166,3.27767
2.472,0.000000,0,0,0,0,7.239635,0.540130,17.159708,5.039359,-10.513380,18.434126,6.241776,26.117010,15.996856,0.000000,21.238337,0.821568,5.840843,5.804039,0,0,0,0,16.570759,3.656477,7.297103,-7.289831,16.588928,163.305923,0,47.765369,45.399632,57.701122,8.225890,19.024860,8.512595,16.843727,8.521700,16.172953,8.725321,15.523420,9.631195,17.075382,10.048157,15.533014,10.792734,16.343466,0,-0.01435,-0.01318,-0.01820,0.00289,0.00907,-0.01270,0.00687,0.00404,1.47592,0.11602,3.27744
2.473,0.000000,0,0,0,0,7.239665,0.538718,17.157633,5.039864,-10.506963,18.423475,5.816770,25.993568,16.023529,0.000000,21.323185,0.846090,5.843065,5.805080,0,0,0,0,16.592213,3.662692,7.329234,-7.302089,16.581575,164.557083,0,47.910866,45.530552,56.404892,8.223804,19.013966,8.526530,16.905113,8.532797,16.220310,8.722249,15.555962,9.672996,17.081690,10.048873,15.528243,10.797333,16.336439,0,-0.01433,-0.01287,-0.02090,0.00317,0.00997,-0.01280,0.00715,0.00093,1.47555,0.11461,3.27781
2.474,0.000000,0,0,0,0,7.239695,0.537307,17.155558,5.040368,-10.500546,18.412825,5.391764,25.870127,16.050203,0.000000,21.408031,0.870613,5.845292,5.806122,0,0,0,0,16.613667,3.668906,7.361364,-7.314348,16.574223,165.808243,0,48.056362,45.661472,55.108665,8.221719,19.003071,8.540464,16.966499,8.543895,16.267670,8.719177,15.588503,9.714796,17.087999,10.049589,15.523473,10.801930,16.329412,0,-0.01297,-0.01231,-0.01956,0.00314,0.00838,-0.01365,0.00487,0.00283,1.47325,0.11109,3.27820
2.475,0.000000,0,0,0,0,7.239923,0.539768,17.159010,5.040762,-10.480631,18.402176,5.847176,25.677153,16.075739,0.000000,21.439709,0.897351,5.847571,5.807186,0,0,0,0,16.635227,3.678909,7.358827,-7.317153,16.566837,166.368774,0,48.415504,46.349068,53.959335,8.224442,18.997576,8.563186,17.012039,8.552155,16.298412,8.706013,15.626873,9.751822,17.087816,10.050036,15.517137,10.804914,16.320730,0,-0.01175,-0.01490,-0.01994,0.00311,0.00862,-0.01302,0.00570,0.00513,1.47719,0.10938,3.27752
2.476,0.000000,0,0,0,0,7.240156,0.542325,17.162598,5.041153,-10.460385,18.391529,6.324237,25.482470,16.101244,0.000000,21.470076,0.924143,5.849849,5.808251,0,0,0,0,16.656792,3.689005,7.355437,-7.319726,16.559452,166.912338,0,48.779900,47.050346,52.813618,8.227283,18.992212,8.586122,17.057192,8.560347,16.328745,8.692599,15.665386,9.788729,17.087475,10.050477,15.510761,10.807858,16.312006,0,-0.01480,-0.01289,-0.02051,0.00388,0.00903,-0.01319,0.00326,0.00215,1.47408,0.11197,3.27683
2.477,0.000000,0,0,0,0,7.240389,0.544883,17.166187,5.041545,-10.440140,18.380880,6.801299,25.287785,16.126751,0.000000,21.500444,0.950935,5.852113,5.809317,0,0,0,0,16.678356,3.699100,7.352047,-7.322299,16.552069,167.455887,0,49.144295,47.751629,51.667900,8.230125,18.986849,8.609058,17.102343,8.568539,16.359077,8.679186,15.703900,9.825637,17.087133,10.050919,15.504387,10.810803,16.303284,0,-0.01543,-0.01309,-0.01953,0.00375,0.00866,-0.01166,0.00398,0.00223,1.47337,0.11413,3.27713
2.478,0.000000,0,0,0,0,7.240622,0.547440,17.169775,5.041936,-10.419894,18.370234,7.278360,25.093102,16.152256,0.000000,21.530813,0.977727,5.854373,5.810381,0,0,0,0,16.699921,3.709197,7.348658,-7.324872,16.544683,167.999435,0,49.508690,48.452911,50.522182,8.232966,18.981485,8.631995,17.147495,8.576730,16.389410,8.665773,15.742414,9.862544,17.086790,10.051359,15.498012,10.813747,16.294559,0,-0.01845,-0.01381,-0.02111,0.00306,0.00923,-0.01283,0.00778,0.00379,1.47621,0.11446,3.27743
2.479,0.000000,0,0,0,0,7.240082,0.546387,17.171511,5.039920,-10.394133,18.359964,7.188283,24.840704,16.176914,0.000000,21.533180,1.003572,5.856592,5.811480,0,0,0,0,16.721560,3.724594,7.326870,-7.320086,16.537300,168.178925,0,49.882481,48.892658,49.788982,8.232215,18.966270,8.649530,17.181175,8.582596,16.418280,8.660220,15.769255,9.888089,17.083372,10.050698,15.492286,10.815454,16.285503,0,-0.01863,-0.01300,-0.02126,0.00328,0.00885,-0.01161,0.00551,0.00217,1.47466,0.11442,3.27736
2.480,0.000000,0,0,0,0,7.239522,0.545247,17.173203,5.037846,-10.368234,18.349705,7.084260,24.586887,16.201551,0.000000,21.534859,1.029393,5.858818,5.812579,0,0,0,0,16.743200,3.740121,7.304631,-7.315119,16.529917,168.349442,0,50.256500,49.325970,49.065926,8.231374,18.950813,8.666933,17.214575,8.588406,16.447115,8.654860,15.795810,9.913354,17.079876,10.050011,15.486575,10.817131,16.276440,0,-0.02212,-0.01185,-0.02032,0.00380,0.00851,-0.01222,0.00530,0.00148,1.47625,0.10989,3.27728
2.481,0.000000,0,0,0,0,7.238963,0.544106,17.174894,5.035771,-10.342336,18.339445,6.980238,24.333071,16.226191,0.000000,21.536539,1.055214,5.861112,5.813678,0,0,0,0,16.764841,3.755649,7.282391,-7.310152,16.522533,168.519974,0,50.630524,49.759285,48.342869,8.230534,18.935354,8.684335,17.247974,8.594214,16.475948,8.649500,15.822365,9.938620,17.076382,10.049323,15.480865,10.818809,16.267374,0,-0.02260,-0.01277,-0.01968,0.00268,0.00806,-0.01307,0.00626,0.00281,1.47738,0.10951,3.27759
2.482,0.000000,0,0,0,0,7.238404,0.542965,17.176586,5.033696,-10.316438,18.329185,6.876215,24.079256,16.250828,0.000000,21.538218,1.081036,5.863422,5.814777,0,0,0,0,16.786484,3.771177,7.260151,-7.305185,16.515150,168.690506,0,51.004543,50.192600,47.619812,8.229692,18.919897,8.701737,17.281374,8.600024,16.504782,8.644140,15.848920,9.963884,17.072887,10.048635,15.475155,10.820485,16.258310,0,-0.02410,-0.01080,-0.01943,0.00248,0.00829,-0.01174,0.00529,0.00105,1.47519,0.11576,3.27789
2.483,0.000000,0,0,0,0,7.238328,0.541336,17.179359,5.034067,-10.300942,18.319113,6.864175,23.756958,16.274677,0.000000,21.522377,1.106728,5.865913,5.816170,0,0,0,0,16.808161,3.798018,7.263119,-7.307209,16.508026,169.077423,0,51.436501,50.430077,47.158714,8.229712,18.907625,8.707116,17.301260,8.604410,16.527172,8.643060,15.868661,9.981746,17.070963,10.047552,15.472644,10.823728,16.254194,0,-0.02134,-0.01361,-0.02099,0.00291,0.00862,-0.01454,0.00572,0.00348,1.47683,0.11663,3.27767
2.484,0.000000,0,0,0,0,7.238264,0.539696,17.182158,5.034498,-10.285704,18.309044,6.854396,23.432978,16.298508,0.000000,21.506104,1.132418,5.868413,5.817570,0,0,0,0,16.829840,3.825137,7.266707,-7.309404,16.500910,169.469666,0,51.869884,50.662739,46.704056,8.229753,18.895432,8.712198,17.320816,8.608761,16.549402,8.642085,15.888234,9.999425,17.069078,10.046459,15.470212,10.827008,16.250200,0,-0.02241,-0.01318,-0.02043,0.00215,0.00817,-0.01277,0.00632,0.00278,1.47502,0.11451,3.27744
2.485,0.000000,0,0,0,0,7.238200,0.538055,17.184958,5.034929,-10.270465,18.298975,6.844617,23.108995,16.322336,0.000000,21.489832,1.158108,5.871022,5.818970,0,0,0,0,16.851519,3.852256,7.270295,-7.311599,16.493792,169.861893,0,52.303268,50.895401,46.249401,8.229795,18.883238,8.717281,17.340370,8.613111,16.571632,8.641109,15.907808,10.017103,17.067194,10.045366,15.467779,10.830290,16.246206,0,-0.02164,-0.01224,-0.02142,0.00284,0.00886,-0.01282,0.00443,0.00380,1.47633,0.11083,3.27751
2.486,0.000000,0,0,0,0,7.238136,0.536415,17.187757,5.035359,-10.255226,18.288906,6.834839,22.785015,16.346167,0.000000,21.473560,1.183797,5.873628,5.820370,0,0,0,0,16.873198,3.879375,7.273883,-7.313795,16.486675,170.254135,0,52.736652,51.128063,45.794743,8.229836,18.871044,8.722363,17.359926,8.617462,16.593863,8.640135,15.927382,10.034782,17.065310,10.044273,15.465347,10.833570,16.242210,0,-0.02071,-0.01228,-0.01925,0.00347,0.00821,-0.01255,0.00602,0.00275,1.47570,0.11055,3.27759
2.487,0.000000,0,0,0,0,7.240371,0.538653,17.189905,5.036115,-10.252019,18.278570,6.826937,22.369972,16.368742,0.000000,21.445673,1.201548,5.876207,5.822021,0,0,0,0,16.894505,3.903237,7.278935,-7.326210,16.479343,170.119492,0,52.964195,51.700928,45.396431,8.230628,18.859606,8.742184,17.390862,8.621452,16.615587,8.634076,15.952783,10.049549,17.063135,10.044315,15.463341,10.835227,16.238295,0,-0.01649,-0.01505,-0.02135,0.00248,0.00905,-0.01176,0.00525,0.00219,1.47701,0.11285,3.27759
2.488,0.000000,0,0,0,0,7.242663,0.540987,17.192039,5.036878,-10.249108,18.268227,6.819081,21.952690,16.391287,0.000000,21.417500,1.219105,5.878766,5.823679,0,0,0,0,16.915802,3.927019,7.284023,-7.338876,16.472006,169.971909,0,53.186672,52.282158,44.999508,8.231439,18.848186,8.762367,17.422077,8.625433,16.637299,8.627893,15.978328,10.064244,17.060953,10.044385,15.461344,10.836843,16.234383,0,-0.01572,-0.01368,-0.01939,0.00345,0.00875,-0.01299,0.00500,0.00233,1.47645,0.11452,3.27759
2.489,0.000000,0,0,0,0,7.244955,0.543320,17.194172,5.037641,-10.246198,18.257885,6.811225,21.535408,16.413832,0.000000,21.389326,1.236661,5.881108,5.825336,0,0,0,0,16.937099,3.950800,7.289112,-7.351542,16.464670,169.824310,0,53.409149,52.863384,44.602581,8.232249,18.836767,8.782550,17.453293,8.629415,16.659010,8.621711,16.003872,10.078939,17.058771,10.044455,15.459347,10.838458,16.230469,0,-0.01450,-0.01159,-0.02084,0.00269,0.00862,-0.01278,0.00474,0.00198,1.47541,0.11613,3.27751
2.490,0.000000,0,0,0,0,7.247247,0.545654,17.196304,5.038404,-10.243287,18.247541,6.803370,21.118126,16.436375,0.000000,21.361153,1.254217,5.883414,5.826994,0,0,0,0,16.958397,3.974582,7.294200,-7.364207,16.457333,169.676712,0,53.631626,53.444614,44.205654,8.233060,18.825348,8.802732,17.484509,8.633396,16.680721,8.615528,16.029417,10.093635,17.056589,10.044523,15.457350,10.840074,16.226555,0,-0.01574,-0.01165,-0.01999,0.00309,0.00943,-0.01260,0.00583,0.00270,1.47662,0.11268,3.27744
2.491,0.000000,0,0,0,0,7.246588,0.544732,17.191317,5.038015,-10.243993,18.237366,6.801119,20.570940,16.457119,0.000000,21.318670,1.256565,5.885315,5.828499,0,0,0,0,16.979717,3.998549,7.291188,-7.395382,16.449970,169.814331,0,54.037098,53.995605,43.786976,8.231826,18.811159,8.812475,17.499718,8.637099,16.706745,8.610764,16.054293,10.108148,17.051317,10.042624,15.452909,10.839822,16.219158,0,-0.01554,-0.01188,-0.01916,0.00335,0.00716,-0.01306,0.00357,0.00335,1.47582,0.10824,3.27728
2.492,0.000000,0,0,0,0,7.245856,0.543730,17.186152,5.037598,-10.244788,18.227192,6.799006,20.020561,16.477819,0.000000,21.275833,1.258539,5.887170,5.830000,0,0,0,0,17.001040,4.022520,7.287978,-7.427013,16.442608,169.958969,0,54.447067,54.545853,43.367764,8.230541,18.796902,8.821960,17.514532,8.640797,16.732874,8.606034,16.079153,10.122655,17.045967,10.040678,15.448409,10.839523,16.211678,0,-0.01375,-0.01381,-0.02026,0.00408,0.00844,-0.01184,0.00477,0.00349,1.47427,0.11309,3.27713
2.493,0.000000,0,0,0,0,7.245124,0.542728,17.180988,5.037180,-10.245583,18.217020,6.796893,19.470182,16.498520,0.000000,21.232998,1.260514,5.888510,5.831502,0,0,0,0,17.022362,4.046492,7.284767,-7.458643,16.435246,170.103607,0,54.857037,55.096100,42.948551,8.229257,18.782646,8.831446,17.529346,8.644493,16.759005,8.601304,16.104013,10.137163,17.040619,10.038731,15.443909,10.839226,16.204195,0,-0.01555,-0.01431,-0.02002,0.00309,0.00884,-0.01199,0.00526,0.00355,1.47522,0.11548,3.27758
2.494,0.000000,0,0,0,0,7.244393,0.541726,17.175825,5.036763,-10.246377,18.206846,6.794780,18.919802,16.519220,0.000000,21.190161,1.262488,5.889797,5.833004,0,0,0,0,17.043684,4.070463,7.281557,-7.490273,16.427883,170.248245,0,55.267010,55.646347,42.529339,8.227972,18.768389,8.840931,17.544161,8.648190,16.785133,8.596575,16.128874,10.151671,17.035269,10.036783,15.439407,10.838928,16.196712,0,-0.01633,-0.01289,-0.02111,0.00294,0.00890,-0.01326,0.00634,0.00266,1.47731,0.11523,3.27804
2.495,0.000000,0,0,0,0,7.244998,0.541455,17.169489,5.038723,-10.246473,18.196539,6.787065,18.245308,16.537306,0.000000,21.114960,1.242046,5.890498,5.834308,0,0,0,0,17.064943,4.086078,7.285998,-7.558892,16.420359,169.524933,0,56.554493,55.950962,42.181931,8.228202,18.759712,8.840194,17.572987,8.641986,16.803011,8.596587,16.145769,10.162960,17.031719,10.035868,15.436913,10.839595,16.193289,0,-0.01741,-0.01321,-0.01967,0.00322,0.00810,-0.01219,0.00561,0.00276,1.47915,0.11313,3.27752
2.496,0.000000,0,0,0,0,7.245636,0.541201,17.163126,5.040741,-10.246553,18.186228,6.779211,17.567762,16.555328,0.000000,21.038965,1.221053,5.891148,5.835608,0,0,0,0,17.086203,4.101488,7.290627,-7.628421,16.412832,168.780304,0,57.863560,56.249538,41.836285,8.228468,18.751173,8.839205,17.602156,8.635537,16.820686,8.596717,16.162468,10.174170,17.028215,10.034977,15.434466,10.840285,16.189964,0,-0.02011,-0.01379,-0.02166,0.00422,0.00800,-0.01273,0.00370,0.00236,1.47766,0.11046,3.27698
2.497,0.000000,0,0,0,0,7.246274,0.540947,17.156761,5.042759,-10.246633,18.175917,6.771357,16.890217,16.573351,0.000000,20.962969,1.200060,5.891222,5.836907,0,0,0,0,17.107462,4.116897,7.295257,-7.697950,16.405304,168.035660,0,59.172623,56.548111,41.490639,8.228734,18.742634,8.838216,17.631327,8.629089,16.838360,8.596847,16.179167,10.185380,17.024710,10.034087,15.432020,10.840976,16.186642,0,-0.02165,-0.01230,-0.01923,0.00383,0.00830,-0.01306,0.00439,0.00216,1.47708,0.11033,3.27720
2.498,0.000000,0,0,0,0,7.246912,0.540694,17.150396,5.044777,-10.246712,18.165606,6.763503,16.212671,16.591373,0.000000,20.886972,1.179067,5.891250,5.838207,0,0,0,0,17.128721,4.132307,7.299886,-7.767479,16.397778,167.291016,0,60.481686,56.846687,41.144993,8.229000,18.734093,8.837227,17.660498,8.622641,16.856035,8.596976,16.195866,10.196590,17.021204,10.033196,15.429574,10.841666,16.183317,0,-0.02239,-0.01192,-0.02043,0.00239,0.00862,-0.01249,0.00501,0.00244,1.47610,0.11288,3.27743
2.499,0.000000,0,0,0,0,7.246579,0.540959,17.142624,5.046690,-10.235176,18.155254,6.758123,15.448483,16.606663,0.000000,20.751766,1.137581,5.890740,5.839296,0,0,0,0,17.149679,4.148618,7.301985,-7.890062,16.390175,168.014587,0,61.096283,57.199284,41.047234,8.229505,18.723274,8.816876,17.675406,8.615499,16.871355,8.591475,16.202381,10.197406,17.015038,10.031280,15.423692,10.839168,16.176876,0,-0.02169,-0.01035,-0.01904,0.00346,0.00877,-0.01230,0.00633,0.00189,1.47570,0.11695,3.27698
2.500,0.000000,0,0,0,0,7.246223,0.541237,17.134817,5.048601,-10.223354,18.144901,6.752804,14.682167,16.621883,0.000000,20.615103,1.095592,5.890187,5.840381,0,0,0,0,17.170630,4.164951,7.304022,-8.013950,16.382572,168.774261,0,61.693802,57.553211,40.955570,8.230016,18.712397,8.796050,17.689964,8.608340,16.886620,8.585835,16.208645,10.197966,17.008804,10.029336,15.417725,10.836592,16.170361,0,-0.02044,-0.01415,-0.02115,0.00335,0.00892,-0.01281,0.00536,0.00373,1.47663,0.11514,3.27652
2.501,0.000000,0,0,0,0,7.245867,0.541516,17.127008,5.050511,-10.211533,18.134548,6.747485,13.915850,16.637106,0.000000,20.478439,1.053603,5.889143,5.841465,0,0,0,0,17.191582,4.181284,7.306059,-8.137839,16.374969,169.533936,0,62.291321,57.907139,40.863907,8.230526,18.701521,8.775224,17.704521,8.601182,16.901882,8.580195,16.214911,10.198526,17.002573,10.027393,15.411758,10.834015,16.163843,0,-0.01969,-0.01293,-0.02114,0.00460,0.00865,-0.01276,0.00601,0.00174,1.47731,0.11100,3.27667
2.502,0.000000,0,0,0,0,7.245512,0.541794,17.119202,5.052422,-10.199711,18.124195,6.742166,13.149533,16.652327,0.000000,20.341776,1.011614,5.888064,5.842549,0,0,0,0,17.212532,4.197617,7.308096,-8.261727,16.367367,170.293610,0,62.888844,58.261063,40.772247,8.231036,18.690645,8.754397,17.719080,8.594023,16.917147,8.574556,16.221174,10.199086,16.996340,10.025451,15.405791,10.831439,16.157326,0,-0.02029,-0.01197,-0.01962,0.00367,0.00941,-0.01262,0.00562,0.00198,1.47628,0.11040,3.27682
2.503,0.000000,0,0,0,0,7.245996,0.542664,17.109642,5.051219,-10.190701,18.114143,6.741825,12.338200,16.663771,0.000000,24.192289,0.963786,5.886589,5.843183,0,0,0,0,17.232899,4.213049,7.304256,-8.427977,16.359156,171.620239,0,63.144154,58.627625,40.936695,8.234938,18.677151,8.731867,17.733942,8.587624,16.912592,8.567771,16.225773,10.196422,16.992075,10.024324,15.401361,10.828654,16.148525,0,-0.01860,-0.01240,-0.02051,0.00355,0.00891,-0.01273,0.00628,0.00269,1.47744,0.11313,3.27720
2.504,0.000000,0,0,0,0,7.246500,0.543549,17.100039,5.049938,-10.181761,18.104097,6.741606,11.525758,16.675119,0.000000,28.140848,0.915814,5.885104,5.843806,0,0,0,0,17.253250,4.228458,7.300272,-8.595266,16.350931,172.960815,0,63.391048,58.994492,41.107445,8.238922,18.663591,8.709295,17.748812,8.581244,16.907549,8.560957,16.230331,10.193678,16.987858,10.023217,15.396968,10.825864,16.139668,0,-0.01678,-0.01465,-0.02087,0.00325,0.00955,-0.01207,0.00511,0.00262,1.47529,0.11472,3.27758
2.505,0.000000,0,0,0,0,7.247005,0.544434,17.090435,5.048658,-10.172820,18.094051,6.741386,10.713317,16.686470,0.000000,32.089409,0.867843,5.883519,5.844428,0,0,0,0,17.273602,4.243868,7.296287,-8.762557,16.342707,174.301392,0,63.637943,59.361362,41.278191,8.242907,18.650032,8.686723,17.763683,8.574862,16.902508,8.554143,16.234888,10.190934,16.983641,10.022111,15.392575,10.823074,16.130812,0,-0.01572,-0.01345,-0.02165,0.00258,0.00874,-0.01227,0.00675,0.00205,1.47647,0.11441,3.27759
2.506,0.000000,0,0,0,0,7.247509,0.545319,17.080832,5.047378,-10.163879,18.084005,6.741168,9.900876,16.697819,0.000000,36.037968,0.819871,5.881951,5.845051,0,0,0,0,17.293953,4.259277,7.292303,-8.929847,16.334480,175.641953,0,63.884838,59.728233,41.448940,8.246891,18.636475,8.664150,17.778553,8.568482,16.897465,8.547329,16.239447,10.188190,16.979424,10.021005,15.388183,10.820284,16.121954,0,-0.01573,-0.01190,-0.01970,0.00275,0.00848,-0.01266,0.00493,0.00244,1.47253,0.11361,3.27759
2.507,0.000000,0,0,0,0,7.247506,0.546019,17.076410,5.047316,-10.156238,18.073820,6.738051,9.090693,16.705881,0.000000,39.950974,0.775683,5.880581,5.845810,0,0,0,0,17.313324,4.274474,7.290033,-9.114637,16.325182,176.200897,0,64.785301,59.963760,41.464268,8.247286,18.630188,8.629598,17.788242,8.552513,16.885118,8.538966,16.238960,10.182649,16.972559,10.015838,15.381279,10.818352,16.117971,0,-0.01646,-0.01171,-0.02184,0.00360,0.00866,-0.01245,0.00594,0.00211,1.47533,0.10903,3.27744
2.508,0.000000,0,0,0,0,7.247489,0.546715,17.072117,5.047284,-10.148628,18.063629,6.734864,8.280567,16.713861,0.000000,43.863102,0.731588,5.879234,5.846573,0,0,0,0,17.332672,4.289664,7.287805,-9.299859,16.315855,176.740616,0,65.701828,60.196060,41.475777,8.247592,18.624081,8.594751,17.797804,8.536308,16.872591,8.530565,16.238352,10.177039,16.965630,10.010571,15.374313,10.816441,16.114109,0,-0.01371,-0.01459,-0.01946,0.00331,0.00858,-0.01322,0.00597,0.00319,1.47500,0.10925,3.27728
