"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.260,0.000000,0,0,0,0,7.047929,0.329790,17.046463,4.516476,-10.945622,18.242922,6.909729,26.569353,15.107390,0.000000,-5.747177,-0.502776,5.874483,5.897168,0,0,0,0,16.780565,4.047438,6.637761,0.276645,16.269428,150.110306,0,63.344536,48.071800,83.704292,8.118155,18.859369,7.961789,15.271998,8.160565,14.932759,8.664147,14.645410,8.759909,16.442160,9.891479,15.311397,10.559607,16.145842,0,-0.01984,-0.01385,-0.02307,0.00335,0.00974,-0.01427,0.00364,0.00415,0.00007,0.11488,3.27720
0.261,0.000000,0,0,0,0,7.049403,0.327646,17.041506,4.515530,-10.931108,18.231989,6.915543,27.118303,15.135290,0.000000,-4.728226,-0.535867,5.872076,5.896673,0,0,0,0,16.772640,4.036376,6.631979,-0.317265,16.267876,152.545990,0,60.587986,48.606617,82.759659,8.119158,18.852667,7.970370,15.355116,8.160059,15.002418,8.638061,14.677798,8.786195,16.469044,9.894444,15.316525,10.564197,16.147133,0,-0.01820,-0.01309,-0.01917,0.00153,0.00870,-0.01227,0.00421,0.00346,0.00007,0.11397,3.27690
0.262,0.000000,0,0,0,0,7.050878,0.325501,17.036551,4.514584,-10.916595,18.221054,6.921357,27.667252,15.163190,0.000000,-3.709275,-0.568957,5.869936,5.896178,0,0,0,0,16.764713,4.025314,6.626196,-0.911176,16.266325,154.981659,0,57.831436,49.141434,81.815033,8.120160,18.845963,7.978952,15.438233,8.159552,15.072075,8.611974,14.710187,8.812481,16.495926,9.897409,15.321652,10.568788,16.148424,0,-0.01995,-0.01268,-0.02168,0.00261,0.00953,-0.01176,0.00588,0.00450,0.00001,0.11712,3.27661
0.263,0.000000,0,0,0,0,7.052351,0.323357,17.031593,4.513638,-10.902081,18.210121,6.927170,28.216200,15.191091,0.000000,-2.690323,-0.602048,5.868294,5.895683,0,0,0,0,16.756788,4.014252,6.620414,-1.505087,16.264772,157.417343,0,55.074886,49.676247,80.870399,8.121162,18.839260,7.987534,15.521351,8.159045,15.141733,8.585887,14.742577,8.838767,16.522810,9.900374,15.326779,10.573378,16.149717,0,-0.01953,-0.01207,-0.02134,0.00336,0.00842,-0.01174,0.00524,0.00005,0.00000,0.11988,3.27638
0.264,0.000000,0,0,0,0,7.052849,0.321073,17.026505,4.512464,-10.888614,18.199198,6.932170,28.750612,15.219452,0.000000,-1.548378,-0.628820,5.866897,5.895218,0,0,0,0,16.748840,4.002615,6.615459,-2.077652,16.262886,159.901596,0,52.585281,50.162193,79.780754,8.121688,18.829908,7.997841,15.601668,8.161663,15.208410,8.560351,14.778101,8.867897,16.550594,9.902740,15.331140,10.577512,16.150772,0,-0.02131,-0.01328,-0.02015,0.00201,0.00944,-0.01043,0.00634,0.00691,-0.00001,0.11576,3.27635
0.265,0.000000,0,0,0,0,7.050289,0.318353,17.021006,4.510579,-10.878421,18.188303,6.934622,29.239494,15.249261,0.000000,-0.021188,-0.635804,5.865958,5.894846,0,0,0,0,16.740822,3.989180,6.613098,-2.583357,16.259958,162.538025,0,50.931824,50.495071,78.236862,8.120724,18.812260,8.013556,15.673213,8.174069,15.265755,8.536545,14.823446,8.905935,16.581202,9.903222,15.333093,10.580213,16.151083,0,-0.01711,-0.01543,-0.02195,0.00445,0.00845,-0.01765,0.00665,0.00329,0.00038,0.11190,3.27689
0.266,0.000000,0,0,0,0,7.047728,0.315633,17.015507,4.508694,-10.868229,18.177408,6.937073,29.728376,15.279069,0.000000,1.506002,-0.642788,5.865179,5.894474,0,0,0,0,16.732803,3.975744,6.610737,-3.089063,16.257030,165.174438,0,49.278366,50.827950,76.692970,8.119760,18.794613,8.029271,15.744758,8.186475,15.323098,8.512737,14.868792,8.943974,16.611807,9.903706,15.335046,10.582914,16.151396,0,-0.01782,-0.01419,-0.02049,0.00341,0.00821,-0.01501,0.00417,0.01094,-0.00007,0.11654,3.27732
0.267,0.000000,0,0,0,0,7.045167,0.312913,17.010008,4.506809,-10.858036,18.166515,6.939525,30.217258,15.308878,0.000000,3.033192,-0.649771,5.864697,5.894102,0,0,0,0,16.724785,3.962308,6.608376,-3.594769,16.254103,167.810867,0,47.624908,51.160828,75.149078,8.118795,18.776964,8.044986,15.816302,8.198881,15.380443,8.488931,14.914137,8.982012,16.642414,9.904189,15.336999,10.585616,16.151709,0,-0.01750,-0.01410,-0.02109,0.00215,0.00834,-0.01494,0.00797,0.00118,0.00007,0.11800,3.27747
0.268,0.000000,0,0,0,0,7.043890,0.311781,17.003729,4.504908,-10.850303,18.155632,6.943060,30.688135,15.339160,0.000000,4.564121,-0.654589,5.864274,5.893717,0,0,0,0,16.722654,3.950825,6.606586,-4.086639,16.250765,169.966553,0,45.946335,51.483681,73.800491,8.117897,18.762445,8.064360,15.883084,8.212486,15.430460,8.468557,14.954533,9.015981,16.668987,9.905413,15.339132,10.588687,16.152699,0,-0.01724,-0.01465,-0.02008,0.00292,0.00940,-0.01219,0.00468,0.00589,-0.00009,0.11678,3.27757
0.269,0.000000,0,0,0,0,7.046632,0.315622,16.995012,4.502953,-10.850273,18.144783,6.949989,31.102617,15.370928,0.000000,6.106759,-0.652622,5.863963,5.893294,0,0,0,0,16.738958,3.945457,6.606583,-4.535174,16.246149,170.616455,0,44.189102,51.775150,73.063614,8.117204,18.757729,8.095198,15.934950,8.229849,15.457530,8.458940,14.979421,9.037207,16.682928,9.908955,15.341827,10.592914,16.155813,0,-0.01654,-0.01402,-0.01923,0.00262,0.00875,-0.01357,0.00566,0.00461,0.00000,0.11376,3.27749
0.270,0.000000,0,0,0,0,7.049375,0.319464,16.986294,4.500999,-10.850244,18.133934,6.956918,31.517097,15.402696,0.000000,7.649396,-0.650655,5.863637,5.892872,0,0,0,0,16.755262,3.940089,6.606580,-4.983709,16.241531,171.266357,0,42.431870,52.066620,72.326736,8.116511,18.753012,8.126035,15.986814,8.247212,15.484601,8.449321,15.004309,9.058433,16.696869,9.912497,15.344522,10.597141,16.158930,0,-0.01891,-0.01317,-0.01921,0.00424,0.00770,-0.01149,0.00612,0.00206,-0.00008,0.11211,3.27747
0.271,0.000000,0,0,0,0,7.052116,0.323306,16.977577,4.499044,-10.850214,18.123085,6.963847,31.931578,15.434463,0.000000,9.192035,-0.648688,5.863285,5.892449,0,0,0,0,16.771566,3.934721,6.606578,-5.432243,16.236916,171.916245,0,40.674637,52.358089,71.589859,8.115818,18.748295,8.156873,16.038679,8.264575,15.511671,8.439703,15.029197,9.079658,16.710812,9.916039,15.347217,10.601368,16.162045,0,-0.01951,-0.01309,-0.01961,0.00471,0.00836,-0.01179,0.00596,0.00365,-0.00015,0.11426,3.27763
0.272,0.000000,0,0,0,0,7.053833,0.326036,16.969643,4.496846,-10.851819,18.112303,6.969574,32.318272,15.466619,0.000000,10.614078,-0.648863,5.862855,5.892013,0,0,0,0,16.787901,3.929385,6.607283,-5.871201,16.231697,172.305710,0,39.242596,52.590771,70.854691,8.115227,18.741459,8.185917,16.087532,8.279667,15.541358,8.432520,15.053869,9.101217,16.724892,9.919968,15.350380,10.605230,16.164907,0,-0.02122,-0.01127,-0.01947,0.00201,0.00867,-0.01190,0.00567,0.00353,-0.00007,0.11613,3.27764
0.273,0.000000,0,0,0,0,7.052334,0.325288,16.964153,4.493884,-10.858544,18.101730,6.971537,32.617924,15.499987,0.000000,11.658391,-0.655748,5.862279,5.891534,0,0,0,0,16.804331,3.924149,6.610204,-6.280158,16.224596,171.879379,0,38.829132,52.639309,70.124855,8.114954,18.727991,8.209347,16.126947,8.287645,15.579240,8.432967,15.077866,9.123821,16.739410,9.925110,15.355012,10.607948,16.166977,0,-0.01805,-0.01411,-0.02167,0.00321,0.00948,-0.01234,0.00632,0.00348,-0.00008,0.11761,3.27726
0.274,0.000000,0,0,0,0,7.050836,0.324540,16.958664,4.490922,-10.865270,18.091156,6.973500,32.917576,15.533356,0.000000,12.702703,-0.662632,5.861569,5.891055,0,0,0,0,16.820759,3.918913,6.613124,-6.689116,16.217497,171.453049,0,38.415665,52.687847,69.395012,8.114681,18.714521,8.232776,16.166361,8.295623,15.617123,8.433414,15.101862,9.146425,16.753929,9.930251,15.359644,10.610666,16.169046,0,-0.02083,-0.01219,-0.02071,0.00455,0.00896,-0.01201,0.00562,0.00163,0.00000,0.11329,3.27698
0.275,0.000000,0,0,0,0,7.049337,0.323791,16.953175,4.487960,-10.871995,18.080582,6.975463,33.217228,15.566725,0.000000,13.747017,-0.669516,5.860609,5.890576,0,0,0,0,16.837187,3.913677,6.616045,-7.098073,16.210396,171.026718,0,38.002201,52.736385,68.665176,8.114408,18.701054,8.256205,16.205776,8.303601,15.655005,8.433860,15.125857,9.169030,16.768446,9.935393,15.364276,10.613384,16.171116,0,-0.01908,-0.01273,-0.02268,0.00427,0.00911,-0.01283,0.00630,0.00189,-0.00009,0.11068,3.27698
0.276,0.000000,0,0,0,0,7.048599,0.324299,16.948799,4.486158,-10.879754,18.069912,6.978555,33.479553,15.600355,0.000000,14.670459,-0.680751,5.859473,5.890063,0,0,0,0,16.853657,3.907483,6.617757,-7.491488,16.202925,170.503555,0,37.726276,52.792274,67.956635,8.113853,18.688181,8.278878,16.242701,8.311174,15.690858,8.434473,15.149891,9.191769,16.782667,9.940652,15.368870,10.616810,16.173353,0,-0.01994,-0.01318,-0.02242,0.00351,0.00891,-0.01201,0.00698,0.00305,-0.00008,0.11673,3.27686
0.277,0.000000,0,0,0,0,7.050241,0.328739,16.947920,4.487989,-10.890751,18.058939,6.985182,33.624958,15.634807,0.000000,15.215304,-0.705611,5.858006,5.889442,0,0,0,0,16.870253,3.898291,6.615684,-7.836221,16.194292,169.677048,0,37.881157,52.871178,67.314781,8.112411,18.677176,8.299187,16.271822,8.317481,15.720355,8.435609,15.174041,9.214928,16.795952,9.946273,15.373344,10.622453,16.176123,0,-0.01794,-0.01371,-0.02253,0.00383,0.00893,-0.01544,0.00656,0.00329,-0.00008,0.11764,3.27640
0.278,0.000000,0,0,0,0,7.051884,0.333180,16.947039,4.489820,-10.901748,18.047966,6.991808,33.770363,15.669257,0.000000,15.760151,-0.730471,5.856368,5.888821,0,0,0,0,16.886848,3.889099,6.613611,-8.180955,16.185661,168.850555,0,38.036037,52.950081,66.672935,8.110970,18.666170,8.319494,16.300941,8.323788,15.749852,8.436745,15.198191,9.238087,16.809238,9.951895,15.377820,10.628096,16.178890,0,-0.01875,-0.01271,-0.02225,0.00230,0.00870,-0.01190,0.00423,0.00179,0.00015,0.11595,3.27614
0.279,0.000000,0,0,0,0,7.053526,0.337620,16.946159,4.491652,-10.912745,18.036995,6.998435,33.915768,15.703709,0.000000,16.304996,-0.755331,5.854408,5.888200,0,0,0,0,16.903444,3.879907,6.611538,-8.525688,16.177029,168.024048,0,38.190918,53.028984,66.031082,8.109529,18.655165,8.339803,16.330063,8.330094,15.779349,8.437880,15.222341,9.261246,16.822525,9.957517,15.382296,10.633739,16.181660,0,-0.01952,-0.01297,-0.02382,0.00305,0.00895,-0.01275,0.00591,0.00273,-0.00007,0.11290,3.27645
0.280,0.000000,0,0,0,0,7.054503,0.340920,16.943495,4.493280,-10.920386,18.025949,7.006170,34.016598,15.738321,0.000000,16.592201,-0.783998,5.852287,5.887516,0,0,0,0,16.920116,3.872530,6.609430,-8.852003,16.168201,167.276077,0,38.317963,53.147182,65.373543,8.108305,18.644682,8.359610,16.360312,8.335687,15.809129,8.437292,15.246905,9.284123,16.834965,9.962236,15.385921,10.638925,16.183975,0,-0.02003,-0.01210,-0.02293,0.00289,0.00774,-0.01322,0.00633,0.00598,0.00007,0.11246,3.27675
0.281,0.000000,0,0,0,0,7.053399,0.340646,16.935240,4.494274,-10.917515,18.014683,7.017378,33.977798,15.773442,0.000000,16.072409,-0.824589,5.849865,5.886634,0,0,0,0,16.937023,3.870840,6.607216,-9.120626,16.158758,166.774063,0,38.357815,53.388462,64.666832,8.107759,18.635838,8.377846,16.394093,8.339043,15.839794,8.431304,15.272770,9.306123,16.844751,9.964131,15.386885,10.642675,16.184870,0,-0.01724,-0.01541,-0.02043,0.00363,0.00917,-0.01286,0.00547,0.00197,-0.00015,0.11517,3.27706
0.282,0.000000,0,0,0,0,7.052293,0.340372,16.926985,4.495267,-10.914644,18.003414,7.028585,33.939003,15.808563,0.000000,15.552616,-0.865179,5.847263,5.885752,0,0,0,0,16.953930,3.869150,6.605002,-9.389250,16.149315,166.272049,0,38.397667,53.629738,63.960129,8.107214,18.626993,8.396082,16.427876,8.342398,15.870460,8.425317,15.298634,9.328122,16.854538,9.966025,15.387848,10.646426,16.185766,0,-0.01678,-0.01497,-0.02111,0.00260,0.00983,-0.01302,0.00508,0.00353,0.00007,0.11667,3.27734
0.283,0.000000,0,0,0,0,7.051188,0.340099,16.918730,4.496261,-10.911774,17.992146,7.039793,33.900204,15.843683,0.000000,15.032825,-0.905770,5.844323,5.884870,0,0,0,0,16.970837,3.867460,6.602788,-9.657873,16.139874,165.770035,0,38.437519,53.871017,63.253426,8.106668,18.618151,8.414318,16.461657,8.345753,15.901125,8.419329,15.324498,9.350121,16.864325,9.967920,15.388811,10.650178,16.186663,0,-0.01746,-0.01402,-0.02039,0.00321,0.00866,-0.01115,0.00366,0.00304,0.00001,0.11716,3.27757
0.284,0.000000,0,0,0,0,7.050241,0.339757,16.910341,4.496421,-10.905758,17.981001,7.049027,33.814266,15.878603,0.000000,14.375861,-0.948803,5.841188,5.883851,0,0,0,0,16.987762,3.864882,6.601577,-9.908719,16.130136,165.421997,0,38.559128,54.122505,62.537067,8.106337,18.608624,8.430635,16.496460,8.349275,15.931706,8.414309,15.350383,9.372613,16.873785,9.970653,15.389876,10.654459,16.188059,0,-0.01791,-0.01333,-0.01945,0.00516,0.00828,-0.01050,0.00577,0.00277,0.00023,0.11276,3.27776
0.285,0.000000,0,0,0,0,7.049788,0.339201,16.901533,4.493972,-10.889894,17.970242,7.052082,33.580677,15.912890,0.000000,13.289248,-0.999487,5.837687,5.882406,0,0,0,0,17.004747,3.859520,6.603507,-10.103885,16.119484,165.556259,0,38.936810,54.405983,61.790474,8.106677,18.596960,8.440940,16.534464,8.353318,15.962025,8.412317,15.376330,9.396649,16.882225,9.976007,15.391260,10.660402,16.191019,0,-0.01787,-0.01412,-0.02164,0.00505,0.00931,-0.01436,0.00635,0.00311,0.00015,0.11288,3.27784
0.286,0.000000,0,0,0,0,7.049335,0.338645,16.892725,4.491523,-10.874028,17.959484,7.055136,33.347088,15.947178,0.000000,12.202636,-1.050171,5.834045,5.880960,0,0,0,0,17.021730,3.854160,6.605437,-10.299050,16.108831,165.690521,0,39.314495,54.689461,61.043880,8.107018,18.585299,8.451245,16.572470,8.357362,15.992344,8.410326,15.402279,9.420685,16.890665,9.981361,15.392645,10.666345,16.193979,0,-0.01835,-0.01361,-0.02047,0.00334,0.00737,-0.01360,0.00606,0.00284,-0.00007,0.11963,3.27789
0.287,0.000000,0,0,0,0,7.048882,0.338090,16.883917,4.489074,-10.858164,17.948725,7.058191,33.113499,15.981465,0.000000,11.116023,-1.100855,5.830136,5.879515,0,0,0,0,17.038715,3.848799,6.607367,-10.494216,16.098179,165.824783,0,39.692177,54.972939,60.297287,8.107358,18.573635,8.461550,16.610474,8.361405,16.022663,8.408336,15.428227,9.444721,16.899107,9.986716,15.394029,10.672288,16.196939,0,-0.02040,-0.01385,-0.01981,0.00352,0.00872,-0.01252,0.00562,0.00248,0.00007,0.11895,3.27789
0.288,0.000000,0,0,0,0,7.048689,0.337000,16.874626,4.486717,-10.838936,17.937952,7.059918,32.840965,16.015326,0.000000,9.893389,-1.153147,5.826155,5.878041,0,0,0,0,17.055698,3.845544,6.608510,-10.673673,16.087420,165.931839,0,40.212944,55.335308,59.537636,8.106836,18.561861,8.469786,16.650528,8.363430,16.055586,8.404601,15.457029,9.469293,16.907736,9.991721,15.395596,10.677681,16.199369,0,-0.01901,-0.01138,-0.01959,0.00275,0.00817,-0.01357,0.00514,0.00238,0.00007,0.11579,3.27783
0.289,0.000000,0,0,0,0,7.049311,0.334235,16.863823,4.484648,-10.809173,17.927135,7.057489,32.446449,16.047840,0.000000,8.244705,-1.210477,5.822038,5.876478,0,0,0,0,17.072674,3.848886,6.607190,-10.803929,16.076323,165.953690,0,41.181873,55.944782,58.737087,8.103615,18.549744,8.471540,16.696999,8.359131,16.096666,8.395406,15.494770,9.495541,16.916956,9.995631,15.397736,10.681355,16.200136,0,-0.01959,-0.01223,-0.02209,0.00353,0.00873,-0.01505,0.00405,0.00551,-0.00007,0.11444,3.27761
0.290,0.000000,0,0,0,0,7.049933,0.331470,16.853020,4.482580,-10.779410,17.916317,7.055060,32.051937,16.080357,0.000000,6.596021,-1.267807,5.817905,5.874915,0,0,0,0,17.089651,3.852229,6.605869,-10.934185,16.065224,165.975540,0,42.150803,56.554260,57.936539,8.100393,18.537624,8.473295,16.743469,8.354832,16.137747,8.386210,15.532510,9.521790,16.926174,9.999541,15.399875,10.685028,16.200903,0,-0.01729,-0.01285,-0.02020,0.00276,0.00945,-0.01265,0.00610,0.00302,0.00016,0.11765,3.27749
0.291,0.000000,0,0,0,0,7.050556,0.328705,16.842216,4.480511,-10.749648,17.905499,7.052631,31.657423,16.112873,0.000000,4.947336,-1.325136,5.813742,5.873352,0,0,0,0,17.106627,3.855572,6.604548,-11.064442,16.054127,165.997391,0,43.119736,57.163738,57.135990,8.097172,18.525507,8.475050,16.789938,8.350533,16.178827,8.377015,15.570251,9.548038,16.935394,10.003451,15.402015,10.688701,16.201670,0,-0.02039,-0.01234,-0.02112,0.00382,0.00858,-0.01216,0.00379,0.00265,0.00001,0.11905,3.27772
0.292,0.000000,0,0,0,0,7.050894,0.326193,16.832827,4.478374,-10.718825,17.894714,7.049587,31.230080,16.145002,0.000000,3.297888,-1.382011,5.809605,5.871789,0,0,0,0,17.117176,3.858665,6.603630,-11.184351,16.042934,166.116165,0,44.053574,57.790516,56.325680,8.093868,18.512205,8.476953,16.835064,8.346790,16.219891,8.367475,15.609208,9.574153,16.943949,10.006377,15.403644,10.691850,16.201954,0,-0.01990,-0.01301,-0.02110,0.00214,0.00596,-0.01255,0.00330,0.00259,-0.00007,0.11729,3.27785
0.293,0.000000,0,0,0,0,7.050340,0.324469,16.827866,4.476022,-10.684682,17.884033,7.044618,30.699905,16.175924,0.000000,1.646044,-1.437461,5.805516,5.870227,0,0,0,0,17.107595,3.860977,6.603971,-11.271851,16.031441,166.538589,0,44.877491,58.471478,55.484798,8.090308,18.495197,8.479320,16.875978,8.344793,16.260895,8.356856,15.651979,9.599845,16.950420,10.006218,15.403671,10.693353,16.200720,0,-0.01949,-0.01321,-0.02202,0.00472,0.00612,-0.01464,0.00522,0.00307,0.00007,0.11511,3.27770
0.294,0.000000,0,0,0,0,7.049787,0.322746,16.822903,4.473670,-10.650537,17.873352,7.039649,30.169733,16.206846,0.000000,-0.005799,-1.492910,5.801447,5.868664,0,0,0,0,17.098013,3.863289,6.604312,-11.359350,16.019949,166.960999,0,45.701412,59.152443,54.643913,8.086749,18.478189,8.481686,16.916895,8.342796,16.301901,8.346237,15.694750,9.625537,16.956892,10.006059,15.403699,10.694857,16.199488,0,-0.01804,-0.01341,-0.02131,0.00292,0.01038,-0.01374,0.00273,0.00336,-0.00015,0.11663,3.27747
0.295,0.000000,0,0,0,0,7.049233,0.321023,16.817942,4.471318,-10.616394,17.862673,7.034679,29.639559,16.237766,0.000000,-1.657642,-1.548360,5.797414,5.867101,0,0,0,0,17.088432,3.865601,6.604654,-11.446850,16.008455,167.383408,0,46.525333,59.833405,53.803032,8.083189,18.461180,8.484052,16.957809,8.340798,16.342905,8.335618,15.737520,9.651229,16.963362,10.005899,15.403727,10.696361,16.198256,0,-0.02021,-0.01344,-0.02322,0.00378,0.00677,-0.01082,0.00726,0.00341,0.00008,0.11916,3.27701
0.296,0.000000,0,0,0,0,7.048620,0.319682,16.811560,4.469425,-10.583773,17.852022,7.029707,29.088842,16.268051,0.000000,-3.173073,-1.602752,5.793390,5.865518,0,0,0,0,17.078840,3.867739,6.605807,-11.523559,15.996851,167.576004,0,47.310474,60.486965,53.083618,8.080079,18.446478,8.488339,16.999914,8.338527,16.382986,8.325706,15.777546,9.674026,16.969606,10.005771,15.404434,10.698000,16.197487,0,-0.01913,-0.01295,-0.02123,0.00289,0.00981,-0.01347,0.01228,0.00305,-0.00023,0.12003,3.27667
0.297,0.000000,0,0,0,0,7.047822,0.319536,16.800734,4.468970,-10.555917,17.841467,7.024724,28.473776,16.296343,0.000000,-4.261225,-1.653831,5.789380,5.863869,0,0,0,0,17.069220,3.869330,6.609503,-11.566468,15.984899,167.048752,0,47.974148,61.054699,52.744686,8.078376,18.438995,8.498643,17.045750,8.335395,16.420172,8.318011,15.808971,9.687750,16.975140,10.005733,15.407272,10.700063,16.198174,0,-0.01963,-0.01243,-0.02169,0.00337,0.00821,-0.01340,0.00187,0.00378,0.00007,0.11535,3.27667
0.298,0.000000,0,0,0,0,7.047024,0.319389,16.789907,4.468515,-10.528062,17.830914,7.019741,27.858711,16.324633,0.000000,-5.349378,-1.704909,5.785410,5.862221,0,0,0,0,17.059599,3.870922,6.613199,-11.609379,15.972945,166.521500,0,48.637825,61.622433,52.405754,8.076673,18.431513,8.508947,17.091583,8.332263,16.457359,8.310316,15.840398,9.701474,16.980675,10.005697,15.410110,10.702127,16.198860,0,-0.01642,-0.01573,-0.02088,0.00291,0.01066,-0.01115,0.00743,0.00299,0.00015,0.11567,3.27661
0.299,0.000000,0,0,0,0,7.046226,0.319243,16.779081,4.468060,-10.500207,17.820358,7.014758,27.243645,16.352924,0.000000,-6.437530,-1.755988,5.781514,5.860572,0,0,0,0,17.049978,3.872513,6.616896,-11.652289,15.960993,165.994247,0,49.301498,62.190166,52.066822,8.074970,18.424030,8.519251,17.137417,8.329130,16.494545,8.302620,15.871824,9.715199,16.986208,10.005661,15.412948,10.704189,16.199545,0,-0.01786,-0.01332,-0.02054,0.00321,0.01036,-0.01182,0.00630,0.00254,-0.00008,0.12167,3.27638
0.300,0.000000,0,0,0,0,7.045906,0.319089,16.768354,4.467320,-10.473084,17.809858,7.011635,26.617249,16.380590,0.000000,-7.389764,-1.805210,5.777682,5.858897,0,0,0,0,17.040400,3.872291,6.620133,-11.690976,15.949142,165.399353,0,50.103619,62.744560,51.678780,8.073920,18.415947,8.528115,17.183266,8.325712,16.534792,8.295605,15.904491,9.729782,16.991589,10.005018,15.415555,10.705782,16.200068,0,-0.01760,-0.01322,-0.01948,0.00322,0.00927,-0.01132,0.00674,0.00261,-0.00008,0.11980,3.27629
0.301,0.000000,0,0,0,0,7.047081,0.318908,16.757931,4.465685,-10.448259,17.799522,7.014340,25.955359,16.406301,0.000000,-7.916272,-1.848614,5.773971,5.857137,0,0,0,0,17.030952,3.866385,6.621933,-11.716432,15.937608,164.592590,0,51.339382,63.257156,51.136917,8.074917,18.405979,8.532472,17.229162,8.321396,16.584629,8.290716,15.941047,9.747058,16.996487,10.002479,15.417442,10.705898,16.200071,0,-0.01810,-0.01283,-0.02082,0.00185,0.00851,-0.01484,0.00396,0.00610,0.00024,0.11603,3.27660
0.302,0.000000,0,0,0,0,7.048256,0.318727,16.747509,4.464050,-10.423434,17.789186,7.017045,25.293468,16.432013,0.000000,-8.442780,-1.892019,5.770258,5.855377,0,0,0,0,17.021505,3.860480,6.623732,-11.741888,15.926074,163.785843,0,52.575146,63.769753,50.595055,8.075913,18.396009,8.536827,17.275059,8.317080,16.634466,8.285829,15.977602,9.764335,17.001387,9.999939,15.419329,10.706015,16.200077,0,-0.01632,-0.01375,-0.02010,0.00362,0.01022,-0.01219,0.00667,0.00254,-0.00007,0.11670,3.27690
0.303,0.000000,0,0,0,0,7.049432,0.318546,16.737087,4.462416,-10.398609,17.778851,7.019749,24.631580,16.457722,0.000000,-8.969287,-1.935423,5.766545,5.853617,0,0,0,0,17.012058,3.854574,6.625532,-11.767344,15.914540,162.979080,0,53.810909,64.282349,50.053196,8.076910,18.386042,8.541183,17.320953,8.312763,16.684303,8.280941,16.014158,9.781610,17.006287,9.997399,15.421216,10.706131,16.200081,0,-0.01940,-0.01326,-0.01985,0.00351,0.00853,-0.01189,0.00541,0.00267,0.00008,0.11952,3.27721
0.304,0.000000,0,0,0,0,7.050208,0.318346,16.727585,4.460851,-10.374298,17.768520,7.023128,23.968103,16.482651,0.000000,-9.361900,-1.978244,5.762760,5.851764,0,0,0,0,17.002634,3.854488,6.627285,-11.789215,15.902917,162.377838,0,54.972328,64.797600,49.566074,8.079417,18.377680,8.545524,17.368765,8.308294,16.729383,8.275854,16.049784,9.797201,17.011345,9.994740,15.423637,10.706246,16.200815,0,-0.01876,-0.01255,-0.01793,0.00409,0.00869,-0.01337,0.00505,0.00184,0.00016,0.11932,3.27747
0.305,0.000000,0,0,0,0,7.049734,0.318085,16.720963,4.459507,-10.351599,17.758205,7.028618,23.299658,16.505125,0.000000,-9.335129,-2.019234,5.758841,5.849619,0,0,0,0,16.993282,3.872632,6.628890,-11.799854,15.891010,162.420334,0,55.900879,65.321144,49.250412,8.086657,18.374355,8.549817,17.422577,8.303347,16.759562,8.270142,16.082500,9.807508,17.016897,9.991712,15.427730,10.706359,16.203831,0,-0.02084,-0.01151,-0.01992,0.00262,0.00913,-0.01261,0.00635,0.00331,-0.00007,0.11644,3.27763
0.306,0.000000,0,0,0,0,7.049260,0.317824,16.714340,4.458162,-10.328899,17.747889,7.034108,22.631212,16.527599,0.000000,-9.308356,-2.060225,5.754878,5.847475,0,0,0,0,16.983929,3.890775,6.630495,-11.810493,15.879104,162.462814,0,56.829430,65.844688,48.934750,8.093897,18.371029,8.554111,17.476387,8.298399,16.789738,8.264430,16.115215,9.817817,17.022449,9.988683,15.431823,10.706470,16.206846,0,-0.01750,-0.01409,-0.02152,0.00367,0.00809,-0.01277,0.00580,0.00279,0.00008,0.11466,3.27762
0.307,0.000000,0,0,0,0,7.048786,0.317564,16.707718,4.456817,-10.306200,17.737574,7.039598,21.962765,16.550074,0.000000,-9.281584,-2.101216,5.750832,5.845330,0,0,0,0,16.974575,3.908919,6.632100,-11.821133,15.867197,162.505310,0,57.757980,66.368233,48.619087,8.101136,18.367704,8.558405,17.530199,8.293451,16.819916,8.258718,16.147932,9.828124,17.028002,9.985654,15.435916,10.706583,16.209862,0,-0.01853,-0.01368,-0.01951,0.00381,0.00984,-0.01269,0.00726,0.00328,0.00031,0.11705,3.27716
