"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
1.584,0.000000,0,0,0,0,7.226040,0.543031,1.869975,6.371920,15.600823,23.495083,6.453032,18.479183,-8.925899,14.059651,7.172912,-8.034659,1,0,18.158903,12.482504,5.459249,7.348567,4.986156,6.997234,-8.645579,131.767929,0,53.898903,48.008530,51.346470,8.760247,19.039272,8.181026,-8.400682,14.698189,8.341726,14.037556,9.051785,13.658418,8.815042,15.341825,9.975879,14.559236,9.906604,15.407779,0,0.00055,0.00059,0.00070,0.00073,0.00060,0.00068,0.00144,0.00065,1.47269,0.08795,3.27667
1.585,0.000000,0,0,0,0,7.224429,0.542861,1.847184,6.373878,15.596311,22.902037,6.453921,18.504534,-8.902519,14.050592,7.172858,-8.014970,1,0,18.151091,12.473754,5.458197,7.347867,4.985898,6.997847,-8.673703,131.890488,0,53.953804,47.918831,51.444458,8.779502,19.062658,8.181013,-8.351791,14.686300,8.345696,14.026729,9.053578,13.652352,8.811848,15.335069,9.973779,14.554098,9.904795,15.402360,0,0.00054,0.00057,0.00071,0.00067,0.00059,0.00067,0.00149,0.00065,1.47125,0.08483,3.27690
1.586,0.000000,0,0,0,0,7.225907,0.542440,1.821915,6.375722,15.592895,22.171158,6.454672,18.528032,-8.874019,14.041697,7.172841,-8.005942,1,0,18.143223,12.465029,5.457039,7.347301,4.985712,6.998397,-8.699509,131.997986,0,53.833771,47.875843,51.598862,8.798793,19.084169,8.182531,-8.317495,14.676771,8.348217,14.018937,9.054624,13.645526,8.809073,15.327693,9.972188,14.548491,9.904162,15.397360,0,0.00055,0.00057,0.00070,0.00070,0.00061,0.00067,0.00153,0.00064,1.47067,0.08129,3.27703
1.587,0.000000,0,0,0,0,7.229248,0.541868,1.795152,6.377496,15.590139,21.357227,6.455376,18.550417,-8.842434,14.032898,7.172836,-8.003340,1,0,18.135323,12.456318,5.455818,7.346818,4.985568,6.998910,-8.723916,132.096405,0,53.608326,47.861004,51.787262,8.818106,19.104549,8.184971,-8.291993,14.668663,8.349865,14.012975,9.055219,13.638242,8.806553,15.319945,9.970905,14.542601,9.904240,15.392612,0,0.00054,0.00058,0.00069,0.00073,0.00062,0.00069,0.00153,0.00063,1.47086,0.07900,3.27710
1.588,0.000000,0,0,0,0,7.232588,0.541296,1.768390,6.379270,15.587385,20.543295,6.455962,18.572802,-8.810848,14.024100,7.172857,-8.000736,1,0,18.127422,12.447607,5.454596,7.346334,4.985425,6.999423,-8.748324,132.194824,0,53.382885,47.846169,51.975658,8.837420,19.124929,8.187411,-8.266492,14.660555,8.351513,14.007012,9.055814,13.630957,8.804031,15.312197,9.969622,14.536710,9.904317,15.387865,0,0.00053,0.00059,0.00069,0.00073,0.00063,0.00068,0.00155,0.00062,1.47119,0.07760,3.27738
1.589,0.000000,0,0,0,0,7.235929,0.540724,1.741627,6.381043,15.584631,19.729364,6.456506,18.595186,-8.779263,14.015302,7.172887,-7.998134,1,0,18.119522,12.438896,5.453374,7.345850,4.985282,6.999936,-8.772733,132.293243,0,53.157440,47.831329,52.164059,8.856732,19.145309,8.189851,-8.240990,14.652448,8.353160,14.001050,9.056409,13.623672,8.801510,15.304449,9.968339,14.530819,9.904394,15.383118,0,0.00053,0.00059,0.00067,0.00070,0.00063,0.00067,0.00157,0.00062,1.47205,0.07463,3.27776
1.590,0.000000,0,0,0,0,7.235673,0.540204,1.712464,6.382760,15.583061,18.860220,6.456954,18.614378,-8.747255,14.006545,7.172914,-8.004389,1,0,18.111565,12.430194,5.451755,7.345363,4.985042,7.000434,-8.796403,132.133911,0,53.180798,47.813881,52.246841,8.877757,19.158470,8.190578,-8.248040,14.644540,8.352984,13.994514,9.057957,13.618016,8.800433,15.298394,9.968234,14.526231,9.904334,15.380011,0,0.00054,0.00058,0.00069,0.00068,0.00064,0.00067,0.00158,0.00063,1.47232,0.07174,3.27755
1.591,0.000000,0,0,0,0,7.233250,0.539715,1.681855,6.384441,15.582207,17.957806,6.457367,18.631643,-8.714994,13.997813,7.172939,-8.015983,1,0,18.103573,12.421496,5.449895,7.344872,4.984742,7.000923,-8.819629,131.819275,0,53.354076,47.794861,52.265980,8.899812,19.167280,8.190272,-8.274704,14.636752,8.351708,13.987633,9.060078,13.613343,8.800227,15.293360,9.968840,14.522428,9.904193,15.377892,0,0.00053,0.00057,0.00069,0.00068,0.00064,0.00065,0.00159,0.00063,1.47256,0.07060,3.27701
1.592,0.000000,0,0,0,0,7.230827,0.539226,1.651245,6.386122,15.581351,17.055391,6.457705,18.648909,-8.682734,13.989081,7.172930,-8.027575,1,0,18.095579,12.412799,5.448035,7.344382,4.984443,7.001411,-8.842855,131.504639,0,53.527355,47.775837,52.285118,8.921866,19.176090,8.189967,-8.301369,14.628964,8.350433,13.980751,9.062199,13.608670,8.800021,15.288325,9.969445,14.518624,9.904052,15.375772,0,0.00054,0.00056,0.00068,0.00069,0.00063,0.00067,0.00158,0.00066,1.47125,0.08388,3.27668
1.593,0.000000,0,0,0,0,7.228405,0.538737,1.620636,6.387804,15.580496,16.152977,6.458014,18.666174,-8.650472,13.980350,7.172909,-8.039168,1,0,18.087587,12.404101,5.446176,7.343892,4.984144,7.001900,-8.866081,131.190002,0,53.700634,47.756813,52.304256,8.943921,19.184898,8.189662,-8.328032,14.621177,8.349158,13.973869,9.064321,13.603996,8.799815,15.283291,9.970051,14.514821,9.903911,15.373653,0,0.00054,0.00055,0.00069,0.00067,0.00063,0.00067,0.00151,0.00066,1.47263,0.09363,3.27645
1.594,0.000000,0,0,0,0,7.227651,0.538963,1.591269,6.389375,15.577805,15.288740,6.458275,18.680822,-8.616983,13.971647,7.172834,-8.059068,1,0,18.079479,12.395260,5.443665,7.343437,4.984009,7.002234,-8.889979,130.980728,0,53.657291,47.752720,52.476959,8.958719,19.198084,8.188979,-8.379153,14.614303,8.347906,13.965499,9.066173,13.596109,8.796532,15.274559,9.969040,14.509606,9.902843,15.369471,0,0.00054,0.00055,0.00070,0.00071,0.00062,0.00066,0.00143,0.00064,1.47293,0.09633,3.27671
1.595,0.000000,0,0,0,0,7.227903,0.539618,1.562652,6.390880,15.574007,14.447511,6.458519,18.693893,-8.582756,13.962962,7.172742,-8.083973,1,0,18.071302,12.386332,5.440762,7.343003,4.983973,7.002476,-8.914283,130.834915,0,53.483429,47.757626,52.742199,8.969145,19.213903,8.188067,-8.445010,14.607978,8.346667,13.956230,9.067863,13.586287,8.791394,15.263599,9.967054,14.503539,9.901217,15.364044,0,0.00053,0.00056,0.00069,0.00073,0.00061,0.00066,0.00140,0.00065,1.47229,0.10108,3.27725
1.596,0.000000,0,0,0,0,7.228156,0.540274,1.534034,6.392385,15.570210,13.606280,6.458791,18.706964,-8.548528,13.954278,7.172644,-8.108877,1,0,18.063126,12.377403,5.437858,7.342569,4.983937,7.002717,-8.938587,130.689117,0,53.309563,47.762531,53.007435,8.979571,19.229725,8.187157,-8.510867,14.601653,8.345428,13.946962,9.069554,13.576463,8.786256,15.252641,9.965069,14.497473,9.899591,15.358617,0,0.00052,0.00057,0.00070,0.00074,0.00060,0.00066,0.00139,0.00064,1.47409,0.11265,3.27744
1.597,0.000000,0,0,0,0,7.228408,0.540930,1.505416,6.393889,15.566412,12.765050,6.459073,18.720034,-8.514300,13.945594,7.172544,-8.133782,1,0,18.054949,12.368475,5.434955,7.342135,4.983901,7.002958,-8.962891,130.543320,0,53.135696,47.767437,53.272675,8.989997,19.245544,8.186245,-8.576724,14.595329,8.344190,13.937694,9.071245,13.566640,8.781118,15.241681,9.963084,14.491406,9.897965,15.353190,0,0.00051,0.00056,0.00069,0.00074,0.00060,0.00065,0.00141,0.00064,1.47250,0.11925,3.27744
1.598,0.000000,0,0,0,0,7.230383,0.538860,1.479487,6.395367,15.565149,12.002632,6.459445,18.731308,-8.489807,13.937205,7.172477,-8.160776,1,0,18.046827,12.359372,5.431452,7.341790,4.984045,7.003092,-8.983791,130.053833,0,53.258751,47.782646,53.455715,8.996858,19.260300,8.186568,-8.654436,14.588861,8.342710,13.928968,9.073690,13.560711,8.778468,15.234871,9.962913,14.488506,9.897688,15.350401,0,0.00052,0.00056,0.00069,0.00076,0.00061,0.00064,0.00142,0.00063,1.47733,0.11848,3.27748
1.599,0.000000,0,0,0,0,7.233397,0.535147,1.455179,6.396829,15.565413,11.287704,6.459847,18.741501,-8.471181,13.928996,7.172420,-8.189029,1,0,18.038738,12.350164,5.427588,7.341498,4.984297,7.003160,-9.002642,129.357269,0,53.560715,47.804066,53.589226,9.001571,19.274410,8.187634,-8.739293,14.582308,8.341086,13.920570,9.076590,13.557129,8.777317,15.230560,9.963835,14.487514,9.898223,15.349201,0,0.00051,0.00060,0.00069,0.00076,0.00063,0.00064,0.00138,0.00062,1.47260,0.11930,3.27756
1.600,0.000000,0,0,0,0,7.236412,0.531435,1.430870,6.398291,15.565679,10.572777,6.460259,18.751692,-8.452555,13.920787,7.172291,-8.217281,1,0,18.030651,12.340957,5.423723,7.341206,4.984550,7.003229,-9.021491,128.660706,0,53.862682,47.825481,53.722740,9.006283,19.288523,8.188702,-8.824149,14.575755,8.339462,13.912173,9.079489,13.553547,8.776166,15.226250,9.964756,14.486522,9.898758,15.348002,0,0.00051,0.00061,0.00070,0.00079,0.00064,0.00065,0.00138,0.00063,1.47208,0.12085,3.27764
1.601,0.000000,0,0,0,0,7.239425,0.527723,1.406561,6.399753,15.565943,9.857849,6.460674,18.761885,-8.433928,13.912578,7.172136,-8.245534,1,0,18.022562,12.331749,5.419859,7.340913,4.984803,7.003298,-9.040341,127.964142,0,54.164646,47.846901,53.856251,9.010996,19.302633,8.189768,-8.909005,14.569201,8.337838,13.903775,9.082388,13.549965,8.775015,15.221939,9.965678,14.485530,9.899293,15.346803,0,0.00051,0.00059,0.00070,0.00079,0.00063,0.00065,0.00126,0.00063,1.47073,0.11946,3.27771
1.602,0.000000,0,0,0,0,7.240463,0.527237,1.382375,6.401127,15.563941,9.222744,6.461004,18.770864,-8.425385,13.904288,7.171800,-8.274562,1,0,18.014389,12.322650,5.415378,7.340607,4.984962,7.002911,-9.051697,127.532135,0,54.326122,47.851360,53.994045,9.010867,19.312149,8.189195,-8.986300,14.557837,8.336260,13.892817,9.084610,13.542887,8.771555,15.213784,9.964761,14.481530,9.897532,15.341739,0,0.00052,0.00060,0.00069,0.00083,0.00064,0.00067,0.00124,0.00063,1.47168,0.11574,3.27744
1.603,0.000000,0,0,0,0,7.240309,0.528695,1.358262,6.402447,15.560575,8.635737,6.461305,18.779116,-8.422915,13.895950,7.171399,-8.304056,1,0,18.006166,12.313617,5.410525,7.340292,4.985064,7.002249,-9.058537,127.259544,0,54.402943,47.845604,54.134418,9.007821,19.318893,8.187634,-9.059038,14.543576,8.334707,13.880314,9.086423,13.533702,8.766705,15.203313,9.962735,14.475718,9.894388,15.334347,0,0.00052,0.00059,0.00071,0.00089,0.00064,0.00064,0.00127,0.00062,1.47284,0.11331,3.27699
1.604,0.000000,0,0,0,0,7.240156,0.530153,1.334150,6.403768,15.557209,8.048732,6.461573,18.787367,-8.420447,13.887613,7.170881,-8.333550,1,0,17.997942,12.304584,5.405673,7.339978,4.985166,7.001587,-9.065376,126.986954,0,54.479759,47.839848,54.274796,9.004776,19.325640,8.186072,-9.131777,14.529314,8.333156,13.867812,9.088237,13.524517,8.761853,15.192842,9.960710,14.469907,9.891244,15.326955,0,0.00053,0.00059,0.00070,0.00091,0.00062,0.00064,0.00127,0.00060,1.47253,0.10941,3.27692
1.605,0.000000,0,0,0,0,7.240003,0.531611,1.310037,6.405088,15.553843,7.461725,6.461829,18.795618,-8.417978,13.879275,7.170323,-8.363045,1,0,17.989717,12.295550,5.400820,7.339663,4.985268,7.000925,-9.072215,126.714363,0,54.556580,47.834087,54.415169,9.001730,19.332384,8.184511,-9.204515,14.515053,8.331604,13.855309,9.090050,13.515332,8.757003,15.182370,9.958684,14.464094,9.888100,15.319563,0,0.00054,0.00061,0.00070,0.00092,0.00061,0.00065,0.00122,0.00060,1.47339,0.10468,3.27708
1.606,0.000000,0,0,0,0,7.238533,0.533608,1.287240,6.406370,15.552352,6.921148,6.462122,18.802576,-8.418262,13.870900,7.169746,-8.385708,1,0,17.981266,12.286485,5.395576,7.339383,4.985305,7.000093,-9.070411,126.633659,0,54.472744,47.834167,54.714466,8.996414,19.343262,8.183563,-9.241447,14.504565,8.332180,13.845594,9.094402,13.507454,8.752508,15.172651,9.957955,14.460795,9.887324,15.315826,0,0.00055,0.00064,0.00072,0.00089,0.00059,0.00066,0.00118,0.00061,1.47177,0.10080,3.27718
1.607,0.000000,0,0,0,0,7.236271,0.535930,1.265236,6.407628,15.551991,6.408548,6.462429,18.808756,-8.420204,13.862501,7.169163,-8.404255,1,0,17.972677,12.277401,5.390098,7.339123,4.985302,6.999157,-9.063397,126.668579,0,54.292107,47.837765,55.109520,8.989732,19.356630,8.182986,-9.256805,14.496352,8.334039,13.837559,9.100284,13.500363,8.748228,15.163384,9.958009,14.459010,9.887977,15.314291,0,0.00056,0.00065,0.00072,0.00086,0.00059,0.00064,0.00120,0.00062,1.47144,0.09821,3.27726
1.608,0.000000,0,0,0,0,7.234009,0.538252,1.243232,6.408886,15.551631,5.895948,6.462734,18.814934,-8.422146,13.854103,7.168561,-8.422802,1,0,17.964087,12.268317,5.384619,7.338862,4.985301,6.998222,-9.056384,126.703491,0,54.111465,47.841362,55.504578,8.983048,19.369997,8.182409,-9.272162,14.488138,8.335897,13.829523,9.106166,13.493272,8.743949,15.154118,9.958061,14.457226,9.888629,15.312756,0,0.00056,0.00065,0.00072,0.00085,0.00060,0.00066,0.00125,0.00062,1.47290,0.09418,3.27708
1.609,0.000000,0,0,0,0,7.231747,0.540574,1.221228,6.410144,15.551270,5.383348,6.463038,18.821114,-8.424088,13.845704,7.167953,-8.441349,1,0,17.955498,12.259233,5.379140,7.338603,4.985298,6.997287,-9.049371,126.738411,0,53.930828,47.844959,55.899635,8.976366,19.383366,8.181832,-9.287519,14.479925,8.337756,13.821486,9.112047,13.486181,8.739669,15.144851,9.958115,14.455441,9.889281,15.311220,0,0.00058,0.00064,0.00073,0.00085,0.00060,0.00067,0.00131,0.00063,1.47144,0.08970,3.27678
1.610,0.000000,0,0,0,0,7.230381,0.540444,1.197930,6.411375,15.549967,4.902902,6.463282,18.825916,-8.427846,13.837190,7.167300,-8.450430,1,0,17.946894,12.250125,5.373780,7.338269,4.985389,6.996290,-9.032883,126.961510,0,53.740696,47.923977,56.196884,8.964338,19.394197,8.181409,-9.329602,14.470697,8.339906,13.813757,9.113934,13.478877,8.735471,15.136205,9.957386,14.452945,9.888701,15.308409,0,0.00057,0.00065,0.00074,0.00087,0.00059,0.00068,0.00133,0.00063,1.47284,0.08660,3.27697
1.611,0.000000,0,0,0,0,7.229555,0.538837,1.173852,6.412590,15.548094,4.441831,6.463503,18.829891,-8.432699,13.828606,7.166632,-8.453808,1,0,17.938282,12.241001,5.368491,7.337890,4.985536,6.995256,-9.010684,127.298004,0,53.544842,48.048439,56.435200,8.949090,19.403502,8.181078,-9.387788,14.460857,8.342230,13.806211,9.113414,13.471444,8.731321,15.127932,9.956186,14.450021,9.887379,15.304829,0,0.00057,0.00066,0.00073,0.00097,0.00059,0.00067,0.00130,0.00064,1.47025,0.08480,3.27743
1.612,0.000000,0,0,0,0,7.228730,0.537230,1.149774,6.413804,15.546221,3.980759,6.463658,18.833866,-8.437552,13.820021,7.165913,-8.457186,1,0,17.929668,12.231877,5.363202,7.337512,4.985683,6.994222,-8.988486,127.634491,0,53.348988,48.172905,56.673515,8.933842,19.412807,8.180747,-9.445974,14.451018,8.344554,13.798665,9.112893,13.464011,8.727172,15.119658,9.954986,14.447097,9.886056,15.301249,0,0.00057,0.00066,0.00077,0.00097,0.00060,0.00065,0.00129,0.00062,1.47198,0.08169,3.27714
1.613,0.000000,0,0,0,0,7.227904,0.535622,1.125697,6.415019,15.544348,3.519687,6.463791,18.837841,-8.442406,13.811437,7.165176,-8.460563,1,0,17.921057,12.222753,5.357913,7.337133,4.985830,6.993187,-8.966289,127.970985,0,53.153133,48.297367,56.911831,8.918593,19.422112,8.180416,-9.504160,14.441178,8.346879,13.791119,9.112372,13.456578,8.723022,15.111385,9.953786,14.444174,9.884733,15.297668,0,0.00057,0.00066,0.00080,0.00098,0.00059,0.00065,0.00129,0.00062,1.47253,0.07829,3.27645
1.614,0.000000,0,0,0,0,7.228953,0.531365,1.102989,6.416111,15.542869,3.094990,6.463875,18.840706,-8.438542,13.802890,7.164394,-8.456167,1,0,17.912533,12.213735,5.352755,7.336625,4.986084,6.992170,-8.938847,128.052673,0,52.987156,48.402691,57.184422,8.902813,19.432745,8.180679,-9.528346,14.432123,8.347518,13.784300,9.113549,13.449457,8.719529,15.103147,9.953376,14.441689,9.884374,15.295560,0,0.00056,0.00068,0.00080,0.00095,0.00058,0.00064,0.00126,0.00062,1.47223,0.07617,3.27676
1.615,0.000000,0,0,0,0,7.231130,0.525511,1.081106,6.417129,15.541627,2.692212,6.463943,18.842905,-8.429428,13.794365,7.163597,-8.447087,1,0,17.904060,12.204781,5.347676,7.336039,4.986403,6.991164,-8.908244,127.980827,0,52.839188,48.496479,57.477669,8.886712,19.444178,8.181302,-9.532044,14.423541,8.347142,13.777920,9.115748,13.442526,8.716431,15.094928,9.953442,14.439467,9.884596,15.294338,0,0.00057,0.00068,0.00081,0.00092,0.00058,0.00065,0.00131,0.00060,1.47308,0.07523,3.27760
1.616,0.000000,0,0,0,0,7.233308,0.519656,1.059224,6.418147,15.540385,2.289433,6.464015,18.845104,-8.420314,13.785841,7.162800,-8.438008,1,0,17.895590,12.195827,5.342597,7.335452,4.986721,6.990157,-8.877643,127.908981,0,52.691216,48.590267,57.770912,8.870612,19.455612,8.181924,-9.535744,14.414959,8.346766,13.771539,9.117948,13.435594,8.713333,15.086709,9.953507,14.437246,9.884818,15.293117,0,0.00058,0.00066,0.00082,0.00091,0.00059,0.00063,0.00136,0.00059,1.47052,0.07276,3.27765
1.617,0.000000,0,0,0,0,7.235486,0.513802,1.037342,6.419165,15.539144,1.886655,6.464087,18.847303,-8.411200,13.777317,7.162004,-8.428928,1,0,17.887117,12.186872,5.337517,7.334865,4.987040,6.989150,-8.847040,127.837143,0,52.543247,48.684055,58.064159,8.854511,19.467045,8.182547,-9.539442,14.406377,8.346391,13.765159,9.120147,13.428662,8.710235,15.078490,9.953573,14.435025,9.885039,15.291895,0,0.00058,0.00067,0.00081,0.00090,0.00059,0.00063,0.00140,0.00059,1.47076,0.07128,3.27726
1.618,0.000000,0,0,0,0,7.236020,0.513490,1.016764,6.420171,15.539499,1.527610,6.464205,18.848589,-8.396530,13.768985,7.161252,-8.415850,1,0,17.878756,12.178043,5.332847,7.334346,4.987319,6.988175,-8.810646,127.717140,0,52.496147,48.715408,58.260174,8.838251,19.475666,8.182051,-9.523136,14.398184,8.345688,13.758267,9.122685,13.422487,8.707655,15.071030,9.953342,14.432105,9.884497,15.290366,0,0.00058,0.00065,0.00080,0.00094,0.00057,0.00064,0.00139,0.00059,1.47128,0.07120,3.27728
1.619,0.000000,0,0,0,0,7.235565,0.516517,0.996973,6.421169,15.540817,1.194917,6.464339,18.849323,-8.378514,13.760769,7.160517,-8.400363,1,0,17.870461,12.169289,5.328424,7.333868,4.987575,6.987218,-8.770761,127.568115,0,52.509827,48.709137,58.397598,8.821896,19.482594,8.180882,-9.494776,14.390227,8.344789,13.751068,9.125428,13.416767,8.705386,15.064026,9.952934,14.428763,9.883492,15.288652,0,0.00057,0.00063,0.00081,0.00091,0.00056,0.00064,0.00139,0.00059,1.47229,0.08405,3.27751
1.620,0.000000,0,0,0,0,7.235110,0.519545,0.977182,6.422168,15.542136,0.862223,6.464483,18.850060,-8.360499,13.752553,7.159806,-8.384875,1,0,17.862165,12.160534,5.324000,7.333389,4.987830,6.986262,-8.730875,127.419098,0,52.523510,48.702869,58.535023,8.805540,19.489519,8.179713,-9.466416,14.382270,8.343889,13.743869,9.128171,13.411048,8.703117,15.057022,9.952525,14.425422,9.882488,15.286940,0,0.00059,0.00061,0.00081,0.00088,0.00057,0.00063,0.00141,0.00059,1.47327,0.09204,3.27724
1.621,0.000000,0,0,0,0,7.234654,0.522572,0.957391,6.423166,15.543454,0.529530,6.464630,18.850796,-8.342484,13.744337,7.159103,-8.369388,1,0,17.853870,12.151779,5.319577,7.332911,4.988085,6.985306,-8.690989,127.270073,0,52.537189,48.696602,58.672451,8.789184,19.496447,8.178545,-9.438056,14.374312,8.342990,13.736670,9.130914,13.405328,8.700849,15.050018,9.952116,14.422080,9.881484,15.285226,0,0.00059,0.00060,0.00080,0.00088,0.00058,0.00063,0.00144,0.00060,1.47275,0.09204,3.27671
1.622,1.905254,0,1,0,0,7.234809,0.524022,0.939268,6.424083,15.542006,0.234476,6.464746,18.850796,-8.321177,13.735983,7.158391,-8.363416,1,0,17.845575,12.143151,5.315379,7.332519,4.988286,6.984266,-8.645847,127.193848,0,52.638557,48.703934,58.736065,8.768024,19.494505,8.177212,-9.444472,14.365220,8.342339,13.729736,9.131576,13.400769,8.699190,15.044862,9.951428,14.418844,9.880301,15.283498,0,0.00058,0.00060,0.00082,0.00081,0.00056,0.00061,0.00138,0.00060,1.47195,0.09403,3.27677
1.623,4.479920,1,0,0,0,7.235331,0.524522,0.922152,6.424952,15.538892,-0.037897,6.464852,18.850351,-8.297886,13.727544,7.157677,-8.363177,1,0,17.837278,12.134601,5.311316,7.332180,4.988453,6.983176,-8.597538,127.161484,0,52.792759,48.719463,58.755203,8.743971,19.487221,8.175779,-9.471843,14.355444,8.341838,13.722963,9.130983,13.396910,8.697899,15.040818,9.950572,14.415673,9.879009,15.281760,0,0.00058,0.00060,0.00082,0.00079,0.00055,0.00062,0.00134,0.00061,1.47241,0.10547,3.27715
1.624,5.147907,1,0,0,0,7.235853,0.525021,0.905035,6.425820,15.535776,-0.310270,6.464986,18.849907,-8.274595,13.719106,7.156963,-8.362939,1,0,17.828981,12.126050,5.307254,7.331841,4.988620,6.982087,-8.549228,127.129128,0,52.946957,48.734993,58.774345,8.719917,19.479937,8.174347,-9.499213,14.345667,8.341337,13.716190,9.130391,13.393050,8.696608,15.036775,9.949716,14.412502,9.877718,15.280023,0,0.00057,0.00059,0.00082,0.00074,0.00055,0.00061,0.00131,0.00062,1.47330,0.11231,3.27738
1.625,5.145979,1,0,0,0,7.236375,0.525520,0.887919,6.426688,15.532661,-0.582644,6.465130,18.849464,-8.251306,13.710668,7.156248,-8.362700,1,0,17.820684,12.117499,5.303192,7.331501,4.988787,6.980997,-8.500918,127.096764,0,53.101158,48.750523,58.793484,8.695864,19.472652,8.172915,-9.526584,14.335891,8.340836,13.709416,9.129799,13.389192,8.695316,15.032731,9.948860,14.409331,9.876427,15.278285,0,0.00057,0.00059,0.00081,0.00075,0.00057,0.00062,0.00131,0.00065,1.47018,0.11162,3.27753
1.626,5.144084,1,0,0,0,7.235949,0.523092,0.872490,6.427561,15.532145,-0.830612,6.465357,18.848536,-8.226111,13.702360,7.155548,-8.367378,1,0,17.812325,12.109001,5.299414,7.331175,4.988770,6.979918,-8.448359,127.226097,0,53.137352,48.796448,58.879990,8.675571,19.470400,8.171589,-9.493539,14.323670,8.340556,13.702905,9.129339,13.384319,8.693097,15.027390,9.947797,14.406343,9.874980,15.276097,0,0.00056,0.00056,0.00080,0.00076,0.00059,0.00061,0.00136,0.00065,1.47260,0.11275,3.27729
1.627,5.142202,1,0,0,0,7.234951,0.518899,0.858078,6.428437,15.533193,-1.063875,6.465615,18.847315,-8.199771,13.694131,7.154852,-8.375017,1,0,17.803926,12.100534,5.295808,7.330856,4.988641,6.978848,-8.393240,127.452873,0,53.102444,48.860683,59.007084,8.657545,19.471178,8.170326,-9.424090,14.309979,8.340409,13.696548,9.128959,13.378838,8.690319,15.021266,9.946610,14.403463,9.873440,15.273639,0,0.00055,0.00053,0.00080,0.00080,0.00058,0.00061,0.00137,0.00065,1.47049,0.11842,3.27683
1.628,5.140339,1,0,0,0,7.233953,0.514706,0.843666,6.429313,15.534241,-1.297138,6.465865,18.846094,-8.173430,13.685903,7.154157,-8.382657,1,0,17.795528,12.092067,5.292202,7.330538,4.988512,6.977776,-8.338120,127.679642,0,53.067532,48.924923,59.134178,8.639519,19.471956,8.169064,-9.354642,14.296288,8.340263,13.690193,9.128577,13.373356,8.687541,15.015142,9.945423,14.400583,9.871900,15.271179,0,0.00055,0.00053,0.00080,0.00084,0.00057,0.00061,0.00133,0.00065,1.47241,0.12085,3.27722
1.629,5.138484,1,0,0,0,7.232955,0.510513,0.829254,6.430189,15.535290,-1.530400,6.466113,18.844873,-8.147090,13.677673,7.153463,-8.390296,1,0,17.787130,12.083600,5.288597,7.330219,4.988383,6.976705,-8.283002,127.906418,0,53.032619,48.989159,59.261272,8.621492,19.472734,8.167802,-9.285193,14.282596,8.340117,13.683838,9.128197,13.367873,8.684762,15.009019,9.944237,14.397704,9.870359,15.268721,0,0.00053,0.00052,0.00080,0.00086,0.00057,0.00061,0.00128,0.00064,1.47263,0.11905,3.27806
1.630,5.136644,1,0,0,0,7.231823,0.511166,0.812853,6.431015,15.536601,-1.748309,6.466248,18.843195,-8.120852,13.669603,7.152754,-8.405275,1,0,17.778833,12.075281,5.285283,7.329941,4.988060,6.975571,-8.223692,128.348694,0,52.821774,49.024654,59.485188,8.606813,19.478865,8.166734,-9.207265,14.272619,8.341724,13.679449,9.129254,13.362752,8.681501,15.002706,9.942946,14.395499,9.869580,15.267283,0,0.00054,0.00054,0.00078,0.00086,0.00056,0.00063,0.00125,0.00065,1.47427,0.11888,3.27800
1.631,5.134809,1,0,0,0,7.230610,0.514740,0.795252,6.431812,15.538071,-1.956964,6.466342,18.841242,-8.094676,13.661628,7.152041,-8.424676,1,0,17.770597,12.067052,5.282144,7.329688,4.987621,6.974399,-8.161857,128.920807,0,52.504910,49.042824,59.767441,8.594152,19.488222,8.165782,-9.124227,14.264880,8.344390,13.676246,9.131179,13.357846,8.677949,14.996279,9.941593,14.393702,9.869260,15.266461,0,0.00053,0.00054,0.00076,0.00078,0.00056,0.00065,0.00124,0.00065,1.47272,0.11955,3.27747
1.632,5.133036,1,0,0,0,7.229397,0.518314,0.777651,6.432609,15.539540,-2.165621,6.466357,18.839291,-8.068500,13.653652,7.151329,-8.444077,1,0,17.762363,12.058822,5.279005,7.329435,4.987182,6.973228,-8.100022,129.492935,0,52.188049,49.060997,60.049698,8.581491,19.497580,8.164831,-9.041188,14.257142,8.347056,13.673043,9.133103,13.352942,8.674397,14.989851,9.940241,14.391903,9.868938,15.265640,0,0.00052,0.00054,0.00072,0.00088,0.00057,0.00065,0.00126,0.00066,1.47192,0.11821,3.27758
