"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
0.486,4.997170,1,0,0,0,7.087055,0.383380,-2.183397,6.399121,10.118147,-2.156029,6.304389,13.592212,-8.358817,7.894492,0.000000,-7.492340,0,0,12.143212,7.379885,4.826416,7.047250,5.168333,6.808864,22.245541,142.894775,0,46.239410,77.984146,72.624496,8.077306,13.827303,8.041557,-8.394551,8.025234,8.178197,7.453243,8.687273,7.034338,8.559710,8.729543,9.946945,8.541675,9.783204,9.503546,0,0.00098,0.00136,0.00143,0.00184,0.00094,0.00124,0.00094,0.00112,-0.92097,0.12430,3.27835
0.487,4.996155,1,0,0,0,7.088335,0.388252,-2.310834,6.396783,10.120734,-2.318527,6.296634,13.590016,-8.293875,7.886183,0.000000,-7.456045,0,0,12.135777,7.402364,4.823724,7.048282,5.168656,6.805677,25.283726,142.611938,0,46.469799,78.397003,73.175224,8.051013,13.820072,8.042048,-8.799705,8.017640,8.179174,7.442323,8.694559,7.021910,8.566367,8.717069,9.955050,8.539706,9.792372,9.507044,0,0.00099,0.00137,0.00144,0.00181,0.00094,0.00122,0.00093,0.00113,-0.90032,0.11750,3.27806
0.488,4.995593,1,0,0,0,7.090913,0.387926,-2.413319,6.394173,10.125819,-2.459075,6.289222,13.587184,-8.232917,7.878022,0.000000,-7.422105,0,0,12.128279,7.466519,4.822603,7.049556,5.169182,6.806996,28.205708,142.595551,0,46.747276,78.871056,73.606422,8.049564,13.839568,8.041898,-9.276921,8.006741,8.180868,7.431890,8.699174,7.012129,8.573256,8.707454,9.963055,8.539732,9.800309,9.511027,0,0.00099,0.00138,0.00143,0.00194,0.00094,0.00124,0.00093,0.00114,-0.88051,0.11417,3.27715
0.489,4.995223,1,0,0,0,7.093492,0.387599,-2.515804,6.391562,10.130904,-2.599623,6.282073,13.584352,-8.171959,7.869861,0.000000,-7.388165,0,0,12.120781,7.530675,4.821482,7.050830,5.169708,6.808315,31.127687,142.579178,0,47.024754,79.345100,74.037621,8.048116,13.859063,8.041748,-9.754139,7.995842,8.182563,7.421457,8.703788,7.002348,8.580146,8.697840,9.971059,8.539759,9.808246,9.515010,0,0.00108,0.00149,0.00142,0.00199,0.00092,0.00148,0.00090,0.00116,-0.85936,0.10847,3.27676
0.490,4.995136,1,0,0,0,7.096071,0.387273,-2.618289,6.388951,10.135989,-2.740171,6.275311,13.581520,-8.111001,7.861700,0.000000,-7.354225,0,0,12.113284,7.594830,4.820360,7.052104,5.170234,6.809634,34.049667,142.562790,0,47.302231,79.819153,74.468811,8.046667,13.878558,8.041598,-10.231356,7.984943,8.184257,7.411025,8.708403,6.992568,8.587035,8.688226,9.979063,8.539784,9.816183,9.518993,0,0.00114,0.00154,0.00143,0.00207,0.00092,0.00157,0.00091,0.00116,-0.83733,0.09983,3.27752
0.491,4.995094,1,0,0,0,7.098274,0.387170,-2.709461,6.386234,10.141005,-2.877966,6.268825,13.578645,-8.052237,7.853614,0.000000,-7.319371,0,0,12.105870,7.643533,4.819379,7.053334,5.170840,6.811736,36.903728,142.389313,0,47.713161,80.287781,74.852036,8.045777,13.892848,8.041353,-10.663319,7.973751,8.185232,7.400024,8.712546,6.983411,8.594679,8.679307,9.987655,8.539374,9.824627,9.522940,0,0.00123,0.00152,0.00143,0.00201,0.00093,0.00157,0.00091,0.00116,-0.81616,0.09323,3.27783
0.492,4.995117,1,0,0,0,7.099549,0.387619,-2.772662,6.383255,10.145844,-3.008957,6.262748,13.575661,-7.998898,7.845716,0.000000,-7.282258,0,0,12.098666,7.654032,4.818742,7.054452,5.171641,6.815772,39.589874,141.827469,0,48.454021,80.743011,75.116653,8.046266,13.894271,8.040874,-10.983401,7.961835,8.184432,7.387620,8.715528,6.975801,8.604190,8.672107,9.997700,8.537885,9.834322,9.526793,0,0.00125,0.00153,0.00145,0.00196,0.00093,0.00158,0.00092,0.00118,-0.78656,0.08556,3.27714
0.493,4.995183,1,0,0,0,7.100823,0.388069,-2.835862,6.380276,10.150685,-3.139949,6.256933,13.572677,-7.945559,7.837819,0.000000,-7.245144,0,0,12.091462,7.664532,4.818106,7.055571,5.172443,6.819807,42.276020,141.265610,0,49.194885,81.198235,75.381264,8.046754,13.895693,8.040394,-11.303484,7.949918,8.183632,7.375216,8.718510,6.968190,8.613701,8.664907,10.007744,8.536395,9.844017,9.530646,0,0.00127,0.00154,0.00147,0.00192,0.00095,0.00156,0.00092,0.00119,-0.74833,0.08157,3.27670
0.494,4.995313,1,0,0,0,7.102098,0.388518,-2.899063,6.377297,10.155525,-3.270940,6.251503,13.569693,-7.892220,7.829921,0.000000,-7.208030,0,0,12.084258,7.675032,4.817469,7.056690,5.173244,6.823843,44.962166,140.703766,0,49.935745,81.653465,75.645882,8.047242,13.897115,8.039913,-11.623567,7.938002,8.182832,7.362812,8.721492,6.960578,8.623211,8.657706,10.017788,8.534905,9.853713,9.534500,0,0.00129,0.00154,0.00150,0.00190,0.00095,0.00155,0.00092,0.00118,-0.72380,0.07523,3.27677
0.495,4.995521,1,0,0,0,7.103808,0.388433,-2.953496,6.374278,10.160622,-3.407822,6.246310,13.566523,-7.839480,7.822045,0.000000,-7.172982,0,0,12.077060,7.701524,4.816980,7.057879,5.174103,6.827430,47.593872,140.397736,0,50.409462,82.193451,76.055580,8.046641,13.897776,8.040540,-11.884229,7.925954,8.183250,7.351551,8.725472,6.951112,8.632170,8.648549,10.027427,8.534808,9.863204,9.539435,0,0.00132,0.00153,0.00154,0.00188,0.00094,0.00151,0.00091,0.00118,-0.70328,0.07873,3.27699
0.496,4.995846,1,0,0,0,7.106595,0.387028,-2.986251,6.371159,10.166349,-3.559267,6.241467,13.562895,-7.788220,7.814225,0.000000,-7.143040,0,0,12.069876,7.767552,4.816856,7.059244,5.175101,6.829907,50.090988,140.724121,0,50.222744,82.942986,76.823967,8.043348,13.896552,8.043900,-11.997990,7.913582,8.186686,7.343114,8.731922,6.937057,8.639764,8.634556,10.036063,8.538154,9.872193,9.547043,0,0.00135,0.00147,0.00157,0.00193,0.00085,0.00151,0.00085,0.00113,-0.67946,0.09322,3.27753
0.497,4.996252,1,0,0,0,7.109383,0.385623,-3.019006,6.368040,10.172078,-3.710712,6.236845,13.559267,-7.736960,7.806404,0.000000,-7.113099,0,0,12.062691,7.833580,4.816731,7.060609,5.176099,6.832385,52.588108,141.050522,0,50.036022,83.692528,77.592346,8.040054,13.895329,8.047260,-12.111752,7.901209,8.190121,7.334678,8.738373,6.923002,8.647358,8.620563,10.044701,8.541498,9.881182,9.554651,0,0.00136,0.00131,0.00155,0.00209,0.00078,0.00148,0.00078,0.00096,-0.65850,0.11546,3.27773
0.498,4.996777,1,0,0,0,7.112170,0.384217,-3.051761,6.364921,10.177806,-3.862158,6.232549,13.555639,-7.685700,7.798583,0.000000,-7.083158,0,0,12.055506,7.899608,4.816607,7.061973,5.177097,6.834863,55.085224,141.376923,0,49.849304,84.442062,78.360733,8.036760,13.894106,8.050621,-12.225513,7.888837,8.193556,7.326241,8.744823,6.908947,8.654952,8.606568,10.053337,8.544844,9.890170,9.562259,0,0.00133,0.00124,0.00146,0.00213,0.00074,0.00147,0.00074,0.00095,-0.63390,0.11917,3.27719
0.499,4.997379,1,0,0,0,7.114307,0.383590,-3.076871,6.361775,10.183414,-4.018568,6.228462,13.551925,-7.632475,7.790837,0.000000,-7.056432,0,0,12.048395,7.965707,4.816612,7.063375,5.178193,6.838225,56.854710,141.394318,0,49.916546,85.122215,79.003540,8.034453,13.891702,8.053981,-12.291677,7.875296,8.196428,7.314583,8.750056,6.895246,8.662729,8.592989,10.061911,8.545761,9.898738,9.568716,0,0.00127,0.00123,0.00145,0.00208,0.00067,0.00149,0.00073,0.00093,-0.58873,0.12017,3.27675
0.500,4.998093,1,0,0,0,7.114837,0.384884,-3.083080,6.358565,10.188725,-4.187249,6.224686,13.547997,-7.574390,7.783275,0.000000,-7.037656,0,0,12.041466,8.031980,4.816939,7.064866,5.179530,6.843774,56.825333,140.647766,0,50.611637,85.630829,79.335884,8.034588,13.886378,8.057341,-12.240173,7.858867,8.197910,7.294957,8.752283,6.882416,8.670963,8.580433,10.070329,8.540677,9.906266,9.572330,0,0.00125,0.00118,0.00138,0.00215,0.00064,0.00157,0.00068,0.00091,-0.56468,0.12221,3.27652
0.501,4.998893,1,0,0,0,7.115366,0.386179,-3.089289,6.355356,10.194035,-4.355930,6.221125,13.544070,-7.516305,7.775713,0.000000,-7.018881,0,0,12.034537,8.098253,4.817266,7.066357,5.180867,6.849324,56.795959,139.901230,0,51.306728,86.139442,79.668228,8.034721,13.881055,8.060699,-12.188669,7.842438,8.199392,7.275331,8.754509,6.869587,8.679196,8.567877,10.078746,8.535594,9.913794,9.575944,0,0.00125,0.00115,0.00139,0.00212,0.00064,0.00154,0.00067,0.00088,-0.54016,0.11963,3.27658
0.502,4.999818,1,0,0,0,7.115896,0.387473,-3.095498,6.352146,10.199345,-4.524611,6.217883,13.540143,-7.458220,7.768152,0.000000,-7.000105,0,0,12.027609,8.164526,4.817593,7.067849,5.182204,6.854874,56.766582,139.154694,0,52.001820,86.648056,80.000572,8.034856,13.875731,8.064058,-12.137165,7.826009,8.200874,7.255706,8.756735,6.856759,8.687430,8.555320,10.087164,8.530510,9.921321,9.579558,0,0.00128,0.00117,0.00135,0.00203,0.00064,0.00153,0.00065,0.00084,-0.51446,0.11435,3.27727
0.503,5.000829,1,0,0,0,7.117614,0.388818,-3.095159,6.348949,10.204327,-4.693734,6.214859,13.535885,-7.399996,7.760671,0.000000,-6.987696,0,0,12.020732,8.230846,4.818030,7.069334,5.183631,6.860741,56.358162,138.483475,0,52.589626,87.214081,80.346199,8.035185,13.868958,8.068536,-12.048589,7.810273,8.202813,7.237947,8.759787,6.843870,8.696620,8.542683,10.096474,8.526642,9.929171,9.583205,0,0.00122,0.00118,0.00129,0.00177,0.00061,0.00152,0.00065,0.00078,-0.49083,0.10843,3.27767
0.504,5.001967,1,0,0,0,7.122273,0.390286,-3.078634,6.345784,10.208498,-4.863950,6.212157,13.530807,-7.341427,7.753391,0.000000,-6.991024,0,0,12.013982,8.297281,4.818738,7.070803,5.185282,6.867394,55.012657,137.998505,0,52.912205,87.922035,80.724663,8.035997,13.858603,8.075776,-11.868361,7.796250,8.205882,7.224802,8.764880,6.830832,8.708174,8.529843,10.107989,8.525778,9.937815,9.586932,0,0.00122,0.00124,0.00127,0.00184,0.00061,0.00154,0.00064,0.00070,-0.46871,0.10301,3.27744
0.505,5.003135,1,0,0,0,7.126932,0.391754,-3.062108,6.342618,10.212670,-5.034166,6.209638,13.525730,-7.282858,7.746110,0.000000,-6.994352,0,0,12.007232,8.363716,4.819446,7.072271,5.186932,6.874047,53.667152,137.513519,0,53.234779,88.629997,81.103134,8.036810,13.848248,8.083017,-11.688132,7.782226,8.208951,7.211657,8.769974,6.817795,8.719728,8.517004,10.119505,8.524914,9.946460,9.590659,0,0.00123,0.00119,0.00127,0.00187,0.00062,0.00162,0.00063,0.00067,-0.43832,0.09323,3.27719
0.506,5.004348,1,0,0,0,7.131591,0.393222,-3.045583,6.339452,10.216842,-5.204382,6.207387,13.520653,-7.224289,7.738831,0.000000,-6.997680,0,0,12.000482,8.430151,4.820154,7.073740,5.188583,6.880700,52.321648,137.028549,0,53.557358,89.337959,81.481598,8.037622,13.837893,8.090259,-11.507904,7.768203,8.212020,7.198513,8.775067,6.804758,8.731282,8.504165,10.131021,8.524050,9.955105,9.594386,0,0.00126,0.00116,0.00126,0.00188,0.00063,0.00173,0.00062,0.00066,-0.39071,0.08568,3.27688
0.507,5.005537,1,0,0,0,7.135411,0.395696,-3.025431,6.336330,10.220830,-5.365158,6.205276,13.515304,-7.164756,7.731595,0.000000,-7.004384,0,0,11.993661,8.496872,4.820922,7.075217,5.190170,6.887624,50.260708,136.776657,0,53.792267,90.089333,81.874466,8.037949,13.826892,8.096125,-11.335922,7.755589,8.215123,7.185917,8.778484,6.791788,8.741996,8.491368,10.141558,8.523599,9.962846,9.597862,0,0.00131,0.00117,0.00126,0.00192,0.00063,0.00176,0.00062,0.00065,-0.36718,0.08117,3.27679
0.508,5.006691,1,0,0,0,7.137158,0.400658,-2.996314,6.333316,10.224364,-5.502596,6.203368,13.509284,-7.102839,7.724469,0.000000,-7.019434,0,0,11.986665,8.564301,4.821839,7.076713,5.191601,6.895219,46.431053,137.100983,0,53.810440,90.948029,82.302940,8.037070,13.814290,8.098590,-11.184328,7.746460,8.218312,7.174681,8.777757,6.778985,8.750631,8.478679,10.149672,8.524168,9.968353,9.600718,0,0.00140,0.00121,0.00126,0.00201,0.00064,0.00175,0.00063,0.00064,-0.34030,0.08310,3.27717
0.509,5.007859,1,0,0,0,7.138904,0.405620,-2.967197,6.330301,10.227898,-5.640035,6.201571,13.503265,-7.040922,7.717343,0.000000,-7.034484,0,0,11.979669,8.631731,4.822756,7.078208,5.193031,6.902814,42.601402,137.425323,0,53.828609,91.806725,82.731415,8.036192,13.801689,8.101055,-11.032735,7.737331,8.221500,7.163444,8.777029,6.766182,8.759266,8.465988,10.157786,8.524737,9.973860,9.603573,0,0.00132,0.00112,0.00133,0.00195,0.00065,0.00150,0.00062,0.00063,-0.31419,0.09642,3.27739
0.510,5.009048,1,0,0,0,7.140651,0.410582,-2.938081,6.327287,10.231432,-5.777473,6.199941,13.497246,-6.979005,7.710217,0.000000,-7.049534,0,0,11.972672,8.699161,4.823673,7.079704,5.194461,6.910409,38.771748,137.749664,0,53.846783,92.665421,83.159889,8.035314,13.789087,8.103520,-10.881141,7.728203,8.224689,7.152207,8.776301,6.753380,8.767901,8.453299,10.165901,8.525307,9.979367,9.606427,0,0.00126,0.00104,0.00135,0.00184,0.00067,0.00142,0.00061,0.00064,-0.28906,0.11086,3.27723
0.511,5.010304,1,0,0,0,7.142736,0.415008,-2.907580,6.324327,10.235770,-5.901718,6.198396,13.491104,-6.919290,7.703218,0.000000,-7.063484,0,0,11.965606,8.748728,4.824729,7.081178,5.195915,6.918227,34.925201,138.080063,0,53.850288,93.497635,83.603996,8.036260,13.777322,8.105593,-10.751252,7.719747,8.227359,7.142110,8.775807,6.741043,8.776599,8.441019,10.173981,8.525774,9.985464,9.609622,0,0.00120,0.00105,0.00135,0.00183,0.00066,0.00147,0.00062,0.00065,-0.26570,0.12156,3.27727
0.512,5.011661,1,0,0,0,7.145660,0.418109,-2.873657,6.321499,10.242098,-5.993345,6.196980,13.484660,-6.865015,7.696533,0.000000,-7.074715,0,0,11.958366,8.754137,4.826128,7.082600,5.197425,6.926595,31.036888,138.425430,0,53.817539,94.264389,84.086754,8.041718,13.767625,8.106692,-10.675024,7.712955,8.228742,7.134828,8.775889,6.729858,8.785450,8.429753,10.181973,8.525989,9.993020,9.613656,0,0.00119,0.00106,0.00136,0.00183,0.00066,0.00148,0.00061,0.00065,-0.23782,0.12462,3.27773
0.513,5.013089,1,0,0,0,7.148584,0.421209,-2.839735,6.318673,10.248425,-6.084972,6.195607,13.478216,-6.810740,7.689847,0.000000,-7.085945,0,0,11.951128,8.759545,4.827526,7.084021,5.198936,6.934963,27.148573,138.770798,0,53.784786,95.031151,84.569519,8.047175,13.757927,8.107792,-10.598795,7.706163,8.230125,7.127547,8.775971,6.718674,8.794301,8.418487,10.189965,8.526204,10.000575,9.617690,0,0.00120,0.00104,0.00135,0.00181,0.00066,0.00170,0.00062,0.00065,-0.18787,0.11979,3.27790
0.514,5.014621,1,0,0,0,7.151508,0.424310,-2.805812,6.315846,10.254754,-6.176600,6.194296,13.471772,-6.756465,7.683162,0.000000,-7.097176,0,0,11.943889,8.764955,4.828925,7.085443,5.200447,6.943331,23.260260,139.116165,0,53.752033,95.797905,85.052284,8.052633,13.748230,8.108891,-10.522567,7.699372,8.231508,7.120265,8.776054,6.707489,8.803152,8.407221,10.197957,8.526419,10.008131,9.621724,0,0.00119,0.00104,0.00129,0.00183,0.00068,0.00207,0.00063,0.00066,-0.16343,0.11359,3.27744
0.515,5.016200,1,0,0,0,7.154071,0.426864,-2.773015,6.313063,10.262203,-6.256112,6.192980,13.465385,-6.703496,7.676484,0.000000,-7.105948,0,0,11.936649,8.770354,4.830493,7.086853,5.201874,6.950450,19.725885,139.378143,0,53.740585,96.513306,85.546524,8.056769,13.739823,8.110430,-10.451068,7.692410,8.232985,7.112501,8.775922,6.696725,8.811093,8.396349,10.205013,8.526341,10.015548,9.625417,0,0.00117,0.00106,0.00129,0.00189,0.00067,0.00212,0.00062,0.00067,-0.13495,0.10943,3.27720
0.516,5.017848,1,0,0,0,7.155741,0.428064,-2.743002,6.310390,10.272427,-6.305673,6.191657,13.459139,-6.653759,7.669827,0.000000,-7.108645,0,0,11.929407,8.775733,4.832479,7.088236,5.203095,6.954480,17.066528,139.433990,0,53.781811,97.101738,86.069145,8.057636,13.734607,8.113051,-10.391260,7.685029,8.234691,7.103546,8.775261,6.687001,8.816786,8.386453,10.209755,8.525538,10.022620,9.628263,0,0.00111,0.00107,0.00117,0.00183,0.00068,0.00219,0.00062,0.00066,-0.10977,0.10081,3.27743
0.517,5.019465,1,0,0,0,7.157410,0.429264,-2.712989,6.307717,10.282649,-6.355234,6.190298,13.452892,-6.604021,7.663169,0.000000,-7.111342,0,0,11.922165,8.781112,4.834466,7.089619,5.204317,6.958511,14.407173,139.489838,0,53.823032,97.690170,86.591766,8.058503,13.729391,8.115673,-10.331453,7.677648,8.236397,7.094591,8.774600,6.677276,8.822477,8.376555,10.214496,8.524736,10.029693,9.631110,0,0.00109,0.00110,0.00107,0.00169,0.00066,0.00220,0.00061,0.00066,-0.08153,0.09349,3.27754
0.518,5.021035,1,0,0,0,7.159080,0.430465,-2.682975,6.305044,10.292872,-6.404796,6.188885,13.446646,-6.554284,7.656511,0.000000,-7.114040,0,0,11.914924,8.786489,4.836452,7.091002,5.205539,6.962541,11.747818,139.545670,0,53.864258,98.278603,87.114388,8.059371,13.724174,8.118296,-10.271646,7.670266,8.238103,7.085636,8.773939,6.667552,8.828170,8.366659,10.219237,8.523934,10.036765,9.633958,0,0.00108,0.00104,0.00109,0.00169,0.00065,0.00224,0.00063,0.00066,-0.05811,0.08672,3.27739
0.519,5.022509,1,0,0,0,7.160401,0.431584,-2.654751,6.302392,10.301473,-6.450570,6.187418,13.440315,-6.505233,7.649943,0.000000,-7.115944,0,0,11.907721,8.791508,4.838419,7.092350,5.206615,6.966683,9.570103,139.629486,0,53.906715,98.849678,87.647881,8.059651,13.718284,8.119821,-10.212471,7.661008,8.239137,7.075727,8.772549,6.657383,8.832275,8.356331,10.222282,8.522971,10.042185,9.636399,0,0.00110,0.00103,0.00108,0.00168,0.00063,0.00220,0.00062,0.00065,-0.03398,0.08238,3.27735
0.520,5.023842,1,0,0,0,7.160863,0.432504,-2.630949,6.299796,10.306064,-6.486984,6.185874,13.433776,-6.457879,7.643595,0.000000,-7.115890,0,0,11.900616,8.795633,4.840336,7.093609,5.207335,6.971100,8.583109,139.782410,0,53.952232,99.377815,88.208244,8.058482,13.710726,8.118633,-10.154859,7.647111,8.238509,7.063462,8.769352,6.646119,8.832456,8.344935,10.221134,8.521609,10.043518,9.637839,0,0.00108,0.00102,0.00117,0.00158,0.00063,0.00199,0.00062,0.00066,0.01663,0.07596,3.27758
0.521,5.025164,1,0,0,0,7.161325,0.433423,-2.607147,6.297199,10.310655,-6.523397,6.184314,13.427237,-6.410526,7.637248,0.000000,-7.115835,0,0,11.893511,8.799759,4.842253,7.094869,5.208054,6.975517,7.596116,139.935349,0,53.997746,99.905960,88.768616,8.057313,13.703167,8.117447,-10.097246,7.633215,8.237882,7.051197,8.766155,6.634853,8.832636,8.333540,10.219986,8.520247,10.044852,9.639278,0,0.00105,0.00101,0.00123,0.00162,0.00063,0.00197,0.00061,0.00066,0.04366,0.07440,3.27774
0.522,5.026469,1,0,0,0,7.161788,0.434342,-2.583344,6.294602,10.315246,-6.559811,6.182730,13.420697,-6.363173,7.630900,0.000000,-7.115781,0,0,11.886406,8.803885,4.844170,7.096128,5.208773,6.979934,6.609122,140.088287,0,54.043262,100.434105,89.328979,8.056145,13.695608,8.116261,-10.039634,7.619318,8.237254,7.038931,8.762959,6.623589,8.832816,8.322145,10.218837,8.518886,10.046185,9.640718,0,0.00102,0.00097,0.00119,0.00171,0.00061,0.00189,0.00063,0.00066,0.06852,0.08762,3.27774
0.523,5.027860,1,0,0,0,7.163200,0.435632,-2.559077,6.292035,10.320518,-6.596460,6.181181,13.414130,-6.316908,7.624549,0.000000,-7.119895,0,0,11.879370,8.807972,4.846105,7.097412,5.209616,6.984109,6.116701,140.479172,0,53.993832,100.927185,89.902962,8.055353,13.688787,8.115043,-9.949757,7.605236,8.238448,7.027199,8.761592,6.612204,8.833323,8.310688,10.217864,8.517827,10.047702,9.642221,0,0.00102,0.00092,0.00122,0.00177,0.00062,0.00187,0.00063,0.00065,0.09709,0.11563,3.27769
0.524,5.029378,1,0,0,0,7.166965,0.437835,-2.533658,6.289544,10.327470,-6.633693,6.179684,13.407494,-6.273337,7.618192,0.000000,-7.134314,0,0,11.872502,8.811967,4.848086,7.098757,5.210764,6.987687,6.846972,141.458328,0,53.709679,101.333595,90.510628,8.055494,13.683786,8.113748,-9.780114,7.590692,8.244145,7.016786,8.764750,6.600523,8.834638,8.299082,10.217325,8.517520,10.049670,9.643880,0,0.00102,0.00089,0.00122,0.00173,0.00062,0.00182,0.00063,0.00066,0.12253,0.11838,3.27754
0.525,5.030931,1,0,0,0,7.170728,0.440039,-2.508239,6.287053,10.334423,-6.670926,6.178264,13.400857,-6.229766,7.611835,0.000000,-7.148733,0,0,11.865636,8.815961,4.850067,7.100101,5.211913,6.991265,7.577244,142.437500,0,53.425526,101.740005,91.118286,8.055636,13.678786,8.112452,-9.610472,7.576148,8.249842,7.006373,8.767907,6.588841,8.835951,8.287475,10.216786,8.517213,10.051638,9.645539,0,0.00101,0.00087,0.00120,0.00169,0.00062,0.00174,0.00064,0.00066,0.14665,0.12260,3.27744
0.526,5.032533,1,0,0,0,7.174492,0.442243,-2.482820,6.284561,10.341375,-6.708159,6.176958,13.394221,-6.186195,7.605478,0.000000,-7.163152,0,0,11.858768,8.819956,4.852048,7.101446,5.213062,6.994843,8.307515,143.416656,0,53.141373,102.146416,91.725952,8.055778,13.673786,8.111156,-9.440830,7.561604,8.255538,6.995960,8.771065,6.577161,8.837265,8.275868,10.216248,8.516905,10.053606,9.647198,0,0.00097,0.00089,0.00117,0.00165,0.00062,0.00167,0.00066,0.00068,0.17541,0.12163,3.27744
0.527,5.034092,1,0,0,0,7.177368,0.444340,-2.453328,6.282073,10.348796,-6.748245,6.175771,13.387553,-6.137512,7.599224,0.000000,-7.183636,0,0,11.851822,8.823809,4.853977,7.102842,5.214199,6.998501,9.158348,144.154846,0,52.904587,102.570984,92.336815,8.056124,13.667922,8.110054,-9.233572,7.548358,8.259803,6.984832,8.773319,6.564922,8.837928,8.263694,10.214902,8.516240,10.054696,9.648126,0,0.00097,0.00087,0.00116,0.00159,0.00062,0.00170,0.00068,0.00067,0.22386,0.11865,3.27744
0.528,5.035587,1,0,0,0,7.178047,0.446175,-2.413765,6.279595,10.357374,-6.795382,6.174762,13.380810,-6.076189,7.593224,0.000000,-7.219110,0,0,11.844680,8.827312,4.855776,7.104367,5.215305,7.002354,10.307238,144.297318,0,52.784897,103.040421,92.955605,8.056973,13.659924,8.109426,-8.933321,7.538325,8.260530,6.971940,8.773340,6.551305,8.836982,8.250113,10.211562,8.514690,10.053617,9.647243,0,0.00088,0.00086,0.00116,0.00151,0.00061,0.00172,0.00067,0.00067,0.24864,0.11121,3.27744
0.529,5.037051,1,0,0,0,7.178726,0.448011,-2.374202,6.277117,10.365952,-6.842520,6.173930,13.374065,-6.014865,7.587225,0.000000,-7.254585,0,0,11.837537,8.830817,4.857575,7.105893,5.216411,7.006207,11.456126,144.439774,0,52.665211,103.509857,93.574387,8.057823,13.651924,8.108799,-8.633070,7.528292,8.261256,6.959048,8.773360,6.537689,8.836035,8.236531,10.208221,8.513140,10.052536,9.646360,0,0.00090,0.00085,0.00109,0.00151,0.00061,0.00176,0.00068,0.00066,0.27386,0.10507,3.27746
0.530,5.038470,1,0,0,0,7.179404,0.449846,-2.334640,6.274639,10.374530,-6.889657,6.173358,13.367322,-5.953542,7.581226,0.000000,-7.290060,0,0,11.830395,8.834321,4.859375,7.107418,5.217517,7.010060,12.605016,144.582245,0,52.545521,103.979294,94.193176,8.058673,13.643925,8.108171,-8.332819,7.518259,8.261983,6.946156,8.773381,6.524072,8.835089,8.222950,10.204882,8.511590,10.051456,9.645478,0,0.00100,0.00085,0.00105,0.00150,0.00058,0.00179,0.00069,0.00066,0.30512,0.09772,3.27754
0.531,5.039892,1,0,0,0,7.181122,0.452295,-2.287499,6.272183,10.383196,-6.935634,6.173027,13.360482,-5.881371,7.575273,0.000000,-7.329578,0,0,11.823159,8.843538,4.861208,7.108933,5.218574,7.013921,13.747785,144.552902,0,52.501514,104.349930,94.733307,8.060486,13.636987,8.108840,-8.013290,7.510218,8.263435,6.933848,8.773847,6.512549,8.834264,8.211473,10.202049,8.510032,10.050928,9.645758,0,0.00102,0.00086,0.00104,0.00150,0.00059,0.00187,0.00068,0.00065,0.32556,0.08903,3.27766
0.532,5.041316,1,0,0,0,7.185408,0.456261,-2.221624,6.269780,10.392080,-6.978743,6.173048,13.353405,-5.782383,7.569433,0.000000,-7.379095,0,0,11.815694,8.866881,4.863128,7.110425,5.219512,7.017800,14.875420,144.098785,0,52.644611,104.476303,95.078995,8.064681,13.632673,8.112712,-7.646104,7.507103,8.266683,6.922986,8.775414,6.506205,8.833739,8.205199,10.200471,8.508451,10.051761,9.648909,0,0.00103,0.00085,0.00106,0.00152,0.00059,0.00197,0.00069,0.00063,0.35363,0.08205,3.27789
0.533,5.042744,1,0,0,0,7.189694,0.460227,-2.155748,6.267378,10.400966,-7.021852,6.173379,13.346328,-5.683394,7.563594,0.000000,-7.428612,0,0,11.808229,8.890224,4.865047,7.111917,5.220449,7.021680,16.003056,143.644653,0,52.787704,104.602676,95.424675,8.068875,13.628360,8.116584,-7.278917,7.503989,8.269931,6.912124,8.776982,6.499860,8.833216,8.198924,10.198894,8.506871,10.052594,9.652060,0,0.00102,0.00084,0.00110,0.00155,0.00059,0.00186,0.00069,0.00063,0.37685,0.07903,3.27788
