"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","47 RDS cle","45 R marks","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","3 Platform"
1.449,4.126998,5.295068,3.346442,6.154879,0,0,0.896972,0.000000,5.724929,1,0,4.463966,4.504090,-0.00015
1.450,4.126589,5.296235,3.342564,6.155587,0,0,0.916975,0.000000,5.725869,1,0,4.464869,4.505874,-0.00015
1.451,4.126181,5.297402,3.338686,6.156295,0,0,0.936977,0.000000,5.726831,1,0,4.465773,4.507572,0.00015
1.452,4.126427,5.298608,3.335200,6.157146,0,0,0.952509,0.000000,5.727849,1,0,4.466719,4.509185,0.00015
1.453,4.127338,5.299855,3.332112,6.158141,0,0,0.963499,0.000000,5.728903,1,0,4.467709,4.510742,-0.00001
1.454,4.128249,5.301101,3.329024,6.159136,0,0,0.974488,0.000000,5.730030,1,0,4.468699,4.512215,-0.00001
1.455,4.129161,5.302348,3.325936,6.160131,0,0,0.985478,0.000000,5.731205,1,0,4.469689,4.513633,0.00015
1.456,4.130046,5.303683,3.323244,6.161318,0,0,0.991363,0.000000,5.732466,1,0,4.470710,4.514945,0.00015
1.457,4.130904,5.305110,3.320955,6.162700,0,0,0.992061,0.000000,5.733786,1,0,4.471763,4.516186,0.00015
1.458,4.131763,5.306535,3.318665,6.164082,0,0,0.992759,0.000000,5.735197,1,0,4.472815,4.517255,-0.00029
1.459,4.132621,5.307961,3.316376,6.165463,0,0,0.993456,0.000000,5.736669,1,0,4.473866,4.518211,0.00015
1.460,4.131807,5.309508,3.314751,6.167006,0,0,0.985496,0.000000,5.738231,1,0,4.474927,4.518926,0.00015
1.461,4.129293,5.311176,3.313802,6.168714,0,0,0.968737,0.000000,5.739852,1,0,4.475997,4.519482,0.00001
1.462,4.126780,5.312845,3.312853,6.170420,0,0,0.951978,0.000000,5.741546,1,0,4.477067,4.519784,0.00030
1.463,4.124267,5.314513,3.311904,6.172127,0,0,0.935219,0.000000,5.743288,1,0,4.478136,4.519918,0.00000
1.464,4.121701,5.316298,3.311124,6.173884,0,0,0.911249,0.000000,5.745080,1,0,4.479154,4.519812,-0.00000
1.465,4.119081,5.318200,3.310516,6.175693,0,0,0.879952,0.000000,5.746906,1,0,4.480118,4.519547,0.00015
1.466,4.116462,5.320102,3.309907,6.177502,0,0,0.848654,0.000000,5.748765,1,0,4.481081,4.519101,0.00014
1.467,4.113843,5.322005,3.309299,6.179310,0,0,0.817357,0.000000,5.750644,1,0,4.482046,4.518538,-0.00001
1.468,4.102765,5.323868,3.308712,6.181251,0,0,0.784568,0.000000,5.752542,1,0,4.482903,4.517869,-0.00000
1.469,4.083091,5.325692,3.308148,6.183325,0,0,0.750263,0.000000,5.754455,1,0,4.483652,4.517131,-0.00030
1.470,4.063418,5.327516,3.307584,6.185399,0,0,0.715958,0.000000,5.756407,1,0,4.484401,4.516348,-0.00000
1.471,4.043745,5.329340,3.307020,6.187473,0,0,0.681653,0.000000,5.758386,1,0,4.485150,4.515535,0.00000
1.472,4.024038,5.331123,3.306463,6.189761,0,0,0.651459,0.000000,5.760427,1,0,4.485740,4.514735,0.00015
1.473,4.004299,5.332863,3.305913,6.192265,0,0,0.625441,0.000000,5.762508,1,0,4.486168,4.513942,-0.00015
1.474,3.984559,5.334604,3.305363,6.194768,0,0,0.599424,0.000000,5.764634,1,0,4.486596,4.513216,0.00001
1.475,3.964819,5.336344,3.304813,6.197272,0,0,0.573406,0.000000,5.766789,1,0,4.487023,4.512534,-0.00000
1.476,3.925850,5.338043,3.304325,6.199968,0,0,0.550486,0.000000,5.768974,1,0,4.487453,4.511957,-0.00030
1.477,3.867341,5.339699,3.303900,6.202857,0,0,0.530712,0.000000,5.771178,1,0,4.487886,4.511450,0.00015
1.478,3.808832,5.341356,3.303475,6.205747,0,0,0.510938,0.000000,5.773458,1,0,4.488319,4.511007,0.00015
1.479,3.750322,5.343012,3.303050,6.208637,0,0,0.491164,0.000000,5.775786,1,0,4.488752,4.510607,-0.00001
1.480,3.710073,5.344604,3.302464,6.211943,0,0,0.468950,0.000000,5.778237,1,0,4.489257,4.510200,-0.00015
1.481,3.688376,5.346130,3.301714,6.215673,0,0,0.444256,0.000000,5.780770,1,0,4.489835,4.509788,-0.00029
1.482,3.666680,5.347657,3.300963,6.219404,0,0,0.419563,0.000000,5.783407,1,0,4.490414,4.509257,0.00015
1.483,3.644984,5.349184,3.300213,6.223134,0,0,0.394869,0.000000,5.786113,1,0,4.490993,4.508647,-0.00015
1.484,3.623195,5.350636,3.299449,6.227223,0,0,0.362120,0.000000,5.788893,1,0,4.491544,4.507802,0.00001
1.485,3.601312,5.352011,3.298672,6.231677,0,0,0.321187,0.000000,5.791722,1,0,4.492066,4.506800,0.00000
1.486,3.579429,5.353386,3.297895,6.236130,0,0,0.280253,0.000000,5.794644,1,0,4.492589,4.505473,0.00000
1.487,3.557546,5.354762,3.297118,6.240583,0,0,0.239320,0.000000,5.797627,1,0,4.493112,4.503931,0.00000
1.488,3.545380,5.356129,3.296384,6.245343,0,0,0.190615,0.000000,5.800720,1,0,4.493420,4.502011,-0.00001
1.489,3.543088,5.357487,3.295692,6.250413,0,0,0.134013,0.000000,5.803885,1,0,4.493510,4.499842,0.00015
1.490,3.540796,5.358846,3.295000,6.255483,0,0,0.077411,0.000000,5.807103,1,0,4.493601,4.497387,0.00015
1.491,3.538503,5.360204,3.294308,6.260553,0,0,0.020809,0.000000,5.810358,1,0,4.493691,4.494744,0.00015
1.492,3.536732,5.361504,3.293573,6.265543,0,0,-0.039511,0.000000,5.813584,1,0,4.493643,4.491930,-0.00015
1.493,3.535489,5.362746,3.292793,6.270449,0,0,-0.103608,0.000000,5.816792,1,1,4.493454,4.489003,-0.00015
1.494,3.534247,5.363987,3.292013,6.275355,0,0,-0.167706,0.000000,4.066830,0,0,4.493266,4.485948,-0.00015
1.495,3.533004,5.365229,3.291233,6.280262,0,0,-0.231803,0.000000,1.157796,0,0,4.493077,4.482809,0.00000
1.496,3.531066,5.366424,3.290438,6.284539,0,0,-0.297000,0.000000,0.000000,0,0,4.492769,4.479563,0.00015
1.497,3.528421,5.367573,3.289626,6.288178,0,0,-0.363316,0.000000,0.000000,0,0,4.492342,4.476247,0.00015
1.498,3.525776,5.368721,3.288814,6.291817,0,0,-0.429631,0.000000,0.000000,0,0,4.491915,4.472859,0.00030
1.499,3.523132,5.369871,3.288002,6.295456,0,0,-0.495946,0.000000,0.000000,0,0,4.491488,4.469424,0.00000
1.500,3.520505,5.371010,3.287185,6.298717,0,0,-0.563368,0.000000,0.000000,0,0,4.490991,4.465938,-0.00000
1.501,3.517898,5.372139,3.286364,6.301593,0,0,-0.631916,0.000000,0.000000,0,0,4.490424,4.462419,-0.00000
1.502,3.515290,5.373270,3.285543,6.304469,0,0,-0.700464,0.000000,0.000000,0,0,4.489858,4.458789,-0.00000
1.503,3.512683,5.374399,3.284722,6.307345,0,0,-0.769012,0.000000,0.000000,0,0,4.489291,4.455088,-0.00000
1.504,3.510185,5.375524,3.283885,6.309900,0,0,-0.840001,0.000000,0.000000,0,0,4.488563,4.451208,0.00000
1.505,3.507799,5.376643,3.283031,6.312128,0,0,-0.913471,0.000000,0.000000,0,0,4.487672,4.447209,0.00000
1.506,3.505412,5.377762,3.282177,6.314356,0,0,-0.986942,0.000000,0.000000,0,0,4.486782,4.443031,-0.00030
1.507,3.503026,5.378881,3.281324,6.316584,0,0,-1.060412,0.000000,0.000000,0,0,4.485891,4.438733,0.00000
1.508,3.500584,5.379997,3.280430,6.318294,0,0,-1.134063,0.000000,0.000000,0,0,4.484796,4.434285,0.00030
1.509,3.498087,5.381111,3.279494,6.319477,0,0,-1.207898,0.000000,0.000000,0,0,4.483495,4.429739,0.00000
1.510,3.495590,5.382224,3.278558,6.320661,0,0,-1.281734,0.000000,0.000000,0,0,4.482193,4.425145,0.00015
1.511,3.493093,5.383337,3.277623,6.321844,0,0,-1.355569,0.000000,0.000000,0,0,4.480892,4.420517,-0.00015
1.512,3.490526,5.384448,3.276692,6.322641,0,0,-1.423897,0.000000,0.000000,0,0,4.479431,4.415950,0.00001
1.513,3.487889,5.385556,3.275765,6.323046,0,0,-1.486628,0.000000,0.000000,0,0,4.477807,4.411423,0.00015
1.514,3.485252,5.386663,3.274839,6.323451,0,0,-1.549359,0.000000,0.000000,0,0,4.476183,4.407014,-0.00015
1.515,3.482615,5.387771,3.273913,6.323855,0,0,-1.612091,0.000000,0.000000,0,0,4.474559,4.402683,0.00001
1.516,3.479982,5.388844,3.273158,6.324034,0,0,-1.667792,0.000000,0.000000,0,0,4.472856,4.398504,0.00000
1.517,3.477352,5.389883,3.272579,6.323983,0,0,-1.716350,0.000000,0.000000,0,0,4.471072,4.394425,-0.00015
1.518,3.474722,5.390921,3.271999,6.323932,0,0,-1.764908,0.000000,0.000000,0,0,4.469287,4.390489,-0.00015
1.519,3.472092,5.391959,3.271420,6.323880,0,0,-1.813466,0.000000,0.000000,0,0,4.467503,4.386647,0.00000
1.520,3.469667,5.392833,3.270932,6.323603,0,0,-1.854454,0.000000,0.000000,0,0,4.465601,4.382934,0.00000
1.521,3.467450,5.393540,3.270537,6.323097,0,0,-1.887751,0.000000,0.000000,0,0,4.463581,4.379304,-0.00015
1.522,3.465233,5.394248,3.270142,6.322590,0,0,-1.921047,0.000000,0.000000,0,0,4.461560,4.375811,-0.00001
1.523,3.463017,5.394955,3.269747,6.322084,0,0,-1.954344,0.000000,0.000000,0,0,4.459539,4.372408,-0.00000
1.524,3.460994,5.395555,3.269433,6.321518,0,0,-1.983464,0.000000,0.000000,0,0,4.457546,4.369149,-0.00015
1.525,3.459170,5.396046,3.269203,6.320890,0,0,-2.008339,0.000000,0.000000,0,0,4.455581,4.365984,-0.00015
1.526,3.457345,5.396536,3.268972,6.320263,0,0,-2.033214,0.000000,0.000000,0,0,4.453616,4.362919,0.00000
1.527,3.455520,5.397027,3.268742,6.319636,0,0,-2.058089,0.000000,0.000000,0,0,4.451652,4.359921,0.00000
1.528,3.453589,5.397367,3.268655,6.318923,0,0,-2.077720,0.000000,0.000000,0,0,4.449589,4.356983,-0.00015
1.529,3.451549,5.397555,3.268715,6.318122,0,0,-2.092022,0.000000,0.000000,0,0,4.447428,4.354085,0.00000
1.530,3.449509,5.397743,3.268774,6.317322,0,0,-2.106325,0.000000,0.000000,0,0,4.445267,4.351295,0.00000
1.531,3.447470,5.397931,3.268833,6.316522,0,0,-2.120628,0.000000,0.000000,0,0,4.443106,4.348577,0.00000
1.532,3.445393,5.397991,3.268895,6.315614,0,0,-2.129966,0.000000,0.000000,0,0,4.440935,4.346015,-0.00000
1.533,3.443279,5.397922,3.268958,6.314596,0,0,-2.134260,0.000000,0.000000,0,0,4.438753,4.343557,-0.00015
1.534,3.441165,5.397853,3.269021,6.313578,0,0,-2.138554,0.000000,0.000000,0,0,4.436571,4.341191,-0.00015
1.535,3.439051,5.397785,3.269084,6.312560,0,0,-2.142848,0.000000,0.000000,0,0,4.434389,4.338888,0.00000
1.536,3.436929,5.397614,3.269293,6.311433,0,0,-2.143265,0.000000,0.000000,0,0,4.432158,4.336616,0.00000
1.537,3.434799,5.397339,3.269649,6.310196,0,0,-2.139744,0.000000,0.000000,0,0,4.429879,4.334365,-0.00000
1.538,3.432669,5.397064,3.270005,6.308960,0,0,-2.136222,0.000000,0.000000,0,0,4.427598,4.332253,-0.00030
1.539,3.430540,5.396789,3.270361,6.307724,0,0,-2.132700,0.000000,0.000000,0,0,4.425318,4.330232,-0.00015
1.540,3.428440,5.396481,3.270821,6.306198,0,0,-2.125358,0.000000,0.000000,0,0,4.423180,4.328457,-0.00000
1.541,3.426372,5.396139,3.271388,6.304379,0,0,-2.114132,0.000000,0.000000,0,0,4.421185,4.326844,0.00030
1.542,3.424303,5.395797,3.271955,6.302560,0,0,-2.102907,0.000000,0.000000,0,0,4.419190,4.325360,0.00000
1.543,3.422234,5.395455,3.272522,6.300741,0,0,-2.091681,0.000000,0.000000,0,0,4.417196,4.323962,-0.00030
1.544,3.420231,5.395027,3.273305,6.298620,0,0,-2.077794,0.000000,0.000000,0,0,4.415160,4.322558,-0.00015
1.545,3.418295,5.394512,3.274308,6.296192,0,0,-2.061201,0.000000,0.000000,0,0,4.413082,4.321150,0.00015
1.546,3.416359,5.393997,3.275311,6.293765,0,0,-2.044609,0.000000,0.000000,0,0,4.411004,4.319817,0.00015
1.547,3.414423,5.393482,3.276314,6.291337,0,0,-2.028016,0.000000,0.000000,0,0,4.408926,4.318533,0.00015
1.548,3.412478,5.392866,3.277459,6.288552,0,0,-2.005308,0.000000,0.000000,0,0,4.406853,4.317444,0.00000
1.549,3.410525,5.392148,3.278748,6.285406,0,0,-1.976385,0.000000,0.000000,0,0,4.404788,4.316484,-0.00029
1.550,3.408571,5.391429,3.280037,6.282260,0,0,-1.947461,0.000000,0.000000,0,0,4.402721,4.315723,-0.00015
1.551,3.406617,5.390711,3.281326,6.279114,0,0,-1.918538,0.000000,0.000000,0,0,4.400656,4.315094,-0.00000
1.552,3.404159,5.389997,3.282791,6.275582,0,0,-1.883234,0.000000,0.000000,0,0,4.398652,4.314651,-0.00015
1.553,3.401189,5.389286,3.284437,6.271657,0,0,-1.841447,0.000000,0.000000,0,0,4.396712,4.314332,0.00030
1.554,3.398219,5.388575,3.286083,6.267734,0,0,-1.799659,0.000000,0.000000,0,0,4.394772,4.314275,0.00030
1.555,3.395249,5.387864,3.287728,6.263809,0,0,-1.757871,0.000000,0.000000,0,0,4.392832,4.314390,-0.00015
1.556,3.392174,5.387208,3.289369,6.259468,0,0,-1.707975,0.000000,0.000000,0,0,4.391033,4.314841,0.00030
1.557,3.388992,5.386607,3.291005,6.254703,0,0,-1.649841,0.000000,0.000000,0,0,4.389380,4.315513,0.00000
1.558,3.385811,5.386006,3.292642,6.249938,0,0,-1.591706,0.000000,0.000000,0,0,4.387725,4.316472,-0.00030
1.559,3.382629,5.385406,3.294278,6.245173,0,0,-1.533572,0.000000,0.000000,0,0,4.386071,4.317622,0.00001
1.560,3.379479,5.384829,3.295964,6.240199,0,0,-1.470764,0.000000,0.000000,0,0,4.384558,4.318980,0.00001
1.561,3.376362,5.384277,3.297699,6.235013,0,0,-1.403207,0.000000,0.000000,0,0,4.383187,4.320477,-0.00015
1.562,3.373244,5.383726,3.299435,6.229828,0,0,-1.335650,0.000000,0.000000,0,0,4.381817,4.322129,0.00015
1.563,3.370127,5.383174,3.301171,6.224643,0,0,-1.268093,0.000000,0.000000,0,0,4.380446,4.323884,0.00000
1.564,3.367833,5.382654,3.302927,6.219243,0,0,-1.198112,0.000000,0.000000,0,0,4.379206,4.325762,0.00015
1.565,3.366375,5.382167,3.304706,6.213622,0,0,-1.125668,0.000000,0.000000,0,0,4.378098,4.327724,-0.00015
1.566,3.364917,5.381680,3.306485,6.208001,0,0,-1.053223,0.000000,0.000000,0,0,4.376989,4.329856,0.00015
1.567,3.363460,5.381194,3.308263,6.202381,0,0,-0.980779,0.000000,0.000000,0,0,4.375881,4.332103,0.00000
1.568,3.362134,5.380826,3.310244,6.196548,0,0,-0.903518,0.000000,0.000000,0,0,4.374918,4.334579,0.00000
1.569,3.360945,5.380580,3.312429,6.190502,0,0,-0.821363,0.000000,0.000000,0,0,4.374103,4.337208,0.00000
1.570,3.359754,5.380334,3.314615,6.184455,0,0,-0.739208,0.000000,0.000000,0,0,4.373288,4.340072,-0.00015
1.571,3.358564,5.380089,3.316800,6.178409,0,0,-0.657053,0.000000,0.000000,0,0,4.372473,4.343092,0.00000
1.572,3.357795,5.379969,3.318965,6.172190,0,0,-0.570335,0.000000,0.000000,0,0,4.371818,4.346336,0.00015
1.573,3.357455,5.379976,3.321110,6.165795,0,0,-0.478981,0.000000,0.000000,0,0,4.371324,4.349728,0.00015
1.574,3.357114,5.379984,3.323255,6.159400,0,0,-0.387627,0.000000,0.000000,0,0,4.370830,4.353320,0.00000
1.575,3.356773,5.379992,3.325400,6.153006,0,0,-0.296273,0.000000,0.000000,0,0,4.370336,4.357045,0.00015
1.576,3.356132,5.380098,3.327607,6.146866,0,0,-0.201019,0.000000,0.000000,0,0,4.369998,4.360955,0.00015
1.577,3.355186,5.380303,3.329876,6.140985,0,0,-0.101802,0.000000,0.000000,0,0,4.369820,4.364989,0.00015
1.578,3.354240,5.380509,3.332145,6.135104,0,0,-0.002585,0.000000,0.000000,0,0,4.369641,4.369249,-0.00015
1.579,3.353294,5.380714,3.334415,6.129223,0,1,0.096632,0.000000,0.000000,0,0,4.369463,4.373659,0.00000
1.580,3.353108,5.381201,3.336699,6.124031,1,0,0.196703,1.007337,0.000000,0,0,4.369613,4.378325,0.00015
1.581,3.353694,5.381974,3.338999,6.119540,1,0,0.297641,2.680655,0.000000,0,0,4.370096,4.383160,-0.00015
1.582,3.354280,5.382747,3.341299,6.115048,1,0,0.398579,3.347586,0.000000,0,0,4.370579,4.388153,-0.00031
1.583,3.354866,5.383520,3.343599,6.110557,1,0,0.499517,3.349165,0.000000,0,0,4.371062,4.393250,-0.00015
1.584,3.355450,5.384406,3.345908,6.106493,1,0,0.600496,3.350691,0.000000,0,0,4.371695,4.398402,0.00015
1.585,3.356033,5.385406,3.348227,6.102863,1,0,0.701519,3.352183,0.000000,0,0,4.372482,4.403589,0.00030
1.586,3.356616,5.386405,3.350545,6.099233,1,0,0.802541,3.353630,0.000000,0,0,4.373269,4.408885,0.00015
1.587,3.357199,5.387405,3.352864,6.095603,1,0,0.903564,3.355047,0.000000,0,0,4.374055,4.414252,0.00000
1.588,3.357728,5.388401,3.355229,6.092273,1,0,1.007852,3.356483,0.000000,0,0,4.374985,4.419811,0.00000
1.589,3.358200,5.389391,3.357641,6.089245,1,0,1.115458,3.357929,0.000000,0,0,4.376060,4.425497,0.00015
1.590,3.358673,5.390382,3.360053,6.086218,1,0,1.223064,3.359371,0.000000,0,0,4.377136,4.431383,0.00000
1.591,3.359145,5.391373,3.362465,6.083190,1,0,1.330670,3.360810,0.000000,0,0,4.378211,4.437401,0.00015
1.592,3.359566,5.392356,3.364863,6.080698,1,0,1.441785,3.362213,0.000000,0,0,4.379496,4.443620,-0.00015
1.593,3.359935,5.393332,3.367246,6.078750,1,0,1.556464,3.363592,0.000000,0,0,4.380991,4.449973,-0.00015
1.594,3.360303,5.394307,3.369629,6.076801,1,0,1.671144,3.364968,0.000000,0,0,4.382487,4.456600,0.00001
1.595,3.360672,5.395283,3.372013,6.074852,1,0,1.785823,3.366341,0.000000,0,0,4.383982,4.463408,-0.00014
1.596,3.361240,5.396071,3.374233,6.073371,1,0,1.905027,3.367745,0.000000,0,0,4.385772,4.470551,0.00000
1.597,3.362010,5.396670,3.376288,6.072364,1,0,2.028828,3.369170,0.000000,0,0,4.387860,4.477916,-0.00016
1.598,3.362780,5.397269,3.378343,6.071357,1,0,2.152629,3.370581,0.000000,0,0,4.389949,4.485542,0.00030
1.599,3.363550,5.397868,3.380398,6.070350,1,0,2.276431,3.371984,0.000000,0,0,4.392037,4.493339,-0.00000
1.600,3.364323,5.398318,3.382300,6.069649,1,0,2.399616,3.373323,0.000000,0,0,4.394416,4.501288,-0.00015
1.601,3.365099,5.398618,3.384047,6.069259,1,0,2.522176,3.374619,0.000000,0,0,4.397088,4.509338,-0.00015
1.602,3.365875,5.398917,3.385795,6.068869,1,0,2.644735,3.375877,0.000000,0,0,4.399760,4.517478,-0.00015
1.603,3.366651,5.399217,3.387542,6.068479,1,0,2.767295,3.377111,0.000000,0,0,4.402432,4.525677,-0.00045
1.604,3.367440,5.399389,3.389277,6.068478,1,0,2.886536,3.378350,0.000000,0,0,4.405311,4.533916,0.00001
1.605,3.368245,5.399431,3.391001,6.068871,1,0,3.002405,3.379593,0.000000,0,0,4.408400,4.542180,0.00000
1.606,3.369049,5.399473,3.392724,6.069265,1,0,3.118274,3.380858,0.000000,0,0,4.411489,4.550429,0.00015
1.607,3.369853,5.399515,3.394447,6.069658,1,0,3.234143,3.382139,0.000000,0,0,4.414578,4.558670,0.00000
1.608,3.370644,5.399422,3.396240,6.070079,1,0,3.342644,3.383445,0.000000,0,0,4.417890,4.566844,-0.00000
1.609,3.371420,5.399191,3.398104,6.070526,1,0,3.443659,3.384769,0.000000,0,0,4.421429,4.574975,-0.00000
1.610,3.372196,5.398961,3.399968,6.070974,1,0,3.544674,3.386089,0.000000,0,0,4.424968,4.583006,0.00000
1.611,3.372972,5.398731,3.401832,6.071422,1,0,3.645689,3.387406,0.000000,0,0,4.428507,4.590972,0.00015
1.612,3.373761,5.398381,3.403617,6.071853,1,0,3.737595,3.388691,0.000000,0,0,4.432233,4.598807,-0.00015
1.613,3.374562,5.397909,3.405322,6.072268,1,0,3.820244,3.389955,0.000000,0,0,4.436147,4.606556,0.00001
1.614,3.375363,5.397437,3.407027,6.072684,1,0,3.902893,3.391207,0.000000,0,0,4.440062,4.614140,0.00000
1.615,3.376164,5.396965,3.408733,6.073099,1,0,3.985543,3.392452,0.000000,0,0,4.443976,4.621613,0.00015
1.616,3.376966,5.396231,3.410423,6.073604,1,0,4.054264,3.393707,0.000000,0,0,4.448114,4.628867,0.00000
1.617,3.377769,5.395230,3.412099,6.074198,1,0,4.108831,3.394970,0.000000,0,0,4.452478,4.635976,-0.00015
1.618,3.378572,5.394229,3.413775,6.074793,1,0,4.163400,3.396207,0.000000,0,0,4.456843,4.642744,0.00015
1.619,3.379375,5.393229,3.415450,6.075387,1,0,4.217968,3.397428,0.000000,0,0,4.461207,4.649286,0.00016
1.620,3.380205,5.392144,3.416942,6.075987,1,0,4.256417,3.398584,0.000000,0,0,4.465599,4.655375,-0.00015
1.621,3.381063,5.390974,3.418248,6.076592,1,0,4.278489,3.399697,0.000000,0,0,4.470018,4.661165,-0.00001
1.622,3.381922,5.389803,3.419554,6.077198,1,0,4.300560,3.400776,0.000000,0,0,4.474438,4.666533,0.00001
1.623,3.382780,5.388633,3.420859,6.077803,1,0,4.322631,3.401833,0.000000,0,0,4.478858,4.671623,0.00015
1.624,3.383710,5.387316,3.422049,6.078534,1,0,4.330266,3.402891,0.000000,0,0,4.483309,4.676354,0.00000
1.625,3.384713,5.385850,3.423121,6.079394,1,0,4.323233,3.403951,0.000000,0,0,4.487792,4.680849,0.00000
1.626,3.385716,5.384384,3.424194,6.080254,1,0,4.316199,3.404987,0.000000,0,0,4.492276,4.684990,0.00030
1.627,3.386719,5.382918,3.425266,6.081113,1,0,4.309166,3.406007,0.000000,0,0,4.496759,4.688898,0.00015
1.628,3.387750,5.381455,3.426147,6.082121,1,0,4.291993,3.406967,0.000000,0,0,4.501131,4.692452,0.00000
1.629,3.388809,5.379998,3.426834,6.083281,1,0,4.264518,3.407886,0.000000,0,0,4.505390,4.695772,0.00015
1.630,3.389868,5.378540,3.427521,6.084441,1,0,4.237042,3.408755,0.000000,0,0,4.509649,4.698781,0.00030
1.631,3.390927,5.377081,3.428209,6.085600,1,0,4.209567,3.409590,0.000000,0,0,4.513908,4.701585,-0.00015
1.632,3.391996,5.375638,3.428736,6.087070,1,0,4.172512,3.410389,0.000000,0,0,4.518105,4.704117,-0.00015
1.633,3.393075,5.374208,3.429101,6.088854,1,0,4.125722,3.411165,0.000000,0,0,4.522240,4.706469,-0.00000
1.634,3.394155,5.372779,3.429465,6.090638,1,0,4.078933,3.411882,0.000000,0,0,4.526375,4.708493,0.00015
1.635,3.395234,5.371350,3.429830,6.092422,1,0,4.032143,3.412561,0.000000,0,0,4.530510,4.710301,-0.00015
1.636,3.396319,5.369855,3.429990,6.094518,1,0,3.973212,3.413163,0.000000,0,0,4.534562,4.711714,0.00000
1.637,3.397412,5.368295,3.429940,6.096932,1,0,3.901945,3.413714,0.000000,0,0,4.538529,4.712866,-0.00000
1.638,3.398504,5.366734,3.429891,6.099347,1,0,3.830678,3.414233,0.000000,0,0,4.542496,4.713626,0.00016
1.639,3.399596,5.365173,3.429842,6.101760,1,0,3.759411,3.414730,0.000000,0,0,4.546463,4.714127,-0.00015
1.640,3.400772,5.363532,3.429703,6.104396,1,0,3.673703,3.415242,0.000000,0,0,4.550370,4.714232,-0.00000
1.641,3.402032,5.361811,3.429475,6.107256,1,0,3.573321,3.415765,0.000000,0,0,4.554216,4.714077,0.00000
1.642,3.403293,5.360089,3.429246,6.110116,1,0,3.472939,3.416281,0.000000,0,0,4.558063,4.713411,0.00015
1.643,3.404554,5.358367,3.429017,6.112976,1,0,3.372558,3.416791,0.000000,0,0,4.561910,4.712406,-0.00016
1.644,3.405813,5.356651,3.428605,6.115849,1,0,3.260081,3.417251,0.000000,0,0,4.565387,4.710789,-0.00016
1.645,3.407071,5.354941,3.428007,6.118734,1,0,3.135314,3.417676,0.000000,0,0,4.568490,4.708768,0.00015
1.646,3.408329,5.353231,3.427409,6.121620,1,0,3.010546,3.417998,0.000000,0,0,4.571592,4.706273,0.00000
1.647,3.409588,5.351521,3.426812,6.124505,1,0,2.885778,3.418251,0.000000,0,0,4.574695,4.703465,0.00000
1.648,3.410855,5.349809,3.425792,6.127147,1,0,2.756973,3.418362,0.000000,0,0,4.577502,4.700377,0.00016
1.649,3.412133,5.348094,3.424343,6.129542,1,0,2.624065,3.418379,0.000000,0,0,4.580009,4.697103,0.00030
1.650,3.413411,5.346378,3.422894,6.131938,1,0,2.491156,3.418284,0.000000,0,0,4.582517,4.693677,0.00015
1.651,3.414688,5.344663,3.421446,6.134333,1,0,2.358248,3.418116,0.000000,0,0,4.585025,4.690150,0.00030
1.652,3.415946,5.342889,3.419809,6.136638,1,0,2.230920,3.417885,0.000000,0,0,4.587247,4.686584,-0.00000
1.653,3.417184,5.341055,3.417982,6.138850,1,0,2.109262,3.417612,0.000000,0,0,4.589180,4.682993,-0.00000
1.654,3.418421,5.339222,3.416154,6.141063,1,0,1.987604,3.417315,0.000000,0,0,4.591112,4.679514,-0.00000
1.655,3.419659,5.337389,3.414327,6.143276,1,0,1.865946,3.417002,0.000000,0,0,4.593044,4.676110,-0.00030
1.656,3.420888,5.335464,3.412581,6.145337,1,0,1.756860,3.416704,0.000000,0,0,4.594772,4.672951,-0.00001
1.657,3.422109,5.333446,3.410919,6.147243,1,0,1.660548,3.416417,0.000000,0,0,4.596292,4.669953,0.00000
1.658,3.423330,5.331429,3.409257,6.149149,1,0,1.564237,3.416202,0.000000,0,0,4.597812,4.667202,0.00015
1.659,3.424551,5.329411,3.407595,6.151055,1,0,1.467926,3.416035,0.000000,0,0,4.599331,4.664615,0.00000
1.660,3.425668,5.327381,3.405923,6.152719,1,0,1.386226,3.415930,0.000000,0,0,4.600635,4.662261,0.00030
1.661,3.426678,5.325336,3.404239,6.154137,1,0,1.319372,3.415865,0.000000,0,0,4.601719,4.660062,0.00014
1.662,3.427689,5.323292,3.402556,6.155554,1,0,1.252518,3.415506,0.000000,0,0,4.602803,4.658195,0.00030
1.663,3.428699,5.321248,3.400873,6.156971,1,0,1.185663,3.414952,0.000000,0,0,4.603887,4.656546,0.00000
1.664,3.429647,5.319035,3.399232,6.158278,1,0,1.134117,3.413973,0.000000,0,0,4.604936,4.655326,-0.00001
1.665,3.430532,5.316651,3.397635,6.159471,1,0,1.098126,3.412713,0.000000,0,0,4.605949,4.654389,-0.00001
1.666,3.431416,5.314267,3.396037,6.160665,1,0,1.062135,3.412432,0.000000,0,0,4.606963,4.653830,0.00000
1.667,3.432300,5.311882,3.394440,6.161858,1,0,1.026144,3.412798,0.000000,0,0,4.607976,4.653520,-0.00015
1.668,3.433161,5.309409,3.398853,6.162991,1,0,1.003747,3.415522,0.000000,0,0,4.608894,4.653508,-0.00015
