"Time","v1 xCoM","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
0.903,5.992261,0.000000,0,0,-4.631831,6.193198,18.833609,7.259785,13.943245,0.000000,0,0,16.853319,4.968054,7.051326,12.962315,0.01669
0.904,5.984787,0.000000,0,0,-4.694490,6.188367,18.837227,7.262887,13.917649,0.000000,0,0,16.849270,4.969840,7.046865,12.993966,0.04407
0.905,5.977411,0.000000,0,0,-4.757150,6.183537,18.840845,7.265988,13.892054,0.000000,0,0,16.845221,4.971625,7.042405,13.025618,0.06766
0.906,5.970500,0.000000,0,0,-4.801473,6.178607,18.843187,7.267569,13.866400,0.000000,0,0,16.841099,4.975286,7.059156,13.057578,0.09607
0.907,5.963750,0.000000,0,0,-4.834747,6.173618,18.844763,7.268233,13.840712,0.000000,0,0,16.836931,4.980077,7.088688,13.089725,0.12042
0.908,5.957424,0.000000,0,0,-4.868021,6.168629,18.846338,7.268898,13.815023,0.000000,0,0,16.832764,4.984869,7.118221,13.121871,0.15686
0.909,5.951246,0.000000,0,0,-4.901296,6.163639,18.847914,7.269562,13.789335,0.000000,0,0,16.828596,4.989660,7.147753,13.154018,0.19772
0.910,5.945416,0.000000,0,0,-4.918850,6.158608,18.848665,7.271581,13.774681,0.000000,0,0,16.824116,4.989731,6.932990,13.186178,0.22421
0.911,5.939707,0.000000,0,0,-4.926931,6.153553,18.848921,7.274415,13.766677,0.000000,0,0,16.819448,4.986957,6.571022,13.218347,0.24866
0.912,5.934400,1.830856,0,1,-4.935013,6.148497,18.849178,7.277250,13.758672,0.000000,0,0,16.814779,4.984184,6.209054,13.250515,0.27420
0.913,5.929234,4.304986,1,0,-4.943094,6.143442,18.849434,7.280085,13.750668,0.000000,0,0,16.810112,4.981410,5.847087,13.282683,0.30118
0.914,5.924543,4.949481,1,0,-4.934798,6.138437,18.848862,7.285433,13.766153,0.000000,0,0,16.805256,4.982743,5.714777,13.314348,0.32339
0.915,5.920020,4.951131,1,0,-4.916634,6.133464,18.847790,7.292295,13.795794,0.000000,0,0,16.800283,4.986551,5.720850,13.345709,0.34970
0.916,5.915943,4.956070,1,0,-4.898469,6.128491,18.846716,7.299158,13.825436,0.000000,0,0,16.795313,4.990359,5.726924,13.377069,0.38428
0.917,5.912024,4.962165,1,0,-4.880304,6.123518,18.845642,7.306020,13.855077,0.000000,0,0,16.790342,4.994166,5.732998,13.408430,0.41791
0.918,5.908503,4.972668,1,0,-4.848042,6.118618,18.843845,7.310252,13.885459,0.000000,0,0,16.785618,4.995005,5.902933,13.439026,0.44769
0.919,5.905122,4.984719,1,0,-4.807285,6.113761,18.841610,7.312899,13.916287,0.000000,0,0,16.781044,4.994054,6.171605,13.469162,0.47342
0.920,5.902125,4.983624,1,0,-4.766528,6.108905,18.839375,7.315546,13.947117,0.000000,0,0,16.776468,4.993103,6.440278,13.499297,0.49988
0.921,5.899264,4.977910,1,0,-4.725770,6.104048,18.837139,7.318193,13.977945,0.000000,0,0,16.771894,4.992152,6.708950,13.529433,0.52252
0.922,5.896790,4.944350,1,0,-4.671202,6.099261,18.834175,7.320403,13.987320,0.000000,0,0,16.767008,4.934648,6.812779,13.558752,0.54471
0.923,5.894453,4.901007,1,0,-4.608312,6.094516,18.830772,7.322350,13.983767,0.000000,0,0,16.761932,4.843067,6.817281,13.587580,0.57645
0.924,5.892534,4.855146,1,0,-4.545422,6.089771,18.827370,7.324296,13.980212,0.000000,0,0,16.756859,4.751486,6.821783,13.616407,0.61649
0.925,5.890762,4.808401,1,0,-4.482531,6.085026,18.823969,7.326243,13.976659,0.000000,0,0,16.751783,4.659904,6.826284,13.645235,0.64084
0.926,5.889439,4.787938,1,0,-4.407596,6.080495,18.819448,7.327575,13.972886,0.000000,0,0,16.746122,4.622951,6.827045,13.671472,0.66257
0.927,5.888274,4.776709,1,0,-4.325404,6.076093,18.814253,7.328537,13.968982,0.000000,0,0,16.740107,4.618914,6.825552,13.696147,0.68777
0.928,5.887537,4.780429,1,0,-4.243212,6.071691,18.809059,7.329500,13.965077,0.000000,0,0,16.734091,4.614877,6.824059,13.720822,0.70865
0.929,5.886951,4.789402,1,0,-4.161019,6.067289,18.803865,7.330462,13.961172,0.000000,0,0,16.728075,4.610840,6.822566,13.745498,0.73047
0.930,5.886746,4.794357,1,0,-4.071746,6.063191,18.797871,7.331941,13.957399,0.000000,0,0,16.721931,4.614151,6.821887,13.767970,0.75613
0.931,5.886676,4.797901,1,0,-3.978207,6.059276,18.791395,7.333732,13.953707,0.000000,0,0,16.715710,4.621891,6.821699,13.789114,0.78552
0.932,5.886881,4.798943,1,0,-3.884667,6.055362,18.784920,7.335522,13.950013,0.000000,0,0,16.709488,4.629631,6.821510,13.810258,0.82074
0.933,5.887181,4.799105,1,0,-3.791128,6.051447,18.778444,7.337313,13.946320,0.000000,0,0,16.703266,4.637371,6.821322,13.831403,0.84186
0.934,5.887641,4.802161,1,0,-3.696252,6.047760,18.771399,7.338835,13.942387,0.000000,0,0,16.696714,4.643270,6.821317,13.850651,0.86349
0.935,5.888158,4.806233,1,0,-3.600572,6.044210,18.764013,7.340196,13.938310,0.000000,0,0,16.689966,4.648061,6.821421,13.868757,0.88397
0.936,5.888777,4.808067,1,0,-3.504892,6.040660,18.756626,7.341558,13.934233,0.000000,0,0,16.683218,4.652851,6.821525,13.886864,0.90463
0.937,5.889433,4.809115,1,0,-3.409211,6.037110,18.749239,7.342918,13.930155,0.000000,0,0,16.676470,4.657641,6.821630,13.904969,0.92502
0.938,5.890145,4.804096,1,0,-3.317269,6.033801,18.741777,7.342882,13.925797,0.000000,0,0,16.669640,4.661101,6.819463,13.922124,0.95175
0.939,5.890877,4.796944,1,0,-3.227579,6.030636,18.734272,7.342003,13.921269,0.000000,0,0,16.662760,4.663760,6.815928,13.938705,0.98172
0.940,5.891593,4.800996,1,0,-3.137889,6.027471,18.726767,7.341125,13.916742,0.000000,0,0,16.655880,4.666419,6.812392,13.955287,1.00244
0.941,5.892302,4.808984,1,0,-3.048199,6.024306,18.719261,7.340247,13.912215,0.000000,0,0,16.649000,4.669078,6.808857,13.971869,1.02258
0.942,5.892922,4.843507,1,0,-2.966956,6.021369,18.711613,7.338120,13.907191,0.000000,0,0,16.641819,4.725031,6.814168,14.041933,1.03955
0.943,5.893510,4.887353,1,0,-2.890804,6.018570,18.703880,7.335243,13.901867,0.000000,0,0,16.634455,4.813098,6.824811,14.144225,1.05832
0.944,5.893981,4.933959,1,0,-2.814651,6.015771,18.696148,7.332365,13.896544,0.000000,0,0,16.627090,4.901165,6.835453,14.246518,1.07559
0.945,5.894409,4.981534,1,0,-2.738499,6.012973,18.688416,7.329487,13.891220,0.000000,0,0,16.619726,4.989232,6.846096,14.348810,1.09357
0.946,5.894698,5.004380,1,0,-2.672451,6.010357,18.680500,7.330848,13.887368,0.000000,0,0,16.612192,5.027320,6.860468,14.426500,1.11703
0.947,5.894938,5.018538,1,0,-2.612491,6.007852,18.672476,7.334763,13.884404,0.000000,0,0,16.604559,5.035294,6.877089,14.489367,1.14423
0.948,5.894981,5.018170,1,0,-2.552531,6.005346,18.664450,7.338677,13.881440,0.000000,0,0,16.596924,5.043268,6.893709,14.552233,1.15964
0.949,5.894955,5.012699,1,0,-2.492571,6.002841,18.656424,7.342592,13.878476,0.000000,0,0,16.589291,5.051241,6.910329,14.615099,1.17648
0.950,5.894674,5.010466,1,0,-2.445755,6.000490,18.648266,7.345074,13.876235,0.000000,0,0,16.581524,5.055623,6.927649,14.677612,1.19098
0.951,5.894303,5.009370,1,0,-2.406858,5.998233,18.640028,7.346692,13.874429,0.000000,0,0,16.573677,5.057839,6.945388,14.739914,1.20499
0.952,5.893665,5.011921,1,0,-2.367961,5.995976,18.631792,7.348310,13.872623,0.000000,0,0,16.565832,5.060055,6.963128,14.802215,1.22034
0.953,5.892933,5.015753,1,0,-2.329064,5.993719,18.623554,7.349928,13.870818,0.000000,0,0,16.557985,5.062272,6.980868,14.864516,1.23874
0.954,5.891949,5.019308,1,0,-2.299798,5.991490,18.615175,7.351361,13.868465,0.000000,0,0,16.549984,5.067368,6.994521,14.889894,1.25272
0.955,5.890876,5.022766,1,0,-2.276336,5.989278,18.606710,7.352683,13.865785,0.000000,0,0,16.541887,5.074200,7.005711,14.893023,1.27670
0.956,5.889640,5.025977,1,0,-2.252874,5.987067,18.598246,7.354004,13.863103,0.000000,0,0,16.533792,5.081032,7.016901,14.896152,1.29047
0.957,5.888346,5.029101,1,0,-2.229413,5.984855,18.589783,7.355326,13.860421,0.000000,0,0,16.525698,5.087864,7.028091,14.899282,1.30130
0.958,5.886992,5.032673,1,0,-2.209145,5.982672,18.581165,7.353578,13.868947,0.000000,0,0,16.517681,5.094110,7.034966,14.901491,1.31293
0.959,5.885615,5.036403,1,0,-2.190801,5.980505,18.572458,7.349982,13.884225,0.000000,0,0,16.509714,5.100003,7.039240,14.903146,1.32428
0.960,5.884244,5.038846,1,0,-2.172458,5.978338,18.563751,7.346385,13.899504,0.000000,0,0,16.501745,5.105897,7.043514,14.904800,1.33447
0.961,5.882875,5.040837,1,0,-2.154115,5.976171,18.555044,7.342788,13.914782,0.000000,0,0,16.493778,5.111790,7.047788,14.906455,1.34787
0.962,5.881588,5.039870,1,0,-2.130431,5.973969,18.546255,7.339994,13.930381,0.000000,0,0,16.485720,5.112830,7.049651,14.907012,1.36926
0.963,5.880330,5.037863,1,0,-2.103529,5.971745,18.537416,7.337685,13.946172,0.000000,0,0,16.477608,5.110945,7.050060,14.906907,1.37653
0.964,5.879335,5.034957,1,0,-2.076628,5.969522,18.528578,7.335375,13.961964,0.000000,0,0,16.469494,5.109060,7.050470,14.906802,1.38287
0.965,5.878434,5.031735,1,0,-2.049726,5.967298,18.519739,7.333065,13.977755,0.000000,0,0,16.461382,5.107174,7.050879,14.906697,1.39285
0.966,5.877971,5.030063,1,0,-2.009875,5.965186,18.510944,7.333941,13.993300,0.000000,0,0,16.453293,5.105825,7.051526,14.905709,1.40393
0.967,5.877663,5.028936,1,0,-1.962221,5.963141,18.502176,7.336736,14.008698,0.000000,0,0,16.445215,5.104799,7.052314,14.904189,1.41016
0.968,5.877789,5.028379,1,0,-1.914567,5.961096,18.493408,7.339531,14.024096,0.000000,0,0,16.437140,5.103773,7.053103,14.902669,1.41559
0.969,5.878068,5.028022,1,0,-1.866914,5.959052,18.484640,7.342326,14.039495,0.000000,0,0,16.429062,5.102746,7.053892,14.901149,1.42746
0.970,5.878740,5.026677,1,0,-1.806335,5.957144,18.475952,7.344424,14.054696,0.000000,0,0,16.420973,5.099908,7.051722,14.898550,1.43799
0.971,5.879550,5.024985,1,0,-1.737968,5.955318,18.467312,7.346102,14.069778,0.000000,0,0,16.412874,5.095979,7.047770,14.895301,1.44162
0.972,5.880791,5.022859,1,0,-1.669602,5.953493,18.458672,7.347780,14.084861,0.000000,0,0,16.404776,5.092049,7.043817,14.892051,1.44275
0.973,5.882184,5.020580,1,0,-1.601235,5.951668,18.450029,7.349457,14.099943,0.000000,0,0,16.396677,5.088120,7.039865,14.888802,1.45209
0.974,5.884048,5.018800,1,0,-1.520727,5.950062,18.441341,7.349882,14.115002,0.000000,0,0,16.388794,5.085320,7.038685,14.884542,1.45108
0.975,5.886077,5.017196,1,0,-1.432902,5.948587,18.432621,7.349552,14.130044,0.000000,0,0,16.381037,5.083201,7.039176,14.879674,1.45535
0.976,5.888505,5.015860,1,0,-1.345077,5.947113,18.423903,7.349222,14.145086,0.000000,0,0,16.373281,5.081081,7.039667,14.874805,1.45969
0.977,5.891073,5.014617,1,0,-1.257252,5.945639,18.415184,7.348892,14.160129,0.000000,0,0,16.365524,5.078962,7.040158,14.869937,1.46439
0.978,5.893924,5.013141,1,0,-1.165669,5.944451,18.406153,7.348265,14.163910,0.000000,0,0,16.358105,5.076670,7.039086,14.864178,1.46161
0.979,5.896875,5.011584,1,0,-1.071821,5.943436,18.396933,7.347459,14.160905,0.000000,0,0,16.350889,5.074273,7.037074,14.857882,1.46588
0.980,5.899957,5.009670,1,0,-0.977974,5.942421,18.387712,7.346653,14.157900,0.000000,0,0,16.343672,5.071876,7.035060,14.851584,1.46777
0.981,5.903085,5.007632,1,0,-0.884126,5.941406,18.378492,7.345848,14.154895,0.000000,0,0,16.336456,5.069479,7.033048,14.845288,1.47003
0.982,5.906197,5.005292,1,0,-0.795266,5.940609,18.369106,7.345825,14.150599,0.000000,0,0,16.329447,5.065996,7.034748,14.838197,1.47192
0.983,5.909304,5.002847,1,0,-0.709410,5.939945,18.359623,7.346274,14.145526,0.000000,0,0,16.322565,5.061860,7.038685,14.830626,1.47040
0.984,5.912341,5.000468,1,0,-0.623555,5.939281,18.350140,7.346723,14.140452,0.000000,0,0,16.315681,5.057724,7.042623,14.823055,1.47070
0.985,5.915353,4.998111,1,0,-0.537699,5.938617,18.340656,7.347171,14.135379,0.000000,0,0,16.308800,5.053588,7.046560,14.815485,1.47324
0.986,5.918256,4.996156,1,0,-0.463588,5.938243,18.331219,7.349245,14.129404,0.000000,0,0,16.302122,5.049982,7.046238,14.807348,1.47253
0.987,5.921120,4.994342,1,0,-0.396552,5.938045,18.321808,7.352297,14.122886,0.000000,0,0,16.295570,5.046696,7.043351,14.798871,1.47388
0.988,5.923772,4.992676,1,0,-0.329517,5.937846,18.312397,7.355349,14.116368,0.000000,0,0,16.289019,5.043410,7.040463,14.790394,1.47412
0.989,5.926351,4.991061,1,0,-0.262481,5.937647,18.302986,7.358401,14.109850,0.000000,0,0,16.282467,5.040124,7.037576,14.781917,1.47372
0.990,5.928609,4.989149,1,0,-0.210680,5.937587,18.293688,7.360207,14.102680,0.000000,0,0,16.276411,5.036695,7.036487,14.773009,1.47464
0.991,5.930756,4.987133,1,0,-0.168058,5.937610,18.284458,7.361260,14.095117,0.000000,0,0,16.270655,5.033177,7.036482,14.763842,1.47409
0.992,5.932535,4.984295,1,0,-0.125435,5.937634,18.275227,7.362314,14.087554,0.000000,0,0,16.264898,5.029661,7.036478,14.754674,1.47400
0.993,5.934185,4.981171,1,0,-0.082813,5.937657,18.265997,7.363368,14.079991,0.000000,0,0,16.259142,5.026144,7.036473,14.745506,1.47400
0.994,5.935455,4.977108,1,0,-0.053413,5.937654,18.256760,7.363856,14.072103,0.000000,0,0,16.254274,5.021889,7.035763,14.736433,1.47415
0.995,5.936591,4.972716,1,0,-0.031980,5.937636,18.247520,7.364002,14.064018,0.000000,0,0,16.249941,5.017189,7.034627,14.727416,1.47076
0.996,5.937427,4.969306,1,0,-0.010547,5.937618,18.238281,7.364149,14.055933,0.000000,0,0,16.245609,5.012489,7.033493,14.718398,1.47269
0.997,5.938158,4.966240,1,0,0.010886,5.937599,18.229040,7.364295,14.047849,0.000000,0,0,16.241276,5.007789,7.032357,14.709381,1.47266
0.998,5.938682,4.965898,1,0,0.022867,5.937629,18.219915,7.364521,14.039511,0.000000,0,0,16.237858,5.005900,7.031246,14.700397,1.47214
0.999,5.939134,4.966513,1,0,0.029152,5.937688,18.210861,7.364794,14.031020,0.000000,0,0,16.234989,5.005704,7.030149,14.691434,1.47348
1.000,5.939426,4.967869,1,0,0.035438,5.937747,18.201805,7.365067,14.022531,0.000000,0,0,16.232121,5.005509,7.029051,14.682470,1.47272
1.001,5.939662,4.969486,1,0,0.041724,5.937806,18.192749,7.365340,14.014040,0.000000,0,0,16.229252,5.005313,7.027954,14.673507,1.47275
1.002,5.939763,4.969449,1,0,0.041763,5.937908,18.183592,7.365028,14.005547,0.000000,0,0,16.228251,5.004865,7.027675,14.664540,1.47131
1.003,5.939816,4.968831,1,0,0.038038,5.938035,18.174376,7.364363,13.997051,0.000000,0,0,16.228373,5.004263,7.027888,14.655573,1.46866
1.004,5.939754,4.967483,1,0,0.034312,5.938162,18.165157,7.363698,13.988555,0.000000,0,0,16.228495,5.003663,7.028102,14.646605,1.47073
1.005,5.939649,4.965878,1,0,0.030587,5.938289,18.155939,7.363033,13.980060,0.000000,0,0,16.228617,5.003062,7.028316,14.637638,1.47208
1.006,5.939443,4.965027,1,0,0.024946,5.938338,18.146570,7.363835,13.971611,0.000000,0,0,16.232176,5.002773,7.028864,14.628364,1.47131
1.007,5.939202,4.964442,1,0,0.018151,5.938342,18.137112,7.365522,13.963192,0.000000,0,0,16.237806,5.002673,7.029614,14.618906,1.47119
1.008,5.938894,4.964080,1,0,0.011357,5.938345,18.127653,7.367208,13.954773,0.000000,0,0,16.243437,5.002573,7.030364,14.609447,1.47147
1.009,5.938563,4.963796,1,0,0.004562,5.938348,18.118195,7.368895,13.946353,0.000000,0,0,16.249067,5.002473,7.031113,14.599989,1.47031
1.010,5.938200,4.962909,1,0,-0.003479,5.938335,18.108929,7.368216,13.938402,0.000000,0,0,16.257965,5.001929,7.031159,14.590528,1.47241
1.011,5.937824,4.961810,1,0,-0.012271,5.938313,18.099779,7.366112,13.930732,0.000000,0,0,16.268829,5.001117,7.030780,14.581066,1.47324
1.012,5.937412,4.960735,1,0,-0.021063,5.938291,18.090630,7.364008,13.923062,0.000000,0,0,16.279696,5.000305,7.030402,14.571605,1.47134
1.013,5.936988,4.959669,1,0,-0.029854,5.938269,18.081480,7.361904,13.915393,0.000000,0,0,16.290560,4.999493,7.030024,14.562142,1.47202
1.014,5.936530,4.959469,1,0,-0.038071,5.938201,18.072056,7.362733,13.908147,0.000000,0,0,16.304674,4.999437,7.029159,14.552549,1.47034
1.015,5.936060,4.959573,1,0,-0.045941,5.938105,18.062466,7.365329,13.901156,0.000000,0,0,16.320747,4.999835,7.028000,14.542875,1.47244
1.016,5.935634,4.960351,1,0,-0.053812,5.938009,18.052876,7.367925,13.894167,0.000000,0,0,16.336821,5.000234,7.026841,14.533202,1.47238
1.017,5.935223,4.961364,1,0,-0.061682,5.937913,18.043285,7.370522,13.887177,0.000000,0,0,16.352894,5.000633,7.025683,14.523529,1.47137
1.018,5.934929,4.962566,1,0,-0.066963,5.937852,18.033705,7.372963,13.880590,0.000000,0,0,16.370983,5.000393,7.026235,14.513839,1.47183
1.019,5.934676,4.963833,1,0,-0.070683,5.937812,18.024134,7.375312,13.874249,0.000000,0,0,16.390287,4.999768,7.027818,14.504137,1.47034
1.020,5.934491,4.964874,1,0,-0.074403,5.937771,18.014561,7.377661,13.867907,0.000000,0,0,16.409590,4.999144,7.029401,14.494436,1.47269
1.021,5.934330,4.965835,1,0,-0.078124,5.937731,18.004988,7.380009,13.861564,0.000000,0,0,16.428894,4.998519,7.030984,14.484735,1.47211
1.022,5.934178,4.966260,1,0,-0.079702,5.937655,17.995413,7.382414,13.855674,0.000000,0,0,16.450201,4.999025,7.031329,14.475143,1.47229
1.023,5.934028,4.966498,1,0,-0.079990,5.937559,17.985838,7.384853,13.850055,0.000000,0,0,16.472717,5.000214,7.030929,14.465618,1.47278
1.024,5.933932,4.966290,1,0,-0.080278,5.937462,17.976261,7.387292,13.844436,0.000000,0,0,16.495234,5.001401,7.030528,14.456092,1.46960
1.025,5.933856,4.965925,1,0,-0.080567,5.937366,17.966686,7.389732,13.838817,0.000000,0,0,16.517750,5.002590,7.030127,14.446567,1.47159
1.026,5.933897,4.965331,1,0,-0.076357,5.937246,17.957102,7.385072,13.833674,0.000000,0,0,16.541275,5.002655,7.029956,14.436758,1.47253
1.027,5.933980,4.964656,1,0,-0.069438,5.937114,17.947512,7.376135,13.828819,0.000000,0,0,16.565405,5.002043,7.029923,14.426781,1.47266
1.028,5.934175,4.964006,1,0,-0.062519,5.936981,17.937923,7.367198,13.823964,0.000000,0,0,16.589537,5.001431,7.029891,14.416802,1.47089
1.029,5.934408,4.963365,1,0,-0.055600,5.936849,17.928333,7.358262,13.819109,0.000000,0,0,16.613667,5.000820,7.029859,14.406825,1.47095
1.030,5.934730,4.962915,1,0,-0.046005,5.936759,17.918749,7.352069,13.815050,0.000000,0,0,16.639032,5.001057,7.030148,14.396957,1.47226
1.031,5.935082,4.962532,1,0,-0.034796,5.936695,17.909166,7.347530,13.811470,0.000000,0,0,16.665142,5.001804,7.030629,14.387157,1.47235
1.032,5.935526,4.962028,1,0,-0.023588,5.936631,17.899586,7.342990,13.807890,0.000000,0,0,16.691254,5.002553,7.031111,14.377357,1.47311
1.033,5.936002,4.961482,1,0,-0.012380,5.936566,17.890003,7.338451,13.804310,0.000000,0,0,16.717363,5.003300,7.031593,14.367556,1.47241
1.034,5.936574,4.960494,1,0,0.001026,5.936558,17.880445,7.323144,13.801684,0.000000,0,0,16.743948,5.001240,7.031928,14.357913,1.47141
1.035,5.937181,4.959351,1,0,0.015755,5.936582,17.870903,7.301347,13.799634,0.000000,0,0,16.770821,4.997488,7.032174,14.348365,1.47147
1.036,5.937861,4.958073,1,0,0.030485,5.936606,17.861361,7.279551,13.797585,0.000000,0,0,16.797693,4.993735,7.032421,14.338817,1.47244
1.037,5.938568,4.956748,1,0,0.045215,5.936631,17.851818,7.257754,13.795534,0.000000,0,0,16.824566,4.989982,7.032667,14.329268,1.47266
1.038,5.939314,4.955590,1,0,0.059508,5.936727,17.842258,7.245811,13.794400,0.000000,0,0,16.852179,4.985103,7.031212,14.319733,1.47198
1.039,5.940074,4.954490,1,1,0.073537,5.936866,17.832687,7.239805,13.793818,0.000000,0,0,16.880239,4.979544,7.028734,14.310205,1.47028
1.040,5.940817,3.121149,0,0,0.087567,5.937005,17.823116,7.233799,13.793237,0.000000,0,0,16.908300,4.973986,7.026255,14.300676,1.47134
1.041,5.941553,0.644047,0,0,0.101596,5.937143,17.813547,7.227793,13.792654,0.000000,0,0,16.936361,4.968428,7.023776,14.291148,1.47232
1.042,5.942225,0.000000,0,0,0.114477,5.937261,17.804081,7.215736,13.793341,0.000000,0,0,16.964979,4.959579,7.023675,14.281502,1.47263
1.043,5.942874,0.000000,0,0,0.126666,5.937366,17.794678,7.200034,13.794790,0.000000,0,0,16.993931,4.948746,7.025007,14.271784,1.47214
1.044,5.943501,0.000000,0,0,0.138855,5.937471,17.785275,7.184331,13.796240,0.000000,0,0,17.022882,4.937914,7.026340,14.262066,1.47186
1.045,5.944120,0.000000,0,0,0.151045,5.937576,17.775871,7.168629,13.797689,0.000000,0,0,17.051834,4.927082,7.027672,14.252348,1.47311
1.046,5.944777,0.000000,0,0,0.163362,5.937721,17.766710,7.149157,13.800682,0.000000,0,0,17.021324,4.909786,7.027927,14.242815,1.47144
1.047,5.945446,0.000000,0,0,0.175758,5.937891,17.757696,7.127413,13.804605,0.000000,0,0,16.954987,4.888595,7.027534,14.233392,1.47150
1.048,5.946165,0.000000,0,0,0.188153,5.938061,17.748680,7.105669,13.808526,0.000000,0,0,16.888649,4.867404,7.027140,14.223969,1.46848
1.049,5.946901,0.000000,0,0,0.200548,5.938231,17.739666,7.083926,13.812449,0.000000,0,0,16.822309,4.846213,7.026746,14.214546,1.47165
1.050,5.947694,0.000000,0,0,0.214659,5.938437,17.730598,7.074146,13.817724,0.000000,0,0,16.815453,4.826730,7.026869,14.205219,1.47171
1.051,5.948507,0.000000,0,0,0.229804,5.938663,17.721500,7.071576,13.823815,0.000000,0,0,16.844435,4.808276,7.027304,14.195951,1.47202
1.052,5.949411,0.000000,0,0,0.244948,5.938889,17.712402,7.069006,13.829906,0.000000,0,0,16.873419,4.789822,7.027738,14.186681,1.47156
1.053,5.950348,0.000000,0,0,0.260093,5.939116,17.703304,7.066436,13.835998,0.000000,0,0,16.902401,4.771368,7.028173,14.177412,1.47156
1.054,5.951416,0.000000,0,0,0.279124,5.939380,17.694283,7.076510,13.843269,0.000000,0,0,16.931385,4.753356,7.028258,14.168297,1.47144
1.055,5.952530,0.000000,0,0,0.300497,5.939668,17.685310,7.094203,13.851252,0.000000,0,0,16.960369,4.735610,7.028131,14.159275,1.47101
1.056,5.953776,0.000000,0,0,0.321870,5.939957,17.676336,7.111895,13.859235,0.000000,0,0,16.989353,4.717865,7.028005,14.150252,1.47357
1.057,5.955070,0.000000,0,0,0.343244,5.940245,17.667364,7.129587,13.867217,0.000000,0,0,17.018337,4.700120,7.027879,14.141231,1.47144
1.058,5.956488,0.000000,0,0,0.368645,5.940570,17.658279,7.150822,13.876719,0.000000,0,0,17.047228,4.689028,7.027089,14.132054,1.47101
1.059,5.957950,0.000000,0,0,0.396473,5.940919,17.649130,7.174191,13.887136,0.000000,0,0,17.076061,4.681945,7.025898,14.122785,1.47150
1.060,5.959534,0.000000,0,0,0.424300,5.941268,17.639978,7.197561,13.897554,0.000000,0,0,17.104895,4.674863,7.024707,14.113515,1.47049
1.061,5.961161,0.000000,0,0,0.452128,5.941617,17.630829,7.220930,13.907972,0.000000,0,0,17.133728,4.667780,7.023516,14.104245,1.47415
1.062,5.962913,0.000000,0,0,0.482865,5.942062,17.621618,7.234442,13.919815,0.000000,0,0,17.162294,4.663215,7.023177,14.094890,1.47205
1.063,5.964708,0.000000,0,0,0.515355,5.942566,17.612373,7.242014,13.932516,0.000000,0,0,17.190699,4.660166,7.023351,14.085482,1.47104
1.064,5.966657,0.000000,0,0,0.547844,5.943070,17.603127,7.249586,13.945218,0.000000,0,0,17.219103,4.657117,7.023525,14.076075,1.47220
1.065,5.968658,0.000000,0,0,0.580334,5.943574,17.593882,7.257158,13.957919,0.000000,0,0,17.247509,4.654068,7.023700,14.066667,1.47162
1.066,5.970839,0.000000,0,0,0.616973,5.944184,17.584579,7.271829,13.972354,0.000000,0,0,17.274944,4.653504,7.022619,14.057007,1.47122
1.067,5.973083,0.000000,0,0,0.656114,5.944859,17.575243,7.290778,13.987832,0.000000,0,0,17.301796,4.654438,7.020783,14.047195,1.47336
1.068,5.975493,0.000000,0,0,0.695254,5.945533,17.565908,7.309726,14.003310,0.000000,0,0,17.328650,4.655372,7.018947,14.037384,1.47247
1.069,5.977963,0.000000,0,0,0.734394,5.946208,17.556572,7.328674,14.018788,0.000000,0,0,17.355501,4.656306,7.017110,14.027572,1.47168
1.070,5.980566,0.000000,0,0,0.775695,5.946987,17.547279,7.341090,14.035460,0.000000,0,0,17.380575,4.657290,7.015635,14.017767,1.47232
1.071,5.983216,0.000000,0,0,0.818298,5.947828,17.538012,7.349570,14.052849,0.000000,0,0,17.404577,4.658303,7.014379,14.007967,1.47189
1.072,5.985915,0.000000,0,0,0.860900,5.948670,17.528746,7.358049,14.070239,0.000000,0,0,17.428579,4.659316,7.013122,13.998166,1.47269
1.073,5.988632,0.000000,0,0,0.903502,5.949512,17.519478,7.366529,14.087628,0.000000,0,0,17.452581,4.660329,7.011865,13.988366,1.47110
1.074,5.991335,0.000000,0,0,0.946463,5.950394,17.510328,7.372766,14.105876,0.000000,0,0,17.473070,4.667479,7.010774,13.978504,1.47076
1.075,5.994034,0.000000,0,0,0.989639,5.951301,17.501251,7.377651,14.124641,0.000000,0,0,17.491442,4.678325,7.009781,13.968605,1.47107
1.076,5.996835,0.000000,0,0,1.032815,5.952207,17.492174,7.382536,14.143407,0.000000,0,0,17.509813,4.689171,7.008789,13.958706,1.47156
1.077,5.999672,0.000000,0,0,1.075991,5.953113,17.483097,7.387421,14.162172,0.000000,0,0,17.528183,4.700018,7.007797,13.948807,1.47168
1.078,6.002733,0.000000,0,0,1.120410,5.954247,17.473785,6.966161,14.180588,0.000000,0,0,17.543394,4.707607,7.007862,13.938723,1.47104
1.079,6.005872,0.000000,0,0,1.165578,5.955519,17.464331,6.288121,14.198792,0.000000,0,0,17.556702,4.713234,7.008565,13.928527,1.47293
1.080,6.009129,0.000000,0,0,1.210746,5.956790,17.454876,5.610080,14.216998,0.000000,0,0,17.570009,4.718861,7.009267,13.918331,1.47116
