"Time","v3 L COP","v2 R COP","49 RDS cle","47 R marks","39 FRx (cm)","35 HRx (cm)","v1 xCoM","42 CoMy (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform"
2.232,0.000000,4.627100,1,0,18.241661,16.136213,6.213105,6.197521,0,0,18.337839,14.663532,1.47513
2.233,0.000000,4.628604,1,0,18.230793,16.126005,6.212357,6.197706,0,0,18.331579,14.653244,1.47601
2.234,0.000000,4.630914,1,0,18.219927,16.115797,6.211612,6.197890,0,0,18.325319,14.642957,1.47461
2.235,0.000000,4.633300,1,0,18.208944,16.105507,6.210968,6.198106,0,0,18.318371,14.632625,1.47577
2.236,0.000000,4.635781,1,0,18.197737,16.095047,6.210450,6.198384,0,0,18.310047,14.622205,1.47299
2.237,0.000000,4.637565,1,0,18.186529,16.084589,6.210043,6.198662,0,0,18.301725,14.611786,1.47418
2.238,0.000000,4.638460,1,0,18.175322,16.074131,6.209778,6.198940,0,0,18.293402,14.601366,1.47354
2.239,0.000000,4.638195,1,0,18.164082,16.063782,6.209613,6.199204,0,0,18.284843,14.590924,1.47427
2.240,0.000000,4.636454,1,0,18.152782,16.053652,6.209575,6.199440,0,0,18.275814,14.580438,1.47455
2.241,0.000000,4.634849,1,0,18.141481,16.043522,6.209641,6.199677,0,0,18.266783,14.569950,1.47467
2.242,0.000000,4.633418,1,0,18.130182,16.033390,6.209843,6.199913,0,0,18.257753,14.559464,1.47403
2.243,0.000000,4.633402,1,0,18.118975,16.023199,6.210151,6.200177,0,0,18.248446,14.549053,1.47272
2.244,0.000000,4.635186,1,0,18.107950,16.012884,6.210595,6.200498,0,0,18.238585,14.538795,1.47495
2.245,0.000000,4.637161,1,0,18.096926,16.002569,6.211107,6.200818,0,0,18.228722,14.528539,1.47311
2.246,0.000000,4.639380,1,0,18.085901,15.992253,6.211707,6.201138,0,0,18.218861,14.518281,1.47421
2.247,0.000000,4.640331,1,0,18.074898,15.981884,6.212325,6.201480,0,0,18.208809,14.508090,1.47455
2.248,0.000000,4.639668,1,0,18.063932,15.971405,6.212967,6.201868,0,0,18.198385,14.498031,1.47543
2.249,0.000000,4.638610,1,0,18.052965,15.960925,6.213576,6.202255,0,0,18.187960,14.487972,1.47458
2.250,0.000000,4.637047,1,0,18.042000,15.950446,6.214144,6.202641,0,0,18.177534,14.477913,1.47427
2.251,0.000000,4.636350,1,0,18.031050,15.939973,6.214631,6.202984,0,0,18.167101,14.467776,1.47464
2.252,0.000000,4.636755,1,0,18.020128,15.929511,6.215016,6.203238,0,0,18.156651,14.457484,1.47440
2.253,0.000000,4.637917,1,0,18.009207,15.919049,6.215286,6.203492,0,0,18.146202,14.447193,1.47293
2.254,0.000000,4.640041,1,0,17.998285,15.908587,6.215408,6.203746,0,0,18.135752,14.436901,1.47586
2.255,0.000000,4.642424,1,0,17.987345,15.898125,6.215402,6.203972,0,0,18.125307,14.426574,1.47421
2.256,0.000000,4.645135,1,0,17.976366,15.887661,6.215233,6.204144,0,0,18.114878,14.416175,1.47958
2.257,0.000000,4.647674,1,0,17.965387,15.877197,6.215008,6.204316,0,0,18.104446,14.405776,1.47418
2.258,0.000000,4.649991,1,0,17.954409,15.866734,6.214711,6.204487,0,0,18.094015,14.395377,1.47485
2.259,0.000000,4.651779,1,0,17.943403,15.856278,6.214430,6.204697,0,0,18.083622,14.385045,1.47394
2.260,0.000000,4.652893,1,0,17.932350,15.845840,6.214170,6.204982,0,0,18.073301,14.374847,1.47559
2.261,0.000000,4.653392,1,0,17.921297,15.835402,6.213873,6.205268,0,0,18.062983,14.364650,1.47470
2.262,0.000000,4.653108,1,0,17.910244,15.824965,6.213531,6.205554,0,0,18.052662,14.354452,1.47522
2.263,0.000000,4.652373,1,0,17.899158,15.814507,6.213096,6.205785,0,0,18.042324,14.344321,1.47562
2.264,0.000000,4.651064,1,0,17.888002,15.804014,6.212542,6.205906,0,0,18.031948,14.334324,1.47528
2.265,0.000000,4.650266,1,0,17.876848,15.793520,6.211974,6.206027,0,0,18.021574,14.324327,1.47513
2.266,0.000000,4.650120,1,0,17.865692,15.783027,6.211388,6.206149,0,0,18.011198,14.314329,1.47430
2.267,0.000000,4.651227,1,0,17.854637,15.772671,6.210881,6.206297,0,0,18.000914,14.304373,1.47427
2.268,0.000000,4.653926,1,0,17.843779,15.762589,6.210475,6.206502,0,0,17.990814,14.294497,1.47473
2.269,0.000000,4.656473,1,0,17.832920,15.752508,6.210123,6.206706,0,0,17.980715,14.284622,1.47421
2.270,0.000000,4.658828,1,0,17.822062,15.742426,6.209838,6.206911,0,0,17.970615,14.274747,1.47952
2.271,0.000000,4.659537,1,0,17.811172,15.732296,6.209557,6.207057,0,0,17.960377,14.264826,1.47461
2.272,0.000000,4.658152,1,0,17.800226,15.722069,6.209278,6.207088,0,0,17.949865,14.254812,1.47461
2.273,0.000000,4.656156,1,0,17.789280,15.711842,6.209004,6.207119,0,0,17.939354,14.244799,1.47604
2.274,0.000000,4.653380,1,0,17.778332,15.701614,6.208738,6.207150,0,0,17.928841,14.234785,1.47403
2.275,0.000000,4.651440,1,0,17.767422,15.691446,6.208495,6.207177,0,0,17.918371,14.224710,1.47406
2.276,0.000000,4.650561,1,0,17.756580,15.681396,6.208281,6.207196,0,0,17.907986,14.214511,1.47495
2.277,0.000000,4.650429,1,0,17.745739,15.671345,6.208101,6.207215,0,0,17.897600,14.204312,1.47464
2.278,0.000000,4.651246,1,0,17.734898,15.661294,6.207965,6.207234,0,0,17.887215,14.194113,1.47421
2.279,0.000000,4.652273,1,0,17.724058,15.651175,6.207866,6.207229,0,0,17.876854,14.184068,1.47397
2.280,0.000000,4.653568,1,0,17.713217,15.640918,6.207815,6.207174,0,0,17.866537,14.174329,1.47400
2.281,0.000000,4.654550,1,0,17.702377,15.630661,6.207772,6.207120,0,0,17.856222,14.164589,1.47501
2.282,0.000000,4.655133,1,0,17.691536,15.620405,6.207740,6.207066,0,0,17.845907,14.154850,1.47394
2.283,0.000000,4.655064,1,0,17.680662,15.610164,6.207681,6.207026,0,0,17.835619,14.145257,1.47504
2.284,0.000000,4.654164,1,0,17.669724,15.599952,6.207587,6.207012,0,0,17.825382,14.135956,1.47409
2.285,0.000000,4.653127,1,0,17.658785,15.589741,6.207440,6.206998,0,0,17.815147,14.126655,1.47565
2.286,0.000000,4.651915,1,0,17.647846,15.579529,6.207226,6.206985,0,0,17.804911,14.117353,1.47375
2.287,0.000000,4.651211,1,0,17.636883,15.569342,6.206944,6.206936,0,0,17.794697,14.108053,1.47906
2.288,0.000000,4.651155,1,0,17.625870,15.559201,6.206575,6.206815,0,0,17.784525,14.098753,1.47571
2.289,0.000000,4.651708,1,0,17.614859,15.549062,6.206159,6.206695,0,0,17.774355,14.089453,1.47440
2.290,0.000000,4.653034,1,0,17.603846,15.538921,6.205681,6.206575,0,0,17.764183,14.080153,1.47839
2.291,0.000000,4.654828,1,0,17.592855,15.528696,6.205183,6.206468,0,0,17.754091,14.070864,1.47177
2.292,0.000000,4.657218,1,0,17.581907,15.518300,6.204659,6.206387,0,0,17.744156,14.061600,1.47327
2.293,0.000000,4.659568,1,0,17.570959,15.507903,6.204130,6.206305,0,0,17.734219,14.052336,1.47400
2.294,0.000000,4.661865,1,0,17.560011,15.497507,6.203593,6.206224,0,0,17.724283,14.043072,1.47736
2.295,0.000000,4.663581,1,0,17.549080,15.487241,6.203065,6.206158,0,0,17.714460,14.033834,1.47479
2.296,0.000000,4.664557,1,0,17.538181,15.477235,6.202548,6.206124,0,0,17.704870,14.024647,1.47339
2.297,0.000000,4.664769,1,0,17.527283,15.467228,6.202064,6.206090,0,0,17.695278,14.015460,1.47531
2.298,0.000000,4.664008,1,0,17.516384,15.457221,6.201622,6.206057,0,0,17.685688,14.006273,1.47519
2.299,0.000000,4.662570,1,0,17.505554,15.447197,6.201230,6.205986,0,0,17.676180,13.997207,1.47668
2.300,0.000000,4.660272,1,0,17.494860,15.437138,6.200904,6.205839,0,0,17.666836,13.988379,1.47388
2.301,0.000000,4.658159,1,0,17.484167,15.427077,6.200606,6.205693,0,0,17.657492,13.979551,1.47476
2.302,0.000000,4.656283,1,0,17.473475,15.417018,6.200343,6.205547,0,0,17.648148,13.970723,1.47449
2.303,0.000000,4.655373,1,0,17.462755,15.407011,6.200093,6.205356,0,0,17.638988,13.961843,1.47336
2.304,0.000000,4.655691,1,0,17.451988,15.397109,6.199860,6.205074,0,0,17.630201,13.952857,1.47775
2.305,0.000000,4.656299,1,0,17.441221,15.387207,6.199728,6.204793,0,0,17.621412,13.943871,1.47574
2.306,0.000000,4.657274,1,0,17.430454,15.377305,6.199726,6.204512,0,0,17.612625,13.934885,1.46921
2.307,0.000000,4.657692,1,0,17.419670,15.367346,6.199914,6.204271,0,0,17.603960,13.925853,1.47406
2.308,0.000000,4.657402,1,0,17.408857,15.357273,6.200346,6.204112,0,0,17.595545,13.916729,1.47504
2.309,0.000000,4.656916,1,0,17.398043,15.347200,6.200923,6.203952,0,0,17.587130,13.907604,1.47391
2.310,0.000000,4.656180,1,0,17.387228,15.337128,6.201687,6.203793,0,0,17.578714,13.898479,1.47308
2.311,0.000000,4.655812,1,0,17.376356,15.326971,6.202523,6.203658,0,0,17.570333,13.889351,1.47385
2.312,0.000000,4.655911,1,0,17.365366,15.316646,6.203452,6.203572,0,0,17.562021,13.880216,1.47748
2.313,0.000000,4.656229,1,0,17.354376,15.306320,6.204434,6.203487,0,0,17.553709,13.871079,1.47589
2.314,0.000000,4.656827,1,0,17.343386,15.295996,6.205485,6.203402,0,0,17.545397,13.861943,1.47620
2.315,0.000000,4.657358,1,0,17.332434,15.285682,6.206569,6.203375,0,0,17.537413,13.852752,1.47485
2.316,0.000000,4.657805,1,0,17.321558,15.275390,6.207695,6.203467,0,0,17.530079,13.843449,1.47369
2.317,0.000000,4.658237,1,0,17.310680,15.265099,6.208758,6.203558,0,0,17.522745,13.834146,1.47412
2.318,0.000000,4.658650,1,0,17.299805,15.254807,6.209739,6.203650,0,0,17.515413,13.824843,1.47736
2.319,0.000000,4.659108,1,0,17.289017,15.244619,6.210567,6.203728,0,0,17.508347,13.815455,1.47495
2.320,0.000000,4.659623,1,0,17.278404,15.234639,6.211200,6.203777,0,0,17.501810,13.805898,1.47528
2.321,0.000000,4.659825,1,0,17.267794,15.224658,6.211737,6.203826,0,0,17.495275,13.796339,1.47617
2.322,0.000000,4.659631,1,0,17.257181,15.214677,6.212150,6.203876,0,0,17.488739,13.786781,1.47467
2.323,0.000000,4.658863,1,0,17.246609,15.204643,6.212543,6.204021,0,0,17.482536,13.777189,1.47440
2.324,0.000000,4.657364,1,0,17.236115,15.194504,6.212909,6.204360,0,0,17.476999,13.767531,1.47458
2.325,0.000000,4.656052,1,0,17.225620,15.184364,6.213220,6.204698,0,0,17.471462,13.757874,1.47430
2.326,0.000000,4.654978,1,0,17.215126,15.174225,6.213460,6.205036,0,0,17.465925,13.748216,1.47565
2.327,0.000000,4.654852,1,0,17.204561,15.164137,6.213601,6.205365,0,0,17.461023,13.738392,1.47702
2.328,0.000000,4.655933,1,0,17.193853,15.154151,6.213616,6.205676,0,0,17.457392,13.728239,1.47516
2.329,0.000000,4.657320,1,0,17.183144,15.144165,6.213592,6.205986,0,0,17.453760,13.718086,1.47552
2.330,0.000000,4.659097,1,0,17.172436,15.134180,6.213518,6.206296,0,0,17.450129,13.707932,1.47470
2.331,0.000000,4.660314,1,0,17.161758,15.124216,6.213474,6.206568,0,0,17.446777,13.697444,1.47302
2.332,0.000000,4.660818,1,0,17.151146,15.114298,6.213469,6.206763,0,0,17.443983,13.686287,1.47443
2.333,0.000000,4.660779,1,0,17.140532,15.104380,6.213460,6.206958,0,0,17.441189,13.675130,1.47495
2.334,0.000000,4.660047,1,0,17.129919,15.094461,6.213447,6.207153,0,0,17.438395,13.663973,1.47391
2.335,0.000000,4.659034,1,0,17.119303,15.084520,6.213397,6.207281,0,0,17.435865,13.652888,1.47589
2.336,0.000000,4.657665,1,0,17.108685,15.074533,6.213298,6.207277,0,0,17.433865,13.641949,1.47488
2.337,0.000000,4.656233,1,0,17.098064,15.064547,6.213265,6.207273,0,0,17.431866,13.631009,1.47516
2.338,0.000000,4.654719,1,0,17.087444,15.054560,6.213314,6.207269,0,0,17.429865,13.620070,1.47403
2.339,0.000000,4.653367,1,0,17.076857,15.044569,6.213531,6.207387,0,0,17.428326,13.609066,1.47433
2.340,0.000000,4.652217,1,0,17.066334,15.034573,6.213960,6.207750,0,0,17.427706,13.597933,1.47598
2.341,0.000000,4.651546,1,0,17.055809,15.024576,6.214468,6.208113,0,0,17.427084,13.586799,1.47537
2.342,0.000000,4.651482,1,0,17.045286,15.014580,6.215074,6.208475,0,0,17.426464,13.575665,1.47314
2.343,0.000000,4.652044,1,0,17.034794,15.004593,6.215636,6.208812,0,0,17.426437,13.564354,1.47479
2.344,0.000000,4.653403,1,0,17.024368,14.994627,6.216140,6.209096,0,0,17.427597,13.552688,1.47632
2.345,0.000000,4.654616,1,0,17.013941,14.984660,6.216578,6.209381,0,0,17.428757,13.541021,1.47375
2.346,0.000000,4.655643,1,0,17.003515,14.974693,6.216931,6.209665,0,0,17.429916,13.529355,1.47318
2.347,0.000000,4.655776,1,0,16.993103,14.964679,6.217216,6.209962,0,0,17.438120,13.517496,1.47369
2.348,0.000000,4.654771,1,0,16.982719,14.954570,6.217417,6.210284,0,0,17.460365,13.505254,1.47415
2.349,0.000000,4.653502,1,0,16.972336,14.944460,6.217508,6.210607,0,0,17.482611,13.493011,1.47427
2.350,0.000000,4.651895,1,0,16.961954,14.934350,6.217460,6.210928,0,0,17.504856,13.480768,1.47415
2.351,0.000000,4.650854,1,0,16.951559,14.924200,6.217264,6.211167,0,0,17.527151,13.468590,1.47495
2.352,0.000000,4.650531,1,0,16.941141,14.913970,6.216882,6.211238,0,0,17.549543,13.456540,1.47449
2.353,0.000000,4.650645,1,0,16.930723,14.903740,6.216388,6.211309,0,0,17.571938,13.444490,1.47406
2.354,0.000000,4.651315,1,0,16.920307,14.893509,6.215752,6.211380,0,0,17.594330,13.432442,1.47388
2.355,0.000000,4.652023,1,0,16.909853,14.883317,6.215062,6.211472,0,0,17.612808,13.420420,1.47324
2.356,0.000000,4.652780,1,0,16.899326,14.873201,6.214303,6.211607,0,0,17.623480,13.408454,1.47498
2.357,0.000000,4.653232,1,0,16.888800,14.863085,6.213547,6.211741,0,0,17.634151,13.396487,1.47394
2.358,0.000000,4.653295,1,0,16.878273,14.852969,6.212796,6.211875,0,0,17.644825,13.384521,1.47357
2.359,0.000000,4.652864,1,0,16.867718,14.843044,6.212093,6.212020,0,0,17.655733,13.372532,1.47424
2.360,0.000000,4.651805,1,0,16.857111,14.833501,6.211453,6.212187,0,0,17.667114,13.360497,1.47580
2.361,0.000000,4.650723,1,0,16.846502,14.823957,6.210854,6.212353,0,0,17.678493,13.348463,1.47400
2.362,0.000000,4.649610,1,0,16.835896,14.814414,6.210305,6.212520,0,0,17.689875,13.336429,1.47336
2.363,0.000000,4.648999,1,0,16.825274,14.805315,6.209779,6.212564,0,0,17.628399,13.324274,1.47501
2.364,0.000000,4.649027,1,0,16.814625,14.797100,6.209280,6.212362,0,0,17.421650,13.311878,1.47574
2.365,0.000000,4.649440,1,0,16.803976,14.788885,6.208810,6.212161,0,0,17.214899,13.299482,1.47702
2.366,0.000000,4.650345,1,0,16.793325,14.780670,6.208378,6.211959,0,0,17.008148,13.287087,1.47397
2.367,0.000000,4.651373,1,0,16.782766,14.772923,6.207996,6.211728,0,0,16.859213,13.274504,1.47430
2.368,0.000000,4.652557,1,0,16.772385,14.766110,6.207677,6.211439,0,0,16.825558,13.261545,1.47424
2.369,0.000000,4.653791,1,0,16.762003,14.759297,6.207450,6.211150,0,0,16.791903,13.248587,1.47495
2.370,0.000000,4.655088,1,0,16.751621,14.752484,6.207339,6.210861,0,0,16.758247,13.235628,1.47565
2.371,0.000000,4.656390,1,0,16.741272,14.746090,6.207339,6.210700,0,0,16.725039,13.222644,1.47485
2.372,0.000000,4.657696,1,0,16.730986,14.740532,6.207480,6.210794,0,0,16.692719,13.209608,1.47388
2.373,0.000000,4.658819,1,0,16.720699,14.734974,6.207620,6.210889,0,0,16.660397,13.196572,1.47525
2.374,0.000000,4.659709,1,0,16.710415,14.729416,6.207759,6.210984,0,0,16.628077,13.183537,1.47668
2.375,0.000000,4.660233,1,0,16.700161,14.724448,6.207770,6.211043,0,0,16.596220,13.170604,1.47314
2.376,0.000000,4.660289,1,0,16.689970,14.720659,6.207620,6.211032,0,0,16.565292,13.157877,1.47543
2.377,0.000000,4.659996,1,0,16.679779,14.716871,6.207334,6.211020,0,0,16.534365,13.145150,1.47440
2.378,0.000000,4.659259,1,0,16.669588,14.713082,6.206873,6.211009,0,0,16.503435,13.132423,1.47421
2.379,0.000000,4.658295,1,0,16.659306,14.709717,6.206297,6.210988,0,0,16.472937,13.119715,1.47455
2.380,0.000000,4.657041,1,0,16.648834,14.707195,6.205572,6.210947,0,0,16.443291,13.107042,1.47369
2.381,0.000000,4.655884,1,0,16.638365,14.704673,6.204724,6.210906,0,0,16.413645,13.094370,1.47296
2.382,0.000000,4.654850,1,0,16.627895,14.702151,6.203721,6.210865,0,0,16.383999,13.081698,1.47498
2.383,0.000000,4.654172,1,0,16.617401,14.699952,6.202593,6.210715,0,0,16.354527,13.069044,1.47473
2.384,0.000000,4.653951,1,0,16.606861,14.698398,6.201310,6.210346,0,0,16.325397,13.056427,1.47827
2.385,0.000000,4.653766,1,0,16.596321,14.696842,6.199959,6.209977,0,0,16.296268,13.043810,1.47247
2.386,0.000000,4.653626,1,0,16.585781,14.695287,6.198524,6.209608,0,0,16.267138,13.031192,1.47626
2.387,0.000000,4.653144,1,0,16.575354,14.693977,6.197091,6.209217,0,0,16.256346,13.018667,1.47366
2.388,0.000000,4.652225,1,0,16.565147,14.693159,6.195659,6.208784,0,0,16.282118,13.006327,1.47409
2.389,0.000000,4.651104,1,0,16.554941,14.692340,6.194265,6.208350,0,0,16.307892,12.993986,1.47440
2.390,0.000000,4.649727,1,0,16.544737,14.691522,6.192919,6.207917,0,0,16.333664,12.981646,1.47458
2.391,0.000000,4.648431,1,0,16.534599,14.690944,6.191638,6.207432,0,0,16.359438,12.969299,1.47464
2.392,0.000000,4.647236,1,0,16.524603,14.690845,6.190440,6.206843,0,0,16.385218,12.956941,1.47458
2.393,0.000000,4.646335,1,0,16.514606,14.690746,6.189322,6.206254,0,0,16.410997,12.944582,1.47583
2.394,0.000000,4.645808,1,0,16.504610,14.690648,6.188310,6.205666,0,0,16.436777,12.932223,1.47449
2.395,0.000000,4.645796,1,0,16.494667,14.690684,6.187402,6.205037,0,0,16.455446,12.919844,1.47507
2.396,0.000000,4.646440,1,0,16.484831,14.690990,6.186628,6.204330,0,0,16.459934,12.907425,1.47293
2.397,0.000000,3.624504,1,1,16.474995,14.691297,6.186024,6.203622,0,0,16.464420,12.895005,1.47519
2.398,0.000000,1.301104,0,0,16.465158,14.691602,6.185636,6.202915,0,0,16.468908,12.882586,1.47473
2.399,0.000000,0.000000,0,0,16.455366,14.691878,6.185478,6.202314,0,0,16.473066,12.870260,1.47827
2.400,0.000000,0.000000,0,0,16.445665,14.692094,6.185616,6.201928,0,0,16.476570,12.858122,1.47525
2.401,0.000000,0.000000,0,0,16.435965,14.692310,6.185986,6.201541,0,0,16.480074,12.845983,1.47318
2.402,0.000000,0.000000,0,0,16.426264,14.692526,6.186652,6.201154,0,0,16.483578,12.833844,1.47363
2.403,0.000000,0.000000,0,0,16.416517,14.692644,6.187521,6.200827,0,0,16.486780,12.821752,1.47385
2.404,0.000000,0.000000,0,0,16.406681,14.692568,6.188650,6.200616,0,0,16.489388,12.809751,1.47397
2.405,0.000000,0.000000,0,0,16.396843,14.692492,6.189894,6.200407,0,0,16.491995,12.797750,1.47482
2.406,0.000000,0.000000,0,0,16.387005,14.692414,6.191287,6.200196,0,0,16.494602,12.785749,1.47528
2.407,0.000000,0.000000,0,0,16.377222,14.692363,6.192718,6.199939,0,0,16.501499,12.773736,1.47458
2.408,0.000000,0.000000,0,0,16.367546,14.692360,6.194199,6.199587,0,0,16.516953,12.761700,1.47562
2.409,0.000000,0.000000,0,0,16.357872,14.692357,6.195767,6.199234,0,0,16.532406,12.749662,1.47354
2.410,0.000000,0.000000,0,0,16.348196,14.692354,6.197448,6.198883,0,0,16.547859,12.737626,1.47369
2.411,0.000000,0.000000,0,0,16.338646,14.692169,6.199289,6.198602,0,0,16.562742,12.725630,1.47815
2.412,0.000000,0.000000,0,0,16.329346,14.691621,6.201334,6.198466,0,0,16.576485,12.713713,1.47366
2.413,0.000000,0.000000,0,0,16.320044,14.691072,6.203544,6.198329,0,0,16.590229,12.701797,1.47339
2.414,0.000000,0.000000,0,0,16.310743,14.690524,6.205965,6.198193,0,0,16.603973,12.689879,1.47467
2.415,0.000000,0.000000,0,0,16.301569,14.689843,6.208546,6.198134,0,0,16.617584,12.678156,1.47482
2.416,0.000000,0.000000,0,0,16.292650,14.688898,6.211333,6.198232,0,0,16.630932,12.666818,1.47467
2.417,0.000000,0.000000,0,0,16.283731,14.687952,6.214318,6.198330,0,0,16.644279,12.655479,1.47433
2.418,0.000000,0.000000,0,0,16.274813,14.687007,6.217556,6.198428,0,0,16.657627,12.644141,1.47098
2.419,0.000000,0.000000,0,0,16.266050,14.685957,6.221033,6.198647,0,0,16.670773,12.632765,1.47409
2.420,0.000000,0.000000,0,0,16.257597,14.684699,6.224813,6.199111,0,0,16.683514,12.621312,1.47433
2.421,0.000000,0.000000,0,0,16.249144,14.683441,6.228820,6.199574,0,0,16.696257,12.609859,1.47479
2.422,0.000000,0.000000,0,0,16.240690,14.682183,6.233118,6.200038,0,0,16.708998,12.598407,1.47394
2.423,0.000000,0.000000,0,0,16.232403,14.680851,6.237610,6.200593,0,0,16.721203,12.587034,1.47394
2.424,0.000000,0.000000,0,0,16.224451,14.679374,6.242352,6.201331,0,0,16.732338,12.575820,1.47604
2.425,0.000000,0.000000,0,0,16.216497,14.677896,6.247224,6.202069,0,0,16.743471,12.564606,1.47583
2.426,0.000000,0.000000,0,0,16.208544,14.676418,6.252262,6.202807,0,0,16.754606,12.553391,1.47519
2.427,0.000000,0.000000,0,0,16.200855,14.674953,6.257367,6.203620,0,0,16.765209,12.542476,1.47415
2.428,0.000000,0.000000,0,0,16.193695,14.673511,6.262556,6.204583,0,0,16.774754,12.532153,1.47504
2.429,0.000000,0.000000,0,0,16.186535,14.672070,6.267802,6.205545,0,0,16.784298,12.521831,1.47421
2.430,0.000000,0.000000,0,0,16.179373,14.670628,6.273119,6.206508,0,0,16.793842,12.511509,1.47485
2.431,0.000000,0.000000,0,0,16.172573,14.669236,6.278496,6.207716,0,0,16.796299,12.501445,1.47516
2.432,0.000000,0.000000,0,0,16.166491,14.667944,6.283948,6.209411,0,0,16.784628,12.491899,1.47772
2.433,0.000000,0.000000,0,0,16.160406,14.666653,6.289454,6.211107,0,0,16.772957,12.482351,1.47479
2.434,0.000000,0.000000,0,0,16.154324,14.665360,6.295027,6.212802,0,0,16.761284,12.472804,1.47412
2.435,0.000000,0.000000,0,0,16.148659,14.664067,6.300615,6.214766,0,0,16.749430,12.463295,1.47519
2.436,0.000000,0.000000,0,0,16.143826,14.662772,6.306222,6.217264,0,0,16.737207,12.453862,1.47400
2.437,0.000000,0.000000,0,0,16.138994,14.661477,6.311663,6.219762,0,0,16.724985,12.444428,1.47366
2.438,0.000000,0.000000,0,0,16.134161,14.660182,6.316894,6.222260,0,0,16.712763,12.434996,1.47501
2.439,0.000000,0.000000,0,0,16.130117,14.658821,6.321796,6.224679,0,0,16.704393,12.425660,1.47354
2.440,0.000000,0.000000,0,0,16.127644,14.657330,6.326281,6.226943,0,0,16.703705,12.416519,1.47534
2.441,0.000000,0.000000,0,0,16.125170,14.655837,6.330550,6.229208,0,0,16.703018,12.407378,1.47522
2.442,0.000000,0.000000,0,0,16.122698,14.654346,6.334546,6.231472,0,0,16.702330,12.398237,1.47464
2.443,0.000000,0.000000,0,0,16.121523,14.652663,6.338502,6.233789,0,0,16.701450,12.389264,1.47491
2.444,0.000000,0.000000,0,0,16.122940,14.650600,6.342407,6.236216,0,0,16.700191,12.380627,1.47522
2.445,0.000000,0.000000,0,0,16.124357,14.648538,6.346363,6.238641,0,0,16.698933,12.371990,1.47263
2.446,0.000000,0.000000,0,0,16.125774,14.646475,6.350381,6.241067,0,0,16.697674,12.363353,1.47745
2.447,0.000000,0.000000,0,0,16.128525,14.643993,6.354506,6.243569,0,0,16.769220,12.354861,1.47537
2.448,0.000000,0.000000,0,0,16.133932,14.640675,6.358763,6.246222,0,0,16.985943,12.346662,1.47263
2.449,0.000000,0.000000,0,0,16.139338,14.637356,6.363139,6.248874,0,0,17.202665,12.338462,1.47800
2.450,0.000000,0.000000,0,0,16.144745,14.634038,6.367666,6.251526,0,0,17.419388,12.330261,1.47437
2.451,0.000000,0.000000,0,0,16.151426,14.630216,6.372318,6.254247,0,0,17.578205,12.322201,1.47415
2.452,0.000000,0.000000,0,0,16.160650,14.625392,6.377130,6.257103,0,0,17.621561,12.314418,1.47491
2.453,0.000000,0.000000,0,0,16.169872,14.620567,6.382102,6.259959,0,0,17.664917,12.306635,1.47318
2.454,0.000000,0.000000,0,0,16.179096,14.615743,6.387277,6.262815,0,0,17.708273,12.298852,1.47516
2.455,0.000000,0.000000,0,0,16.189478,14.610493,6.392635,6.265774,0,0,17.751228,12.291090,1.47552
2.456,0.000000,0.000000,0,0,16.202173,14.604392,6.398227,6.268939,0,0,17.793386,12.283368,1.47406
2.457,0.000000,0.000000,0,0,16.214870,14.598292,6.403936,6.272104,0,0,17.835543,12.275647,1.47589
2.458,0.000000,0.000000,0,0,16.227566,14.592192,6.409793,6.275269,0,0,17.877701,12.267925,1.47217
2.459,0.000000,0.000000,0,0,16.241199,14.585502,6.415692,6.278472,0,0,17.919216,12.259928,1.47482
2.460,0.000000,0.000000,0,0,16.256704,14.577635,6.421645,6.281751,0,0,17.959450,12.251380,1.47385
2.461,0.000000,0.000000,0,0,16.272209,14.569768,6.427647,6.285029,0,0,17.999685,12.242832,1.47397
2.462,0.000000,0.000000,0,0,16.287712,14.561901,6.433712,6.288307,0,0,18.039919,12.234284,1.47501
2.463,0.000000,0.000000,0,0,16.304104,14.553548,6.439853,6.291674,0,0,18.079655,12.225449,1.47217
2.464,0.000000,0.000000,0,0,16.322268,14.544226,6.446087,6.295216,0,0,18.118397,12.216037,1.47571
2.465,0.000000,0.000000,0,0,16.340429,14.534904,6.452380,6.298759,0,0,18.157139,12.206625,1.47372
2.466,0.000000,0.000000,0,0,16.358591,14.525580,6.458748,6.302300,0,0,18.195879,12.197214,1.47412
2.467,0.000000,0.000000,0,0,16.377506,14.515866,6.465146,6.305892,0,0,18.234241,12.187764,1.47546
2.468,0.000000,0.000000,0,0,16.397919,14.505370,6.471581,6.309583,0,0,18.271849,12.178241,1.47412
2.469,0.000000,0.000000,0,0,16.418333,14.494873,6.478002,6.313273,0,0,18.309456,12.168716,1.47446
2.470,0.000000,0.000000,0,0,16.438747,14.484377,6.484405,6.316963,0,0,18.347063,12.159192,1.47281
2.471,0.000000,0.000000,0,0,16.460022,14.473571,6.490758,6.320714,0,0,18.366173,12.149660,1.47464
2.472,0.000000,0.000000,0,0,16.483015,14.462147,6.497049,6.324584,0,0,18.348398,12.140113,1.47476
2.473,0.000000,0.000000,0,0,16.506008,14.450724,6.503307,6.328455,0,0,18.330626,12.130566,1.47382
2.474,0.000000,0.000000,0,0,16.529001,14.439300,6.509522,6.332326,0,0,18.312851,12.121017,1.47760
