"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
0.795,4.820737,1,0,0,0,7.053895,0.315836,-2.341482,5.915524,15.931858,-10.229671,5.814041,18.324171,-7.392771,12.633517,0.000000,-6.196750,0,0,14.673446,14.435196,5.329386,6.224756,4.312258,6.597266,9.215120,130.246735,0,74.368294,84.097549,111.619308,8.071630,18.805517,8.129007,-9.955263,13.171633,8.654078,12.683547,9.448397,12.781331,8.798969,14.351407,10.140303,14.750478,10.229046,15.754625,0,0.00161,0.00066,0.00208,0.00069,0.00195,0.00101,0.00097,0.00108,0.00000,0.12054,3.27700
0.796,4.813052,1,0,0,0,7.052152,0.318450,-2.316632,5.913254,15.933213,-10.265512,5.812900,18.313869,-7.490085,12.626124,0.000000,-2.131122,0,0,14.685174,14.444015,5.328606,6.171117,4.297562,6.597965,7.809702,128.983109,0,75.541191,82.305283,110.657570,8.070567,18.798941,8.129276,-10.260391,13.164146,8.662494,12.683366,9.471051,12.812372,8.795161,14.371730,10.142400,14.751407,10.228844,15.755906,0,0.00160,0.00065,0.00209,0.00069,0.00192,0.00100,0.00097,0.00108,0.00008,0.10902,3.27639
0.797,4.805372,1,0,0,0,7.051527,0.318453,-2.293970,5.911013,15.934798,-10.299301,5.811693,18.303511,-7.569484,12.618555,0.000000,1.523529,0,0,14.698364,14.450600,5.327785,6.138950,4.282983,6.599096,6.492404,128.602707,0,76.150848,81.092674,110.121353,8.071148,18.792425,8.128118,-10.638189,13.158894,8.674751,12.683820,9.491322,12.833258,8.793996,14.383518,10.144299,14.753212,10.228774,15.757082,0,0.00159,0.00064,0.00201,0.00070,0.00186,0.00101,0.00101,0.00107,-0.00008,0.09488,3.27627
0.798,4.797697,1,0,0,0,7.052337,0.315106,-2.274114,5.908807,15.936678,-10.330454,5.810434,18.293076,-7.625895,12.610758,0.000000,4.650856,0,0,14.713431,14.454318,5.326911,6.134333,4.268555,6.600782,5.288171,129.355576,0,76.037796,80.623817,110.131119,8.073838,18.785986,8.125130,-11.109230,13.156506,8.691939,12.685086,9.508534,12.841110,8.796222,14.384354,10.145946,14.756142,10.228874,15.758125,0,0.00156,0.00065,0.00201,0.00075,0.00182,0.00102,0.00108,0.00101,0.00008,0.09044,3.27673
0.799,4.790046,1,0,0,0,7.053146,0.311759,-2.254258,5.906600,15.938559,-10.361608,5.809088,18.282640,-7.682305,12.602962,0.000000,7.778183,0,0,14.728499,14.458036,5.326037,6.129715,4.254128,6.602468,4.083939,130.108429,0,75.924744,80.154961,110.140892,8.076529,18.779547,8.122141,-11.580271,13.154117,8.709127,12.686353,9.525747,12.848963,8.798447,14.385189,10.147593,14.759071,10.228973,15.759169,0,0.00152,0.00067,0.00189,0.00078,0.00183,0.00108,0.00111,0.00101,0.00000,0.10816,3.27715
0.800,4.782414,1,0,0,0,7.053955,0.308412,-2.234402,5.904394,15.940438,-10.392760,5.807673,18.272207,-7.738716,12.595164,0.000000,10.905509,0,0,14.743567,14.461755,5.325162,6.125097,4.239700,6.604154,2.879707,130.861298,0,75.811691,79.686096,110.150658,8.079219,18.773108,8.119152,-12.051311,13.151729,8.726315,12.687619,9.542960,12.856815,8.800673,14.386025,10.149240,14.762001,10.229074,15.760211,0,0.00144,0.00065,0.00188,0.00079,0.00185,0.00112,0.00105,0.00100,-0.00002,0.12781,3.27754
0.801,4.774852,1,0,0,0,7.054337,0.307925,-2.218025,5.902197,15.943062,-10.419559,5.806176,18.261805,-7.769805,12.587258,0.000000,13.595016,0,0,14.760243,14.463431,5.324356,6.120136,4.225431,6.606046,1.782852,131.525513,0,76.118446,79.323792,110.064514,8.079584,18.767660,8.120760,-12.554769,13.140589,8.744741,12.685218,9.551529,12.861331,8.800173,14.386277,10.148894,14.761673,10.227607,15.759428,0,0.00141,0.00085,0.00189,0.00079,0.00168,0.00114,0.00104,0.00091,-0.00008,0.12617,3.27767
0.802,4.767345,1,0,0,0,7.054169,0.311105,-2.206112,5.900012,15.946639,-10.440768,5.804614,18.251448,-7.768405,12.579213,0.000000,15.722752,0,0,14.778985,14.462488,5.323636,6.114733,4.211365,6.608202,0.823773,132.075958,0,76.963875,79.098206,109.855301,8.076966,18.763485,8.128265,-13.099820,13.118222,8.764757,12.678111,9.549005,12.861563,8.796176,14.385781,10.145995,14.757165,10.224131,15.756301,0,0.00143,0.00117,0.00188,0.00081,0.00134,0.00112,0.00104,0.00080,0.00002,0.11824,3.27752
0.803,4.759951,1,0,0,0,7.054002,0.314286,-2.194198,5.897828,15.950215,-10.461978,5.802945,18.241089,-7.767004,12.571169,0.000000,17.850489,0,0,14.797728,14.461545,5.322915,6.109330,4.197299,6.610359,-0.135305,132.626404,0,77.809296,78.872620,109.646088,8.074347,18.759310,8.135770,-13.644872,13.095855,8.784772,12.671003,9.546481,12.861795,8.792180,14.385285,10.143095,14.752657,10.220654,15.753174,0,0.00139,0.00131,0.00185,0.00086,0.00124,0.00113,0.00103,0.00079,0.00015,0.10611,3.27754
0.804,4.752648,1,0,0,0,7.053834,0.317467,-2.182285,5.895643,15.953793,-10.483187,5.801192,18.230732,-7.765604,12.563124,0.000000,19.978226,0,0,14.816469,14.460603,5.322195,6.103928,4.183233,6.612516,-1.094384,133.176849,0,78.654724,78.647034,109.436867,8.071729,18.755135,8.143275,-14.189923,13.073488,8.804787,12.663897,9.543957,12.862027,8.788184,14.384789,10.140196,14.748149,10.217177,15.750047,0,0.00136,0.00133,0.00172,0.00087,0.00125,0.00113,0.00102,0.00078,0.00014,0.09191,3.27777
0.805,4.745492,1,0,0,0,7.053571,0.317882,-2.174661,5.893482,15.956384,-10.497652,5.799317,18.220234,-7.737889,12.555001,0.000000,21.620852,0,0,14.837097,14.458077,5.321409,6.098354,4.169662,6.614480,-1.934332,132.917877,0,79.718330,78.430962,109.248215,8.069901,18.749702,8.148435,-14.711341,13.053610,8.817412,12.652644,9.539613,12.861526,8.783028,14.383886,10.136207,14.742866,10.213239,15.746080,0,0.00133,0.00133,0.00172,0.00088,0.00133,0.00113,0.00100,0.00076,0.00007,0.09203,3.27765
0.806,4.738453,1,0,0,0,7.053185,0.314750,-2.172543,5.891352,15.957710,-10.503464,5.797343,18.209555,-7.676412,12.546780,0.000000,22.641029,0,0,14.860146,14.453522,5.320540,6.092560,4.156726,6.616198,-2.621425,131.620300,0,81.061897,78.227081,109.085938,8.069087,18.742659,8.150585,-15.202433,13.036923,8.820557,12.636074,9.532932,12.860085,8.776383,14.382463,10.130821,14.736588,10.208707,15.741036,0,0.00130,0.00134,0.00158,0.00089,0.00138,0.00114,0.00095,0.00073,0.00006,0.11529,3.27711
0.807,4.731549,1,0,0,0,7.052800,0.311618,-2.170425,5.889222,15.959037,-10.509275,5.795305,18.198875,-7.614935,12.538557,0.000000,23.661207,0,0,14.883193,14.448966,5.319672,6.086767,4.143790,6.617915,-3.308517,130.322739,0,82.405457,78.023209,108.923660,8.068274,18.735613,8.152735,-15.693524,13.020238,8.823701,12.619503,9.526252,12.858644,8.769738,14.381040,10.125435,14.730310,10.204175,15.735993,0,0.00130,0.00132,0.00139,0.00090,0.00129,0.00114,0.00094,0.00074,-0.00008,0.12919,3.27690
0.808,4.724754,1,0,0,0,7.052414,0.308486,-2.168306,5.887092,15.960363,-10.515086,5.793215,18.188196,-7.553458,12.530335,0.000000,24.681387,0,0,14.906240,14.444411,5.318803,6.080974,4.130854,6.619632,-3.995610,129.025162,0,83.749023,77.819336,108.761383,8.067460,18.728569,8.154885,-16.184616,13.003551,8.826845,12.602932,9.519572,12.857203,8.763094,14.379616,10.120049,14.724032,10.199643,15.730949,0,0.00125,0.00130,0.00115,0.00089,0.00105,0.00109,0.00093,0.00075,0.00008,0.12390,3.27705
0.809,4.718061,1,0,0,0,7.052401,0.306934,-2.166559,5.884962,15.962908,-10.514933,5.791129,18.177568,-7.469646,12.522484,0.000000,25.701433,0,0,14.931248,14.439199,5.318035,6.075101,4.118100,6.621307,-4.590726,127.685829,0,85.041039,77.560471,108.591850,8.066169,18.721542,8.155051,-16.732943,12.988462,8.827370,12.587501,9.514174,12.858322,8.756652,14.380213,10.114917,14.719427,10.195370,15.726093,0,0.00125,0.00132,0.00111,0.00090,0.00093,0.00107,0.00093,0.00078,0.00015,0.11410,3.27720
0.810,4.711450,1,0,0,0,7.052863,0.307409,-2.165287,5.882831,15.967015,-10.507124,5.789046,18.167002,-7.357177,12.515107,0.000000,26.721313,0,0,14.958768,14.433146,5.317396,6.069127,4.105580,6.622926,-5.067826,126.292915,0,86.266907,77.231049,108.413002,8.064264,18.714542,8.152673,-17.354710,12.975423,8.824532,12.573531,9.510419,12.862727,8.750472,14.383403,10.110108,14.716967,10.191427,15.721478,0,0.00110,0.00133,0.00120,0.00090,0.00097,0.00108,0.00093,0.00079,0.00000,0.10097,3.27735
0.811,4.704871,1,0,0,0,7.053326,0.307884,-2.164016,5.880701,15.971122,-10.499316,5.786971,18.156435,-7.244708,12.507731,0.000000,27.741194,0,0,14.986289,14.427094,5.316756,6.063153,4.093060,6.624546,-5.544927,124.900002,0,87.492775,76.901634,108.234161,8.062361,18.707541,8.150293,-17.976475,12.962382,8.821694,12.559562,9.506665,12.867132,8.744291,14.386593,10.105300,14.714507,10.187486,15.716862,0,0.00107,0.00134,0.00126,0.00085,0.00106,0.00108,0.00099,0.00081,-0.00008,0.08970,3.27758
0.812,4.698317,1,0,0,0,7.053789,0.308359,-2.162744,5.878570,15.975229,-10.491508,5.784902,18.145868,-7.132239,12.500355,0.000000,28.761074,0,0,15.013810,14.421041,5.316117,6.057178,4.080540,6.626165,-6.022027,123.507088,0,88.718643,76.572212,108.055313,8.060456,18.700541,8.147914,-18.598242,12.949343,8.818856,12.545592,9.502911,12.871537,8.738111,14.389782,10.100492,14.712047,10.183543,15.712246,0,0.00108,0.00133,0.00130,0.00081,0.00113,0.00098,0.00105,0.00081,0.00007,0.09873,3.27788
0.813,4.691732,1,0,0,0,7.053987,0.307354,-2.160086,5.876400,15.980406,-10.482102,5.782834,18.135319,-7.006168,12.493301,0.000000,29.765913,0,0,15.043212,14.414461,5.315433,6.051349,4.068030,6.627697,-6.434396,122.538109,0,90.082420,76.619644,107.979416,8.059668,18.692125,8.147014,-19.199528,12.934399,8.816215,12.534070,9.489677,12.870480,8.731282,14.391740,10.094748,14.709461,10.179726,15.708416,0,0.00110,0.00134,0.00130,0.00081,0.00115,0.00099,0.00105,0.00083,0.00008,0.12380,3.27780
0.814,4.685122,1,0,0,0,7.053845,0.304452,-2.155651,5.874180,15.986955,-10.470649,5.780767,18.124790,-6.862645,12.486664,0.000000,30.751451,0,0,15.075026,14.407207,5.314689,6.045704,4.055532,6.629115,-6.763707,122.113098,0,91.623138,77.150620,108.035606,8.060310,18.681898,8.148010,-19.774536,12.917012,8.813823,12.525687,9.464282,12.862411,8.723622,14.392118,10.087804,14.706715,10.176068,15.705594,0,0.00106,0.00134,0.00130,0.00079,0.00113,0.00106,0.00105,0.00084,0.00006,0.12821,3.27726
0.815,4.678502,1,0,0,0,7.053703,0.301550,-2.151215,5.871961,15.993504,-10.459194,5.778739,18.114262,-6.719122,12.480025,0.000000,31.736988,0,0,15.106840,14.399952,5.313945,6.040059,4.043035,6.630533,-7.093017,121.688087,0,93.163857,77.681587,108.091797,8.060953,18.671671,8.149007,-20.349545,12.899626,8.811432,12.517305,9.438887,12.854343,8.715963,14.392495,10.080861,14.703969,10.172410,15.702771,0,0.00112,0.00134,0.00130,0.00075,0.00112,0.00103,0.00101,0.00086,0.00023,0.11914,3.27715
0.816,4.671872,1,0,0,0,7.053562,0.298647,-2.146780,5.869740,16.000051,-10.447741,5.776742,18.103733,-6.575599,12.473388,0.000000,32.722527,0,0,15.138655,14.392696,5.313201,6.034414,4.030538,6.631951,-7.422328,121.263069,0,94.704575,78.212563,108.147995,8.061596,18.661444,8.150003,-20.924555,12.882239,8.809040,12.508923,9.413491,12.846275,8.708303,14.392873,10.073917,14.701222,10.168753,15.699949,0,0.00114,0.00133,0.00132,0.00074,0.00113,0.00101,0.00102,0.00086,0.00000,0.10804,3.27754
0.817,4.665273,1,0,0,0,7.051726,0.298440,-2.139144,5.867526,16.005825,-10.440454,5.774832,18.093315,-6.423368,12.466911,0.000000,33.684414,0,0,15.171939,14.385081,5.312421,6.028752,4.018161,6.633262,-7.711900,121.348717,0,95.506134,78.638863,108.361732,8.061495,18.651541,8.152919,-21.347225,12.861206,8.803857,12.499900,9.396410,12.837102,8.701241,14.388470,10.066553,14.698060,10.164208,15.696591,0,0.00112,0.00133,0.00132,0.00073,0.00121,0.00100,0.00099,0.00087,-0.00022,0.09489,3.27763
0.818,4.658698,1,0,0,0,7.047718,0.301690,-2.127402,5.865318,16.010603,-10.438518,5.772992,18.083036,-6.259961,12.460642,0.000000,34.615963,0,0,15.207109,14.377003,5.311594,6.023068,4.005941,6.634435,-7.950482,122.089577,0,95.359283,78.930847,108.777626,8.060440,18.642052,8.158297,-21.574432,12.835494,8.795090,12.490056,9.389996,12.826510,8.694946,14.377932,10.058650,14.694363,10.158527,15.692545,0,0.00107,0.00133,0.00131,0.00070,0.00127,0.00100,0.00092,0.00090,-0.00008,0.09009,3.27741
0.819,4.652174,1,0,0,0,7.043709,0.304940,-2.115660,5.863110,16.015381,-10.436581,5.771291,18.072760,-6.096555,12.454373,0.000000,35.547508,0,0,15.242281,14.368924,5.310768,6.017385,3.993721,6.635607,-8.189065,122.830437,0,95.212425,79.222832,109.193520,8.059384,18.632563,8.163673,-21.801640,12.809781,8.786324,12.480213,9.383582,12.815919,8.688651,14.367393,10.050747,14.690665,10.152846,15.688498,0,0.00106,0.00132,0.00131,0.00068,0.00127,0.00094,0.00081,0.00089,-0.00001,0.10766,3.27739
0.820,4.645691,1,0,0,0,7.039701,0.308190,-2.103918,5.860902,16.020157,-10.434644,5.769702,18.062481,-5.933149,12.448104,0.000000,36.479053,0,0,15.277452,14.360846,5.309941,6.011701,3.981500,6.636780,-8.427647,123.571297,0,95.065575,79.514816,109.609413,8.058330,18.623074,8.169051,-22.028847,12.784069,8.777556,12.470369,9.377168,12.805327,8.682356,14.356854,10.042844,14.686968,10.147166,15.684452,0,0.00110,0.00132,0.00130,0.00067,0.00126,0.00091,0.00081,0.00089,-0.00009,0.12675,3.27762
0.821,4.639258,1,0,0,0,7.038672,0.308670,-2.088350,5.858771,16.024214,-10.439946,5.768288,18.052198,-5.763314,12.442059,0.000000,37.384056,0,0,15.314223,14.352211,5.309130,6.005970,3.969354,6.637710,-8.642503,123.886299,0,95.662376,79.810219,109.736610,8.059113,18.613293,8.172005,-22.092575,12.757635,8.770528,12.458880,9.366046,12.797081,8.676060,14.350689,10.035894,14.683617,10.140451,15.681920,0,0.00112,0.00115,0.00133,0.00066,0.00125,0.00089,0.00081,0.00088,-0.00007,0.12579,3.27771
0.822,4.632865,1,0,0,0,7.041466,0.305594,-2.067873,5.856739,16.027344,-10.454539,5.767013,18.041908,-5.585230,12.436300,0.000000,38.254997,0,0,15.353049,14.342863,5.308340,6.000177,3.957303,6.638328,-8.826915,123.654884,0,97.213379,80.110023,109.493378,8.062256,18.603134,8.171846,-21.946543,12.730274,8.765728,12.445281,9.348884,12.791842,8.669764,14.350135,10.030167,14.680711,10.132410,15.681333,0,0.00118,0.00081,0.00136,0.00065,0.00127,0.00090,0.00087,0.00090,0.00015,0.11564,3.27763
0.823,4.626445,1,0,0,0,7.044260,0.302518,-2.047396,5.854707,16.030476,-10.469132,5.765867,18.031618,-5.407146,12.430542,0.000000,39.125942,0,0,15.391875,14.333516,5.307549,5.994385,3.945252,6.638945,-9.011326,123.423462,0,98.764381,80.409821,109.250145,8.065398,18.592978,8.171689,-21.800512,12.702914,8.760928,12.431682,9.331721,12.786602,8.663467,14.349581,10.024440,14.677805,10.124369,15.680745,0,0.00122,0.00065,0.00138,0.00060,0.00130,0.00088,0.00087,0.00091,0.00015,0.10490,3.27738
0.824,4.620003,1,0,0,0,7.047054,0.299442,-2.026920,5.852674,16.033606,-10.483726,5.764825,18.021328,-5.229063,12.424784,0.000000,39.996883,0,0,15.430702,14.324168,5.306759,5.988593,3.933201,6.639563,-9.195738,123.192047,0,100.315376,80.709618,109.006912,8.068542,18.582821,8.171531,-21.654480,12.675553,8.756128,12.418082,9.314559,12.781363,8.657170,14.349027,10.018712,14.674899,10.116328,15.680158,0,0.00125,0.00063,0.00137,0.00060,0.00132,0.00089,0.00091,0.00089,0.00001,0.09274,3.27692
0.825,4.613461,1,0,0,0,7.048803,0.298595,-2.003800,5.850660,16.036032,-10.498998,5.763854,18.010952,-5.050045,12.419477,0.000000,40.825237,0,0,15.471189,14.314565,5.306008,5.982965,3.920904,6.640131,-9.351959,122.606941,0,101.975540,80.923912,108.860062,8.070099,18.570652,8.168920,-21.295559,12.647821,8.754999,12.400289,9.302393,12.776488,8.651595,14.346985,10.013295,14.672205,10.108911,15.678528,0,0.00121,0.00065,0.00162,0.00062,0.00137,0.00094,0.00094,0.00089,0.00006,0.08879,3.27692
0.826,4.606841,1,0,0,0,7.049210,0.300607,-1.977288,5.848668,16.037550,-10.515141,5.762940,18.000467,-4.869831,12.414751,0.000000,41.598946,0,0,15.513809,14.304633,5.305307,5.977548,3.908291,6.640637,-9.472008,121.568024,0,103.775757,81.028496,108.836868,8.069623,18.555906,8.163161,-20.663479,12.619612,8.758581,12.377112,9.296639,12.772083,8.646945,14.343036,10.008278,14.669784,10.102292,15.675561,0,0.00135,0.00072,0.00247,0.00097,0.00148,0.00099,0.00111,0.00092,-0.00001,0.10595,3.27745
0.827,4.600183,1,0,0,0,7.049618,0.302620,-1.950776,5.846675,16.039068,-10.531284,5.762095,17.989983,-4.689616,12.410024,0.000000,42.372654,0,0,15.556429,14.294701,5.304606,5.972130,3.895679,6.641142,-9.592056,120.529106,0,105.575974,81.133072,108.813675,8.069146,18.541159,8.157403,-20.031399,12.591403,8.762163,12.353937,9.290885,12.767677,8.642295,14.339087,10.003260,14.667363,10.095675,15.672594,0,0.00144,0.00105,0.00304,0.00113,0.00163,0.00105,0.00126,0.00098,0.00000,0.12540,3.27746
0.828,4.593498,1,0,0,0,7.050025,0.304632,-1.924265,5.844683,16.040586,-10.547427,5.761306,17.979496,-4.509402,12.405297,0.000000,43.146362,0,0,15.599048,14.284768,5.303905,5.966713,3.883066,6.641648,-9.712105,119.490181,0,107.376190,81.237656,108.790482,8.068670,18.526411,8.151644,-19.399319,12.563193,8.765745,12.330761,9.285131,12.763272,8.637644,14.335136,9.998241,14.664942,10.089057,15.669627,0,0.00153,0.00125,0.00326,0.00118,0.00168,0.00108,0.00130,0.00098,-0.00008,0.12637,3.27685
0.829,4.586921,1,0,0,0,7.049412,0.306629,-1.896083,5.842734,16.042936,-10.556325,5.760595,17.968828,-4.326207,12.400928,0.000000,43.859230,0,0,15.642996,14.274791,5.303108,5.960928,3.871093,6.641874,-9.804455,118.865791,0,108.562836,81.261658,108.783432,8.068408,18.510479,8.152819,-18.579065,12.538930,8.767344,12.313336,9.281551,12.760296,8.632981,14.331705,9.993212,14.663020,10.082650,15.666251,0,0.00164,0.00126,0.00330,0.00119,0.00169,0.00109,0.00135,0.00104,-0.00015,0.11759,3.27656
0.830,4.580431,1,0,0,0,7.047489,0.308605,-1.865760,5.840842,16.046354,-10.555928,5.759947,17.957922,-4.139187,12.397021,0.000000,44.494030,0,0,15.688647,14.264755,5.302188,5.954670,3.859942,6.641739,-9.861262,118.773285,0,108.962219,81.182259,108.797096,8.068419,18.493029,8.162889,-17.517366,12.519730,8.766396,12.303290,9.280761,12.759152,8.628301,14.328939,9.988167,14.661741,10.076514,15.662353,0,0.00168,0.00129,0.00317,0.00121,0.00165,0.00109,0.00135,0.00100,0.00008,0.10781,3.27663
0.831,4.574392,1,0,0,0,7.045566,0.310582,-1.835436,5.838950,16.049774,-10.555531,5.759368,17.947018,-3.952168,12.393113,0.000000,45.128830,0,0,15.734299,14.254720,5.301268,5.948413,3.848792,6.641605,-9.918071,118.680771,0,109.361595,81.102867,108.810753,8.068432,18.475576,8.172959,-16.455667,12.500529,8.765448,12.293245,9.279971,12.758009,8.623621,14.326173,9.983121,14.660461,10.070378,15.658454,0,0.00180,0.00132,0.00322,0.00126,0.00178,0.00111,0.00132,0.00102,0.00014,0.09575,3.27664
0.832,4.568714,1,0,0,0,7.043643,0.312559,-1.805112,5.837057,16.053192,-10.555133,5.758843,17.936111,-3.765148,12.389206,0.000000,45.763626,0,0,15.779950,14.244684,5.300348,5.942156,3.837641,6.641470,-9.974879,118.588264,0,109.760979,81.023468,108.824417,8.068444,18.458124,8.183030,-15.393970,12.481330,8.764500,12.283199,9.279181,12.756866,8.618940,14.323406,9.978076,14.659183,10.064242,15.654555,0,0.00179,0.00139,0.00335,0.00128,0.00182,0.00112,0.00125,0.00100,-0.00008,0.08681,3.27656
0.833,4.563795,1,0,0,0,7.043317,0.313236,-1.774399,5.835253,16.057009,-10.540977,5.758378,17.925304,-3.570120,12.385652,0.000000,46.683872,0,0,15.826648,14.234546,5.299577,5.935755,3.828430,6.641198,-10.008500,118.787498,0,110.062401,80.997704,108.849518,8.067886,18.439920,8.187187,-14.251790,12.466233,8.764617,12.275514,9.279092,12.756128,8.615206,14.321131,9.973701,14.659457,10.058286,15.653239,0,0.00180,0.00155,0.00349,0.00129,0.00193,0.00113,0.00137,0.00103,-0.00009,0.09726,3.27673
0.834,4.559488,1,0,0,0,7.045040,0.312246,-1.743186,5.833562,16.061337,-10.509169,5.757959,17.914621,-3.364817,12.382550,0.000000,47.970375,0,0,15.874688,14.224276,5.298999,5.929170,3.821710,6.640749,-10.012369,119.361092,0,110.238144,81.040756,108.889290,8.066597,18.420750,8.183759,-13.006345,12.456402,8.766102,12.270858,9.279903,12.755909,8.612685,14.319486,9.970188,14.661725,10.052561,15.655239,0,0.00180,0.00168,0.00355,0.00131,0.00209,0.00106,0.00145,0.00105,0.00008,0.12093,3.27719
0.835,4.555835,1,0,0,0,7.046762,0.311256,-1.711973,5.831872,16.065664,-10.477359,5.757619,17.903938,-3.159514,12.379450,0.000000,49.256874,0,0,15.922729,14.214005,5.298420,5.922585,3.814989,6.640300,-10.016239,119.934677,0,110.413887,81.083801,108.929070,8.065308,18.401579,8.180329,-11.760900,12.446571,8.767587,12.266201,9.280715,12.755691,8.610165,14.317841,9.966674,14.663993,10.046835,15.657239,0,0.00176,0.00172,0.00398,0.00131,0.00219,0.00106,0.00158,0.00104,0.00007,0.12761,3.27740
0.836,4.552707,1,0,0,0,7.048485,0.310266,-1.680760,5.830181,16.069992,-10.445550,5.757343,17.893257,-2.954211,12.376348,0.000000,50.543377,0,0,15.970769,14.203734,5.297843,5.916001,3.808269,6.639851,-10.020108,120.508263,0,110.589622,81.126854,108.968849,8.064018,18.382410,8.176901,-10.515454,12.436740,8.769072,12.261545,9.281528,12.755472,8.607644,14.316195,9.963161,14.666261,10.041110,15.659239,0,0.00173,0.00178,0.00405,0.00132,0.00236,0.00107,0.00165,0.00104,-0.00008,0.12163,3.27732
0.837,4.549979,1,0,0,0,7.049387,0.310542,-1.646718,5.828527,16.073368,-10.405791,5.757171,17.882750,-2.722498,12.373289,0.000000,52.124218,0,0,16.019342,14.193522,5.297308,5.909980,3.802623,6.639406,-10.007583,121.019356,0,110.969215,81.003578,108.922104,8.062998,18.366882,8.175005,-9.314235,12.431215,8.772396,12.258533,9.282105,12.758659,8.604689,14.317851,9.960162,14.668071,10.037203,15.661318,0,0.00174,0.00185,0.00406,0.00133,0.00247,0.00106,0.00171,0.00110,0.00008,0.11326,3.27753
0.838,4.547573,1,0,0,0,7.049239,0.312443,-1.609048,5.826923,16.075521,-10.355833,5.757083,17.872465,-2.456900,12.370283,0.000000,54.082722,0,0,16.068600,14.183385,5.296832,5.904684,3.798358,6.638968,-9.974020,121.450249,0,111.610374,80.666878,108.764351,8.062324,18.356028,8.175076,-8.169764,12.431215,8.778082,12.257628,9.282384,12.766216,8.601173,14.323743,9.957827,14.669294,10.035629,15.663498,0,0.00174,0.00190,0.00408,0.00133,0.00260,0.00107,0.00170,0.00114,0.00006,0.10204,3.27806
0.839,4.545203,1,0,0,0,7.049090,0.314344,-1.571378,5.825319,16.077677,-10.305875,5.757109,17.862183,-2.191302,12.367276,0.000000,56.041225,0,0,16.117857,14.173248,5.296356,5.899388,3.794093,6.638528,-9.940457,121.881149,0,112.251526,80.330185,108.606590,8.061649,18.345175,8.175147,-7.025292,12.431215,8.783767,12.256724,9.282662,12.773773,8.597658,14.329635,9.955491,14.670517,10.034056,15.665678,0,0.00178,0.00192,0.00414,0.00135,0.00268,0.00109,0.00170,0.00116,-0.00007,0.08954,3.27817
0.840,4.542862,1,0,0,0,7.048942,0.316245,-1.533708,5.823715,16.079830,-10.255917,5.757227,17.851898,-1.925703,12.364270,0.000000,57.999729,0,0,16.167114,14.163111,5.295879,5.894091,3.789827,6.638090,-9.906895,122.312042,0,112.892677,79.993492,108.448837,8.060974,18.334322,8.175218,-5.880820,12.431215,8.789453,12.255821,9.282941,12.781331,8.594143,14.335526,9.953156,14.671741,10.032481,15.667857,0,0.00176,0.00194,0.00414,0.00133,0.00271,0.00109,0.00173,0.00118,0.00008,0.08746,3.27779
0.841,4.540263,1,0,0,0,7.049396,0.316884,-1.493107,5.822164,16.082447,-10.204200,5.757463,17.841709,-1.593700,12.361849,0.000000,60.279945,0,0,16.216604,14.153174,5.295313,5.911072,3.785197,6.637446,-9.868115,122.745834,0,113.240234,79.618233,108.228455,8.059543,18.326132,8.176780,2.913561,12.431215,8.793850,12.257780,9.284921,12.790177,8.591573,14.342340,9.951792,14.673635,10.030938,15.670391,0,0.00173,0.00195,0.00424,0.00134,0.00282,0.00109,0.00179,0.00118,-0.00007,0.10652,3.27766
0.842,4.537454,1,0,0,0,7.050622,0.315902,-1.448747,5.820682,16.085655,-10.150228,5.757793,17.831642,-1.176492,12.360179,0.000000,62.972950,0,0,16.266394,14.143497,5.294631,5.956637,3.780099,6.636539,-9.822642,123.183327,0,113.211067,79.193504,107.927727,8.057137,18.321358,8.180255,21.523579,12.431215,8.796595,12.263413,9.289083,12.800677,8.590213,14.350337,9.951675,14.676394,10.029432,15.673377,0,0.00165,0.00197,0.00425,0.00134,0.00293,0.00107,0.00175,0.00119,-0.00015,0.12564,3.27781
0.843,4.534564,1,0,0,0,7.051848,0.314920,-1.404386,5.819201,16.088863,-10.096255,5.758232,17.821573,-0.759285,12.358509,0.000000,65.665955,0,0,16.316183,14.133820,5.293950,6.002202,3.775000,6.635633,-9.777169,123.620827,0,113.181900,78.768768,107.626991,8.054733,18.316584,8.183731,40.133595,12.431215,8.799339,12.269047,9.293246,12.811178,8.588854,14.358334,9.951559,14.679151,10.027926,15.676364,0,0.00163,0.00198,0.00424,0.00134,0.00310,0.00106,0.00175,0.00119,0.00008,0.12595,3.27775
