"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","55 left DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.863396,61.928020,78.908852,110.445938,5.589481,15.833630,4.736572,18.116711,6.306462,17.417542,0,5.240332,12.553670,6.596159,14.503127,7.835571,18.321203,7.801495,12.621962,8.153417,12.254668,8.803290,12.335467,7.962225,13.458880,9.123138,14.018270,9.047833,14.891190,0,-0.02398,0.00410,-0.01938,-0.01303,0.00875,-0.01179,0.00504,0.00175,0.45965,0.12699,3.27667
0.487,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123.918266,62.777241,78.913200,110.281113,5.582370,15.834926,4.738483,18.108608,6.293917,17.457930,0,5.242680,12.551342,6.599128,14.513988,7.837550,18.307573,7.805466,12.619087,8.157460,12.247736,8.805231,12.338689,7.965902,13.463731,9.125637,14.020870,9.050131,14.894265,0,-0.01831,0.00303,-0.01955,-0.01343,0.00867,-0.01283,0.00578,0.00227,0.48882,0.10011,3.27667
0.488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.988594,63.617451,78.883995,110.100113,5.575944,15.837121,4.740474,18.100456,6.281654,17.498526,0,5.245084,12.548971,6.602152,14.524053,7.839540,18.293722,7.808701,12.617171,8.161125,12.242121,8.807837,12.342565,7.969768,13.469804,9.128679,14.024614,9.052526,14.897998,0,-0.01275,0.00385,-0.02008,-0.01406,0.00788,-0.01096,0.00488,0.00227,0.53358,0.08098,3.27665
0.489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.107346,64.429451,78.749702,109.868454,5.571667,15.842135,4.742715,18.092150,6.270274,17.539780,0,5.247667,12.546467,6.605352,14.531617,7.841562,18.279169,7.809628,12.618257,8.163608,12.240631,8.812522,12.348492,7.974223,13.479703,9.133425,14.031942,9.055221,14.903785,0,-0.01796,0.00531,-0.01953,-0.01249,0.00913,-0.01245,0.00430,0.00179,0.55693,0.12037,3.27658
0.490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121.226089,65.241455,78.615410,109.636787,5.567390,15.847150,4.744956,18.083843,6.258893,17.581034,0,5.250250,12.543962,6.608552,14.539183,7.843584,18.264616,7.810556,12.619342,8.166090,12.239142,8.817206,12.354418,7.978677,13.489603,9.138169,14.039269,9.057916,14.909573,0,-0.01759,-0.00068,-0.02110,-0.01375,0.00795,-0.01082,0.00638,0.00183,0.58099,0.10383,3.27652
0.491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.344841,66.053459,78.481117,109.405128,5.563113,15.852164,4.747198,18.075535,6.247512,17.622286,0,5.252833,12.541457,6.611752,14.546748,7.845605,18.250063,7.811484,12.620427,8.168573,12.237653,8.821892,12.360345,7.983132,13.499502,9.142915,14.046597,9.060611,14.915360,0,-0.02326,0.00765,-0.02035,-0.01453,0.00728,-0.01204,0.00443,0.00218,0.60528,0.07381,3.27652
0.492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119.437271,66.879013,78.329025,109.211365,5.558773,15.858584,4.749398,18.067169,6.236410,17.663521,0,5.255219,12.538927,6.614847,14.553875,7.847563,18.235611,7.813181,12.621758,8.171438,12.236883,8.826567,12.368272,7.987334,13.509742,9.147922,14.054338,9.063776,14.922121,0,-0.00586,0.00314,-0.02005,-0.01377,0.00871,-0.01159,0.00380,0.00290,0.62832,0.11648,3.27664
0.493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118.447273,67.747032,78.121223,109.136284,5.554234,15.869408,4.751470,18.058615,6.226181,17.704695,0,5.256983,12.536319,6.617613,14.559630,7.849324,18.221476,7.817292,12.623852,8.175501,12.238368,8.831209,12.382462,7.990743,13.521048,9.153751,14.063372,9.068417,14.931928,0,-0.02151,0.00298,-0.02083,-0.01214,0.00856,-0.01241,0.00670,0.00208,0.65136,0.10634,3.27718
0.494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117.457268,68.615051,77.913414,109.061211,5.549695,15.880232,4.753541,18.050062,6.215952,17.745871,0,5.258748,12.533710,6.620379,14.565385,7.851084,18.207340,7.821403,12.625947,8.179564,12.239853,8.835852,12.396651,7.994152,13.532352,9.159581,14.072406,9.073056,14.941734,0,-0.01714,0.00322,-0.02008,-0.00955,0.00927,-0.01185,0.00486,0.00099,0.67777,0.08027,3.27746
0.495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.467270,69.483070,77.705605,108.986130,5.545157,15.891056,4.755613,18.041508,6.205723,17.787045,0,5.260512,12.531101,6.623146,14.571139,7.852845,18.193205,7.825513,12.628042,8.183626,12.241338,8.840494,12.410841,7.997561,13.543658,9.165411,14.081440,9.077696,14.951541,0,-0.01689,0.00341,-0.01971,-0.01364,0.00813,-0.01226,0.00427,0.00325,0.72084,0.11048,3.27693
0.496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115.564339,70.366234,77.451668,108.947937,5.541235,15.899768,4.757637,18.032829,6.196026,17.828123,0,5.262077,12.528429,6.625839,14.576183,7.854562,18.179085,7.829636,12.629703,8.188199,12.242234,8.845317,12.424230,8.000684,13.554359,9.170609,14.090438,9.082324,14.960579,0,-0.01831,0.00273,-0.02147,-0.01260,0.00797,-0.01226,0.00596,0.00313,0.74453,0.10981,3.27647
0.497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.934120,71.296822,77.053246,109.025284,5.539248,15.901864,4.759506,18.023760,6.187994,17.868898,0,5.263015,12.525559,6.628304,14.579000,7.856144,18.165012,7.833796,12.630004,8.194372,12.241291,8.850703,12.435112,8.002909,13.563167,9.173830,14.099323,9.086916,14.967209,0,-0.01642,0.00222,-0.02161,-0.01363,0.00894,-0.01222,0.00564,0.00248,0.76852,0.08139,3.27624
0.498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.303894,72.227409,76.654816,109.102631,5.537261,15.903960,4.761375,18.014690,6.179961,17.909676,0,5.263953,12.522691,6.630768,14.581817,7.857726,18.150940,7.837956,12.630304,8.200545,12.240347,8.856091,12.445993,8.005134,13.571973,9.177052,14.108209,9.091508,14.973839,0,-0.01741,0.00261,-0.01929,-0.01363,0.00797,-0.01249,0.00503,0.00338,0.78806,0.10154,3.27619
0.499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.673676,73.158005,76.256393,109.179977,5.535274,15.906057,4.763244,18.005621,6.171929,17.950453,0,5.264891,12.519821,6.633234,14.584634,7.859308,18.136868,7.842117,12.630606,8.206718,12.239403,8.861477,12.456876,8.007359,13.580780,9.180273,14.117095,9.096100,14.980469,0,-0.01757,0.00319,-0.02063,-0.01369,0.00955,-0.01281,-0.00459,0.00216,0.80941,0.10672,3.27672
0.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.161591,74.132912,75.781067,109.215996,5.534248,15.909437,4.765069,17.996399,6.164459,17.990829,0,5.265581,12.516930,6.635767,14.586462,7.860930,18.122862,7.846458,12.629360,8.215648,12.238191,8.868439,12.469205,8.009232,13.589487,9.183165,14.125616,9.100593,14.987378,0,-0.01843,0.00349,-0.01927,-0.01376,0.00753,-0.01292,0.01654,0.00595,0.83366,0.08626,3.27701
0.501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.019516,75.246643,75.064865,109.122566,5.536232,15.916836,4.766757,17.986696,6.158752,18.029959,0,5.265492,12.513964,6.638517,14.585195,7.862678,18.109058,7.851367,12.623274,8.233211,12.236139,8.880334,12.486068,8.009998,13.597880,9.185026,14.132996,9.104775,14.995165,0,-0.01792,-0.00316,-0.02149,-0.01274,0.00793,-0.01392,0.01370,0.00163,0.85626,0.09651,3.27647
0.502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.877449,76.360374,74.348671,109.029137,5.538216,15.924235,4.768445,17.976992,6.153045,18.069086,0,5.265404,12.510999,6.641267,14.583926,7.864425,18.095257,7.856277,12.617187,8.250772,12.234087,8.892229,12.502931,8.010765,13.606274,9.186887,14.140376,9.108957,15.002952,0,-0.01750,0.00491,-0.01936,-0.01445,0.00998,-0.01198,0.00414,0.00361,0.87910,0.10833,3.27601
0.503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.735382,77.474106,73.632477,108.935707,5.540200,15.931634,4.770133,17.967289,6.147338,18.108213,0,5.265315,12.508033,6.644017,14.582659,7.866172,18.081453,7.861186,12.611100,8.268334,12.232035,8.904124,12.519794,8.011532,13.614667,9.188748,14.147756,9.113140,15.010739,0,-0.01969,0.00486,-0.02003,-0.01379,0.00774,-0.01174,0.00443,0.00098,0.91660,0.08474,3.27578
0.504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.744080,78.570366,72.907463,108.780136,5.542306,15.937624,4.771786,17.957479,6.141885,18.146696,0,5.264917,12.505107,6.646947,14.580086,7.867885,18.067711,7.865745,12.603798,8.286337,12.230247,8.915920,12.537015,8.012152,13.623982,9.190514,14.154692,9.116749,15.017536,0,-0.01848,0.00082,-0.02072,-0.01243,0.00827,-0.01302,0.00597,0.00267,0.93607,0.08565,3.27580
0.505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.225021,79.611908,72.154839,108.429893,5.544794,15.939198,4.773332,17.947332,6.137225,18.183155,0,5.263551,12.502305,6.650442,14.573425,7.869489,18.054153,7.869205,12.592690,8.305716,12.229282,8.927410,12.555358,8.012308,13.636186,9.191980,14.160234,9.118560,15.021231,0,-0.01024,0.00331,-0.02013,-0.01418,0.00866,-0.01299,0.00306,0.00185,0.95635,0.11040,3.27664
0.506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.705956,80.653450,71.402206,108.079659,5.547282,15.940773,4.774879,17.937185,6.132566,18.219612,0,5.262184,12.499503,6.653938,14.566765,7.871093,18.040598,7.872665,12.581581,8.325094,12.228319,8.938899,12.573701,8.012465,13.648389,9.193446,14.165778,9.120372,15.024925,0,-0.01721,0.00594,-0.01957,-0.01478,0.00906,-0.01319,0.00458,0.00261,0.97330,0.09009,3.27712
0.507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.186897,81.694984,70.649582,107.729416,5.549769,15.942348,4.776425,17.927038,6.127906,18.256071,0,5.260818,12.496701,6.657433,14.560104,7.872697,18.027040,7.876125,12.570473,8.344473,12.227356,8.950388,12.592044,8.012621,13.660592,9.194913,14.171322,9.122183,15.028620,0,-0.00948,0.00721,-0.02010,-0.01444,0.00803,-0.01207,0.00384,0.00283,0.99658,0.07532,3.27644
0.508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.714134,82.767708,69.973770,107.362999,5.552882,15.944825,4.777978,17.916735,6.123812,18.291733,0,5.258707,12.494181,6.661086,14.552709,7.874135,18.013477,7.879348,12.560200,8.362785,12.228976,8.960424,12.611073,8.012585,13.674093,9.196828,14.177683,9.124406,15.033257,0,-0.02546,0.00112,-0.02184,-0.01517,0.00822,-0.01156,0.00471,0.00154,1.01367,0.10594,3.27593
0.509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115.386421,83.938087,69.538574,106.945923,5.557952,15.950132,4.779552,17.905941,6.121488,18.324898,0,5.254266,12.492543,6.665230,14.543011,7.875049,17.999886,7.881829,12.552541,8.377759,12.238692,8.965909,12.632255,8.011945,13.691663,9.200149,14.186604,9.127916,15.040848,0,-0.01693,0.00059,-0.01890,-0.01555,0.00831,-0.01221,0.00473,0.00330,1.03622,0.09427,3.27600
0.510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.058708,85.108475,69.103386,106.528839,5.563023,15.955440,4.781126,17.895147,6.119164,18.358063,0,5.249825,12.490906,6.669374,14.533313,7.875964,17.986294,7.884311,12.544882,8.392732,12.248407,8.971394,12.653436,8.011304,13.709231,9.203469,14.195525,9.131427,15.048439,0,-0.01924,0.00522,-0.02549,-0.01263,0.00862,-0.01138,0.00322,0.00034,1.07068,0.07947,3.27612
0.511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.730995,86.278854,68.668190,106.111755,5.568093,15.960747,4.782701,17.884354,6.116839,18.391230,0,5.245384,12.489268,6.673518,14.523614,7.876879,17.972702,7.886792,12.537223,8.407704,12.258122,8.976879,12.674617,8.010663,13.726801,9.206790,14.204446,9.134937,15.056030,0,-0.01784,0.00305,-0.01828,-0.01461,0.00869,-0.01199,0.00642,0.00347,1.08857,0.10808,3.27634
0.512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117.488937,87.444580,68.306267,105.713821,5.574111,15.965301,4.784297,17.873491,6.114769,18.419109,0,5.240416,12.488332,6.677685,14.513673,7.877748,17.959330,7.890210,12.528708,8.420943,12.267200,8.979485,12.694130,8.010159,13.743919,9.210102,14.213022,9.138351,15.063156,0,-0.01948,-0.00146,-0.01373,-0.01359,0.00828,-0.01231,0.00443,0.00212,1.10417,0.10258,3.27661
0.513,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118.515190,88.595711,68.173843,105.375854,5.583100,15.967498,4.785962,17.862415,6.113494,18.430431,0,5.233799,12.489591,6.681923,14.502970,7.878477,17.946650,7.896558,12.517508,8.428749,12.274278,8.973071,12.708418,8.010080,13.759625,9.213390,14.220516,9.141465,15.068821,0,-0.02883,-0.01158,-0.01612,-0.01641,0.00992,-0.01140,0.00409,0.00156,1.12085,0.09119,3.27699
0.514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119.541435,89.746834,68.041412,105.037888,5.592089,15.969694,4.787627,17.851341,6.112220,18.441753,0,5.227182,12.490849,6.686161,14.492266,7.879205,17.933971,7.902906,12.506308,8.436555,12.281355,8.966658,12.722707,8.010001,13.775332,9.216679,14.228011,9.144579,15.074487,0,-0.01209,0.01188,-0.02295,-0.01116,0.00912,-0.01239,0.01528,0.00262,1.13912,0.11164,3.27725
0.515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.567688,90.897964,67.908989,104.699921,5.601077,15.971891,4.789293,17.840265,6.110946,18.453075,0,5.220566,12.492108,6.690399,14.481563,7.879933,17.921291,7.909255,12.495108,8.444362,12.288433,8.960244,12.736995,8.009923,13.791039,9.219967,14.235505,9.147692,15.080152,0,-0.02775,0.00145,-0.01646,-0.01447,0.00863,-0.01210,0.00336,0.00210,1.15428,0.11403,3.27709
0.516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121.869560,91.905952,67.794548,104.430931,5.608544,15.974462,4.790951,17.829264,6.110021,18.464949,0,5.213486,12.494128,6.694439,14.470726,7.880531,17.908937,7.918302,12.482457,8.452898,12.295881,8.955493,12.750668,8.010482,13.805643,9.223142,14.243064,9.150361,15.085951,0,-0.01696,0.00306,-0.01850,-0.01422,0.00836,-0.01206,0.00506,0.00288,1.17076,0.09923,3.27705
0.517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.034782,92.465599,67.736435,104.377998,5.611246,15.978202,4.792586,17.818493,6.110192,18.478548,0,5.204957,12.498531,6.697860,14.459473,7.880720,17.897600,7.935805,12.465265,8.463721,12.304491,8.955952,12.762412,8.013039,13.816797,9.225963,14.250824,9.151639,15.092169,0,-0.01408,-0.02026,-0.02104,-0.01260,0.00762,-0.01213,0.00247,0.00010,1.18805,0.10937,3.27735
0.518,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.199997,93.025253,67.678329,104.325073,5.613948,15.981942,4.794222,17.807720,6.110363,18.492147,0,5.196428,12.502934,6.701281,14.448218,7.880908,17.886265,7.953307,12.448073,8.474545,12.313101,8.956409,12.774157,8.015595,13.827951,9.228783,14.258585,9.152917,15.098388,0,-0.01140,0.01180,-0.01935,-0.01402,0.00775,-0.01270,-0.00631,-0.00096,1.21626,0.11469,3.27752
0.519,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.365219,93.584900,67.620216,104.272141,5.616650,15.985682,4.795857,17.796949,6.110535,18.505747,0,5.187899,12.507337,6.704702,14.436965,7.881096,17.874929,7.970810,12.430882,8.485369,12.321711,8.956868,12.785900,8.018152,13.839106,9.231604,14.266345,9.154194,15.104606,0,-0.02081,-0.00002,-0.02904,-0.01391,0.00880,-0.01389,0.00899,0.00416,1.22633,0.10081,3.27721
0.520,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.510483,93.984505,67.557724,104.282570,5.620595,15.989944,4.797370,17.786104,6.110992,18.519266,0,5.179113,12.512156,6.707985,14.425488,7.881195,17.863596,7.988077,12.415533,8.498068,12.332495,8.958537,12.797538,8.020933,13.849133,9.234640,14.274817,9.156059,15.111233,0,-0.01305,0.00511,-0.01770,-0.01305,0.00877,-0.01420,0.00441,0.00225,1.24612,0.11591,3.27696
0.521,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.593277,93.882790,67.481491,104.491463,5.628435,15.995837,4.798498,17.775028,6.112345,18.532534,0,5.169524,12.518284,6.710836,14.413309,7.881011,17.852268,8.004604,12.405960,8.516639,12.350091,8.963997,12.808842,8.024419,13.855629,9.238352,14.285517,9.159765,15.119136,0,-0.01531,0.00219,-0.01711,-0.01373,0.00808,-0.01269,0.03099,0.00679,1.26061,0.11967,3.27688
0.522,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.676056,93.781075,67.405251,104.700348,5.636274,16.001732,4.799626,17.763954,6.113698,18.545803,0,5.159935,12.524411,6.713687,14.401131,7.880826,17.840942,8.021132,12.396387,8.535211,12.367687,8.969458,12.820145,8.027905,13.862125,9.242064,14.296217,9.163470,15.127040,0,-0.01748,0.00311,-0.01410,-0.01284,0.00827,-0.01221,0.00260,0.00325,1.27309,0.10495,3.27682
0.523,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136.758850,93.679359,67.329018,104.909241,5.644113,16.007626,4.800754,17.752878,6.115052,18.559072,0,5.150347,12.530540,6.716539,14.388952,7.880642,17.829615,8.037660,12.386814,8.553782,12.385283,8.974917,12.831449,8.031390,13.868622,9.245776,14.306917,9.167176,15.134944,0,-0.01815,0.00338,-0.01305,-0.01402,0.00892,-0.01325,0.00472,0.00394,1.28712,0.12473,3.27682
0.524,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.707382,93.452217,67.225639,105.111137,5.651219,16.013512,4.801817,17.741718,6.117996,18.573936,0,5.140502,12.536937,6.719245,14.376646,7.880599,17.818293,8.053262,12.378770,8.569798,12.400986,8.981496,12.842366,8.034702,13.874785,9.248734,14.317316,9.170392,15.142306,0,-0.01770,0.00350,-0.01324,-0.01313,0.00809,-0.01115,0.00444,0.00172,1.30257,0.11821,3.27684
0.525,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.235382,92.832222,67.037239,105.291115,5.656026,16.019363,4.802677,17.730288,6.125923,18.593794,0,5.129859,12.544181,6.721498,14.363942,7.880994,17.806986,8.065968,12.375517,8.577808,12.410757,8.991576,12.852077,8.037475,13.879904,9.249329,14.326769,9.172075,15.147971,0,-0.01682,0.01378,-0.03303,-0.01688,0.00771,-0.01174,-0.00092,0.00108,1.32278,0.09973,3.27692
0.526,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141.763397,92.212227,66.848831,105.471100,5.660833,16.025217,4.803537,17.718859,6.133851,18.613651,0,5.119215,12.551425,6.723752,14.351237,7.881390,17.795679,8.078673,12.372263,8.585819,12.420528,9.001657,12.861788,8.040247,13.885021,9.249924,14.336222,9.173758,15.153637,0,-0.02088,0.00182,-0.01226,-0.00652,0.00832,-0.01218,0.00121,0.00185,1.33638,0.12767,3.27705
0.527,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143.291397,91.592232,66.660431,105.651077,5.665640,16.031069,4.804397,17.707428,6.141778,18.633509,0,5.108572,12.558668,6.726006,14.338533,7.881785,17.784372,8.091378,12.369010,8.593830,12.430300,9.011738,12.871498,8.043019,13.890140,9.250519,14.345675,9.175441,15.159303,0,-0.01855,0.00933,-0.02247,-0.01531,0.00859,-0.01263,0.00472,-0.00093,1.34614,0.10350,3.27735
0.528,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.734116,90.861916,66.439102,105.802521,5.671091,16.036261,4.805202,17.695776,6.150250,18.652643,0,5.097892,12.566325,6.728169,14.325852,7.882085,17.773041,8.103315,12.368042,8.601286,12.441366,9.021456,12.882088,8.045556,13.895199,9.251355,14.355129,9.176845,15.165001,0,-0.02168,0.00096,-0.01672,-0.01183,0.00725,-0.01288,0.00294,0.00359,1.35816,0.08783,3.27745
0.529,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,145.909653,89.786057,66.114616,105.864563,5.678559,16.039387,4.805836,17.683426,6.160429,18.669510,0,5.087098,12.575274,6.730050,14.313244,7.882084,17.761625,8.112844,12.374232,8.607003,12.456491,9.030038,12.895431,8.047356,13.900073,9.252949,14.364585,9.177378,15.170801,0,-0.01687,0.00402,-0.01597,-0.01550,0.00869,-0.01425,0.00461,0.00255,1.36708,0.12815,3.27684
0.530,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.085190,88.710197,65.790138,105.926613,5.686027,16.042511,4.806469,17.671074,6.170608,18.686377,0,5.076303,12.584222,6.731931,14.300636,7.882084,17.750210,8.122372,12.380422,8.612721,12.471614,9.038621,12.908774,8.049155,13.904946,9.254542,14.374042,9.177911,15.176602,0,-0.01325,-0.00241,-0.02037,-0.01291,0.00772,-0.01302,0.00462,-0.00057,1.37578,0.10745,3.27646
0.531,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148.260727,87.634338,65.465660,105.988655,5.693495,16.045635,4.807103,17.658724,6.180786,18.703243,0,5.065509,12.593170,6.733813,14.288028,7.882084,17.738794,8.131900,12.386612,8.618439,12.486738,9.047203,12.922117,8.050955,13.909821,9.256136,14.383498,9.178443,15.182403,0,-0.02274,0.00349,-0.02144,-0.01341,0.00847,-0.01224,-0.00829,0.00077,1.38557,0.08339,3.27684
0.532,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.328552,86.503487,65.202866,106.083862,5.700598,16.047733,4.807643,17.646318,6.191206,18.719543,0,5.054761,12.602632,6.735627,14.275365,7.882160,17.727608,8.138870,12.394666,8.622179,12.501537,9.056271,12.935264,8.052422,13.914973,9.257137,14.392459,9.178549,15.187958,0,-0.01485,0.00267,-0.01655,-0.01360,0.00816,-0.01183,0.00988,0.00067,1.39771,0.12235,3.27709
0.533,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.058975,85.200417,65.133301,106.282959,5.706557,16.046610,4.807891,17.633736,6.202380,18.734074,0,5.044161,12.613697,6.737233,14.262531,7.882473,17.717138,8.137829,12.408558,8.619724,12.515317,9.066856,12.947792,8.052849,13.920997,9.256281,14.399869,9.177318,15.192740,0,-0.01706,0.00311,-0.02402,-0.01298,0.00857,-0.01223,0.00551,0.00297,1.41469,0.08860,3.27694
0.534,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.789398,83.897346,65.063736,106.482056,5.712516,16.045488,4.808139,17.621153,6.213553,18.748604,0,5.033561,12.624762,6.738839,14.249697,7.882787,17.706669,8.136787,12.422450,8.617270,12.529097,9.077441,12.960321,8.053276,13.927021,9.255425,14.407279,9.176085,15.197523,0,-0.01902,0.00867,-0.00894,-0.01638,0.00750,-0.01226,0.00156,0.00221,1.42036,0.08366,3.27677
0.535,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.519821,82.594276,64.994171,106.681145,5.718476,16.044365,4.808387,17.608570,6.224728,18.763134,0,5.022961,12.635827,6.740445,14.236863,7.883101,17.696199,8.135746,12.436342,8.614816,12.542876,9.088027,12.972850,8.053703,13.933044,9.254569,14.414689,9.174853,15.202306,0,-0.01221,0.01324,-0.03991,-0.01450,0.00833,-0.01169,0.00701,0.00237,1.42758,0.11178,3.27654
0.536,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.167694,81.139305,65.030518,106.943977,5.724000,16.044378,4.808566,17.596094,6.235852,18.777206,0,5.020352,12.670816,6.741944,14.224103,7.883377,17.685701,8.132700,12.452048,8.610793,12.557566,9.096019,12.984765,8.054251,13.937840,9.253571,14.423264,9.173254,15.207604,0,-0.02792,0.01013,-0.01513,-0.01403,0.00870,-0.01123,-0.00968,-0.00046,1.43461,0.08656,3.27640
0.537,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.556992,79.208580,65.398628,107.406448,5.728160,16.047951,4.808524,17.583952,6.246820,18.789845,0,5.042772,12.780744,6.743111,14.211576,7.883535,17.675110,8.123378,12.473433,8.601857,12.575104,9.095887,12.994761,8.055179,13.938788,9.252124,14.435487,9.170505,15.214520,0,-0.00746,0.01122,-0.05155,-0.01495,0.00786,-0.01297,-0.01994,0.00206,1.44191,0.08968,3.27656
0.538,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.946304,77.277847,65.766739,107.868919,5.732320,16.051523,4.808482,17.571812,6.257788,18.802485,0,5.065191,12.890670,6.744277,14.199050,7.883693,17.664518,8.114055,12.494818,8.592922,12.592643,9.095756,13.004757,8.056106,13.939736,9.250676,14.447710,9.167754,15.221435,0,-0.02276,0.00064,0.00856,-0.01420,0.00809,-0.01121,0.00426,0.00034,1.44691,0.10398,3.27667
