"Time","56 right DS","55 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.397,1,0,0.000000,5.166317,5.772837,-8.054697,6.005774,5.181419,6.559204,5.150723,6.532611,-1.47379,0.10533,3.27732
0.398,1,0,0.000000,5.159948,5.765866,-7.834255,5.997205,5.169261,6.561519,5.149961,6.531802,-1.46934,0.10164,3.27729
0.399,1,0,0.000000,5.153295,5.759517,-7.613812,5.988636,5.157103,6.563833,5.149198,6.530992,-1.46247,0.09018,3.27668
0.400,1,0,0.000000,5.146696,5.753490,-7.380951,5.980554,5.144965,6.565941,5.148476,6.530110,-1.45967,0.07808,3.27629
0.401,1,0,0.000000,5.140209,5.748143,-7.109197,5.973998,5.132890,6.567401,5.147879,6.529000,-1.45397,0.10670,3.27659
0.402,1,0,0.000000,5.133812,5.743143,-6.837441,5.967441,5.120815,6.568861,5.147281,6.527890,-1.44683,0.08975,3.27682
0.403,1,0,0.000000,5.127604,5.738873,-6.565687,5.960884,5.108741,6.570321,5.146684,6.526780,-1.44610,0.08600,3.27682
0.404,1,1,1.054481,5.121477,5.734929,-6.300024,5.954657,5.096857,6.572001,5.146129,6.525667,-1.43725,0.10877,3.27679
0.405,1,1,4.329265,5.115520,5.731668,-6.053442,5.949461,5.085574,6.574377,5.145709,6.524543,-1.43094,0.09664,3.27664
0.406,1,1,6.549817,5.109625,5.728673,-5.806860,5.944266,5.074290,6.576752,5.145288,6.523418,-1.41593,0.08916,3.27645
0.407,1,1,6.550590,5.103863,5.726233,-5.560278,5.939071,5.063006,6.579127,5.144867,6.522295,-1.40693,0.08383,3.27614
0.408,1,1,6.551427,5.098148,5.723995,-5.326494,5.933895,5.051879,6.581566,5.144458,6.521311,-1.40197,0.10819,3.27598
0.409,1,1,6.552403,5.092536,5.722181,-5.132796,5.928780,5.041244,6.584207,5.144084,6.520769,-1.39260,0.09474,3.27629
0.410,1,1,6.553423,5.086988,5.720501,-4.939098,5.923665,5.030608,6.586848,5.143711,6.520227,-1.38537,0.08414,3.27643
0.411,1,1,6.554536,5.081575,5.719105,-4.745401,5.918550,5.019973,6.589489,5.143337,6.519685,-1.36992,0.10451,3.27605
0.412,1,1,6.555674,5.076248,5.717768,-4.564795,5.913682,5.009598,6.592153,5.142958,6.519198,-1.35232,0.10758,3.27574
0.413,1,1,6.556868,5.071102,5.716556,-4.425193,5.909585,5.000041,6.594886,5.142562,6.518882,-1.34393,0.09877,3.27566
0.414,1,1,6.558071,5.066058,5.715330,-4.285591,5.905488,4.990483,6.597619,5.142167,6.518566,-1.32863,0.10536,3.27560
0.415,1,1,6.559292,5.061225,5.714074,-4.145989,5.901391,4.980926,6.600352,5.141772,6.518250,-1.31850,0.12063,3.27560
0.416,1,1,6.560523,5.056509,5.712752,-4.018103,5.897397,4.971651,6.603124,5.141456,6.517991,-1.30573,0.10181,3.27580
0.417,1,1,6.561775,5.052039,5.711295,-3.926910,5.893723,4.963261,6.606019,5.141389,6.517913,-1.29465,0.08241,3.27664
0.418,1,1,6.563120,5.047712,5.709748,-3.835718,5.890049,4.954871,6.608914,5.141323,6.517835,-1.28059,0.11626,3.27725
0.419,1,1,6.564661,5.043691,5.708014,-3.744525,5.886375,4.946480,6.611809,5.141257,6.517757,-1.25612,0.10824,3.27709
0.420,1,1,6.566364,5.039824,5.706181,-3.667169,5.882803,4.938303,6.614872,5.141364,6.517868,-1.24201,0.08460,3.27701
0.421,1,1,6.568408,5.036283,5.704139,-3.633152,5.879551,4.930792,6.618460,5.142014,6.518570,-1.22908,0.12314,3.27717
0.422,1,1,6.570513,4.223426,5.701987,-3.599135,5.876298,4.923280,6.622049,5.142663,6.519272,-1.21501,0.10848,3.27719
0.423,1,1,6.572745,1.706486,5.699605,-3.565119,5.873045,4.915769,6.625637,5.143313,6.519975,-1.19644,0.08958,3.27681
0.424,0,1,6.574911,0.000000,5.697110,-3.551835,5.869796,4.908198,6.629062,5.143980,6.520709,-1.18151,0.12804,3.27666
0.425,0,1,6.576938,0.000000,5.694378,-3.603492,5.866556,4.900439,6.631975,5.144696,6.521542,-1.15401,0.10865,3.27727
0.426,0,1,6.578873,0.000000,5.691543,-3.655149,5.863317,4.892680,6.634888,5.145413,6.522375,-1.13143,0.09670,3.27767
0.427,0,1,6.580616,0.000000,5.688489,-3.706807,5.860077,4.884921,6.637801,5.146130,6.523209,-1.11884,0.12170,3.27736
0.428,0,1,6.582274,0.000000,5.685350,-3.769288,5.856765,4.877044,6.640457,5.146874,6.524068,-1.09909,0.10041,3.27704
0.429,0,1,6.583759,0.000000,5.682032,-3.865671,5.853228,4.868799,6.642307,5.147702,6.525011,-1.08494,0.09676,3.27666
0.430,0,1,6.585191,0.000000,5.678645,-3.962054,5.849690,4.860555,6.644157,5.148530,6.525953,-1.06509,0.12095,3.27637
0.431,0,1,6.586512,0.000000,5.675115,-4.058437,5.846152,4.852310,6.646008,5.149357,6.526896,-1.04245,0.09062,3.27637
0.432,0,1,6.587803,0.000000,5.671522,-4.157603,5.842388,4.844107,6.647631,5.150229,6.527925,-1.00982,0.08650,3.27642
0.433,0,1,6.589031,0.000000,5.667795,-4.265482,5.837913,4.836034,6.648547,5.151238,6.529224,-0.99068,0.11080,3.27665
0.434,0,1,6.590188,0.000000,5.664010,-4.373362,5.833437,4.827961,6.649462,5.152247,6.530524,-0.97191,0.08761,3.27681
0.435,0,1,6.591193,0.000000,5.660101,-4.481241,5.828961,4.819889,6.650377,5.153256,6.531824,-0.95140,0.09024,3.27673
0.436,0,1,6.592072,0.000000,5.656147,-4.576916,5.824241,4.811885,6.650844,5.154237,6.533215,-0.93216,0.11359,3.27657
0.437,0,1,6.592689,0.000000,5.652096,-4.634362,5.818751,4.804099,6.649907,5.155127,6.534891,-0.91021,0.08817,3.27611
0.438,0,1,6.593158,0.000000,5.648000,-4.691809,5.813261,4.796313,6.648969,5.156017,6.536566,-0.88733,0.07652,3.27588
0.439,0,1,6.593317,0.000000,5.643812,-4.749255,5.807771,4.788527,6.648032,5.156907,6.538242,-0.84932,0.10009,3.27641
0.440,0,1,6.593320,0.000000,5.639564,-4.791018,5.802441,4.780911,6.646838,5.157808,6.539726,-0.82855,0.09021,3.27686
0.441,0,1,6.592996,0.000000,5.635190,-4.783657,5.797614,4.773831,6.644840,5.158744,6.540611,-0.80609,0.07297,3.27701
0.442,0,1,6.592533,0.000000,5.630753,-4.776296,5.792787,4.766752,6.642842,5.159680,6.541496,-0.78248,0.10555,3.27706
0.443,0,1,6.591779,0.000000,5.626181,-4.768935,5.787960,4.759672,6.640844,5.160616,6.542381,-0.76268,0.09676,3.27675
0.444,0,1,6.590903,0.000000,5.621565,-4.747724,5.783118,4.752895,6.638720,5.161468,6.543008,-0.74148,0.07583,3.27643
0.445,0,1,6.589773,0.000000,5.616857,-4.683135,5.778226,4.747066,6.636200,5.162054,6.542827,-0.69583,0.11607,3.27605
0.446,0,1,6.588511,0.000000,5.612132,-4.618546,5.773335,4.741238,6.633681,5.162641,6.542645,-0.67227,0.10715,3.27592
0.447,0,1,6.586973,0.000000,5.607375,-4.553957,5.768444,4.735410,6.631162,5.163227,6.542464,-0.64777,0.08207,3.27660
0.448,0,1,6.585294,0.000000,5.602618,-4.487925,5.763698,4.730039,6.628376,5.163888,6.542153,-0.62664,0.10822,3.27709
0.449,0,1,6.583318,0.000000,5.597863,-4.417373,5.759406,4.726100,6.624754,5.164783,6.541441,-0.60107,0.11399,3.27694
0.450,0,1,6.581228,0.000000,5.593109,-4.346821,5.755114,4.722162,6.621133,5.165679,6.540729,-0.57709,0.09010,3.27675
0.451,0,1,6.578899,0.000000,5.588358,-4.276269,5.750823,4.718224,6.617512,5.166575,6.540016,-0.54862,0.08147,3.27645
0.452,0,1,6.576499,0.000000,5.583605,-4.211616,5.746609,4.714798,6.613742,5.167492,6.539266,-0.50642,0.12123,3.27625
0.453,0,1,6.573951,0.000000,5.578846,-4.165442,5.742642,4.712980,6.609503,5.168476,6.538395,-0.48160,0.10644,3.27640
0.454,0,1,6.571398,0.000000,5.574082,-4.119269,5.738676,4.711162,6.605264,5.169459,6.537525,-0.45702,0.08775,3.27647
0.455,0,1,6.568838,0.000000,5.569312,-4.073095,5.734709,4.709343,6.601025,5.170443,6.536654,-0.43094,0.12181,3.27624
0.456,0,1,6.566358,0.000000,5.564537,-4.031068,5.730872,4.708059,6.596822,5.171591,6.536042,-0.40970,0.11739,3.27620
0.457,0,1,6.564049,0.000000,5.559752,-4.002031,5.727438,4.708451,6.592733,5.173254,6.536238,-0.38300,0.09618,3.27681
0.458,0,1,6.561955,0.000000,5.554965,-3.972994,5.724004,4.708843,6.588645,5.174918,6.536435,-0.35740,0.10217,3.27718
0.459,0,1,6.560318,0.000000,5.550175,-3.943956,5.720571,4.709235,6.584557,5.176582,6.536631,-0.32596,0.11731,3.27672
0.460,0,1,6.558943,0.000000,5.545387,-3.925009,5.716898,4.709653,6.580628,5.178335,6.537077,-0.27994,0.09928,3.27647
0.461,0,1,6.558121,0.000000,5.540606,-3.937668,5.712477,4.710156,6.577199,5.180371,6.538307,-0.25562,0.09181,3.27693
0.462,0,1,6.557134,0.000000,5.535830,-3.950326,5.708055,4.710660,6.573770,5.182407,6.539537,-0.22800,0.11736,3.27711
0.463,0,1,6.555801,0.000000,5.531069,-3.962985,5.703634,4.711162,6.570340,5.184443,6.540767,-0.20786,0.10255,3.27634
0.464,0,1,6.553885,0.000000,5.526328,-3.982014,5.699329,4.711707,6.565410,5.186493,6.542212,-0.17805,0.08801,3.27590
0.465,0,1,6.550742,0.000000,5.521626,-4.020998,5.695391,4.712384,6.555777,5.188586,6.544334,-0.15306,0.10677,3.27651
0.466,0,1,6.547233,0.000000,5.516960,-4.059982,5.691452,4.713061,6.546144,5.190678,6.546456,-0.12090,0.09863,3.27700
0.467,0,1,6.542954,0.000000,5.512372,-4.098966,5.687513,4.713737,6.536512,5.192770,6.548578,-0.07672,0.09370,3.27707
0.468,0,1,6.538637,0.000000,5.507843,-4.146810,5.683706,4.714463,6.526514,5.194909,6.550733,-0.04986,0.10246,3.27708
0.469,0,1,6.534238,0.000000,5.503439,-4.222406,5.680310,4.715340,6.515370,5.197193,6.552990,-0.02143,0.08846,3.27685
0.470,0,1,6.529813,0.000000,5.499142,-4.298002,5.676915,4.716217,6.504227,5.199477,6.555248,0.00175,0.10535,3.27680
0.471,0,1,6.525333,0.000000,5.495070,-4.373598,5.673519,4.717094,6.493084,5.201761,6.557505,0.02829,0.10253,3.27733
0.472,0,1,6.520772,0.000000,5.491179,-4.451912,5.669743,4.718010,6.481705,5.204118,6.559830,0.05373,0.09203,3.27755
0.473,0,1,6.516043,0.000000,5.487673,-4.538739,5.664778,4.719045,6.469587,5.206704,6.562364,0.08502,0.11151,3.27671
0.474,0,1,6.511276,0.000000,5.484415,-4.625565,5.659812,4.720081,6.457470,5.209290,6.564898,0.13064,0.10414,3.27612
0.475,0,1,6.506431,0.000000,5.481677,-4.712392,5.654847,4.721116,6.445352,5.211875,6.567432,0.15492,0.08365,3.27634
0.476,0,1,6.501596,0.000000,5.479222,-4.799641,5.649793,4.722184,6.433186,5.214530,6.569966,0.18389,0.12028,3.27657
0.477,0,1,6.496783,0.000000,5.477363,-4.888213,5.644462,4.723351,6.420868,5.217403,6.572503,0.20776,0.11133,3.27680
0.478,0,1,6.491924,0.000000,5.475807,-4.976786,5.639130,4.724519,6.408550,5.220276,6.575039,0.23385,0.08798,3.27700
0.479,0,1,6.486967,0.000000,5.474890,-5.065358,5.633798,4.725686,6.396232,5.223148,6.577576,0.25728,0.11577,3.27707
0.480,0,1,6.481911,0.000000,5.474308,-5.137130,5.628516,4.726917,6.383730,5.225915,6.580104,0.29080,0.11494,3.27708
0.481,0,1,6.476643,0.000000,5.474430,-5.156275,5.623391,4.728346,6.370654,5.228351,6.582605,0.34066,0.09077,3.27685
0.482,0,1,6.471363,0.000000,5.474922,-5.175421,5.618266,4.729775,6.357576,5.230787,6.585106,0.35984,0.10587,3.27665
0.483,0,1,6.466057,0.000000,5.476191,-5.194566,5.613140,4.731204,6.344500,5.233222,6.587607,0.38669,0.12212,3.27658
0.484,0,1,6.460849,0.000000,5.477841,-5.183816,5.607933,4.732750,6.331551,5.235636,6.590222,0.40859,0.09733,3.27654
0.485,0,1,6.455847,0.000000,5.480293,-5.079426,5.602466,4.734661,6.319006,5.237984,6.593190,0.43567,0.09585,3.27661
0.486,0,1,6.450973,0.000000,5.483112,-4.975036,5.597000,4.736572,6.306462,5.240332,6.596159,0.45965,0.12699,3.27667
0.487,0,1,6.446367,0.000000,5.486705,-4.870646,5.591533,4.738483,6.293917,5.242680,6.599128,0.48882,0.10011,3.27667
0.488,0,1,6.441886,0.000000,5.490644,-4.730642,5.585947,4.740474,6.281654,5.245084,6.602152,0.53358,0.08098,3.27665
0.489,0,1,6.437668,0.000000,5.495314,-4.479088,5.579988,4.742715,6.270274,5.247667,6.605352,0.55693,0.12037,3.27658
0.490,0,1,6.433526,0.000000,5.500315,-4.227534,5.574028,4.744956,6.258893,5.250250,6.608552,0.58099,0.10383,3.27652
0.491,0,1,6.429545,0.000000,5.506012,-3.975980,5.568069,4.747198,6.247512,5.252833,6.611752,0.60528,0.07381,3.27652
0.492,0,1,6.425599,0.000000,5.512031,-3.688517,5.562780,4.749398,6.236410,5.255219,6.614847,0.62832,0.11648,3.27664
0.493,0,1,6.421726,0.000000,5.518725,-3.288580,5.559595,4.751470,6.226181,5.256983,6.617613,0.65136,0.10634,3.27718
0.494,0,1,6.417938,0.000000,5.525734,-2.888643,5.556409,4.753541,6.215952,5.258748,6.620379,0.67777,0.08027,3.27746
0.495,0,1,6.414326,0.000000,5.533403,-2.488706,5.553223,4.755613,6.205723,5.260512,6.623146,0.72084,0.11048,3.27693
0.496,0,1,6.410869,0.000000,5.541371,-2.070753,5.550501,4.757637,6.196026,5.262077,6.625839,0.74453,0.10981,3.27647
0.497,0,1,6.407737,0.000000,5.549972,-1.596372,5.549235,4.759506,6.187994,5.263015,6.628304,0.76852,0.08139,3.27624
0.498,0,1,6.404813,0.000000,5.558856,-1.121991,5.547969,4.761375,6.179961,5.263953,6.630768,0.78806,0.10154,3.27619
0.499,0,1,6.402325,0.000000,5.568337,-0.647610,5.546703,4.763244,6.171929,5.264891,6.633234,0.80941,0.10672,3.27672
0.500,0,1,6.400073,0.000000,5.578079,-0.170133,5.545889,4.765069,6.164459,5.265581,6.635767,0.83366,0.08626,3.27701
0.501,0,1,6.398314,0.000000,5.588368,0.317043,5.546492,4.766757,6.158752,5.265492,6.638517,0.85626,0.09651,3.27647
0.502,0,1,6.396724,0.000000,5.598882,0.804219,5.547095,4.768445,6.153045,5.265404,6.641267,0.87910,0.10833,3.27601
0.503,0,1,6.395483,0.000000,5.609868,1.291395,5.547698,4.770133,6.147338,5.265315,6.644017,0.91660,0.08474,3.27578
0.504,0,1,6.394349,0.000000,5.621035,1.758455,5.548956,4.771786,6.141885,5.264917,6.646947,0.93607,0.08565,3.27580
0.505,0,1,6.393436,0.000000,5.632584,2.162505,5.552265,4.773332,6.137225,5.263551,6.650442,0.95635,0.11040,3.27664
0.506,0,1,6.392721,0.000000,5.644274,2.566555,5.555574,4.774879,6.132566,5.262184,6.653938,0.97330,0.09009,3.27712
0.507,0,1,6.392420,0.000000,5.656263,2.970605,5.558883,4.776425,6.127906,5.260818,6.657433,0.99658,0.07532,3.27644
0.508,0,1,6.392407,0.000000,5.668363,3.352571,5.562418,4.777978,6.123812,5.258707,6.661086,1.01367,0.10594,3.27593
0.509,0,1,6.393001,0.000000,5.680698,3.665369,5.566665,4.779552,6.121488,5.254266,6.665230,1.03622,0.09427,3.27600
0.510,0,1,6.393784,0.000000,5.693108,3.978167,5.570911,4.781126,6.119164,5.249825,6.669374,1.07068,0.07947,3.27612
0.511,0,1,6.394964,0.000000,5.705674,4.290965,5.575158,4.782701,6.116839,5.245384,6.673518,1.08857,0.10808,3.27634
0.512,0,1,6.396205,0.000000,5.718250,4.577671,5.579688,4.784297,6.114769,5.240416,6.677685,1.10417,0.10258,3.27661
0.513,0,1,6.397579,0.000000,5.730848,4.782651,5.585105,4.785962,6.113494,5.233799,6.681923,1.12085,0.09119,3.27699
0.514,0,1,6.399017,0.000000,5.743382,4.987632,5.590523,4.787627,6.112220,5.227182,6.686161,1.13912,0.11164,3.27725
0.515,0,1,6.400591,0.000000,5.755782,5.192612,5.595941,4.789293,6.110946,5.220566,6.690399,1.15428,0.11403,3.27709
0.516,0,1,6.402244,0.000000,5.768065,5.374154,5.601470,4.790951,6.110021,5.213486,6.694439,1.17076,0.09923,3.27705
0.517,0,1,6.404062,0.000000,5.780106,5.482279,5.607352,4.792586,6.110192,5.204957,6.697860,1.18805,0.10937,3.27735
0.518,0,1,6.405868,0.803321,5.791980,5.590404,5.613233,4.794222,6.110363,5.196428,6.701281,1.21626,0.11469,3.27752
0.519,1,1,6.407645,3.298105,5.803507,5.698529,5.619115,4.795857,6.110535,5.187899,6.704702,1.22633,0.10081,3.27721
0.520,1,1,6.409370,4.988294,5.814804,5.790906,5.625112,4.797370,6.110992,5.179113,6.707985,1.24612,0.11591,3.27696
0.521,1,1,6.410987,4.984331,5.825615,5.833959,5.631473,4.798498,6.112345,5.169524,6.710836,1.26061,0.11967,3.27688
0.522,1,1,6.412893,4.980209,5.836139,5.877010,5.637834,4.799626,6.113698,5.159935,6.713687,1.27309,0.10495,3.27682
0.523,1,1,6.415407,4.975750,5.846054,5.920063,5.644195,4.800754,6.115052,5.150347,6.716539,1.28712,0.12473,3.27682
0.524,1,1,6.418536,4.971113,5.855640,5.958972,5.650410,4.801817,6.117996,5.140502,6.719245,1.30257,0.11821,3.27684
0.525,1,1,6.422960,4.966098,5.864534,5.984908,5.656165,4.802677,6.125923,5.129859,6.721498,1.32278,0.09973,3.27692
0.526,1,1,6.427782,4.961156,5.873072,6.010843,5.661920,4.803537,6.133851,5.119215,6.723752,1.33638,0.12767,3.27705
0.527,1,1,6.433442,4.956367,5.880861,6.036779,5.667675,4.804397,6.141778,5.108572,6.726006,1.34614,0.10350,3.27735
0.528,1,1,6.439189,4.951784,5.888276,6.060881,5.673501,4.805202,6.150250,5.097892,6.728169,1.35816,0.08783,3.27745
0.529,1,1,6.445124,4.947631,5.894903,6.079242,5.679547,4.805836,6.160429,5.087098,6.730050,1.36708,0.12815,3.27684
0.530,1,1,6.451115,4.942927,5.901151,6.097603,5.685594,4.806469,6.170608,5.076303,6.731931,1.37578,0.10745,3.27646
0.531,1,1,6.457226,4.937061,5.906599,6.115963,5.691641,4.807103,6.180786,5.065509,6.733813,1.38557,0.08339,3.27684
0.532,1,1,6.463420,4.930337,5.911667,6.131811,5.697630,4.807643,6.191206,5.054761,6.735627,1.39771,0.12235,3.27709
0.533,1,1,6.469788,4.921805,5.915936,6.139788,5.703440,4.807891,6.202380,5.044161,6.737233,1.41469,0.08860,3.27694
0.534,1,1,6.476169,4.915269,5.919827,6.147765,5.709250,4.808139,6.213553,5.033561,6.738839,1.42036,0.08366,3.27677
0.535,1,1,6.482578,4.912934,5.922924,6.155742,5.715061,4.808387,6.224728,5.022961,6.740445,1.42758,0.11178,3.27654
0.536,1,1,6.488920,4.914898,5.925652,6.154718,5.721170,4.808566,6.235852,5.020352,6.741944,1.43461,0.08656,3.27640
0.537,1,1,6.495121,4.925915,5.927605,6.125503,5.728219,4.808524,6.246820,5.042772,6.743111,1.44191,0.08968,3.27656
0.538,1,1,6.501242,4.937044,5.929219,6.096286,5.735266,4.808482,6.257788,5.065191,6.744277,1.44691,0.10398,3.27667
0.539,1,1,6.507195,4.948408,5.930121,6.067070,5.742314,4.808440,6.268756,5.087611,6.745443,1.45343,0.09253,3.27667
0.540,1,1,6.513078,4.955321,5.930727,6.016699,5.749114,4.808339,6.279709,5.101504,6.746415,1.46225,0.09250,3.27660
0.541,1,1,6.518811,4.952864,5.930711,5.900068,5.755135,4.808051,6.290615,5.088688,6.746777,1.46756,0.10886,3.27630
0.542,1,1,6.524484,4.947959,5.930432,5.783437,5.761155,4.807764,6.301519,5.075872,6.747139,1.47059,0.09560,3.27612
0.543,1,1,6.530033,4.937901,5.929598,5.666805,5.767176,4.807477,6.312425,5.063056,6.747501,1.47317,0.08586,3.27634
0.544,1,1,6.535528,4.928542,5.928526,5.526564,5.773065,4.807050,6.323291,5.050257,6.747709,1.47790,0.10969,3.27659
0.545,1,1,6.540909,4.920650,5.926951,5.312373,5.778542,4.806189,6.334039,5.037510,6.747438,1.47925,0.09921,3.27690
0.546,1,1,6.546205,4.913408,5.925165,5.098181,5.784019,4.805327,6.344786,5.024763,6.747167,1.48176,0.08635,3.27709
0.547,1,1,6.551321,4.907535,5.922931,4.883989,5.789496,4.804466,6.355533,5.012017,6.746895,1.48424,0.11716,3.27694
0.548,1,1,6.556330,4.901536,5.920509,4.649693,5.794788,4.803632,6.366124,4.999403,6.746529,1.48449,0.10896,3.27681
0.549,1,1,6.561115,4.895272,5.917690,4.352425,5.799500,4.802884,6.376228,4.987205,6.745864,1.48674,0.09418,3.27673
0.550,1,1,6.565861,4.888884,5.914691,4.055156,5.804212,4.802136,6.386332,4.975007,6.745200,1.48485,0.11694,3.27671
0.551,1,1,6.570525,4.882232,5.911314,3.757888,5.808924,4.801389,6.396436,4.962809,6.744536,1.48417,0.11625,3.27686
0.552,1,1,6.575174,4.875643,5.907763,3.452026,5.813250,4.800665,6.406384,4.950687,6.743729,1.48235,0.10343,3.27701
0.553,1,1,6.579790,4.869188,5.903846,3.119246,5.816368,4.800016,6.415843,4.938801,6.742476,1.48123,0.11999,3.27717
0.554,1,1,6.584100,4.862844,5.899770,2.786465,5.819485,4.799366,6.425303,4.926915,6.741223,1.47795,0.12406,3.27714
0.555,1,1,6.587769,4.856737,5.895358,2.453685,5.822603,4.798717,6.434763,4.915029,6.739970,1.47662,0.10393,3.27653
0.556,1,1,6.590999,4.850744,5.890796,2.125914,5.825152,4.798173,6.443974,4.903360,6.738528,1.47347,0.10938,3.27601
0.557,1,1,6.593305,4.844994,5.885921,1.813832,5.825920,4.797962,6.452404,4.892370,6.736496,1.46771,0.11794,3.27578
0.558,1,1,5.533095,4.839333,5.880898,1.501749,5.826688,4.797750,6.460835,4.881380,6.734465,1.46176,0.09267,3.27580
0.559,1,1,2.235661,4.833859,5.875559,1.189667,5.827456,4.797537,6.469266,4.870390,6.732433,1.45717,0.10538,3.27664
0.560,1,0,0.000000,4.828447,5.870087,0.893074,5.828133,4.797321,6.477329,4.859614,6.733036,1.45209,0.11244,3.27723
0.561,1,0,0.000000,4.823166,5.864336,0.645000,5.828524,4.797091,6.484239,4.849510,6.741893,1.44833,0.09243,3.27700
0.562,1,0,0.000000,4.817952,5.858503,0.396925,5.828915,4.796861,6.491149,4.839405,6.750750,1.44224,0.10054,3.27679
0.563,1,0,0.000000,4.812882,5.852499,0.148850,5.829306,4.796631,6.498059,4.829300,6.759607,1.43545,0.10878,3.27664
0.564,1,0,0.000000,4.807908,5.846476,-0.079609,5.829380,4.796412,6.504689,4.819525,6.765419,1.42523,0.09032,3.27656
0.565,1,0,0.000000,4.803136,5.840412,-0.246628,5.828456,4.796227,6.510441,4.810782,6.761694,1.41169,0.10176,3.27671
0.566,1,0,0.000000,4.798548,5.834386,-0.413648,5.827533,4.796041,6.516193,4.802040,6.757969,1.40447,0.09966,3.27684
0.567,1,0,0.000000,4.794345,5.828442,-0.580668,5.826610,4.795856,6.521945,4.793297,6.754244,1.39688,0.08465,3.27692
0.568,1,0,0.000000,4.790401,5.822591,-0.732839,5.825634,4.795635,6.527267,4.785269,6.750435,1.38841,0.09908,3.27701
0.569,1,0,0.000000,4.787000,5.816940,-0.838500,5.824493,4.795297,6.531240,4.779479,6.746367,1.37665,0.10756,3.27717
0.570,1,0,0.000000,4.783800,5.811441,-0.944162,5.823351,4.794959,6.535213,4.773688,6.742299,1.36819,0.09649,3.27728
0.571,1,0,0.000000,4.781024,5.806263,-1.049824,5.822210,4.794621,6.539186,4.767898,6.738231,1.35791,0.11354,3.27728
0.572,1,0,0.000000,4.778376,5.801293,-1.149899,5.821043,4.794223,6.542661,4.762620,6.734046,1.34369,0.11776,3.27721
0.573,1,0,0.000000,4.775997,5.796757,-1.232476,5.819798,4.793637,6.544574,4.758945,6.729498,1.32407,0.10334,3.27691
0.574,1,0,0.000000,4.773767,5.792467,-1.315054,5.818552,4.793050,6.546487,4.755270,6.724949,1.30940,0.11753,3.27665
0.575,1,0,0.000000,4.771847,5.788696,-1.397631,5.817307,4.792464,6.548399,4.751596,6.720400,1.29925,0.11898,3.27658
0.576,1,0,0.000000,4.770106,5.785200,-1.473161,5.816035,4.791866,6.549679,4.748418,6.715964,1.28869,0.10175,3.27650
0.577,1,0,0.000000,4.768740,5.782282,-1.526616,5.814682,4.791233,6.548975,4.746799,6.711881,1.26932,0.11898,3.27643
0.578,1,0,0.000000,4.767518,5.779660,-1.580071,5.813329,4.790599,6.548272,4.745179,6.707798,1.26024,0.11999,3.27630
0.579,1,0,0.000000,4.766594,5.777659,-1.633527,5.811976,4.789965,6.547568,4.743560,6.703714,1.24486,0.09636,3.27599
0.580,1,0,0.000000,4.765778,5.775953,-1.677617,5.810409,4.789330,6.546503,4.742327,6.699527,1.21769,0.10526,3.27590
0.581,1,0,0.000000,4.765185,5.774866,-1.692374,5.808172,4.788690,6.544306,4.742306,6.695014,1.20224,0.11302,3.27651
0.582,1,0,0.000000,4.764749,5.774045,-1.707132,5.805935,4.788050,6.542109,4.742284,6.690502,1.18694,0.08599,3.27701
0.583,1,0,0.000000,4.764641,5.773783,-1.721889,5.803698,4.787409,6.539912,4.742263,6.685989,1.16812,0.08997,3.27717
0.584,1,0,0.000000,4.764705,5.773755,-1.720245,5.801507,4.786728,6.537356,4.742592,6.681464,1.15431,0.10531,3.27711
0.585,1,0,0.000000,4.765131,5.774216,-1.667232,5.799460,4.785918,6.533673,4.744019,6.676898,1.13764,0.09106,3.27634
0.586,1,0,0.000000,4.765487,5.774881,-1.614219,5.797413,4.785108,6.529990,4.745445,6.672333,1.11722,0.08485,3.27579
0.587,1,0,0.000000,4.765696,5.775974,-1.561205,5.795366,4.784298,6.526307,4.746871,6.667767,1.08590,0.10999,3.27594
0.588,1,0,0.000000,4.765720,5.777239,-1.490267,5.793429,4.783454,6.522236,4.748496,6.663197,1.06827,0.09598,3.27610
0.589,1,0,0.000000,4.765356,5.778865,-1.363182,5.791838,4.782504,6.516951,4.750742,6.658609,1.05062,0.07895,3.27625
0.590,1,0,0.000000,4.765594,5.780629,-1.236098,5.790246,4.781554,6.511666,4.752988,6.654022,1.02959,0.11298,3.27646
0.591,1,0,0.000000,4.767099,5.782684,-1.109013,5.788654,4.780604,6.506381,4.755234,6.649435,1.01293,0.10472,3.27684
0.592,1,0,0.000000,4.769528,5.784855,-0.967220,5.787251,4.779798,6.500993,4.757503,6.644748,0.99449,0.07680,3.27706
0.593,1,0,0.000000,4.773899,5.787271,-0.779356,5.786441,4.779445,6.495286,4.759847,6.639752,0.97204,0.11179,3.27675
0.594,1,0,0.000000,4.776262,5.789793,-0.591492,5.785632,4.779091,6.489579,4.762190,6.634755,0.93599,0.10746,3.27659
0.595,1,0,0.000000,4.774399,5.792533,-0.403628,5.784822,4.778737,6.483871,4.764534,6.629759,0.91549,0.08579,3.27690
0.596,1,0,0.000000,4.768153,5.795365,-0.213812,5.784235,4.778394,6.478170,4.758799,6.624857,0.89659,0.11660,3.27709
0.597,1,0,0.000000,4.752678,5.798388,-0.017882,5.784346,4.778084,6.472488,4.727760,6.620255,0.87287,0.11733,3.27694
