"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.536,0,1,4.196235,4.085250,0.000000,3.614414,3.795792,2.680729,3.778262,3.076257,4.392123,1.48202,0.08738,3.27694
0.537,0,1,4.344548,4.084298,0.000000,3.618516,3.806236,2.678379,3.777082,3.081854,4.391484,1.48251,0.10472,3.27709
0.538,0,1,4.467229,4.083270,0.000000,3.623230,3.816472,2.675619,3.775648,3.084424,4.390747,1.47926,0.09691,3.27713
0.539,0,1,4.581092,4.082225,0.000000,3.628156,3.826664,2.672718,3.774127,3.085952,4.389976,1.47805,0.08682,3.27713
0.540,0,1,4.694954,4.081026,0.000000,3.633082,3.836326,2.669817,3.772605,3.087481,4.389205,1.47360,0.10165,3.27679
0.541,0,1,4.808816,4.079792,0.000000,3.638007,3.845876,2.666917,3.771084,3.089009,4.388434,1.46761,0.11678,3.27634
0.542,0,1,4.883533,4.078347,0.000000,3.643066,3.854540,2.662990,3.769695,3.089832,4.386962,1.46309,0.10033,3.27655
0.543,0,1,4.944781,4.076856,0.000000,3.648170,3.863014,2.658710,3.768351,3.090412,4.385249,1.45745,0.11279,3.27701
0.544,0,1,5.006028,4.075308,0.000000,3.653274,3.870384,2.654430,3.767008,3.090992,4.383536,1.45287,0.11528,3.27685
0.545,0,1,5.067276,4.073748,0.000000,3.658379,3.877518,2.650151,3.765664,3.091573,4.381823,1.44946,0.09358,3.27647
0.546,0,1,5.068486,4.072324,0.000000,3.663742,3.883367,2.645568,3.764577,3.092212,4.380290,1.44250,0.08542,3.27654
0.547,0,1,5.049039,4.070930,0.000000,3.669195,3.888942,2.640882,3.763578,3.092873,4.378819,1.43915,0.10323,3.27676
0.548,0,1,5.029592,4.069779,0.000000,3.674648,3.893049,2.636195,3.762579,3.093533,4.377349,1.42401,0.11099,3.27655
0.549,0,1,5.010145,4.068679,0.000000,3.680101,3.896843,2.631508,3.761580,3.094193,4.375878,1.41372,0.09007,3.27616
0.550,0,1,4.922783,4.067822,0.000000,3.685506,3.898987,2.626273,3.760703,3.094142,4.374808,1.40460,0.10963,3.27657
0.551,0,1,4.812054,4.067016,0.000000,3.690894,3.900779,2.620849,3.759868,3.093845,4.373876,1.39526,0.12189,3.27725
0.552,0,1,4.701325,4.066092,0.000000,3.696281,3.900759,2.615425,3.759033,3.093549,4.372943,1.38952,0.10796,3.27721
0.553,0,1,4.590595,4.065144,0.000000,3.701669,3.900351,2.610001,3.758198,3.093253,4.372011,1.37683,0.11085,3.27691
0.554,0,1,4.414062,4.063742,0.000000,3.706467,3.898006,2.605137,3.757190,3.092241,4.370126,1.36827,0.10968,3.27688
0.555,0,1,4.214887,4.062243,0.000000,3.711062,3.895247,2.600467,3.756121,3.090983,4.367912,1.35341,0.09889,3.27696
0.556,0,1,4.015712,4.060526,0.000000,3.715657,3.890579,2.595796,3.755052,3.089725,4.365699,1.33770,0.07790,3.27698
0.557,0,1,3.816537,4.058763,0.000000,3.720252,3.885503,2.591126,3.753984,3.088467,4.363485,1.32621,0.09957,3.27698
0.558,0,1,3.571888,4.057101,0.000000,3.723821,3.878668,2.586682,3.753030,3.086477,4.361219,1.31313,0.10805,3.27726
0.559,0,1,3.311592,4.055460,0.000000,3.727036,3.871457,2.582315,3.752116,3.084235,4.358935,1.30090,0.08903,3.27764
0.560,0,1,3.051296,4.053883,0.000000,3.730252,3.862996,2.577949,3.751202,3.081993,4.356651,1.28653,0.09059,3.27757
0.561,0,1,2.791000,4.052320,0.000000,3.733468,3.854267,2.573583,3.750288,3.079751,4.354366,1.27672,0.11368,3.27734
0.562,0,1,2.510561,4.050739,0.000000,3.736045,3.844800,2.570378,3.749362,3.077293,4.352265,1.25719,0.12050,3.27700
0.563,0,1,2.223191,4.049156,0.000000,3.738402,3.835175,2.567573,3.748432,3.074761,4.350227,1.23284,0.09384,3.27662
0.564,0,1,1.935821,4.047724,0.000000,3.740759,3.824890,2.564768,3.747502,3.072228,4.348189,1.21706,0.07518,3.27686
0.565,0,1,1.648451,4.046324,0.000000,3.743116,3.814463,2.561963,3.746571,3.069696,4.346151,1.20187,0.09169,3.27731
0.566,0,1,1.364439,4.045189,0.000000,3.744324,3.803398,2.561373,3.745667,3.066436,4.344512,1.18412,0.10714,3.27760
0.567,0,1,1.081582,4.044110,0.000000,3.745136,3.792196,2.561545,3.744771,3.062927,4.343009,1.16917,0.10540,3.27783
0.568,0,1,0.798726,4.042849,0.000000,3.745947,3.780678,2.561718,3.743875,3.059417,4.341506,1.15453,0.09079,3.27750
0.569,0,1,0.515870,4.041548,0.000000,3.746759,3.769093,2.561890,3.742980,3.055907,4.340004,1.13546,0.10746,3.27697
0.570,0,1,0.249201,4.039759,0.000000,3.746798,3.757534,2.563866,3.741920,3.052052,4.338189,1.10397,0.11215,3.27694
0.571,0,1,-0.011899,4.037866,0.000000,3.746570,3.745980,2.566462,3.740803,3.048079,4.336267,1.08374,0.10311,3.27709
0.572,0,1,-0.272998,4.036541,0.000000,3.746343,3.734497,2.569058,3.739687,3.044106,4.334344,1.06967,0.08847,3.27685
0.573,0,1,-0.534098,4.035336,0.000000,3.746115,3.723028,2.571654,3.738570,3.040133,4.332421,1.05256,0.09194,3.27647
0.574,0,1,-0.773598,4.035216,0.000000,3.745179,3.711633,2.576390,3.737733,3.036648,4.330124,1.03252,0.11134,3.27710
0.575,0,1,-1.005666,4.035326,0.000000,3.743999,3.700253,2.581862,3.736991,3.033331,4.327699,1.01329,0.11214,3.27809
0.576,0,1,-1.237734,4.032859,0.000000,3.742820,3.689139,2.587335,3.736249,3.030014,4.325274,0.98920,0.09255,3.27779
0.577,0,1,-1.469802,4.029841,0.000000,3.741640,3.678081,2.592807,3.735507,3.026696,4.322848,0.95443,0.07888,3.27703
0.578,0,1,-1.669997,4.021336,0.000000,3.739849,3.667492,2.601096,3.734498,3.023644,4.308947,0.93485,0.10646,3.27688
0.579,0,1,-1.859224,4.011658,0.000000,3.737847,3.657003,2.610355,3.733397,3.020684,4.291098,0.91550,0.10588,3.27696
0.580,0,1,-2.048452,4.002277,0.000000,3.735844,3.646990,2.619614,3.732296,3.017723,4.273249,0.89592,0.09587,3.27754
0.581,0,1,-2.237679,3.992959,0.000000,3.733842,3.637079,2.628872,3.731194,3.014762,4.255400,0.87436,0.08120,3.27830
0.582,0,0,-2.386972,2.346896,0.000000,3.731123,3.627654,2.641057,3.729711,3.011421,4.253582,0.85266,0.10785,3.27772
0.583,0,0,-2.522524,0.351236,0.000000,3.728157,3.618333,2.654247,3.728095,3.007950,4.257280,0.82716,0.11820,3.27665
0.584,0,0,-2.658076,0.000000,0.000000,3.725190,3.609772,2.667438,3.726480,3.004478,4.260978,0.78653,0.10401,3.27665
0.585,0,0,-2.793628,0.000000,0.000000,3.722224,3.601373,2.680629,3.724864,3.001007,4.264676,0.76718,0.08837,3.27703
0.586,0,0,-2.881354,0.000000,0.000000,3.719062,3.594044,2.695698,3.723010,2.997870,4.271110,0.74183,0.09728,3.27730
0.587,0,0,-2.952622,0.000000,0.000000,3.715832,3.586943,2.711413,3.721073,2.994849,4.278484,0.72238,0.10134,3.27753
0.588,0,0,-3.023890,0.000000,0.000000,3.712603,3.581051,2.727128,3.719137,2.991828,4.285859,0.70030,0.08844,3.27697
0.589,0,0,-3.095159,0.000000,0.000000,3.709374,3.575418,2.742842,3.717200,2.988808,4.293234,0.67458,0.08853,3.27613
0.590,0,0,-3.107510,0.000000,0.000000,3.705956,3.571086,2.759352,3.715535,2.986082,4.305493,0.64510,0.11355,3.27630
0.591,0,0,-3.099587,0.000000,0.000000,3.702473,3.567033,2.776135,3.713962,2.983457,4.319432,0.60604,0.11862,3.27684
0.592,0,0,-3.091665,0.000000,0.000000,3.698991,3.564372,2.792919,3.712389,2.980833,4.333372,0.58082,0.09022,3.27698
0.593,0,0,-3.083742,0.000000,0.000000,3.695508,3.562010,2.809702,3.710817,2.978208,4.347311,0.56058,0.07744,3.27698
0.594,0,0,-3.023015,0.000000,0.000000,3.692233,3.561084,2.826718,3.709164,2.975300,4.362471,0.53557,0.09686,3.27692
0.595,0,0,-2.944118,0.000000,0.000000,3.689029,3.560465,2.843813,3.707484,2.972294,4.378049,0.50908,0.10027,3.27685
0.596,0,0,-2.865222,0.000000,0.000000,3.685825,3.561103,2.860909,3.705804,2.969288,4.393627,0.48315,0.09300,3.27688
0.597,0,0,-2.786325,0.000000,0.000000,3.682621,3.562010,2.878004,3.704123,2.966282,4.409205,0.43638,0.10000,3.27696
0.598,0,0,-2.664718,0.000000,0.000000,3.679657,3.563999,2.895334,3.702499,2.962952,4.424231,0.40942,0.11524,3.27715
0.599,0,0,-2.528414,0.000000,0.000000,3.676774,3.566218,2.912744,3.700894,2.959511,4.439065,0.38610,0.10100,3.27737
0.600,0,0,-2.392111,0.000000,0.000000,3.673892,3.569638,2.930155,3.699288,2.956070,4.453899,0.36109,0.08497,3.27738
0.601,0,0,-2.255808,0.000000,0.000000,3.671009,3.573314,2.947565,3.697683,2.952629,4.468734,0.33625,0.09719,3.27730
0.602,0,0,-2.093713,0.000000,0.000000,3.668983,3.578250,2.964734,3.695678,2.950006,4.484196,0.31434,0.10598,3.27739
0.603,0,0,-1.922745,0.000000,0.000000,3.667252,3.583455,2.981819,3.693534,2.947664,4.499875,0.27977,0.08766,3.27755
0.604,0,0,-1.751776,0.000000,0.000000,3.665521,3.589348,2.998905,3.691391,2.945322,4.515554,0.23340,0.08514,3.27776
0.605,0,0,-1.580808,0.000000,0.000000,3.663790,3.595388,3.015991,3.689247,2.942981,4.531233,0.20960,0.11200,3.27798
0.606,0,0,-1.406777,0.000000,0.000000,3.662396,3.601519,3.032562,3.687491,2.941055,4.546239,0.18298,0.11604,3.27760
0.607,0,0,-1.231692,0.000000,0.000000,3.661119,3.607670,3.048955,3.685869,2.939271,4.561014,0.15719,0.09669,3.27699
0.608,0,0,-1.056607,0.000000,0.000000,3.659841,3.614027,3.065348,3.684246,2.937488,4.575788,0.13002,0.10022,3.27682
0.609,0,0,-0.881522,0.000000,0.000000,3.658563,3.620429,3.081742,3.682623,2.935705,4.590562,0.10729,0.10699,3.27682
0.610,0,0,-0.710848,0.000000,0.000000,3.657965,3.627235,3.095825,3.680830,2.933769,4.604507,0.05406,0.09069,3.27694
0.611,0,0,-0.541691,0.000000,0.000000,3.657601,3.634127,3.109113,3.678978,2.931780,4.618167,0.02853,0.09260,3.27709
0.612,0,0,-0.372534,0.000000,0.000000,3.657236,3.641098,3.122401,3.677125,2.929790,4.631826,0.00473,0.11290,3.27685
0.613,0,0,-0.203377,0.000000,0.000000,3.656872,3.648086,3.135688,3.675273,2.927801,4.645486,-0.02230,0.11199,3.27647
0.614,0,0,-0.052569,0.000000,0.000000,3.656986,3.654786,3.146236,3.673402,2.925024,4.669473,-0.04959,0.09093,3.27676
0.615,0,0,0.091927,0.000000,0.000000,3.657266,3.661424,3.155840,3.671525,2.921975,4.697013,-0.07629,0.10688,3.27729
0.616,0,0,0.236422,0.000000,0.000000,3.657545,3.667885,3.165444,3.669647,2.918926,4.724554,-0.10618,0.11501,3.27772
0.617,0,0,0.380917,0.000000,0.000000,3.657825,3.674308,3.175049,3.667769,2.915878,4.752094,-0.15558,0.08788,3.27810
0.618,1,0,0.516865,0.000000,1.256739,3.658396,3.680745,3.181902,3.666108,2.913117,4.763402,-0.17703,0.08587,3.27753
0.619,1,0,0.649871,0.000000,2.781907,3.659068,3.687186,3.187809,3.664521,2.910456,4.769125,-0.20267,0.09737,3.27661
0.620,1,0,0.782878,0.000000,3.051329,3.659739,3.693592,3.193716,3.662934,2.907794,4.774848,-0.22980,0.10136,3.27665
0.621,1,0,0.915884,0.000000,3.052533,3.660411,3.699990,3.199623,3.661347,2.905133,4.780571,-0.25806,0.08824,3.27703
0.622,1,0,1.032036,0.000000,3.052797,3.661533,3.706237,3.203277,3.659900,2.901756,4.783114,-0.28768,0.11211,3.27747
0.623,1,0,1.142388,0.000000,3.052861,3.662810,3.712453,3.206157,3.658502,2.898133,4.784564,-0.33204,0.11859,3.27792
0.624,1,0,1.252739,0.000000,3.052259,3.664087,3.718408,3.209036,3.657103,2.894510,4.786013,-0.35889,0.08802,3.27743
0.625,1,0,1.363091,0.000000,3.051516,3.665365,3.724307,3.211916,3.655705,2.890887,4.787463,-0.38516,0.10416,3.27659
0.626,1,0,1.455009,0.000000,3.050415,3.666892,3.729870,3.212645,3.653953,2.887722,4.784170,-0.40710,0.10904,3.27670
0.627,1,0,1.540584,0.000000,3.049236,3.668506,3.735361,3.212635,3.652080,2.884716,4.779246,-0.43084,0.09285,3.27716
0.628,1,0,1.626159,0.000000,3.047554,3.670120,3.740577,3.212625,3.650207,2.881709,4.774323,-0.46202,0.07216,3.27723
0.629,1,0,1.711734,0.000000,3.045765,3.671734,3.745735,3.212614,3.648334,2.878702,4.769399,-0.50578,0.09456,3.27715
0.630,1,0,1.774849,0.000000,3.043301,3.673732,3.750649,3.210601,3.646558,2.875682,4.763021,-0.53188,0.11707,3.27724
0.631,1,0,1.830237,0.000000,3.040693,3.675863,3.755512,3.207900,3.644816,2.872658,4.756142,-0.55748,0.10475,3.27739
0.632,1,0,1.885624,0.000000,3.037695,3.677994,3.759858,3.205198,3.643073,2.869634,4.749263,-0.57806,0.10692,3.27716
0.633,1,0,1.941012,0.000000,3.034614,3.680124,3.764093,3.202496,3.641331,2.866609,4.742384,-0.60240,0.11249,3.27677
0.634,1,0,1.966650,0.000000,3.031475,3.682261,3.767532,3.198755,3.640178,2.864095,4.736274,-0.63103,0.10703,3.27695
0.635,1,0,1.982052,0.000000,3.028322,3.684400,3.770801,3.194657,3.639229,2.861756,4.730429,-0.67190,0.08796,3.27733
0.636,1,0,1.997453,0.000000,3.025069,3.686539,3.773361,3.190559,3.638280,2.859417,4.724583,-0.69359,0.08474,3.27738
0.637,1,0,2.012855,0.000000,3.021794,3.688678,3.775769,3.186461,3.637330,2.857079,4.718738,-0.71724,0.09946,3.27730
0.638,1,0,2.005377,0.000000,3.018310,3.690763,3.777629,3.181772,3.637683,2.854736,4.712004,-0.73976,0.10215,3.27700
0.639,1,0,1.990026,0.000000,3.014781,3.692829,3.779371,3.176879,3.638485,2.852392,4.704964,-0.76250,0.09249,3.27662
0.640,1,0,1.974675,0.000000,3.011116,3.694895,3.780596,3.171987,3.639286,2.850048,4.697924,-0.78342,0.10217,3.27680
0.641,1,0,1.959325,0.000000,3.007422,3.696961,3.781710,3.167094,3.640087,2.847705,4.690884,-0.82775,0.11895,3.27718
0.642,1,0,1.920420,0.000000,3.003703,3.698990,3.782272,3.162077,3.643632,2.845367,4.684667,-0.84899,0.10256,3.27695
0.643,1,0,1.873410,0.000000,2.999980,3.701006,3.782717,3.157016,3.648121,2.843032,4.678733,-0.87015,0.07568,3.27649
0.644,1,0,1.826401,0.000000,2.996295,3.703022,3.782461,3.151956,3.652610,2.840698,4.672799,-0.88893,0.09496,3.27659
0.645,1,0,1.779392,0.000000,2.992620,3.705038,3.782055,3.146895,3.657099,2.838362,4.666865,-0.91389,0.10573,3.27690
0.646,1,0,1.704831,0.000000,2.989019,3.706804,3.780805,3.142711,3.664158,2.835372,4.662397,-0.93188,0.10133,3.27675
0.647,1,0,1.620789,0.000000,2.985435,3.708482,3.779376,3.138829,3.672101,2.832156,4.658434,-0.96691,0.09615,3.27645
0.648,1,0,1.536748,0.000000,2.981904,3.710161,3.777149,3.134947,3.680045,2.828940,4.654471,-0.98990,0.11530,3.27609
0.649,1,0,1.452706,0.000000,2.978385,3.711840,3.774751,3.131065,3.687989,2.825724,4.650508,-1.00967,0.11049,3.27571
0.650,1,0,1.341150,0.000000,2.974916,3.713350,3.771630,3.127986,3.698077,2.822035,4.647890,-1.03077,0.09293,3.27616
0.651,1,0,1.220127,0.000000,2.971458,3.714802,3.768353,3.125185,3.708904,2.818183,4.645735,-1.04609,0.10797,3.27693
0.652,1,0,1.099103,0.000000,2.968201,3.716253,3.764313,3.122384,3.719731,2.814332,4.643579,-1.06266,0.10675,3.27702
0.653,1,0,0.978080,0.000000,2.964986,3.717705,3.760111,3.119582,3.730557,2.810480,4.641424,-1.08708,0.08896,3.27687
0.654,1,0,0.833440,0.000000,2.962124,3.718783,3.755102,3.117546,3.743481,2.806976,4.639379,-1.11921,0.07530,3.27682
0.655,1,0,0.680673,0.000000,2.959337,3.719732,3.749922,3.115774,3.757127,2.803592,4.637371,-1.13488,0.10251,3.27682
0.656,1,0,0.527906,0.000000,2.956868,3.720680,3.744023,3.114002,3.770772,2.800207,4.635364,-1.14941,0.11278,3.27671
0.657,1,0,0.375139,0.000000,2.954467,3.721629,3.737971,3.112229,3.784418,2.796822,4.633356,-1.16599,0.09884,3.27656
0.658,1,0,0.221441,0.000000,2.952283,3.721713,3.731363,3.110949,3.799083,2.793645,4.631662,-1.18314,0.10689,3.27691
0.659,1,0,0.067423,0.000000,2.950144,3.721500,3.724637,3.109837,3.814100,2.790540,4.630077,-1.20101,0.11887,3.27745
0.660,1,0,-0.086595,0.000000,2.948052,3.721286,3.717695,3.108726,3.829117,2.787435,4.628491,-1.22855,0.11049,3.27725
0.661,1,0,-0.240614,0.000000,2.945969,3.721073,3.710706,3.107614,3.844134,2.784329,4.626906,-1.24222,0.07892,3.27679
0.662,1,0,-0.381387,0.000000,2.943801,3.720435,3.703844,3.106543,3.860365,2.781115,4.625365,-1.25270,0.08767,3.27701
0.663,1,0,-0.517602,0.000000,2.941615,3.719652,3.697010,3.105485,3.877013,2.777863,4.623840,-1.26710,0.09780,3.27747
0.664,1,0,-0.653817,0.000000,2.939476,3.718868,3.690429,3.104428,3.893661,2.774611,4.622314,-1.28115,0.09440,3.27731
0.665,1,0,-0.790032,0.000000,2.937348,3.718085,3.683902,3.103370,3.910310,2.771358,4.620789,-1.29775,0.10287,3.27693
0.666,1,0,-0.905695,0.000000,2.935439,3.717000,3.677697,3.102661,3.926814,2.768417,4.619776,-1.31838,0.11277,3.27699
0.667,1,0,-1.014286,0.000000,2.933578,3.715810,3.671561,3.102071,3.943267,2.765582,4.618940,-1.33126,0.11022,3.27722
0.668,1,0,-1.122877,0.000000,2.931944,3.714621,3.665814,3.101480,3.959721,2.762748,4.618104,-1.34262,0.08628,3.27728
0.669,1,0,-1.231468,0.000000,2.930359,3.713432,3.660151,3.100890,3.976175,2.759913,4.617269,-1.35319,0.10602,3.27728
0.670,1,0,-1.324695,0.000000,2.928972,3.712130,3.654878,3.100266,3.991946,2.757862,4.615979,-1.36310,0.11067,3.27734
0.671,1,0,-1.412635,0.000000,2.927628,3.710789,3.649689,3.099629,4.007483,2.756082,4.614534,-1.37393,0.09273,3.27742
0.672,1,0,-1.500576,0.000000,2.926491,3.709448,3.644576,3.098993,4.023020,2.754301,4.613088,-1.39080,0.07654,3.27732
0.673,1,0,-1.588516,0.000000,2.925398,3.708108,3.639479,3.098357,4.038558,2.752520,4.611642,-1.39839,0.09972,3.27717
0.674,1,0,-1.674652,0.000000,2.924518,3.706409,3.634138,3.097744,4.053038,2.751431,4.610314,-1.40809,0.11464,3.27719
0.675,1,0,-1.760168,0.000000,2.923683,3.704588,3.628746,3.097140,4.067155,2.750579,4.609026,-1.41644,0.10110,3.27726
0.676,1,0,-1.845683,0.000000,2.923011,3.702767,3.623165,3.096535,4.081272,2.749727,4.607738,-1.42274,0.11349,3.27762
0.677,1,0,-1.931198,0.000000,2.922374,3.700946,3.617544,3.095931,4.095389,2.748875,4.606450,-1.43370,0.11335,3.27808
0.678,1,0,-2.016129,0.000000,2.921842,3.698919,3.611860,3.095513,4.106622,2.748251,4.605286,-1.44310,0.09951,3.27786
0.679,1,0,-2.100858,0.000000,2.921332,3.696820,3.606162,3.095159,4.116864,2.747705,4.604164,-1.44877,0.07839,3.27740
0.680,1,0,-2.185587,0.000000,2.920914,3.694721,3.600371,3.094805,4.127105,2.747159,4.603043,-1.45328,0.09314,3.27728
0.681,1,0,-2.270317,0.000000,2.920514,3.692623,3.594560,3.094451,4.137347,2.746612,4.601921,-1.45866,0.10302,3.27728
0.682,1,0,-2.351768,0.000000,2.920174,3.690235,3.588621,3.093716,4.144785,2.746529,4.600769,-1.46375,0.09009,3.27739
0.683,1,0,-2.432091,0.000000,2.919846,3.687747,3.582654,3.092849,4.151259,2.746605,4.599607,-1.46598,0.10208,3.27755
0.684,1,0,-2.512415,0.000000,2.919415,3.685260,3.576701,3.091982,4.157734,2.746681,4.598444,-1.47316,0.12085,3.27731
0.685,1,0,-2.592738,0.000000,2.918963,3.682772,3.570750,3.091116,4.164208,2.746757,4.597281,-1.47570,0.11571,3.27693
0.686,1,0,-2.659943,0.000000,2.918269,3.680028,3.564985,3.089949,4.168232,2.746497,4.596357,-1.48113,0.08709,3.27705
0.687,1,0,-2.722633,0.000000,2.917523,3.677196,3.559260,3.088679,4.171414,2.746121,4.595514,-1.47839,0.09265,3.27735
0.688,1,0,-2.785324,0.000000,2.916660,3.674364,3.553817,3.087409,4.174595,2.745746,4.594671,-1.47894,0.10294,3.27732
0.689,1,0,-2.848014,0.000000,2.915771,3.671532,3.548434,3.086139,4.177777,2.745370,4.593828,-1.48015,0.09456,3.27717
0.690,1,0,-2.889768,0.000000,2.914874,3.668502,3.543421,3.084733,4.179266,2.744733,4.593113,-1.48130,0.09345,3.27758
0.691,1,0,-2.924317,0.000000,2.913975,3.665403,3.538486,3.083280,4.180173,2.744005,4.592442,-1.47873,0.10658,3.27819
0.692,1,0,-2.958867,0.000000,2.912784,3.662305,3.534075,3.081827,4.181081,2.743277,4.591771,-1.47617,0.11154,3.27757
0.693,1,0,-2.993417,0.000000,2.911532,3.659206,3.529776,3.080374,4.181988,2.742550,4.591100,-1.47371,0.09286,3.27650
0.694,1,0,-2.998976,0.000000,2.909735,3.656043,3.526152,3.078784,4.181387,2.740583,4.590142,-1.47289,0.10979,3.27649
0.695,1,0,-2.994560,0.000000,2.907822,3.652858,3.522672,3.077148,4.180266,2.738189,4.589086,-1.46908,0.11524,3.27688
0.696,1,0,-2.990144,0.000000,2.905752,3.649672,3.519932,3.075511,4.179146,2.735796,4.588030,-1.46464,0.09076,3.27698
0.697,1,0,-2.985729,0.000000,2.903649,3.646487,3.517351,3.073875,4.178026,2.733402,4.586974,-1.45900,0.08401,3.27698
0.698,1,0,-2.947940,0.000000,2.901842,3.643341,3.515568,3.072530,4.175643,2.731340,4.586186,-1.45535,0.10178,3.27703
0.699,1,0,-2.898668,0.000000,2.900097,3.640208,3.513956,3.071286,4.172827,2.729392,4.585491,-1.44869,0.10985,3.27711
0.700,1,0,-2.849396,0.000000,2.898579,3.637076,3.513272,3.070042,4.170012,2.727443,4.584795,-1.44427,0.09040,3.27719
0.701,1,0,-2.800124,0.000000,2.897110,3.633943,3.512786,3.068798,4.167195,2.725495,4.584100,-1.43832,0.10878,3.27726
0.702,1,0,-2.716114,0.000000,2.895739,3.631089,3.513335,3.067959,4.163512,2.723867,4.583408,-1.42350,0.12003,3.27723
0.703,1,0,-2.620150,0.000000,2.894390,3.628330,3.514106,3.067259,4.159530,2.722350,4.582718,-1.41653,0.10432,3.27715
0.704,1,0,-2.524187,0.000000,2.893408,3.625572,3.515817,3.066559,4.155548,2.720833,4.582028,-1.40839,0.08673,3.27741
0.705,1,0,-2.428223,0.000000,2.892503,3.622813,3.517730,3.065859,4.151567,2.719316,4.581338,-1.40168,0.09881,3.27779
0.706,1,0,-2.305001,0.000000,2.892236,3.620384,3.520457,3.065712,4.148005,2.719097,4.580703,-1.39089,0.10233,3.27750
0.707,1,0,-2.172399,0.000000,2.892104,3.618069,3.523357,3.065754,4.144588,2.719324,4.580088,-1.38509,0.08745,3.27697
0.708,1,0,-2.039798,0.000000,2.892379,3.615754,3.527041,3.065796,4.141172,2.719551,4.579473,-1.37393,0.09731,3.27677
0.709,1,0,-1.907196,0.000000,2.892742,3.613439,3.530892,3.065838,4.137755,2.719779,4.578857,-1.35549,0.11735,3.27669
0.710,1,0,-1.750773,0.000000,2.893219,3.611599,3.535547,3.065933,4.134569,2.720649,4.578356,-1.34152,0.11628,3.27718
0.711,1,0,-1.586154,0.000000,2.893720,3.609921,3.540373,3.066046,4.131463,2.721741,4.577895,-1.33331,0.08822,3.27786
0.712,1,0,-1.421534,0.000000,2.894375,3.608244,3.546127,3.066159,4.128356,2.722832,4.577433,-1.31964,0.08190,3.27771
0.713,1,0,-1.256915,0.000000,2.895063,3.606567,3.552080,3.066272,4.125248,2.723924,4.576971,-1.30652,0.09637,3.27725
0.714,1,0,-1.064059,0.000000,2.895942,3.605529,3.559090,3.066547,4.122388,2.725112,4.576376,-1.29505,0.10229,3.27719
0.715,1,0,-0.861488,0.000000,2.896861,3.604711,3.566325,3.066879,4.119613,2.726335,4.575735,-1.27802,0.09286,3.27726
0.716,1,0,-0.658917,0.000000,2.897563,3.603893,3.574626,3.067211,4.116838,2.727556,4.575094,-1.25460,0.10441,3.27739
0.717,1,0,-0.456345,0.000000,2.898220,3.603075,3.583155,3.067543,4.114062,2.728779,4.574453,-1.24169,0.11895,3.27755
0.718,1,0,-0.218276,0.000000,2.898281,3.602705,3.592750,3.068279,4.112201,2.728049,4.574090,-1.22698,0.09995,3.27714
0.719,1,0,0.032008,0.000000,2.898214,3.602488,3.602573,3.069155,4.110653,2.726649,4.573822,-1.21137,0.09321,3.27653
0.720,1,0,0.282291,0.000000,2.897848,3.602272,3.613576,3.070030,4.109106,2.725248,4.573555,-1.19651,0.10573,3.27648
0.721,1,0,0.532575,0.000000,2.897418,3.602055,3.624831,3.070906,4.107559,2.723847,4.573287,-1.18048,0.10334,3.27663
0.722,1,0,0.822380,0.000000,2.897045,3.602543,3.637413,3.072498,4.107219,2.721410,4.573263,-1.15010,0.08378,3.27706
0.723,1,0,1.125784,0.000000,2.896685,3.603273,3.650279,3.074336,4.107294,2.718616,4.573323,-1.13687,0.09884,3.27760
0.724,1,0,1.429187,0.000000,2.896146,3.604003,3.664628,3.076174,4.107370,2.715822,4.573383,-1.11705,0.11802,3.27729
0.725,1,0,1.732591,0.000000,2.895568,3.604733,3.679293,3.078012,4.107445,2.713028,4.573444,-1.09890,0.10860,3.27668
0.726,1,0,2.068435,0.000000,2.894489,3.606750,3.695529,3.080009,4.107346,2.708572,4.573792,-1.08600,0.10172,3.27658
0.727,1,0,2.415441,0.000000,2.893302,3.609209,3.712101,3.082062,4.107186,2.703544,4.574239,-1.05766,0.11040,3.27665
0.728,1,0,2.762446,0.000000,2.891656,3.611668,3.730014,3.084115,4.107027,2.698516,4.574686,-1.04150,0.10934,3.27723
0.729,1,0,3.109452,0.000000,2.889912,3.614127,3.748214,3.086168,4.106867,2.693489,4.575133,-1.00936,0.09071,3.27800
0.730,1,0,3.476364,0.000000,2.887853,3.617743,3.767485,3.088169,4.107874,2.687395,4.576595,-0.99141,0.09175,3.27758
0.731,1,0,3.850125,0.000000,2.885727,3.621757,3.786985,3.090153,4.109283,2.680934,4.578408,-0.97198,0.10157,3.27674
0.732,1,0,4.223886,0.000000,2.883430,3.625771,3.807495,3.092138,4.110693,2.674474,4.580220,-0.95021,0.09503,3.27669
0.733,1,0,4.597647,0.000000,2.881096,3.629786,3.828220,3.094122,4.112102,2.668013,4.582032,-0.93282,0.08893,3.27692
0.734,1,0,4.989485,0.000000,2.878862,3.634815,3.849949,3.096255,4.113885,2.662372,4.584108,-0.91003,0.10866,3.27726
0.735,1,0,5.387543,0.000000,2.876650,3.640193,3.871891,3.098439,4.115798,2.657013,4.586277,-0.87504,0.12096,3.27764
