"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
3.250,0,1,0.016498,4.412425,0.000000,3.798568,3.799319,2.547697,3.890145,2.942448,4.935036,0.00013,0.08883,3.27690
3.251,0,1,0.061157,4.413569,0.000000,3.798681,3.801360,2.537886,3.891120,2.945089,4.936330,0.00011,0.09775,3.27732
3.252,0,1,0.105815,4.414805,0.000000,3.798794,3.803383,2.528075,3.892095,2.947731,4.937624,0.00000,0.10117,3.27770
3.253,0,1,0.146044,4.416077,0.000000,3.798960,3.805288,2.518267,3.893113,2.950187,4.939028,0.00000,0.09675,3.27748
3.254,0,1,0.181949,4.417374,0.000000,3.799177,3.807110,2.508462,3.894172,2.952463,4.940541,0.00026,0.09317,3.27664
3.255,0,1,0.217853,4.418659,0.000000,3.799393,3.808873,2.498657,3.895231,2.954740,4.942053,0.00002,0.10588,3.27648
3.256,0,1,0.253757,4.419935,0.000000,3.799610,3.810595,2.488853,3.896290,2.957016,4.943565,-0.00013,0.11088,3.27701
3.257,0,1,0.282776,4.421179,0.000000,3.800000,3.812308,2.479929,3.897305,2.959202,4.945073,0.00013,0.09205,3.27743
3.258,0,1,0.305072,4.422399,0.000000,3.800559,3.814016,2.471865,3.898277,2.961302,4.946574,0.00039,0.09089,3.27774
3.259,0,1,0.327368,4.423637,0.000000,3.801118,3.815523,2.463801,3.899249,2.963401,4.948076,0.00002,0.11856,3.27778
3.260,0,1,0.349663,4.424888,0.000000,3.801677,3.816888,2.455737,3.900221,2.965500,4.949577,0.00000,0.10533,3.27755
3.261,0,1,0.364766,4.426197,0.000000,3.802104,3.817887,2.449789,3.901261,2.967706,4.951090,-0.00013,0.09501,3.27706
3.262,0,1,0.372844,4.427547,0.000000,3.802400,3.818628,2.445905,3.902365,2.970016,4.952613,-0.00013,0.11367,3.27629
3.263,0,1,0.380923,4.428858,0.000000,3.802697,3.819264,2.442022,3.903470,2.972326,4.954136,-0.00011,0.11336,3.27629
3.264,0,1,0.389002,4.430141,0.000000,3.802993,3.819828,2.438139,3.904575,2.974636,4.955660,0.00013,0.09144,3.27705
3.265,0,1,0.398915,4.431293,0.000000,3.803375,3.820584,2.435437,3.905646,2.976608,4.956913,0.00011,0.09746,3.27744
3.266,0,1,0.410619,4.432349,0.000000,3.803840,3.821475,2.433888,3.906685,2.978251,4.957904,0.00015,0.11873,3.27744
3.267,0,1,0.422323,4.433360,0.000000,3.804305,3.822453,2.432340,3.907723,2.979893,4.958895,-0.00015,0.10058,3.27732
3.268,0,1,0.434026,4.434339,0.000000,3.804770,3.823491,2.430792,3.908761,2.981536,4.959886,0.00024,0.09627,3.27709
3.269,0,1,0.448471,4.435363,0.000000,3.805143,3.824468,2.430380,3.909593,2.982168,4.961068,-0.00002,0.11456,3.27690
3.270,0,1,0.465593,4.436421,0.000000,3.805428,3.825400,2.431079,3.910224,2.981814,4.962436,0.00013,0.10948,3.27675
3.271,0,1,0.482714,4.437416,0.000000,3.805712,3.826432,2.431777,3.910854,2.981459,4.963804,0.00017,0.09222,3.27682
3.272,0,1,0.499836,4.438366,0.000000,3.805997,3.827533,2.432476,3.911485,2.981105,4.965172,0.00011,0.10293,3.27713
3.273,0,1,0.522782,4.439138,0.000000,3.806405,3.828922,2.433831,3.911919,2.980536,4.966339,-0.00002,0.11324,3.27717
3.274,0,1,0.551414,4.439786,0.000000,3.806932,3.830512,2.435828,3.912162,2.979758,4.967308,0.00002,0.09938,3.27694
3.275,0,1,0.580047,4.440389,0.000000,3.807460,3.832292,2.437824,3.912404,2.978979,4.968278,-0.00013,0.09650,3.27698
3.276,0,1,0.608679,4.440958,0.000000,3.807987,3.834205,2.439821,3.912647,2.978201,4.969247,0.00013,0.10073,3.27728
3.277,0,1,0.634445,4.441617,0.000000,3.808664,3.836135,2.442609,3.912837,2.976918,4.970316,0.00013,0.10876,3.27744
3.278,0,1,0.657411,4.442339,0.000000,3.809486,3.838077,2.446169,3.912975,2.975142,4.971481,0.00011,0.10057,3.27744
3.279,0,1,0.680378,4.442986,0.000000,3.810308,3.839880,2.449729,3.913113,2.973367,4.972647,-0.00011,0.09942,3.27762
3.280,0,1,0.703344,4.443578,0.000000,3.811130,3.841586,2.453290,3.913252,2.971592,4.973812,0.00011,0.11815,3.27801
3.281,0,1,0.716871,4.443911,0.000000,3.811937,3.843027,2.456970,3.913513,2.969757,4.974191,-0.00002,0.11397,3.27805
3.282,0,1,0.721182,4.444058,0.000000,3.812730,3.844280,2.460768,3.913895,2.967865,4.973803,-0.00002,0.09357,3.27774
3.283,0,1,0.725494,4.444042,0.000000,3.813523,3.845236,2.464565,3.914277,2.965972,4.973415,0.00000,0.10261,3.27732
3.284,0,1,0.729805,4.443910,0.000000,3.814316,3.845982,2.468363,3.914658,2.964080,4.973027,0.00013,0.12150,3.27679
3.285,0,1,0.721046,4.443753,0.000000,3.815115,3.846417,2.472230,3.914988,2.962505,4.972467,0.00000,0.10159,3.27671
3.286,0,1,0.699526,4.443578,0.000000,3.815920,3.846633,2.476164,3.915268,2.961239,4.971740,0.00011,0.10324,3.27709
3.287,0,1,0.678007,4.443351,0.000000,3.816726,3.846480,2.480098,3.915548,2.959973,4.971013,0.00015,0.12289,3.27755
3.288,0,1,0.656487,4.443085,0.000000,3.817531,3.846066,2.484032,3.915828,2.958707,4.970285,0.00028,0.11454,3.27808
3.289,0,1,0.619011,4.442706,0.000000,3.818324,3.845228,2.488111,3.915943,2.957734,4.969387,-0.00013,0.09763,3.27778
3.290,0,1,0.565956,4.442245,0.000000,3.819105,3.844092,2.492332,3.915899,2.957049,4.968320,0.00015,0.10140,3.27664
3.291,0,1,0.512902,4.441681,0.000000,3.819886,3.842549,2.496552,3.915855,2.956363,4.967253,0.00000,0.11994,3.27614
3.292,0,1,0.459848,4.441044,0.000000,3.820668,3.840719,2.500772,3.915811,2.955678,4.966186,0.00022,0.10831,3.27629
3.293,0,1,0.399736,4.440333,0.000000,3.821182,3.838536,2.504923,3.915480,2.955321,4.965148,0.00000,0.09949,3.27659
3.294,0,1,0.332734,4.439569,0.000000,3.821437,3.836105,2.509008,3.914871,2.955287,4.964137,-0.00011,0.11209,3.27705
3.295,0,1,0.265732,4.438756,0.000000,3.821691,3.833447,2.513093,3.914262,2.955253,4.963127,-0.00011,0.12122,3.27732
3.296,0,1,0.198730,4.437906,0.000000,3.821946,3.830629,2.517177,3.913653,2.955218,4.962116,-0.00011,0.10322,3.27740
3.297,0,1,0.128470,4.437026,0.000000,3.822109,3.827703,2.520346,3.913071,2.955229,4.960954,-0.00026,0.09175,3.27709
3.298,0,1,0.055028,4.436122,0.000000,3.822183,3.824703,2.522619,3.912514,2.955283,4.959645,-0.00013,0.11142,3.27641
3.299,0,1,-0.018413,4.435187,0.000000,3.822257,3.821595,2.524893,3.911957,2.955337,4.958336,0.00013,0.12034,3.27614
3.300,0,1,-0.091855,4.434229,0.000000,3.822330,3.818413,2.527167,3.911401,2.955390,4.957027,0.00002,0.09874,3.27629
3.301,0,1,-0.160519,4.433237,0.000000,3.822137,3.815137,2.529248,3.910823,2.955638,4.955634,0.00013,0.09016,3.27652
3.302,0,1,-0.224520,4.432220,0.000000,3.821682,3.811795,2.531139,3.910226,2.956076,4.954159,0.00015,0.11201,3.27682
3.303,0,1,-0.288520,4.431182,0.000000,3.821228,3.808585,2.533031,3.909629,2.956513,4.952683,0.00028,0.11878,3.27698
3.304,0,1,-0.352521,4.430129,0.000000,3.820773,3.805469,2.534923,3.909031,2.956951,4.951208,0.00013,0.10159,3.27698
3.305,0,1,-0.408061,4.429071,0.000000,3.820318,3.802674,2.536589,3.908618,2.957193,4.949548,0.00015,0.09905,3.27709
3.306,0,1,-0.455341,4.428011,0.000000,3.819862,3.800106,2.538036,3.908383,2.957245,4.947708,-0.00015,0.11103,3.27732
3.307,0,1,-0.502621,4.426976,0.000000,3.819406,3.797614,2.539483,3.908149,2.957298,4.945868,0.00013,0.12136,3.27732
3.308,0,1,-0.549901,4.425959,0.000000,3.818950,3.795176,2.540930,3.907915,2.957350,4.944029,0.00000,0.10749,3.27709
3.309,0,1,-0.596959,4.424987,0.000000,3.818333,3.792542,2.542307,3.907536,2.957527,4.942445,0.00017,0.10032,3.27683
3.310,0,1,-0.643799,4.424047,0.000000,3.817560,3.789770,2.543616,3.907016,2.957826,4.941112,0.00015,0.11651,3.27652
3.311,0,1,-0.690640,4.423121,0.000000,3.816786,3.786970,2.544925,3.906495,2.958124,4.939777,0.00011,0.12071,3.27659
3.312,0,1,-0.737481,4.422205,0.000000,3.816013,3.784151,2.546233,3.905975,2.958423,4.938444,0.00017,0.10294,3.27705
3.313,0,1,-0.781492,4.421278,0.000000,3.815259,3.781509,2.547393,3.905427,2.958758,4.937179,0.00002,0.09702,3.27743
3.314,0,1,-0.822741,4.420343,0.000000,3.814526,3.778992,2.548406,3.904853,2.959129,4.935983,-0.00011,0.10927,3.27774
3.315,0,1,-0.863990,4.419462,0.000000,3.813793,3.776478,2.549420,3.904279,2.959499,4.934786,-0.00015,0.11574,3.27774
3.316,0,1,-0.905238,4.418619,0.000000,3.813060,3.773964,2.550434,3.903705,2.959870,4.933590,0.00024,0.10402,3.27744
3.317,0,1,-0.951644,4.417896,0.000000,3.812248,3.771221,2.551471,3.903155,2.960236,4.932704,0.00015,0.09495,3.27743
3.318,0,1,-1.003084,4.417260,0.000000,3.811359,3.768317,2.552532,3.902629,2.960599,4.932124,-0.00002,0.11237,3.27774
3.319,0,1,-1.054524,4.416713,0.000000,3.810470,3.765188,2.553593,3.902103,2.960961,4.931542,0.00011,0.12072,3.27759
3.320,0,1,-1.105964,4.416230,0.000000,3.809581,3.761900,2.554654,3.901577,2.961324,4.930961,0.00004,0.09918,3.27698
3.321,0,1,-1.154654,4.415803,0.000000,3.808402,3.758482,2.556023,3.901079,2.961715,4.930638,0.00002,0.09189,3.27690
3.322,0,1,-1.200659,4.415414,0.000000,3.806939,3.754973,2.557692,3.900609,2.962133,4.930566,0.00011,0.11183,3.27736
3.323,0,1,-1.246664,4.415154,0.000000,3.805476,3.751527,2.559362,3.900139,2.962552,4.930494,0.00004,0.11457,3.27740
3.324,0,1,-1.292669,4.414982,0.000000,3.804013,3.748127,2.561031,3.899669,2.962970,4.930422,-0.00002,0.09241,3.27702
3.325,0,1,-1.334327,4.414967,0.000000,3.802626,3.744949,2.562922,3.899296,2.963431,4.930483,-0.00002,0.09554,3.27690
3.326,0,1,-1.371743,4.415061,0.000000,3.801314,3.741930,2.565027,3.899018,2.963932,4.930675,0.00024,0.12118,3.27705
3.327,0,1,-1.409158,4.415007,0.000000,3.800002,3.739009,2.567133,3.898739,2.964433,4.930867,-0.00011,0.11905,3.27702
3.328,0,1,-1.446574,4.414847,0.000000,3.798690,3.736159,2.569239,3.898461,2.964934,4.931059,0.00009,0.09768,3.27679
3.329,0,1,-1.478237,4.414439,0.000000,3.797204,3.733272,2.571317,3.898277,2.965253,4.931545,0.00011,0.09302,3.27637
3.330,0,1,-1.504285,4.413856,0.000000,3.795547,3.730359,2.573368,3.898186,2.965394,4.932319,-0.00002,0.10590,3.27576
3.331,0,1,-1.530332,4.414273,0.000000,3.793890,3.727587,2.575419,3.898095,2.965535,4.933092,-0.00017,0.11553,3.27587
3.332,0,1,-1.556379,4.415398,0.000000,3.792234,3.724916,2.577470,3.898004,2.965675,4.933866,0.00017,0.10326,3.27671
3.333,0,1,-1.572103,4.418088,0.000000,3.790588,3.722585,2.579558,3.897757,2.966021,4.935791,0.00055,0.08743,3.27709
3.334,0,1,-1.577750,4.421885,0.000000,3.788953,3.720494,2.581682,3.897358,2.966566,4.938840,0.00013,0.09964,3.27702
3.335,0,1,-1.583396,4.423007,0.000000,3.787318,3.718633,2.583806,3.896960,2.967111,4.941889,0.00000,0.11867,3.27702
3.336,0,1,-1.589042,4.422242,0.000000,3.785682,3.716935,2.585930,3.896561,2.967656,4.944939,0.00013,0.10541,3.27709
3.337,0,1,-1.590186,4.414835,0.000000,3.784070,3.715315,2.587862,3.896269,2.967977,4.931240,-0.00013,0.09144,3.27721
3.338,0,1,-1.586934,4.402737,0.000000,3.782481,3.713750,2.589608,3.896081,2.968080,4.901190,0.00002,0.09692,3.27736
3.339,0,1,-1.583681,4.387353,0.000000,3.780892,3.712311,2.591354,3.895894,2.968184,4.871140,-0.00011,0.12044,3.27728
3.340,0,1,-1.580429,4.369648,0.000000,3.779303,3.710961,2.593100,3.895706,2.968287,4.841091,0.00026,0.11304,3.27698
3.341,0,0,-1.567714,3.084159,0.000000,3.777663,3.709831,2.594807,3.895481,2.968072,4.811343,0.00000,0.09400,3.27690
3.342,0,0,-1.545759,0.903000,0.000000,3.775973,3.708854,2.596477,3.895218,2.967548,4.781890,0.00011,0.09365,3.27705
3.343,0,0,-1.523805,0.000000,0.000000,3.774283,3.708133,2.598146,3.894956,2.967023,4.752438,0.00015,0.11506,3.27732
3.344,0,0,-1.501851,0.000000,0.000000,3.772593,3.707591,2.599816,3.894694,2.966499,4.722985,0.00013,0.11357,3.27770
3.345,0,0,-1.473572,0.000000,0.000000,3.771038,3.707307,2.601385,3.894690,2.966073,4.693680,-0.00004,0.09421,3.27759
3.346,0,0,-1.439119,0.000000,0.000000,3.769614,3.707204,2.602854,3.894940,2.965743,4.664520,-0.00011,0.08897,3.27698
3.347,0,0,-1.404667,0.000000,0.000000,3.768190,3.707283,2.604323,3.895189,2.965413,4.635360,0.00011,0.11318,3.27675
3.348,0,0,-1.370214,0.000000,0.000000,3.766767,3.707491,2.605792,3.895439,2.965083,4.606200,0.00017,0.11785,3.27690
3.349,0,0,-1.329828,0.000000,0.000000,3.765388,3.707826,2.607181,3.895761,2.964690,4.576858,0.00000,0.10202,3.27702
3.350,0,0,-1.283649,0.000000,0.000000,3.764054,3.708250,2.608492,3.896154,2.964236,4.547336,0.00015,0.09766,3.27709
3.351,0,0,-1.237471,0.000000,0.000000,3.762720,3.708931,2.609802,3.896548,2.963783,4.517814,0.00000,0.10572,3.27721
3.352,0,0,-1.191292,0.000000,0.000000,3.761386,3.709792,2.611113,3.896941,2.963329,4.488292,0.00002,0.11569,3.27736
3.353,0,0,-1.135978,0.000000,0.000000,3.760185,3.711031,2.612316,3.897181,2.962823,4.458304,-0.00009,0.10778,3.27732
3.354,0,0,-1.071745,0.000000,0.000000,3.759116,3.712535,2.613415,3.897271,2.962265,4.427862,-0.00013,0.09403,3.27709
3.355,0,0,-1.007512,0.000000,0.000000,3.758047,3.714259,2.614514,3.897362,2.961708,4.397420,0.00000,0.09944,3.27713
3.356,0,0,-0.943280,0.000000,0.000000,3.756978,3.716136,2.615613,3.897452,2.961150,4.366979,0.00017,0.12073,3.27743
3.357,0,0,-0.877695,0.000000,0.000000,3.756016,3.718051,2.616638,3.897389,2.961006,4.336231,0.00000,0.10707,3.27744
3.358,0,0,-0.810790,0.000000,0.000000,3.755159,3.719991,2.617593,3.897176,2.961266,4.305186,0.00000,0.08529,3.27713
3.359,0,0,-0.743885,0.000000,0.000000,3.754302,3.722033,2.618547,3.896964,2.961526,4.274141,0.00004,0.09139,3.27717
3.360,0,0,-0.676980,0.000000,0.000000,3.753445,3.724145,2.619501,3.896751,2.961787,4.243096,-0.00002,0.12052,3.27755
3.361,0,0,-0.606340,0.000000,0.000000,3.752738,3.726465,2.620340,3.896551,2.962065,4.212585,-0.00015,0.10542,3.27751
3.362,0,0,-0.532054,0.000000,0.000000,3.752178,3.728932,2.621066,3.896364,2.962362,4.182595,0.00000,0.08808,3.27706
3.363,0,0,-0.457768,0.000000,0.000000,3.751618,3.731597,2.621792,3.896178,2.962659,4.152604,0.00000,0.10205,3.27724
3.364,0,0,-0.383482,0.000000,0.000000,3.751059,3.734402,2.622518,3.895991,2.962956,4.122613,0.00000,0.12023,3.27808
3.365,0,0,-0.312629,0.000000,0.000000,3.750808,3.737336,2.623059,3.896142,2.963261,4.111039,0.00015,0.11023,3.27809
3.366,0,0,-0.245128,0.000000,0.000000,3.750860,3.740360,2.623419,3.896624,2.963574,4.117443,0.00031,0.09989,3.27725
3.367,0,0,-0.177627,0.000000,0.000000,3.750913,3.743324,2.623780,3.897106,2.963887,4.123847,0.00013,0.10126,3.27690
3.368,0,0,-0.110126,0.000000,0.000000,3.750965,3.746245,2.624141,3.897588,2.964200,4.130252,-0.00004,0.12018,3.27705
3.369,0,0,-0.045013,0.000000,0.000000,3.750936,3.748965,2.624206,3.898221,2.964669,4.116714,0.00013,0.11504,3.27702
3.370,0,0,0.017769,0.000000,0.000000,3.750828,3.751544,2.623982,3.899003,2.965292,4.083706,0.00000,0.09483,3.27679
3.371,0,0,0.080552,0.000000,0.000000,3.750720,3.754150,2.623758,3.899784,2.965915,4.050699,-0.00011,0.09137,3.27671
3.372,0,0,0.143334,0.000000,0.000000,3.750612,3.756776,2.623534,3.900565,2.966538,4.017692,0.00009,0.11877,3.27679
3.373,0,0,0.206663,0.000000,0.000000,3.750741,3.759663,2.623032,3.901263,2.967156,4.001506,0.00000,0.11671,3.27694
3.374,0,0,0.270526,0.000000,0.000000,3.751102,3.762737,2.622257,3.901881,2.967767,4.001744,-0.00002,0.09265,3.27717
3.375,0,0,0.334388,0.000000,0.000000,3.751463,3.765861,2.621481,3.902498,2.968379,4.001982,0.00042,0.09080,3.27728
3.376,0,0,0.398251,0.000000,0.000000,3.751824,3.769022,2.620706,3.903116,2.968991,4.002220,0.00000,0.11573,3.27728
3.377,0,0,0.455421,0.000000,0.000000,3.752256,3.771974,2.620093,3.903636,2.969261,4.002018,0.00002,0.11339,3.27698
3.378,0,0,0.506056,0.000000,0.000000,3.752757,3.774779,2.619637,3.904060,2.969198,4.001386,0.00013,0.09760,3.27637
3.379,0,0,0.556691,0.000000,0.000000,3.753258,3.777457,2.619182,3.904484,2.969134,4.000753,0.00024,0.10219,3.27606
3.380,0,0,0.607327,0.000000,0.000000,3.753759,3.780046,2.618726,3.904909,2.969071,4.000121,0.00026,0.11465,3.27606
3.381,0,0,0.652444,0.000000,0.000000,3.754404,3.782637,2.618345,3.905082,2.969233,4.018093,0.00017,0.11656,3.27629
3.382,0,0,0.692174,0.000000,0.000000,3.755191,3.785230,2.618037,3.905010,2.969616,4.054226,0.00015,0.10609,3.27675
3.383,0,0,0.731905,0.000000,0.000000,3.755978,3.787726,2.617728,3.904939,2.970000,4.090360,-0.00011,0.09482,3.27694
3.384,0,0,0.771635,0.000000,0.000000,3.756765,3.790154,2.617419,3.904867,2.970383,4.126494,0.00013,0.10751,3.27686
3.385,0,0,0.795650,0.000000,0.000000,3.757742,3.792314,2.617194,3.904616,2.970972,4.161880,0.00000,0.12260,3.27671
3.386,0,0,0.804324,0.000000,0.000000,3.758904,3.794286,2.617051,3.904191,2.971762,4.196536,-0.00006,0.10803,3.27648
3.387,0,0,0.812998,0.000000,0.000000,3.760065,3.795786,2.616907,3.903765,2.972552,4.231192,0.00013,0.08647,3.27667
3.388,0,0,0.821672,0.000000,0.000000,3.761227,3.796953,2.616763,3.903339,2.973342,4.265848,-0.00013,0.09815,3.27728
3.389,0,0,0.812574,0.000000,0.000000,3.762199,3.797494,2.616819,3.903364,2.974007,4.300544,0.00013,0.12176,3.27766
3.390,0,0,0.786125,0.000000,0.000000,3.762986,3.797594,2.617069,3.903828,2.974550,4.335279,0.00002,0.10329,3.27782
3.391,0,0,0.759677,0.000000,0.000000,3.763773,3.797199,2.617320,3.904293,2.975094,4.370014,0.00028,0.08569,3.27770
3.392,0,0,0.733229,0.000000,0.000000,3.764560,3.796454,2.617571,3.904757,2.975638,4.404749,0.00026,0.09787,3.27732
3.393,0,0,0.692013,0.000000,0.819641,3.765309,3.795374,2.617783,3.905370,2.976205,4.438475,0.00011,0.11579,3.27721
3.394,0,0,0.636381,0.000000,2.218345,3.766021,3.794056,2.617959,3.906128,2.976794,4.471215,0.00015,0.10631,3.27736
3.395,1,0,0.580749,0.000000,2.797665,3.766734,3.792334,2.618135,3.906886,2.977384,4.503955,-0.00013,0.09782,3.27732
3.396,1,0,0.525117,0.000000,2.798103,3.767446,3.790325,2.618310,3.907644,2.977973,4.536695,0.00013,0.09355,3.27709
3.397,1,0,0.456682,0.000000,2.798717,3.768084,3.787857,2.618572,3.908091,2.978942,4.568048,0.00013,0.10943,3.27694
3.398,1,0,0.375749,0.000000,2.799457,3.768650,3.785064,2.618916,3.908235,2.980280,4.598048,0.00000,0.11690,3.27686
3.399,1,0,0.294816,0.000000,2.800308,3.769216,3.782121,2.619261,3.908379,2.981618,4.628047,0.00000,0.10238,3.27690
3.400,1,0,0.213883,0.000000,2.801235,3.769782,3.779072,2.619605,3.908523,2.982956,4.658047,0.00000,0.09083,3.27705
3.401,1,0,0.148685,0.000000,2.802193,3.770012,3.776248,2.620436,3.908293,2.984051,4.668042,-0.00004,0.10942,3.27690
3.402,1,0,0.098851,0.000000,2.803173,3.769914,3.773584,2.621741,3.907700,2.984910,4.658507,0.00002,0.11891,3.27645
3.403,1,0,0.049016,0.000000,2.804264,3.769816,3.771368,2.623047,3.907106,2.985770,4.648973,-0.00013,0.09538,3.27625
3.404,1,0,-0.000818,0.000000,2.805433,3.769718,3.769468,2.624352,3.906512,2.986629,4.639438,0.00028,0.08994,3.27633
3.405,1,0,-0.023769,0.000000,2.806838,3.769465,3.768174,2.626512,3.905794,2.987447,4.648356,-0.00013,0.11397,3.27625
3.406,1,0,-0.020473,0.000000,2.808408,3.769063,3.767307,2.629505,3.904954,2.988225,4.675290,0.00015,0.11415,3.27602
3.407,1,0,-0.017177,0.000000,2.810320,3.768660,3.767098,2.632499,3.904115,2.989003,4.702223,0.00000,0.09726,3.27602
3.408,1,0,-0.013882,0.000000,2.812474,3.768258,3.767355,2.635492,3.903276,2.989781,4.729157,0.00002,0.10098,3.27625
3.409,1,0,0.022800,0.000000,2.815007,3.767693,3.768319,2.638891,3.902689,2.991182,4.756202,0.00002,0.11448,3.27659
3.410,1,0,0.092075,0.000000,2.817808,3.766970,3.769783,2.642686,3.902348,2.993189,4.783356,0.00011,0.11590,3.27705
3.411,1,0,0.161351,0.000000,2.820719,3.766247,3.772122,2.646482,3.902007,2.995196,4.810510,0.00011,0.10595,3.27732
3.412,1,0,0.230626,0.000000,2.823707,3.765524,3.775077,2.650277,3.901666,2.997203,4.837664,0.00002,0.10006,3.27740
3.413,1,0,0.311360,0.000000,2.826518,3.765571,3.778951,2.653966,3.901358,2.998947,4.864957,0.00035,0.11094,3.27747
3.414,1,0,0.403280,0.000000,2.829203,3.766370,3.783475,2.657550,3.901082,3.000434,4.892386,0.00031,0.11502,3.27755
3.415,1,0,0.495201,0.000000,2.831726,3.767169,3.788267,2.661135,3.900807,3.001921,4.919816,-0.00013,0.09428,3.27755
3.416,1,0,0.587121,0.000000,2.834134,3.767967,3.793249,2.664719,3.900531,3.003408,4.947245,0.00015,0.08960,3.27747
3.417,1,0,0.661666,0.000000,2.836468,3.769001,3.797793,2.668297,3.900293,3.004615,4.955973,0.00000,0.11553,3.27744
3.418,1,0,0.719250,0.000000,2.838749,3.770263,3.802027,2.671867,3.900093,3.005547,4.946443,0.00015,0.10866,3.27744
3.419,1,0,0.776833,0.000000,2.840998,3.771526,3.805736,2.675438,3.899893,3.006480,4.936914,0.00002,0.07831,3.27736
3.420,1,0,0.834416,0.000000,2.843224,3.772789,3.809074,2.679009,3.899693,3.007412,4.927384,-0.00002,0.08667,3.27721
3.421,1,0,0.867778,0.000000,2.845429,3.774085,3.811908,2.682089,3.899480,3.008692,4.918630,0.00013,0.11443,3.27732
3.422,1,0,0.877493,0.000000,2.847619,3.775414,3.814386,2.684692,3.899254,3.010312,4.910632,0.00017,0.09468,3.27770
3.423,1,0,0.887209,0.000000,2.849723,3.776743,3.816073,2.687294,3.899027,3.011931,4.902634,0.00013,0.08203,3.27767
3.424,1,0,0.896924,0.000000,2.851767,3.778072,3.817202,2.689897,3.898801,3.013551,4.894636,0.00000,0.09549,3.27721
3.425,1,0,0.881705,0.000000,2.853656,3.779031,3.817318,2.692237,3.898334,3.014957,4.886941,0.00002,0.10468,3.27720
3.426,1,0,0.842143,0.000000,2.855436,3.779627,3.816719,2.694323,3.897632,3.016156,4.879541,0.00011,0.08786,3.27766
3.427,1,0,0.802580,0.000000,2.857066,3.780224,3.815562,2.696408,3.896929,3.017355,4.872141,0.00028,0.09365,3.27763
3.428,1,0,0.763018,0.000000,2.858591,3.780821,3.814010,2.698493,3.896227,3.018554,4.864742,-0.00011,0.10362,3.27709
3.429,1,0,0.721585,0.000000,2.860005,3.781374,3.812464,2.700568,3.895623,3.019435,4.858560,0.00024,0.09755,3.27675
3.430,1,0,0.678327,0.000000,2.861341,3.781885,3.810922,2.702634,3.895115,3.020005,4.853566,0.00000,0.08211,3.27660
3.431,1,0,0.635069,0.000000,2.862657,3.782397,3.809580,2.704699,3.894607,3.020575,4.848572,-0.00004,0.08334,3.27644
3.432,1,0,0.591811,0.000000,2.863959,3.782908,3.808380,2.706764,3.894099,3.021145,4.843578,0.00013,0.10222,3.27629
3.433,1,0,0.557547,0.000000,2.865315,3.783513,3.807463,2.708900,3.894404,3.021714,4.839324,0.00028,0.09321,3.27652
3.434,1,0,0.532063,0.000000,2.866711,3.784210,3.806747,2.711105,3.895502,3.022283,4.835791,0.00013,0.08487,3.27713
3.435,1,0,0.506580,0.000000,2.868098,3.784907,3.806370,2.713310,3.896600,3.022852,4.832259,0.00011,0.09200,3.27717
3.436,1,0,0.481096,0.000000,2.869477,3.785603,3.806231,2.715515,3.897699,3.023421,4.828727,0.00037,0.10316,3.27664
3.437,1,0,0.478502,0.000000,2.870740,3.786091,3.806504,2.717187,3.899509,3.024092,4.826461,0.00028,0.08724,3.27648
3.438,1,0,0.498253,0.000000,2.871921,3.786374,3.807070,2.718337,3.902015,3.024864,4.825430,-0.00015,0.08655,3.27671
3.439,1,0,0.518005,0.000000,2.872864,3.786658,3.808255,2.719487,3.904521,3.025636,4.824400,0.00011,0.11019,3.27717
3.440,1,0,0.537756,0.000000,2.873638,3.786941,3.809878,2.720638,3.907026,3.026409,4.823370,0.00011,0.09736,3.27785
3.441,1,0,0.589557,0.000000,2.874098,3.787148,3.812313,2.721309,3.912563,3.026770,4.822879,0.00013,0.08249,3.27808
3.442,1,0,0.672647,0.000000,2.874335,3.787280,3.815322,2.721514,3.921058,3.026730,4.822916,0.00000,0.10130,3.27786
3.443,1,0,0.755737,0.000000,2.874403,3.787412,3.819105,2.721718,3.929554,3.026690,4.822953,0.00028,0.10424,3.27751
3.444,1,0,0.838827,0.000000,2.874353,3.787544,3.823433,2.721922,3.938049,3.026650,4.822990,0.00017,0.07778,3.27706
3.445,1,0,0.939254,0.000000,2.874307,3.788013,3.828414,2.721967,3.945436,3.026658,4.822738,0.00002,0.09120,3.27709
3.446,1,0,1.056605,0.000000,2.874265,3.788811,3.833857,2.721858,3.951741,3.026713,4.822203,-0.00004,0.11292,3.27762
3.447,1,0,1.173957,0.000000,2.874239,3.789610,3.839762,2.721748,3.958046,3.026768,4.821668,0.00011,0.08892,3.27770
3.448,1,0,1.291309,0.000000,2.874225,3.790409,3.845994,2.721639,3.964352,3.026823,4.821134,0.00015,0.09486,3.27732
3.449,1,0,1.405078,0.000000,2.874187,3.791725,3.852464,2.721591,3.970835,3.026708,4.820608,-0.00009,0.11585,3.27690
3.450,1,0,1.515350,0.000000,2.874132,3.793548,3.859103,2.721604,3.977494,3.026429,4.820090,0.00011,0.09782,3.27645
3.451,1,0,1.625623,0.000000,2.873992,3.795370,3.865685,2.721617,3.984152,3.026149,4.819573,0.00000,0.08030,3.27640
