"Time","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.446,0,1,0,0,0,0,0,0,0,0,6.680035,0.000000,6.163461,-0.323171,6.177929,14.017833,13.247689,16.557631,10.585310,-0.57299,0.10253,3.27745
0.447,0,1,0,0,0,0,0,0,0,0,6.662262,0.000000,6.157415,-0.474855,6.177901,13.998346,13.270870,16.541906,10.572796,-0.60167,0.10008,3.27722
0.448,0,1,0,0,0,0,0,0,0,0,6.644352,0.000000,6.150053,-0.626539,6.177872,13.978861,13.294051,16.526182,10.560283,-0.62428,0.10817,3.27722
0.449,0,1,0,0,0,0,0,0,0,0,6.626380,0.000000,6.142087,-0.778223,6.177844,13.959374,13.317232,16.510458,10.547769,-0.64987,0.10207,3.27737
0.450,0,1,0,0,0,0,0,0,0,0,6.616364,0.000000,6.132554,-0.970477,6.177122,13.946667,13.324592,16.497501,10.535398,-0.67215,0.08571,3.27721
0.451,0,1,0,0,0,0,0,0,0,0,6.609988,0.000000,6.122305,-1.189330,6.175945,13.938402,13.321578,16.486359,10.523119,-0.69531,0.09179,3.27683
0.452,0,1,0,0,0,0,0,0,0,0,6.607977,0.000000,6.110650,-1.408184,6.174769,13.930138,13.318565,16.475216,10.510840,-0.72548,0.10769,3.27663
0.453,0,1,0,0,0,0,0,0,0,0,6.607965,0.000000,6.098351,-1.627037,6.173592,13.921874,13.315552,16.464073,10.498562,-0.76237,0.09776,3.27655
0.454,0,1,0,0,0,0,0,0,0,0,6.606696,0.000000,6.084860,-1.884355,6.171994,13.913966,13.310797,16.449535,10.486009,-0.78312,0.08387,3.27670
0.455,0,1,0,0,0,0,0,0,0,0,6.604852,0.000000,6.070825,-2.166891,6.170120,13.906292,13.304900,16.432770,10.473274,-0.80695,0.10204,3.27701
0.456,0,1,0,0,1,0,0,0,0,0,6.601886,0.000000,6.055544,-2.449427,6.168245,13.898619,13.299004,16.416004,10.460540,-0.83299,0.12072,3.27699
0.457,0,1,0,0,0,0,0,0,0,0,6.598406,0.000000,6.039693,-2.731963,6.166371,13.890944,13.293107,16.399240,10.447806,-0.84867,0.09820,3.27676
0.458,0,1,0,0,0,0,0,0,0,0,6.595257,0.000000,6.022582,-3.037607,6.163605,13.881910,13.285756,16.380182,10.435010,-0.86889,0.07246,3.27667
0.459,0,1,0,0,0,0,0,0,0,0,6.592258,0.000000,6.004894,-3.358402,6.160254,13.871984,13.277453,16.359623,10.422174,-0.90989,0.08545,3.27667
0.460,0,1,0,0,0,0,0,0,0,0,6.589638,0.000000,5.986462,-3.679196,6.156904,13.862059,13.269151,16.339064,10.409338,-0.93233,0.11119,3.27663
0.461,0,1,0,0,0,0,0,0,0,0,6.587192,0.000000,5.967689,-3.999991,6.153553,13.852133,13.260848,16.318504,10.396502,-0.95113,0.10436,3.27655
0.462,0,1,0,0,0,0,0,0,0,0,6.584837,0.000000,5.948721,-4.314177,6.149339,13.843952,13.254119,16.307138,10.384122,-0.97472,0.08270,3.27666
0.463,0,1,0,0,0,0,0,0,0,0,6.582525,0.000000,5.929663,-4.624029,6.144558,13.836916,13.248423,16.301800,10.372040,-0.99060,0.08915,3.27689
0.464,0,1,0,0,0,0,0,0,0,0,6.580285,0.000000,5.910431,-4.933881,6.139778,13.829880,13.242726,16.296463,10.359959,-1.01046,0.10775,3.27689
0.465,0,1,0,0,0,0,0,0,0,0,6.578077,0.000000,5.891120,-5.243733,6.134997,13.822845,13.237029,16.291124,10.347877,-1.04754,0.10057,3.27673
0.466,0,1,0,0,0,0,0,0,0,0,6.575994,0.000000,5.871614,-5.533693,6.129173,13.819844,13.228353,16.284700,10.336110,-1.06672,0.08024,3.27685
0.467,0,1,0,0,0,0,0,0,0,0,6.573969,0.000000,5.852017,-5.810612,6.122664,13.819491,13.217722,16.277563,10.324552,-1.08065,0.09056,3.27716
0.468,0,1,0,0,0,0,0,0,0,0,6.572106,0.000000,5.832681,-6.087530,6.116156,13.819139,13.207091,16.270426,10.312992,-1.10075,0.10803,3.27719
0.469,0,1,0,0,0,0,0,0,0,1,6.570318,0.000000,5.813463,-6.364448,6.109647,13.818786,13.196460,16.263290,10.301434,-1.11908,0.09250,3.27704
0.470,0,1,0,0,0,0,0,0,0,0,6.568720,0.000000,5.794957,-6.611328,6.102728,13.816975,13.185397,16.251690,10.290518,-1.13611,0.08099,3.27675
0.471,0,1,0,0,0,0,0,0,0,0,6.567211,0.000000,5.776777,-6.838513,6.095540,13.814209,13.174050,16.237165,10.280025,-1.16449,0.10399,3.27637
0.472,0,1,0,0,0,0,0,0,0,0,6.565902,0.000000,5.759134,-7.065699,6.088351,13.811443,13.162704,16.222639,10.269532,-1.18411,0.12167,3.27635
0.473,0,1,0,0,0,0,0,0,0,0,6.564685,0.000000,5.741736,-7.292884,6.081163,13.808677,13.151357,16.208115,10.259040,-1.19654,0.09970,3.27658
0.474,0,1,0,0,0,0,0,0,0,0,6.563655,0.000000,5.724557,-7.505651,6.073740,13.811747,13.138104,16.196875,10.248967,-1.21197,0.07472,3.27676
0.475,0,1,0,0,0,0,0,0,0,0,6.562712,0.000000,5.707479,-7.708965,6.066162,13.818643,13.123604,16.187788,10.239171,-1.22256,0.09092,3.27692
0.476,0,1,0,0,0,0,0,0,0,0,6.561869,0.000000,5.690455,-7.912280,6.058585,13.825539,13.109103,16.178701,10.229374,-1.24303,0.11648,3.27675
0.477,0,1,0,0,0,0,0,0,0,0,6.561072,0.000000,5.673456,-8.115594,6.051007,13.832435,13.094603,16.169615,10.219578,-1.26828,0.10466,3.27637
0.478,0,1,0,0,0,0,0,0,0,0,6.560296,0.000000,5.656422,-8.306619,6.042853,13.847476,13.082541,16.159779,10.209796,-1.28330,0.08560,3.27621
0.479,0,1,0,0,0,0,0,0,0,0,6.559530,0.000000,5.639371,-8.489588,6.034322,13.867859,13.072078,16.149452,10.200025,-1.29529,0.09388,3.27621
0.480,0,1,0,0,0,0,0,0,0,0,6.558833,0.000000,5.622329,-8.672557,6.025790,13.888242,13.061614,16.139128,10.190253,-1.30701,0.11024,3.27653
0.481,0,1,0,0,0,0,0,0,0,0,6.558167,0.000000,5.605292,-8.855526,6.017258,13.908625,13.051151,16.128801,10.180482,-1.32062,0.10375,3.27707
0.482,0,1,0,0,0,0,0,0,0,0,6.557537,0.000000,5.588382,-9.020143,6.008181,13.943364,13.038930,16.116566,10.171445,-1.33400,0.09264,3.27692
0.483,0,1,0,0,0,0,0,0,0,0,6.556923,0.000000,5.571531,-9.172729,5.998745,13.987515,13.025556,16.103079,10.162890,-1.35006,0.09890,3.27631
0.484,0,1,0,0,0,0,0,0,0,0,6.555781,0.000000,5.555082,-9.325314,5.989310,14.031667,13.012181,16.089592,10.154335,-1.36270,0.10001,3.27633
0.485,0,1,0,0,0,0,0,0,0,0,6.554397,0.000000,5.538817,-9.477899,5.979874,14.075819,12.998807,16.076105,10.145781,-1.37343,0.08431,3.27679
0.486,0,1,0,0,0,0,0,0,0,0,6.552331,0.000000,5.523287,-9.590625,5.969935,14.132990,12.987410,16.061316,10.139071,-1.38127,0.08825,3.27689
0.487,0,1,0,0,0,0,0,0,0,0,6.549955,0.000000,5.508095,-9.677217,5.959665,14.198696,12.977308,16.045670,10.133570,-1.39099,0.11027,3.27673
0.488,0,1,0,0,0,0,0,0,0,0,6.549284,0.000000,5.494036,-9.763811,5.949396,14.264402,12.967207,16.030025,10.128068,-1.40038,0.10948,3.27676
0.489,0,1,0,0,0,0,0,0,0,0,6.549393,0.000000,5.480497,-9.850404,5.939126,14.330109,12.957106,16.014380,10.122567,-1.41360,0.09193,3.27692
0.490,0,1,0,0,0,0,0,0,0,0,6.553398,0.000000,5.468444,-9.881971,5.928807,14.397978,12.944055,16.001457,10.119771,-1.42361,0.09964,3.27711
0.491,0,1,0,0,0,0,0,0,0,0,6.559186,0.000000,5.457073,-9.877461,5.918456,14.467265,12.929070,15.990321,10.118748,-1.43777,0.11536,3.27734
0.492,0,1,0,0,0,0,0,0,0,0,6.566935,0.000000,5.447260,-9.872952,5.908103,14.536552,12.914084,15.979185,10.117724,-1.43780,0.10710,3.27734
0.493,0,1,0,0,0,0,0,0,0,0,6.575580,0.000000,5.438161,-9.868442,5.897751,14.605840,12.899099,15.968048,10.116701,-1.44357,0.08393,3.27719
0.494,0,1,0,0,0,0,0,0,0,0,6.583804,0.000000,5.430578,-9.812805,5.887612,14.683438,12.885614,15.958417,10.118910,-1.45100,0.08180,3.27727
0.495,0,1,0,0,0,0,0,0,0,0,6.591834,0.000000,5.423687,-9.723649,5.877612,14.766486,12.873112,15.949773,10.123239,-1.45615,0.10518,3.27750
0.496,0,1,0,0,0,0,0,0,0,0,6.600326,0.000000,5.418113,-9.634493,5.867611,14.849535,12.860610,15.941129,10.127567,-1.46458,0.11088,3.27727
0.497,0,1,0,0,0,0,0,0,0,0,6.609029,0.000000,5.413141,-9.545337,5.857611,14.932583,12.848107,15.932484,10.131896,-1.46709,0.09885,3.27674
0.498,0,1,0,1,0,0,0,0,0,0,4.343928,0.000000,5.409224,-9.425896,5.848004,15.023172,12.836015,15.922511,10.141154,-1.47021,0.09798,3.27679
0.499,0,0,0,0,0,0,0,0,0,0,1.038047,0.000000,5.405788,-9.286600,5.838655,15.118705,12.824190,15.911667,10.153645,-1.47050,0.10854,3.27725
0.500,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.403072,-9.147304,5.829307,15.214238,12.812365,15.900823,10.166135,-1.47284,0.10063,3.27730
0.501,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.400684,-9.008008,5.819958,15.309771,12.800540,15.889978,10.178625,-1.47746,0.08253,3.27707
0.502,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.398676,-8.862867,5.811018,15.395606,12.788974,15.877383,10.196641,-1.47921,0.09239,3.27675
0.503,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.396841,-8.713896,5.802347,15.475082,12.777576,15.863640,10.218280,-1.48061,0.11083,3.27637
0.504,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.395126,-8.564923,5.793676,15.554560,12.766180,15.849896,10.239919,-1.47935,0.10072,3.27649
0.505,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.393466,-8.415952,5.785005,15.634036,12.754783,15.836153,10.261559,-1.47961,0.08365,3.27695
0.506,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.391702,-8.282393,5.776886,15.709875,12.742680,15.821867,10.286900,-1.48069,0.10022,3.27690
0.507,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.389892,-8.158938,5.769128,15.783328,12.730113,15.807224,10.314669,-1.47741,0.11852,3.27652
0.508,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.387823,-8.035485,5.761371,15.856782,12.717547,15.792583,10.342438,-1.47550,0.10032,3.27669
0.509,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.385635,-7.912032,5.753613,15.930235,12.704981,15.777941,10.370207,-1.47396,0.07513,3.27722
0.510,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.383096,-7.803199,5.746007,16.013905,12.695770,15.949675,10.400954,-1.47438,0.08584,3.27734
0.511,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.380397,-7.703952,5.738500,16.104271,12.688760,16.243603,10.433655,-1.46711,0.10617,3.27719
0.512,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.377456,-7.604706,5.730993,16.194639,12.681748,16.537531,10.466355,-1.46273,0.10237,3.27699
0.513,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.374404,-7.505459,5.723486,16.285006,12.674738,16.831457,10.499056,-1.45442,0.09190,3.27676
0.514,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.371282,-7.411280,5.716113,16.367893,12.662985,16.949043,10.534623,-1.44946,0.09724,3.27685
0.515,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.368129,-7.320422,5.708827,16.445879,12.648123,16.951015,10.572071,-1.44420,0.10534,3.27716
0.516,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.365094,-7.229565,5.701541,16.523863,12.633261,16.952986,10.609519,-1.43872,0.08920,3.27733
0.517,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.362114,-7.138708,5.694255,16.601847,12.618398,16.954958,10.646966,-1.43145,0.07052,3.27740
0.518,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.359457,-7.034746,5.686959,16.679106,12.607493,16.961689,10.686964,-1.42096,0.09228,3.27744
0.519,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.356946,-6.922192,5.679658,16.755888,12.599182,16.971540,10.728634,-1.41005,0.11843,3.27744
0.520,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.355000,-6.809639,5.672357,16.832670,12.590872,16.981392,10.770304,-1.40016,0.10405,3.27744
0.521,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.353311,-6.697085,5.665055,16.909452,12.582561,16.991245,10.811973,-1.39306,0.08088,3.27744
0.522,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.352324,-6.574375,5.658282,16.984669,12.571327,16.786451,10.857805,-1.38277,0.09207,3.27712
0.523,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.351659,-6.445005,5.651856,17.058861,12.558177,16.440929,10.906366,-1.37277,0.11385,3.27658
0.524,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.351321,-6.315636,5.645430,17.133053,12.545027,16.095407,10.954927,-1.36394,0.10261,3.27673
0.525,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.351133,-6.186267,5.639004,17.207245,12.531877,15.749887,11.003489,-1.35395,0.08214,3.27734
0.526,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.350831,-6.065847,5.632928,17.276516,12.518788,15.605726,11.055665,-1.33278,0.08728,3.27772
0.527,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.350475,-5.951294,5.627081,17.342558,12.505739,15.593583,11.110212,-1.31733,0.10435,3.27795
0.528,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.349914,-5.836741,5.621234,17.408602,12.492690,15.581441,11.164760,-1.30866,0.09901,3.27759
0.529,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.349258,-5.722189,5.615388,17.474644,12.479641,15.569299,11.219307,-1.29573,0.09886,3.27683
0.530,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.348276,-5.638752,5.610128,17.528370,12.466156,15.556668,11.313163,-1.28285,0.10914,3.27666
0.531,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.347145,-5.575715,5.605253,17.574018,12.452386,15.543717,11.432790,-1.26822,0.10213,3.27689
0.532,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.344986,-5.512678,5.600378,17.619669,12.438615,15.530766,11.552417,-1.24556,0.07763,3.27689
0.533,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.342357,-5.449641,5.595503,17.665318,12.424844,15.517817,11.672044,-1.22770,0.09576,3.27673
0.534,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.338041,-5.438248,5.590454,17.709139,12.416018,15.506907,11.756633,-1.21233,0.11839,3.27658
0.535,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.332952,-5.460714,5.585291,17.751762,12.410432,15.497336,11.818251,-1.19827,0.10290,3.27643
0.536,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.326443,-5.483180,5.580128,17.794384,12.404847,15.487766,11.879869,-1.18260,0.10262,3.27659
0.537,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.319284,-5.505646,5.574965,17.837008,12.399261,15.478195,11.941486,-1.16720,0.11296,3.27698
0.538,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.311167,-5.562826,5.569613,17.870487,12.392355,15.471299,12.004705,-1.15040,0.10339,3.27695
0.539,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.302611,-5.642766,5.564136,17.897974,12.384581,15.466156,12.068974,-1.11876,0.10153,3.27664
0.540,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.293243,-5.722705,5.558658,17.925461,12.376807,15.461013,12.133244,-1.10048,0.10771,3.27666
0.541,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.283504,-5.802645,5.553181,17.952946,12.369034,15.455871,12.197513,-1.08246,0.09477,3.27689
0.542,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.273062,-5.901147,5.547443,17.979631,12.358209,14.959047,12.261210,-1.06673,0.07494,3.27693
0.543,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.262298,-6.011817,5.541535,18.005793,12.345383,14.139866,12.324533,-1.04911,0.09368,3.27686
0.544,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.251162,-6.122488,5.535626,18.031954,12.332557,13.320683,12.387856,-1.02896,0.11886,3.27696
0.545,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.239856,-6.233160,5.529718,18.058115,12.319731,12.501501,12.451179,-0.99537,0.10319,3.27719
0.546,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.228571,-6.330428,5.523246,18.071655,12.310070,12.934711,12.513615,-0.97226,0.08373,3.27692
0.547,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.217296,-6.418908,5.516406,18.076923,12.302485,14.189025,12.575469,-0.95253,0.10002,3.27631
0.548,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.206424,-6.507389,5.509565,18.082191,12.294900,15.443338,12.637323,-0.93266,0.11967,3.27611
0.549,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.195736,-6.595869,5.502725,18.087458,12.287315,16.697653,12.699178,-0.91622,0.10024,3.27618
0.550,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.185732,-6.660896,5.495804,18.091160,12.282460,17.201263,12.776257,-0.89116,0.07295,3.27671
0.551,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.176041,-6.710547,5.488832,18.093836,12.279396,17.212694,12.863317,-0.87078,0.08023,3.27755
0.552,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.166869,-6.760198,5.481859,18.096512,12.276332,17.224123,12.950377,-0.83148,0.10471,3.27767
0.553,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,5.157934,-6.809849,5.474886,18.099188,12.273268,17.235552,13.037437,-0.80438,0.10584,3.27728
0.554,0,0,0,0,0,0,0,0,1,0,0.000000,1.547590,5.149292,-6.845300,5.467888,18.097712,12.268452,17.249628,13.108415,-0.78352,0.09566,3.27690
0.555,1,0,0,0,0,0,0,0,0,0,0.000000,3.803553,5.140782,-6.871441,5.460875,18.093517,12.262486,17.265440,13.168846,-0.76245,0.08948,3.27652
0.556,1,0,0,0,0,0,0,0,0,0,0.000000,4.511491,5.132627,-6.897583,5.453860,18.089321,12.256519,17.281252,13.229278,-0.73804,0.10208,3.27632
0.557,1,0,0,0,0,0,0,0,0,0,0.000000,4.510858,5.124633,-6.923724,5.446846,18.085125,12.250553,17.297062,13.289709,-0.71887,0.10950,3.27625
0.558,1,0,0,0,0,0,0,0,0,0,0.000000,4.510605,5.117029,-6.942598,5.439956,18.079586,12.246319,16.993095,13.360335,-0.69394,0.09769,3.27662
0.559,1,0,0,0,0,0,0,0,0,0,0.000000,4.510525,5.109603,-6.956707,5.433147,18.073168,12.243218,16.479471,13.437647,-0.65269,0.08610,3.27731
0.560,1,0,0,0,0,0,0,0,0,0,0.000000,4.510809,5.102129,-6.970816,5.426339,18.066748,12.240118,15.965849,13.514957,-0.62832,0.08399,3.27759
0.561,1,0,0,0,0,0,0,0,0,0,0.000000,4.511259,5.094631,-6.984925,5.419530,18.060329,12.237018,15.452226,13.592269,-0.60218,0.09930,3.27759
0.562,1,0,0,0,0,0,0,0,0,0,0.000000,4.512020,5.086614,-7.014849,5.412735,18.051815,12.234360,15.246783,13.666949,-0.57637,0.10688,3.27741
0.563,1,0,0,0,0,0,0,0,0,0,0.000000,4.512924,5.078359,-7.055142,5.405948,18.041925,12.231991,15.243393,13.739904,-0.55466,0.09902,3.27710
0.564,1,0,0,0,0,0,0,0,0,0,0.000000,4.514093,5.069589,-7.095435,5.399161,18.032038,12.229623,15.240003,13.812860,-0.53016,0.08920,3.27711
0.565,1,0,0,0,0,0,0,0,0,0,0.000000,4.515384,5.060583,-7.135727,5.392375,18.022148,12.227254,15.236612,13.885815,-0.50782,0.07475,3.27734
0.566,1,0,0,0,0,0,0,0,0,0,0.000000,4.516936,5.051240,-7.178873,5.385229,18.012051,12.222092,15.234172,13.954281,-0.45894,0.08532,3.27698
0.567,1,0,0,0,0,0,0,0,0,0,0.000000,4.518609,5.041744,-7.223890,5.377848,18.001818,12.215097,15.232353,14.019803,-0.42901,0.10305,3.27622
0.568,1,0,0,0,0,0,0,0,0,0,0.000000,4.520722,5.032273,-7.268906,5.370467,17.991585,12.208103,15.230536,14.085325,-0.40630,0.09677,3.27614
0.569,1,0,0,0,0,0,0,0,0,0,0.000000,4.523037,5.022815,-7.313922,5.363086,17.981352,12.201109,15.228718,14.150847,-0.38094,0.08518,3.27652
0.570,1,0,0,0,0,0,0,0,0,0,0.000000,4.525912,5.013720,-7.348977,5.355731,17.972937,12.193598,15.585375,14.211982,-0.35804,0.08817,3.27676
0.571,1,0,0,0,0,0,0,0,0,0,0.000000,4.529045,5.004789,-7.377500,5.348394,17.965715,12.185746,16.177059,14.270239,-0.33075,0.10954,3.27692
0.572,1,0,0,0,0,0,0,0,0,0,0.000000,4.532366,4.996197,-7.406024,5.341058,17.958494,12.177896,16.768742,14.328496,-0.30638,0.11544,3.27698
0.573,1,0,0,0,0,0,0,0,0,0,0.000000,4.535773,4.987760,-7.434546,5.333721,17.951273,12.170045,17.360426,14.386753,-0.26042,0.09178,3.27698
0.574,1,0,0,0,0,0,0,0,0,0,0.000000,4.538987,4.979705,-7.431818,5.325976,17.940897,12.160707,17.083242,14.403772,-0.22722,0.07363,3.27698
0.575,1,0,0,0,0,0,0,0,0,0,0.000000,4.542111,4.971826,-7.408599,5.317965,17.928452,12.150395,16.236404,14.393755,-0.20562,0.09345,3.27698
0.576,1,0,0,0,0,0,0,0,0,0,0.000000,4.545239,4.965147,-7.385381,5.309953,17.916008,12.140084,15.389566,14.383739,-0.17458,0.11476,3.27661
0.577,1,0,0,0,0,0,0,0,0,0,0.000000,4.548370,4.959017,-7.362163,5.301941,17.903563,12.129772,14.542729,14.373721,-0.15386,0.10300,3.27600
0.578,1,0,0,0,0,0,0,0,0,0,0.000000,4.551773,4.954892,-7.280058,5.294286,17.892120,12.117943,14.729540,14.395959,-0.12748,0.09787,3.27603
0.579,1,0,0,0,0,0,0,0,0,0,0.000000,4.555300,4.951685,-7.159347,5.286864,17.881334,12.105119,15.594042,14.439344,-0.09977,0.10811,3.27649
0.580,1,0,0,0,0,0,0,0,0,0,0.000000,4.558949,4.950255,-7.038635,5.279442,17.870548,12.092294,16.458544,14.482729,-0.05209,0.10281,3.27658
0.581,1,0,0,0,0,0,0,0,0,0,0.000000,4.562653,4.949638,-6.917923,5.272021,17.859762,12.079470,17.323046,14.526114,-0.02085,0.08549,3.27643
0.582,1,0,0,0,0,0,0,0,0,0,0.000000,4.566262,4.950401,-6.746538,5.264906,17.846304,12.069991,17.668549,14.564769,0.00152,0.09525,3.27646
0.583,1,0,0,0,0,0,0,0,0,0,0.000000,4.569827,4.951795,-6.541930,5.257994,17.831091,12.062707,17.673780,14.600324,0.02885,0.10905,3.27661
0.584,1,0,0,0,0,0,0,0,0,0,0.000000,4.573324,4.954726,-6.337322,5.251082,17.815878,12.055422,17.679012,14.635879,0.05303,0.09336,3.27681
0.585,1,0,0,0,0,0,0,0,0,0,0.000000,4.576791,4.958360,-6.132714,5.244170,17.800665,12.048138,17.684244,14.671432,0.07740,0.09699,3.27704
0.586,1,0,0,0,0,0,0,1,0,0,0.000000,4.580266,4.963785,-5.873825,5.237775,17.787247,12.040077,17.285639,14.702877,0.10432,0.11966,3.27718
0.587,1,0,1,0,0,0,0,0,0,0,0.000000,4.583744,4.970029,-5.579349,5.231719,17.775003,12.031508,16.622267,14.731627,0.15063,0.11815,3.27725
0.588,1,0,0,0,0,0,0,0,0,0,0.000000,4.587200,4.978047,-5.284872,5.225663,17.762760,12.022941,15.958894,14.760377,0.18256,0.09167,3.27719
0.589,1,0,0,0,0,0,0,0,0,0,0.000000,4.590646,4.986876,-4.990395,5.219606,17.750517,12.014372,15.295521,14.789127,0.20857,0.08544,3.27704
0.590,1,0,0,0,0,0,0,0,0,0,0.000000,4.594025,4.997314,-4.665728,5.214812,17.741562,12.008289,15.455630,14.813307,0.23600,0.09803,3.27698
0.591,1,0,0,0,0,0,0,0,0,0,0.000000,4.597374,5.008489,-4.321268,5.210845,17.734760,12.003837,16.155638,14.834490,0.26006,0.10003,3.27698
0.592,1,0,0,0,0,0,0,0,0,0,0.000000,4.600670,5.020783,-3.976808,5.206878,17.727961,11.999385,16.855646,14.855672,0.28701,0.09536,3.27698
0.593,1,0,0,0,0,0,0,0,0,0,0.000000,4.603943,5.033591,-3.632348,5.202911,17.721161,11.994932,17.555655,14.876855,0.31003,0.10250,3.27698
0.594,1,0,0,0,0,0,0,0,0,0,0.000000,4.607198,5.047064,-3.271159,5.199573,17.714252,11.991097,17.838831,14.879083,0.35809,0.11095,3.27684
0.595,1,0,0,0,0,0,0,0,0,0,0.000000,4.610446,5.060843,-2.899003,5.196647,17.707272,11.987667,17.848722,14.868882,0.38483,0.10036,3.27661
0.596,1,0,0,0,0,0,0,0,0,0,0.000000,4.613724,5.075392,-2.526846,5.193721,17.700291,11.984238,17.858612,14.858683,0.40993,0.08316,3.27702
0.597,1,0,0,0,0,0,0,0,0,0,0.000000,4.617017,5.090295,-2.154690,5.190795,17.693310,11.980807,17.868504,14.848482,0.43488,0.09376,3.27786
0.598,1,0,0,0,0,0,0,0,0,0,0.000000,4.620372,5.106140,-1.771850,5.188840,17.685196,11.974689,17.876995,14.851471,0.46040,0.11506,3.27779
0.599,1,0,0,0,0,0,0,0,0,0,0.000000,4.623757,5.122415,-1.382006,5.187522,17.676338,11.966808,17.884571,14.863107,0.48352,0.10357,3.27710
0.600,1,0,0,0,0,0,0,0,0,0,0.000000,4.627149,5.139379,-0.992161,5.186205,17.667480,11.958927,17.892147,14.874743,0.51021,0.08256,3.27678
0.601,1,0,0,0,0,0,0,0,0,0,0.000000,4.630544,5.156658,-0.602317,5.184887,17.658623,11.951046,17.899723,14.886378,0.55178,0.09461,3.27670
0.602,1,0,0,0,0,0,0,0,0,0,0.000000,4.633901,5.174331,-0.216489,5.184599,17.648254,11.943899,17.447409,14.884871,0.58042,0.11774,3.27654
0.603,1,0,0,0,0,0,0,0,0,0,0.000000,4.637240,5.192184,0.166707,5.184987,17.636896,11.937233,16.693575,14.874745,0.60625,0.10891,3.27631
0.604,1,0,0,0,0,0,0,0,0,0,0.000000,4.640657,5.210494,0.549903,5.185375,17.625538,11.930567,15.939741,14.864621,0.62807,0.08808,3.27635
0.605,1,0,0,0,0,0,0,0,0,0,0.000000,4.644109,5.229014,0.933099,5.185762,17.614180,11.923901,15.185908,14.854496,0.65290,0.08351,3.27658
