"Time","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.747,0,1,0,0,0,0,0,0,0,0,7.166666,0.000000,6.261801,-4.782712,6.484454,12.122785,8.281321,11.936489,7.293983,1.48318,0.09428,3.27657
0.748,0,1,0,1,0,0,0,0,0,0,6.377688,0.000000,6.256391,-4.796623,6.479548,12.112993,8.268968,11.944098,7.293264,1.48352,0.12510,3.27600
0.749,0,0,0,0,0,0,0,0,0,0,2.794717,0.000000,6.251300,-4.795754,6.474666,12.098057,8.256591,11.951388,7.293633,1.48315,0.11875,3.27669
0.750,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.246311,-4.794885,6.469785,12.083120,8.244214,11.958678,7.294000,1.48669,0.09317,3.27726
0.751,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.241681,-4.794015,6.464903,12.068184,8.231836,11.965969,7.294368,1.48517,0.08735,3.27711
0.752,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.237166,-4.789859,6.460016,12.053426,8.219403,11.974318,7.294851,1.48407,0.12305,3.27697
0.753,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.233060,-4.765168,6.455101,12.039781,8.206620,11.989283,7.296057,1.48376,0.08846,3.27689
0.754,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.229091,-4.740477,6.450184,12.026135,8.193836,12.004248,7.297262,1.48505,0.08305,3.27689
0.755,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.225612,-4.715785,6.445269,12.012490,8.181053,12.019213,7.298467,1.48404,0.11233,3.27743
0.756,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.222277,-4.688936,6.440405,11.999283,8.168027,12.034744,7.299834,1.48380,0.11925,3.27781
0.757,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.219457,-4.648606,6.435873,11.988810,8.153483,12.053808,7.302209,1.48459,0.09581,3.27720
0.758,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.216703,-4.608276,6.431340,11.978336,8.138940,12.072873,7.304584,1.48517,0.11627,3.27675
0.759,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.214186,-4.567946,6.426807,11.967863,8.124396,12.091938,7.306958,1.48431,0.12009,3.27736
0.760,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.211662,-4.526559,6.422256,11.957150,8.109627,12.117177,7.309384,1.48297,0.08449,3.27787
0.761,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.209113,-4.478570,6.417588,11.944942,8.093439,12.180980,7.312127,1.47812,0.07790,3.27772
0.762,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.206609,-4.430581,6.412920,11.932734,8.077251,12.244782,7.314869,1.48273,0.10629,3.27753
0.763,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.204269,-4.382591,6.408252,11.920526,8.061064,12.308585,7.317612,1.48605,0.11400,3.27707
0.764,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.202033,-4.334892,6.403678,11.909229,8.045338,12.376235,7.320428,1.48584,0.08137,3.27672
0.765,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.200162,-4.289001,6.399700,11.903623,8.032495,12.467916,7.323702,1.48450,0.12560,3.27710
0.766,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.198302,-4.243111,6.395720,11.898016,8.019651,12.559596,7.326976,1.48386,0.11197,3.27737
0.767,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.196482,-4.197220,6.391742,11.892409,8.006809,12.651277,7.330250,1.48383,0.09977,3.27683
0.768,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.194570,-4.152447,6.387743,11.885700,7.994966,12.741053,7.333515,1.48065,0.11374,3.27639
0.769,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.192334,-4.114653,6.383618,11.872106,7.989363,12.818926,7.336721,1.48767,0.10600,3.27654
0.770,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.190045,-4.076858,6.379494,11.858511,7.983760,12.896799,7.339928,1.48337,0.08116,3.27670
0.771,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.187568,-4.039064,6.375370,11.844917,7.978158,12.974672,7.343134,1.48630,0.09180,3.27693
0.772,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.185097,-4.002287,6.371274,11.831476,7.972167,13.051489,7.346416,1.48395,0.12950,3.27715
0.773,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.182647,-3.971866,6.367350,11.818995,7.963751,13.121708,7.350175,1.48694,0.10049,3.27730
0.774,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.180173,-3.941446,6.363426,11.806514,7.955334,13.191927,7.353933,1.48105,0.10494,3.27745
0.775,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.177616,-3.911025,6.359502,11.794032,7.946918,13.262147,7.357692,1.48480,0.12275,3.27752
0.776,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.175000,-3.881682,6.355587,11.781439,7.937575,13.326490,7.361502,1.48132,0.10281,3.27752
0.777,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.172181,-3.859072,6.351720,11.768145,7.922442,13.354135,7.365637,1.48389,0.08484,3.27698
0.778,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.169363,-3.836462,6.347855,11.754849,7.907310,13.381778,7.369772,1.48544,0.11472,3.27653
0.779,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.166553,-3.813852,6.343988,11.741555,7.892178,13.409422,7.373907,1.48453,0.09364,3.27661
0.780,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.163797,-3.791636,6.340162,11.728130,7.877429,13.437461,7.378067,1.48334,0.07512,3.27666
0.781,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.161237,-3.771879,6.336586,11.713896,7.865074,13.467971,7.382387,1.48422,0.13245,3.27659
0.782,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.158638,-3.752123,6.333011,11.699660,7.852720,13.498480,7.386707,1.48492,0.11441,3.27659
0.783,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.155900,-3.732366,6.329435,11.685426,7.840365,13.528990,7.391027,1.48395,0.09714,3.27712
0.784,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.153028,-3.714153,6.325819,11.671741,7.828584,13.559676,7.395360,1.48462,0.11583,3.27755
0.785,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.149677,-3.705580,6.321949,11.661498,7.820381,13.591466,7.399767,1.48529,0.10955,3.27724
0.786,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.146277,-3.697007,6.318080,11.651255,7.812177,13.623256,7.404175,1.48395,0.08411,3.27695
0.787,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.142704,-3.688434,6.314211,11.641011,7.803974,13.655046,7.408583,1.48682,0.10013,3.27672
0.788,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.139187,-3.680465,6.310393,11.630759,7.794423,13.685580,7.413383,1.48404,0.10749,3.27655
0.789,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.135867,-3.676267,6.306897,11.620452,7.776449,13.708274,7.420637,1.48529,0.09145,3.27678
0.790,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.132555,-3.672070,6.303400,11.610146,7.758476,13.730967,7.427891,1.47940,0.10449,3.27707
0.791,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.129270,-3.667873,6.299903,11.599838,7.740502,13.753660,7.435145,1.48471,0.12361,3.27775
0.792,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.125924,-3.664356,6.296392,11.589273,7.722620,13.776811,7.442451,1.48120,0.10718,3.27829
0.793,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.122362,-3.665089,6.292793,11.577096,7.705307,13.802819,7.450077,1.48157,0.07500,3.27783
0.794,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.118771,-3.665822,6.289193,11.564919,7.687995,13.828827,7.457702,1.48352,0.11457,3.27746
0.795,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.115075,-3.666554,6.285593,11.552742,7.670682,13.854835,7.465328,1.48291,0.09583,3.27761
0.796,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.111402,-3.666126,6.281958,11.540431,7.653723,13.880463,7.473405,1.48532,0.09115,3.27772
0.797,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.107808,-3.658447,6.278100,11.527284,7.638972,13.903719,7.484302,1.48358,0.12519,3.27757
0.798,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.104252,-3.650768,6.274242,11.514136,7.624220,13.926974,7.495198,1.48358,0.11749,3.27738
0.799,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.100831,-3.643089,6.270385,11.500989,7.609469,13.950231,7.506094,1.48532,0.08416,3.27692
0.800,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.097461,-3.634418,6.266555,11.488408,7.595151,13.973244,7.516926,1.48254,0.09368,3.27659
0.801,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.094270,-3.619557,6.262903,11.479372,7.583535,13.994740,7.527353,1.48370,0.12092,3.27712
0.802,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.091173,-3.604696,6.259251,11.470335,7.571918,14.016237,7.537781,1.48376,0.08867,3.27757
0.803,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.088407,-3.589834,6.255599,11.461298,7.560302,14.037734,7.548208,1.48444,0.08513,3.27742
0.804,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.085776,-3.572146,6.251973,11.451584,7.548322,14.059233,7.556781,1.48309,0.10832,3.27731
0.805,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.083624,-3.536798,6.248506,11.437638,7.534071,14.080744,7.553768,1.48434,0.11101,3.27754
0.806,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.081606,-3.501450,6.245039,11.423692,7.519820,14.102255,7.550755,1.48367,0.08626,3.27769
0.807,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.080062,-3.466102,6.241571,11.409746,7.505569,14.123767,7.547742,1.48358,0.12385,3.27731
0.808,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.078650,-3.426846,6.238102,11.396727,7.492004,14.144870,7.544559,1.48477,0.11007,3.27693
0.809,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.077703,-3.363180,6.234625,11.389493,7.482733,14.163425,7.540307,1.48425,0.07314,3.27655
0.810,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.076931,-3.299515,6.231147,11.382258,7.473461,14.181981,7.536056,1.48517,0.13014,3.27632
0.811,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.076780,-3.235850,6.227669,11.375025,7.464190,14.200536,7.531805,1.48505,0.09668,3.27716
0.812,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.076860,-3.166481,6.224216,11.367339,7.454626,14.218619,7.527456,1.48361,0.08559,3.27782
0.813,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.077761,-3.061480,6.220920,11.356838,7.443232,14.233753,7.522497,1.48401,0.11263,3.27729
0.814,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.078941,-2.956478,6.217625,11.346336,7.431839,14.248886,7.517537,1.48276,0.10882,3.27681
0.815,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.081114,-2.851477,6.214329,11.335835,7.420445,14.264020,7.512578,1.48416,0.09564,3.27674
0.816,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.083600,-2.740404,6.211123,11.325580,7.409333,14.278783,7.507450,1.48489,0.11915,3.27671
0.817,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.087195,-2.591397,6.208484,11.316854,7.399976,14.291226,7.501272,1.48352,0.11553,3.27702
0.818,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.091074,-2.442390,6.205845,11.308130,7.390618,14.303670,7.495094,1.48431,0.08118,3.27727
0.819,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.095958,-2.293384,6.203206,11.299405,7.381261,14.316113,7.488916,1.48318,0.12592,3.27720
0.820,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.101083,-2.139835,6.200657,11.290062,7.372338,14.325768,7.482649,1.48340,0.10108,3.27705
0.821,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.107055,-1.957911,6.198671,11.276852,7.366131,14.318010,7.475822,1.48294,0.09369,3.27644
0.822,0,0,0,0,0,0,1,0,0,0,0.764186,0.000000,6.113233,-1.775988,6.196685,11.263642,7.359924,14.310251,7.468995,1.48401,0.10766,3.27602
0.823,0,1,0,0,0,0,0,0,0,0,4.237761,0.000000,6.120138,-1.594065,6.194699,11.250433,7.353717,14.302492,7.462168,1.49295,0.11502,3.27686
0.824,0,1,0,0,0,0,0,0,0,0,6.947132,0.000000,6.127213,-1.410877,6.192859,11.237439,7.347713,14.295002,7.455305,1.48328,0.10055,3.27759
0.825,0,1,0,0,0,0,0,0,0,0,6.947055,0.000000,6.134891,-1.219795,6.191927,11.225793,7.342977,14.289191,7.448215,1.48569,0.11065,3.27759
0.826,0,1,0,0,0,0,0,0,0,0,6.947036,0.000000,6.142682,-1.028712,6.190995,11.214147,7.338241,14.283380,7.441123,1.48395,0.12513,3.27756
0.827,0,1,0,0,0,0,0,0,0,0,6.947221,0.000000,6.150877,-0.837630,6.190063,11.202500,7.333504,14.277569,7.434033,1.48502,0.09423,3.27733
0.828,0,1,0,0,0,0,0,0,0,0,6.947387,0.000000,6.159127,-0.647328,6.189236,11.191449,7.328455,14.271661,7.427274,1.48352,0.11179,3.27713
0.829,0,1,0,0,0,0,0,0,0,0,6.947489,0.000000,6.167570,-0.461900,6.189065,11.184120,7.321451,14.265150,7.422585,1.48483,0.11514,3.27713
0.830,0,1,0,0,0,0,0,0,0,0,6.947453,0.000000,6.176018,-0.276472,6.188895,11.176791,7.314447,14.258639,7.417896,1.48416,0.09193,3.27709
0.831,0,1,0,0,0,0,0,0,0,0,6.946929,0.000000,6.184484,-0.091045,6.188724,11.169462,7.307444,14.252130,7.413207,1.48428,0.07551,3.27679
0.832,0,1,0,0,0,0,0,0,0,0,6.946186,0.000000,6.192921,0.092135,6.188635,11.161194,7.300227,14.243646,7.411691,1.48505,0.11143,3.27655
0.833,0,1,0,0,0,0,0,0,0,0,6.944668,0.000000,6.201249,0.261279,6.189057,11.147056,7.291681,14.222841,7.429999,1.48398,0.11375,3.27678
0.834,0,1,0,0,0,0,0,0,0,0,6.943079,0.000000,6.209562,0.430422,6.189479,11.132918,7.283134,14.202036,7.448307,1.48083,0.08681,3.27696
0.835,0,1,0,0,0,0,0,0,0,0,6.941237,0.000000,6.217821,0.599565,6.189901,11.118780,7.274588,14.181231,7.466615,1.48297,0.12820,3.27681
0.836,0,1,0,0,0,0,0,0,0,0,6.939483,0.000000,6.226091,0.767340,6.190403,11.105183,7.266101,14.161919,7.485013,1.48602,0.10580,3.27670
0.837,0,1,0,0,0,0,0,0,0,0,6.938035,0.000000,6.234407,0.926574,6.191403,11.094958,7.257982,14.151931,7.503979,1.48438,0.09210,3.27693
0.838,0,1,0,0,0,0,0,0,0,0,6.936581,0.000000,6.242760,1.085808,6.192402,11.084734,7.249864,14.141943,7.522945,1.48077,0.09856,3.27708
0.839,0,1,0,0,0,0,0,0,0,0,6.935107,0.000000,6.251245,1.245042,6.193402,11.074510,7.241745,14.131956,7.541911,1.48416,0.11892,3.27670
0.840,0,1,0,0,0,0,0,0,0,0,6.933538,0.000000,6.259778,1.402434,6.194529,11.063756,7.233462,14.121619,7.560359,1.48477,0.09070,3.27639
0.841,0,1,0,0,0,0,0,0,0,0,6.931628,0.000000,6.268481,1.548321,6.196451,11.049700,7.224153,14.109107,7.575570,1.48196,0.07952,3.27654
0.842,0,1,0,0,0,0,0,0,0,0,6.929856,0.000000,6.277187,1.694208,6.198373,11.035645,7.214843,14.096595,7.590781,1.47626,0.12541,3.27673
0.843,0,1,0,0,0,0,0,0,0,0,6.928570,0.000000,6.285900,1.840096,6.200294,11.021588,7.205533,14.084083,7.605992,1.48465,0.11834,3.27719
0.844,0,1,0,0,0,0,0,0,0,0,6.927621,0.000000,6.294565,1.984518,6.202242,11.007604,7.196784,14.072496,7.621278,1.48468,0.09748,3.27753
0.845,0,1,0,0,0,0,0,0,0,0,6.927870,0.000000,6.303062,2.119788,6.204351,10.994069,7.191543,14.066689,7.637032,1.47961,0.07225,3.27707
0.846,0,1,0,0,0,0,0,0,0,0,6.928094,0.000000,6.311521,2.255058,6.206460,10.980535,7.186302,14.060883,7.652786,1.48233,0.10585,3.27664
0.847,0,1,0,0,0,0,0,0,0,0,6.928230,0.000000,6.319841,2.390329,6.208569,10.967000,7.181060,14.055077,7.668540,1.48453,0.09335,3.27641
0.848,0,1,0,0,0,0,0,0,0,0,6.927945,0.000000,6.328126,2.521494,6.210792,10.953498,7.176027,14.047837,7.686436,1.48346,0.09172,3.27622
0.849,0,1,0,0,0,1,0,0,0,0,6.926165,0.000000,6.336285,2.627016,6.213723,10.940205,7.172297,14.031655,7.717713,1.48300,0.11130,3.27630
0.850,1,1,0,0,0,0,0,0,0,0,6.924135,0.602438,6.344315,2.732539,6.216655,10.926910,7.168566,14.015473,7.748991,1.48383,0.11881,3.27642
0.851,1,1,0,0,0,0,0,0,0,0,6.921215,3.340791,6.351887,2.838061,6.219587,10.913616,7.164835,13.999291,7.780269,1.48511,0.10417,3.27680
0.852,1,1,0,0,0,0,0,0,0,0,6.918319,5.475820,6.359232,2.937337,6.222558,10.900438,7.161672,13.983696,7.811754,1.48483,0.07285,3.27707
0.853,1,1,0,0,0,0,0,0,0,0,6.915506,5.471787,6.365777,2.997595,6.225771,10.887986,7.162056,13.971767,7.844535,1.48083,0.13036,3.27661
0.854,1,1,0,0,0,0,0,0,0,0,6.912736,5.467872,6.372106,3.057853,6.228983,10.875534,7.162440,13.959839,7.877316,1.49030,0.09797,3.27624
0.855,1,1,0,0,0,0,0,0,0,0,6.910121,5.464374,6.377674,3.118111,6.232196,10.863082,7.162823,13.947911,7.910097,1.48422,0.08728,3.27647
0.856,1,1,0,0,0,0,0,0,0,0,6.907504,5.461113,6.383047,3.170966,6.235475,10.851870,7.165348,13.936616,7.943033,1.48495,0.08931,3.27670
0.857,1,1,0,0,0,0,0,0,0,0,6.904881,5.458690,6.387728,3.177582,6.239167,10.848403,7.181241,13.929273,7.976939,1.48489,0.12374,3.27693
0.858,1,1,0,0,0,0,0,0,0,0,6.902240,5.456467,6.392133,3.184198,6.242858,10.844935,7.197134,13.921930,8.010844,1.48425,0.10725,3.27704
0.859,1,1,0,0,0,0,0,0,0,0,6.899543,5.454953,6.395554,3.190814,6.246550,10.841468,7.213027,13.914588,8.044750,1.48392,0.09179,3.27635
0.860,1,1,0,0,0,0,0,0,0,0,6.896841,5.453566,6.398629,3.190898,6.250173,10.837595,7.230061,13.907359,8.078812,1.48328,0.11876,3.27590
0.861,1,1,0,0,0,0,0,0,0,0,6.894123,5.452627,6.400477,3.150176,6.253364,10.831189,7.254223,13.900841,8.113846,1.48538,0.10098,3.27696
0.862,1,1,0,0,0,0,0,0,0,0,6.891494,5.451771,6.402102,3.109453,6.256555,10.824783,7.278386,13.894323,8.148880,1.48724,0.08649,3.27781
0.863,1,1,0,0,0,0,0,0,0,0,6.889179,5.451209,6.402928,3.068731,6.259746,10.818377,7.302549,13.887805,8.183914,1.48517,0.06692,3.27720
0.864,1,1,0,0,0,0,0,0,0,0,6.887029,5.450698,6.403681,3.025962,6.262907,10.811962,7.335277,13.880167,8.219130,1.48611,0.12845,3.27670
0.865,1,1,0,0,0,0,0,0,0,0,6.885461,5.450369,6.404167,2.970410,6.265879,10.805497,7.421501,13.865527,8.255477,1.48480,0.11520,3.27693
0.866,1,1,0,0,0,0,0,0,0,0,6.883952,5.450078,6.404613,2.914859,6.268851,10.799032,7.507724,13.850887,8.291824,1.48340,0.09668,3.27708
0.867,1,1,0,0,0,0,0,0,0,0,6.882651,5.449917,6.404918,2.859307,6.271824,10.792567,7.593948,13.836247,8.328172,1.48337,0.10573,3.27670
0.868,1,1,0,0,0,0,0,0,0,0,6.881298,5.449782,6.405212,2.806096,6.274718,10.786106,7.688685,13.822683,8.364613,1.48529,0.11462,3.27641
0.869,1,1,0,0,0,0,0,0,0,0,6.879756,5.449741,6.405471,2.767499,6.277126,10.779665,7.836595,13.815839,8.401633,1.48315,0.09886,3.27671
0.870,1,1,0,0,0,0,0,0,0,0,6.878253,5.449715,6.405873,2.728903,6.279534,10.773224,7.984504,13.808995,8.438655,1.48273,0.07571,3.27693
0.871,1,1,0,0,0,0,0,0,0,0,6.876884,5.449737,6.406785,2.690306,6.281942,10.766784,8.132414,13.802151,8.475676,1.48395,0.10784,3.27655
0.872,1,1,0,0,0,0,0,0,0,0,6.875695,5.449838,6.407990,2.658269,6.284363,10.759869,8.280542,13.793807,8.512337,1.48843,0.10287,3.27628
0.873,1,1,0,0,0,0,0,0,0,0,6.875143,5.450215,6.410240,2.667205,6.286864,10.749996,8.430045,13.776094,8.546752,1.48450,0.10560,3.27682
0.874,1,1,0,0,0,0,0,0,0,0,6.874881,5.451086,6.412761,2.676141,6.289366,10.740123,8.579547,13.758382,8.581168,1.48337,0.07683,3.27734
0.875,1,1,0,0,0,0,0,0,0,0,6.875647,5.453710,6.416245,2.685076,6.291867,10.730249,8.729049,13.740670,8.615583,1.48508,0.12794,3.27780
0.876,1,1,0,0,0,0,0,0,0,0,6.876759,5.457182,6.419943,2.700098,6.294371,10.721409,8.873442,13.723861,8.646454,1.48444,0.10001,3.27817
0.877,1,1,0,0,0,0,0,0,0,0,6.879097,5.463663,6.424397,2.753136,6.296891,10.719016,8.985921,13.712695,8.655185,1.48383,0.08270,3.27794
0.878,1,1,0,0,0,0,0,0,0,0,6.881627,5.470618,6.429067,2.806175,6.299410,10.716624,9.098400,13.701530,8.663916,1.48227,0.09010,3.27768
0.879,1,1,0,0,0,0,0,0,0,0,6.884838,5.479253,6.434506,2.859213,6.301930,10.714231,9.210878,13.690364,8.672647,1.48386,0.11133,3.27722
0.880,1,1,0,0,0,0,0,0,0,0,6.888081,5.487884,6.440160,2.915898,6.304513,10.711095,9.317161,13.678937,8.681147,1.48297,0.11084,3.27682
0.881,1,1,0,0,0,0,0,0,0,0,6.891439,5.496500,6.446574,2.995363,6.307495,10.703307,9.384735,13.665873,8.688209,1.48395,0.08918,3.27682
0.882,1,1,0,0,0,0,0,0,0,0,6.894907,5.505098,6.453096,3.074829,6.310476,10.695519,9.452310,13.652808,8.695271,1.48465,0.11981,3.27679
0.883,1,1,0,0,0,0,0,0,0,0,6.898765,5.513633,6.459999,3.154294,6.313457,10.687731,9.519883,13.639744,8.702332,1.48434,0.10944,3.27648
0.884,1,1,0,0,0,0,0,0,0,0,6.902813,5.522235,6.466887,3.232151,6.316510,10.679711,9.582341,13.626913,8.709438,1.48474,0.09692,3.27627
0.885,1,1,0,0,0,0,0,0,0,0,6.907534,5.531082,6.473722,3.299961,6.320009,10.670243,9.612835,13.615539,8.716819,1.48401,0.07641,3.27673
0.886,1,1,0,0,0,0,0,0,0,0,6.912230,5.539944,6.480483,3.367772,6.323509,10.660775,9.643329,13.604165,8.724199,1.48526,0.11704,3.27716
0.887,1,1,0,0,0,0,0,0,0,0,6.916837,5.548866,6.486983,3.435582,6.327008,10.651307,9.673822,13.592791,8.731580,1.48334,0.09593,3.27739
0.888,1,1,0,0,0,0,0,0,0,0,6.921190,5.557746,6.493362,3.498471,6.330569,10.642661,9.703131,13.580974,8.738834,1.48410,0.08381,3.27756
0.889,1,1,0,0,0,0,0,0,0,0,6.924643,5.566481,6.499309,3.530620,6.334516,10.639149,9.725028,13.566392,8.745302,1.48340,0.12735,3.27733
0.890,1,1,0,0,0,0,0,0,0,0,6.927926,5.575270,6.505050,3.562769,6.338463,10.635636,9.746926,13.551810,8.751770,1.48532,0.12366,3.27713
0.891,1,1,0,0,0,0,0,0,0,0,6.930611,5.584250,6.510066,3.594919,6.342410,10.632125,9.768824,13.537229,8.758238,1.48422,0.10353,3.27713
0.892,1,1,0,0,0,0,0,0,0,0,6.933271,5.593385,6.514806,3.620700,6.346336,10.629287,9.790265,13.522630,8.764316,1.48358,0.09166,3.27711
0.893,1,1,0,0,0,0,0,0,0,0,6.935848,5.603068,6.518567,3.606705,6.350133,10.630660,9.808853,13.507922,8.767954,1.48364,0.10843,3.27696
0.894,1,1,0,0,0,0,0,0,0,0,6.938416,5.612838,6.522078,3.592711,6.353930,10.632033,9.827441,13.493215,8.771593,1.48447,0.09043,3.27684
0.895,1,1,0,0,0,0,0,0,0,0,6.940958,5.622912,6.524701,3.578716,6.357728,10.633407,9.846029,13.478508,8.775231,1.48471,0.08675,3.27700
0.896,1,1,0,0,0,0,0,0,0,0,6.943474,5.632968,6.527123,3.560046,6.361485,10.728821,9.859906,13.463702,8.778684,1.48129,0.11841,3.27711
0.897,1,1,0,0,0,0,0,0,0,0,6.945903,5.642959,6.528832,3.512174,6.364998,11.411650,9.844357,13.448281,8.780971,1.48434,0.10530,3.27696
0.898,1,1,0,0,1,0,0,0,0,0,6.948306,5.652879,6.530369,3.464301,6.368512,12.094479,9.828809,13.432861,8.783258,1.48358,0.09337,3.27688
0.899,1,1,0,0,0,0,0,0,0,0,6.950613,5.662550,6.531297,3.416429,6.372025,12.777308,9.813260,13.417441,8.785545,1.48398,0.10598,3.27734
0.900,1,1,0,0,0,0,0,0,0,1,6.952894,5.672108,6.532081,3.365676,6.375500,13.364289,9.797462,13.402542,8.787742,1.48343,0.11356,3.27771
0.901,1,1,0,0,0,0,0,0,0,0,6.955084,5.681265,6.532355,3.296935,6.378733,13.352579,9.780109,13.390901,8.789365,1.48523,0.08091,3.27748
0.902,1,1,0,0,0,0,0,0,0,0,6.957243,5.690237,6.532532,3.228193,6.381966,13.340869,9.762755,13.379258,8.790988,1.48489,0.10114,3.27728
0.903,1,1,0,0,0,0,0,0,0,0,6.959290,5.698552,6.532364,3.159452,6.385199,13.329159,9.745402,13.367617,8.792612,1.48218,0.10411,3.27728
0.904,1,1,0,0,0,0,0,0,0,0,6.961284,5.706638,6.532137,3.089358,6.388401,13.317719,9.729109,13.355890,8.794127,1.48584,0.10430,3.27722
0.905,1,1,0,0,0,0,0,0,0,0,6.963090,5.713909,6.531701,3.010816,6.391410,13.307972,9.719431,13.343637,8.794965,1.48401,0.09706,3.27677
0.906,1,1,0,0,0,0,0,0,0,0,6.964760,5.721066,6.531179,2.932275,6.394420,13.298225,9.709754,13.331384,8.795803,1.48282,0.12805,3.27643
0.907,1,1,0,0,0,0,0,0,0,0,6.965944,5.727823,6.530359,2.853733,6.397429,13.288479,9.700077,13.319130,8.796641,1.48407,0.09603,3.27688
0.908,1,1,0,0,0,0,0,0,0,0,6.966951,5.734598,6.529410,2.772542,6.400397,13.278784,9.691537,13.307132,8.797288,1.48535,0.08414,3.27728
0.909,1,1,0,0,0,0,0,0,0,0,6.967332,5.741436,6.528005,2.674803,6.403100,13.269417,9.690097,13.296721,8.796739,1.48395,0.12344,3.27728
