"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
3.286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.734619,54.785397,93.162239,95.407700,4.921874,14.071566,4.039177,17.457371,5.388511,15.388565,0,4.218551,11.106284,6.338849,11.070504,8.198768,17.850239,7.829035,11.340399,8.023905,10.778539,8.582939,10.479091,8.376893,11.948340,9.757071,12.205897,9.662528,13.075376,0,-0.01558,0.00281,-0.02001,-0.01326,0.00943,-0.01188,0.00955,0.00316,1.48154,0.10194,3.27626
3.287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.423935,55.240467,93.460266,95.939728,4.921297,14.077686,4.044549,17.475311,5.388641,15.373594,0,4.219532,11.095295,6.339968,11.112832,8.204112,17.873503,7.829647,11.323025,8.026419,10.762957,8.589229,10.469420,8.376853,11.939569,9.756076,12.211221,9.661364,13.081770,0,-0.01759,0.00360,-0.02071,-0.01463,0.00805,-0.01172,0.00058,0.00301,1.48285,0.11470,3.27633
3.288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.990692,55.852913,93.840813,96.573364,4.918058,14.084780,4.050483,17.489925,5.388688,15.357515,0,4.220468,11.081409,6.341123,11.156417,8.204615,17.893614,7.828254,11.305176,8.027203,10.749105,8.593669,10.461526,8.376885,11.932139,9.753521,12.214731,9.659571,13.088017,0,-0.01690,0.00347,-0.02112,-0.01284,0.00841,-0.01253,0.00560,0.00269,1.48370,0.09474,3.27675
3.289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.463501,56.586033,94.284637,97.284912,4.912779,14.092619,4.056848,17.501991,5.388671,15.340587,0,4.221368,11.065302,6.342304,11.200966,8.201406,17.911304,7.825323,11.286961,8.026659,10.736582,8.596691,10.454992,8.376974,11.925740,9.749767,12.216850,9.657295,13.094149,0,-0.01800,0.00386,-0.02099,-0.01312,0.00874,-0.01198,0.00557,0.00208,1.48407,0.10359,3.27744
3.290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.936295,57.319153,94.728470,97.996460,4.907500,14.100458,4.063214,17.514057,5.388655,15.323657,0,4.222270,11.049194,6.343485,11.245515,8.198195,17.928995,7.822392,11.268745,8.026115,10.724058,8.599714,10.448459,8.377062,11.919340,9.746015,12.218969,9.655021,13.100282,0,-0.01754,0.00302,-0.02005,-0.01361,0.00775,-0.01176,0.00541,0.00316,1.48192,0.11438,3.27770
3.291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.409103,58.052273,95.172295,98.708008,4.902220,14.108297,4.069579,17.526123,5.388638,15.306728,0,4.223171,11.033087,6.344666,11.290064,8.194986,17.946686,7.819460,11.250530,8.025572,10.711535,8.602736,10.441924,8.377151,11.912941,9.742262,12.221089,9.652745,13.106414,0,-0.01850,0.00477,-0.02036,-0.01402,0.00823,-0.01265,0.00431,0.00108,1.48249,0.09266,3.27762
3.292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.996765,58.782204,95.713799,99.435715,4.898284,14.116088,4.076123,17.542562,5.388598,15.292432,0,4.224164,11.015862,6.345767,11.338467,8.193203,17.964712,7.816772,11.234491,8.024863,10.697599,8.606304,10.436137,8.379230,11.905913,9.740000,12.226377,9.653530,13.113770,0,-0.01858,0.00347,-0.02169,-0.01288,0.00949,-0.01176,0.00565,0.00340,1.48112,0.10103,3.27729
3.293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.672485,59.509697,96.330208,100.175804,4.895379,14.123840,4.082803,17.562357,5.388541,15.280154,0,4.225228,10.997781,6.346807,11.389825,8.192514,17.982998,7.814270,11.220119,8.024028,10.682581,8.610289,10.430923,8.382835,11.898403,9.738882,12.234097,9.656660,13.122066,0,-0.01816,0.00494,-0.01877,-0.01390,0.00881,-0.01359,0.00472,0.00170,1.47962,0.11374,3.27676
3.294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.348221,60.237186,96.946617,100.915894,4.892473,14.131593,4.089483,17.582153,5.388484,15.267877,0,4.226292,10.979699,6.347847,11.441183,8.191826,18.001284,7.811768,11.205748,8.023192,10.667563,8.614273,10.425709,8.386441,11.890893,9.737763,12.241816,9.659791,13.130360,0,-0.01633,0.00413,-0.01960,-0.01369,0.00928,-0.01193,0.00350,0.00265,1.48190,0.09423,3.27677
3.295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.023941,60.964680,97.563026,101.655991,4.889567,14.139345,4.096164,17.601948,5.388426,15.255598,0,4.227356,10.961618,6.348886,11.492542,8.191136,18.019569,7.809266,11.191376,8.022357,10.652545,8.618258,10.420494,8.390047,11.883383,9.736646,12.249534,9.662921,13.138655,0,-0.01902,0.00497,-0.01851,-0.01330,0.01067,-0.01190,0.00608,0.00255,1.48625,0.10390,3.27723
3.296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.862457,61.583603,98.103096,102.308632,4.882710,14.147802,4.102903,17.617603,5.388247,15.245070,0,4.228403,10.949588,6.349879,11.536147,8.188390,18.034641,7.808145,11.172280,8.023918,10.637429,8.621274,10.412596,8.394238,11.875468,9.736969,12.254969,9.665322,13.146402,0,-0.01678,0.00306,-0.02027,-0.01332,0.00968,-0.01167,0.00088,0.00234,1.48187,0.11671,3.27748
3.297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.825806,62.119278,98.584633,102.894226,4.872824,14.156801,4.109688,17.630085,5.387975,15.235883,0,4.229435,10.942197,6.350838,11.573808,8.184066,18.047249,7.808082,11.149563,8.027317,10.622238,8.623547,10.402638,8.398877,11.867245,9.738397,12.258653,9.667164,13.153731,0,-0.01830,0.00358,-0.02151,-0.01340,0.00769,-0.01208,0.00645,0.00223,1.48130,0.09935,3.27755
3.298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.789154,62.654949,99.066170,103.479820,4.862937,14.165799,4.116473,17.642565,5.387703,15.226695,0,4.230467,10.934806,6.351796,11.611467,8.179741,18.059856,7.808020,11.126845,8.030716,10.607047,8.625819,10.392681,8.403517,11.859021,9.739825,12.262337,9.669006,13.161059,0,-0.01866,0.00343,-0.02091,-0.01362,0.00880,-0.01177,0.00233,0.00167,1.48646,0.10702,3.27733
3.299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.752502,63.190624,99.547707,104.065414,4.853051,14.174798,4.123258,17.655046,5.387431,15.217507,0,4.231500,10.927415,6.352754,11.649128,8.175416,18.072464,7.807957,11.104128,8.034114,10.591856,8.628093,10.382724,8.408156,11.850798,9.741254,12.266021,9.670848,13.168387,0,-0.01272,0.00287,-0.02088,-0.01234,0.00838,-0.01218,0.00514,0.00290,1.48435,0.11575,3.27688
3.300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.791748,63.696747,99.965393,104.615738,4.845312,14.182416,4.129782,17.664215,5.387265,15.204881,0,4.232419,10.918374,6.353337,11.688432,8.172424,18.085247,7.808474,11.084329,8.036897,10.578175,8.632717,10.374679,8.412659,11.843914,9.742210,12.269841,9.673619,13.174903,0,-0.01964,0.00322,-0.02021,-0.01329,0.00686,-0.01200,0.00450,0.00262,1.48172,0.09509,3.27676
3.301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.889191,64.180206,100.334137,105.139015,4.839218,14.188974,4.136106,17.670845,5.387180,15.189617,0,4.233253,10.908068,6.353631,11.728995,8.170454,18.098162,7.809435,11.066767,8.039207,10.565651,8.639146,10.368098,8.417056,11.838057,9.742805,12.273768,9.677104,13.180796,0,-0.01572,0.00290,-0.02230,-0.01423,0.00827,-0.01193,0.00356,0.00187,1.48351,0.10142,3.27691
3.302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.986618,64.663666,100.702873,105.662292,4.833125,14.195534,4.142430,17.677473,5.387095,15.174354,0,4.234086,10.897761,6.353926,11.769560,8.168484,18.111076,7.810396,11.049205,8.041518,10.553127,8.645574,10.361518,8.421453,11.832200,9.743401,12.277695,9.680589,13.186688,0,-0.01774,0.00291,-0.02084,-0.01377,0.00771,-0.01270,0.00526,0.00231,1.48270,0.11400,3.27694
3.303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.084061,65.147125,101.071609,106.185562,4.827031,14.202092,4.148754,17.684103,5.387011,15.159089,0,4.234919,10.887454,6.354221,11.810124,8.166514,18.123991,7.811357,11.031643,8.043829,10.540603,8.652002,10.354938,8.425852,11.826343,9.743996,12.281621,9.684072,13.192580,0,-0.01445,0.00404,-0.02149,-0.01326,0.00821,-0.01198,0.00579,0.00225,1.48123,0.09502,3.27686
3.304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.204086,65.648132,101.449738,106.630028,4.819853,14.207877,4.154518,17.694191,5.386897,15.145349,0,4.235631,10.879169,6.354370,11.845742,8.165215,18.133865,7.811623,11.015197,8.048002,10.529931,8.657865,10.349450,8.431095,11.821686,9.745154,12.285554,9.687068,13.198100,0,-0.01974,0.00171,-0.01953,-0.01298,0.00808,-0.01203,0.00662,0.00292,1.48183,0.10142,3.27695
3.305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.341446,66.162582,101.835060,107.014069,4.811843,14.213068,4.159851,17.706934,5.386761,15.132774,0,4.236250,10.872432,6.354408,11.877567,8.164431,18.141409,7.811357,10.999606,8.053603,10.520678,8.663292,10.344803,8.436988,11.817948,9.746744,12.289492,9.689689,13.203333,0,-0.01776,0.00316,-0.01992,-0.01328,0.00771,-0.01243,0.00303,0.00213,1.48159,0.11583,3.27718
3.306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.478790,66.677040,102.220383,107.398102,4.803834,14.218259,4.165185,17.719677,5.386626,15.120201,0,4.236869,10.865695,6.354445,11.909391,8.163647,18.148952,7.811090,10.984016,8.059204,10.511425,8.668720,10.340155,8.442880,11.814211,9.748334,12.293429,9.692308,13.208566,0,-0.01646,0.00322,-0.02017,-0.01324,0.00945,-0.01189,0.00505,0.00318,1.48164,0.10159,3.27741
3.307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.616150,67.191490,102.605713,107.782135,4.795824,14.223450,4.170518,17.732420,5.386490,15.107627,0,4.237488,10.858959,6.354482,11.941216,8.162863,18.156496,7.810823,10.968426,8.064805,10.502172,8.674149,10.335506,8.448772,11.810473,9.749924,12.297367,9.694929,13.213799,0,-0.01887,0.00350,-0.02008,-0.01447,0.00864,-0.01321,0.00333,0.00187,1.48216,0.10727,3.27764
3.308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.611877,67.778183,102.958458,108.165688,4.789596,14.228771,4.175434,17.743292,5.386308,15.097747,0,4.238062,10.853097,6.354248,11.979852,8.160577,18.166855,7.810718,10.955876,8.069121,10.492990,8.679374,10.331773,8.454639,11.807487,9.752736,12.302497,9.697989,13.220431,0,-0.02110,0.00286,-0.02136,-0.01345,0.00782,-0.01364,0.00549,0.00175,1.48374,0.11360,3.27757
3.309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.499023,68.420258,103.286232,108.548859,4.784733,14.234194,4.180027,17.752729,5.386091,15.089933,0,4.238601,10.847906,6.353805,12.023707,8.157140,18.179373,7.810736,10.945659,8.072453,10.483862,8.684444,10.328740,8.460487,11.805077,9.756486,12.308540,9.701387,13.228136,0,-0.01169,0.00331,-0.02034,-0.01315,0.00983,-0.01307,0.00444,0.00273,1.48365,0.08945,3.27727
3.310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.386154,69.062340,103.613998,108.932037,4.779871,14.239616,4.184621,17.762167,5.385873,15.082119,0,4.239140,10.842715,6.353362,12.067564,8.153702,18.191893,7.810755,10.935441,8.075786,10.474734,8.689514,10.325707,8.466335,11.802666,9.760236,12.314584,9.704785,13.235841,0,-0.01857,0.00364,-0.02097,-0.01310,0.00825,-0.01207,0.00507,0.00268,1.47853,0.10396,3.27700
3.311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.273285,69.704414,103.941772,109.315216,4.775009,14.245038,4.189216,17.771605,5.385655,15.074305,0,4.239678,10.837524,6.352919,12.111421,8.150265,18.204411,7.810773,10.925223,8.079118,10.465606,8.694585,10.322675,8.472184,11.800255,9.763986,12.320628,9.708183,13.243546,0,-0.01735,0.00235,-0.02079,-0.01354,0.00839,-0.01205,0.00610,0.00532,1.47802,0.11457,3.27677
3.312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.230286,70.368958,104.285439,109.743752,4.767263,14.250149,4.193470,17.779558,5.385029,15.064990,0,4.240172,10.831521,6.351421,12.156712,8.145416,18.213745,7.812366,10.910335,8.083138,10.456153,8.699389,10.320166,8.477360,11.797886,9.766849,12.325314,9.712369,13.248830,0,-0.01816,0.00183,-0.01920,-0.01501,0.00941,-0.01132,0.00432,-0.00120,1.47799,0.08188,3.27663
3.313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.240845,71.050720,104.641289,110.207077,4.757308,14.255019,4.197465,17.786373,5.384090,15.054523,0,4.240631,10.824893,6.349115,12.203103,8.139485,18.220638,7.815164,10.891865,8.087687,10.446451,8.703988,10.318058,8.482021,11.795550,9.769032,12.328958,9.717160,13.252257,0,-0.02274,0.00220,-0.02145,-0.01263,0.00789,-0.01295,0.00533,0.00479,1.48045,0.09672,3.27655
3.314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.251404,71.732483,104.997147,110.670395,4.747353,14.259890,4.201459,17.793188,5.383151,15.044058,0,4.241090,10.818266,6.346809,12.249496,8.133554,18.227530,7.817962,10.873395,8.092236,10.436749,8.708588,10.315950,8.486683,11.793214,9.771214,12.332602,9.721951,13.255686,0,-0.02065,0.00235,-0.01977,-0.01298,0.00957,-0.01159,0.00622,0.00086,1.47768,0.11377,3.27660
3.315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.261978,72.414246,105.352997,111.133720,4.737398,14.264760,4.205454,17.800003,5.382211,15.033592,0,4.241549,10.811638,6.344504,12.295887,8.127623,18.234423,7.820761,10.854924,8.096785,10.427048,8.713188,10.313843,8.491344,11.790877,9.773397,12.336246,9.726742,13.259114,0,-0.01612,0.00364,-0.01997,-0.01212,0.00777,-0.01296,0.00430,0.00196,1.47643,0.08701,3.27676
3.316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.307816,73.081161,105.773781,111.552361,4.731284,14.269707,4.209203,17.804747,5.381311,15.022837,0,4.241891,10.804778,6.340679,12.337147,8.121639,18.240053,7.822352,10.839086,8.100843,10.417650,8.716954,10.311337,8.496839,11.788288,9.775417,12.340161,9.731408,13.263707,0,-0.01415,0.00331,-0.02139,-0.01368,0.00484,-0.01602,0.00353,0.00670,1.47958,0.09883,3.27699
3.317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.380722,73.736702,106.244354,111.936745,4.728115,14.274712,4.212764,17.807903,5.380442,15.011860,0,4.242145,10.797739,6.335689,12.374472,8.115615,18.244717,7.823018,10.825264,8.104526,10.408485,8.720082,10.308524,8.502971,11.785505,9.777312,12.344285,9.735979,13.269195,0,-0.02137,0.00305,-0.01996,-0.01418,0.00888,-0.01288,0.00682,0.00248,1.47906,0.11114,3.27730
3.318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.453613,74.392242,106.714928,112.321129,4.724945,14.279717,4.216325,17.811058,5.379572,15.000883,0,4.242398,10.790701,6.330699,12.411798,8.109591,18.249380,7.823684,10.811443,8.108209,10.399321,8.723210,10.305712,8.509104,11.782722,9.779207,12.348410,9.740550,13.274681,0,-0.02336,0.00427,-0.02083,-0.00657,0.00824,-0.01373,0.00472,0.00266,1.47912,0.09338,3.27752
3.319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.526520,75.047783,107.185493,112.705505,4.721776,14.284722,4.219886,17.814213,5.378702,14.989906,0,4.242652,10.783662,6.325709,12.449122,8.103566,18.254044,7.824350,10.797622,8.111891,10.390156,8.726338,10.302899,8.515236,11.779939,9.781103,12.352533,9.745122,13.280169,0,-0.01552,0.00339,-0.02084,-0.01295,0.00723,-0.01202,0.00497,0.00135,1.47761,0.10656,3.27767
3.320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.501083,75.664932,107.652649,113.015022,4.717447,14.289745,4.223156,17.817719,5.377571,14.976285,0,4.242762,10.774106,6.320323,12.484765,8.098769,18.258873,7.824811,10.782963,8.114760,10.381215,8.729947,10.299682,8.521993,11.776848,9.784083,12.357147,9.748339,13.285162,0,-0.00739,0.00280,-0.02000,-0.01356,0.00775,-0.01383,0.00481,-0.00262,1.47836,0.10748,3.27770
3.321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.400238,76.252647,108.117172,113.267136,4.712230,14.294783,4.226203,17.821493,5.376238,14.960635,0,4.242762,10.762619,6.314633,12.519117,8.094913,18.263830,7.825114,10.767663,8.117005,10.372446,8.733927,10.296152,8.529229,11.773521,9.787897,12.362137,9.750519,13.289778,0,-0.01596,0.00374,-0.02065,-0.01390,0.01810,-0.01562,0.00531,0.01741,1.47645,0.09516,3.27762
3.322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.299408,76.840363,108.581703,113.519249,4.707013,14.299819,4.229250,17.825268,5.374907,14.944985,0,4.242762,10.751132,6.308942,12.553471,8.091059,18.268785,7.825418,10.752362,8.119251,10.363677,8.737906,10.292624,8.536465,11.770195,9.791710,12.367126,9.752698,13.294393,0,-0.01813,0.00297,-0.02073,-0.01251,0.00753,-0.01170,0.00653,-0.00161,1.47857,0.11427,3.27763
3.323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.198578,77.428085,109.046227,113.771362,4.701796,14.304856,4.232297,17.829042,5.373574,14.929336,0,4.242762,10.739645,6.303252,12.587823,8.087203,18.273743,7.825721,10.737062,8.121496,10.354909,8.741884,10.289095,8.543700,11.766870,9.795524,12.372116,9.754877,13.299008,0,-0.01510,0.00315,-0.02095,-0.01568,0.00847,-0.01123,0.00449,-0.00577,1.48087,0.10435,3.27771
3.324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.843735,78.072945,109.479858,114.031960,4.697483,14.310098,4.235184,17.831846,5.372640,14.916961,0,4.242782,10.728992,6.297459,12.615623,8.066173,18.269665,7.824894,10.726295,8.123072,10.345952,8.745715,10.285251,8.550029,11.763321,9.798817,12.376921,9.756222,13.305887,0,-0.01913,0.00358,-0.02150,-0.01347,0.00777,-0.01292,0.00585,0.00322,1.48106,0.09322,3.27757
3.325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132.294128,78.761635,109.889801,114.299049,4.693861,14.315497,4.237949,17.833906,5.372011,14.907096,0,4.242817,10.718977,6.291586,12.638399,8.031971,18.258657,7.823202,10.719005,8.124133,10.336852,8.749433,10.281163,8.555660,11.759604,9.801710,12.381583,9.756926,13.314503,0,-0.01952,0.00325,-0.02010,-0.01428,0.00058,-0.01232,0.00422,0.00447,1.48393,0.11170,3.27727
3.326,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.744522,79.450317,110.299736,114.566147,4.690240,14.320896,4.240715,17.835966,5.371382,14.897232,0,4.242852,10.708962,6.285713,12.661176,7.997769,18.247652,7.821508,10.711715,8.125195,10.327752,8.753150,10.277077,8.561293,11.755885,9.804605,12.386246,9.757629,13.323118,0,-0.02368,0.00332,-0.02069,-0.01147,0.00945,-0.01530,0.00229,0.00192,1.48307,0.09779,3.27688
3.327,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.194901,80.139000,110.709679,114.833237,4.686619,14.326295,4.243479,17.838024,5.370752,14.887368,0,4.242887,10.698948,6.279840,12.683952,7.963567,18.236645,7.819815,10.704424,8.126256,10.318652,8.756866,10.272990,8.566925,11.752168,9.807498,12.390908,9.758334,13.331734,0,-0.01178,0.00354,-0.02259,-0.01417,0.00924,-0.01479,0.00424,0.00014,1.48401,0.09043,3.27642
3.328,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.388550,80.916840,111.142075,115.184967,4.684836,14.329620,4.246259,17.836487,5.371194,14.877123,0,4.242745,10.688278,6.274374,12.703955,7.938077,18.223057,7.819085,10.693174,8.126390,10.307451,8.759730,10.268917,8.570957,11.748967,9.808466,12.395947,9.757694,13.340044,0,-0.01923,0.00284,-0.02117,-0.01533,0.01056,-0.01335,0.00242,0.00302,1.48255,0.11272,3.27647
3.329,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.385330,81.763039,111.591698,115.601601,4.684463,14.331357,4.249050,17.832191,5.372458,14.866586,0,4.242467,10.677104,6.269217,12.721830,7.919267,18.207489,7.819092,10.678889,8.125814,10.294638,8.761940,10.264854,8.573764,11.746163,9.807957,12.401274,9.756025,13.348120,0,-0.01766,0.00644,-0.01921,-0.01475,0.00932,-0.01196,0.00629,0.00467,1.47989,0.09485,3.27693
3.330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.382111,82.609238,112.041328,116.018227,4.684090,14.333093,4.251840,17.827896,5.373721,14.856049,0,4.242189,10.665931,6.264061,12.739706,7.900456,18.191919,7.819099,10.664604,8.125237,10.281825,8.764150,10.260792,8.576570,11.743359,9.807447,12.406600,9.754356,13.356195,0,-0.01840,0.00264,-0.01739,-0.01353,0.00959,-0.01177,0.00571,-0.00017,1.47841,0.09005,3.27743
3.331,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.378891,83.455444,112.490952,116.434860,4.683717,14.334829,4.254631,17.823599,5.374984,14.845511,0,4.241911,10.654757,6.258904,12.757582,7.881646,18.176352,7.819107,10.650319,8.124661,10.269012,8.766359,10.256729,8.579375,11.740555,9.806938,12.411926,9.752687,13.364271,0,-0.01759,0.00222,-0.02071,-0.01446,0.00891,-0.01055,0.00431,0.00380,1.47669,0.11269,3.27796
3.332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.582817,84.092567,113.009949,116.968079,4.685352,14.340090,4.257285,17.817921,5.376974,14.836522,0,4.241493,10.643852,6.254124,12.780543,7.871099,18.163132,7.819080,10.642060,8.124979,10.257216,8.769086,10.254070,8.583060,11.737223,9.805103,12.417374,9.750765,13.373633,0,-0.01930,0.00350,-0.02010,-0.01342,0.00949,-0.01198,0.00807,0.01427,1.48008,0.10292,3.27811
3.333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.945580,84.569366,113.582138,117.590691,4.688525,14.348052,4.259834,17.811182,5.379521,14.828719,0,4.240967,10.633152,6.249632,12.807405,7.866887,18.151714,7.819026,10.638423,8.125982,10.246202,8.772209,10.252488,8.587419,11.733484,9.802252,12.422915,9.748646,13.383984,0,-0.00963,0.00386,-0.02121,-0.01459,0.01006,-0.01317,0.00467,-0.00115,1.47833,0.10158,3.27796
3.334,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.308350,85.046173,114.154327,118.213303,4.691698,14.356014,4.262383,17.804443,5.382067,14.820916,0,4.240440,10.622452,6.245141,12.834267,7.862676,18.140299,7.818973,10.634786,8.126985,10.235186,8.775333,10.250907,8.591777,11.729747,9.799401,12.428455,9.746528,13.394333,0,-0.02599,0.00269,-0.01896,-0.01240,0.00761,-0.01553,0.00499,0.00139,1.48319,0.11150,3.27777
3.335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.671112,85.522980,114.726517,118.835915,4.694871,14.363976,4.264933,17.797703,5.384614,14.813113,0,4.239914,10.611752,6.240648,12.861128,7.858465,18.128881,7.818919,10.631147,8.127988,10.224170,8.778457,10.249325,8.596135,11.726008,9.796550,12.433996,9.744409,13.404682,0,-0.00675,0.00178,-0.02038,-0.01339,0.00862,-0.01587,0.00452,0.00184,1.48386,0.11168,3.27754
3.336,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.099380,85.990654,115.364357,119.393913,4.698213,14.369696,4.267049,17.789486,5.387761,14.805413,0,4.239229,10.601573,6.236089,12.888599,7.857031,18.117682,7.818288,10.623009,8.126784,10.215039,8.784424,10.245492,8.601853,11.721857,9.794336,12.441850,9.742845,13.414053,0,-0.01924,0.00427,-0.02280,-0.01356,0.02987,-0.01286,0.00266,0.00449,1.48443,0.11746,3.27752
3.337,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.577866,86.451340,116.052544,119.902367,4.701684,14.373693,4.268833,17.780134,5.391368,14.797792,0,4.238422,10.591793,6.231477,12.916538,7.857726,18.106646,7.817214,10.611417,8.123890,10.207354,8.792572,10.239934,8.608614,11.717388,9.792611,12.451477,9.741705,13.422673,0,-0.01561,0.00522,-0.01977,-0.01236,0.00961,-0.01354,0.00277,0.01305,1.48363,0.10755,3.27767
3.338,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.056358,86.912018,116.740730,120.410820,4.705155,14.377690,4.270617,17.770784,5.394975,14.790172,0,4.237615,10.582014,6.226865,12.944477,7.858421,18.095612,7.816139,10.599826,8.120996,10.199668,8.800719,10.234376,8.615376,11.712919,9.790885,12.461104,9.740566,13.431293,0,-0.01786,0.00480,-0.02077,-0.01332,0.01339,-0.01251,0.00405,0.00002,1.48020,0.10973,3.27770
