"Time","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
3.353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178.145401,49.932823,81.890594,23.097727,6.552417,15.860952,5.415262,15.986227,6.718680,18.377266,0,5.048766,15.173730,7.243494,12.418170,8.237053,16.064966,8.409924,15.509768,8.487824,14.933160,8.547022,14.250257,9.559954,15.349289,10.430688,14.258194,10.158161,15.205069,0,-0.01773,0.00298,-0.02043,-0.01519,0.01004,-0.01212,0.00336,0.00297,0.00002,0.09489,3.27776
3.354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.551178,51.199020,82.168083,23.346983,6.551980,15.857363,5.411646,15.978590,6.718853,18.369221,0,5.047277,15.182614,7.242474,12.409760,8.241524,16.045498,8.378694,15.495996,8.468521,14.926970,8.545088,14.253906,9.559993,15.346666,10.428820,14.253791,10.159188,15.204272,0,-0.02016,0.00417,-0.01998,-0.00978,0.00702,-0.01367,0.00561,0.00214,0.00009,0.09456,3.27715
3.355,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,178.614319,52.148155,82.491783,23.671667,6.553391,15.854555,5.411347,15.971000,6.719337,18.360163,0,5.043385,15.185490,7.241233,12.400899,8.243840,16.030006,8.355356,15.490887,8.451239,14.925440,8.539890,14.256377,9.557159,15.342242,10.426643,14.249407,10.160341,15.202076,0,-0.01843,0.00355,-0.01819,-0.01485,0.00836,-0.01114,-0.00408,0.00392,0.00022,0.09451,3.27697
3.356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.300278,52.748257,82.866356,24.079380,6.556838,15.852608,5.414701,15.963460,6.720164,18.349987,0,5.036848,15.181750,7.239749,12.391541,8.243783,16.018892,8.340708,15.495313,8.436179,14.929040,8.531101,14.257551,9.551165,15.335835,10.424128,14.245044,10.161633,15.198338,0,-0.01821,0.00160,-0.02193,-0.01359,0.01107,-0.01241,0.01263,0.00281,-0.00006,0.09469,3.27727
3.357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.986237,53.348354,83.240921,24.487095,6.560285,15.850660,5.418054,15.955921,6.720992,18.339813,0,5.030310,15.178011,7.238265,12.382181,8.243727,16.007776,8.326059,15.499740,8.421120,14.932641,8.522312,14.258725,9.545170,15.329429,10.421612,14.240682,10.162927,15.194598,0,-0.01653,0.00309,-0.01784,-0.01263,0.00742,-0.01337,0.00713,0.00032,-0.00018,0.09313,3.27744
3.358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.672195,53.948456,83.615486,24.894810,6.563731,15.848713,5.421407,15.948381,6.721819,18.329638,0,5.023773,15.174272,7.236781,12.372823,8.243670,15.996661,8.311412,15.504166,8.406060,14.936241,8.513522,14.259899,9.539175,15.323022,10.419095,14.236319,10.164219,15.190860,0,-0.01624,0.00084,-0.01878,-0.00945,0.00628,-0.00922,0.00711,0.00533,0.00009,0.08948,3.27744
3.359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.023865,54.496689,83.860825,25.235302,6.567610,15.847356,5.423305,15.938318,6.722249,18.316549,0,5.016937,15.166505,7.238242,12.363789,8.244102,15.986533,8.301843,15.499503,8.392641,14.928705,8.505447,14.255721,9.532478,15.316017,10.417431,14.233321,10.164936,15.188503,0,-0.01980,0.01042,-0.01970,-0.01544,0.00980,-0.01328,0.00156,0.00303,-0.00004,0.08773,3.27747
3.360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.007553,54.987820,83.963913,25.501793,6.571963,15.846649,5.423599,15.925475,6.722239,18.300251,0,5.009773,15.154305,7.242946,12.355111,8.245073,15.977492,8.297866,15.484835,8.381025,14.908909,8.498158,14.245651,9.525010,15.308352,10.416702,14.231828,10.165020,15.187670,0,-0.01641,0.00453,-0.01985,-0.01194,0.00796,-0.01423,0.01011,0.00251,0.00000,0.08762,3.27755
3.361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.991257,55.478951,84.066994,25.768284,6.576316,15.845942,5.423893,15.912632,6.722230,18.283953,0,5.002608,15.142106,7.247649,12.346433,8.246044,15.968451,8.293889,15.470167,8.369411,14.889113,8.490869,14.235580,9.517542,15.300689,10.415975,14.230333,10.165103,15.186834,0,-0.02104,0.00281,-0.01846,-0.01209,0.00784,-0.01149,0.00950,0.00467,0.00015,0.08840,3.27766
3.362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.974945,55.970081,84.170074,26.034775,6.580669,15.845235,5.424188,15.899790,6.722220,18.267654,0,4.995443,15.129907,7.252352,12.337755,8.247015,15.959410,8.289912,15.455499,8.357796,14.869318,8.483579,14.225511,9.510074,15.293024,10.415247,14.228840,10.165187,15.186001,0,-0.01505,0.00363,-0.02000,-0.01502,0.00768,-0.01322,0.00489,0.00236,0.00000,0.08943,3.27781
3.363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.227509,56.373638,84.309219,26.253149,6.584214,15.843259,5.424806,15.885790,6.722502,18.253712,0,4.988920,15.116288,7.256959,12.325846,8.248634,15.954041,8.283371,15.440693,8.347736,14.851770,8.480023,14.214019,9.504920,15.286188,10.414813,14.227045,10.164433,15.184923,0,-0.01656,0.00328,-0.02060,-0.01318,0.00884,-0.01118,0.00086,0.00351,0.00024,0.09035,3.27782
3.364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.776062,56.680786,84.488060,26.418556,6.586868,15.839886,5.425779,15.870517,6.723103,18.242359,0,4.983103,15.101109,7.261459,12.310379,8.250967,15.952715,8.274006,15.425734,8.339390,14.836699,8.480578,14.200963,9.502313,15.280265,10.414701,14.224918,10.162760,15.183580,0,-0.01848,0.00289,-0.02014,-0.01475,0.00907,-0.01360,0.00689,0.00307,0.00009,0.09150,3.27767
3.365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.324600,56.987930,84.666908,26.583963,6.589522,15.836513,5.426753,15.855244,6.723704,18.231007,0,4.977286,15.085928,7.265960,12.294912,8.253300,15.951388,8.264642,15.410775,8.331043,14.821627,8.481133,14.187906,9.499706,15.274342,10.414591,14.222793,10.161085,15.182237,0,-0.01758,0.00288,-0.01820,-0.01352,0.00813,-0.01038,0.00530,0.00281,-0.00002,0.09265,3.27759
3.366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.873154,57.295078,84.845749,26.749369,6.592177,15.833139,5.427727,15.839971,6.724306,18.219656,0,4.971469,15.070748,7.270460,12.279446,8.255631,15.950063,8.255277,15.395816,8.322697,14.806555,8.481688,14.174850,9.497099,15.268418,10.414479,14.220666,10.159411,15.180893,0,-0.01706,0.00418,-0.01893,-0.01281,0.00825,-0.01311,0.00546,0.00236,0.00031,0.09326,3.27759
3.367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.449142,57.391098,85.107178,27.020548,6.592272,15.828051,5.427636,15.827507,6.723143,18.206707,0,4.967166,15.057394,7.274188,12.265495,8.256405,15.947351,8.251403,15.382185,8.318575,14.793830,8.481773,14.166229,9.493815,15.261196,10.416265,14.218633,10.158647,15.179326,0,-0.01782,0.00300,-0.02061,-0.01572,0.00779,-0.01230,0.00659,0.00215,0.00006,0.09371,3.27734
3.368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.055313,57.254696,85.459518,27.408161,6.589551,15.821073,5.426373,15.818137,6.720038,18.191999,0,4.964530,15.046051,7.277066,12.253213,8.255462,15.943115,8.253573,15.370014,8.319104,14.783689,8.481340,14.162490,9.489786,15.252545,10.420139,14.216701,10.158883,15.177513,0,-0.01687,0.00368,-0.01939,-0.01418,0.00862,-0.01243,0.00391,0.00222,-0.00009,0.09447,3.27680
3.369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.661484,57.118294,85.811867,27.795776,6.586829,15.814094,5.425111,15.808767,6.716933,18.177292,0,4.961895,15.034708,7.279943,12.240932,8.254519,15.938879,8.255743,15.357844,8.319633,14.773548,8.480908,14.158751,9.485757,15.243895,10.424013,14.214768,10.159121,15.175700,0,-0.01745,0.00356,-0.02059,-0.01413,0.01007,-0.01335,0.00419,0.00276,0.00006,0.09498,3.27648
3.370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.267654,56.981895,86.164207,28.183392,6.584108,15.807116,5.423849,15.799397,6.713828,18.162584,0,4.959259,15.023365,7.282820,12.228649,8.253575,15.934643,8.257914,15.345674,8.320163,14.763408,8.480475,14.155011,9.481728,15.235243,10.427887,14.212836,10.159357,15.173886,0,-0.01767,0.00421,-0.02060,-0.01242,0.00775,-0.01288,0.00547,0.00229,0.00031,0.09504,3.27641
3.371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.006088,56.694881,86.419426,28.574873,6.583385,15.800983,5.422544,15.793462,6.711207,18.149607,0,4.956777,15.011840,7.283774,12.218014,8.252634,15.927417,8.259637,15.332202,8.318188,14.753418,8.479390,14.144077,9.474662,15.224668,10.430953,14.210600,10.159427,15.172123,0,-0.01601,0.00381,-0.02063,-0.01420,0.00985,-0.01318,0.00508,0.00261,0.00006,0.09511,3.27658
3.372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.890106,56.242073,86.567711,28.970613,6.584864,15.795783,5.421194,15.791307,6.709119,18.138538,0,4.954466,15.000116,7.282611,12.209191,8.251695,15.916899,8.260868,15.317297,8.313455,14.743594,8.477587,14.125222,9.464254,15.211974,10.433130,14.208029,10.159313,15.170414,0,-0.01880,0.00333,-0.02044,-0.01309,0.00816,-0.01105,0.00467,0.00267,0.00018,0.09554,3.27704
3.373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.774124,55.789265,86.715996,29.366352,6.586343,15.790582,5.419843,15.789152,6.707031,18.127468,0,4.952154,14.988392,7.281448,12.200368,8.250755,15.906381,8.262099,15.302393,8.308722,14.733770,8.475784,14.106367,9.453846,15.199281,10.435307,14.205458,10.159200,15.168705,0,-0.01550,0.00435,-0.02030,-0.01539,0.00863,-0.01343,0.00645,0.00414,0.00015,0.09577,3.27732
3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.658142,55.336456,86.864281,29.762093,6.587821,15.785381,5.418492,15.786998,6.704944,18.116398,0,4.949842,14.976668,7.280285,12.191545,8.249816,15.895863,8.263330,15.287488,8.303988,14.723948,8.473981,14.087512,9.443439,15.186587,10.437483,14.202887,10.159085,15.166996,0,-0.02505,0.00166,-0.02177,-0.01328,0.00829,-0.01050,0.00418,0.00296,0.00009,0.09572,3.27739
3.375,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.670410,54.943352,86.912109,30.014978,6.587852,15.784089,5.417601,15.783975,6.704422,18.105589,0,4.948034,14.964585,7.279319,12.182230,8.252130,15.893294,8.261486,15.274531,8.300164,14.711183,8.471211,14.068199,9.434796,15.175860,10.438531,14.201267,10.157860,15.164310,0,-0.01153,0.00395,-0.02063,-0.01635,0.00786,-0.01330,0.00564,0.00287,0.00015,0.09588,3.27736
3.376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.823837,54.615967,86.849350,30.110607,6.586290,15.787100,5.417215,15.779994,6.705626,18.095066,0,4.946780,14.952108,7.278571,12.172372,8.258025,15.899476,8.256254,15.263719,8.297340,14.695180,8.467379,14.048383,9.428099,15.167297,10.438336,14.200695,10.155409,15.160545,0,-0.01886,0.00432,-0.02073,-0.01049,0.00869,-0.01132,0.00525,0.00297,0.00006,0.09633,3.27721
3.377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.977280,54.288582,86.786591,30.206236,6.584728,15.790112,5.416830,15.776014,6.706828,18.084543,0,4.945526,14.939631,7.277823,12.162514,8.263920,15.905658,8.251022,15.252906,8.294517,14.679177,8.463545,14.028566,9.421401,15.158735,10.438141,14.200123,10.152959,15.156782,0,-0.01517,0.00350,-0.01922,-0.01231,0.00836,-0.01193,0.00547,0.00170,0.00006,0.09661,3.27727
3.378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.130722,53.961201,86.723831,30.301865,6.583166,15.793122,5.416444,15.772035,6.708031,18.074020,0,4.944272,14.927155,7.277074,12.152656,8.269815,15.911839,8.245790,15.242093,8.291693,14.663176,8.459712,14.008749,9.414703,15.150172,10.437946,14.199551,10.150508,15.153019,0,-0.02067,0.00308,-0.02000,-0.01511,0.00818,-0.01280,0.00391,0.00235,0.00009,0.09665,3.27758
3.379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.142624,53.807289,86.630669,30.394907,6.581427,15.792959,5.414929,15.775263,6.707672,18.063154,0,4.944233,14.916528,7.277053,12.141776,8.278999,15.918194,8.243113,15.235288,8.290787,14.650040,8.458432,13.995236,9.409646,15.144184,10.437358,14.197442,10.147675,15.150004,0,-0.01465,0.00409,-0.02102,-0.01288,0.00799,-0.01445,0.00595,0.00197,0.00018,0.09664,3.27767
3.380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.998703,53.844345,86.504036,30.485102,6.579494,15.789301,5.412173,15.786426,6.705594,18.051908,0,4.945532,14.907937,7.277833,12.129770,8.291804,15.924738,8.243246,15.232892,8.291990,14.640061,8.459962,13.988663,9.406395,15.141029,10.436336,14.193643,10.144419,15.147815,0,-0.02409,0.00208,-0.02438,-0.01357,0.00784,-0.01078,0.00631,0.00237,0.00006,0.09689,3.27752
3.381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.854797,53.881401,86.377403,30.575294,6.577562,15.785642,5.409416,15.797589,6.703516,18.040663,0,4.946831,14.899346,7.278613,12.117765,8.304609,15.931282,8.243380,15.230497,8.293194,14.630083,8.461492,13.982088,9.403144,15.137875,10.435314,14.189842,10.141162,15.145624,0,-0.01845,0.00477,-0.01755,-0.01301,0.00820,-0.01169,0.00540,0.00275,0.00006,0.09712,3.27740
3.382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.710876,53.918457,86.250763,30.665489,6.575630,15.781983,5.406660,15.808752,6.701437,18.029417,0,4.948130,14.890756,7.279392,12.105760,8.317414,15.937825,8.243514,15.228103,8.294398,14.620105,8.463021,13.975514,9.399893,15.134720,10.434292,14.186043,10.137906,15.143435,0,-0.00644,0.00414,-0.02105,-0.01473,0.00885,-0.01321,0.00392,0.00320,0.00024,0.09700,3.27732
3.383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.601364,53.952999,86.089012,30.833755,6.574817,15.780092,5.402923,15.819716,6.701930,18.018414,0,4.947945,14.879612,7.284557,12.094378,8.331602,15.948178,8.240815,15.222056,8.293041,14.609339,8.463063,13.969715,9.395267,15.131352,10.431529,14.183267,10.135742,15.139538,0,-0.01396,0.00324,-0.02227,-0.01335,0.00750,-0.01102,0.00570,0.00231,0.00031,0.09677,3.27743
3.384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.529724,53.984772,85.888603,31.087965,6.575238,15.780147,5.398107,15.830462,6.705253,18.007677,0,4.946126,14.865659,7.294550,12.083683,8.347313,15.962724,8.235000,15.211989,8.288867,14.597706,8.461468,13.964768,9.389125,15.127751,10.426849,14.181619,10.134780,15.133760,0,-0.01389,0.00311,-0.01969,-0.01312,0.00864,-0.01343,0.00410,0.00239,0.00009,0.09691,3.27773
3.385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.458084,54.016544,85.688187,31.342175,6.575658,15.780201,5.393291,15.841207,6.708576,17.996941,0,4.944308,14.851705,7.304543,12.072988,8.363023,15.977269,8.229184,15.201923,8.284692,14.586074,8.459871,13.959823,9.382983,15.124149,10.422170,14.179971,10.133818,15.127983,0,-0.01814,0.00222,-0.02089,-0.01297,0.00831,-0.01266,0.00585,0.00277,0.00006,0.09716,3.27761
3.386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.386444,54.048317,85.487778,31.596386,6.576079,15.780254,5.388475,15.851952,6.711899,17.986204,0,4.942489,14.837750,7.314536,12.062293,8.378733,15.991815,8.223369,15.191857,8.280518,14.574441,8.458276,13.954876,9.376842,15.120547,10.417490,14.178323,10.132855,15.122206,0,-0.02026,0.00296,-0.02062,-0.01316,0.00858,-0.01148,0.00326,0.00270,-0.00002,0.09705,3.27700
3.387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.345322,53.965717,85.290497,31.836224,6.574374,15.784111,5.387984,15.866784,6.714324,17.974085,0,4.940605,14.825336,7.321516,12.053658,8.392820,16.010731,8.217399,15.180866,8.278090,14.561923,8.459516,13.945622,9.370320,15.116118,10.413348,14.176911,10.131190,15.118361,0,-0.01692,0.00418,-0.01998,-0.01353,0.00835,-0.01173,0.00541,0.00219,0.00009,0.09676,3.27692
3.388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.337769,53.757210,85.096672,32.060238,6.570328,15.792152,5.392255,15.886116,6.715759,17.960443,0,4.938647,14.814613,7.325181,12.047289,8.405123,16.034462,8.211258,15.168859,8.277589,14.548430,8.463876,13.931626,9.363380,15.110778,10.409797,14.175760,10.128752,15.116645,0,-0.01599,0.00293,-0.02029,-0.01002,0.00781,-0.01101,0.00649,0.00253,0.00006,0.09681,3.27746
3.389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.330231,53.548702,84.902847,32.284256,6.566282,15.800194,5.396526,15.905449,6.717195,17.946802,0,4.936689,14.803892,7.328845,12.040921,8.417425,16.058191,8.205116,15.156850,8.277086,14.534937,8.468237,13.917631,9.356441,15.105438,10.406246,14.174609,10.126313,15.114928,0,-0.01583,0.00339,-0.02077,-0.01563,0.00889,-0.01326,0.00729,0.00274,0.00009,0.09701,3.27760
3.390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.322693,53.340191,84.709023,32.508270,6.562237,15.808236,5.400796,15.924781,6.718630,17.933163,0,4.934732,14.793171,7.332509,12.034554,8.429728,16.081921,8.198976,15.144842,8.276585,14.521444,8.472597,13.903636,9.349503,15.100098,10.402696,14.173458,10.123876,15.113212,0,-0.02793,0.00452,-0.02044,-0.01376,0.01003,-0.01315,0.00264,0.00238,0.00015,0.09686,3.27729
3.391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.264099,53.070259,84.568222,32.688793,6.559105,15.810801,5.399041,15.953632,6.716880,17.919739,0,4.934017,14.779058,7.336006,12.025817,8.430243,16.105198,8.195180,15.138063,8.275234,14.511711,8.474109,13.892042,9.342875,15.094810,10.399137,14.171898,10.120542,15.112657,0,-0.01835,0.00324,-0.02002,-0.01477,0.00810,-0.01307,0.00612,0.00286,-0.00002,0.09656,3.27724
3.392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.149292,52.732712,84.485794,32.821430,6.556980,15.807336,5.390652,15.992963,6.711624,17.906555,0,4.934670,14.761211,7.339317,12.014473,8.417782,16.127979,8.193966,15.137041,8.272950,14.506117,8.472483,13.883092,9.336593,15.089578,10.395568,14.169888,10.116221,15.113379,0,-0.01884,0.00305,-0.01878,-0.01419,0.00821,-0.01105,0.00401,0.00181,0.00006,0.09615,3.27747
3.393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.034485,52.395161,84.403358,32.954071,6.554855,15.803871,5.382264,16.032293,6.706367,17.893370,0,4.935324,14.743364,7.342628,12.003128,8.405321,16.150761,8.192752,15.136019,8.270665,14.500523,8.470857,13.874143,9.330311,15.084346,10.391999,14.167876,10.111901,15.114101,0,-0.02362,0.00345,-0.02170,-0.01532,0.00843,-0.01360,0.00663,0.00269,0.00046,0.09588,3.27741
3.394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.919678,52.057613,84.320930,33.086708,6.552730,15.800407,5.373875,16.071625,6.701110,17.880186,0,4.935977,14.725517,7.345940,11.991784,8.392860,16.173540,8.191538,15.134997,8.268381,14.494928,8.469231,13.865192,9.324028,15.079114,10.388432,14.165866,10.107582,15.114824,0,-0.01680,0.00276,-0.01938,-0.01097,0.01011,-0.01077,0.00599,0.00227,0.00002,0.09596,3.27703
3.395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.820190,51.703041,84.236221,33.213684,6.551630,15.797068,5.365167,16.121994,6.696646,17.870197,0,4.937533,14.710604,7.344874,11.982676,8.381223,16.234798,8.193435,15.129326,8.268601,14.485651,8.468582,13.855977,9.317939,15.074018,10.385228,14.164162,10.102893,15.115247,0,-0.01824,0.00242,-0.02150,-0.01534,0.00821,-0.01448,0.00526,0.00275,0.00031,0.09597,3.27700
3.396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.737564,51.329735,84.149010,33.334427,6.551660,15.793865,5.356107,16.184517,6.693054,17.863728,0,4.940084,14.698919,7.338991,11.976027,8.370491,16.338413,8.198755,15.118537,8.271579,14.472321,8.469009,13.846469,9.312061,15.069071,10.382427,14.162797,10.097797,15.115340,0,-0.01857,0.00341,-0.02013,-0.01114,0.00860,-0.01024,0.00553,0.00222,0.00022,0.09570,3.27738
3.397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.654938,50.956425,84.061798,33.455170,6.551690,15.790663,5.347047,16.247038,6.689463,17.857256,0,4.942636,14.687236,7.333107,11.969379,8.359760,16.442028,8.204077,15.107748,8.274555,14.458989,8.469437,13.836961,9.306185,15.064123,10.379625,14.161431,10.092702,15.115433,0,-0.01623,0.00286,-0.02046,-0.01318,0.00766,-0.01618,0.00464,0.00251,0.00009,0.09551,3.27745
3.398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.572311,50.583115,83.974586,33.575909,6.551719,15.787460,5.337987,16.309561,6.685871,17.850786,0,4.945187,14.675551,7.327224,11.962732,8.349029,16.545641,8.209397,15.096959,8.277533,14.445659,8.469864,13.827452,9.300307,15.059176,10.376824,14.160066,10.087607,15.115526,0,-0.01538,0.00366,-0.02135,-0.01705,0.00807,-0.01132,0.00476,0.00234,-0.00002,0.09579,3.27714
3.399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.553482,50.216770,83.921890,33.745312,6.549978,15.787421,5.335374,16.371660,6.683349,17.843763,0,4.952847,14.662063,7.323091,11.954135,8.346910,16.644478,8.213584,15.083331,8.279951,14.433069,8.470556,13.818063,9.294076,15.054060,10.374294,14.159057,10.082493,15.116635,0,-0.01802,0.00349,-0.01985,-0.01511,0.00887,-0.01407,0.00450,0.00330,0.00009,0.09607,3.27691
3.400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.604904,49.858086,83.907188,33.968273,6.546288,15.790867,5.339857,16.433294,6.682005,17.836132,0,4.966128,14.646588,7.320884,11.943391,8.354269,16.738056,8.216521,15.066579,8.281754,14.421296,8.471540,13.808804,9.287456,15.048758,10.372063,14.158440,10.077357,15.118862,0,-0.01823,0.00328,-0.01955,-0.01315,0.00829,-0.01111,0.00437,0.00258,-0.00024,0.09609,3.27675
3.401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.656342,49.499405,83.892487,34.191238,6.542597,15.794312,5.344340,16.494928,6.680661,17.828501,0,4.979410,14.631114,7.318678,11.932647,8.361629,16.831635,8.219458,15.049826,8.283556,14.409523,8.472525,13.799544,9.280834,15.043455,10.369831,14.157824,10.072223,15.121090,0,-0.02071,0.00258,-0.01939,-0.01257,0.00729,-0.01403,0.00563,0.00222,0.00018,0.09597,3.27678
3.402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.707764,49.140724,83.877785,34.414204,6.538907,15.797756,5.348823,16.556562,6.679317,17.820869,0,4.992692,14.615640,7.316471,11.921903,8.368989,16.925213,8.222395,15.033073,8.285359,14.397751,8.473508,13.790285,9.274213,15.038153,10.367599,14.157207,10.067087,15.123317,0,-0.01772,0.00475,-0.02044,-0.01305,0.00828,-0.01090,0.00461,0.00178,0.00024,0.09596,3.27701
3.403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.725159,48.769653,83.804558,34.674885,6.536404,15.800022,5.350234,16.616819,6.680725,17.811571,0,5.000818,14.601390,7.313274,11.911415,8.372009,16.991762,8.223578,15.018706,8.286708,14.386319,8.474376,13.780220,9.266610,15.031744,10.365267,14.157099,10.061967,15.125289,0,-0.01527,0.00303,-0.02046,-0.01520,0.00925,-0.01213,0.00403,0.00215,0.00009,0.09612,3.27713
