"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","55 left DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.263824,66.298737,75.960785,87.142220,6.081071,10.017835,5.120736,11.679744,6.618714,13.537654,0,5.007995,7.146842,6.377130,5.728585,8.016767,11.159365,8.039960,7.000268,8.380779,6.193738,8.909710,6.390839,8.199741,7.698497,9.393957,8.206592,9.067474,8.960252,0,-0.01343,0.00281,-0.03285,-0.01318,0.00836,-0.01221,0.01009,0.00806,-1.47884,0.09272,3.27759
0.556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.667206,57.228489,70.647224,85.744209,6.083011,10.017235,5.120248,11.668748,6.617628,13.528058,0,5.000006,7.176883,6.376103,5.719541,8.015256,11.137094,8.118747,6.847207,8.458941,6.434318,9.039188,6.578339,8.175544,7.748927,9.389149,8.210039,9.065476,8.962670,0,-0.02396,0.00183,-0.01360,-0.01410,0.00789,-0.01175,0.00343,-0.00870,-1.47929,0.11390,3.27759
0.557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.608719,50.789516,67.444847,84.741699,6.085782,10.017416,5.119710,11.657555,6.616549,13.517900,0,4.992715,7.207326,6.374922,5.710506,8.003929,11.143399,8.155196,6.795337,8.499091,6.595572,9.103394,6.689865,8.158354,7.788742,9.385450,8.215277,9.064584,8.967574,0,-0.01175,0.00165,-0.04631,-0.01477,0.00681,-0.01221,0.01399,0.00629,-1.47929,0.09679,3.27742
0.558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.874619,47.566551,66.822823,84.222580,6.089570,10.018551,5.119111,11.646119,6.615481,13.507051,0,4.986277,7.238262,6.373552,5.701482,7.980603,11.184628,8.139898,6.867143,8.492785,6.659873,9.087822,6.708534,8.149732,7.815584,9.383107,8.222704,9.065042,8.975516,0,-0.01930,0.00333,0.00719,-0.01416,0.00804,-0.01175,-0.01779,0.00143,-1.48112,0.10011,3.27704
0.559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.140503,44.343586,66.200798,83.703453,6.093358,10.019686,5.118512,11.634683,6.614412,13.496204,0,4.979839,7.269197,6.372182,5.692458,7.957277,11.225857,8.124600,6.938950,8.486479,6.724174,9.072249,6.727203,8.141109,7.842425,9.380765,8.230131,9.065501,8.983458,0,-0.01732,0.00327,-0.02757,-0.01355,0.00919,-0.01099,-0.01463,-0.00082,-1.47864,0.11766,3.27659
0.560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.406403,41.120621,65.578773,83.184334,6.097147,10.020821,5.117913,11.623247,6.613344,13.485357,0,4.973401,7.300133,6.370811,5.683434,7.933951,11.267086,8.109303,7.010756,8.480172,6.788474,9.056678,6.745872,8.132486,7.869267,9.378422,8.237558,9.065960,8.991399,0,-0.01839,0.00360,-0.02211,-0.01382,0.00702,-0.01404,-0.00031,0.00516,-1.47968,0.10225,3.27606
0.561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.334442,38.122448,64.989998,82.940353,6.100317,10.021120,5.117365,11.612259,6.612210,13.474006,0,4.967728,7.331002,6.369488,5.674491,7.920640,11.280199,8.096857,7.074271,8.477239,6.846447,9.045630,6.770408,8.125446,7.890935,9.376216,8.245127,9.065322,8.999606,0,0.01007,0.00351,-0.03854,-0.01358,0.00926,-0.01312,0.01141,-0.00101,-1.48007,0.07748,3.27613
0.562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.849564,35.399021,64.441856,83.032654,6.102733,10.020398,5.116879,11.601818,6.610997,13.462039,0,4.962992,7.361790,6.368220,5.665650,7.919571,11.258948,8.087896,7.127650,8.478428,6.896688,9.040112,6.802114,8.120340,7.906279,9.374177,8.252868,9.063343,9.008139,0,-0.02930,0.00211,-0.02596,-0.01385,0.00954,-0.01129,0.00740,-0.00037,-1.48068,0.08620,3.27697
0.563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.364685,32.675598,63.893723,83.124947,6.105149,10.019675,5.116393,11.591377,6.609784,13.450071,0,4.958255,7.392577,6.366952,5.656809,7.918501,11.237699,8.078936,7.181030,8.479617,6.946927,9.034593,6.833819,8.115235,7.921623,9.372137,8.260609,9.061364,9.016671,0,-0.01022,0.00558,-0.03299,-0.01431,0.00812,-0.01251,0.00195,0.01337,-1.47902,0.11090,3.27713
0.564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.879807,29.952173,63.345589,83.217247,6.107565,10.018953,5.115907,11.580936,6.608571,13.438105,0,4.953519,7.423365,6.365684,5.647968,7.917431,11.216448,8.069975,7.234409,8.480805,6.997167,9.029075,6.865525,8.110129,7.936967,9.370098,8.268350,9.059385,9.025203,0,-0.00496,0.00519,-0.02658,-0.01178,0.00801,-0.01251,0.00642,0.02628,-1.47879,0.10752,3.27645
0.565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.718567,27.629539,62.775749,83.376472,6.109848,10.018594,5.115314,11.570518,6.607459,13.425733,0,4.949257,7.453643,6.364492,5.639050,7.906740,11.240294,8.069718,7.279375,8.489620,7.039828,9.030179,6.887990,8.106499,7.945914,9.367305,8.275922,9.058692,9.032047,0,-0.02296,0.00449,-0.03011,-0.01486,0.00946,-0.01083,0.00496,0.00314,-1.47902,0.10153,3.27616
0.566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.730667,25.796757,62.179386,83.617500,6.111969,10.018679,5.114587,11.560125,6.606468,13.412866,0,4.945577,7.483297,6.363393,5.630037,7.884291,11.319256,8.080102,7.314057,8.507755,7.073226,9.039378,6.899161,8.104671,7.947041,9.363590,8.283290,9.059570,9.036829,0,-0.01961,0.00287,-0.05202,-0.01431,0.00751,-0.01205,0.00697,0.00708,-1.48067,0.10656,3.27639
0.567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.742767,23.963976,61.583023,83.858521,6.114090,10.018764,5.113861,11.549732,6.605478,13.399999,0,4.941895,7.512952,6.362295,5.621025,7.861842,11.398219,8.090486,7.348739,8.525890,7.106624,9.048578,6.910332,8.102841,7.948167,9.359875,8.290657,9.060449,9.041611,0,-0.01503,0.00211,0.01059,-0.01367,0.00890,-0.01282,0.00481,0.00208,-1.47882,0.09535,3.27642
0.568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.754868,22.131195,60.986660,84.099548,6.116211,10.018849,5.113135,11.539340,6.604488,13.387132,0,4.938215,7.542606,6.361196,5.612012,7.839393,11.477181,8.100869,7.383421,8.544025,7.140022,9.057777,6.921503,8.101013,7.949294,9.356160,8.298025,9.061327,9.046392,0,-0.01747,0.00003,-0.02245,-0.01703,0.00932,-0.01175,0.00470,0.00385,-1.47870,0.08127,3.27619
0.569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.300583,20.859121,60.399178,84.101135,6.118793,10.018510,5.112613,11.528782,6.603592,13.374380,0,4.934794,7.571709,6.360199,5.603057,7.816509,11.555588,8.105899,7.414849,8.552403,7.169107,9.069842,6.935825,8.098709,7.952926,9.352674,8.304973,9.060671,9.050574,0,-0.01808,0.00595,-0.04401,-0.00839,0.00917,-0.01053,0.00612,0.00577,-1.48074,0.09090,3.27630
0.570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.276276,20.272358,59.822548,83.810081,6.121936,10.017651,5.112341,11.518022,6.602809,13.361772,0,4.931692,7.600136,6.359327,5.594172,7.793094,11.633313,8.104384,7.442299,8.548857,7.192920,9.085409,6.953999,8.095826,7.959618,9.349468,8.311407,9.058137,9.054022,0,-0.01717,0.00323,-0.00938,-0.01431,0.00844,-0.01160,0.00374,0.00064,-1.47966,0.12254,3.27683
0.571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.251968,19.685595,59.245918,83.519028,6.125079,10.016791,5.112069,11.507262,6.602027,13.349162,0,4.928589,7.628564,6.358454,5.585288,7.769678,11.711039,8.102870,7.469750,8.545309,7.216733,9.100975,6.972173,8.092942,7.966311,9.346263,8.317842,9.055604,9.057469,0,-0.01770,0.00232,-0.04375,-0.01312,0.00856,-0.01373,-0.00081,0.00018,-1.47890,0.10664,3.27703
0.572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.227646,19.098829,58.669289,83.227974,6.128222,10.015932,5.111797,11.496502,6.601244,13.336554,0,4.925487,7.656991,6.357582,5.576403,7.746262,11.788764,8.101356,7.497200,8.541762,7.240545,9.116542,6.990347,8.090059,7.973003,9.343058,8.324275,9.053071,9.060918,0,-0.01701,0.00311,-0.01006,-0.01239,0.00784,-0.01236,-0.01648,0.00366,-1.48058,0.09121,3.27680
0.573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.440918,18.557381,58.283463,82.846657,6.130512,10.016589,5.111508,11.485662,6.600438,13.324021,0,4.922681,7.684958,6.356787,5.567476,7.732548,11.819704,8.098837,7.520315,8.538424,7.260899,9.121462,7.004361,8.084639,7.984336,9.340206,8.330720,9.051115,9.063986,0,-0.01938,0.00296,0.01015,-0.01297,0.00813,-0.01389,0.02129,0.00327,-1.48001,0.09945,3.27664
0.574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.944580,18.071318,58.130836,82.355019,6.131761,10.019098,5.111198,11.474724,6.599604,13.311584,0,4.920238,7.712363,6.356087,5.558498,7.730692,11.793462,8.095090,7.538129,8.535343,7.277026,9.113372,7.013292,8.076118,8.001340,9.337790,8.337178,9.049864,9.066590,0,-0.01350,0.00369,-0.00952,-0.01309,0.00800,-0.01343,0.08620,0.01965,-1.48096,0.10581,3.27656
0.575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.448227,17.585255,57.978214,81.863380,6.133009,10.021607,5.110888,11.463785,6.598769,13.299148,0,4.917795,7.739768,6.355386,5.549520,7.728836,11.767219,8.091344,7.555944,8.532261,7.293152,9.105281,7.022223,8.067595,8.018343,9.335372,8.343637,9.048614,9.069194,0,-0.00687,0.00351,-0.11333,-0.01575,0.00841,-0.01312,-0.06007,-0.00369,-1.47951,0.09045,3.27665
0.576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.951874,17.099190,57.825588,81.371742,6.134257,10.024117,5.110579,11.452847,6.597935,13.286711,0,4.915351,7.767173,6.354686,5.540542,7.726980,11.740976,8.087597,7.573759,8.529180,7.309278,9.097191,7.031154,8.059074,8.035347,9.332955,8.350095,9.047362,9.071798,0,-0.01671,0.00363,0.02002,-0.01407,0.00824,-0.01297,0.02072,0.00079,-1.47853,0.09082,3.27696
0.577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.366684,16.606085,57.806942,80.973236,6.134396,10.024054,5.110288,11.441973,6.597193,13.274377,0,4.913465,7.793856,6.353946,5.531450,7.725234,11.715146,8.083548,7.592298,8.524134,7.323872,9.081282,7.039703,8.050363,8.052911,9.328287,8.353972,9.045631,9.072910,0,-0.02243,0.00381,0.00272,-0.01346,0.00850,-0.01144,-0.01807,0.00974,-1.47968,0.10829,3.27720
0.578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.672913,16.104372,57.952042,80.688553,6.133179,10.020847,5.110019,11.431179,6.596565,13.262171,0,4.912261,7.819656,6.353159,5.522219,7.723622,11.689819,8.079128,7.611723,8.516685,7.336590,9.055817,7.047785,8.041418,8.071159,9.320868,8.354695,9.043313,9.072199,0,-0.01610,0.00259,0.03914,-0.01358,0.00883,-0.01175,0.03470,0.00687,-1.47885,0.10306,3.27735
0.579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.979126,15.602658,58.097145,80.403870,6.131962,10.017642,5.109751,11.420385,6.595936,13.249965,0,4.911056,7.845456,6.352372,5.512987,7.722010,11.664494,8.074710,7.631149,8.509238,7.349308,9.030351,7.055867,8.032475,8.089408,9.313450,8.355418,9.040996,9.071487,0,-0.01930,0.00574,0.02657,-0.01901,0.00848,-0.01297,-0.00175,0.00742,-1.47968,0.08814,3.27733
0.580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.285355,15.100945,58.242245,80.119194,6.130745,10.014436,5.109482,11.409592,6.595308,13.237759,0,4.909852,7.871256,6.351585,5.503755,7.720398,11.639167,8.070291,7.650574,8.501790,7.362026,9.004886,7.063949,8.023530,8.107657,9.306031,8.356141,9.038677,9.070776,0,-0.01595,-0.00037,-0.01292,-0.00873,0.00835,-0.01144,0.01379,-0.00397,-1.48047,0.09652,3.27711
0.581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.497009,14.656879,58.392582,79.936211,6.130655,10.013133,5.109164,11.398668,6.594582,13.225515,0,4.908982,7.895931,6.351021,5.494603,7.718909,11.613357,8.064652,7.670133,8.491560,7.374792,8.981956,7.069552,8.016006,8.123427,9.300373,8.358363,9.038140,9.070539,0,-0.01083,0.00510,-0.02708,-0.01804,0.00833,-0.01251,0.00565,0.00662,-1.48090,0.11392,3.27715
0.582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.593063,14.283271,58.549316,79.877541,6.131941,10.014155,5.108787,11.387587,6.593736,13.213227,0,4.908524,7.919232,6.350730,5.485548,7.717572,11.586953,8.057525,7.689854,8.477927,7.387616,8.962124,7.072128,8.010220,8.136168,9.296867,8.362418,9.039781,9.070884,0,-0.01503,0.00183,-0.01898,-0.01385,0.00859,-0.01266,0.03120,-0.00314,-1.48125,0.09627,3.27753
0.583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.689133,13.909663,58.706051,79.818863,6.133227,10.015179,5.108409,11.376504,6.592889,13.200939,0,4.908064,7.942533,6.350439,5.476494,7.716234,11.560551,8.050396,7.709575,8.464295,7.400440,8.942291,7.074703,8.004433,8.148908,9.293362,8.366472,9.041421,9.071228,0,-0.01678,0.00388,-0.02133,-0.01321,0.00952,-0.01205,0.01680,-0.00208,-1.48024,0.08719,3.27737
0.584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.785187,13.536056,58.862782,79.760193,6.134514,10.016201,5.108031,11.365422,6.592043,13.188652,0,4.907606,7.965833,6.350148,5.467440,7.714896,11.534148,8.043267,7.729297,8.450664,7.413264,8.922460,7.077279,7.998646,8.161648,9.289857,8.370527,9.043061,9.071572,0,-0.02357,0.00345,-0.00896,-0.01410,0.00815,-0.01099,0.02551,-0.00266,-1.47885,0.11284,3.27653
0.585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.604462,13.230123,58.944000,79.703766,6.135423,10.014819,5.107666,11.354485,6.591358,13.176457,0,4.907487,7.988135,6.349587,5.458375,7.713575,11.508418,8.036860,7.746897,8.438183,7.425894,8.905876,7.080940,7.993436,8.173764,9.285851,8.373665,9.044559,9.072021,0,-0.01328,0.00369,-0.04221,-0.01428,0.00877,-0.01114,-0.00778,0.00314,-1.47806,0.10382,3.27633
0.586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.085449,13.006905,58.932919,79.650078,6.135872,10.010497,5.107315,11.343724,6.590871,13.164379,0,4.907784,8.009216,6.348696,5.449299,7.712276,11.483511,8.031333,7.761907,8.427109,7.438286,8.893263,7.085927,7.988931,8.185119,9.281233,8.375681,9.045884,9.072598,0,-0.01778,-0.00262,-0.03023,-0.00909,0.00873,-0.01022,0.00899,0.01245,-1.47989,0.09942,3.27694
0.587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.566422,12.783687,58.921841,79.596397,6.136320,10.006176,5.106964,11.332963,6.590384,13.152300,0,4.908082,8.030298,6.347805,5.440223,7.710976,11.458604,8.025806,7.776916,8.416036,7.450679,8.880651,7.090915,7.984426,8.196473,9.276615,8.377698,9.047209,9.073174,0,-0.01709,0.00610,-0.06148,-0.01520,0.00893,-0.01480,0.01646,0.00305,-1.48117,0.11218,3.27725
0.588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.047409,12.560469,58.910759,79.542717,6.136769,10.001854,5.106613,11.322203,6.589898,13.140221,0,4.908379,8.051379,6.346914,5.431148,7.709677,11.433697,8.020280,7.791925,8.404962,7.463072,8.868037,7.095902,7.979920,8.207828,9.271997,8.379715,9.048533,9.073750,0,-0.01999,0.00333,0.00557,-0.01193,0.00832,-0.01205,0.00340,-0.00003,-1.48007,0.10998,3.27717
0.589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.368515,12.354429,58.900890,79.454597,6.137142,9.999566,5.106346,11.311360,6.589468,13.128235,0,4.908976,8.070888,6.346051,5.422153,7.708039,11.408345,8.019236,7.808654,8.395431,7.474936,8.856472,7.101598,7.976217,8.218221,9.268743,8.381556,9.049958,9.074636,0,-0.01488,0.00009,-0.03922,-0.01178,0.00912,-0.01266,0.00504,-0.01776,-1.47847,0.07947,3.27700
0.590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.494217,12.169388,58.892498,79.324402,6.137422,9.999763,5.106183,11.300418,6.589110,13.116364,0,4.909940,8.088474,6.345223,5.413257,7.705989,11.382451,8.023668,7.827485,8.387784,7.486153,8.846189,7.108159,7.973493,8.227439,9.267153,8.383182,9.051505,9.075904,0,-0.02068,0.00476,-0.03001,-0.01422,0.00809,-0.01465,0.01028,-0.00699,-1.48102,0.08129,3.27669
0.591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.619904,11.984345,58.884106,79.194199,6.137703,9.999961,5.106019,11.289476,6.588751,13.104492,0,4.910903,8.106060,6.344394,5.404362,7.703938,11.356556,8.028101,7.846316,8.380137,7.497371,8.835904,7.114720,7.970769,8.236658,9.265563,8.384808,9.053053,9.077170,0,-0.01495,0.00644,-0.04214,-0.01492,0.00879,-0.01389,0.00546,0.01376,-1.47961,0.11297,3.27672
0.592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.745605,11.799304,58.875713,79.063995,6.137983,10.000158,5.105855,11.278534,6.588393,13.092621,0,4.911867,8.123647,6.343566,5.395466,7.701888,11.330662,8.032534,7.865147,8.372491,7.508588,8.825621,7.121281,7.968046,8.245876,9.263973,8.386434,9.054600,9.078438,0,-0.01640,0.00113,-0.01041,-0.00732,0.00816,-0.01053,0.00563,-0.00482,-1.47749,0.10889,3.27718
0.593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.150085,11.635599,58.890873,78.946815,6.138237,9.998265,5.105787,11.267489,6.588136,13.080847,0,4.913066,8.139898,6.342838,5.386601,7.700929,11.311313,8.034587,7.883712,8.366399,7.518146,8.816987,7.126283,7.966082,8.254539,9.262197,8.387919,9.055570,9.078979,0,-0.01915,0.00436,-0.02011,-0.01425,0.00786,-0.01297,0.00468,0.00308,-1.47960,0.10407,3.27764
0.594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.895325,11.497974,58.934818,78.845535,6.138458,9.993816,5.105834,11.256319,6.588003,13.069192,0,4.914552,8.154518,6.342234,5.377774,7.701304,11.299964,8.033731,7.901954,8.362207,7.525674,8.810369,7.129381,7.965047,8.262521,9.260195,8.389233,9.055835,9.078631,0,-0.01930,0.00394,-0.02084,-0.01364,0.00861,-0.01297,0.00441,0.00278,-1.48082,0.11213,3.27809
0.595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.640549,11.360349,58.978760,78.744263,6.138679,9.989368,5.105881,11.245149,6.587871,13.057538,0,4.916039,8.169138,6.341630,5.368946,7.701679,11.288616,8.032876,7.920195,8.358015,7.533202,8.803753,7.132478,7.964012,8.270503,9.258193,8.390547,9.056101,9.078284,0,-0.01404,0.00354,-0.02614,-0.01422,0.00671,-0.01175,-0.00763,0.00217,-1.47827,0.09238,3.27805
0.596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.385773,11.222724,59.022705,78.642990,6.138900,9.984920,5.105928,11.233978,6.587738,13.045883,0,4.917525,8.183758,6.341026,5.360118,7.702054,11.277267,8.032020,7.938437,8.353824,7.540730,8.797135,7.135576,7.962977,8.278485,9.256190,8.391860,9.056366,9.077936,0,-0.01854,0.00320,-0.01250,-0.01276,0.00818,-0.01190,0.01741,0.00159,-1.48003,0.08294,3.27736
0.597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.184128,11.160428,59.033600,78.563454,6.140070,9.981494,5.106030,11.222776,6.587605,13.034166,0,4.919304,8.197807,6.340610,5.351166,7.702597,11.266416,8.031623,7.952087,8.350625,7.547909,8.790883,7.139640,7.962944,8.285585,9.255610,8.393541,9.057891,9.078164,0,-0.02426,-0.00192,-0.01074,-0.01196,0.00819,-0.01160,-0.00381,0.00327,-1.48007,0.10438,3.27708
0.598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.047409,11.190202,59.004101,78.510490,6.142400,9.979318,5.106199,11.211535,6.587473,13.022373,0,4.921439,8.211160,6.340424,5.342060,7.703347,11.256171,8.031785,7.960126,8.348641,7.554661,8.785076,7.144886,7.964135,8.291608,9.256766,8.395672,9.060955,9.079094,0,-0.00809,0.00592,-0.08282,-0.01324,0.00967,-0.01282,-0.00745,0.00235,-1.48280,0.11855,3.27731
0.599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.910675,11.219976,58.974602,78.457520,6.144730,9.977142,5.106368,11.200294,6.587340,13.010579,0,4.923573,8.224512,6.340238,5.332954,7.704096,11.245927,8.031948,7.968166,8.346658,7.561414,8.779269,7.150131,7.965326,8.297631,9.257923,8.397802,9.064019,9.080025,0,-0.02045,0.00351,0.02055,-0.01550,0.00934,-0.01312,-0.02805,0.02005,-1.48164,0.09808,3.27737
0.600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.773956,11.249750,58.945099,78.404556,6.147060,9.974966,5.106537,11.189052,6.587208,12.998786,0,4.925708,8.237864,6.340052,5.323848,7.704846,11.235682,8.032110,7.976206,8.344674,7.568166,8.773462,7.155377,7.966517,8.303654,9.259080,8.399932,9.067083,9.080955,0,-0.03181,-0.00732,-0.02025,-0.00293,0.00854,-0.01190,-0.00056,-0.00681,-1.48035,0.08994,3.27722
0.601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.517319,11.342589,58.789471,78.241631,6.148787,9.973677,5.106712,11.177786,6.587019,12.986791,0,4.928238,8.250388,6.339996,5.314751,7.705634,11.225043,8.032738,7.982864,8.343456,7.573603,8.771540,7.159597,7.968313,8.308866,9.260607,8.401368,9.070455,9.080979,0,-0.02113,0.00046,-0.09625,-0.01184,0.00838,-0.01434,0.00790,0.01389,-1.47896,0.10324,3.27710
0.602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.114090,11.512508,58.479683,77.944298,6.149779,9.973471,5.106894,11.166491,6.586761,12.974550,0,4.931252,8.261897,6.340098,5.305664,7.706469,11.213921,8.033932,7.987833,8.343173,7.577435,8.774364,7.162563,7.970848,8.313086,9.262585,8.401954,9.074203,9.079898,0,-0.01564,0.00366,0.02231,-0.01587,0.00957,-0.01068,0.05690,-0.00980,-1.48083,0.09028,3.27702
0.603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.710876,11.682427,58.169891,77.646973,6.150771,9.973265,5.107077,11.155195,6.586503,12.962310,0,4.934265,8.273406,6.340200,5.296577,7.707304,11.202798,8.035126,7.992802,8.342891,7.581265,8.777190,7.165529,7.973383,8.317306,9.264564,8.402540,9.077950,9.078815,0,-0.03227,0.00278,-0.05917,-0.01266,0.00807,-0.01282,0.03575,0.01440,-1.48055,0.09575,3.27684
0.604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.307648,11.852347,57.860104,77.349640,6.151762,9.973059,5.107260,11.143900,6.586245,12.950069,0,4.937278,8.284915,6.340302,5.287491,7.708138,11.191676,8.036320,7.997771,8.342608,7.585096,8.780015,7.168495,7.975918,8.321526,9.266542,8.403127,9.081698,9.077734,0,-0.01266,0.00430,0.00565,-0.01224,0.00845,-0.01251,0.02579,-0.01263,-1.48027,0.11921,3.27654
0.605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.724884,11.980012,57.533382,77.007721,6.152791,9.970497,5.107302,11.132711,6.586100,12.937997,0,4.940656,8.295719,6.340455,5.278350,7.709166,11.179922,8.036655,8.006802,8.342843,7.590460,8.783321,7.173117,7.978850,8.327539,9.269341,8.402064,9.085168,9.076055,0,-0.01617,0.00455,-0.02699,-0.01303,0.00826,-0.01175,0.00099,0.00455,-1.47980,0.11489,3.27643
0.606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.922668,12.056031,57.185963,76.611290,6.153865,9.965056,5.107172,11.121655,6.586094,12.926130,0,4.944479,8.305661,6.340670,5.269143,7.710429,11.167398,8.035941,8.020794,8.343709,7.597696,8.787217,7.179762,7.982266,8.335745,9.273145,8.398986,9.088300,9.073645,0,-0.01884,0.00333,-0.02632,-0.01340,0.00816,-0.01266,-0.00787,-0.00034,-1.47993,0.09273,3.27659
0.607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.120453,12.132051,56.838543,76.214859,6.154939,9.959616,5.107043,11.110597,6.586089,12.914263,0,4.948302,8.315602,6.340884,5.259935,7.711693,11.154874,8.035227,8.034786,8.344576,7.604932,8.791113,7.186408,7.985683,8.343950,9.276947,8.395907,9.091431,9.071235,0,-0.01785,0.00281,-0.02003,-0.01318,0.00826,-0.01129,0.00459,-0.00385,-1.48051,0.08780,3.27681
