"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.791,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.349899,48.021034,95.388229,111.212334,4.515936,12.581178,3.801008,15.002844,5.272930,13.271781,0,3.828207,9.233670,5.996965,11.662828,7.737071,15.141397,7.785655,9.197944,7.965432,8.707290,8.492400,8.452567,8.056898,9.879863,9.350077,10.410067,9.320641,11.252117,0,-0.01784,-0.00491,-0.01973,-0.01383,0.00781,-0.01210,0.00513,-0.00105,0.80919,0.11521,3.27749
0.792,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.105438,48.419544,95.417389,111.653542,4.528922,12.579096,3.802806,14.996397,5.278900,13.313771,0,3.831730,9.226115,5.995155,11.657167,7.737508,15.126404,7.788558,9.191716,7.968704,8.702116,8.504601,8.451316,8.059478,9.876714,9.348502,10.416430,9.322132,11.256714,0,-0.01707,0.00537,-0.01917,-0.01194,0.00832,-0.01264,0.00578,0.01236,0.83467,0.11882,3.27723
0.793,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.860992,48.818058,95.446548,112.094757,4.541907,12.577013,3.804605,14.989949,5.284870,13.355762,0,3.835253,9.218560,5.993344,11.651507,7.737945,15.111410,7.791460,9.185488,7.971977,8.696943,8.516800,8.450065,8.062057,9.873565,9.346927,10.422794,9.323623,11.261311,0,-0.01757,0.00547,-0.01989,-0.01333,0.00827,-0.01204,0.00507,0.00262,0.85213,0.09328,3.27677
0.794,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.025101,49.356197,95.411781,112.336128,4.554557,12.577692,3.806528,14.977296,5.291702,13.423786,0,3.838594,9.214433,5.991644,11.639362,7.738414,15.097112,7.790207,9.176953,7.976154,8.691615,8.527037,8.450088,8.065739,9.871380,9.346766,10.426413,9.324174,11.264525,0,-0.02151,0.01072,-0.02126,-0.01417,0.00823,-0.01174,0.00541,0.00301,0.87130,0.10879,3.27709
0.795,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.293930,49.930126,95.360634,112.526283,4.567122,12.579078,3.808484,14.963051,5.298755,13.498483,0,3.841887,9.211183,5.989973,11.625555,7.738893,15.082991,7.787889,9.167829,7.980563,8.686247,8.536770,8.450437,8.069703,9.869443,9.346969,10.429328,9.324485,11.267386,0,-0.01978,-0.00523,-0.01932,-0.01371,0.00866,-0.01255,0.00500,0.00077,0.89439,0.11373,3.27763
0.796,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.562744,50.504051,95.309479,112.716438,4.579687,12.580464,3.810440,14.948807,5.305808,13.573179,0,3.845180,9.207933,5.988301,11.611749,7.739371,15.068870,7.785571,9.158703,7.984972,8.680880,8.546503,8.450786,8.073667,9.867506,9.347171,10.432243,9.324796,11.270247,0,-0.01642,0.01389,-0.01993,-0.01401,0.00785,-0.01442,0.00344,0.00116,0.91534,0.11359,3.27780
0.797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.831558,51.077980,95.258331,112.906593,4.592251,12.581850,3.812396,14.934562,5.312861,13.647876,0,3.848474,9.204683,5.986629,11.597941,7.739849,15.054749,7.783253,9.149577,7.989381,8.675511,8.556236,8.451135,8.077630,9.865568,9.347374,10.435159,9.325107,11.273108,0,-0.01598,0.00007,-0.01984,-0.01314,0.00908,-0.01326,0.00468,-0.00142,0.94717,0.10866,3.27788
0.798,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.458206,52.160416,95.102478,113.002335,4.602480,12.584609,3.814180,14.923174,5.320098,13.728696,0,3.850669,9.197544,5.985837,11.590073,7.737953,15.043362,7.781213,9.134609,7.996072,8.668224,8.568812,8.452014,8.082984,9.866250,9.349638,10.439191,9.327015,11.276817,0,-0.01728,0.00244,-0.02104,-0.01513,0.00810,-0.01255,0.00834,0.00168,0.97629,0.09323,3.27771
0.799,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.920288,53.373173,94.919792,113.073875,4.612112,12.587718,3.815920,14.912518,5.327381,13.811086,0,3.852583,9.189407,5.985270,11.583724,7.735448,15.032675,7.779246,9.118144,8.003348,8.660445,8.582118,8.453030,8.088694,9.867601,9.352431,10.443509,9.329332,11.280745,0,-0.01639,0.00363,-0.02004,-0.01244,0.00823,-0.01310,0.00370,-0.00127,0.99532,0.09915,3.27748
0.800,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.382370,54.585930,94.737106,113.145424,4.621743,12.590828,3.817660,14.901861,5.334665,13.893476,0,3.854497,9.181272,5.984703,11.577376,7.732943,15.021988,7.777278,9.101679,8.010624,8.652665,8.595423,8.454044,8.094403,9.868954,9.355224,10.447827,9.331651,11.284673,0,-0.01885,0.00437,-0.02035,-0.01306,0.00760,-0.01262,0.00569,-0.00040,1.01389,0.10732,3.27708
0.801,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.844452,55.798687,94.554428,113.216972,4.631374,12.593938,3.819400,14.891205,5.341949,13.975865,0,3.856411,9.173135,5.984136,11.571029,7.730438,15.011301,7.775311,9.085214,8.017900,8.644886,8.608728,8.455060,8.100114,9.870306,9.358017,10.452146,9.333968,11.288600,0,-0.01697,0.00288,-0.02113,-0.01583,0.00883,-0.01277,0.00524,0.00622,1.03360,0.08447,3.27662
0.802,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.996246,57.088730,94.325394,113.200432,4.636757,12.597603,3.821057,14.880775,5.349676,14.057347,0,3.857153,9.167365,5.984016,11.561083,7.733303,14.996486,7.775038,9.073128,8.025564,8.632425,8.623480,8.461653,8.106251,9.874329,9.362374,10.458401,9.337269,11.292820,0,-0.01738,-0.00066,-0.02070,-0.01328,0.00800,-0.01340,0.00545,-0.00208,1.05220,0.10579,3.27658
0.803,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.068527,58.398582,94.084480,113.161308,4.641052,12.601411,3.822692,14.870405,5.357516,14.138597,0,3.857596,9.162202,5.984010,11.550216,7.737544,14.980612,7.775199,9.062164,8.033328,8.618765,8.638602,8.469675,8.112496,9.879037,9.367132,10.465152,9.340820,11.297115,0,-0.01709,0.00124,-0.01960,-0.01521,0.00784,-0.01273,0.00500,0.00438,1.06998,0.11217,3.27666
0.804,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.140823,59.708431,93.843567,113.122192,4.645347,12.605219,3.824327,14.860033,5.365357,14.219845,0,3.858039,9.157039,5.984004,11.539348,7.741785,14.964738,7.775361,9.051201,8.041092,8.605103,8.653725,8.477696,8.118743,9.883744,9.371891,10.471904,9.344373,11.301411,0,-0.01824,0.00295,-0.02109,-0.01395,0.00750,-0.01309,0.00476,0.00431,1.08716,0.11308,3.27685
0.805,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.213104,61.018284,93.602661,113.083076,4.649642,12.609026,3.825962,14.849663,5.373198,14.301094,0,3.858481,9.151875,5.983999,11.528481,7.746026,14.948864,7.775523,9.040237,8.048856,8.591443,8.668847,8.485719,8.124990,9.888453,9.376649,10.478655,9.347924,11.305706,0,-0.01533,0.00656,-0.02108,-0.01321,0.00891,-0.01321,0.00466,-0.00977,1.11897,0.12364,3.27708
0.806,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.008469,61.950424,93.352715,113.064468,4.659534,12.613488,3.827298,14.838244,5.381235,14.391353,0,3.857830,9.142331,5.984406,11.515403,7.748650,14.948504,7.775714,9.032797,8.057188,8.584544,8.681863,8.493258,8.130767,9.893332,9.382344,10.485175,9.351741,11.310973,0,-0.01920,-0.00004,-0.02004,-0.01434,0.00765,-0.01246,0.00427,0.00623,1.13784,0.11068,3.27731
0.807,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.989136,62.785763,93.100449,113.051125,4.670860,12.618116,3.828558,14.826558,5.389323,14.483919,0,3.856898,9.131664,5.984918,11.501760,7.750861,14.952123,7.775914,9.026258,8.065666,8.579377,8.694338,8.500675,8.136425,9.898257,9.388279,10.491635,9.355624,11.316489,0,-0.01753,0.00350,-0.01934,-0.01373,0.00818,-0.00887,0.00579,-0.00016,1.15630,0.12757,3.27754
0.808,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.969803,63.621105,92.848190,113.037773,4.682186,12.622746,3.829818,14.814872,5.397411,14.576487,0,3.855967,9.120996,5.985430,11.488116,7.753072,14.955740,7.776114,9.019720,8.074144,8.574211,8.706813,8.508092,8.142083,9.903182,9.394214,10.498096,9.359509,11.322004,0,-0.01786,0.00325,-0.02046,-0.01300,0.00861,-0.01281,0.00746,0.00126,1.16910,0.12103,3.27765
0.809,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.950470,64.456444,92.595924,113.024429,4.693512,12.627375,3.831078,14.803185,5.405500,14.669053,0,3.855035,9.110330,5.985942,11.474472,7.755282,14.959357,7.776314,9.013182,8.082622,8.569044,8.719288,8.515509,8.147741,9.908107,9.400148,10.504558,9.363392,11.327520,0,-0.01801,0.00344,-0.02081,-0.01385,0.00792,-0.01206,-0.00179,0.00310,1.18676,0.09436,3.27772
0.810,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.070618,65.124634,92.484100,113.044350,4.703081,12.634308,3.832296,14.792050,5.413931,14.751217,0,3.853085,9.105021,5.986720,11.466867,7.770123,14.928714,7.775508,9.004765,8.093284,8.565568,8.733468,8.524291,8.154679,9.913118,9.405097,10.509710,9.368247,11.332503,0,-0.01912,0.00198,-0.02048,-0.01243,0.00811,-0.01239,0.00864,0.00248,1.20344,0.11897,3.27750
0.811,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.226486,65.749977,92.408272,113.072800,4.712201,12.641832,3.833504,14.781056,5.422451,14.830715,0,3.850873,9.101088,5.987566,11.460811,7.788201,14.889289,7.774445,8.995867,8.104505,8.562525,8.748085,8.533424,8.161944,9.918153,9.409793,10.514527,9.373350,11.337349,0,-0.01616,0.00051,-0.02114,-0.01530,0.00848,-0.01306,0.00486,0.00346,1.21584,0.10078,3.27720
0.812,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.382370,66.375328,92.332436,113.101250,4.721320,12.649357,3.834712,14.770062,5.430970,14.910213,0,3.848662,9.097153,5.988412,11.454754,7.806279,14.849865,7.773381,8.986969,8.115726,8.559483,8.762702,8.542558,8.169210,9.923187,9.414489,10.519344,9.378453,11.342196,0,-0.01664,0.00100,-0.02039,-0.01252,0.00921,-0.01150,0.00292,0.00183,1.24441,0.09642,3.27737
0.813,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.538254,67.000671,92.256607,113.129700,4.730440,12.656881,3.835919,14.759069,5.439490,14.989712,0,3.846451,9.093219,5.989258,11.448697,7.824356,14.810440,7.772318,8.978070,8.126947,8.556439,8.777318,8.551691,8.176476,9.928222,9.419185,10.524162,9.383556,11.347041,0,-0.01663,-0.00097,-0.02029,-0.01330,0.00866,-0.01309,0.00987,0.00306,1.26033,0.10248,3.27768
0.814,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.358841,67.661407,92.129913,112.975334,4.740588,12.661167,3.837014,14.748489,5.448102,15.049947,0,3.844049,9.084840,5.990336,11.435684,7.822413,14.791777,7.774227,8.971798,8.131811,8.556313,8.789090,8.558268,8.186905,9.935110,9.426685,10.531985,9.389913,11.354111,0,-0.01812,0.00320,-0.01965,-0.01442,0.00835,-0.01281,0.00969,0.00152,1.27159,0.09690,3.27762
0.815,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.093506,68.331207,91.990196,112.774109,4.751000,12.664621,3.838079,14.738015,5.456737,15.105246,0,3.841598,9.075323,5.991474,11.420890,7.815339,14.778434,7.776897,8.966199,8.135045,8.556933,8.800133,8.564189,8.198145,9.942473,9.434904,10.540578,9.396590,11.361750,0,-0.01815,0.00348,-0.01953,-0.01381,0.00908,-0.01237,0.00395,-0.00118,1.28851,0.11505,3.27747
0.816,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.828171,69.001007,91.850471,112.572884,4.761412,12.668077,3.839145,14.727542,5.465372,15.160543,0,3.839147,9.065805,5.992611,11.406096,7.808264,14.765091,7.779567,8.960599,8.138280,8.557553,8.811175,8.570110,8.209384,9.949838,9.443124,10.549171,9.403268,11.369388,0,-0.01844,0.01677,-0.02001,-0.01403,0.00789,-0.01172,0.00477,0.01299,1.29940,0.11176,3.27756
0.817,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.562820,69.670807,91.710747,112.371658,4.771823,12.671531,3.840210,14.717068,5.474007,15.215842,0,3.836697,9.056289,5.993748,11.391301,7.801190,14.751748,7.782238,8.955000,8.141514,8.558174,8.822218,8.576032,8.220624,9.957201,9.451343,10.557765,9.409945,11.377027,0,-0.01710,0.00132,-0.01957,-0.01328,0.00710,-0.01220,0.00792,0.00856,1.31034,0.10065,3.27771
0.818,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.253967,70.332611,91.249496,112.017517,4.782726,12.678144,3.841046,14.707308,5.483256,15.262698,0,3.834078,9.051364,5.995125,11.379908,7.796659,14.746980,7.789311,8.949289,8.154154,8.556099,8.841767,8.588076,8.231038,9.966654,9.462133,10.568939,9.415511,11.386374,0,-0.01666,0.01435,-0.02019,-0.01534,0.00784,-0.01235,0.00312,-0.00544,1.32407,0.12222,3.27744
0.819,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.933960,70.992363,90.705849,111.624176,4.793756,12.685569,3.841824,14.697730,5.492664,15.307389,0,3.831417,9.047617,5.996564,11.369386,7.792782,14.744410,7.797512,8.943551,8.169205,8.553331,8.863497,8.601688,8.241241,9.976643,9.473583,10.580776,9.420792,11.396159,0,-0.01940,-0.00193,-0.02009,-0.01135,0.00980,-0.01290,0.00139,0.03227,1.33541,0.11764,3.27706
0.820,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.613953,71.652107,90.162201,111.230843,4.804784,12.692992,3.842601,14.688152,5.502072,15.352081,0,3.828755,9.043870,5.998003,11.358864,7.788904,14.741838,7.805714,8.937812,8.184255,8.550565,8.885226,8.615301,8.251443,9.986631,9.485033,10.592612,9.426073,11.405944,0,-0.01639,0.00504,-0.02142,-0.01372,0.00793,-0.01341,0.00857,-0.01092,1.35405,0.09335,3.27716
0.821,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.293945,72.311859,89.618553,110.837502,4.815814,12.700417,3.843379,14.678575,5.511479,15.396773,0,3.826094,9.040123,5.999441,11.348342,7.785026,14.739268,7.813915,8.932074,8.199306,8.547798,8.906956,8.628914,8.261645,9.996620,9.496483,10.604448,9.431354,11.415730,0,-0.01817,-0.00693,-0.02094,-0.01782,0.00842,-0.01357,0.00628,0.00085,1.36779,0.11514,3.27739
0.822,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.634735,72.402275,88.936913,110.552856,4.821412,12.704756,3.843957,14.669087,5.521114,15.440647,0,3.823547,9.037351,6.000791,11.330548,7.780580,14.733451,7.820903,8.927578,8.212502,8.549546,8.929036,8.646070,8.271167,10.006130,9.506443,10.612345,9.436704,11.423621,0,-0.01658,0.00518,-0.02155,-0.01325,0.00873,-0.01216,0.00405,0.03531,1.37443,0.11357,3.27756
0.823,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.144867,72.346779,88.219894,110.296066,4.825619,12.708305,3.844485,14.659625,5.530806,15.484311,0,3.821030,9.034828,6.002119,11.310891,7.775990,14.726803,7.827580,8.923401,8.225225,8.552451,8.951207,8.664134,8.280515,10.015517,9.516023,10.619231,9.442071,11.431026,0,-0.01653,0.00433,-0.02007,-0.01322,0.00828,-0.01176,0.00846,0.00232,1.38608,0.10420,3.27771
0.824,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.655014,72.291283,87.502884,110.039276,4.829826,12.711854,3.845013,14.650162,5.540499,15.527976,0,3.818513,9.032307,6.003446,11.291235,7.771399,14.720154,7.834258,8.919224,8.237948,8.555356,8.973378,8.682199,8.289863,10.024905,9.525601,10.626119,9.447438,11.438433,0,-0.01407,0.00223,-0.01973,-0.00954,0.00967,-0.01263,-0.00094,0.01883,1.39805,0.10755,3.27750
0.825,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.165146,72.235786,86.785873,109.782486,4.834033,12.715404,3.845540,14.640698,5.550191,15.571640,0,3.815996,9.029784,6.004774,11.271578,7.766808,14.713505,7.840935,8.915047,8.250671,8.558261,8.995549,8.700263,8.299211,10.034292,9.535181,10.633005,9.452806,11.445839,0,-0.01760,0.01824,-0.02441,-0.01056,0.00731,-0.01388,0.00312,-0.00565,1.40679,0.09686,3.27720
0.826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.152130,72.196419,85.909317,109.459724,4.836555,12.720400,3.845992,14.630594,5.560523,15.608951,0,3.813377,9.034101,6.005826,11.258762,7.769813,14.711184,7.847709,8.917056,8.264967,8.568884,9.022420,8.718349,8.308521,10.045236,9.544609,10.643434,9.460193,11.454294,0,-0.01313,-0.00341,-0.01971,-0.01399,0.00847,-0.01159,0.00687,0.00456,1.41434,0.11339,3.27695
0.827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.261307,72.161194,84.991867,109.120049,4.838645,12.725768,3.846424,14.620325,5.571018,15.644632,0,3.810731,9.040168,6.006807,11.247700,7.774764,14.709971,7.854508,8.920651,8.279665,8.581485,9.050495,8.736439,8.317822,10.056579,9.553999,10.654770,9.468098,11.463018,0,-0.02043,0.00067,-0.02052,-0.01217,0.00846,-0.01270,0.00811,-0.00029,1.42120,0.10673,3.27672
0.828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.370499,72.125961,84.074417,108.780373,4.840735,12.731136,3.846856,14.610056,5.581512,15.680314,0,3.808085,9.046236,6.007789,11.236638,7.779716,14.708759,7.861307,8.924247,8.294362,8.594086,9.078569,8.754530,8.327124,10.067922,9.563389,10.666105,9.476002,11.471743,0,-0.01926,-0.00291,-0.02124,-0.01277,0.00869,-0.01255,0.00163,0.00223,1.43262,0.08240,3.27709
0.829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.479691,72.090736,83.156967,108.440697,4.842826,12.736505,3.847288,14.599788,5.592008,15.715996,0,3.805439,9.052304,6.008770,11.225575,7.784667,14.707547,7.868106,8.927842,8.309060,8.606687,9.106645,8.772620,8.336424,10.079265,9.572779,10.677442,9.483907,11.480467,0,-0.02422,0.00146,-0.01981,-0.01086,0.00832,-0.01294,0.00786,0.00138,1.44283,0.11114,3.27763
0.830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.193710,72.570335,82.111946,107.727325,4.844807,12.740949,3.847666,14.588277,5.603249,15.743992,0,3.802955,9.055982,6.009768,11.212117,7.791620,14.701311,7.873620,8.926524,8.334842,8.617031,9.134187,8.798229,8.345216,10.097630,9.582026,10.688792,9.490485,11.491175,0,-0.01615,0.00301,-0.02188,-0.01501,0.00818,-0.01289,0.01085,-0.00091,1.44761,0.10276,3.27768
0.831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.062744,73.181885,81.034225,106.918175,4.846761,12.745156,3.848028,14.576447,5.614682,15.770019,0,3.800511,9.059046,6.010772,11.198044,7.799086,14.693787,7.878804,8.923947,8.363463,8.626798,9.161592,8.825766,8.353876,10.117795,9.591235,10.700146,9.496723,11.502392,0,-0.01723,0.00377,-0.01929,-0.01263,0.00870,-0.01243,0.00696,0.00476,1.45061,0.11201,3.27760
0.832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.931778,73.793427,79.956505,106.109024,4.848714,12.749364,3.848391,14.564618,5.626115,15.796045,0,3.798068,9.062111,6.011775,11.183971,7.806552,14.686262,7.883989,8.921371,8.392085,8.636565,9.188998,8.853301,8.362536,10.137960,9.600445,10.711499,9.502961,11.513609,0,-0.01103,0.00229,-0.02026,-0.01347,0.00878,-0.01168,0.00439,0.00086,1.45646,0.12178,3.27759
0.833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,141.800812,74.404968,78.878784,105.299881,4.850667,12.753572,3.848754,14.552789,5.637548,15.822072,0,3.795625,9.065175,6.012778,11.169898,7.814018,14.678738,7.889173,8.918793,8.420708,8.646332,9.216405,8.880837,8.371197,10.158125,9.609654,10.722853,9.509200,11.524826,0,-0.02137,0.00337,-0.02078,-0.01126,0.00850,-0.01358,0.00510,0.00381,1.46181,0.10433,3.27759
0.834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.506317,74.729630,77.798843,104.512100,4.852569,12.758377,3.848782,14.538522,5.648953,15.852209,0,3.793632,9.069175,6.013500,11.157213,7.821517,14.669144,7.906425,8.904909,8.460521,8.665078,9.237311,8.912930,8.379757,10.179443,9.624388,10.734860,9.517412,11.533031,0,-0.01757,0.00276,-0.02107,-0.01250,0.00757,-0.01277,0.00745,0.00199,1.46520,0.12369,3.27735
0.835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.169907,74.980774,76.718346,103.729805,4.854457,12.763336,3.848723,14.523629,5.660352,15.883401,0,3.791755,9.073414,6.014150,11.144883,7.829023,14.659019,7.926771,8.888127,8.503202,8.686127,9.256553,8.946189,8.388290,10.201057,9.640537,10.747035,9.526131,11.540465,0,-0.01724,0.00244,-0.01987,-0.01509,0.00864,-0.01111,0.00166,-0.00161,1.47185,0.11544,3.27704
0.836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.833496,75.231911,75.637840,102.947502,4.856345,12.768295,3.848665,14.508737,5.671750,15.914592,0,3.789878,9.077653,6.014800,11.132553,7.836530,14.648895,7.947116,8.871346,8.545885,8.707175,9.275793,8.979449,8.396824,10.222671,9.656686,10.759210,9.534848,11.547900,0,-0.01753,0.00390,-0.02141,-0.01280,0.00840,-0.01219,0.00338,0.00445,1.47880,0.11411,3.27734
0.837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.497086,75.483055,74.557335,102.165207,4.858232,12.773253,3.848607,14.493844,5.683148,15.945784,0,3.788001,9.081891,6.015450,11.120223,7.844037,14.638771,7.967461,8.854564,8.588567,8.728224,9.295034,9.012709,8.405358,10.244285,9.672835,10.771384,9.543567,11.555334,0,-0.01816,0.00389,-0.02071,-0.01408,0.00899,-0.01236,0.00250,-0.00128,1.47880,0.11294,3.27780
0.838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.499130,75.122139,73.765038,101.414482,4.858909,12.777880,3.848614,14.483578,5.694183,15.991943,0,3.786402,9.090826,6.015825,11.106078,7.849350,14.629681,7.995189,8.859360,8.619484,8.753150,9.319747,9.044794,8.413843,10.263404,9.683537,10.783557,9.549760,11.568315,0,-0.01774,0.00434,-0.02027,-0.01411,0.00838,-0.01306,0.00602,-0.00137,1.48170,0.09097,3.27735
0.839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.331635,74.604370,73.046600,100.671852,4.859275,12.782419,3.848638,14.474497,5.705126,16.041941,0,3.784874,9.100965,6.016129,11.091468,7.854103,14.620855,8.024808,8.869686,8.647387,8.779072,9.345860,9.076579,8.422317,10.281883,9.692845,10.795729,9.555305,11.582718,0,-0.01697,0.00525,-0.02064,-0.01022,0.00886,-0.01247,0.00654,0.00544,1.48364,0.10635,3.27667
0.840,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.164139,74.086601,72.328156,99.929214,4.859641,12.786960,3.848661,14.465417,5.716068,16.091936,0,3.783346,9.111104,6.016432,11.076858,7.858855,14.612030,8.054428,8.880013,8.675289,8.804993,9.371975,9.108363,8.430790,10.300364,9.702152,10.807900,9.560851,11.597120,0,-0.01174,0.00241,-0.02155,-0.01511,0.00803,-0.01259,0.00434,0.00276,1.49170,0.10255,3.27706
0.841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.996643,73.568832,71.609718,99.186584,4.860007,12.791500,3.848685,14.456336,5.727010,16.141933,0,3.781819,9.121243,6.016736,11.062246,7.863608,14.603205,8.084047,8.890339,8.703192,8.830914,9.398089,9.140147,8.439263,10.318844,9.711459,10.820072,9.566397,11.611523,0,-0.01917,0.00378,-0.02172,-0.01670,0.00843,-0.01191,0.00804,0.00396,1.48405,0.08737,3.27775
0.842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.855972,72.539612,71.397491,98.447510,4.854687,12.795424,3.848411,14.442787,5.737489,16.179857,0,3.780343,9.153637,6.016572,11.042633,7.862173,14.586259,8.103862,8.917452,8.717726,8.861153,9.408579,9.161126,8.448126,10.338675,9.724268,10.830606,9.571975,11.624762,0,-0.02101,0.00868,-0.01904,-0.00936,0.00897,-0.01265,-0.00012,0.00320,1.48723,0.10144,3.27711
0.843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.722168,71.379318,71.314995,97.709343,4.847910,12.799191,3.848061,14.428093,5.747849,16.214687,0,3.778880,9.191735,6.016288,11.021738,7.859152,14.567231,8.121164,8.948866,8.728833,8.892498,9.415064,9.179336,8.457088,10.358852,9.737975,10.840720,9.577562,11.637701,0,-0.00775,0.00420,-0.02328,-0.00923,0.00760,-0.01241,0.00082,0.00403,1.48538,0.10709,3.27612
