"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
2118.793,0,1,2.984464,4.739573,0.000000,4.212599,4.340575,3.184810,4.672929,2.803916,4.806033,1.48448,0.10878,3.27643
2118.794,0,1,3.034937,4.737274,0.000000,4.215531,4.345576,3.184682,4.669305,2.792351,4.805169,1.48421,0.09951,3.27681
2118.795,0,1,3.077784,4.734868,0.000000,4.218646,4.350533,3.184907,4.666163,2.786695,4.804154,1.48354,0.08221,3.27706
2118.796,0,1,3.115017,4.732405,0.000000,4.221896,4.355465,3.185390,4.663375,2.785389,4.803030,1.48459,0.09644,3.27722
2118.797,0,1,3.152250,4.730556,0.000000,4.225145,4.360291,3.185874,4.660587,2.784084,4.801907,1.48314,0.11957,3.27720
2118.798,0,1,3.189483,4.729030,0.000000,4.228395,4.365060,3.186357,4.657799,2.782778,4.800782,1.48380,0.10032,3.27704
2118.799,0,1,3.212694,4.727908,0.000000,4.231793,4.369600,3.187215,4.651409,2.787810,4.799766,1.48652,0.09378,3.27698
2118.800,0,1,3.225584,4.726998,0.000000,4.235301,4.374020,3.188350,4.642367,2.797507,4.798830,1.48575,0.11102,3.27698
2118.801,0,1,3.238473,4.721143,0.000000,4.238808,4.378003,3.189485,4.633325,2.807205,4.797893,1.48420,0.11331,3.27685
2118.802,0,1,3.251362,4.712693,0.000000,4.242316,4.381756,3.190619,4.624283,2.816902,4.796956,1.48457,0.08973,3.27662
2118.803,0,1,3.244824,4.695350,0.000000,4.245698,4.384900,3.191646,4.595498,2.828803,4.796197,1.48334,0.08950,3.27656
2118.804,0,1,3.223985,4.673342,0.000000,4.248987,4.387724,3.192593,4.552178,2.842326,4.795569,1.48353,0.10081,3.27664
2118.805,0,1,3.203146,4.651358,0.000000,4.252277,4.390029,3.193540,4.508858,2.855850,4.794942,1.48525,0.08884,3.27663
2118.806,0,1,3.182306,4.629384,0.000000,4.255566,4.392062,3.194487,4.465539,2.869373,4.794314,1.48496,0.09597,3.27655
2118.807,0,1,3.144936,4.616874,0.000000,4.258808,4.393703,3.195507,4.443280,2.884650,4.793891,1.48453,0.10552,3.27661
2118.808,0,1,3.095397,4.609325,0.000000,4.262014,4.395138,3.196581,4.436525,2.901218,4.793618,1.48336,0.09818,3.27676
2118.809,0,1,3.045858,4.606690,0.000000,4.265220,4.396147,3.197654,4.429770,2.917786,4.793344,1.48521,0.09662,3.27687
2118.810,0,1,2.996319,4.606633,0.000000,4.268426,4.396932,3.198728,4.423016,2.934354,4.793071,1.48393,0.11115,3.27694
2118.811,0,1,2.935457,4.604758,0.000000,4.271425,4.397260,3.199538,4.416648,2.951744,4.792633,1.48467,0.10730,3.27706
2118.812,0,1,2.866258,4.601931,0.000000,4.274272,4.397349,3.200155,4.410565,2.969741,4.792074,1.48500,0.08695,3.27722
2118.813,0,1,2.797060,4.598498,0.000000,4.277119,4.397187,3.200772,4.404483,2.987737,4.791514,1.48458,0.09881,3.27741
2118.814,0,1,2.727861,4.594749,0.000000,4.279966,4.396894,3.201390,4.398400,3.005733,4.790955,1.48375,0.11489,3.27764
2118.815,0,1,2.657309,4.593031,0.000000,4.282691,4.396563,3.201999,4.395952,3.021230,4.790781,1.48453,0.09641,3.27748
2118.816,0,1,2.585761,4.592379,0.000000,4.285328,4.396211,3.202604,4.396180,3.034887,4.790891,1.48437,0.07895,3.27702
2118.817,0,1,2.514214,4.592728,0.000000,4.287964,4.395766,3.203208,4.396408,3.048544,4.791001,1.48387,0.09805,3.27704
2118.818,0,1,2.442666,4.593600,0.000000,4.290600,4.395272,3.203812,4.396636,3.062202,4.791111,1.48489,0.11258,3.27742
2118.819,0,1,2.371551,4.593820,0.000000,4.292977,4.394594,3.204527,4.396228,3.073370,4.791090,1.48499,0.10301,3.27763
2118.820,0,1,2.300756,4.593696,0.000000,4.295163,4.393820,3.205324,4.395351,3.082707,4.790972,1.48280,0.10004,3.27771
2118.821,0,1,2.229960,4.593117,0.000000,4.297348,4.392958,3.206120,4.394474,3.092043,4.790854,1.48488,0.10868,3.27735
2118.822,0,1,2.159165,4.592300,0.000000,4.299534,4.392048,3.206917,4.393597,3.101380,4.790737,1.48608,0.10158,3.27667
2118.823,0,1,2.093383,3.085837,0.000000,4.301532,4.391175,3.207649,4.392679,3.108542,4.790667,1.48000,0.08978,3.27667
2118.824,0,0,2.031293,0.789827,0.000000,4.303391,4.390321,3.208332,4.391731,3.114104,4.790632,1.48499,0.09963,3.27720
2118.825,0,0,1.969202,0.000000,0.000000,4.305252,4.389533,3.209016,4.390784,3.119666,4.790597,1.48284,0.11002,3.27744
2118.826,0,0,1.907111,0.000000,0.000000,4.307111,4.388780,3.209699,4.389836,3.125227,4.790562,1.48422,0.09318,3.27744
2118.827,0,0,1.844497,0.000000,0.000000,4.308973,4.388058,3.210279,4.388925,3.129798,4.790771,1.48240,0.08153,3.27756
2118.828,0,0,1.781497,0.000000,0.000000,4.310836,4.387353,3.210782,4.388041,3.133639,4.791159,1.48526,0.10296,3.27779
2118.829,0,0,1.718498,0.000000,0.000000,4.312698,4.386489,3.211286,4.387157,3.137480,4.791547,1.48376,0.12013,3.27763
2118.830,0,0,1.655498,0.000000,0.000000,4.314561,4.385542,3.211789,4.386273,3.141320,4.791934,1.48319,0.09581,3.27718
2118.831,0,0,1.584991,0.000000,0.000000,4.316255,4.384256,3.212229,4.385334,3.144681,4.792175,1.48461,0.08116,3.27685
2118.832,0,0,1.508958,0.000000,0.000000,4.317823,4.382792,3.212623,4.384355,3.147688,4.792308,1.48354,0.09955,3.27662
2118.833,0,0,1.432925,0.000000,0.000000,4.319391,4.381054,3.213017,4.383376,3.150695,4.792441,1.48524,0.11035,3.27617
2118.834,0,0,1.356892,0.000000,0.000000,4.320960,4.379175,3.213411,4.382397,3.153702,4.792574,1.48500,0.09172,3.27556
2118.835,0,0,1.276923,0.000000,0.000000,4.322349,4.377130,3.213336,4.385533,3.157097,4.792632,1.48383,0.08844,3.27569
2118.836,0,0,1.194058,0.000000,0.000000,4.323606,4.374999,3.212916,4.391699,3.160778,4.792634,1.48342,0.10859,3.27637
2118.837,0,0,1.111192,0.000000,0.000000,4.324863,4.372672,3.212496,4.397866,3.164458,4.792637,1.47706,0.10845,3.27672
2118.838,0,0,1.028327,0.000000,0.000000,4.326120,4.370243,3.212076,4.404032,3.168138,4.792640,1.48311,0.09853,3.27679
2118.839,0,0,0.943336,0.000000,0.000000,4.327133,4.367583,3.211816,4.430895,3.171872,4.792611,1.48456,0.09583,3.27691
2118.840,0,0,0.856780,0.000000,0.000000,4.327965,4.364803,3.211673,4.472994,3.175646,4.792558,1.48538,0.10641,3.27706
2118.841,0,0,0.770224,0.000000,0.000000,4.328797,4.361907,3.211531,4.515093,3.179420,4.792506,1.48419,0.10418,3.27696
2118.842,0,0,0.683668,0.000000,0.000000,4.329629,4.358949,3.211389,4.557192,3.183194,4.792453,1.48505,0.09258,3.27665
2118.843,0,0,0.609501,0.000000,0.000000,4.330080,4.356050,3.211149,4.578315,3.186978,4.792407,1.48449,0.09584,3.27678
2118.844,0,0,0.544452,0.000000,0.000000,4.330249,4.353180,3.210836,4.583998,3.190768,4.792364,1.48517,0.10031,3.27724
2118.845,0,0,0.479404,0.000000,0.000000,4.330418,4.350617,3.210524,4.589680,3.194558,4.792321,1.48575,0.08822,3.27739
2118.846,0,0,0.414355,0.000000,0.000000,4.330587,4.348215,3.210211,4.595363,3.198348,4.792279,1.48357,0.08435,3.27732
2118.847,0,0,0.364696,0.000000,0.000000,4.330839,4.346316,3.210070,4.600914,3.203134,4.792274,1.48521,0.10249,3.27733
2118.848,0,0,0.326365,0.000000,0.000000,4.331151,4.344682,3.210056,4.606368,3.208652,4.792298,1.48500,0.11163,3.27740
2118.849,0,0,0.288035,0.000000,0.000000,4.331463,4.343418,3.210042,4.611821,3.214170,4.792322,1.48430,0.09308,3.27731
2118.850,0,0,0.249704,0.000000,0.000000,4.331775,4.342348,3.210027,4.617275,3.219688,4.792346,1.48466,0.09204,3.27708
2118.851,0,0,0.226000,0.000000,0.000000,4.331938,4.341481,3.209948,4.618807,3.225356,4.792037,1.48301,0.11337,3.27698
2118.852,0,0,0.213063,0.000000,0.000000,4.331990,4.340721,3.209821,4.617453,3.231135,4.791483,1.48383,0.11007,3.27698
2118.853,0,0,0.200127,0.000000,0.000000,4.332042,4.340274,3.209693,4.616098,3.236914,4.790929,1.48467,0.08324,3.27711
2118.854,0,0,0.187190,0.000000,0.000000,4.332095,4.339992,3.209566,4.614744,3.242693,4.790376,1.48478,0.08727,3.27734
2118.855,0,0,0.186573,0.000000,0.000000,4.332215,4.340135,3.209321,4.614125,3.248288,4.789757,1.48446,0.11191,3.27726
2118.856,0,0,0.195024,0.000000,0.000000,4.332386,4.340501,3.208990,4.614048,3.253747,4.789090,1.48125,0.10309,3.27696
2118.857,0,0,0.203476,0.000000,0.000000,4.332557,4.341071,3.208659,4.613970,3.259206,4.788423,1.48550,0.10045,3.27682
2118.858,0,0,0.211927,0.000000,0.000000,4.332728,4.341747,3.208328,4.613893,3.264665,4.787756,1.48351,0.11236,3.27682
2118.859,0,0,0.221127,0.000000,0.000000,4.332913,4.342376,3.208086,4.613709,3.270555,4.787244,1.48411,0.10319,3.27695
2118.860,0,0,0.230877,0.000000,0.000000,4.333109,4.342981,3.207911,4.613446,3.276762,4.786847,1.48502,0.08547,3.27718
2118.861,0,0,0.240627,0.000000,0.000000,4.333304,4.343596,3.207736,4.613183,3.282968,4.786449,1.48347,0.09705,3.27741
2118.862,0,0,0.250378,0.000000,0.000000,4.333500,4.344215,3.207561,4.612921,3.289175,4.786051,1.48205,0.11234,3.27764
2118.863,0,0,0.261003,0.000000,0.000000,4.333771,4.344947,3.207494,4.612332,3.295530,4.785685,1.48487,0.08741,3.27735
2118.864,0,0,0.272274,0.000000,0.000000,4.334097,4.345737,3.207507,4.611504,3.301993,4.785343,1.48266,0.08579,3.27667
2118.865,0,0,0.283544,0.000000,0.000000,4.334423,4.346550,3.207520,4.610674,3.308456,4.785000,1.48327,0.10944,3.27676
2118.866,0,0,0.294814,0.000000,0.000000,4.334749,4.347375,3.207533,4.609846,3.314919,4.784658,1.48447,0.11554,3.27744
2118.867,0,0,0.301541,0.000000,0.000000,4.335128,4.348101,3.207430,4.608922,3.320433,4.784324,1.48486,0.09244,3.27761
2118.868,0,0,0.304924,0.000000,0.000000,4.335546,4.348775,3.207242,4.607930,3.325249,4.783996,1.48320,0.09415,3.27738
2118.869,0,0,0.308306,0.000000,0.000000,4.335963,4.349314,3.207053,4.606937,3.330065,4.783667,1.48577,0.10748,3.27733
2118.870,0,0,0.311689,0.000000,0.000000,4.336381,4.349782,3.206865,4.605945,3.334880,4.783339,1.48386,0.09675,3.27740
2118.871,0,0,0.312754,0.000000,0.000000,4.336708,4.350119,3.206944,4.605118,3.339273,4.782928,1.48458,0.10025,3.27735
2118.872,0,0,0.312113,0.000000,0.000000,4.336967,4.350388,3.207221,4.604415,3.343355,4.782457,1.48382,0.10198,3.27720
2118.873,0,0,0.311473,0.000000,0.000000,4.337227,4.350612,3.207498,4.603711,3.347437,4.781986,1.48514,0.08792,3.27722
2118.874,0,0,0.310832,0.000000,0.000000,4.337486,4.350812,3.207774,4.603008,3.351519,4.781514,1.48604,0.09057,3.27737
2118.875,0,0,0.310029,0.000000,0.000000,4.337759,4.351048,3.207875,4.602409,3.355034,4.780905,1.48500,0.10880,3.27735
2118.876,0,0,0.309108,0.000000,0.000000,4.338041,4.351301,3.207845,4.601887,3.358131,4.780194,1.48270,0.10873,3.27720
2118.877,0,0,0.308187,0.000000,0.000000,4.338324,4.351542,3.207816,4.601366,3.361228,4.779483,1.48409,0.09111,3.27726
2118.878,0,0,0.307265,0.000000,0.000000,4.338606,4.351776,3.207787,4.600844,3.364325,4.778772,1.48353,0.10256,3.27749
2118.879,0,0,0.302908,0.000000,0.000000,4.338906,4.351926,3.207845,4.600444,3.366478,4.778196,1.48372,0.12057,3.27759
2118.880,0,0,0.296021,0.000000,0.000000,4.339220,4.352032,3.207967,4.600134,3.367936,4.777720,1.48295,0.09610,3.27759
2118.881,0,0,0.289134,0.000000,0.000000,4.339532,4.352031,3.208089,4.599823,3.369395,4.777244,1.48536,0.08318,3.27729
2118.882,0,0,0.282247,0.000000,0.000000,4.339846,4.351974,3.208211,4.599514,3.370853,4.776767,1.48456,0.09893,3.27675
2118.883,0,0,0.270687,0.000000,0.000000,4.340158,4.351804,3.208310,4.599326,3.372310,4.776411,1.48062,0.10398,3.27682
2118.884,0,0,0.255686,0.000000,0.000000,4.340472,4.351573,3.208394,4.599228,3.373767,4.776142,1.48310,0.08686,3.27736
2118.885,0,0,0.240686,0.000000,0.000000,4.340785,4.351223,3.208477,4.599130,3.375223,4.775874,1.48433,0.09111,3.27733
2118.886,0,0,0.225685,0.000000,0.000000,4.341098,4.350809,3.208560,4.599032,3.376680,4.775605,1.48411,0.11069,3.27687
2118.887,0,0,0.203249,0.000000,0.000000,4.341423,4.350247,3.208706,4.599106,3.378678,4.775629,1.48323,0.09896,3.27646
2118.888,0,0,0.175339,0.000000,0.000000,4.341755,4.349609,3.208896,4.599306,3.381073,4.775867,1.48420,0.10151,3.27607
2118.889,0,0,0.147429,0.000000,0.000000,4.342089,4.348699,3.209087,4.599506,3.383469,4.776105,1.48500,0.11122,3.27621
2118.890,0,0,0.119520,0.000000,0.000000,4.342422,4.347646,3.209278,4.599706,3.385865,4.776343,1.48325,0.10595,3.27675
2118.891,0,0,0.083730,0.000000,0.000000,4.342553,4.346224,3.209548,4.599912,3.389193,4.776607,1.48488,0.08240,3.27689
2118.892,0,0,0.042141,0.000000,0.000000,4.342536,4.344608,3.209876,4.600121,3.393208,4.776889,1.48531,0.09104,3.27674
2118.893,0,0,0.000552,0.000000,0.000000,4.342519,4.342771,3.210204,4.600331,3.397222,4.777172,1.48454,0.11479,3.27680
2118.894,0,0,-0.041037,0.000000,0.000000,4.342502,4.340816,3.210532,4.600541,3.401236,4.777454,1.48544,0.09893,3.27703
2118.895,0,0,-0.083417,0.000000,0.000000,4.342391,4.338820,3.210597,4.600895,3.405050,4.777708,1.48450,0.07383,3.27678
2118.896,0,0,-0.126380,0.000000,0.000000,4.342210,4.336804,3.210468,4.601358,3.408716,4.777941,1.48335,0.09050,3.27617
2118.897,0,0,-0.169342,0.000000,0.000000,4.342029,4.334781,3.210339,4.601820,3.412383,4.778174,1.48618,0.12041,3.27656
2118.898,0,0,-0.212305,0.000000,0.000000,4.341847,4.332756,3.210210,4.602282,3.416049,4.778407,1.48378,0.10497,3.27770
2118.899,0,0,-0.254791,0.000000,0.000000,4.341636,4.330720,3.210009,4.602983,3.419345,4.778509,1.48602,0.08354,3.27777
2118.900,0,0,-0.296927,0.000000,0.000000,4.341403,4.328681,3.209757,4.603859,3.422368,4.778514,1.48318,0.09310,3.27700
2118.901,0,0,-0.339062,0.000000,0.000000,4.341170,4.326643,3.209504,4.604736,3.425390,4.778519,1.48392,0.11147,3.27680
2118.902,0,0,-0.381198,0.000000,0.000000,4.340937,4.324607,3.209252,4.605613,3.428413,4.778524,1.48506,0.09527,3.27703
2118.903,0,0,-0.415727,0.000000,0.000000,4.340479,4.322607,3.208927,4.606451,3.430735,4.778465,1.48486,0.08527,3.27726
2118.904,0,0,-0.444658,0.000000,0.000000,4.339857,4.320626,3.208549,4.607261,3.432543,4.778358,1.48110,0.09476,3.27749
2118.905,0,0,-0.473588,0.000000,0.000000,4.339233,4.318789,3.208170,4.608071,3.434351,4.778250,1.48461,0.10443,3.27763
2118.906,0,0,-0.502519,0.000000,0.000000,4.338611,4.317028,3.207792,4.608881,3.436159,4.778143,1.48333,0.09397,3.27771
2118.907,0,0,-0.525426,0.000000,0.000000,4.338014,4.315488,3.207274,4.609849,3.436722,4.778184,1.48384,0.09888,3.27761
2118.908,0,0,-0.543898,0.000000,0.000000,4.337437,4.314065,3.206651,4.610935,3.436370,4.778334,1.48367,0.11211,3.27738
2118.909,0,0,-0.562371,0.000000,0.000000,4.336860,4.312708,3.206029,4.612020,3.436018,4.778484,1.48248,0.09945,3.27746
2118.910,0,0,-0.580843,0.000000,0.000000,4.336283,4.311388,3.205407,4.613106,3.435666,4.778634,1.48380,0.08655,3.27776
2118.911,0,0,-0.600414,0.000000,0.000000,4.335642,4.309958,3.205689,4.613933,3.434183,4.779056,1.48484,0.09802,3.27755
2118.912,0,0,-0.620794,0.000000,0.000000,4.334955,4.308472,3.206636,4.614569,3.431868,4.779677,1.48469,0.11067,3.27694
2118.913,0,0,-0.641174,0.000000,0.000000,4.334267,4.306895,3.207584,4.615205,3.429553,4.780299,1.48481,0.08471,3.27697
2118.914,0,0,-0.661554,0.000000,0.000000,4.333580,4.305271,3.208532,4.615841,3.427238,4.780921,1.48516,0.07702,3.27751
2118.915,0,0,-0.687033,0.000000,0.000000,4.332968,4.303601,3.210235,4.616615,3.425037,4.781366,1.48525,0.10017,3.27744
2118.916,0,0,-0.716267,0.000000,0.000000,4.332413,4.301907,3.212496,4.617491,3.422919,4.781682,1.48245,0.11824,3.27690
2118.917,0,0,-0.745500,0.000000,0.000000,4.331858,4.300076,3.214756,4.618367,3.420800,4.781998,1.48331,0.09770,3.27650
2118.918,0,0,-0.774734,0.000000,0.000000,4.331303,4.298172,3.217016,4.619243,3.418683,4.782314,1.48298,0.08466,3.27619
2118.919,0,0,-0.812501,0.000000,0.000000,4.330675,4.296011,3.218773,4.619992,3.417262,4.783087,1.48391,0.10183,3.27615
2118.920,0,0,-0.856548,0.000000,0.000000,4.329994,4.293716,3.220160,4.620647,3.416355,4.784196,1.48414,0.11490,3.27630
2118.921,0,0,-0.900596,0.000000,0.000000,4.329313,4.291090,3.221547,4.621303,3.415449,4.785306,1.48505,0.09226,3.27641
2118.922,0,0,-0.944644,0.000000,0.000000,4.328632,4.288290,3.222934,4.621958,3.414542,4.786415,1.48174,0.08061,3.27649
2118.923,0,0,-0.994402,0.000000,0.000000,4.327667,4.285140,3.223254,4.622489,3.414170,4.787625,1.48394,0.09650,3.27661
2118.924,0,0,-1.048365,0.000000,0.000000,4.326491,4.281805,3.222789,4.622929,3.414191,4.788909,1.48471,0.10415,3.27676
2118.925,0,0,-1.102327,0.000000,0.000000,4.325316,4.278286,3.222323,4.623369,3.414213,4.790194,1.48505,0.08941,3.27665
2118.926,0,0,-1.156289,0.000000,0.000000,4.324142,4.274669,3.221858,4.623809,3.414235,4.791477,1.48532,0.09230,3.27635
2118.927,0,0,-1.207782,0.000000,0.000000,4.322817,4.271057,3.220602,4.624444,3.413969,4.792901,1.48927,0.11097,3.27686
2118.928,0,0,-1.257457,0.000000,0.000000,4.321382,4.267446,3.218765,4.625223,3.413491,4.794427,1.48325,0.10378,3.27801
2118.929,0,0,-1.307133,0.000000,0.000000,4.319947,4.263894,3.216927,4.626002,3.413013,4.795953,1.48406,0.09527,3.27820
2118.930,0,0,-1.356808,0.000000,0.000000,4.318513,4.260372,3.215090,4.626781,3.412535,4.797479,1.48394,0.10168,3.27767
2118.931,0,0,-1.407432,0.000000,0.000000,4.317142,4.256897,3.212938,4.627193,3.411980,4.799019,1.48551,0.10834,3.27739
2118.932,0,0,-1.458754,0.000000,0.000000,4.315817,4.253448,3.210557,4.627335,3.411369,4.800570,1.48351,0.08540,3.27732
2118.933,0,0,-1.510076,0.000000,0.000000,4.314493,4.249909,3.208174,4.627477,3.410757,4.802121,1.48508,0.07807,3.27724
2118.934,0,0,-1.561398,0.000000,0.000000,4.313169,4.246325,3.205793,4.627619,3.410145,4.803671,1.48171,0.09789,3.27716
2118.935,0,0,-1.615221,0.000000,0.000000,4.311596,4.242510,3.202933,4.627663,3.409497,4.805458,1.48414,0.10645,3.27700
2118.936,0,0,-1.670884,0.000000,0.000000,4.309842,4.238574,3.199721,4.627636,3.408823,4.807419,1.48416,0.08434,3.27677
2118.937,0,0,-1.726548,0.000000,0.000000,4.308086,4.234391,3.196510,4.627609,3.408148,4.809380,1.48372,0.08149,3.27650
2118.938,0,0,-1.782211,0.000000,0.000000,4.306332,4.230078,3.193298,4.627583,3.407474,4.811340,1.48268,0.10362,3.27619
2118.939,0,0,-1.851122,0.000000,0.000000,4.304599,4.225501,3.189582,4.627828,3.407118,4.813812,1.48430,0.10615,3.27628
2118.940,0,0,-1.929785,0.000000,0.000000,4.302882,4.220786,3.185493,4.628273,3.406997,4.816661,1.48407,0.09180,3.27666
2118.941,0,0,-2.008449,0.000000,0.000000,4.301166,4.215621,3.181404,4.628718,3.406877,4.819510,1.48484,0.09590,3.27695
2118.942,0,0,-2.087112,0.000000,0.000000,4.299449,4.210219,3.177315,4.629163,3.406756,4.822359,1.48693,0.11526,3.27718
2118.943,0,0,-2.178228,0.000000,0.000000,4.297407,4.204226,3.172693,4.629285,3.406412,4.825405,1.48499,0.10793,3.27715
2118.944,0,0,-2.278510,0.000000,0.000000,4.295124,4.197923,3.167678,4.629169,3.405905,4.828596,1.48560,0.08487,3.27692
2118.945,0,0,-2.378792,0.000000,0.000000,4.292841,4.191285,3.162663,4.629054,3.405398,4.831787,1.48389,0.09079,3.27678
2118.946,0,0,-2.479074,0.000000,0.000000,4.290558,4.184471,3.157649,4.628938,3.404890,4.834978,1.48679,0.10964,3.27671
2118.947,0,0,-2.580576,0.000000,0.000000,4.288089,4.177612,3.151325,4.628810,3.404775,4.838166,1.48372,0.10161,3.27672
2118.948,0,0,-2.682974,0.000000,0.000000,4.285482,4.170728,3.144039,4.628674,3.404948,4.841353,1.48371,0.07688,3.27679
2118.949,0,0,-2.785372,0.000000,0.000000,4.282876,4.163712,3.136752,4.628537,3.405121,4.844540,1.48310,0.08842,3.27687
2118.950,0,0,-2.887771,0.000000,0.000000,4.280269,4.156627,3.129466,4.628400,3.405294,4.847726,1.48379,0.11008,3.27694
2118.951,0,0,-2.983376,0.000000,0.000000,4.277205,4.149322,3.120792,4.628325,3.405776,4.851462,1.48417,0.10473,3.27715
2118.952,0,0,-3.073980,0.000000,0.000000,4.273805,4.141902,3.111096,4.628293,3.406484,4.855603,1.48459,0.09895,3.27746
2118.953,0,0,-3.164583,0.000000,0.000000,4.270405,4.134650,3.101401,4.628262,3.407192,4.859745,1.48465,0.10403,3.27754
2118.954,0,0,-3.255188,0.000000,0.000000,4.267004,4.127485,3.091705,4.628231,3.407900,4.863885,1.48243,0.10333,3.27747
2118.955,0,0,-3.323054,0.000000,0.000000,4.263488,4.120910,3.081357,4.627906,3.408446,4.868424,1.48480,0.09364,3.27726
2118.956,0,0,-3.374182,0.000000,0.000000,4.259885,4.114644,3.070528,4.627367,3.408872,4.873256,1.48370,0.09901,3.27696
2118.957,0,0,-3.425310,0.000000,0.000000,4.256283,4.108953,3.059699,4.626827,3.409299,4.878088,1.48309,0.10536,3.27678
2118.958,0,0,-3.476439,0.000000,0.000000,4.252681,4.103565,3.048870,4.626287,3.409726,4.882920,1.48424,0.08903,3.27671
2118.959,0,0,-3.506808,1.561203,0.000000,4.249042,4.098638,3.037264,4.625946,3.409981,4.887578,1.48456,0.09572,3.27676
2118.960,0,1,-3.521895,3.941085,0.000000,4.245375,4.093953,3.025084,4.625749,3.410112,4.892109,1.48442,0.11996,3.27691
2118.961,0,1,-3.536983,4.761161,0.000000,4.241708,4.089719,3.012905,4.625553,3.410242,4.896640,1.48411,0.11641,3.27698
2118.962,0,1,-3.552070,4.763289,0.000000,4.238041,4.085723,3.000726,4.625356,3.410372,4.901171,1.48351,0.08846,3.27698
2118.963,0,1,-3.547821,4.765227,0.000000,4.234364,4.082196,2.988167,4.624952,3.410384,4.905200,1.48309,0.08716,3.27676
2118.964,0,1,-3.529339,4.767065,0.000000,4.230678,4.078914,2.975329,4.624395,3.410310,4.908859,1.48702,0.10852,3.27638
2118.965,0,1,-3.510856,4.768554,0.000000,4.226992,4.076104,2.962492,4.623838,3.410236,4.912519,1.48570,0.10189,3.27647
2118.966,0,1,-3.492374,4.769862,0.000000,4.223306,4.073540,2.949654,4.623281,3.410161,4.916177,1.48464,0.07946,3.27693
2118.967,0,1,-3.461094,4.770940,0.000000,4.219790,4.071418,2.936393,4.622885,3.409876,4.920097,1.48166,0.08455,3.27700
2118.968,0,1,-3.420394,4.771898,0.000000,4.216398,4.069528,2.922822,4.622609,3.409434,4.924210,1.48378,0.10797,3.27677
2118.969,0,1,-3.379694,4.774020,0.000000,4.213007,4.067932,2.909250,4.622333,3.408993,4.928322,1.48424,0.09672,3.27659
2118.970,0,1,-3.338994,4.776751,0.000000,4.209616,4.066491,2.895679,4.622056,3.408551,4.932434,1.48340,0.10040,3.27643
2118.971,0,1,-3.293001,4.781071,0.000000,4.206302,4.065191,2.882094,4.622067,3.407409,4.936215,1.48458,0.11012,3.27689
2118.972,0,1,-3.243112,4.786224,0.000000,4.203046,4.063967,2.868500,4.622290,3.405751,4.939753,1.48452,0.10190,3.27780
2118.973,0,1,-3.193223,4.787411,0.000000,4.199790,4.062871,2.854905,4.622512,3.404092,4.943290,1.48294,0.09029,3.27828
2118.974,0,1,-3.143334,4.786520,0.000000,4.196533,4.061841,2.841310,4.622735,3.402434,4.946827,1.48522,0.10038,3.27844
2118.975,0,1,-3.088398,4.776340,0.000000,4.193347,4.060967,2.828395,4.622793,3.401142,4.925375,1.48375,0.11361,3.27803
2118.976,0,1,-3.029747,4.761291,0.000000,4.190213,4.060176,2.815981,4.622731,3.400121,4.885527,1.48369,0.08671,3.27719
2118.977,0,1,-2.971096,4.740273,0.000000,4.187078,4.059590,2.803566,4.622668,3.399099,4.845679,1.48483,0.07935,3.27691
2118.978,0,1,-2.912445,4.716126,0.000000,4.183943,4.059112,2.791152,4.622606,3.398078,4.805831,1.48301,0.10397,3.27706
2118.979,0,1,-2.853611,4.691747,0.000000,4.181111,4.058855,2.779458,4.622554,3.397442,4.765892,1.48397,0.11446,3.27722
2118.980,0,1,-2.794642,4.667248,0.000000,4.178500,4.058714,2.768295,4.622510,3.397089,4.725885,1.48431,0.08948,3.27737
2118.981,0,1,-2.735673,4.648176,1.006687,4.175890,4.058641,2.757132,4.622467,3.396736,4.685879,1.48363,0.09218,3.27726
2118.982,1,1,-2.676704,4.631950,2.541271,4.173279,4.058606,2.745969,4.622424,3.396384,4.645872,1.48346,0.11801,3.27696
2118.983,1,1,-2.619509,4.624897,3.065709,4.170672,4.058482,2.735334,4.622404,3.396251,4.630477,1.48533,0.11608,3.27687
2118.984,1,1,-2.563620,4.622654,3.060436,4.168068,4.058311,2.725087,4.622402,3.396280,4.633199,1.48605,0.08811,3.27694
2118.985,1,1,-2.507730,4.624798,3.055363,4.165464,4.058093,2.714840,4.622399,3.396308,4.635921,1.48302,0.08367,3.27689
2118.986,1,1,-2.451841,4.629243,3.050393,4.162860,4.057848,2.704594,4.622397,3.396337,4.638642,1.47982,0.10294,3.27674
2118.987,1,1,-2.401633,4.632222,3.045655,4.160429,4.057610,2.694890,4.622427,3.396736,4.641088,1.48326,0.10183,3.27689
2118.988,1,1,-2.355605,4.634432,3.041038,4.158125,4.057374,2.685587,4.622480,3.397407,4.643329,1.48487,0.08410,3.27727
2118.989,1,1,-2.309578,4.635348,3.036786,4.155822,4.057022,2.676283,4.622534,3.398078,4.645571,1.48536,0.08811,3.27700
2118.990,1,1,-2.263551,4.635587,3.032726,4.153518,4.056608,2.666980,4.622587,3.398749,4.647812,1.48157,0.11000,3.27624
2118.991,1,1,-2.230407,4.636042,3.029167,4.151364,4.055934,2.658946,4.622917,3.399822,4.649199,1.48317,0.09904,3.27643
