"Time","1 Synch","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","13 Crx (cm)","14 Cry (cm)","15 Hipx (cm)","16 Hipy (cm)","17 Knee x","18 Knee y","19 ankx (cm)","20 anky (cm)","21 MTPx (cm)","22 MTPy (cm)","23 toex (cm)","24 toey (cm)","25 FLtx (cm)","26 FLty (cm)","27 HLx (cm)","28 HLy (cm)","29 HRx (cm)","30 HRy (cm)","31 Keyboard","32 FLx (cm)","33 FLy (cm)","34 FRx (cm)","35 FRy (cm)","36 CoMx (cm)","37 CoMy (cm)","38 Hip (deg)","39 Knee (deg","40 Ankle (de","41 MTP (deg)","42 Rump up","43 Ramp down","44 sw onset","45 sw offset","12 Synch","46 Sw rmp up","47 St rmp up","48 Sw rmp dw","49 St rmp dw","50 Sinus rmp","51 HLl Sw on","52 HLl Sw of","53 HLr Sw on","54 HLr Sw of","55 FLl Sw on","56 FLl Sw of","57 FLr Sw on","58 FLr Sw of","59 Left DS","60 Right DS","61 Ramp up","62 Ramp down","63 rmp up sw","64 rmp up st","65 rm dwn sw","66 rm dwn st"
6.822,3.27770,0.09716,0.00004,0.00264,0.00109,0.00068,0.00062,0.00058,0.00184,0.00060,0.00089,16.349585,10.921969,15.207297,10.894377,15.525927,9.429939,13.985515,8.964075,14.667568,8.599613,14.996623,8.246211,18.335110,8.153452,14.561630,6.667643,15.162608,3.990525,0,20.203074,6.425901,18.242263,4.500713,17.236345,5.711222,78.642807,95.064404,42.703133,159.892888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.823,3.27723,0.09679,0.00029,0.00240,0.00103,0.00066,0.00058,0.00059,0.00175,0.00064,0.00088,16.351792,10.926246,15.208570,10.895431,15.530154,9.431751,13.994056,8.957171,14.692316,8.598064,15.040123,8.251140,18.326578,8.157360,14.546040,6.661609,15.217035,4.019621,0,20.224021,6.419154,18.233468,4.501321,17.240462,5.715278,78.641574,95.330533,41.845801,159.918382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.824,3.27740,0.09712,-0.00012,0.00273,0.00102,0.00062,0.00058,0.00057,0.00168,0.00067,0.00095,16.354252,10.929555,15.210267,10.896415,15.533815,9.433528,14.001557,8.949482,14.715410,8.604748,15.071675,8.261376,18.321575,8.161047,14.526911,6.651290,15.267551,4.050993,0,20.248579,6.413466,18.229528,4.503129,17.244740,5.715816,78.626863,95.642503,40.917561,159.553753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.825,3.27733,0.09727,-0.00013,0.00283,0.00124,0.00061,0.00058,0.00057,0.00157,0.00068,0.00098,16.356605,10.932374,15.211934,10.897362,15.537416,9.435455,14.008596,8.940403,14.737301,8.615905,15.097316,8.273073,18.317050,8.163730,14.506435,6.639396,15.314220,4.081389,0,20.272812,6.407097,18.227613,4.505468,17.249010,5.713897,78.596623,95.987363,39.984234,159.009374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.826,3.27674,0.09695,0.00027,0.00314,0.00142,0.00059,0.00056,0.00056,0.00127,0.00067,0.00101,16.358477,10.935244,15.213079,10.898318,15.541455,9.437724,14.015708,8.929371,14.758510,8.627307,15.123885,8.282015,18.309676,8.164583,14.487056,6.628917,15.357397,4.107402,0,20.292490,6.398187,18.224615,4.507578,17.253102,5.710764,78.550097,96.350535,39.114171,158.514384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.827,3.27657,0.09676,-0.00013,0.00374,0.00172,0.00062,0.00055,0.00056,0.00114,0.00065,0.00095,16.359495,10.938703,15.213215,10.899327,15.546426,9.440527,14.023428,8.915829,14.779557,8.634756,15.158160,8.284039,18.296154,8.162795,14.471203,6.622817,15.397435,4.125658,0,20.303427,6.384897,18.217452,4.508711,17.256846,5.707652,78.486518,96.717453,38.375297,158.296590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.828,3.27710,0.09687,-0.00010,0.00349,0.00184,0.00063,0.00054,0.00057,0.00112,0.00061,0.00094,16.359448,10.943023,15.212163,10.900439,15.552554,9.443953,14.032237,8.899953,14.800595,8.636531,15.202294,8.278637,18.275389,8.158325,14.459950,6.622350,15.434636,4.135040,0,20.304537,6.367082,18.205049,4.508637,17.260158,5.705427,78.404406,97.074527,37.804200,158.485508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.829,3.27720,0.09703,-0.00013,0.00378,0.00200,0.00061,0.00054,0.00059,0.00115,0.00062,0.00098,16.358397,10.948026,15.210253,10.901712,15.559613,9.447921,14.042524,8.883136,14.821170,8.635037,15.250722,8.271406,18.249966,8.152425,14.452121,6.625912,15.469210,4.138194,0,20.299900,6.347423,18.189678,4.507993,17.263092,5.704333,78.301091,97.409799,37.385196,159.046724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.830,3.27646,0.09704,-0.00013,0.00463,0.00224,0.00063,0.00052,0.00058,0.00109,0.00060,0.00097,16.356425,10.953496,15.207864,10.903201,15.567335,9.452333,14.054671,8.866886,14.840770,8.633069,15.297148,8.268519,18.222820,8.146466,14.446323,6.631632,15.501363,4.138126,0,20.294088,6.328867,18.173929,4.507500,17.265719,5.704560,78.173791,97.711462,37.097646,159.930275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.831,3.27577,0.09680,0.00012,0.00472,0.00232,0.00060,0.00053,0.00055,0.00110,0.00059,0.00087,16.353621,10.959213,15.205374,10.904964,15.575451,9.457091,14.069050,8.852702,14.858890,8.633399,15.335327,8.276095,18.196869,8.141811,14.441174,6.637643,15.531294,4.137819,0,20.291640,6.314336,18.160371,4.507872,17.268107,5.706291,78.019798,97.967894,36.920973,161.085856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.832,3.27584,0.09642,-0.00010,0.00481,0.00252,0.00061,0.00053,0.00051,0.00110,0.00057,0.00089,16.350227,10.965020,15.203040,10.907019,15.583796,9.462122,14.085439,8.841262,14.875449,8.636962,15.362698,8.295988,18.174013,8.139092,14.435956,6.642619,15.558815,4.138679,0,20.294725,6.304929,18.150181,4.509307,17.270365,5.709405,77.841883,98.180966,36.839284,162.438151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.833,3.27671,0.09663,0.00002,0.00494,0.00264,0.00061,0.00056,0.00051,0.00121,0.00054,0.00090,16.346747,10.970856,15.200919,10.909322,15.592370,9.467390,14.102619,8.831885,14.891075,8.641630,15.382850,8.322951,18.154446,8.137721,14.431061,6.646130,15.583097,4.139480,0,20.301553,6.298698,18.142209,4.511150,17.272669,5.713279,77.651957,98.375062,36.844493,163.870121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.834,3.27797,0.09672,0.00002,0.00488,0.00280,0.00064,0.00054,0.00051,0.00160,0.00050,0.00082,16.343710,10.976669,15.199046,10.911822,15.601193,9.472863,14.119280,8.823756,14.906465,8.644986,15.399952,8.351060,18.138199,8.136993,14.426986,6.647833,15.603250,4.138750,0,20.309962,6.293405,18.135086,4.512662,17.275199,5.717241,77.462797,98.576698,36.929256,165.260772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.835,3.27854,0.09648,0.00013,0.00545,0.00263,0.00065,0.00053,0.00051,0.00169,0.00047,0.00082,16.341639,10.982408,15.197458,10.914468,15.610278,9.478510,14.134125,8.816068,14.922310,8.644633,15.418152,8.374429,18.125295,8.136209,14.424218,6.647392,15.618397,4.135030,0,20.317802,6.286832,18.127447,4.513113,17.278133,5.720622,77.286933,98.811985,37.085934,166.489525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.836,3.27802,0.09600,-0.00013,0.00708,0.00239,0.00069,0.00054,0.00050,0.00169,0.00048,0.00081,16.340628,10.987972,15.196105,10.917195,15.619408,9.484226,14.146888,8.808321,14.939020,8.639844,15.439869,8.389906,18.115006,8.134963,14.422453,6.645036,15.628576,4.127929,0,20.324013,6.278085,18.118431,4.512356,17.281407,5.722979,77.118663,99.077201,37.285197,167.466674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.837,3.27723,0.09622,0.00027,0.00627,0.00231,0.00068,0.00055,0.00050,0.00172,0.00048,0.00087,16.340056,10.993183,15.194794,10.919912,15.627982,9.489787,14.159029,8.800529,14.956531,8.632666,15.464640,8.398900,18.105348,8.133341,14.420068,6.641938,15.635358,4.118845,0,20.329347,6.268479,18.108014,4.511217,17.284555,5.724247,76.921880,99.318860,37.461533,168.153995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.838,3.27678,0.09642,0.00000,0.00601,0.00265,0.00067,0.00053,0.00049,0.00171,0.00050,0.00090,16.339233,10.997852,15.193316,10.922528,15.635358,9.494958,14.172171,8.792755,14.974735,8.625410,15.491729,8.403256,18.094220,8.131473,14.415317,6.639360,15.640456,4.109343,0,20.334731,6.259539,18.096254,4.510613,17.287072,5.724395,76.657591,99.478757,37.545998,168.518149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.839,3.27667,0.09630,0.00000,0.00569,0.00279,0.00069,0.00055,0.00050,0.00164,0.00051,0.00091,16.337479,11.001795,15.191469,10.924952,15.640914,9.499509,14.187914,8.785063,14.993523,8.620375,15.520398,8.404807,18.079537,8.129488,14.406467,6.638555,15.645583,4.100975,0,20.341079,6.252776,18.083208,4.511454,17.288458,5.723400,76.286919,99.499059,37.470665,168.527081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.840,3.27682,0.09602,0.00002,0.00535,0.00286,0.00070,0.00055,0.00053,0.00162,0.00052,0.00092,16.334653,11.004997,15.189270,10.927177,15.645163,9.503589,14.206146,8.777514,15.012598,8.618701,15.549830,8.404953,18.060603,8.127339,14.392994,6.639979,15.652316,4.094389,0,20.348488,6.248724,18.069131,4.513971,17.288553,5.721559,75.779541,99.349297,37.242485,168.243561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.841,3.27704,0.09599,0.00029,0.00605,0.00300,0.00070,0.00054,0.00053,0.00151,0.00054,0.00095,16.331517,11.007727,15.187106,10.929345,15.650517,9.507979,14.223903,8.770174,15.031356,8.619604,15.579076,8.404364,18.039032,8.124683,14.376381,6.642762,15.662005,4.088721,0,20.355691,6.246282,18.054601,4.517270,17.287763,5.719716,75.119399,99.044653,36.993307,167.888517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.842,3.27718,0.09634,0.00029,0.00647,0.00295,0.00071,0.00054,0.00055,0.00148,0.00054,0.00096,16.328919,11.010282,15.185403,10.931609,15.659566,9.513521,14.237948,8.763104,15.049164,8.622120,15.607174,8.403639,18.016655,8.121152,14.358303,6.645909,15.675979,4.082964,0,20.361294,6.244198,18.040229,4.520349,17.286550,5.718763,74.291787,98.604633,36.866821,167.697874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.843,3.27706,0.09649,-0.00002,0.00657,0.00323,0.00073,0.00054,0.00056,0.00140,0.00055,0.00104,16.327698,11.012955,15.184580,10.934119,15.674881,9.521049,14.245109,8.756366,15.065402,8.625281,15.633175,8.403378,17.995296,8.116383,14.340427,6.648428,15.695551,4.076120,0,20.363916,6.241229,18.026621,4.522217,17.285372,5.719583,73.282449,98.048982,37.005728,167.905815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.844,3.27674,0.09639,-0.00012,0.00641,0.00317,0.00071,0.00058,0.00059,0.00106,0.00057,0.00134,16.328145,11.015919,15.184785,10.936887,15.697544,9.531041,14.246697,8.749893,15.080535,8.628167,15.657233,8.404192,17.976068,8.110578,14.323795,6.649747,15.720886,4.067844,0,20.363137,6.237038,18.014052,4.522551,17.284589,5.722276,72.110106,97.414852,37.479654,168.617832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.845,3.27673,0.09611,0.00013,0.00607,0.00315,0.00070,0.00058,0.00061,0.00098,0.00059,0.00164,16.329631,11.019136,15.185712,10.939692,15.726150,9.543368,14.251517,8.743405,15.096836,8.629927,15.681332,8.406706,17.958903,8.104884,14.308407,6.649990,15.750236,4.058877,0,20.360148,6.232801,18.002246,4.522151,17.284396,5.725639,70.848490,96.768430,38.236343,169.724781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.846,3.27710,0.09652,0.00002,0.00405,0.00327,0.00066,0.00066,0.00061,0.00093,0.00060,0.00173,16.331439,11.022552,15.187015,10.942290,15.759058,9.557848,14.269079,8.736603,15.116749,8.629719,15.707633,8.411550,17.943617,8.100533,14.294164,6.649344,15.781671,4.050065,0,20.356288,6.229835,17.990875,4.521920,17.284973,5.728344,69.576551,96.178656,39.211978,171.097158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.847,3.27728,0.09678,-0.00013,0.00420,0.00300,0.00065,0.00072,0.00063,0.00082,0.00059,0.00188,16.332859,11.026110,15.188347,10.944440,15.794625,9.574291,14.308784,8.729195,15.142685,8.626714,15.738274,8.419339,17.930027,8.098749,14.280968,6.648000,15.813262,4.042249,0,20.352898,6.229447,17.979615,4.522757,17.286497,5.729077,68.372819,95.713905,40.342446,172.605555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.848,3.27701,0.09664,0.00002,0.00487,0.00281,0.00067,0.00073,0.00060,0.00065,0.00058,0.00186,16.333532,11.029750,15.189592,10.946103,15.831015,9.592080,14.371877,8.721594,15.174553,8.621028,15.773849,8.429851,17.917818,8.099871,14.268611,6.646342,15.843152,4.035892,0,20.351025,6.232169,17.968398,4.525037,17.288920,5.727413,67.284981,95.400799,41.541542,174.127391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.849,3.27680,0.09619,-0.00027,0.00563,0.00265,0.00063,0.00075,0.00060,0.00072,0.00054,0.00183,16.333688,11.033406,15.191014,10.947573,15.866073,9.609892,14.445998,8.715383,15.208087,8.614353,15.812371,8.441460,17.906456,8.102769,14.256709,6.645073,15.869605,4.030832,0,20.351240,6.237239,17.957582,4.528264,17.291825,5.724414,66.309276,95.196330,42.686221,175.551480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.850,3.27690,0.09661,0.00013,0.00590,0.00257,0.00065,0.00081,0.00059,0.00084,0.00054,0.00184,16.333611,11.037010,15.192912,10.949180,15.897612,9.626332,14.517497,8.712258,15.238629,8.608533,15.851611,8.452408,17.895385,8.106174,14.244861,6.644928,15.890895,4.026846,0,20.354066,6.243772,17.947568,4.531860,17.294757,5.721281,65.437067,95.050881,43.649942,176.767718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.851,3.27697,0.09683,0.00025,0.00513,0.00232,0.00065,0.00079,0.00060,0.00082,0.00054,0.00183,16.333587,11.040494,15.195584,10.951245,15.923468,9.640019,14.572829,8.713889,15.261562,8.605394,15.889353,8.460952,17.884056,8.108820,14.232668,6.646625,15.905330,4.023712,0,20.360012,6.250885,17.938747,4.535249,17.297264,5.719205,64.659628,94.915143,44.307519,177.667024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.852,3.27682,0.09675,0.00025,0.00446,0.00237,0.00065,0.00081,0.00058,0.00088,0.00054,0.00184,16.333814,11.043746,15.198998,10.953779,15.943054,9.650511,14.606212,8.720113,15.275464,8.605634,15.924252,8.466509,17.872248,8.109961,14.219838,6.649919,15.913670,4.021241,0,20.368397,6.257833,17.930992,4.538000,17.299084,5.718594,63.961753,94.762361,44.633468,178.215890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.853,3.27662,0.09648,0.00015,0.00416,0.00206,0.00067,0.00083,0.00058,0.00098,0.00052,0.00177,16.334351,11.046586,15.202584,10.956265,15.958425,9.658928,14.624811,8.727703,15.284238,8.608062,15.956426,8.470430,17.860295,8.109704,14.206263,6.652951,15.920761,4.019293,0,20.376561,6.264099,17.923313,4.539925,17.300264,5.718542,63.317436,94.603401,44.768606,178.506860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.854,3.27656,0.09664,0.00004,0.00434,0.00242,0.00067,0.00087,0.00057,0.00101,0.00053,0.00152,16.335243,11.048828,15.205720,10.958141,15.971882,9.666537,14.637021,8.733145,15.292295,8.611310,15.986130,8.474251,17.848581,8.108242,14.191854,6.653707,15.931838,4.017735,0,20.381655,6.269189,17.914633,4.540862,17.300885,5.718023,62.699643,94.452694,44.869519,178.644431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.855,3.27677,0.09685,0.00000,0.00418,0.00281,0.00066,0.00088,0.00055,0.00099,0.00055,0.00124,16.336536,11.050287,15.207788,10.958847,15.985713,9.674602,14.651185,8.732957,15.304015,8.614018,16.013617,8.479497,17.837490,8.105766,14.176521,6.650200,15.952089,4.016430,0,20.380860,6.272613,17.903892,4.540647,17.301026,5.716016,62.081423,94.324577,45.091685,178.732357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.856,3.27722,0.09686,0.00015,0.00393,0.00290,0.00065,0.00084,0.00055,0.00098,0.00052,0.00116,16.338174,11.051090,15.208641,10.958311,16.001210,9.683920,14.672042,8.726090,15.321580,8.615410,16.039081,8.486975,17.827317,8.102562,14.160421,6.642285,15.983193,4.014951,0,20.373565,6.274244,17.890878,4.539320,17.300988,5.712163,61.441815,94.226370,45.508772,178.819530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.857,3.27747,0.09672,0.00015,0.00375,0.00317,0.00062,0.00077,0.00056,0.00103,0.00053,0.00106,16.339943,11.051876,15.208910,10.957267,16.017999,9.694522,14.698315,8.715554,15.343506,8.615683,16.062613,8.496293,17.818204,8.099074,14.144112,6.632885,16.020977,4.012390,0,20.362843,6.274563,17.876801,4.537249,17.301431,5.707202,60.769849,94.153685,46.058001,178.863341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.858,3.27737,0.09654,0.00000,0.00380,0.00301,0.00062,0.00077,0.00055,0.00105,0.00056,0.00100,16.341610,11.053335,15.209299,10.956530,16.035549,9.706365,14.728156,8.704744,15.367961,8.615130,16.084293,8.506948,17.810282,8.095759,14.128191,6.625217,16.060713,4.007790,0,20.352115,6.274106,17.863009,4.534835,17.303049,5.701981,60.055501,94.101022,46.663650,178.812499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.859,3.27728,0.09687,-0.00012,0.00318,0.00298,0.00063,0.00074,0.00057,0.00097,0.00057,0.00101,16.342946,11.056146,15.210507,10.956904,16.053331,9.719402,14.759724,8.697030,15.393131,8.614043,16.104211,8.518434,17.803675,8.093073,14.113254,6.622467,16.097701,4.000213,0,20.344770,6.273405,17.850837,4.532478,17.306527,5.697337,59.288886,94.062930,47.250424,178.616431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.860,3.27732,0.09702,-0.00013,0.00243,0.00300,0.00060,0.00074,0.00055,0.00087,0.00056,0.00098,16.343879,11.060349,15.212767,10.958781,16.071038,9.733507,14.791746,8.693900,15.418548,8.612790,16.123094,8.530261,17.798220,8.091273,14.099701,6.625628,16.129144,3.989733,0,20.341855,6.272718,17.840881,4.530316,17.311850,5.693729,58.470149,94.037385,47.774563,178.277216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.861,3.27722,0.09678,0.00000,0.00235,0.00321,0.00061,0.00072,0.00055,0.00085,0.00055,0.00100,16.344604,11.064913,15.215540,10.961858,16.088731,9.748414,14.823896,8.693701,15.445988,8.611871,16.142732,8.541959,17.793274,8.090287,14.087608,6.632031,16.155423,3.978130,0,20.340508,6.271844,17.832506,4.528058,17.317826,5.690976,57.616170,94.028080,48.244899,177.884756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.862,3.27689,0.09655,0.00002,0.00235,0.00309,0.00063,0.00073,0.00056,0.00081,0.00055,0.00102,16.345336,11.068707,15.218211,10.965764,16.106506,9.763845,14.855937,8.694487,15.477439,8.611798,16.165016,8.553060,17.788144,8.090008,14.077023,6.638660,16.177222,3.967338,0,20.337499,6.270539,17.824958,4.525375,17.323157,5.688840,56.745415,94.039249,48.675254,177.537284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.863,3.27662,0.09698,0.00015,0.00258,0.00305,0.00061,0.00076,0.00055,0.00073,0.00052,0.00098,16.346294,11.070611,15.220171,10.970133,16.124457,9.779521,14.887634,8.694322,15.514857,8.613076,16.191816,8.563102,17.782147,8.090333,14.067988,6.642526,16.195242,3.959273,0,20.329621,6.268559,17.817487,4.521940,17.326551,5.687081,55.876361,94.075146,49.079444,177.332150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.864,3.27663,0.09713,0.00038,0.00227,0.00270,0.00061,0.00073,0.00053,0.00072,0.00052,0.00099,16.347654,11.070341,15.221289,10.974658,16.142568,9.795226,14.919041,8.692375,15.557905,8.615865,16.223453,8.571926,17.774968,8.091046,14.060250,6.642436,16.211570,3.954073,0,20.315581,6.265872,17.809448,4.517817,17.327452,5.685517,55.028100,94.141332,49.470950,177.301760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.865,3.27695,0.09689,0.00002,0.00224,0.00260,0.00061,0.00073,0.00052,0.00073,0.00053,0.00103,16.349523,11.069011,15.222223,10.979137,16.160642,9.810837,14.950685,8.689657,15.602417,8.619741,16.257662,8.579882,17.766913,8.091753,14.053061,6.640204,16.230606,3.948919,0,20.297274,6.262789,17.800376,4.513723,17.326524,5.684062,54.220760,94.245546,49.862693,177.370200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.866,3.27742,0.09681,-0.00013,0.00224,0.00272,0.00065,0.00071,0.00052,0.00073,0.00056,0.00100,16.352004,11.067866,15.223706,10.983376,16.178463,9.826246,14.983139,8.687350,15.643864,8.624226,16.291933,8.587371,17.758344,8.092042,14.045628,6.637923,16.256964,3.940711,0,20.276899,6.259657,17.789825,4.510436,17.324549,5.682640,53.474565,94.395736,50.267542,177.451279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.867,3.27757,0.09715,0.00000,0.00210,0.00247,0.00065,0.00069,0.00053,0.00070,0.00056,0.00097,16.355197,11.068142,15.226463,10.987184,16.195813,9.841342,15.016968,8.686625,15.677767,8.628843,16.323781,8.594791,17.749620,8.091505,14.037167,6.637674,16.295209,3.926384,0,20.256644,6.256823,17.777357,4.508729,17.322305,5.681175,52.809530,94.599763,50.698438,177.459368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.868,3.27726,0.09717,-0.00004,0.00120,0.00246,0.00068,0.00074,0.00055,0.00071,0.00056,0.00094,16.359093,11.070336,15.230620,10.990478,16.212437,9.855999,15.052204,8.687735,15.703248,8.633191,16.352573,8.602446,17.740715,8.089998,14.027525,6.640179,16.345865,3.905462,0,20.238033,6.254710,17.763270,4.508933,17.320390,5.679626,52.230284,94.859087,51.173711,177.350009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.869,3.27689,0.09709,0.00013,0.00098,0.00271,0.00070,0.00072,0.00054,0.00068,0.00058,0.00100,16.363498,11.073718,15.235301,10.993350,16.228010,9.870070,15.087982,8.689402,15.725435,8.636998,16.380766,8.610486,17.730965,8.087813,14.017608,6.643905,16.402720,3.881788,0,20.221479,6.253873,17.749092,4.510645,17.319096,5.678013,51.715793,95.164489,51.720681,177.147418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.870,3.27672,0.09684,0.00004,0.00094,0.00254,0.00068,0.00068,0.00057,0.00078,0.00057,0.00102,16.368202,11.077440,15.239534,10.995910,16.242200,9.883404,15.123357,8.690200,15.750028,8.640001,16.411107,8.619048,17.719642,8.085286,14.008421,6.647104,16.458927,3.859617,0,20.207290,6.254879,17.736468,4.513393,17.318689,5.676362,51.242586,95.505740,52.367521,176.882322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.871,3.27666,0.09701,-0.00002,0.00092,0.00230,0.00070,0.00073,0.00059,0.00097,0.00058,0.00107,16.372997,11.080657,15.242358,10.998269,16.254681,9.895853,15.157388,8.688717,15.782671,8.641938,16.446313,8.628253,17.706030,8.082749,14.000956,6.648046,16.507693,3.843165,0,20.195768,6.258281,17.727023,4.516704,17.319429,5.674697,50.787336,95.872599,53.142249,176.585307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.872,3.27665,0.09727,0.00012,0.00089,0.00250,0.00068,0.00079,0.00060,0.00096,0.00061,0.00107,16.377695,11.082910,15.243469,11.000582,16.265472,9.907359,15.189642,8.684412,15.825088,8.642394,16.486750,8.637299,17.690197,8.080354,13.995320,6.646227,16.546341,3.833984,0,20.186766,6.263677,17.720968,4.520223,17.321268,5.673031,50.337111,96.254184,54.061624,176.276285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6.873,3.27669,0.09721,0.00013,0.00066,0.00256,0.00067,0.00095,0.00058,0.00094,0.00063,0.00106,16.382151,11.084378,15.243668,11.003083,16.275164,9.918012,15.220536,8.678198,15.872459,8.640697,16.528863,8.643839,17.673512,8.077954,13.990139,6.643194,16.579068,3.829183,0,20.179391,6.269076,17.716155,4.523784,17.323642,5.671354,49.896321,96.638536,55.123625,175.957367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
