"Time","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.249100,75.222763,99.512871,138.484680,6.410844,15.217665,5.786590,17.806637,7.345481,17.335123,0,5.253332,11.250447,7.605225,13.763334,8.201921,18.147354,8.245475,11.449986,8.603290,11.007939,9.375995,11.228376,8.636878,12.502298,9.730950,13.409603,10.250076,14.578961,0,-0.01962,0.00917,-0.01840,-0.01483,0.00856,-0.01143,0.00555,0.00130,1.13432,0.09616,3.27692
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.236977,75.074448,99.343163,132.044067,6.413059,15.211452,5.786382,17.796112,7.350634,17.313044,0,5.261554,11.242085,7.603664,13.743955,8.200719,18.135027,8.254036,11.442145,8.608799,10.999040,9.376989,11.209668,8.636370,12.488306,9.723891,13.397309,10.002819,14.530408,0,-0.01492,0.01006,-0.02168,-0.01294,0.00869,-0.01231,0.00572,0.00514,1.15556,0.09593,3.27693
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.224854,74.926132,99.173454,125.603462,6.415274,15.205241,5.786174,17.785585,7.355786,17.290962,0,5.269776,11.233725,7.602103,13.724575,8.199517,18.122698,8.262597,11.434305,8.614308,10.990139,9.377984,11.190960,8.635862,12.474314,9.716833,13.385015,9.755561,14.481855,0,-0.01561,0.00199,-0.02088,-0.01321,0.00820,-0.01123,0.00368,0.00239,1.17054,0.09619,3.27678
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.247192,74.827217,98.976952,120.857407,6.417099,15.195244,5.786781,17.775087,7.358862,17.271978,0,5.277005,11.225603,7.601420,13.709765,8.198507,18.110390,8.272682,11.425190,8.621064,10.981418,9.379342,11.175736,8.636411,12.462333,9.714901,13.370131,9.580674,14.445560,0,-0.01756,0.00250,-0.02281,-0.01331,0.00731,-0.01245,0.00560,0.00234,1.18574,0.09658,3.27667
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.352280,74.846954,98.716087,120.180557,6.417992,15.176159,5.789345,17.764658,7.356954,17.260429,0,5.281848,11.218058,7.602847,13.705933,8.197957,18.098125,8.286426,11.413017,8.630813,10.973128,9.381571,11.168879,8.639498,12.455182,9.725280,13.349027,9.579574,14.438701,0,-0.01755,0.00364,-0.02137,-0.01461,0.00826,-0.01152,0.00451,0.00218,1.20282,0.09645,3.27667
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.457367,74.866684,98.455231,119.503716,6.418885,15.157074,5.791908,17.754227,7.355045,17.248880,0,5.286693,11.210511,7.604272,13.702100,8.197408,18.085861,8.300170,11.400844,8.640560,10.964838,9.383800,11.162021,8.642584,12.448030,9.735659,13.327923,9.578473,14.431842,0,-0.01827,-0.00170,-0.02009,-0.01380,0.00726,-0.01248,0.00561,0.00249,1.21503,0.09614,3.27685
0.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.562454,74.886421,98.194366,118.826874,6.419777,15.137989,5.794472,17.743797,7.353137,17.237331,0,5.291536,11.202966,7.605699,13.698267,8.196858,18.073597,8.313913,11.388671,8.650309,10.956549,9.386028,11.155164,8.645670,12.440880,9.746037,13.306818,9.577373,14.424983,0,-0.01963,-0.00520,-0.01949,-0.01303,0.00909,-0.01214,0.00542,0.00280,1.23185,0.09638,3.27746
0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.756927,74.914917,97.995132,118.299965,6.421412,15.121861,5.797146,17.733305,7.353581,17.223015,0,5.294286,11.197142,7.605380,13.689095,8.197919,18.060158,8.324183,11.377622,8.657419,10.949482,9.388026,11.147713,8.649045,12.433813,9.755154,13.290006,9.577441,14.416347,0,-0.02230,0.00321,-0.02077,-0.01355,0.00989,-0.01191,0.00444,0.00310,1.25220,0.09669,3.27783
0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.166077,74.964455,97.943886,118.133110,6.424831,15.112829,5.800085,17.722670,7.359677,17.202057,0,5.292005,11.195454,7.600871,13.667101,8.202847,18.043900,8.326110,11.369272,8.658198,10.945351,9.389469,11.138837,8.653113,12.426949,9.761240,13.283500,9.580317,14.403440,0,-0.01848,0.00269,-0.02035,-0.01302,0.00841,-0.01066,0.00474,0.00203,1.27300,0.09665,3.27760
0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.575218,75.014000,97.892639,117.966255,6.428249,15.103798,5.803023,17.712032,7.365773,17.181099,0,5.289723,11.193765,7.596362,13.645107,8.207775,18.027641,8.328036,11.360923,8.658977,10.941220,9.390912,11.129962,8.657181,12.420084,9.767325,13.276993,9.583194,14.390535,0,-0.02029,0.00060,-0.02000,-0.01365,0.00928,-0.01402,0.00540,0.00148,1.28719,0.09642,3.27737
0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.984360,75.063538,97.841385,117.799393,6.431668,15.094767,5.805961,17.701395,7.371869,17.160141,0,5.287442,11.192077,7.591854,13.623115,8.212703,18.011383,8.329963,11.352573,8.659756,10.937090,9.392356,11.121086,8.661249,12.413219,9.773412,13.270487,9.586070,14.377630,0,-0.01759,0.00419,-0.02056,-0.01365,0.00773,-0.01091,0.00398,0.00493,1.30062,0.09656,3.27714
0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.217949,75.232330,97.752579,117.701477,6.435367,15.085329,5.808247,17.691854,7.376345,17.138376,0,5.285120,11.187963,7.589440,13.603624,8.217047,17.996214,8.329616,11.342377,8.660158,10.930276,9.392515,11.111810,8.663467,12.406031,9.779071,13.262754,9.590534,14.365131,0,-0.02230,0.00501,-0.02177,-0.01331,0.00828,-0.01352,0.00513,0.00239,1.31230,0.09688,3.27689
0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.029976,75.687515,97.573555,117.769089,6.439741,15.074916,5.808965,17.684944,7.376933,17.114679,0,5.282701,11.178029,7.592060,13.590144,8.219991,17.983662,8.323810,11.327744,8.659660,10.917020,9.389591,11.101570,8.661245,12.398064,9.783708,13.252081,9.598814,14.353609,0,-0.02092,-0.00419,-0.01984,-0.01209,0.00765,-0.01153,0.00549,0.00081,1.32261,0.09694,3.27659
0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.842003,76.142693,97.394539,117.836708,6.444115,15.064503,5.809683,17.678036,7.377520,17.090982,0,5.280282,11.168095,7.594679,13.576665,8.222934,17.971109,8.318005,11.313113,8.659162,10.903764,9.386668,11.091330,8.659022,12.390097,9.788344,13.241406,9.607094,14.342087,0,-0.02322,0.00445,-0.02013,-0.01523,0.00891,-0.01157,0.00544,0.00284,1.33403,0.09685,3.27641
0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.654030,76.597878,97.215523,117.904327,6.448490,15.054090,5.810402,17.671125,7.378108,17.067286,0,5.277864,11.158160,7.597299,13.563186,8.225878,17.958557,8.312199,11.298481,8.658664,10.890508,9.383744,11.081090,8.656800,12.382130,9.792981,13.230733,9.615374,14.330564,0,-0.01500,0.00220,-0.02106,-0.01340,0.00933,-0.01358,0.00565,0.00154,1.34866,0.09676,3.27656
0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.332237,77.024704,97.049721,117.939507,6.453281,15.044755,5.809525,17.663340,7.378914,17.042223,0,5.277015,11.147161,7.598363,13.545859,8.227247,17.946205,8.307259,11.284024,8.657439,10.876886,9.380903,11.072005,8.654476,12.374284,9.795222,13.219420,9.622222,14.318969,0,-0.01454,0.00425,-0.02086,-0.01354,0.00804,-0.01320,0.00595,0.00573,1.36271,0.09719,3.27672
0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.689125,77.383438,96.915657,117.896790,6.459077,15.038013,5.804818,17.653448,7.380243,17.013889,0,5.279940,11.133603,7.595692,13.519297,8.224835,17.934334,8.304396,11.269988,8.654471,10.862387,9.378260,11.065695,8.651905,12.366730,9.791711,13.206575,9.625636,14.307197,0,-0.01997,0.00188,-0.02094,-0.01324,0.00933,-0.01209,0.00446,0.00274,1.37898,0.09739,3.27687
0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.046013,77.742172,96.781593,117.854073,6.464872,15.031271,5.800111,17.643557,7.381572,16.985554,0,5.282865,11.120045,7.593021,13.492734,8.222425,17.922462,8.301534,11.255952,8.651503,10.847888,9.375617,11.059384,8.649335,12.359176,9.788198,13.193731,9.629050,14.295424,0,-0.01826,0.00337,-0.02194,-0.01357,0.00892,-0.01251,0.00563,0.00096,1.38932,0.09729,3.27691
0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.402901,78.100914,96.647537,117.811356,6.470667,15.024529,5.795403,17.633665,7.382902,16.957218,0,5.285789,11.106486,7.590351,13.466171,8.220013,17.910591,8.298671,11.241917,8.648535,10.833388,9.372973,11.053074,8.646764,12.351622,9.784686,13.180886,9.632464,14.283651,0,-0.01760,0.00584,-0.02192,-0.01355,0.00894,-0.01162,0.00520,0.00345,1.39640,0.09741,3.27668
0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.772827,78.366646,96.564987,117.716827,6.476609,15.017334,5.792017,17.621717,7.384766,16.933331,0,5.287439,11.093194,7.587660,13.439052,8.218551,17.898813,8.298390,11.229508,8.646729,10.820344,9.371215,11.046495,8.645321,12.343220,9.783422,13.168777,9.634759,14.272351,0,-0.01040,0.00601,-0.02845,-0.01339,0.00833,-0.01162,0.00536,0.00148,1.40441,0.09800,3.27661
0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.174057,78.409042,96.606140,117.497879,6.482902,15.009051,5.791802,17.604828,7.387913,16.920120,0,5.286029,11.080542,7.584923,13.410592,8.219366,17.887260,8.304312,11.221010,8.647710,10.810795,9.371581,11.039277,8.646585,12.332780,9.787559,13.158430,9.634367,14.262183,0,-0.01984,0.00959,-0.02234,-0.01298,0.00817,-0.01296,0.00405,0.00350,1.41270,0.09808,3.27691
0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.575294,78.451447,96.647293,117.278938,6.489194,15.000770,5.791588,17.587938,7.391060,16.906910,0,5.284619,11.067888,7.582185,13.382133,8.220182,17.875706,8.310232,11.212511,8.648692,10.801245,9.371946,11.032058,8.647849,12.322341,9.791695,13.148085,9.633976,14.252016,0,-0.01578,-0.00440,-0.01948,-0.01422,0.00799,-0.01313,0.00576,0.00305,1.41908,0.09782,3.27722
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.976532,78.493843,96.688446,117.059990,6.495487,14.992487,5.791373,17.571049,7.394207,16.893700,0,5.283208,11.055235,7.579448,13.353673,8.220999,17.864153,8.316154,11.204013,8.649674,10.791696,9.372313,11.024838,8.649113,12.311901,9.795831,13.137738,9.633584,14.241849,0,-0.01939,0.00169,-0.02018,-0.01403,0.00897,-0.01133,0.00497,0.00189,1.42659,0.09811,3.27752
0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.454002,78.521858,96.750488,116.878181,6.502779,14.983382,5.790806,17.557659,7.397398,16.879494,0,5.283639,11.044615,7.578027,13.328973,8.222151,17.848799,8.323050,11.195451,8.650855,10.781719,9.371963,11.015042,8.650634,12.300853,9.799042,13.126243,9.632712,14.231947,0,-0.01717,0.00109,-0.01863,-0.01379,0.00750,-0.01262,0.00587,0.00396,1.43871,0.09846,3.27776
0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.114540,78.515305,96.862701,116.785553,6.512469,14.972300,5.789392,17.552677,7.400691,16.862898,0,5.288490,11.038876,7.579767,13.313301,8.224108,17.824324,8.332293,11.186737,8.652514,10.770720,9.369895,10.999057,8.652772,12.288342,9.800032,13.111987,9.630691,14.222683,0,-0.02352,-0.00298,-0.02059,-0.01268,0.00822,-0.01102,0.00618,0.00254,1.44898,0.09831,3.27784
0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.775085,78.508759,96.974907,116.692917,6.522159,14.961218,5.787979,17.547695,7.403985,16.846300,0,5.293342,11.033136,7.581507,13.297628,8.226066,17.799849,8.341536,11.178023,8.654173,10.759721,9.367826,10.983070,8.654910,12.275832,9.801021,13.097732,9.628668,14.213419,0,-0.02711,0.00561,-0.02075,-0.01365,0.00778,-0.01269,0.00546,0.00213,1.45189,0.09819,3.27783
0.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.435623,78.502205,97.087120,116.600288,6.531849,14.950135,5.786565,17.542713,7.407278,16.829704,0,5.298193,11.027397,7.583247,13.281956,8.228024,17.775373,8.350778,11.169310,8.655832,10.748722,9.365758,10.967085,8.657048,12.263322,9.802011,13.083476,9.626645,14.204155,0,-0.01679,0.00132,-0.02086,-0.01408,0.00853,-0.01246,0.00463,0.00269,1.45727,0.09856,3.27760
0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.181320,78.482109,97.215675,116.564888,6.540423,14.937571,5.786615,17.536491,7.411266,16.814098,0,5.302452,11.020963,7.584209,13.265461,8.228059,17.745655,8.359323,11.159293,8.658011,10.737859,9.365288,10.952667,8.659996,12.251616,9.803783,13.070090,9.626100,14.194689,0,-0.01585,0.00290,-0.01948,-0.01383,0.00888,-0.01313,0.00505,0.00143,1.46306,0.09864,3.27741
0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.131485,78.429466,97.383492,116.666924,6.546315,14.921447,5.790182,17.527296,7.416922,16.800867,0,5.305287,11.012860,7.583303,13.246993,8.223476,17.703346,8.366193,11.146148,8.661440,10.727324,9.368653,10.942017,8.664889,12.241839,9.807441,13.058790,9.629102,14.184737,0,-0.01793,0.00493,-0.02026,-0.01353,0.00844,-0.01222,0.00464,0.00279,1.46555,0.09869,3.27734
0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.081650,78.376831,97.551308,116.768967,6.552207,14.905323,5.793748,17.518099,7.422578,16.787636,0,5.308123,11.004759,7.582398,13.228524,8.218895,17.661039,8.373062,11.133002,8.664869,10.716788,9.372019,10.931365,8.669782,12.232063,9.811098,13.047491,9.632104,14.174786,0,-0.01862,0.00515,-0.01904,-0.01335,0.00822,-0.01262,0.00305,0.00381,1.46743,0.09870,3.27713
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.031815,78.324196,97.719124,116.871002,6.558099,14.889199,5.797314,17.508904,7.428235,16.774405,0,5.310957,10.996656,7.581493,13.210055,8.214314,17.618731,8.379932,11.119857,8.668298,10.706253,9.375384,10.920713,8.674675,12.222286,9.814755,13.036191,9.635106,14.164834,0,-0.01660,0.00272,-0.01899,-0.01343,0.00814,-0.01073,0.00851,-0.00091,1.47130,0.09892,3.27660
0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.948441,78.332100,97.863724,116.938507,6.564211,14.874265,5.798282,17.501509,7.431765,16.761312,0,5.313604,10.988943,7.582298,13.194762,8.215168,17.580744,8.384808,11.106123,8.668853,10.695947,9.378172,10.909787,8.679377,12.212635,9.818484,13.026728,9.639311,14.153981,0,-0.01525,0.00294,-0.02133,-0.01378,0.00825,-0.01317,0.00325,0.00145,1.47624,0.09909,3.27645
0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.784546,78.485405,97.952591,116.923088,6.570850,14.862188,5.793012,17.498440,7.430188,16.748554,0,5.315796,10.982163,7.587211,13.187095,8.229075,17.553131,8.384892,11.090977,8.662509,10.686188,9.379570,10.898200,8.683619,12.203283,9.822388,13.021672,9.646406,14.140963,0,-0.01842,0.00359,-0.02029,-0.01414,0.00875,-0.01181,0.00497,0.00005,1.47290,0.09889,3.27729
0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.620644,78.638702,98.041458,116.907669,6.577490,14.850112,5.787741,17.495373,7.428612,16.735796,0,5.317988,10.975384,7.592124,13.179426,8.242984,17.525520,8.384975,11.075830,8.656165,10.676430,9.380969,10.886613,8.687861,12.193932,9.826291,13.016618,9.653501,14.127944,0,-0.01862,0.00462,-0.01952,-0.01370,0.00837,-0.01274,0.00508,0.00407,1.47676,0.09872,3.27781
0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.456749,78.792007,98.130325,116.892250,6.584130,14.838036,5.782471,17.492304,7.427035,16.723038,0,5.320180,10.968604,7.597036,13.171759,8.256892,17.497908,8.385060,11.060685,8.649820,10.666672,9.382367,10.875026,8.692103,12.184580,9.830194,13.011562,9.660596,14.114925,0,-0.02151,-0.00298,-0.01490,-0.01474,0.00870,-0.01192,0.00638,0.00398,1.48018,0.09899,3.27750
0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.202438,79.045952,98.133995,116.805138,6.590683,14.827212,5.778595,17.487848,7.427095,16.711971,0,5.322005,10.961568,7.601020,13.163424,8.268724,17.475746,8.384512,11.047109,8.645649,10.655400,9.383335,10.863653,8.695553,12.176327,9.833968,13.004451,9.666476,14.102327,0,-0.01581,-0.00275,-0.02090,-0.01366,0.00864,-0.01205,0.00553,0.00178,1.47812,0.09900,3.27715
0.080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.731010,79.541588,97.933105,116.545860,6.597025,14.819396,5.778069,17.480061,7.431082,16.704967,0,5.322950,10.953918,7.602774,13.153490,8.275572,17.466669,8.382447,11.037304,8.646692,10.640497,9.383271,10.852796,8.697095,12.170713,9.837429,12.992398,9.669442,14.090741,0,-0.01586,0.00323,-0.01948,-0.01371,0.00941,-0.01180,0.00609,0.00321,1.48566,0.09868,3.27669
0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.259590,80.037224,97.732208,116.286583,6.603368,14.811581,5.777543,17.472275,7.435070,16.697962,0,5.323895,10.946266,7.604527,13.143556,8.282419,17.457590,8.380382,11.027499,8.647736,10.625593,9.383207,10.841938,8.698638,12.165100,9.840890,12.980347,9.672407,14.079155,0,-0.01129,0.00114,-0.02213,-0.01385,0.00841,-0.01185,0.00582,0.00179,1.48141,0.09842,3.27667
0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.788162,80.532860,97.531311,116.027313,6.609710,14.803764,5.777017,17.464487,7.439057,16.690958,0,5.324839,10.938615,7.606281,13.133621,8.289268,17.448513,8.378317,11.017694,8.648779,10.610689,9.383143,10.831081,8.700180,12.159487,9.844352,12.968294,9.675373,14.067569,0,-0.01636,0.00361,-0.01998,-0.01396,0.00787,-0.01187,0.00573,0.00367,1.48297,0.09872,3.27774
0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.511803,80.992599,97.325943,115.795425,6.615877,14.795171,5.777683,17.454924,7.442097,16.682449,0,5.324975,10.930758,7.607926,13.123763,8.295751,17.440657,8.377783,11.007447,8.650441,10.597198,9.383811,10.823197,8.701253,12.154212,9.848014,12.958116,9.678049,14.058174,0,-0.01562,0.00545,-0.01978,-0.01363,0.00826,-0.01249,0.00642,0.00193,1.48242,0.09878,3.27824
0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.703850,81.366150,97.109840,115.629318,6.621622,14.784712,5.781212,17.441090,7.442860,16.670328,0,5.323166,10.922405,7.609313,13.114087,8.301357,17.435736,8.380926,10.996140,8.653588,10.587102,9.386233,10.822453,8.701200,12.149750,9.852161,12.952437,9.680029,14.054040,0,-0.01912,0.00093,-0.02080,-0.01255,0.00868,-0.01247,0.00300,0.00266,1.48329,0.09843,3.27733
0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.895897,81.739693,96.893730,115.463203,6.627367,14.774252,5.784740,17.427256,7.443624,16.658207,0,5.321357,10.914053,7.610699,13.104411,8.306965,17.430813,8.384068,10.984832,8.656735,10.577005,9.388657,10.821709,8.701145,12.145288,9.856308,12.946759,9.682010,14.049906,0,-0.01406,0.00616,-0.01986,-0.01280,0.00848,-0.01166,0.00537,0.00134,1.48638,0.09829,3.27667
0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.087944,82.113243,96.677628,115.297096,6.633112,14.763792,5.788269,17.413422,7.444387,16.646086,0,5.319549,10.905700,7.612085,13.094734,8.312572,17.425890,8.387212,10.973524,8.659882,10.566909,9.391079,10.820965,8.701091,12.140826,9.860456,12.941081,9.683990,14.045772,0,-0.02305,0.00054,-0.02039,-0.01315,0.00768,-0.01137,0.00516,0.00411,1.48599,0.09852,3.27667
0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.288399,82.522621,96.508003,115.105087,6.638671,14.753954,5.791166,17.398951,7.444572,16.634892,0,5.318208,10.896462,7.612622,13.086362,8.316290,17.419241,8.389302,10.961514,8.664340,10.557674,9.393395,10.818735,8.701497,12.136101,9.863497,12.934107,9.685652,14.040251,0,-0.01597,0.00973,-0.02089,-0.01400,0.00836,-0.01127,0.00562,0.00264,1.48269,0.09839,3.27669
0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.509071,83.018036,96.449989,114.850868,6.643781,14.745609,5.792545,17.382942,7.443368,16.625925,0,5.317990,10.885098,7.611121,13.081121,8.315474,17.408443,8.388864,10.947816,8.671946,10.550508,9.395456,10.812941,8.703011,12.130740,9.863882,12.924023,9.686547,14.031399,0,-0.01858,0.00807,-0.02042,-0.01381,0.00757,-0.01167,0.00419,0.00172,1.48431,0.09817,3.27677
0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.729736,83.513443,96.391983,114.596657,6.648891,14.737265,5.793925,17.366936,7.442163,16.616959,0,5.317771,10.873734,7.609619,13.075881,8.314656,17.397646,8.388425,10.934117,8.679551,10.543342,9.397517,10.807145,8.704523,12.125381,9.864267,12.913939,9.687443,14.022548,0,-0.03116,0.00273,-0.01854,-0.01443,0.00857,-0.01342,0.00526,0.00240,1.47988,0.09791,3.27672
0.090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.950401,84.008858,96.333969,114.342438,6.654001,14.728920,5.795304,17.350929,7.440959,16.607994,0,5.317554,10.862370,7.608117,13.070641,8.313840,17.386848,8.387986,10.920420,8.687157,10.536176,9.399578,10.801350,8.706037,12.120020,9.864653,12.903854,9.688338,14.013696,0,-0.01288,0.00226,-0.01986,-0.01266,0.00828,-0.01182,0.00760,0.00113,1.48188,0.09796,3.27633
0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.048645,84.573456,96.279671,114.088646,6.661832,14.719908,5.795555,17.337572,7.439488,16.597612,0,5.316746,10.850914,7.608040,13.063293,8.311973,17.374119,8.387686,10.907545,8.693308,10.527246,9.400669,10.795472,8.707496,12.115517,9.866316,12.895624,9.688859,14.005298,0,-0.02139,0.00304,-0.02079,-0.01278,0.00872,-0.01209,0.00454,0.00132,1.48370,0.09809,3.27626
0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.852905,85.304192,96.234283,113.835854,6.676197,14.709290,5.793095,17.330576,7.437380,16.583834,0,5.314523,10.839237,7.611383,13.050889,8.307583,17.356752,8.387719,10.896649,8.695965,10.514082,9.399429,10.789398,8.708827,12.113072,9.871049,12.891847,9.688479,13.997989,0,-0.01796,0.00417,-0.02016,-0.01338,0.00797,-0.01203,0.00626,0.00341,1.48475,0.09792,3.27695
0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.657166,86.034935,96.188904,113.583069,6.690561,14.698672,5.790635,17.323582,7.435272,16.570055,0,5.312301,10.827560,7.614727,13.038484,8.303193,17.339386,8.387753,10.885754,8.698622,10.500917,9.398190,10.783323,8.710158,12.110627,9.875783,12.888069,9.688099,13.990681,0,-0.01802,0.00318,-0.01864,-0.01358,0.00756,-0.01120,0.00377,0.00262,1.48367,0.09762,3.27730
0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.461426,86.765671,96.143517,113.330276,6.704926,14.688054,5.788176,17.316586,7.433163,16.556276,0,5.310078,10.815884,7.618072,13.026079,8.298803,17.322020,8.387785,10.874858,8.701279,10.487753,9.396951,10.777248,8.711490,12.108182,9.880516,12.884292,9.687719,13.983372,0,-0.01827,0.00294,-0.01938,-0.01381,0.00913,-0.01224,0.00559,0.00275,1.48376,0.09782,3.27685
