"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform","2 Trdml"
0.805,1,1,8.364963,4.875216,5.848305,3.652227,5.271506,3.757309,3.547171,0.99448,0.09907
0.806,1,1,8.313861,4.884210,5.845868,3.652845,5.277216,3.760801,3.544888,0.97375,0.09901
0.807,1,1,8.213710,4.891870,5.849389,3.653421,5.280982,3.763865,3.542973,0.95771,0.09929
0.808,1,1,8.108826,4.899401,5.852946,3.653997,5.284737,3.766889,3.541094,0.93660,0.09944
0.809,1,1,8.003942,4.906932,5.857931,3.654566,5.286131,3.769912,3.539214,0.91402,0.09921
0.810,1,1,7.899057,4.914463,5.862924,3.655134,5.287512,3.772936,3.537335,0.87541,0.09930
0.811,1,1,7.719084,4.921010,5.864016,3.655757,5.286451,3.776065,3.535554,0.85346,0.09960
0.812,1,1,7.531866,4.927462,5.865083,3.656381,5.285377,3.779205,3.533783,0.83682,0.09955
0.813,1,1,7.344648,4.933914,5.862220,3.657116,5.282029,3.782345,3.532012,0.81057,0.09917
0.814,1,1,7.157430,4.940366,5.859333,3.657852,5.278668,3.785485,3.530241,0.78679,0.09939
0.815,1,1,6.891671,4.946944,5.854209,3.658762,5.273317,3.788777,3.529005,0.76634,0.09965
0.816,1,1,6.618334,4.953533,5.849073,3.659672,5.267954,3.792084,3.527822,0.74163,0.09936
0.817,1,1,6.344997,4.960122,5.844410,3.660860,5.260882,3.795390,3.526638,0.69777,0.09930
0.818,1,1,6.071660,4.966712,5.839750,3.662049,5.253800,3.798697,3.525455,0.67577,0.09967
0.819,1,1,5.756627,4.973051,5.837641,3.663583,5.245545,3.802800,3.524531,0.65264,0.09966
0.820,1,1,5.437571,4.979367,5.835546,3.665118,5.237283,3.806979,3.523632,0.62835,0.09944
0.821,1,1,5.118515,4.985682,5.833912,3.666847,5.228649,3.811159,3.522733,0.60770,0.09967
0.822,1,1,4.799459,4.991998,5.832281,3.668577,5.220013,3.815339,3.521835,0.58209,0.09981
0.823,1,1,4.483290,4.998489,5.828708,3.670303,5.211388,3.819617,3.520865,0.55803,0.09975
0.824,1,1,4.167400,5.004997,5.825123,3.672029,5.202763,3.823905,3.519888,0.50960,0.09966
0.825,1,1,3.851511,5.011504,5.821126,3.673626,5.193783,3.828193,3.518912,0.48508,0.09981
0.826,1,1,3.535621,5.018012,5.817126,3.675222,5.184801,3.832481,3.517935,0.45982,0.10000
0.827,1,1,3.233777,5.022099,5.814714,3.676621,5.175022,3.836732,3.516425,0.43484,0.09972
0.828,1,1,2.933287,5.025952,5.812312,3.678018,5.165238,3.840979,3.514864,0.41199,0.09949
0.829,1,1,2.632798,5.029806,5.810599,3.679315,5.154841,3.845226,3.513302,0.38574,0.09958
0.830,1,1,2.332308,5.033659,5.808891,3.680611,5.144440,3.849473,3.511741,0.33725,0.09963
0.831,1,1,2.046743,5.036571,5.806638,3.681943,5.133780,3.853908,3.510109,0.31050,0.09927
0.832,1,1,1.762617,5.039391,5.804382,3.683275,5.123118,3.858361,3.508470,0.28405,0.09901
0.833,1,1,1.478492,5.042212,5.802529,3.684744,5.112043,3.862814,3.506830,0.25514,0.09907
0.834,1,1,1.194367,5.045032,5.800679,3.686215,5.100965,3.867267,3.505191,0.23338,0.09899
0.835,1,1,0.908982,5.046243,5.800268,3.687939,5.089071,3.871867,3.504451,0.21067,0.09845
0.836,1,1,0.623476,5.047298,5.799866,3.689664,5.077172,3.876481,3.503798,0.18269,0.09811
0.837,1,1,0.337969,5.048354,5.799549,3.691858,5.064348,3.881095,3.503145,0.13101,0.09822
0.838,1,1,0.052463,5.049409,5.799232,3.694054,5.051518,3.885709,3.502492,0.10740,0.09819
0.839,1,1,-0.233347,5.048961,5.797524,3.696852,5.037809,3.890901,3.502993,0.07585,0.09798
0.840,1,1,-0.519186,5.048368,5.795807,3.699653,5.024095,3.896148,3.503605,0.05410,0.09766
0.841,1,1,-0.805025,5.047774,5.793712,3.702692,5.009360,3.901396,3.504216,0.02683,0.09774
0.842,1,1,-1.090864,5.047180,5.791615,3.705731,4.994620,3.906644,3.504828,0.00102,0.09797
0.843,1,1,-1.381880,5.044574,5.790446,3.708579,4.978705,3.911494,3.505417,-0.04581,0.09795
0.844,1,1,-1.673397,5.041774,5.789283,3.711426,4.962783,3.916306,3.506004,-0.07296,0.09769
0.845,1,1,-1.964913,5.038974,5.788482,3.714002,4.945760,3.921118,3.506590,-0.10161,0.09799
0.846,1,1,-2.256430,5.036175,5.787683,3.716576,4.928731,3.925931,3.507177,-0.12662,0.09821
0.847,1,1,-2.543276,5.031570,5.786369,3.718888,4.910802,3.929927,3.507584,-0.15317,0.09811
0.848,1,1,-2.829671,5.026791,5.785052,3.721199,4.892868,3.933846,3.507975,-0.17710,0.09794
0.849,1,1,-3.116066,5.022012,5.783320,3.723222,4.874209,3.937764,3.508365,-0.22617,0.09829
0.850,1,1,-3.402462,5.017233,5.781587,3.725244,4.855547,3.941682,3.508755,-0.25604,0.09849
0.851,1,1,-3.662065,5.010712,5.779601,3.726988,4.836699,3.944960,3.508977,-0.27933,0.09819
0.852,1,1,-3.919082,5.004023,5.777614,3.728731,4.817849,3.948175,3.509181,-0.30766,0.09816
0.853,1,1,-4.176100,4.997333,5.774563,3.730414,4.799832,3.951391,3.509387,-0.33021,0.09847
0.854,1,1,-4.433118,4.990644,5.771506,3.732096,4.781820,3.954607,3.509591,-0.35638,0.09842
0.855,1,1,-4.638009,4.984941,5.766627,3.733901,4.765532,3.958238,3.509435,-0.40662,0.09817
0.856,1,1,-4.837871,4.979335,5.761736,3.735707,4.749255,3.961908,3.509244,-0.43456,0.09824
0.857,1,1,-5.037733,4.973729,5.755748,3.737392,4.734921,3.965579,3.509053,-0.45779,0.09841
0.858,1,1,-5.237595,4.968122,5.749753,3.739077,4.720599,3.969249,3.508862,-0.48174,0.09857
0.859,1,1,-5.368302,4.962122,5.743817,3.740352,4.707898,3.972612,3.507773,-0.50505,0.09836
0.860,1,1,-5.492337,4.956084,5.737881,3.741625,4.695207,3.975944,3.506596,-0.52991,0.09835
0.861,1,1,-5.616372,4.950047,5.733199,3.742539,4.683856,3.979276,3.505420,-0.56418,0.09868
0.862,1,1,-5.740407,4.944008,5.728525,3.743452,4.672515,3.982608,3.504244,-0.60359,0.09868
0.863,1,1,-5.805751,4.937475,5.726138,3.744103,4.662426,3.985796,3.502044,-0.62487,0.09839
0.864,1,1,-5.865433,4.930893,5.723764,3.744753,4.652344,3.988970,3.499745,-0.64959,0.09847
0.865,1,1,-5.925115,4.924311,5.723911,3.745013,4.643451,3.992143,3.497447,-0.67034,0.09881
0.866,1,1,-5.984797,4.917729,5.724073,3.745271,4.634565,3.995317,3.495148,-0.69619,0.09871
0.867,1,1,-6.018585,4.911645,5.726267,3.745002,4.626587,3.997833,3.491800,-0.71776,0.09815
0.868,1,1,-6.049875,4.905608,5.728474,3.744730,4.618614,4.000287,3.488350,-0.76130,0.09829
0.869,1,1,-6.081165,4.899572,5.729985,3.744042,4.611043,4.002740,3.484901,-0.78373,0.09846
0.870,1,1,-6.112454,4.893535,5.731492,3.743352,4.603474,4.005193,3.481451,-0.80480,0.09826
0.871,1,1,-6.141790,4.887243,5.729915,3.742413,4.595899,4.007018,3.477675,-0.82957,0.09791
0.872,1,1,-6.170937,4.880927,5.728319,3.741472,4.588323,4.008781,3.473867,-0.84803,0.09794
0.873,1,1,-6.200083,4.874610,5.725655,3.740381,4.580685,4.010545,3.470059,-0.87017,0.09799
0.874,1,1,-6.229230,4.868293,5.722984,3.739290,4.573047,4.012309,3.466252,-0.91134,0.09789
0.875,1,1,-6.263101,4.862465,5.721735,3.738134,4.565517,4.013576,3.462736,-0.93153,0.09762
0.876,1,1,-6.297429,4.856684,5.720495,3.736977,4.557987,4.014795,3.459249,-0.95291,0.09752
0.877,1,1,-6.331756,4.850903,5.719696,3.735862,4.550629,4.016015,3.455762,-0.97048,0.09777
0.878,1,1,-6.366083,4.845121,5.718899,3.734748,4.543272,4.017235,3.452275,-0.98943,0.09786
0.879,1,1,-6.401183,4.839432,5.717040,3.733742,4.535942,4.018223,3.449225,-1.00956,0.09762
0.880,1,1,-6.436357,4.833752,5.715174,3.732738,4.528612,4.019188,3.446217,-1.04787,0.09744
0.881,1,1,-6.471531,4.828071,5.712821,3.731703,4.521090,4.020154,3.443209,-1.06588,0.09766
0.882,1,1,-6.506706,4.822391,5.710464,3.730669,4.513567,4.021119,3.440202,-1.08268,0.09779
0.883,1,1,-6.544070,4.816154,5.708635,3.729429,4.505715,4.020819,3.437781,-1.10024,0.09747
0.884,1,1,-6.581645,4.809862,5.706809,3.728188,4.497861,4.020397,3.435417,-1.11776,0.09746
0.885,1,1,-6.619221,4.803571,5.705858,3.726667,4.489705,4.019974,3.433052,-1.13450,0.09772
0.886,1,1,-6.656797,4.797280,5.704913,3.725145,4.481547,4.019552,3.430688,-1.16714,0.09775
0.887,1,1,-6.689277,4.790545,5.705012,3.723320,4.473271,4.017966,3.428485,-1.18411,0.09760
0.888,1,1,-6.721264,4.783767,5.705118,3.721493,4.464995,4.016268,3.426298,-1.19834,0.09752
0.889,1,1,-6.753252,4.776989,5.706463,3.719453,4.456808,4.014570,3.424111,-1.21077,0.09775
0.890,1,1,-6.785240,4.770212,5.707817,3.717412,4.448621,4.012872,3.421924,-1.22704,0.09783
0.891,1,1,-6.812822,4.763569,5.710126,3.715245,4.440592,4.011075,3.419224,-1.24189,0.09772
0.892,1,1,-6.839980,4.756940,5.712441,3.713076,4.432564,4.009269,3.416474,-1.27091,0.09786
0.893,1,1,-6.867137,4.750310,2.873365,3.710707,4.424610,4.007463,3.413725,-1.28387,0.09834
0.894,1,0,-6.894295,4.743681,0.017137,3.708336,4.416656,4.005657,3.410975,-1.29633,0.09852
0.895,1,0,-6.909760,4.736389,0.000000,3.705673,4.408673,4.003066,3.408035,-1.30817,0.09830
0.896,1,0,-6.924098,4.729033,0.000000,3.703007,4.400690,4.000400,3.405077,-1.31946,0.09851
0.897,1,0,-6.938435,4.721678,0.000000,3.700072,4.392693,3.997733,3.402120,-1.33136,0.09889
0.898,1,0,-6.952773,4.714322,0.000000,3.697135,4.384695,3.995066,3.399162,-1.35310,0.09885
0.899,1,0,-6.964365,4.706933,0.000000,3.693951,4.376726,3.991588,3.395967,-1.36480,0.09872
0.900,1,0,-6.975692,4.699542,0.000000,3.690765,4.368758,3.988032,3.392751,-1.37314,0.09916
0.901,1,0,-6.987020,4.692151,0.000000,3.687211,4.360767,3.984477,3.389534,-1.38356,0.09940
0.902,1,0,-6.998347,4.684759,0.000000,3.683654,4.352776,3.980921,3.386316,-1.38984,0.09908
0.903,1,0,-7.008512,4.677034,0.000000,3.679644,4.344649,3.976307,3.382828,-1.39957,0.09954
0.904,1,0,-7.018566,4.669277,0.000000,3.675630,4.336522,3.971591,3.379312,-1.41469,0.09999
0.905,1,0,-7.028619,4.661520,0.000000,3.671428,4.328187,3.966874,3.375797,-1.42602,0.09994
0.906,1,0,-7.038672,4.653763,0.000000,3.667225,4.319850,3.962158,3.372282,-1.43417,0.10026
0.907,1,0,-7.060485,4.646094,0.000000,3.663148,4.311251,3.957376,3.369123,-1.43874,0.10076
0.908,1,0,-7.083433,4.638433,0.000000,3.659072,4.302650,3.952587,3.365999,-1.44583,0.10071
0.909,1,0,-7.106381,4.630773,0.000000,3.655216,4.293716,3.947798,3.362875,-1.44856,0.10097
0.910,1,0,-7.129329,4.623113,0.000000,3.651361,4.284780,3.943009,3.359751,-1.45580,0.10146
0.911,1,0,-7.173123,4.615799,0.000000,3.647742,4.275517,3.938146,3.357507,-1.46443,0.10144
0.912,1,0,-7.218929,4.608519,0.000000,3.644124,4.266251,3.933276,3.355349,-1.46919,0.10153
0.913,1,0,-7.264736,4.601239,0.000000,3.640697,4.256784,3.928407,3.353190,-1.46760,0.10196
0.914,1,0,-7.310542,4.593959,0.000000,3.637270,4.247316,3.923537,3.351032,-1.47104,0.10193
0.915,1,0,-7.363215,4.586918,0.000000,3.633984,4.237772,3.918636,3.349468,-1.47640,0.10175
0.916,1,0,-7.416552,4.579901,0.000000,3.630698,4.228226,3.913732,3.347962,-1.48025,0.10213
0.917,1,0,-7.469888,4.572884,0.000000,3.627560,4.218619,3.908828,3.346455,-1.47783,0.10211
0.918,1,0,-7.523224,4.565866,0.000000,3.624423,4.209011,3.903923,3.344949,-1.48088,0.10179
0.919,1,0,-7.586329,4.559172,0.000000,3.621419,4.199351,3.899004,3.343773,-1.47878,0.10198
0.920,1,0,-7.650377,4.552509,0.000000,3.618416,4.189692,3.894082,3.342630,-1.48190,0.10200
0.921,1,0,-7.714425,4.545846,0.000000,3.615359,4.180110,3.889161,3.341487,-1.47933,0.10177
0.922,1,0,-7.778472,4.539182,0.000000,3.612303,4.170528,3.884239,3.340343,-1.47621,0.10154
0.923,1,0,-7.828352,4.532349,0.000000,3.609029,4.161192,3.878468,3.339545,-1.47245,0.10160
0.924,1,0,-7.876865,4.525499,0.000000,3.605753,4.151859,3.872614,3.338779,-1.46888,0.10153
0.925,1,0,-7.925379,4.518649,0.000000,3.602414,4.142840,3.866760,3.338014,-1.46735,0.10123
0.926,1,0,-7.973892,4.511799,0.000000,3.599075,4.133823,3.860906,3.337248,-1.46352,0.10121
0.927,1,0,-8.003337,4.504485,0.000000,3.595895,4.125044,3.855193,3.336856,-1.45995,0.10132
0.928,1,0,-8.030941,4.497126,0.000000,3.592716,4.116266,3.849493,3.336499,-1.45354,0.10115
0.929,0,0,-8.058545,4.489767,0.000000,1.807126,4.107583,3.843793,3.336143,-1.44449,0.10066
0.930,0,0,-8.086150,4.482408,0.000000,0.010778,4.098901,3.838094,3.335786,-1.43875,0.10070
0.931,0,0,-8.100314,4.474296,0.000000,0.000000,4.090168,3.833533,3.335354,-1.43004,0.10076
0.932,0,0,-8.113181,4.466112,0.000000,0.000000,4.081436,3.829082,3.334914,-1.42718,0.10043
0.933,0,0,-8.126048,4.457927,0.000000,0.000000,4.072519,3.824632,3.334475,-1.41543,0.09985
0.934,0,0,-8.138915,4.449743,0.000000,0.000000,4.063601,3.820181,3.334035,-1.41112,0.09988
0.935,0,0,-8.159472,4.441187,0.000000,0.000000,4.054266,3.816080,3.333565,-1.39216,0.09984
0.936,0,0,-8.180771,4.432596,0.000000,0.000000,4.044929,3.812011,3.333093,-1.38443,0.09945
0.937,0,0,-8.202069,4.424005,0.000000,0.000000,4.034863,3.807943,3.332620,-1.37435,0.09897
0.938,0,0,-8.223369,4.415414,0.000000,0.000000,4.024791,3.803875,3.332147,-1.36196,0.09902
0.939,0,0,-8.259958,4.405973,0.000000,0.000000,4.013937,3.799478,3.331946,-1.35233,0.09894
0.940,0,0,-8.298023,4.396452,0.000000,0.000000,4.003079,3.795050,3.331770,-1.34381,0.09881
0.941,0,0,-8.336088,4.386930,0.000000,0.000000,3.991807,3.790621,3.331595,-1.33193,0.09844
0.942,0,0,-8.374153,4.377408,0.000000,0.000000,3.980532,3.786192,3.331420,-1.30775,0.09824
0.943,0,0,-8.415381,4.368398,0.000000,0.000000,3.969384,3.781959,3.331499,-1.29802,0.09833
0.944,0,0,-8.456916,4.359438,0.000000,0.000000,3.958236,3.777744,3.331604,-1.28219,0.09841
0.945,0,0,-8.498450,4.350477,0.000000,0.000000,3.947542,3.773529,3.331708,-1.26812,0.09803
0.946,0,0,-8.539985,4.341517,0.000000,0.000000,3.936851,3.769314,3.331812,-1.25273,0.09798
0.947,0,0,-8.562159,4.332617,0.000000,0.000000,3.926696,3.765092,3.331881,-1.24355,0.09826
0.948,0,0,-8.582464,4.323723,0.000000,0.000000,3.916543,3.760868,3.331946,-1.21469,0.09833
0.949,0,0,-8.602770,4.314829,0.000000,0.000000,3.906984,3.756645,3.332011,-1.19816,0.09789
0.950,0,0,-8.623075,4.305935,0.000000,0.000000,3.897428,3.752421,3.332076,-1.18405,0.09800
0.951,0,0,-8.601670,4.296394,0.000000,0.000000,3.888603,3.748542,3.331972,-1.16570,0.09835
0.952,0,0,-8.576241,4.286791,0.000000,0.000000,3.879782,3.744696,3.331851,-1.15247,0.09827
0.953,0,0,-8.550813,4.277188,0.000000,0.000000,3.871930,3.740850,3.331731,-1.13434,0.09814
0.954,0,0,-8.525384,4.267584,0.000000,0.000000,3.864084,3.737005,3.331611,-1.11882,0.09841
0.955,0,0,-8.446101,4.257975,0.000000,0.000000,3.857630,3.733641,3.331680,-1.08632,0.09855
0.956,0,0,-8.361621,4.248364,0.000000,0.000000,3.851184,3.730325,3.331767,-1.08080,0.09842
0.957,0,0,-8.277142,4.238753,0.000000,0.000000,3.846625,3.727008,3.331854,-1.06562,0.09809
0.958,0,0,-8.192661,4.229143,0.000000,0.000000,3.842078,3.723691,3.331941,-1.04690,0.09810
0.959,0,0,-8.060194,4.221131,0.000000,0.000000,3.839548,3.720464,3.332065,-1.02926,0.09831
0.960,0,0,-7.923096,4.213274,0.000000,0.000000,3.837029,3.717246,3.332192,-1.01082,0.09826
0.961,0,0,-7.785998,4.205417,0.000000,0.000000,3.836154,3.714027,3.332320,-0.98701,0.09787
0.962,0,0,-7.648900,4.197560,0.000000,0.000000,3.835289,3.710809,3.332448,-0.95344,0.09795
0.963,0,0,-7.478208,4.190052,0.000000,0.000000,3.835579,3.707114,3.332658,-0.93209,0.09826
0.964,0,0,-7.304274,4.182577,0.000000,0.000000,3.835876,3.703374,3.332875,-0.91091,0.09823
0.965,0,0,-7.130340,4.175103,0.000000,0.000000,3.837153,3.699633,3.333093,-0.89238,0.09776
0.966,0,0,-6.956406,4.167628,0.000000,0.000000,3.838436,3.695893,3.333312,-0.87057,0.09798
0.967,0,0,-6.764647,4.160998,0.000000,0.000000,3.840575,3.692813,3.333625,-0.84930,0.09827
0.968,0,0,-6.571168,4.154450,0.000000,0.000000,3.842719,3.689798,3.333949,-0.80609,0.09818
0.969,0,0,-6.377689,4.147902,0.000000,0.000000,3.845306,3.686783,3.334272,-0.78042,0.09797
0.970,0,0,-6.184209,4.141353,0.000000,0.000000,3.847895,3.683767,3.334595,-0.76374,0.09818
0.971,0,0,-5.989313,4.134683,0.000000,0.000000,3.850549,3.681692,3.335114,-0.74044,0.09836
0.972,0,0,-5.794279,4.128001,0.000000,0.000000,3.853204,3.679708,3.335651,-0.71683,0.09824
0.973,0,0,-5.599245,4.121318,0.000000,0.000000,3.855966,3.677723,3.336189,-0.69455,0.09808
0.974,0,0,-5.404211,4.114636,0.000000,0.000000,3.858727,3.675739,3.336727,-0.67273,0.09827
0.975,0,0,-5.205822,4.108739,0.000000,0.000000,3.861963,3.674310,3.337622,-0.62525,0.09852
0.976,0,0,-5.007111,4.102918,0.000000,0.000000,3.865201,3.672935,3.338552,-0.60312,0.09845
0.977,0,0,-4.808399,4.097096,0.000000,0.000000,3.869237,3.671559,3.339482,-0.57720,0.09822
0.978,0,0,-4.609687,4.091275,0.000000,0.000000,3.873278,3.670183,3.340413,-0.55319,0.09840
0.979,0,0,-4.400112,4.086840,0.000000,0.000000,3.878355,3.669754,3.341478,-0.53213,0.09857
0.980,0,0,-4.189489,4.082539,0.000000,0.000000,3.883437,3.669417,3.342557,-0.50703,0.09838
0.981,0,0,-3.978866,4.078238,0.000000,0.000000,3.889759,3.669079,3.343636,-0.47995,0.09796
0.982,0,0,-3.768243,4.073937,0.000000,0.000000,3.896089,3.668741,3.344714,-0.43194,0.09809
0.983,0,0,-3.538472,4.071007,0.000000,0.000000,3.903609,3.669115,3.345671,-0.40701,0.09822
0.984,0,0,-3.306854,4.068208,0.000000,0.000000,3.911136,3.669557,3.346615,-0.38162,0.09794
0.985,0,0,-3.075235,4.065410,0.000000,0.000000,3.919494,3.669999,3.347560,-0.35657,0.09755
0.986,0,0,-2.843616,4.062612,0.000000,0.000000,3.927856,3.670441,3.348505,-0.33047,0.09767
0.987,0,0,-2.607021,4.060229,0.000000,0.000000,3.936641,3.671107,3.349884,-0.30640,0.09769
0.988,0,0,-2.369946,4.057887,0.000000,0.000000,3.945428,3.671795,3.351305,-0.27928,0.09766
0.989,0,0,-2.132871,4.055545,0.000000,0.000000,3.954460,3.672482,3.352727,-0.23024,0.09734
0.990,0,0,-1.895796,4.053203,0.000000,0.000000,3.963493,3.673170,3.354148,-0.20473,0.09689
0.991,0,0,-1.674850,4.052039,0.000000,0.000000,3.972724,3.674063,3.355691,-0.18417,0.09695
0.992,0,0,-1.455460,4.050988,0.000000,0.000000,3.981957,3.674976,3.357246,-0.15137,0.09701
0.993,0,0,-1.236071,4.049938,0.000000,0.000000,3.991243,3.675888,3.358801,-0.12450,0.09677
0.994,0,0,-1.016681,4.048888,0.000000,0.000000,4.000528,3.676801,3.360356,-0.10032,0.09624
0.995,0,0,-0.819984,4.048599,0.000000,0.000000,4.009671,3.678111,3.362175,-0.07375,0.09601
0.996,0,0,-0.625476,4.048385,0.000000,0.000000,4.018813,3.679460,3.364020,-0.02397,0.09610
0.997,0,0,-0.430969,4.048170,0.000000,0.000000,4.027723,3.680809,3.365865,0.00188,0.09598
0.998,0,0,-0.236462,4.047956,0.000000,0.000000,4.036631,3.682157,3.367709,0.02852,0.09592
0.999,0,0,-0.061202,4.048395,0.000000,0.000000,4.045408,3.683637,3.369834,0.05190,0.09557
1.000,0,0,0.112200,4.048898,0.000000,0.000000,4.054184,3.685129,3.371987,0.07869,0.09534
1.001,0,0,0.285603,4.049401,0.000000,0.000000,4.063045,3.686621,3.374139,0.10479,0.09553
1.002,0,0,0.459005,4.049903,0.000000,0.000000,4.071906,3.688113,3.376292,0.13072,0.09563
1.003,0,0,0.629354,4.051198,0.000000,0.000000,4.081099,3.689388,3.378495,0.18259,0.09542
1.004,0,0,0.799408,4.052570,0.000000,0.000000,4.090294,3.690641,3.380702,0.21011,0.09490
1.005,0,0,0.969463,4.053942,0.000000,0.000000,4.099998,3.691894,3.382910,0.23096,0.09484
1.006,0,0,1.139518,4.055313,0.000000,0.000000,4.109704,3.693147,3.385118,0.25784,0.09502
1.007,0,0,1.319015,4.057176,0.000000,0.000000,4.119898,3.694469,3.387109,0.28545,0.09501
1.008,0,0,1.499423,4.059085,0.000000,0.000000,4.130095,3.695799,3.389078,0.31643,0.09495
1.009,0,0,1.679832,4.060995,0.000000,0.000000,4.140617,3.697128,3.391047,0.33598,0.09465
1.010,0,0,1.860240,4.062905,0.000000,0.000000,4.151142,3.698457,3.393016,0.38505,0.09470
1.011,0,0,2.044227,4.065004,0.000000,0.000000,4.161907,3.699926,3.394730,0.40910,0.09492
1.012,0,0,2.228559,4.067122,0.000000,0.000000,4.172673,3.701409,3.396420,0.43481,0.09517
1.013,0,0,2.412891,4.069240,0.000000,0.000000,4.183806,3.702892,3.398109,0.45963,0.09509
1.014,0,0,2.597224,4.071357,0.000000,0.000000,4.194942,3.704375,3.399798,0.48384,0.09496
1.015,0,0,2.792752,4.073997,0.000000,0.000000,4.206606,3.705530,3.401622,0.51009,0.09538
1.016,0,0,2.989360,4.076688,0.000000,0.000000,4.218274,3.706653,3.403460,0.53292,0.09573
1.017,0,0,3.185969,4.079379,0.000000,0.000000,4.230455,3.707776,3.405297,0.56146,0.09565
1.018,0,0,3.382577,4.082070,0.000000,0.000000,4.242640,3.708899,3.407134,0.60651,0.09539
1.019,0,0,3.581935,4.085260,0.000000,0.000000,4.255189,3.709934,3.409128,0.62719,0.09561
1.020,0,0,3.781559,4.088499,0.000000,0.000000,4.267741,3.710960,3.411137,0.65267,0.09572
1.021,0,0,3.981182,4.091738,0.000000,0.000000,4.280557,3.711987,3.413146,0.67563,0.09583
1.022,0,0,4.180806,4.094976,0.000000,0.000000,4.293375,3.713013,3.415155,0.69914,0.09561
1.023,0,0,4.378100,4.098755,0.000000,0.000000,4.306426,3.714383,3.417105,0.72317,0.09560
1.024,0,0,4.575171,4.102586,0.000000,0.000000,4.319478,3.715786,3.419048,0.74539,0.09600
1.025,0,0,4.772241,4.106417,0.000000,0.000000,4.332704,3.717189,3.420991,0.78638,0.09630
1.026,0,0,4.969312,4.110248,0.000000,0.000000,4.345932,3.718593,3.422935,0.80939,0.09622
1.027,0,0,5.142659,4.115153,0.000000,0.000000,4.359115,3.720112,3.424822,0.83254,0.09609
1.028,0,0,5.313716,4.120163,0.000000,0.000000,4.372298,3.721643,3.426703,0.85375,0.09646
1.029,0,0,5.484774,4.125173,0.000000,0.000000,4.385094,3.723173,3.428585,0.87679,0.09668
1.030,0,0,5.655832,4.130182,0.000000,0.000000,4.397887,3.724704,3.430467,0.89911,0.09642
1.031,0,0,5.792490,4.135707,0.000000,0.000000,4.410142,3.726205,3.432477,0.91582,0.09622
1.032,0,0,5.925828,4.141282,0.000000,0.000000,4.422394,3.727703,3.434500,0.93591,0.09646
1.033,0,0,6.059165,4.146856,0.000000,0.000000,4.434310,3.729202,3.436523,0.97474,0.09658
1.034,0,0,6.192504,4.152430,0.000000,0.000000,4.446225,3.730700,3.438546,0.99395,0.09656
1.035,0,0,6.296338,4.159553,0.000000,0.000000,4.458166,3.732323,3.440649,1.01835,0.09624
1.036,0,0,6.397326,4.166824,0.000000,0.000000,4.470107,3.733957,3.442759,1.03255,0.09619
1.037,0,0,6.498313,4.174096,0.000000,0.000000,4.482248,3.735592,3.444869,1.05091,0.09646
1.038,0,0,6.599301,4.181368,0.000000,0.000000,4.494391,3.737226,3.446979,1.06968,0.09660
1.039,0,0,6.678219,4.189870,0.000000,0.000000,4.506629,3.738808,3.448948,1.08764,0.09635
1.040,0,0,6.755007,4.198491,0.000000,0.000000,4.518867,3.740384,3.450903,1.12019,0.09626
1.041,0,0,6.831795,4.207111,0.000000,0.000000,4.530978,3.741961,3.452859,1.13928,0.09665
