"Time","46 sw offset","45 sw onset","23 toex (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml"
6.58,0,0,13.380686,0.00118,0.00051,0.00062,0.00100,0.00084,0.00075,0.00075,0.00070,0.00016,0.09667
6.59,0,0,13.254400,0.00215,0.00060,0.00055,0.00063,0.00064,0.00069,0.00065,0.00064,0.00014,0.09763
6.60,0,0,13.196182,0.00136,0.00055,0.00062,0.00065,0.00089,0.00065,0.00054,0.00058,0.00000,0.09783
6.61,0,0,13.128326,0.00110,0.00053,0.00071,0.00067,0.00077,0.00061,0.00135,0.00067,0.00014,0.09750
6.62,0,0,13.083648,0.00094,0.00068,0.00049,0.00075,0.00058,0.00065,0.00204,0.00057,0.00013,0.09712
6.63,0,0,13.005464,0.00117,0.00053,0.00054,0.00064,0.00063,0.00071,0.00158,0.00060,0.00014,0.09776
6.64,0,0,12.918492,0.00105,0.00106,0.00060,0.00051,0.00069,0.00061,0.00152,0.00114,0.00014,0.09696
6.65,0,1,12.821121,0.00399,0.00555,0.00109,0.00089,0.00059,0.00065,0.00211,0.00671,0.00015,0.09641
6.66,0,0,12.787327,0.00788,0.01235,0.00186,0.00099,0.00071,0.00078,0.00194,0.00726,0.00000,0.09657
6.67,0,0,13.091557,0.00832,0.00930,0.00565,0.00090,0.00061,0.00078,0.00155,0.00802,0.00029,0.09583
6.68,0,0,13.682508,0.00198,0.00143,0.00401,0.00063,0.00050,0.00066,0.00199,0.00702,-0.00014,0.09542
