"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
0.082,5.542578,3.979151,4.718360,4.774884,-1.045020,15.790997,3.988864,17.469105,5.071858,17.396046,3.969438,14.371485,6.013297,13.060923,147.600342,78.718376,54.593697,49.275509,9.231383,18.177418,8.643560,14.914019,8.767912,14.370527,9.234491,13.908659,10.673292,16.088045,11.437269,14.114805,11.814536,14.820984
0.083,5.542956,3.987458,4.717077,4.773098,-1.035714,15.792715,4.005430,17.514076,5.072707,17.392170,3.969486,14.366350,6.013205,13.060803,147.051788,79.119003,54.498280,49.111732,9.224236,18.218826,8.645718,14.908847,8.767696,14.364779,9.238550,13.903520,10.686142,16.087658,11.440299,14.119664,11.817291,14.824310
0.084,5.543334,3.995765,4.715794,4.771311,-1.026409,15.794433,4.021996,17.559048,5.073556,17.388296,3.969533,14.361215,6.013113,13.060684,146.503250,79.519623,54.402863,48.947960,9.217090,18.260235,8.647874,14.903675,8.767482,14.359030,9.242608,13.898380,10.698991,16.087269,11.443329,14.124523,11.820047,14.827637
0.085,5.543713,4.004072,4.714511,4.769525,-1.017103,15.796151,4.038563,17.604017,5.074405,17.384420,3.969581,14.356080,6.013021,13.060565,145.954712,79.920250,54.307446,48.784187,9.209943,18.301643,8.650030,14.898503,8.767267,14.353281,9.246667,13.893241,10.711840,16.086882,11.446360,14.129382,11.822803,14.830964
0.086,5.542997,4.002848,4.713260,4.767720,-1.006875,15.799137,4.036896,17.632763,5.072936,17.373209,3.968800,14.346318,6.013058,13.059158,145.719025,80.475647,54.113045,48.429779,9.198179,18.353725,8.650479,14.882889,8.769430,14.340120,9.251755,13.884687,10.726107,16.084389,11.447657,14.132325,11.822878,14.833643
0.087,5.542281,4.001624,4.712008,4.765915,-0.996647,15.802122,4.035229,17.661507,5.071467,17.362000,3.968019,14.336557,6.013095,13.057751,145.483353,81.031036,53.918648,48.075375,9.186417,18.405809,8.650928,14.867274,8.771593,14.326960,9.256842,13.876135,10.740373,16.081896,11.448953,14.135268,11.822953,14.836321
0.088,5.541565,4.000400,4.710757,4.764111,-0.986419,15.805107,4.033562,17.690250,5.069998,17.350788,3.967238,14.326796,6.013132,13.056344,145.247681,81.586433,53.724251,47.720970,9.174653,18.457893,8.651379,14.851660,8.773756,14.313800,9.261930,13.867581,10.754639,16.079403,11.450249,14.138211,11.823029,14.838999
0.089,5.540849,3.999176,4.709506,4.762306,-0.976191,15.808093,4.031894,17.718996,5.068529,17.339577,3.966458,14.317034,6.013169,13.054937,145.011993,82.141830,53.529850,47.366562,9.162889,18.509975,8.651828,14.836045,8.775919,14.300639,9.267017,13.859028,10.768906,16.076910,11.451546,14.141154,11.823103,14.841678
0.090,5.541814,4.000068,4.708263,4.760475,-0.965303,15.809849,4.034367,17.752617,5.071083,17.329403,3.965769,14.309164,6.012546,13.061100,144.881546,82.462677,53.418285,47.064903,9.139832,18.542429,8.655363,14.823689,8.779325,14.293943,9.271393,13.855393,10.779375,16.076790,11.454021,14.144897,11.824551,14.847192
0.091,5.542779,4.000959,4.707021,4.758644,-0.954415,15.811604,4.036839,17.786240,5.073637,17.319231,3.965080,14.301295,6.011922,13.067263,144.751099,82.783524,53.306725,46.763245,9.116773,18.574883,8.658897,14.811333,8.782732,14.287248,9.275767,13.851759,10.789845,16.076672,11.456497,14.148640,11.825998,14.852706
0.092,5.543745,4.001852,4.705778,4.756812,-0.943526,15.813360,4.039312,17.819862,5.076190,17.309059,3.964391,14.293427,6.011299,13.073426,144.620636,83.104370,53.195160,46.461586,9.093714,18.607336,8.662432,14.798977,8.786138,14.280552,9.280142,13.848124,10.800314,16.076551,11.458974,14.152382,11.827447,14.858220
0.093,5.544710,4.002743,4.704536,4.754981,-0.932638,15.815116,4.041784,17.853483,5.078744,17.298885,3.963702,14.285557,6.010675,13.079589,144.490189,83.425217,53.083595,46.159927,9.070656,18.639790,8.665967,14.786621,8.789544,14.273856,9.284517,13.844489,10.810783,16.076431,11.461450,14.156124,11.828895,14.863734
0.094,5.544675,4.001274,4.703336,4.753160,-0.921134,15.814575,4.038809,17.877447,5.081471,17.286366,3.963738,14.272731,6.007878,13.087968,144.230515,84.136719,52.849701,45.769226,8.965563,18.435663,8.663725,14.773914,8.791590,14.261236,9.289680,13.839758,10.818565,16.075520,11.460114,14.156527,11.826719,14.867310
0.095,5.544641,3.999804,4.702137,4.751338,-0.909631,15.814034,4.035833,17.901411,5.084199,17.273846,3.963775,14.259905,6.005082,13.096347,143.970840,84.848228,52.615807,45.378521,8.860469,18.231537,8.661482,14.761207,8.793634,14.248615,9.294843,13.835026,10.826347,16.074608,11.458776,14.156929,11.824543,14.870885
0.096,5.544606,3.998334,4.700937,4.749516,-0.898127,15.813493,4.032857,17.925375,5.086926,17.261328,3.963811,14.247079,6.002285,13.104726,143.711166,85.559738,52.381916,44.987816,8.755375,18.027412,8.659239,14.748499,8.795679,14.235995,9.300005,13.830295,10.834129,16.073694,11.457440,14.157332,11.822368,14.874460
0.097,5.544571,3.996865,4.699738,4.747694,-0.886623,15.812952,4.029882,17.949339,5.089653,17.248808,3.963847,14.234253,5.999488,13.113105,143.451492,86.271240,52.148022,44.597115,8.650282,17.823286,8.656997,14.735792,8.797725,14.223375,9.305168,13.825563,10.841911,16.072783,11.456104,14.157735,11.820192,14.878036
0.098,5.541691,3.999324,4.698615,4.745894,-0.874117,15.814621,4.031589,17.980679,5.086539,17.240810,3.967060,14.227522,5.996843,13.129303,142.475433,87.213379,51.764534,44.101257,8.743014,18.094723,8.657962,14.729021,8.799187,14.214224,9.317799,13.821868,10.856760,16.073849,11.457130,14.160348,11.821280,14.884913
0.099,5.538812,4.001784,4.697492,4.744095,-0.861611,15.816291,4.033295,18.012016,5.083425,17.232815,3.970273,14.220791,5.994198,13.145502,141.499359,88.155510,51.381050,43.605400,8.835747,18.366158,8.658928,14.722250,8.800649,14.205071,9.330429,13.818172,10.871610,16.074917,11.458157,14.162962,11.822366,14.891791
0.100,5.535932,4.004244,4.696369,4.742296,-0.849104,15.817961,4.035002,18.043354,5.080310,17.224817,3.973485,14.214059,5.991553,13.161700,140.523285,89.097641,50.997562,43.109543,8.928478,18.637594,8.659893,14.715478,8.802111,14.195919,9.343059,13.814476,10.886459,16.075983,11.459184,14.165575,11.823452,14.898669
0.101,5.533052,4.006703,4.695246,4.740496,-0.836598,15.819630,4.036708,18.074694,5.077196,17.216820,3.976698,14.207328,5.988908,13.177898,139.547226,90.039780,50.614075,42.613686,9.021211,18.909031,8.660858,14.708707,8.803573,14.186768,9.355689,13.810781,10.901308,16.077049,11.460210,14.168188,11.824539,14.905547
0.102,5.529960,4.007701,4.694252,4.738782,-0.823294,15.819060,4.039455,18.100441,5.081394,17.208014,3.975947,14.200299,5.978524,13.215898,139.920502,89.699081,50.513260,42.267426,9.020962,18.932470,8.662661,14.701200,8.803824,14.178418,9.352729,13.796766,10.914918,16.068777,11.459404,14.171442,11.823496,14.909345
0.103,5.526866,4.008698,4.693257,4.737069,-0.809990,15.818491,4.042201,18.126190,5.085592,17.199207,3.975196,14.193272,5.968141,13.253897,140.293777,89.358391,50.412449,41.921162,9.020714,18.955910,8.664463,14.693694,8.804077,14.170069,9.349769,13.782751,10.928528,16.060505,11.458597,14.174697,11.822453,14.913142
0.104,5.523773,4.009696,4.692264,4.735355,-0.796685,15.817923,4.044948,18.151937,5.089790,17.190399,3.974445,14.186243,5.957757,13.291896,140.667053,89.017700,50.311638,41.574898,9.020465,18.979349,8.666266,14.686188,8.804329,14.161719,9.346808,13.768737,10.942138,16.052231,11.457790,14.177952,11.821410,14.916940
0.105,5.520680,4.010694,4.691269,4.733642,-0.783381,15.817353,4.047694,18.177685,5.093988,17.181593,3.973694,14.179214,5.947372,13.329895,141.040329,88.677002,50.210823,41.228638,9.020216,19.002789,8.668069,14.678681,8.804581,14.153370,9.343848,13.754723,10.955748,16.043959,11.456985,14.181206,11.820367,14.920737
0.106,5.521210,4.014975,4.690444,4.732073,-0.769652,15.815458,4.056046,18.200680,5.093998,17.171852,3.973904,14.171652,5.948422,13.368570,141.315765,89.225746,49.561749,40.406410,9.017471,19.016951,8.664474,14.671762,8.811793,14.133506,9.357153,13.736432,10.983646,16.034168,11.455233,14.183189,11.818759,14.924070
0.107,5.521739,4.019256,4.689618,4.730505,-0.755924,15.813564,4.064397,18.223675,5.094007,17.162113,3.974114,14.164089,5.949471,13.407247,141.591202,89.774490,48.912674,39.584183,9.014727,19.031113,8.660877,14.664843,8.819006,14.113642,9.370458,13.718142,11.011545,16.024376,11.453481,14.185173,11.817152,14.927403
0.108,5.522269,4.023537,4.688792,4.728936,-0.742195,15.811670,4.072749,18.246672,5.094017,17.152372,3.974324,14.156528,5.950521,13.445923,141.866638,90.323235,48.263599,38.761951,9.011982,19.045273,8.657282,14.657924,8.826218,14.093778,9.383762,13.699852,11.039445,16.014584,11.451729,14.187156,11.815544,14.930737
0.109,5.522799,4.027817,4.687966,4.727368,-0.728466,15.809775,4.081100,18.269667,5.094027,17.142632,3.974534,14.148965,5.951570,13.484598,142.142075,90.871979,47.614525,37.939724,9.009237,19.059435,8.653687,14.651005,8.833430,14.073914,9.397067,13.681561,11.067344,16.004793,11.449977,14.189139,11.813936,14.934070
0.110,5.525125,4.030186,4.686996,4.725636,-0.714379,15.810577,4.086169,18.281002,5.094079,17.135075,3.974202,14.140709,5.956170,13.520271,141.785934,91.247452,47.544582,37.893646,8.992115,19.063656,8.652629,14.643958,8.831060,14.070866,9.396996,13.682021,11.069530,16.006203,11.448627,14.192419,11.812876,14.936319
0.111,5.527451,4.032554,4.686025,4.723903,-0.700291,15.811380,4.091237,18.292336,5.094132,17.127518,3.973871,14.132453,5.960770,13.555944,141.429779,91.622925,47.474640,37.847572,8.974993,19.067875,8.651571,14.636911,8.828691,14.067818,9.396926,13.682481,11.071718,16.007610,11.447277,14.195700,11.811815,14.938569
0.112,5.529778,4.034922,4.685054,4.722170,-0.686204,15.812182,4.096306,18.303671,5.094184,17.119961,3.973539,14.124197,5.965370,13.591619,141.073639,91.998390,47.404701,37.801498,8.957870,19.072096,8.650515,14.629866,8.826323,14.064769,9.396855,13.682940,11.073906,16.009020,11.445928,14.198979,11.810755,14.940819
0.113,5.532104,4.037291,4.684084,4.720438,-0.672116,15.812984,4.101375,18.315006,5.094237,17.112404,3.973207,14.115941,5.969970,13.627292,140.717499,92.373863,47.334759,37.755421,8.940748,19.076317,8.649457,14.622819,8.823953,14.061721,9.396785,13.683400,11.076093,16.010429,11.444578,14.202259,11.809694,14.943069
0.114,5.537410,4.036853,4.683300,4.718891,-0.658020,15.810941,4.101822,18.313419,5.097589,17.105284,3.971884,14.110119,5.977230,13.663898,140.276062,92.876968,47.055046,37.341499,8.921757,19.070826,8.652437,14.612993,8.826989,14.050990,9.402386,13.677008,11.089083,16.007149,11.444573,14.205448,11.809240,14.947037
0.115,5.542716,4.036415,4.682515,4.717344,-0.643923,15.808897,4.102270,18.311832,5.100940,17.098164,3.970562,14.104298,5.984490,13.700504,139.834625,93.380066,46.775337,36.927582,8.902766,19.065334,8.655416,14.603167,8.830025,14.040260,9.407988,13.670616,11.102074,16.003868,11.444569,14.208637,11.808785,14.951005
0.116,5.548021,4.035978,4.681731,4.715797,-0.629827,15.806852,4.102717,18.310244,5.104292,17.091042,3.969239,14.098476,5.991751,13.737111,139.393173,93.883163,46.495628,36.513664,8.883776,19.059845,8.658397,14.593340,8.833061,14.029530,9.413589,13.664224,11.115065,16.000587,11.444563,14.211827,11.808331,14.954973
0.117,5.553328,4.035540,4.680946,4.714251,-0.615731,15.804809,4.103165,18.308657,5.107644,17.083921,3.967916,14.092654,5.999011,13.773718,138.951736,94.386269,46.215916,36.099743,8.864784,19.054354,8.661377,14.583514,8.836098,14.018799,9.419190,13.657831,11.128055,15.997306,11.444558,14.215016,11.807877,14.958941
0.118,5.554481,4.032242,4.680204,4.712725,-0.601237,15.802736,4.098386,18.295410,5.103831,17.071087,3.966098,14.080559,6.005130,13.796744,138.660553,94.718246,46.071548,35.910553,8.840986,19.038296,8.659926,14.574032,8.834250,14.010172,9.419630,13.651730,11.133041,15.992857,11.442575,14.214552,11.805605,14.957618
0.119,5.555634,4.028944,4.679462,4.711198,-0.586744,15.800665,4.093607,18.282166,5.100019,17.058254,3.964281,14.068464,6.011248,13.819771,138.369385,95.050232,45.927185,35.721359,8.817188,19.022240,8.658476,14.564548,8.832403,14.001545,9.420070,13.645628,11.138029,15.988408,11.440591,14.214087,11.803334,14.956294
0.120,5.556786,4.025646,4.678720,4.709672,-0.572250,15.798593,4.088829,18.268921,5.096206,17.045420,3.962464,14.056369,6.017366,13.842796,138.078201,95.382210,45.782818,35.532169,8.793390,19.006182,8.657024,14.555065,8.830557,13.992919,9.420509,13.639527,11.143016,15.983959,11.438607,14.213621,11.801064,14.954970
0.121,5.557939,4.022348,4.677978,4.708146,-0.557757,15.796520,4.084050,18.255674,5.092393,17.032585,3.960646,14.044273,6.023485,13.865823,137.787018,95.714188,45.638451,35.342979,8.769592,18.990124,8.655574,14.545583,8.828710,13.984292,9.420949,13.633426,11.148003,15.979510,11.436624,14.213157,11.798792,14.953647
0.122,5.563145,4.021373,4.677248,4.706615,-0.542946,15.794773,4.081601,18.241131,5.095176,17.024189,3.961145,14.033455,6.031114,13.895731,138.355667,95.798218,45.334908,34.941948,8.764762,18.961273,8.654078,14.535276,8.831835,13.978672,9.427399,13.625960,11.161018,15.974453,11.436828,14.214474,11.798113,14.953880
0.123,5.568351,4.020398,4.676518,4.705085,-0.528134,15.793026,4.079152,18.226589,5.097960,17.015793,3.961644,14.022636,6.038742,13.925639,138.924316,95.882256,45.031361,34.540913,8.759932,18.932423,8.652584,14.524970,8.834961,13.973051,9.433847,13.618495,11.174035,15.969397,11.437031,14.215792,11.797435,14.954115
0.124,5.573556,4.019423,4.675789,4.703554,-0.513323,15.791278,4.076703,18.212046,5.100742,17.007397,3.962143,14.011817,6.046370,13.955547,139.492966,95.966293,44.727814,34.139877,8.755101,18.903572,8.651089,14.514664,8.838086,13.967430,9.440296,13.611030,11.187052,15.964340,11.437235,14.217109,11.796757,14.954349
0.125,5.578762,4.018448,4.675059,4.702023,-0.498512,15.789531,4.074254,18.197502,5.103526,16.999001,3.962642,14.000998,6.053998,13.985456,140.061615,96.050323,44.424271,33.738846,8.750271,18.874722,8.649593,14.504357,8.841211,13.961810,9.446746,13.603564,11.200068,15.959283,11.437439,14.218426,11.796078,14.954582
0.126,5.581105,4.016108,4.674400,4.700538,-0.483245,15.790546,4.070921,18.181236,5.105496,16.990288,3.961295,13.993913,6.056715,14.020572,139.825653,96.312996,44.202847,33.449776,8.746861,18.858141,8.649619,14.502121,8.841970,13.956408,9.452431,13.598179,11.210969,15.955548,11.438995,14.219810,11.797667,14.956217
0.127,5.583449,4.013768,4.673741,4.699053,-0.467978,15.791563,4.067588,18.164970,5.107467,16.981573,3.959947,13.986827,6.059432,14.055688,139.589691,96.575668,43.981422,33.160706,8.743449,18.841560,8.649645,14.499884,8.842730,13.951004,9.458117,13.592793,11.221870,15.951813,11.440552,14.221195,11.799254,14.957850
0.128,5.585793,4.011428,4.673082,4.697568,-0.452711,15.792579,4.064255,18.148706,5.109437,16.972858,3.958600,13.979741,6.062148,14.090804,139.353714,96.838333,43.759998,32.871639,8.740038,18.824980,8.649670,14.497646,8.843488,13.945601,9.463802,13.587407,11.232772,15.948078,11.442107,14.222579,11.800842,14.959484
0.129,5.588136,4.009088,4.672423,4.696084,-0.437443,15.793594,4.060922,18.132441,5.111407,16.964146,3.957253,13.972655,6.064865,14.125920,139.117752,97.101006,43.538574,32.582569,8.736628,18.808399,8.649695,14.495410,8.844247,13.940199,9.469487,13.582022,11.243673,15.944344,11.443664,14.223964,11.802431,14.961119
0.130,5.587726,4.008397,4.671966,4.694773,-0.421663,15.786047,4.060444,18.122101,5.110619,16.957012,3.956349,13.961884,6.064833,14.150891,138.693359,97.613731,43.438190,32.360161,8.731815,18.792130,8.647504,14.484351,8.843581,13.926980,9.470076,13.575163,11.245838,15.937963,11.442012,14.219366,11.799047,14.956319
0.131,5.587317,4.007706,4.671508,4.693462,-0.405882,15.778500,4.059966,18.111761,5.109831,16.949879,3.955446,13.951111,6.064802,14.175862,138.268951,98.126465,43.337807,32.137749,8.727002,18.775860,8.645313,14.473293,8.842916,13.913761,9.470665,13.568304,11.248004,15.931584,11.440361,14.214769,11.795662,14.951519
0.132,5.586906,4.007015,4.671051,4.692151,-0.390102,15.770952,4.059488,18.101421,5.109043,16.942743,3.954542,13.940338,6.064770,14.200833,137.844543,98.639191,43.237419,31.915340,8.722189,18.759588,8.643122,14.462234,8.842251,13.900541,9.471253,13.561445,11.250170,15.925205,11.438709,14.210173,11.792277,14.946719
0.133,5.586497,4.006324,4.670594,4.690840,-0.374321,15.763405,4.059010,18.091082,5.108255,16.935610,3.953639,13.929566,6.064739,14.225804,137.420151,99.151917,43.137035,31.692932,8.717377,18.743319,8.640930,14.451176,8.841585,13.887322,9.471842,13.554586,11.252335,15.918825,11.437057,14.205575,11.788893,14.941919
0.134,5.585248,4.007211,4.670184,4.689547,-0.357971,15.761525,4.059297,18.085569,5.107574,16.929533,3.955124,13.924102,6.062922,14.252203,136.959290,99.524536,43.092110,31.555748,8.716048,18.736031,8.642374,14.444992,8.842028,13.880703,9.474954,13.551596,11.256756,15.916203,11.439510,14.204200,11.790086,14.940423
0.135,5.583999,4.008097,4.669775,4.688252,-0.341621,15.759645,4.059585,18.080055,5.106892,16.923454,3.956608,13.918638,6.061107,14.278603,136.498413,99.897148,43.047180,31.418564,8.714720,18.728743,8.643818,14.438807,8.842471,13.874084,9.478065,13.548604,11.261177,15.913582,11.441963,14.202826,11.791279,14.938927
0.136,5.582750,4.008983,4.669365,4.686958,-0.325271,15.757766,4.059873,18.074543,5.106210,16.917377,3.958093,13.913174,6.059290,14.305001,136.037537,100.269760,43.002254,31.281382,8.713391,18.721455,8.645261,14.432623,8.842915,13.867465,9.481177,13.545612,11.265599,15.910960,11.444415,14.201450,11.792473,14.937430
0.137,5.581501,4.009869,4.668955,4.685665,-0.308921,15.755886,4.060160,18.069031,5.105528,16.911301,3.959578,13.907709,6.057474,14.331400,135.576675,100.642380,42.957329,31.144197,8.712063,18.714167,8.646705,14.426439,8.843357,13.860846,9.484289,13.542622,11.270020,15.908339,11.446868,14.200075,11.793666,14.935934
0.138,5.578579,4.012134,4.668655,4.684438,-0.291791,15.751761,4.062952,18.057529,5.103963,16.897343,3.961317,13.897462,6.053195,14.352419,135.387405,100.923592,42.742985,30.901463,8.707112,18.705257,8.647268,14.414870,8.844065,13.851158,9.488183,13.535048,11.275393,15.901089,11.444996,14.195402,11.791451,14.930846
0.139,5.575657,4.014399,4.668354,4.683210,-0.274661,15.747637,4.065743,18.046026,5.102397,16.883385,3.963055,13.887215,6.048917,14.373438,135.198120,101.204803,42.528641,30.658730,8.702162,18.696350,8.647833,14.403301,8.844772,13.841471,9.492077,13.527473,11.280767,15.893839,11.443124,14.190729,11.789238,14.925758
0.140,5.572735,4.016664,4.668054,4.681983,-0.257532,15.743511,4.068534,18.034523,5.100832,16.869429,3.964793,13.876968,6.044638,14.394457,135.008850,101.486015,42.314293,30.415995,8.697212,18.687441,8.648396,14.391731,8.845479,13.831783,9.495972,13.519899,11.286140,15.886590,11.441252,14.186055,11.787024,14.920670
