"Time","59 Left DS","60 Memory","v5 L COP","67 xCoM","v3 R COP","3 Platform"
5.646,1,0,6.665624,5.982298,0.000000,-1.47787
5.647,1,0,6.663114,5.977647,0.000000,-1.47932
5.648,1,0,6.660212,5.972826,0.000000,-1.47895
5.649,1,0,6.656997,5.967815,0.000000,-1.47665
5.650,1,0,6.653565,5.962805,0.000000,-1.47815
5.651,1,0,6.649959,5.957794,0.000000,-1.47773
5.652,1,0,6.646377,5.953416,0.000000,-1.47933
5.653,1,0,6.642814,5.949739,0.000000,-1.47850
5.654,1,0,6.639266,5.946061,0.000000,-1.47914
5.655,1,0,6.635733,5.942384,0.000000,-1.47777
5.656,1,0,6.632197,5.938900,0.000000,-1.47869
5.657,1,0,6.628661,5.935629,0.000000,-1.47812
5.658,1,0,6.625377,5.932358,0.000000,-1.48053
5.659,1,0,6.622294,5.929088,0.000000,-1.47710
5.660,1,0,6.619689,5.926497,0.000000,-1.47849
5.661,1,0,6.617466,5.924661,0.000000,-1.48024
5.662,1,0,6.615481,5.922825,0.000000,-1.47783
5.663,1,0,6.613687,5.920989,0.000000,-1.47905
5.664,1,0,6.611877,5.919397,0.000000,-1.47843
5.665,1,0,6.610056,5.918077,0.000000,-1.47770
5.666,1,0,6.608503,5.916756,0.000000,-1.47738
5.667,1,0,6.607165,5.915435,0.000000,-1.47942
5.668,1,0,6.606466,5.914340,0.000000,-1.47832
5.669,1,0,6.606277,5.913498,0.000000,-1.47834
5.670,1,0,6.606122,5.912655,0.000000,-1.47850
5.671,1,0,6.605994,5.911812,0.000000,-1.47876
5.672,1,0,6.605934,5.910654,0.000000,-1.47784
5.673,1,0,6.605927,5.909145,0.000000,-1.47749
5.674,1,0,6.605776,5.907637,0.000000,-1.47915
5.675,1,0,6.605509,5.906129,0.000000,-1.47958
5.676,1,0,6.605314,5.904790,0.000000,-1.47794
5.677,1,0,6.605176,5.903638,0.000000,-1.47867
5.678,1,0,6.604993,5.902487,0.000000,-1.48051
5.679,1,0,6.604774,5.901336,0.000000,-1.47856
5.680,1,0,6.604378,5.899771,0.000000,-1.47871
5.681,1,0,6.603839,5.897748,0.000000,-1.47902
5.682,1,0,6.603248,5.895725,0.000000,-1.47911
5.683,1,0,6.602614,5.893703,0.000000,-1.47716
5.684,1,0,6.602087,5.891662,0.000000,-1.47986
5.685,1,0,6.601644,5.889602,0.000000,-1.47742
5.686,1,0,6.601278,5.887542,0.000000,-1.47933
5.687,1,0,6.600975,5.885482,0.000000,-1.48025
5.688,1,0,6.600680,5.883211,0.000000,-1.47849
5.689,1,0,6.600392,5.880704,0.000000,-1.48281
5.690,1,0,6.600091,5.878198,0.000000,-1.47813
5.691,1,0,6.599779,5.875692,0.000000,-1.47817
5.692,1,0,6.599458,5.873067,0.000000,-1.47871
5.693,1,0,6.599130,5.870312,0.000000,-1.47926
5.694,1,0,6.598849,5.867557,0.000000,-1.47907
5.695,1,0,6.598606,5.864801,0.000000,-1.47889
5.696,1,0,6.598457,5.861930,0.000000,-1.47907
5.697,1,0,6.598384,5.858930,0.000000,-1.47838
5.698,1,0,6.598330,5.855930,0.000000,-1.47723
5.699,1,0,6.598291,5.852930,0.000000,-1.47903
5.700,1,0,6.598192,5.849965,0.000000,-1.48076
5.701,1,0,6.598044,5.847040,0.000000,-1.47891
5.702,1,0,6.597890,5.844115,0.000000,-1.47943
5.703,1,0,6.597729,5.841190,0.000000,-1.48240
5.704,1,0,6.597612,5.837978,0.000000,-1.47942
5.705,1,0,6.597531,5.834448,0.000000,-1.47838
5.706,1,0,6.597368,5.830917,0.000000,-1.47985
5.707,1,0,6.597140,5.827387,0.000000,-1.47847
5.708,1,0,6.596716,5.824155,0.000000,-1.47987
5.709,1,0,6.596136,5.821255,0.000000,-1.47872
5.710,1,0,6.595520,5.818355,0.000000,-1.47906
5.711,1,0,6.594875,5.815454,0.000000,-1.47763
5.712,1,0,6.594362,5.811781,0.000000,-1.47853
5.713,1,0,6.593953,5.807250,0.000000,-1.47819
5.714,1,0,6.593515,5.802720,0.000000,-1.47953
5.715,1,0,6.593054,5.798189,0.000000,-1.47776
5.716,1,0,6.592397,5.793297,0.000000,-1.47841
5.717,1,0,6.591584,5.788005,0.000000,-1.47630
5.718,1,0,6.590796,5.782713,0.000000,-1.47867
5.719,1,0,6.590028,5.777421,0.000000,-1.47753
5.720,1,0,6.589518,5.772686,0.000000,-1.47789
5.721,1,0,6.589212,5.768568,0.000000,-1.47835
5.722,1,0,6.588956,5.764449,0.000000,-1.47978
5.723,1,0,6.588738,5.760330,0.000000,-1.47640
5.724,1,0,6.588571,5.755269,0.000000,-1.47818
5.725,1,0,6.588443,5.749162,0.000000,-1.47797
5.726,1,0,6.588387,5.743055,0.000000,-1.48026
5.727,1,0,6.588387,5.736948,0.000000,-1.47786
5.728,1,0,6.588387,5.730761,0.000000,-1.48217
5.729,1,0,6.588387,5.724486,0.000000,-1.47792
5.730,1,0,6.588387,5.718211,0.000000,-1.47953
5.731,1,0,6.588387,5.711936,0.000000,-1.47940
5.732,1,0,6.588156,5.705805,0.000000,-1.47913
5.733,1,0,6.587742,5.699835,0.000000,-1.47863
5.734,1,0,6.587559,5.693866,0.000000,-1.47862
5.735,1,0,6.587559,5.687896,0.000000,-1.47899
5.736,1,0,6.587559,5.681995,0.000000,-1.47953
5.737,1,0,6.587559,5.676171,0.000000,-1.47791
5.738,1,0,6.587559,5.670348,0.000000,-1.47963
5.739,1,0,6.587559,5.664524,0.000000,-1.47562
5.740,1,0,4.756217,5.658536,0.000000,-1.47694
5.741,0,0,1.462438,5.652368,0.000000,-1.47922
5.742,0,0,0.000000,5.646199,0.000000,-1.47925
5.743,0,0,0.000000,5.640030,0.000000,-1.47852
5.744,0,0,0.000000,5.633900,0.000000,-1.47845
5.745,0,0,0.000000,5.627812,0.000000,-1.48403
5.746,0,0,0.000000,5.621725,0.000000,-1.47858
5.747,0,0,0.000000,5.615637,0.000000,-1.47736
5.748,0,0,0.000000,5.610895,0.000000,-1.47833
5.749,0,0,0.000000,5.607645,0.000000,-1.47898
5.750,0,0,0.000000,5.604395,0.000000,-1.48029
5.751,0,0,0.000000,5.601145,0.000000,-1.47971
5.752,0,0,0.000000,5.598758,0.000000,-1.47791
5.753,0,0,0.000000,5.597329,0.000000,-1.47841
5.754,0,0,0.000000,5.595900,0.000000,-1.47967
5.755,0,0,0.000000,5.594471,0.000000,-1.48154
5.756,0,0,0.000000,5.592867,0.000000,-1.47679
5.757,0,0,0.000000,5.591070,0.000000,-1.47633
5.758,0,0,0.000000,5.589272,0.000000,-1.47565
5.759,0,0,0.000000,5.587475,0.000000,-1.47868
5.760,0,0,0.000000,5.586853,0.000000,-1.47769
5.761,0,0,0.000000,5.587535,0.000000,-1.48060
5.762,0,0,0.000000,5.588218,0.000000,-1.47950
5.763,0,0,0.000000,5.588900,0.000000,-1.47896
5.764,0,0,0.000000,5.589980,0.000000,-1.47814
5.765,0,0,0.000000,5.591499,0.000000,-1.47961
5.766,0,0,0.000000,5.593019,0.000000,-1.47926
5.767,0,0,0.000000,5.594539,0.000000,-1.47904
5.768,0,0,0.000000,5.596730,0.000000,-1.47919
5.769,0,0,0.000000,5.599666,0.000000,-1.47950
5.770,0,0,0.000000,5.602602,0.000000,-1.47928
5.771,0,0,0.000000,5.605537,0.000000,-1.47886
5.772,0,0,0.000000,5.608564,0.000000,-1.48436
5.773,0,0,0.000000,5.611692,0.000000,-1.47808
5.774,0,0,0.000000,5.614820,0.000000,-1.47844
5.775,0,0,0.000000,5.617948,0.000000,-1.47793
5.776,0,0,0.000000,5.621230,0.000000,-1.47877
5.777,0,0,0.000000,5.624681,0.000000,-1.48018
5.778,0,0,0.000000,5.628134,0.000000,-1.47858
5.779,0,0,0.000000,5.631586,0.000000,-1.47805
5.780,0,0,0.000000,5.635658,0.000000,-1.47776
5.781,0,0,0.000000,5.640419,0.000000,-1.47825
5.782,0,0,0.000000,5.645179,0.000000,-1.48022
5.783,0,0,0.000000,5.649940,0.000000,-1.47844
5.784,0,0,0.000000,5.654274,0.000000,-1.47889
5.785,0,0,0.000000,5.658134,0.000000,-1.47828
5.786,0,0,0.000000,5.661996,0.000000,-1.47902
5.787,0,0,0.000000,5.665857,0.000000,-1.47860
5.788,0,0,0.000000,5.669548,0.000000,-1.47788
5.789,0,0,0.000000,5.673049,0.000000,-1.47875
5.790,0,0,0.000000,5.676551,0.000000,-1.47844
5.791,0,0,0.000000,5.680053,0.000000,-1.47849
5.792,0,0,0.000000,5.683707,0.000000,-1.47885
5.793,0,0,0.000000,5.687530,0.000000,-1.47991
5.794,0,0,0.000000,5.691353,0.000000,-1.47579
5.795,0,0,0.000000,5.695177,0.000000,-1.47868
5.796,0,0,0.000000,5.698939,0.000000,-1.47797
5.797,0,0,0.000000,5.702636,0.000000,-1.47876
5.798,0,0,0.000000,5.706332,0.000000,-1.47952
5.799,0,0,0.000000,5.710028,0.000000,-1.47883
5.800,0,0,0.000000,5.713871,0.000000,-1.47845
5.801,0,0,0.000000,5.717878,0.000000,-1.47847
5.802,0,0,0.000000,5.721884,0.000000,-1.47864
5.803,0,0,0.000000,5.725891,0.000000,-1.47904
5.804,0,0,0.000000,5.729531,0.000000,-1.47917
5.805,0,0,0.000000,5.732765,0.000000,-1.47944
5.806,0,0,0.000000,5.735999,0.000000,-1.48024
5.807,0,0,0.000000,5.739233,0.000000,-1.48043
5.808,0,0,0.000000,5.742967,0.000000,-1.47867
5.809,0,0,0.000000,5.747256,0.000000,-1.47954
5.810,0,0,0.000000,5.751545,1.237327,-1.47841
5.811,0,1,0.000000,5.755835,3.462735,-1.47673
5.812,0,1,0.000000,5.760305,4.452213,-1.47962
5.813,0,1,0.000000,5.764978,4.454726,-1.47773
5.814,0,1,0.000000,5.769650,4.457381,-1.47986
5.815,0,1,0.000000,5.774323,4.460152,-1.47895
5.816,0,1,0.000000,5.778965,4.462728,-1.47866
5.817,0,1,0.000000,5.783573,4.465149,-1.48419
5.818,0,1,0.000000,5.788182,4.467492,-1.47764
5.819,0,1,0.000000,5.792790,4.469771,-1.47675
5.820,0,1,0.000000,5.797549,4.472184,-1.47709
5.821,0,1,0.000000,5.802475,4.474702,-1.47838
5.822,0,1,0.000000,5.807401,4.477424,-1.47864
5.823,0,1,0.000000,5.812326,4.480309,-1.47958
5.824,0,1,0.000000,5.817850,4.483401,-1.47897
5.825,0,1,0.000000,5.824036,4.486657,-1.47847
5.826,0,1,0.000000,5.830223,4.489988,-1.47993
5.827,0,1,0.000000,5.836409,4.493379,-1.47808
5.828,0,1,0.000000,5.842300,4.496716,-1.47944
5.829,0,1,0.000000,5.847864,4.500010,-1.47576
5.830,0,1,0.000000,5.853428,4.503302,-1.47872
5.831,0,1,0.000000,5.858992,4.506589,-1.47728
5.832,0,1,0.000000,5.864769,4.509972,-1.47847
5.833,0,1,0.000000,5.870781,4.513431,-1.48014
5.834,0,1,0.000000,5.876794,4.517066,-1.47972
5.835,0,1,0.000000,5.882807,4.520844,-1.47766
5.836,0,1,0.000000,5.888700,4.524827,-1.47704
5.837,0,1,0.000000,5.894459,4.528973,-1.47870
5.838,0,1,0.000000,5.900218,4.533111,-1.47559
5.839,0,1,0.000000,5.905976,4.537244,-1.47908
5.840,0,1,0.000000,5.911392,4.541163,-1.47855
5.841,0,1,0.000000,5.916426,4.544912,-1.47539
5.842,0,1,0.000000,5.921459,4.548569,-1.47908
5.843,0,1,0.000000,5.926493,4.552152,-1.48118
5.844,0,1,0.000000,5.930968,4.555807,-1.47961
5.845,0,1,0.000000,5.934822,4.559519,-1.48104
5.846,0,1,0.000000,5.938676,4.563251,-1.47856
5.847,0,1,0.000000,5.942531,4.566997,-1.47905
5.848,0,1,0.000000,5.946568,4.570678,-1.47931
5.849,0,1,0.000000,5.950808,4.574307,-1.47993
5.850,0,1,0.000000,5.955048,4.577930,-1.47843
5.851,0,1,0.000000,5.959287,4.581549,-1.47817
5.852,0,1,0.000000,5.962743,4.585216,-1.47778
5.853,0,1,0.000000,5.965329,4.588923,-1.47833
5.854,0,1,0.000000,5.967915,4.592529,-1.47732
5.855,0,1,0.000000,5.970501,4.596056,-1.47950
5.856,0,1,0.000000,5.973257,4.599333,-1.47753
5.857,0,1,0.000000,5.976201,4.602410,-1.47644
5.858,0,1,0.000000,5.979146,4.605349,-1.47813
5.859,0,1,0.000000,5.982090,4.608177,-1.47781
5.860,0,1,0.000000,5.984512,4.610998,-1.47834
5.861,0,1,0.000000,5.986354,4.613815,-1.47988
5.862,0,1,0.000000,5.988197,4.616528,-1.47862
5.863,0,1,0.000000,5.990039,4.619158,-1.47865
5.864,0,1,0.000000,5.991956,4.621560,-1.47899
5.865,0,1,0.000000,5.993956,4.623779,-1.47855
5.866,0,1,0.000000,5.995955,4.625816,-1.47936
5.867,0,1,0.000000,5.997955,4.627708,-1.47996
5.868,0,1,1.838280,5.999769,4.629493,-1.47811
5.869,1,1,5.144539,6.001377,4.631193,-1.47972
5.870,1,1,6.613026,6.002985,4.632782,-1.47867
5.871,1,1,6.613938,6.004593,4.634281,-1.48095
5.872,1,1,6.614666,6.006338,4.635647,-1.48004
5.873,1,1,6.615247,6.008234,4.636907,-1.48033
5.874,1,1,6.615711,6.010130,4.638041,-1.47872
5.875,1,1,6.616082,6.012026,4.639074,-1.47903
5.876,1,1,6.616348,6.013399,4.640010,-1.48066
5.877,1,1,6.616530,6.014190,4.640869,-1.48184
5.878,1,1,6.616616,6.014982,4.641716,-1.47833
5.879,1,1,6.616624,6.015773,4.642553,-1.47913
5.880,1,1,6.616704,6.016188,4.643434,-1.48015
5.881,1,1,6.616840,6.016185,4.644348,-1.47896
5.882,1,1,6.616924,6.016182,4.644753,-1.47937
5.883,1,1,6.616966,6.016179,4.644753,-1.47883
5.884,1,1,6.617000,6.015595,4.644753,-1.47723
5.885,1,1,6.617027,6.014366,4.644753,-1.47710
5.886,1,1,6.617092,6.013137,4.644753,-1.47264
5.887,1,1,6.617186,6.011909,4.644753,-1.47155
5.888,1,1,6.617374,6.010348,4.644753,-1.47106
5.889,1,1,6.617637,6.008421,4.644753,-1.47239
5.890,1,1,6.618073,6.006494,4.644734,-1.46652
5.891,1,1,6.618647,6.004567,4.644701,-1.46218
5.892,1,1,6.619398,6.001563,4.644421,-1.45823
5.893,1,1,6.620290,5.997365,4.643944,-1.45246
5.894,1,1,6.621428,5.993166,4.643517,-1.44324
5.895,1,1,6.622763,5.988967,4.643128,-1.43671
5.896,1,1,6.624388,5.984035,4.642841,-1.43058
5.897,1,1,6.626245,5.978289,4.642637,-1.42192
5.898,1,1,6.628322,5.972543,4.642345,-1.41375
5.899,1,1,6.630572,5.966797,4.641985,-1.40765
5.900,1,1,6.632915,5.960748,4.641346,-1.39458
5.901,1,1,6.635334,5.954363,4.640484,-1.38203
5.902,1,1,6.637643,5.947978,4.639449,-1.37165
5.903,1,1,6.639864,5.941594,4.638276,-1.36064
5.904,1,1,6.641818,5.934046,4.637092,-1.35294
5.905,1,1,6.643556,5.925209,4.635900,-1.34064
5.906,1,1,6.645168,5.916372,4.634739,-1.32291
5.907,1,1,6.646679,5.907535,4.633605,-1.30666
5.908,1,1,6.648228,5.898075,4.632497,-1.29490
5.909,1,1,6.649807,5.887923,4.631410,-1.28099
5.910,1,1,6.650876,5.877772,4.630280,-1.26865
5.911,1,1,6.651537,5.867620,4.629116,-1.25587
5.912,1,1,6.651831,5.857664,4.627842,-1.23959
5.913,1,1,6.651831,5.847924,4.626480,-1.21755
5.914,1,1,6.651831,5.838183,4.625030,-1.19629
5.915,1,1,6.651831,5.828443,4.623511,-1.18278
5.916,1,1,6.651831,5.819215,4.621953,-1.16633
5.917,1,1,6.651831,5.810554,4.620367,-1.15023
5.918,1,1,6.651831,5.801893,4.618798,-1.13351
5.919,1,1,6.651831,5.793232,4.617245,-1.10736
5.920,1,1,6.651313,5.784840,4.615756,-1.08243
5.921,1,1,6.650383,5.776746,4.614319,-1.06473
5.922,1,1,6.649531,5.768653,4.612936,-1.04571
5.923,1,1,6.648741,5.760560,4.611596,-1.02681
5.924,1,1,6.647899,5.753096,4.610294,-1.01018
5.925,1,1,6.647016,5.746330,4.609022,-0.98862
5.926,1,1,6.645759,5.739564,4.607815,-0.95910
5.927,1,1,6.644203,5.732799,4.606661,-0.92915
5.928,1,1,6.642002,5.727231,4.605595,-0.90925
5.929,1,1,6.639287,5.722993,4.604599,-0.91133
5.930,1,1,6.636129,5.718756,4.603627,-0.88680
5.931,1,1,6.632618,5.714518,4.602674,-0.86803
5.932,1,1,6.628967,5.711293,4.602235,-0.84803
5.933,1,1,6.625202,5.709193,4.602207,-0.80627
5.934,1,1,6.621432,5.707092,4.602194,-0.78165
5.935,1,1,6.617657,5.704992,4.602194,-0.76134
5.936,1,1,6.613914,5.703538,4.602194,-0.73737
5.937,1,1,6.610197,5.702803,4.602194,-0.71556
5.938,1,1,6.606321,5.702068,4.602194,-0.69291
5.939,1,1,6.602318,5.701333,4.602194,-0.67032
5.940,1,1,6.597998,5.701987,4.602194,-0.62464
5.941,1,1,6.593425,5.704182,4.602194,-0.59872
5.942,1,1,6.588816,5.706377,4.602824,-0.57540
5.943,1,1,6.584177,5.708571,4.603958,-0.55220
5.944,1,1,6.579887,5.711913,4.605172,-0.53616
5.945,1,1,6.575874,5.716528,4.606448,-0.50496
5.946,1,1,6.572789,5.721142,4.607753,-0.48071
5.947,1,1,6.570444,5.725757,4.609081,-0.43176
5.948,1,1,6.569403,5.731308,4.610407,-0.40754
5.949,1,1,6.569403,5.737896,4.611732,-0.38149
5.950,1,1,6.569403,5.744485,4.613132,-0.35708
5.951,1,1,6.569403,5.751075,4.614593,-0.33170
5.952,1,1,6.569403,5.758015,4.616217,-0.30620
5.953,1,1,6.569403,5.765344,4.617971,-0.27400
5.954,1,1,6.569403,5.772673,4.619883,-0.22845
5.955,1,1,6.569403,5.780002,4.621920,-0.20456
5.956,1,1,6.570735,5.788104,4.624083,-0.17850
5.957,1,1,6.573129,5.797061,4.626346,-0.15332
5.958,1,1,6.575834,5.806020,4.628711,-0.12736
5.959,1,1,6.578789,5.814978,4.631157,-0.09788
5.960,1,1,6.581879,5.824586,4.633698,-0.06569
5.961,1,1,6.585077,5.834917,4.636314,-0.02072
5.962,1,1,6.588557,5.845248,4.639084,0.00243
5.963,1,1,6.592261,5.855578,4.641977,0.02319
5.964,1,1,6.596390,5.866348,4.645066,0.05345
5.965,1,1,6.600858,5.877605,4.648314,0.07979
5.966,1,1,6.605469,5.888862,4.651647,0.10541
5.967,1,1,6.610192,5.900119,4.655048,0.13177
5.968,1,1,6.614790,5.911725,4.658419,0.17957
5.969,1,1,6.619288,5.923716,4.661763,0.20996
5.970,1,1,6.624008,5.935708,4.665116,0.23041
5.971,1,1,6.628904,5.947700,4.668477,0.26180
5.972,1,1,6.634387,5.959960,4.671902,0.28393
5.973,1,1,6.640339,5.972516,4.675379,0.31064
5.974,1,1,6.646530,5.985072,4.678834,0.33174
5.975,1,1,6.652911,5.997629,4.682271,0.37773
5.976,1,1,6.659152,6.010592,4.685593,0.41158
5.977,1,1,6.665281,6.024009,4.688824,0.43549
5.978,1,1,6.671655,6.037425,4.692012,0.46018
5.979,1,1,6.678225,6.050841,4.695165,0.48735
5.980,1,1,6.685444,6.064154,4.698332,0.51124
5.981,1,1,6.693180,6.077352,4.701510,0.53513
5.982,1,1,6.701069,6.090549,4.704491,0.57067
5.983,1,1,6.709080,6.103747,4.707314,0.60726
5.984,1,1,6.716681,6.116748,4.708758,0.62891
5.985,1,1,6.723953,6.129530,4.709102,0.65180
5.986,1,1,6.731092,6.142313,4.709255,0.67582
5.987,1,1,6.738126,6.155095,4.709255,0.69637
5.988,1,1,6.745382,6.167968,4.709255,0.72116
5.989,1,1,6.752816,6.180943,4.709255,0.74548
5.990,1,1,6.760091,6.193917,4.709255,0.78423
5.991,1,1,6.767242,6.206892,4.709255,0.81038
5.992,1,1,6.773810,6.219713,4.709255,0.83139
5.993,1,1,6.779914,6.232366,4.709255,0.85173
5.994,1,1,6.785743,6.245018,4.708201,0.87358
5.995,1,1,6.791352,6.257671,4.706306,0.89656
5.996,1,1,6.797117,6.270029,4.704215,0.91430
5.997,1,1,6.803008,6.282060,4.701966,0.94745
5.998,1,1,6.809112,6.294091,3.394099,0.97342
5.999,1,1,6.815387,6.306122,1.043615,0.99335
6.000,1,0,6.821832,6.317420,0.000000,1.01612
6.001,1,0,6.828414,6.327905,0.000000,1.03313
6.002,1,0,6.835152,6.338390,0.000000,1.05110
6.003,1,0,6.842014,6.348875,0.000000,1.06922
6.004,1,0,6.849068,6.359055,0.000000,1.08680
6.005,1,0,6.856273,6.368897,0.000000,1.11382
6.006,1,0,6.863893,6.378740,0.000000,1.13743
6.007,1,0,6.871844,6.388583,0.000000,1.15449
6.008,1,0,6.880293,6.398314,0.000000,1.16959
6.009,1,0,6.889140,6.407923,0.000000,1.18661
6.010,1,0,6.897692,6.417532,0.000000,1.20062
6.011,1,0,6.906009,6.427141,0.000000,1.21539
6.012,1,0,6.913247,6.436047,0.000000,1.23989
6.013,1,0,6.919623,6.444173,0.000000,1.25999
6.014,1,0,6.925292,6.452300,0.000000,1.27296
6.015,1,0,6.930396,6.460426,0.000000,1.28651
6.016,1,0,6.935266,6.468338,0.000000,1.30145
6.017,1,0,6.939948,6.476014,0.000000,1.31022
6.018,1,0,6.942027,6.483690,0.000000,1.32250
6.019,1,0,6.942027,6.491365,0.000000,1.33645
6.020,1,0,6.942027,6.498747,0.000000,1.35187
6.021,1,0,6.942027,6.505804,0.000000,1.36665
6.022,1,0,6.942027,6.512860,0.000000,1.37603
6.023,1,0,6.942027,6.519916,0.000000,1.38622
6.024,1,0,6.942027,6.526793,0.000000,1.39762
6.025,1,0,6.942027,6.533473,0.000000,1.40396
6.026,1,0,6.940857,6.540152,0.000000,1.41319
6.027,1,0,6.938754,6.546832,0.000000,1.41964
6.028,1,0,6.935096,6.552466,0.000000,1.43407
6.029,1,0,6.930197,6.556942,0.000000,1.44160
6.030,1,0,6.925370,6.561419,0.000000,1.44808
6.031,1,0,6.920600,6.565895,0.000000,1.45309
6.032,1,0,6.916853,6.569985,0.000000,1.45721
6.033,1,0,6.913922,6.573646,0.000000,1.46180
6.034,1,0,6.911435,6.577308,0.000000,1.46784
6.035,1,0,6.909303,6.580969,0.000000,1.46973
6.036,1,0,6.906857,6.584507,0.000000,1.47103
6.037,1,0,6.904161,6.587910,0.000000,1.47505
6.038,1,0,6.901529,6.591312,0.000000,1.47582
6.039,1,0,6.898949,6.594715,0.000000,1.47728
6.040,1,0,6.896958,6.597345,0.000000,1.47913
6.041,1,0,6.895436,6.599119,0.000000,1.47916
6.042,1,0,6.894228,6.600893,0.000000,1.48180
6.043,1,0,6.893269,6.602667,0.000000,1.48163
6.044,1,0,6.892217,6.603732,0.000000,1.48314
6.045,1,0,6.891091,6.604009,0.000000,1.48287
6.046,1,0,6.889889,6.604287,0.000000,1.48405
6.047,1,0,6.888628,6.604564,0.000000,1.48445
6.048,1,0,6.887395,6.604380,0.000000,1.48510
6.049,1,0,6.886184,6.603682,0.000000,1.48672
6.050,1,0,6.884940,6.602984,0.000000,1.48176
6.051,1,0,6.883669,6.602287,0.000000,1.48346
6.052,1,0,6.882316,6.600844,0.000000,1.48383
6.053,1,0,6.880896,6.598576,0.000000,1.48546
6.054,1,0,6.879596,6.596306,0.000000,1.48414
6.055,1,0,6.878392,6.594038,0.000000,1.48210
6.056,1,0,6.877499,6.591509,0.000000,1.48446
6.057,1,0,6.876854,6.588692,0.000000,1.48339
6.058,1,0,6.876334,6.585875,0.000000,1.48436
6.059,1,0,6.875912,6.583058,0.000000,1.48148
6.060,1,0,6.875391,6.579561,0.000000,1.48305
6.061,1,0,6.874790,6.575308,0.000000,1.48381
6.062,1,0,6.874182,6.571056,0.000000,1.48351
6.063,1,0,6.873568,6.566803,0.000000,1.48356
6.064,1,0,6.873083,6.562483,0.000000,1.48242
6.065,1,0,6.872700,6.558088,0.000000,1.48013
6.066,1,0,6.872370,6.553694,0.000000,1.48329
6.067,1,0,6.872082,6.549299,0.000000,1.48397
6.068,1,0,6.871733,6.544495,0.000000,1.48127
6.069,1,0,6.871335,6.539237,0.000000,1.48280
6.070,1,0,6.870858,6.533979,0.000000,1.48264
6.071,1,0,6.870319,6.528721,0.000000,1.48366
6.072,1,0,6.869722,6.523425,0.000000,1.48373
6.073,1,0,6.869079,6.518086,0.000000,1.48484
6.074,1,0,6.868448,6.512747,0.000000,1.48328
6.075,1,0,6.867827,6.507409,0.000000,1.48335
6.076,1,0,6.867287,6.502165,0.000000,1.48324
6.077,1,0,6.866813,6.497026,0.000000,1.48320
6.078,1,0,6.866430,6.491888,0.000000,1.48477
6.079,1,0,6.866119,6.486750,0.000000,1.48447
6.080,1,0,6.865956,6.481151,0.000000,1.48470
6.081,1,0,6.865912,6.475041,0.000000,1.48380
6.082,1,0,6.865892,6.468931,0.000000,1.48367
6.083,1,0,6.865892,6.462821,0.000000,1.48163
6.084,1,0,6.865892,6.456933,0.000000,1.48488
6.085,1,0,6.865892,6.451291,0.000000,1.48409
6.086,1,0,6.865892,6.445648,0.000000,1.48511
6.087,1,0,6.865892,6.440006,0.000000,1.48392
6.088,1,0,6.865892,6.434315,0.000000,1.48380
6.089,1,0,6.865892,6.428572,0.000000,1.48340
6.090,1,0,6.866159,6.422828,0.000000,1.48486
6.091,1,0,6.866639,6.417084,0.000000,1.48500
6.092,1,0,6.867038,6.411392,0.000000,1.48516
6.093,1,0,6.867372,6.405757,0.000000,1.48375
6.094,1,0,6.867698,6.400123,0.000000,1.48417
6.095,1,0,6.868018,6.394488,0.000000,1.48417
6.096,1,0,6.868419,6.389007,0.000000,1.48514
6.097,1,0,6.868883,6.383696,0.000000,1.48300
6.098,1,0,6.869244,6.378385,0.000000,1.48417
6.099,1,0,6.869521,6.373074,0.000000,1.48448
6.100,1,0,6.869644,6.367858,0.000000,1.48345
6.101,1,0,6.869644,6.362750,0.000000,1.48431
6.102,1,0,6.869644,6.357641,0.000000,1.48358
6.103,1,0,6.869644,6.352532,0.000000,1.48306
6.104,1,0,6.869673,6.347861,0.000000,1.48504
6.105,1,0,6.869725,6.343674,0.000000,1.48629
6.106,1,0,6.869786,6.339487,0.000000,1.48396
6.107,1,0,6.869853,6.335299,0.000000,1.48447
6.108,1,0,6.869846,6.330855,0.000000,1.48476
6.109,1,0,6.869778,6.326125,0.000000,1.48449
6.110,1,0,6.869719,6.321394,0.000000,1.48583
6.111,1,0,6.869667,6.316664,0.000000,1.48185
6.112,1,0,6.869639,6.311903,0.000000,1.48232
6.113,1,0,6.869629,6.307109,0.000000,1.48411
6.114,1,0,6.869605,6.302314,0.000000,1.48438
6.115,1,0,6.869569,6.297520,0.000000,1.48517
6.116,1,0,6.869546,6.293131,0.000000,1.48362
6.117,1,0,6.869533,6.289193,0.000000,1.48345
6.118,1,0,6.869356,6.285254,0.000000,1.48424
6.119,1,0,6.869048,6.281315,0.000000,1.48857
6.120,1,0,6.868870,6.276942,0.000000,1.48005
6.121,1,0,6.868797,6.272087,0.000000,1.48528
6.122,1,0,6.868740,6.267232,0.000000,1.48421
6.123,1,0,6.868697,6.262377,0.000000,1.48386
6.124,1,0,6.868637,6.257579,0.000000,1.48529
6.125,1,0,6.868562,6.252845,0.000000,1.48110
6.126,1,0,6.868497,6.248111,0.000000,1.48389
6.127,1,0,6.868440,6.243377,0.000000,1.48447
6.128,1,0,6.868383,6.238079,0.000000,1.48345
6.129,1,0,6.868326,6.232156,0.000000,1.48388
6.130,1,0,6.868298,6.226232,0.000000,1.48453
6.131,1,0,6.868293,6.220309,0.000000,1.48323
6.132,1,0,6.868282,6.214683,0.000000,1.48406
