"Time","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 lFL swoff","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","36 CoMx (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","35 FRy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.447968,106.782158,92.783066,102.204582,-0.601267,14.656839,6.068696,16.859907,7.035726,15.555616,0,4.626499,4.394814,11.046100,7.022757,13.082174,7.857378,17.211992,7.940750,11.102555,8.371915,10.806784,9.086353,11.125605,8.885159,12.792577,10.467765,13.042927,10.517122,14.203506,0,0.00214,0.00064,0.00087,0.00076,0.00350,0.00096,0.00105,0.00059,-0.00012,0.10039,3.27686
1.598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.786194,106.600723,93.125938,102.631012,-0.527949,14.655997,6.068020,16.849083,7.037083,15.541795,0,4.626997,4.396047,11.029973,7.015967,13.099107,7.860397,17.195522,7.938583,11.092034,8.372310,10.798995,9.087280,11.115667,8.885059,12.781298,10.467192,13.042200,10.516325,14.202024,0,0.00212,0.00064,0.00087,0.00076,0.00341,0.00097,0.00113,0.00059,0.00017,0.10014,3.27670
1.599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.124420,106.419281,93.468811,103.057442,-0.454630,14.655156,6.067344,16.838259,7.038441,15.527973,0,4.627496,4.397279,11.013846,7.009178,13.116040,7.863416,17.179052,7.936418,11.081512,8.372705,10.791205,9.088207,11.105730,8.884960,12.770019,10.466619,13.041473,10.515529,14.200542,0,0.00209,0.00064,0.00081,0.00076,0.00347,0.00095,0.00113,0.00057,0.00015,0.10025,3.27698
1.600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.462639,106.237846,93.811676,103.483871,-0.381311,14.654314,6.066668,16.827435,7.039798,15.514152,0,4.627994,4.398511,10.997720,7.002388,13.132973,7.866435,17.162582,7.934251,11.070992,8.373099,10.783416,9.089133,11.095793,8.884860,12.758740,10.466045,13.040746,10.514731,14.199059,0,0.00209,0.00062,0.00081,0.00074,0.00372,0.00096,0.00114,0.00058,0.00000,0.10043,3.27736
1.601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.380089,106.166878,94.123634,103.918526,-0.298122,14.652641,6.066307,16.811888,7.044672,15.498251,0,4.628010,4.399600,10.989602,6.998678,13.148273,7.869398,17.149580,7.933431,11.061098,8.372561,10.773674,9.089114,11.083774,8.884575,12.748559,10.463399,13.040093,10.514400,14.198251,0,0.00196,0.00062,0.00082,0.00073,0.00378,0.00098,0.00114,0.00058,-0.00014,0.10031,3.27768
1.602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.197548,106.122154,94.428253,104.355133,-0.212587,14.650769,6.066020,16.795218,7.050381,15.481857,0,4.627911,4.400655,10.983389,6.995699,13.163187,7.872348,17.137402,7.932929,11.051353,8.371801,10.763469,9.088870,11.071260,8.884246,12.738638,10.460259,13.039459,10.514179,14.197601,0,0.00181,0.00062,0.00083,0.00074,0.00374,0.00101,0.00115,0.00057,-0.00014,0.10023,3.27798
1.603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.015007,106.077431,94.732864,104.791740,-0.127051,14.648898,6.065733,16.778549,7.056089,15.465464,0,4.627812,4.401710,10.977175,6.992720,13.178101,7.875298,17.125225,7.932428,11.041610,8.371042,10.753263,9.088625,11.058747,8.883917,12.728718,10.457120,13.038824,10.513959,14.196952,0,0.00167,0.00062,0.00084,0.00074,0.00381,0.00102,0.00117,0.00058,0.00000,0.10039,3.27792
1.604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.832474,106.032707,95.037476,105.228348,-0.041516,14.647027,6.065446,16.761881,7.061799,15.449070,0,4.627714,4.402764,10.970961,6.989741,13.193014,7.878248,17.113047,7.931927,11.031865,8.370283,10.743058,9.088381,11.046233,8.883588,12.718797,10.453980,13.038190,10.513738,14.196303,0,0.00154,0.00063,0.00083,0.00072,0.00383,0.00102,0.00117,0.00057,0.00015,0.10049,3.27777
1.605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.637596,106.157288,95.260857,105.578056,0.037758,14.645840,6.065655,16.753649,7.062142,15.438822,0,4.627457,4.403510,10.960849,6.986317,13.209472,7.878444,17.101707,7.936107,11.025749,8.372357,10.734871,9.088621,11.037985,8.883203,12.710680,10.452360,13.038261,10.514366,14.197141,0,0.00148,0.00062,0.00081,0.00071,0.00373,0.00102,0.00120,0.00057,0.00000,0.10024,3.27744
1.606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.439789,106.322105,95.464935,105.907112,0.115545,14.644816,6.065982,16.747419,7.061210,15.430035,0,4.627162,4.404181,10.949810,6.982788,13.226296,7.877985,17.090569,7.941401,11.020494,8.375106,10.727163,9.088977,11.030750,8.882805,12.702992,10.451101,13.038502,10.515196,14.198331,0,0.00148,0.00063,0.00081,0.00070,0.00372,0.00104,0.00121,0.00058,-0.00012,0.10019,3.27705
1.607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.241982,106.486923,95.669006,106.236176,0.193331,14.643792,6.066308,16.741192,7.060278,15.421247,0,4.626867,4.404853,10.938772,6.979259,13.243121,7.877526,17.079430,7.946693,11.015241,8.377854,10.719456,9.089333,11.023515,8.882406,12.695304,10.449842,13.038742,10.516026,14.199521,0,0.00148,0.00064,0.00083,0.00072,0.00405,0.00108,0.00123,0.00058,0.00020,0.10039,3.27655
1.608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.044174,106.651741,95.873085,106.565231,0.271118,14.642768,6.066635,16.734964,7.059347,15.412460,0,4.626573,4.405525,10.927733,6.975730,13.259946,7.877068,17.068289,7.951987,11.009987,8.380603,10.711748,9.089688,11.016280,8.882008,12.687616,10.448583,13.038982,10.516856,14.200711,0,0.00181,0.00061,0.00085,0.00073,0.00376,0.00106,0.00114,0.00060,0.00031,0.10038,3.27602
1.609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.651062,107.111198,95.992180,106.755074,0.335843,14.642460,6.067081,16.716307,7.059464,15.409925,0,4.626053,4.405656,10.915524,6.973291,13.268289,7.875335,17.057222,7.955382,10.997688,8.383989,10.701857,9.089602,11.008408,8.881019,12.682079,10.446081,13.038641,10.516472,14.200776,0,0.00205,0.00060,0.00086,0.00075,0.00353,0.00103,0.00114,0.00061,0.00015,0.10006,3.27597
1.610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.211533,107.640671,96.091080,106.911835,0.397464,14.642322,6.067556,16.694696,7.059830,15.408875,0,4.625481,4.405659,10.903036,6.971110,13.274615,7.873300,17.046173,7.958327,10.983716,8.387528,10.691446,9.089411,11.000384,8.879889,12.677054,10.443284,13.038162,10.515800,14.200572,0,0.00208,0.00060,0.00089,0.00074,0.00356,0.00103,0.00122,0.00060,0.00027,0.10016,3.27605
1.611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.772011,108.170143,96.189980,107.068604,0.459085,14.642183,6.068031,16.673086,7.060195,15.407825,0,4.624908,4.405663,10.890548,6.968929,13.280943,7.871265,17.035124,7.961272,10.969744,8.391068,10.681037,9.089219,10.992361,8.878760,12.672029,10.440486,13.037683,10.515127,14.200369,0,0.00220,0.00059,0.00092,0.00077,0.00380,0.00104,0.00118,0.00060,0.00002,0.10034,3.27631
1.612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.332481,108.699608,96.288879,107.225365,0.520706,14.642045,6.068506,16.651474,7.060562,15.406774,0,4.624336,4.405666,10.878059,6.966748,13.287270,7.869230,17.024075,7.964217,10.955771,8.394607,10.670627,9.089028,10.984338,8.877630,12.667005,10.437689,13.037205,10.514454,14.200166,0,0.00228,0.00059,0.00091,0.00081,0.00359,0.00106,0.00119,0.00061,0.00029,0.10016,3.27661
1.613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.631699,109.387474,96.368767,107.341339,0.561825,14.641016,6.069288,16.638157,7.059529,15.403359,0,4.624009,4.405600,10.871273,6.974445,13.300414,7.867221,17.006598,7.964663,10.948215,8.397773,10.660083,9.087354,10.981164,8.877011,12.664855,10.436155,13.035587,10.514085,14.198333,0,0.00228,0.00060,0.00092,0.00080,0.00342,0.00106,0.00119,0.00062,0.00029,0.09996,3.27728
1.614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.868835,110.112976,96.444130,107.447624,0.598072,14.639775,6.070143,16.626808,7.058165,15.399384,0,4.623740,4.405517,10.865842,6.984489,13.315179,7.865218,16.987591,7.964513,10.942184,8.400850,10.649508,9.085327,10.979142,8.876513,12.663389,10.434922,13.033699,10.513786,14.196113,0,0.00219,0.00060,0.00093,0.00077,0.00343,0.00105,0.00120,0.00062,0.00000,0.10019,3.27805
1.615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.105972,110.838470,96.519493,107.553909,0.634319,14.638535,6.070999,16.615459,7.056801,15.395408,0,4.623472,4.405435,10.860411,6.994534,13.329944,7.863214,16.968586,7.964365,10.936153,8.403928,10.638932,9.083301,10.977120,8.876015,12.661922,10.433689,13.031811,10.513489,14.193893,0,0.00204,0.00061,0.00093,0.00075,0.00357,0.00100,0.00120,0.00063,0.00015,0.10023,3.27795
1.616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.343109,111.563972,96.594856,107.660194,0.670567,14.637295,6.071854,16.604111,7.055437,15.391431,0,4.623203,4.405352,10.854980,7.004578,13.344708,7.861211,16.949579,7.964216,10.930121,8.407005,10.628357,9.081274,10.975099,8.875516,12.660457,10.432455,13.029922,10.513191,14.191673,0,0.00203,0.00061,0.00096,0.00081,0.00311,0.00095,0.00117,0.00065,0.00026,0.09991,3.27765
1.617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.539452,112.010025,96.674187,107.811592,0.693481,14.638633,6.072477,16.591602,7.053751,15.378999,0,4.623107,4.405236,10.847251,7.009276,13.363450,7.860274,16.940269,7.966884,10.921091,8.410211,10.619158,9.080920,10.973877,8.875810,12.658744,10.432062,13.030184,10.514362,14.192821,0,0.00204,0.00060,0.00096,0.00076,0.00308,0.00093,0.00125,0.00065,0.00002,0.10001,3.27747
1.618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.726089,112.389664,96.754456,107.973701,0.713228,14.640583,6.073044,16.578817,7.051990,15.364556,0,4.623052,4.405112,10.838977,7.012703,13.383137,7.859592,16.933264,7.970222,10.911348,8.413445,10.610285,9.080965,10.972846,8.876291,12.656972,10.431868,13.030956,10.515882,14.194767,0,0.00201,0.00061,0.00095,0.00078,0.00308,0.00091,0.00117,0.00064,0.00003,0.10020,3.27731
1.619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.912735,112.769310,96.834724,108.135818,0.732974,14.642534,6.073612,16.566034,7.050229,15.350114,0,4.622997,4.404989,10.830702,7.016131,13.402823,7.858909,16.926258,7.973560,10.901606,8.416680,10.601412,9.081009,10.971814,8.876773,12.655200,10.431674,13.031728,10.517402,14.196714,0,0.00206,0.00061,0.00094,0.00076,0.00295,0.00091,0.00116,0.00063,0.00003,0.09993,3.27722
1.620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.099380,113.148956,96.914993,108.297928,0.752721,14.644485,6.074179,16.553249,7.048467,15.335672,0,4.622942,4.404865,10.822428,7.019559,13.422510,7.858227,16.919250,7.976899,10.891863,8.419916,10.592539,9.081053,10.970783,8.877254,12.653429,10.431479,13.032500,10.518922,14.198662,0,0.00226,0.00060,0.00088,0.00078,0.00266,0.00092,0.00117,0.00063,0.00014,0.09964,3.27715
1.621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113.389938,113.460266,96.984955,108.438286,0.761453,14.645379,6.075014,16.543438,7.051970,15.324327,0,4.622281,4.404761,10.819172,7.016218,13.430916,7.859435,16.906677,7.978660,10.893500,8.420198,10.586625,9.081880,10.968564,8.877810,12.652575,10.431344,13.033432,10.520653,14.200722,0,0.00231,0.00060,0.00086,0.00078,0.00253,0.00092,0.00116,0.00062,0.00029,0.09973,3.27707
1.622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112.705193,113.755333,97.052467,108.573471,0.767567,14.646023,6.075913,16.534332,7.056723,15.313719,0,4.621476,4.404661,10.817110,7.011270,13.436641,7.861091,16.892778,7.980047,10.897841,8.419779,10.581415,9.082893,10.966063,8.878384,12.651937,10.431223,13.034401,10.522433,14.202807,0,0.00220,0.00062,0.00086,0.00076,0.00252,0.00089,0.00115,0.00066,0.00014,0.09977,3.27699
1.623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112.020439,114.050407,97.119987,108.708649,0.773681,14.646667,6.076811,16.525227,7.061475,15.303110,0,4.620671,4.404562,10.815047,7.006320,13.442366,7.862748,16.878881,7.981434,10.902182,8.419359,10.576204,9.083906,10.963563,8.878957,12.651301,10.431102,13.035371,10.524214,14.204894,0,0.00212,0.00061,0.00091,0.00078,0.00243,0.00087,0.00114,0.00067,0.00000,0.09957,3.27728
1.624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.335693,114.345474,97.187500,108.843834,0.779796,14.647309,6.077710,16.516123,7.066228,15.292501,0,4.619866,4.404462,10.812984,7.001372,13.448090,7.864405,16.864983,7.982821,10.906523,8.418940,10.570993,9.084919,10.961062,8.879531,12.650664,10.430980,13.036341,10.525994,14.206981,0,0.00215,0.00063,0.00091,0.00078,0.00241,0.00089,0.00128,0.00067,-0.00014,0.09944,3.27766
1.625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.186821,114.936974,97.244278,108.944656,0.776844,14.647358,6.078520,16.507946,7.066463,15.283116,0,4.619420,4.404659,10.804238,6.995560,13.456175,7.865788,16.853451,7.985884,10.900975,8.420372,10.565880,9.085278,10.961581,8.880079,12.651550,10.430910,13.039015,10.527143,14.209855,0,0.00233,0.00063,0.00091,0.00078,0.00236,0.00092,0.00153,0.00067,0.00002,0.09947,3.27750
1.626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.165291,115.598915,97.298515,109.037323,0.771738,14.647264,6.079308,16.499992,7.065625,15.274021,0,4.619059,4.404926,10.793903,6.989542,13.464820,7.867105,16.842480,7.989345,10.893078,8.422243,10.560788,9.085482,10.962818,8.880621,12.652799,10.430852,13.042094,10.528140,14.212917,0,0.00256,0.00063,0.00090,0.00077,0.00233,0.00091,0.00167,0.00066,0.00003,0.09951,3.27719
1.627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.143753,116.260857,97.352745,109.129982,0.766632,14.647172,6.080096,16.492039,7.064786,15.264927,0,4.618698,4.405193,10.783568,6.983526,13.473465,7.868423,16.831511,7.992806,10.885181,8.424115,10.555697,9.085685,10.964054,8.881164,12.654047,10.430794,13.045175,10.529137,14.215980,0,0.00259,0.00062,0.00091,0.00078,0.00198,0.00089,0.00167,0.00066,0.00002,0.09933,3.27725
1.628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.122223,116.922798,97.406975,109.222641,0.761526,14.647079,6.080885,16.484085,7.063948,15.255832,0,4.618337,4.405460,10.773233,6.977509,13.482110,7.869741,16.820539,7.996267,10.877284,8.425986,10.550607,9.085888,10.965290,8.881706,12.655295,10.430737,13.048254,10.530134,14.219042,0,0.00226,0.00062,0.00087,0.00076,0.00190,0.00090,0.00175,0.00067,0.00015,0.09929,3.27740
1.629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.130554,117.713905,97.418137,109.313843,0.753600,14.648027,6.081778,16.474489,7.069253,15.243193,0,4.618017,4.404915,10.768966,6.979428,13.483832,7.871212,16.811411,8.000994,10.865510,8.435556,10.546047,9.085543,10.966413,8.881978,12.657430,10.431034,13.050784,10.531665,14.221036,0,0.00215,0.00062,0.00088,0.00073,0.00188,0.00093,0.00206,0.00067,0.00012,0.09952,3.27725
1.630,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.145988,118.535713,97.419060,109.404701,0.745005,14.649224,6.082695,16.464502,7.076019,15.229712,0,4.617706,4.404178,10.766141,6.983234,13.483911,7.872720,16.802717,8.006021,10.852815,8.446956,10.541615,9.085067,10.967507,8.882185,12.659774,10.431417,13.053184,10.533322,14.222776,0,0.00236,0.00062,0.00084,0.00072,0.00180,0.00092,0.00207,0.00066,0.00015,0.09957,3.27702
1.631,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,111.161415,119.357513,97.419983,109.495560,0.736409,14.650422,6.083612,16.454517,7.082785,15.216231,0,4.617396,4.403440,10.763315,6.987040,13.483989,7.874227,16.794025,8.011048,10.840119,8.458356,10.537182,9.084591,10.968602,8.882393,12.662119,10.431800,13.055584,10.534980,14.224517,0,0.00229,0.00060,0.00080,0.00070,0.00128,0.00092,0.00212,0.00066,0.00014,0.09936,3.27734
1.632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.176849,120.179321,97.420914,109.586418,0.727814,14.651619,6.084530,16.444530,7.089551,15.202750,0,4.617086,4.402703,10.760490,6.990845,13.484066,7.875735,16.785334,8.016076,10.827424,8.469755,10.532749,9.084115,10.969698,8.882600,12.664464,10.432182,13.057983,10.536636,14.226257,0,0.00224,0.00063,0.00078,0.00068,0.00101,0.00089,0.00210,0.00064,0.00029,0.09944,3.27780
1.633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.149818,120.792603,97.355728,109.656837,0.705637,14.650132,6.085098,16.430708,7.088644,15.197649,0,4.617110,4.402056,10.749669,6.993054,13.476419,7.871989,16.775599,8.021330,10.816250,8.476590,10.527857,9.084271,10.972756,8.882801,12.667419,10.432250,13.060420,10.539337,14.229675,0,0.00241,0.00062,0.00076,0.00066,0.00102,0.00087,0.00210,0.00064,0.00014,0.09971,3.27759
1.634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.112709,121.356339,97.274841,109.722389,0.680233,14.648008,6.085584,16.415976,7.085914,15.194540,0,4.617214,4.401430,10.736948,6.994884,13.466937,7.866996,16.765614,8.026638,10.805437,8.482341,10.522855,9.084579,10.976281,8.882999,12.670521,10.432242,13.062864,10.542286,14.233492,0,0.00251,0.00063,0.00074,0.00066,0.00099,0.00087,0.00210,0.00064,0.00002,0.09958,3.27721
1.635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.075592,121.920067,97.193947,109.787941,0.654829,14.645885,6.086069,16.401241,7.083183,15.191430,0,4.617318,4.400803,10.724227,6.996714,13.457454,7.862002,16.755630,8.031946,10.794624,8.488091,10.517853,9.084887,10.979807,8.883199,12.673621,10.432235,13.065310,10.545235,14.237309,0,0.00246,0.00061,0.00076,0.00068,0.00069,0.00087,0.00215,0.00067,0.00015,0.09940,3.27737
1.636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.038475,122.483803,97.113060,109.853493,0.629425,14.643761,6.086555,16.386507,7.080452,15.188320,0,4.617422,4.400177,10.711506,6.998543,13.447971,7.857008,16.745647,8.037253,10.783812,8.493841,10.512851,9.085194,10.983332,8.883398,12.676723,10.432227,13.067755,10.548182,14.241125,0,0.00243,0.00062,0.00073,0.00067,0.00056,0.00082,0.00239,0.00090,-0.00002,0.09962,3.27768
1.637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.068306,123.277771,96.983772,109.824501,0.595844,14.644973,6.087192,16.378561,7.076182,15.177420,0,4.617080,4.402405,10.704212,7.004265,13.446711,7.854022,16.730682,8.040466,10.774996,8.497124,10.509702,9.086177,10.986274,8.883244,12.682999,10.432479,13.071546,10.550846,14.243311,0,0.00242,0.00062,0.00072,0.00066,0.00055,0.00081,0.00263,0.00095,0.00015,0.09977,3.27817
1.638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.114044,124.126450,96.842987,109.773048,0.560319,14.646977,6.087865,16.372229,7.071545,15.164667,0,4.616632,4.405311,10.698208,7.010911,13.447404,7.851511,16.714535,8.043180,10.766655,8.499820,10.506994,9.087320,10.989077,8.883006,12.690029,10.432793,13.075658,10.553441,14.245110,0,0.00240,0.00061,0.00073,0.00067,0.00055,0.00081,0.00264,0.00107,0.00014,0.09949,3.27870
1.639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.159790,124.975128,96.702209,109.721588,0.524795,14.648982,6.088539,16.365894,7.066908,15.151915,0,4.616184,4.408216,10.692204,7.017558,13.448096,7.849001,16.698387,8.045895,10.758314,8.502516,10.504286,9.088464,10.991879,8.882768,12.697060,10.433107,13.079769,10.556036,14.246909,0,0.00256,0.00061,0.00074,0.00073,0.00056,0.00082,0.00279,0.00112,0.00015,0.09960,3.27820
1.640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.205528,125.823799,96.561424,109.670135,0.489271,14.650987,6.089212,16.359562,7.062271,15.139162,0,4.615736,4.411122,10.686200,7.024205,13.448790,7.846492,16.682240,8.048610,10.749973,8.505211,10.501577,9.089607,10.994683,8.882530,12.704090,10.433421,13.083880,10.558631,14.248708,0,0.00247,0.00062,0.00074,0.00077,0.00056,0.00078,0.00315,0.00139,-0.00014,0.09994,3.27744
1.641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.220230,126.994225,96.347198,109.414238,0.436601,14.653453,6.089893,16.342817,7.060766,15.128301,0,4.615516,4.414095,10.676362,7.025455,13.441231,7.848868,16.670897,8.052016,10.740877,8.512383,10.501026,9.087140,11.004152,8.882866,12.716551,10.433730,13.089226,10.562214,14.254727,0,0.00248,0.00067,0.00076,0.00084,0.00055,0.00078,0.00320,0.00163,0.00002,0.09987,3.27753
1.642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.227554,128.241089,96.115517,109.109756,0.379857,14.656029,6.090577,16.323601,7.060006,15.117888,0,4.615351,4.417086,10.665613,7.025423,13.431711,7.852406,16.660696,8.055588,10.731602,8.520618,10.500987,9.083815,11.015205,8.883338,12.730302,10.434039,13.094864,10.566032,14.261750,0,0.00243,0.00066,0.00075,0.00092,0.00056,0.00077,0.00326,0.00162,0.00014,0.09966,3.27783
1.643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.234879,129.487976,95.883835,108.805275,0.323114,14.658605,6.091259,16.304384,7.059246,15.107476,0,4.615185,4.420075,10.654864,7.025390,13.422192,7.855943,16.650496,8.059158,10.722326,8.528854,10.500949,9.080490,11.026258,8.883810,12.744053,10.434347,13.100502,10.569851,14.268773,0,0.00242,0.00067,0.00069,0.00099,0.00057,0.00077,0.00329,0.00166,0.00014,0.09995,3.27722
1.644,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,111.242203,130.734848,95.652153,108.500793,0.266370,14.661180,6.091942,16.285168,7.058486,15.097064,0,4.615020,4.423065,10.644115,7.025358,13.412672,7.859481,16.640295,8.062730,10.713050,8.537090,10.500910,9.077165,11.037312,8.884282,12.757804,10.434656,13.106140,10.573669,14.275796,0,0.00240,0.00069,0.00068,0.00111,0.00057,0.00075,0.00331,0.00171,0.00031,0.10005,3.27638
1.645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.832962,131.741058,95.257317,108.011749,0.199964,14.661244,6.092096,16.275263,7.055015,15.089245,0,4.614375,4.426130,10.637607,7.032652,13.408124,7.860455,16.625256,8.070656,10.703866,8.544778,10.503016,9.076967,11.052373,8.886734,12.774118,10.438313,13.112083,10.576342,14.280828,0,0.00232,0.00074,0.00068,0.00126,0.00057,0.00073,0.00327,0.00192,0.00002,0.09976,3.27609
1.646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112.562363,132.690094,94.823715,107.478859,0.131263,14.660713,6.092125,16.267569,7.050900,15.082042,0,4.613617,4.429213,10.632106,7.041687,13.404757,7.860819,16.609068,8.079616,10.694704,8.552336,10.505630,9.077512,11.068387,8.889655,12.791042,10.442765,13.118100,10.578740,14.285387,0,0.00208,0.00085,0.00067,0.00134,0.00055,0.00072,0.00344,0.00220,0.00014,0.09981,3.27594
1.647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113.291771,133.639130,94.390106,106.945961,0.062561,14.660181,6.092154,16.259876,7.046785,15.074838,0,4.612859,4.432296,10.626605,7.050722,13.401390,7.861183,16.592880,8.088576,10.685541,8.559894,10.508246,9.078056,11.084402,8.892577,12.807966,10.447218,13.124116,10.581140,14.289946,0,0.00203,0.00087,0.00064,0.00151,0.00053,0.00069,0.00363,0.00230,-0.00009,0.10001,3.27670
1.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.021172,134.588165,93.956497,106.413071,-0.006141,14.659649,6.092182,16.252182,7.042670,15.067635,0,4.612100,4.435379,10.621104,7.059757,13.398024,7.861547,16.576693,8.097536,10.676379,8.567451,10.510861,9.078601,11.100416,8.895499,12.824890,10.451671,13.130133,10.583539,14.294504,0,0.00203,0.00141,0.00064,0.00162,0.00052,0.00068,0.00372,0.00230,-0.00014,0.09998,3.27769
1.649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.587334,135.465500,93.412872,105.785660,-0.081481,14.660334,6.092006,16.246092,7.039236,15.076723,0,4.611873,4.438333,10.620440,7.064641,13.387817,7.860417,16.563540,8.106043,10.668078,8.580620,10.519373,9.083035,11.117906,8.897480,12.843199,10.457269,13.137037,10.586002,14.297471,0,0.00196,0.00152,0.00074,0.00165,0.00053,0.00065,0.00398,0.00288,0.00015,0.09980,3.27789
1.650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.352325,136.325806,92.843094,105.135788,-0.158398,14.661307,6.091780,16.240381,7.035964,15.089682,0,4.611772,4.441256,10.620923,7.068538,13.375986,7.858931,16.551109,8.114443,10.659984,8.595120,10.529285,9.088394,11.135746,8.899238,12.861836,10.463139,13.144153,10.588481,14.300059,0,0.00167,0.00154,0.00126,0.00171,0.00052,0.00065,0.00395,0.00313,0.00002,0.09988,3.27789
1.651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.117317,137.186096,92.273323,104.485924,-0.235316,14.662282,6.091555,16.234673,7.032691,15.102641,0,4.611670,4.444180,10.621407,7.072434,13.364155,7.857444,16.538679,8.122842,10.651889,8.609621,10.539198,9.093753,11.153586,8.900994,12.880474,10.469009,13.151268,10.590959,14.302648,0,0.00162,0.00155,0.00152,0.00173,0.00051,0.00064,0.00386,0.00314,0.00000,0.10001,3.27777
1.652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.882309,138.046402,91.703552,103.836052,-0.312233,14.663256,6.091329,16.228962,7.029419,15.115600,0,4.611569,4.447103,10.621890,7.076332,13.352324,7.855958,16.526247,8.131242,10.643794,8.624123,10.549110,9.099112,11.171426,8.902752,12.899113,10.474879,13.158383,10.593437,14.305236,0,0.00157,0.00154,0.00158,0.00174,0.00053,0.00064,0.00386,0.00314,0.00029,0.09991,3.27762
