"Time","60 right DS","59 left DS","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v3 L COP","v2 R COP","3 Platform"
2.849,0,0,0.222358,5.250610,5.253991,0.000000,0.000000,0.00015
2.850,0,0,0.185164,5.250821,5.251416,0.000000,0.000000,0.00015
2.851,0,0,0.136645,5.251018,5.248836,0.000000,0.000000,0.00016
2.852,0,0,0.081359,5.251208,5.246252,0.000000,0.000000,0.00015
2.853,0,0,0.026074,5.251398,5.243669,0.000000,0.000000,-0.00014
2.854,0,0,-0.029212,5.251587,5.241085,0.000000,0.000000,0.00000
2.855,0,0,-0.093053,5.251656,5.238567,0.000000,0.000000,-0.00013
2.856,0,0,-0.162006,5.251651,5.236088,0.000000,0.000000,0.00016
2.857,0,0,-0.230959,5.251646,5.233609,0.000000,0.000000,0.00015
2.858,0,0,-0.299911,5.251642,5.231130,0.000000,0.000000,0.00002
2.859,0,0,-0.374584,5.251300,5.228731,0.000000,0.000000,-0.00010
2.860,0,0,-0.452673,5.250758,5.226378,0.000000,0.000000,0.00028
2.861,0,0,-0.530763,5.250215,5.224026,0.000000,0.000000,-0.00026
2.862,0,0,-0.608852,5.249672,5.221674,0.000000,0.000000,-0.00012
2.863,0,0,-0.680232,5.248878,5.219315,0.000000,0.000000,0.00015
2.864,0,0,-0.747602,5.247934,5.216951,0.000000,0.000000,0.00015
2.865,0,0,-0.814973,5.246990,5.214587,0.000000,0.000000,0.00032
2.866,0,0,-0.882344,5.246046,5.212224,0.000000,0.000000,0.00014
2.867,0,0,-0.932681,5.245087,5.209828,0.000000,0.000000,-0.00012
2.868,0,0,-0.972842,5.244118,5.207413,0.000000,0.000000,0.00015
2.869,0,0,-1.013003,5.243150,5.204999,0.000000,0.000000,0.00014
2.870,0,0,-1.053164,5.242182,5.202584,0.000000,0.000000,-0.00001
2.871,0,0,-1.079406,5.240918,5.200177,0.000000,0.000000,0.00027
2.872,0,0,-1.097333,5.239478,5.197774,0.000000,0.000000,0.00029
2.873,0,0,-1.115259,5.238038,5.195371,0.000000,0.000000,0.00012
2.874,0,0,-1.133185,5.236597,5.192968,0.000000,0.000000,-0.00014
2.875,0,0,-1.139608,5.235318,5.190725,0.000000,0.000000,-0.00014
2.876,0,0,-1.139158,5.234135,5.188579,0.000000,0.000000,0.00015
2.877,0,0,-1.138709,5.232953,5.186431,0.000000,0.000000,0.00014
2.878,0,0,-1.138259,5.231770,5.184284,0.000000,0.000000,0.00015
2.879,0,0,-1.143540,5.230829,5.182420,0.000000,0.000000,0.00015
2.880,0,0,-1.152245,5.230033,5.180726,0.000000,0.000000,-0.00014
2.881,0,0,-1.160950,5.229237,5.179031,0.000000,0.000000,0.00001
2.882,0,0,-1.169654,5.228441,5.177337,0.000000,0.000000,0.00016
2.883,0,0,-1.180270,5.227306,5.176050,0.000000,0.000000,0.00015
2.884,0,0,-1.192027,5.225970,5.175005,0.000000,0.000000,0.00032
2.885,0,0,-1.203784,5.224633,5.173962,0.000000,0.000000,0.00001
2.886,0,0,-1.215541,5.223296,5.172918,0.000000,0.000000,0.00014
2.887,0,0,-1.227506,5.222046,5.172292,0.000000,0.000000,0.00000
2.888,0,0,-1.239596,5.220848,5.171916,0.000000,0.000000,0.00016
2.889,0,0,-1.251686,5.219649,5.171539,0.000000,0.000000,0.00013
2.890,0,0,-1.263776,5.218451,5.171163,0.000000,0.000000,0.00014
2.891,0,0,-1.267293,5.217080,5.171096,0.000000,0.000000,0.00015
2.892,0,0,-1.265689,5.215606,5.171213,0.000000,0.000000,-0.00015
2.893,0,0,-1.264084,5.214132,5.171329,0.000000,0.000000,0.00001
2.894,0,0,-1.262480,5.212658,5.171446,0.000000,0.000000,0.00001
2.895,0,0,-1.238659,5.211286,5.171798,0.000000,0.000000,0.00015
2.896,0,0,-1.201565,5.209975,5.172289,0.000000,0.000000,0.00001
2.897,0,0,-1.164471,5.208664,5.172781,2.143532,0.000000,0.00000
2.898,0,1,-1.127377,5.207353,5.173273,5.171120,0.000000,0.00002
2.899,0,1,-1.075117,5.206167,5.173903,6.052483,0.000000,0.00015
2.900,0,1,-1.013797,5.205057,5.174614,6.048680,0.000000,-0.00012
2.901,0,1,-0.952476,5.203946,5.175326,6.044167,0.000000,0.00014
2.902,0,1,-0.891155,5.202835,5.176038,6.039361,0.000000,-0.00001
2.903,0,1,-0.817294,5.201899,5.176905,6.035264,0.000000,0.00015
2.904,0,1,-0.735941,5.201066,5.177864,6.031460,0.000000,0.00045
2.905,0,1,-0.654588,5.200234,5.178823,6.029252,0.000000,0.00015
2.906,0,1,-0.573236,5.199401,5.179782,6.027702,0.000000,0.00026
2.907,0,1,-0.495387,5.198911,5.180984,6.027970,0.000000,-0.00001
2.908,0,1,-0.419632,5.198626,5.182332,6.028987,0.000000,0.00000
2.909,0,1,-0.343877,5.198340,5.183679,6.029710,0.000000,0.00001
2.910,0,1,-0.268122,5.198055,5.185027,6.030312,0.000000,0.00000
2.911,0,1,-0.206230,5.197997,5.186621,6.028646,0.000000,0.00014
2.912,0,1,-0.152621,5.198074,5.188363,6.026045,0.000000,0.00027
2.913,0,1,-0.099011,5.198153,5.190104,6.022818,0.000000,0.00014
2.914,0,1,-0.045402,5.198230,5.191846,6.019332,0.000000,0.00013
2.915,0,1,-0.003536,5.198395,5.193805,6.017179,0.000000,0.00015
2.916,0,1,0.031312,5.198612,5.195894,6.015574,0.000000,-0.00001
2.917,0,1,0.066161,5.198829,5.197983,6.014074,0.000000,-0.00013
2.918,0,1,0.101010,5.199046,5.200071,6.012617,0.000000,-0.00027
2.919,0,1,0.129758,5.199182,5.202231,6.009750,0.000000,-0.00014
2.920,0,1,0.154862,5.199269,5.204432,6.006302,0.000000,0.00001
2.921,0,1,0.179965,5.199356,5.206635,6.002720,0.000000,-0.00027
2.922,0,1,0.205069,5.199443,5.208836,5.999083,0.000000,0.00000
2.923,0,1,0.234269,5.199502,5.210989,5.996948,0.000000,0.00001
2.924,0,1,0.265916,5.199542,5.213112,5.995434,0.000000,0.00001
2.925,0,1,0.297564,5.199583,5.215235,5.995147,0.000000,0.00014
2.926,0,1,0.329212,5.199623,5.217358,5.995366,0.000000,0.00014
2.927,0,1,0.366232,5.199954,5.219317,5.996035,0.000000,0.00014
2.928,0,1,0.406463,5.200459,5.221178,5.996890,0.000000,0.00001
2.929,0,1,0.446694,5.200963,5.223038,5.997612,0.000000,0.00015
2.930,0,1,0.486924,5.201468,5.224899,5.998281,0.000000,0.00018
2.931,0,1,0.527537,5.202076,5.226531,5.998465,0.000000,0.00000
2.932,0,1,0.568379,5.202745,5.228026,5.998447,0.000000,-0.00013
2.933,0,1,0.609221,5.203414,5.229521,5.998366,0.000000,0.00000
2.934,0,1,0.650062,5.204082,5.231017,5.998259,0.000000,0.00013
2.935,0,1,0.687948,5.204788,5.232297,5.998460,0.000000,-0.00014
2.936,0,1,0.724069,5.205515,5.233449,5.998787,0.000000,-0.00013
2.937,0,1,0.760189,5.206243,5.234601,5.998559,0.000000,0.00000
2.938,0,1,0.796309,5.206970,5.235754,5.998100,0.000000,0.00015
2.939,0,1,0.820390,5.207793,5.236717,5.996272,0.000000,0.00000
2.940,0,1,0.837278,5.208673,5.237566,5.993880,0.000000,0.00000
2.941,0,1,0.854166,5.209552,5.238416,5.991117,0.000000,0.00014
2.942,0,1,0.871054,5.210431,5.239266,5.988201,0.000000,-0.00029
2.943,0,1,0.876038,5.211378,5.239928,5.986124,0.000000,0.00014
2.944,0,1,0.873910,5.212364,5.240479,5.984392,0.000000,0.00001
2.945,0,1,0.871781,5.213350,5.241031,5.983346,0.000000,-0.00012
2.946,0,1,0.869653,5.214336,5.241582,5.982584,0.000000,0.00014
2.947,0,1,0.855431,5.215383,5.241852,5.982088,0.000000,0.00002
2.948,0,1,0.833983,5.216465,5.241955,5.981702,0.000000,0.00028
2.949,0,1,0.812535,5.217547,5.242058,5.981697,0.000000,-0.00001
2.950,0,1,0.791087,5.218629,5.242160,5.981848,0.000000,0.00014
2.951,0,1,0.764158,5.219437,5.241869,5.982507,0.000000,-0.00013
2.952,0,1,0.733953,5.220080,5.241342,5.983375,0.000000,-0.00013
2.953,0,1,0.703749,5.220723,5.240814,5.984254,0.000000,0.00002
2.954,0,1,0.673544,5.221366,5.240287,5.985138,0.000000,0.00028
2.955,0,1,0.640267,5.221888,5.239329,5.985527,0.000000,0.00031
2.956,0,1,0.605155,5.222336,5.238114,5.985711,0.000000,0.00013
2.957,0,1,0.570043,5.222784,5.236900,5.985629,0.000000,0.00042
2.958,0,1,0.534931,5.223232,5.235685,5.985437,0.000000,0.00014
2.959,0,1,0.495601,5.223695,5.234026,5.985366,0.000000,0.00002
2.960,0,1,0.453751,5.224167,5.232101,5.985344,0.000000,0.00000
2.961,0,1,0.411901,5.224639,5.230176,5.985597,0.000000,0.00028
2.962,0,1,0.370051,5.225112,5.228252,5.985961,0.000000,-0.00013
2.963,0,1,0.319515,5.225650,5.225898,5.986568,0.000000,0.00014
2.964,0,1,0.263790,5.226228,5.223289,5.987276,0.000000,-0.00014
2.965,0,1,0.208064,5.226806,5.220679,5.987662,0.000000,-0.00015
2.966,0,1,0.152339,5.227384,5.218070,5.987916,0.000000,0.00000
2.967,0,1,0.086074,5.227585,5.215095,5.987288,0.000000,0.00027
2.968,0,1,0.013513,5.227561,5.211902,5.986296,0.000000,0.00000
2.969,0,1,-0.059048,5.227537,5.208708,5.984547,0.000000,0.00001
2.970,0,1,-0.131609,5.227514,5.205515,5.982487,0.000000,0.00000
2.971,0,1,-0.214493,5.227261,5.202002,5.980137,0.000000,0.00015
2.972,0,1,-0.303545,5.226871,5.198299,5.977668,0.000000,-0.00002
2.973,0,1,-0.392597,5.226482,5.194596,5.976025,0.000000,-0.00013
2.974,0,1,-0.481649,5.226093,5.190893,5.974722,0.000000,-0.00012
2.975,0,1,-0.572380,5.225510,5.186982,5.975255,0.000000,0.00014
2.976,0,1,-0.664114,5.224812,5.182947,5.976546,0.000000,0.00000
2.977,0,1,-0.755848,5.224114,5.178912,5.979368,0.000000,0.00000
2.978,0,1,-0.847582,5.223416,5.174877,5.982821,0.000000,0.00000
2.979,0,1,-0.942195,5.222593,5.170679,5.986991,0.000000,0.00016
2.980,0,1,-1.038529,5.221695,5.166383,5.991459,0.000000,0.00014
2.981,0,1,-1.134862,5.220798,5.162087,5.995219,0.000000,0.00028
2.982,0,1,-1.231196,5.219901,5.157791,5.998686,0.000000,0.00001
2.983,0,1,-1.323685,5.218531,5.153413,6.000303,0.000000,0.00001
2.984,0,1,-1.413876,5.216878,5.148986,6.001156,0.000000,-0.00012
2.985,0,1,-1.504068,5.215226,5.144559,6.001089,0.000000,-0.00026
2.986,0,1,-1.594260,5.213573,5.140131,6.000641,0.000000,0.00000
2.987,0,1,-1.679540,5.211898,5.135713,6.000418,0.000000,0.00016
2.988,0,1,-1.761887,5.210209,5.131300,6.000288,0.000000,0.00015
2.989,0,1,-1.844233,5.208521,5.126886,5.999856,0.000000,-0.00014
2.990,0,1,-1.926579,5.206832,5.122473,5.999300,0.000000,0.00029
2.991,0,1,-1.999394,5.204702,5.118248,5.997867,0.000000,-0.00014
2.992,0,1,-2.066514,5.202308,5.114137,5.996071,0.000000,-0.00014
2.993,0,1,-2.133633,5.199914,5.110025,5.994725,0.000000,0.00016
2.994,0,1,-2.200753,5.197520,5.105914,5.993565,0.000000,0.00001
2.995,0,1,-2.255131,5.195228,5.102129,5.994257,0.000000,0.00013
2.996,0,1,-2.301896,5.192996,5.098539,5.995713,0.000000,0.00015
2.997,0,1,-2.348660,5.190765,5.094950,5.998326,0.000000,0.00000
2.998,0,1,-2.395425,5.188533,5.091360,6.001417,0.000000,0.00013
2.999,0,1,-2.432835,5.186087,5.088158,6.004478,0.000000,-0.00001
3.000,0,1,-2.464657,5.183511,5.085186,6.007528,0.000000,-0.00014
3.001,0,1,-2.496478,5.180936,5.082214,6.009827,0.000000,0.00031
3.002,0,1,-2.528300,5.178361,5.079242,6.011817,0.000000,-0.00015
3.003,0,1,-2.543869,5.175736,5.076677,6.012777,0.000000,-0.00013
3.004,0,1,-2.549727,5.173083,5.074355,6.013314,0.000000,0.00000
3.005,0,1,-2.555586,5.170429,5.072032,6.013952,0.000000,0.00028
3.006,0,1,-2.561445,5.167776,5.069710,6.014632,0.000000,-0.00014
3.007,0,1,-2.551867,5.165061,5.067808,6.016509,0.000000,0.00001
3.008,0,1,-2.533066,5.162310,5.066155,6.018879,0.000000,0.00001
3.009,0,1,-2.514266,5.159559,5.064503,6.021575,0.000000,0.00015
3.010,0,1,-2.495466,5.156808,5.062851,6.024405,0.000000,0.00029
3.011,0,1,-2.457011,5.154253,5.061542,6.026486,0.000000,0.00002
3.012,0,1,-2.406814,5.151817,5.060438,6.028259,0.000000,-0.00015
3.013,0,1,-2.356617,5.149380,5.059333,6.029806,0.000000,0.00014
3.014,0,1,-2.306420,5.146943,5.058229,6.031260,0.000000,0.00031
3.015,0,1,-2.240928,5.144596,5.057485,6.033155,0.000000,0.00029
3.016,0,1,-2.166298,5.142302,5.056957,6.035233,0.000000,0.00028
3.017,0,1,-2.091668,5.140007,5.056428,6.037038,0.000000,-0.00014
3.018,0,1,-2.017038,5.137713,5.055900,6.038730,0.000000,0.00014
3.019,0,1,-1.940328,5.135712,5.055676,6.039273,0.000000,0.00001
3.020,0,1,-1.862375,5.133885,5.055634,6.039342,0.000000,0.00001
3.021,0,1,-1.784422,5.132058,5.055592,6.038441,0.000000,0.00026
3.022,0,1,-1.706469,5.130231,5.055550,6.037139,0.000000,-0.00001
3.023,0,1,-1.634459,5.128640,5.055797,6.035471,0.000000,0.00015
3.024,0,1,-1.566001,5.127191,5.056216,6.033652,0.000000,0.00016
3.025,0,1,-1.497543,5.125741,5.056635,6.032652,0.000000,0.00001
3.026,0,1,-1.429084,5.124292,5.057054,6.031990,0.000000,0.00001
3.027,0,1,-1.370131,5.123135,5.057661,6.032905,0.000000,0.00014
3.028,0,1,-1.316857,5.122152,5.058380,6.034470,0.000000,-0.00001
3.029,0,1,-1.263583,5.121169,5.059098,6.035684,0.000000,0.00000
3.030,0,1,-1.210309,5.120186,5.059817,6.036754,0.000000,0.00000
3.031,0,1,-1.166245,5.119000,5.060611,6.035694,0.000000,-0.00013
3.032,0,1,-1.127683,5.117692,5.061449,6.033755,0.000000,0.00015
3.033,0,1,-1.089121,5.116384,5.062287,6.032011,0.000000,0.00001
3.034,0,1,-1.050559,5.115076,5.063126,6.030347,0.000000,0.00012
3.035,0,1,-1.012214,5.113973,5.063881,6.031404,0.000000,-0.00015
3.036,0,1,-0.973997,5.112992,5.064588,6.033583,0.000000,0.00014
3.037,0,1,-0.935781,5.112010,5.065294,6.036676,0.000000,0.00014
3.038,0,1,-0.897564,5.111030,5.066001,6.040146,0.000000,-0.00029
3.039,0,1,-0.861007,5.110209,5.066469,6.042064,0.000000,0.00031
3.040,0,1,-0.825440,5.109485,5.066794,6.043342,0.000000,-0.00013
3.041,0,1,-0.789873,5.108760,5.067120,6.043166,0.000000,0.00000
3.042,0,1,-0.754307,5.108036,5.067446,6.042391,0.000000,0.00000
3.043,0,1,-0.718036,5.107325,5.067466,6.041000,0.000000,0.00016
3.044,0,1,-0.681344,5.106622,5.067303,6.039355,0.000000,0.00015
3.045,0,1,-0.644653,5.105919,5.067141,6.037995,0.000000,-0.00013
3.046,0,1,-0.607961,5.105217,5.066978,6.036751,0.000000,0.00014
3.047,0,1,-0.582894,5.104654,5.066502,6.036428,0.000000,0.00013
3.048,0,1,-0.564772,5.104176,5.065839,6.036485,0.000000,0.00013
3.049,0,1,-0.546649,5.103697,5.065176,6.036831,0.000000,0.00014
3.050,0,1,-0.528527,5.103218,5.064513,6.037297,0.000000,0.00014
3.051,0,1,-0.524100,5.102799,5.063564,6.037324,0.000000,0.00016
3.052,0,1,-0.527855,5.102417,5.062444,6.037171,0.000000,-0.00015
3.053,0,1,-0.531610,5.102033,5.061324,6.037036,0.000000,-0.00001
3.054,0,1,-0.535365,5.101650,5.060204,6.036908,0.000000,0.00015
3.055,0,1,-0.552192,5.101262,5.058909,6.037370,0.000000,0.00014
3.056,0,1,-0.576829,5.100872,5.057511,6.038075,0.000000,0.00014
3.057,0,1,-0.601465,5.100482,5.056113,6.038963,0.000000,0.00000
3.058,0,1,-0.626102,5.100091,5.054715,6.039925,0.000000,0.00001
3.059,0,1,-0.665255,5.099466,5.053181,6.040430,0.000000,0.00000
3.060,0,1,-0.713080,5.098701,5.051566,6.040746,0.000000,0.00028
3.061,0,1,-0.760905,5.097937,5.049951,6.040183,0.000000,0.00012
3.062,0,1,-0.808730,5.097172,5.048335,6.039258,0.000000,-0.00014
3.063,0,1,-0.861798,5.096303,5.046641,6.037354,0.000000,0.00015
3.064,0,1,-0.917998,5.095372,5.044901,6.035045,0.000000,0.00000
3.065,0,0,-0.974198,5.094441,5.043160,3.898203,0.000000,0.00015
3.066,0,0,-1.030397,5.093511,5.041420,0.881018,0.000000,0.00015
3.067,0,0,-1.087678,5.092505,5.039603,0.000000,0.000000,0.00001
3.068,0,0,-1.145603,5.091453,5.037741,0.000000,0.000000,-0.00015
3.069,0,0,-1.203529,5.090401,5.035879,0.000000,0.000000,0.00001
3.070,0,0,-1.261455,5.089350,5.034017,0.000000,0.000000,-0.00041
3.071,0,0,-1.309362,5.087976,5.032129,0.000000,0.000000,0.00000
3.072,0,0,-1.351284,5.086411,5.030226,0.000000,0.000000,0.00001
3.073,0,0,-1.393206,5.084846,5.028324,0.000000,0.000000,0.00002
3.074,0,0,-1.435128,5.083280,5.026421,0.000000,0.000000,0.00015
3.075,0,0,-1.463462,5.081681,5.024541,0.000000,0.000000,0.00001
3.076,0,0,-1.483678,5.080062,5.022675,0.000000,0.000000,0.00016
3.077,0,0,-1.503894,5.078443,5.020809,0.000000,0.000000,0.00000
3.078,0,0,-1.524110,5.076824,5.018943,0.000000,0.000000,0.00000
3.079,0,0,-1.530391,5.075166,5.017145,0.000000,0.000000,-0.00014
3.080,0,0,-1.528347,5.073483,5.015387,0.000000,0.000000,-0.00014
3.081,0,0,-1.526303,5.071802,5.013630,0.000000,0.000000,0.00014
3.082,0,0,-1.524259,5.070119,5.011872,0.000000,0.000000,0.00013
3.083,0,0,-1.509868,5.068577,5.010297,0.000000,0.000000,0.00000
3.084,0,0,-1.488100,5.067119,5.008830,0.000000,0.000000,0.00013
3.085,0,0,-1.466332,5.065660,5.007362,0.000000,0.000000,0.00029
3.086,0,0,-1.444564,5.064202,5.005896,0.000000,0.000000,0.00014
3.087,0,0,-1.422296,5.062794,5.004655,0.000000,0.000000,0.00000
3.088,0,0,-1.399731,5.061417,5.003551,0.000000,0.000000,0.00016
3.089,0,0,-1.377166,5.060039,5.002446,0.000000,0.000000,0.00013
3.090,0,0,-1.354600,5.058661,5.001341,0.000000,0.000000,0.00029
3.091,0,0,-1.329809,5.057331,5.000500,0.000000,0.000000,-0.00018
3.092,0,0,-1.303687,5.056029,4.999816,0.000000,0.000000,0.00016
3.093,0,0,-1.277565,5.054728,4.999134,0.000000,0.000000,0.00015
3.094,0,0,-1.251444,5.053426,4.998450,0.000000,0.000000,0.00014
3.095,0,0,-1.228441,5.052224,4.998023,0.000000,0.000000,0.00000
3.096,0,0,-1.207301,5.051082,4.997749,0.000000,0.000000,0.00014
3.097,0,0,-1.186161,5.049940,4.997475,0.000000,0.000000,0.00000
3.098,0,0,-1.165021,5.048798,4.997200,0.000000,0.000000,-0.00001
3.099,0,0,-1.145208,5.047599,4.997107,0.000000,0.000000,-0.00013
3.100,0,0,-1.126186,5.046367,4.997121,0.000000,0.000000,0.00014
3.101,0,0,-1.107165,5.045134,4.997135,0.000000,0.000000,0.00015
3.102,0,0,-1.088143,5.043902,4.997149,0.000000,0.000000,0.00000
3.103,0,0,-1.066507,5.042884,4.997213,0.000000,0.000000,0.00000
3.104,0,0,-1.043309,5.041994,4.997308,0.000000,0.000000,0.00001
3.105,0,0,-1.020110,5.041104,4.997403,0.000000,0.000000,-0.00001
3.106,0,0,-0.996911,5.040215,4.997498,0.000000,0.000000,0.00013
3.107,0,0,-0.969074,5.039255,4.997503,0.000000,0.000000,0.00016
3.108,0,0,-0.938464,5.038254,4.997456,0.000000,0.000000,0.00014
3.109,0,0,-0.907855,5.037253,4.997409,0.000000,0.000000,0.00031
3.110,0,0,-0.877245,5.036252,4.997362,0.000000,0.000000,-0.00013
3.111,0,0,-0.840331,5.035241,4.997225,0.000000,0.000000,0.00014
3.112,0,0,-0.799651,5.034223,4.997036,0.000000,0.000000,0.00001
3.113,0,0,-0.758971,5.033205,4.996845,0.000000,0.000000,0.00014
3.114,0,0,-0.718291,5.032187,4.996655,0.000000,0.000000,0.00001
3.115,0,0,-0.682716,5.031466,4.996371,0.000000,1.458031,0.00028
3.116,1,0,-0.650192,5.030922,4.996031,0.000000,3.517397,-0.00014
3.117,1,0,-0.617668,5.030378,4.995690,0.000000,4.120997,0.00013
3.118,1,0,-0.585144,5.029834,4.995350,0.000000,4.124197,-0.00014
3.119,1,0,-0.561706,5.029485,4.994940,0.000000,4.126675,0.00000
3.120,1,0,-0.543698,5.029251,4.994487,0.000000,4.128857,0.00027
3.121,1,0,-0.525690,5.029018,4.994034,0.000000,4.131190,-0.00004
3.122,1,0,-0.507682,5.028785,4.993582,0.000000,4.133587,0.00001
3.123,1,0,-0.505066,5.028451,4.993125,0.000000,4.136986,-0.00014
3.124,1,0,-0.511644,5.028058,4.992667,0.000000,4.140799,-0.00001
3.125,1,0,-0.518223,5.027665,4.992209,0.000000,4.143838,0.00001
3.126,1,0,-0.524802,5.027271,4.991751,0.000000,4.146560,-0.00014
3.127,1,0,-0.544420,5.026673,4.991291,0.000000,4.146806,-0.00013
3.128,1,0,-0.571828,5.025952,4.990830,0.000000,4.146032,0.00000
3.129,1,0,-0.599237,5.025231,4.990369,0.000000,4.144772,-0.00013
3.130,1,0,-0.626645,5.024510,4.989908,0.000000,4.143312,0.00001
3.131,1,0,-0.654490,5.023875,4.989451,0.000000,4.143709,0.00029
3.132,1,0,-0.682596,5.023291,4.988997,0.000000,4.144872,0.00001
3.133,1,0,-0.710702,5.022707,4.988543,0.000000,4.147115,0.00001
3.134,1,0,-0.738808,5.022122,4.988089,0.000000,4.149804,0.00001
3.135,1,0,-0.761736,5.021399,4.987646,0.000000,4.152182,0.00014
3.136,1,0,-0.781569,5.020594,4.987211,0.000000,4.154431,-0.00012
3.137,1,0,-0.801402,5.019788,4.986775,0.000000,4.156193,0.00000
3.138,1,0,-0.821236,5.018982,4.986340,0.000000,4.157754,0.00028
3.139,1,0,-0.832621,5.017995,4.985928,0.000000,4.158940,0.00029
3.140,1,0,-0.838959,5.016899,4.985528,0.000000,4.159972,0.00028
3.141,1,0,-0.845297,5.015802,4.985130,0.000000,4.160509,0.00015
3.142,1,0,-0.851635,5.014707,4.984731,0.000000,4.160841,0.00000
3.143,1,0,-0.848788,5.013799,4.984398,0.000000,4.160589,0.00000
3.144,1,0,-0.840453,5.013004,4.984105,0.000000,4.160097,0.00015
3.145,1,0,-0.832118,5.012210,4.983811,0.000000,4.159384,0.00029
3.146,1,0,-0.823784,5.011415,4.983518,0.000000,4.158580,0.00000
3.147,1,0,-0.808319,5.010643,4.983385,0.000000,4.157878,0.00029
3.148,1,0,-0.788595,5.009883,4.983346,0.000000,4.157219,0.00014
3.149,1,0,-0.768871,5.009123,4.983308,0.000000,4.156232,-0.00014
3.150,1,0,-0.749147,5.008364,4.983269,0.000000,4.155111,0.00014
3.151,1,0,-0.723432,5.007541,4.983501,0.000000,4.153342,0.00027
3.152,1,0,-0.694139,5.006680,4.983895,0.000000,4.151307,0.00000
3.153,1,0,-0.664846,5.005819,4.984290,0.000000,4.149766,0.00014
3.154,1,0,-0.635553,5.004958,4.984684,0.000000,4.148430,-0.00001
3.155,1,0,-0.603797,5.004345,4.985356,0.000000,4.148685,-0.00015
3.156,1,0,-0.570570,5.003879,4.986195,0.000000,4.149595,0.00001
3.157,1,0,-0.537343,5.003414,4.987033,0.000000,4.151107,0.00015
3.158,1,0,-0.504116,5.002948,4.987872,0.000000,4.152866,0.00014
3.159,1,0,-0.467560,5.002509,4.989003,0.000000,4.153956,0.00000
3.160,1,0,-0.429016,5.002086,4.990309,0.000000,4.154769,0.00016
3.161,1,0,-0.390471,5.001662,4.991614,0.000000,4.155026,-0.00013
3.162,1,0,-0.351927,5.001239,4.992920,0.000000,4.155054,-0.00013
3.163,1,0,-0.309023,5.000858,4.994526,0.000000,4.154996,0.00001
3.164,1,0,-0.263515,5.000503,4.996312,0.000000,4.154902,0.00001
3.165,1,0,-0.218007,5.000147,4.998098,0.000000,4.155034,-0.00001
3.166,1,0,-0.172499,4.999792,4.999884,0.000000,4.155258,-0.00012
3.167,1,0,-0.126737,4.999633,5.001887,0.000000,4.155912,0.00001
3.168,1,0,-0.080824,4.999592,5.004021,0.000000,4.156743,0.00014
3.169,1,0,-0.034911,4.999550,5.006155,0.000000,4.157925,-0.00014
3.170,1,0,0.011002,4.999509,5.008289,0.000000,4.159252,0.00013
3.171,1,0,0.062942,4.999594,5.010614,0.000000,4.160624,-0.00013
3.172,1,0,0.118484,4.999755,5.013054,0.000000,4.162014,-0.00014
3.173,1,0,0.174025,4.999916,5.015493,0.000000,4.162464,0.00014
3.174,1,0,0.229567,5.000077,5.017933,0.000000,4.162525,0.00015
3.175,1,0,0.286248,5.000334,5.020549,0.000000,4.160794,-0.00014
3.176,1,0,0.343610,5.000649,5.023272,0.000000,4.158325,0.00001
3.177,1,0,0.400972,5.000965,5.025993,0.000000,4.154702,-0.00014
3.178,1,0,0.458334,5.001280,5.028715,0.000000,4.150602,0.00015
3.179,1,0,0.518960,5.001700,5.031615,0.000000,4.146449,0.00015
3.180,1,0,0.581534,5.002183,5.034621,0.000000,4.142274,0.00014
3.181,1,0,0.644109,5.002667,5.037627,0.000000,4.139344,0.00015
3.182,1,0,0.706684,5.003150,5.040632,0.000000,4.136927,-0.00014
3.183,1,0,0.768160,5.003987,5.043842,0.000000,4.136658,-0.00012
3.184,1,0,0.828979,5.005034,5.047173,0.000000,4.137274,-0.00014
3.185,1,0,0.889798,5.006081,5.050504,0.000000,4.138894,-0.00014
3.186,1,0,0.950617,5.007129,5.053834,0.000000,4.140927,-0.00015
3.187,1,0,1.006026,5.008138,5.057388,0.000000,4.142581,-0.00014
3.188,1,0,1.058203,5.009125,5.061073,0.000000,4.144080,0.00013
3.189,1,0,1.110379,5.010112,5.064759,0.000000,4.145368,0.00031
3.190,1,0,1.162555,5.011098,5.068445,0.000000,4.146568,-0.00027
3.191,1,0,1.210502,5.012346,5.072331,0.000000,4.147938,0.00000
3.192,1,0,1.255920,5.013751,5.076338,0.000000,4.149379,0.00013
3.193,1,0,1.301339,5.015155,5.080345,0.000000,4.150361,0.00001
3.194,1,0,1.346758,5.016559,5.084351,0.000000,4.151154,-0.00014
3.195,1,0,1.392225,5.018015,5.088513,0.000000,4.150943,0.00000
3.196,1,0,1.437720,5.019504,5.092769,0.000000,4.150319,0.00015
3.197,1,0,1.483216,5.020991,5.097024,0.000000,4.149816,-0.00014
3.198,1,0,1.528712,5.022479,5.101279,0.000000,4.149364,0.00028
3.199,1,0,1.582592,5.023948,5.105685,0.000000,4.150106,0.00001
3.200,1,0,1.641481,5.025407,5.110182,0.000000,4.151342,0.00015
3.201,1,0,1.700371,5.026865,5.114679,0.000000,4.152468,0.00001
3.202,1,0,1.759260,5.028323,5.119175,0.000000,4.153549,0.00001
3.203,1,0,1.824196,5.029965,5.123829,0.000000,4.153180,0.00001
3.204,1,0,1.892744,5.031716,5.128576,0.000000,4.152212,0.00013
3.205,1,0,1.961291,5.033468,5.133323,0.000000,4.151322,-0.00014
