"Time","1 Synch","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","13 Crx (cm)","14 Cry (cm)","15 Hipx (cm)","16 Hipy (cm)","17 Knee x","18 Knee y","19 ankx (cm)","20 anky (cm)","21 MTPx (cm)","22 MTPy (cm)","23 toex (cm)","24 toey (cm)","25 FLtx (cm)","26 FLty (cm)","27 HLx (cm)","28 HLy (cm)","29 HRx (cm)","30 HRy (cm)","31 Keyboard","32 FLx (cm)","33 FLy (cm)","34 FRx (cm)","35 FRy (cm)","36 CoMx (cm)","37 CoMy (cm)","38 Hip (deg)","39 Knee (deg","40 Ankle (de","41 MTP (deg)","42 Rump up","43 Ramp down","44 sw onset","45 sw offset","12 Synch","46 Sw rmp up","47 St rmp up","48 Sw rmp dw","49 St rmp dw","50 Sinus rmp","51 HLl Sw on","52 HLl Sw of","53 HLr Sw on","54 HLr Sw of","55 FLl Sw on","56 FLl Sw of","57 FLr Sw on","58 FLr Sw of","59 Left DS","60 Right DS","61 Ramp up","62 Ramp down","63 rmp up sw","64 rmp up st","65 rm dwn sw","66 rm dwn st"
3.952,3.27655,0.09922,-1.47705,0.00057,0.00060,0.00070,0.00056,0.00098,0.00059,0.00101,0.00137,16.307912,10.600902,15.167776,10.280273,15.548318,8.835118,13.948097,8.708476,14.266243,8.159584,14.943669,8.010454,19.667228,8.209795,14.893429,4.654214,14.854043,4.712616,0,17.920295,6.646056,19.602524,4.826224,17.179497,6.110891,90.237334,80.287035,66.238345,131.453514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.953,3.27633,0.09958,-1.48201,0.00057,0.00058,0.00069,0.00055,0.00089,0.00061,0.00127,0.00134,16.301755,10.602525,15.161819,10.282460,15.549603,8.837924,13.949280,8.728496,14.258659,8.159292,14.932007,8.011774,19.665249,8.213655,14.877475,4.645967,14.844476,4.707247,0,17.910845,6.645252,19.595962,4.828602,17.181939,6.120971,90.009069,79.783313,66.874048,130.473480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.954,3.27645,0.09949,-1.47781,0.00058,0.00061,0.00067,0.00055,0.00077,0.00061,0.00128,0.00122,16.294999,10.602961,15.157530,10.284572,15.550404,8.840093,13.950774,8.751522,14.249415,8.159177,14.918584,8.012890,19.658966,8.217742,14.861906,4.668464,14.836585,4.704424,0,17.899839,6.645037,19.587614,4.831739,17.178665,6.129818,89.772897,79.323593,67.360026,129.649873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.955,3.27683,0.09919,-1.47926,0.00062,0.00059,0.00066,0.00056,0.00074,0.00058,0.00124,0.00111,16.287960,10.602687,15.153765,10.286188,15.550745,8.841905,13.952379,8.770193,14.240589,8.158404,14.904147,8.013690,19.650168,8.220952,14.850678,4.690744,14.830879,4.703550,0,17.888077,6.645528,19.577510,4.834775,17.170572,6.137521,89.533610,78.918473,67.761792,128.930520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.956,3.27723,0.09898,-1.47781,0.00062,0.00064,0.00067,0.00055,0.00086,0.00057,0.00140,0.00112,16.280995,10.602243,15.149293,10.286893,15.550677,8.843679,13.953916,8.776761,14.234483,8.156068,14.889557,8.014063,19.640869,8.222126,14.847870,4.678932,14.827884,4.703936,0,17.876465,6.646847,19.565738,4.836797,17.158778,6.144242,89.296649,78.577781,68.148886,128.258504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.957,3.27720,0.09911,-1.47858,0.00060,0.00062,0.00066,0.00056,0.00092,0.00057,0.00151,0.00119,16.274455,10.602163,15.142906,10.286284,15.550250,8.845726,13.955206,8.763653,14.233353,8.151286,14.875667,8.013905,19.633052,8.220125,14.857395,4.600267,14.828093,4.704902,0,17.865896,6.649108,19.552390,4.836906,17.144404,6.150142,89.067519,78.311128,68.590290,127.577430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.958,3.27679,0.09916,-1.47797,0.00060,0.00062,0.00068,0.00057,0.00095,0.00056,0.00160,0.00124,16.268585,10.602748,15.134332,10.284512,15.549456,8.848147,13.956166,8.731520,14.237013,8.144249,14.862896,8.013338,19.627391,8.214738,14.875316,4.474608,14.830373,4.706402,0,17.856638,6.652000,19.537895,4.834866,17.128917,6.155397,88.854816,78.117632,69.128471,126.855563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.959,3.27674,0.09883,-1.47697,0.00058,0.00065,0.00071,0.00053,0.00094,0.00055,0.00158,0.00148,16.263473,10.603958,15.124619,10.282520,15.548207,8.850743,13.956847,8.692641,14.241831,8.136663,14.851051,8.012807,19.622702,8.207066,14.886602,4.396192,14.831301,4.709278,0,17.848070,6.654616,19.523155,4.831381,17.114263,6.160202,88.671500,77.981585,69.768427,126.096032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.960,3.27721,0.09862,-1.47636,0.00061,0.00077,0.00071,0.00054,0.00095,0.00055,0.00163,0.00155,16.259198,10.605731,15.114920,10.281309,15.546408,8.853292,13.957308,8.660173,14.243915,8.130350,14.839894,8.012782,19.617662,8.198312,14.875383,4.464884,14.827278,4.714441,0,17.839504,6.656004,19.509107,4.827224,17.102427,6.164755,88.530865,77.886157,70.512317,125.304601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.961,3.27745,0.09894,-1.47903,0.00065,0.00081,0.00072,0.00054,0.00100,0.00058,0.00162,0.00155,16.255824,10.607999,15.106370,10.281862,15.543966,8.855575,13.957604,8.647077,14.239431,8.127106,14.829184,8.013725,19.610960,8.189658,14.826143,4.778615,14.814768,4.722778,0,17.830266,6.655229,19.496676,4.823171,17.095350,6.169250,88.445849,77.814567,71.362024,124.487184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.962,3.27727,0.09903,-1.47842,0.00066,0.00115,0.00069,0.00056,0.00103,0.00056,0.00155,0.00150,16.252840,10.610496,15.099446,10.284304,15.540839,8.857497,13.957507,8.656947,14.227246,8.127506,14.818550,8.015637,19.601857,8.181516,14.740033,5.343704,14.793117,4.734178,0,17.820166,6.652279,19.486089,4.819999,17.092936,6.173736,88.412622,77.752324,72.306273,123.656783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.963,3.27742,0.09873,-1.47781,0.00065,0.00123,0.00066,0.00058,0.00104,0.00055,0.00127,0.00134,16.248920,10.612668,15.093694,10.287549,15.537060,8.859147,13.956391,8.680138,14.210051,8.130406,14.807439,8.017879,19.590427,8.173200,14.641773,6.036975,14.765749,4.747112,0,17.809707,6.648442,19.476597,4.818493,17.092200,6.178059,88.403647,77.688172,73.315188,122.836418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.964,3.27807,0.09870,-1.47934,0.00063,0.00130,0.00066,0.00058,0.00116,0.00056,0.00115,0.00136,16.242676,10.613944,15.088587,10.290418,15.532666,8.860621,13.953599,8.706005,14.190828,8.134528,14.795282,8.019759,19.576804,8.163945,14.557864,6.725457,14.736396,4.759943,0,17.799442,6.645106,19.467374,4.819436,17.089943,6.182052,88.389597,77.611102,74.357485,122.049867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.965,3.27837,0.09913,-1.47881,0.00061,0.00128,0.00066,0.00058,0.00119,0.00060,0.00113,0.00141,16.232750,10.613760,15.083604,10.291753,15.527698,8.862021,13.948491,8.724032,14.172518,8.138610,14.781521,8.020596,19.561127,8.153002,14.514329,7.277037,14.708756,4.771048,0,17.789915,6.643639,19.457592,4.823592,17.083016,6.185547,88.341442,77.510370,75.402154,121.320551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.966,3.27799,0.09904,-1.47781,0.00059,0.00130,0.00068,0.00058,0.00108,0.00066,0.00092,0.00142,16.219156,10.612076,15.078387,10.291317,15.522274,8.863469,13.941201,8.729962,14.156300,8.142104,14.766018,8.020171,19.543680,8.140495,14.514543,7.600342,14.685008,4.779403,0,17.781082,6.644631,19.446243,4.830721,17.070677,6.188536,88.244343,77.387799,76.431012,120.654992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.967,3.27736,0.09868,-1.47682,0.00062,0.00139,0.00066,0.00056,0.00097,0.00067,0.00073,0.00139,16.203849,10.609585,15.072812,10.290177,15.516624,8.865120,13.932955,8.728377,14.140855,8.145470,14.749229,8.018916,19.524955,8.127779,14.529869,7.661584,14.665176,4.784828,0,17.772075,6.647559,19.432065,4.839163,17.055587,6.191229,88.103518,77.262981,77.444016,120.035830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.968,3.27681,0.09901,-1.47903,0.00064,0.00148,0.00063,0.00054,0.00089,0.00068,0.00065,0.00125,16.188931,10.607036,15.066772,10.289496,15.510987,8.867130,13.925063,8.724528,14.124678,8.149244,14.731654,8.017311,19.505460,8.116303,14.529248,7.431329,14.649125,4.787211,0,17.761965,6.651822,19.413777,4.847153,17.040663,6.193854,87.925699,77.156851,78.442491,119.443893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.969,3.27638,0.09921,-1.47964,0.00066,0.00184,0.00060,0.00061,0.00085,0.00069,0.00064,0.00101,16.176478,10.605170,15.060169,10.290422,15.505604,8.869655,13.918815,8.723597,14.106295,8.153952,14.713795,8.015835,19.485697,8.107496,14.482550,6.882437,14.636710,4.786456,0,17.749842,6.656818,19.390136,4.852954,17.028780,6.196636,87.717716,77.089538,79.427273,118.860104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.970,3.27616,0.09893,-1.47995,0.00063,0.00189,0.00064,0.00065,0.00085,0.00070,0.00060,0.00095,16.167344,10.604255,15.053193,10.293319,15.500753,8.872696,13.914590,8.727406,14.085779,8.159650,14.696225,8.014887,19.465907,8.101707,14.403691,6.096414,14.627430,4.783378,0,17.735784,6.662039,19.361620,4.856144,17.020657,6.199691,87.490849,77.043003,80.375880,118.269671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.971,3.27633,0.09886,-1.47850,0.00063,0.00196,0.00063,0.00064,0.00083,0.00066,0.00063,0.00101,16.160654,10.603897,15.046454,10.297436,15.496772,8.876040,13.911481,8.733036,14.065392,8.165728,14.679612,8.014752,19.445962,8.097770,14.368842,5.308333,14.620286,4.780080,0,17.721269,6.667110,19.331139,4.858163,17.013968,6.202974,87.262670,76.945254,81.232875,117.663860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.972,3.27681,0.09929,-1.47842,0.00062,0.00177,0.00067,0.00063,0.00082,0.00067,0.00070,0.00107,16.155403,10.603651,15.040589,10.301941,15.494004,8.879457,13.908482,8.737205,14.047562,8.171529,14.664634,8.015704,19.425705,8.094400,14.458886,4.764886,14.614237,4.778762,0,17.707881,6.671666,19.301788,4.860591,17.006158,6.206433,87.051228,76.720219,81.940326,117.034398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.973,3.27726,0.09926,-1.47865,0.00062,0.00165,0.00069,0.00060,0.00085,0.00066,0.00070,0.00109,16.150597,10.603078,15.036226,10.306008,15.492779,8.882719,13.904609,8.736722,14.034675,8.176403,14.651956,8.018012,19.404986,8.090337,14.752953,4.708506,14.608258,4.781579,0,17.697176,6.675346,19.276631,4.864980,16.994717,6.210015,86.874362,76.292649,82.441013,116.373009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.974,3.27740,0.09909,-1.47842,0.00063,0.00155,0.00070,0.00059,0.00077,0.00069,0.00084,0.00113,16.145711,10.602051,15.033455,10.309188,15.492969,8.885653,13.899774,8.732481,14.027196,8.180166,14.641727,8.021519,19.383848,8.085280,15.247194,5.179858,14.601999,4.788554,0,17.689524,6.677952,19.257132,4.871501,16.979220,6.213755,86.739966,75.626227,82.711325,115.671448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.975,3.27714,0.09918,-1.47636,0.00066,0.00155,0.00073,0.00056,0.00076,0.00066,0.00100,0.00115,16.140885,10.600886,15.031607,10.311563,15.493799,8.888166,13.895160,8.731155,14.022879,8.183287,14.633364,8.025468,19.362620,8.080288,15.820472,5.934415,14.596062,4.796694,0,17.683612,6.679521,19.242501,4.878375,16.962188,6.217814,86.641873,74.739674,82.775167,114.921504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.976,3.27673,0.09945,-1.47858,0.00065,0.00150,0.00071,0.00056,0.00078,0.00065,0.00108,0.00119,16.136310,10.599931,15.029959,10.313253,15.494440,8.890172,13.892049,8.739855,14.019270,8.186286,14.626227,8.029058,19.341646,8.076526,16.342776,6.706073,14.591122,4.802779,0,17.678004,6.680103,19.231777,4.883675,16.946367,6.222361,86.572856,73.655872,82.660036,114.114973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.977,3.27678,0.09938,-1.48178,0.00064,0.00168,0.00073,0.00058,0.00083,0.00065,0.00107,0.00120,16.132173,10.599528,15.027792,10.314380,15.494074,8.891584,13.891692,8.765564,14.013942,8.189674,14.619680,8.031499,19.321278,8.075133,16.685857,7.232043,14.587828,4.803633,0,17.671277,6.679755,19.223999,4.885503,16.934456,6.227563,86.525732,72.398445,82.393852,113.244016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.978,3.27740,0.09919,-1.47766,0.00060,0.00186,0.00073,0.00059,0.00085,0.00066,0.00109,0.00137,16.128438,10.599702,15.024737,10.315040,15.492252,8.892377,13.894019,8.809149,14.005720,8.193490,14.613109,8.032506,19.301996,8.076198,16.804912,7.406498,14.585617,4.798133,0,17.662785,6.678715,19.218214,4.883431,16.926975,6.233397,86.495421,71.026104,82.024540,112.318222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.979,3.27782,0.09953,-1.47957,0.00058,0.00156,0.00071,0.00055,0.00086,0.00069,0.00128,0.00145,16.124760,10.600031,15.020917,10.315296,15.489041,8.892615,13.897087,8.862833,13.995202,8.197108,14.605942,8.032506,19.284465,8.078320,16.773093,7.345480,14.582206,4.788058,0,17.652979,6.677481,19.213480,4.879103,16.921363,6.239580,86.479820,69.647156,81.628308,111.371812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.980,3.27773,0.09974,-1.47873,0.00061,0.00136,0.00072,0.00055,0.00094,0.00068,0.00130,0.00147,16.120769,10.600059,15.016494,10.315207,15.484552,8.892364,13.898814,8.918187,13.983120,8.199853,14.597606,8.031979,19.269365,8.079984,16.672471,7.181818,14.575188,4.775408,0,17.642393,6.676569,19.208855,4.874319,16.914826,6.245807,86.477052,68.373661,81.283500,110.440873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.981,3.27753,0.09953,-1.47957,0.00059,0.00125,0.00071,0.00056,0.00092,0.00066,0.00143,0.00138,16.116104,10.599337,15.011630,10.314832,15.478896,8.891693,13.897149,8.966868,13.970196,8.201064,14.587544,8.031404,19.257354,8.079695,16.584272,7.046932,14.562200,4.762165,0,17.631560,6.676490,19.203407,4.870862,16.904614,6.251780,86.485226,67.316391,81.067594,109.561287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.982,3.27736,0.09951,-1.47972,0.00058,0.00124,0.00068,0.00055,0.00095,0.00068,0.00150,0.00136,16.110842,10.597709,15.006633,10.314303,15.472330,8.890671,13.891636,9.004702,13.956804,8.200804,14.575920,8.031023,19.248088,8.076863,16.549501,7.005700,14.543230,4.749502,0,17.620942,6.677520,19.196611,4.869654,16.890092,6.257527,86.501787,66.525151,81.017042,108.759432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.983,3.27692,0.10001,-1.47774,0.00058,0.00128,0.00065,0.00055,0.00092,0.00067,0.00156,0.00134,16.105675,10.595436,15.002015,10.313848,15.465314,8.889368,13.884065,9.033397,13.942827,8.200160,14.563914,8.030749,19.239801,8.072171,16.552309,7.028931,14.521584,4.737449,0,17.610901,6.679603,19.188522,4.870400,16.873619,6.263536,86.523249,65.963566,81.110299,108.048244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.984,3.27637,0.09996,-1.47903,0.00061,0.00127,0.00062,0.00054,0.00093,0.00063,0.00143,0.00132,16.101345,10.592813,14.998301,10.313705,15.458325,8.887856,13.876399,9.055110,13.928107,8.200299,14.552783,8.030472,19.230623,8.066402,16.572550,7.080322,14.500817,4.725950,0,17.601792,6.682659,19.179236,4.872713,16.857775,6.270329,86.546053,65.588743,81.321434,107.439643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.985,3.27658,0.09974,-1.47980,0.00059,0.00127,0.00063,0.00058,0.00091,0.00062,0.00125,0.00132,16.098577,10.590129,14.996005,10.314101,15.451833,8.886204,13.870573,9.071986,13.912498,8.202364,14.543757,8.030081,19.218709,8.060336,16.590274,7.123949,14.484436,4.714959,0,17.593960,6.686601,19.168848,4.876202,16.845113,6.278415,86.566707,65.357908,81.624325,106.945477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.986,3.27753,0.10003,-1.47797,0.00058,0.00127,0.00064,0.00058,0.00092,0.00060,0.00119,0.00127,16.097404,10.587556,14.995078,10.314962,15.446002,8.884464,13.867239,9.085588,13.896240,8.206545,14.536777,8.029494,19.203455,8.054659,16.594909,7.142026,14.473589,4.704896,0,17.587319,6.691096,19.157329,4.880318,16.836756,6.287657,86.584852,65.233836,81.983846,106.574330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.987,3.27785,0.10020,-1.47911,0.00060,0.00108,0.00064,0.00059,0.00094,0.00060,0.00124,0.00131,16.096881,10.585101,14.994677,10.315777,15.440560,8.882663,13.865235,9.096664,13.880133,8.211681,14.529961,8.028673,19.186018,8.049935,16.589142,7.142398,14.466091,4.696846,0,17.581168,6.695460,19.144470,4.884286,16.831804,6.297006,86.604562,65.187155,82.352142,106.330159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.988,3.27713,0.09996,-1.47835,0.00064,0.00093,0.00069,0.00061,0.00096,0.00058,0.00166,0.00140,16.095987,10.582757,14.993898,10.316004,15.435206,8.880826,13.863263,9.105898,13.865013,8.216508,14.521289,8.027580,19.167685,8.046712,16.576662,7.134850,14.459507,4.691944,0,17.574762,6.698983,19.130051,4.887315,16.829206,6.305343,86.630244,65.189086,82.680397,106.216575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.989,3.27656,0.09981,-1.47949,0.00067,0.00106,0.00073,0.00062,0.00095,0.00057,0.00164,0.00142,16.093722,10.580519,14.991849,10.315109,15.429641,8.878980,13.860039,9.113959,13.851707,8.219786,14.508780,8.026186,19.149732,8.045530,16.561141,7.129063,14.451423,4.691291,0,17.567370,6.700966,19.113858,4.888628,16.827911,6.311560,86.666222,65.211058,82.920209,106.236990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.990,3.27671,0.10025,-1.48018,0.00065,0.00125,0.00069,0.00058,0.00098,0.00055,0.00170,0.00147,16.089929,10.578428,14.988278,10.313066,15.423690,8.877162,13.855039,9.120780,13.840500,8.221279,14.492223,8.024650,19.132839,8.046390,16.545416,7.129768,14.440670,4.694529,0,17.558850,6.701298,19.096036,4.888093,16.826919,6.315100,86.712743,65.234367,83.042982,106.385496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.991,3.27712,0.10013,-1.47957,0.00068,0.00131,0.00068,0.00056,0.00105,0.00055,0.00167,0.00145,16.085652,10.576595,14.983838,10.310560,15.417361,8.875434,13.848811,9.125252,13.830912,8.222173,14.473914,8.023409,19.116846,8.048535,16.531149,7.134700,14.427825,4.699230,0,17.549903,6.700694,19.077230,4.886495,16.825303,6.316177,86.764298,65.254259,83.048106,106.643002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.992,3.27741,0.09968,-1.47827,0.00068,0.00127,0.00069,0.00054,0.00103,0.00056,0.00153,0.00141,16.082022,10.575136,14.979249,10.308330,15.410674,8.873858,13.841985,9.126188,13.822402,8.223766,14.456338,8.022919,19.101530,8.051148,16.519913,7.141068,14.413600,4.702810,0,17.541291,6.699931,19.058126,4.884686,16.822142,6.315066,86.814945,65.267033,82.937090,106.989425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.993,3.27738,0.09993,-1.47873,0.00066,0.00122,0.00074,0.00056,0.00101,0.00059,0.00149,0.00152,16.080152,10.574162,14.975222,10.307105,15.403652,8.872494,13.835182,9.122437,13.814440,8.227325,14.441943,8.023622,19.086667,8.053417,16.513244,7.146107,14.398700,4.702720,0,17.533766,6.699772,19.039397,4.883506,16.816534,6.312051,86.858821,65.269110,82.712167,107.404959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.994,3.27711,0.10017,-1.47903,0.00063,0.00124,0.00075,0.00059,0.00101,0.00063,0.00157,0.00163,16.080200,10.573573,14.972032,10.307112,15.396404,8.871370,13.828637,9.114530,13.806894,8.232836,14.431483,8.025388,19.072045,8.054728,16.511069,7.148510,14.383526,4.698082,0,17.527492,6.700290,19.021211,4.883250,16.808574,6.307770,86.893962,65.262748,82.409847,107.883040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.995,3.27696,0.09985,-1.47911,0.00061,0.00129,0.00074,0.00058,0.00100,0.00064,0.00178,0.00160,16.080975,10.572969,14.969338,10.307870,15.389160,8.870464,13.822038,9.105379,13.800197,8.238475,14.423314,8.027267,19.057463,8.054748,16.511030,7.149026,14.368055,4.690376,0,17.521802,6.700577,19.003023,4.883433,16.799757,6.303366,86.923915,65.258446,82.115090,108.435821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.996,3.27706,0.09970,-1.47842,0.00064,0.00131,0.00068,0.00057,0.00098,0.00064,0.00220,0.00169,16.081184,10.571929,14.966752,10.308844,15.382162,8.869754,13.815036,9.098073,13.794822,8.242280,14.415613,8.028250,19.042723,8.053164,16.510599,7.148557,14.352226,4.681263,0,17.515968,6.699654,18.984231,4.883512,16.791688,6.300018,86.952644,65.267328,81.916521,109.076872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.997,3.27714,0.10010,-1.47987,0.00064,0.00127,0.00071,0.00057,0.00090,0.00062,0.00234,0.00171,16.079553,10.570038,14.963892,10.309508,15.375647,8.869214,13.807289,9.095662,13.791225,8.242341,14.406574,8.027344,19.027635,8.049677,16.507281,7.148001,14.335986,4.672392,0,17.509269,6.696562,18.964257,4.882957,16.785955,6.298885,86.984115,65.300377,81.901653,109.818936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.998,3.27702,0.10002,-1.48003,0.00060,0.00111,0.00066,0.00054,0.00089,0.00063,0.00191,0.00156,16.075749,10.567252,14.960634,10.309665,15.369694,8.868824,13.799004,9.099208,13.788846,8.239249,14.395433,8.024350,19.012415,8.044647,16.500201,7.147896,14.319404,4.665001,0,17.501336,6.691418,18.943587,4.881754,16.783475,6.300043,87.022476,65.361798,82.105252,110.635726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.999,3.27668,0.09981,-1.48056,0.00058,0.00098,0.00068,0.00052,0.00088,0.00064,0.00194,0.00153,16.070767,10.564052,14.957216,10.309588,15.364165,8.868567,13.791160,9.106967,13.785696,8.237128,14.382884,8.020195,18.997855,8.039365,16.490773,7.148279,14.302729,4.659742,0,17.492299,6.685856,18.924213,4.880624,16.784211,6.302036,87.072128,65.446222,82.487530,111.445776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.000,3.27640,0.09984,-1.47827,0.00060,0.00078,0.00071,0.00054,0.00079,0.00062,0.00203,0.00146,16.065702,10.560958,14.953904,10.309586,15.358899,8.868427,13.784795,9.116984,13.779680,8.240372,14.369736,8.015886,18.984788,8.035192,16.480581,7.149146,14.286222,4.657223,0,17.482325,6.681625,18.908239,4.880343,16.788057,6.303292,87.137491,65.547556,83.003055,112.163450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.001,3.27675,0.10010,-1.47827,0.00060,0.00072,0.00072,0.00052,0.00065,0.00063,0.00194,0.00162,16.061636,10.558480,14.950961,10.309961,15.353741,8.868386,13.780921,9.127303,13.768739,8.253281,14.356788,8.012425,18.974027,8.033468,16.471197,7.150492,14.270150,4.658027,0,17.471580,6.680450,18.897730,4.881667,16.794890,6.302267,87.222830,65.659698,83.606288,112.704089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.002,3.27767,0.10000,-1.47995,0.00058,0.00079,0.00070,0.00052,0.00068,0.00060,0.00195,0.00175,16.059024,10.556800,14.948483,10.310813,15.348622,8.868425,13.779377,9.136043,13.752697,8.275964,14.344524,8.010282,18.965416,8.034408,16.463407,7.152151,14.255046,4.661681,0,17.460272,6.682850,18.892786,4.884481,16.803955,6.298565,87.324943,65.776235,84.246495,113.029522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.003,3.27806,0.09968,-1.47896,0.00060,0.00092,0.00068,0.00051,0.00071,0.00060,0.00192,0.00182,16.057435,10.555625,14.946333,10.311951,15.343595,8.868521,13.778339,9.141427,13.734033,8.302592,14.332976,8.009187,18.957428,8.036648,16.456898,7.153729,14.241818,4.666209,0,17.448658,6.687642,18.890732,4.887436,16.813593,6.293419,87.430085,65.890314,84.865598,113.167287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
