"Time","59 Left DS","60 Right DS","37a CoMy (cm)","v5 L COP","28 HLy (cm)","33 FLy (cm)","67 xCoM","v3 R COP","35 FRy (cm)","30 HRy (cm)"
1.176,0,1,5.535137,0.000000,6.933469,6.529237,5.678124,4.431656,4.665920,4.197308
1.177,0,1,5.536824,0.000000,6.934339,6.528458,5.682440,4.431146,4.666023,4.196289
1.178,0,1,5.532167,0.000000,6.935741,6.528930,5.679979,4.430706,4.665924,4.195731
1.179,0,1,5.527510,0.000000,6.937143,6.529403,5.677518,4.430310,4.665824,4.195174
1.180,0,1,5.522852,0.000000,6.938545,6.529875,5.675057,4.430076,4.665724,4.194616
1.181,0,1,5.518711,0.000000,6.940023,6.530257,5.673039,4.429901,4.665638,4.194168
1.182,0,1,5.517845,0.000000,6.941985,6.530066,5.673832,4.429935,4.665641,4.194411
1.183,0,1,5.516980,0.000000,6.943946,6.529875,5.674625,4.430006,4.665644,4.194654
1.184,0,1,5.516115,0.000000,6.945908,6.529684,5.675417,4.430204,4.665647,4.194897
1.185,0,1,5.516139,0.000000,6.947981,6.529702,5.677050,4.430414,4.665681,4.195160
1.186,0,1,5.521811,0.000000,6.950761,6.531044,5.684013,4.430665,4.665921,4.195549
1.187,0,1,5.527483,0.000000,6.953541,6.532386,5.690977,4.430942,4.666161,4.195939
1.188,0,1,5.533155,0.000000,6.956321,6.533729,5.697940,4.431310,4.666400,4.196328
1.189,0,1,5.539372,0.000000,6.959114,6.534756,5.705404,4.431721,4.666650,4.196801
1.190,0,1,5.549056,0.000000,6.961986,6.533782,5.716048,4.432291,4.666961,4.197806
1.191,0,1,5.558739,0.000000,6.964857,6.532808,5.726692,4.432897,4.667272,4.198812
1.192,0,1,5.568422,0.000000,6.967728,6.531833,5.737335,4.433630,4.667583,4.199818
1.193,0,1,5.577664,0.000000,6.970518,6.531164,5.747498,4.434389,4.667904,4.200889
1.194,0,1,5.584108,0.000000,6.972789,6.532433,5.754603,4.435235,4.668282,4.202375
1.195,0,1,5.590551,0.000000,6.975060,6.533702,5.761708,4.436116,4.668661,4.203861
1.196,0,1,5.596995,0.000000,6.977331,6.534971,5.768813,4.437121,4.669039,4.205347
1.197,0,1,5.603438,0.000000,6.979497,6.535387,5.775891,4.438160,4.669425,4.206857
1.198,0,1,5.609881,0.000000,6.980998,6.530378,5.782797,4.439320,4.669866,4.208517
1.199,0,1,5.616325,0.000000,6.982498,6.525371,5.789703,4.440435,4.670305,4.210176
1.200,0,1,5.622768,0.000000,6.983998,6.520362,5.796609,4.441392,4.670745,4.211836
1.201,0,1,5.629498,0.000000,6.985526,6.515229,5.803804,4.442237,4.671082,4.213404
1.202,0,1,5.638042,0.000000,6.987228,6.509295,5.812838,4.442677,4.670765,4.214385
1.203,0,1,5.646586,0.000000,6.988930,6.503361,5.821872,4.443073,4.670448,4.215366
1.204,0,1,5.655131,0.000000,6.990632,6.497427,5.830905,4.443313,4.670131,4.216347
1.205,0,1,5.663058,0.000000,6.992247,6.491302,5.839340,4.443593,4.669853,4.217321
1.206,0,1,5.667060,0.000000,6.993308,6.483955,5.843966,4.444015,4.669818,4.218246
1.207,0,1,5.671063,0.000000,6.994369,6.476608,5.848593,4.444446,4.669784,4.219171
1.208,0,1,5.675066,0.000000,6.995430,6.469261,5.853219,4.444911,4.669750,4.220096
1.209,0,1,5.679261,0.000000,6.996403,6.462072,5.858036,4.445342,4.669730,4.220963
1.210,0,1,5.684674,0.000000,6.996812,6.455885,5.864058,4.445642,4.669801,4.221460
1.211,0,1,5.690087,0.000000,6.997221,6.449699,5.870081,4.445936,4.669872,4.221957
1.212,0,1,5.695499,0.000000,6.997630,6.443512,5.876104,4.446206,4.669944,4.222454
1.213,0,1,5.701230,0.000000,6.998017,6.437601,5.882407,4.446503,4.670036,4.222950
1.214,0,1,5.708979,0.000000,6.998269,6.433440,5.890490,4.446896,4.670261,4.223445
1.215,0,1,5.716728,0.000000,6.998520,6.429278,5.898571,4.447275,4.670487,4.223940
1.216,0,1,5.724477,0.000000,6.998772,6.425117,5.906654,4.447608,4.670712,4.224436
1.217,0,1,5.731991,0.000000,6.998857,6.421565,5.914444,4.447888,4.670949,4.224844
1.218,0,1,5.738012,0.000000,6.997884,6.421886,5.920381,4.447975,4.671256,4.224703
1.219,0,1,5.744033,0.000000,6.996911,6.422207,5.926318,4.448060,4.671564,4.224562
1.220,0,1,5.750053,0.000000,6.995937,6.422529,5.932255,4.448139,4.671871,4.224421
1.221,0,1,5.755611,0.000000,6.994994,6.423273,5.937659,4.448263,4.672222,4.224250
1.222,0,1,5.758223,0.000000,6.994240,6.426704,5.939671,4.448544,4.672855,4.223894
1.223,0,1,5.760834,0.000000,6.993486,6.430136,5.941682,4.448768,4.673488,4.223537
1.224,0,1,5.763446,0.000000,6.992732,6.433568,5.943694,4.448785,4.674120,4.223180
1.225,0,1,5.766132,0.000000,6.991889,6.437122,5.945670,4.448641,4.674715,4.222570
1.226,0,1,5.769289,0.000000,6.990488,6.441456,5.947420,4.447918,4.675064,4.220352
1.227,0,1,5.772446,0.000000,6.989086,6.445790,5.949170,4.447111,4.675413,4.218134
1.228,0,1,5.775603,0.000000,6.987684,6.450124,5.950920,4.445995,4.675762,4.215916
1.229,0,1,5.778860,0.000000,6.986340,6.454615,5.952647,4.444880,4.676106,4.213594
1.230,0,1,5.782747,0.000000,6.985363,6.460105,5.954229,4.443770,4.676413,4.210618
1.231,0,1,5.786633,0.000000,6.984385,6.465595,5.955812,4.442569,4.676720,4.207642
1.232,0,1,5.790520,0.000000,6.983408,6.471086,5.957395,4.441045,4.677027,4.204665
1.233,0,1,5.794071,0.000000,6.982458,6.476340,5.958567,4.439339,4.677303,4.201404
1.234,0,1,5.795482,0.000000,6.981678,6.480096,5.957131,4.436978,4.677387,4.196337
1.235,0,1,5.796894,0.000000,6.980900,6.483853,5.955696,4.434565,4.677471,4.191270
1.236,0,1,5.798306,0.000000,6.980121,6.487609,5.954260,4.431961,4.677555,4.186203
1.237,0,1,5.799922,0.000000,6.979295,6.491394,5.952984,4.429456,4.677674,4.181241
1.238,0,1,5.802838,0.000000,6.978169,6.495358,5.952721,4.427307,4.678017,4.176944
1.239,0,1,5.805754,0.000000,6.977044,6.499321,5.952458,3.943233,4.678359,4.172647
1.240,0,0,5.808669,0.000000,6.975918,6.503284,5.952196,1.730420,4.678701,4.168351
1.241,0,0,5.811179,0.000000,6.974747,6.507295,5.951490,0.000000,4.679000,4.164263
1.242,0,0,5.811112,0.000000,6.973287,6.511600,5.947970,0.000000,4.679020,4.161498
1.243,0,0,5.811045,0.000000,6.971827,6.515904,5.944451,0.000000,4.679040,4.158732
1.244,0,0,5.810978,0.000000,6.970367,6.520210,5.940931,0.000000,4.679060,4.155967
1.245,0,0,5.811137,0.000000,6.969024,6.524441,5.937626,0.000000,4.679077,4.153600
1.246,0,0,5.812731,0.000000,6.968429,6.528203,5.935688,0.000000,4.679076,4.153759
1.247,0,0,5.814325,0.000000,6.967834,6.531965,5.933749,0.000000,4.679076,4.153917
1.248,0,0,5.815919,0.000000,6.967238,6.535728,5.931810,0.000000,4.679076,4.154076
1.249,0,0,5.817347,0.000000,6.966639,6.539401,5.929722,0.000000,4.679069,4.154146
1.250,0,0,5.817715,0.000000,6.966019,6.542511,5.926688,0.000000,4.679021,4.153652
1.251,0,0,5.818084,0.000000,6.965399,6.545619,5.923653,0.000000,4.678973,4.153158
1.252,0,0,5.818452,0.000000,6.964779,6.548729,5.920618,0.000000,4.678926,4.152664
1.253,0,0,5.818777,0.000000,6.964211,6.551902,5.917539,0.000000,4.678860,4.152825
1.254,0,0,5.818825,0.000000,6.963981,6.555480,5.914178,0.000000,4.678683,4.157149
1.255,0,0,5.818872,0.000000,6.963750,6.559057,5.910817,0.000000,4.678506,4.161473
1.256,0,0,5.818920,0.000000,6.963520,6.562634,5.907456,0.000000,4.678329,4.165796
1.257,0,0,5.819034,0.000000,6.963348,6.566302,5.904164,0.000000,4.678200,4.169755
1.258,0,0,5.819561,0.000000,6.963555,6.570546,5.901309,0.000000,4.678380,4.171390
1.259,0,0,5.820089,0.000000,6.963763,6.574790,5.898454,0.000000,4.678560,4.173025
1.260,0,0,5.820617,0.000000,6.963970,6.579033,5.895598,0.000000,4.678740,4.174660
1.261,0,0,5.821061,0.000000,6.964208,6.583013,5.892677,0.000000,4.678897,4.176253
1.262,0,0,5.820973,0.000000,6.964645,6.585318,5.889335,0.000000,4.678910,4.177581
1.263,0,0,5.820887,0.000000,6.965082,6.587622,5.885993,0.000000,4.678923,4.178908
1.264,0,0,5.820799,0.000000,6.965519,6.589926,5.882651,0.000000,4.678936,4.180236
1.265,0,0,5.821135,0.000000,6.965952,6.592267,5.879768,0.000000,4.678967,4.181594
1.266,0,0,5.824152,0.000000,6.966361,6.594835,5.879802,0.000000,4.679115,4.183150
1.267,0,0,5.827168,0.000000,6.966768,6.597404,5.879837,0.000000,4.679263,4.184706
1.268,0,0,5.830185,0.000000,6.967176,6.599972,5.879871,0.000000,4.679410,4.186261
1.269,0,0,5.832633,0.000000,6.967779,6.602543,5.879388,0.000000,4.679562,4.187834
1.270,0,0,5.831459,0.000000,6.969615,6.605129,5.875614,0.000000,4.679736,4.189514
1.271,0,0,5.830285,0.000000,6.971452,6.607716,5.871841,0.000000,4.679910,4.191194
1.272,0,0,5.829110,0.000000,6.973289,6.610302,5.868067,0.000000,4.680083,4.192873
1.273,0,0,5.828259,0.000000,6.975093,6.612538,5.864689,0.000000,4.680270,4.194604
1.274,0,0,5.829461,0.000000,6.976687,6.612547,5.863818,0.000000,4.680537,4.196658
1.275,0,0,5.830663,0.000000,6.978282,6.612557,5.862947,0.000000,4.680803,4.198711
1.276,0,0,5.831865,0.000000,6.979877,6.612567,5.862075,0.000000,4.681070,4.200765
1.277,0,0,5.832502,0.000000,6.981502,6.612609,5.860731,0.000000,4.681310,4.203098
1.278,0,0,5.829551,0.000000,6.983321,6.612857,5.856379,0.000000,4.681376,4.207208
1.279,0,0,5.826600,0.000000,6.985140,6.613105,5.852026,0.000000,4.681441,4.211318
1.280,0,0,5.823648,0.000000,6.986959,6.613352,5.847674,0.000000,4.681507,4.215427
1.281,0,0,5.821749,0.000000,6.988734,6.613613,5.844456,0.000000,4.681533,4.219599
1.282,0,0,5.826529,0.000000,6.990225,6.613956,5.848443,0.000000,4.681306,4.224160
1.283,0,0,5.831308,0.000000,6.991716,6.614300,5.852429,0.000000,4.681080,4.228721
1.284,0,0,5.836088,0.000000,6.993207,6.614643,5.856415,0.000000,4.680853,4.233283
1.285,0,0,5.840557,0.000000,6.994689,6.614898,5.860155,0.000000,4.680663,4.237963
1.286,0,0,5.843046,0.000000,6.996111,6.614593,5.862324,0.000000,4.680704,4.243401
1.287,0,0,5.845536,0.000000,6.997532,6.614286,5.864493,0.000000,4.680745,4.248838
1.288,0,0,5.848025,0.000000,6.998954,6.613981,5.866662,0.000000,4.680786,4.254276
1.289,0,0,5.850072,0.000000,7.000350,6.613585,5.868425,0.000000,4.680833,4.259490
1.290,0,0,5.849308,0.000000,7.001580,6.612615,5.867609,0.000000,4.680916,4.263279
1.291,0,0,5.848545,0.000000,7.002810,6.611645,5.866792,0.000000,4.681000,4.267069
1.292,0,0,5.847780,0.000000,7.004040,6.610675,5.865975,0.000000,4.681083,4.270860
1.293,0,0,5.847511,0.000000,7.005322,6.609881,5.865666,0.000000,4.681125,4.274360
1.294,0,0,5.850385,0.000000,7.006935,6.610204,5.868579,0.000000,4.680900,4.276024
1.295,0,0,5.853259,0.000000,7.008548,6.610527,5.871492,0.000000,4.680675,4.277687
1.296,0,0,5.856133,0.000000,7.010160,6.610849,5.874405,0.000000,4.680450,4.279350
1.297,0,0,5.858349,0.000000,7.011683,6.611124,5.876645,0.000000,4.680219,4.280607
1.298,0,0,5.856388,0.000000,7.012638,6.611088,5.874603,0.000000,4.679944,4.279283
1.299,0,0,5.854427,0.000000,7.013592,6.611053,5.872562,0.000000,4.679668,4.277958
1.300,0,0,5.852466,0.000000,7.014545,6.611018,5.870521,0.000000,4.679393,4.276634
1.301,0,0,5.850746,0.000000,7.015565,6.610838,5.868672,0.000000,4.679146,4.275304
1.302,0,0,5.850555,0.000000,7.017005,6.609740,5.868043,0.000000,4.679073,4.273944
1.303,0,0,5.850365,0.000000,7.018444,6.608643,5.867414,0.000000,4.679001,4.272584
1.304,0,0,5.850175,0.000000,7.019883,6.607545,5.866786,0.000000,4.678928,4.271224
1.305,0,0,5.849948,0.000000,7.021256,6.606362,5.866049,0.000000,4.678872,4.269303
1.306,0,0,5.849483,0.000000,7.022204,6.604630,5.864633,0.000000,4.678915,4.263816
1.307,0,0,5.849019,0.000000,7.023153,6.602898,5.863215,0.000000,4.678958,4.258330
1.308,0,0,5.848554,0.000000,7.024102,6.601165,5.861799,0.000000,4.679002,4.252843
1.309,0,0,5.847935,0.000000,7.024979,6.599626,5.860164,0.000000,4.679080,4.247684
1.310,0,0,5.846334,0.000000,7.025395,6.599310,5.857146,0.000000,4.679380,4.244607
1.311,0,0,5.844733,0.000000,7.025813,6.598994,5.854128,0.000000,4.679680,4.241530
1.312,0,0,5.843132,0.000000,7.026229,6.598678,5.851110,0.000000,4.679980,4.238453
1.313,0,0,5.841343,0.000000,7.026597,6.598313,5.847870,0.000000,4.680307,4.235313
1.314,0,0,5.838357,0.000000,7.026649,6.597638,5.843225,0.000000,4.680801,4.231772
1.315,0,0,5.835372,0.000000,7.026701,6.596963,5.838579,0.000000,4.681296,4.228231
1.316,0,0,5.832386,0.000000,7.026754,6.596288,5.833933,0.000000,4.681790,4.224690
1.317,0,0,5.829690,0.000000,7.026826,6.595315,5.829535,0.000000,4.682306,4.221173
1.318,0,0,5.828835,0.000000,7.027022,6.592455,5.826710,0.000000,4.682956,4.217809
1.319,0,0,5.827979,0.000000,7.027218,6.589594,5.823885,0.000000,4.683605,4.214445
1.320,0,0,5.827123,0.000000,7.027414,6.586733,5.821061,0.000000,4.684255,4.211080
1.321,0,0,5.826550,0.000000,7.027523,6.583866,5.818513,0.000000,4.684898,4.207589
1.322,0,0,5.827767,0.000000,7.027079,6.580955,5.817731,0.000000,4.685498,4.203296
1.323,0,0,5.828985,0.000000,7.026635,6.578043,5.816949,0.000000,4.686098,4.199002
1.324,0,0,5.830202,0.000000,7.026191,6.575132,5.816167,0.000000,4.686698,4.194708
1.325,0,0,5.831141,0.000000,7.025733,6.572030,5.815150,0.000000,4.687318,4.190372
1.326,0,0,5.830310,0.000000,7.025183,6.567711,5.812645,0.000000,4.688064,4.185770
1.327,0,0,5.829479,0.000000,7.024633,6.563392,5.810140,0.000000,4.688809,4.181168
1.328,0,0,5.828648,0.000000,7.024083,6.559073,5.807634,0.000000,4.689555,4.176565
1.329,0,0,5.828618,0.000000,7.023545,6.554371,5.805988,0.000000,4.690251,4.171933
1.330,0,0,5.833681,0.000000,7.023078,6.547241,5.809799,0.000000,4.690628,4.167111
1.331,0,0,5.838744,0.000000,7.022612,6.540110,5.813610,0.000000,4.691006,4.162289
1.332,0,0,5.843806,0.000000,7.022146,6.532979,5.817421,0.000000,4.691383,4.157466
1.333,0,0,5.848222,0.000000,7.021690,6.525844,5.820614,0.000000,4.691725,4.152686
1.334,0,0,5.848525,0.000000,7.021303,6.518680,5.819878,0.000000,4.691838,4.148175
1.335,0,0,5.848828,0.000000,7.020916,6.511516,5.819141,0.000000,4.691951,4.143663
1.336,0,0,5.849132,0.000000,7.020530,6.504353,5.818405,0.000000,4.692065,4.139152
1.337,0,0,5.849441,0.000000,7.020127,6.497183,5.817707,0.000000,4.692163,4.134771
1.338,0,0,5.849785,0.000000,7.019626,6.489973,5.817253,0.000000,4.692164,4.131219
1.339,0,0,5.850129,0.000000,7.019124,6.482763,5.816799,0.000000,4.692165,4.127667
1.340,0,0,5.850473,0.000000,7.018622,6.475553,5.816345,0.000000,4.692166,4.124115
1.341,0,0,5.851208,0.000000,7.018130,6.468630,5.816297,0.000000,4.692108,4.120688
1.342,0,0,5.854432,0.000000,7.017700,6.463537,5.818834,0.000000,4.691675,4.118050
1.343,0,0,5.857655,0.000000,7.017269,6.458444,5.821370,0.000000,4.691241,4.115413
1.344,0,0,5.860878,0.000000,7.016839,6.453350,5.823906,0.000000,4.690808,4.112775
1.345,0,0,5.863291,0.733282,7.016281,6.448385,5.825597,0.000000,4.690362,4.110105
1.346,0,0,5.860561,4.096963,7.014915,6.444232,5.821915,0.000000,4.689840,4.107231
1.347,1,0,5.857831,6.726765,7.013550,6.440080,5.818233,0.000000,4.689318,4.104356
1.348,1,0,5.855102,6.724025,7.012185,6.435927,5.814551,0.000000,4.688796,4.101481
1.349,1,0,5.852619,6.721365,7.010795,6.431937,5.811049,0.000000,4.688218,4.098603
1.350,1,0,5.851703,6.718997,7.009249,6.428983,5.808694,0.000000,4.687291,4.095699
1.351,1,0,5.850787,6.716677,7.007704,6.426028,5.806338,0.000000,4.686363,4.092794
1.352,1,0,5.849871,6.714528,7.006158,6.423073,5.803983,0.000000,4.685435,4.089890
1.353,1,0,5.848892,6.712380,7.004541,6.420247,5.801490,0.000000,4.684472,4.087055
1.354,1,0,5.847511,6.710242,7.002465,6.418235,5.798125,0.000000,4.683289,4.084660
1.355,1,0,5.846131,6.708142,7.000389,6.416224,5.794759,0.000000,4.682105,4.082265
1.356,1,0,5.844750,6.706179,6.998313,6.414212,5.791393,0.000000,4.680921,4.079870
1.357,1,0,5.843328,6.704293,6.996191,6.412388,5.787935,0.000000,4.679785,4.077448
1.358,1,0,5.841646,6.702686,6.993776,6.411757,5.783893,0.000000,4.678956,4.074851
1.359,1,0,5.839963,6.701114,6.991362,6.411127,5.779851,0.000000,4.678126,4.072254
1.360,1,0,5.838280,6.699662,6.988947,6.410495,5.775808,0.000000,4.677297,4.069657
1.361,1,0,5.835593,6.698200,6.986592,6.409848,5.770711,0.000000,4.676438,4.067171
1.362,1,0,5.826524,6.696701,6.984622,6.409098,5.758908,0.000000,4.675388,4.065393
1.363,1,0,5.817456,6.695258,6.982652,6.408348,5.747105,0.000000,4.674339,4.063616
1.364,1,0,5.808387,6.694015,6.980681,6.407598,5.735301,0.000000,4.673289,4.061839
1.365,1,0,5.800443,6.692900,6.978791,6.407022,5.724590,0.000000,4.672156,4.060367
1.366,1,0,5.799645,6.692247,6.977411,6.407546,5.720819,0.000000,4.670490,4.060840
1.367,1,0,5.798847,6.691685,6.976030,6.408071,5.717048,0.000000,4.668824,4.061313
1.368,1,0,5.798049,6.691448,6.974649,6.408596,5.713277,0.000000,4.667157,4.061786
1.369,1,0,5.797222,6.691246,6.973345,6.409156,5.709473,0.000000,4.665592,4.062262
1.370,1,0,5.796209,6.691162,6.972528,6.409937,5.705458,0.000000,4.664667,4.062754
1.371,1,0,5.795197,6.691104,6.971710,6.410719,5.701442,0.000000,4.663743,4.063247
1.372,1,0,5.794183,6.691142,6.970893,6.411500,5.697427,0.000000,4.662818,4.063739
1.373,1,0,5.793598,6.691217,6.970061,6.412401,5.693854,0.000000,4.661874,4.064380
1.374,1,0,5.795732,6.691427,6.969136,6.414054,5.693098,0.000000,4.660806,4.065960
1.375,1,0,5.797865,6.691700,6.968211,6.415709,5.692341,0.000000,4.659739,4.067541
1.376,1,0,5.799999,6.692195,6.967286,6.417362,5.691585,0.000000,4.658671,4.069122
1.377,1,0,5.801398,6.692769,6.966319,6.419215,5.690108,0.000000,4.657629,4.070780
1.378,1,0,5.798129,6.693623,6.965090,6.422331,5.684059,0.000000,4.656751,4.072930
1.379,1,0,5.794859,6.694514,6.963861,6.425447,5.678009,0.000000,4.655873,4.075080
1.380,1,0,5.791590,6.695532,6.962632,6.428562,5.671959,0.000000,4.654994,4.077229
1.381,1,0,5.789032,6.696536,6.961451,6.431609,5.666628,0.000000,4.654171,4.079408
1.382,1,0,5.790987,6.697483,6.960577,6.434219,5.665856,0.000000,4.653692,4.081772
1.383,1,0,5.792943,6.698399,6.959703,6.436829,5.665085,0.000000,4.653214,4.084136
1.384,1,0,5.794899,6.699200,6.958829,6.439439,5.664313,0.000000,4.652736,4.086501
1.385,1,0,5.796899,6.699966,6.957970,6.441962,5.663616,0.000000,4.652139,4.088851
1.386,1,0,5.799185,6.700611,6.957199,6.443928,5.663392,0.000000,4.650788,4.091118
1.387,1,0,5.801472,6.701236,6.956429,6.445894,5.663167,0.000000,4.649437,4.093385
1.388,1,0,5.803758,6.701794,6.955658,6.447859,5.662942,0.000000,4.648087,4.095652
1.389,1,0,5.805421,6.702348,6.954920,6.449767,5.662121,0.000000,4.646640,4.097905
1.390,1,0,5.803132,6.702888,6.954388,6.451304,5.657509,0.000000,4.644584,4.100068
1.391,1,0,5.800843,6.703413,6.953856,6.452842,5.652898,0.000000,4.642527,4.102231
1.392,1,0,5.798553,6.703885,6.953325,6.454380,5.648286,0.000000,4.640470,4.104393
1.393,1,0,5.795453,6.704324,6.952849,6.455785,5.642886,0.000000,4.638357,4.106488
1.394,1,0,5.787198,6.704651,6.952726,6.456351,5.632476,0.000000,4.635887,4.108151
1.395,1,0,5.778944,6.704936,6.952604,6.456918,5.622065,0.000000,4.633418,4.109814
1.396,1,0,5.770689,6.705069,6.952482,6.457484,5.611655,0.000000,4.630949,4.111477
1.397,1,0,5.762926,6.705161,6.952520,6.457817,5.601733,0.000000,4.628475,4.113197
1.398,1,0,5.758285,6.705105,6.953583,6.456666,5.594919,0.000000,4.625971,4.115276
1.399,1,0,5.753644,6.705054,6.954646,6.455516,5.588104,0.000000,4.623468,4.117356
1.400,1,0,5.749003,6.705020,6.955709,6.454366,5.581290,0.000000,4.620965,4.119435
1.401,1,0,5.744130,6.705035,6.956812,6.453260,5.574259,0.000000,4.618441,4.121444
1.402,1,0,5.737783,6.705226,6.958171,6.452431,5.565852,0.000000,4.615787,4.123003
1.403,1,0,5.731438,6.705448,6.959531,6.451603,5.557445,0.000000,4.613133,4.124562
1.404,1,0,5.725091,6.705777,6.960891,6.450775,5.549038,0.000000,4.610479,4.126122
1.405,1,0,5.719040,6.706110,6.962266,6.449978,5.540947,0.000000,4.607818,4.127657
1.406,1,0,5.714864,6.706463,6.963741,6.449381,5.534863,0.000000,4.605106,4.129038
1.407,1,0,5.710687,6.706851,6.965216,6.448784,5.528779,0.000000,4.602396,4.130419
1.408,1,0,5.706511,6.707364,6.966691,6.448188,5.522695,0.000000,4.599684,4.131800
1.409,1,0,5.702210,6.707951,6.968290,6.447639,5.516484,0.000000,4.596972,4.133174
1.410,1,0,5.697122,6.708803,6.970669,6.447397,5.509469,0.000000,4.594248,4.134501
1.411,1,0,5.692035,6.709743,6.973048,6.447155,5.502453,0.000000,4.591525,4.135827
1.412,1,0,5.686947,6.710994,6.975428,6.446912,5.495438,0.000000,4.588802,4.137153
1.413,1,0,5.682184,6.712333,6.977829,6.446849,5.488781,0.000000,4.586106,4.138465
1.414,1,0,5.679481,6.713984,6.980370,6.447924,5.484409,0.000000,4.583588,4.139692
1.415,1,0,5.676778,6.715698,6.982910,6.448999,5.480036,0.000000,4.581069,4.140920
1.416,1,0,5.674076,6.717639,6.985451,6.450075,5.475663,0.000000,4.578550,4.142147
1.417,1,0,5.671365,6.719613,6.988024,6.451195,5.471375,0.000000,4.576049,4.143227
1.418,1,0,5.668607,6.721704,6.990805,6.452604,5.467627,0.000000,4.573663,4.143375
1.419,1,0,5.665849,6.723797,6.993586,6.454014,5.463878,0.000000,4.571276,4.143524
1.420,1,0,5.663091,6.725896,6.996367,6.455423,5.460129,0.000000,4.568890,4.143672
1.421,1,0,5.660610,6.727962,6.999056,6.456828,5.456781,0.000000,4.566591,4.143769
1.422,1,0,5.659889,6.729908,7.001166,6.458207,5.455980,0.000000,4.564851,4.143540
1.423,1,0,5.659169,6.731773,7.003276,6.459586,5.455178,0.000000,4.563110,4.143311
1.424,1,0,5.658449,6.733346,7.005386,6.460965,5.454377,0.000000,4.561370,4.143081
1.425,1,0,5.657135,6.734815,7.007519,6.462151,5.453111,0.000000,4.559661,4.142782
1.426,1,0,5.652051,6.735912,7.009792,6.462117,5.448892,0.000000,4.558156,4.142036
1.427,1,0,5.646966,6.737018,7.012066,6.462082,5.444674,0.000000,4.556650,4.141290
1.428,1,0,5.641881,6.738156,7.014340,6.462048,5.440455,0.000000,4.555144,4.140544
1.429,1,0,5.636817,6.739398,7.016634,6.462089,5.436410,0.000000,4.553745,4.139819
