"Time","60 Right DS","59 Left DS","58 FLr Sw of","57 FLr Sw on","56 FLl Sw of","54 HLr Sw of","55 FLl Sw on","53 HLr Sw on","52 HLl Sw of","51 HLl Sw on","v6 L Mos","v4 R Mos","67 xCoM","37 CoMy (cm)","v5 L COP","v3 R COP","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)"
1.723,0,1,0,0,0,0,0,0,0,0,7.758263,5.501213,5.501227,-5.362501,13.259476,0.000000,4.594639,6.479302,4.244613,6.780110
1.724,0,1,0,0,0,0,0,0,0,0,7.757997,5.507372,5.507355,-5.347487,13.265369,-0.000000,4.589115,6.481685,4.238551,6.783761
1.725,0,1,0,0,0,0,0,0,0,0,7.747054,5.514615,5.514609,-5.328112,13.261669,-0.000000,4.576630,6.474905,4.229900,6.786797
1.726,0,1,0,0,0,0,0,0,0,0,7.731753,5.521397,5.521392,-5.302215,13.253150,0.000000,4.561339,6.463881,4.220919,6.789277
1.727,0,1,0,0,0,0,0,0,0,0,7.719138,5.526023,5.526006,-5.267488,13.245160,0.000000,4.547622,6.453911,4.213969,6.791294
1.728,0,1,0,0,0,0,0,0,0,0,7.716418,5.526771,5.526792,-5.221683,13.243190,-0.000000,4.539776,6.450191,4.211345,6.792942
1.729,0,1,0,0,0,0,0,0,0,0,7.725219,5.523412,5.523421,-5.164836,13.248633,-0.000000,4.539093,6.454174,4.213055,6.794430
1.730,0,1,0,0,0,0,0,0,0,0,7.741431,5.517251,5.517251,-5.099870,13.258678,0.000000,4.543056,6.462568,4.216213,6.796116
1.731,0,1,0,0,0,0,0,0,0,0,7.760426,5.509738,5.509746,-5.029895,13.270156,0.000000,4.548906,6.471782,4.217745,6.798366
1.732,0,1,0,0,0,0,0,0,0,0,7.777426,5.502362,5.502351,-4.957997,13.279804,-0.000000,4.553926,6.478276,4.214649,6.801536
1.733,0,1,0,0,0,0,0,0,0,0,7.790395,5.495776,5.495771,-4.886433,13.286200,-0.000000,4.556962,6.480534,4.206571,6.805646
1.734,0,1,0,0,0,0,0,0,0,0,7.800113,5.489774,5.489775,-4.816412,13.289829,0.000000,4.558833,6.479597,4.196504,6.810294
1.735,0,1,0,0,0,0,0,0,0,0,7.807626,5.484075,5.484073,-4.749076,13.291593,0.000000,4.560490,6.476670,4.187656,6.815047
1.736,0,1,0,0,0,0,0,0,0,0,7.814107,5.478375,5.478379,-4.685504,13.292698,-0.000000,4.562858,6.472954,4.183168,6.819485
1.737,0,1,0,0,0,0,0,0,0,0,7.820475,5.472643,5.472646,-4.624580,13.293518,-0.000000,4.566050,6.469440,4.183674,6.823590
1.738,0,1,0,0,0,0,0,0,0,0,7.827407,5.467123,5.467120,-4.562400,13.293728,0.000000,4.569148,6.466858,4.186638,6.827853
1.739,0,1,0,0,0,0,0,0,0,0,7.836309,5.462072,5.462068,-4.494884,13.296892,0.000000,4.571167,6.465923,4.189321,6.832798
1.740,0,1,0,0,0,0,0,0,0,0,7.849155,5.457762,5.457764,-4.418066,13.309912,-0.000000,4.571132,6.467321,4.189046,6.838933
1.741,0,1,0,0,0,0,0,0,0,0,7.863473,5.454762,5.454760,-4.332210,13.323793,-0.000000,4.568429,6.470825,4.185420,6.846212
1.742,0,1,0,0,0,0,0,0,0,0,7.872604,5.453948,5.453957,-4.242927,13.315378,0.000000,4.562896,6.475046,4.180943,6.853893
1.743,0,1,0,0,0,0,0,0,0,0,7.879023,5.456262,5.456280,-4.156173,13.314543,0.000000,4.554400,6.478520,4.178301,6.861183
1.744,0,1,0,0,0,0,0,0,0,0,7.893399,5.462638,5.462618,-4.077820,13.397741,-0.000000,4.542845,6.479817,4.180108,6.867315
1.745,0,1,0,0,0,0,0,0,0,0,7.894901,5.472609,5.472601,-4.010652,13.444919,-0.000000,4.529424,6.478674,4.186355,6.872264
1.746,0,1,0,0,0,0,0,0,0,0,7.835644,5.484265,5.484262,-3.953550,13.164267,0.000000,4.516965,6.476305,4.193711,6.876954
1.747,0,1,0,0,0,0,0,0,0,0,7.798927,5.495547,5.495533,-3.905145,13.005579,0.000000,4.508400,6.474021,4.198634,6.882366
1.748,0,1,0,0,0,0,0,0,0,0,7.982645,5.504356,5.504374,-3.864068,14.067866,-0.000000,4.506582,6.473106,4.197664,6.889439
1.749,0,1,0,0,0,0,0,0,0,0,8.092595,5.509803,5.509813,-3.829093,14.680565,-0.000000,4.511511,6.473931,4.190294,6.897513
1.750,0,1,0,0,0,0,0,0,0,1,7.367914,5.512233,5.512228,-3.799166,10.548241,0.000000,4.519574,6.475703,4.179764,6.903906
1.751,0,0,0,0,0,0,0,0,0,0,6.029634,5.512088,5.512085,-3.773245,2.941890,0.000000,4.526923,6.477560,4.169550,6.905805
1.752,0,0,0,0,0,0,0,0,0,0,5.282900,5.509849,5.509849,-3.750320,-1.290043,-0.000000,4.529776,6.478653,4.163062,6.900491
1.753,0,0,0,0,0,0,0,0,0,0,5.377674,5.506018,5.506017,-3.730480,-0.729545,-0.000000,4.526603,6.478783,4.161196,6.888647
1.754,0,0,0,0,0,0,0,0,0,0,5.561928,5.501117,5.501121,-3.715216,0.345666,0.000000,4.518727,6.478574,4.161666,6.875265
1.755,0,0,0,0,0,0,0,0,0,0,5.530080,5.495690,5.495697,-3.706105,0.195481,0.000000,4.507657,6.478698,4.161982,6.865614
1.756,0,0,0,0,0,0,0,0,0,0,5.473981,5.490275,5.490268,-3.704668,-0.092621,-0.000000,4.494896,6.479815,4.159713,6.864823
1.757,0,0,0,0,0,0,0,0,0,0,5.475659,5.484874,5.484871,-3.710347,-0.052379,-0.000000,4.481781,6.481984,4.154552,6.872945
1.758,0,0,0,0,0,0,0,0,0,0,5.483301,5.478935,5.478932,-3.719951,0.024818,0.000000,4.469447,6.484503,4.148880,6.883610
1.759,0,0,0,0,0,0,0,0,0,0,5.474315,5.471846,5.471837,-3.730121,0.014035,0.000000,4.459012,6.486624,4.145248,6.890035
1.760,0,0,0,0,0,0,0,0,0,0,5.461809,5.462979,5.462988,-3.737526,-0.006650,-0.000000,4.451566,6.487610,4.146163,6.885614
1.761,0,0,0,0,0,0,0,0,0,0,5.451731,5.452392,5.452397,-3.739822,-0.003761,-0.000000,4.447178,6.487125,4.152353,6.870309
1.762,0,0,0,0,0,0,0,0,0,0,5.441161,5.440847,5.440847,-3.735923,0.001782,0.000000,4.444616,6.485347,4.162302,6.852385
1.763,0,0,0,0,0,0,0,0,0,0,5.429344,5.429167,5.429169,-3.724820,0.001008,0.000000,4.442569,6.482485,4.174349,6.840642
1.764,0,0,0,0,0,0,0,0,0,0,5.418112,5.418196,5.418191,-3.705548,-0.000477,-0.000000,4.439759,6.478753,4.186838,6.843691
1.765,0,0,0,0,0,0,0,0,0,0,5.408486,5.408534,5.408530,-3.678658,-0.000270,-0.000000,4.436192,6.474576,4.198314,6.863220
1.766,0,0,0,0,0,0,0,0,0,0,5.400552,5.400529,5.400534,-3.646624,0.000128,0.000000,4.433502,6.470641,4.207573,6.892162
1.767,0,0,0,0,0,0,0,0,0,0,5.394542,5.394529,5.394537,-3.612042,0.000072,0.000000,4.433424,6.467653,4.213431,6.922884
1.768,0,0,0,0,0,0,0,0,0,0,5.390861,5.390867,5.390858,-3.577512,-0.000034,-0.000000,4.437644,6.466296,4.214741,6.947894
1.769,0,0,0,0,0,0,0,0,0,0,5.389276,5.389279,5.389276,-3.545753,-0.000019,-0.000000,4.445932,6.466468,4.211848,6.964753
1.770,0,0,0,0,0,0,0,0,0,0,5.388896,5.388894,5.388892,-3.519635,0.000009,0.000000,4.455641,6.467077,4.206983,6.977416
1.771,0,0,0,0,0,0,0,0,0,0,5.388772,5.388771,5.388764,-3.502040,0.000005,0.000000,4.463966,6.466967,4.202497,6.990250
1.772,0,0,0,0,0,0,0,0,0,0,5.387953,5.387953,5.387962,-3.495730,-0.000002,-0.000000,4.468162,6.465007,4.200693,7.007509
1.773,0,0,0,0,0,0,0,0,0,0,5.386067,5.386068,5.386073,-3.499231,-0.000001,-0.000000,4.467571,6.461083,4.202071,7.029285
1.774,0,0,0,0,0,0,0,0,0,0,5.383338,5.383338,5.383335,-3.505704,0.000001,0.000000,4.464182,6.456356,4.204845,7.050403
1.775,0,0,0,0,0,0,0,0,0,0,5.380031,5.380031,5.380030,-3.507964,0.000000,0.000000,4.460151,6.452075,4.207085,7.065351
1.776,0,0,0,0,0,0,0,0,0,0,5.376437,5.376437,5.376437,-3.498953,-0.000000,-0.000000,4.457603,6.449466,4.206904,7.068746
1.777,0,0,0,0,0,0,0,0,0,0,5.372886,5.372886,5.372886,-3.476218,-0.000000,-0.000000,4.457362,6.449031,4.203996,7.059966
1.778,0,0,0,0,0,0,0,0,0,0,5.369757,5.369757,5.369759,-3.443136,0.000000,0.000000,4.458616,6.450359,4.200057,7.044408
1.779,0,0,0,0,0,0,0,0,0,0,5.367440,5.367440,5.367444,-3.403460,0.000000,0.000000,4.460446,6.452977,4.196911,7.027859
1.780,0,0,0,0,0,0,0,0,0,0,5.366326,5.366326,5.366322,-3.360870,-0.000000,-0.000000,4.461948,6.456416,4.196343,7.016004
1.781,0,0,0,0,0,0,0,0,0,0,5.366494,5.366494,5.366492,-3.316517,-0.000000,-0.000000,4.462773,6.460294,4.198723,7.010856
1.782,0,0,0,0,0,0,0,0,0,0,5.367698,5.367698,5.367698,-3.268343,0.000000,0.000000,4.463272,6.464337,4.202628,7.009778
1.783,0,0,0,0,0,0,0,0,0,0,5.369666,5.369666,5.369664,-3.214085,0.000000,0.000000,4.463841,6.468277,4.206518,7.009838
1.784,0,0,0,0,0,0,0,0,0,0,5.372114,5.372114,5.372116,-3.151531,-0.000000,-0.000000,4.464878,6.471843,4.208885,7.008154
1.785,0,0,0,0,0,0,0,0,0,0,5.374962,5.374962,5.374962,-3.080335,-0.000000,-0.000000,4.466758,6.474599,4.209253,7.003706
1.786,0,0,0,0,0,0,0,0,0,0,5.378340,5.378340,5.378342,-3.002507,0.000000,0.000000,4.469833,6.475899,4.208460,6.997837
1.787,0,0,0,0,0,0,0,0,0,0,5.382403,5.382403,5.382408,-2.920210,0.000000,0.000000,4.474451,6.475084,4.207423,6.992040
1.788,0,0,0,0,0,0,0,0,0,0,5.387310,5.387310,5.387304,-2.835579,-0.000000,-0.000000,4.480952,6.471523,4.207048,6.987775
1.789,0,0,0,0,0,0,0,0,0,0,5.392790,5.392790,5.392788,-2.749757,-0.000000,-0.000000,4.489255,6.465559,4.207621,6.985322
1.790,0,0,0,0,0,0,0,0,0,0,5.398134,5.398134,5.398132,-2.662629,0.000000,0.000000,4.498753,6.458772,4.208650,6.983469
1.791,0,0,0,0,0,0,0,0,0,0,5.402582,5.402582,5.402575,-2.574003,0.000000,0.000000,4.508801,6.452821,4.209595,6.980904
1.792,0,0,0,0,0,0,0,0,0,0,5.405364,5.405364,5.405372,-2.483725,-0.000000,-0.000000,4.518768,6.449334,4.209922,6.976358
1.793,0,0,0,0,0,0,0,0,0,0,5.406249,5.406249,5.406254,-2.393182,-0.000000,-0.000000,4.528354,6.448809,4.209447,6.969956
1.794,0,0,0,0,0,0,0,0,0,0,5.405563,5.405563,5.405561,-2.305708,0.000000,0.000000,4.537681,6.450318,4.208423,6.963589
1.795,0,0,0,0,0,0,0,0,0,0,5.403671,5.403671,5.403669,-2.224760,0.000000,0.000000,4.546902,6.452839,4.207131,6.959266
1.796,0,0,0,0,0,0,0,0,0,0,5.400956,5.400956,5.400958,-2.153672,-0.000000,-0.000000,4.556157,6.455366,4.205847,6.958944
1.797,0,0,0,0,0,0,0,0,0,0,5.397880,5.397880,5.397880,-2.091233,-0.000000,-0.000000,4.565263,6.457471,4.204572,6.962820
1.798,0,0,0,0,0,0,0,0,0,0,5.394979,5.394979,5.394981,-2.030477,0.000000,0.000000,4.573630,6.459453,4.202959,6.968862
1.799,0,0,0,0,0,0,0,0,0,0,5.392808,5.392808,5.392812,-1.964069,0.000000,0.000000,4.580639,6.461657,4.200643,6.974897
1.800,0,0,0,0,0,0,0,0,0,0,5.391922,5.391922,5.391917,-1.884807,-0.000000,-0.000000,4.585682,6.464421,4.197280,6.978790
1.801,0,0,0,0,0,0,0,0,0,0,5.392575,5.392575,5.392572,-1.790361,-0.000000,-0.000000,4.588542,6.467687,4.193420,6.979952
1.802,0,0,0,0,0,0,0,0,0,0,5.394712,5.394712,5.394714,-1.684563,0.000000,0.000000,4.589499,6.470906,4.190745,6.979743
1.803,0,0,0,0,0,0,0,0,0,0,5.398257,5.398257,5.398258,-1.571643,0.000000,0.000000,4.588861,6.473497,4.191005,6.979650
1.804,0,0,0,0,0,0,0,0,0,0,5.403120,5.403120,5.403118,-1.455806,-0.000000,-0.000000,4.586935,6.474896,4.195894,6.981123
1.805,0,0,0,0,0,0,0,0,0,0,5.409137,5.409137,5.409136,-1.340327,-0.000000,-0.000000,4.583823,6.475224,4.204858,6.984378
1.806,0,0,0,0,0,0,0,0,0,0,5.416065,5.416065,5.416065,-1.227306,0.000000,0.000000,4.579375,6.475469,4.214506,6.988066
1.807,0,0,0,0,0,0,0,0,0,0,5.423653,5.423653,5.423653,-1.118768,0.000000,0.000000,4.573423,6.476673,4.221264,6.990734
1.808,0,0,0,0,0,0,0,0,0,0,5.431647,5.431648,5.431648,-1.016704,-0.000000,-0.000000,4.565830,6.479845,4.221654,6.990971
1.809,0,0,0,0,0,0,0,0,0,0,5.439858,5.439858,5.439858,-0.921768,-0.000000,-0.000001,4.557558,6.484672,4.215745,6.988835
1.810,0,0,0,0,0,0,0,0,0,0,5.448163,5.448161,5.448164,-0.832928,0.000000,0.000002,4.550957,6.489177,4.208089,6.986240
1.811,0,0,0,0,0,0,0,0,0,0,5.456451,5.456447,5.456453,-0.749046,0.000000,0.000003,4.548468,6.491274,4.203529,6.985220
1.812,0,0,0,0,0,0,0,0,0,0,5.464607,5.464613,5.464605,-0.668986,-0.000000,-0.000006,4.552463,6.488935,4.206786,6.987760
1.813,0,0,0,0,0,0,0,0,0,0,5.472296,5.472307,5.472297,-0.591798,-0.000000,-0.000012,4.562824,6.482197,4.218170,6.994142
1.814,0,0,0,0,0,0,0,0,0,0,5.478956,5.478933,5.478950,-0.516769,0.000000,0.000023,4.576280,6.473717,4.232407,7.002487
1.815,0,0,0,0,0,0,0,0,0,0,5.483977,5.483934,5.483964,-0.443199,0.000000,0.000043,4.589359,6.466317,4.243863,7.010777
1.816,0,0,0,0,0,0,0,0,0,0,5.486757,5.486843,5.486771,-0.370396,-0.000000,-0.000086,4.598654,6.462765,4.247026,7.017031
1.817,0,0,0,0,0,0,0,0,0,0,5.487775,5.487936,5.487778,-0.297942,-0.000000,-0.000160,4.603198,6.463760,4.240803,7.020631
1.818,0,0,0,0,0,0,0,0,0,0,5.488624,5.488302,5.488634,-0.225765,0.000000,0.000322,4.605107,6.467387,4.229687,7.022680
1.819,0,0,0,0,0,0,0,0,0,0,5.491043,5.490445,5.491067,-0.153815,0.000000,0.000598,4.606696,6.471562,4.218532,7.024395
1.820,0,0,0,0,0,0,0,0,0,0,5.496782,5.497985,5.496755,-0.082041,-0.000000,-0.001203,4.610234,6.474239,4.212106,7.026968
1.821,0,0,0,0,0,0,0,0,0,0,5.505543,5.507775,5.505534,-0.010265,-0.000000,-0.002232,4.616253,6.474679,4.212004,7.030806
1.822,0,0,0,0,0,0,0,0,0,0,5.514924,5.510436,5.514913,0.061847,0.000000,0.004488,4.623091,6.473804,4.215807,7.035325
1.823,0,0,0,0,0,0,0,0,0,0,5.522281,5.513951,5.522251,0.134637,0.000000,0.008331,4.628943,6.472641,4.220840,7.039873
1.824,0,0,0,0,0,0,0,0,0,0,5.524935,5.541685,5.524970,0.208424,-0.000000,-0.016750,4.632040,6.472198,4.224476,7.043817
1.825,0,0,0,0,0,0,0,0,0,0,5.522813,5.553903,5.522826,0.282571,-0.000000,-0.031091,4.631847,6.472792,4.225924,7.047141
1.826,0,0,0,0,0,0,0,0,0,0,5.518522,5.456010,5.518529,0.355233,0.000000,0.062512,4.629387,6.473864,4.226714,7.050609
1.827,0,0,0,0,0,0,0,0,0,0,5.514950,5.398918,5.514977,0.424489,0.000000,0.116031,4.625788,6.474801,4.228524,7.055037
1.828,0,0,0,0,0,0,0,0,0,0,5.515042,5.748341,5.515009,0.488440,-0.000000,-0.233298,4.622164,6.474998,4.232985,7.061210
1.829,0,0,0,0,0,0,0,0,0,0,5.519294,5.952329,5.519280,0.546131,-0.000000,-0.433035,4.619199,6.474240,4.239956,7.068854
1.830,0,0,1,0,0,0,0,0,0,0,5.525684,4.589078,5.525680,0.597794,0.000000,0.936606,4.617037,6.472801,4.247056,7.076352
1.831,1,0,0,0,0,0,0,0,0,0,5.531942,2.077343,5.531923,0.643737,0.000000,3.454599,4.615785,6.470987,4.251760,7.082004
1.832,1,0,0,0,0,0,0,0,0,0,5.535740,0.680201,5.535764,0.684273,-0.000000,4.855539,4.615552,6.469105,4.251605,7.084145
1.833,1,0,0,0,0,0,0,0,0,0,5.536523,0.865621,5.536534,0.719904,-0.000000,4.670901,4.616506,6.467415,4.246479,7.082574
1.834,1,0,0,0,0,0,0,0,0,0,5.535553,1.218818,5.535553,0.751364,0.000000,4.316734,4.618889,6.466119,4.239233,7.078930
1.835,1,0,0,0,0,0,0,0,0,0,5.534261,1.165774,5.534270,0.779407,0.000000,4.368486,4.622946,6.465416,4.232913,7.074972
1.836,1,0,0,0,0,0,0,0,0,0,5.534124,1.068995,5.534111,0.804801,-0.000000,4.465129,4.628910,6.465502,4.230502,7.072428
1.837,1,0,0,0,0,0,0,0,0,0,5.535652,1.082305,5.535645,0.828967,-0.000000,4.453346,4.636547,6.466412,4.232739,7.071851
1.838,1,0,0,0,0,0,0,0,0,0,5.538357,1.105760,5.538357,0.854149,0.000000,4.432596,4.645026,6.467978,4.237522,7.072311
1.839,1,0,0,0,0,0,0,0,0,0,5.541665,1.098310,5.541661,0.882643,0.000000,4.443355,4.653481,6.470019,4.242569,7.072780
1.840,1,0,0,0,0,0,0,0,0,0,5.544979,1.089989,5.544984,0.916683,-0.000000,4.454989,4.661050,6.472355,4.245637,7.072248
1.841,1,0,0,0,0,0,0,0,0,0,5.548135,1.092970,5.548137,0.956209,-0.000000,4.455165,4.667088,6.474758,4.246048,7.070356
1.842,1,0,0,0,0,0,0,0,0,0,5.551423,1.098128,5.551424,0.998256,0.000000,4.453295,4.671226,6.476946,4.245097,7.067562
1.843,1,0,0,0,0,0,0,0,0,0,5.555173,1.101587,5.555176,1.039674,0.000000,4.453585,4.673110,6.478632,4.244206,7.064379
1.844,1,0,0,0,0,0,0,0,0,0,5.559726,1.105737,5.559721,1.077318,-0.000000,4.453989,4.672402,6.479536,4.244767,7.061306
1.845,1,0,0,0,0,0,0,0,0,0,5.565122,1.111274,5.565119,1.108243,-0.000000,4.453847,4.669265,6.479669,4.247012,7.058381
1.846,1,0,0,0,0,0,0,0,0,0,5.571090,1.116937,5.571092,1.129757,0.000000,4.454153,4.664497,6.479401,4.249714,7.055057
1.847,1,0,0,0,0,0,0,0,0,0,5.577339,1.122911,5.577340,1.139186,0.000000,4.454428,4.658935,6.479129,4.251550,7.050751
1.848,1,0,0,0,0,0,0,0,0,0,5.583564,1.130875,5.583563,1.133968,-0.000000,4.452689,4.653407,6.479244,4.251227,7.044891
1.849,1,0,0,0,0,0,0,0,0,0,5.589378,1.140655,5.589379,1.115684,-0.000000,4.448723,4.648321,6.479927,4.248640,7.037332
1.850,1,0,0,0,0,0,0,0,0,0,5.594306,1.150126,5.594303,1.091160,0.000000,4.444180,4.643554,6.481099,4.245178,7.028467
1.851,1,0,0,0,0,0,0,0,0,0,5.597851,1.157438,5.597844,1.067557,0.000000,4.440413,4.638947,6.482660,4.242328,7.018726
1.852,1,0,0,0,0,0,0,0,0,0,5.599514,1.161174,5.599522,1.051870,-0.000000,4.438341,4.634356,6.484510,4.241542,7.008535
1.853,1,0,0,0,0,0,0,0,0,0,5.599309,1.161442,5.599313,1.044877,-0.000000,4.437868,4.630030,6.486457,4.243024,6.998249
1.854,1,0,0,0,0,0,0,0,0,0,5.597768,1.159863,5.597767,1.039500,0.000000,4.437905,4.626718,6.488195,4.245398,6.988129
1.855,1,0,0,0,0,0,0,0,0,0,5.595469,1.157572,5.595470,1.028154,0.000000,4.437897,4.625203,6.489408,4.247186,6.978431
1.856,1,0,0,0,0,0,0,0,0,0,5.593009,1.155128,5.593007,1.003401,-0.000000,4.437881,4.626249,6.489795,4.246936,6.969405
1.857,1,0,0,0,0,0,0,0,0,0,5.590867,1.152985,5.590864,0.963190,-0.000000,4.437883,4.629944,6.489553,4.244117,6.961027
1.858,1,0,0,0,0,0,0,0,0,0,5.589401,1.151511,5.589407,0.912287,0.000000,4.437889,4.635519,6.489509,4.239365,6.952934
1.859,1,0,0,0,0,0,0,0,0,0,5.588983,1.151092,5.588994,0.855894,0.000000,4.437890,4.642151,6.490531,4.233389,6.944739
1.860,1,0,0,0,0,0,0,0,0,0,5.589971,1.152082,5.589960,0.799161,-0.000000,4.437889,4.649030,6.493470,4.226899,6.936061
1.861,1,0,0,0,0,0,0,0,0,0,5.591841,1.153694,5.591839,0.745254,-0.000000,4.438146,4.655873,6.498556,4.220574,6.926661
1.862,1,0,0,0,0,0,0,0,0,0,5.593159,1.153986,5.593149,0.694828,0.000000,4.439173,4.663064,6.505236,4.215055,6.916488
1.863,1,0,0,0,0,0,0,0,0,0,5.592368,1.151170,5.592345,0.648381,0.000000,4.441198,4.671029,6.512905,4.210980,6.905497
1.864,1,0,0,0,0,0,0,0,0,0,5.587902,1.143782,5.587927,0.606408,-0.000000,4.444121,4.680170,6.520954,4.208967,6.893667
1.865,1,0,0,0,0,0,0,0,1,0,5.580112,1.133034,5.580119,0.569465,-0.000000,4.447078,4.689976,6.528625,4.208931,6.881701
1.866,1,0,0,0,0,0,0,0,0,0,5.571309,1.122801,5.571321,0.538180,0.000000,4.448508,4.698786,6.534972,4.209893,6.871214
1.867,1,0,0,0,0,0,0,0,0,0,5.564044,1.115720,5.564077,0.513187,0.000000,4.448325,4.704864,6.539035,4.210818,6.863885
1.868,1,0,0,0,0,0,0,0,0,0,5.560897,1.112950,5.560860,0.495095,-0.000000,4.447947,4.706521,6.539885,4.210690,6.861344
1.869,1,0,0,0,0,0,0,0,0,0,5.561629,1.113644,5.561616,0.483719,-0.000000,4.447985,4.703864,6.537723,4.209132,6.863548
1.870,1,0,0,0,0,0,0,0,0,0,5.563112,1.114955,5.563100,0.477862,0.000000,4.448157,4.699265,6.534183,4.206579,6.868334
1.871,1,0,0,0,0,0,0,0,0,0,5.561895,1.113709,5.561857,0.476260,0.000000,4.448187,4.695243,6.530988,4.203518,6.873403
1.872,1,0,0,0,0,0,0,0,0,0,5.554470,1.106602,5.554516,0.477727,-0.000000,4.447869,4.694260,6.529826,4.200430,6.876509
1.873,1,0,0,0,0,0,0,0,0,0,5.540604,1.093154,5.540624,0.483753,-0.000000,4.447450,4.696741,6.531073,4.197573,6.877317
1.874,1,0,0,0,0,0,0,0,0,0,5.523425,1.075832,5.523428,0.499227,0.000000,4.447592,4.700528,6.533449,4.194921,6.877908
1.875,1,0,0,0,0,0,0,0,0,0,5.506387,1.058586,5.506409,0.529252,0.000000,4.447800,4.703299,6.535564,4.192430,6.880520
1.876,1,0,0,0,0,0,0,0,0,0,5.493029,1.046590,5.492999,0.578830,-0.000000,4.446440,4.702779,6.536054,4.190061,6.887328
1.877,1,0,0,0,0,0,0,0,0,0,5.484713,1.041483,5.484698,0.649277,-0.000000,4.443230,4.698485,6.534450,4.187953,6.898222
1.878,1,0,0,0,0,0,0,0,0,0,5.480559,1.041230,5.480563,0.737234,0.000000,4.439329,4.692202,6.531415,4.186468,6.910200
1.879,1,0,0,0,0,0,1,0,0,0,5.479499,1.043581,5.479495,0.839047,0.000000,4.435919,4.685860,6.527687,4.185985,6.920073
1.880,1,0,0,0,0,0,0,0,0,0,5.480404,1.046309,5.480412,0.951102,-0.000000,4.434094,4.681349,6.524002,4.186863,6.924728
1.881,1,0,0,0,0,0,0,0,0,0,5.482791,1.048899,5.482795,1.071377,-0.000000,4.433892,4.679083,6.521186,4.188797,6.923695
1.882,1,0,0,0,0,0,0,0,0,0,5.486847,1.052604,5.486844,1.199867,0.000000,4.434243,4.677615,6.520165,4.190641,6.919859
1.883,1,0,0,0,0,0,0,0,0,0,5.492805,1.059300,5.492803,1.336694,0.000000,4.433505,4.675374,6.521876,4.191195,6.916318
1.884,1,0,0,0,0,0,0,0,0,0,5.500919,1.071285,5.500920,1.481986,-0.000000,4.429634,4.670833,6.527207,4.189294,6.916116
1.885,1,0,0,0,0,0,0,0,0,0,5.511514,1.087787,5.511513,1.636106,-0.000000,4.423727,4.663972,6.535235,4.185016,6.920277
1.886,1,0,0,0,0,0,0,0,0,0,5.524992,1.105025,5.524995,1.799714,0.000000,4.419966,4.656676,6.542754,4.180021,6.927276
1.887,1,0,0,0,0,0,0,0,0,0,5.541778,1.122790,5.541785,1.973487,0.000000,4.418988,4.650954,6.546412,4.176064,6.935421
1.888,1,0,0,0,0,0,0,0,0,0,5.562295,1.144530,5.562287,2.158100,-0.000000,4.417765,4.648766,6.542952,4.174861,6.943040
1.889,1,0,0,0,0,0,0,0,0,0,5.586418,1.170761,5.586414,2.354089,-0.000000,4.415657,4.650279,6.532724,4.176553,6.949130
1.890,1,0,0,0,0,0,0,0,0,0,5.613460,1.198904,5.613460,2.561819,0.000000,4.414556,4.653392,6.520641,4.179285,6.953538
1.891,1,0,0,0,0,0,0,0,0,0,5.642679,1.227932,5.642675,2.781640,0.000000,4.414747,4.655855,6.511908,4.181075,6.956166
1.892,1,0,0,0,0,0,0,0,0,0,5.673319,1.258514,5.673323,3.013813,-0.000000,4.414805,4.655476,6.511605,4.179996,6.956932
1.893,1,0,0,0,0,0,0,0,0,0,5.705046,1.290418,5.705046,3.255180,-0.000000,4.414628,4.652018,6.520235,4.176111,6.956330
1.894,1,0,0,0,0,0,0,0,0,0,5.737958,1.322469,5.737965,3.498265,0.000000,4.415489,4.647724,6.532508,4.171999,6.955592
1.895,1,0,0,0,0,0,0,0,0,0,5.772220,1.354734,5.772234,3.735313,0.000000,4.417486,4.644995,6.542763,4.170399,6.955992
1.896,1,0,0,0,0,0,0,0,0,0,5.807992,1.388514,5.807977,3.958691,-0.000000,4.419478,4.646173,6.545464,4.173987,6.958777
1.897,1,0,0,0,0,0,0,0,0,0,5.844244,1.423239,5.844240,4.165227,-0.000000,4.421005,4.651386,6.539707,4.182957,6.964117
1.898,1,0,0,0,0,0,0,0,0,0,5.878715,1.456367,5.878706,4.357394,0.000000,4.422348,4.657965,6.530445,4.194369,6.970820
1.899,1,0,0,0,0,0,0,0,0,0,5.908995,1.485295,5.908971,4.538029,0.000000,4.423700,4.663058,6.523010,4.205082,6.977606
1.900,1,0,0,0,0,0,0,0,0,0,5.932648,1.507541,5.932676,4.709907,-0.000000,4.425106,4.663882,6.522613,4.212006,6.983219
1.901,1,0,0,0,0,0,0,0,0,0,5.949142,1.522836,5.949157,4.873587,-0.000000,4.426306,4.660036,6.530075,4.213971,6.987281
1.902,1,0,0,0,0,0,0,0,0,0,5.959896,1.533130,5.959892,5.026824,-0.000000,4.426765,4.654139,6.540663,4.212230,6.990519
1.903,1,0,0,0,0,0,0,0,0,0,5.966495,1.539573,5.966498,5.167193,-0.000000,4.426922,4.649003,6.549289,4.208197,6.993735
1.904,1,0,0,0,0,0,0,0,0,0,5.970586,1.542434,5.970579,5.292300,0.000000,4.428152,4.647385,6.550977,4.203270,6.997711
1.905,1,0,0,0,0,0,0,0,0,0,5.973307,1.543036,5.973302,5.400881,0.000000,4.430271,4.650068,6.544923,4.198480,7.002562
