"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
2.198,0,1,-3.056273,5.101344,5.968144,0.000000,4.968550,4.495788,3.763282,-1.47953
2.199,0,1,-3.011058,5.099332,5.969531,0.000000,4.968734,4.498347,3.759900,-1.47797
2.200,0,1,-2.956762,5.097385,5.971613,0.000000,4.969095,4.500125,3.756958,-1.47805
2.201,0,1,-2.874021,5.095641,5.975146,0.000000,4.969826,4.499451,3.755398,-1.47813
2.202,0,1,-2.791279,5.093896,5.978464,0.000000,4.970728,4.498778,3.753837,-1.47741
2.203,0,1,-2.708538,5.092152,5.981332,0.000000,4.971990,4.498104,3.752276,-1.47882
2.204,0,1,-2.621440,5.090425,5.983090,0.000000,4.973418,4.496769,3.750913,-1.47713
2.205,0,1,-2.520693,5.088755,5.982532,0.000000,4.975192,4.493366,3.750171,-1.47855
2.206,0,1,-2.419946,5.087083,5.981533,0.000000,4.977119,4.489962,3.749429,-1.48050
2.207,0,1,-2.319199,5.085413,5.979615,0.000000,4.979367,4.486557,3.748686,-1.47855
2.208,0,1,-2.217311,5.083811,5.978056,0.000000,4.981748,4.483893,3.747695,-1.47808
2.209,0,1,-2.111845,5.082425,5.977249,0.000000,4.984406,4.483546,3.745924,-1.47945
2.210,0,1,-2.006380,5.081039,5.976197,0.000000,4.987176,4.483198,3.744153,-1.47846
2.211,0,1,-1.900914,5.079653,5.974632,0.000000,4.990175,4.482851,3.742383,-1.47947
2.212,0,1,-1.797785,5.078288,5.972239,0.000000,4.993263,4.483232,3.741357,-1.48093
2.213,0,1,-1.701973,5.076985,5.968118,0.000000,4.996540,4.485893,3.742664,-1.47891
2.214,0,1,-1.606161,5.075683,5.964484,0.000000,4.999882,4.488554,3.743972,-1.47958
2.215,0,1,-1.510349,5.074380,5.961868,0.000000,5.003364,4.491215,3.745280,-1.47928
2.216,0,1,-1.413940,5.073069,5.960966,0.000000,5.006888,4.493498,3.745550,-1.47857
2.217,0,1,-1.315659,5.071730,5.963637,0.000000,5.010505,4.494594,3.742570,-1.48009
2.218,0,1,-1.217378,5.070390,5.966404,0.000000,5.014146,4.495691,3.739590,-1.47875
2.219,0,1,-1.119098,5.069051,5.969370,0.000000,5.017838,4.496788,3.736610,-1.47991
2.220,0,1,-1.019558,5.067753,5.970758,0.000000,5.021534,4.497086,3.733986,-1.47938
2.221,0,1,-0.916075,5.066584,5.968854,0.000000,5.025239,4.494885,3.732478,-1.47935
2.222,0,1,-0.812591,5.065414,5.967087,0.000000,5.028931,4.492684,3.730971,-1.48710
2.223,0,1,-0.709107,5.064245,5.965601,0.000000,5.032594,4.490483,3.729463,-1.47830
2.224,0,1,-0.604994,5.063201,5.966125,0.000000,5.036236,4.488721,3.728095,-1.47853
2.225,0,1,-0.498911,5.062553,5.970843,0.000000,5.039835,4.488337,3.727166,-1.48043
2.226,0,1,-0.392827,5.061906,5.975851,0.000000,5.043408,4.487952,3.726237,-1.47978
2.227,0,1,-0.286743,5.061258,5.981463,0.000000,5.046929,4.487567,3.725307,-1.47821
2.228,0,1,-0.182780,5.060635,5.985248,0.000000,5.050412,4.486722,3.724349,-1.48378
2.229,0,1,-0.085458,5.060091,5.985218,0.000000,5.053815,4.484432,3.723296,-1.48011
2.230,0,1,0.011864,5.059546,5.984042,0.000000,5.057166,4.482141,3.722244,-1.47898
2.231,0,1,0.109186,5.059002,5.980476,0.000000,5.060406,4.479851,3.721191,-1.47883
2.232,0,1,0.202221,5.058459,5.977011,0.000000,5.063580,4.477946,3.720326,-1.47681
2.233,0,1,0.281828,5.057918,5.973754,0.000000,5.066617,4.477244,3.720046,-1.47935
2.234,0,1,0.361435,5.057377,5.970803,0.000000,5.069573,4.476542,3.719765,-1.47641
2.235,0,1,0.441042,5.056836,5.968492,0.000000,5.072362,4.475841,3.719485,-1.47808
2.236,0,1,0.516182,5.056336,5.966443,0.000000,5.075050,4.476107,3.719629,-1.47887
2.237,0,1,0.577329,5.055965,5.964942,0.000000,5.077530,4.479406,3.721099,-1.47708
2.238,0,1,0.638476,5.055594,5.963853,0.000000,5.079892,4.482706,3.722570,-1.47850
2.239,0,1,0.699623,5.055223,5.963624,0.000000,5.082006,4.486005,3.724040,-1.47913
2.240,0,1,0.754124,5.054883,5.963910,0.000000,5.083995,4.488918,3.725055,-1.47925
2.241,0,1,0.787811,5.054646,5.965268,0.000000,5.085722,4.490617,3.724642,-1.47857
2.242,0,1,0.821497,5.054409,5.966780,0.000000,5.087329,4.492317,3.724230,-1.47892
2.243,0,1,0.855184,5.054171,5.968614,0.000000,5.088685,4.494017,3.723817,-1.48008
2.244,0,1,0.883244,5.053998,5.970252,0.000000,5.089935,4.495299,3.723924,-1.47982
2.245,0,1,0.893679,5.054029,5.971481,0.000000,5.090962,4.495273,3.725662,-1.48021
2.246,0,1,0.904115,5.054059,5.972801,0.000000,5.091902,4.495247,3.727400,-1.47973
2.247,0,1,0.914551,5.054088,5.974311,0.000000,5.092657,4.495221,3.729137,-1.47984
2.248,0,1,0.919290,5.054188,5.976202,0.000000,5.093340,4.495352,3.730214,-1.47881
2.249,0,1,0.906184,5.054508,5.978888,0.000000,5.093874,4.495973,3.729219,-1.47877
2.250,0,1,0.893079,5.054828,5.981449,0.000000,5.094351,4.496593,3.728225,-1.47935
2.251,0,1,0.879973,5.055147,5.983746,0.000000,5.094708,4.497214,3.727231,-1.48106
2.252,0,1,0.864602,5.055510,5.985361,0.000000,5.095026,4.497670,3.726268,-1.47833
2.253,0,1,0.842136,5.056008,5.985553,0.000000,5.095264,4.497605,3.725400,-1.48180
2.254,0,1,0.819670,5.056507,5.985310,0.000000,5.095486,4.497541,3.724533,-1.47974
2.255,0,1,0.797204,5.057005,5.984158,0.000000,5.095675,4.497478,3.723665,-1.47926
2.256,0,1,0.775213,5.057563,5.982964,0.000000,5.095866,4.497610,3.723076,-1.47896
2.257,0,1,0.754709,5.058307,5.981681,0.000000,5.096063,4.498359,3.723357,-1.47951
2.258,0,1,0.734205,5.059051,5.980384,0.000000,5.096275,4.499107,3.723638,-1.47957
2.259,0,1,0.713701,5.059795,5.979056,0.000000,5.096520,4.499856,3.723920,-1.48011
2.260,0,1,0.694860,5.060600,5.977705,0.000000,5.096792,4.500255,3.724074,-1.48371
2.261,0,1,0.681228,5.061597,5.976304,0.000000,5.097123,4.499563,3.723829,-1.47857
2.262,0,1,0.667596,5.062595,5.975166,0.000000,5.097497,4.498870,3.723584,-1.47946
2.263,0,1,0.653964,5.063592,5.974580,0.000000,5.097964,4.498178,3.723339,-1.47893
2.264,0,1,0.643089,5.064591,5.974504,0.000000,5.098491,4.497996,3.722573,-1.47313
2.265,0,1,0.640852,5.065591,5.975491,0.000000,5.099141,4.499417,3.720170,-1.47946
2.266,0,1,0.638614,5.066592,5.976656,0.000000,5.099855,4.500838,3.717768,-1.47845
2.267,0,1,0.636376,5.067593,5.978195,0.000000,5.100702,4.502259,3.715366,-1.47999
2.268,0,1,0.635828,5.068611,5.979541,0.000000,5.101606,4.502905,3.713834,-1.47981
2.269,0,1,0.640569,5.069685,5.980485,0.000000,5.102629,4.501121,3.715025,-1.47675
2.270,0,1,0.645310,5.070759,5.981420,0.000000,5.103698,4.499337,3.716216,-1.47853
2.271,0,1,0.650051,5.071833,5.982335,0.000000,5.104863,4.497553,3.717407,-1.47950
2.272,0,1,0.657645,5.072835,5.983425,0.000000,5.106061,4.496401,3.718272,-1.47950
2.273,0,1,0.674175,5.073612,5.984880,0.000000,5.107331,4.497224,3.718116,-1.47866
2.274,0,1,0.690705,5.074390,5.985997,0.000000,5.108619,4.498047,3.717960,-1.47819
2.275,0,1,0.707236,5.075168,5.986407,0.000000,5.109945,4.498871,3.717803,-1.47985
2.276,0,1,0.725522,5.075956,5.985984,0.000000,5.111272,4.498908,3.718369,-1.47859
2.277,0,1,0.749310,5.076781,5.983825,0.000000,5.112600,4.496480,3.721194,-1.47962
2.278,0,1,0.773097,5.077605,5.981322,0.000000,5.113917,4.494053,3.724019,-1.47937
2.279,0,1,0.796884,5.078430,5.978104,0.000000,5.115209,4.491626,3.726845,-1.47927
2.280,0,1,0.819047,5.079245,5.975195,0.000000,5.116481,4.489002,3.728773,-1.47877
2.281,0,1,0.836124,5.080029,5.972932,0.000000,5.117714,4.485758,3.727890,-1.48116
2.282,0,1,0.853201,5.080814,5.971114,0.000000,5.118925,4.482514,3.727007,-1.48105
2.283,0,1,0.870277,5.081599,5.970223,0.000000,5.120088,4.479270,3.726124,-1.47959
2.284,0,1,0.885358,5.082354,5.969700,0.000000,5.121228,4.476123,3.725444,-1.47845
2.285,0,1,0.894187,5.083011,5.969941,0.000000,5.122320,4.473279,3.725396,-1.47905
2.286,0,1,0.903016,5.083668,5.970168,0.000000,5.123385,4.470435,3.725349,-1.47941
2.287,0,1,0.911845,5.084326,5.970365,0.000000,5.124398,4.467591,3.725302,-1.47837
2.288,0,1,0.916835,5.084999,5.970294,0.000000,5.125377,4.464165,3.725171,-1.47887
2.289,0,1,0.909799,5.085721,5.969666,0.000000,5.126287,4.458919,3.724781,-1.47521
2.290,0,1,0.902763,5.086444,5.969486,0.000000,5.127153,4.453672,3.724390,-1.47817
2.291,0,1,0.895727,5.087166,5.970238,0.000000,5.127931,4.448425,3.724000,-1.47890
2.292,0,1,0.888848,5.087857,5.972059,0.000000,5.128663,4.444757,3.723943,-1.47959
2.293,0,1,0.882461,5.088446,5.976108,0.000000,5.129298,4.446033,3.724931,-1.47839
2.294,0,1,0.876073,5.089035,5.980184,0.000000,5.129884,4.447309,3.725919,-1.47828
2.295,0,1,0.869685,5.089624,5.984315,0.000000,5.130368,4.448585,3.726907,-1.48030
2.296,0,1,0.864255,5.090202,5.987306,0.000000,5.130795,4.449862,3.728261,-1.47814
2.297,0,1,0.861824,5.090745,5.987919,0.000000,5.131101,4.451146,3.730759,-1.47961
2.298,0,1,0.859392,5.091288,5.987790,0.000000,5.131342,4.452430,3.733257,-1.47869
2.299,0,1,0.856961,5.091830,5.986112,0.000000,5.131449,4.453714,3.735756,-1.47711
2.300,0,1,0.854340,5.092342,5.984372,0.000000,5.131490,4.454582,3.737833,-1.47957
2.301,0,1,0.851127,5.092757,5.982506,0.000000,5.131394,4.454144,3.738590,-1.47705
2.302,0,1,0.847913,5.093171,5.980553,0.000000,5.131236,4.453706,3.739347,-1.47711
2.303,0,1,0.844699,5.093586,5.978418,0.000000,5.130947,4.453268,3.740105,-1.47798
2.304,0,1,0.840003,5.093990,5.976108,0.000000,5.130596,4.448948,3.741043,-1.47911
2.305,0,1,0.830662,5.094359,5.973429,0.000000,5.130116,4.432471,3.742548,-1.47789
2.306,0,1,0.821322,5.094729,5.971107,0.000000,5.129569,4.415993,3.744052,-1.47905
2.307,0,1,0.811981,5.095099,5.969528,0.000000,5.128884,4.399515,3.745557,-1.47994
2.308,0,1,0.797543,5.095460,5.968762,0.000000,5.128130,4.387263,3.747343,-1.47580
2.309,0,1,0.767137,5.095793,5.969693,0.000000,5.127230,4.388247,3.750009,-1.48008
2.310,0,1,0.736731,5.096127,5.970754,0.000000,5.126269,4.389230,3.752676,-1.48247
2.311,0,1,0.706325,5.096460,5.972088,0.000000,5.125180,4.390213,3.755342,-1.48049
2.312,0,1,0.671637,5.096815,5.972899,0.000000,5.124053,4.387612,3.757844,-1.47995
2.313,0,1,0.623536,5.097237,5.972619,0.000000,5.122845,4.373783,3.759830,-1.48329
2.314,0,1,0.575436,5.097660,5.972747,0.000000,5.121618,4.359952,3.761817,-1.47983
2.315,0,1,0.527335,5.098082,5.973726,0.000000,5.120351,4.346123,3.763803,-1.47868
2.316,0,1,0.476629,5.098517,5.975908,0.000000,5.119073,4.331327,3.764400,-1.47914
2.317,0,1,0.417764,5.098991,5.980599,0.000000,5.117774,4.313508,3.760646,-1.47827
2.318,0,1,0.358900,5.099466,5.984641,0.000000,5.116478,4.295689,3.756892,-1.47951
2.319,0,1,0.300035,5.099941,5.987329,0.000000,5.115188,4.277870,3.753137,-1.47889
2.320,0,1,0.241790,5.100405,5.987648,0.000000,5.113923,4.266962,3.750431,-1.47930
2.321,0,1,0.185486,5.100836,5.983022,0.000000,5.112714,4.277700,3.751009,-1.48193
2.322,0,1,0.129182,5.101267,5.978274,0.000000,5.111555,4.288438,3.751586,-1.47950
2.323,0,1,0.072878,5.101698,5.973272,0.000000,5.110499,4.299177,3.752164,-1.47802
2.324,0,1,0.022891,5.102187,5.970570,0.000000,5.109506,4.309504,3.752604,-1.47914
2.325,0,1,-0.007308,5.102860,5.972666,0.000000,5.108640,4.318543,3.752616,-1.48063
2.326,0,1,-0.037508,5.103532,5.975193,0.000000,5.107837,4.327581,3.752627,-1.47820
2.327,0,1,-0.067708,5.104205,5.978621,0.000000,5.107164,4.336620,3.752639,-1.47926
2.328,0,1,-0.092262,5.104801,5.980154,0.000000,5.106547,4.345212,3.752807,-1.47901
2.329,0,1,-0.099134,5.105158,5.977729,0.000000,5.106048,4.352401,3.753470,-1.47918
2.330,0,1,-0.106006,5.105515,5.974489,0.000000,5.105594,4.359590,3.754132,-1.47869
2.331,0,1,-0.112878,5.105872,5.969545,0.000000,5.105232,4.366779,3.754795,-1.48008
2.332,0,1,-0.113408,5.106165,5.965532,0.000000,5.104899,4.375514,3.755514,-1.48011
2.333,0,1,-0.094074,5.106260,5.963463,0.000000,5.104626,4.389088,3.756413,-1.47550
2.334,0,1,-0.074739,5.106356,5.962735,0.000000,5.104363,4.402662,3.757311,-1.47716
2.335,0,1,-0.055405,5.106451,5.964808,0.000000,5.104123,4.416236,3.758210,-1.47890
2.336,0,1,-0.035213,5.106490,5.968039,0.000000,5.103865,4.429055,3.758663,-1.47570
2.337,0,1,-0.012335,5.106353,5.973683,0.000000,5.103567,4.439505,3.757720,-1.47922
2.338,0,1,0.010543,5.106215,5.979314,0.000000,5.103213,4.449956,3.756778,-1.47867
2.339,0,1,0.033422,5.106079,5.984915,0.000000,5.102744,4.460406,3.755835,-1.47915
2.340,0,1,0.051399,5.105918,5.989398,0.000000,5.102196,4.469089,3.754193,-1.47873
2.341,0,1,0.054027,5.105685,5.991545,0.000000,5.101483,4.472234,3.750359,-1.48270
2.342,0,1,0.056654,5.105453,5.993030,0.000000,5.100688,4.475379,3.746524,-1.47945
2.343,0,1,0.059282,5.105219,5.993133,0.000000,5.099722,4.478524,3.742690,-1.48034
2.344,0,1,0.055028,5.104931,5.993300,0.000000,5.098678,4.482949,3.740028,-1.47828
2.345,0,1,0.029219,5.104471,5.993602,0.000000,5.097471,4.491385,3.741038,-1.47762
2.346,0,1,0.003410,5.104010,5.993920,0.000000,5.096182,4.499821,3.742048,-1.48046
2.347,0,1,-0.022399,5.103549,5.994272,0.000000,5.094724,4.508257,3.743058,-1.47875
2.348,0,1,-0.055212,5.103083,5.994440,0.000000,5.093184,4.513433,3.743878,-1.47907
2.349,0,1,-0.109967,5.102596,5.994226,0.000000,5.091473,4.508398,3.744102,-1.48022
2.350,0,1,-0.164721,5.102109,5.993933,0.000000,5.089687,4.503363,3.744326,-1.47971
2.351,0,1,-0.219475,5.101622,5.993478,0.000000,5.087745,4.498328,3.744551,-1.47156
2.352,0,1,-0.274949,5.101057,5.993083,0.000000,5.085739,4.495606,3.745560,-1.47770
2.353,0,1,-0.332679,5.100246,5.992815,0.000000,5.083599,4.500133,3.749027,-1.48074
2.354,0,1,-0.390409,5.099436,5.992505,0.000000,5.081403,4.504660,3.752493,-1.47484
2.355,0,1,-0.448138,5.098626,5.992107,0.000000,5.079093,4.509186,3.755960,-1.47898
2.356,0,1,-0.502021,5.097848,5.991546,0.000000,5.076733,4.516710,3.757109,-1.47939
2.357,0,1,-0.543853,5.097175,5.990644,0.000000,5.074271,4.533621,3.750998,-1.47977
2.358,0,1,-0.585686,5.096501,5.989684,0.000000,5.071769,4.550532,3.744888,-1.47966
2.359,0,1,-0.627518,5.095828,5.988601,0.000000,5.069182,4.567443,3.738777,-1.47845
2.360,0,1,-0.665227,5.095119,5.987668,0.000000,5.066564,4.578735,3.734128,-1.48004
2.361,0,1,-0.690020,5.094304,5.987046,0.000000,5.063882,4.572423,3.734059,-1.48010
2.362,0,1,-0.714813,5.093488,5.986961,0.000000,5.061178,4.566111,3.733990,-1.47744
2.363,0,1,-0.739606,5.092673,5.987996,0.000000,5.058431,4.559798,3.733921,-1.47814
2.364,0,1,-0.763577,5.091848,5.989777,0.000000,5.055672,4.555593,3.733541,-1.48021
2.365,0,1,-0.784970,5.090997,5.993114,0.000000,5.052888,4.557986,3.732188,-1.47560
2.366,0,1,-0.806363,5.090145,5.996375,0.000000,5.050102,4.560379,3.730834,-1.47911
2.367,0,1,-0.827756,5.089293,5.999473,0.000000,5.047314,4.562772,3.729481,-1.47740
2.368,0,1,-0.852932,5.088430,6.001600,0.000000,5.044530,4.563750,3.727897,-1.47708
2.369,0,1,-0.889959,5.087532,6.001704,0.000000,5.041759,4.560299,3.725595,-1.47908
2.370,0,1,-0.926986,5.086633,6.000960,0.000000,5.038992,4.556847,3.723292,-1.47897
2.371,0,1,-0.964013,5.085734,5.998446,0.000000,5.036235,4.553396,3.720989,-1.47893
2.372,0,1,-1.004961,5.084823,5.995555,0.000000,5.033484,4.549839,3.718857,-1.47974
2.373,0,1,-1.058187,5.083871,5.991879,0.000000,5.030748,4.545954,3.717259,-1.47919
2.374,0,1,-1.111414,5.082919,5.019112,0.000000,5.028031,4.542068,3.715662,-1.47857
2.375,0,1,-1.164641,5.081967,2.024415,0.000000,5.025353,4.538183,3.714065,-1.47851
2.376,0,0,-1.218742,5.080990,0.000000,0.000000,5.022713,4.533549,3.713379,-1.47938
2.377,0,0,-1.275580,5.079937,0.000000,0.000000,5.020154,4.526570,3.715549,-1.47972
2.378,0,0,-1.332418,5.078884,0.000000,0.000000,5.017650,4.519592,3.717718,-1.47917
2.379,0,0,-1.389256,5.077830,0.000000,0.000000,5.015263,4.512613,3.719888,-1.48037
2.380,0,0,-1.443189,5.076827,0.000000,0.000000,5.012953,4.503600,3.721099,-1.47901
2.381,0,0,-1.488021,5.075980,0.000000,0.000000,5.010801,4.488213,3.719309,-1.47801
2.382,0,0,-1.532854,5.075133,0.000000,0.000000,5.008757,4.472826,3.717518,-1.47883
2.383,0,0,-1.577687,5.074286,0.000000,0.000000,5.006936,4.457438,3.715728,-1.47971
2.384,0,0,-1.617246,5.073492,0.000000,0.000000,5.005258,4.444917,3.714500,-1.47956
2.385,0,0,-1.640288,5.072859,0.000000,0.000000,5.003877,4.441370,3.715038,-1.48085
2.386,0,0,-1.663330,5.072226,0.000000,0.000000,5.002663,4.437824,3.715575,-1.47905
2.387,0,0,-1.686373,5.071594,0.000000,0.000000,5.001799,4.434277,3.716112,-1.47986
2.388,0,0,-1.701270,5.071016,0.000000,0.000000,5.001113,4.428421,3.715526,-1.47852
2.389,0,0,-1.690658,5.070611,0.000000,0.000000,5.000800,4.415333,3.711420,-1.47917
2.390,0,0,-1.680046,5.070207,0.000000,0.000000,5.000675,4.402245,3.707314,-1.47822
2.391,0,0,-1.669434,5.069802,0.000000,0.000000,5.000941,4.389157,3.703208,-1.47824
2.392,0,0,-1.650595,5.069355,0.000000,0.000000,5.001396,4.378377,3.700417,-1.47765
2.393,0,0,-1.605989,5.068779,0.000000,0.000000,5.002247,4.374829,3.701742,-1.47987
2.394,0,0,-1.561382,5.068203,0.000000,0.000000,5.003278,4.371281,3.703067,-1.47872
2.395,0,0,-1.516775,5.067627,0.000000,0.000000,5.004683,4.367732,3.704391,-1.47795
2.396,0,0,-1.464681,5.067086,0.000000,0.000000,5.006252,4.365433,3.705772,-1.47840
2.397,0,0,-1.389132,5.066654,0.000000,0.000000,5.008161,4.367049,3.707329,-1.47776
2.398,0,0,-1.313583,5.066222,0.000000,0.654742,5.010222,4.368665,3.708885,-1.47798
2.399,1,0,-1.238034,5.065790,0.000000,2.675552,5.012602,4.370281,3.710441,-1.47865
2.400,1,0,-1.160406,5.065376,0.000000,4.041015,5.015128,4.371245,3.711257,-1.47921
2.401,1,0,-1.076264,5.065020,0.000000,4.039149,5.017957,4.370172,3.709751,-1.47697
2.402,1,0,-0.992122,5.064662,0.000000,4.037625,5.020922,4.369099,3.708245,-1.47842
2.403,1,0,-0.907980,5.064306,0.000000,4.036816,5.024171,4.368025,3.706739,-1.47816
2.404,1,0,-0.824021,5.064031,0.000000,4.037480,5.027552,4.368704,3.705775,-1.47936
2.405,1,0,-0.740637,5.064012,0.000000,4.041215,5.031209,4.374868,3.706509,-1.47953
2.406,1,0,-0.657253,5.063993,0.000000,4.044783,5.034995,4.381033,3.707242,-1.47946
2.407,1,0,-0.573868,5.063974,0.000000,4.048001,5.039052,4.387198,3.707976,-1.48004
2.408,1,0,-0.490405,5.063941,0.000000,4.049391,5.043232,4.390710,3.708488,-1.47930
2.409,1,0,-0.406695,5.063866,0.000000,4.046968,5.047667,4.385911,3.708306,-1.48047
2.410,1,0,-0.322986,5.063790,0.000000,4.044499,5.052207,4.381113,3.708123,-1.48032
2.411,1,0,-0.239276,5.063714,0.000000,4.041939,5.056970,4.376315,3.707940,-1.47868
2.412,1,0,-0.152986,5.063741,0.000000,4.041366,5.061830,4.375447,3.707348,-1.47975
2.413,1,0,-0.058614,5.064090,0.000000,4.044937,5.066893,4.386891,3.705472,-1.47958
2.414,1,0,0.035757,5.064440,0.000000,4.049238,5.072052,4.398335,3.703596,-1.48050
2.415,1,0,0.130129,5.064789,0.000000,4.055061,5.077412,4.409779,3.701720,-1.47913
2.416,1,0,0.228696,5.065241,0.000000,4.059773,5.082866,4.420323,3.698457,-1.48004
2.417,1,0,0.340405,5.066018,0.000000,4.062164,5.088515,4.428051,3.690850,-1.47579
2.418,1,0,0.452114,5.066795,0.000000,4.063158,5.094252,4.435777,3.683243,-1.48055
2.419,1,0,0.563823,5.067571,0.000000,4.061239,5.100170,4.443504,3.675635,-1.47875
2.420,1,0,0.677863,5.068454,0.000000,4.058159,5.106173,4.446574,3.669531,-1.48170
2.421,1,0,0.799203,5.069666,0.000000,4.052654,5.112350,4.435059,3.668134,-1.47857
2.422,1,0,0.920543,5.070879,0.000000,4.046579,5.118609,4.423544,3.666737,-1.47905
2.423,1,0,1.041883,5.072092,0.000000,4.039312,5.125041,4.412029,3.665340,-1.48054
2.424,1,0,1.164778,5.073329,0.000000,4.032185,5.131544,4.399968,3.665063,-1.48080
2.425,1,0,1.292540,5.074644,0.000000,4.025349,5.138195,4.386197,3.668294,-1.47870
2.426,1,0,1.420303,5.075958,0.000000,4.019449,5.144892,4.372425,3.671526,-1.47950
2.427,1,0,1.548065,5.077273,0.000000,4.015504,5.151683,4.358654,3.674758,-1.47991
2.428,1,0,1.674764,5.078652,0.000000,4.012963,5.158488,4.347130,3.678688,-1.48056
2.429,1,0,1.798128,5.080238,0.000000,4.013348,5.165320,4.342649,3.684805,-1.47796
2.430,1,0,1.921492,5.081823,0.000000,4.013995,5.172137,4.338167,3.690923,-1.47532
2.431,1,0,2.044856,5.083408,0.000000,4.015188,5.178923,4.333685,3.697040,-1.47875
2.432,1,0,2.166180,5.085035,0.000000,3.365403,5.185673,4.330961,3.700404,-1.47685
2.433,0,0,2.281113,5.086793,0.000000,1.357406,5.192348,4.333740,3.695142,-1.47856
2.434,0,0,2.396045,5.088552,0.000000,0.000000,5.198965,4.336520,3.689879,-1.47864
2.435,0,0,2.510978,5.090310,0.000000,0.000000,5.205460,4.339299,3.684617,-1.47812
2.436,0,0,2.620938,5.092142,0.000000,0.000000,5.211874,4.342389,3.680776,-1.47939
2.437,0,0,2.715322,5.094207,0.000000,0.000000,5.218116,4.346452,3.681387,-1.47792
2.438,0,0,2.809706,5.096273,0.000000,0.000000,5.224262,4.350514,3.681997,-1.47856
2.439,0,0,2.904090,5.098338,0.000000,0.000000,5.230207,4.354577,3.682607,-1.48011
2.440,0,0,2.992361,5.100413,0.000000,0.000000,5.236050,4.357496,3.679097,-1.47881
2.441,0,0,3.061485,5.102517,0.000000,0.000000,5.241679,4.356837,3.662679,-1.47831
2.442,0,0,3.130609,5.104621,0.000000,0.000000,5.247197,4.356178,3.646261,-1.47800
2.443,0,0,3.199733,5.106725,0.000000,0.000000,5.252485,4.355519,3.629843,-1.47848
2.444,0,0,3.263257,5.108920,0.000000,0.000000,5.257649,4.352064,3.609828,-1.48042
2.445,0,0,3.309242,5.111398,0.000000,0.000000,5.262558,4.339849,3.578549,-1.48542
2.446,0,0,3.355227,5.113877,0.000000,0.000000,5.267331,4.327634,3.547269,-1.48589
2.447,0,0,3.401212,5.116356,0.000000,0.000000,5.271824,4.315420,3.515989,-1.47741
2.448,0,0,3.442295,5.118816,0.000000,0.000000,5.276173,4.306056,3.484143,-1.47831
2.449,0,0,3.468022,5.121217,0.000000,0.000000,5.280221,4.305620,3.450522,-1.47918
2.450,0,0,3.493748,5.123618,0.000000,0.000000,5.284113,4.305184,3.416902,-1.47753
2.451,0,0,3.519475,5.126019,0.000000,0.000000,5.287683,4.304748,3.383281,-1.47872
2.452,0,0,3.543181,5.128402,0.000000,0.000000,5.291087,4.303419,3.355465,-1.47978
2.453,0,0,3.560559,5.130732,0.000000,0.000000,5.294148,4.299290,3.345832,-1.47938
2.454,0,0,3.577936,5.133062,0.000000,0.000000,5.297037,4.295162,3.336199,-1.47870
2.455,0,0,3.595313,5.135392,0.000000,0.000000,5.299566,4.291034,3.326566,-1.47849
2.456,0,0,3.607631,5.137725,0.000000,0.000000,5.301910,4.286429,3.319288,-1.48059
2.457,0,0,3.604102,5.140070,0.000000,0.000000,5.303870,4.280330,3.319387,-1.47645
2.458,0,0,3.600573,5.142415,0.000000,0.000000,5.305636,4.274231,3.319485,-1.47853
2.459,0,0,3.597044,5.144759,0.000000,0.000000,5.306999,4.268133,3.319584,-1.47864
2.460,0,0,3.586762,5.147123,0.000000,0.000000,5.308172,4.263831,3.321488,-1.47799
2.461,0,0,3.555328,5.149548,0.000000,0.000000,5.308949,4.265155,3.329048,-1.47841
2.462,0,0,3.523894,5.151973,0.000000,0.000000,5.309547,4.266479,3.336607,-1.47906
2.463,0,0,3.492460,5.154398,0.000000,0.000000,5.309770,4.267803,3.344167,-1.47914
2.464,0,0,3.452779,5.156787,0.000000,0.000000,5.309819,4.269625,3.353648,-1.47755
2.465,0,0,3.387269,5.159065,0.000000,0.000000,5.309504,4.273009,3.369149,-1.47566
2.466,0,0,3.321758,5.161343,0.000000,0.000000,5.309018,4.276393,3.384650,-1.47997
2.467,0,0,3.256248,5.163621,0.000000,0.000000,5.308178,4.279777,3.400150,-1.47902
2.468,0,0,3.182113,5.165884,0.000000,0.000000,5.307184,4.281318,3.414675,-1.47942
2.469,0,0,3.080967,5.168102,0.000000,0.000000,5.305865,4.277087,3.426141,-1.47827
2.470,0,0,2.979820,5.170321,0.000000,0.000000,5.304410,4.272857,3.437607,-1.47856
2.471,0,0,2.878674,5.172539,0.000000,0.000000,5.302671,4.268626,3.449073,-1.47876
2.472,0,0,2.774901,5.174715,0.000000,0.000000,5.300811,4.263236,3.459927,-1.47863
2.473,0,0,2.662904,5.176758,0.000000,0.000000,5.298699,4.254211,3.468866,-1.47859
2.474,0,0,2.550907,5.178801,0.000000,0.000000,5.296477,4.245186,3.477805,-1.47827
2.475,0,0,2.438910,5.180844,0.000000,0.000000,5.294024,4.236162,3.486744,-1.47834
2.476,0,0,2.325890,5.182872,0.000000,0.000000,5.291472,4.228302,3.496946,-1.48045
2.477,0,0,2.209666,5.184854,0.000000,0.000000,5.288711,4.224086,3.511103,-1.47897
2.478,0,0,2.093441,5.186835,0.000000,0.000000,5.285869,4.219872,3.525259,-1.47765
