"Time","v1 xCoMy","v3 Left CoP","28a CoMy (cm)","v2 Right CoP","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
6.235,5.202965,4.466119,5.210939,6.117476,-0.154287,8.478293,5.779767,7.886117,4.853787,5.830423,6.455185,9.982162,4.078451,10.989987,138.075317,72.912941,34.601101,155.593643,8.958441,5.121818,8.681071,10.832569,9.224970,11.164972,9.858793,11.047575,9.790349,11.639703,11.300961,9.913822,11.589684,8.956820
6.236,5.202995,4.465909,5.210627,6.117464,-0.147681,8.475986,5.780661,7.896889,4.854311,5.830423,6.454267,9.954707,4.077507,10.998581,138.960541,71.193108,33.584301,155.475250,8.935364,5.108925,8.686333,10.854956,9.231603,11.170237,9.861568,11.047277,9.782738,11.629722,11.297885,9.907488,11.586847,8.951306
6.237,5.203024,4.465698,5.210315,6.117452,-0.141074,8.473680,5.781555,7.907660,4.854834,5.830423,6.453348,9.927252,4.076562,11.007174,139.845764,69.473267,32.567501,155.356873,8.912287,5.096032,8.691593,10.877341,9.238235,11.175501,9.864345,11.046981,9.775127,11.619740,11.294809,9.901154,11.584011,8.945793
6.238,5.203053,4.465487,5.210003,6.117440,-0.134468,8.471375,5.782450,7.918431,4.855357,5.830423,6.452430,9.899797,4.075618,11.015768,140.731003,67.753433,31.550701,155.238495,8.889211,5.083139,8.696854,10.899727,9.244869,11.180766,9.867121,11.046684,9.767516,11.609759,11.291734,9.894818,11.581175,8.940279
6.239,5.203083,4.465277,5.209691,6.117428,-0.127861,8.469068,5.783344,7.929203,4.855880,5.830423,6.451511,9.872342,4.074674,11.024362,141.616226,66.033600,30.533901,155.120102,8.866134,5.070247,8.702115,10.922113,9.251502,11.186030,9.869896,11.046387,9.759905,11.599778,11.288658,9.888484,11.578339,8.934765
6.240,5.202972,4.466272,5.209272,6.117232,-0.121919,8.463437,5.783134,7.941625,4.858477,5.830423,6.451329,9.849560,4.074067,11.034202,141.418015,64.325867,29.423662,154.914108,8.850372,5.101384,8.703471,10.930487,9.256144,11.192965,9.874075,11.048297,9.754117,11.591690,11.287999,9.883533,11.576495,8.930217
6.241,5.202861,4.467267,5.208855,6.117036,-0.115977,8.457807,5.782925,7.954047,4.861073,5.830423,6.451147,9.826777,4.073460,11.044043,141.219818,62.618134,28.313423,154.708115,8.834612,5.132522,8.704828,10.938861,9.260786,11.199898,9.878254,11.050207,9.748329,11.583603,11.287340,9.878583,11.574652,8.925669
6.242,5.202750,4.468261,5.208437,6.116840,-0.110036,8.452176,5.782715,7.966470,4.863670,5.830423,6.450965,9.803995,4.072852,11.053883,141.021606,60.910400,27.203184,154.502121,8.818851,5.163660,8.706184,10.947235,9.265428,11.206831,9.882432,11.052117,9.742541,11.575515,11.286681,9.873632,11.572809,8.921122
6.243,5.202639,4.469256,5.208019,6.116644,-0.104094,8.446546,5.782505,7.978892,4.866267,5.830423,6.450783,9.781213,4.072245,11.063723,140.823395,59.202667,26.092945,154.296127,8.803090,5.194797,8.707541,10.955608,9.270069,11.213765,9.886611,11.054028,9.736753,11.567427,11.286022,9.868682,11.570966,8.916574
6.244,5.202505,4.469214,5.207589,6.115612,-0.098371,8.441139,5.782927,7.985444,4.866268,5.830423,6.448297,9.752465,4.072160,11.072818,140.551041,57.873524,25.259306,153.812653,8.794907,5.209526,8.706606,10.960787,9.271254,11.218586,9.887266,11.054570,9.730986,11.559831,11.285554,9.862005,11.563936,8.909506
6.245,5.202371,4.469172,5.207159,6.114579,-0.092648,8.435734,5.783348,7.991995,4.866268,5.830423,6.445810,9.723719,4.072075,11.081913,140.278687,56.544380,24.425667,153.329163,8.786724,5.224256,8.705672,10.965965,9.272439,11.223406,9.887921,11.055113,9.725218,11.552235,11.285086,9.855328,11.556906,8.902439
6.246,5.202237,4.469130,5.206729,6.113546,-0.086925,8.430328,5.783769,7.998547,4.866268,5.830423,6.443324,9.694971,4.071991,11.091008,140.006317,55.215237,23.592028,152.845688,8.778542,5.238985,8.704739,10.971145,9.273624,11.228226,9.888577,11.055655,9.719449,11.544640,11.284618,9.848650,11.549876,8.895371
6.247,5.202103,4.469088,5.206299,6.112514,-0.081202,8.424922,5.784190,8.005098,4.866269,5.830423,6.440838,9.666224,4.071906,11.100103,139.733963,53.886093,22.758389,152.362213,8.770358,5.253714,8.703804,10.976323,9.274809,11.233047,9.889232,11.056197,9.713681,11.537044,11.284150,9.841973,11.542847,8.888304
6.248,5.202019,4.469011,5.205927,6.113330,-0.075626,8.420040,5.783250,8.012288,4.867269,5.835219,6.443410,9.635959,4.070754,11.107872,139.910995,52.485741,21.636873,152.094635,8.777392,5.260360,8.706005,10.985332,9.277667,11.238571,9.891224,11.060350,9.708324,11.530375,11.285973,9.835855,11.542994,8.879817
6.249,5.201934,4.468935,5.205554,6.114146,-0.070050,8.415159,5.782310,8.019478,4.868268,5.840015,6.445982,9.605694,4.069602,11.115641,140.088043,51.085392,20.515358,151.827072,8.784426,5.267007,8.708205,10.994341,9.280525,11.244097,9.893215,11.064503,9.702968,11.523705,11.287795,9.829739,11.543140,8.871330
6.250,5.201850,4.468860,5.205182,6.114962,-0.064474,8.410278,5.781369,8.026669,4.869268,5.844811,6.448555,9.575428,4.068450,11.123409,140.265076,49.685043,19.393841,151.559509,8.791460,5.273654,8.710405,11.003349,9.283382,11.249622,9.895207,11.068655,9.697611,11.517035,11.289618,9.823621,11.543287,8.862843
6.251,5.201766,4.468783,5.204810,6.115778,-0.058898,8.405396,5.780429,8.033858,4.870268,5.849607,6.451127,9.545163,4.067298,11.131178,140.442108,48.284691,18.272326,151.291931,8.798494,5.280301,8.712606,11.012359,9.286241,11.255147,9.897200,11.072808,9.692254,11.510365,11.291440,9.817503,11.543434,8.854356
6.252,5.201627,4.468973,5.204391,6.113147,-0.053497,8.398220,5.778901,8.039195,4.870515,5.858191,6.447392,9.521626,4.067430,11.140821,140.566238,46.104172,16.458763,151.062927,8.798513,5.292676,8.712481,11.017509,9.291126,11.258610,9.898712,11.075105,9.682666,11.499052,11.289043,9.809072,11.540386,8.844798
6.253,5.201488,4.469162,5.203973,6.110516,-0.048096,8.391045,5.777374,8.044532,4.870763,5.866774,6.443658,9.498090,4.067562,11.150463,140.690369,43.923653,14.645201,150.833939,8.798532,5.305052,8.712355,11.022659,9.296011,11.262072,9.900225,11.077402,9.673079,11.487738,11.286648,9.800640,11.537337,8.835240
6.254,5.201349,4.469352,5.203555,6.107885,-0.042695,8.383869,5.775846,8.049869,4.871010,5.875357,6.439923,9.474553,4.067694,11.160105,140.814499,41.743137,12.831637,150.604950,8.798551,5.317427,8.712228,11.027809,9.300897,11.265533,9.901737,11.079699,9.663490,11.476424,11.284252,9.792209,11.534288,8.825683
6.255,5.201210,4.469541,5.203137,6.105254,-0.037295,8.376693,5.774319,8.055205,4.871257,5.883940,6.436189,9.451016,4.067825,11.169747,140.938629,39.562618,11.018075,150.375946,8.798570,5.329803,8.712102,11.032960,9.305782,11.268996,9.903250,11.081995,9.653902,11.465111,11.281856,9.783777,11.531240,8.816125
6.256,5.200966,4.470295,5.202615,6.104165,-0.031912,8.370231,5.772323,8.058352,4.871257,5.888778,6.436007,9.419055,4.069334,11.176505,140.709671,38.281090,10.102008,150.345856,8.795171,5.337608,8.712243,11.038382,9.305079,11.273431,9.904261,11.082588,9.650080,11.458903,11.281681,9.778622,11.532497,8.809063
6.257,5.200722,4.471049,5.202093,6.103077,-0.026530,8.363769,5.770328,8.061499,4.871257,5.893617,6.435826,9.387093,4.070842,11.183262,140.480713,36.999565,9.185940,150.315765,8.791772,5.345414,8.712384,11.043804,9.304375,11.277866,9.905272,11.083180,9.646256,11.452696,11.281506,9.773467,11.533754,8.802000
6.258,5.200479,4.471804,5.201571,6.101988,-0.021148,8.357306,5.768332,8.064646,4.871257,5.898455,6.435645,9.355131,4.072350,11.190020,140.251740,35.718037,8.269873,150.285675,8.788373,5.353220,8.712525,11.049227,9.303671,11.282301,9.906282,11.083773,9.642433,11.446488,11.281330,9.768312,11.535010,8.794938
6.259,5.200235,4.472558,5.201050,6.100900,-0.015765,8.350844,5.766336,8.067792,4.871257,5.903294,6.435464,9.323170,4.073858,11.196777,140.022781,34.436508,7.353805,150.255585,8.784974,5.361026,8.712667,11.054648,9.302967,11.286736,9.907293,11.084366,9.638611,11.440281,11.281156,9.763157,11.536267,8.787876
6.260,5.200505,4.474082,5.201050,6.096837,-0.010531,8.342062,5.764071,8.072062,4.871257,5.911495,6.429603,9.297857,4.076907,11.201231,139.761444,33.414845,6.768025,150.160461,8.781096,5.373830,8.710443,11.059485,9.303061,11.290974,9.907763,11.083887,9.636026,11.435745,11.280595,9.759436,11.535967,8.779907
6.261,5.200776,4.475606,5.201050,6.092773,-0.005297,8.333279,5.761806,8.076333,4.871257,5.919696,6.423742,9.272546,4.079955,11.205685,139.500122,32.393181,6.182245,150.065323,8.777218,5.386634,8.708219,11.064322,9.303156,11.295212,9.908234,11.083409,9.633441,11.431209,11.280033,9.755714,11.535666,8.771938
6.262,5.201046,4.477130,5.201050,6.088710,-0.000063,8.324496,5.759540,8.080604,4.871257,5.927897,6.417881,9.247234,4.083004,11.210139,139.238800,31.371519,5.596465,149.970184,8.773339,5.399438,8.705995,11.069159,9.303249,11.299450,9.908703,11.082932,9.630856,11.426672,11.279472,9.751992,11.535366,8.763968
6.263,5.201317,4.478654,5.201050,6.084647,0.005171,8.315714,5.757275,8.084874,4.871257,5.936099,6.412020,9.221922,4.086052,11.214593,138.977463,30.349855,5.010685,149.875061,8.769461,5.412242,8.703771,11.073996,9.303344,11.303688,9.909173,11.082453,9.628271,11.422136,11.278912,9.748271,11.535066,8.756000
6.264,5.201591,4.478274,5.201050,6.082749,0.010487,8.313135,5.752074,8.090998,4.871257,5.947506,6.413424,9.209661,4.085292,11.220529,138.480957,29.066980,4.229651,149.830307,8.768085,5.423238,8.705019,11.080325,9.303606,11.310344,9.909984,11.083586,9.626530,11.416472,11.281137,9.742362,11.537380,8.751141
6.265,5.201866,4.477895,5.201050,6.080851,0.015803,8.310556,5.746874,8.097120,4.871257,5.958914,6.414827,9.197401,4.084533,11.226463,137.984436,27.784103,3.448617,149.785553,8.766709,5.434234,8.706268,11.086655,9.303868,11.316999,9.910793,11.084719,9.624788,11.410809,11.283363,9.736453,11.539694,8.746282
6.266,5.202141,4.477515,5.201050,6.078952,0.021119,8.307978,5.741674,8.103244,4.871257,5.970322,6.416231,9.185142,4.083773,11.232399,137.487930,26.501228,2.667583,149.740784,8.765333,5.445230,8.707518,11.092985,9.304131,11.323656,9.911604,11.085851,9.623048,11.405145,11.285588,9.730544,11.542008,8.741423
6.267,5.202416,4.477135,5.201050,6.077054,0.026435,8.305399,5.736474,8.109367,4.871257,5.981729,6.417634,9.172881,4.083013,11.238335,136.991425,25.218353,1.886549,149.696030,8.763958,5.456226,8.708766,11.099315,9.304393,11.330312,9.912415,11.086984,9.621306,11.399481,11.287814,9.724635,11.544323,8.736564
6.268,5.202702,4.477742,5.201050,6.070364,0.031959,8.301476,5.733934,8.111538,4.871257,5.989906,6.406794,9.172881,4.084227,11.244191,136.549683,23.546131,2.039414,149.586136,8.759030,5.466996,8.706674,11.104948,9.303420,11.335741,9.914167,11.085032,9.618613,11.389721,11.288871,9.715875,11.544816,8.727949
6.269,5.202987,4.478349,5.201050,6.063674,0.037483,8.297554,5.731394,8.113708,4.871257,5.998083,6.395954,9.172881,4.085442,11.250048,136.107941,21.873909,2.192279,149.476242,8.754103,5.477767,8.704581,11.110580,9.302448,11.341169,9.915919,11.083080,9.615919,11.379961,11.289927,9.707115,11.545309,8.719336
