"Time","46 sw offset","45 sw onset","23 toex (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.00,0,1,10.708548,-0.01768,-0.00082,-0.01993,-0.01553,0.00819,-0.01305,0.02870,0.00704,1.48451,0.09671,3.27674
0.01,0,0,10.614973,-0.01849,0.00400,-0.02015,-0.01367,0.00856,-0.01266,0.00785,0.00173,1.48193,0.09614,3.27709
0.02,0,0,10.709478,-0.01862,0.00141,-0.02064,-0.01227,0.00906,-0.01242,0.00588,0.00067,1.48255,0.09563,3.27623
0.03,0,0,11.046053,-0.02103,0.00651,-0.02090,-0.01159,0.00922,-0.01164,0.00422,0.00290,1.48121,0.09633,3.27731
0.04,0,0,11.464901,-0.01745,0.00461,-0.02117,-0.01393,0.00858,-0.01251,0.00128,-0.00382,1.48255,0.09673,3.27658
0.05,0,0,11.913769,-0.01833,0.00370,-0.02160,-0.01389,0.00903,-0.01347,0.00624,0.00075,1.48285,0.09768,3.27727
0.06,0,0,12.307230,-0.01547,0.00423,-0.02039,-0.01693,0.00833,-0.01153,-0.00266,0.00162,1.48317,0.09816,3.27759
0.07,0,0,12.722803,-0.01765,0.00419,-0.02026,-0.01319,0.00770,-0.01241,0.00600,0.00009,1.48300,0.09846,3.27759
0.08,0,0,13.193299,-0.01933,0.00380,-0.02075,-0.01252,0.00904,-0.01098,0.02584,0.00319,1.48372,0.09780,3.27679
0.09,0,0,13.645381,-0.01609,0.00250,-0.01692,-0.01324,0.00828,-0.01284,-0.00343,0.00314,1.48242,0.09766,3.27656
0.10,0,0,14.130435,-0.01746,0.00384,-0.02096,-0.01414,0.00887,-0.01271,0.00427,0.00154,1.48239,0.09797,3.27744
0.11,0,0,14.606254,-0.01815,0.00285,-0.01949,-0.01410,0.00791,-0.01109,0.00707,0.00118,1.48513,0.09761,3.27726
0.12,0,0,15.107990,-0.01698,0.00424,-0.02106,-0.01459,0.00920,-0.01362,-0.00215,0.00025,1.48676,0.09722,3.27739
0.13,1,0,15.441205,-0.01805,0.00395,-0.02092,-0.01453,0.00924,-0.01210,0.00234,0.00288,1.48227,0.09671,3.27657
0.14,0,0,15.593328,-0.01602,0.00329,-0.02078,-0.01503,0.00872,-0.01336,0.00353,0.00179,1.48286,0.09673,3.27762
0.15,0,0,15.412860,-0.01805,0.00336,-0.01939,-0.01535,0.00828,-0.01108,0.00558,0.00204,1.48136,0.09795,3.27717
0.16,0,0,15.273194,-0.01863,0.00364,-0.02027,-0.01415,0.00912,-0.01196,0.00398,0.00219,1.48194,0.09815,3.27751
0.17,0,0,15.105387,-0.01738,0.00373,-0.02240,-0.01426,0.00936,-0.01321,0.00505,0.00269,1.48329,0.09765,3.27713
0.18,0,0,14.972497,-0.01945,0.00577,-0.02001,-0.01400,0.00912,-0.01266,0.00607,0.00143,1.48723,0.09648,3.27717
0.19,0,0,14.836133,-0.00724,0.00316,-0.02233,-0.01376,0.00772,-0.01268,0.00592,0.00254,1.48270,0.09597,3.27707
0.20,0,0,14.685645,-0.01570,0.00573,-0.02069,-0.01794,0.00904,-0.01277,0.00556,0.00259,1.48422,0.09608,3.27700
0.21,0,0,14.524850,-0.01709,0.00233,-0.02033,-0.01157,0.00837,-0.01219,0.00493,0.00254,1.48388,0.09637,3.27704
0.22,0,0,14.493604,-0.01680,0.00473,-0.02130,-0.01542,0.00918,-0.01150,0.00588,0.00223,1.48466,0.09712,3.27625
0.23,0,0,14.399862,-0.01464,0.00451,-0.02045,-0.01359,0.00817,-0.01229,0.00512,0.00325,1.48270,0.09722,3.27786
0.24,0,0,14.243371,-0.01694,0.00593,-0.01993,-0.01532,0.00680,-0.01309,0.00349,0.00255,1.48221,0.09745,3.27771
0.25,0,0,14.187378,-0.01388,0.00339,-0.02041,-0.01248,0.00866,-0.01256,0.00492,0.00149,1.48210,0.09722,3.27648
0.26,0,0,14.040597,-0.01880,0.00402,-0.02001,-0.01382,0.00833,-0.01296,0.00597,0.00764,1.48277,0.09747,3.27682
0.27,0,0,13.914132,-0.01820,0.00399,-0.02035,-0.01442,0.00834,-0.01293,0.00653,0.00239,1.48328,0.09750,3.27748
0.28,0,0,13.803910,-0.01674,0.00391,-0.01979,-0.01423,0.00811,-0.01224,0.00401,0.00371,1.48300,0.09762,3.27687
0.29,0,0,13.695371,-0.01506,0.00389,-0.02089,-0.01359,0.00832,-0.01201,0.00490,0.00284,1.48154,0.09800,3.27736
0.30,0,0,13.607242,-0.01871,0.00401,-0.02053,-0.01456,0.00927,-0.01165,0.00502,0.00229,1.48135,0.09868,3.27734
0.31,0,0,13.538240,-0.02045,0.00294,-0.02029,-0.01362,0.00865,-0.01235,0.00403,0.00248,1.48331,0.09845,3.27708
0.32,0,0,13.442931,-0.01651,0.00297,-0.01964,-0.01371,0.00920,-0.01176,0.00496,-0.02007,1.48137,0.09732,3.27700
0.33,0,1,13.430402,-0.01573,0.00426,-0.02292,-0.01398,0.00873,-0.01256,-0.00916,0.00328,1.48452,0.09686,3.27812
0.34,0,0,13.383617,-0.01852,0.00259,-0.02025,-0.01104,0.00802,-0.01197,0.00591,0.00259,1.48299,0.09728,3.27736
0.35,0,0,13.653314,-0.01646,-0.00101,-0.02973,-0.01247,0.00886,-0.01276,-0.00830,-0.00566,1.48393,0.09784,3.27672
0.36,0,0,14.201785,-0.01752,0.00545,-0.01305,-0.01400,0.00856,-0.01238,0.00804,0.00584,1.48242,0.09811,3.27738
0.37,0,0,14.550418,-0.01621,0.00491,-0.02178,-0.01394,0.00854,-0.01221,-0.01141,0.01896,1.48283,0.09823,3.27696
0.38,0,0,14.778918,-0.01791,0.00400,-0.02033,-0.01371,0.00875,-0.01166,0.03130,0.00242,1.48195,0.09826,3.27687
0.39,0,0,15.009783,-0.01709,0.00381,-0.02054,-0.01329,0.00782,-0.01138,0.06624,0.00165,1.48361,0.09881,3.27778
0.40,0,0,15.425038,-0.01547,0.00404,-0.01979,-0.01321,0.00861,-0.01220,0.01994,0.00223,1.48343,0.09905,3.27697
0.41,0,0,15.613895,-0.01656,0.00369,-0.02029,-0.01339,0.00801,-0.01286,0.00588,-0.00389,1.48149,0.09965,3.27740
0.42,0,0,15.843662,-0.01762,0.00273,-0.01953,-0.01390,0.00757,-0.01287,0.00518,0.00295,1.48091,0.09963,3.27691
0.43,0,0,16.271517,-0.01812,0.00336,-0.01965,-0.01329,0.01010,-0.01408,0.00531,0.00234,1.48180,0.09826,3.27667
0.44,0,0,16.629735,-0.01756,0.00283,-0.02168,-0.01360,0.00851,-0.01122,0.00521,0.00384,1.48492,0.09742,3.27699
0.45,0,0,16.948045,-0.01638,0.00333,-0.01933,-0.01282,0.00786,-0.01118,0.00972,0.00366,1.48091,0.09758,3.27709
0.46,1,0,17.098767,-0.01389,0.00320,-0.02302,-0.01481,0.00942,-0.01163,0.00918,0.00302,1.48287,0.09832,3.27727
0.47,0,0,16.944914,-0.02277,0.00272,-0.01860,-0.01365,0.00779,-0.01287,0.00571,0.00259,1.48292,0.09897,3.27752
0.48,0,0,16.808755,-0.01903,0.00443,-0.01894,-0.01334,0.01083,-0.01423,0.00706,0.00195,1.48361,0.09898,3.27683
0.49,0,0,16.681897,-0.01767,0.00412,-0.02178,-0.01245,0.00633,-0.01389,0.00444,0.00371,1.48535,0.09767,3.27748
0.50,0,0,16.521679,-0.01852,0.00283,-0.02141,-0.01296,0.00809,-0.01172,0.00619,0.00271,1.48531,0.09667,3.27707
0.51,0,0,16.379466,-0.01504,0.00320,-0.01983,-0.01309,0.00796,-0.01161,0.00407,0.00234,1.48210,0.09647,3.27717
0.52,0,0,16.230832,-0.01382,0.00373,-0.02024,-0.01373,0.00767,-0.01174,0.00573,0.00286,1.48269,0.09679,3.27704
0.53,0,0,16.116636,-0.01495,0.00355,-0.01899,-0.01319,0.00861,-0.01254,0.00451,0.00269,1.48210,0.09735,3.27737
0.54,0,0,16.022548,-0.01509,0.00362,-0.02047,-0.01345,0.00871,-0.01344,0.00633,0.00242,1.48109,0.09827,3.27810
0.55,0,0,15.912388,-0.02412,0.00325,-0.02064,-0.01490,0.00951,-0.01118,0.00594,0.00298,1.48361,0.09946,3.27723
0.56,0,0,15.857906,-0.01317,0.00350,-0.01931,-0.01208,0.00879,-0.01224,0.01134,0.00222,1.48357,0.10033,3.27738
0.57,0,0,15.683317,-0.01544,0.00250,-0.01846,-0.01274,0.00883,-0.01246,0.00787,0.00342,1.48243,0.10044,3.27650
0.58,0,0,15.497025,-0.02134,0.00436,-0.02050,-0.01350,0.00797,-0.01152,0.00603,0.00238,1.48374,0.09989,3.27707
0.59,0,0,15.410563,-0.01654,0.00525,-0.01942,-0.01444,0.00912,-0.01155,0.00504,0.00314,1.48149,0.09912,3.27696
0.60,0,0,15.327462,-0.01740,0.00456,-0.01911,-0.01350,0.00865,-0.01261,0.00507,0.00226,1.48318,0.09836,3.27699
0.61,0,0,15.156314,-0.01185,0.00577,-0.01986,-0.01449,0.00872,-0.01210,0.00431,0.00309,1.48259,0.09814,3.27703
0.62,0,0,15.080822,-0.01558,0.00659,-0.02006,-0.01452,0.00984,-0.01271,0.00436,0.00118,1.48302,0.09857,3.27737
0.63,0,0,14.969271,-0.02126,0.00330,-0.02094,-0.01624,0.00869,-0.01239,0.00432,0.00286,1.48674,0.09877,3.27780
0.64,0,0,14.794988,-0.01934,0.00488,-0.02024,-0.01360,0.00839,-0.01187,0.00534,0.00264,1.48496,0.09826,3.27718
0.65,0,0,14.677413,-0.01874,0.00102,-0.01991,-0.01504,0.00929,-0.01254,0.00533,0.00187,1.48134,0.09809,3.27707
0.66,0,0,14.547469,-0.01588,0.00316,-0.02134,-0.01556,0.00833,-0.01254,0.00457,0.00351,1.48213,0.09723,3.27768
0.67,0,0,14.341888,-0.01952,0.00452,-0.02205,-0.01285,0.00103,-0.01360,0.00479,0.00274,1.48362,0.09668,3.27756
0.68,0,0,14.268662,-0.01588,0.00545,-0.02024,-0.01390,0.00969,-0.01370,0.00509,0.00370,1.48679,0.09620,3.27725
0.69,0,0,14.090026,-0.01799,0.00313,-0.02029,-0.01382,0.00857,-0.01174,0.00245,0.00234,1.48450,0.09626,3.27698
0.70,0,0,14.055522,-0.01602,0.00449,-0.02006,-0.01262,0.00750,-0.01108,0.00414,0.00221,1.48331,0.09647,3.27712
0.71,0,0,13.927941,-0.01737,0.00295,-0.02140,-0.01283,0.00797,-0.01292,0.00490,0.00283,1.48374,0.09613,3.27725
0.72,0,0,13.901585,-0.01736,0.00281,-0.02093,-0.01001,0.00932,-0.01279,0.00717,0.00238,1.48137,0.09555,3.27719
0.73,0,0,13.886824,-0.01796,0.00436,-0.02067,-0.01367,0.00866,-0.01390,0.00676,0.00480,1.48254,0.09640,3.27718
0.74,0,0,13.806294,-0.01714,0.00789,-0.02005,-0.00832,0.00880,-0.01324,0.02609,0.00572,1.48299,0.09726,3.27720
0.75,0,1,13.705126,-0.02558,0.00604,-0.02199,-0.01394,0.00883,-0.01217,0.00499,0.00231,1.48268,0.09725,3.27736
0.76,0,0,13.666660,-0.01566,0.00435,-0.02247,-0.01260,0.00791,-0.01304,0.00400,0.00145,1.48600,0.09666,3.27738
0.77,0,0,13.973064,-0.02185,0.00969,-0.02356,-0.01769,0.00921,-0.01221,-0.02714,0.00100,1.48194,0.09636,3.27719
0.78,0,0,14.388657,-0.01763,0.00054,-0.02214,-0.01484,0.00802,-0.01163,-0.00871,0.00103,1.48376,0.09653,3.27673
0.79,0,0,14.620264,-0.01809,0.00359,-0.01675,-0.01339,0.00832,-0.01147,-0.00108,0.00172,1.48353,0.09708,3.27677
0.80,0,0,14.932165,-0.01911,0.00417,-0.02087,-0.01136,0.00864,-0.01292,0.00182,-0.00012,1.48571,0.09721,3.27666
0.81,0,0,15.066403,-0.01506,0.00261,-0.01799,-0.01388,0.00857,-0.01191,0.00383,0.00183,1.48224,0.07051,3.27713
0.82,0,0,15.290722,-0.01732,0.00338,-0.02405,-0.01331,0.00764,-0.01214,-0.00688,0.01321,1.48303,0.09879,3.27682
0.83,0,0,15.572639,-0.01496,0.00373,-0.01989,-0.01288,0.00860,-0.01154,-0.00997,0.00413,1.48481,0.10595,3.27751
0.84,0,0,15.843912,-0.01642,0.00443,-0.01698,-0.01379,0.00818,-0.01313,-0.01088,0.00263,1.48178,0.10279,3.27647
0.85,0,0,16.181211,-0.01794,0.00264,-0.02132,-0.01409,0.00866,-0.01176,0.00710,0.00250,1.48167,0.10100,3.27655
0.86,0,0,16.580001,-0.01699,0.00287,-0.02009,-0.01356,0.00714,-0.01210,0.00383,0.00389,1.48272,0.10069,3.27758
0.87,0,0,16.841706,-0.01685,0.00440,-0.02040,-0.01400,0.00771,-0.01211,0.00050,0.00173,1.48344,0.10054,3.27704
0.88,0,0,17.074104,-0.01635,0.00444,-0.02086,-0.01326,0.00963,-0.01234,0.00286,0.00224,1.48349,0.09966,3.27661
0.89,1,0,17.146026,-0.01799,0.00234,-0.02166,-0.01256,0.00952,-0.01282,-0.00230,0.00236,1.48256,0.09926,3.27784
0.90,0,0,17.112204,-0.01976,0.00417,-0.02013,-0.01375,0.00935,-0.01227,0.00739,0.00309,1.48351,0.09910,3.27741
0.91,0,0,16.969647,-0.02030,0.00242,-0.01954,-0.01346,0.00838,-0.01157,0.00558,0.00177,1.48735,0.09978,3.27613
0.92,0,0,16.832786,-0.01975,0.00449,-0.02125,-0.01278,0.00864,-0.01312,0.00188,0.00289,1.47094,0.10017,3.27744
0.93,0,0,16.717433,-0.01808,0.00408,-0.01960,-0.01289,0.00936,-0.01239,0.00577,0.00177,1.40518,0.10074,3.27830
0.94,0,0,16.550247,-0.01548,0.00335,-0.01978,-0.01266,0.00858,-0.01290,0.00719,0.00281,1.27151,0.09939,3.27738
0.95,0,0,16.402168,-0.01585,0.00286,-0.02003,-0.01336,0.00776,-0.01232,0.00477,0.00271,1.10782,0.09855,3.27683
0.96,0,0,16.240891,-0.01694,0.00424,-0.01940,-0.01389,0.00809,-0.01246,0.00617,0.00616,0.87612,0.09980,3.27628
0.97,0,0,16.077394,-0.01803,0.00276,-0.01947,-0.01396,0.00709,-0.01277,0.01793,0.00720,0.62971,0.09875,3.27689
0.98,0,0,15.961526,-0.01792,0.00423,-0.02008,-0.01420,0.00909,-0.01249,0.00643,0.00189,0.33687,0.09912,3.27584
0.99,0,0,15.808379,-0.01846,0.00418,-0.01913,-0.01282,0.00858,-0.01221,0.00575,0.00238,0.05284,0.09853,3.27698
1.00,0,0,15.670992,-0.02046,0.00397,-0.01949,-0.01289,0.00793,-0.01151,0.00459,0.00292,-0.25578,0.09804,3.27703
1.01,0,0,15.497799,-0.01581,0.00443,-0.02267,-0.01306,0.00801,-0.01318,0.00497,0.00177,-0.55244,0.09786,3.27633
1.02,0,0,15.336139,-0.01741,0.00410,-0.01979,-0.01357,0.00848,-0.01299,0.00619,0.00137,-0.80613,0.09812,3.27747
1.03,0,0,15.153408,-0.02020,0.00258,-0.02062,-0.01404,0.00730,-0.01149,0.00698,0.00267,-1.04419,0.09770,3.27728
1.04,0,0,15.029658,-0.02572,0.00314,-0.02107,-0.01512,0.00836,-0.01178,0.00374,0.00264,-1.22546,0.09766,3.27686
1.05,0,0,14.876792,-0.02025,0.00364,-0.01979,-0.01611,0.00850,-0.01217,0.00483,0.00330,-1.37344,0.09756,3.27736
1.06,0,0,14.751988,-0.01766,0.00076,-0.01989,-0.00954,0.00874,-0.01212,0.00530,0.00238,-1.45489,0.09757,3.27693
1.07,0,0,14.598634,-0.01648,0.00515,-0.02009,-0.01480,0.00846,-0.01203,0.00490,0.00220,-1.47657,0.09793,3.27703
1.08,0,0,14.489271,-0.01759,0.00383,-0.02059,-0.01388,0.00916,-0.01073,0.00479,0.00267,-1.47921,0.09903,3.27712
1.09,0,0,14.377697,-0.01841,0.00463,-0.02124,-0.01263,0.00797,-0.01174,0.00704,0.00274,-1.48161,0.09865,3.27705
1.10,0,0,14.248910,-0.01749,0.00328,-0.02064,-0.01259,0.00943,-0.01293,0.00543,0.00290,-1.48052,0.09775,3.27789
1.11,0,0,14.116817,-0.01714,0.00322,-0.02105,-0.01357,0.00858,-0.01222,0.00827,0.00239,-1.48070,0.09682,3.27697
1.12,0,0,14.005140,-0.01656,0.00496,-0.01966,-0.01476,0.00730,-0.01184,0.00337,0.00378,-1.47978,0.09606,3.27710
1.13,0,0,13.883141,-0.01250,0.00251,-0.02014,-0.01793,0.00812,-0.01266,0.00302,0.00266,-1.48246,0.09638,3.27730
1.14,0,0,13.792325,-0.02039,0.00384,-0.01974,-0.01327,0.00805,-0.01129,0.00600,0.00280,-1.48232,0.09742,3.27765
1.15,0,0,13.674242,-0.01779,0.00419,-0.02088,-0.01295,0.00868,-0.01235,0.00556,0.00231,-1.47980,0.09791,3.27737
1.16,0,0,13.545975,-0.01875,0.00266,-0.02000,-0.00931,0.00884,-0.01307,0.00318,0.00234,-1.48078,0.09814,3.27710
1.17,0,0,13.418870,-0.01798,0.00292,-0.02049,-0.01227,0.00833,-0.01285,0.00539,0.00104,-1.48312,0.09759,3.27674
1.18,0,0,13.295503,-0.01819,0.00351,-0.02027,-0.01304,0.00815,-0.01310,0.00497,0.00294,-1.47608,0.09786,3.27732
1.19,0,0,13.184164,-0.02064,0.00391,-0.01930,-0.01076,0.00823,-0.01177,0.00639,0.00292,-1.48236,0.09777,3.27682
1.20,0,0,13.039135,-0.01756,0.00378,-0.02024,-0.01141,0.00799,-0.01093,0.00618,0.00256,-1.48069,0.09838,3.27743
1.21,0,0,12.930882,-0.01992,0.00382,-0.02109,-0.01622,0.00846,-0.01154,0.00629,0.00362,-1.48023,0.09781,3.27662
1.22,0,0,12.790823,-0.02629,0.00305,-0.01992,-0.01327,0.00841,-0.01207,0.00339,0.00305,-1.48087,0.09777,3.27714
1.23,0,0,12.692524,-0.01505,0.00318,-0.02052,-0.01346,0.00884,-0.01322,0.00594,0.00197,-1.48043,0.09745,3.27724
1.24,0,0,12.536362,-0.01513,0.00203,-0.01910,-0.00680,0.00832,-0.01203,0.00369,0.00291,-1.48129,0.09784,3.27671
1.25,0,0,12.422594,-0.02225,0.00306,-0.02109,-0.01323,0.00856,-0.01197,0.00675,0.00322,-1.48113,0.09800,3.27750
1.26,0,0,12.288438,-0.01631,0.00287,-0.02048,-0.01364,0.00829,-0.01235,0.00334,0.00229,-1.47932,0.09876,3.27689
1.27,0,0,12.203545,-0.02017,0.00268,-0.02075,-0.01373,0.00878,-0.01249,0.00549,0.00208,-1.47937,0.09853,3.27789
1.28,0,0,12.096906,-0.01660,0.00338,-0.02043,-0.01234,0.00951,-0.01322,0.00504,0.00384,-1.48260,0.09854,3.27705
1.29,0,0,11.971515,-0.01673,0.00513,-0.01992,-0.01432,0.00859,-0.01144,0.00544,0.00321,-1.47929,0.09796,3.27688
1.30,0,0,11.838326,-0.01752,0.00374,-0.02109,-0.01436,0.00797,-0.01268,0.00483,0.00366,-1.47925,0.09756,3.27713
1.31,0,0,11.686242,-0.01898,0.00160,-0.01980,-0.01472,0.00817,-0.01374,0.00605,0.00239,-1.47892,0.09773,3.27634
1.32,0,0,11.591007,-0.01731,0.00447,-0.02197,-0.01407,0.00889,-0.01153,0.00442,0.00380,-1.48101,0.09810,3.27717
1.33,0,0,11.510896,-0.01741,0.00427,-0.02010,-0.01377,0.00927,-0.01313,0.00526,0.00188,-1.48055,0.09814,3.27657
1.34,0,0,11.453479,-0.01822,0.00355,-0.01955,-0.01450,0.00866,-0.01187,0.00573,0.00244,-1.47994,0.09742,3.27758
1.35,0,0,11.351811,-0.01893,0.00320,-0.02006,-0.01315,0.00933,-0.01223,0.00630,0.00217,-1.48390,0.09682,3.27710
1.36,0,0,11.286809,-0.01865,0.00359,-0.02028,-0.01414,0.00829,-0.01266,0.00497,0.00278,-1.47976,0.09673,3.27717
1.37,0,0,11.226782,-0.01705,0.00423,-0.02073,-0.01349,0.00753,-0.01069,0.00820,0.00336,-1.48098,0.09716,3.27712
1.38,0,1,11.087752,-0.01788,0.00852,-0.01938,-0.01349,0.00867,-0.01273,0.00585,0.01725,-1.47890,0.09775,3.27682
1.39,0,0,11.024969,-0.01686,0.00056,-0.01980,-0.01408,0.00809,-0.01276,-0.00770,0.00300,-1.48174,0.09701,3.27696
1.40,0,0,11.153114,-0.02177,-0.00255,-0.01926,-0.01822,0.00801,-0.01282,0.00721,-0.00120,-1.47994,0.09606,3.27724
1.41,0,0,11.522360,-0.01699,0.00552,-0.02101,-0.01273,0.00766,-0.01245,-0.00541,-0.00306,-1.47932,0.09674,3.27732
1.42,0,0,12.028202,-0.01670,0.00541,-0.02176,-0.01437,0.00896,-0.01219,0.00609,-0.00046,-1.47939,0.09732,3.27628
1.43,0,0,12.392276,-0.01243,0.00043,-0.01978,-0.01277,0.00847,-0.01364,0.00692,-0.00056,-1.47999,0.09713,3.27737
1.44,0,0,12.878524,-0.01809,0.00402,-0.01671,-0.01319,0.00904,-0.01318,0.00039,0.00255,-1.48264,0.09744,3.27708
1.45,0,0,13.301504,-0.01725,0.00516,-0.02587,-0.01429,0.00862,-0.01169,0.01650,0.00332,-1.48069,0.09662,3.27686
1.46,0,0,13.688717,-0.01747,0.00325,-0.02077,-0.01384,0.00873,-0.01301,0.00588,-0.00312,-1.48159,0.09552,3.27754
1.47,0,0,14.161831,-0.01887,0.00229,-0.01961,-0.01343,0.00797,-0.01136,0.00227,0.00297,-1.47828,0.09591,3.27697
1.48,0,0,14.629965,-0.01671,0.00419,-0.01918,-0.01292,0.00917,-0.01456,-0.00728,0.00308,-1.47843,0.09701,3.27719
1.49,0,0,15.024281,-0.01820,0.00298,-0.02043,-0.01365,0.00799,-0.01273,0.00598,0.00287,-1.47833,0.09700,3.27732
1.50,1,0,15.322745,-0.01695,0.00240,-0.02061,-0.01461,0.00896,-0.01199,0.00580,0.00317,-1.47502,0.09644,3.27698
1.51,0,0,15.222472,-0.01860,0.00436,-0.01998,-0.01202,0.00871,-0.01283,0.00761,0.00345,-1.48064,0.09607,3.27701
1.52,0,0,14.977312,-0.01678,0.00338,-0.02106,-0.01372,0.00865,-0.01204,0.00526,0.00267,-1.48133,0.09574,3.27703
1.53,0,0,14.862525,-0.01576,0.00388,-0.01891,-0.01373,0.00983,-0.01247,0.00317,0.00234,-1.48026,0.09618,3.27703
1.54,0,0,14.752523,-0.01548,0.00370,-0.01966,-0.01555,0.00672,-0.01277,0.00717,0.00333,-1.48027,0.09610,3.27727
1.55,0,0,14.657417,-0.01920,0.00327,-0.02235,-0.01465,0.00936,-0.01350,0.00483,0.00245,-1.47945,0.09538,3.27717
1.56,0,0,14.496037,-0.01988,0.00384,-0.01906,-0.01401,0.00878,-0.01316,0.00520,0.00181,-1.47963,0.09449,3.27693
1.57,0,0,14.361678,-0.01933,0.00351,-0.02052,-0.01829,0.00803,-0.01277,0.00717,0.00243,-1.47935,0.09428,3.27702
1.58,0,0,14.245000,-0.01779,0.00438,-0.01963,-0.01133,0.00823,-0.01235,0.00474,0.00309,-1.47975,0.09471,3.27733
1.59,0,0,14.128303,-0.02130,0.00480,-0.01843,-0.01283,0.00828,-0.01229,0.00410,0.00347,-1.47934,0.09584,3.27789
1.60,0,0,13.987268,-0.01577,0.00571,-0.02043,-0.01924,0.00811,-0.01157,0.00539,0.00226,-1.47864,0.09659,3.27703
1.61,0,0,13.881752,-0.01498,0.00327,-0.01978,-0.01302,0.00795,-0.01226,0.00522,0.00201,-1.48231,0.09746,3.27782
1.62,0,0,13.783948,-0.02066,0.00185,-0.02096,-0.01253,0.00809,-0.01202,0.00455,0.00319,-1.48132,0.09797,3.27741
1.63,0,0,13.719212,-0.00971,0.00295,-0.01973,-0.01297,0.00889,-0.01234,0.00446,0.00461,-1.48130,0.09720,3.27648
1.64,0,0,13.626507,-0.01857,0.00233,-0.02008,-0.01289,0.00848,-0.01265,0.00659,0.00145,-1.47831,0.09791,3.27772
1.65,0,0,13.476461,-0.01699,0.00530,-0.02054,-0.01263,0.00953,-0.01179,0.00573,0.00226,-1.48063,0.09790,3.27696
1.66,0,0,13.325038,-0.01826,0.00283,-0.01949,-0.00851,0.00956,-0.01297,0.00481,0.00355,-1.48073,0.09813,3.27623
1.67,0,0,13.202250,-0.01409,0.00369,-0.01819,-0.01293,0.00818,-0.01315,0.00626,0.00181,-1.47951,0.09764,3.27664
1.68,0,0,13.081962,-0.01619,0.00402,-0.02043,-0.01274,0.00972,-0.01232,0.00663,0.00165,-1.47902,0.09755,3.27795
1.69,0,0,12.953118,-0.01682,0.00383,-0.01976,-0.01221,0.00819,-0.01262,0.00558,0.00370,-1.48208,0.09835,3.27687
1.70,0,0,12.909459,-0.01737,0.00285,-0.01931,-0.01358,0.00868,-0.01111,-0.00331,0.00284,-1.47992,0.09940,3.27694
1.71,0,1,12.844292,-0.01692,0.00502,-0.01981,-0.01563,0.00821,-0.01084,0.04838,0.00336,-1.47756,0.09893,3.27729
1.72,0,0,12.838166,-0.01708,0.01083,-0.02187,-0.01103,0.00773,-0.01182,0.00042,0.01649,-1.48052,0.09845,3.27761
1.73,0,0,12.929514,-0.01821,0.00854,-0.01637,-0.01095,0.00881,-0.01239,-0.00979,0.00262,-1.48208,0.09727,3.27698
1.74,0,0,13.429657,-0.01656,0.00354,-0.01909,-0.01304,0.00802,-0.01215,0.03393,0.00336,-1.48073,0.09710,3.27729
1.75,0,0,14.031325,-0.01436,0.00327,-0.01948,-0.01353,0.00896,-0.01176,0.03521,-0.00435,-1.48142,0.09750,3.27699
1.76,0,0,14.325580,-0.01745,0.00295,-0.02261,-0.01314,0.00845,-0.01246,-0.00206,0.00403,-1.47965,0.09721,3.27697
1.77,0,0,14.584758,-0.01767,0.00350,-0.02218,-0.01385,0.00843,-0.01285,0.01652,0.00139,-1.48013,0.09736,3.27704
1.78,0,0,14.933637,-0.01724,0.00364,-0.01991,-0.01395,0.00765,-0.01303,-0.00547,0.00007,-1.48024,0.09748,3.27692
1.79,0,0,15.303522,-0.01939,0.00322,-0.02058,-0.01391,0.00821,-0.01154,0.01032,0.00234,-1.48120,0.09660,3.27706
1.80,0,0,15.607424,-0.01680,0.00329,-0.02234,-0.01425,0.00812,-0.01058,0.00607,-0.01026,-1.48158,0.09623,3.27744
1.81,0,0,15.982340,-0.01502,0.00276,-0.01941,-0.01316,0.00835,-0.01252,0.00480,0.01151,-1.47917,0.09634,3.27711
1.82,0,0,16.341056,-0.01799,0.00309,-0.01942,-0.01403,0.00850,-0.01310,0.00474,0.00251,-1.48028,0.09656,3.27749
1.83,0,0,16.727348,-0.01712,0.00414,-0.01930,-0.01364,0.00890,-0.01191,0.00538,0.00292,-1.47983,0.09652,3.27699
1.84,1,0,16.906787,-0.01915,0.00368,-0.01990,-0.01406,0.00900,-0.01283,0.00631,0.00209,-1.47903,0.09613,3.27641
1.85,0,0,16.995008,-0.01684,0.00442,-0.02152,-0.01420,0.00867,-0.01183,0.00810,0.00204,-1.48461,0.09569,3.27741
1.86,0,0,16.868047,-0.01873,0.00415,-0.01850,-0.01167,0.00709,-0.01126,0.00493,0.00212,-1.47926,0.09544,3.27760
1.87,0,0,16.739062,-0.01676,0.00508,-0.02070,-0.01322,0.00822,-0.01217,0.00561,0.00457,-1.48205,0.09520,3.27688
1.88,0,0,16.581154,-0.01849,0.00361,-0.02325,-0.01404,0.00929,-0.01308,0.00661,0.00222,-1.48084,0.09541,3.27697
1.89,0,0,16.409928,-0.01706,0.00399,-0.02077,-0.01381,0.00802,-0.01135,0.00621,0.00334,-1.47862,0.09531,3.27736
1.90,0,0,16.263616,-0.01516,0.00312,-0.02043,-0.01640,0.00848,-0.01223,0.00449,0.00266,-1.47828,0.09564,3.27664
