"Time","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","12 Synch","42 Ramp up","43 Ramp down","44 sw onset","45 sw offset"
2.12,0.10083,-1.47924,0.00082,0.00091,0.00467,0.00060,0.00099,0.00076,0.00308,0.00127,0,0,0,0,0
2.13,0.10046,-1.48030,0.00089,0.00090,0.00442,0.00061,0.00068,0.00086,0.00330,0.00161,0,0,0,0,0
2.14,0.10007,-1.48152,0.00070,0.00091,0.00405,0.00060,0.00098,0.00078,0.00228,0.00131,0,0,0,0,0
2.15,0.10000,-1.47879,0.00077,0.00091,0.00597,0.00068,0.00110,0.00069,0.00374,0.00093,0,0,0,0,0
2.16,0.09972,-1.48093,0.00079,0.00098,0.00580,0.00142,0.00102,0.00071,0.00358,0.00088,0,0,0,0,0
2.17,0.10027,-1.47795,0.00067,0.00125,0.00563,0.00197,0.00095,0.00072,0.00120,0.00090,0,0,0,0,0
2.18,0.10082,-1.47802,0.00058,0.00116,0.00677,0.00155,0.00077,0.00071,0.00228,0.00091,0,0,0,0,0
2.19,0.10091,-1.47880,0.00056,0.00094,0.00588,0.00122,0.00062,0.00070,0.00386,0.00090,0,0,0,0,0
2.20,0.09951,-1.47826,0.00075,0.00122,0.00454,0.00111,0.00057,0.00075,0.00336,0.00080,0,0,0,0,0
2.21,0.09933,-1.47888,0.00110,0.00120,0.00284,0.00120,0.00057,0.00070,0.00313,0.00076,0,0,0,0,0
2.22,0.09862,-1.47841,0.00164,0.00319,0.00088,0.00091,0.00088,0.00061,0.00372,0.00080,0,0,0,0,0
2.23,0.09860,-1.47944,0.00403,0.00807,0.00071,0.00059,0.00165,0.00067,0.00665,0.00080,0,0,0,1,0
2.24,0.09809,-1.48015,0.00358,0.00750,0.00068,0.00059,0.00169,0.00097,0.00216,0.00144,0,0,0,0,0
2.25,0.09852,-1.47816,0.00250,0.00525,0.00071,0.00056,0.00150,0.00141,0.00305,0.00223,0,0,0,0,0
2.26,0.09972,-1.47804,0.00278,0.00524,0.00069,0.00053,0.00152,0.00160,0.00272,0.00222,0,0,0,0,0
2.27,0.10010,-1.47756,0.00164,0.00684,0.00064,0.00055,0.00132,0.00172,0.00305,0.00172,0,0,0,0,0
2.28,0.09974,-1.47932,0.00231,0.00936,0.00068,0.00058,0.00112,0.00172,0.00461,0.00111,0,0,0,0,0
2.29,0.10006,-1.47831,0.00274,0.00897,0.00068,0.00055,0.00081,0.00188,0.00319,0.00073,0,0,0,0,0
2.30,0.10079,-1.48029,0.00278,0.01054,0.00073,0.00063,0.00059,0.00189,0.00219,0.00076,0,0,0,0,0
2.31,0.10047,-1.47862,0.00298,0.01265,0.00079,0.00072,0.00049,0.00113,0.00346,0.00130,0,0,0,0,0
2.32,0.09878,-1.47931,0.00178,0.00702,0.00074,0.00075,0.00056,0.00075,0.00334,0.00138,0,0,0,0,0
2.33,0.09733,-1.47916,0.00064,0.00265,0.00070,0.00071,0.00068,0.00096,0.00322,0.00137,0,0,0,0,0
2.34,0.09749,-1.47945,0.00060,0.00245,0.00086,0.00088,0.00084,0.00112,0.00333,0.00228,0,0,0,0,1
2.35,0.09778,-1.47974,0.00061,0.00091,0.00092,0.00101,0.00108,0.00108,0.00259,0.00226,0,0,0,0,0
2.36,0.09871,-1.47935,0.00060,0.00094,0.00087,0.00088,0.00116,0.00101,0.00344,0.00144,0,0,0,0,0
2.37,0.09907,-1.47944,0.00056,0.00095,0.00081,0.00074,0.00117,0.00092,0.00216,0.00230,0,0,0,0,0
2.38,0.09901,-1.48062,0.00057,0.00090,0.00070,0.00064,0.00138,0.00076,0.00478,0.00353,0,0,0,0,0
2.39,0.09979,-1.47745,0.00057,0.00077,0.00065,0.00063,0.00142,0.00072,0.00391,0.00237,0,0,0,0,0
2.40,0.09987,-1.47847,0.00057,0.00080,0.00070,0.00064,0.00146,0.00069,0.00354,0.00150,0,0,0,0,0
2.41,0.10121,-1.47957,0.00062,0.00083,0.00076,0.00059,0.00127,0.00067,0.00369,0.00189,0,0,0,0,0
2.42,0.10191,-1.48023,0.00063,0.00086,0.00071,0.00051,0.00093,0.00059,0.00304,0.00211,0,0,0,0,0
2.43,0.10123,-1.47849,0.00060,0.00146,0.00077,0.00056,0.00094,0.00059,0.00442,0.00175,0,0,0,0,0
2.44,0.09992,-1.47999,0.00059,0.00188,0.00077,0.00058,0.00113,0.00062,0.00320,0.00103,0,0,0,0,0
2.45,0.10006,-1.47924,0.00056,0.00123,0.00070,0.00057,0.00114,0.00061,0.00375,0.00125,0,0,0,0,0
2.46,0.10055,-1.47986,0.00048,0.00064,0.00065,0.00060,0.00102,0.00061,0.00346,0.00189,0,0,0,0,0
2.47,0.10122,-1.47827,0.00055,0.00067,0.00058,0.00055,0.00093,0.00061,0.00358,0.00205,0,0,0,0,0
2.48,0.10147,-1.47841,0.00065,0.00070,0.00065,0.00052,0.00093,0.00063,0.00117,0.00227,0,0,0,0,0
2.49,0.10156,-1.47880,0.00058,0.00071,0.00070,0.00057,0.00109,0.00066,0.00205,0.00216,0,0,0,0,0
2.50,0.10144,-1.47915,0.00072,0.00073,0.00065,0.00063,0.00110,0.00064,0.00413,0.00147,0,0,0,0,0
2.51,0.10149,-1.47872,0.00074,0.00085,0.00068,0.00062,0.00125,0.00066,0.00388,0.00131,0,0,0,0,0
2.52,0.10199,-1.47984,0.00056,0.00088,0.00079,0.00062,0.00144,0.00072,0.00313,0.00110,0,0,0,0,0
2.53,0.10118,-1.48099,0.00056,0.00078,0.00229,0.00064,0.00132,0.00067,0.00387,0.00079,0,0,0,0,0
2.54,0.09978,-1.47866,0.00060,0.00096,0.00356,0.00093,0.00112,0.00062,0.00547,0.00109,0,0,0,0,0
2.55,0.09915,-1.47794,0.00059,0.00122,0.00478,0.00125,0.00121,0.00069,0.00384,0.00109,0,0,0,0,0
2.56,0.09959,-1.47966,0.00065,0.00121,0.00548,0.00146,0.00116,0.00073,0.00459,0.00090,0,0,0,0,0
2.57,0.10023,-1.47941,0.00069,0.00122,0.00439,0.00143,0.00091,0.00068,0.00435,0.00108,0,0,0,0,0
2.58,0.09973,-1.47932,0.00067,0.00128,0.00244,0.00093,0.00074,0.00067,0.00143,0.00106,0,0,0,0,0
2.59,0.09904,-1.48132,0.00357,0.00624,0.00084,0.00058,0.00111,0.00070,0.00403,0.00098,0,0,0,1,0
2.60,0.09893,-1.48010,0.00423,0.00927,0.00072,0.00054,0.00176,0.00079,0.00123,0.00111,0,0,0,0,0
2.61,0.09820,-1.48061,0.00377,0.00777,0.00071,0.00051,0.00167,0.00115,0.00331,0.00117,0,0,0,0,0
2.62,0.09837,-1.47929,0.00398,0.00960,0.00065,0.00051,0.00142,0.00163,0.00654,0.00125,0,0,0,0,0
2.63,0.09855,-1.48032,0.00219,0.00970,0.00068,0.00055,0.00142,0.00274,0.00076,0.00148,0,0,0,0,0
2.64,0.09909,-1.47874,0.00227,0.00893,0.00071,0.00059,0.00108,0.00315,0.00485,0.00139,0,0,0,0,0
2.65,0.09898,-1.47990,0.00242,0.00689,0.00074,0.00057,0.00103,0.00245,0.00768,0.00101,0,0,0,0,0
2.66,0.09978,-1.47903,0.00174,0.00519,0.00069,0.00057,0.00119,0.00195,0.00291,0.00095,0,0,0,0,0
2.67,0.10025,-1.47828,0.00151,0.00434,0.00063,0.00059,0.00123,0.00155,0.00291,0.00107,0,0,0,0,0
2.68,0.10066,-1.47920,0.00148,0.00333,0.00063,0.00059,0.00109,0.00111,0.00335,0.00104,0,0,0,0,1
2.69,0.10048,-1.47955,0.00101,0.00246,0.00064,0.00058,0.00078,0.00070,0.00429,0.00108,0,0,0,0,0
2.70,0.10002,-1.47824,0.00081,0.00094,0.00070,0.00059,0.00106,0.00068,0.00507,0.00124,0,0,0,0,0
2.71,0.09992,-1.47979,0.00060,0.00102,0.00084,0.00060,0.00107,0.00071,0.00088,0.00115,0,0,0,0,0
2.72,0.09950,-1.47787,0.00055,0.00103,0.00083,0.00062,0.00095,0.00068,0.00345,0.00114,0,0,0,0,0
2.73,0.09876,-1.47961,0.00055,0.00097,0.00079,0.00062,0.00123,0.00070,0.00367,0.00122,0,0,0,0,0
2.74,0.09906,-1.47892,0.00060,0.00113,0.00094,0.00070,0.00130,0.00066,0.00380,0.00122,0,0,0,0,0
2.75,0.09869,-1.47739,0.00062,0.00123,0.00092,0.00074,0.00126,0.00067,0.00410,0.00111,0,0,0,0,0
2.76,0.09910,-1.47929,0.00059,0.00105,0.00079,0.00071,0.00137,0.00070,0.00444,0.00097,0,0,0,0,0
2.77,0.09994,-1.47903,0.00056,0.00094,0.00079,0.00113,0.00133,0.00081,0.00438,0.00102,0,0,0,0,0
2.78,0.10113,-1.47975,0.00059,0.00095,0.00089,0.00150,0.00152,0.00082,0.00418,0.00127,0,0,0,0,0
2.79,0.10115,-1.47963,0.00062,0.00092,0.00090,0.00142,0.00183,0.00071,0.00362,0.00155,0,0,0,0,0
2.80,0.10163,-1.47603,0.00056,0.00086,0.00076,0.00127,0.00167,0.00079,0.00305,0.00160,0,0,0,0,0
2.81,0.10182,-1.47837,0.00053,0.00086,0.00074,0.00097,0.00136,0.00083,0.00192,0.00128,0,0,0,0,0
2.82,0.10094,-1.47887,0.00054,0.00098,0.00079,0.00094,0.00128,0.00095,0.00438,0.00132,0,0,0,0,0
2.83,0.10042,-1.47807,0.00056,0.00111,0.00238,0.00148,0.00128,0.00104,0.00606,0.00148,0,0,0,0,0
2.84,0.10048,-1.47824,0.00061,0.00105,0.00533,0.00161,0.00131,0.00084,0.00387,0.00144,0,0,0,0,0
2.85,0.10059,-1.48081,0.00063,0.00113,0.00540,0.00151,0.00126,0.00090,0.00295,0.00158,0,0,0,0,0
2.86,0.10109,-1.47983,0.00069,0.00168,0.00479,0.00328,0.00100,0.00099,0.00521,0.00130,0,0,0,0,0
2.87,0.10058,-1.47882,0.00069,0.00168,0.00653,0.00466,0.00081,0.00080,0.00487,0.00108,0,0,0,0,0
2.88,0.10024,-1.47988,0.00060,0.00148,0.00598,0.00319,0.00076,0.00072,0.00646,0.00096,0,0,0,0,0
2.89,0.10077,-1.48022,0.00184,0.00246,0.00260,0.00143,0.00065,0.00062,0.00447,0.00074,0,0,0,0,0
2.90,0.10182,-1.47784,0.00359,0.00826,0.00070,0.00063,0.00137,0.00063,0.00418,0.00084,0,0,0,1,0
2.91,0.10179,-1.47980,0.00322,0.00939,0.00067,0.00058,0.00200,0.00095,0.00328,0.00158,0,0,0,0,0
2.92,0.10183,-1.47861,0.00214,0.00756,0.00074,0.00057,0.00173,0.00105,0.00386,0.00248,0,0,0,0,0
2.93,0.10207,-1.47831,0.00260,0.00807,0.00070,0.00059,0.00143,0.00097,0.00316,0.00189,0,0,0,0,0
2.94,0.10284,-1.47811,0.00292,0.00855,0.00063,0.00055,0.00115,0.00122,0.00926,0.00155,0,0,0,0,0
2.95,0.10275,-1.47911,0.00311,0.00989,0.00064,0.00054,0.00121,0.00144,0.00458,0.00139,0,0,0,0,0
2.96,0.10259,-1.47887,0.00319,0.00898,0.00067,0.00053,0.00141,0.00155,0.00161,0.00138,0,0,0,0,0
2.97,0.10205,-1.47887,0.00257,0.00986,0.00066,0.00052,0.00123,0.00145,0.00392,0.00140,0,0,0,0,0
2.98,0.10175,-1.47892,0.00269,0.00812,0.00061,0.00054,0.00152,0.00179,0.00269,0.00096,0,0,0,0,0
2.99,0.10167,-1.47952,0.00330,0.00513,0.00065,0.00051,0.00150,0.00172,0.00248,0.00112,0,0,0,0,0
3.00,0.10117,-1.47823,0.00257,0.00313,0.00064,0.00053,0.00113,0.00129,0.00453,0.00084,0,0,0,0,0
3.01,0.10069,-1.47901,0.00164,0.00281,0.00062,0.00054,0.00127,0.00134,0.00331,0.00093,0,0,0,0,1
3.02,0.10029,-1.47870,0.00222,0.00328,0.00061,0.00053,0.00111,0.00123,0.00345,0.00134,0,0,0,0,0
3.03,0.10031,-1.47987,0.00210,0.00169,0.00059,0.00052,0.00091,0.00125,0.00437,0.00160,0,0,0,0,0
3.04,0.10092,-1.48031,0.00219,0.00130,0.00066,0.00051,0.00092,0.00108,0.00236,0.00144,0,0,0,0,0
3.05,0.10080,-1.47832,0.00183,0.00120,0.00066,0.00055,0.00103,0.00075,0.00507,0.00105,0,0,0,0,0
3.06,0.10122,-1.47921,0.00076,0.00086,0.00077,0.00063,0.00129,0.00070,0.00239,0.00102,0,0,0,0,0
3.07,0.10237,-1.47733,0.00075,0.00073,0.00084,0.00065,0.00139,0.00064,0.00423,0.00106,0,0,0,0,0
3.08,0.10281,-1.48188,0.00092,0.00079,0.00074,0.00068,0.00098,0.00059,0.00325,0.00083,0,0,0,0,0
3.09,0.10214,-1.47964,0.00088,0.00133,0.00073,0.00063,0.00066,0.00062,0.00251,0.00069,0,0,0,0,0
3.10,0.10097,-1.47766,0.00068,0.00126,0.00070,0.00052,0.00081,0.00063,0.00330,0.00070,0,0,0,0,0
3.11,0.10027,-1.47957,0.00056,0.00065,0.00068,0.00055,0.00087,0.00061,0.00306,0.00083,0,0,0,0,0
3.12,0.09989,-1.47892,0.00060,0.00060,0.00066,0.00056,0.00082,0.00059,0.00416,0.00086,0,0,0,0,0
3.13,0.10063,-1.47773,0.00057,0.00069,0.00070,0.00062,0.00091,0.00063,0.00323,0.00096,0,0,0,0,0
3.14,0.10200,-1.47912,0.00062,0.00083,0.00077,0.00072,0.00109,0.00062,0.00294,0.00115,0,0,0,0,0
3.15,0.10251,-1.47912,0.00065,0.00090,0.00080,0.00070,0.00111,0.00063,0.00567,0.00111,0,0,0,0,0
3.16,0.10179,-1.47906,0.00061,0.00076,0.00083,0.00067,0.00133,0.00064,0.00315,0.00108,0,0,0,0,0
3.17,0.10093,-1.47839,0.00062,0.00067,0.00077,0.00065,0.00132,0.00060,0.00283,0.00111,0,0,0,0,0
3.18,0.10055,-1.47663,0.00057,0.00073,0.00081,0.00058,0.00118,0.00062,0.00189,0.00092,0,0,0,0,0
3.19,0.10170,-1.47848,0.00055,0.00095,0.00220,0.00065,0.00111,0.00072,0.00333,0.00088,0,0,0,0,0
3.20,0.10275,-1.47862,0.00063,0.00111,0.00221,0.00073,0.00090,0.00070,0.00340,0.00100,0,0,0,0,0
3.21,0.10299,-1.48024,0.00062,0.00091,0.00074,0.00066,0.00075,0.00076,0.00270,0.00101,0,0,0,0,0
3.22,0.10236,-1.47927,0.00057,0.00090,0.00077,0.00071,0.00100,0.00084,0.00206,0.00129,0,0,0,0,0
3.23,0.10142,-1.47825,0.00066,0.00125,0.00102,0.00152,0.00119,0.00085,0.00366,0.00159,0,0,0,0,0
3.24,0.10098,-1.47920,0.00065,0.00139,0.00254,0.00224,0.00111,0.00094,0.00533,0.00182,0,0,0,0,0
3.25,0.10115,-1.48035,0.00059,0.00135,0.00461,0.00194,0.00101,0.00089,0.00255,0.00172,0,0,0,0,0
3.26,0.10126,-1.47932,0.00062,0.00125,0.00810,0.00183,0.00108,0.00098,0.00298,0.00152,0,0,0,0,0
3.27,0.10091,-1.48228,0.00070,0.00167,0.00860,0.00421,0.00179,0.00125,0.00522,0.00212,0,0,0,0,0
3.28,0.10016,-1.47904,0.00374,0.00508,0.00849,0.01106,0.00779,0.00513,0.00585,0.00384,0,0,0,0,0
3.29,0.09982,-1.47938,0.11316,0.13008,0.07725,0.17081,0.23798,0.15788,0.00338,0.07994,0,0,0,0,0
3.30,0.10026,-1.47866,0.14837,0.17770,0.09478,0.23144,0.30472,0.21855,0.05482,0.09624,0,0,0,0,0
3.31,0.10123,-1.47913,0.04594,0.05986,0.02538,0.07368,0.08354,0.06961,-0.00158,0.02247,0,0,0,1,0
3.32,0.10049,-1.47959,0.00991,0.01092,0.00271,0.00730,0.00761,0.00706,0.00538,0.00233,0,0,0,0,0
3.33,0.09992,-1.47935,0.00814,0.01135,0.00173,0.00441,0.00506,0.00488,0.00807,0.00192,0,0,0,0,0
3.34,0.10037,-1.47911,0.01021,0.01280,0.00162,0.00393,0.00463,0.00450,-0.01048,0.00194,0,0,0,0,0
3.35,0.10108,-1.47869,0.00864,0.01356,0.00142,0.00319,0.00373,0.00347,0.00274,0.00222,0,0,0,0,0
3.36,0.10100,-1.47816,0.00575,0.01101,0.00118,0.00243,0.00281,0.00315,0.00079,0.00225,0,0,0,0,0
3.37,0.10014,-1.47893,0.00381,0.00842,0.00104,0.00197,0.00243,0.00291,0.00319,0.00203,0,0,0,0,0
3.38,0.09978,-1.47890,0.00423,0.01074,0.00099,0.00180,0.00223,0.00263,0.00254,0.00191,0,0,0,0,0
3.39,0.10018,-1.47895,0.00583,0.01012,0.00095,0.00160,0.00214,0.00256,-0.00517,0.00173,0,0,0,0,0
3.40,0.10099,-1.47953,0.00680,0.00989,0.00086,0.00134,0.00191,0.00245,0.00649,0.00149,0,0,0,0,0
3.41,0.10117,-1.48033,0.00491,0.01035,0.00080,0.00105,0.00160,0.00220,0.00413,0.00116,0,0,0,0,0
3.42,0.10045,-1.47952,0.00267,0.00856,0.00072,0.00086,0.00143,0.00237,0.00414,0.00111,0,0,0,0,0
3.43,0.09960,-1.47976,0.00332,0.00868,0.00069,0.00082,0.00132,0.00224,0.00297,0.00113,0,0,0,0,0
3.44,0.09932,-1.47900,0.00395,0.00931,0.00067,0.00081,0.00134,0.00249,0.00225,0.00113,0,0,0,0,0
3.45,0.09928,-1.47922,0.00359,0.01149,0.00066,0.00076,0.00110,0.00246,0.00187,0.00096,0,0,0,0,0
3.46,0.09982,-1.47995,0.00361,0.01138,0.00070,0.00066,0.00088,0.00174,0.00355,0.00076,0,0,0,0,0
3.47,0.10047,-1.47901,0.00569,0.01360,0.00070,0.00060,0.00076,0.00127,0.00345,0.00091,0,0,0,0,0
3.48,0.09960,-1.47973,0.00652,0.01552,0.00080,0.00070,0.00060,0.00093,0.00379,0.00141,0,0,0,0,0
3.49,0.09908,-1.47894,0.00350,0.01205,0.00078,0.00073,0.00058,0.00093,0.00301,0.00134,0,0,0,0,0
3.50,0.09957,-1.47879,0.00101,0.00627,0.00074,0.00076,0.00071,0.00094,0.00419,0.00113,0,0,0,0,0
3.51,0.09977,-1.47985,0.00066,0.00228,0.00086,0.00084,0.00083,0.00149,0.00317,0.00134,0,0,0,0,0
3.52,0.09961,-1.48268,0.00074,0.00196,0.00091,0.00092,0.00101,0.00145,0.00341,0.00124,0,0,0,0,1
3.53,0.10005,-1.47927,0.00065,0.00137,0.00093,0.00093,0.00098,0.00084,-0.00563,0.00108,0,0,0,0,0
3.54,0.09977,-1.47692,0.00058,0.00112,0.00093,0.00083,0.00075,0.00080,0.00290,0.00103,0,0,0,0,0
3.55,0.09919,-1.48027,0.00064,0.00114,0.00245,0.00105,0.00112,0.00068,0.00399,0.00099,0,0,0,0,0
3.56,0.09942,-1.47880,0.00060,0.00106,0.00261,0.00116,0.00163,0.00063,0.00326,0.00114,0,0,0,0,0
3.57,0.09939,-1.47937,0.00053,0.00096,0.00100,0.00085,0.00174,0.00068,0.00244,0.00115,0,0,0,0,0
3.58,0.09917,-1.47895,0.00059,0.00096,0.00070,0.00064,0.00160,0.00062,0.00367,0.00111,0,0,0,0,0
3.59,0.09938,-1.47919,0.00057,0.00089,0.00066,0.00060,0.00138,0.00061,0.00535,0.00163,0,0,0,0,0
3.60,0.09918,-1.47941,0.00056,0.00100,0.00074,0.00085,0.00136,0.00069,0.00519,0.00156,0,0,0,0,0
3.61,0.09941,-1.47691,0.00060,0.00101,0.00086,0.00112,0.00130,0.00072,0.00226,0.00096,0,0,0,0,0
3.62,0.10028,-1.47962,0.00060,0.00099,0.00375,0.00134,0.00127,0.00070,0.00580,0.00103,0,0,0,0,0
3.63,0.10044,-1.47921,0.00060,0.00093,0.00500,0.00144,0.00137,0.00066,0.00557,0.00132,0,0,0,0,0
3.64,0.10036,-1.47716,0.00057,0.00087,0.00358,0.00133,0.00116,0.00076,0.00273,0.00136,0,0,0,0,0
3.65,0.10030,-1.47908,0.00052,0.00103,0.00418,0.00142,0.00121,0.00080,0.00258,0.00128,0,0,0,0,0
3.66,0.10026,-1.47836,0.00053,0.00109,0.00457,0.00138,0.00138,0.00090,0.00232,0.00131,0,0,0,0,0
3.67,0.10052,-1.47913,0.00055,0.00117,0.00279,0.00099,0.00126,0.00093,0.00280,0.00138,0,0,0,0,0
3.68,0.10061,-1.47935,0.00058,0.00116,0.00314,0.00093,0.00098,0.00073,0.00507,0.00124,0,0,0,0,0
3.69,0.10027,-1.48017,0.00106,0.00089,0.00300,0.00087,0.00073,0.00066,0.00237,0.00106,0,0,0,0,0
3.70,0.10008,-1.47905,0.00113,0.00108,0.00110,0.00106,0.00072,0.00060,0.00156,0.00100,0,0,0,0,0
3.71,0.10039,-1.47903,0.00108,0.00143,0.00342,0.00125,0.00069,0.00057,-0.00036,0.00099,0,0,0,0,0
3.72,0.10071,-1.47943,0.00270,0.00798,0.00317,0.00083,0.00190,0.00064,0.00414,0.00188,0,0,0,0,0
3.73,0.10099,-1.47814,0.00463,0.01219,0.00075,0.00055,0.00260,0.00087,0.00670,0.00329,0,0,0,1,0
3.74,0.10089,-1.47829,0.00401,0.00912,0.00062,0.00051,0.00194,0.00096,0.00237,0.00301,0,0,0,0,0
3.75,0.10052,-1.47935,0.00281,0.00980,0.00066,0.00052,0.00160,0.00105,0.00370,0.00249,0,0,0,0,0
3.76,0.10032,-1.47836,0.00243,0.01144,0.00071,0.00057,0.00171,0.00240,0.00245,0.00243,0,0,0,0,0
3.77,0.10028,-1.47910,0.00424,0.00883,0.00072,0.00059,0.00187,0.00253,0.00634,0.00220,0,0,0,0,0
3.78,0.09974,-1.47957,0.00469,0.00637,0.00066,0.00058,0.00161,0.00153,0.00179,0.00150,0,0,0,0,0
3.79,0.09977,-1.47863,0.00268,0.00479,0.00068,0.00059,0.00156,0.00159,0.00385,0.00057,0,0,0,0,0
3.80,0.10034,-1.48084,0.00222,0.00575,0.00075,0.00055,0.00109,0.00178,0.00504,0.00070,0,0,0,0,1
3.81,0.10034,-1.47959,0.00196,0.00551,0.00077,0.00052,0.00109,0.00169,0.00193,0.00095,0,0,0,0,0
3.82,0.09968,-1.47830,0.00155,0.00413,0.00077,0.00057,0.00122,0.00127,0.00453,0.00098,0,0,0,0,0
3.83,0.09990,-1.47974,0.00108,0.00322,0.00081,0.00063,0.00103,0.00101,0.00356,0.00134,0,0,0,0,0
3.84,0.10064,-1.47843,0.00181,0.00135,0.00083,0.00064,0.00092,0.00079,0.00465,0.00139,0,0,0,0,0
3.85,0.10120,-1.47851,0.00168,0.00131,0.00087,0.00065,0.00068,0.00062,0.00609,0.00140,0,0,0,0,0
3.86,0.10133,-1.48050,0.00068,0.00067,0.00088,0.00060,0.00088,0.00056,0.00260,0.00162,0,0,0,0,0
3.87,0.10105,-1.47795,0.00065,0.00059,0.00085,0.00061,0.00099,0.00059,0.00369,0.00177,0,0,0,0,0
3.88,0.10040,-1.47834,0.00057,0.00060,0.00084,0.00068,0.00073,0.00059,0.00323,0.00145,0,0,0,0,0
3.89,0.10030,-1.47876,0.00075,0.00062,0.00080,0.00066,0.00065,0.00056,0.00454,0.00073,0,0,0,0,0
3.90,0.10061,-1.47942,0.00078,0.00064,0.00079,0.00059,0.00071,0.00055,0.00659,0.00101,0,0,0,0,0
3.91,0.10073,-1.47280,0.00059,0.00070,0.00079,0.00054,0.00089,0.00057,0.00351,0.00108,0,0,0,0,0
3.92,0.10082,-1.47906,0.00228,0.00211,0.00233,0.00059,0.00085,0.00059,0.00499,0.00113,0,0,0,0,0
3.93,0.10076,-1.47913,0.00886,0.01171,0.00229,0.00067,0.00136,0.00089,0.00540,0.00191,0,0,0,0,0
3.94,0.10081,-1.47903,0.01028,0.01778,0.00075,0.00063,0.00154,0.00260,0.00243,0.00190,0,0,0,1,0
3.95,0.10078,-1.47870,0.00700,0.01879,0.00070,0.00052,0.00090,0.00373,0.00302,0.00177,0,0,0,0,0
3.96,0.10050,-1.47656,0.00705,0.01945,0.00073,0.00055,0.00065,0.00238,0.00247,0.00174,0,0,0,0,0
3.97,0.10070,-1.47759,0.00477,0.01598,0.00086,0.00075,0.00059,0.00097,0.00224,0.00110,0,0,0,0,0
3.98,0.10150,-1.47982,0.00169,0.00945,0.00076,0.00078,0.00071,0.00074,0.00409,0.00091,0,0,0,0,0
3.99,0.10124,-1.47952,0.00053,0.00292,0.00063,0.00065,0.00088,0.00096,0.00461,0.00090,0,0,0,0,0
4.00,0.10082,-1.47963,0.00053,0.00171,0.00076,0.00070,0.00110,0.00107,0.00320,0.00162,0,0,0,0,1
4.01,0.10017,-1.47935,0.00055,0.00135,0.00083,0.00068,0.00104,0.00085,0.00368,0.00176,0,0,0,0,0
4.02,0.10005,-1.48107,0.00054,0.00119,0.00080,0.00067,0.00101,0.00063,0.00382,0.00107,0,0,0,0,0
4.03,0.09995,-1.47770,0.00057,0.00107,0.00074,0.00073,0.00107,0.00069,0.00475,0.00108,0,0,0,0,0
4.04,0.09990,-1.47804,0.00059,0.00116,0.00092,0.00094,0.00137,0.00076,0.00330,0.00110,0,0,0,0,0
4.05,0.09982,-1.48061,0.00085,0.00129,0.00095,0.00096,0.00159,0.00076,0.00901,0.00104,0,0,0,0,0
4.06,0.09875,-1.47855,0.00080,0.00115,0.00068,0.00068,0.00114,0.00078,0.00153,0.00111,0,0,0,0,0
4.07,0.09847,-1.48022,0.00051,0.00096,0.00079,0.00063,0.00119,0.00068,0.00226,0.00107,0,0,0,0,0
4.08,0.09845,-1.47899,0.00053,0.00089,0.00090,0.00070,0.00141,0.00058,0.04939,0.00094,0,0,0,0,0
4.09,0.09894,-1.47805,0.00057,0.00085,0.00088,0.00068,0.00120,0.00061,-0.01840,0.00154,0,0,0,0,0
4.10,0.09977,-1.47766,0.00055,0.00087,0.00084,0.00064,0.00094,0.00077,0.00432,0.00165,0,0,0,0,0
4.11,0.09865,-1.47778,0.00056,0.00085,0.00077,0.00068,0.00091,0.00080,0.00441,0.00114,0,0,0,0,0
4.12,0.09821,-1.47880,0.00054,0.00079,0.00088,0.00102,0.00116,0.00070,0.00351,0.00093,0,0,0,0,0
4.13,0.09822,-1.47893,0.00051,0.00077,0.00242,0.00102,0.00104,0.00069,0.00311,0.00080,0,0,0,0,0
4.14,0.09904,-1.47769,0.00052,0.00089,0.00232,0.00100,0.00095,0.00065,0.00336,0.00093,0,0,0,0,0
4.15,0.09935,-1.48006,0.00060,0.00093,0.00090,0.00111,0.00082,0.00072,0.00254,0.00098,0,0,0,0,0
4.16,0.09902,-1.47917,0.00070,0.00100,0.00234,0.00113,0.00073,0.00077,0.00279,0.00098,0,0,0,0,0
4.17,0.09882,-1.47943,0.00061,0.00097,0.00369,0.00123,0.00079,0.00068,-0.11374,0.00104,0,0,0,0,0
4.18,0.09834,-1.47895,0.00056,0.00103,0.00366,0.00116,0.00074,0.00070,0.00247,0.00103,0,0,0,0,0
4.19,0.09918,-1.48349,0.00057,0.00106,0.00479,0.00121,0.00077,0.00068,0.00501,0.00106,0,0,0,0,0
4.20,0.09990,-1.47773,0.00063,0.00106,0.00497,0.00122,0.00073,0.00064,0.00421,0.00103,0,0,0,0,0
4.21,0.10005,-1.47723,0.00198,0.00295,0.00251,0.00094,0.00082,0.00066,0.00396,0.00086,0,0,0,0,0
4.22,0.10011,-1.47760,0.00367,0.00517,0.00087,0.00062,0.00146,0.00065,0.00374,0.00083,0,0,0,1,0
4.23,0.09948,-1.47902,0.00277,0.00462,0.00076,0.00057,0.00178,0.00074,0.00405,0.00178,0,0,0,0,0
4.24,0.09851,-1.47878,0.00197,0.00556,0.00078,0.00059,0.00160,0.00106,-0.00013,0.00187,0,0,0,0,0
