"Time","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","12 Synch","42 Ramp up","43 Ramp down","44 sw onset","45 sw offset"
4.17,0.19441,-1.48030,0.00243,0.00862,0.00063,0.00058,0.00100,0.00336,0.00337,0.00306,0,0,0,0,0
4.18,0.19461,-1.48272,0.00313,0.00986,0.00068,0.00057,0.00091,0.00316,0.00309,0.00186,0,0,0,0,0
4.19,0.19441,-1.48156,0.00253,0.00992,0.00071,0.00057,0.00067,0.00184,0.00375,0.00124,0,0,0,0,0
4.20,0.19530,-1.47928,0.00250,0.01168,0.00073,0.00060,0.00053,0.00108,0.00373,0.00099,0,0,0,0,0
4.21,0.19591,-1.47656,0.00335,0.01282,0.00071,0.00062,0.00056,0.00121,0.00430,0.00126,0,0,0,0,0
4.22,0.19586,-1.47914,0.00273,0.01172,0.00069,0.00058,0.00053,0.00105,0.00358,0.00123,0,0,0,0,0
4.23,0.19653,-1.48081,0.00143,0.00738,0.00083,0.00078,0.00053,0.00072,0.00435,0.00107,0,0,0,0,0
4.24,0.19673,-1.47923,0.00106,0.00343,0.00083,0.00091,0.00059,0.00077,0.00336,0.00103,0,0,0,0,0
4.25,0.19608,-1.47828,0.00055,0.00168,0.00069,0.00076,0.00075,0.00101,0.00422,0.00083,0,0,0,0,1
4.26,0.19536,-1.48067,0.00056,0.00124,0.00070,0.00079,0.00098,0.00125,0.00433,0.00101,0,0,0,0,0
4.27,0.19519,-1.47865,0.00054,0.00113,0.00078,0.00099,0.00126,0.00104,0.00361,0.00104,0,0,0,0,0
4.28,0.19522,-1.47832,0.00053,0.00099,0.00090,0.00121,0.00155,0.00070,0.00406,0.00102,0,0,0,0,0
4.29,0.19487,-1.47827,0.00053,0.00097,0.00089,0.00102,0.00169,0.00066,0.00330,0.00115,0,0,0,0,0
4.30,0.19486,-1.48000,0.00052,0.00100,0.00084,0.00097,0.00192,0.00069,0.00211,0.00102,0,0,0,0,0
4.31,0.19489,-1.47834,0.00052,0.00104,0.00094,0.00113,0.00246,0.00073,0.00304,0.00110,0,0,0,0,0
4.32,0.19539,-1.47900,0.00055,0.00110,0.00091,0.00096,0.00220,0.00078,0.00221,0.00126,0,0,0,0,0
4.33,0.19556,-1.47921,0.00059,0.00126,0.00099,0.00097,0.00121,0.00076,0.00311,0.00119,0,0,0,0,0
4.34,0.19496,-1.47999,0.00057,0.00144,0.00105,0.00107,0.00111,0.00078,0.00187,0.00101,0,0,0,0,0
4.35,0.19507,-1.48007,0.00053,0.00163,0.00096,0.00095,0.00102,0.00073,0.00318,0.00097,0,0,0,0,0
4.36,0.19627,-1.48046,0.00322,0.00968,0.00084,0.00071,0.00104,0.00072,0.00316,0.00099,0,0,0,0,0
4.37,0.19710,-1.47867,0.00562,0.01362,0.00072,0.00060,0.00171,0.00106,0.00809,0.00253,0,0,0,1,0
4.38,0.19695,-1.47871,0.00353,0.00932,0.00070,0.00053,0.00167,0.00230,0.00363,0.00453,0,0,0,0,0
4.39,0.19775,-1.48082,0.00210,0.00976,0.00066,0.00056,0.00129,0.00224,0.00308,0.00420,0,0,0,0,0
4.40,0.19788,-1.47970,0.00235,0.01212,0.00069,0.00056,0.00096,0.00117,0.00333,0.00257,0,0,0,0,0
4.41,0.19681,-1.48025,0.00198,0.01229,0.00074,0.00052,0.00066,0.00152,0.00361,0.00200,0,0,0,0,0
4.42,0.19714,-1.47827,0.00238,0.00936,0.00070,0.00052,0.00063,0.00161,0.00279,0.00168,0,0,0,0,0
4.43,0.19774,-1.48010,0.00288,0.00851,0.00085,0.00059,0.00059,0.00128,0.00326,0.00133,0,0,0,0,0
4.44,0.19804,-1.47890,0.00316,0.01079,0.00089,0.00068,0.00064,0.00111,0.00285,0.00141,0,0,0,0,0
4.45,0.19772,-1.48134,0.00253,0.01163,0.00084,0.00070,0.00059,0.00102,0.00226,0.00138,0,0,0,0,0
4.46,0.19725,-1.48074,0.00150,0.00615,0.00089,0.00080,0.00051,0.00088,0.00377,0.00114,0,0,0,0,0
4.47,0.19739,-1.48333,0.00096,0.00180,0.00079,0.00086,0.00063,0.00093,0.00311,0.00076,0,0,0,0,1
4.48,0.19743,-1.47659,0.00054,0.00242,0.00081,0.00093,0.00073,0.00127,0.00384,0.00082,0,0,0,0,0
4.49,0.19684,-1.48023,0.00065,0.00227,0.00103,0.00131,0.00100,0.00112,0.00067,0.00096,0,0,0,0,0
4.50,0.19666,-1.47893,0.00063,0.00119,0.00094,0.00120,0.00154,0.00082,0.00357,0.00117,0,0,0,0,0
4.51,0.19769,-1.47938,0.00056,0.00096,0.00233,0.00080,0.00229,0.00078,0.00396,0.00131,0,0,0,0,0
4.52,0.19856,-1.47992,0.00062,0.00096,0.00268,0.00107,0.00303,0.00075,0.00379,0.00106,0,0,0,0,0
4.53,0.19905,-1.47924,0.00059,0.00111,0.00267,0.00129,0.00208,0.00067,0.00452,0.00104,0,0,0,0,0
4.54,0.19794,-1.47889,0.00050,0.00133,0.00254,0.00127,0.00091,0.00061,0.00557,0.00122,0,0,0,0,0
4.55,0.19719,-1.47831,0.00052,0.00139,0.00259,0.00139,0.00091,0.00067,0.00457,0.00120,0,0,0,0,0
4.56,0.19630,-1.48123,0.00055,0.00149,0.00347,0.00121,0.00092,0.00076,0.00394,0.00122,0,0,0,0,0
4.57,0.19618,-1.47802,0.00059,0.00139,0.00191,0.00072,0.00083,0.00072,0.00348,0.00114,0,0,0,0,0
4.58,0.19632,-1.48265,0.00207,0.00760,0.00082,0.00063,0.00083,0.00061,0.00320,0.00098,0,0,0,0,0
4.59,0.19635,-1.47882,0.00672,0.01352,0.00070,0.00069,0.00212,0.00124,-0.00753,0.00255,0,0,0,0,0
4.60,0.19614,-1.47953,0.00602,0.01422,0.00069,0.00067,0.00259,0.00153,0.00471,0.00447,0,0,0,1,0
4.61,0.19601,-1.48383,0.00255,0.01362,0.00069,0.00058,0.00151,0.00224,0.00349,0.00520,0,0,0,0,0
4.62,0.19637,-1.48057,0.00241,0.01409,0.00066,0.00057,0.00097,0.00293,0.00459,0.00327,0,0,0,0,0
4.63,0.19620,-1.47942,0.00305,0.01484,0.00066,0.00056,0.00083,0.00233,0.00269,0.00113,0,0,0,0,0
4.64,0.19629,-1.48048,0.00471,0.01398,0.00062,0.00056,0.00104,0.00193,0.00479,0.00121,0,0,0,0,0
4.65,0.19662,-1.48015,0.00382,0.01256,0.00060,0.00062,0.00095,0.00202,0.00316,0.00102,0,0,0,0,0
4.66,0.19629,-1.47958,0.00218,0.01296,0.00071,0.00057,0.00065,0.00178,0.00349,0.00102,0,0,0,0,0
4.67,0.19621,-1.48072,0.00274,0.01204,0.00078,0.00079,0.00066,0.00127,0.00362,0.00117,0,0,0,0,0
4.68,0.19637,-1.47836,0.00469,0.01135,0.00077,0.00087,0.00064,0.00113,0.00258,0.00105,0,0,0,0,0
4.69,0.19608,-1.48218,0.00407,0.01265,0.00081,0.00078,0.00055,0.00096,0.00435,0.00114,0,0,0,0,0
4.70,0.19554,-1.48008,0.00199,0.00740,0.00086,0.00095,0.00051,0.00078,0.00248,0.00122,0,0,0,0,0
4.71,0.19530,-1.47860,0.00124,0.00293,0.00082,0.00091,0.00059,0.00073,0.00381,0.00097,0,0,0,0,0
4.72,0.19499,-1.47876,0.00056,0.00305,0.00076,0.00076,0.00072,0.00091,0.00428,0.00076,0,0,0,0,1
4.73,0.19469,-1.47972,0.00055,0.00296,0.00077,0.00081,0.00084,0.00098,0.00343,0.00219,0,0,0,0,0
4.74,0.19426,-1.48002,0.00058,0.00141,0.00079,0.00097,0.00105,0.00109,0.00475,0.00252,0,0,0,0,0
4.75,0.19412,-1.48229,0.00064,0.00134,0.00108,0.00103,0.00103,0.00129,0.00232,0.00110,0,0,0,0,0
4.76,0.19543,-1.48557,0.00065,0.00098,0.00114,0.00120,0.00095,0.00110,0.00287,0.00087,0,0,0,0,0
4.77,0.19568,-1.47799,0.00055,0.00094,0.00088,0.00104,0.00124,0.00081,0.00329,0.00106,0,0,0,0,0
4.78,0.19508,-1.47934,0.00051,0.00095,0.00096,0.00091,0.00183,0.00070,0.00250,0.00127,0,0,0,0,0
4.79,0.19537,-1.47851,0.00047,0.00103,0.00106,0.00114,0.00234,0.00075,0.00285,0.00126,0,0,0,0,0
4.80,0.19542,-1.47921,0.00051,0.00130,0.00117,0.00108,0.00171,0.00091,0.00336,0.00112,0,0,0,0,0
4.81,0.19617,-1.48045,0.00066,0.00148,0.00333,0.00108,0.00095,0.00091,0.00613,0.00102,0,0,0,0,0
4.82,0.19611,-1.48112,0.00068,0.00141,0.00444,0.00114,0.00104,0.00075,0.00287,0.00104,0,0,0,0,0
4.83,0.19592,-1.47957,0.00066,0.00154,0.00307,0.00124,0.00109,0.00070,0.00338,0.00128,0,0,0,0,0
4.84,0.19614,-1.48007,0.00120,0.00404,0.00165,0.00101,0.00114,0.00067,0.00391,0.00122,0,0,0,0,0
4.85,0.19666,-1.47904,0.00415,0.01256,0.00073,0.00067,0.00177,0.00101,0.00254,0.00126,0,0,0,0,0
4.86,0.19673,-1.48022,0.00404,0.01180,0.00070,0.00056,0.00183,0.00115,0.00616,0.00277,0,0,0,1,0
4.87,0.19666,-1.48003,0.00176,0.00789,0.00066,0.00050,0.00145,0.00169,0.00376,0.00387,0,0,0,0,0
4.88,0.19667,-1.47872,0.00264,0.01139,0.00065,0.00054,0.00121,0.00264,0.00720,0.00339,0,0,0,0,0
4.89,0.19734,-1.47895,0.00211,0.00872,0.00068,0.00055,0.00109,0.00221,0.00361,0.00320,0,0,0,0,0
4.90,0.19725,-1.47941,0.00168,0.00677,0.00067,0.00054,0.00099,0.00156,0.00333,0.00227,0,0,0,0,0
4.91,0.19652,-1.48070,0.00262,0.00906,0.00066,0.00058,0.00058,0.00119,0.00359,0.00142,0,0,0,0,0
4.92,0.19620,-1.47471,0.00241,0.00870,0.00080,0.00060,0.00056,0.00110,0.00137,0.00132,0,0,0,0,0
4.93,0.19518,-1.47924,0.00203,0.00830,0.00082,0.00061,0.00060,0.00103,0.00144,0.00107,0,0,0,0,0
4.94,0.19524,-1.47856,0.00217,0.00581,0.00074,0.00059,0.00060,0.00088,0.00408,0.00128,0,0,0,0,0
4.95,0.19591,-1.47993,0.00135,0.00345,0.00071,0.00066,0.00060,0.00089,0.00315,0.00128,0,0,0,0,0
4.96,0.19597,-1.47924,0.00057,0.00309,0.00081,0.00101,0.00067,0.00087,0.00362,0.00112,0,0,0,0,1
4.97,0.19669,-1.48139,0.00056,0.00140,0.00085,0.00104,0.00080,0.00107,0.00393,0.00107,0,0,0,0,0
4.98,0.19684,-1.47891,0.00076,0.00132,0.00085,0.00103,0.00086,0.00103,0.00390,0.00102,0,0,0,0,0
4.99,0.19658,-1.47913,0.00076,0.00181,0.00097,0.00122,0.00109,0.00093,0.00201,0.00105,0,0,0,0,0
5.00,0.19588,-1.47908,0.00056,0.00172,0.00093,0.00097,0.00137,0.00094,0.00351,0.00113,0,0,0,0,0
5.01,0.19452,-1.47891,0.00054,0.00083,0.00080,0.00071,0.00149,0.00084,0.00377,0.00102,0,0,0,0,0
5.02,0.19481,-1.47871,0.00053,0.00086,0.00074,0.00064,0.00158,0.00073,0.00362,0.00149,0,0,0,0,0
5.03,0.19530,-1.48022,0.00058,0.00083,0.00071,0.00062,0.00183,0.00066,0.00347,0.00182,0,0,0,0,0
5.04,0.19574,-1.47831,0.00058,0.00079,0.00066,0.00064,0.00181,0.00065,0.00090,0.00229,0,0,0,0,0
5.05,0.19643,-1.48135,0.00056,0.00074,0.00061,0.00057,0.00161,0.00062,0.00386,0.00374,0,0,0,0,0
5.06,0.19640,-1.47944,0.00056,0.00073,0.00062,0.00053,0.00156,0.00060,0.00258,0.00358,0,0,0,0,0
5.07,0.19597,-1.47988,0.00056,0.00068,0.00064,0.00054,0.00187,0.00067,0.00321,0.00212,0,0,0,0,0
5.08,0.19571,-1.47925,0.00052,0.00058,0.00066,0.00054,0.00220,0.00078,0.00516,0.00195,0,0,0,0,0
5.09,0.19507,-1.47889,0.00057,0.00063,0.00069,0.00056,0.00262,0.00075,0.00486,0.00265,0,0,0,0,0
5.10,0.19492,-1.47862,0.00059,0.00071,0.00077,0.00058,0.00307,0.00076,-0.00106,0.00245,0,0,0,0,0
5.11,0.19469,-1.47678,0.00061,0.00081,0.00082,0.00057,0.00411,0.00092,0.00633,0.00162,0,0,0,0,0
5.12,0.19392,-1.47980,0.00079,0.00082,0.00078,0.00056,0.00507,0.00092,0.00428,0.00132,0,0,0,0,0
5.13,0.19348,-1.47854,0.00113,0.00104,0.00085,0.00101,0.00326,0.00098,0.00573,0.00131,0,0,0,0,0
5.14,0.19380,-1.47905,0.00099,0.00171,0.00104,0.00112,0.00246,0.00101,0.00222,0.00144,0,0,0,0,0
5.15,0.19309,-1.48094,0.00142,0.00637,0.00093,0.00070,0.00200,0.00085,0.00441,0.00116,0,0,0,0,0
5.16,0.19406,-1.47930,0.00432,0.01260,0.00069,0.00061,0.00121,0.00073,0.00612,0.00104,0,0,0,0,0
5.17,0.19508,-1.47941,0.00633,0.01464,0.00067,0.00058,0.00144,0.00081,-0.00161,0.00169,0,0,0,1,0
5.18,0.19603,-1.48126,0.00415,0.01024,0.00065,0.00055,0.00130,0.00134,0.00209,0.00237,0,0,0,0,0
5.19,0.19621,-1.48164,0.00203,0.00751,0.00063,0.00052,0.00125,0.00160,0.00092,0.00226,0,0,0,0,0
5.20,0.19662,-1.47796,0.00255,0.01174,0.00064,0.00050,0.00103,0.00145,0.00227,0.00169,0,0,0,0,0
5.21,0.19699,-1.47867,0.00351,0.01287,0.00068,0.00056,0.00086,0.00161,0.00466,0.00129,0,0,0,0,0
5.22,0.19720,-1.47867,0.00345,0.01449,0.00067,0.00061,0.00063,0.00171,0.00376,0.00121,0,0,0,0,0
5.23,0.19713,-1.48032,0.00260,0.01189,0.00070,0.00057,0.00056,0.00132,0.00379,0.00141,0,0,0,0,0
5.24,0.19673,-1.48204,0.00135,0.00555,0.00076,0.00063,0.00058,0.00086,0.00386,0.00121,0,0,0,0,0
5.25,0.19690,-1.47897,0.00054,0.00291,0.00087,0.00086,0.00065,0.00080,0.00262,0.00091,0,0,0,0,0
5.26,0.19670,-1.47784,0.00051,0.00196,0.00089,0.00085,0.00071,0.00104,0.00205,0.00075,0,0,0,0,1
5.27,0.19656,-1.47821,0.00068,0.00175,0.00085,0.00092,0.00091,0.00114,0.00198,0.00194,0,0,0,0,0
5.28,0.19600,-1.47912,0.00067,0.00113,0.00106,0.00121,0.00134,0.00114,0.00581,0.00203,0,0,0,0,0
5.29,0.19603,-1.47862,0.00061,0.00104,0.00129,0.00126,0.00158,0.00121,0.00275,0.00097,0,0,0,0,0
5.30,0.19650,-1.47989,0.00072,0.00107,0.00123,0.00129,0.00260,0.00105,0.00358,0.00118,0,0,0,0,0
5.31,0.19702,-1.47928,0.00069,0.00137,0.00321,0.00139,0.00312,0.00080,0.00674,0.00141,0,0,0,0,0
5.32,0.19774,-1.48024,0.00063,0.00176,0.00358,0.00140,0.00190,0.00075,0.00475,0.00150,0,0,0,0,0
5.33,0.19769,-1.47964,0.00056,0.00179,0.00281,0.00225,0.00089,0.00075,0.00381,0.00143,0,0,0,0,0
5.34,0.19724,-1.48102,0.00060,0.00160,0.00430,0.00251,0.00077,0.00077,0.00420,0.00125,0,0,0,0,0
5.35,0.19667,-1.47590,0.00115,0.00395,0.00288,0.00129,0.00069,0.00070,0.00320,0.00095,0,0,0,0,0
5.36,0.19681,-1.48060,0.00174,0.00895,0.00075,0.00063,0.00160,0.00161,0.00244,0.00257,0,0,0,0,0
5.37,0.19748,-1.47876,0.00238,0.01054,0.00067,0.00057,0.00245,0.00286,0.00582,0.00472,0,0,0,1,0
5.38,0.19655,-1.47982,0.00212,0.01043,0.00067,0.00059,0.00192,0.00258,-0.00270,0.00502,0,0,0,0,0
5.39,0.19669,-1.48025,0.00223,0.01010,0.00064,0.00058,0.00142,0.00260,0.00459,0.00460,0,0,0,0,0
5.40,0.19603,-1.47985,0.00265,0.01158,0.00064,0.00054,0.00153,0.00246,0.01017,0.00377,0,0,0,0,0
5.41,0.19583,-1.48055,0.00227,0.01107,0.00064,0.00052,0.00127,0.00211,0.00460,0.00281,0,0,0,0,0
5.42,0.19661,-1.47929,0.00213,0.01013,0.00063,0.00055,0.00112,0.00223,0.00487,0.00149,0,0,0,0,0
5.43,0.19664,-1.47858,0.00186,0.01167,0.00063,0.00055,0.00104,0.00182,0.00414,0.00078,0,0,0,0,0
5.44,0.19666,-1.48190,0.00245,0.00944,0.00062,0.00054,0.00058,0.00121,0.00473,0.00109,0,0,0,0,0
5.45,0.19672,-1.47914,0.00278,0.01120,0.00065,0.00052,0.00057,0.00085,0.00257,0.00113,0,0,0,0,0
5.46,0.19617,-1.48060,0.00201,0.01129,0.00073,0.00056,0.00059,0.00082,0.00511,0.00099,0,0,0,0,0
5.47,0.19586,-1.47819,0.00123,0.00550,0.00082,0.00075,0.00063,0.00074,0.00348,0.00096,0,0,0,0,0
5.48,0.19611,-1.48901,0.00071,0.00179,0.00076,0.00072,0.00089,0.00101,0.00216,0.00090,0,0,0,0,1
5.49,0.19551,-1.47476,0.00051,0.00169,0.00078,0.00074,0.00099,0.00121,0.00347,0.00117,0,0,0,0,0
5.50,0.19530,-1.47458,0.00057,0.00151,0.00090,0.00103,0.00099,0.00105,0.00322,0.00126,0,0,0,0,0
5.51,0.19452,-1.47868,0.00060,0.00117,0.00093,0.00102,0.00121,0.00094,0.00327,0.00111,0,0,0,0,0
5.52,0.19446,-1.47783,0.00058,0.00080,0.00109,0.00102,0.00175,0.00090,0.00347,0.00092,0,0,0,0,0
5.53,0.19453,-1.48112,0.00055,0.00078,0.00096,0.00086,0.00213,0.00086,0.00056,0.00104,0,0,0,0,0
5.54,0.19490,-1.47775,0.00051,0.00100,0.00081,0.00084,0.00207,0.00073,0.00653,0.00135,0,0,0,0,0
5.55,0.19490,-1.47986,0.00053,0.00102,0.00082,0.00092,0.00223,0.00072,0.00455,0.00108,0,0,0,0,0
5.56,0.19460,-1.48107,0.00054,0.00103,0.00073,0.00101,0.00180,0.00073,0.00584,0.00083,0,0,0,0,0
5.57,0.19440,-1.47955,0.00062,0.00148,0.00178,0.00128,0.00149,0.00072,0.00379,0.00101,0,0,0,0,0
5.58,0.19476,-1.47830,0.00061,0.00157,0.00220,0.00117,0.00173,0.00074,0.00244,0.00109,0,0,0,0,0
5.59,0.19534,-1.47986,0.00055,0.00168,0.00162,0.00112,0.00134,0.00076,0.00317,0.00119,0,0,0,0,0
5.60,0.19464,-1.47973,0.00062,0.00182,0.00156,0.00112,0.00126,0.00078,0.00323,0.00123,0,0,0,0,0
5.61,0.19510,-1.47762,0.00161,0.00806,0.00148,0.00110,0.00118,0.00092,-0.00063,0.00120,0,0,0,0,0
5.62,0.19522,-1.47847,0.00417,0.01260,0.00119,0.00087,0.00191,0.00155,0.00370,0.00136,0,0,0,0,0
5.63,0.19591,-1.47962,0.00436,0.01102,0.00070,0.00054,0.00202,0.00204,0.00271,0.00208,0,0,0,1,0
5.64,0.19534,-1.48016,0.00200,0.01179,0.00071,0.00056,0.00119,0.00232,0.00262,0.00277,0,0,0,0,0
5.65,0.19527,-1.47748,0.00153,0.01032,0.00067,0.00057,0.00106,0.00205,0.00126,0.00256,0,0,0,0,0
5.66,0.19632,-1.47784,0.00179,0.01026,0.00068,0.00068,0.00100,0.00156,0.00327,0.00205,0,0,0,0,0
5.67,0.19685,-1.48216,0.00208,0.01105,0.00068,0.00064,0.00091,0.00165,0.00448,0.00126,0,0,0,0,0
5.68,0.19669,-1.47960,0.00312,0.01091,0.00071,0.00053,0.00062,0.00135,0.00373,0.00096,0,0,0,0,0
5.69,0.19693,-1.47968,0.00368,0.01024,0.00073,0.00059,0.00062,0.00089,0.00291,0.00121,0,0,0,0,0
5.70,0.19705,-1.47847,0.00311,0.00836,0.00067,0.00056,0.00059,0.00078,0.00339,0.00117,0,0,0,0,0
5.71,0.19678,-1.48138,0.00151,0.00545,0.00065,0.00063,0.00059,0.00080,0.00289,0.00119,0,0,0,0,0
5.72,0.19653,-1.48043,0.00056,0.00233,0.00069,0.00071,0.00064,0.00084,0.00294,0.00099,0,0,0,0,0
5.73,0.19539,-1.48231,0.00052,0.00280,0.00082,0.00084,0.00072,0.00089,0.00439,0.00088,0,0,0,0,1
5.74,0.19417,-1.47902,0.00054,0.00248,0.00087,0.00092,0.00091,0.00093,0.00133,0.00100,0,0,0,0,0
5.75,0.19359,-1.48019,0.00061,0.00095,0.00082,0.00084,0.00103,0.00102,0.00417,0.00096,0,0,0,0,0
5.76,0.19333,-1.48049,0.00067,0.00090,0.00078,0.00071,0.00147,0.00100,0.00372,0.00117,0,0,0,0,0
5.77,0.19427,-1.47930,0.00068,0.00084,0.00074,0.00059,0.00220,0.00093,0.00304,0.00140,0,0,0,0,0
5.78,0.19423,-1.47792,0.00058,0.00089,0.00073,0.00061,0.00250,0.00085,0.00133,0.00135,0,0,0,0,0
5.79,0.19485,-1.47783,0.00064,0.00102,0.00081,0.00069,0.00268,0.00083,0.00751,0.00117,0,0,0,0,0
5.80,0.19525,-1.47876,0.00078,0.00098,0.00221,0.00069,0.00248,0.00087,0.00268,0.00110,0,0,0,0,0
5.81,0.19583,-1.47974,0.00115,0.00121,0.00253,0.00095,0.00265,0.00083,0.00314,0.00125,0,0,0,0,0
5.82,0.19627,-1.48522,0.00124,0.00138,0.00134,0.00147,0.00268,0.00085,0.00412,0.00121,0,0,0,0,0
5.83,0.18382,-1.48054,0.00114,0.00336,0.00097,0.00120,0.00141,0.00080,0.00486,0.00107,0,0,0,0,0
5.84,0.19757,-1.47748,0.00224,0.01170,0.00086,0.00067,0.00066,0.00074,0.00365,0.00173,0,0,0,0,0
5.85,0.20016,-1.47864,0.00466,0.01810,0.00078,0.00061,0.00124,0.00162,-0.00298,0.00517,0,0,0,1,0
5.86,0.19692,-1.48488,0.00596,0.01389,0.00063,0.00058,0.00148,0.00275,-0.00134,0.00602,0,0,0,0,0
5.87,0.19287,-1.47801,0.00388,0.01034,0.00063,0.00056,0.00089,0.00264,0.00303,0.00320,0,0,0,0,0
5.88,0.19290,-1.48040,0.00170,0.01192,0.00068,0.00060,0.00056,0.00173,0.00354,0.00194,0,0,0,0,0
5.89,0.19426,-1.48019,0.00130,0.01180,0.00073,0.00056,0.00053,0.00114,0.00270,0.00137,0,0,0,0,0
5.90,0.19540,-1.48062,0.00112,0.00866,0.00077,0.00054,0.00051,0.00111,0.00231,0.00100,0,0,0,0,0
5.91,0.19569,-1.47982,0.00154,0.00775,0.00073,0.00061,0.00051,0.00104,0.00424,0.00109,0,0,0,0,0
5.92,0.19542,-1.47953,0.00115,0.00897,0.00068,0.00059,0.00057,0.00093,0.00392,0.00113,0,0,0,0,1
5.93,0.19550,-1.48660,0.00062,0.00516,0.00062,0.00054,0.00100,0.00094,0.00488,0.00136,0,0,0,0,0
5.94,0.19591,-1.48206,0.00069,0.00141,0.00062,0.00057,0.00138,0.00084,0.00379,0.00195,0,0,0,0,0
5.95,0.19650,-1.47925,0.00066,0.00087,0.00070,0.00058,0.00144,0.00079,0.00338,0.00396,0,0,0,0,0
5.96,0.19722,-1.47810,0.00092,0.00077,0.00069,0.00062,0.00184,0.00089,0.00333,0.00392,0,0,0,0,0
5.97,0.19795,-1.47870,0.00145,0.00098,0.00080,0.00066,0.00231,0.00108,0.00239,0.00227,0,0,0,0,0
5.98,0.19754,-1.47866,0.00167,0.00107,0.00280,0.00110,0.00228,0.00109,0.00334,0.00178,0,0,0,0,0
5.99,0.19684,-1.48007,0.00134,0.00116,0.00591,0.00173,0.00214,0.00099,0.00165,0.00144,0,0,0,0,0
6.00,0.19598,-1.48049,0.00102,0.00191,0.00438,0.00301,0.00293,0.00105,0.00892,0.00183,0,0,0,0,0
6.01,0.19525,-1.48086,0.00070,0.00233,0.00175,0.00421,0.00338,0.00102,0.00305,0.00196,0,0,0,0,0
6.02,0.19455,-1.47954,0.00059,0.00211,0.00185,0.00454,0.00345,0.00098,0.00301,0.00206,0,0,0,0,0
6.03,0.19405,-1.48039,0.00068,0.00176,0.00203,0.00402,0.00383,0.00110,0.00317,0.00207,0,0,0,0,0
6.04,0.19354,-1.47825,0.00063,0.00117,0.00158,0.00205,0.00406,0.00110,0.00063,0.00165,0,0,0,0,0
6.05,0.19350,-1.48071,0.00132,0.00744,0.00081,0.00072,0.00308,0.00163,0.00400,0.00122,0,0,0,0,0
6.06,0.19452,-1.47903,0.00385,0.01752,0.00076,0.00062,0.00190,0.00476,0.01229,0.00292,0,0,0,1,0
6.07,0.19547,-1.47911,0.00453,0.01548,0.00068,0.00063,0.00161,0.00591,0.00277,0.00407,0,0,0,0,0
6.08,0.19641,-1.48030,0.00483,0.01548,0.00065,0.00058,0.00098,0.00393,0.00316,0.00299,0,0,0,0,0
6.09,0.19765,-1.47841,0.00600,0.02044,0.00071,0.00062,0.00064,0.00271,0.00269,0.00208,0,0,0,0,0
6.10,0.19830,-1.47960,0.00399,0.01461,0.00074,0.00063,0.00063,0.00156,0.00348,0.00140,0,0,0,0,0
6.11,0.19864,-1.48011,0.00144,0.00838,0.00075,0.00059,0.00096,0.00102,0.00423,0.00170,0,0,0,0,1
6.12,0.19881,-1.47902,0.00093,0.00404,0.00064,0.00055,0.00122,0.00092,0.00613,0.00294,0,0,0,0,0
6.13,0.19861,-1.47936,0.00077,0.00094,0.00063,0.00052,0.00137,0.00070,0.00177,0.00352,0,0,0,0,0
6.14,0.19788,-1.47980,0.00051,0.00095,0.00071,0.00055,0.00126,0.00064,0.00545,0.00344,0,0,0,0,0
6.15,0.19688,-1.47960,0.00053,0.00064,0.00072,0.00062,0.00165,0.00061,0.00283,0.00249,0,0,0,0,0
6.16,0.19630,-1.47962,0.00056,0.00073,0.00071,0.00062,0.00164,0.00068,0.00462,0.00126,0,0,0,0,0
6.17,0.19547,-1.48037,0.00069,0.00234,0.00071,0.00056,0.00111,0.00070,0.00392,0.00117,0,0,0,0,0
6.18,0.19519,-1.47963,0.00508,0.01200,0.00069,0.00056,0.00109,0.00086,0.00763,0.00165,0,0,0,0,0
6.19,0.19600,-1.47951,0.00550,0.01792,0.00069,0.00054,0.00096,0.00260,-0.00151,0.00227,0,0,0,1,0
6.20,0.19618,-1.47985,0.00201,0.01528,0.00070,0.00054,0.00081,0.00329,0.00313,0.00178,0,0,0,0,0
6.21,0.19614,-1.48054,0.00149,0.00905,0.00069,0.00057,0.00066,0.00164,0.00139,0.00087,0,0,0,0,0
6.22,0.19624,-1.47806,0.00055,0.00258,0.00071,0.00059,0.00075,0.00070,0.00248,0.00089,0,0,0,0,0
6.23,0.19612,-1.47905,0.00051,0.00151,0.00077,0.00060,0.00080,0.00084,0.00345,0.00142,0,0,0,0,1
6.24,0.19588,-1.48108,0.00057,0.00159,0.00090,0.00071,0.00109,0.00123,0.00446,0.00190,0,0,0,0,0
6.25,0.19691,-1.47956,0.00057,0.00110,0.00089,0.00073,0.00161,0.00106,0.00412,0.00145,0,0,0,0,0
6.26,0.19685,-1.48428,0.00055,0.00106,0.00084,0.00093,0.00231,0.00076,0.00358,0.00126,0,0,0,0,0
6.27,0.19756,-1.48194,0.00055,0.00108,0.00084,0.00098,0.00320,0.00077,0.00281,0.00155,0,0,0,0,0
6.28,0.19678,-1.47878,0.00056,0.00090,0.00076,0.00096,0.00273,0.00073,0.00063,0.00146,0,0,0,0,0
6.29,0.19533,-1.47922,0.00052,0.00095,0.00077,0.00115,0.00173,0.00074,0.00175,0.00142,0,0,0,0,0
