"Time","25 toey (cm)","17 Hipy (cm)"
1.987,8.720378,10.518178
1.988,8.712767,10.514063
1.989,8.705156,10.509949
1.990,8.697545,10.505834
1.991,8.691977,10.501798
1.992,8.687690,10.497809
1.993,8.683404,10.493822
1.994,8.679118,10.489835
1.995,8.675896,10.486105
1.996,8.673343,10.482536
1.997,8.670790,10.478969
1.998,8.668236,10.475400
1.999,8.665833,10.472157
2.000,8.663522,10.469120
2.001,8.661212,10.466083
2.002,8.658902,10.463045
2.003,8.657393,10.460327
2.004,8.656385,10.457810
2.005,8.655379,10.455295
2.006,8.654372,10.452778
2.007,8.653713,10.450630
2.008,8.653272,10.448714
2.009,8.652830,10.446798
2.010,8.652389,10.444882
2.011,8.652061,10.443192
2.012,8.651806,10.441644
2.013,8.651550,10.440096
2.014,8.651295,10.438548
2.015,8.651163,10.437037
2.016,8.651110,10.435549
2.017,8.651056,10.434061
2.018,8.651003,10.432573
2.019,8.650966,10.431137
2.020,8.650939,10.429732
2.021,8.650912,10.428328
2.022,8.650886,10.426923
2.023,8.650845,10.425573
2.024,8.650795,10.424257
2.025,8.650744,10.422941
2.026,8.650695,10.421626
2.027,8.650761,10.420337
2.028,8.650899,10.419065
2.029,8.651036,10.417793
2.030,8.651175,10.416521
2.031,8.651313,10.415260
2.032,8.651450,10.414006
2.033,8.651588,10.412753
2.034,8.651726,10.411499
2.035,8.651976,10.410298
2.036,8.652295,10.409129
2.037,8.652615,10.407961
2.038,8.652935,10.406793
2.039,8.653359,10.405671
2.040,8.653850,10.404580
2.041,8.654340,10.403488
2.042,8.654830,10.402397
2.043,8.655223,10.401325
2.044,8.655553,10.400267
2.045,8.655883,10.399208
2.046,8.656213,10.398149
2.047,8.656650,10.397112
2.048,8.657152,10.396089
2.049,8.657655,10.395065
2.050,8.658157,10.394042
2.051,8.658947,10.393031
2.052,8.659916,10.392029
2.053,8.660885,10.391026
2.054,8.661855,10.390023
2.055,8.662976,10.389084
2.056,8.664194,10.388185
2.057,8.665411,10.387286
2.058,8.666629,10.386387
2.059,8.667923,10.385535
2.060,8.669264,10.384715
2.061,8.670606,10.383894
2.062,8.671947,10.383073
2.063,8.673384,10.382260
2.064,8.674881,10.381453
2.065,8.676378,10.380646
2.066,8.677876,10.379838
2.067,8.679497,10.379035
2.068,8.681195,10.378234
2.069,8.682894,10.377434
2.070,8.684592,10.376634
2.071,8.686404,10.375784
2.072,8.688287,10.374903
2.073,8.690168,10.374022
2.074,8.692051,10.373141
2.075,8.693934,10.372260
2.076,8.695818,10.371379
2.077,8.697701,10.370497
2.078,8.699585,10.369616
2.079,8.701468,10.368690
2.080,8.703351,10.367735
2.081,8.705235,10.366780
2.082,8.707118,10.365826
2.083,8.709097,10.364985
2.084,8.711137,10.364215
2.085,8.713177,10.363444
2.086,8.715216,10.362675
2.087,8.717286,10.362129
2.088,8.719377,10.361727
2.089,8.721466,10.361323
2.090,8.723556,10.360920
2.091,8.725704,10.360717
2.092,8.727888,10.360640
2.093,8.730073,10.360562
2.094,8.732258,10.360484
2.095,8.734439,10.360514
2.096,8.736618,10.360610
2.097,8.738798,10.360705
2.098,8.740977,10.360802
2.099,8.743240,10.361018
2.100,8.745557,10.361309
2.101,8.747873,10.361601
2.102,8.750190,10.361892
2.103,8.752671,10.362405
2.104,8.755258,10.363056
2.105,8.757844,10.363708
2.106,8.760430,10.364359
2.107,8.762993,10.365177
2.108,8.765540,10.366100
2.109,8.768086,10.367023
2.110,8.770634,10.367946
2.111,8.773061,10.369018
2.112,8.775412,10.370183
2.113,8.777762,10.371349
2.114,8.780113,10.372515
2.115,8.782322,10.373809
2.116,8.784439,10.375183
2.117,8.786557,10.376557
2.118,8.788675,10.377932
2.119,8.790562,10.379473
2.120,8.792303,10.381118
2.121,8.794044,10.382764
2.122,8.795785,10.384410
2.123,8.797361,10.386218
2.124,8.798833,10.388128
2.125,8.800305,10.390038
2.126,8.801777,10.391949
2.127,8.803104,10.393985
2.128,8.804341,10.396100
2.129,8.805578,10.398216
2.130,8.806814,10.400331
2.131,8.808079,10.402647
2.132,8.809361,10.405089
2.133,8.810642,10.407532
2.134,8.811923,10.409974
2.135,8.813182,10.412555
2.136,8.814425,10.415224
2.137,8.815670,10.417893
2.138,8.816914,10.420563
2.139,8.818063,10.423320
2.140,8.819151,10.426133
2.141,8.820239,10.428946
2.142,8.821327,10.431760
2.143,8.822298,10.434543
2.144,8.823194,10.437306
2.145,8.824089,10.440070
2.146,8.824985,10.442834
2.147,8.825778,10.445396
2.148,8.826506,10.447831
2.149,8.827233,10.450266
2.150,8.827961,10.452701
2.151,8.828601,10.455023
2.152,8.829184,10.457273
2.153,8.829767,10.459525
2.154,8.830351,10.461776
2.155,8.830760,10.463878
2.156,8.831060,10.465885
2.157,8.831361,10.467894
2.158,8.831661,10.469901
2.159,8.832008,10.471896
2.160,8.832387,10.473882
2.161,8.832765,10.475868
2.162,8.833143,10.477854
2.163,8.833239,10.479772
2.164,8.833157,10.481646
2.165,8.833075,10.483520
2.166,8.832993,10.485394
2.167,8.832729,10.487340
2.168,8.832353,10.489331
2.169,8.831976,10.491322
2.170,8.831599,10.493313
2.171,8.831038,10.495410
2.172,8.830360,10.497573
2.173,8.829682,10.499736
2.174,8.829004,10.501899
2.175,8.828141,10.504211
2.176,8.827162,10.506618
2.177,8.826182,10.509023
2.178,8.825203,10.511429
2.179,8.824048,10.514017
2.180,8.822782,10.516721
2.181,8.821515,10.519423
2.182,8.820249,10.522127
2.183,8.818896,10.524940
2.184,8.817491,10.527823
2.185,8.816084,10.530706
2.186,8.814678,10.533589
2.187,8.813329,10.536593
2.188,8.812016,10.539673
2.189,8.810702,10.542753
2.190,8.809389,10.545833
2.191,8.808140,10.548917
2.192,8.806932,10.552003
2.193,8.805724,10.555089
2.194,8.804517,10.558175
2.195,8.803604,10.561137
2.196,8.802876,10.564020
2.197,8.802149,10.566904
2.198,8.801421,10.569788
2.199,8.801278,10.572592
2.200,8.801501,10.575346
2.201,8.801724,10.578100
2.202,8.801949,10.580854
2.203,8.802338,10.583504
2.204,8.802831,10.586087
2.205,8.803325,10.588670
2.206,8.803818,10.591253
2.207,8.804565,10.593702
2.208,8.805472,10.596068
2.209,8.806379,10.598433
2.210,8.807286,10.600800
2.211,8.808606,10.602980
2.212,8.810184,10.605043
2.213,8.811764,10.607107
2.214,8.813343,10.609171
2.215,8.815374,10.611146
2.216,8.817691,10.613066
2.217,8.820007,10.614985
2.218,8.822324,10.616904
2.219,8.825029,10.618630
2.220,8.827980,10.620235
2.221,8.830930,10.621840
2.222,8.833880,10.623446
2.223,8.837778,10.624825
2.224,8.842273,10.626062
2.225,8.846766,10.627299
2.226,8.851260,10.628536
2.227,8.855857,10.629560
2.228,8.860518,10.630447
2.229,8.865180,10.631336
2.230,8.869842,10.632224
2.231,8.874804,10.632759
2.232,8.879955,10.633071
2.233,8.885107,10.633383
2.234,8.890258,10.633695
2.235,8.895215,10.633650
2.236,8.900050,10.633381
2.237,8.904885,10.633112
2.238,8.909720,10.632843
2.239,8.914577,10.632113
2.240,8.919445,10.631095
2.241,8.924314,10.630076
2.242,8.929183,10.629057
2.243,8.934004,10.627678
2.244,8.938795,10.626072
2.245,8.943585,10.624465
2.246,8.948377,10.622859
2.247,8.952266,10.620805
2.248,8.955588,10.618469
2.249,8.958911,10.616133
2.250,8.962234,10.613797
2.251,8.964042,10.611073
2.252,8.964898,10.608104
2.253,8.965755,10.605135
2.254,8.966610,10.602167
2.255,8.966096,10.598886
2.256,8.964721,10.595407
2.257,8.963345,10.591929
2.258,8.961969,10.588451
2.259,8.959738,10.584876
2.260,8.956968,10.581239
2.261,8.954199,10.577602
2.262,8.951429,10.573965
2.263,8.948381,10.570290
2.264,8.945158,10.566591
2.265,8.941935,10.562892
2.266,8.938711,10.559193
2.267,8.935135,10.555660
2.268,8.931337,10.552232
2.269,8.927540,10.548803
2.270,8.923742,10.545376
2.271,8.919552,10.542091
2.272,8.915113,10.538898
2.273,8.910675,10.535706
2.274,8.906237,10.532512
2.275,8.901370,10.529408
2.276,8.896235,10.526361
2.277,8.891099,10.523314
2.278,8.885963,10.520267
2.279,8.880363,10.517281
2.280,8.874470,10.514332
2.281,8.868577,10.511384
2.282,8.862684,10.508435
2.283,8.855896,10.505576
2.284,8.848544,10.502772
2.285,8.841193,10.499969
2.286,8.833841,10.497165
2.287,8.826533,10.494323
2.288,8.819252,10.491457
2.289,8.811971,10.488592
2.290,8.804689,10.485726
2.291,8.797276,10.482875
2.292,8.789778,10.480032
2.293,8.782280,10.477189
2.294,8.774782,10.474346
2.295,8.767624,10.471583
2.296,8.760679,10.468871
2.297,8.753736,10.466159
2.298,8.746791,10.463447
2.299,8.740015,10.460875
2.300,8.733345,10.458390
2.301,8.726676,10.455907
2.302,8.720006,10.453423
2.303,8.713512,10.451063
2.304,8.707129,10.448781
2.305,8.700747,10.446499
2.306,8.694364,10.444217
2.307,8.688845,10.442079
2.308,8.683867,10.440031
2.309,8.678891,10.437984
2.310,8.673914,10.435937
2.311,8.670300,10.434135
2.312,8.667541,10.432489
2.313,8.664782,10.430843
2.314,8.662023,10.429197
2.315,8.660313,10.427829
2.316,8.659264,10.426634
2.317,8.658214,10.425439
2.318,8.657165,10.424245
2.319,8.656504,10.423187
2.320,8.656086,10.422217
2.321,8.655669,10.421247
2.322,8.655252,10.420277
2.323,8.655149,10.419402
2.324,8.655245,10.418588
2.325,8.655340,10.417773
2.326,8.655435,10.416959
2.327,8.655714,10.416082
2.328,8.656108,10.415168
2.329,8.656502,10.414253
2.330,8.656896,10.413338
2.331,8.657243,10.412436
2.332,8.657559,10.411541
2.333,8.657876,10.410645
2.334,8.658193,10.409751
2.335,8.658654,10.408901
2.336,8.659207,10.408079
2.337,8.659760,10.407257
2.338,8.660313,10.406436
2.339,8.660875,10.405630
2.340,8.661443,10.404835
2.341,8.662011,10.404039
2.342,8.662579,10.403244
2.343,8.663170,10.402491
2.344,8.663776,10.401765
2.345,8.664382,10.401038
2.346,8.664989,10.400311
2.347,8.665587,10.399656
2.348,8.666183,10.399045
2.349,8.666779,10.398435
2.350,8.667375,10.397823
2.351,8.667978,10.397270
2.352,8.668587,10.396752
2.353,8.669195,10.396235
2.354,8.669804,10.395718
2.355,8.670444,10.395307
2.356,8.671106,10.394962
2.357,8.671767,10.394619
2.358,8.672429,10.394275
2.359,8.673193,10.393819
2.360,8.674021,10.393293
2.361,8.674849,10.392767
2.362,8.675676,10.392241
2.363,8.676602,10.391644
2.364,8.677589,10.391003
2.365,8.678576,10.390361
2.366,8.679564,10.389720
2.367,8.680716,10.389124
2.368,8.681970,10.388556
2.369,8.683224,10.387990
2.370,8.684478,10.387423
2.371,8.685799,10.386851
2.372,8.687160,10.386277
2.373,8.688522,10.385702
2.374,8.689884,10.385128
2.375,8.691508,10.384552
2.376,8.693296,10.383975
2.377,8.695086,10.383398
2.378,8.696875,10.382821
2.379,8.698716,10.382147
2.380,8.700592,10.381412
2.381,8.702467,10.380676
2.382,8.704342,10.379942
2.383,8.706119,10.379148
2.384,8.707832,10.378320
2.385,8.709547,10.377490
2.386,8.711261,10.376661
2.387,8.712971,10.375855
2.388,8.714679,10.375065
2.389,8.716386,10.374273
2.390,8.718094,10.373483
2.391,8.719937,10.372695
2.392,8.721868,10.371909
2.393,8.723797,10.371124
2.394,8.725727,10.370338
2.395,8.727679,10.369668
2.396,8.729646,10.369069
2.397,8.731611,10.368470
2.398,8.733578,10.367871
2.399,8.735611,10.367500
2.400,8.737686,10.367272
2.401,8.739762,10.367044
2.402,8.741838,10.366816
2.403,8.743900,10.366795
2.404,8.745955,10.366902
2.405,8.748011,10.367011
2.406,8.750066,10.367119
2.407,8.752129,10.367392
2.408,8.754197,10.367767
2.409,8.756265,10.368143
2.410,8.758333,10.368519
2.411,8.760507,10.369115
2.412,8.762748,10.369849
2.413,8.764988,10.370584
2.414,8.767228,10.371318
2.415,8.769487,10.372132
2.416,8.771759,10.372998
2.417,8.774031,10.373864
2.418,8.776302,10.374730
2.419,8.778548,10.375921
2.420,8.780779,10.377318
2.421,8.783010,10.378716
2.422,8.785240,10.380113
2.423,8.787443,10.381867
2.424,8.789628,10.383846
2.425,8.791813,10.385826
2.426,8.793999,10.387806
2.427,8.795989,10.390099
2.428,8.797856,10.392589
2.429,8.799725,10.395079
2.430,8.801592,10.397569
2.431,8.803332,10.400268
2.432,8.804992,10.403097
2.433,8.806652,10.405927
2.434,8.808311,10.408756
2.435,8.809667,10.411763
2.436,8.810829,10.414883
2.437,8.811992,10.418002
2.438,8.813154,10.421122
2.439,8.814241,10.424467
2.440,8.815280,10.427955
2.441,8.816319,10.431442
2.442,8.817358,10.434929
2.443,8.818339,10.438560
2.444,8.819284,10.442280
2.445,8.820230,10.446000
2.446,8.821175,10.449719
2.447,8.822078,10.453531
2.448,8.822955,10.457400
2.449,8.823833,10.461270
2.450,8.824711,10.465139
2.451,8.825503,10.469131
2.452,8.826243,10.473199
2.453,8.826983,10.477267
2.454,8.827724,10.481336
2.455,8.828464,10.485449
2.456,8.829202,10.489589
2.457,8.829941,10.493730
2.458,8.830680,10.497869
2.459,8.831421,10.502000
2.460,8.832164,10.506124
2.461,8.832907,10.510247
2.462,8.833650,10.514371
2.463,8.834320,10.518466
2.464,8.834944,10.522544
2.465,8.835567,10.526621
2.466,8.836191,10.530699
2.467,8.836670,10.534756
2.468,8.837059,10.538799
2.469,8.837447,10.542843
2.470,8.837836,10.546886
2.471,8.837920,10.551033
2.472,8.837814,10.555244
2.473,8.837708,10.559456
2.474,8.837601,10.563667
2.475,8.837357,10.568075
2.476,8.837027,10.572607
2.477,8.836696,10.577138
2.478,8.836366,10.581669
2.479,8.835991,10.586252
2.480,8.835589,10.590869
2.481,8.835187,10.595486
2.482,8.834785,10.600102
2.483,8.834279,10.604604
2.484,8.833707,10.609033
2.485,8.833136,10.613461
2.486,8.832563,10.617890
2.487,8.832454,10.622209
2.488,8.832634,10.626456
2.489,8.832813,10.630704
2.490,8.832994,10.634952
2.491,8.833484,10.639136
2.492,8.834168,10.643283
2.493,8.834853,10.647429
2.494,8.835538,10.651575
2.495,8.837267,10.655606
2.496,8.839652,10.659567
2.497,8.842037,10.663527
2.498,8.844422,10.667486
2.499,8.847097,10.671507
2.500,8.849957,10.675567
2.501,8.852815,10.679626
2.502,8.855673,10.683685
2.503,8.859147,10.687604
2.504,8.863008,10.691435
2.505,8.866868,10.695266
2.506,8.870728,10.699097
2.507,8.876345,10.702994
2.508,8.883064,10.706935
2.509,8.889784,10.710875
2.510,8.896503,10.714815
2.511,8.903670,10.718672
2.512,8.911119,10.722477
2.513,8.918567,10.726281
2.514,8.926015,10.730085
2.515,8.933558,10.733646
2.516,8.941160,10.737055
2.517,8.948763,10.740462
2.518,8.956365,10.743871
2.519,8.963636,10.747054
2.520,8.970701,10.750095
2.521,8.977766,10.753138
2.522,8.984831,10.756180
2.523,8.991870,10.759033
2.524,8.998894,10.761769
2.525,9.005917,10.764504
2.526,9.012940,10.767241
2.527,9.019673,10.769719
2.528,9.026222,10.772038
2.529,9.032772,10.774355
2.530,9.039321,10.776673
2.531,9.045079,10.778541
2.532,9.050339,10.780126
2.533,9.055599,10.781711
2.534,9.060859,10.783296
2.535,9.064773,10.784266
2.536,9.067842,10.784851
2.537,9.070910,10.785436
2.538,9.073977,10.786020
2.539,9.076169,10.786027
2.540,9.077808,10.785669
2.541,9.079448,10.785312
2.542,9.081087,10.784954
2.543,9.081827,10.784036
2.544,9.082001,10.782765
2.545,9.082174,10.781494
2.546,9.082348,10.780224
2.547,9.081889,10.778462
2.548,9.081033,10.776393
2.549,9.080176,10.774323
2.550,9.079320,10.772254
2.551,9.077974,10.769670
2.552,9.076323,10.766764
2.553,9.074671,10.763858
2.554,9.073019,10.760951
2.555,9.070185,10.757799
2.556,9.066607,10.754492
2.557,9.063029,10.751185
2.558,9.059451,10.747878
2.559,9.055301,10.744094
2.560,9.050790,10.740010
2.561,9.046279,10.735926
2.562,9.041769,10.731841
2.563,9.036542,10.727503
2.564,9.030865,10.723004
2.565,9.025187,10.718506
2.566,9.019510,10.714008
2.567,9.012087,10.709027
2.568,9.003566,10.703744
2.569,8.995046,10.698461
2.570,8.986525,10.693177
2.571,8.977538,10.687622
2.572,8.968260,10.681896
2.573,8.958982,10.676170
2.574,8.949703,10.670444
2.575,8.940213,10.664566
2.576,8.930590,10.658592
2.577,8.920966,10.652618
2.578,8.911343,10.646645
2.579,8.901804,10.640572
2.580,8.892318,10.634436
2.581,8.882832,10.628300
2.582,8.873345,10.622164
2.583,8.863887,10.615954
2.584,8.854445,10.609699
2.585,8.845003,10.603443
2.586,8.835562,10.597187
2.587,8.826324,10.590981
2.588,8.817218,10.584805
2.589,8.808110,10.578630
2.590,8.799003,10.572455
2.591,8.790884,10.566473
2.592,8.783385,10.560612
2.593,8.775887,10.554749
2.594,8.768390,10.548888
2.595,8.762416,10.543261
2.596,8.757401,10.537780
2.597,8.752387,10.532300
2.598,8.747373,10.526819
2.599,8.743246,10.521560
2.600,8.739677,10.516439
2.601,8.736109,10.511319
2.602,8.732540,10.506199
2.603,8.729955,10.501458
2.604,8.727988,10.496957
2.605,8.726021,10.492455
2.606,8.724053,10.487954
2.607,8.722258,10.483627
2.608,8.720569,10.479410
2.609,8.718881,10.475194
2.610,8.717192,10.470977
2.611,8.715698,10.467108
2.612,8.714326,10.463458
2.613,8.712955,10.459808
2.614,8.711582,10.456159
2.615,8.710334,10.452618
2.616,8.709164,10.449145
2.617,8.707994,10.445673
2.618,8.706823,10.442201
2.619,8.705793,10.438811
2.620,8.704852,10.435474
2.621,8.703911,10.432137
2.622,8.702970,10.428800
2.623,8.702095,10.425596
2.624,8.701262,10.422478
2.625,8.700431,10.419359
2.626,8.699598,10.416241
2.627,8.698862,10.413293
2.628,8.698187,10.410452
2.629,8.697512,10.407612
2.630,8.696836,10.404771
2.631,8.696183,10.401964
2.632,8.695542,10.399179
2.633,8.694902,10.396393
2.634,8.694262,10.393607
2.635,8.693686,10.390862
2.636,8.693152,10.388141
2.637,8.692618,10.385421
2.638,8.692083,10.382700
2.639,8.691731,10.379927
2.640,8.691495,10.377121
2.641,8.691257,10.374314
2.642,8.691021,10.371509
2.643,8.690814,10.368641
2.644,8.690626,10.365734
2.645,8.690437,10.362827
2.646,8.690249,10.359921
2.647,8.690203,10.356892
2.648,8.690246,10.353786
2.649,8.690288,10.350680
2.650,8.690331,10.347575
2.651,8.690346,10.344368
2.652,8.690345,10.341098
2.653,8.690344,10.337827
2.654,8.690342,10.334557
2.655,8.690283,10.331199
2.656,8.690187,10.327787
2.657,8.690089,10.324375
2.658,8.689993,10.320964
2.659,8.689825,10.317579
2.660,8.689611,10.314212
