"Time","25 toey (cm)","17 Hipy (cm)"
4.018,8.698588,10.936854
4.019,8.698386,10.937711
4.020,8.698183,10.938566
4.021,8.697980,10.939422
4.022,8.697743,10.940181
4.023,8.697488,10.940883
4.024,8.697231,10.941585
4.025,8.696976,10.942286
4.026,8.696712,10.942842
4.027,8.696442,10.943312
4.028,8.696173,10.943781
4.029,8.695904,10.944251
4.030,8.695625,10.944676
4.031,8.695340,10.945077
4.032,8.695056,10.945477
4.033,8.694772,10.945876
4.034,8.694377,10.946229
4.035,8.693917,10.946554
4.036,8.693458,10.946878
4.037,8.692997,10.947204
4.038,8.692473,10.947480
4.039,8.691913,10.947727
4.040,8.691351,10.947975
4.041,8.690790,10.948222
4.042,8.690071,10.948367
4.043,8.689259,10.948452
4.044,8.688447,10.948536
4.045,8.687634,10.948620
4.046,8.686779,10.948650
4.047,8.685898,10.948647
4.048,8.685017,10.948646
4.049,8.684136,10.948644
4.050,8.683341,10.948602
4.051,8.682597,10.948537
4.052,8.681853,10.948472
4.053,8.681109,10.948407
4.054,8.680387,10.948360
4.055,8.679675,10.948325
4.056,8.678964,10.948289
4.057,8.678252,10.948253
4.058,8.677524,10.948198
4.059,8.676786,10.948133
4.060,8.676048,10.948067
4.061,8.675311,10.948001
4.062,8.674514,10.947985
4.063,8.673681,10.947999
4.064,8.672849,10.948013
4.065,8.672017,10.948028
4.066,8.671175,10.948117
4.067,8.670328,10.948254
4.068,8.669480,10.948389
4.069,8.668633,10.948525
4.070,8.667784,10.948671
4.071,8.666932,10.948823
4.072,8.666081,10.948976
4.073,8.665231,10.949127
4.074,8.664448,10.949283
4.075,8.663706,10.949440
4.076,8.662963,10.949598
4.077,8.662221,10.949756
4.078,8.661501,10.949910
4.079,8.660796,10.950061
4.080,8.660090,10.950212
4.081,8.659385,10.950363
4.082,8.658770,10.950531
4.083,8.658208,10.950707
4.084,8.657646,10.950885
4.085,8.657084,10.951062
4.086,8.656549,10.951294
4.087,8.656029,10.951559
4.088,8.655508,10.951824
4.089,8.654988,10.952089
4.090,8.654457,10.952437
4.091,8.653920,10.952834
4.092,8.653383,10.953232
4.093,8.652846,10.953629
4.094,8.652308,10.954175
4.095,8.651767,10.954811
4.096,8.651226,10.955446
4.097,8.650685,10.956081
4.098,8.650133,10.956801
4.099,8.649575,10.957571
4.100,8.649017,10.958341
4.101,8.648459,10.959110
4.102,8.648031,10.960018
4.103,8.647680,10.961008
4.104,8.647330,10.961999
4.105,8.646979,10.962989
4.106,8.646725,10.964174
4.107,8.646528,10.965476
4.108,8.646332,10.966778
4.109,8.646135,10.968080
4.110,8.646010,10.969588
4.111,8.645928,10.971218
4.112,8.645847,10.972849
4.113,8.645765,10.974479
4.114,8.645728,10.976313
4.115,8.645717,10.978268
4.116,8.645705,10.980223
4.117,8.645694,10.982178
4.118,8.645701,10.984357
4.119,8.645720,10.986670
4.120,8.645737,10.988981
4.121,8.645755,10.991293
4.122,8.646052,10.993781
4.123,8.646515,10.996372
4.124,8.646977,10.998964
4.125,8.647440,11.001556
4.126,8.648043,11.004295
4.127,8.648730,11.007120
4.128,8.649417,11.009946
4.129,8.650105,11.012772
4.130,8.651358,11.015679
4.131,8.652946,11.018635
4.132,8.654535,11.021591
4.133,8.656123,11.024548
4.134,8.657802,11.027577
4.135,8.659533,11.030651
4.136,8.661263,11.033726
4.137,8.662994,11.036799
4.138,8.664695,11.039910
4.139,8.666377,11.043043
4.140,8.668059,11.046175
4.141,8.669742,11.049308
4.142,8.671125,11.052435
4.143,8.672332,11.055558
4.144,8.673538,11.058681
4.145,8.674745,11.061806
4.146,8.676126,11.064903
4.147,8.677610,11.067986
4.148,8.679094,11.071068
4.149,8.680578,11.074151
4.150,8.682352,11.077241
4.151,8.684298,11.080335
4.152,8.686243,11.083429
4.153,8.688189,11.086523
4.154,8.691601,11.089599
4.155,8.695881,11.092664
4.156,8.700162,11.095729
4.157,8.704442,11.098794
4.158,8.709062,11.101868
4.159,8.713881,11.104945
4.160,8.718702,11.108023
4.161,8.723522,11.111100
4.162,8.728493,11.114177
4.163,8.733552,11.117251
4.164,8.738612,11.120326
4.165,8.743671,11.123402
4.166,8.749687,11.126331
4.167,8.756269,11.129175
4.168,8.762851,11.132019
4.169,8.769433,11.134864
4.170,8.776409,11.137613
4.171,8.783619,11.140307
4.172,8.790829,11.143001
4.173,8.798039,11.145695
4.174,8.805388,11.148283
4.175,8.812820,11.150808
4.176,8.820252,11.153335
4.177,8.827684,11.155860
4.178,8.835317,11.158240
4.179,8.843067,11.160535
4.180,8.850818,11.162828
4.181,8.858569,11.165123
4.182,8.866549,11.167239
4.183,8.874663,11.169249
4.184,8.882779,11.171259
4.185,8.890894,11.173268
4.186,8.898866,11.175067
4.187,8.906752,11.176740
4.188,8.914638,11.178412
4.189,8.922523,11.180085
4.190,8.929200,11.181639
4.191,8.935162,11.183124
4.192,8.941123,11.184608
4.193,8.947084,11.186091
4.194,8.949466,11.187419
4.195,8.949727,11.188653
4.196,8.949987,11.189887
4.197,8.950249,11.191121
4.198,8.950541,11.192107
4.199,8.950850,11.192946
4.200,8.951160,11.193786
4.201,8.951470,11.194625
4.202,8.952130,11.195239
4.203,8.952998,11.195721
4.204,8.953865,11.196202
4.205,8.954733,11.196684
4.206,8.955306,11.196942
4.207,8.955705,11.197067
4.208,8.956103,11.197193
4.209,8.956502,11.197318
4.210,8.956247,11.197038
4.211,8.955607,11.196517
4.212,8.954967,11.195996
4.213,8.954327,11.195476
4.214,8.952184,11.194475
4.215,8.949152,11.193191
4.216,8.946119,11.191907
4.217,8.943088,11.190622
4.218,8.939742,11.189038
4.219,8.936211,11.187277
4.220,8.932679,11.185514
4.221,8.929148,11.183753
4.222,8.925436,11.181713
4.223,8.921619,11.179507
4.224,8.917802,11.177302
4.225,8.913984,11.175097
4.226,8.909316,11.172715
4.227,8.904142,11.170230
4.228,8.898970,11.167745
4.229,8.893797,11.165259
4.230,8.888389,11.162539
4.231,8.882841,11.159679
4.232,8.877295,11.156820
4.233,8.871747,11.153961
4.234,8.866010,11.150809
4.235,8.860159,11.147483
4.236,8.854309,11.144156
4.237,8.848459,11.140830
4.238,8.842327,11.137244
4.239,8.836028,11.133505
4.240,8.829730,11.129765
4.241,8.823431,11.126025
4.242,8.816655,11.121996
4.243,8.809596,11.117797
4.244,8.802537,11.113597
4.245,8.795478,11.109397
4.246,8.788174,11.105054
4.247,8.780725,11.100627
4.248,8.773277,11.096199
4.249,8.765828,11.091771
4.250,8.759080,11.087272
4.251,8.752747,11.082728
4.252,8.746413,11.078186
4.253,8.740080,11.073644
4.254,8.737373,11.069086
4.255,8.736815,11.064519
4.256,8.736259,11.059952
4.257,8.735701,11.055385
4.258,8.735279,11.051016
4.259,8.734937,11.046763
4.260,8.734594,11.042511
4.261,8.734252,11.038260
4.262,8.733805,11.034244
4.263,8.733294,11.030368
4.264,8.732782,11.026492
4.265,8.732271,11.022616
4.266,8.731871,11.018986
4.267,8.731535,11.015500
4.268,8.731199,11.012014
4.269,8.730864,11.008530
4.270,8.730816,11.005392
4.271,8.730939,11.002460
4.272,8.731063,10.999530
4.273,8.731186,10.996598
4.274,8.731259,10.994130
4.275,8.731304,10.991937
4.276,8.731348,10.989743
4.277,8.731393,10.987550
4.278,8.731391,10.985613
4.279,8.731363,10.983829
4.280,8.731335,10.982045
4.281,8.731307,10.980261
4.282,8.731236,10.978766
4.283,8.731139,10.977444
4.284,8.731043,10.976120
4.285,8.730947,10.974797
4.286,8.730593,10.973700
4.287,8.730088,10.972735
4.288,8.729583,10.971771
4.289,8.729077,10.970807
4.290,8.728321,10.970054
4.291,8.727416,10.969424
4.292,8.726510,10.968796
4.293,8.725605,10.968166
4.294,8.724656,10.967697
4.295,8.723680,10.967323
4.296,8.722706,10.966949
4.297,8.721730,10.966574
4.298,8.720763,10.966356
4.299,8.719801,10.966230
4.300,8.718838,10.966105
4.301,8.717875,10.965981
4.302,8.716870,10.966071
4.303,8.715841,10.966290
4.304,8.714812,10.966508
4.305,8.713783,10.966726
4.306,8.712954,10.966980
4.307,8.712240,10.967254
4.308,8.711528,10.967528
4.309,8.710814,10.967803
4.310,8.710101,10.968040
4.311,8.709389,10.968256
4.312,8.708675,10.968472
4.313,8.707962,10.968688
4.314,8.707191,10.968902
4.315,8.706387,10.969114
4.316,8.705583,10.969326
4.317,8.704778,10.969539
4.318,8.703855,10.969687
4.319,8.702863,10.969795
4.320,8.701870,10.969904
4.321,8.700877,10.970013
4.322,8.699926,10.970072
4.323,8.698999,10.970101
4.324,8.698072,10.970130
4.325,8.697145,10.970160
4.326,8.696228,10.970089
4.327,8.695316,10.969959
4.328,8.694405,10.969830
4.329,8.693493,10.969700
4.330,8.692664,10.969493
4.331,8.691885,10.969241
4.332,8.691107,10.968989
4.333,8.690328,10.968738
4.334,8.689693,10.968308
4.335,8.689144,10.967773
4.336,8.688596,10.967238
4.337,8.688046,10.966703
4.338,8.687645,10.966049
4.339,8.687331,10.965323
4.340,8.687016,10.964599
4.341,8.686703,10.963874
4.342,8.686414,10.962920
4.343,8.686140,10.961831
4.344,8.685866,10.960742
4.345,8.685593,10.959653
4.346,8.685415,10.958344
4.347,8.685294,10.956905
4.348,8.685174,10.955467
4.349,8.685054,10.954028
4.350,8.685026,10.952432
4.351,8.685054,10.950741
4.352,8.685081,10.949051
4.353,8.685108,10.947360
4.354,8.685211,10.945541
4.355,8.685359,10.943646
4.356,8.685507,10.941751
4.357,8.685655,10.939857
4.358,8.685853,10.937844
4.359,8.686081,10.935763
4.360,8.686310,10.933681
4.361,8.686538,10.931601
4.362,8.686833,10.929442
4.363,8.687169,10.927238
4.364,8.687504,10.925035
4.365,8.687840,10.922831
4.366,8.688224,10.920692
4.367,8.688637,10.918593
4.368,8.689049,10.916494
4.369,8.689462,10.914396
4.370,8.689848,10.912390
4.371,8.690220,10.910439
4.372,8.690591,10.908486
4.373,8.690962,10.906535
4.374,8.691250,10.904645
4.375,8.691489,10.902792
4.376,8.691728,10.900938
4.377,8.691967,10.899084
4.378,8.692138,10.897276
4.379,8.692268,10.895494
4.380,8.692399,10.893713
4.381,8.692530,10.891932
4.382,8.692575,10.890172
4.383,8.692572,10.888426
4.384,8.692568,10.886679
4.385,8.692564,10.884933
4.386,8.692539,10.883248
4.387,8.692504,10.881600
4.388,8.692468,10.879952
4.389,8.692432,10.878305
4.390,8.692380,10.876713
4.391,8.692317,10.875153
4.392,8.692254,10.873592
4.393,8.692191,10.872032
4.394,8.692088,10.870604
4.395,8.691962,10.869252
4.396,8.691836,10.867900
4.397,8.691710,10.866549
4.398,8.691500,10.865286
4.399,8.691239,10.864075
4.400,8.690979,10.862864
4.401,8.690719,10.861653
4.402,8.690422,10.860534
4.403,8.690104,10.859468
4.404,8.689788,10.858402
4.405,8.689470,10.857336
4.406,8.689127,10.856277
4.407,8.688769,10.855221
4.408,8.688412,10.854165
4.409,8.688054,10.853110
4.410,8.687646,10.852101
4.411,8.687208,10.851121
4.412,8.686770,10.850141
4.413,8.686333,10.849160
4.414,8.685871,10.848248
4.415,8.685396,10.847377
4.416,8.684921,10.846506
4.417,8.684445,10.845634
4.418,8.684103,10.844840
4.419,8.683839,10.844091
4.420,8.683574,10.843344
4.421,8.683310,10.842595
4.422,8.683141,10.841924
4.423,8.683028,10.841298
4.424,8.682917,10.840672
4.425,8.682804,10.840046
4.426,8.682690,10.839406
4.427,8.682573,10.838758
4.428,8.682457,10.838108
4.429,8.682341,10.837460
4.430,8.682250,10.836789
4.431,8.682175,10.836105
4.432,8.682098,10.835422
4.433,8.682023,10.834738
4.434,8.681914,10.834039
4.435,8.681787,10.833331
4.436,8.681659,10.832624
4.437,8.681531,10.831917
4.438,8.681384,10.831222
4.439,8.681226,10.830533
4.440,8.681067,10.829844
4.441,8.680909,10.829156
4.442,8.680759,10.828481
4.443,8.680616,10.827812
4.444,8.680472,10.827144
4.445,8.680329,10.826476
4.446,8.680292,10.825845
4.447,8.680317,10.825235
4.448,8.680343,10.824626
4.449,8.680367,10.824017
4.450,8.680430,10.823491
4.451,8.680516,10.823016
4.452,8.680601,10.822541
4.453,8.680687,10.822066
4.454,8.680726,10.821687
4.455,8.680739,10.821362
4.456,8.680752,10.821038
4.457,8.680765,10.820714
4.458,8.680667,10.820547
4.459,8.680504,10.820474
4.460,8.680340,10.820399
4.461,8.680177,10.820326
4.462,8.680025,10.820457
4.463,8.679881,10.820711
4.464,8.679737,10.820964
4.465,8.679592,10.821218
4.466,8.679482,10.821766
4.467,8.679393,10.822489
4.468,8.679303,10.823212
4.469,8.679214,10.823935
4.470,8.679209,10.824810
4.471,8.679255,10.825777
4.472,8.679301,10.826743
4.473,8.679348,10.827710
4.474,8.679399,10.828900
4.475,8.679453,10.830223
4.476,8.679507,10.831545
4.477,8.679562,10.832868
4.478,8.679496,10.834403
4.479,8.679358,10.836063
4.480,8.679221,10.837725
4.481,8.679084,10.839385
4.482,8.678866,10.841166
4.483,8.678601,10.843017
4.484,8.678336,10.844868
4.485,8.678071,10.846719
4.486,8.677873,10.848797
4.487,8.677715,10.851010
4.488,8.677558,10.853224
4.489,8.677401,10.855437
4.490,8.677287,10.857912
4.491,8.677198,10.860543
4.492,8.677110,10.863174
4.493,8.677021,10.865806
4.494,8.677063,10.868719
4.495,8.677184,10.871799
4.496,8.677304,10.874881
4.497,8.677424,10.877961
4.498,8.677648,10.881338
4.499,8.677931,10.884892
4.500,8.678214,10.888444
4.501,8.678497,10.891996
4.502,8.678910,10.895798
4.503,8.679399,10.899747
4.504,8.679889,10.903695
4.505,8.680378,10.907644
4.506,8.680876,10.911837
4.507,8.681378,10.916175
4.508,8.681880,10.920512
4.509,8.682383,10.924850
4.510,8.683034,10.929413
4.511,8.683773,10.934108
4.512,8.684512,10.938803
4.513,8.685252,10.943499
4.514,8.686170,10.948406
4.515,8.687194,10.953440
4.516,8.688218,10.958473
4.517,8.689242,10.963507
4.518,8.690804,10.968612
4.519,8.692684,10.973760
4.520,8.694565,10.978907
4.521,8.696445,10.984055
4.522,8.699072,10.989152
4.523,8.702139,10.994219
4.524,8.705206,10.999286
4.525,8.708274,11.004353
4.526,8.711698,11.009266
4.527,8.715333,11.014090
4.528,8.718967,11.018913
4.529,8.722603,11.023737
4.530,8.726458,11.028446
4.531,8.730441,11.033087
4.532,8.734426,11.037728
4.533,8.738410,11.042369
4.534,8.743589,11.046801
4.535,8.749478,11.051108
4.536,8.755366,11.055416
4.537,8.761254,11.059725
4.538,8.767515,11.063861
4.539,8.773995,11.067896
4.540,8.780477,11.071931
4.541,8.786957,11.075966
4.542,8.794027,11.079904
4.543,8.801448,11.083784
4.544,8.808868,11.087664
4.545,8.816289,11.091544
4.546,8.824086,11.095174
4.547,8.832107,11.098657
4.548,8.840127,11.102139
4.549,8.848147,11.105621
4.550,8.856673,11.108857
4.551,8.865497,11.111948
4.552,8.874321,11.115039
4.553,8.883145,11.118130
4.554,8.891950,11.120891
4.555,8.900742,11.123454
4.556,8.909534,11.126019
4.557,8.918326,11.128583
4.558,8.927326,11.130791
4.559,8.936449,11.132787
4.560,8.945572,11.134783
4.561,8.954695,11.136779
4.562,8.963778,11.138437
4.563,8.972836,11.139895
4.564,8.981894,11.141354
4.565,8.990953,11.142812
4.566,8.999679,11.143888
4.567,9.008206,11.144736
4.568,9.016734,11.145586
4.569,9.025262,11.146435
4.570,9.033014,11.146801
4.571,9.040308,11.146882
4.572,9.047602,11.146963
4.573,9.054895,11.147044
4.574,9.061167,11.146625
4.575,9.066833,11.145906
4.576,9.072499,11.145189
4.577,9.078165,11.144472
4.578,9.079593,11.143221
4.579,9.078510,11.141654
4.580,9.077428,11.140087
4.581,9.076345,11.138520
4.582,9.074927,11.136329
4.583,9.073310,11.133768
4.584,9.071693,11.131207
4.585,9.070076,11.128645
4.586,9.068139,11.125482
4.587,9.066014,11.121962
4.588,9.063889,11.118443
4.589,9.061763,11.114923
4.590,9.059068,11.110826
4.591,9.056036,11.106389
4.592,9.053003,11.101952
4.593,9.049972,11.097514
4.594,9.045743,11.092611
4.595,9.040805,11.087433
4.596,9.035868,11.082255
4.597,9.030931,11.077077
4.598,9.025600,11.071623
4.599,9.020039,11.066007
4.600,9.014476,11.060390
4.601,9.008914,11.054773
4.602,9.002749,11.049126
4.603,8.996229,11.043460
4.604,8.989709,11.037793
4.605,8.983189,11.032127
4.606,8.976135,11.026450
4.607,8.968765,11.020766
4.608,8.961395,11.015081
4.609,8.954025,11.009398
4.610,8.946054,11.003722
4.611,8.937728,10.998051
4.612,8.929400,10.992380
4.613,8.921074,10.986709
4.614,8.912678,10.981099
4.615,8.904242,10.975526
4.616,8.895804,10.969952
4.617,8.887368,10.964378
4.618,8.878713,10.958885
4.619,8.869928,10.953439
4.620,8.861144,10.947993
4.621,8.852360,10.942547
4.622,8.843491,10.937262
4.623,8.834571,10.932072
4.624,8.825650,10.926881
4.625,8.816730,10.921691
4.626,8.808078,10.916680
4.627,8.799584,10.911777
4.628,8.791091,10.906875
4.629,8.782598,10.901972
4.630,8.774729,10.897345
4.631,8.767230,10.892880
4.632,8.759732,10.888416
4.633,8.752234,10.883952
4.634,8.745604,10.879837
4.635,8.739489,10.875928
4.636,8.733374,10.872019
4.637,8.727258,10.868110
4.638,8.724893,10.864602
4.639,8.724749,10.861333
4.640,8.724605,10.858064
4.641,8.724460,10.854795
4.642,8.723944,10.852096
4.643,8.723207,10.849734
4.644,8.722471,10.847374
4.645,8.721735,10.845013
4.646,8.721042,10.843279
4.647,8.720372,10.841917
4.648,8.719704,10.840555
4.649,8.719035,10.839192
4.650,8.718765,10.838494
4.651,8.718733,10.838188
4.652,8.718699,10.837882
4.653,8.718667,10.837576
4.654,8.718518,10.837831
4.655,8.718302,10.838416
4.656,8.718085,10.839003
4.657,8.717869,10.839588
4.658,8.717535,10.840499
4.659,8.717132,10.841602
4.660,8.716728,10.842705
4.661,8.716325,10.843808
4.662,8.715916,10.844965
4.663,8.715503,10.846153
4.664,8.715089,10.847342
4.665,8.714676,10.848531
4.666,8.714408,10.849798
4.667,8.714225,10.851110
4.668,8.714043,10.852424
4.669,8.713860,10.853737
4.670,8.713857,10.855090
4.671,8.713960,10.856466
4.672,8.714063,10.857843
4.673,8.714167,10.859221
4.674,8.714355,10.860642
4.675,8.714594,10.862090
4.676,8.714832,10.863539
4.677,8.715072,10.864986
4.678,8.715284,10.866424
4.679,8.715482,10.867855
4.680,8.715679,10.869286
4.681,8.715877,10.870717
4.682,8.716055,10.872101
4.683,8.716221,10.873456
4.684,8.716388,10.874811
4.685,8.716555,10.876166
4.686,8.716684,10.877507
4.687,8.716792,10.878839
4.688,8.716900,10.880170
4.689,8.717008,10.881501
4.690,8.717105,10.882781
4.691,8.717197,10.884030
4.692,8.717289,10.885280
4.693,8.717381,10.886529
4.694,8.717457,10.887643
4.695,8.717524,10.888678
4.696,8.717590,10.889711
4.697,8.717657,10.890746
4.698,8.717789,10.891739
4.699,8.717959,10.892707
4.700,8.718130,10.893676
4.701,8.718301,10.894644
4.702,8.718451,10.895596
4.703,8.718587,10.896536
4.704,8.718723,10.897477
4.705,8.718861,10.898417
4.706,8.718942,10.899308
4.707,8.718991,10.900169
4.708,8.719040,10.901031
4.709,8.719090,10.901892
4.710,8.718937,10.902680
4.711,8.718665,10.903427
4.712,8.718393,10.904173
4.713,8.718122,10.904919
4.714,8.717939,10.905637
4.715,8.717811,10.906338
4.716,8.717682,10.907039
4.717,8.717553,10.907740
4.718,8.717553,10.908436
4.719,8.717629,10.909131
4.720,8.717706,10.909825
4.721,8.717781,10.910520
4.722,8.717865,10.911212
4.723,8.717952,10.911901
4.724,8.718040,10.912592
4.725,8.718127,10.913282
4.726,8.718165,10.914001
4.727,8.718175,10.914735
4.728,8.718184,10.915470
4.729,8.718193,10.916204
4.730,8.718081,10.916956
4.731,8.717898,10.917716
4.732,8.717715,10.918476
4.733,8.717532,10.919236
4.734,8.717235,10.920019
4.735,8.716870,10.920815
4.736,8.716506,10.921612
4.737,8.716142,10.922408
4.738,8.715773,10.923252
4.739,8.715401,10.924123
4.740,8.715030,10.924994
4.741,8.714658,10.925865
4.742,8.714334,10.926782
4.743,8.714038,10.927725
4.744,8.713742,10.928669
4.745,8.713446,10.929612
4.746,8.713147,10.930552
4.747,8.712846,10.931489
4.748,8.712545,10.932426
4.749,8.712244,10.933363
4.750,8.711890,10.934359
4.751,8.711505,10.935388
4.752,8.711120,10.936417
4.753,8.710734,10.937447
4.754,8.710414,10.938543
4.755,8.710133,10.939681
4.756,8.709850,10.940819
4.757,8.709569,10.941956
4.758,8.709273,10.943074
4.759,8.708969,10.944180
4.760,8.708666,10.945287
4.761,8.708362,10.946393
4.762,8.707968,10.947505
4.763,8.707520,10.948619
4.764,8.707072,10.949733
4.765,8.706625,10.950847
4.766,8.706151,10.951967
4.767,8.705663,10.953093
4.768,8.705173,10.954219
4.769,8.704685,10.955344
4.770,8.704267,10.956472
4.771,8.703890,10.957603
4.772,8.703513,10.958734
4.773,8.703136,10.959864
4.774,8.702777,10.961012
4.775,8.702428,10.962170
4.776,8.702078,10.963327
4.777,8.701729,10.964485
4.778,8.701365,10.965624
4.779,8.700992,10.966750
4.780,8.700618,10.967877
4.781,8.700245,10.969004
4.782,8.699860,10.970095
4.783,8.699469,10.971164
4.784,8.699078,10.972233
4.785,8.698687,10.973302
4.786,8.698243,10.974319
4.787,8.697770,10.975303
4.788,8.697296,10.976288
4.789,8.696823,10.977273
4.790,8.696307,10.978193
4.791,8.695767,10.979076
4.792,8.695227,10.979959
4.793,8.694687,10.980843
4.794,8.694201,10.981653
4.795,8.693746,10.982422
4.796,8.693291,10.983191
4.797,8.692836,10.983959
4.798,8.692339,10.984688
4.799,8.691817,10.985393
4.800,8.691296,10.986098
4.801,8.690774,10.986803
4.802,8.690216,10.987453
4.803,8.689636,10.988069
4.804,8.689056,10.988685
4.805,8.688476,10.989301
4.806,8.688002,10.989911
4.807,8.687590,10.990519
4.808,8.687178,10.991127
4.809,8.686767,10.991735
4.810,8.686476,10.992275
4.811,8.686257,10.992776
4.812,8.686039,10.993277
4.813,8.685820,10.993778
4.814,8.685410,10.994201
4.815,8.684889,10.994578
4.816,8.684366,10.994955
4.817,8.683845,10.995333
4.818,8.683165,10.995677
4.819,8.682392,10.996002
4.820,8.681620,10.996327
4.821,8.680847,10.996653
4.822,8.680138,10.996914
4.823,8.679465,10.997136
4.824,8.678793,10.997359
4.825,8.678121,10.997581
4.826,8.677466,10.997812
4.827,8.676823,10.998048
4.828,8.676178,10.998282
4.829,8.675534,10.998518
4.830,8.674911,10.998742
4.831,8.674300,10.998959
4.832,8.673690,10.999175
4.833,8.673079,10.999392
4.834,8.672462,10.999612
4.835,8.671842,10.999835
4.836,8.671221,11.000058
4.837,8.670600,11.000281
4.838,8.669986,11.000535
4.839,8.669375,11.000807
4.840,8.668766,11.001079
4.841,8.668156,11.001350
4.842,8.667568,11.001668
4.843,8.666995,11.002011
4.844,8.666421,11.002356
4.845,8.665848,11.002700
4.846,8.665318,11.003109
4.847,8.664812,11.003558
4.848,8.664308,11.004006
4.849,8.663803,11.004455
4.850,8.663360,11.005011
4.851,8.662952,11.005630
4.852,8.662546,11.006250
4.853,8.662139,11.006869
4.854,8.661733,11.007564
4.855,8.661327,11.008301
4.856,8.660921,11.009039
4.857,8.660516,11.009776
4.858,8.660149,11.010603
4.859,8.659805,11.011482
4.860,8.659461,11.012362
4.861,8.659117,11.013241
4.862,8.658700,11.014278
4.863,8.658239,11.015409
4.864,8.657779,11.016540
4.865,8.657318,11.017671
4.866,8.656700,11.018896
4.867,8.655991,11.020178
4.868,8.655280,11.021461
4.869,8.654570,11.022742
4.870,8.653728,11.024243
4.871,8.652806,11.025873
4.872,8.651885,11.027504
4.873,8.650964,11.029135
4.874,8.650172,11.030899
4.875,8.649456,11.032743
4.876,8.648741,11.034585
4.877,8.648025,11.036428
4.878,8.647523,11.038406
4.879,8.647148,11.040464
4.880,8.646773,11.042522
4.881,8.646399,11.044580
4.882,8.646156,11.046773
4.883,8.645992,11.049047
4.884,8.645828,11.051320
4.885,8.645664,11.053594
4.886,8.645533,11.055971
4.887,8.645419,11.058410
4.888,8.645307,11.060848
4.889,8.645194,11.063288
4.890,8.645033,11.065817
4.891,8.644842,11.068400
4.892,8.644651,11.070984
4.893,8.644461,11.073566
4.894,8.644329,11.076175
4.895,8.644233,11.078798
4.896,8.644136,11.081421
4.897,8.644040,11.084044
4.898,8.644045,11.086645
4.899,8.644111,11.089233
4.900,8.644176,11.091822
4.901,8.644241,11.094409
4.902,8.644441,11.097044
4.903,8.644719,11.099705
4.904,8.644997,11.102366
4.905,8.645275,11.105028
4.906,8.645651,11.107737
4.907,8.646085,11.110473
4.908,8.646519,11.113209
4.909,8.646953,11.115945
4.910,8.647537,11.118712
4.911,8.648212,11.121498
4.912,8.648888,11.124284
4.913,8.649563,11.127069
4.914,8.650434,11.129957
4.915,8.651421,11.132906
4.916,8.652409,11.135854
4.917,8.653396,11.138803
4.918,8.654478,11.141774
4.919,8.655617,11.144759
4.920,8.656755,11.147745
4.921,8.657895,11.150730
4.922,8.659398,11.153649
4.923,8.661118,11.156528
4.924,8.662837,11.159407
4.925,8.664557,11.162285
4.926,8.666453,11.165137
4.927,8.668454,11.167974
4.928,8.670455,11.170812
4.929,8.672456,11.173649
4.930,8.674629,11.176277
4.931,8.676904,11.178782
4.932,8.679178,11.181287
4.933,8.681453,11.183792
4.934,8.683834,11.186141
4.935,8.686278,11.188397
4.936,8.688723,11.190655
4.937,8.691167,11.192911
4.938,8.693479,11.194928
4.939,8.695710,11.196805
4.940,8.697942,11.198681
4.941,8.700173,11.200557
4.942,8.702314,11.202174
4.943,8.704404,11.203638
4.944,8.706492,11.205101
4.945,8.708581,11.206565
4.946,8.710242,11.207782
4.947,8.711650,11.208852
4.948,8.713057,11.209922
4.949,8.714464,11.210992
4.950,8.715926,11.211841
4.951,8.717422,11.212559
4.952,8.718916,11.213278
4.953,8.720411,11.213996
4.954,8.722067,11.214588
4.955,8.723817,11.215105
4.956,8.725567,11.215623
4.957,8.727317,11.216140
4.958,8.729206,11.216583
4.959,8.731177,11.216982
4.960,8.733150,11.217381
4.961,8.735121,11.217780
4.962,8.737732,11.218099
4.963,8.740722,11.218369
4.964,8.743711,11.218640
4.965,8.746701,11.218911
4.966,8.750260,11.219125
4.967,8.754156,11.219303
4.968,8.758052,11.219482
4.969,8.761948,11.219661
4.970,8.766512,11.219723
4.971,8.771471,11.219715
4.972,8.776430,11.219707
4.973,8.781389,11.219699
4.974,8.786606,11.219690
4.975,8.791975,11.219682
4.976,8.797344,11.219672
4.977,8.802713,11.219664
4.978,8.808389,11.219660
4.979,8.814247,11.219661
4.980,8.820105,11.219661
4.981,8.825962,11.219662
4.982,8.831616,11.219636
4.983,8.837150,11.219594
4.984,8.842683,11.219553
4.985,8.848217,11.219511
4.986,8.853633,11.219438
4.987,8.858980,11.219345
4.988,8.864327,11.219254
4.989,8.869675,11.219161
4.990,8.874901,11.219074
4.991,8.880055,11.218990
4.992,8.885210,11.218906
4.993,8.890364,11.218822
4.994,8.895400,11.218739
4.995,8.900365,11.218655
4.996,8.905330,11.218571
4.997,8.910295,11.218488
4.998,8.915253,11.218469
4.999,8.920207,11.218488
5.000,8.925160,11.218507
5.001,8.930115,11.218526
5.002,8.931441,11.218520
5.003,8.930620,11.218500
5.004,8.929799,11.218480
5.005,8.928977,11.218461
5.006,8.928565,11.218457
5.007,8.928395,11.218463
5.008,8.928226,11.218469
5.009,8.928055,11.218474
5.010,8.927905,11.218255
5.011,8.927768,11.217902
5.012,8.927629,11.217549
5.013,8.927492,11.217196
5.014,8.926588,11.216592
5.015,8.925230,11.215838
