"Time","60 Right DS","67 xCoM","37a CoMy (cm)","v4 R Mos","v3 R COP","35 FRy (cm)","30 HRy (cm)","59 Left DS","v7 xCoM","v6 L Mos","v5 L COP","28 HLy (cm)","33 FLy (cm)","37b CoMy (cm)","37 CoMy (cm)"
0.873,0,4.882682,5.106264,4.883113,0.000000,3.849418,3.770532,1,4.882682,17.013845,12.130731,6.856679,5.273746,5.106264,-4.207576
0.874,0,4.873726,5.099649,4.873854,0.000000,3.841706,3.771116,1,4.873726,17.004141,12.130285,6.856798,5.273518,5.099649,-4.251623
0.875,0,4.860301,5.088515,4.861630,0.000000,3.833389,3.770813,1,4.860301,16.991528,12.129896,6.857062,5.273023,5.088515,-4.294735
0.876,0,4.846876,5.077380,4.848631,0.000000,3.825073,3.770509,1,4.846876,16.978241,12.129609,6.857327,5.272528,5.077380,-4.337847
0.877,0,4.833450,5.066246,4.834181,0.000000,3.816756,3.770205,1,4.833450,16.963694,12.129514,6.857592,5.272034,5.066246,-4.380959
0.878,0,4.820512,5.055536,4.820200,0.000000,3.808436,3.769746,1,4.820512,16.949692,12.129492,6.858057,5.271401,5.055536,-4.422895
0.879,0,4.808917,5.045997,4.807099,0.000000,3.800107,3.768858,1,4.808917,16.936705,12.129606,6.859078,5.270391,5.045997,-4.461584
0.880,0,4.797322,5.036458,4.794966,0.000000,3.791777,3.767969,1,4.797322,16.924620,12.129655,6.860099,5.269381,5.036458,-4.500274
0.881,0,4.785727,5.026918,4.784647,0.000000,3.783448,3.767081,1,4.785727,16.914225,12.129577,6.861120,5.268370,5.026918,-4.538963
0.882,0,4.775451,5.018602,4.775405,0.000000,3.775037,3.766007,1,4.775451,16.904724,12.129318,6.862228,5.267096,5.018602,-4.575838
0.883,0,4.768818,5.013662,4.768182,0.000000,3.766401,3.764420,1,4.768818,16.896904,12.128720,6.863575,5.265092,5.013662,-4.607707
0.884,0,4.762184,5.008722,4.761340,0.000000,3.757764,3.762833,1,4.762184,16.889425,12.128084,6.864921,5.263089,5.008722,-4.639575
0.885,0,4.755550,5.003782,4.755210,0.000000,3.749128,3.761246,1,4.755550,16.882587,12.127377,6.866267,5.261086,5.003782,-4.671443
0.886,0,4.748455,4.998299,4.748661,0.000000,3.740587,3.759668,1,4.748455,16.875477,12.126817,6.867710,5.259163,4.998299,-4.701795
0.887,0,4.740083,4.991318,4.741324,0.000000,3.732313,3.758113,1,4.740083,16.867855,12.126532,6.869418,5.257463,4.991318,-4.727958
0.888,0,4.731712,4.984337,4.733322,0.000000,3.724038,3.756558,1,4.731712,16.859758,12.126435,6.871127,5.255763,4.984337,-4.754122
0.889,0,4.723341,4.977356,4.724074,0.000000,3.715763,3.755003,1,4.723341,16.850767,12.126692,6.872835,5.254063,4.977356,-4.780285
0.890,0,4.714764,4.970028,4.714347,0.000000,3.707521,3.753675,1,4.714764,16.841484,12.127137,6.874687,5.252502,4.970028,-4.803808
0.891,0,4.705618,4.961745,4.703724,0.000000,3.699368,3.752974,1,4.705618,16.831659,12.127934,6.876937,5.251329,4.961745,-4.820044
0.892,0,4.696472,4.953462,4.694048,0.000000,3.691216,3.752272,1,4.696472,16.822960,12.128911,6.879187,5.250156,4.953462,-4.836280
0.893,0,4.687326,4.945179,4.686148,0.000000,3.683064,3.751571,1,4.687326,16.816372,12.130224,6.881436,5.248982,4.945179,-4.852517
0.894,0,4.680326,4.938892,4.680357,0.000000,3.675039,3.750833,1,4.680326,16.812048,12.131691,6.883834,5.247868,4.938892,-4.865932
0.895,0,4.679250,4.938115,4.678518,0.000000,3.667367,3.749992,1,4.679250,16.811964,12.133446,6.886639,5.246916,4.938115,-4.871562
0.896,0,4.678174,4.937338,4.677174,0.000000,3.659696,3.749152,1,4.678174,16.812437,12.135263,6.889444,5.245964,4.937338,-4.877191
0.897,0,4.677097,4.936561,4.676754,0.000000,3.652024,3.748312,1,4.677097,16.813955,12.137200,6.892250,5.245011,4.936561,-4.882821
0.898,0,4.674727,4.934303,4.674939,0.000000,3.644609,3.747420,1,4.674727,16.814064,12.139125,6.895069,5.244081,4.934303,-4.884942
0.899,0,4.668789,4.927964,4.670509,0.000000,3.637904,3.746389,1,4.668789,16.811533,12.141025,6.897925,5.243212,4.927964,-4.877379
0.900,0,4.662852,4.921624,4.665107,0.000000,3.631199,3.745358,1,4.662852,16.808086,12.142981,6.900782,5.242342,4.921624,-4.869818
0.901,0,4.656914,4.915285,4.657886,0.000000,3.624494,3.744327,1,4.656914,16.802927,12.145041,6.903638,5.241473,4.915285,-4.862256
0.902,0,4.650864,4.908636,4.650671,0.000000,3.617978,3.743191,1,4.650864,16.797920,12.147248,6.906476,5.240814,4.908636,-4.850988
0.903,0,4.644505,4.901134,4.643473,0.000000,3.611983,3.741768,1,4.644505,16.793201,12.149729,6.909261,5.240738,4.901134,-4.829494
0.904,0,4.638145,4.893633,4.636813,0.000000,3.605988,3.740344,1,4.638145,16.789169,12.152356,6.912046,5.240662,4.893633,-4.808000
0.905,0,4.631786,4.886132,4.631165,0.000000,3.599992,3.738921,1,4.631786,16.786423,12.155258,6.914831,5.240585,4.886132,-4.786505
0.906,0,4.626510,4.879542,4.626349,0.000000,3.594526,3.737417,1,4.626510,16.784618,12.158268,6.917591,5.240672,4.879542,-4.761792
0.907,0,4.624223,4.875470,4.623095,0.000000,3.590521,3.735692,1,4.624223,16.784576,12.161481,6.920281,5.241207,4.875470,-4.728199
0.908,0,4.621935,4.871397,4.620463,0.000000,3.586515,3.733967,1,4.621935,16.785166,12.164702,6.922972,5.241742,4.871397,-4.694606
0.909,0,4.619648,4.867325,4.618998,0.000000,3.582510,3.732242,1,4.619648,16.786938,12.167939,6.925662,5.242277,4.867325,-4.661013
0.910,0,4.617708,4.863456,4.617789,0.000000,3.578807,3.730159,1,4.617708,16.788881,12.171092,6.928365,5.242712,4.863456,-4.624709
0.911,0,4.616726,4.860148,4.617063,0.000000,3.575940,3.727088,1,4.616726,16.791149,12.174088,6.931104,5.242867,4.860148,-4.580925
0.912,0,4.615745,4.856840,4.616173,0.000000,3.573072,3.724018,1,4.615745,16.793190,12.177018,6.933843,5.243022,4.856840,-4.537142
0.913,0,4.614764,4.853532,4.614978,0.000000,3.570205,3.720947,1,4.614764,16.794804,12.179827,6.936581,5.243178,4.853532,-4.493358
0.914,0,4.613210,4.849560,4.613290,0.000000,3.567720,3.717890,1,4.613210,16.795900,12.182611,6.939353,5.243247,4.849560,-4.447853
0.915,0,4.610075,4.843755,4.610680,0.000000,3.566291,3.714870,1,4.610075,16.796028,12.185348,6.942214,5.243075,4.843755,-4.397597
0.916,0,4.606941,4.837950,4.607732,0.000000,3.564862,3.711851,1,4.606941,16.795788,12.188055,6.945075,5.242904,4.837950,-4.347342
0.917,0,4.603806,4.832145,4.604151,0.000000,3.563433,3.708832,1,4.603806,16.794855,12.190703,6.947936,5.242733,4.832145,-4.297086
0.918,0,4.600739,4.826399,4.600558,0.000000,3.562070,3.706028,1,4.600739,16.793880,12.193322,6.950850,5.242499,4.826399,-4.246669
0.919,0,4.597858,4.820815,4.596943,0.000000,3.560888,3.703817,1,4.597858,16.792828,12.195884,6.953914,5.242091,4.820815,-4.195807
0.920,0,4.594977,4.815231,4.593799,0.000000,3.559705,3.701606,1,4.594977,16.792307,12.198506,6.956978,5.241683,4.815231,-4.144946
0.921,0,4.592096,4.809648,4.591539,0.000000,3.558523,3.699395,1,4.592096,16.792782,12.201241,6.960042,5.241276,4.809648,-4.094084
0.922,0,4.589951,4.804906,4.590040,0.000000,3.557526,3.697687,1,4.589951,16.794132,12.204092,6.963114,5.240923,4.804906,-4.045220
0.923,0,4.589837,4.802488,4.589968,0.000000,3.557043,3.697367,1,4.589837,16.797127,12.207160,6.966211,5.240725,4.802488,-4.001870
0.924,0,4.589722,4.800070,4.589870,0.000000,3.556559,3.697047,1,4.589722,16.799988,12.210119,6.969308,5.240526,4.800070,-3.958520
0.925,0,4.589607,4.797651,4.589724,0.000000,3.556075,3.696727,1,4.589607,16.802599,12.212875,6.972405,5.240327,4.797651,-3.915169
0.926,0,4.588757,4.794574,4.588761,0.000000,3.555583,3.696645,1,4.588757,16.804062,12.215300,6.975197,5.240059,4.794574,-3.873252
0.927,0,4.585877,4.789677,4.586268,0.000000,3.555069,3.697219,1,4.585877,16.803371,12.217103,6.977143,5.239601,4.789677,-3.835291
0.928,0,4.582998,4.784781,4.583525,0.000000,3.554555,3.697793,1,4.582998,16.802229,12.218703,6.979089,5.239143,4.784781,-3.797330
0.929,0,4.580119,4.779884,4.580314,0.000000,3.554042,3.698367,1,4.580119,16.800238,12.219923,6.981035,5.238685,4.779884,-3.759369
0.930,0,4.577805,4.775633,4.577640,0.000000,3.553454,3.698903,1,4.577805,16.798784,12.221144,6.982708,5.238470,4.775633,-3.722922
0.931,0,4.577052,4.773165,4.575974,0.000000,3.552662,3.699335,1,4.577052,16.798342,12.222367,6.983625,5.238925,4.773165,-3.690653
0.932,0,4.576298,4.770697,4.574895,0.000000,3.551870,3.699766,1,4.576298,16.798582,12.223687,6.984543,5.239381,4.770697,-3.658384
0.933,0,4.575545,4.768229,4.574917,0.000000,3.551078,3.700197,1,4.575545,16.800102,12.225186,6.985460,5.239836,4.768229,-3.626115
0.934,0,4.574962,4.766006,4.575230,0.000000,3.550522,3.700566,1,4.574962,16.802015,12.226785,6.986381,5.240329,4.766006,-3.595233
0.935,0,4.574851,4.764457,4.576090,0.000000,3.550617,3.700761,1,4.574851,16.804661,12.228570,6.987312,5.240927,4.764457,-3.568182
0.936,0,4.574739,4.762908,4.576327,0.000000,3.550712,3.700957,1,4.574739,16.806519,12.230191,6.988243,5.241524,4.762908,-3.541130
0.937,0,4.574628,4.761359,4.575397,0.000000,3.550807,3.701152,1,4.574628,16.806900,12.231503,6.989174,5.242122,4.761359,-3.514079
0.938,0,4.573381,4.758692,4.573201,0.000000,3.550912,3.701246,1,4.573381,16.805613,12.232411,6.989729,5.242650,4.758692,-3.487348
0.939,0,4.569002,4.752939,4.568635,0.000000,3.551042,3.701056,1,4.569002,16.801199,12.232563,6.989248,5.242984,4.752939,-3.461503
0.940,0,4.564622,4.747186,4.564186,0.000000,3.551173,3.700867,1,4.564622,16.796709,12.232522,6.988766,5.243319,4.747186,-3.435657
0.941,0,4.560242,4.741433,4.559956,0.000000,3.551304,3.700677,1,4.560242,16.792076,12.232120,6.988284,5.243654,4.741433,-3.409811
0.942,0,4.557288,4.737031,4.557258,0.000000,3.551545,3.700521,1,4.557288,16.789028,12.231770,6.987722,5.243987,4.737031,-3.382581
0.943,0,4.558268,4.736362,4.557432,0.000000,3.552094,3.700456,1,4.558268,16.788950,12.231517,6.986939,5.244316,4.736362,-3.351529
0.944,0,4.559247,4.735691,4.558127,0.000000,3.552643,3.700391,1,4.559247,16.789263,12.231136,6.986156,5.244645,4.735691,-3.320477
0.945,0,4.560227,4.735021,4.559798,0.000000,3.553191,3.700326,1,4.560227,16.790310,12.230513,6.985373,5.244974,4.735021,-3.289425
0.946,0,4.560976,4.733993,4.560774,0.000000,3.553893,3.700395,1,4.560976,16.790308,12.229535,6.984157,5.245325,4.733993,-3.255986
0.947,0,4.561085,4.731976,4.560448,0.000000,3.555018,3.700831,1,4.561085,16.788342,12.227894,6.981745,5.245735,4.731976,-3.215964
0.948,0,4.561195,4.729959,4.560400,0.000000,3.556143,3.701267,1,4.561195,16.786421,12.226020,6.979334,5.246144,4.729959,-3.175941
0.949,0,4.561305,4.727942,4.560872,0.000000,3.557267,3.701703,1,4.561305,16.784584,12.223711,6.976923,5.246554,4.727942,-3.135919
0.950,0,4.562676,4.727096,4.562724,0.000000,3.558424,3.702129,1,4.562676,16.784040,12.221316,6.974288,5.246924,4.727096,-3.094200
0.951,0,4.567528,4.729482,4.567162,0.000000,3.559669,3.702527,1,4.567528,16.785921,12.218760,6.971041,5.247183,4.729482,-3.047798
0.952,0,4.572380,4.731868,4.571868,0.000000,3.560915,3.702925,1,4.572380,16.787794,12.215926,6.967793,5.247442,4.731868,-3.001397
0.953,0,4.577232,4.734255,4.577080,0.000000,3.562160,3.703323,1,4.577232,16.789652,12.212573,6.964545,5.247702,4.734255,-2.954996
0.954,0,4.580891,4.735325,4.581159,0.000000,3.563599,3.703446,1,4.580891,16.789909,12.208752,6.960865,5.247847,4.735325,-2.906276
0.955,0,4.581258,4.732762,4.583117,0.000000,3.565572,3.702811,1,4.581258,16.787170,12.204054,6.955990,5.247679,4.732762,-2.851155
0.956,0,4.581625,4.730200,4.584050,0.000000,3.567544,3.702176,0,4.581625,14.662069,10.078019,6.951115,5.247511,4.730200,-2.796035
0.957,0,4.581991,4.727638,4.583065,0.000000,3.569517,3.701541,0,4.581991,8.560588,3.977523,6.946240,5.247343,4.727638,-2.740914
0.958,0,4.582140,4.724753,4.581734,0.000000,3.571745,3.700810,0,4.582140,4.581734,0.000000,6.941120,5.247371,4.724753,-2.683809
0.959,0,4.581688,4.720975,4.579754,0.000000,3.574676,3.699815,0,4.581688,4.579754,0.000000,6.935319,5.247942,4.720975,-2.621227
0.960,0,4.581236,4.717198,4.578755,0.000000,3.577607,3.698820,0,4.581236,4.578755,0.000000,6.929520,5.248513,4.717198,-2.558645
0.961,0,4.580785,4.713421,4.579592,0.000000,3.580538,3.697824,0,4.580785,4.579592,0.000000,6.923720,5.249084,4.713421,-2.496063
0.962,0,4.581686,4.710926,4.582184,0.000000,3.583522,3.696810,0,4.581686,4.582184,0.000000,6.917542,5.249650,4.710926,-2.432148
0.963,0,4.586321,4.711968,4.588062,0.000000,3.586652,3.695741,0,4.586321,4.588062,0.000000,6.910323,5.250202,4.711968,-2.364553
0.964,0,4.590956,4.713011,4.593146,0.000000,3.589782,3.694672,0,4.590956,4.593146,0.000000,6.903104,5.250753,4.713011,-2.296959
0.965,0,4.595591,4.714055,4.596742,0.000000,3.592912,3.693603,0,4.595591,4.596742,0.000000,6.895885,5.251305,4.714055,-2.229364
0.966,0,4.597491,4.712333,4.597218,0.000000,3.596262,3.692651,0,4.597491,4.597218,0.000000,6.888063,5.251655,4.712333,-2.161198
0.967,0,4.591848,4.702984,4.591848,0.000000,3.600223,3.692021,0,4.591848,4.591848,0.000000,6.878580,5.251451,4.702984,-2.091453
0.968,0,4.586205,4.693635,4.586296,0.000000,3.604183,3.691391,0,4.586205,4.586296,0.000000,6.869097,5.251246,4.693635,-2.021709
0.969,0,4.580562,4.684285,4.580400,0.000000,3.608143,3.690762,0,4.580562,4.580400,0.000000,6.859614,5.251042,4.684285,-1.951965
0.970,0,4.577446,4.677458,4.577525,0.000000,3.612251,3.690356,0,4.577446,4.577525,0.000000,6.849789,5.250649,4.677458,-1.882118
0.971,0,4.581305,4.677590,4.580307,0.000000,3.616767,3.690570,0,4.581305,4.580307,0.000000,6.839021,5.249738,4.677590,-1.811989
0.972,0,4.585163,4.677722,4.583788,0.000000,3.621283,3.690784,0,4.585163,4.583788,0.000000,6.828253,5.248826,4.677722,-1.741860
0.973,0,4.589022,4.677855,4.588577,0.000000,3.625799,3.690998,0,4.589022,4.588577,0.000000,6.817485,5.247914,4.677855,-1.671731
0.974,0,4.591092,4.676254,4.591140,0.000000,3.630387,3.691073,0,4.591092,4.591140,0.000000,6.806614,5.246944,4.676254,-1.602665
0.975,0,4.588224,4.669873,4.589533,0.000000,3.635174,3.690769,0,4.588224,4.589533,0.000000,6.795464,5.245813,4.669873,-1.536531
0.976,0,4.585358,4.663491,4.587111,0.000000,3.639962,3.690464,0,4.585358,4.587111,0.000000,6.784312,5.244682,4.663491,-1.470397
0.977,0,4.582490,4.657110,4.583164,0.000000,3.644749,3.690160,0,4.582490,4.583164,0.000000,6.773161,5.243551,4.657110,-1.404262
0.978,0,4.580264,4.651447,4.580372,0.000000,3.649660,3.689822,0,4.580264,4.580372,0.000000,6.761961,5.242333,4.651447,-1.339589
0.979,0,4.579805,4.647766,4.579748,0.000000,3.654910,3.689394,0,4.579805,4.579748,0.000000,6.750627,5.240878,4.647766,-1.278950
0.980,0,4.579346,4.644084,4.579233,0.000000,3.660161,3.688965,0,4.579346,4.579233,0.000000,6.739293,5.239423,4.644084,-1.218310
0.981,0,4.578887,4.640403,4.578923,0.000000,3.665411,3.688536,0,4.578887,4.578923,0.000000,6.727959,5.237967,4.640403,-1.157670
0.982,0,4.577512,4.635884,4.577382,0.000000,3.670754,3.688062,0,4.577512,4.577382,0.000000,6.716521,5.236345,4.635884,-1.098499
0.983,0,4.573609,4.629052,4.573536,0.000000,3.676351,3.687462,0,4.573609,4.573536,0.000000,6.704799,5.234261,4.629052,-1.043381
0.984,0,4.569705,4.622220,4.569651,0.000000,3.681948,3.686862,0,4.569705,4.569651,0.000000,6.693077,5.232177,4.622220,-0.988262
0.985,0,4.565802,4.615388,4.565691,0.000000,3.687545,3.686261,0,4.565802,4.565691,0.000000,6.681355,5.230093,4.615388,-0.933144
0.986,0,4.563408,4.610167,4.563173,0.000000,3.693163,3.685731,0,4.563408,4.563173,0.000000,6.669317,5.228228,4.610167,-0.879943
0.987,0,4.565177,4.609389,4.563362,0.000000,3.698841,3.685394,0,4.565177,4.563362,0.000000,6.656406,5.226965,4.609389,-0.832034
0.988,0,4.566946,4.608613,4.564569,0.000000,3.704519,3.685057,0,4.566946,4.564569,0.000000,6.643496,5.225701,4.608613,-0.784125
0.989,0,4.568715,4.607836,4.567683,0.000000,3.710196,3.684720,0,4.568715,4.567683,0.000000,6.630586,5.224438,4.607836,-0.736215
0.990,0,4.570802,4.607418,4.570936,0.000000,3.715744,3.684420,0,4.570802,4.570936,0.000000,6.617922,5.223248,4.607418,-0.689072
0.991,0,4.573767,4.607990,4.574449,0.000000,3.720935,3.684223,0,4.573767,4.574449,0.000000,6.605938,5.222259,4.607990,-0.644042
0.992,0,4.576732,4.608562,4.577610,0.000000,3.726126,3.684025,0,4.576732,4.577610,0.000000,6.593956,5.221270,4.608562,-0.599011
0.993,0,4.579697,4.609135,4.580112,0.000000,3.731317,3.683827,0,4.579697,4.580112,0.000000,6.581972,5.220281,4.609135,-0.553981
0.994,0,4.582170,4.609191,4.582070,0.000000,3.736569,3.683575,0,4.582170,4.582070,0.000000,6.569830,5.219185,4.609191,-0.508501
0.995,0,4.583286,4.607824,4.583008,0.000000,3.741991,3.683173,0,4.583286,4.583008,0.000000,6.557251,5.217792,4.607824,-0.461779
0.996,0,4.584402,4.606458,4.584059,0.000000,3.747413,3.682771,0,4.584402,4.584059,0.000000,6.544672,5.216399,4.606458,-0.415056
0.997,0,4.585518,4.605091,4.585322,0.000000,3.752835,3.682369,0,4.585518,4.585322,0.000000,6.532092,5.215006,4.605091,-0.368334
0.998,0,4.587337,4.604322,4.587336,0.000000,3.758336,3.681823,0,4.587337,4.587336,0.000000,6.519851,5.213558,4.604322,-0.319646
0.999,0,4.591095,4.605206,4.590756,0.000000,3.764056,3.680881,0,4.591095,4.590756,0.000000,6.508542,5.211960,4.605206,-0.265533
1.000,0,4.594854,4.606089,4.594396,0.000000,3.769776,3.679939,0,4.594854,4.594396,0.000000,6.497233,5.210362,4.606089,-0.211420
1.001,0,4.598612,4.606972,4.598445,0.000000,3.775496,3.678997,0,4.598612,4.598445,0.000000,6.485924,5.208764,4.606972,-0.157307
1.002,0,4.602194,4.607572,4.602098,0.000000,3.781201,3.678112,0,4.602194,4.602098,0.000000,6.475000,5.207354,4.607572,-0.101191
1.003,0,4.605289,4.607391,4.605010,0.000000,3.786864,3.677385,0,4.605289,4.605010,0.000000,6.465138,5.206465,4.607391,-0.039550
1.004,0,4.608384,4.607210,4.608037,0.000000,3.792528,3.676659,0,4.608384,4.608037,0.000000,6.455277,5.205576,4.607210,0.022091
1.005,0,4.611479,4.607029,4.611284,0.000000,3.798191,3.675932,0,4.611479,4.611284,0.000000,6.445416,5.204688,4.607029,0.083732
1.006,0,4.615505,4.607621,4.615314,0.000000,3.803841,3.675361,0,4.615505,4.615314,0.000000,6.436265,5.204031,4.607621,0.148376
1.007,0,4.622102,4.610342,4.620811,0.000000,3.809455,3.675218,0,4.622102,4.620811,0.000000,6.429072,5.204014,4.610342,0.221305
1.008,0,4.628698,4.613064,4.627016,0.000000,3.815069,3.675075,0,4.628698,4.627016,0.000000,6.421879,5.203997,4.613064,0.294234
1.009,0,4.635295,4.615785,4.634547,0.000000,3.820683,3.674932,0,4.635295,4.634547,0.000000,6.414687,5.203980,4.615785,0.367163
1.010,0,4.642473,4.618940,4.642487,0.000000,3.826319,3.674858,0,4.642473,4.642487,0.000000,6.407945,5.203942,4.618940,0.442866
1.011,0,4.651252,4.623290,4.651193,0.000000,3.832017,3.674977,0,4.651252,4.651193,0.000000,6.402447,5.203846,4.623290,0.526222
1.012,0,4.660032,4.627640,4.659946,0.000000,3.837715,3.675096,0,4.660032,4.659946,0.000000,6.396950,5.203749,4.627640,0.609578
1.013,0,4.668811,4.631990,4.668790,0.000000,3.843413,3.675215,0,4.668811,4.668790,0.000000,6.391452,5.203652,4.631990,0.692935
1.014,0,4.677312,4.635955,4.677375,0.000000,3.848986,3.675575,0,4.677312,4.677375,0.000000,6.386350,5.203750,4.635955,0.778295
1.015,0,4.685043,4.638857,4.685475,0.000000,3.854214,3.676603,0,4.685043,4.685475,0.000000,6.382340,5.204387,4.638857,0.869185
1.016,0,4.692775,4.641758,4.693339,0.000000,3.859443,3.677630,0,4.692775,4.693339,0.000000,6.378330,5.205024,4.641758,0.960075
1.017,0,4.700507,4.644660,4.700757,0.000000,3.864671,3.678657,0,4.700507,4.700757,0.000000,6.374320,5.205661,4.644660,1.050965
1.018,0,4.708106,4.647324,4.708065,0.000000,3.869744,3.679696,0,4.708106,4.708065,0.000000,6.370773,5.206379,4.647324,1.143847
1.019,0,4.715340,4.649330,4.715167,0.000000,3.874388,3.680768,0,4.715340,4.715167,0.000000,6.368503,5.207325,4.649330,1.242223
1.020,0,4.722573,4.651337,4.722353,0.000000,3.879031,3.681840,0,4.722573,4.722353,0.000000,6.366233,5.208270,4.651337,1.340600
1.021,0,4.729807,4.653343,4.729698,0.000000,3.883675,3.682912,0,4.729807,4.729698,0.000000,6.363964,5.209214,4.653343,1.438976
1.022,0,4.737344,4.655634,4.737291,0.000000,3.888391,3.683646,0,4.737344,4.737291,0.000000,6.361794,5.209882,4.655634,1.537701
1.023,0,4.745718,4.658711,4.745353,0.000000,3.893304,3.683449,0,4.745718,4.745353,0.000000,6.359899,5.209785,4.658711,1.637387
1.024,0,4.754093,4.661789,4.753616,0.000000,3.898217,3.683252,0,4.754093,4.753616,0.000000,6.358004,5.209688,4.661789,1.737072
1.025,0,4.762468,4.664866,4.762257,0.000000,3.903130,3.683054,0,4.762468,4.762257,0.000000,6.356109,5.209591,4.664866,1.836758
1.026,0,4.770829,4.667962,4.770947,0.000000,3.908057,3.683013,0,4.770829,4.770947,0.000000,6.354177,5.209390,4.667962,1.935847
1.027,0,4.779151,4.671106,4.779731,0.000000,3.913022,3.683402,0,4.779151,4.779731,0.000000,6.352143,5.208901,4.671106,2.033287
1.028,0,4.787474,4.674251,4.788219,0.000000,3.917987,3.683791,0,4.787474,4.788219,0.000000,6.350109,5.208413,4.674251,2.130728
1.029,0,4.795796,4.677396,4.796152,0.000000,3.922952,3.684180,0,4.795796,4.796152,0.000000,6.348074,5.207924,4.677396,2.228169
1.030,0,4.803465,4.680023,4.803514,0.000000,3.927930,3.684765,0,4.803465,4.803514,0.000000,6.345971,5.207606,4.680023,2.323058
1.031,0,4.809330,4.681220,4.809807,0.000000,3.932947,3.685889,0,4.809330,4.809807,0.000000,6.343678,5.207758,4.681220,2.410905
1.032,0,4.815195,4.682416,4.815824,0.000000,3.937963,3.687014,0,4.815195,4.815824,0.000000,6.341384,5.207910,4.682416,2.498752
