"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
4.700,0.000000,0,0,0,0,7.048635,0.366143,16.596601,5.099633,-9.714217,18.113842,6.659342,34.167255,15.821751,0.000000,20.088720,-7.815121,5.482995,5.833726,0,0,0,0,18.302153,4.138109,6.059662,6.024547,14.571138,177.288132,0,28.684095,67.639473,63.236534,8.063791,18.651215,8.646522,16.926931,8.381107,16.354618,8.050945,15.722777,9.548003,16.722094,9.863147,15.154005,10.640811,15.764334,0,0.02682,-0.02158,-0.02469,0.00276,0.00961,-0.01157,0.00620,-0.00041,-1.33133,0.11668,3.27789
4.701,0.000000,0,0,0,0,7.047649,0.365137,16.609119,5.095245,-9.532493,18.103981,6.626396,33.775135,15.856676,0.000000,19.921440,-7.980990,5.468105,5.826150,0,0,0,0,18.322802,4.141948,6.059400,5.360174,14.576015,178.040787,0,28.589449,67.065506,63.304173,8.062047,18.642622,8.663638,16.954132,8.387551,16.386932,8.054742,15.758644,9.555748,16.752014,9.848920,15.179722,10.636062,15.778420,0,-0.00180,-0.01488,-0.03281,0.00294,0.00809,-0.01109,0.00330,0.00076,-1.34048,0.12016,3.27795
4.702,0.000000,0,0,0,0,7.046664,0.364131,16.621635,5.090858,-9.350768,18.094120,6.593449,33.383015,15.891601,0.000000,19.754158,-8.146860,5.452474,5.818574,0,0,0,0,18.343451,4.145788,6.059138,4.695800,14.580892,178.793457,0,28.494802,66.491547,63.371811,8.060303,18.634029,8.680755,16.981333,8.393995,16.419249,8.058539,15.794511,9.563492,16.781935,9.834693,15.205440,10.631313,15.792507,0,-0.03238,-0.00699,0.00189,0.00339,0.01022,-0.01245,0.00525,0.00584,-1.35040,0.12178,3.27810
4.703,0.000000,0,0,0,0,7.045905,0.363341,16.632523,5.087704,-9.107355,18.084503,6.561912,32.922104,15.925900,0.000000,19.515329,-8.322529,5.436358,5.810718,0,0,0,0,18.363913,4.146470,6.059157,4.077977,14.585078,179.275360,0,28.327631,66.078400,63.564411,8.060576,18.623499,8.696718,17.007730,8.399798,16.450520,8.059801,15.827535,9.568480,16.809290,9.822411,15.229592,10.625506,15.804018,0,-0.06042,-0.00060,-0.02991,0.00322,0.00870,-0.01480,0.01044,0.00378,-1.37308,0.11940,3.27796
4.704,0.000000,0,0,0,0,7.045597,0.362982,16.640158,5.087010,-8.740935,18.075371,6.533183,32.324020,15.958955,0.000000,19.133829,-8.517736,5.419626,5.802301,0,0,0,0,18.384005,4.140856,6.059735,3.552974,14.587890,179.217361,0,28.015844,65.985947,64.006187,8.064875,18.609100,8.710382,17.032526,8.404325,16.479708,8.056005,15.854889,9.567974,16.831524,9.814005,15.250626,10.617591,15.810392,0,-0.08163,0.00439,-0.00311,0.00316,0.00870,-0.01028,-0.00342,0.00050,-1.38232,0.11639,3.27727
4.705,0.000000,0,0,0,0,7.045289,0.362622,16.647791,5.086317,-8.374516,18.066238,6.504454,31.725939,15.992009,0.000000,18.752331,-8.712944,5.402522,5.793885,0,0,0,0,18.404097,4.135242,6.060313,3.027972,14.590701,179.159378,0,27.704056,65.893486,64.447968,8.069172,18.594702,8.724045,17.057320,8.408853,16.508894,8.052209,15.882243,9.567469,16.853760,9.805600,15.271658,10.609676,15.816768,0,-0.09265,0.00671,0.00452,0.00304,0.00900,-0.01266,0.00916,0.00343,-1.39252,0.11832,3.27677
4.706,0.000000,0,0,0,0,7.044981,0.362263,16.655426,5.085624,-8.008097,18.057108,6.475725,31.127855,16.025063,0.000000,18.370831,-8.908152,5.384944,5.785468,0,0,0,0,18.424189,4.129628,6.060890,2.502969,14.593513,179.101379,0,27.392269,65.801025,64.889748,8.073470,18.580303,8.737707,17.082115,8.413380,16.538082,8.048413,15.909596,9.566962,16.875996,9.797194,15.292691,10.601761,15.823142,0,-0.09409,0.00554,0.67752,0.00021,0.01022,-0.01222,0.00259,0.00401,-1.40100,0.12027,3.27662
4.707,0.000000,0,0,0,0,7.044942,0.361500,16.662941,5.084889,-7.562430,18.048256,6.449989,30.462364,16.057123,0.000000,17.891975,-9.105251,5.367096,5.776709,0,0,0,0,18.443756,4.116380,6.061655,2.007734,14.595699,178.291199,0,27.441851,65.710236,65.229202,8.160064,18.621178,8.751429,17.110220,8.412926,16.568419,8.044386,15.936110,9.565553,16.898420,9.789010,15.314110,10.593591,15.832640,0,-0.08102,0.00058,-0.00082,0.00325,0.00290,-0.01389,0.00931,0.00253,-1.40839,0.11942,3.27657
4.708,0.000000,0,0,0,0,7.045441,0.359931,16.670216,5.084071,-6.958745,18.039965,6.430220,29.662460,16.087202,0.000000,17.218988,-9.306121,5.348905,5.767267,0,0,0,0,18.462275,4.087910,6.062792,1.571855,14.596641,175.981140,0,28.212011,65.622780,65.364647,8.410759,18.772270,8.765264,17.144920,8.402539,16.601046,8.039897,15.960943,9.562342,16.921227,9.781267,15.336297,10.584909,15.848364,0,-0.06372,-0.00354,-0.01596,0.00279,0.01175,-0.01010,0.01489,0.00096,-1.41852,0.11683,3.27673
4.709,0.000000,0,0,0,0,7.045939,0.358362,16.677490,5.083253,-6.355059,18.031673,6.410450,28.862555,16.117281,0.000000,16.546003,-9.506991,5.330483,5.757825,1,0,0,0,18.480793,4.059441,6.063929,1.135976,14.597582,173.671097,0,28.982172,65.535324,65.500084,8.661453,18.923363,8.779099,17.179623,8.392154,16.633675,8.035408,15.985778,9.559131,16.944031,9.773524,15.358485,10.576228,15.864088,0,-0.03970,-0.01056,-0.21152,0.00296,0.00854,-0.01561,0.00851,0.00075,-1.43262,0.11564,3.27701
4.710,0.000000,0,0,0,0,7.046438,0.356792,16.684767,5.082436,-5.751373,18.023382,6.390681,28.062651,16.147358,0.000000,15.873016,-9.707861,5.311769,5.748383,0,0,0,0,18.499313,4.030971,6.065065,0.700097,14.598523,171.361038,0,29.752333,65.447868,65.635529,8.912148,19.074455,8.792934,17.214325,8.381767,16.666304,8.030920,16.010612,9.555920,16.966835,9.765780,15.380672,10.567547,15.879812,0,-0.01373,-0.01741,-0.01553,0.00343,0.01038,-0.01102,0.00754,0.00174,-1.44269,0.11833,3.27755
4.711,0.000000,0,0,0,0,7.046728,0.356154,16.691259,5.081415,-5.070703,18.016058,6.372727,27.215984,16.176096,0.000000,15.116453,-9.905719,5.292864,5.738553,0,0,0,0,18.516609,4.003311,6.063653,0.307926,14.599028,169.291824,0,30.708305,65.234146,65.739250,9.060848,19.190880,8.803764,17.253841,8.367906,16.693649,8.027798,16.031553,9.552318,16.988512,9.757036,15.401679,10.560164,15.895967,0,0.01132,-0.02338,0.02521,0.00386,0.00870,-0.01257,0.00644,0.00247,-1.44620,0.11995,3.27773
4.712,0.000000,0,0,0,0,7.046601,0.357373,16.696198,5.079990,-4.236526,18.010660,6.358394,26.276073,16.202162,0.000000,14.193237,-10.097571,5.273716,5.727949,0,0,0,0,18.531466,3.977266,6.057155,0.002909,14.598661,167.702866,0,32.034790,64.768654,65.779732,9.006168,19.238174,8.808600,17.302958,8.347113,16.710461,8.027402,16.044731,9.547938,17.007940,9.746293,15.420329,10.555373,15.912984,0,0.03162,-0.02684,-0.02042,0.00328,0.00885,-0.01430,0.00018,0.00333,-1.45471,0.11609,3.27728
4.713,0.000000,0,0,0,0,7.046474,0.358591,16.701134,5.078565,-3.402349,18.005264,6.344059,25.336164,16.228228,0.000000,13.270020,-10.289424,5.254498,5.717345,0,0,0,0,18.546324,3.951220,6.050657,-0.302108,14.598295,166.113892,0,33.361275,64.303154,65.820213,8.951488,19.285469,8.813437,17.352072,8.326320,16.727272,8.027006,16.057909,9.543559,17.027369,9.735551,15.438980,10.550581,15.929999,0,0.04214,-0.02812,-0.08066,0.00301,0.00763,-0.01158,0.00500,0.00203,-1.45746,0.11444,3.27703
4.714,0.000000,0,0,0,0,7.046348,0.359810,16.706070,5.077140,-2.568172,17.999866,6.329726,24.396254,16.254293,0.000000,12.346805,-10.481277,5.235191,5.706742,0,0,0,0,18.561180,3.925175,6.044159,-0.607124,14.597930,164.524933,0,34.687763,63.837658,65.860695,8.896809,19.332764,8.818274,17.401188,8.305527,16.744083,8.026610,16.071087,9.539180,17.046797,9.724809,15.457630,10.545790,15.947016,0,0.04489,-0.02789,0.14926,0.00305,0.00671,-0.01212,0.00580,0.00211,-1.46335,0.12016,3.27718
4.715,0.000000,0,0,0,0,7.046392,0.360917,16.708824,5.077156,-1.694611,17.996315,6.315876,23.427240,16.278896,0.000000,11.386486,-10.665796,5.215950,5.695906,0,0,0,0,18.574413,3.900184,6.037189,-0.858410,14.596889,163.504654,0,36.119846,63.372410,66.067284,8.838134,19.378431,8.804374,17.446251,8.282728,16.757097,8.027115,16.080294,9.532991,17.066078,9.716397,15.476640,10.539906,15.962077,0,0.04010,-0.02692,-0.09912,0.00349,0.00824,-0.01338,0.00687,0.00270,-1.46747,0.12026,3.27750
4.716,0.000000,0,0,0,0,7.046777,0.361803,16.707228,5.080047,-0.742516,17.996439,6.302989,22.400198,16.300579,0.000000,10.352186,-10.835694,5.196795,5.684608,0,0,0,0,18.584404,3.877298,6.029276,-1.002553,14.594506,163.618393,0,37.762501,62.907661,66.605072,8.771492,19.420853,8.753112,17.483232,8.255929,16.762541,8.029413,16.081583,9.523193,17.085070,9.712635,15.496365,10.531842,15.973241,0,0.02783,-0.02391,-0.03247,0.00267,0.00824,-0.01183,0.00543,0.00113,-1.47302,0.11760,3.27811
4.717,0.000000,0,0,0,0,7.047163,0.362690,16.705631,5.082937,0.209579,17.996565,6.290103,21.373156,16.322262,0.000000,9.317887,-11.005592,5.177808,5.673309,0,0,0,0,18.594397,3.854412,6.021363,-1.146697,14.592123,163.732117,0,39.405155,62.442913,67.142868,8.704851,19.463274,8.701850,17.520212,8.229131,16.767984,8.031711,16.082872,9.513396,17.104059,9.708873,15.516090,10.523778,15.984405,0,0.00671,-0.01746,-0.02557,0.00276,0.01022,-0.01251,0.00583,0.00420,-1.47311,0.11586,3.27821
4.718,0.000000,0,0,0,0,7.047547,0.363576,16.704035,5.085827,1.161674,17.996689,6.277216,20.346113,16.343946,0.000000,8.283587,-11.175490,5.159036,5.662010,0,0,0,0,18.604387,3.831525,6.013451,-1.290841,14.589740,163.845856,0,41.047810,61.978165,67.680664,8.638210,19.505695,8.650588,17.557194,8.202332,16.773428,8.034009,16.084164,9.503599,17.123049,9.705111,15.535815,10.515715,15.995569,0,-0.01431,-0.01234,0.05359,0.00301,0.00778,-0.01251,0.00549,0.00188,-1.47601,0.11932,3.27737
4.719,0.000000,0,0,0,0,7.047800,0.365174,16.703705,5.087067,2.102650,17.998358,6.264728,19.309483,16.364241,0.000000,7.275500,-11.334252,5.140494,5.650503,0,0,0,0,18.612429,3.817278,6.004749,-1.371056,14.587304,164.389908,0,42.466343,61.537014,68.122482,8.585545,19.533079,8.594681,17.585375,8.178622,16.778484,8.036073,16.084225,9.493647,17.140162,9.701336,15.553716,10.509025,16.007635,0,-0.03525,-0.00700,-0.03476,0.00487,0.00732,-0.01178,0.00507,0.00169,-1.47968,0.12071,3.27696
4.720,0.000000,0,0,0,0,7.047788,0.368191,16.705902,5.085016,3.021455,18.003105,6.253033,18.253735,16.381767,0.000000,6.319680,-11.470806,5.122244,5.638580,0,0,0,0,18.616581,3.820257,5.994475,-1.323794,14.584764,165.792007,0,43.437977,61.142918,68.372932,8.560746,19.530476,8.529510,17.596008,8.161072,16.782764,8.037669,16.081841,9.483384,17.153532,9.697537,15.567977,10.505074,16.021500,0,-0.05435,-0.00340,-0.07941,0.00603,0.00885,-0.01422,0.00516,0.00363,-1.48355,0.11914,3.27734
4.721,0.000000,0,0,0,0,7.047775,0.371209,16.708101,5.082966,3.940261,18.007853,6.241337,17.197989,16.399294,0.000000,5.363860,-11.607361,5.104141,5.626657,0,0,0,0,18.620735,3.823236,5.984201,-1.276533,14.582222,167.194107,0,44.409615,60.748817,68.623383,8.535948,19.527872,8.464341,17.606644,8.143520,16.787046,8.039266,16.079454,9.473123,17.166903,9.693739,15.582238,10.501122,16.035364,0,-0.06876,-0.00005,0.08859,0.00198,0.00870,-0.01115,0.00436,0.00287,-1.48080,0.11816,3.27751
4.722,0.000000,0,0,0,0,7.047763,0.374226,16.710299,5.080915,4.859066,18.012598,6.229642,16.142241,16.416821,0.000000,4.408040,-11.743915,5.086222,5.614735,0,0,0,0,18.624887,3.826215,5.973927,-1.229271,14.579681,168.596207,0,45.381252,60.354721,68.873833,8.511149,19.525267,8.399171,17.617277,8.125970,16.791328,8.040862,16.077070,9.462860,17.180273,9.689940,15.596499,10.497171,16.049229,0,-0.07477,0.00082,-0.00775,0.00404,0.00778,-0.01372,0.00516,0.00342,-1.48386,0.12109,3.27728
4.723,0.000000,0,0,0,0,7.047571,0.377754,16.711596,5.078702,5.727541,18.018394,6.215850,15.088461,16.433081,0.000000,3.525093,-11.869476,5.068367,5.602490,0,0,0,0,18.627920,3.826064,5.961106,-1.134099,14.577625,169.289398,0,46.045341,60.088112,69.075119,8.479633,19.369936,8.354347,17.622898,8.112377,16.793810,8.042374,16.074535,9.453054,17.192419,9.689066,15.609996,10.494303,16.063841,0,-0.07266,0.00095,-0.00391,0.00278,0.00916,-0.01315,0.00436,0.00165,-1.48462,0.12198,3.27718
4.724,0.000000,0,0,0,0,7.047019,0.382300,16.711090,5.076165,6.495656,18.026279,6.197878,14.038605,16.446812,0.000000,2.787456,-11.973119,5.050590,5.589605,0,0,0,0,18.628721,3.819673,5.943205,-0.943394,14.576538,168.569016,0,46.096172,60.075726,69.178360,8.434720,18.910067,8.350093,17.618526,8.106677,16.792702,8.043716,16.071703,9.444156,17.202118,9.694022,15.621970,10.493590,16.079943,0,-0.05942,-0.00482,0.00555,0.00308,0.00992,-0.01216,0.00613,0.00259,-1.48709,0.12000,3.27734
4.725,0.000000,0,0,0,0,7.046467,0.386846,16.710587,5.073629,7.263772,18.034164,6.179906,12.988749,16.460545,0.000000,2.049819,-12.076761,5.032994,5.576720,0,0,0,0,18.629522,3.813282,5.925304,-0.752689,14.575451,167.848648,0,46.147003,60.063339,69.281609,8.389808,18.450195,8.345840,17.614155,8.100977,16.791594,8.045058,16.068871,9.435258,17.211819,9.698978,15.633944,10.492879,16.096045,0,-0.04599,-0.00778,-0.06766,0.00346,0.00900,-0.01332,0.00696,0.00208,-1.48837,0.11736,3.27744
4.726,0.000000,0,0,0,0,7.045915,0.391393,16.710083,5.071092,8.031887,18.042049,6.161934,11.938892,16.474276,0.000000,1.312181,-12.180404,5.015628,5.563834,0,0,0,0,18.630323,3.806890,5.907404,-0.561984,14.574363,167.128265,0,46.197834,60.050953,69.384850,8.344895,17.990326,8.341585,17.609783,8.095278,16.790485,8.046401,16.066038,9.426359,17.221518,9.703936,15.645917,10.492167,16.112146,0,-0.02835,-0.01196,-0.02713,0.00336,0.00839,-0.01187,0.00583,0.00171,-1.48743,0.12019,3.27744
4.727,0.000000,0,0,0,0,7.045261,0.394531,16.709961,5.068412,8.735214,18.050724,6.150487,10.912892,16.486307,1.319048,0.653997,-12.271305,4.998598,5.550850,0,0,0,0,18.630480,3.801034,5.885306,-0.339669,14.573671,166.913315,0,46.325153,60.030102,69.450035,8.308724,17.686020,8.329056,17.602877,8.089891,16.790855,8.048247,16.063635,9.419135,17.230055,9.708591,15.656480,10.491846,16.126593,0,-0.00906,-0.01755,-0.01276,0.00198,0.00778,-0.01357,0.00589,0.00269,-1.48846,0.12267,3.27733
4.728,0.000000,0,0,0,0,7.044405,0.394861,16.710604,5.065446,9.309357,18.060972,6.152053,9.934463,16.494949,4.316885,0.154242,-12.336801,4.981994,5.537669,0,0,0,1,18.629347,3.796245,5.854839,-0.054322,14.573768,167.706177,0,46.604996,59.992374,69.439331,8.289986,17.691914,8.300026,17.590914,8.085131,16.794172,8.051099,16.062086,9.415251,17.236273,9.712645,15.664227,10.492306,16.137739,0,0.00925,-0.02063,0.00964,0.00409,0.00839,-0.01158,0.00613,0.00266,-1.48755,0.11788,3.27702
4.729,0.000000,0,0,0,0,7.043548,0.395191,16.711246,5.062480,9.883498,18.071220,6.153619,8.956032,16.503592,5.989303,-0.345514,-12.402297,4.965768,5.524487,0,0,1,0,18.628216,3.791456,5.824373,0.231026,14.573864,168.499023,0,46.884834,59.954651,69.428627,8.271247,17.697805,8.270996,17.578953,8.080371,16.797491,8.053950,16.060537,9.411366,17.242491,9.716699,15.671976,10.492765,16.148886,0,0.02161,-0.02338,-0.02090,0.00255,0.00824,-0.01234,0.00470,0.00227,-1.48926,0.11515,3.27691
4.730,0.000000,0,0,0,0,7.042692,0.395521,16.711889,5.059515,10.457640,18.081469,6.155186,7.977602,16.512234,5.974822,-0.845269,-12.467793,4.950025,5.511306,0,0,1,0,18.627083,3.786667,5.793906,0.516373,14.573960,169.291885,0,47.164677,59.916924,69.417923,8.252507,17.703699,8.241966,17.566990,8.075610,16.800808,8.056802,16.058990,9.407480,17.248711,9.720754,15.679724,10.493225,16.160034,0,0.02859,-0.02432,-0.22775,0.00708,0.00854,-0.01422,0.00504,0.00102,-1.48764,0.11930,3.27713
4.731,0.000000,0,0,0,0,7.042025,0.394250,16.711739,5.055299,10.976195,18.092438,6.156509,7.041536,16.519585,5.958382,-1.285297,-12.519577,4.934669,5.498093,0,0,1,0,18.625601,3.781789,5.761261,0.815487,14.574509,170.193680,0,47.323002,59.911869,69.418648,8.232743,17.703064,8.216200,17.554964,8.072068,16.799637,8.059244,16.056118,9.403371,17.253290,9.725150,15.686017,10.493665,16.169651,0,0.02750,-0.02281,0.06070,0.00386,0.00809,-0.01164,0.00519,0.00540,-1.48676,0.11852,3.27726
4.732,0.000000,0,0,0,0,7.041735,0.389787,16.710012,5.048594,11.383911,18.104845,6.157349,6.189944,16.524363,5.939448,-1.606228,-12.544020,4.919806,5.484818,0,0,1,0,18.623421,3.776734,5.724271,1.142051,14.575961,171.312683,0,47.239025,59.971951,69.442177,8.210936,17.689413,8.196941,17.542814,8.070956,16.789513,8.060867,16.050608,9.398813,17.254601,9.730231,15.689411,10.494065,16.176220,0,0.02316,-0.02367,-0.02039,0.00095,0.00748,-0.01274,0.00656,-0.00452,-1.48819,0.11591,3.27718
4.733,0.000000,0,0,0,0,7.041445,0.385324,16.708284,5.041889,11.791627,18.117250,6.158189,5.338353,16.529140,5.921187,-1.927159,-12.568462,4.905331,5.471543,0,0,1,0,18.621241,3.771678,5.687282,1.468615,14.577413,172.431686,0,47.155048,60.032032,69.465714,8.189128,17.675760,8.177682,17.530663,8.069843,16.779388,8.062491,16.045095,9.394257,17.255911,9.735312,15.692804,10.494466,16.182789,0,0.01068,-0.01936,-0.03555,0.00343,0.00763,-0.01247,0.00604,0.00557,-1.48743,0.11195,3.27729
4.734,0.000000,0,0,0,0,7.041156,0.380862,16.706556,5.035184,12.199343,18.129656,6.159029,4.486762,16.533918,5.903784,-2.248091,-12.592905,4.891350,5.458268,0,0,1,0,18.619059,3.766623,5.650293,1.795178,14.578864,173.550705,0,47.071072,60.092113,69.489243,8.167320,17.662109,8.158423,17.518513,8.068730,16.769262,8.064116,16.039585,9.389699,17.257221,9.740394,15.696198,10.494865,16.189356,0,-0.00528,-0.01570,0.00565,0.00450,0.00870,-0.01202,0.00580,0.00290,-1.48846,0.10895,3.27775
4.735,0.000000,0,0,0,0,7.041161,0.378019,16.708210,5.028526,12.565020,18.142490,6.159513,3.688155,16.537588,5.890142,-2.544847,-12.604619,4.877756,5.445008,0,0,1,0,18.616575,3.762766,5.622104,2.129817,14.580605,174.690063,0,46.958641,60.160858,69.549263,8.151726,17.648766,8.137476,17.494499,8.067677,16.759350,8.065686,16.033848,9.384548,17.258774,9.745708,15.700130,10.496174,16.196791,0,-0.02081,-0.01160,-0.03915,0.00159,0.00854,-0.01208,0.00507,0.00681,-1.48993,0.10780,3.27783
4.736,0.000000,0,0,0,0,7.041755,0.378407,16.716602,5.021961,12.846869,18.156181,6.159291,2.995201,16.539051,5.881288,-2.793398,-12.590949,4.864653,5.431778,0,0,1,0,18.613482,3.761298,5.611464,2.480555,14.582920,175.870010,0,46.789463,60.246872,69.682037,8.148519,17.636034,8.113165,17.446831,8.066743,16.749855,8.067150,16.027657,9.378213,17.260807,9.751490,15.705136,10.499290,16.205952,0,-0.03650,-0.00826,-0.01859,0.00377,0.00885,-0.01204,0.00531,0.00386,-1.49051,0.10992,3.27722
4.737,0.000000,0,0,0,0,7.042349,0.378795,16.724995,5.015396,13.128720,18.169870,6.159069,2.302248,16.540514,5.875163,-3.041950,-12.577280,4.851939,5.418549,0,0,1,0,18.610390,3.759830,5.600824,2.831294,14.585236,177.049942,0,46.620289,60.332890,69.814812,8.145312,17.623302,8.088853,17.399162,8.065809,16.740362,8.068615,16.021465,9.371877,17.262838,9.757271,15.710143,10.502408,16.215113,0,-0.04871,-0.00468,-0.01364,0.00323,0.00854,-0.01263,0.00482,0.00281,-1.48907,0.11295,3.27696
4.738,0.000000,0,0,1,0,7.042943,0.379183,16.733387,5.008831,13.410570,18.183561,6.158847,1.609294,16.541977,5.872512,-3.290501,-12.563610,4.839720,5.405320,0,1,1,0,18.607298,3.758363,5.590184,3.182033,14.587551,178.229889,0,46.451115,60.418903,69.947586,8.142105,17.610571,8.064541,17.351496,8.064875,16.730867,8.070079,16.015276,9.365541,17.264872,9.763053,15.715150,10.505525,16.224272,0,-0.05844,-0.00323,0.01981,0.00180,0.00702,-0.01242,0.00464,0.00368,-1.48950,0.11120,3.27734
4.739,0.000000,0,0,0,0,7.044208,0.379827,16.740999,5.001053,13.656430,18.197428,6.158927,0.962908,16.542864,5.870670,-3.534152,-12.535823,4.827896,5.392062,0,0,1,0,18.603979,3.758381,5.582653,3.542114,14.590402,179.011017,0,46.407166,60.579624,69.920494,8.138081,17.602612,8.050187,17.329735,8.064160,16.726679,8.070853,16.013105,9.362804,17.266420,9.769086,15.718864,10.509227,16.233103,0,-0.06033,-0.00281,-0.16611,0.00784,0.00793,-0.01222,0.00357,0.00249,-1.49042,0.10928,3.27751
4.740,0.000000,0,0,0,0,7.046811,0.380980,16.747049,4.990859,13.830526,18.211647,6.159610,0.409380,16.542601,5.869859,-3.768030,-12.479884,4.816575,5.378745,0,0,1,0,18.600208,3.761362,5.581321,3.920827,14.594319,178.996902,0,46.612915,60.889309,69.574638,8.132422,17.604168,8.055689,17.359636,8.063882,16.733067,8.070252,16.018957,9.367244,17.267004,9.775621,15.720003,10.514097,16.241278,0,-0.05475,-0.00479,-0.04016,0.00153,0.00931,-0.01244,0.00598,0.00204,-1.48871,0.10735,3.27728
4.741,0.000000,0,0,0,0,7.049413,0.382133,16.753101,4.980664,14.004622,18.225868,6.160293,-0.144149,16.542336,5.869435,-4.001909,-12.423944,4.805668,5.365429,0,0,1,0,18.596439,3.764344,5.579990,4.299541,14.598237,178.982788,0,46.818665,61.198994,69.228790,8.126765,17.605722,8.061191,17.389538,8.063604,16.739454,8.069652,16.024807,9.371684,17.267588,9.782156,15.721142,10.518967,16.249453,0,-0.04596,-0.00789,0.03683,-0.00104,0.00946,-0.01196,0.00830,0.00800,-1.48773,0.10532,3.27718
4.742,0.000000,0,0,0,0,7.052016,0.383286,16.759153,4.970470,14.178717,18.240088,6.160975,-0.697677,16.542072,5.869504,-4.235788,-12.368006,4.795290,5.352113,0,0,1,0,18.592669,3.767325,5.578659,4.678253,14.602155,178.968674,0,47.024414,61.508678,68.882935,8.121107,17.607277,8.066692,17.419437,8.063327,16.745842,8.069051,16.030657,9.376123,17.268171,9.788692,15.722281,10.523836,16.257627,0,-0.03326,-0.01007,-0.00909,0.00362,0.00916,-0.01526,0.00769,0.00346,-1.48825,0.10215,3.27734
4.743,0.000000,0,0,0,0,7.053638,0.383819,16.764679,4.960131,14.321142,18.254414,6.160954,-1.223149,16.541170,5.869985,-4.477633,-12.299134,4.785350,5.338876,0,0,1,0,18.588581,3.768097,5.579315,5.057315,14.606738,178.945007,0,47.246994,61.666630,68.587585,8.113684,17.605679,8.067849,17.436398,8.062462,16.750662,8.070264,16.032061,9.378798,17.268047,9.793810,15.722812,10.528478,16.265415,0,-0.02036,-0.01428,0.03992,0.00229,0.00809,-0.01134,0.00699,0.00356,-1.49112,0.10322,3.27741
4.744,0.000000,0,0,0,0,7.053305,0.383118,16.769154,4.949502,14.400416,18.268955,6.159530,-1.692674,16.538996,5.870989,-4.735363,-12.204474,4.775966,5.325800,0,0,1,0,18.583860,3.764461,5.583935,5.437071,14.612647,178.902267,0,47.503132,61.522022,68.392952,8.102740,17.597790,8.060341,17.427555,8.060426,16.752354,8.075096,16.024599,9.377948,17.266508,9.796104,15.722129,10.532662,16.272434,0,-0.00516,-0.01750,-0.07077,-0.00012,0.00809,-0.01338,0.00238,0.00058,-1.49081,0.10801,3.27733
4.745,0.000000,0,0,0,0,7.052972,0.382416,16.773628,4.938873,14.479691,18.283497,6.158106,-2.162200,16.536819,5.872466,-4.993094,-12.109815,4.767033,5.312723,0,0,1,0,18.579140,3.760825,5.588555,5.816827,14.618557,178.859528,0,47.759270,61.377415,68.198311,8.091797,17.589903,8.052834,17.418711,8.058390,16.754047,8.079928,16.017138,9.377099,17.264969,9.798398,15.721445,10.536847,16.279455,0,0.00446,-0.01979,-0.03293,0.00250,0.00793,-0.00928,0.00748,0.00519,-1.48862,0.10912,3.27715
4.746,0.000000,0,0,0,0,7.052640,0.381715,16.778103,4.928244,14.558965,18.298038,6.156682,-2.631726,16.534645,5.874543,-5.250824,-12.015156,4.758673,5.299646,0,0,1,0,18.574419,3.757189,5.593176,6.196583,14.624467,178.816788,0,48.015408,61.232807,68.003677,8.080853,17.582014,8.045326,17.409866,8.056355,16.755741,8.084761,16.009676,9.376250,17.263430,9.800693,15.720762,10.541032,16.286474,0,0.01266,-0.02119,0.00833,0.00291,0.00443,-0.01329,0.00073,0.00166,-1.48947,0.10989,3.27677
4.747,0.000000,0,0,0,0,7.052143,0.379401,16.784906,4.914612,14.615869,18.312836,6.155481,-3.089001,16.531969,5.876952,-5.519829,-11.909100,4.750768,5.286736,0,0,1,0,18.569288,3.755002,5.597713,6.573016,14.630898,178.802811,0,48.206032,61.196304,67.829170,8.072188,17.571951,8.039559,17.400562,8.054624,16.756504,8.087978,16.004433,9.375492,17.262331,9.803869,15.720756,10.544475,16.293177,0,0.01544,-0.02115,-0.02835,0.00439,0.00809,-0.01430,0.00601,0.00111,-1.49008,0.10996,3.27668
