"Time","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.111,0,0,7.741339,1.373040,-1.019888,0.000000,0.000000,0,0,5.446165,5.400185,16.160622,4.645124,-7.947876,17.955187,18.753963,14.663039,18.931883,18.003668,-8.238917,6.108460,4.347295,6.956745,14.126499,154.021378,0,1.506526,64.669418,88.295906,8.541225,19.032833,8.922786,15.330024,9.212253,14.966688,9.431084,13.838816,9.167874,15.416755,10.493932,15.034190,10.557123,15.204053,0,-0.01758,-0.01277,-0.02090,0.00160,0.00745,-0.01421,-0.00027,0.01091,1.04565,0.08716,3.27702
1.112,0,0,7.742189,1.374519,-1.088411,0.000000,0.000000,0,0,5.444827,5.395799,16.161640,4.646806,-7.978672,17.947226,18.476122,14.681747,19.322044,18.022284,-8.234522,6.122416,4.351947,6.958590,14.118505,156.043015,0,2.157986,64.719002,85.054794,8.543337,19.031954,8.936409,15.348141,9.219233,14.983376,9.442183,13.846458,9.193769,15.426786,10.502771,15.032788,10.571612,15.205199,0,-0.01813,-0.01428,-0.02151,0.00244,0.00894,-0.01158,0.00528,0.00786,1.06335,0.08418,3.27698
1.113,0,0,7.743039,1.375997,-1.156934,0.000000,0.000000,0,0,5.443490,5.391722,16.162659,4.648487,-8.009468,17.939262,18.198278,14.700457,19.712208,18.040899,-8.230126,6.136371,4.356599,6.960434,14.110513,158.064651,0,2.809446,64.768585,81.813683,8.545448,19.031075,8.950032,15.366258,9.226213,15.000063,9.453281,13.854100,9.219664,15.436819,10.511610,15.031386,10.586102,15.206347,0,-0.01733,-0.01433,-0.02014,0.00233,0.00729,-0.01257,0.00333,-0.02869,1.08755,0.08044,3.27698
1.114,0,0,7.744236,1.376848,-1.202538,0.000000,0.000000,0,0,5.442102,5.388265,16.163397,4.649982,-8.041535,17.931202,17.912582,14.718460,20.095537,18.060415,-8.230538,6.150670,4.361157,6.962267,14.102354,159.479248,0,3.164080,64.726776,85.279137,8.546874,19.029787,8.963452,15.387905,9.233209,15.015332,9.462506,13.860257,9.238032,15.444429,10.520006,15.030252,10.918585,14.197642,0,-0.01813,-0.01385,-0.02472,0.00328,0.00928,-0.01201,0.01154,0.00366,1.11459,0.07851,3.27701
1.115,0,0,7.745852,1.376945,-1.220579,0.000000,0.000000,0,0,5.440653,5.385295,16.163801,4.651254,-8.075132,17.923019,17.617441,14.735615,20.470648,18.081017,-8.236732,6.165381,4.365602,6.964085,14.093997,160.163757,0,3.161739,64.575050,96.810204,8.547476,19.028009,8.976628,15.413798,9.240225,15.028897,9.469478,13.864628,9.247350,15.449127,10.527870,15.029439,11.633501,11.974448,0,-0.01721,-0.01387,-0.01816,0.00612,0.00662,-0.01305,0.06754,0.00198,1.13443,0.07745,3.27709
1.116,0,0,7.747468,1.377042,-1.238619,0.000000,0.000000,0,0,5.439203,5.383051,16.164206,4.652526,-8.108729,17.914839,17.322298,14.752770,20.845760,18.101616,-8.242926,6.180093,4.370046,6.965902,14.085640,160.848282,0,3.159397,64.423332,108.341263,8.548078,19.026232,8.989804,15.439692,9.247240,15.042461,9.476449,13.868999,9.256668,15.453825,10.535733,15.028626,12.348418,9.751254,0,-0.01767,-0.01366,-0.01617,0.00281,0.00961,-0.01334,-0.02240,0.00397,1.14957,0.07446,3.27735
1.117,0,0,7.749083,1.377139,-1.256659,0.000000,0.000000,0,0,5.437754,5.381377,16.164608,4.653798,-8.142326,17.906658,17.027157,14.769925,21.220873,18.122217,-8.249120,6.194805,4.374491,6.967720,14.077283,161.532791,0,3.157055,64.271606,119.872322,8.548679,19.024456,9.002980,15.465585,9.254256,15.056026,9.483421,13.873369,9.265985,15.458523,10.543597,15.027814,13.063335,7.528059,0,-0.01822,-0.01358,-0.01480,0.00349,0.00900,-0.01248,0.01990,-0.00160,1.16406,0.07092,3.27780
1.118,0,0,7.750659,1.376841,-1.243937,0.000000,0.000000,0,0,5.436311,5.380518,16.165854,4.655029,-8.185782,17.898577,16.736752,14.786712,21.560463,18.144016,-8.259353,6.210320,4.378633,6.969497,14.068979,162.489075,0,3.202431,63.967175,126.441757,8.548880,19.020319,9.015640,15.488197,9.258780,15.072391,9.488750,13.880340,9.273906,15.465845,10.548352,15.025925,13.454518,6.314565,0,-0.01923,-0.01285,-0.01633,0.00333,0.00858,-0.01241,-0.00171,0.00366,1.18167,0.07146,3.27794
1.119,0,0,7.752186,1.376069,-1.194220,0.000000,0.000000,0,0,5.434875,5.380301,16.168106,4.656212,-8.241096,17.890617,16.452045,14.803055,21.857334,18.167255,-8.274443,6.226800,4.382413,6.971226,14.060740,163.772217,0,3.305195,63.479084,127.044121,8.548594,19.013348,9.027678,15.506866,9.260308,15.092122,9.492103,13.890437,9.280145,15.476326,10.549368,15.022740,13.456365,6.315378,0,-0.01840,-0.01363,-0.02197,0.00493,0.00815,-0.01332,-0.00146,0.00137,1.19711,0.08090,3.27771
1.120,0,0,7.753714,1.375296,-1.144502,0.000000,0.000000,0,0,5.433439,5.381092,16.170361,4.657395,-8.296409,17.882658,16.167339,14.819398,22.154205,18.190496,-8.289533,6.243280,4.386193,6.972955,14.052501,165.055344,0,3.407958,62.990993,127.646484,8.548310,19.006374,9.039717,15.525535,9.261836,15.111854,9.495456,13.900536,9.286385,15.486807,10.550384,15.019555,13.458211,6.316192,0,-0.01883,-0.01370,-0.01968,0.00186,0.00787,-0.01427,-0.02026,0.00839,1.21130,0.09214,3.27744
1.121,0,0,7.755241,1.374524,-1.094784,0.000000,0.000000,0,0,5.432003,5.382675,16.172615,4.658578,-8.351722,17.874699,15.882632,14.835741,22.451075,18.213736,-8.304623,6.259760,4.389974,6.974684,14.044261,166.338470,0,3.510721,62.502907,128.248856,8.548026,18.999401,9.051755,15.544203,9.263363,15.131584,9.498808,13.910633,9.292624,15.497288,10.551399,15.016371,13.460057,6.317005,0,-0.01682,-0.01373,-0.02167,0.00327,0.00769,-0.01210,-0.00873,0.00298,1.23291,0.09447,3.27714
1.122,0,0,7.756689,1.374139,-1.004918,0.000000,0.000000,0,0,5.430642,5.385450,16.175426,4.659887,-8.420267,17.866535,15.594461,14.851567,22.687323,18.237091,-8.326606,6.276628,4.393269,6.976362,14.036036,168.233246,0,3.668211,61.885952,128.736008,8.548104,18.994730,9.062085,15.561469,9.266413,15.145417,9.508833,13.920967,9.299130,15.507100,10.551579,15.014935,13.461414,6.317622,0,-0.01764,-0.01372,-0.02182,0.00159,0.00995,-0.01280,0.01450,-0.05707,1.25446,0.09854,3.27719
1.123,0,0,7.758040,1.374222,-0.866767,0.000000,0.000000,0,0,5.429371,5.389162,16.178911,4.661349,-8.504727,17.858128,15.302126,14.866771,22.850658,18.260586,-8.356880,6.293961,4.395982,6.977979,14.027826,170.863617,0,3.891518,61.114025,129.084595,8.548620,18.992828,9.070362,15.577050,9.271292,15.152157,9.526881,13.931585,9.305958,15.516109,10.550755,15.015605,13.462183,6.318003,0,-0.01822,-0.01346,-0.02182,0.00208,0.00818,-0.01732,0.08560,-0.01839,1.26788,0.11150,3.27765
1.124,0,0,7.759392,1.374305,-0.728615,0.000000,0.000000,0,0,5.428100,5.394061,16.182396,4.662810,-8.589187,17.849720,15.009789,14.881974,23.013996,18.284081,-8.387155,6.311295,4.398695,6.979597,14.019618,173.493973,0,4.114825,60.342098,129.433182,8.549135,18.990927,9.078639,15.592630,9.276171,15.158896,9.544930,13.942204,9.312786,15.525120,10.549930,15.016273,13.462951,6.318384,0,-0.01828,-0.01349,-0.01846,0.00497,0.00961,-0.01247,-0.08044,0.00275,1.28098,0.11805,3.27764
1.125,0,0,7.760744,1.374388,-0.590464,0.000000,0.000000,0,0,5.426829,5.399892,16.185881,4.664271,-8.673647,17.841312,14.717454,14.897179,23.177332,18.307575,-8.417428,6.328628,4.401407,6.981214,14.011409,176.124344,0,4.338131,59.570171,129.781769,8.549651,18.989025,9.086915,15.608212,9.281051,15.165636,9.562979,13.952823,9.319614,15.534129,10.549104,15.016943,13.463719,6.318765,0,-0.01709,-0.01242,-0.02899,0.00204,0.00900,-0.01416,0.00299,0.01060,1.29395,0.11805,3.27711
1.126,0,0,7.761384,1.376808,-0.416971,0.000000,0.000000,0,0,5.425890,5.406874,16.188587,4.665752,-8.766906,17.832684,14.422141,14.911850,23.281916,18.331230,-8.451040,6.345994,4.403766,6.982791,14.003084,177.689209,0,4.661160,58.981693,130.347366,8.551261,18.988012,9.092390,15.628095,9.284824,15.175518,9.573171,13.966284,9.329772,15.547568,10.546371,15.017156,13.464634,6.319202,0,-0.01682,-0.01241,-0.02075,0.00432,0.00885,-0.01361,-0.00095,-0.00397,1.30530,0.11887,3.27690
1.127,0,0,7.761170,1.382039,-0.200974,0.000000,0.000000,0,0,5.425351,5.414760,16.190357,4.667256,-8.870748,17.823792,14.123249,14.925882,23.315842,18.355078,-8.488666,6.363400,4.405699,6.984321,13.994621,177.972656,0,5.104117,58.613846,131.173935,8.554187,18.988066,9.094495,15.653152,9.287270,15.189179,9.573913,13.983164,9.343933,15.566334,10.541341,15.016821,13.465726,6.319708,0,-0.01785,-0.01283,-0.02151,0.00409,0.00806,-0.01369,-0.02271,0.00496,1.32037,0.12093,3.27705
1.128,0,0,7.760956,1.387270,0.015024,0.000000,0.000000,0,0,5.424812,5.423858,16.192129,4.668761,-8.974588,17.814899,13.824356,14.939915,23.349766,18.378927,-8.526291,6.380805,4.407632,6.985850,13.986158,178.256104,0,5.547074,58.245998,132.000504,8.557113,18.988119,9.096601,15.678210,9.289716,15.202842,9.574656,14.000044,9.358094,15.585100,10.536311,15.016485,13.466817,6.320214,0,-0.01880,-0.01376,-0.02167,0.00282,0.00809,-0.01207,0.00793,-0.00435,1.33044,0.11888,3.27702
1.129,0,0,7.760741,1.392501,0.231021,0.000000,0.000000,0,0,5.424273,5.433909,16.193899,4.670265,-9.078430,17.806007,13.525464,14.953947,23.383692,18.402775,-8.563916,6.398211,4.409565,6.987380,13.977695,178.539551,0,5.990032,57.878147,132.827072,8.560040,18.988174,9.098705,15.703269,9.292161,15.216503,9.575398,14.016924,9.372255,15.603866,10.531281,15.016150,13.467908,6.320721,0,-0.01852,-0.01308,-0.02090,0.00378,0.00851,-0.01393,-0.00870,0.01152,1.34686,0.11606,3.27679
1.130,0,0,7.760736,1.394285,0.479585,0.000000,0.000000,0,0,5.424261,5.445227,16.197371,4.671928,-9.186110,17.796898,13.224145,14.967512,23.375875,18.426529,-8.602074,6.415565,4.411224,6.988871,13.969090,178.579514,0,6.833114,57.811584,134.856659,8.562841,18.982946,9.097592,15.724200,9.292799,15.232164,9.549811,14.058024,9.401777,15.645555,10.525702,15.014806,13.468712,6.321088,0,-0.01752,-0.01369,-0.02075,0.00258,0.01041,-0.01253,0.09119,0.00366,1.36227,0.11439,3.27678
1.131,0,0,7.760982,1.391923,0.767317,0.000000,0.000000,0,0,5.424884,5.457540,16.202888,4.673782,-9.298405,17.787525,12.919908,14.980514,23.317860,18.450171,-8.640871,6.432857,4.412552,6.990317,13.960314,178.326614,0,8.157402,58.107357,138.333069,8.565494,18.971365,9.092611,15.740169,9.291265,15.250230,9.492559,14.128255,9.449772,15.714811,10.519463,15.012247,13.469169,6.321288,0,-0.01706,-0.01392,-0.02335,0.00380,0.00998,-0.01685,0.00244,0.02518,1.37164,0.11138,3.27701
1.132,0,0,7.761228,1.389561,1.055048,0.000000,0.000000,0,0,5.425508,5.470996,16.208406,4.675636,-9.410700,17.778154,12.615671,14.993516,23.259844,18.473812,-8.679669,6.450148,4.413880,6.991763,13.951538,178.073730,0,9.481691,58.403133,141.809464,8.568146,18.959785,9.087629,15.756137,9.289729,15.268296,9.435308,14.198485,9.497767,15.784067,10.513223,15.009689,13.469625,6.321488,0,-0.01941,-0.01248,-0.02441,0.00427,0.00815,-0.01117,-0.03064,-0.00572,1.38126,0.10629,3.27713
1.133,0,0,7.761474,1.387199,1.342780,0.000000,0.000000,0,0,5.426131,5.485352,16.213924,4.677490,-9.522995,17.768782,12.311434,15.006517,23.201830,18.497454,-8.718467,6.467440,4.415208,6.993208,13.942762,177.820847,0,10.805980,58.698906,145.285858,8.570798,18.948206,9.082647,15.772106,9.288195,15.286362,9.378056,14.268716,9.545762,15.853324,10.506983,15.007131,13.470082,6.321689,0,-0.01776,-0.01315,-0.02197,0.00409,0.00861,-0.01357,0.00092,0.00946,1.38962,0.10260,3.27713
1.134,0,0,7.760980,1.385889,1.645766,0.000000,0.000000,0,0,5.427527,5.500648,16.217621,4.679351,-9.629328,17.759172,12.020109,15.018675,23.133265,18.520716,-8.754597,6.484672,4.416254,6.994599,13.933974,177.288208,0,11.585245,59.295509,147.595108,8.573472,18.935610,9.076570,15.793824,9.283912,15.309320,9.329635,14.317070,9.577725,15.896364,10.502370,15.003513,13.470116,6.321777,0,-0.01877,-0.01302,-0.02151,0.00383,0.00757,-0.01299,-0.00696,0.00168,1.39767,0.10029,3.27684
1.135,0,0,7.759594,1.385843,1.967097,0.000000,0.000000,0,0,5.429852,5.516683,16.219128,4.681221,-9.728490,17.749279,11.744314,15.029815,23.052013,18.543522,-8.787519,6.501832,4.416960,6.995924,13.925170,176.419144,0,11.709042,60.253910,148.500671,8.576172,18.921795,9.069173,15.822458,9.276325,15.338165,9.291835,14.339115,9.590407,15.907875,10.499713,14.998625,13.469638,6.321731,0,-0.01843,-0.01335,-0.02213,0.00311,0.00809,-0.01143,0.01480,0.01152,1.40469,0.09601,3.27623
1.136,0,0,7.758209,1.385797,2.288428,0.000000,0.000000,0,0,5.432177,5.533332,16.220636,4.683090,-9.827652,17.739388,11.468518,15.040956,22.970764,18.566328,-8.820440,6.518992,4.417667,6.997248,13.916367,175.550079,0,11.832838,61.212307,149.406235,8.578873,18.907978,9.061776,15.851092,9.268739,15.367009,9.254034,14.361159,9.603090,15.919386,10.497056,14.993735,13.469160,6.321684,0,-0.01804,-0.01314,-0.02075,0.00484,0.00708,-0.01562,0.00845,-0.00015,1.41727,0.09085,3.27612
1.137,0,0,7.756823,1.385751,2.609759,0.000000,0.000000,0,0,5.434502,5.550463,16.222143,4.684960,-9.926814,17.729494,11.192722,15.052096,22.889513,18.589134,-8.853362,6.536152,4.418373,6.998572,13.907562,174.681015,0,11.956635,62.170708,150.311798,8.581573,18.894163,9.054380,15.879726,9.261152,15.395853,9.216234,14.383204,9.615772,15.930898,10.494398,14.988846,13.468682,6.321637,0,-0.01837,-0.01360,-0.02045,0.00302,0.01105,-0.01263,0.00211,0.00038,1.42990,0.08764,3.27658
1.138,0,0,7.756004,1.386691,2.936659,0.000000,0.000000,0,0,5.437253,5.567921,16.224791,4.686856,-10.018336,17.719431,10.937391,15.062816,22.806530,18.611809,-8.878646,6.553142,4.418685,6.999756,13.898655,174.089035,0,14.067848,61.262432,153.993240,8.583134,18.881432,9.046051,15.912482,9.243152,15.426529,9.187017,14.413976,9.658896,15.936735,10.491220,14.943592,13.468350,6.321552,0,-0.01910,-0.01479,-0.02045,0.00290,0.00842,-0.01515,0.06311,0.00534,1.43781,0.08543,3.27708
1.139,0,0,7.755867,1.388818,3.270256,0.000000,0.000000,0,0,5.440516,5.585636,16.228807,4.688785,-10.100671,17.709164,10.706672,15.073029,22.721464,18.634325,-8.894744,6.569928,4.418523,7.000770,13.889624,173.830276,0,18.569216,58.109211,161.013092,8.583325,18.870005,9.036600,15.950193,9.212629,15.459408,9.168125,14.455243,9.738632,15.935750,10.487413,14.849792,13.468196,6.321419,0,-0.01764,-0.01447,-0.02167,0.00226,0.00851,-0.01312,0.01022,0.00137,1.44415,0.08108,3.27761
1.140,0,0,7.755730,1.390944,3.603854,0.000000,0.000000,0,0,5.443779,5.603766,16.232826,4.690713,-10.183004,17.698896,10.475952,15.083241,22.636398,18.656839,-8.910842,6.586713,4.418360,7.001783,13.880591,173.571533,0,23.070581,54.955994,168.032944,8.583517,18.858576,9.027149,15.987906,9.182106,15.492287,9.149232,14.496510,9.818368,15.934766,10.483608,14.755994,13.468040,6.321286,0,-0.01785,-0.01390,-0.02274,0.00035,0.00778,-0.01373,-0.02100,0.00412,1.44556,0.07613,3.27750
1.141,0,0,7.755593,1.393071,3.937451,0.000000,0.000000,0,0,5.447043,5.622221,16.236843,4.692642,-10.265338,17.688627,10.245232,15.093453,22.551332,18.679356,-8.926940,6.603499,4.418198,7.002797,13.871559,173.312775,0,27.571949,51.802773,175.052795,8.583709,18.847149,9.017699,16.025618,9.151583,15.525166,9.130340,14.537777,9.898104,15.933781,10.479802,14.662195,13.467886,6.321154,0,-0.01822,-0.01231,-0.02274,0.00275,0.00873,-0.01280,0.00769,0.00237,1.45258,0.07340,3.27666
1.142,0,0,7.755393,1.394662,4.270808,0.000000,0.000000,0,0,5.451084,5.641225,16.240667,4.694585,-10.345037,17.678259,10.027549,15.103398,22.466240,18.701853,-8.934930,6.620196,4.417283,7.003746,13.862570,171.893982,0,31.771973,50.342285,177.701218,8.583656,18.835054,9.007442,16.059738,9.121526,15.571048,9.111870,14.593256,9.965176,15.942148,10.475739,14.612981,13.467536,6.320947,0,-0.01749,-0.01331,-0.02213,0.00267,0.01038,-0.01364,0.01547,0.00336,1.45642,0.07684,3.27650
1.143,0,0,7.755117,1.395611,4.603876,0.000000,0.000000,0,0,5.456061,5.660659,16.244257,4.696546,-10.421570,17.667770,9.825543,15.113021,22.381115,18.724329,-8.933167,6.636786,4.415462,7.004614,13.853632,169.080078,0,35.609585,50.917545,175.092377,8.583309,18.822159,8.996213,16.089540,9.092030,15.632568,9.093908,14.665828,10.017017,15.961764,10.471365,14.617385,13.466950,6.320652,0,-0.01752,-0.01230,-0.02136,0.00320,0.00775,-0.01453,0.03314,0.00061,1.46072,0.08592,3.27711
1.144,0,0,7.754841,1.396559,4.936944,0.000000,0.000000,0,0,5.461037,5.680479,16.247847,4.698507,-10.498102,17.657282,9.623539,15.122643,22.295988,18.746807,-8.931403,6.653376,4.413641,7.005484,13.844694,166.266159,0,39.447201,51.492805,172.483536,8.582963,18.809261,8.984984,16.119343,9.062533,15.694089,9.075948,14.738400,10.068859,15.981380,10.466992,14.621789,13.466366,6.320357,0,-0.01801,-0.01256,-0.01984,0.00375,0.00610,-0.01178,-0.02469,0.00397,1.46658,0.09057,3.27711
1.145,0,0,7.754565,1.397507,5.270013,0.000000,0.000000,0,0,5.466014,5.700603,16.251436,4.700468,-10.574635,17.646793,9.421534,15.132266,22.210863,18.769283,-8.929640,6.669966,4.411821,7.006353,13.835756,163.452255,0,43.284813,52.068066,169.874695,8.582616,18.796366,8.973756,16.149145,9.033036,15.755610,9.057987,14.810972,10.120701,16.000998,10.462619,14.626193,13.465781,6.320062,0,-0.01874,-0.01260,-0.02060,0.00328,0.00522,-0.01324,0.01990,0.00282,1.47147,0.09693,3.27643
1.146,0,0,7.754127,1.398046,5.602952,0.000000,0.000000,0,0,5.471454,5.720932,16.255993,4.702514,-10.648394,17.636219,9.225254,15.141681,22.122261,18.791586,-8.920712,6.686392,4.409406,7.007144,13.826764,161.980881,0,45.986080,52.341175,152.815781,8.583070,18.779490,8.961712,16.195143,8.995094,15.804318,9.032390,14.860922,10.138450,16.016865,10.458043,14.632776,12.924160,7.495379,0,-0.01724,-0.01582,-0.02045,0.00418,0.00717,-0.01279,0.01474,0.00168,1.47311,0.11155,3.27649
1.147,0,0,7.753494,1.398094,5.935738,0.000000,0.000000,0,0,5.477450,5.741421,16.261711,4.704662,-10.718817,17.625544,9.035861,15.150846,22.029476,18.813677,-8.903168,6.702621,4.406275,7.007842,13.817706,162.124084,0,47.320732,52.250908,118.378563,8.584487,18.757828,8.948687,16.260620,8.946996,15.837619,8.997607,14.883664,10.115195,16.028227,10.453223,14.641981,11.731867,10.084537,0,-0.01831,-0.01331,-0.02213,0.00381,0.00854,-0.01260,-0.00858,0.00374,1.47702,0.11867,3.27741
1.148,0,0,7.752861,1.398141,6.268523,0.000000,0.000000,0,0,5.483448,5.762248,16.267427,4.706811,-10.789240,17.614870,8.846467,15.160009,21.936691,18.835770,-8.885624,6.718851,4.403145,7.008540,13.808647,162.267288,0,48.655380,52.160645,83.941345,8.585903,18.736168,8.935662,16.326096,8.898896,15.870920,8.962826,14.906406,10.091941,16.039589,10.448403,14.651185,10.539573,12.673695,0,-0.01782,-0.01288,-0.02213,0.00282,0.00928,-0.01279,0.00836,0.00221,1.47589,0.11893,3.27757
1.149,0,0,7.752228,1.398188,6.601308,0.000000,0.000000,0,0,5.489444,5.783338,16.273146,4.708960,-10.859662,17.604195,8.657073,15.169174,21.843908,18.857862,-8.868080,6.735080,4.400015,7.009238,13.799589,162.410492,0,49.990032,52.070377,49.504135,8.587319,18.714506,8.922638,16.391573,8.850798,15.904221,8.928043,14.929149,10.068686,16.050951,10.443583,14.660390,9.347279,15.262853,0,-0.01813,-0.01274,-0.02090,0.00392,0.00903,-0.01302,0.00354,0.00443,1.47839,0.11941,3.27688
1.150,0,0,7.752497,1.397645,6.934738,0.000000,0.000000,0,0,5.496100,5.804925,16.278795,4.711208,-10.925187,17.593397,8.456625,15.177953,21.734810,18.879751,-8.844777,6.751226,4.395946,7.009860,13.790640,163.447601,0,49.743885,52.397835,29.688437,8.588097,18.692486,8.909247,16.435524,8.807126,15.931581,8.896982,14.952085,10.016335,16.090899,10.436245,14.708717,8.694843,16.678833,0,-0.01691,-0.01096,-0.01785,0.00232,0.00906,-0.01408,0.00659,0.00435,1.48004,0.12092,3.27673
1.151,0,0,7.753850,1.396394,7.268944,0.000000,0.000000,0,0,5.503548,5.826904,16.284365,4.713574,-10.984821,17.582451,8.242883,15.186266,21.606094,18.901396,-8.814548,6.767272,4.390747,7.010391,13.781820,165.559753,0,47.596611,53.227665,27.457207,8.588103,18.670036,8.895417,16.453590,8.768781,15.951797,8.870396,14.975255,9.928993,16.165222,10.425877,14.804095,8.691666,16.683899,0,-0.01733,-0.01445,-0.02136,0.00499,0.00757,-0.01292,0.01016,0.00191,1.48151,0.11854,3.27719
1.152,0,0,7.755203,1.395142,7.603149,0.000000,0.000000,0,0,5.510996,5.849246,16.289932,4.715941,-11.044456,17.571507,8.029140,15.194579,21.477377,18.923038,-8.784319,6.783318,4.385548,7.010923,13.773001,167.671921,0,45.449333,54.057495,25.225975,8.588111,18.647587,8.881587,16.471657,8.730435,15.972013,8.843809,14.998425,9.841651,16.239544,10.415509,14.899472,8.688487,16.688965,0,-0.01892,-0.01073,-0.02243,0.00215,0.01187,-0.01234,0.00488,0.00290,1.47974,0.11560,3.27736
1.153,0,0,7.756557,1.393890,7.937355,0.000000,0.000000,0,0,5.518445,5.871874,16.295502,4.718308,-11.104091,17.560560,7.815398,15.202892,21.348661,18.944683,-8.754089,6.799363,4.380350,7.011454,13.764181,169.784073,0,43.302059,54.887325,22.994743,8.588119,18.625137,8.867757,16.489723,8.692090,15.992229,8.817223,15.021594,9.754309,16.313868,10.405141,14.994850,8.685309,16.694031,0,-0.01956,-0.01347,-0.02136,0.00290,0.00900,-0.01360,0.00220,0.00122,1.47772,0.11387,3.27721
1.154,0,0,7.757275,1.392432,8.268137,0.000000,0.000000,0,0,5.526485,5.894705,16.302078,4.720803,-11.152071,17.549324,7.586024,15.210691,21.177284,18.966099,-8.723830,6.815286,4.374232,7.012037,13.755439,170.674637,0,42.829819,56.785484,21.622429,8.591483,18.605547,8.853337,16.499762,8.668006,16.002987,8.798749,15.041347,9.717916,16.349874,10.394598,15.049953,8.878086,16.564421,0,-0.01733,-0.01270,-0.02258,0.00395,0.00925,-0.01118,0.00528,0.00298,1.47821,0.11080,3.27735
1.155,0,0,7.757230,1.390727,8.594803,0.000000,0.000000,0,0,5.535239,5.917696,16.309868,4.723453,-11.186035,17.537739,7.337850,15.217873,20.954601,18.987240,-8.693537,6.831061,4.367010,7.012681,13.746790,170.096069,0,44.372044,59.968468,21.283083,8.598886,18.589397,8.838209,16.500147,8.661074,16.002369,8.790034,15.056989,9.742799,16.339802,10.383846,15.056620,9.306529,16.272846,0,-0.01755,-0.01332,-0.02029,0.00377,0.00726,-0.01370,0.00458,0.00374,1.47391,0.10578,3.27780
1.156,0,0,7.757186,1.389021,8.921469,0.000000,0.000000,0,0,5.543993,5.941007,16.317657,4.726101,-11.220000,17.526152,7.089676,15.225054,20.731918,19.008381,-8.663242,6.846837,4.359787,7.013325,13.738140,169.517487,0,45.914272,63.151451,20.943737,8.606289,18.573246,8.823081,16.500530,8.654141,16.001749,8.781320,15.072631,9.767681,16.329729,10.373094,15.063286,9.734971,15.981272,0,-0.01898,-0.01451,-0.02090,0.00227,0.00986,-0.01231,0.00455,0.00275,1.47171,0.10200,3.27783
1.157,0,0,7.757142,1.387315,9.248135,0.000000,0.000000,0,0,5.552747,5.964568,16.325447,4.728751,-11.253964,17.514566,6.841502,15.232235,20.509235,19.029520,-8.632948,6.862612,4.352565,7.013969,13.729491,168.938919,0,47.456497,66.334435,20.604391,8.613691,18.557096,8.807952,16.500914,8.647209,16.001131,8.772604,15.088273,9.792563,16.319656,10.362341,15.069952,10.163413,15.689696,0,-0.01791,-0.01315,-0.02045,0.00270,0.00858,-0.01340,0.01569,0.00229,1.46902,0.09920,3.27737
1.158,0,0,7.755050,1.386549,9.570937,0.000000,0.000000,0,0,5.562220,5.988566,16.334757,4.731413,-11.272654,17.503019,6.571260,15.239057,20.208549,19.050398,-8.602133,6.878174,4.344737,7.014966,13.720926,169.150452,0,48.318977,67.989021,22.304081,8.617390,18.545412,8.792465,16.508509,8.641782,16.001259,8.767332,15.098116,9.804410,16.316496,10.352356,15.075639,10.409755,15.528755,0,-0.01755,-0.01747,-0.02167,0.00331,0.00565,-0.01263,-0.01160,0.00305,1.46466,0.09407,3.27706
1.159,0,0,7.750496,1.386912,9.889091,0.000000,0.000000,0,0,5.572556,6.012906,16.345894,4.734091,-11.272972,17.491522,6.274479,15.245447,19.814056,19.070957,-8.570691,6.893478,4.336179,7.016389,13.712463,170.312225,0,48.363968,67.805496,26.456005,8.616633,18.539099,8.776546,16.524776,8.638164,16.002283,8.766200,15.100985,9.800579,16.321646,10.343294,15.080147,10.437095,15.524920,0,-0.01859,-0.01216,-0.02151,0.00156,0.00513,-0.01352,0.01953,0.00076,1.46194,0.08792,3.27691
1.160,0,0,7.745942,1.387275,10.207246,0.000000,0.000000,0,0,5.582893,6.037419,16.357031,4.736770,-11.273290,17.480022,5.977698,15.251838,19.419563,19.091516,-8.539250,6.908783,4.327622,7.017811,13.704000,171.473984,0,48.408958,67.621971,30.607927,8.615877,18.532785,8.760628,16.541044,8.634545,16.003307,8.765068,15.103853,9.796748,16.326796,10.334233,15.084654,10.464435,15.521085,0,-0.01743,-0.01210,-0.02228,0.00314,0.00601,-0.01375,0.00012,0.00305,1.45584,0.08383,3.27686
