"Time","v2 R COP","49 RDS cle","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.655,0.000000,0,0,0,0,0,7.053381,0.359620,-1.120380,5.567862,5.518852,16.948511,-8.782683,17.645899,30.966553,15.837492,0.000000,0,18.308493,17.701414,-7.062513,16.184080,4.706330,7.020793,3.369998,7.089670,170.340607,0,38.219513,68.706360,47.027790,8.078856,18.237871,8.666925,17.082176,8.401741,16.481564,8.230405,15.802391,9.576151,16.839964,9.969931,15.496715,10.558509,16.488428,0,-0.01905,-0.01314,-0.02064,0.00403,-0.01375,-0.01327,0.00304,0.00231,-1.49456,0.08625,3.27713
1.656,0.000000,0,0,0,0,0,7.053895,0.363865,-0.997118,5.566526,5.523089,16.947565,-8.760163,17.637117,30.879883,15.869074,0.000000,0,18.335672,17.719608,-6.865400,16.176840,4.711033,7.012464,3.380228,7.160722,170.278275,0,37.942837,69.034775,46.514923,8.081198,18.227587,8.691362,17.097248,8.412800,16.500050,8.227653,15.822458,9.588984,16.840111,9.970490,15.493205,10.558867,16.484133,0,-0.01728,-0.01218,-0.02101,0.00193,0.01484,-0.01169,0.00996,0.00584,-1.49957,0.10294,3.27713
1.657,0.000000,0,0,0,0,0,7.053481,0.364411,-0.868037,5.565305,5.527542,16.945677,-8.736283,17.628378,30.761528,15.900368,0.000000,0,18.337727,17.738049,-6.602255,16.169779,4.714010,7.012645,3.392582,7.231847,169.830978,0,37.959511,69.349747,46.064236,8.082431,18.217276,8.713668,17.111759,8.419503,16.511721,8.226434,15.834260,9.599361,16.836658,9.973107,15.487474,10.559120,16.479128,0,-0.01587,-0.01248,-0.02064,0.00370,0.00783,-0.01340,0.00900,0.00012,-1.49540,0.11352,3.27728
1.658,0.000000,0,0,0,0,0,7.052063,0.360951,-0.732652,5.564207,5.532147,16.942768,-8.710931,17.619682,30.608850,15.931350,0.000000,0,18.312565,17.756752,-6.267575,16.162912,4.715118,7.022046,3.407237,7.303050,168.966629,0,38.293980,69.650162,45.680912,8.082462,18.206936,8.733666,17.125662,8.421489,16.516008,8.226878,15.837109,9.607080,16.829308,9.977953,15.479337,10.559261,16.473352,0,-0.01852,-0.01268,-0.02123,0.00092,0.05983,-0.01202,0.00211,0.03416,-1.49762,0.11529,3.27759
1.659,0.000000,0,0,0,0,0,7.050644,0.357491,-0.597268,5.563108,5.536938,16.939857,-8.685579,17.610989,30.456173,15.962331,0.000000,0,18.287401,17.775455,-5.932895,16.156044,4.716227,7.031446,3.421893,7.374252,168.102280,0,38.628448,69.950569,45.297585,8.082493,18.196596,8.753664,17.139565,8.423474,16.520298,8.227322,15.839957,9.614797,16.821955,9.982800,15.471200,10.559402,16.467577,0,-0.01773,-0.01307,-0.01991,0.00258,-0.00762,-0.01277,0.00569,-0.01234,-1.49885,0.11747,3.27793
1.660,0.000000,0,0,0,0,0,7.049226,0.354031,-0.461883,5.562010,5.541862,16.936949,-8.660227,17.602293,30.303495,15.993312,0.000000,0,18.262238,17.794159,-5.598215,16.149178,4.717335,7.040847,3.436548,7.445454,167.237930,0,38.962917,70.250984,44.914261,8.082523,18.186256,8.773663,17.153467,8.425459,16.524586,8.227765,15.842806,9.622514,16.814604,9.987645,15.463063,10.559543,16.461802,0,-0.01799,-0.01389,-0.02038,0.00421,0.01385,-0.01307,0.00570,0.00362,-1.49798,0.12177,3.27831
1.661,0.000000,0,0,0,0,0,7.049393,0.353052,-0.327051,5.561182,5.546947,16.935873,-8.631022,17.593620,30.106144,16.023878,0.000000,0,18.223490,17.812565,-5.204112,16.141790,4.716998,7.028095,3.448591,7.485899,166.457184,0,39.276543,70.416023,44.616093,8.083402,18.173237,8.787181,17.160698,8.426917,16.528849,8.229078,15.845594,9.628830,16.810303,9.990953,15.457953,10.559416,16.457584,0,-0.01801,-0.01307,-0.02051,0.00280,0.00899,-0.01252,0.00427,0.00221,-1.49920,0.12127,3.27797
1.662,0.000000,0,0,0,0,0,7.051278,0.354760,-0.192816,5.560646,5.552147,16.936783,-8.597644,17.584970,29.860394,16.053991,0.000000,0,18.170025,17.830650,-4.745633,16.133837,4.715096,6.991345,3.457804,7.493023,165.767014,0,39.567585,70.434402,44.410179,8.085197,18.157312,8.793680,17.160704,8.427804,16.533085,8.231334,15.848318,9.633628,16.809305,9.992598,15.456123,10.558998,16.455057,0,-0.01928,-0.01373,-0.02109,0.00570,0.00683,-0.01242,0.01339,0.00241,-1.49666,0.11877,3.27691
1.663,0.000000,0,0,0,0,0,7.053163,0.356468,-0.058581,5.560109,5.557446,16.937695,-8.564265,17.576321,29.614643,16.084106,0.000000,0,18.116560,17.848736,-4.287154,16.125883,4.713193,6.954596,3.467018,7.500148,165.076843,0,39.858631,70.452789,44.204269,8.086993,18.141390,8.800179,17.160709,8.428690,16.537321,8.233589,15.851041,9.638426,16.808308,9.994241,15.454293,10.558580,16.452530,0,-0.01715,-0.01302,-0.01960,0.00248,0.00623,-0.01406,0.00023,-0.01661,-1.49859,0.11718,3.27652
1.664,0.000000,0,0,0,0,0,7.055048,0.358177,0.075653,5.559573,5.562814,16.938604,-8.530887,17.567669,29.368895,16.114222,0.000000,0,18.063095,17.866821,-3.828675,16.117929,4.711291,6.917846,3.476231,7.507272,164.386658,0,40.149673,70.471176,43.998356,8.088790,18.125465,8.806678,17.160715,8.429577,16.541557,8.235845,15.853765,9.643224,16.807310,9.995885,15.452463,10.558164,16.450003,0,-0.02190,-0.01298,-0.01481,0.00459,0.02004,-0.01075,0.01308,-0.01258,-1.49734,0.11438,3.27682
1.665,0.000000,0,0,0,0,0,7.055431,0.356449,0.204117,5.559290,5.568199,16.938261,-8.497136,17.559134,29.038315,16.143946,0.000000,0,18.017250,17.884748,-3.393776,16.114120,4.710474,6.894644,3.482959,7.513797,163.844345,0,40.601555,70.286034,43.557060,8.089660,18.113098,8.813004,17.162020,8.431928,16.541826,8.242519,15.855213,9.652151,16.805433,9.997206,15.448724,10.557151,16.447054,0,-0.01785,-0.01281,-0.02029,0.00253,0.00595,-0.01296,0.00422,0.00330,-1.49566,0.10954,3.27702
1.666,0.000000,0,0,0,0,0,7.054189,0.350998,0.326329,5.559280,5.573596,16.936560,-8.462982,17.550720,28.615837,16.173248,0.000000,0,17.979658,17.902504,-2.984421,16.114798,4.710834,6.886119,3.486994,7.519672,163.462189,0,41.227676,69.880417,42.860764,8.089528,18.104580,8.819143,17.164728,8.435865,16.537796,8.253981,15.855281,9.665552,16.802603,9.998177,15.442915,10.555494,16.443647,0,-0.01845,-0.01385,-0.02059,0.00291,0.00895,-0.01292,0.00279,0.00204,-1.49901,0.10613,3.27709
1.667,0.000000,0,0,0,0,0,7.052947,0.345547,0.448541,5.559271,5.578888,16.934858,-8.428829,17.542309,28.193359,16.202551,0.000000,0,17.942068,17.920259,-2.575066,16.115475,4.711194,6.877594,3.491028,7.525547,163.080048,0,41.853794,69.474792,42.164467,8.089396,18.096064,8.825283,17.167439,8.439803,16.533766,8.265442,15.855348,9.678954,16.799772,9.999147,15.437107,10.553838,16.440241,0,-0.01795,-0.01292,-0.02086,0.00283,0.02325,-0.01171,0.00504,0.01652,-1.49422,0.10397,3.27732
1.668,0.000000,0,0,0,0,0,7.051705,0.340096,0.570753,5.559261,5.584107,16.933159,-8.394676,17.533895,27.770882,16.231852,0.000000,0,17.904476,17.938015,-2.165711,16.116152,4.711554,6.869068,3.495063,7.531422,162.697891,0,42.479916,69.069168,41.468170,8.089263,18.087547,8.831423,17.170147,8.443741,16.529736,8.276903,15.855415,9.692355,16.796944,10.000119,15.431298,10.552180,16.436834,0,-0.01650,-0.01180,-0.02034,0.00441,-0.00034,-0.00858,0.00351,-0.00899,-1.49846,0.09980,3.27770
1.669,0.000000,0,0,0,0,0,7.051064,0.338651,0.679681,5.559508,5.589109,16.931950,-8.360827,17.525522,27.256252,16.260078,0.000000,0,17.865223,17.955809,-1.925548,16.116638,4.711382,6.862296,3.502448,7.537099,162.424255,0,42.982555,68.788544,40.924557,8.088130,18.078407,8.837384,17.175529,8.447117,16.527428,8.285843,15.854739,9.702868,16.793905,10.001678,15.426183,10.551481,16.434589,0,-0.01783,-0.01879,-0.02022,0.00385,0.00481,-0.00651,0.00611,0.02480,-1.49875,0.09461,3.27759
1.670,0.000000,0,0,0,0,0,7.051075,0.341546,0.774219,5.560031,5.593959,16.931274,-8.327310,17.517187,26.641794,16.287140,0.000000,0,17.824165,17.973640,-1.868675,16.116917,4.710635,6.857423,3.513463,7.542562,162.268158,0,43.351425,68.643341,40.546345,8.085914,18.068592,8.843153,17.183809,8.449884,16.526985,8.292052,15.853256,9.710252,16.790642,10.003872,15.421817,10.551820,16.433603,0,-0.02211,-0.01148,-0.01645,0.00336,0.01446,-0.01171,0.00420,0.00633,-1.49745,0.09138,3.27698
1.671,0.000000,0,0,0,0,0,7.051085,0.344440,0.868757,5.560555,5.598575,16.930599,-8.293793,17.508852,26.027334,16.314201,0.000000,0,17.783108,17.991472,-1.811802,16.117195,4.709888,6.852551,3.524477,7.548025,162.112061,0,43.720295,68.498131,40.168129,8.083696,18.058779,8.848923,17.192087,8.452652,16.526543,8.298261,15.851773,9.717635,16.787378,10.006067,15.417451,10.552158,16.432617,0,-0.02099,-0.00952,-0.02216,0.00433,0.00720,-0.01979,0.00275,0.00136,-1.49839,0.08922,3.27682
1.672,0.000000,0,0,0,0,0,7.051096,0.347335,0.963295,5.561078,5.603025,16.929924,-8.260275,17.500517,25.412876,16.341261,0.000000,0,17.742050,18.009304,-1.754930,16.117474,4.709141,6.847678,3.535492,7.553488,161.955963,0,44.089165,68.352921,39.789917,8.081480,18.048964,8.854692,17.200367,8.455420,16.526102,8.304470,15.850290,9.725019,16.784117,10.008262,15.413085,10.552497,16.431631,0,-0.01576,-0.01609,-0.02153,0.00283,0.00909,-0.00861,0.00514,0.00244,-1.49765,0.08511,3.27713
1.673,0.000000,0,0,0,0,0,7.051256,0.348813,1.042641,5.561805,5.607226,16.930698,-8.227458,17.492279,24.709751,16.367321,0.000000,0,17.704058,18.027040,-1.846997,16.117216,4.709113,6.855739,3.548258,7.559371,161.716980,0,44.383224,68.208549,39.365742,8.080000,18.041439,8.863788,17.207701,8.459257,16.526327,8.310320,15.849452,9.732693,16.780483,10.009785,15.408212,10.552260,16.430651,0,-0.01671,-0.00999,-0.02187,0.00349,0.00882,-0.01805,0.00640,0.00266,-1.49644,0.08039,3.27732
1.674,0.000000,0,0,0,0,0,7.051577,0.348757,1.105528,5.562752,5.611252,16.933044,-8.195401,17.484146,23.910572,16.392298,0.000000,0,17.669388,18.044674,-2.100416,16.116377,4.709863,6.877811,3.562920,7.565711,161.388214,0,44.596249,68.065094,38.891777,8.079318,18.036394,8.876487,17.214014,8.464254,16.527277,8.315783,15.849312,9.740679,16.776453,10.010580,15.402788,10.551401,16.429676,0,-0.01986,-0.01605,-0.02037,0.00171,0.00842,-0.00970,0.00477,0.00220,-1.49739,0.07772,3.27740
1.675,0.000000,0,0,0,0,0,7.051898,0.348701,1.168416,5.563700,5.614910,16.935389,-8.163343,17.476011,23.111393,16.417273,0.000000,0,17.634718,18.062309,-2.353835,16.115538,4.710612,6.899884,3.577583,7.572051,161.059464,0,44.809269,67.921638,38.417809,8.078636,18.031351,8.889187,17.220325,8.469252,16.528227,8.321245,15.849173,9.748666,16.772421,10.011375,15.397364,10.550542,16.428703,0,-0.01597,-0.00864,-0.01862,0.00462,0.00906,-0.01285,0.00383,0.02805,-1.49948,0.07633,3.27751
1.676,0.000000,0,0,0,0,0,7.052219,0.348645,1.231304,5.564647,5.618308,16.937735,-8.131287,17.467878,22.312214,16.442249,0.000000,0,17.600048,18.079943,-2.607254,16.114700,4.711362,6.921956,3.592246,7.578390,160.730698,0,45.022293,67.778183,37.943844,8.077955,18.026306,8.901886,17.226637,8.474248,16.529177,8.326708,15.849032,9.756652,16.768389,10.012170,15.391939,10.549683,16.427729,0,-0.01862,-0.01576,-0.02206,0.00447,0.01162,-0.00874,0.00255,0.00347,-1.49438,0.07450,3.27766
1.677,0.000000,0,0,0,0,0,7.051849,0.347363,1.275545,5.565688,5.621226,16.939341,-8.100860,17.459799,21.457521,16.465010,0.000000,0,17.558483,18.097616,-2.995585,16.113375,4.711101,6.934662,3.603563,7.585034,160.717926,0,45.044621,67.685249,37.498577,8.077330,18.021189,8.912720,17.232164,8.482612,16.535522,8.331835,15.850900,9.764865,16.765415,10.013501,15.387698,10.549079,16.426765,0,-0.01725,-0.02068,-0.01829,0.00326,-0.01876,-0.01530,0.00880,0.00069,-1.49661,0.07284,3.27751
1.678,0.000000,0,0,0,0,0,7.050731,0.344755,1.299586,5.566830,5.623806,16.940147,-8.072200,17.451780,20.542688,16.485373,0.000000,0,17.509447,18.115330,-3.530070,16.111523,4.709743,6.937222,3.611257,7.592009,161.047470,0,44.860363,67.647049,37.084404,8.076765,18.015991,8.921532,17.236841,8.494622,16.547712,8.336598,15.854939,9.773323,16.763588,10.015412,15.384738,10.548753,16.425814,0,-0.01811,-0.01308,-0.02137,0.00132,0.01617,-0.01690,0.00610,0.00259,-1.49741,0.07626,3.27706
1.679,0.000000,0,0,0,0,0,7.049613,0.342146,1.323627,5.567972,5.625968,16.940954,-8.043540,17.443760,19.627857,16.505735,0.000000,0,17.460413,18.133043,-4.064554,16.109673,4.708386,6.939782,3.618950,7.598984,161.377029,0,44.676102,67.608849,36.670227,8.076200,18.010792,8.930344,17.241516,8.506634,16.559902,8.341362,15.858980,9.781781,16.761761,10.017324,15.381777,10.548427,16.424860,0,-0.01627,-0.01267,-0.01817,0.00405,0.00297,-0.01054,0.00250,-0.00078,-1.49874,0.08965,3.27720
1.680,0.000000,0,0,0,0,0,7.048494,0.339538,1.347667,5.569114,5.627836,16.941761,-8.014880,17.435741,18.713024,16.526098,0.000000,0,17.411377,18.150759,-4.599039,16.107821,4.707029,6.942342,3.626643,7.605959,161.706573,0,44.491844,67.570656,36.256054,8.075637,18.005594,8.939155,17.246193,8.518644,16.572092,8.346126,15.863021,9.790239,16.759932,10.019236,15.378817,10.548101,16.423908,0,-0.01963,-0.01424,-0.02207,0.00331,0.00663,-0.01187,0.00556,0.01182,-1.49719,0.09998,3.27797
1.681,0.000000,0,0,0,0,0,7.049080,0.338906,1.356316,5.570360,5.629381,16.941410,-7.984646,17.427734,17.803381,16.544159,0.000000,0,17.182985,18.168238,-4.942107,16.102671,4.706198,6.938265,3.634400,7.612700,161.629272,0,44.549309,67.580528,35.913082,8.074512,17.992594,8.948560,17.252638,8.526014,16.583046,8.349533,15.868841,9.797886,16.758858,10.020542,15.376701,10.547837,16.422302,0,-0.01750,-0.01292,-0.02018,0.00511,0.01063,-0.01258,0.00112,0.01491,-1.49651,0.10096,3.27801
1.682,0.000000,0,0,0,0,0,7.051512,0.340416,1.348292,5.571719,5.630698,16.939806,-7.952708,17.419739,16.899357,16.559725,0.000000,0,16.760290,18.185463,-5.077807,16.093948,4.705937,6.926999,3.642226,7.619187,161.111206,0,44.868637,67.642479,35.647247,8.072783,17.971140,8.958608,17.260996,8.528358,16.592661,8.351472,15.876591,9.804652,16.758602,10.021194,15.375501,10.547641,16.419991,0,-0.01767,-0.01335,-0.01909,0.00186,0.00599,-0.01299,0.00287,0.03046,-1.49805,0.10373,3.27732
1.683,0.000000,0,0,0,0,0,7.053944,0.341927,1.340268,5.573077,5.631690,16.938202,-7.920770,17.411743,15.995334,16.575291,0.000000,0,16.337593,18.202688,-5.213507,16.085226,4.705677,6.915732,3.650052,7.625674,160.593155,0,45.187965,67.704430,35.381413,8.071053,17.949686,8.968656,17.269356,8.530701,16.602276,8.353410,15.884340,9.811419,16.758345,10.021847,15.374301,10.547443,16.417679,0,-0.01801,-0.01285,-0.01935,0.00205,0.01121,-0.01329,0.00048,0.00734,-1.50001,0.11335,3.27705
1.684,0.000000,0,0,0,0,0,7.056376,0.343437,1.332244,5.574436,5.632452,16.936596,-7.888832,17.403748,15.091311,16.590855,0.000000,0,15.914897,18.219913,-5.349207,16.076504,4.705416,6.904466,3.657878,7.632161,160.075089,0,45.507294,67.766380,35.115578,8.069323,17.928232,8.978703,17.277714,8.533044,16.611893,8.355348,15.892090,9.818185,16.758087,10.022499,15.373100,10.547247,16.415365,0,-0.01832,-0.01337,-0.02023,0.00445,0.00836,-0.01548,-0.00585,0.00008,-1.50097,0.11770,3.27721
1.685,0.000000,0,0,0,0,0,7.055801,0.344264,1.312143,5.575792,5.632873,16.934347,-7.856956,17.395824,14.235733,16.604799,0.000000,0,15.316219,18.237064,-5.234701,16.067846,4.706061,6.893273,3.664396,7.638748,159.640381,0,45.777069,67.864891,34.800587,8.068653,17.911255,8.992050,17.286867,8.536137,16.620872,8.356803,15.902606,9.825944,16.757702,10.022370,15.371610,10.546985,16.413115,0,-0.01841,-0.01243,-0.01899,0.00328,0.00850,-0.01094,0.01129,0.00099,-1.49704,0.11663,3.27717
1.686,0.000000,0,0,0,0,0,7.051969,0.344352,1.278961,5.577146,5.633052,16.931400,-7.825147,17.387981,13.432640,16.616989,0.000000,0,14.526895,18.254133,-4.849138,16.059259,4.707686,6.882162,3.669498,7.645442,159.295990,0,45.993164,68.002991,34.432346,8.069132,17.899126,9.008969,17.296879,8.540040,16.629168,8.357735,15.916120,9.834777,16.757179,10.021396,15.369803,10.546651,16.410927,0,-0.01536,-0.01490,-0.02221,0.00553,0.00161,-0.01288,0.00498,0.00589,-1.49787,0.11739,3.27694
1.687,0.000000,0,0,0,0,0,7.048137,0.344440,1.245779,5.578499,5.632948,16.928453,-7.793338,17.380136,12.629547,16.629177,0.000000,0,13.737570,18.271202,-4.463576,16.050671,4.709312,6.871049,3.674599,7.652137,158.951599,0,46.209259,68.141090,34.064102,8.069612,17.886997,9.025888,17.306890,8.543943,16.637461,8.358665,15.929633,9.843610,16.756655,10.020421,15.367998,10.546318,16.408739,0,-0.01922,-0.01393,-0.02071,0.00271,0.02064,-0.01204,0.00564,0.00568,-1.49917,0.12064,3.27694
1.688,0.000000,0,0,0,0,0,7.044306,0.344528,1.212596,5.579853,5.632645,16.925507,-7.761528,17.372292,11.826454,16.641367,0.000000,0,12.948246,18.288271,-4.078013,16.042084,4.710938,6.859938,3.679701,7.658831,158.607208,0,46.425354,68.279190,33.695858,8.070090,17.874868,9.042809,17.316902,8.547848,16.645756,8.359597,15.943147,9.852443,16.756132,10.019446,15.366192,10.545984,16.406551,0,-0.01732,-0.01434,-0.02046,0.00187,0.00493,-0.01205,0.00686,0.00339,-1.49793,0.12032,3.27717
1.689,0.000000,0,0,0,0,0,7.042676,0.344010,1.173483,5.581136,5.632138,16.922272,-7.728671,17.364534,11.099994,16.652348,0.000000,0,11.991876,18.305103,-3.459625,16.033669,4.710542,6.856701,3.683239,7.665721,157.714569,0,46.767403,68.432121,33.290066,8.070241,17.863401,9.064723,17.324804,8.551667,16.657505,8.360885,15.957533,9.861925,16.755209,10.018433,15.364062,10.545118,16.403517,0,-0.01609,-0.01194,-0.01962,0.00390,0.00836,-0.01277,-0.00657,0.00173,-1.49722,0.11856,3.27724
1.690,0.000000,0,0,0,0,0,7.043431,0.342836,1.127945,5.582342,5.631486,16.918728,-7.694676,17.356869,10.456552,16.662020,0.000000,0,10.854540,18.321676,-2.589010,16.025440,4.707957,6.861995,3.685081,7.672822,156.227966,0,47.245903,68.601112,32.843601,8.070037,17.852650,9.092050,17.330421,8.555397,16.672998,8.362558,15.972865,9.872110,16.753855,10.017376,15.361583,10.543677,16.399563,0,-0.01799,-0.01339,-0.01889,0.00199,0.00627,-0.01136,0.00449,-0.00527,-1.49745,0.11841,3.27717
1.691,0.000000,0,0,0,0,0,7.044187,0.341661,1.082407,5.583548,5.630707,16.915184,-7.660681,17.349203,9.813109,16.671694,0.000000,0,9.717204,18.338249,-1.718395,16.017212,4.705371,6.867290,3.686924,7.679923,154.741364,0,47.724403,68.770103,32.397133,8.069832,17.841900,9.119377,17.336039,8.559127,16.688494,8.364231,15.988198,9.882296,16.752501,10.016319,15.359102,10.542235,16.395609,0,-0.01564,-0.01386,-0.02110,0.00284,0.01447,-0.01257,0.00095,0.00020,-1.50004,0.11837,3.27694
1.692,0.000000,0,0,0,0,0,7.044942,0.340487,1.036869,5.584754,5.629838,16.911638,-7.626687,17.341537,9.169667,16.681366,0.000000,0,8.579867,18.354824,-0.847780,16.008984,4.702786,6.872584,3.688767,7.687023,153.254761,0,48.202900,68.939095,31.950666,8.069628,17.831150,9.146704,17.341656,8.562857,16.703987,8.365905,16.003531,9.892481,16.751144,10.015262,15.356623,10.540794,16.391655,0,-0.01908,-0.01198,-0.01969,0.00267,0.00537,-0.01157,0.01575,0.00068,-1.49850,0.11621,3.27656
1.693,0.000000,0,0,0,0,0,7.045392,0.340790,0.992732,5.585836,5.628923,16.907488,-7.591991,17.333977,8.601236,16.689825,0.000000,0,7.559500,18.363081,0.073452,16.008493,4.701517,6.885908,3.693220,7.689801,152.390060,0,48.600548,69.092964,31.707445,8.069022,17.821892,9.165806,17.353035,8.564639,16.716959,8.366591,16.015661,9.899296,16.750980,10.014557,15.355742,10.540045,16.387772,0,-0.01729,-0.01364,-0.01846,0.00515,0.00981,-0.01348,0.01237,0.00432,-1.49648,0.11450,3.27659
1.694,0.000000,0,0,0,0,0,7.045508,0.342693,0.950112,5.586786,5.627974,16.902679,-7.556537,17.326532,8.114068,16.696970,0.000000,0,6.665847,18.362329,1.049518,16.016382,4.701673,6.907930,3.700499,7.687896,152.199066,0,48.910606,69.230453,31.684408,8.067984,17.814249,9.175999,17.370655,8.564312,16.727200,8.366209,16.024321,9.902460,16.752108,10.014233,15.356593,10.540044,16.383963,0,-0.01913,-0.01282,-0.01992,0.00456,0.00873,-0.01300,-0.00183,0.00182,-1.49549,0.11422,3.27705
1.695,0.000000,0,0,0,0,0,7.045626,0.344596,0.907492,5.587735,5.627075,16.897873,-7.521081,17.319088,7.626899,16.704115,0.000000,0,5.772195,18.361576,2.025584,16.024273,4.701829,6.929953,3.707779,7.685991,152.008072,0,49.220661,69.367950,31.661371,8.066945,17.806606,9.186192,17.388277,8.563985,16.737440,8.365827,16.032982,9.905623,16.753233,10.013908,15.357445,10.540044,16.380154,0,-0.01819,-0.01352,-0.01978,0.00469,0.00828,-0.01254,0.01001,0.00142,-1.49817,0.11276,3.27702
1.696,0.000000,0,0,0,0,0,7.045743,0.346500,0.864873,5.588684,5.626211,16.893064,-7.485627,17.311644,7.139730,16.711260,0.000000,0,4.878542,18.360825,3.001649,16.032164,4.701986,6.951975,3.715058,7.684086,151.817078,0,49.530720,69.505440,31.638334,8.065906,17.798964,9.196383,17.405899,8.563657,16.747681,8.365444,16.041643,9.908787,16.754360,10.013585,15.358296,10.540043,16.376345,0,-0.01772,-0.01354,-0.01985,0.00181,0.00813,-0.01111,0.00540,0.00330,-1.49938,0.10958,3.27648
1.697,0.000000,0,0,0,0,0,7.045768,0.345329,0.829439,5.589553,5.625492,16.888842,-7.446286,17.304167,6.718537,16.717634,0.000000,0,4.265299,18.359888,3.649308,16.039833,4.700333,6.967277,3.722876,7.651543,152.085114,0,50.000511,69.831802,31.432756,8.065198,17.789389,9.197247,17.426514,8.566122,16.768518,8.364900,16.061359,9.916018,16.755810,10.012451,15.359248,10.540281,16.373951,0,-0.01729,-0.01214,-0.02096,0.00380,0.00932,-0.01325,0.00747,0.00218,-1.49487,0.10773,3.27621
1.698,0.000000,0,0,0,0,0,7.045692,0.340829,0.801790,5.590337,5.624876,16.885252,-7.402735,17.296656,6.368817,16.723171,0.000000,0,3.955832,18.358753,3.941192,16.047266,4.696719,6.975297,3.731277,7.585807,152.850464,0,50.643353,70.362785,31.029425,8.064847,17.777719,9.188004,17.450373,8.571610,16.800833,8.364181,16.093054,9.927658,16.757608,10.010439,15.360308,10.540779,16.373087,0,-0.01923,-0.01366,-0.01963,0.00278,0.00912,-0.01215,-0.01062,0.00271,-1.49870,0.10696,3.27621
1.699,0.000000,0,0,0,0,0,7.045618,0.336328,0.774141,5.591121,5.624471,16.881662,-7.359184,17.289145,6.019096,16.728710,0.000000,0,3.646364,18.357618,4.233076,16.054699,4.693105,6.983318,3.739679,7.520071,153.615799,0,51.286194,70.893768,30.626095,8.064497,17.766052,9.178760,17.474232,8.577099,16.833149,8.363461,16.124748,9.939298,16.759407,10.008428,15.361368,10.541276,16.372223,0,-0.01901,-0.01305,-0.01945,0.00432,0.00850,-0.01282,0.00836,0.00208,-1.49621,0.10417,3.27633
1.700,0.000000,0,0,0,0,0,7.045543,0.331828,0.746491,5.591905,5.624215,16.878075,-7.315632,17.281633,5.669376,16.734247,0.000000,0,3.336897,18.356483,4.524960,16.062132,4.689491,6.991339,3.748080,7.454335,154.381134,0,51.929031,71.424751,30.222765,8.064146,17.754385,9.169516,17.498091,8.582587,16.865465,8.362741,16.156441,9.950937,16.761208,10.006416,15.362428,10.541774,16.371359,0,-0.01773,-0.01268,-0.01981,0.00236,0.00841,-0.01288,0.00553,0.00236,-1.49652,0.10020,3.27656
1.701,0.000000,0,0,0,0,0,7.046021,0.331216,0.730116,5.592624,5.624221,16.874929,-7.263322,17.274237,5.374616,16.739311,0.000000,0,3.286071,18.355558,4.429809,16.069504,4.686349,7.000793,3.758677,7.385402,155.020859,0,53.023140,71.862778,29.813734,8.064614,17.748634,9.155277,17.527531,8.580453,16.889641,8.363590,16.184248,9.961742,16.763058,10.005027,15.363796,10.541615,16.371195,0,-0.01593,-0.01332,-0.01971,0.00276,0.00850,-0.01253,0.00687,0.00383,-1.49831,0.09821,3.27660
1.702,0.000000,0,0,0,0,0,7.047101,0.334816,0.725954,5.593274,5.624413,16.872267,-7.201522,17.266966,5.139396,16.743860,0.000000,0,3.515439,18.354862,3.915371,16.076809,4.683717,7.011800,3.771655,7.313005,155.524521,0,54.606125,72.200096,29.398527,8.065969,17.749294,9.135627,17.563013,8.570060,16.904997,8.366137,16.207844,9.971644,16.764967,10.004313,15.365499,10.540746,16.371788,0,-0.01763,-0.01286,-0.02075,0.00278,0.00977,-0.01140,0.00370,0.00242,-1.49647,0.09744,3.27644
1.703,0.000000,0,0,0,0,0,7.048180,0.338417,0.721791,5.593923,5.624899,16.869606,-7.139721,17.259695,4.904176,16.748409,0.000000,0,3.744808,18.354166,3.400934,16.084114,4.681085,7.022807,3.784633,7.240609,156.028168,0,56.189110,72.537422,28.983320,8.067324,17.749954,9.115977,17.598495,8.559666,16.920355,8.368683,16.231438,9.981546,16.766876,10.003598,15.367203,10.539877,16.372383,0,-0.01776,-0.01301,-0.01949,0.00307,0.00831,-0.01188,0.00540,0.00259,-1.49850,0.09460,3.27667
