"Time","v3 L COP","v2 R COP","49 RDS cle","47 R marks","39 FRx (cm)","35 HRx (cm)","v1 xCoM","42 CoMy (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform"
1.211,0.000000,0.000000,0,0,18.369444,15.497776,5.075874,5.245925,0,0,17.473366,16.416157,-1.42386
1.212,0.000000,0.000000,0,0,18.359472,15.485868,5.074956,5.242212,0,0,17.505447,16.455605,-1.41987
1.213,0.000000,0.000000,0,0,18.349503,15.473961,5.074282,5.238498,0,0,17.537529,16.495054,-1.40105
1.214,0.000000,0.000000,0,0,18.339485,15.462128,5.073705,5.234832,0,0,17.569778,16.534641,-1.39401
1.215,0.000000,0.000000,0,0,18.329292,15.450590,5.073346,5.231355,0,0,17.602690,16.574781,-1.38144
1.216,0.000000,0.000000,0,0,18.319099,15.439052,5.073078,5.227878,0,0,17.635603,16.614922,-1.37195
1.217,0.000000,0.000000,0,0,18.308907,15.427514,5.073014,5.224401,0,0,17.668516,16.655060,-1.36319
1.218,0.000000,0.000000,0,0,18.298809,15.415992,5.073039,5.220958,0,0,17.701414,16.695171,-1.35206
1.219,0.000000,0.000000,0,0,18.289087,15.404531,5.073261,5.217651,0,0,17.734259,16.735165,-1.33810
1.220,0.000000,0.000000,0,0,18.279367,15.393070,5.073579,5.214344,0,0,17.767101,16.775158,-1.31652
1.221,0.000000,0.000000,0,0,18.269646,15.381610,5.074112,5.211037,0,0,17.799946,16.815151,-1.30562
1.222,0.000000,0.000000,0,0,18.259920,15.370126,5.074744,5.207812,0,0,17.832645,16.854967,-1.29182
1.223,0.000000,0.000000,0,0,18.250177,15.358547,5.075594,5.204909,0,0,17.864773,16.894075,-1.27785
1.224,0.000000,0.000000,0,0,18.240435,15.346969,5.076506,5.202007,0,0,17.896900,16.933184,-1.26603
1.225,0.000000,0.000000,0,0,18.230690,15.335390,5.077554,5.199105,0,0,17.929028,16.972292,-1.25045
1.226,0.000000,0.000000,0,0,18.221033,15.323971,5.078616,5.196301,0,0,17.961105,17.011482,-1.21581
1.227,0.000000,0.000000,0,0,18.211710,15.313182,5.079711,5.193886,0,0,17.992987,17.051003,-1.20766
1.228,0.000000,0.000000,0,0,18.202389,15.302394,5.080785,5.191472,0,0,18.024866,17.090521,-1.19131
1.229,0.000000,0.000000,0,0,18.193066,15.291605,5.081813,5.189056,0,0,18.056747,17.130041,-1.17590
1.230,0.000000,0.000000,0,0,18.183828,15.280853,5.082790,5.186687,0,0,18.088400,17.169708,-1.16019
1.231,0.000000,0.000000,0,0,18.174925,15.270245,5.083652,5.184494,0,0,18.119156,17.209957,-1.14402
1.232,0.000000,0.000000,0,0,18.166023,15.259636,5.084438,5.182301,0,0,18.149912,17.250208,-1.12556
1.233,0.000000,0.000000,0,0,18.157120,15.249027,5.085049,5.180108,0,0,18.180668,17.290457,-1.09216
1.234,0.000000,0.000000,0,0,18.148333,15.238479,5.085578,5.177912,0,0,18.210810,17.323610,-1.07366
1.235,0.000000,0.000000,0,0,18.140001,15.228170,5.085923,5.175708,0,0,18.238518,17.328728,-1.05657
1.236,0.000000,0.000000,0,0,18.131670,15.217861,5.086277,5.173503,0,0,18.266226,17.333845,-1.03876
1.237,0.000000,0.000000,0,0,18.123339,15.207553,5.086652,5.171299,0,0,18.293934,17.338963,-1.01996
1.238,0.000000,0.000000,0,0,18.114977,15.197309,5.087140,5.169162,0,0,18.320955,17.351517,-0.99680
1.239,0.000000,0.000000,0,0,18.106493,15.187316,5.087883,5.167294,0,0,18.345259,17.393456,-0.98087
1.240,0.000000,0.000000,0,0,18.098009,15.177324,5.088766,5.165425,0,0,18.369562,17.435392,-0.94315
1.241,0.000000,0.000000,0,0,18.089525,15.167333,5.089965,5.163556,0,0,18.393867,17.477331,-0.92073
1.242,0.000000,0.000000,0,0,18.081076,15.157404,5.091311,5.161741,0,0,18.417406,17.519272,-0.89989
1.243,0.000000,0.000000,0,0,18.072762,15.147723,5.092988,5.160134,0,0,18.437927,17.561222,-0.87885
1.244,0.000000,0.000000,0,0,18.064445,15.138043,5.094825,5.158528,0,0,18.458448,17.603174,-0.85739
1.245,0.000000,0.000000,0,0,18.056129,15.128364,5.097026,5.156922,0,0,18.478970,17.645124,-0.83846
1.246,0.000000,0.000000,0,0,18.044987,15.118778,5.099404,5.155358,0,0,18.498747,17.687216,-0.81434
1.247,0.000000,0.000000,0,0,18.022676,15.109566,5.102178,5.153960,0,0,18.515591,17.729858,-0.77094
1.248,0.000000,0.000000,0,0,18.000366,15.100354,5.105131,5.152562,0,0,18.532434,17.772501,-0.74946
1.249,0.000000,0.000000,0,0,17.978056,15.091142,5.108487,5.151165,0,0,18.549278,17.815142,-0.72585
1.250,0.000000,0.000000,0,0,17.955675,15.081960,5.112023,5.149877,0,0,18.565458,17.857979,-0.70483
1.251,0.000000,0.000000,0,0,17.933008,15.072898,5.115962,5.149022,0,0,18.579012,17.901587,-0.67953
1.252,0.000000,0.000000,0,0,17.910343,15.063835,5.120084,5.148167,0,0,18.592567,17.945194,-0.65632
1.253,0.000000,0.000000,0,0,17.887678,15.054773,5.124616,5.147312,0,0,18.606123,17.988802,-0.61085
1.254,0.000000,0.000000,0,0,17.864880,15.045742,5.129322,5.146632,0,0,18.618427,18.022854,-0.58630
1.255,0.000000,0.000000,0,0,17.841555,15.036833,5.134421,5.146641,0,0,18.625788,18.019148,-0.56224
1.256,0.000000,0.000000,0,0,17.818230,15.027924,5.139634,5.146650,0,0,18.633150,18.015442,-0.53864
1.257,0.000000,0.000000,0,0,17.794907,15.019015,5.145103,5.146660,0,0,18.640512,18.011736,-0.51329
1.258,0.000000,0.000000,0,0,17.771469,15.010146,5.150616,5.146770,0,0,18.647909,18.008139,-0.48797
1.259,0.000000,0.000000,0,0,17.747589,15.001435,5.156229,5.147276,0,0,18.655447,18.004967,-0.46206
1.260,0.000000,0.000000,0,0,17.723707,14.992724,5.161850,5.147783,0,0,18.662983,18.001795,-0.41580
1.261,0.000000,0.000000,0,0,17.699827,14.984015,5.167490,5.148289,0,0,18.670521,17.998623,-0.38927
1.262,0.000000,0.000000,0,0,17.679178,14.975320,5.173117,5.148858,0,0,18.678091,17.988070,-0.36109
1.263,0.000000,0.000000,0,0,17.671289,14.966688,5.178715,5.149672,0,0,18.685799,17.948359,-0.33872
1.264,0.000000,0.000000,0,0,17.663403,14.958056,5.184296,5.150486,0,0,18.693504,17.908648,-0.31546
1.265,0.000000,0.000000,0,0,17.655516,14.949425,5.189839,5.151299,0,0,18.701212,17.868937,-0.29107
1.266,0.000000,0.000000,0,0,17.647671,14.940813,5.195377,5.152159,0,0,18.707787,17.829273,-0.26285
1.267,0.000000,0.000000,0,0,17.639994,14.932282,5.200900,5.153199,0,0,18.709894,17.789799,-0.21259
1.268,0.000000,0.000000,0,0,17.632317,14.923751,5.206460,5.154238,0,0,18.712002,17.750324,-0.18876
1.269,0.000000,0.000000,0,0,17.624640,14.915220,5.212105,5.155278,0,0,18.714109,17.710850,-0.16192
1.270,0.000000,0.000000,0,0,17.617054,14.906760,5.217831,5.156419,0,0,18.715969,17.671272,-0.12895
1.271,0.000000,0.000000,0,0,17.609831,14.898585,5.223740,5.157958,0,0,18.716845,17.631283,-0.11614
1.272,0.000000,0.000000,0,0,17.602610,14.890409,5.229724,5.159496,0,0,18.717720,17.591293,-0.08308
1.273,0.000000,0.000000,0,0,17.595387,14.882235,5.235879,5.161035,0,0,18.718597,17.551306,-0.05654
1.274,0.000000,0.000000,0,0,17.588203,14.874074,5.242093,5.162666,0,0,18.719305,17.511353,-0.00294
1.275,0.000000,0.000000,0,0,17.581177,14.865974,5.248442,5.164662,0,1,18.719355,17.471540,0.01638
1.276,0.971408,0.000000,0,0,17.574150,14.857875,5.254858,5.166659,1,0,18.719404,17.431728,0.04432
1.277,4.125332,0.000000,0,0,17.567123,14.849775,5.261427,5.168655,1,0,18.719452,17.391916,0.07341
1.278,6.308920,0.000000,0,0,17.560116,14.841614,5.268068,5.170750,1,0,18.719242,17.352179,0.09576
1.279,6.312405,0.000000,0,0,17.553186,14.833203,5.274873,5.173232,1,0,18.718000,17.312729,0.12292
1.280,6.315004,0.000000,0,0,17.546259,14.824793,5.281710,5.175715,1,0,18.716761,17.273277,0.14998
1.281,6.315617,0.000000,0,0,17.539330,14.816382,5.288622,5.178197,1,0,18.715521,17.233828,0.20065
1.282,6.315607,0.000000,0,0,17.532312,14.808022,5.295527,5.180755,1,0,18.714064,17.201929,0.22772
1.283,6.314198,0.000000,0,0,17.524944,14.799861,5.302414,5.183605,1,0,18.711756,17.199860,0.24940
1.284,6.314226,0.000000,0,0,17.517576,14.791698,5.309311,5.186456,1,0,18.709446,17.197792,0.27596
1.285,6.317479,0.000000,0,0,17.510208,14.783537,5.316227,5.189306,1,0,18.707136,17.195723,0.30166
1.286,6.323370,0.000000,0,0,17.502781,14.775402,5.323176,5.192251,1,0,18.704542,17.184242,0.32563
1.287,6.335184,0.000000,0,0,17.495129,14.767379,5.330197,5.195566,1,0,18.700817,17.135582,0.35354
1.288,6.344348,0.000000,0,0,17.487474,14.759355,5.337230,5.198882,1,0,18.697094,17.086920,0.39550
1.289,6.347558,0.000000,0,0,17.479820,14.751331,5.344290,5.202197,1,0,18.693371,17.038260,0.42512
1.290,6.344801,0.000000,0,0,17.472172,14.743264,5.351341,5.205547,1,0,18.689407,16.998564,0.44785
1.291,6.328636,0.000000,0,0,17.464537,14.735027,5.358370,5.209033,1,0,18.684500,16.994291,0.47568
1.292,6.321343,0.000000,0,0,17.456903,14.726789,5.365421,5.212520,1,0,18.679592,16.990019,0.49741
1.293,6.333984,0.000000,0,0,17.449270,14.718553,5.372521,5.216006,1,0,18.674683,16.985746,0.52393
1.294,6.368653,0.000000,0,0,17.441664,14.710285,5.379684,5.219537,1,0,18.669651,16.981350,0.54910
1.295,6.452813,0.000000,0,0,17.434162,14.701900,5.386989,5.223242,1,0,18.664125,16.976471,0.57438
1.296,6.539304,0.000000,0,0,17.426661,14.693514,5.394371,5.226947,1,0,18.658598,16.971592,0.62152
1.297,6.631037,0.000000,0,0,17.419159,14.685129,5.401929,5.230653,1,0,18.653072,16.966711,0.64511
1.298,6.702484,0.000000,0,0,17.411745,14.676616,5.409578,5.234391,1,0,18.647261,16.961599,0.66694
1.299,6.728353,0.000000,0,0,17.404678,14.667596,5.417431,5.238257,1,0,18.640326,16.955563,0.68995
1.300,6.742740,0.000000,0,0,17.397612,14.658577,5.425413,5.242123,1,0,18.633389,16.949526,0.71202
1.301,6.731330,0.000000,0,0,17.390545,14.649558,5.433685,5.245990,1,0,18.626451,16.943489,0.73544
1.302,6.723259,0.000000,0,0,17.383492,14.640501,5.442125,5.249948,1,0,18.619419,16.937319,0.75778
1.303,6.722692,0.000000,0,0,17.376484,14.631293,5.450946,5.254271,1,0,18.612013,16.930626,0.78066
1.304,6.725328,0.000000,0,0,17.369476,14.622087,5.459948,5.258593,1,0,18.604605,16.923931,0.82263
1.305,6.735162,0.000000,0,0,17.362469,14.612879,5.469358,5.262916,1,0,18.597197,16.917238,0.84606
1.306,6.744407,0.000000,0,0,17.355556,14.603688,5.478951,5.267343,1,0,18.589827,16.910593,0.86615
1.307,6.752329,0.000000,0,0,17.349018,14.594563,5.488952,5.272183,1,0,18.582607,16.904148,0.88636
1.308,6.759273,0.000000,0,0,17.342482,14.585437,5.499107,5.277024,1,0,18.575388,16.897701,0.90458
1.309,6.764019,0.000000,0,0,17.335945,14.576310,5.509613,5.281864,1,0,18.568169,16.891256,0.92662
1.310,6.768346,0.000000,0,0,17.329563,14.567074,5.520234,5.286807,1,0,18.560856,16.876783,0.94697
1.311,6.771735,0.000000,0,0,17.323799,14.557399,5.531118,5.292154,1,0,18.553169,16.830603,0.98345
1.312,6.775048,0.000000,0,0,17.318033,14.547725,5.542059,5.297502,1,0,18.545483,16.784422,1.00374
1.313,6.778191,0.000000,0,0,17.312267,14.538050,5.553130,5.302850,1,0,18.537798,16.738241,1.02354
1.314,6.781511,0.000000,0,0,17.306667,14.528263,5.564199,5.308297,1,0,18.529993,16.691923,1.04211
1.315,6.785230,0.000000,0,0,17.301718,14.518035,5.575269,5.314140,1,0,18.521727,16.645056,1.06213
1.316,6.789262,0.000000,0,0,17.296768,14.507807,5.586317,5.319983,1,0,18.513458,16.598190,1.07753
1.317,6.793996,0.000000,0,0,17.291821,14.497579,5.597316,5.325827,1,0,18.505190,16.551325,1.09498
1.318,6.798962,0.000000,0,0,17.287363,14.487209,5.608281,5.331770,1,0,18.496809,16.504345,1.12734
1.319,6.804449,0.000000,0,0,17.284851,14.476287,5.619167,5.338110,1,0,18.487978,16.456915,1.14510
1.320,6.809234,0.000000,0,0,17.282337,14.465364,5.629995,5.344450,1,0,18.479147,16.409485,1.16171
1.321,6.812444,0.000000,0,0,17.279825,14.454440,5.640691,5.350791,1,0,18.470316,16.362057,1.17948
1.322,6.814727,0.000000,0,0,17.278051,14.443409,5.651317,5.357174,1,0,18.461407,16.314638,1.19437
1.323,6.814929,0.000000,0,0,17.279190,14.431952,5.661782,5.363729,1,0,18.452190,16.267265,1.21322
1.324,6.818473,0.000000,0,0,17.280331,14.420494,5.672234,5.370282,1,0,18.442972,16.219893,1.22211
1.325,6.829525,0.000000,0,0,17.281471,14.409037,5.682654,5.376836,1,0,18.433756,16.172522,1.24107
1.326,6.845358,0.000000,0,0,17.283312,14.397493,5.693127,5.383486,1,0,18.424459,16.125256,1.26369
1.327,6.871932,0.000000,0,0,17.287916,14.385610,5.703719,5.390520,1,0,18.414845,16.078415,1.27939
1.328,6.885283,0.000000,0,0,17.292521,14.373726,5.714384,5.397552,1,0,18.405230,16.031574,1.29107
1.329,6.868927,0.000000,0,0,17.297125,14.361843,5.725212,5.404585,1,0,18.395617,15.984733,1.30285
1.330,6.824425,0.000000,0,0,17.302120,14.349855,5.736115,5.411671,1,0,18.385956,15.938140,1.31556
1.331,6.716687,0.000000,0,0,17.308657,14.337459,5.747190,5.418966,1,0,18.376112,15.892529,1.32923
1.332,6.607044,0.000000,0,0,17.315193,14.325062,5.758333,5.426260,1,0,18.366268,15.846916,1.33800
1.333,6.493122,0.000000,0,0,17.321728,14.312664,5.769628,5.433555,1,0,18.356424,15.801305,1.35160
1.334,6.406605,0.000000,0,0,17.328613,14.300212,5.780981,5.440938,1,0,18.346453,15.721257,1.37388
1.335,6.381660,0.000000,0,0,17.336874,14.287541,5.792463,5.448670,1,0,18.335970,15.505168,1.37767
1.336,6.371267,0.000000,0,0,17.345133,14.274871,5.803999,5.456402,1,0,18.325489,15.289079,1.38755
1.337,6.393566,0.000000,0,0,17.353394,14.262200,5.815654,5.464135,1,0,18.315006,15.072989,1.39548
1.338,6.410144,0.000000,0,0,17.361906,14.249378,5.827348,5.471969,1,0,18.304497,14.866576,1.40344
1.339,6.413871,0.000000,0,0,17.371412,14.235954,5.839126,5.480204,1,0,18.293879,14.698390,1.41235
1.340,6.414757,0.000000,0,0,17.380919,14.222531,5.850867,5.488440,1,0,18.283260,14.530204,1.41807
1.341,6.409262,0.000000,0,0,17.390427,14.209107,5.862525,5.496675,1,0,18.272642,14.362017,1.42767
1.342,6.407783,0.000000,0,0,17.400301,14.195556,5.874069,5.504958,1,0,18.261942,14.193926,1.43915
1.343,6.415328,0.000000,0,0,17.411631,14.181499,5.885359,5.513430,1,0,18.250925,14.026210,1.44434
1.344,6.420596,0.000000,0,0,17.422958,14.167440,5.896534,5.521901,1,0,18.239906,13.858494,1.44653
1.345,6.420746,0.000000,0,0,17.434288,14.153383,5.907450,5.530373,1,0,18.228889,13.690778,1.45433
1.346,6.413747,0.000000,0,0,17.445976,14.139307,5.918266,5.538909,1,0,18.217791,13.523026,1.45916
1.347,6.390687,0.000000,0,0,17.459078,14.125155,5.928861,5.547703,1,0,18.206377,13.355140,1.46353
1.348,6.380362,0.000000,0,0,17.472179,14.111004,5.939357,5.556497,1,0,18.194963,13.187252,1.46810
1.349,6.398646,0.000000,0,0,17.485281,14.096852,5.949633,5.565290,1,0,18.183548,13.019364,1.46951
1.350,6.447134,0.000000,0,0,17.498796,14.082625,5.959807,5.574100,1,0,18.172050,12.851535,1.47127
1.351,6.563485,0.000000,0,0,17.513947,14.068103,5.969755,5.582967,1,0,18.160217,12.683936,1.47294
1.352,6.682185,0.000000,0,0,17.529097,14.053580,5.979603,5.591835,1,0,18.148384,12.516336,1.47481
1.353,6.806164,0.000000,0,0,17.544247,14.039058,5.989225,5.600703,1,0,18.136553,12.348737,1.47258
1.354,6.900860,0.000000,0,0,17.559696,14.024503,5.998749,5.609610,1,0,18.124744,12.181307,1.47795
1.355,6.929766,0.000000,0,0,17.576321,14.009817,6.008050,5.618670,1,0,18.113041,12.014545,1.47585
1.356,6.942317,0.000000,0,0,17.592947,13.995132,6.017246,5.627730,1,0,18.101336,11.847784,1.47659
1.357,6.918128,0.000000,0,0,17.609571,13.980448,6.026205,5.636790,1,0,18.089632,11.681024,1.47339
1.358,6.898873,0.000000,0,0,17.626520,13.965755,6.035043,5.645891,1,0,18.077900,11.514286,1.46910
1.359,6.890708,0.000000,0,0,17.644747,13.951028,6.043613,5.655150,1,0,18.066055,11.347644,1.46972
1.360,6.886750,0.000000,0,0,17.662971,13.936301,6.052021,5.664410,1,0,18.054213,11.181003,1.46651
1.361,6.892241,0.000000,0,0,17.681198,13.921575,6.060064,5.673670,1,0,18.042368,11.014360,1.46161
1.362,6.896102,0.000000,0,0,17.699566,13.906837,6.067905,5.682907,1,0,18.030502,10.847752,1.45926
1.363,6.896299,0.000000,0,0,17.718493,13.892061,6.075291,5.692058,1,0,18.018549,10.681274,1.45463
1.364,6.895333,0.000000,0,0,17.737421,13.877285,6.082476,5.701209,1,0,18.006596,10.514797,1.44706
1.365,6.891751,0.000000,0,0,17.756348,13.862509,6.089211,5.710359,1,0,17.994642,10.348319,1.44377
1.366,6.888956,0.000000,0,0,17.775331,13.847640,6.095760,5.719488,1,0,17.982571,10.216800,1.43308
1.367,6.887926,0.000000,0,0,17.794535,13.832404,6.101896,5.728529,1,0,17.970026,10.223383,1.42775
1.368,6.887929,0.000000,0,0,17.813740,13.817167,6.107872,5.737570,1,0,17.957483,10.229966,1.41652
1.369,6.890254,0.000000,0,0,17.832943,13.801931,6.113487,5.746611,1,0,17.944939,10.236549,1.41001
1.370,6.892968,0.000000,0,0,17.852121,13.786679,6.118958,5.755571,1,0,17.932365,10.243057,1.40538
1.371,6.896551,0.000000,0,0,17.871191,13.771366,6.124107,5.764208,1,0,17.919670,10.249267,1.39495
1.372,6.898026,0.000000,0,0,17.890263,13.756053,6.129081,5.772845,1,0,17.906977,10.255476,1.38738
1.373,6.894761,0.000000,0,0,17.909334,13.740740,6.133664,5.781483,1,0,17.894283,10.261684,1.36965
1.374,6.887547,0.000000,0,0,17.928370,13.725429,6.138040,5.789950,1,0,17.881571,10.258691,1.35934
1.375,6.871458,0.000000,0,0,17.947264,13.710127,6.141953,5.797747,1,0,17.868788,10.219339,1.35023
1.376,6.855198,0.000000,0,0,17.966160,13.694824,6.145687,5.805544,1,0,17.856005,10.179988,1.33773
1.377,6.838553,0.000000,0,0,17.985054,13.679523,6.149019,5.813341,1,0,17.843220,10.140637,1.32908
1.378,6.825837,0.000000,0,0,18.003849,13.664249,6.152209,5.821035,1,0,17.830395,10.101263,1.31544
1.379,6.821948,0.000000,0,0,18.022247,13.649091,6.155078,5.828325,1,0,17.817408,10.061796,1.30444
1.380,6.819871,0.000000,0,0,18.040648,13.633931,6.157803,5.835615,1,0,17.804419,10.022330,1.27930
1.381,6.821870,0.000000,0,0,18.059048,13.618773,6.160202,5.842905,1,0,17.791430,9.982864,1.26542
1.382,6.822525,0.000000,0,0,18.077333,13.603666,6.162434,5.850117,1,0,17.778458,9.943313,1.25181
1.383,6.820163,0.000000,0,0,18.095175,13.588771,6.164288,5.857021,1,0,17.765547,9.903425,1.23643
1.384,6.816955,0.000000,0,0,18.113016,13.573875,6.165910,5.863925,1,0,17.752636,9.863538,1.22391
1.385,6.811842,0.000000,0,0,18.130857,13.558980,6.167009,5.870830,1,0,17.739725,9.823650,1.20822
1.386,6.807172,0.000000,0,0,18.148560,13.544105,6.167813,5.877623,1,0,17.726770,9.783702,1.19426
1.387,6.803498,0.000000,0,0,18.165718,13.529306,6.167956,5.883976,1,0,17.713640,9.743514,1.16490
1.388,6.800263,0.000000,0,0,18.182878,13.514508,6.167814,5.890328,1,0,17.700512,9.703327,1.14658
1.389,6.798018,0.000000,0,0,18.200037,13.499710,6.167033,5.896681,1,0,17.687384,9.663139,1.13014
1.390,6.795900,0.000000,0,0,18.217089,13.484951,6.165997,5.902900,1,0,17.674219,9.622954,1.11166
1.391,6.794070,0.000000,0,0,18.233715,13.470346,6.164386,5.908593,1,0,17.660919,9.582775,1.09741
1.392,6.792382,0.000000,0,0,18.250341,13.455743,6.162539,5.914286,1,0,17.647619,9.542597,1.07874
1.393,6.791015,0.000000,0,0,18.266968,13.441139,6.160159,5.919979,1,0,17.634319,9.502419,1.05970
1.394,6.789927,0.000000,0,0,18.283279,13.426603,6.157557,5.925534,1,0,17.621017,9.470210,1.02748
1.395,6.789470,0.000000,0,0,18.298353,13.412335,6.154456,5.930545,1,0,17.607708,9.469487,1.00379
1.396,6.789556,0.000000,0,0,18.313425,13.398068,6.151146,5.935556,1,0,17.594398,9.468763,0.98481
1.397,6.790864,0.000000,0,0,18.328499,13.383801,6.147367,5.940567,1,0,17.581089,9.468040,0.96632
1.398,6.792737,0.000000,0,0,18.343365,13.369699,6.143390,5.945433,1,0,17.567846,9.467405,0.94689
1.399,6.795877,0.000000,0,0,18.357412,13.356248,6.138967,5.949723,1,0,17.554863,9.467115,0.92621
1.400,6.798279,0.000000,0,0,18.371462,13.342797,6.134340,5.954013,1,0,17.541878,9.466825,0.90452
1.401,6.799023,0.000000,0,0,18.385509,13.329347,6.129259,5.958304,1,0,17.528894,9.466536,0.86619
1.402,6.798105,0.000000,0,0,18.398981,13.316007,6.123960,5.962405,1,0,17.515919,9.466209,0.84512
1.403,6.793455,0.000000,0,0,18.410173,13.303104,6.118177,5.965759,1,0,17.502968,9.465744,0.82388
1.404,6.789811,0.000000,0,0,18.421366,13.290203,6.112140,5.969113,1,0,17.490019,9.465279,0.80400
1.405,6.788425,0.000000,0,0,18.432558,13.277301,6.105534,5.972467,1,0,17.477068,9.464813,0.77997
1.406,5.742197,0.000000,0,0,18.443005,13.264515,6.098648,5.975610,1,1,17.464128,9.464251,0.75849
1.407,2.348464,0.000000,0,0,18.450508,13.252191,6.091137,5.977916,0,0,17.451227,9.463305,0.73127
1.408,0.000000,0.000000,0,0,18.458014,13.239865,6.083413,5.980221,0,0,17.438326,9.462360,0.69106
1.409,0.000000,0.000000,0,0,18.465517,13.227540,6.075210,5.982527,0,0,17.425425,9.461415,0.66751
1.410,0.000000,0.000000,0,0,18.472231,13.215322,6.066866,5.984652,0,0,17.412560,9.460300,0.64486
1.411,0.000000,0.000000,0,0,18.475817,13.203527,6.058204,5.986059,0,0,17.399845,9.458515,0.64354
1.412,0.000000,0.000000,0,0,18.479404,13.191732,6.049374,5.987467,0,0,17.387129,9.456730,0.62180
1.413,0.000000,0.000000,0,0,18.482990,13.179937,6.040168,5.988874,0,0,17.374413,9.454945,0.59797
1.414,0.000000,0.000000,0,0,18.486092,13.168242,6.030761,5.990064,0,0,17.361683,9.452828,0.57256
1.415,0.000000,0.000000,0,0,18.487276,13.156937,6.020902,5.990394,0,0,17.348900,9.449408,0.52570
1.416,0.000000,0.000000,0,0,18.488459,13.145631,6.010908,5.990725,0,0,17.336119,9.445987,0.50221
1.417,0.000000,0.000000,0,0,18.489641,13.134325,6.000613,5.991055,0,0,17.323336,9.442566,0.47719
1.418,0.000000,0.636430,0,1,18.490431,13.123177,5.990258,5.991199,0,0,17.310612,9.473557,0.45370
1.419,0.000000,2.702760,1,0,18.489668,13.112648,5.979766,5.990605,0,0,17.298122,9.640491,0.42635
1.420,0.000000,4.133199,1,0,18.488905,13.102118,5.969184,5.990012,0,0,17.285631,9.807425,0.40150
1.421,0.000000,4.134945,1,0,18.488140,13.091590,5.958399,5.989419,0,0,17.273142,9.974360,0.37390
1.422,0.000000,4.137249,1,0,18.487103,13.081356,5.947475,5.988649,0,0,17.260715,10.141351,0.32673
1.423,0.000000,4.140805,1,0,18.484978,13.072288,5.936241,5.987177,0,0,17.248539,10.308561,0.30184
1.424,0.000000,4.144186,1,0,18.482853,13.063219,5.924884,5.985705,0,0,17.236364,10.475772,0.27659
1.425,0.000000,4.147174,1,0,18.480728,13.054150,5.913252,5.984233,0,0,17.224190,10.642982,0.25161
1.426,0.000000,4.149150,1,0,18.478222,13.045661,5.901528,5.982600,0,0,17.212059,10.809889,0.22361
1.427,0.000000,4.148854,1,0,18.474203,13.039464,5.889600,5.980326,0,0,17.200104,10.975591,0.20065
1.428,0.000000,4.148109,1,0,18.470186,13.033266,5.877601,5.978053,0,0,17.188148,11.141293,0.15085
1.429,0.000000,4.146358,1,0,18.466169,13.027068,5.865439,5.975779,0,0,17.176195,11.306994,0.11931
1.430,0.000000,4.144907,1,0,18.461798,13.021669,5.853237,5.973333,0,0,17.164301,11.472699,0.09747
1.431,0.000000,4.144135,1,0,18.456034,13.019426,5.840942,5.970209,0,0,17.152651,11.638418,0.06880
1.432,0.000000,3.505487,1,0,18.450268,13.017183,5.828711,5.967084,0,0,17.140999,11.804137,0.05029
1.433,0.000000,1.433686,1,1,18.444502,13.014940,5.816623,5.963960,0,0,17.129349,11.969856,0.01750
1.434,0.000000,0.000000,0,0,18.438276,13.013609,5.804698,5.960703,0,0,17.117741,12.135513,-0.00831
1.435,0.000000,0.000000,0,0,18.430225,13.015880,5.793140,5.956924,0,0,17.106306,12.300929,-0.05835
1.436,0.000000,0.000000,0,0,18.422176,13.018151,5.781725,5.953146,0,0,17.094870,12.466346,-0.08290
1.437,0.000000,0.000000,0,0,18.414127,13.020422,5.770628,5.949368,0,0,17.083435,12.631762,-0.11049
1.438,0.000000,0.000000,0,0,18.405767,13.023822,5.759633,5.945378,0,0,17.072105,12.797282,-0.13483
1.439,0.000000,0.000000,0,0,18.396187,13.031680,5.748865,5.940552,0,0,17.061190,12.963220,-0.16267
1.440,0.000000,0.000000,0,0,18.386604,13.039539,5.738228,5.935727,0,0,17.050274,13.129156,-0.18725
1.441,0.000000,0.000000,0,0,18.377024,13.047398,5.727889,5.930901,0,0,17.039358,13.295094,-0.23970
1.442,0.000000,0.000000,0,0,18.367031,13.056505,5.717705,5.926058,0,0,17.028788,13.461054,-0.26359
1.443,0.000000,0.000000,0,0,18.355413,13.070543,5.707867,5.921147,0,0,17.019585,13.627107,-0.28843
1.444,0.000000,0.000000,0,0,18.343796,13.084582,5.698062,5.916236,0,0,17.010382,13.793159,-0.31609
1.445,0.000000,0.000000,0,0,18.332178,13.098621,5.688332,5.911325,0,0,17.001179,13.959211,-0.34254
1.446,0.000000,0.000000,0,0,18.320383,13.113925,5.678482,5.906338,0,0,16.992489,14.125446,-0.36834
1.447,0.000000,0.000000,0,0,18.307886,13.134225,5.668361,5.901049,0,0,16.985828,14.292401,-0.41479
1.448,0.000000,0.000000,0,0,18.295387,13.154525,5.658017,5.895760,0,0,16.979170,14.459355,-0.43809
1.449,0.000000,0.000000,0,0,18.282890,13.174826,5.647168,5.890471,0,0,16.972509,14.626310,-0.46628
1.450,0.000000,0.000000,0,0,18.270359,13.196467,5.636023,5.885068,0,0,16.967192,14.758372,-0.48925
1.451,0.000000,0.000000,0,0,18.257692,13.223412,5.624211,5.879215,0,0,16.967171,14.752596,-0.51494
1.452,0.000000,0.000000,0,0,18.245028,13.250357,5.612107,5.873362,0,0,16.967150,14.746819,-0.54141
