"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","47 RDS cle","45 R marks","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","3 Platform"
0.932,4.619810,5.769228,5.054100,7.328847,0,0,-3.184617,0.000000,0.000000,0,0,5.583654,5.441546,-0.48654
0.933,4.616281,5.767428,5.112201,7.324913,0,0,-3.208578,0.000000,0.000000,0,0,5.580346,5.437306,-0.51328
0.934,4.612740,5.765680,5.170196,7.320923,0,0,-3.226791,0.000000,0.000000,0,0,5.577065,5.433279,-0.53693
0.935,4.609184,5.763993,5.228063,7.316866,0,0,-3.238091,0.000000,0.000000,0,0,5.573818,5.429419,-0.58267
0.936,4.605628,5.762306,5.285930,7.312809,0,0,-3.249391,0.000000,0.000000,0,0,5.570571,5.425670,-0.61084
0.937,4.602073,5.760619,5.343797,7.308752,0,0,-3.260691,0.000000,0.000000,0,0,5.567325,5.422010,-0.63156
0.938,4.599266,5.759051,5.400094,7.304226,0,0,-3.271919,0.000000,0.000000,0,0,5.564084,5.418339,-0.65527
0.939,4.597358,5.757626,5.454503,7.299139,0,0,-3.283060,0.000000,0.000000,0,0,5.560851,5.414659,-0.67651
0.940,4.595451,5.756200,5.508912,7.294051,0,0,-3.294201,0.000000,0.000000,0,0,5.557617,5.410928,-0.70074
0.941,4.593544,5.754775,5.563321,7.288964,0,0,-3.305342,0.000000,0.000000,0,0,5.554384,5.407158,-0.73645
0.942,4.592040,5.753438,5.617522,7.283401,0,0,-3.318325,0.000000,0.000000,0,0,5.551118,5.403322,-0.76895
0.943,4.591022,5.752207,5.671474,7.277267,0,0,-3.333521,0.000000,0.000000,0,0,5.547815,5.399433,-0.78992
0.944,4.590003,5.750977,5.725426,7.271132,0,0,-3.348718,0.000000,0.000000,0,0,5.544512,5.395452,-0.81088
0.945,4.588984,5.749747,5.779377,7.264997,0,0,-3.363915,0.000000,0.000000,0,0,5.541208,5.391397,-0.83032
0.946,4.588149,5.748523,5.833455,7.258696,0,1,-3.380849,1.469792,0.000000,0,0,5.537864,5.387243,-0.85352
0.947,4.587532,5.747307,5.887685,7.252192,1,0,-3.399873,4.094420,0.000000,0,0,5.534470,5.383010,-0.88773
0.948,4.586915,5.746091,5.941915,7.245688,1,0,-3.418897,5.264305,0.000000,0,0,5.531076,5.378768,-0.91772
0.949,4.586298,5.744875,5.996144,7.239185,1,0,-3.437921,5.291176,0.000000,0,0,5.527682,5.374519,-0.93787
0.950,4.585711,5.743639,6.050673,7.232397,1,0,-3.452072,5.318143,0.000000,0,0,5.524223,5.370371,-0.95657
0.951,4.585162,5.742380,6.105563,7.225268,1,0,-3.460365,5.345184,0.000000,0,0,5.520687,5.366302,-0.97656
0.952,4.584612,5.741121,6.160452,7.218139,1,0,-3.468657,5.372355,0.000000,0,0,5.517151,5.362399,-0.99536
0.953,4.584062,5.739861,6.215342,7.211010,1,0,-3.476950,5.399629,0.000000,0,0,5.513615,5.358625,-1.02722
0.954,4.583170,5.738513,6.270351,7.203820,1,0,-3.477682,5.426972,0.000000,0,0,5.510055,5.355055,-1.05429
0.955,4.581868,5.737060,6.325505,7.196557,1,0,-3.469323,5.454369,0.000000,0,0,5.506466,5.351647,-1.07108
0.956,4.580566,5.735605,6.380659,7.189295,1,0,-3.460963,5.481290,0.000000,0,0,5.502878,5.348433,-1.08829
0.957,4.579264,5.734151,6.435812,7.182032,1,0,-3.452604,5.507839,0.000000,0,0,5.499290,5.345373,-1.10583
0.958,4.577563,5.732716,6.490849,7.174463,1,0,-3.436606,5.533667,0.000000,0,0,5.495708,5.342502,-1.12335
0.959,4.575383,5.731304,6.545745,7.166526,1,0,-3.411423,5.558929,0.000000,0,0,5.492136,5.339780,-1.14896
0.960,4.573204,5.729892,6.600642,7.158589,1,0,-3.386240,5.585295,0.000000,0,0,5.488564,5.337334,-1.17242
0.961,4.571024,5.728480,6.655538,7.150652,1,0,-3.361057,5.612528,0.000000,0,0,5.484993,5.335103,-1.18948
0.962,4.568279,5.727095,6.710482,7.142639,1,0,-3.329471,5.641671,0.000000,0,0,5.481604,5.333214,-1.20462
0.963,4.564854,5.725741,6.765481,7.134534,1,0,-3.290184,5.672314,0.000000,0,0,5.478436,5.331596,-1.21777
0.964,4.561429,5.724388,6.820482,7.126429,1,0,-3.250897,5.698063,0.000000,0,0,5.475267,5.330181,-1.23254
0.965,4.558003,5.723035,6.875482,7.118324,1,0,-3.211611,5.719967,0.000000,0,0,5.472098,5.328925,-1.24811
0.966,4.553933,5.721745,6.904514,7.109992,1,0,-3.170214,5.730576,0.000000,0,0,5.468965,5.327710,-1.27301
0.967,4.549086,5.720532,6.902315,7.101387,1,0,-3.126280,5.732310,0.000000,0,0,5.465873,5.326527,-1.28906
0.968,4.544238,5.719320,6.900116,7.092782,1,0,-3.082347,5.728696,0.000000,0,0,5.462781,5.325393,-1.30219
0.969,4.539391,5.718107,6.897918,7.084177,1,0,-3.038413,5.720880,0.000000,0,0,5.459689,5.324297,-1.31259
0.970,4.534403,5.716973,6.897302,7.075481,1,0,-2.991327,5.715461,0.000000,0,0,5.456616,5.323305,-1.32553
0.971,4.529244,5.715932,6.898591,7.066678,1,0,-2.940449,5.711928,0.000000,0,0,5.453567,5.322394,-1.33945
0.972,4.524086,5.714892,6.899880,7.057875,1,0,-2.889572,5.710022,0.000000,0,0,5.450517,5.321613,-1.36017
0.973,4.518928,5.713852,6.901168,7.049071,1,0,-2.838694,5.709395,0.000000,0,0,5.447468,5.320933,-1.36981
0.974,4.513810,5.712900,6.903850,7.040139,1,0,-2.786995,5.708086,0.000000,0,0,5.444591,5.320393,-1.37643
0.975,4.508739,5.712052,6.908205,7.031051,1,0,-2.734307,5.706241,0.000000,0,0,5.441921,5.319963,-1.38965
0.976,4.503668,5.711205,6.912560,7.021963,1,0,-2.681619,5.705893,0.000000,0,0,5.439252,5.319642,-1.39868
0.977,4.498598,5.710359,6.916915,7.012876,1,0,-2.628931,5.706721,0.000000,0,0,5.436583,5.319407,-1.40665
0.978,4.493655,5.709584,6.921757,7.003875,1,0,-2.574451,5.710423,0.000000,0,0,5.433990,5.319253,-1.41888
0.979,4.488866,5.708895,6.927183,6.994978,1,1,-2.517817,5.716383,0.000000,0,0,5.431489,5.319162,-1.43027
0.980,4.484077,5.708207,6.932609,6.986082,0,0,-2.461183,4.117683,0.000000,0,0,5.428988,5.319186,-1.43756
0.981,4.479288,5.707519,6.938035,6.977185,0,0,-2.404548,1.258181,0.000000,0,0,5.426486,5.319299,-1.44272
0.982,4.474699,5.707014,6.917737,6.968631,0,0,-2.346357,0.000000,0.000000,0,0,5.424113,5.319558,-1.44843
0.983,4.470350,5.706729,6.866504,6.960488,0,0,-2.286293,0.000000,0.000000,0,0,5.421894,5.319933,-1.45450
0.984,4.466001,5.706445,6.815270,6.952346,0,0,-2.226228,0.000000,0.000000,0,0,5.419674,5.320390,-1.46359
0.985,4.461652,5.706160,6.764037,6.944203,0,0,-2.166164,0.000000,0.000000,0,0,5.417454,5.320913,-1.46893
0.986,4.457431,5.705949,6.740158,6.936104,0,0,-2.106063,0.000000,0.000000,0,0,5.415307,5.321452,-1.47131
0.987,4.453366,5.705827,6.749177,6.928058,0,0,-2.045917,0.000000,0.000000,0,0,5.413247,5.322005,-1.47784
0.988,4.449300,5.705705,6.758197,6.920011,0,0,-1.985771,0.000000,0.000000,0,0,5.411186,5.322625,-1.47839
0.989,4.445235,5.705582,6.767217,6.911963,0,0,-1.925625,0.000000,0.000000,0,0,5.409126,5.323298,-1.47995
0.990,4.441371,5.705585,6.776319,6.903874,0,0,-1.863775,0.000000,0.000000,0,0,5.407178,5.324105,-1.48508
0.991,4.437749,5.705737,6.785521,6.895735,0,0,-1.799877,0.000000,0.000000,0,0,5.405366,5.325019,-1.48364
0.992,4.434128,5.705889,6.794722,6.887595,0,0,-1.735978,0.000000,0.000000,0,0,5.403553,5.326055,-1.48596
0.993,4.430507,5.706041,6.803924,6.879456,0,0,-1.672079,0.000000,0.000000,0,0,5.401741,5.327187,-1.48569
0.994,4.427363,5.706293,6.812838,6.871535,0,0,-1.609084,0.000000,0.000000,0,0,5.400086,5.328400,-1.48578
0.995,4.424795,5.706664,6.821406,6.863877,0,0,-1.547174,0.000000,0.000000,0,0,5.398622,5.329677,-1.48660
0.996,4.422227,5.707035,6.829975,6.856219,0,0,-1.485265,0.000000,0.000000,0,0,5.397158,5.330971,-1.48599
0.997,4.419659,5.707407,6.838544,6.848561,0,0,-1.423356,0.000000,0.000000,0,0,5.395694,5.332278,-1.48254
0.998,4.417573,5.707906,6.818277,6.841049,0,0,-1.365898,0.000000,0.000000,0,0,5.394337,5.333534,-1.47870
0.999,4.416067,5.708560,6.763330,6.833710,0,0,-1.313793,0.000000,0.000000,0,0,5.393111,5.334748,-1.47513
1.000,4.414561,5.709214,6.708384,6.826371,0,0,-1.261689,0.000000,0.000000,0,0,5.391885,5.335841,-1.47339
1.001,4.413055,5.709867,6.653438,6.819032,0,0,-1.209585,0.000000,0.000000,0,0,5.390658,5.336840,-1.46902
1.002,4.412004,5.710623,6.598692,6.811819,0,0,-1.166011,0.000000,0.000000,0,0,5.389524,5.337658,-1.46237
1.003,4.411500,5.711499,6.544189,6.804758,0,0,-1.132697,0.000000,0.000000,0,0,5.388501,5.338333,-1.45303
1.004,4.410996,5.712376,6.489686,6.797697,0,0,-1.099383,0.000000,0.000000,0,0,5.387478,5.338791,-1.44992
1.005,4.410493,5.713252,6.435184,6.790635,0,0,-1.066069,0.000000,0.000000,0,0,5.386455,5.339079,-1.44308
1.006,4.410350,5.714220,6.380836,6.784178,0,0,-1.043089,0.000000,0.000000,0,0,5.385500,5.339125,-1.43765
1.007,4.410641,5.715298,6.326673,6.778448,0,0,-1.032536,0.000000,0.000000,0,0,5.384629,5.338980,-1.42853
1.008,4.410933,5.716376,6.272511,6.772718,0,0,-1.021984,0.000000,0.000000,0,0,5.383758,5.338575,-1.42120
1.009,4.411224,5.717454,6.218348,6.766988,0,0,-1.011431,0.000000,0.000000,0,0,5.382887,5.337967,-1.41010
1.010,4.411632,5.718596,6.164259,6.761672,0,0,-1.008856,0.000000,0.000000,0,0,5.381984,5.337101,-1.39816
1.011,4.412180,5.719815,6.110258,6.756855,0,0,-1.015874,0.000000,0.000000,0,0,5.381042,5.336030,-1.38928
1.012,4.412728,5.721034,6.056258,6.752038,0,0,-1.022893,0.000000,0.000000,0,0,5.380101,5.334774,-1.37833
1.013,4.413276,5.722252,6.002257,6.747221,0,0,-1.029911,0.000000,0.000000,0,0,5.379159,5.333370,-1.37271
1.014,4.413881,5.723455,5.948343,6.742845,0,0,-1.038601,0.000000,0.000000,0,0,5.378150,5.331873,-1.35895
1.015,4.414556,5.724638,5.894533,6.738999,0,0,-1.049300,0.000000,0.000000,0,0,5.377059,5.330302,-1.34250
1.016,4.415231,5.725820,5.840723,6.735152,0,0,-1.059999,0.000000,0.000000,0,0,5.375967,5.328734,-1.32516
1.017,4.415905,5.727002,5.786912,6.731306,0,0,-1.070698,0.000000,0.000000,0,0,5.374876,5.327168,-1.31271
1.018,4.416720,5.728250,5.733299,6.727727,0,0,-1.076837,0.000000,0.000000,0,0,5.373747,5.325701,-1.30057
1.019,4.417705,5.729575,5.679922,6.724470,0,0,-1.077493,0.000000,0.000000,0,0,5.372572,5.324311,-1.28845
1.020,4.418689,5.730900,5.626545,6.721213,0,0,-1.078148,0.000000,0.000000,0,0,5.371398,5.323110,-1.27463
1.021,4.419673,5.732225,5.573168,6.717956,0,0,-1.078804,0.000000,0.000000,0,0,5.370224,5.322056,-1.25986
1.022,4.420796,5.733573,5.520045,6.715321,0,0,-1.069843,0.000000,0.000000,0,0,5.369041,5.321269,-1.23471
1.023,4.422087,5.734949,5.467226,6.713435,0,0,-1.049317,0.000000,0.000000,0,0,5.367849,5.320691,-1.21542
1.024,4.423377,5.736324,5.414407,6.711549,0,0,-1.028790,0.000000,0.000000,0,0,5.366657,5.320417,-1.20438
1.025,4.424667,5.737700,5.361588,6.709663,0,0,-1.008264,0.000000,0.000000,0,0,5.365465,5.320382,-1.18933
1.026,4.426207,5.739089,5.308975,6.708315,0,0,-0.978659,0.000000,0.000000,0,0,5.364368,5.320667,-1.17148
1.027,4.428048,5.740495,5.256610,6.707612,0,0,-0.938135,0.000000,0.000000,0,0,5.363385,5.321202,-1.15607
1.028,4.429888,5.741901,5.204246,6.706909,0,0,-0.897611,0.000000,0.000000,0,0,5.362401,5.322028,-1.13034
1.029,4.431729,5.743308,5.151881,6.706206,0,0,-0.857088,0.000000,0.000000,0,0,5.361419,5.323082,-1.10291
1.030,4.433713,5.744774,5.099604,6.705777,0,0,-0.809430,0.000000,0.000000,0,0,5.360537,5.324390,-1.08792
1.031,4.435870,5.746315,5.047432,6.705677,0,0,-0.753193,0.000000,0.000000,0,0,5.359776,5.325897,-1.06482
1.032,4.438027,5.747855,4.995260,6.705577,0,0,-0.696956,0.000000,0.000000,0,0,5.359015,5.327645,-1.05286
1.033,4.440184,5.749395,4.943089,6.705478,0,0,-0.640719,0.000000,0.000000,0,0,5.358255,5.329582,-1.03564
1.034,4.442365,5.750947,4.890707,6.705723,0,0,-0.579734,0.000000,0.000000,0,0,5.357623,5.331744,-1.01324
1.035,4.444574,5.752513,4.838074,6.706382,0,0,-0.513039,0.000000,0.000000,0,0,5.357144,5.334082,-0.98410
1.036,4.446784,5.754079,4.785441,6.707041,0,0,-0.446344,0.000000,0.000000,0,0,5.356666,5.336577,-0.95758
1.037,4.448994,5.755645,4.732808,6.707700,0,0,-0.379649,0.000000,0.000000,0,0,5.356188,5.339196,-0.93756
1.038,4.451193,5.757277,4.680203,6.708593,0,0,-0.310257,0.000000,0.000000,0,0,5.355802,5.341915,-0.91687
1.039,4.453380,5.758986,4.627633,6.709769,0,0,-0.237621,0.000000,0.000000,0,0,5.355528,5.344715,-0.89890
1.040,4.455567,5.760696,4.575063,6.710944,0,0,-0.164985,0.000000,0.000000,0,0,5.355255,5.347679,-0.87683
1.041,4.457755,5.762406,4.522492,6.712119,0,0,-0.092350,0.000000,0.000000,0,0,5.354981,5.350772,-0.85318
1.042,4.459939,5.764181,4.470259,6.713695,0,0,-0.015246,0.000000,0.000000,0,0,5.354878,5.354112,-0.81311
1.043,4.462120,5.766034,4.418433,6.715751,0,0,0.067232,0.000000,0.000000,0,0,5.354980,5.357645,-0.79031
1.044,4.464301,5.767887,4.366606,6.717808,0,0,0.149710,0.000000,0.000000,0,0,5.355082,5.361424,-0.76782
1.045,4.466482,5.769739,4.314779,6.719865,0,0,0.232188,0.000000,0.000000,0,0,5.355184,5.365397,-0.74527
1.046,4.468776,5.771628,4.263211,6.722172,0,0,0.320140,0.000000,0.000000,0,0,5.355438,5.369603,-0.72403
1.047,4.471205,5.773559,4.211956,6.724781,0,0,0.414676,0.000000,0.000000,0,0,5.355875,5.373991,-0.70593
1.048,4.473634,5.775491,4.160699,6.727390,0,0,0.509211,0.000000,0.000000,0,0,5.356313,5.378644,-0.66537
1.049,4.476063,5.777422,4.109444,6.729999,0,0,0.603747,0.000000,0.000000,0,0,5.356751,5.383503,-0.63266
1.050,4.478627,5.779386,4.084521,6.732887,0,0,0.705953,0.000000,0.000000,0,0,5.357319,5.388664,-0.61002
1.051,4.481354,5.781390,4.091267,6.736111,0,0,0.817384,0.000000,0.000000,0,0,5.358044,5.394060,-0.58258
1.052,4.484082,5.783393,4.098013,6.739335,0,0,0.928814,0.000000,0.000000,0,0,5.358769,5.399753,-0.55939
1.053,4.486809,5.785396,4.104759,6.742558,0,0,1.040245,0.000000,0.000000,0,0,5.359494,5.405679,-0.53397
1.054,4.489578,5.787430,4.111195,6.745981,0,0,1.155851,0.000000,0.000000,0,0,5.360473,5.411883,-0.51083
1.055,4.492398,5.789500,4.117257,6.749643,0,0,1.276479,0.000000,0.000000,0,0,5.361757,5.418305,-0.47153
1.056,4.495218,5.791571,4.123320,6.753305,0,0,1.397106,0.000000,0.000000,0,0,5.363040,5.424966,-0.43524
1.057,4.498038,5.793641,4.129382,6.756967,0,0,1.517734,0.000000,0.000000,0,0,5.364324,5.431814,-0.41220
1.058,4.500930,5.795763,4.134588,6.760855,0,0,1.638645,0.000000,0.000000,0,0,5.365878,5.438850,-0.38489
1.059,4.503909,5.797948,4.138765,6.765015,0,0,1.759898,0.000000,0.000000,0,0,5.367757,5.446033,-0.36246
1.060,4.506888,5.800133,4.142942,6.769175,0,0,1.881152,0.000000,0.000000,0,0,5.369636,5.453315,-0.33664
1.061,4.509867,5.802318,4.147120,6.773335,0,0,2.002405,0.000000,0.000000,0,0,5.371514,5.460675,-0.31284
1.062,4.512856,5.804570,4.150785,6.777595,0,0,2.116437,0.000000,0.000000,0,0,5.373653,5.468022,-0.27176
1.063,4.515857,5.806903,4.153836,6.781975,0,0,2.221786,0.000000,0.000000,0,0,5.376105,5.475359,-0.23563
1.064,4.518857,5.809237,4.156887,6.786355,0,0,2.327135,0.000000,0.000000,0,0,5.378557,5.482502,-0.21378
1.065,4.521859,5.811571,4.159938,6.790736,0,0,2.432483,0.000000,0.000000,0,0,5.381009,5.489494,-0.18362
1.066,4.524830,5.813869,4.163027,6.795115,0,0,2.522409,0.000000,0.000000,0,0,5.383584,5.496115,-0.15921
1.067,4.527767,5.816124,4.166162,6.799492,0,0,2.593785,0.000000,0.000000,0,0,5.386309,5.502446,-0.13095
1.068,4.530704,5.818380,4.169298,6.803870,0,0,2.665162,0.000000,0.000000,0,0,5.389032,5.508344,-0.10638
1.069,4.533640,5.820636,4.172433,6.808247,0,0,2.736538,0.000000,0.000000,0,0,5.391757,5.513903,-0.06595
1.070,4.536609,5.822932,4.175888,6.812674,0,0,2.786042,0.000000,0.000000,0,0,5.394647,5.518985,-0.02762
1.071,4.539615,5.825275,4.179728,6.817162,0,0,2.809241,0.000000,0.000000,0,0,5.397738,5.523693,-0.00235
1.072,4.542622,5.827620,4.183567,6.821649,0,0,2.832440,0.000000,0.000000,0,0,5.400828,5.527810,0.02048
1.073,4.545628,5.829963,4.187406,6.826137,0,0,2.855638,0.000000,0.000000,0,0,5.403919,5.531463,0.04681
1.074,4.548652,5.832375,4.191285,6.830669,0,0,2.853548,0.000000,0.000000,0,0,5.407027,5.534412,0.07455
1.075,4.551697,5.834868,4.195211,6.835256,0,0,2.821043,0.000000,0.000000,0,0,5.410157,5.536807,0.10120
1.076,4.554742,5.837361,4.199139,6.839843,0,0,2.788539,0.000000,0.000000,0,0,5.413287,5.538479,0.14102
1.077,4.557787,5.839855,4.203065,6.844430,0,0,2.756034,0.000000,0.000000,0,0,5.416416,5.539584,0.17679
1.078,4.560780,5.842515,4.207159,6.848934,0,0,2.700780,0.000000,0.000000,0,0,5.419405,5.539977,0.20346
1.079,4.563709,5.845374,4.211451,6.853339,0,0,2.618165,0.000000,0.000000,0,0,5.422226,5.539809,0.22934
1.080,4.566638,5.848234,4.215743,6.857744,0,0,2.535551,0.000000,0.000000,0,0,5.425046,5.538940,0.25473
1.081,4.569567,5.851094,4.220036,6.862148,0,0,2.452937,0.000000,0.000000,0,0,5.427866,5.537520,0.27798
1.082,4.572417,5.854563,4.224324,6.866517,0,0,2.353763,0.000000,0.000000,0,0,5.430413,5.535437,0.30740
1.083,4.575172,5.858765,4.228607,6.870843,0,0,2.234676,0.000000,0.000000,0,0,5.432631,5.532834,0.32895
1.084,4.577927,5.862967,4.232890,6.875168,0,0,2.115588,0.000000,0.000000,0,0,5.434850,5.529740,0.37015
1.085,4.580682,5.867168,4.237173,6.879494,0,0,1.996500,0.000000,0.000000,0,0,5.437068,5.526261,0.40506
1.086,4.583428,5.871964,4.241347,6.883791,0,0,1.871554,0.000000,0.000000,0,0,5.439036,5.522482,0.42874
1.087,4.586164,5.877472,4.245390,6.888052,0,0,1.739562,0.000000,0.000000,0,0,5.440704,5.518468,0.45499
1.088,4.588899,5.882981,4.249434,6.892314,0,0,1.607570,0.000000,0.000000,0,0,5.442372,5.514253,0.48111
1.089,4.591634,5.888489,4.253478,6.896575,0,0,1.475578,0.000000,0.000000,0,0,5.444040,5.509880,0.50345
1.090,4.594376,5.894464,4.257411,6.900669,0,0,1.344655,0.000000,0.000000,0,0,5.445446,5.505375,0.52841
1.091,4.597125,5.901000,4.261210,6.904559,0,0,1.215017,0.000000,0.000000,0,0,5.446539,5.500767,0.56552
1.092,4.599874,5.907535,4.265010,6.908450,0,0,1.085380,0.000000,0.000000,0,0,5.447632,5.496083,0.59900
1.093,4.602622,5.914071,4.268810,6.912340,0,0,0.955742,0.000000,0.000000,0,0,5.448725,5.491340,0.62405
1.094,4.605322,5.921247,4.272655,6.915979,0,0,0.829669,0.000000,0.000000,0,0,5.449577,5.486560,0.64734
1.095,4.607963,5.929197,4.276552,6.919316,0,0,0.707882,0.000000,0.000000,0,0,5.450141,5.481752,0.66806
1.096,4.610604,5.937146,4.280450,6.922652,0,0,0.586094,0.000000,0.000000,0,0,5.450705,5.476890,0.69232
1.097,4.613245,5.945095,4.284348,6.925989,0,0,0.464307,0.000000,0.000000,0,0,5.451269,5.471985,0.71561
1.098,4.615842,5.954119,4.288400,6.928946,0,0,0.343855,0.000000,0.000000,0,0,5.451657,5.467000,0.74966
1.099,4.618387,5.964436,4.292639,6.931448,0,0,0.225008,0.000000,0.000000,0,0,5.451833,5.461951,0.78064
1.100,4.620933,5.974753,4.296878,6.933950,0,0,0.106162,0.000000,0.000000,0,0,5.452009,5.456831,0.80505
1.101,4.623478,5.985071,4.301116,6.936451,0,0,-0.012685,0.000000,0.000000,0,0,5.452185,5.451656,0.82642
1.102,4.625923,5.996014,4.305534,6.938784,0,0,-0.128707,0.000000,0.000000,0,0,5.452165,5.446434,0.84555
1.103,4.628248,6.007708,4.310165,6.940912,0,0,-0.241333,0.000000,0.000000,0,0,5.451909,5.441174,0.86606
1.104,4.630572,6.019403,4.314797,6.943040,0,0,-0.353958,0.000000,0.000000,0,0,5.451653,5.435900,0.88901
1.105,4.632896,6.031098,4.319429,6.945168,0,0,-0.466584,0.000000,0.000000,0,0,5.451396,5.430615,0.91144
1.106,4.635132,6.043236,4.324066,6.947207,0,0,-0.572590,0.000000,0.000000,0,0,5.450899,5.425356,0.94168
1.107,4.637260,6.055907,4.328710,6.949141,0,0,-0.670634,0.000000,0.000000,0,0,5.450112,5.420118,0.96869
1.108,4.639389,6.068579,4.333353,6.951074,0,0,-0.768679,0.000000,0.000000,0,0,5.449325,5.414965,0.98727
1.109,4.641518,6.081250,4.337996,6.953007,0,0,-0.866724,0.000000,0.000000,0,0,5.448538,5.409877,1.00775
1.110,4.643443,6.094504,4.342643,6.954900,0,0,-0.951365,0.000000,0.000000,0,0,5.447502,5.404963,1.02649
1.111,4.645124,6.108460,4.347295,6.956745,0,0,-1.019888,0.000000,0.000000,0,0,5.446165,5.400185,1.04565
1.112,4.646806,6.122416,4.351947,6.958590,0,0,-1.088411,0.000000,0.000000,0,0,5.444827,5.395799,1.06335
1.113,4.648487,6.136371,4.356599,6.960434,0,0,-1.156934,0.000000,0.000000,0,0,5.443490,5.391722,1.08755
1.114,4.649982,6.150670,4.361157,6.962267,0,0,-1.202538,0.000000,0.000000,0,0,5.442102,5.388265,1.11459
1.115,4.651254,6.165381,4.365602,6.964085,0,0,-1.220579,0.000000,0.000000,0,0,5.440653,5.385295,1.13443
1.116,4.652526,6.180093,4.370046,6.965902,0,0,-1.238619,0.000000,0.000000,0,0,5.439203,5.383051,1.14957
1.117,4.653798,6.194805,4.374491,6.967720,0,0,-1.256659,0.000000,0.000000,0,0,5.437754,5.381377,1.16406
1.118,4.655029,6.210320,4.378633,6.969497,0,0,-1.243937,0.000000,0.000000,0,0,5.436311,5.380518,1.18167
1.119,4.656212,6.226800,4.382413,6.971226,0,0,-1.194220,0.000000,0.000000,0,0,5.434875,5.380301,1.19711
1.120,4.657395,6.243280,4.386193,6.972955,0,0,-1.144502,0.000000,0.000000,0,0,5.433439,5.381092,1.21130
1.121,4.658578,6.259760,4.389974,6.974684,0,0,-1.094784,0.000000,0.000000,0,0,5.432003,5.382675,1.23291
1.122,4.659887,6.276628,4.393269,6.976362,0,0,-1.004918,0.000000,0.000000,0,0,5.430642,5.385450,1.25446
1.123,4.661349,6.293961,4.395982,6.977979,0,0,-0.866767,0.000000,0.000000,0,0,5.429371,5.389162,1.26788
1.124,4.662810,6.311295,4.398695,6.979597,0,0,-0.728615,0.000000,0.000000,0,0,5.428100,5.394061,1.28098
1.125,4.664271,6.328628,4.401407,6.981214,0,0,-0.590464,0.000000,0.000000,0,0,5.426829,5.399892,1.29395
1.126,4.665752,6.345994,4.403766,6.982791,0,0,-0.416971,0.000000,0.000000,0,0,5.425890,5.406874,1.30530
1.127,4.667256,6.363400,4.405699,6.984321,0,0,-0.200974,0.000000,0.000000,0,0,5.425351,5.414760,1.32037
1.128,4.668761,6.380805,4.407632,6.985850,0,0,0.015024,0.000000,0.000000,0,0,5.424812,5.423858,1.33044
1.129,4.670265,6.398211,4.409565,6.987380,0,0,0.231021,0.000000,0.000000,0,0,5.424273,5.433909,1.34686
1.130,4.671928,6.415565,4.411224,6.988871,0,0,0.479585,0.000000,0.000000,0,0,5.424261,5.445227,1.36227
1.131,4.673782,6.432857,4.412552,6.990317,0,0,0.767317,0.000000,0.000000,0,0,5.424884,5.457540,1.37164
1.132,4.675636,6.450148,4.413880,6.991763,0,0,1.055048,0.000000,0.000000,0,0,5.425508,5.470996,1.38126
1.133,4.677490,6.467440,4.415208,6.993208,0,0,1.342780,0.000000,0.000000,0,0,5.426131,5.485352,1.38962
1.134,4.679351,6.484672,4.416254,6.994599,0,0,1.645766,0.000000,0.000000,0,0,5.427527,5.500648,1.39767
1.135,4.681221,6.501832,4.416960,6.995924,0,0,1.967097,0.000000,0.000000,0,0,5.429852,5.516683,1.40469
1.136,4.683090,6.518992,4.417667,6.997248,0,0,2.288428,0.000000,0.000000,0,0,5.432177,5.533332,1.41727
1.137,4.684960,6.536152,4.418373,6.998572,0,0,2.609759,0.000000,0.000000,0,0,5.434502,5.550463,1.42990
1.138,4.686856,6.553142,4.418685,6.999756,0,0,2.936659,0.000000,0.000000,0,0,5.437253,5.567921,1.43781
1.139,4.688785,6.569928,4.418523,7.000770,0,0,3.270256,0.000000,0.000000,0,0,5.440516,5.585636,1.44415
1.140,4.690713,6.586713,4.418360,7.001783,0,0,3.603854,0.000000,0.000000,0,0,5.443779,5.603766,1.44556
1.141,4.692642,6.603499,4.418198,7.002797,0,0,3.937451,0.000000,0.000000,0,0,5.447043,5.622221,1.45258
1.142,4.694585,6.620196,4.417283,7.003746,0,0,4.270808,0.000000,0.000000,0,0,5.451084,5.641225,1.45642
1.143,4.696546,6.636786,4.415462,7.004614,0,0,4.603876,0.000000,0.000000,0,0,5.456061,5.660659,1.46072
1.144,4.698507,6.653376,4.413641,7.005484,0,0,4.936944,0.000000,0.000000,0,0,5.461037,5.680479,1.46658
1.145,4.700468,6.669966,4.411821,7.006353,0,0,5.270013,0.000000,0.000000,0,0,5.466014,5.700603,1.47147
1.146,4.702514,6.686392,4.409406,7.007144,0,0,5.602952,0.000000,0.000000,0,0,5.471454,5.720932,1.47311
1.147,4.704662,6.702621,4.406275,7.007842,0,0,5.935738,0.000000,0.000000,0,0,5.477450,5.741421,1.47702
1.148,4.706811,6.718851,4.403145,7.008540,0,0,6.268523,0.000000,0.000000,0,0,5.483448,5.762248,1.47589
1.149,4.708960,6.735080,4.400015,7.009238,0,0,6.601308,0.000000,0.000000,0,0,5.489444,5.783338,1.47839
1.150,4.711208,6.751226,4.395946,7.009860,0,0,6.934738,0.000000,0.000000,0,0,5.496100,5.804925,1.48004
