"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","v2 R COP","m3 RDS cle","m1 R marks","49 RDS cle","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","m4 LDS cle","m2 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform","42 CoMy (cm)","v1 xCoM"
1.941,5.438459,7.029045,3.831085,6.671084,4.634372,1,0,1,18.605862,15.003756,0.000000,0,0,0,17.022751,15.787027,-1.49744,5.949324,5.930635
1.942,5.434317,7.020221,3.832858,6.670181,4.632406,1,0,1,18.596395,14.995016,0.000000,0,0,0,17.033331,15.811866,-1.49649,5.948940,5.932266
1.943,5.430174,7.011396,3.834631,6.669277,4.631263,1,0,1,18.586927,14.986278,0.000000,0,0,0,17.043911,15.836705,-1.49881,5.948555,5.933919
1.944,5.426032,7.002572,3.836405,6.668374,4.630703,1,0,1,18.577459,14.977539,0.000000,0,0,0,17.054491,15.861544,-1.50087,5.948172,5.935590
1.945,5.424963,6.997967,3.839361,6.668308,4.632121,1,0,1,18.568056,14.968814,0.000000,0,0,0,17.065157,15.886539,-1.49956,5.947855,5.937266
1.946,5.427222,6.997932,3.843598,6.669149,4.634935,1,0,1,18.558722,14.960102,0.000000,0,0,0,17.075918,15.911701,-1.49667,5.947611,5.938947
1.947,5.429481,6.997897,3.847836,6.669991,4.638215,1,0,1,18.549389,14.951391,0.000000,0,0,0,17.086679,15.936864,-1.50251,5.947368,5.940687
1.948,5.431740,6.997862,3.852074,6.670833,4.641824,1,0,1,18.540054,14.942680,0.000000,0,0,0,17.097439,15.962028,-1.49629,5.947124,5.942470
1.949,5.432066,6.996114,3.855847,6.671368,4.644124,1,0,1,18.530758,14.933945,0.000000,0,0,0,17.108263,15.987036,-1.49769,5.946997,5.944361
1.950,5.430297,6.992512,3.859119,6.671572,4.645497,1,0,1,18.521502,14.925184,0.000000,0,0,0,17.119152,16.011875,-1.49750,5.946993,5.946330
1.951,5.428529,6.988909,3.862390,6.671776,4.646208,1,0,1,18.512245,14.916423,0.000000,0,0,0,17.130043,16.036716,-1.49721,5.946990,5.948347
1.952,5.426760,6.985307,3.865661,6.671980,4.646451,1,0,1,18.502989,14.907661,0.000000,0,0,0,17.140934,16.061558,-1.49904,5.946987,5.950397
1.953,5.426654,6.983976,3.868150,6.673712,4.647175,1,0,1,18.493773,14.898837,0.000000,0,0,0,17.151781,16.085489,-1.49680,5.947046,5.952438
1.954,5.428350,6.985108,3.869791,6.677101,4.648241,1,0,1,18.484596,14.889944,0.000000,0,0,0,17.162579,16.108437,-1.49718,5.947172,5.954473
1.955,5.430045,6.986240,3.871431,6.680490,4.649945,1,0,1,18.475420,14.881052,0.000000,0,0,0,17.173378,16.131382,-1.49662,5.947299,5.956628
1.956,5.431741,6.987372,3.873071,6.683878,4.652101,1,0,1,18.466244,14.872159,0.000000,0,0,0,17.184175,16.154329,-1.49574,5.947426,5.958869
1.957,5.433040,6.991754,3.876255,6.684683,4.654698,1,0,1,18.457169,14.863247,0.000000,0,0,0,17.194788,16.176245,-1.49531,5.947695,5.961377
1.958,5.433908,6.999656,3.881110,6.682687,4.657608,1,0,1,18.448204,14.854313,0.000000,0,0,0,17.205200,16.197041,-1.49702,5.948117,5.964075
1.959,5.434777,7.007558,3.885965,6.680692,4.660468,1,0,1,18.439240,14.845380,0.000000,0,0,0,17.215611,16.217836,-1.49778,5.948540,5.967019
1.960,5.435646,7.015460,3.890820,6.678697,4.663294,1,0,1,18.430275,14.836447,0.000000,0,0,0,17.226023,16.238632,-1.49761,5.948963,5.970136
1.961,5.437012,7.015705,3.894349,6.678212,4.665665,1,0,1,18.421209,14.827566,0.000000,0,0,0,17.236454,16.258213,-1.49442,5.949452,5.973446
1.962,5.438918,7.007653,3.896441,6.679362,4.667715,1,0,1,18.412033,14.818744,0.000000,0,0,0,17.246910,16.276476,-1.49846,5.950012,5.976893
1.963,5.440824,6.999602,3.898533,6.680513,4.669710,1,0,1,18.402859,14.809920,0.000000,0,0,0,17.257364,16.294739,-1.49834,5.950572,5.980560
1.964,5.442730,6.991550,3.900625,6.681663,4.671665,1,0,1,18.393682,14.801098,0.000000,0,0,0,17.267820,16.313002,-1.49614,5.951132,5.984383
1.965,5.445116,6.985796,3.903173,6.684906,4.674059,1,0,1,18.384665,14.792427,0.000000,0,0,0,17.278128,16.329811,-1.49719,5.951954,5.988463
1.966,5.448022,6.982533,3.906215,6.690414,4.676765,1,0,1,18.375816,14.783922,0.000000,0,0,0,17.288275,16.345049,-1.49632,5.953059,5.992725
1.967,5.450928,6.979269,3.909257,6.695923,4.679756,1,0,1,18.366968,14.775417,0.000000,0,0,0,17.298422,16.360285,-1.49779,5.954164,5.997208
1.968,5.453835,6.976005,3.912299,6.701431,4.682949,1,0,1,18.358120,14.766912,0.000000,0,0,0,17.308569,16.375523,-1.49704,5.955268,6.001845
1.969,5.455280,6.973111,3.917241,6.707943,4.686171,1,0,1,18.349337,14.758886,0.000000,0,0,0,17.318804,16.388746,-1.49636,5.956501,6.006637
1.970,5.455144,6.970618,3.924240,6.715542,4.689414,1,0,1,18.340620,14.751377,0.000000,0,0,0,17.329130,16.399788,-1.49824,5.957873,6.011538
1.971,5.455008,6.968125,3.931239,6.723141,4.692856,1,0,1,18.331903,14.743868,0.000000,0,0,0,17.339457,16.410830,-1.49767,5.959246,6.016495
1.972,5.454872,6.965632,3.938238,6.730739,4.696439,1,0,1,18.323187,14.736359,0.000000,0,0,0,17.349785,16.421871,-1.49597,5.960618,6.021492
1.973,5.456665,6.961449,3.943933,6.738274,4.700378,1,0,1,18.314499,14.730074,0.000000,0,0,0,17.360083,16.431360,-1.49839,5.962118,6.026475
1.974,5.460548,6.955432,3.948214,6.745740,4.704570,1,0,1,18.305840,14.725114,0.000000,0,0,0,17.370352,16.439167,-1.50010,5.963758,6.031446
1.975,5.464431,6.949416,3.952495,6.753205,4.708648,1,0,1,18.297180,14.720154,0.000000,0,0,0,17.380621,16.446974,-1.49816,5.965399,6.036493
1.976,5.468314,6.943400,3.956776,6.760671,4.712644,1,0,1,18.288521,14.715194,0.000000,0,0,0,17.390890,16.454782,-1.50389,5.967039,6.041594
1.977,5.470205,6.940513,3.961489,6.768362,4.716008,1,0,1,18.279943,14.711535,0.000000,0,0,0,17.401312,16.461197,-1.49724,5.968831,6.046868
1.978,5.469940,6.941015,3.966671,6.776298,4.718926,1,0,1,18.271456,14.709287,0.000000,0,0,0,17.411900,16.466103,-1.49818,5.970787,6.052263
1.979,5.469674,6.941518,3.971852,6.784234,4.721355,1,0,1,18.262970,14.707038,0.000000,0,0,0,17.422487,16.471010,-1.49863,5.972742,6.057732
1.980,5.469409,6.942021,3.977033,6.792170,4.723439,1,1,1,18.254482,14.704788,0.000000,0,0,0,17.433075,16.475916,-1.49671,5.974698,6.063252
1.981,5.469548,6.763280,3.981206,6.799922,3.340082,0,0,0,18.245947,14.704231,0.000000,0,0,0,17.444431,16.479292,-1.49680,5.976725,6.068717
1.982,5.470127,6.390358,3.984288,6.807476,0.977931,0,0,0,18.237360,14.705506,0.000000,0,0,0,17.456617,16.481010,-1.49758,5.978828,6.074141
1.983,5.470705,6.017437,3.987370,6.815029,0.000000,0,0,0,18.228771,14.706781,0.000000,0,0,0,17.468805,16.482727,-1.49853,5.980931,6.079511
1.984,5.471283,5.644516,3.990452,6.822583,0.000000,0,0,0,18.220184,14.708056,0.000000,0,0,0,17.480991,16.484446,-1.49740,5.983034,6.084842
1.985,5.471404,5.450962,3.994987,6.823421,0.000000,0,0,0,18.211704,14.711068,0.000000,0,0,0,17.494463,16.485106,-1.49884,5.985318,6.090132
1.986,5.471027,5.451722,4.001099,6.816984,0.000000,0,0,0,18.203337,14.715962,0.000000,0,0,0,17.509323,16.484619,-1.50009,5.987798,6.095393
1.987,5.470651,5.452481,4.007210,6.810547,0.000000,0,0,0,18.194971,14.720857,0.000000,0,0,0,17.524183,16.484135,-1.49680,5.990279,6.100504
1.988,5.470275,5.453241,4.013321,6.804110,0.000000,0,0,0,18.186605,14.725750,0.000000,0,0,0,17.539045,16.483648,-1.49644,5.992759,6.105511
1.989,5.470751,5.453912,4.019945,6.797808,0.000000,0,0,0,18.178190,14.732401,0.000000,0,0,0,17.554464,16.482742,-1.49564,5.995323,6.110248
1.990,5.472151,5.454484,4.027126,6.791653,0.000000,0,0,0,18.169724,14.740954,0.000000,0,0,0,17.570488,16.481379,-1.49994,5.997978,6.114796
1.991,5.473550,5.455058,4.034307,6.785498,0.000000,0,0,0,18.161257,14.749508,0.000000,0,0,0,17.586512,16.480015,-1.49773,6.000632,6.119064
1.992,5.474950,5.455630,4.041487,6.779342,0.000000,0,0,0,18.152788,14.758061,0.000000,0,0,0,17.602535,16.478651,-1.49575,6.003287,6.123136
1.993,5.475120,5.454117,4.046945,6.773160,0.000000,0,0,0,18.144361,14.768022,0.000000,0,0,0,17.619019,16.476948,-1.49975,6.006023,6.126956
1.994,5.473959,5.450342,4.050537,6.766950,0.000000,0,0,0,18.135979,14.779506,0.000000,0,0,0,17.636000,16.474876,-1.49697,6.008848,6.130599
1.995,5.472798,5.446568,4.054129,6.760740,0.000000,0,0,0,18.127596,14.790990,0.000000,0,0,0,17.652979,16.472805,-1.49609,6.011672,6.134048
1.996,5.471638,5.442793,4.057722,6.754529,0.000000,0,0,0,18.119213,14.802473,0.000000,0,0,0,17.669960,16.470736,-1.49616,6.014497,6.137361
1.997,5.470487,5.441549,4.061878,6.748520,0.000000,0,0,0,18.110697,14.815468,0.000000,0,0,0,17.687511,16.468262,-1.49857,6.017315,6.140544
1.998,5.469347,5.443046,4.066646,6.742727,0.000000,0,0,0,18.102034,14.830098,0.000000,0,0,0,17.705681,16.465353,-1.49966,6.020124,6.143637
1.999,5.468208,5.444543,4.071414,6.736935,0.000000,0,0,0,18.093370,14.844729,0.000000,0,0,0,17.723850,16.462442,-1.49693,6.022934,6.146668
2.000,5.467069,5.446040,4.076182,6.731143,0.000000,0,0,0,18.084709,14.859360,0.000000,0,0,0,17.742020,16.459534,-1.49933,6.025744,6.149657
2.001,5.466952,5.447754,4.081013,6.729006,0.000000,0,0,0,18.075853,14.874963,0.000000,0,0,0,17.760695,16.456306,-1.49800,6.028538,6.152649
2.002,5.467945,5.449702,4.085913,6.730830,0.000000,0,0,0,18.066792,14.891620,0.000000,0,0,0,17.779917,16.452736,-1.49754,6.031314,6.155642
2.003,5.468937,5.451650,4.090813,6.732654,0.000000,0,0,0,18.057728,14.908276,0.000000,0,0,0,17.799139,16.449163,-1.49653,6.034090,6.158673
2.004,5.469930,5.453598,4.095713,6.734478,0.000000,0,0,0,18.048666,14.924932,0.000000,0,0,0,17.818361,16.445593,-1.49640,6.036866,6.161732
2.005,5.470745,5.454321,4.099736,6.736533,0.000000,0,0,0,18.039593,14.942450,0.000000,0,0,0,17.833265,16.439400,-1.49848,6.039625,6.164845
2.006,5.471367,5.453719,4.102807,6.738841,0.000000,0,0,0,18.030510,14.960898,0.000000,0,0,0,17.843489,16.430367,-1.49970,6.042367,6.167996
2.007,5.471989,5.453116,4.105878,6.741148,0.000000,0,0,0,18.021427,14.979347,0.000000,0,0,0,17.853712,16.421333,-1.49686,6.045108,6.171171
2.008,5.472611,5.452513,4.108949,6.743455,0.000000,0,0,0,18.012344,14.997796,0.000000,0,0,0,17.863935,16.412302,-1.49718,6.047850,6.174360
2.009,5.472207,5.452102,4.111601,6.745646,0.000000,0,0,0,18.003405,15.016870,0.000000,0,0,0,17.874136,16.403172,-1.49750,6.050613,6.177544
2.010,5.470690,5.451897,4.113799,6.747713,0.000000,0,0,0,17.994617,15.036619,0.000000,0,0,0,17.884310,16.393938,-1.49710,6.053398,6.180723
2.011,5.469173,5.451693,4.115996,6.749779,0.000000,0,0,0,17.985830,15.056369,0.000000,0,0,0,17.894485,16.384703,-1.49837,6.056183,6.183955
2.012,5.467656,5.451488,4.118194,6.751845,0.000000,0,0,0,17.977045,15.076118,0.000000,0,0,0,17.904661,16.375469,-1.49526,6.058969,6.187225
2.013,5.465966,5.451025,4.119353,6.753498,0.000000,0,0,0,17.968279,15.096642,0.000000,0,0,0,17.914783,16.366238,-1.49886,6.061780,6.190605
2.014,5.464090,5.450281,4.119387,6.754703,0.000000,0,0,0,17.959538,15.118007,0.000000,0,0,0,17.924849,16.357008,-1.49776,6.064620,6.194062
2.015,5.462214,5.449537,4.119421,6.755908,0.000000,0,0,0,17.950796,15.139371,0.000000,0,0,0,17.934916,16.347780,-1.49842,6.067460,6.197546
2.016,5.460338,5.448793,4.119455,6.757114,0.000000,0,0,0,17.942055,15.160735,0.000000,0,0,0,17.944981,16.338551,-1.49948,6.070300,6.201051
2.017,5.460983,5.658511,4.107595,6.758353,0.000000,0,0,0,17.933338,15.182859,0.000000,0,0,0,17.954868,16.329266,-1.49715,6.073149,6.204492
2.018,5.464359,6.096228,4.082849,6.759629,0.000000,0,0,0,17.924648,15.205808,0.000000,0,0,0,17.964567,16.319921,-1.49929,6.076007,6.207889
2.019,5.467736,6.533946,4.058103,6.760905,0.000000,0,0,0,17.915960,15.228756,0.000000,0,0,0,17.974264,16.310577,-1.49744,6.078865,6.211275
2.020,5.471113,6.971663,4.033357,6.762181,0.000000,0,0,0,17.907270,15.251703,0.000000,0,0,0,17.983961,16.301233,-1.49771,6.081723,6.214653
2.021,5.473094,7.196030,4.007065,6.763213,0.000000,0,0,0,17.898670,15.275230,0.000000,0,0,0,17.993719,16.292730,-1.49712,6.084660,6.218073
2.022,5.473566,7.189267,3.979100,6.763982,0.000000,0,0,0,17.890165,15.299384,0.000000,0,0,0,18.003544,16.285139,-1.49798,6.087681,6.221522
2.023,5.474037,7.182505,3.951134,6.764750,0.000000,0,0,0,17.881660,15.323539,0.000000,0,0,0,18.013369,16.277548,-1.49802,6.090703,6.224868
2.024,5.474507,7.175743,3.923169,6.765519,0.000000,0,0,0,17.873158,15.347692,0.000000,0,0,0,18.023193,16.269957,-1.49881,6.093725,6.228140
2.025,5.474099,7.167050,3.917987,6.766098,0.000000,0,0,0,17.864697,15.372549,2.031586,0,0,1,18.024200,16.262272,-1.49759,6.096731,6.231134
2.026,5.472738,7.156266,3.937489,6.766473,0.000000,0,0,0,17.856283,15.398167,5.498457,1,1,0,18.015656,16.254486,-1.49657,6.099720,6.233932
2.027,5.471377,7.145482,3.956991,6.766847,0.000000,0,0,0,17.847872,15.423785,6.937758,1,1,0,18.007111,16.246700,-1.49699,6.102710,6.236417
2.028,5.470016,7.134697,3.976493,6.767221,0.000000,0,0,0,17.839458,15.449404,6.944612,1,1,0,17.998566,16.238916,-1.49504,6.105700,6.238681
2.029,5.468702,7.130461,3.993043,6.767795,0.000000,0,0,0,17.831057,15.475642,6.949332,1,1,0,17.990070,16.230856,-1.49682,6.108680,6.240633
2.030,5.467441,7.133317,4.006394,6.768583,0.000000,0,0,0,17.822662,15.502553,6.952544,1,1,0,17.981625,16.222498,-1.49757,6.111649,6.242364
2.031,5.466180,7.136173,4.019746,6.769371,0.000000,0,0,0,17.814270,15.529464,6.954268,1,1,0,17.973179,16.214140,-1.49937,6.114618,6.243776
2.032,5.464919,7.139029,4.033098,6.770159,0.000000,0,0,0,17.805876,15.556376,6.954938,1,1,0,17.964733,16.205782,-1.49767,6.117587,6.244962
2.033,5.463246,7.141970,4.047622,6.771009,0.000000,0,0,0,17.797482,15.583936,6.958128,1,1,0,17.956261,16.197197,-1.49603,6.120459,6.245824
2.034,5.461128,7.145003,4.063415,6.771927,0.000000,0,0,0,17.789087,15.612200,6.963097,1,1,0,17.947760,16.188370,-1.49601,6.123225,6.246459
2.035,5.459010,7.148036,4.079207,6.772844,0.000000,0,0,0,17.780691,15.640464,6.964915,1,1,0,17.939257,16.179541,-1.49854,6.125992,6.246812
2.036,5.456892,7.151069,4.095000,6.773762,0.000000,0,0,0,17.772297,15.668728,6.964509,1,1,0,17.930754,16.170713,-1.49697,6.128758,6.246967
2.037,5.455116,7.151572,4.108750,6.774854,0.000000,0,0,0,17.764063,15.697630,6.957283,1,1,0,17.922394,16.162001,-1.49617,6.131454,6.246893
2.038,5.453712,7.149333,4.120286,6.776136,0.000000,0,0,0,17.756002,15.727225,6.945239,1,1,0,17.914188,16.153414,-1.49384,6.134073,6.246657
2.039,5.452308,7.147093,4.131821,6.777419,0.000000,0,0,0,17.747944,15.756820,6.945385,1,1,0,17.905983,16.144829,-1.49827,6.136692,6.246224
2.040,5.450903,7.144854,4.143357,6.778701,0.000000,0,0,0,17.739883,15.786414,6.954142,1,1,0,17.897778,16.136242,-1.50028,6.139310,6.245653
2.041,5.450229,7.145876,4.157869,6.779963,0.000000,0,0,0,17.731920,15.816698,6.984513,1,1,0,17.889614,16.127699,-1.49734,6.141730,6.244908
2.042,5.450346,7.150432,4.175606,6.781202,0.000000,0,0,0,17.724062,15.847729,7.030155,1,1,0,17.881498,16.119204,-1.49919,6.143935,6.244042
2.043,5.450462,7.154988,4.193343,6.782441,0.000000,0,0,0,17.716202,15.878759,7.030730,1,1,0,17.873381,16.110710,-1.49647,6.146140,6.243011
2.044,5.450579,7.159544,4.211080,6.783680,0.000000,0,0,0,17.708344,15.909790,6.999467,1,1,0,17.865265,16.102215,-1.49807,6.148345,6.241865
2.045,5.451219,6.957643,4.229849,6.784737,0.000000,0,0,0,17.700541,15.941410,6.866303,1,1,0,17.857212,16.093716,-1.49885,6.150427,6.240564
2.046,5.452425,6.532079,4.249736,6.785594,0.000000,0,0,0,17.692801,15.973669,6.661147,1,1,0,17.849226,16.085211,-1.49887,6.152375,6.239154
2.047,5.453632,6.106516,4.269623,6.786451,0.000000,0,0,0,17.685061,16.005928,6.448009,1,1,0,17.841242,16.076706,-1.49765,6.154323,6.237633
2.048,5.454839,5.680952,4.289510,6.787308,0.000000,0,0,0,17.677319,16.038187,6.229231,1,1,0,17.833258,16.068201,-1.49723,6.156271,6.236033
2.049,5.455228,5.459775,4.305005,6.788061,0.000000,0,0,0,17.669579,16.070934,6.108676,1,1,0,17.825432,16.059767,-1.49868,6.158083,6.234355
2.050,5.454731,5.460017,4.315742,6.788702,0.000000,0,0,0,17.661835,16.104208,6.057514,1,1,0,17.817780,16.051411,-1.49756,6.159748,6.232623
2.051,5.454235,5.460258,4.326478,6.789343,0.000000,0,0,0,17.654093,16.137482,6.061261,1,1,0,17.810127,16.043056,-1.49568,6.161414,6.230763
2.052,5.453739,5.460500,4.337215,6.789985,0.000000,0,0,0,17.646351,16.170755,6.103800,1,1,0,17.802475,16.034700,-1.49830,6.163079,6.228814
2.053,5.454399,5.460650,4.346282,6.790491,0.000000,0,0,0,17.638535,16.204285,6.129739,1,1,0,17.794725,16.026318,-1.49724,6.164558,6.226682
2.054,5.456312,5.460700,4.353541,6.790851,0.000000,0,0,0,17.630642,16.238087,6.143952,1,1,0,17.786867,16.017906,-1.49846,6.165834,6.224422
2.055,5.458226,5.460751,4.360801,6.791211,0.000000,0,0,0,17.622747,16.271889,6.143260,1,1,0,17.779011,16.009493,-1.49783,6.167110,6.222014
2.056,5.460139,5.460801,4.368060,6.791571,0.000000,0,0,0,17.614853,16.305691,6.132039,1,1,0,17.771152,16.001081,-1.49631,6.168386,6.219501
2.057,5.460370,5.460093,4.375916,6.791971,0.000000,0,0,0,17.606903,16.339102,6.124944,1,1,0,17.763273,15.992752,-1.49955,6.169494,6.216877
2.058,5.458778,5.458564,4.384417,6.792412,0.000000,0,0,0,17.598892,16.372093,6.120763,1,1,0,17.755371,15.984513,-1.49868,6.170418,6.214175
2.059,5.457187,5.457036,4.392919,6.792854,0.000000,0,0,0,17.590883,16.405085,6.120452,1,1,0,17.747469,15.976274,-1.49708,6.171343,6.211287
2.060,5.455595,5.455507,4.401420,6.793296,0.000000,0,0,0,17.582872,16.438076,6.122875,1,1,0,17.739567,15.968035,-1.49726,6.172268,6.208269
2.061,5.455644,5.454746,4.407238,6.793677,0.000000,0,0,0,17.574780,16.470247,6.124351,1,1,0,17.731676,15.959686,-1.49830,6.172968,6.204978
2.062,5.457470,5.454816,4.410147,6.793993,0.000000,0,0,0,17.566599,16.501530,6.125156,1,1,0,17.723797,15.951219,-1.49734,6.173426,6.201495
2.063,5.459297,5.454886,4.413056,6.794310,0.000000,0,0,0,17.558418,16.532814,6.125308,1,1,0,17.715918,15.942750,-1.49814,6.173883,6.197734
2.064,5.461123,5.454956,4.415966,6.794625,0.000000,0,0,0,17.550238,16.564096,6.124998,1,1,0,17.708038,15.934282,-1.49872,6.174341,6.193776
2.065,5.461671,5.455761,4.419800,6.794899,0.000000,0,0,0,17.542036,16.594139,6.125392,1,1,0,17.699350,15.925813,-1.49813,6.174594,6.189549
2.066,5.460835,5.457362,4.424635,6.795128,0.000000,0,0,0,17.533813,16.622837,6.126285,1,1,0,17.689787,15.917341,-1.49655,6.174626,6.185133
2.067,5.459998,5.458963,4.429470,6.795357,0.000000,0,0,0,17.525589,16.651535,6.127204,1,1,0,17.680223,15.908870,-1.49785,6.174658,6.180429
2.068,5.459161,5.460564,4.434305,6.795586,0.000000,0,0,0,17.517366,16.680233,6.128143,1,1,0,17.670660,15.900398,-1.49649,6.174689,6.175520
2.069,5.458590,5.460621,4.437948,6.795735,0.000000,0,0,0,17.509253,16.707729,6.128182,1,1,0,17.659754,15.892012,-1.49900,6.174468,6.170315
2.070,5.458308,5.459006,4.440301,6.795798,0.000000,0,0,0,17.501257,16.733925,6.127587,1,1,0,17.647390,15.883717,-1.49732,6.173972,6.164900
2.071,5.458025,5.457391,4.442653,6.795862,0.000000,0,0,0,17.493261,16.760118,6.126797,1,1,0,17.635027,15.875421,-1.49901,6.173476,6.159286
2.072,5.457743,5.455775,4.445006,6.795926,0.000000,0,0,0,17.485268,16.786314,6.125870,1,1,0,17.622665,15.867126,-1.49878,6.172980,6.153532
2.073,5.458613,5.455433,4.449637,6.795683,0.000000,0,0,0,17.477253,16.811167,6.125611,1,1,0,17.609646,15.858708,-1.49870,6.172309,6.147696
2.074,5.460732,5.456471,4.456738,6.795108,0.000000,0,0,0,17.469217,16.834568,6.125823,1,1,0,17.595915,15.850159,-1.49977,6.171449,6.141803
2.075,5.462850,5.457508,4.463839,6.794534,0.000000,0,0,0,17.461182,16.857969,6.126059,1,1,0,17.582184,15.841609,-1.49813,6.170589,6.135896
2.076,5.464969,5.458546,4.470939,6.793960,0.000000,0,0,0,17.453148,16.881371,6.126310,1,1,0,17.568453,15.833059,-1.49811,6.169729,6.129980
2.077,5.465782,5.458188,4.475603,6.793049,0.000000,0,0,0,17.445036,16.903833,6.125752,1,1,0,17.554131,15.824484,-1.49750,6.168648,6.124102
2.078,5.465183,5.456317,4.477627,6.791773,0.000000,0,0,0,17.436844,16.925280,6.124620,1,1,0,17.539167,15.815880,-1.49741,6.167327,6.118251
2.079,5.464583,5.454448,4.479651,6.790498,0.000000,0,0,0,17.428652,16.946726,6.123020,1,1,0,17.524204,15.807277,-1.49858,6.166006,6.112483
2.080,5.463983,5.452578,4.481676,6.789222,0.000000,0,0,0,17.420460,16.968172,6.121087,1,1,0,17.509241,15.798673,-1.49716,6.164685,6.106773
2.081,5.464246,5.450860,4.483609,6.787810,0.000000,0,0,0,17.412237,16.988493,6.119266,1,1,0,17.493702,15.789985,-1.49669,6.163259,6.101190
2.082,5.465444,5.449305,4.485444,6.786250,0.000000,0,0,0,17.403978,17.007595,6.117522,1,1,0,17.477539,15.781206,-1.49713,6.161718,6.095695
2.083,5.466641,5.447751,4.487279,6.784689,0.000000,0,0,0,17.395720,17.026697,6.115976,1,1,0,17.461374,15.772427,-1.49824,6.160178,6.090373
2.084,5.467838,5.446197,4.489114,6.783129,0.000000,0,0,0,17.387461,17.045797,6.114570,1,1,0,17.445211,15.763648,-1.49637,6.158637,6.085172
2.085,5.467729,5.445234,4.489570,6.781345,0.000000,0,0,0,17.379248,17.063896,6.113292,1,1,0,17.428570,15.754903,-1.49748,6.157008,6.080178
2.086,5.466205,5.444911,4.488533,6.779320,0.000000,0,0,0,17.371086,17.080908,6.112106,1,1,0,17.411413,15.746195,-1.49805,6.155282,6.075329
2.087,5.464680,5.444589,4.487497,6.777294,0.000000,0,0,0,17.362923,17.097919,6.110933,1,1,0,17.394257,15.737486,-1.49975,6.153557,6.070664
2.088,5.463155,5.444266,4.486460,6.775269,0.000000,0,0,0,17.354761,17.114931,6.109769,1,1,0,17.377100,15.728778,-1.49702,6.151831,6.066129
2.089,5.461363,5.443414,4.486363,6.773515,0.000000,0,0,0,17.346642,17.131113,6.108508,1,1,0,17.364388,15.720048,-1.49810,6.150050,6.061749
2.090,5.459280,5.441987,4.487284,6.772055,0.000000,0,0,0,17.338564,17.146397,6.107177,1,1,0,17.356491,15.711295,-1.49736,6.148209,6.057477
2.091,5.457198,5.440560,4.488205,6.770596,0.000000,0,0,0,17.330488,17.161680,6.105727,1,1,0,17.348593,15.702541,-1.49830,6.146368,6.053370
2.092,5.455115,5.439133,4.489126,6.769136,0.000000,0,0,0,17.322412,17.176964,6.104193,1,1,0,17.340694,15.693789,-1.49722,6.144526,6.049378
2.093,5.453318,5.437372,4.489934,6.767559,0.000000,0,0,0,17.314310,17.191565,6.102533,1,1,0,17.332747,15.684985,-1.49752,6.142657,6.045550
2.094,5.451831,5.435250,4.490622,6.765855,0.000000,0,0,0,17.306183,17.205427,6.100786,1,1,0,17.324741,15.676127,-1.49846,6.140757,6.041838
2.095,5.450344,5.433128,4.491309,6.764152,0.000000,0,0,0,17.298054,17.219288,6.098863,1,1,0,17.316738,15.667270,-1.49784,6.138857,6.038175
2.096,5.448856,5.431006,4.491996,6.762448,0.000000,0,0,0,17.289927,17.233149,6.096817,1,1,0,17.308733,15.658412,-1.49554,6.136957,6.034548
2.097,5.444777,5.428483,4.492496,6.760708,0.000000,0,0,0,17.281977,17.246378,6.094579,1,1,0,17.300833,15.649554,-1.49795,6.134887,6.030855
2.098,5.437891,5.425527,4.492794,6.758930,0.000000,0,0,0,17.274220,17.258924,6.092206,1,1,0,17.293045,15.640698,-1.49571,6.132635,6.027117
2.099,5.431005,5.422571,4.493091,6.757152,0.000000,0,0,0,17.266462,17.271471,6.089838,1,1,0,17.285257,15.631842,-1.49815,6.130382,6.023332
2.100,5.424118,5.419615,4.493388,6.755373,0.000000,0,0,0,17.258707,17.284018,6.087474,1,1,0,17.277470,15.622985,-1.49824,6.128129,6.019515
2.101,5.420167,5.417003,4.494973,6.753392,0.000000,0,0,0,17.251045,17.295891,6.085277,1,1,0,17.269753,15.614131,-1.49716,6.125776,6.015699
2.102,5.419397,5.414764,4.497954,6.751190,0.000000,0,0,0,17.243486,17.307034,6.083198,1,1,0,17.262108,15.605279,-1.49920,6.123315,6.011883
2.103,5.418627,5.412526,4.500936,6.748988,0.000000,0,0,0,17.235928,17.318176,6.080970,1,1,0,17.254465,15.596428,-1.49713,6.120853,6.008053
2.104,5.417857,5.410287,4.503917,6.746787,0.000000,0,0,0,17.228371,17.329317,6.078638,1,1,0,17.246822,15.587576,-1.49542,6.118392,6.004213
2.105,5.415528,5.407269,4.503656,6.744745,0.000000,0,0,0,17.220898,17.339911,6.075891,1,1,0,17.239115,15.578588,-1.49706,6.115866,6.000349
2.106,5.411510,5.403407,4.499881,6.742878,0.000000,0,0,0,17.213518,17.349909,6.072850,1,1,0,17.231339,15.569453,-1.49707,6.113270,5.996468
2.107,5.407494,5.399545,4.496107,6.741011,0.000000,0,0,0,17.206139,17.359907,6.069994,1,1,0,17.223560,15.560319,-1.49822,6.110673,5.992660
2.108,5.403476,5.395683,4.492332,6.739143,0.000000,0,0,0,17.198759,17.369905,6.067268,1,1,0,17.215784,15.551184,-1.49865,6.108077,5.988903
