"Time","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.203,0,0,7.489686,1.165998,-2.004560,0.000000,5.540245,1,0,4.477304,4.387884,16.025480,3.503879,11.566882,17.280182,-7.767565,13.790511,-9.632745,18.423773,-3.502768,5.459862,3.777993,5.620859,13.088960,132.717834,0,30.207773,85.240479,99.638123,8.345998,19.886377,8.318388,14.414048,8.293325,13.773955,8.910731,13.179777,8.485389,14.718059,9.874473,14.976875,9.841024,15.756414,0,-0.04318,0.00236,-0.00915,0.00042,0.02638,-0.01255,0.03189,0.06962,-1.48979,0.09602,3.27761
0.204,0,0,7.489822,1.169196,-1.831326,0.000000,5.542192,1,0,4.475312,4.393675,16.025774,3.494495,10.796264,17.292713,-7.762961,13.782270,-9.649324,18.413986,-2.444040,5.460008,3.778065,5.624484,13.085401,130.800629,0,30.449202,85.808464,102.342964,8.340068,19.895319,8.318758,14.371848,8.300119,13.735456,8.970546,13.136229,8.490314,14.659779,9.869810,14.981161,9.836162,15.758429,0,-0.01745,-0.01489,-0.02308,0.00432,0.00595,-0.01167,0.00533,-0.00424,-1.48655,0.09346,3.27768
0.205,0,0,7.489946,1.172017,-1.662917,0.000000,4.662101,1,0,4.473488,4.399436,16.026068,3.485268,10.002970,17.304781,-7.751653,13.774089,-9.662144,18.404205,-1.394153,5.460161,3.778155,5.628146,13.082891,129.063049,0,30.542135,86.063148,104.718430,8.333877,19.900589,8.319025,14.337592,8.307386,13.705146,9.029137,13.101820,8.494851,14.609160,9.865426,14.985155,9.831531,15.760453,0,-0.01838,-0.01211,-0.02055,0.00333,0.00740,-0.01225,0.00862,0.00433,-1.48149,0.08903,3.27771
0.206,0,0,7.490021,1.173441,-1.512440,0.000000,1.890341,1,1,4.472289,4.405127,16.026363,3.476625,9.125391,17.315125,-7.715428,13.766130,-9.660981,18.394457,-0.377129,5.460341,3.778311,5.631943,13.084284,127.993225,0,30.083111,85.153290,105.869591,8.326713,19.892210,8.318906,14.332867,8.316408,13.705283,9.083183,13.101386,8.497942,14.587026,9.862082,14.988066,9.827762,15.762519,0,-0.01760,-0.01152,-0.02127,0.00347,0.00607,-0.01362,0.01409,0.00498,-1.48476,0.08668,3.27755
0.207,0,0,7.490096,1.174866,-1.361964,0.000000,0.000000,0,0,4.471089,4.410711,16.026659,3.467982,8.247811,17.325468,-7.679204,13.758172,-9.659819,18.384706,0.639895,5.460523,3.778467,5.635741,13.085676,126.923393,0,29.624086,84.243431,107.020752,8.319550,19.883831,8.318788,14.328141,8.325430,13.705420,9.137230,13.100951,8.501033,14.564891,9.858736,14.990977,9.823994,15.764585,0,-0.01817,-0.01441,-0.02016,0.00226,0.00824,-0.01440,0.00667,0.00126,-1.48501,0.08672,3.27740
0.208,0,0,7.490170,1.176290,-1.211487,0.000000,0.000000,0,0,4.469889,4.416064,16.026957,3.459339,7.370233,17.335812,-7.642979,13.750214,-9.658656,18.374956,1.656919,5.460704,3.778624,5.639538,13.087069,125.853569,0,29.165064,83.333572,108.171913,8.312387,19.875452,8.318668,14.323416,8.334452,13.705556,9.191277,13.100516,8.504123,14.542756,9.855391,14.993888,9.820225,15.766650,0,-0.01886,-0.01243,-0.02119,0.00239,0.00383,-0.01341,0.00242,0.00391,-1.48528,0.08464,3.27725
0.209,0,0,7.490453,1.177235,-1.069680,0.000000,0.000000,0,0,4.468821,4.421233,16.027021,3.451424,6.488425,17.344728,-7.601151,13.742309,-9.654230,18.365223,2.649044,5.460884,3.778723,5.643278,13.089195,125.762566,0,28.525049,82.603729,108.495003,8.303992,19.866600,8.318480,14.318905,8.341443,13.715708,9.215733,13.107803,8.502519,14.538609,9.852293,14.996300,9.816232,15.768809,0,-0.01809,-0.01326,-0.02257,0.00250,0.00838,-0.01396,0.01219,0.00215,-1.48594,0.08067,3.27706
0.210,0,0,7.491509,1.176399,-0.960102,0.000000,0.000000,0,0,4.468244,4.426006,16.026234,3.446216,5.590898,17.348347,-7.538496,13.734604,-9.637670,18.355553,3.548617,5.461061,3.778607,5.646803,13.094052,129.309845,0,27.212297,82.542999,105.740189,8.291021,19.855988,8.318034,14.315188,8.340890,13.763088,9.130201,13.143791,8.483463,14.601318,9.850114,14.996856,9.811406,15.771314,0,-0.01828,-0.01365,-0.02216,0.00313,0.00837,-0.01410,0.00427,0.00224,-1.48606,0.07846,3.27676
0.211,0,0,7.492565,1.175562,-0.850524,0.000000,0.000000,0,0,4.467666,4.430510,16.025444,3.441007,4.693371,17.351963,-7.475842,13.726898,-9.621110,18.345881,4.448190,5.461238,3.778492,5.650328,13.098910,132.857132,0,25.899544,82.482277,102.985367,8.278050,19.845377,8.317588,14.311473,8.340336,13.810468,9.044671,13.179779,8.464409,14.664028,9.847936,14.997413,9.806581,15.773819,0,-0.01732,-0.01235,-0.02070,0.00447,0.01004,-0.01416,0.00173,0.00200,-1.48594,0.07841,3.27666
0.212,0,0,7.493620,1.174726,-0.740946,0.000000,0.000000,0,0,4.467088,4.434435,16.024656,3.435798,3.795845,17.355581,-7.413188,13.719193,-9.604549,18.336210,5.347763,5.461416,3.778377,5.653853,13.103767,136.404404,0,24.586792,82.421555,100.230553,8.265079,19.834764,8.317142,14.307756,8.339783,13.857848,8.959141,13.215767,8.445354,14.726737,9.845757,14.997969,9.801754,15.776323,0,-0.01833,-0.01404,-0.02168,0.00311,0.00892,-0.01312,0.01247,0.00065,-1.48375,0.07636,3.27727
0.213,0,0,7.494459,1.173687,-0.641770,0.000000,0.000000,0,0,4.466554,4.438023,16.024084,3.430947,3.162932,17.358509,-7.348502,13.711646,-9.586205,18.326567,6.223462,5.461591,3.778260,5.657300,13.109282,140.126984,0,23.169395,82.778488,97.888550,8.254131,19.826204,8.316522,14.302556,8.339055,13.893510,8.875302,13.244934,8.429539,14.780105,9.843838,14.998305,9.797637,15.778269,0,-0.01797,-0.01392,-0.02204,0.00311,0.00907,-0.01437,0.00224,0.00432,-1.48588,0.07297,3.27762
0.214,0,0,7.494493,1.171896,-0.581259,0.000000,0.000000,0,0,4.466183,4.440886,16.024317,3.427426,3.513586,17.358881,-7.276266,13.704689,-9.561232,18.317034,7.010422,5.461757,3.778135,5.660458,13.117239,144.501160,0,21.363039,84.687874,97.080986,8.250704,19.825270,8.315255,14.291837,8.337676,13.885614,8.797754,13.248747,8.425770,14.798744,9.842878,14.997826,9.796150,15.778131,0,-0.01822,-0.01215,-0.02098,0.00342,0.00775,-0.01317,0.00581,0.00302,-1.48642,0.07121,3.27708
0.215,0,0,7.494525,1.170105,-0.520747,0.000000,0.000000,0,0,4.465811,4.443440,16.024551,3.423904,3.864240,17.359251,-7.204031,13.697731,-9.536257,18.307501,7.797382,5.461923,3.778010,5.663615,13.125196,148.875320,0,19.556681,86.597252,96.273415,8.247276,19.824335,8.313988,14.281117,8.336297,13.877719,8.720205,13.252561,8.422001,14.817385,9.841920,14.997346,9.794664,15.777995,0,-0.01739,-0.01234,-0.02111,0.00249,0.00664,-0.01342,0.00641,0.00350,-1.48691,0.07222,3.27678
0.216,0,0,7.494559,1.168314,-0.460236,0.000000,0.000000,0,0,4.465439,4.445328,16.024784,3.420382,4.214894,17.359623,-7.131794,13.690774,-9.511283,18.297968,8.584342,5.462090,3.777885,5.666773,13.133153,153.249496,0,17.750324,88.506630,95.465851,8.243849,19.823399,8.312721,14.270397,8.334918,13.869824,8.642657,13.256373,8.418231,14.836025,9.840961,14.996866,9.793178,15.777859,0,-0.01874,-0.01371,-0.02186,0.00224,0.00663,-0.01224,0.00595,0.00417,-1.48491,0.07558,3.27723
0.217,0,0,7.494732,1.167005,-0.408667,0.000000,0.000000,0,0,4.465108,4.446953,16.025265,3.417242,4.845604,17.359396,-7.070268,13.683877,-9.487471,18.288464,9.354389,5.462269,3.777764,5.669933,13.141696,156.239960,0,16.617405,89.954063,95.086243,8.240006,19.822470,8.311452,14.260176,8.333641,13.861277,8.591186,13.254645,8.416247,14.844622,9.840269,14.996596,9.792077,15.777986,0,-0.01794,-0.01387,-0.02065,0.00360,0.00826,-0.01309,0.00608,-0.00289,-1.48746,0.07594,3.27754
0.218,0,0,7.495427,1.167485,-0.390333,0.000000,0.000000,0,0,4.464927,4.448017,16.026657,3.415521,6.517276,17.356949,-7.048547,13.677206,-9.467980,18.279066,10.061568,5.462497,3.777660,5.673100,13.152422,154.087219,0,17.987650,89.684433,96.297318,8.234624,19.821564,8.310176,14.251802,8.332744,13.850305,8.636644,13.232319,8.420898,14.815886,9.840570,14.997107,9.792411,15.779093,0,-0.01825,-0.01441,-0.02106,0.00223,0.00965,-0.01342,0.00606,0.00178,-1.48697,0.07333,3.27731
0.219,0,0,7.496121,1.167966,-0.372000,0.000000,0.000000,0,0,4.464745,4.448834,16.028049,3.413800,8.188948,17.354504,-7.026826,13.670535,-9.448489,18.269670,10.768747,5.462724,3.777555,5.676267,13.163147,151.934494,0,19.357895,89.414803,97.508400,8.229241,19.820658,8.308900,14.243429,8.331845,13.839333,8.682103,13.209991,8.425550,14.787151,9.840873,14.997618,9.792744,15.780201,0,-0.01812,-0.01344,-0.02136,0.00308,0.00980,-0.01302,0.02398,0.00532,-1.48650,0.08520,3.27720
0.220,0,0,7.496816,1.168447,-0.353667,0.000000,0.000000,0,0,4.464563,4.449123,16.029442,3.412080,9.860620,17.352057,-7.005105,13.663863,-9.428999,18.260275,11.475926,5.462952,3.777451,5.679433,13.173873,149.781754,0,20.728140,89.145172,98.719482,8.223859,19.819750,8.307624,14.235056,8.330948,13.828362,8.727562,13.187665,8.430202,14.758415,9.841174,14.998128,9.793077,15.781308,0,-0.01764,-0.01429,-0.02112,0.00310,0.01004,-0.01137,0.00140,-0.00139,-1.48434,0.09708,3.27750
0.221,0,0,7.497384,1.168908,-0.341528,0.000000,0.000000,0,0,4.464366,4.449181,16.031029,3.410334,11.816501,17.349443,-6.993923,13.657148,-9.410283,18.250877,12.171279,5.463179,3.777402,5.682491,13.185199,148.104965,0,21.819689,88.999321,99.771629,8.219514,19.818283,8.306607,14.228022,8.329865,13.819754,8.765272,13.167945,8.434804,14.733439,9.841720,14.998625,9.793721,15.782278,0,-0.01732,-0.01495,-0.02153,0.00320,0.01124,-0.01182,0.00634,0.00418,-1.48614,0.09653,3.27753
0.222,0,0,7.497482,1.169294,-0.352416,0.000000,0.000000,0,0,4.464113,4.448743,16.033342,3.408497,14.828780,17.346218,-7.021912,13.650271,-9.394448,18.241472,12.822668,5.463401,3.777558,5.685141,13.198759,148.197220,0,21.875334,89.313545,100.233017,8.219029,19.814732,8.306557,14.225960,8.328096,13.819936,8.774183,13.157913,8.439228,14.722437,9.843173,14.999071,9.795523,15.782737,0,-0.01878,-0.01223,-0.02078,0.00250,0.00762,-0.01253,0.01389,0.00034,-1.48447,0.09240,3.27662
0.223,0,0,7.497581,1.169680,-0.363304,0.000000,0.000000,0,0,4.463860,4.448133,16.035656,3.406661,17.841061,17.342991,-7.049901,13.643394,-9.378613,18.232067,13.474057,5.463623,3.777715,5.687791,13.212319,148.289474,0,21.930977,89.627777,100.694412,8.218544,19.811180,8.306506,14.223899,8.326327,13.820117,8.783094,13.147882,8.443652,14.711434,9.844626,14.999516,9.797324,15.783195,0,-0.01803,-0.01392,-0.02171,0.00284,0.00844,-0.01234,0.00287,0.00435,-1.48591,0.10202,3.27614
0.224,0,0,7.497679,1.170066,-0.374192,0.000000,0.000000,0,0,4.463607,4.447151,16.037970,3.404824,20.853340,17.339764,-7.077891,13.636517,-9.362778,18.222662,14.125446,5.463846,3.777871,5.690441,13.225880,148.381729,0,21.986622,89.942009,101.155800,8.218060,19.807629,8.306456,14.221837,8.324559,13.820298,8.792006,13.137851,8.448076,14.700431,9.846080,14.999963,9.799126,15.783654,0,-0.01779,-0.01508,-0.02330,0.00254,0.00834,-0.01331,0.00582,0.00248,-1.48546,0.10981,3.27713
0.225,0,0,7.497529,1.170364,-0.387739,0.000000,0.000000,0,0,4.463316,4.446058,16.040146,3.402241,23.891977,17.347609,-7.115165,13.629638,-9.348982,18.213299,14.766333,5.464066,3.778080,5.692889,13.239995,148.524597,0,22.028534,90.220116,101.524483,8.217517,19.802847,8.306546,14.220140,8.323122,13.821172,8.798982,13.129878,8.452301,14.691863,9.847742,15.000459,9.801315,15.784388,0,-0.01848,-0.01325,-0.01953,0.00320,0.00887,-0.01276,0.00669,0.00242,-1.48395,0.10840,3.27779
0.226,0,0,7.496450,1.170335,-0.411171,0.000000,0.000000,0,0,4.462886,4.444728,16.041811,3.396884,27.028582,17.396605,-7.186948,13.622748,-9.342763,18.204090,15.368176,5.464276,3.778483,5.694583,13.256174,148.855576,0,22.019402,90.363968,101.548576,8.216762,19.793488,8.307160,14.219791,8.322918,13.824618,8.798766,13.129557,8.455782,14.692347,9.850181,15.001142,9.804944,15.786143,0,-0.01914,-0.01405,-0.02086,0.00359,0.00897,-0.01298,0.00670,0.00211,-1.48490,0.10476,3.27733
0.227,0,0,7.495372,1.170306,-0.434603,0.000000,0.000000,0,0,4.462457,4.443316,16.043476,3.391528,30.165188,17.445602,-7.258732,13.615859,-9.336544,18.194881,15.970018,5.464487,3.778887,5.696278,13.272353,149.186569,0,22.010269,90.507812,101.572670,8.216007,19.784128,8.307775,14.219443,8.322715,13.828065,8.798552,13.129235,8.459263,14.692829,9.852620,15.001824,9.808573,15.787898,0,-0.01835,-0.01412,-0.02145,0.00190,0.00899,-0.01329,0.00625,0.00219,-1.48566,0.11166,3.27699
0.228,0,0,7.494294,1.170278,-0.458035,0.000000,0.000000,0,0,4.462028,4.441726,16.045139,3.386172,33.301792,17.494598,-7.330516,13.608970,-9.330325,18.185673,16.571861,5.464698,3.779290,5.697972,13.288532,149.517563,0,22.001139,90.651665,101.596764,8.215252,19.774769,8.308390,14.219095,8.322511,13.831511,8.798336,13.128914,8.462744,14.693312,9.855059,15.002508,9.812201,15.789654,0,-0.01790,-0.01500,-0.02192,0.00352,0.00831,-0.01266,0.00491,0.00202,-1.48555,0.11638,3.27707
0.229,0,0,7.493727,1.170257,-0.482195,0.000000,0.000000,0,0,4.461565,4.440077,16.047398,3.380815,36.219421,17.543554,-7.404834,13.601885,-9.324461,18.176422,17.164230,5.464895,3.779739,5.699484,13.305185,150.093658,0,21.947401,90.894196,101.498642,8.214416,19.765549,8.308926,14.219687,8.322502,13.833714,8.792338,13.130411,8.466092,14.696552,9.857627,15.003403,9.816017,15.791449,0,-0.01698,-0.01380,-0.02059,0.00439,0.00658,-0.01381,0.00900,0.00416,-1.48464,0.11400,3.27716
0.230,0,0,7.495058,1.170266,-0.509059,0.000000,0.000000,0,0,4.460979,4.438303,16.051863,3.375458,38.323116,17.592358,-7.488574,13.594073,-9.319911,18.167017,17.721378,5.465041,3.780355,5.700316,13.323597,151.580841,0,21.727871,91.503555,100.946213,8.213280,19.756847,8.309169,14.223768,8.323219,13.831301,8.764848,13.138664,8.468949,14.710046,9.860680,15.005086,9.820522,15.793390,0,-0.01899,-0.01308,-0.02143,0.00350,0.00848,-0.01207,0.00535,0.00117,-1.48507,0.11039,3.27732
0.231,0,0,7.496389,1.170276,-0.535923,0.000000,0.000000,0,0,4.460392,4.436524,16.056326,3.370100,40.426811,17.641159,-7.572314,13.586261,-9.315361,18.157612,18.278528,5.465188,3.780971,5.701149,13.342009,153.068024,0,21.508341,92.112915,100.393784,8.212143,19.748146,8.309412,14.227850,8.323936,13.828887,8.737358,13.146918,8.471807,14.723538,9.863731,15.006769,9.825028,15.795332,0,-0.01766,-0.01338,-0.02000,0.00294,0.00760,-0.01423,0.00624,0.00309,-1.48843,0.11530,3.27735
0.232,0,0,7.497720,1.170285,-0.562788,0.000000,0.000000,0,0,4.459806,4.434733,16.060791,3.364743,42.530510,17.689960,-7.656054,13.578448,-9.310811,18.148207,18.835678,5.465334,3.781587,5.701981,13.360421,154.555206,0,21.288811,92.722275,99.841354,8.211006,19.739445,8.309655,14.231932,8.324652,13.826473,8.709867,13.155171,8.474664,14.737031,9.866783,15.008451,9.829535,15.797274,0,-0.01875,-0.01375,-0.02140,0.00341,0.00882,-0.01252,0.00295,0.00278,-1.48540,0.11840,3.27697
0.233,0,0,7.498682,1.169894,-0.588421,0.000000,0.000000,0,0,4.459209,4.432988,16.064541,3.359452,44.157482,17.738663,-7.735175,13.570601,-9.306294,18.138840,19.388786,5.465484,3.782237,5.702657,13.379215,154.869202,0,21.514399,92.743469,99.587021,8.209350,19.729506,8.309826,14.235114,8.325161,13.824264,8.708828,13.161523,8.479544,14.743071,9.869948,15.010095,9.834247,15.799505,0,-0.01758,-0.01355,-0.02155,0.00310,0.00513,-0.01526,0.01911,0.00251,-1.48582,0.11655,3.27671
0.234,0,0,7.498271,1.168015,-0.609482,0.000000,0.000000,0,0,4.458571,4.431341,16.065643,3.354410,44.012497,17.786995,-7.797129,13.562625,-9.301904,18.129612,19.926872,5.465643,3.783012,5.702752,13.399430,150.822418,0,23.394491,90.578468,100.440704,8.205760,19.714972,8.309725,14.234954,8.324899,13.822812,8.806102,13.160803,8.491942,14.721405,9.873535,15.011587,9.839725,15.802814,0,-0.01794,-0.01407,-0.02141,0.00287,0.00875,-0.01500,0.00302,0.00427,-1.48593,0.11467,3.27686
0.235,0,0,7.497861,1.166137,-0.630542,0.000000,0.000000,0,0,4.457933,4.429734,16.066744,3.349368,43.867508,17.835327,-7.859083,13.554649,-9.297513,18.120386,20.464958,5.465802,3.783787,5.702847,13.419645,146.775650,0,25.274582,88.413467,101.294380,8.202171,19.700436,8.309625,14.234794,8.324637,13.821361,8.903377,13.160082,8.504341,14.699739,9.877121,15.013080,9.845202,15.806124,0,-0.01772,-0.01254,-0.02078,0.00314,0.00845,-0.01263,0.00491,0.00500,-1.48602,0.11893,3.27699
0.236,0,0,7.497450,1.164258,-0.651602,0.000000,0.000000,0,0,4.457296,4.428216,16.067846,3.344325,43.722519,17.883659,-7.921037,13.546673,-9.293122,18.111160,21.003044,5.465961,3.784562,5.702942,13.439861,142.728882,0,27.154673,86.248466,102.148064,8.198582,19.685902,8.309525,14.234633,8.324375,13.819909,9.000650,13.159362,8.516740,14.678075,9.880708,15.014572,9.850680,15.809433,0,-0.01703,-0.01431,-0.02120,0.00298,0.00739,-0.01305,0.00870,0.00192,-1.48660,0.12015,3.27707
0.237,0,0,7.497080,1.162396,-0.671711,0.000000,0.000000,0,0,4.456644,4.426720,16.069496,3.339243,43.099415,17.931948,-7.978814,13.538657,-9.289601,18.101896,21.545446,5.466115,3.785335,5.702883,13.460562,139.860886,0,28.498877,85.278412,103.387299,8.195094,19.672810,8.309380,14.232372,8.324713,13.813523,9.079272,13.144444,8.532717,14.648079,9.884418,15.016018,9.856233,15.812597,0,-0.01878,-0.01381,-0.02172,0.00362,0.00941,-0.01276,0.00460,0.00058,-1.48586,0.11833,3.27708
0.238,0,0,7.496856,1.160598,-0.688281,0.000000,0.000000,0,0,4.455936,4.425269,16.073181,3.334012,40.699165,17.980068,-8.021069,13.530495,-9.289313,18.092491,22.103891,5.466253,3.786102,5.702252,13.483065,141.374344,0,27.851198,88.749962,106.059654,8.191988,19.665079,8.309068,14.222306,8.327275,13.788793,9.088561,13.076750,8.561991,14.587121,9.888595,15.017289,9.862063,15.815225,0,-0.01825,-0.01405,-0.02145,0.00307,0.00844,-0.01335,0.00519,0.00420,-1.48347,0.11732,3.27685
0.239,0,0,7.496633,1.158799,-0.704851,0.000000,0.000000,0,0,4.455229,4.423821,16.076866,3.328780,38.298916,18.028189,-8.063324,13.522331,-9.289024,18.083088,22.662338,5.466391,3.786869,5.701621,13.505569,142.887817,0,27.203518,92.221512,108.732002,8.188881,19.657349,8.308756,14.212239,8.329838,13.764063,9.097849,13.009056,8.591266,14.526163,9.892770,15.018561,9.867894,15.817852,0,-0.01704,-0.01318,-0.02112,0.00339,0.00888,-0.01259,0.00701,0.00328,-1.48493,0.11944,3.27681
0.240,0,0,7.496409,1.157001,-0.721421,0.000000,0.000000,0,0,4.454522,4.422380,16.080551,3.323549,35.898666,18.076309,-8.105578,13.514168,-9.288736,18.073683,23.220783,5.466528,3.787636,5.700989,13.528072,144.401291,0,26.555840,95.693069,111.404350,8.185775,19.649620,8.308444,14.202173,8.332400,13.739332,9.107138,12.941363,8.620541,14.465205,9.896946,15.019833,9.873724,15.820478,0,-0.01860,-0.01260,-0.02291,0.00345,0.00909,-0.01285,0.00547,0.00139,-1.48610,0.11875,3.27742
0.241,0,0,7.496428,1.155423,-0.737718,0.000000,0.000000,0,0,4.453793,4.420928,16.084593,3.318323,33.252438,18.124371,-8.144944,13.505972,-9.288366,18.064331,23.787300,5.466669,3.788423,5.700319,13.550997,145.549469,0,26.203489,98.490250,113.540154,8.182834,19.642006,8.308188,14.185754,8.336951,13.713574,9.115368,12.886888,8.645341,14.416286,9.901274,15.020629,9.879689,15.822905,0,-0.01822,-0.01273,-0.02257,0.00276,0.00797,-0.01315,0.00370,0.00367,-1.48622,0.11683,3.27781
0.242,0,0,7.497344,1.154662,-0.753002,0.000000,0.000000,0,0,4.452984,4.419453,16.089960,3.313113,29.691904,18.172220,-8.173574,13.497654,-9.287691,18.055170,24.383820,5.466818,3.789282,5.699506,13.575486,145.339890,0,26.948879,98.780807,113.681602,8.180506,19.634823,8.308144,14.145720,8.348894,13.683999,9.119662,12.881544,8.653510,14.412114,9.906170,15.019660,9.886155,15.824585,0,-0.01809,-0.01203,-0.01996,0.00339,0.00696,-0.01377,0.00836,0.00174,-1.48610,0.11663,3.27742
0.243,0,0,7.498261,1.153901,-0.768286,0.000000,0.000000,0,0,4.452175,4.417969,16.095327,3.307904,26.131372,18.220068,-8.202205,13.489336,-9.287015,18.046009,24.980337,5.466969,3.790142,5.698693,13.599975,145.130295,0,27.694269,99.071365,113.823051,8.178178,19.627640,8.308099,14.105685,8.360837,13.654423,9.123957,12.876201,8.661679,14.407943,9.911066,15.018690,9.892621,15.826264,0,-0.01805,-0.01242,-0.02129,0.00189,0.00851,-0.01145,0.00179,0.00292,-1.48555,0.11769,3.27710
0.244,0,0,7.499178,1.153140,-0.783569,0.000000,0.000000,0,0,4.451366,4.416468,16.100695,3.302695,22.570839,18.267916,-8.230835,13.481019,-9.286340,18.036848,25.576855,5.467118,3.791002,5.697880,13.624464,144.920715,0,28.439659,99.361923,113.964500,8.175850,19.620457,8.308054,14.065651,8.372781,13.624847,9.128251,12.870857,8.669848,14.403770,9.915962,15.017720,9.899087,15.827945,0,-0.01783,-0.01077,-0.02307,0.00269,0.00996,-0.01349,0.01041,0.00360,-1.48596,0.11630,3.27694
0.245,0,0,7.499140,1.153020,-0.799457,0.000000,0.000000,0,0,4.450567,4.414961,16.105518,3.298849,19.012367,18.303848,-8.261985,13.472754,-9.287126,18.027670,26.180819,5.467255,3.791910,5.696991,13.649483,145.168243,0,29.101128,99.647316,114.175278,8.173822,19.613625,8.308028,14.025005,8.387636,13.594109,9.133117,12.864710,8.677842,14.398568,9.920925,15.016212,9.905792,15.828868,0,-0.01831,-0.01504,-0.02225,0.00363,0.00882,-0.01320,0.00427,0.00198,-1.48673,0.11448,3.27682
0.246,0,0,7.495549,1.155281,-0.817592,0.000000,0.000000,0,0,4.449803,4.413441,16.108322,3.300070,15.461560,18.295492,-8.302501,13.464682,-9.293344,18.018427,26.812454,5.467342,3.792999,5.695825,13.676470,147.114868,0,29.450672,99.913513,114.643745,8.172915,19.608089,8.308075,13.982085,8.413317,13.559046,9.140101,12.855573,8.685184,14.389537,9.926135,15.012705,9.913390,15.826981,0,-0.01722,-0.01304,-0.02226,0.00259,0.00910,-0.01296,0.00611,0.00220,-1.48608,0.11482,3.27682
0.247,0,0,7.491958,1.157543,-0.835727,0.000000,0.000000,0,0,4.449039,4.411892,16.111126,3.301291,11.910752,18.287136,-8.343018,13.456611,-9.299563,18.009184,27.444090,5.467430,3.794087,5.694658,13.703456,149.061493,0,29.800215,100.179710,115.112206,8.172009,19.602554,8.308121,13.939165,8.438998,13.523984,9.147087,12.846436,8.692527,14.380506,9.931345,15.009196,9.920988,15.825093,0,-0.01816,-0.01318,-0.02117,0.00316,0.00831,-0.01315,0.00416,0.00237,-1.48709,0.11531,3.27689
0.248,0,0,7.488368,1.159805,-0.853861,0.000000,0.000000,0,0,4.448276,4.410278,16.113930,3.302512,8.359945,18.278780,-8.383533,13.448539,-9.305782,17.999941,28.075726,5.467517,3.795176,5.693491,13.730443,151.008118,0,30.149759,100.445915,115.580666,8.171102,19.597021,8.308167,13.896245,8.464679,13.488921,9.154072,12.837298,8.699868,14.371474,9.936555,15.005689,9.928586,15.823206,0,-0.01859,-0.01304,-0.02214,0.00276,0.00729,-0.01364,0.00794,0.00302,-1.48573,0.11356,3.27720
0.249,0,0,7.485502,1.161613,-0.872922,0.000000,0.000000,0,0,4.447488,4.408609,16.116512,3.303715,5.058137,18.270378,-8.427723,13.440415,-9.312603,17.990660,28.707603,5.467608,3.796300,5.692170,13.758097,152.418594,0,30.532629,100.670723,116.007477,8.170233,19.589447,8.308221,13.860383,8.485332,13.458196,9.160997,12.828892,8.706484,14.362974,9.941827,15.002345,9.935274,15.821291,0,-0.01765,-0.01380,-0.02202,0.00346,0.00934,-0.01201,0.00396,0.00396,-1.48626,0.11223,3.27730
0.250,0,1,7.485332,1.161734,-0.895425,0.000000,0.000000,0,0,4.446612,4.406820,16.118265,3.304850,2.681859,18.261805,-8.485564,13.432099,-9.321663,17.981236,29.340380,5.467713,3.797555,5.690274,13.788233,151.836258,0,31.039377,100.741676,116.279472,8.169509,19.574301,8.308303,13.850755,8.487295,13.443588,9.167699,12.823199,8.710395,14.356444,9.947327,14.999616,9.938582,15.819276,0,-0.01867,-0.01274,-0.02267,0.00367,0.01065,-0.01240,0.00639,0.00182,-1.48584,0.11305,3.27669
0.251,1,0,7.485163,1.161855,-0.917929,0.565153,0.000000,0,0,4.445735,4.404980,16.120018,3.305984,0.305580,18.253233,-8.543406,13.423782,-9.330723,17.971813,29.973158,5.467817,3.798810,5.688378,13.818369,151.253906,0,31.546124,100.812630,116.551468,8.168785,19.559153,8.308385,13.841126,8.489259,13.428981,9.174400,12.817507,8.714307,14.349916,9.952827,14.996885,9.941890,15.817262,0,-0.01835,-0.01329,-0.02149,0.00314,0.00716,-0.01392,0.00472,0.00126,-1.48589,0.11331,3.27632
0.252,1,0,7.484993,1.161975,-0.940432,2.342366,0.000000,0,0,4.444860,4.403028,16.121773,3.307118,-2.070698,18.244659,-8.601247,13.415466,-9.339783,17.962391,30.605936,5.467921,3.800065,5.686482,13.848505,150.671570,0,32.052872,100.883583,116.823463,8.168060,19.544006,8.308466,13.831498,8.491222,13.414374,9.181103,12.811814,8.718218,14.343387,9.958327,14.994156,9.945197,15.815247,0,-0.01821,-0.01426,-0.02101,0.00323,0.01241,-0.01168,0.00489,0.00525,-1.48525,0.11118,3.27678
