"Time","v2 R COP","49 RDS cle","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.181,0.000000,0,0,0,0,0,7.202818,0.479169,-4.877830,4.515230,4.302845,17.063581,13.299410,18.256371,7.087942,15.970399,0.000000,0,14.583401,18.770124,10.680415,15.158975,4.115907,5.016318,2.955868,6.155683,178.709763,0,51.607288,69.464615,49.924480,8.146771,17.546806,8.082344,16.825310,8.129875,16.337912,8.201142,15.591026,9.427170,16.768602,9.981148,15.482884,10.534514,16.587223,0,-0.03439,-0.01175,-0.02109,0.00267,0.01193,-0.01270,0.00467,0.00531,0.45166,0.12431,3.27815
0.182,0.000000,0,0,0,0,0,7.204776,0.482448,-4.770755,4.510504,4.302975,17.065365,13.719514,18.269932,6.484584,15.977719,0.000000,0,14.951002,18.776508,10.936398,15.170264,4.096619,4.995899,2.954274,6.141193,178.694046,0,51.844238,69.375031,50.006569,8.114580,16.713377,8.084630,16.813856,8.129582,16.336493,8.206750,15.590953,9.428221,16.773266,9.985159,15.488826,10.537488,16.593493,0,-0.01651,-0.01497,-0.01990,0.01122,0.00662,-0.01273,0.00699,0.00571,0.47836,0.12179,3.27733
0.183,0.000000,0,0,0,0,0,7.206733,0.485726,-4.663680,4.505777,4.303164,17.067146,14.139617,18.283491,5.881227,15.985039,0.000000,0,15.318604,18.782892,11.192379,15.181555,4.077330,4.975479,2.952680,6.126704,178.678329,0,52.081184,69.285454,50.088654,8.082389,15.879947,8.086915,16.802402,8.129289,16.335072,8.212358,15.590880,9.429271,16.777929,9.989170,15.494767,10.540462,16.599764,0,-0.01486,-0.00966,-0.02127,0.00061,0.00751,-0.01225,0.00592,0.00928,0.50018,0.11786,3.27626
0.184,0.000000,0,0,0,0,0,7.208512,0.491009,-4.547844,4.501580,4.303873,17.075619,14.475992,18.298462,5.221405,15.990191,0.000000,0,15.192279,18.817566,11.363995,15.193320,4.053096,4.964291,2.951723,6.113900,178.599335,0,52.217716,69.183952,50.091537,8.078648,15.713530,8.089781,16.797293,8.132794,16.331650,8.219275,15.592452,9.432616,16.783142,9.994092,15.500668,10.544302,16.606762,0,0.00198,-0.01556,-0.01920,0.00244,0.00946,-0.01195,0.00565,0.00291,0.52643,0.11438,3.27637
0.185,0.000000,0,0,0,1,0,7.210246,0.496812,-4.429735,4.497520,4.304639,17.085827,14.790646,18.313799,4.546933,15.994781,0.000000,0,14.937807,18.859581,11.513721,15.205208,4.027579,4.955497,2.950932,6.101534,178.503922,0,52.328194,69.079369,50.073872,8.082289,15.720165,8.092796,16.793831,8.137286,16.327709,8.226532,15.594450,9.436558,16.788498,9.999251,15.506558,10.548368,16.613951,0,-0.02499,-0.01207,-0.02039,0.00679,0.00797,-0.01215,0.00369,0.00298,0.54855,0.10858,3.27675
0.186,0.000000,0,0,0,0,0,7.211978,0.502614,-4.311625,4.493460,4.305899,17.096033,15.105298,18.329134,3.872462,15.999371,0.000000,0,14.683335,18.901596,11.663448,15.217096,4.002062,4.946703,2.950140,6.089169,178.408493,0,52.438675,68.974777,50.056210,8.085929,15.726801,8.095812,16.790367,8.141777,16.323767,8.233789,15.596449,9.440498,16.793854,10.004411,15.512448,10.552433,16.621138,0,-0.02081,-0.01421,-0.02063,0.00351,0.00916,-0.01280,0.00644,0.00171,0.57495,0.10195,3.27726
0.187,0.000000,0,0,0,0,0,7.213712,0.508417,-4.193517,4.489400,4.307212,17.106241,15.419951,18.344471,3.197990,16.003960,0.000000,0,14.428864,18.943609,11.813175,15.228984,3.976545,4.937910,2.949349,6.076803,178.313080,0,52.549152,68.870186,50.038544,8.089570,15.733437,8.098828,16.786903,8.146269,16.319826,8.241046,15.598447,9.444440,16.799210,10.009570,15.518339,10.556499,16.628326,0,-0.02814,-0.01610,-0.02103,0.00267,0.00916,-0.01233,0.00546,0.00195,0.59647,0.09759,3.27779
0.188,0.000000,0,0,0,0,0,7.217202,0.510366,-4.068419,4.485863,4.308992,17.112247,15.641585,18.360954,2.502424,16.006029,0.000000,0,13.649561,18.955839,11.903887,15.241084,3.958718,4.936823,2.946873,6.065568,177.673050,0,53.004589,68.738419,49.872902,8.092259,15.738360,8.100925,16.778843,8.147135,16.315643,8.247654,15.601001,9.449432,16.803383,10.013340,15.521978,10.558123,16.633032,0,-0.01489,-0.01501,-0.01889,0.00526,0.00946,-0.01286,0.00632,0.00616,0.64316,0.09217,3.27771
0.189,0.000000,0,0,0,0,0,7.221148,0.511316,-3.941508,4.482461,4.310822,17.117165,15.839086,18.377737,1.801383,16.007442,0.000000,0,12.734093,18.960342,11.979286,15.253239,3.942885,4.937737,2.943961,6.054628,176.891724,0,53.549526,68.599609,49.668869,8.094703,15.742841,8.102784,16.769590,8.147060,16.311399,8.254094,15.603700,9.454698,16.807253,10.016749,15.525034,10.559114,16.637096,0,-0.02655,-0.01279,-0.02151,0.00061,0.00757,-0.01340,0.00531,0.00182,0.66544,0.08503,3.27748
0.190,0.000000,0,0,0,0,0,7.225094,0.512265,-3.814598,4.479060,4.313107,17.122084,16.036585,18.394518,1.100343,16.008856,0.000000,0,11.818625,18.964844,12.054687,15.265394,3.927053,4.938651,2.941048,6.043687,176.110397,0,54.094463,68.460793,49.464832,8.097146,15.747321,8.104643,16.760338,8.146986,16.307156,8.260533,15.606398,9.459963,16.811121,10.020159,15.528090,10.560105,16.641159,0,-0.01990,-0.01431,-0.02005,0.00259,0.00388,-0.01233,0.00580,0.00812,0.68741,0.07893,3.27737
0.191,0.000000,0,0,0,0,0,7.229041,0.513215,-3.687687,4.475658,4.315442,17.127001,16.234085,18.411301,0.399303,16.010269,0.000000,0,10.903157,18.969347,12.130086,15.277549,3.911220,4.939564,2.938136,6.032747,175.329056,0,54.639400,68.321976,49.260799,8.099589,15.751801,8.106502,16.751085,8.146912,16.302912,8.266973,15.609096,9.465229,16.814989,10.023568,15.531146,10.561097,16.645222,0,-0.02344,-0.01437,-0.02048,0.00252,0.01007,-0.01205,0.00504,0.00606,0.70847,0.07571,3.27730
0.192,0.000000,0,0,0,0,0,7.230350,0.514065,-3.552835,4.472640,4.318208,17.136108,16.342669,18.428247,-0.291644,16.009871,0.000000,0,10.059735,18.973722,12.151999,15.290011,3.895744,4.941815,2.940456,6.025117,174.532913,0,54.259632,68.067131,49.827171,8.106050,15.747751,8.108489,16.744745,8.146346,16.295326,8.274636,15.590350,9.454464,16.813271,10.025882,15.535542,10.563175,16.650351,0,-0.02411,-0.01465,-0.02359,0.00191,0.00656,-0.01196,0.00299,0.00224,0.73013,0.08163,3.27734
0.193,0.000000,0,0,0,0,0,7.230975,0.514890,-3.415923,4.469722,4.321023,17.146303,16.428181,18.445238,-0.979973,16.009001,0.000000,0,9.235006,18.978065,12.160036,15.302554,3.880359,4.944414,2.944135,6.018347,173.732925,0,53.639946,67.782188,50.593418,8.113552,15.741488,8.110510,16.739159,8.145653,16.286873,8.282617,15.566042,9.439540,16.810101,10.027911,15.540284,10.565535,16.655754,0,-0.01105,-0.00887,-0.01971,0.01396,0.01001,-0.01236,0.00577,0.00697,0.75409,0.09333,3.27742
0.194,0.000000,0,0,0,0,0,7.231600,0.515715,-3.279011,4.466804,4.324184,17.156498,16.513693,18.462229,-1.668303,16.008131,0.000000,0,8.410276,18.982410,12.168073,15.315096,3.864975,4.947011,2.947813,6.011577,172.932938,0,53.020264,67.497246,51.359665,8.121054,15.735224,8.112531,16.733572,8.144959,16.278419,8.290597,15.541733,9.424616,16.806931,10.029941,15.545027,10.567895,16.661158,0,-0.02805,-0.01457,-0.01965,-0.00710,0.00479,-0.01297,0.00613,0.00124,0.77606,0.09983,3.27700
0.195,0.000000,0,0,0,0,0,7.232225,0.516540,-3.142099,4.463886,4.327384,17.166693,16.599205,18.479219,-2.356632,16.007261,0.000000,0,7.585546,18.986753,12.176109,15.327639,3.849591,4.949610,2.951491,6.004807,172.132950,0,52.400581,67.212303,52.125912,8.128556,15.728960,8.114552,16.727985,8.144266,16.269966,8.298577,15.517425,9.409693,16.803761,10.031971,15.549769,10.570254,16.666561,0,-0.01932,-0.01370,-0.01956,0.00595,0.00873,-0.01137,0.00562,0.00209,0.81482,0.11186,3.27647
0.196,0.000000,0,0,0,0,0,7.232983,0.518099,-2.998808,4.461182,4.330844,17.178194,16.628132,18.495853,-2.996598,16.003807,0.000000,0,6.992139,18.990765,12.136304,15.339966,3.840878,4.952394,2.955258,6.004433,172.436111,0,52.358086,66.885452,52.100563,8.146461,16.547300,8.114687,16.734457,8.148429,16.273386,8.304979,15.519785,9.411787,16.810123,10.031259,15.554712,10.571008,16.669424,0,-0.02280,-0.00569,-0.01712,0.01328,0.00867,-0.00839,0.00620,-0.00229,0.84167,0.12031,3.27674
0.197,0.000000,0,0,0,0,0,7.233774,0.519848,-2.853862,4.458535,4.334334,17.190033,16.642378,18.512394,-3.624017,15.999684,0.000000,0,6.458747,18.994690,12.084085,15.352237,3.833896,4.955226,2.959047,6.005718,173.025467,0,52.465336,66.547722,51.869839,8.167064,17.579582,8.114332,16.744055,8.153852,16.279884,8.310971,15.529065,9.418297,16.818958,10.029835,15.559707,10.571343,16.671627,0,-0.02036,-0.01224,-0.02005,0.00160,0.01520,-0.01675,0.01297,0.01221,0.86456,0.12160,3.27720
0.198,0.000000,0,0,0,0,0,7.234566,0.521597,-2.708916,4.455887,4.338079,17.201874,16.656624,18.528934,-4.251435,15.995561,0.000000,0,5.925355,18.998615,12.031867,15.364508,3.826914,4.958058,2.962837,6.007004,173.614838,0,52.572586,66.209999,51.639114,8.187667,18.611862,8.113977,16.753653,8.159275,16.286385,8.316963,15.538344,9.424807,16.827795,10.028411,15.564702,10.571679,16.673830,0,-0.01816,-0.01193,-0.02490,-0.00717,0.00867,-0.01270,0.01007,-0.00218,0.88165,0.12040,3.27691
0.199,0.000000,0,0,0,0,0,7.235357,0.523347,-2.563970,4.453239,4.341853,17.213713,16.670868,18.545475,-4.878853,15.991437,0.000000,0,5.391963,19.002541,11.979649,15.376779,3.819932,4.960891,2.966626,6.008289,174.204193,0,52.679836,65.872276,51.408390,8.208271,19.644142,8.113624,16.763250,8.164699,16.292883,8.322955,15.547625,9.431316,16.836630,10.026987,15.569696,10.572015,16.676033,0,-0.01953,-0.01170,-0.02274,0.00114,0.00864,-0.00504,0.00052,0.00200,0.90378,0.11977,3.27645
0.200,0.000000,0,0,0,0,0,7.237900,0.524856,-2.416709,4.450986,4.345904,17.226580,16.665806,18.562115,-5.409975,15.985168,0.000000,0,5.472003,19.006346,11.880572,15.388872,3.794900,4.961302,2.969570,6.017505,174.142090,0,52.463989,65.631790,51.644520,8.210872,19.856281,8.114931,16.773073,8.167315,16.291348,8.326278,15.548199,9.427785,16.842937,10.024800,15.576632,10.571972,16.678843,0,-0.01743,-0.01160,-0.01984,0.00679,0.00763,-0.00893,0.00653,0.00127,0.92239,0.11536,3.27674
0.201,0.000000,0,0,0,0,0,7.240897,0.526302,-2.268847,4.448834,4.349985,17.239712,16.655731,18.578781,-5.916113,15.978342,0.000000,0,5.711197,19.010118,11.769341,15.400919,3.765184,4.961084,2.972296,6.028779,173.910980,0,52.164310,65.416542,52.001778,8.208802,19.855637,8.116671,16.782953,8.169206,16.287729,8.328909,15.546515,9.421649,16.848591,10.022417,15.584071,10.571831,16.681810,0,-0.02097,-0.01212,-0.02469,0.01801,0.00504,-0.01129,0.00568,0.00829,0.93597,0.10888,3.27720
0.202,0.000000,0,0,0,0,0,7.243895,0.527749,-2.120986,4.446683,4.354373,17.252844,16.645658,18.595446,-6.422251,15.971517,0.000000,0,5.950390,19.013893,11.658108,15.412966,3.735468,4.960867,2.975021,6.040052,173.679855,0,51.864635,65.201286,52.359035,8.206733,19.854992,8.118410,16.792833,8.171095,16.284109,8.331540,15.544830,9.415512,16.854244,10.020033,15.591511,10.571690,16.684778,0,-0.01764,-0.01431,-0.01932,0.00069,0.02985,-0.01039,-0.00128,0.00093,0.96191,0.10462,3.27722
0.203,0.000000,0,0,0,0,0,7.246891,0.529195,-1.973124,4.444531,4.358795,17.265976,16.635586,18.612112,-6.928389,15.964691,0.000000,0,6.189584,19.017666,11.546876,15.425013,3.705752,4.960650,2.977746,6.051326,173.448730,0,51.564960,64.986031,52.716293,8.204663,19.854349,8.120150,16.802713,8.172985,16.280491,8.334171,15.543147,9.409376,16.859898,10.017650,15.598949,10.571548,16.687746,0,-0.01831,-0.01332,-0.02072,0.00122,0.03366,-0.01233,0.00674,-0.00400,1.00174,0.09998,3.27714
0.204,0.000000,0,0,0,0,0,7.246943,0.531967,-1.824363,4.442887,4.363542,17.276035,16.626736,18.628708,-7.320660,15.956325,0.000000,0,6.370929,19.022902,11.395405,15.436546,3.668548,4.966821,2.978556,6.069082,173.804749,0,50.598331,64.661819,52.937653,8.205707,19.886145,8.124756,16.854958,8.176770,16.318762,8.337162,15.539169,9.403399,16.863104,10.013062,15.602822,10.568992,16.688194,0,-0.01730,-0.01509,-0.01871,-0.00420,0.02100,-0.01195,0.00546,0.00253,1.01685,0.09300,3.27719
0.205,0.000000,0,0,0,0,0,7.246231,0.535084,-1.675369,4.441373,4.368325,17.285297,16.618202,18.645285,-7.683389,15.947556,0.000000,0,6.537266,19.028517,11.233494,15.447948,3.629402,4.974648,2.978868,6.088521,174.313110,0,49.458664,64.309349,53.123760,8.207558,19.926357,8.130105,16.918192,8.181046,16.367901,8.340247,15.534596,9.397463,16.865675,10.007904,15.605770,10.565809,16.687988,0,-0.01883,-0.01614,-0.02399,-0.00702,0.01184,-0.01105,0.00275,0.00339,1.03729,0.08578,3.27727
0.206,0.000000,0,0,0,0,0,7.245519,0.538200,-1.526374,4.439860,4.373391,17.294559,16.609669,18.661861,-8.046118,15.938789,0.000000,0,6.703603,19.034132,11.071583,15.459349,3.590255,4.982477,2.979181,6.107959,174.821457,0,48.319000,63.956871,53.309864,8.209408,19.966572,8.135454,16.981426,8.185324,16.417040,8.343331,15.530024,9.391527,16.868246,10.002746,15.608718,10.562626,16.687782,0,-0.01785,-0.01402,-0.02151,-0.00031,0.00128,-0.01357,0.00418,0.01454,1.05438,0.08090,3.27722
0.207,0.000000,0,0,0,0,0,7.244806,0.541317,-1.377380,4.438347,4.378489,17.303822,16.601135,18.678438,-8.408847,15.930022,0.000000,0,6.869939,19.039747,10.909672,15.470750,3.551109,4.990304,2.979493,6.127397,175.329803,0,47.179333,63.604397,53.495968,8.211259,20.006784,8.140803,17.044661,8.189600,16.466179,8.346416,15.525452,9.385592,16.870817,9.997586,15.611666,10.559443,16.687574,0,-0.02222,-0.01558,-0.01599,0.00175,0.01401,-0.01375,0.00653,-0.00157,1.07010,0.07883,3.27714
0.208,0.000000,0,0,0,0,0,7.246983,0.542630,-1.231249,4.437368,4.383814,17.320524,16.605900,18.694992,-8.656798,15.920761,0.000000,0,6.806666,19.053503,10.732553,15.481540,3.542312,4.992398,2.983819,6.150325,175.915985,0,45.430752,63.347363,54.534420,8.257715,19.953447,8.138360,17.066957,8.196718,16.483719,8.350422,15.499568,9.360916,16.865067,9.992812,15.616596,10.558106,16.693819,0,-0.01678,-0.01253,-0.02124,0.00420,-0.00101,-0.01457,0.00604,0.00964,1.08765,0.08433,3.27744
0.209,0.000000,0,0,0,0,0,7.249910,0.543475,-1.085861,4.436528,4.389165,17.339157,16.614115,18.711542,-8.874971,15.911371,0.000000,0,6.683821,19.069372,10.551489,15.492170,3.541390,4.993004,2.989186,6.174158,176.522339,0,43.524189,63.115089,55.794010,8.315744,19.875841,8.133896,17.078634,8.204573,16.493061,8.354668,15.468155,9.331379,16.857159,9.988138,15.622041,10.557250,16.701735,0,-0.01837,-0.01404,-0.02139,0.00130,0.01089,-0.01038,0.00345,0.01556,1.10153,0.08879,3.27782
0.210,0.000000,0,0,0,0,0,7.252836,0.544321,-0.940473,4.435687,4.394715,17.357790,16.622330,18.728092,-9.093143,15.901982,0.000000,0,6.560976,19.085241,10.370425,15.502801,3.540468,4.993610,2.994553,6.197991,177.128708,0,41.617626,62.882812,57.053596,8.373774,19.798233,8.129432,17.090309,8.212427,16.502405,8.358912,15.436742,9.301842,16.849249,9.983463,15.627485,10.556393,16.709652,0,-0.01868,-0.01402,-0.02036,0.00107,0.00363,-0.01190,0.00381,-0.00500,1.12152,0.10397,3.27777
0.211,0.000000,0,0,0,0,0,7.255763,0.545166,-0.795085,4.434847,4.400288,17.376425,16.630547,18.744642,-9.311316,15.892592,0.000000,0,6.438130,19.101110,10.189361,15.513433,3.539545,4.994216,2.999920,6.221824,177.735077,0,39.711063,62.650539,58.313187,8.431802,19.720627,8.124967,17.101986,8.220282,16.511747,8.363157,15.405329,9.272304,16.841339,9.978789,15.632930,10.555535,16.717569,0,-0.01688,-0.01263,-0.02094,0.00107,0.00046,-0.01320,0.00635,0.02473,1.15265,0.11826,3.27762
0.212,0.000000,0,0,0,0,0,7.255791,0.544192,-0.648387,4.434364,4.406064,17.386841,16.652225,18.761312,-9.451832,15.882943,0.000000,0,6.127637,19.106577,10.016630,15.523242,3.549605,4.996473,3.009760,6.246709,174.312759,0,41.156811,62.502529,58.681400,8.457812,19.723909,8.144186,16.946701,8.219138,16.386166,8.363893,15.396160,9.260071,16.840689,9.974556,15.636751,10.551793,16.722649,0,-0.01874,-0.01260,-0.01883,0.00443,0.01016,-0.01456,0.00684,0.00259,1.17081,0.12177,3.27771
0.213,0.000000,0,0,0,0,0,7.255067,0.542746,-0.501350,4.433975,4.411862,17.395126,16.677399,18.778017,-9.572198,15.873225,0.000000,0,5.768459,19.109346,9.846062,15.532840,3.562513,4.999158,3.020760,6.271867,169.845215,0,43.472301,62.376381,58.818348,8.475514,19.748178,8.169549,16.748100,8.215659,16.225580,8.363716,15.392762,9.252327,16.841919,9.970436,15.640151,10.547302,16.726994,0,-0.01718,-0.01355,-0.01852,0.00366,-0.03345,-0.01288,0.00394,-0.00206,1.18423,0.12034,3.27786
0.214,0.000000,0,0,0,0,0,7.254344,0.541299,-0.354313,4.433585,4.417981,17.403412,16.702572,18.794720,-9.692565,15.863508,0.000000,0,5.409282,19.112114,9.675493,15.542437,3.575422,5.001843,3.031760,6.297026,165.377670,0,45.787792,62.250233,58.955296,8.493217,19.772449,8.194913,16.549500,8.212181,16.064993,8.363541,15.389363,9.244583,16.843151,9.966317,15.643551,10.542810,16.731337,0,-0.01520,-0.01236,-0.01697,0.00328,0.01477,-0.01317,0.00766,0.00525,1.19736,0.12055,3.27740
0.215,0.000000,0,0,0,0,0,7.253620,0.539853,-0.207276,4.433196,4.424136,17.411697,16.727745,18.811422,-9.812931,15.853790,0.000000,0,5.050104,19.114883,9.504925,15.552034,3.588331,5.004529,3.042761,6.322184,160.910126,0,48.103287,62.124081,59.092243,8.510920,19.796719,8.220276,16.350899,8.208702,15.904408,8.363365,15.385965,9.236840,16.844381,9.962198,15.646951,10.538320,16.735682,0,-0.01761,-0.01241,-0.02377,0.00298,0.00598,-0.01369,0.00400,-0.00148,1.21429,0.11926,3.27679
0.216,0.000000,0,0,0,0,0,7.256076,0.539604,-0.048370,4.433095,4.430751,17.424082,16.764301,18.827991,-9.890704,15.843751,0.000000,0,4.738111,19.116556,9.357952,15.561047,3.605449,5.005234,3.048020,6.347363,160.663223,0,47.850410,62.048851,59.229111,8.518172,19.818346,8.233145,16.377247,8.214598,15.871186,8.365206,15.383831,9.232554,16.845881,9.961349,15.650549,10.537113,16.739889,0,-0.01691,-0.01303,-0.01993,0.00435,0.00403,-0.01247,0.00644,0.00676,1.23062,0.11673,3.27692
0.217,0.000000,0,0,0,0,0,7.259357,0.539666,0.113616,4.433070,4.437418,17.437529,16.803808,18.844526,-9.957427,15.833628,0.000000,0,4.438359,19.117945,9.217101,15.569907,3.623661,5.005426,3.051789,6.372546,161.511337,0,46.931187,61.986828,59.365955,8.522714,19.839289,8.242771,16.461956,8.222924,15.871010,8.367569,15.382024,9.229165,16.847450,9.961349,15.654200,10.536758,16.744064,0,-0.01810,-0.01363,-0.02063,0.00450,0.00827,-0.01308,0.00537,-0.00076,1.23825,0.11569,3.27722
0.218,0.000000,0,0,0,0,0,7.262638,0.539728,0.275602,4.433044,4.444641,17.450975,16.843317,18.861061,-10.024149,15.823504,0.000000,0,4.138607,19.119335,9.076250,15.578767,3.641872,5.005619,3.055558,6.397730,162.359467,0,46.011959,61.924809,59.502804,8.527255,19.860229,8.252398,16.546667,8.231252,15.870832,8.369932,15.380217,9.225777,16.849018,9.961349,15.657850,10.536404,16.748238,0,-0.01956,-0.01201,-0.01611,0.00298,0.00787,-0.01250,0.00467,0.00111,1.25397,0.11637,3.27728
0.219,0.000000,0,0,0,0,0,7.265919,0.539790,0.437587,4.433019,4.451926,17.464422,16.882824,18.877596,-10.090872,15.813382,0.000000,0,3.838856,19.120724,8.935400,15.587627,3.660084,5.005811,3.059327,6.422914,163.207596,0,45.092735,61.862785,59.639648,8.531796,19.881172,8.262025,16.631378,8.239578,15.870656,8.372295,15.378409,9.222388,16.850588,9.961349,15.661501,10.536050,16.752411,0,-0.01691,-0.01288,-0.02274,0.00008,0.00839,-0.01224,0.00388,0.00203,1.27808,0.11616,3.27728
0.220,0.000000,0,0,0,0,0,7.266276,0.541480,0.616784,4.433473,4.459873,17.470978,16.920700,18.894453,-10.134168,15.803080,0.000000,0,3.613382,19.123598,8.810344,15.596257,3.684698,5.006700,3.066592,6.447056,165.553360,0,43.246937,61.821808,59.423828,8.542859,19.922750,8.268014,16.652134,8.251474,15.930889,8.375354,15.377696,9.223967,16.850739,9.963278,15.661866,10.533320,16.754652,0,-0.01926,-0.01280,-0.01947,0.00328,0.00818,-0.01329,0.00159,0.00304,1.28784,0.11507,3.27710
0.221,0.000000,0,0,0,0,0,7.265876,0.543592,0.800445,4.434051,4.467893,17.475746,16.958151,18.911392,-10.171386,15.792731,0.000000,0,3.407180,19.126858,8.689386,15.604828,3.710972,5.007769,3.074763,6.470929,168.287689,0,41.160740,61.786289,59.116508,8.555614,19.969683,8.273060,16.656296,8.264297,16.006794,8.378592,15.377265,9.226833,16.850521,9.965707,15.661378,10.529976,16.756392,0,-0.01596,-0.01375,-0.02139,0.00336,0.01022,-0.01218,0.00644,0.00259,1.30417,0.11110,3.27687
0.222,0.000000,0,0,0,0,0,7.265475,0.545704,0.984107,4.434629,4.476781,17.480516,16.995604,18.928331,-10.208604,15.782383,0.000000,0,3.200977,19.130117,8.568429,15.613399,3.737247,5.008839,3.082934,6.494802,171.022018,0,39.074547,61.750771,58.809189,8.568368,20.016615,8.278106,16.660458,8.277119,16.082701,8.381830,15.376835,9.229700,16.850306,9.968137,15.660890,10.526630,16.758129,0,-0.01724,-0.01299,-0.02136,0.00237,0.00827,-0.01213,0.00610,0.00485,1.31393,0.10613,3.27713
0.223,0.000000,0,0,0,0,0,7.265074,0.547817,1.167769,4.435207,4.485766,17.485285,17.033054,18.945271,-10.245822,15.772035,0.000000,0,2.994775,19.133377,8.447472,15.621969,3.763522,5.009908,3.091105,6.518674,173.756332,0,36.988350,61.715252,58.501869,8.581122,20.063547,8.283152,16.664619,8.289940,16.158606,8.385069,15.376405,9.232567,16.850088,9.970566,15.660401,10.523286,16.759869,0,-0.01801,-0.01398,-0.02118,0.00198,0.00919,-0.01076,0.00528,0.00392,1.32416,0.09556,3.27752
0.224,0.000000,0,0,0,0,0,7.265346,0.548017,1.371972,4.436474,4.495762,17.491957,17.035738,18.962677,-10.259870,15.761734,0.000000,0,3.003394,19.136723,8.316339,15.630452,3.770852,5.014473,3.093092,6.541444,173.098434,0,36.966763,61.620533,58.396759,8.578644,20.110033,8.285929,16.650677,8.289449,16.150475,8.389031,15.371159,9.229290,16.848890,9.971107,15.661616,10.517763,16.762844,0,-0.01785,-0.01421,-0.02081,0.00244,0.00751,-0.01277,0.00363,0.00397,1.33362,0.07027,3.27722
0.225,0.000000,0,0,0,0,0,7.265791,0.547722,1.581505,4.437920,4.505869,17.499125,17.029400,18.980204,-10.267906,15.751446,0.000000,0,3.067747,19.140091,8.182566,15.638913,3.773266,5.019946,3.093473,6.563928,171.560440,0,37.480831,61.510456,58.344112,8.572213,20.156401,8.288116,16.632036,8.285503,16.120543,8.393182,15.364664,9.224420,16.847439,9.971158,15.663274,10.511676,16.766140,0,-0.01813,-0.01453,-0.02167,0.00381,0.00952,-0.01338,0.00488,0.00194,1.34171,0.06092,3.27676
0.226,0.000000,0,0,0,0,0,7.266236,0.547428,1.791038,4.439365,4.516690,17.506290,17.023062,18.997728,-10.275944,15.741158,0.000000,0,3.132100,19.143459,8.048793,15.647374,3.775681,5.025419,3.093855,6.586412,170.022446,0,37.994896,61.400379,58.291462,8.565782,20.202770,8.290304,16.613398,8.281558,16.090609,8.397333,15.358169,9.219549,16.845985,9.971209,15.664930,10.505589,16.769438,0,-0.01459,-0.01352,-0.02164,0.00458,0.00876,-0.01236,0.00638,0.00218,1.36002,0.06876,3.27717
0.227,0.000000,0,0,0,0,0,7.266682,0.547133,2.000570,4.440811,4.527589,17.513458,17.016724,19.015255,-10.283980,15.730868,0.000000,0,3.196453,19.146828,7.915020,15.655834,3.778096,5.030891,3.094236,6.608896,168.484451,0,38.508965,61.290302,58.238815,8.559351,20.249140,8.292492,16.594757,8.277612,16.060677,8.401484,15.351673,9.214679,16.844534,9.971260,15.666587,10.499502,16.772734,0,-0.02115,-0.01306,-0.02054,0.00366,0.00793,-0.01115,0.00583,0.00026,1.37131,0.08050,3.27778
0.228,0.000000,0,0,0,0,0,7.267224,0.545437,2.213526,4.442839,4.538837,17.519148,16.936745,19.032570,-10.268464,15.720460,0.000000,0,3.254954,19.150091,7.736950,15.663800,3.773118,5.032971,3.085392,6.631217,167.035797,0,39.219307,61.030067,57.999184,8.512009,20.279430,8.292859,16.583870,8.274073,16.043591,8.408479,15.348565,9.212797,16.846170,9.971006,15.669260,10.492305,16.776606,0,-0.01907,-0.01315,-0.01962,0.00076,0.00980,-0.01439,0.00500,0.00735,1.37878,0.09227,3.27746
0.229,0.000000,0,0,0,0,0,7.267791,0.543379,2.427370,4.445017,4.550125,17.524456,16.837664,19.049829,-10.246838,15.710020,0.000000,0,3.311936,19.153328,7.547388,15.671638,3.766223,5.034171,3.074154,6.653496,165.610321,0,39.980576,60.730877,57.711040,8.454052,20.305550,8.292754,16.574993,8.270639,16.029839,8.416211,15.346336,9.211691,16.848608,9.970674,15.672197,10.484820,16.780626,0,-0.01608,-0.01291,-0.01944,0.00816,0.00961,-0.01471,0.00388,0.00696,1.38779,0.10280,3.27693
