"Time","v3 L COP","v2 R COP","49 RDS cle","47 R marks","39 FRx (cm)","35 HRx (cm)","v1 xCoM","42 CoMy (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","3 Platform"
1.722,0.000000,3.906854,1,0,17.445679,15.738894,5.084192,5.193033,0,0,17.791649,13.936728,0.00008
1.723,0.000000,3.906267,1,0,17.439562,15.728731,5.078772,5.190590,0,0,17.780571,13.926454,0.00000
1.724,0.000000,3.905649,1,0,17.433334,15.718565,5.073282,5.188148,0,0,17.769522,13.916167,0.00007
1.725,0.000000,3.904977,1,0,17.426754,15.708394,5.067660,5.185712,0,0,17.758566,13.905843,0.00015
1.726,0.000000,3.903999,1,0,17.420176,15.698224,5.061996,5.183275,0,0,17.747612,13.895518,0.00015
1.727,0.000000,3.902451,1,0,17.413595,15.688053,5.056253,5.180839,0,0,17.736656,13.885194,0.00007
1.728,0.000000,3.900317,1,0,17.406982,15.677800,5.050470,5.178352,0,0,17.725576,13.874974,0.00016
1.729,0.000000,3.897084,1,0,17.400270,15.667291,5.044612,5.175708,0,0,17.714108,13.865084,-0.00023
1.730,0.000000,3.893179,1,0,17.393557,15.656782,5.038669,5.173064,0,0,17.702641,13.855193,-0.00008
1.731,0.000000,3.888013,1,0,17.386845,15.646273,5.032566,5.170420,0,0,17.691172,13.845303,-0.00001
1.732,0.000000,3.882255,1,0,17.380264,15.635790,5.026335,5.167676,0,0,17.679760,13.835872,-0.00008
1.733,0.000000,3.875391,1,0,17.374100,15.625388,5.019866,5.164620,0,0,17.668526,13.827881,-0.00023
1.734,0.000000,3.868545,1,0,17.367933,15.614987,5.013313,5.161564,0,0,17.657290,13.819890,-0.00008
1.735,0.000000,3.861732,1,0,17.361769,15.604586,5.006603,5.158507,0,0,17.646055,13.811898,0.00023
1.736,0.000000,3.855472,1,0,17.355635,15.594165,4.999858,5.155371,0,0,17.634928,13.804291,-0.00008
1.737,0.000000,3.850247,1,0,17.349594,15.583683,4.993048,5.151982,0,0,17.624134,13.797885,0.00001
1.738,0.000000,3.845043,1,0,17.343554,15.573201,4.986164,5.148594,0,0,17.613342,13.791479,0.00015
1.739,0.000000,3.839880,1,0,17.337513,15.562718,4.979142,5.145205,0,0,17.602551,13.785073,0.00009
1.740,0.000000,3.833879,1,0,17.331486,15.552217,4.971999,5.141645,0,0,17.591829,13.779427,0.00016
1.741,0.000000,3.826305,1,0,17.325495,15.541654,4.964632,5.137546,0,0,17.581329,13.776160,-0.00008
1.742,0.000000,3.816957,1,0,17.319504,15.531090,4.957187,5.133447,0,0,17.570829,13.772895,0.00015
1.743,0.000000,3.804281,1,0,17.313513,15.520527,4.949597,5.129348,0,0,17.560329,13.769629,-0.00007
1.744,0.000000,3.789269,1,0,17.307632,15.509909,4.941994,5.125161,0,0,17.549746,13.767673,0.00009
1.745,0.000000,3.769882,1,0,17.302103,15.499119,4.934365,5.120698,0,0,17.538898,13.769820,-0.00001
1.746,0.000000,3.749477,1,0,17.296574,15.488330,4.926764,5.116236,0,0,17.528053,13.771967,0.00015
1.747,0.000000,3.727167,1,0,17.291044,15.477540,4.919215,5.111774,0,0,17.517206,13.774115,-0.00023
1.748,0.000000,3.705418,1,0,17.285589,15.466763,4.911721,5.107268,0,0,17.506340,13.777103,0.00023
1.749,0.000000,3.684720,1,0,17.280367,15.456022,4.904328,5.102624,0,0,17.495407,13.782726,0.00023
1.750,0.000000,3.664798,1,0,17.275145,15.445283,4.896980,5.097981,0,0,17.484476,13.788348,0.00000
1.751,0.000000,3.646332,1,0,17.269922,15.434543,4.889715,5.093338,0,0,17.473543,13.793971,-0.00015
1.752,0.000000,3.628516,1,0,17.264784,15.423739,4.882478,5.088658,0,0,17.462637,13.800256,0.00007
1.753,0.000000,3.611922,1,0,17.259901,15.412739,4.875293,5.083866,0,0,17.451805,13.808614,0.00009
1.754,0.000000,3.596127,1,0,17.255020,15.401737,4.868141,5.079073,0,0,17.440973,13.816972,0.00000
1.755,0.000000,3.581831,1,0,17.250139,15.390737,4.861053,5.074281,0,0,17.430141,13.825331,0.00008
1.756,0.000000,3.568495,1,0,17.245287,15.379752,4.854016,5.069414,0,0,17.419317,13.834085,0.00015
1.757,0.000000,3.556958,1,0,17.240530,15.368821,4.847075,5.064313,0,0,17.408514,13.844086,-0.00016
1.758,0.000000,3.546221,1,0,17.235773,15.357890,4.840228,5.059212,0,0,17.397711,13.854085,0.00000
1.759,0.000000,3.536983,1,0,17.231016,15.346959,4.833555,5.054111,0,0,17.386908,13.864085,-0.00015
1.760,0.000000,3.528297,1,0,17.226309,15.336072,4.827013,5.048993,0,0,17.376190,13.874438,0.00016
1.761,0.000000,3.520645,1,0,17.221760,15.325320,4.820714,5.043819,0,0,17.365740,13.885897,0.00016
1.762,0.000000,3.513325,1,0,17.217209,15.314569,4.814526,5.038645,0,0,17.355289,13.897356,0.00023
1.763,0.000000,3.506625,1,0,17.212660,15.303818,4.808541,5.033471,0,0,17.344837,13.908814,-0.00015
1.764,0.000000,3.500210,1,0,17.208099,15.293034,4.802634,5.028272,0,0,17.334375,13.920609,0.00008
1.765,0.000000,3.494326,1,0,17.203501,15.282147,4.796871,5.022992,0,0,17.323879,13.933453,0.00007
1.766,0.000000,3.489457,1,0,17.198904,15.271260,4.791178,5.017713,0,0,17.313383,13.946297,-0.00001
1.767,0.000000,3.486491,1,0,17.194305,15.260374,4.785614,5.012434,0,0,17.302885,13.959140,0.00023
1.768,0.000000,3.485152,1,0,17.189693,15.249476,4.780115,5.007139,0,0,17.292440,13.972186,-0.00015
1.769,0.000000,3.486858,1,0,17.185038,15.238545,4.774734,5.001797,0,0,17.282160,13.985863,-0.00015
1.770,0.000000,3.489165,1,0,17.180382,15.227614,4.769385,4.996455,0,0,17.271877,13.999539,-0.00001
1.771,0.000000,3.492598,1,0,17.175726,15.216682,4.764095,4.991113,0,0,17.261595,14.013216,-0.00023
1.772,0.000000,3.495425,1,0,17.171015,15.205784,4.758805,4.985806,0,0,17.251244,14.027211,-0.00016
1.773,0.000000,3.497114,1,0,17.166130,15.194986,4.753515,4.980610,0,0,17.240679,14.042207,0.00015
1.774,0.000000,3.498380,1,0,17.161245,15.184190,4.748231,4.975414,0,0,17.230112,14.057202,0.00016
1.775,0.000000,3.498854,1,0,17.156361,15.173392,4.742958,4.970219,0,0,17.219547,14.072198,0.00000
1.776,0.000000,3.499472,1,0,17.151375,15.162545,4.737699,4.965030,0,0,17.209002,14.092043,0.00015
1.777,0.000000,3.500358,1,0,17.146074,15.151545,4.732464,4.959866,0,0,17.198519,14.127079,0.00007
1.778,0.000000,3.501839,1,0,17.140772,15.140543,4.727204,4.954702,0,0,17.188036,14.162114,0.00000
1.779,0.000000,3.504433,1,0,17.135471,15.129542,4.721898,4.949537,0,0,17.177553,14.197149,-0.00008
1.780,0.000000,3.507858,1,0,17.130005,15.118450,4.716536,4.944322,0,0,17.167028,14.232186,-0.00016
1.781,0.000000,3.512838,1,0,17.124025,15.107074,4.711068,4.938947,0,0,17.156372,14.267230,0.00007
1.782,0.000000,3.518036,1,0,17.118046,15.095697,4.705609,4.933572,0,0,17.145718,14.302273,-0.00007
1.783,0.000000,3.523643,1,0,17.112066,15.084321,4.700166,4.928197,0,0,17.135061,14.337316,-0.00001
1.784,0.000000,3.528840,1,0,17.106058,15.072988,4.694812,4.922846,0,0,17.124439,14.372479,-0.00001
1.785,0.000000,3.533266,1,0,17.099957,15.061788,4.689626,4.917569,0,0,17.113930,14.408022,0.00007
1.786,0.000000,3.537734,1,0,17.093853,15.050588,4.684556,4.912292,0,0,17.103418,14.443565,-0.00008
1.787,0.000000,3.542284,1,0,17.087751,15.039388,4.679702,4.907016,0,0,17.092909,14.479108,0.00015
1.788,0.000000,3.547410,1,0,17.081545,15.028185,4.674969,4.901740,0,0,17.082392,14.514673,0.00008
1.789,0.000000,3.553618,1,0,17.075014,15.016973,4.670463,4.896466,0,0,17.071857,14.550312,-0.00001
1.790,0.000000,3.559824,1,0,17.068481,15.005761,4.666066,4.891191,0,0,17.061323,14.585950,0.00007
1.791,0.000000,3.566029,1,0,17.061951,14.994550,4.661871,4.885917,0,0,17.050789,14.621588,0.00016
1.792,0.000000,3.571503,1,0,17.055243,14.983338,4.657772,4.880685,0,0,17.040213,14.657176,0.00015
1.793,0.000000,3.575605,1,0,17.047981,14.972127,4.653851,4.875587,0,0,17.029507,14.692608,-0.00001
1.794,0.000000,3.579059,1,0,17.040720,14.960916,4.650034,4.870489,0,0,17.018801,14.728040,0.00023
1.795,0.000000,3.581298,1,0,17.033459,14.949704,4.646411,4.865390,0,0,17.008095,14.763472,-0.00008
1.796,0.000000,3.583157,1,0,17.026041,14.938457,4.642913,4.860353,0,0,16.997330,14.794681,-0.00001
1.797,0.000000,3.584307,1,0,17.018139,14.927102,4.639648,4.855505,0,0,16.986385,14.812660,0.00015
1.798,0.000000,3.585110,1,0,17.010237,14.915746,4.636551,4.850658,0,0,16.975439,14.830641,0.00000
1.799,0.000000,3.585262,1,0,17.002335,14.904389,4.633769,4.845811,0,0,16.964495,14.848620,-0.00007
1.800,0.000000,3.585088,1,0,16.994366,14.893025,4.631192,4.841055,0,0,16.953573,14.870866,0.00015
1.801,0.000000,3.584304,1,0,16.986189,14.881635,4.628999,4.836584,0,0,16.942724,14.906473,-0.00007
1.802,0.000000,3.583495,1,0,16.978014,14.870245,4.626980,4.832112,0,0,16.931875,14.942080,0.00008
1.803,0.000000,3.582639,1,0,16.969837,14.858854,4.625287,4.827641,0,0,16.921026,14.977688,-0.00008
1.804,0.000000,3.581951,1,0,16.961550,14.847404,4.623737,4.823208,0,0,16.910275,15.009053,0.00000
1.805,0.000000,3.581578,1,0,16.952915,14.835761,4.622457,4.818898,0,0,16.899830,15.027131,0.00015
1.806,0.000000,3.580677,1,0,16.944279,14.824119,4.621381,4.814587,0,0,16.889387,15.045210,0.00007
1.807,0.000000,3.578787,1,0,16.935644,14.812476,4.620689,4.810276,0,0,16.878942,15.063289,-0.00007
1.808,0.000000,3.575763,1,0,16.926823,14.800853,4.620262,4.806073,0,0,16.868460,15.085567,-0.00001
1.809,0.000000,3.570613,1,0,16.917416,14.789289,4.620329,4.802210,0,0,16.857847,15.120998,0.00016
1.810,0.000000,3.565368,1,0,16.908010,14.777726,4.620577,4.798347,0,0,16.847237,15.156429,0.00008
1.811,0.000000,3.559943,1,0,16.898603,14.766163,4.621162,4.794485,0,0,16.836624,15.191861,0.00023
1.812,0.000000,3.555456,1,0,16.889011,14.754593,4.621820,4.790675,0,0,16.826160,15.223042,0.00001
1.813,0.000000,3.552728,1,0,16.878836,14.743003,4.622614,4.787031,0,0,16.816158,15.240905,0.00000
1.814,0.000000,3.549690,1,0,16.868660,14.731413,4.623458,4.783388,0,0,16.806156,15.258768,0.00000
1.815,0.000000,3.546075,1,0,16.858484,14.719823,4.624395,4.779745,0,0,16.796154,15.276631,0.00015
1.816,0.000000,3.540851,1,0,16.848133,14.708261,4.625379,4.776192,0,0,16.786089,15.294060,-0.00015
1.817,0.000000,3.532614,1,0,16.837236,14.696792,4.626451,4.772920,0,0,16.775824,15.310125,0.00001
1.818,0.000000,3.524354,1,0,16.826338,14.685322,4.627554,4.769649,0,0,16.765558,15.326192,0.00023
1.819,0.000000,3.516051,1,0,16.815441,14.673852,4.628713,4.766377,0,0,16.755293,15.342257,-0.00008
1.820,0.000000,3.509599,1,0,16.804432,14.662320,4.629887,4.763191,0,0,16.744881,15.357906,0.00000
1.821,0.000000,3.506619,1,0,16.793076,14.650594,4.631089,4.760273,0,0,16.734005,15.372248,-0.00009
1.822,0.000000,3.504765,1,0,16.781719,14.638866,4.632328,4.757354,0,0,16.723129,15.386588,0.00016
1.823,0.000000,3.505024,1,0,16.770361,14.627140,4.633635,4.754436,0,0,16.712254,15.400929,0.00008
1.824,0.000000,3.505171,1,0,16.759029,14.615389,4.635007,4.751630,0,0,16.701458,15.414515,-0.00015
1.825,0.000000,3.505110,1,0,16.747770,14.603561,4.636504,4.749177,0,0,16.690910,15.425735,-0.00001
1.826,0.000000,3.504867,1,0,16.736513,14.591734,4.638093,4.746723,0,0,16.680363,15.436956,-0.00015
1.827,0.000000,3.504283,1,0,16.725254,14.579907,4.639855,4.744270,0,0,16.669815,15.448177,0.00008
1.828,0.000000,3.503690,1,0,16.713875,14.568095,4.641724,4.741891,0,0,16.659403,15.458130,-0.00001
1.829,0.000000,3.503078,1,0,16.702112,14.556330,4.643793,4.739744,0,0,16.649416,15.464111,0.00001
1.830,0.000000,3.502168,1,0,16.690350,14.544564,4.645935,4.737597,0,0,16.639429,15.470092,-0.00031
1.831,0.000000,3.500699,1,0,16.678587,14.532799,4.648213,4.735449,0,0,16.629442,15.476073,0.00001
1.832,0.000000,3.498682,1,0,16.666790,14.521075,4.650522,4.733401,0,0,16.619553,15.481209,0.00000
1.833,0.000000,3.495641,1,0,16.654888,14.509480,4.652888,4.731660,0,0,16.609972,15.483698,-0.00016
1.834,0.000000,3.492634,1,0,16.642986,14.497884,4.655272,4.729919,0,0,16.600391,15.486186,-0.00008
1.835,0.000000,3.489692,1,0,16.631086,14.486288,4.657687,4.728179,0,0,16.590811,15.488674,0.00023
1.836,0.000000,3.487436,1,0,16.619068,14.474694,4.660110,4.726547,0,0,16.581165,15.490484,-0.00015
1.837,0.000000,3.486467,1,0,16.606688,14.463107,4.662544,4.725255,0,0,16.571318,15.490168,0.00000
1.838,0.000000,3.486031,1,0,16.594307,14.451520,4.664948,4.723963,0,0,16.561470,15.489852,0.00008
1.839,0.000000,3.486594,1,0,16.581924,14.439934,4.667295,4.722672,0,0,16.551622,15.489535,0.00015
1.840,0.000000,3.487342,1,0,16.569498,14.428271,4.669576,4.721436,0,0,16.541721,15.488843,0.00000
1.841,0.000000,3.488435,1,0,16.556925,14.416375,4.671732,4.720377,0,0,16.531654,15.486973,0.00015
1.842,0.000000,3.489552,1,0,16.544353,14.404478,4.673827,4.719319,0,0,16.521589,15.485102,0.00015
1.843,0.000000,3.490714,1,0,16.531780,14.392582,4.675803,4.718261,0,0,16.511522,15.483232,0.00001
1.844,0.000000,3.491765,1,0,16.519201,14.380691,4.677743,4.717273,0,0,16.501539,15.481026,-0.00008
1.845,0.000000,3.492608,1,0,16.506596,14.368817,4.679615,4.716506,0,0,16.491810,15.477770,0.00016
1.846,0.000000,3.493059,1,0,16.493990,14.356944,4.681529,4.715739,0,0,16.482082,15.474513,-0.00007
1.847,0.000000,3.492775,1,0,16.481384,14.345071,4.683517,4.714972,0,0,16.472353,15.471257,0.00008
1.848,0.000000,3.491927,1,0,16.468746,14.333217,4.685616,4.714288,0,0,16.462542,15.467633,0.00007
1.849,0.000000,3.490021,1,0,16.455999,14.321423,4.687917,4.713866,0,0,16.452473,15.462854,-0.00015
1.850,0.000000,3.488089,1,0,16.443253,14.309628,4.690282,4.713444,0,0,16.442402,15.458076,0.00023
1.851,0.000000,3.486108,1,0,16.430508,14.297833,4.692769,4.713022,0,0,16.432331,15.453299,0.00000
1.852,0.000000,3.484660,1,0,16.417751,14.286059,4.695271,4.712640,0,0,16.422325,15.448318,0.00007
1.853,0.000000,3.484209,1,0,16.404966,14.274349,4.697807,4.712387,0,0,16.412521,15.442703,0.00007
1.854,0.000000,3.483960,1,0,16.392181,14.262639,4.700457,4.712133,0,0,16.402718,15.437089,-0.00001
1.855,0.000000,3.484091,1,0,16.379398,14.250929,4.703320,4.711879,0,0,16.392914,15.431475,0.00000
1.856,0.000000,3.483954,1,0,16.366673,14.239198,4.706396,4.711740,0,0,16.383255,15.425531,-0.00015
1.857,0.000000,3.483319,1,0,16.354136,14.227399,4.709869,4.711959,0,0,16.374048,15.418557,-0.00008
1.858,0.000000,3.482512,1,0,16.341599,14.215600,4.713465,4.712179,0,0,16.364843,15.411582,0.00015
1.859,0.000000,3.481382,1,0,16.329062,14.203801,4.717288,4.712399,0,0,16.355637,15.404608,0.00000
1.860,0.000000,3.480368,1,0,16.316631,14.192002,4.721114,4.712626,0,0,16.346575,15.392776,-0.00015
1.861,0.000000,3.479569,1,0,16.304541,14.180205,4.724948,4.712878,0,0,16.337965,15.365736,0.00015
1.862,0.000000,3.479301,1,0,16.292450,14.168407,4.728806,4.713130,0,0,16.329353,15.338696,0.00000
1.863,0.000000,3.480027,1,0,16.280359,14.156610,4.732706,4.713382,0,0,16.320744,15.311655,0.00000
1.864,0.000000,3.481477,1,0,16.268341,14.144823,4.736680,4.713727,0,0,16.312389,15.284601,0.00007
1.865,0.000000,3.484284,1,0,16.256548,14.133065,4.740792,4.714361,0,0,16.304842,15.257506,0.00007
1.866,0.000000,3.486794,1,0,16.244755,14.121308,4.744992,4.714996,0,0,16.297295,15.230411,0.00009
1.867,0.000000,3.488748,1,0,16.232962,14.109551,4.749354,4.715630,0,0,16.289747,15.203316,-0.00009
1.868,0.000000,3.489406,1,0,16.221308,14.097810,4.753800,4.716338,0,0,16.282368,15.176189,-0.00001
1.869,0.000000,3.487637,1,0,16.210089,14.086117,4.758405,4.717277,0,0,16.275513,15.148967,0.00015
1.870,0.000000,3.485344,1,0,16.198870,14.074424,4.763070,4.718215,0,0,16.268658,15.121744,0.00008
1.871,0.000000,3.482072,1,0,16.187651,14.062731,4.767846,4.719153,0,0,16.261801,15.094522,0.00008
1.872,0.000000,3.479314,1,0,16.176502,14.051072,4.772657,4.720221,0,0,16.255291,15.067212,0.00000
1.873,0.000000,3.477521,1,0,16.165569,14.039523,4.777537,4.721695,0,0,16.249861,15.039630,-0.00007
1.874,0.000000,3.476094,1,0,16.154638,14.027973,4.782465,4.723170,0,0,16.244429,15.012049,0.00007
1.875,0.000000,3.475350,1,0,16.143705,14.016424,4.787484,4.724644,0,0,16.238998,14.984467,0.00000
1.876,0.000000,3.474598,1,0,16.132769,14.004897,4.792559,4.726226,0,0,16.233955,14.956932,0.00016
1.877,0.000000,3.473830,1,0,16.121817,13.993441,4.797743,4.728144,0,0,16.230122,14.929542,0.00001
1.878,0.000000,3.473266,1,0,16.110863,13.981984,4.802932,4.730062,0,0,16.226288,14.902151,-0.00009
1.879,0.000000,3.473084,1,0,16.099909,13.970529,4.808133,4.731981,0,0,16.222454,14.874761,-0.00030
1.880,0.000000,3.473376,1,0,16.088940,13.959147,4.813273,4.733947,0,0,16.219133,14.851548,0.00008
1.881,0.000000,3.474557,1,0,16.077925,13.948005,4.818300,4.736064,0,0,16.217411,14.841422,0.00016
1.882,0.000000,3.475949,1,0,16.066910,13.936862,4.823214,4.738181,0,0,16.215691,14.831297,-0.00007
1.883,0.000000,3.477736,1,0,16.055895,13.925719,4.827918,4.740297,0,0,16.213970,14.821171,-0.00007
1.884,0.000000,3.479367,1,0,16.044807,13.914634,4.832472,4.742442,0,0,16.212664,14.806877,0.00031
1.885,0.000000,3.480707,1,0,16.033487,13.903729,4.836746,4.744675,0,0,16.212654,14.779530,-0.00007
1.886,0.000000,3.481774,1,0,16.022167,13.892824,4.840879,4.746907,0,0,16.212645,14.752181,-0.00015
1.887,0.000000,3.482330,1,0,16.010847,13.881920,4.844748,4.749140,0,0,16.212637,14.724833,0.00000
1.888,0.000000,3.482623,1,0,15.999574,13.871012,4.848493,4.751377,0,0,16.213066,14.701677,0.00015
1.889,0.000000,3.482423,1,0,15.988447,13.860091,4.852003,4.753626,0,0,16.214867,14.691651,0.00001
1.890,0.000000,3.482221,1,0,15.977321,13.849171,4.855367,4.755877,0,0,16.216667,14.681626,0.00007
1.891,0.000000,3.482013,1,0,15.966194,13.838251,4.858459,4.758126,0,0,16.218468,14.671600,0.00001
1.892,0.000000,3.482068,1,0,15.955118,13.827255,4.861393,4.760404,0,0,16.220610,14.657363,0.00000
1.893,0.000000,3.482613,1,0,15.944201,13.816026,4.864028,4.762769,0,0,16.223818,14.629930,-0.00016
1.894,0.000000,3.483361,1,0,15.933285,13.804796,4.866568,4.765134,0,0,16.227028,14.602498,0.00015
1.895,0.000000,3.484487,1,0,15.922369,13.793567,4.868927,4.767499,0,0,16.230236,14.575066,0.00016
1.896,0.000000,3.485681,1,0,15.911527,13.782413,4.871249,4.769912,0,0,16.233955,14.551674,0.00001
1.897,0.000000,3.487003,1,0,15.900918,13.771498,4.873500,4.772474,0,0,16.239271,14.540941,0.00000
1.898,0.000000,3.488357,1,0,15.890310,13.760582,4.875643,4.775036,0,0,16.244587,14.530209,0.00031
1.899,0.000000,3.489774,1,0,15.879702,13.749666,4.877584,4.777598,0,0,16.249903,14.519476,0.00007
1.900,0.000000,3.491236,1,0,15.869074,13.738760,4.879338,4.780091,0,0,16.255619,14.508780,0.00007
1.901,0.000000,3.492785,1,0,15.858388,13.727881,4.880742,4.782364,0,0,16.262589,14.498202,0.00008
1.902,0.000000,3.494482,1,0,15.847701,13.717004,4.882007,4.784638,0,0,16.269556,14.487624,0.00015
1.903,0.000000,3.496459,1,0,15.837015,13.706125,4.883011,4.786912,0,0,16.276525,14.477046,-0.00016
1.904,0.000000,3.498645,1,0,15.826329,13.695336,4.883949,4.789194,0,0,16.283995,14.466551,0.00007
1.905,0.000000,3.501220,1,0,15.815644,13.684825,4.884760,4.791500,0,0,16.293032,14.456315,0.00001
1.906,0.000000,3.503727,1,0,15.804959,13.674314,4.885505,4.793807,0,0,16.302069,14.446079,0.00008
1.907,0.000000,3.506109,1,0,15.794274,13.663802,4.886126,4.796113,0,0,16.311106,14.435843,0.00000
1.908,0.000000,3.508087,1,0,15.783485,13.653336,4.886670,4.798336,0,0,16.320375,14.425630,0.00000
1.909,0.000000,3.509306,1,0,15.772370,13.643007,4.887070,4.800296,0,0,16.330366,14.415486,0.00000
1.910,0.000000,3.509952,1,0,15.761255,13.632679,4.887423,4.802256,0,0,16.340357,14.405343,-0.00008
1.911,0.000000,3.509521,1,0,15.750140,13.622350,4.887688,4.804216,0,0,16.350348,14.395199,0.00016
1.912,0.000000,3.508535,1,0,15.739075,13.611997,4.887949,4.806143,0,0,16.360537,14.385008,0.00000
1.913,0.000000,3.506511,1,0,15.728168,13.601566,4.888201,4.807967,0,0,16.371340,14.374669,-0.00008
1.914,0.000000,3.504614,1,0,15.717261,13.591135,4.888489,4.809790,0,0,16.382145,14.364330,0.00007
1.915,0.000000,3.502954,1,0,15.706354,13.580705,4.888845,4.811614,0,0,16.392948,14.353992,0.00000
1.916,0.000000,3.502029,1,0,15.695437,13.570240,4.889270,4.813416,0,0,16.403986,14.343572,-0.00015
1.917,0.000000,3.502477,1,0,15.684487,13.559672,4.889825,4.815157,0,0,16.415754,14.332895,0.00008
1.918,0.000000,3.503006,1,0,15.673538,13.549105,4.890445,4.816897,0,0,16.427521,14.322219,-0.00001
1.919,0.000000,3.503682,1,0,15.662589,13.538537,4.891187,4.818638,0,0,16.439289,14.311543,0.00007
1.920,0.000000,3.503695,1,0,15.651718,13.528012,4.891974,4.820365,0,0,16.451363,14.300850,-0.00007
1.921,0.000000,3.502465,1,0,15.641095,13.517623,4.892849,4.822052,0,0,16.464399,14.290106,0.00007
1.922,0.000000,3.501143,1,0,15.630472,13.507234,4.893735,4.823738,0,0,16.477438,14.279361,-0.00007
1.923,0.000000,3.499646,1,0,15.619849,13.496844,4.894644,4.825424,0,0,16.490475,14.268616,-0.00008
1.924,0.000000,3.498808,1,0,15.609254,13.486553,4.895533,4.827076,0,0,16.503733,14.257869,0.00000
1.925,0.000000,3.499203,1,0,15.598744,13.476566,4.896386,4.828619,0,0,16.517687,14.247113,0.00007
1.926,0.000000,3.500045,1,0,15.588235,13.466579,4.897225,4.830163,0,0,16.531639,14.236358,0.00000
1.927,0.000000,3.501725,1,0,15.577725,13.456593,4.898037,4.831707,0,0,16.545591,14.225602,-0.00008
1.928,0.000000,3.503428,1,0,15.567143,13.446576,4.898840,4.833256,0,0,16.559641,14.214849,0.00008
1.929,0.000000,3.505173,1,0,15.556336,13.436469,4.899629,4.834823,0,0,16.573992,14.204106,0.00000
1.930,0.000000,3.506837,1,0,15.545528,13.426362,4.900370,4.836390,0,0,16.588343,14.193362,-0.00007
1.931,0.000000,3.508348,1,0,15.534720,13.416255,4.901024,4.837958,0,0,16.602694,14.182619,-0.00023
1.932,0.000000,3.509748,1,0,15.523933,13.406314,4.901587,4.839482,0,0,16.617350,14.171914,0.00000
1.933,0.000000,3.510945,1,0,15.513211,13.396890,4.901979,4.840870,0,0,16.632965,14.161329,0.00007
1.934,0.000000,3.511924,1,0,15.502489,13.387465,4.902266,4.842259,0,0,16.648581,14.150745,0.00008
1.935,0.000000,3.512499,1,0,15.491767,13.378041,4.902355,4.843647,0,0,16.664194,14.140161,-0.00001
1.936,0.000000,3.512792,1,0,15.481102,13.369113,4.902334,4.844976,0,0,16.679941,14.129530,-0.00001
1.937,0.000000,3.512557,1,0,15.470614,13.361734,4.902105,4.846118,0,0,16.696100,14.118757,-0.00015
1.938,0.000000,3.512281,1,0,15.460127,13.354357,4.901760,4.847260,0,0,16.712259,14.107985,0.00007
1.939,0.000000,3.511930,1,0,15.449640,13.346978,4.901194,4.848401,0,0,16.728418,14.097212,-0.00007
1.940,0.000000,3.511707,1,0,15.439182,13.340375,4.900510,4.849469,0,0,16.744568,14.086309,0.00009
1.941,0.000000,3.511727,1,0,15.428818,13.336197,4.899605,4.850303,0,0,16.760689,14.075005,-0.00001
1.942,0.000000,3.511299,1,0,15.418453,13.332019,4.898613,4.851138,0,0,16.776810,14.063700,0.00000
1.943,0.000000,3.510028,1,0,15.408089,13.327842,4.897457,4.851972,0,0,16.792931,14.052395,0.00015
1.944,0.000000,3.507834,1,0,15.397780,13.324617,4.896253,4.852788,0,0,16.808973,14.041077,0.00001
1.945,0.000000,3.503910,1,0,15.387648,13.324382,4.894956,4.853544,0,0,16.824780,14.029717,-0.00001
1.946,0.000000,2.892116,1,1,15.377515,13.324146,4.893644,4.854301,0,0,16.840584,14.018357,0.00023
1.947,0.000000,1.141441,0,0,15.367383,13.323911,4.892304,4.855057,0,0,16.856390,14.006998,-0.00015
1.948,0.000000,0.000000,0,0,15.357242,13.324582,4.890971,4.855803,0,0,16.871916,13.995681,-0.00008
1.949,0.000000,0.000000,0,0,15.347075,13.328092,4.889649,4.856515,0,0,16.886564,13.984496,0.00007
1.950,0.000000,0.000000,0,0,15.336909,13.331602,4.888306,4.857228,0,0,16.901213,13.973311,0.00000
1.951,0.000000,0.000000,0,0,15.326743,13.335113,4.886921,4.857940,0,0,16.915861,13.962128,0.00015
1.952,0.000000,0.000000,0,0,15.316536,13.339318,4.885478,4.858577,0,0,16.930281,13.950947,-0.00001
1.953,0.000000,0.000000,0,0,15.306197,13.345702,4.883928,4.858978,0,0,16.943985,13.939778,-0.00023
1.954,0.000000,0.000000,0,0,15.295859,13.352087,4.882320,4.859380,0,0,16.957689,13.928610,0.00000
1.955,0.000000,0.000000,0,0,15.285521,13.358471,4.880606,4.859781,0,0,16.971395,13.917441,0.00000
1.956,0.000000,0.000000,0,0,15.275179,13.365408,4.878854,4.860149,0,0,16.984751,13.906356,0.00000
1.957,0.000000,0.000000,0,0,15.264826,13.374077,4.877033,4.860412,0,0,16.997019,13.895531,-0.00015
1.958,0.000000,0.000000,0,0,15.254472,13.382747,4.875242,4.860675,0,0,17.009287,13.884705,0.00008
1.959,0.000000,0.000000,0,0,15.244119,13.391416,4.873505,4.860939,0,0,17.021555,13.873879,0.00001
1.960,0.000000,0.000000,0,0,15.233747,13.400727,4.871851,4.861170,0,0,17.033377,13.863011,0.00007
1.961,0.000000,0.000000,0,0,15.223318,13.412050,4.870354,4.861300,0,0,17.043802,13.852010,-0.00001
1.962,0.000000,0.000000,0,0,15.212890,13.423373,4.868874,4.861431,0,0,17.054230,13.841008,0.00009
1.963,0.000000,0.000000,0,0,15.202461,13.434695,4.867426,4.861561,0,0,17.064655,13.830006,-0.00008
