"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","47 RDS cle","45 R marks","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","3 Platform"
0.709,3.769131,6.179824,3.711409,5.763741,0,0,-0.733065,0.000000,0.000000,0,0,4.780694,4.748047,1.47888
0.710,3.769703,6.177646,3.723631,5.762913,0,0,-0.755921,0.000000,0.000000,0,0,4.779839,4.746279,1.47681
0.711,3.770275,6.175468,3.735853,5.762085,0,0,-0.778777,0.000000,0.000000,0,0,4.778984,4.744450,1.47916
0.712,3.770847,6.173290,3.748075,5.761257,0,0,-0.801633,0.000000,0.000000,0,0,4.778129,4.742492,1.47856
0.713,3.771430,6.171102,3.760652,5.760555,0,0,-0.826434,0.000000,0.000000,0,0,4.777278,4.740483,1.47884
0.714,3.772055,6.168872,3.774550,5.760322,0,0,-0.858464,0.000000,0.000000,0,0,4.776440,4.738365,1.47958
0.715,3.772679,6.166643,3.788447,5.760088,0,0,-0.890494,0.000000,0.000000,0,0,4.775602,4.736163,1.47952
0.716,3.773303,6.164413,3.802345,5.759855,0,0,-0.922524,0.000000,0.000000,0,0,4.774765,4.733779,1.47638
0.717,3.773914,6.162183,3.816197,5.759674,0,0,-0.958942,0.000000,0.000000,0,0,4.773932,4.731262,1.47823
0.718,3.774478,6.159949,3.829884,5.759689,0,0,-1.011673,0.000000,0.000000,0,0,4.773119,4.728455,1.47779
0.719,3.775041,6.157715,3.843571,5.759705,0,0,-1.064403,0.000000,0.000000,0,0,4.772306,4.725444,1.48328
0.720,3.775605,6.155481,3.857258,5.759720,0,0,-1.117133,0.000000,0.000000,0,0,4.771493,4.721996,1.47747
0.721,3.776159,6.153235,3.870816,5.759853,0,0,-1.175135,0.000000,0.000000,0,0,4.770590,4.718285,1.47798
0.722,3.776678,6.150942,3.883897,5.760424,0,0,-1.252730,0.000000,0.000000,0,0,4.769348,4.714011,1.47779
0.723,3.777197,6.148650,3.896978,5.760993,0,0,-1.330325,0.000000,0.000000,0,0,4.768106,4.709492,1.47997
0.724,3.777716,6.146358,3.910059,5.761563,0,0,-1.407921,0.000000,0.000000,0,0,4.766864,4.704450,1.47920
0.725,3.778216,6.143991,3.923056,5.762177,0,0,-1.490873,0.000000,0.000000,0,0,4.765557,4.699193,1.47649
0.726,3.778644,6.141351,3.935743,5.762956,0,0,-1.593738,0.000000,0.000000,0,0,4.764013,4.693475,1.48033
0.727,3.779073,6.138711,3.948429,5.763735,0,0,-1.696604,0.000000,0.000000,0,0,4.762469,4.687522,1.47730
0.728,3.779501,6.136071,3.961116,5.764513,0,0,-1.799469,0.000000,0.000000,0,0,4.760924,4.681064,1.47860
0.729,3.779932,6.133429,3.973893,5.765384,0,0,-1.906026,0.000000,0.000000,0,0,4.759258,4.674360,1.48038
0.730,3.780374,6.130781,3.987003,5.766596,0,0,-2.026305,0.000000,0.000000,0,0,4.757138,4.667126,1.47810
0.731,3.780815,6.128133,4.000114,5.767807,0,0,-2.146585,0.000000,0.000000,0,0,4.755017,4.659751,1.47931
0.732,3.781256,6.125485,4.013225,5.769020,0,0,-2.266865,0.000000,0.000000,0,0,4.752897,4.652073,1.47776
0.733,3.781715,6.122752,4.026248,5.770288,0,0,-2.386837,0.000000,0.000000,0,0,4.750682,4.644364,1.47783
0.734,3.782236,6.119699,4.038950,5.771765,0,0,-2.505669,0.000000,0.000000,0,0,4.748116,4.636591,1.47853
0.735,3.782757,6.116646,4.051652,5.773242,0,0,-2.624501,0.000000,0.000000,0,0,4.745551,4.628769,1.47852
0.736,3.783278,6.113593,4.064353,5.774719,0,0,-2.743333,0.000000,0.000000,0,0,4.742986,4.620841,1.47605
0.737,3.783803,6.110499,4.076967,5.776186,0,0,-2.861324,0.000000,0.000000,0,0,4.740298,4.612824,1.47862
0.738,3.784346,6.107252,4.089252,5.777618,0,0,-2.976190,0.000000,0.000000,0,0,4.737154,4.604620,1.47842
0.739,3.784889,6.104005,4.101537,5.779050,0,0,-3.091055,0.000000,0.000000,0,0,4.734009,4.596383,1.47705
0.740,3.785431,6.100758,4.113822,5.780481,0,0,-3.205921,0.000000,0.000000,0,0,4.730865,4.588074,1.47607
0.741,3.785952,6.097403,4.126063,5.781887,0,0,-3.317372,0.000000,0.000000,0,0,4.727610,4.579804,1.47735
0.742,3.786390,6.093650,4.138139,5.783197,0,0,-3.416132,0.000000,0.000000,0,0,4.723948,4.571619,1.47791
0.743,3.786828,6.089897,4.150215,5.784506,0,0,-3.514892,0.000000,0.000000,0,0,4.720284,4.563504,1.47765
0.744,3.787266,6.086144,4.162292,5.785816,0,0,-3.613652,0.000000,0.000000,0,0,4.716621,4.555540,1.47976
0.745,3.787669,6.082243,4.174354,5.787088,0,0,-3.709516,0.000000,0.000000,0,0,4.712929,4.547659,1.47835
0.746,3.787946,6.077791,4.186368,5.788222,0,0,-3.794614,0.000000,0.000000,0,0,4.709126,4.539957,1.47237
0.747,3.788222,6.073339,4.198382,5.789355,0,0,-3.879712,0.000000,0.000000,0,0,4.705322,4.532316,1.47781
0.748,3.788498,6.068887,4.210396,5.790489,0,0,-3.964810,0.000000,0.000000,0,0,4.701519,4.524809,1.48334
0.749,3.788759,6.064062,4.222336,5.791575,0,0,-4.045970,0.000000,0.000000,0,0,4.697615,4.517346,1.48079
0.750,3.788961,6.057849,4.234000,5.792486,0,0,-4.112494,0.000000,0.000000,0,0,4.693337,4.509975,1.48025
0.751,3.789164,6.051637,4.245664,5.793396,0,0,-4.179018,0.000000,0.000000,0,0,4.689060,4.502678,1.47743
0.752,3.789366,6.045424,4.257328,5.794307,0,0,-4.245541,0.000000,0.000000,0,0,4.684783,4.495542,1.47838
0.753,3.789551,6.038867,4.268833,5.795197,0,0,-4.308259,0.000000,0.000000,0,0,4.680460,4.488514,1.47914
0.754,3.789670,6.031032,4.279749,5.796009,0,0,-4.356835,0.000000,0.000000,0,0,4.675971,4.481719,1.47799
0.755,3.789788,6.023196,4.290665,5.796822,0,0,-4.405410,0.000000,0.000000,0,0,4.671481,4.475006,1.47776
0.756,3.789907,6.015361,4.301581,5.797634,0,0,-4.453986,0.000000,0.000000,0,0,4.666991,4.468466,1.47869
0.757,3.790012,6.007269,4.312330,5.798377,0,0,-4.499085,0.000000,0.000000,0,0,4.662458,4.461985,1.47760
0.758,3.790068,5.998224,4.322454,5.798860,0,0,-4.531267,0.000000,0.000000,0,0,4.657768,4.455626,1.47741
0.759,3.790124,5.989180,4.332578,5.799344,0,0,-4.563448,0.000000,0.000000,0,0,4.653078,4.449403,1.47874
0.760,3.790181,5.980135,4.342702,5.799827,0,0,-4.595630,0.000000,0.000000,0,0,4.648388,4.443467,1.47745
0.761,3.790238,5.970975,4.352676,5.800272,0,0,-4.623068,0.000000,0.000000,0,0,4.643712,4.437740,1.47879
0.762,3.790298,5.961383,4.362094,5.800573,0,0,-4.632876,0.000000,0.000000,0,0,4.639088,4.432458,1.47853
0.763,3.790357,5.951790,4.371512,5.800874,0,0,-4.642684,0.000000,0.000000,0,0,4.634464,4.427304,1.47623
0.764,3.790417,5.942198,4.380930,5.801175,0,0,-4.652491,0.000000,0.000000,0,0,4.629840,4.422423,1.47940
0.765,3.790524,5.932590,4.390190,5.801401,0,0,-4.659719,0.000000,0.000000,0,0,4.625187,4.417572,1.47696
0.766,3.790806,5.922924,4.398859,5.801351,0,0,-4.657362,0.000000,0.000000,0,0,4.620426,4.412789,1.47909
0.767,3.791089,5.913258,4.407528,5.801300,0,0,-4.655006,0.000000,0.000000,0,0,4.615665,4.408079,1.47735
0.768,3.791371,5.903592,4.416198,5.801249,0,0,-4.652649,0.000000,0.000000,0,0,4.610903,4.403524,1.47874
0.769,3.791626,5.893791,4.424738,5.801188,0,0,-4.646653,0.000000,0.000000,0,0,4.606149,4.399111,1.47945
0.770,3.791779,5.883489,4.432799,5.801095,0,0,-4.627133,0.000000,0.000000,0,0,4.601418,4.395001,1.47953
0.771,3.791931,5.873187,4.440860,5.801002,0,0,-4.607612,0.000000,0.000000,0,0,4.596688,4.391035,1.47842
0.772,3.792084,5.862885,4.448921,5.800908,0,0,-4.588092,0.000000,0.000000,0,0,4.591958,4.387376,1.47697
0.773,3.792209,5.852445,4.456843,5.800810,0,0,-4.566369,0.000000,0.000000,0,0,4.587290,4.383841,1.47490
0.774,3.792232,5.841489,4.464250,5.800695,0,0,-4.536460,0.000000,0.000000,0,0,4.582853,4.380573,1.47634
0.775,3.792254,5.830534,4.471657,5.800581,0,0,-4.506551,0.000000,0.000000,0,0,4.578417,4.377399,1.47870
0.776,3.792277,5.819578,4.479064,5.800466,0,0,-4.476642,0.000000,0.000000,0,0,4.573980,4.374428,1.47901
0.777,3.792264,5.808561,4.486029,5.800365,0,0,-4.443247,0.000000,0.000000,0,0,4.569525,4.371537,1.47768
0.778,3.792117,5.797318,4.491350,5.800313,0,0,-4.396900,0.000000,0.000000,0,0,4.565001,4.368816,1.47813
0.779,3.791969,5.786074,4.496671,5.800260,0,0,-4.350552,0.000000,0.000000,0,0,4.560477,4.366245,1.47763
0.780,3.791822,5.774830,4.501992,5.800208,0,0,-4.304204,0.000000,0.000000,0,0,4.555954,4.363997,1.48044
0.781,3.791638,5.763584,4.507042,5.800133,0,0,-4.254095,0.000000,0.000000,0,0,4.551503,4.361964,1.47808
0.782,3.791319,5.752328,4.511085,5.799978,0,0,-4.190002,0.000000,0.000000,0,0,4.547325,4.360395,1.47846
0.783,3.791000,5.741073,4.515128,5.799824,0,0,-4.125910,0.000000,0.000000,0,0,4.543148,4.358968,1.47748
0.784,3.790681,5.729817,4.519170,5.799669,0,0,-4.061818,0.000000,0.000000,0,0,4.538970,4.357846,1.47823
0.785,3.790345,5.718580,4.522633,5.799513,0,0,-3.995908,0.000000,0.000000,0,0,4.534834,4.356782,1.47944
0.786,3.789942,5.707415,4.523936,5.799356,0,0,-3.923242,0.000000,0.000000,0,0,4.530856,4.355842,1.47783
0.787,3.789539,5.696249,4.525240,5.799199,0,0,-3.850577,0.000000,0.000000,0,0,4.526878,4.355016,1.47827
0.788,3.789136,5.685084,4.526544,5.799041,0,0,-3.777911,0.000000,0.000000,0,0,4.522900,4.354435,1.47794
0.789,3.788709,5.673930,4.527164,5.798877,0,0,-3.702703,0.000000,0.000000,0,0,4.519013,4.354040,1.47950
0.790,3.788196,5.662819,4.525242,5.798687,0,0,-3.618045,0.000000,0.000000,0,0,4.515466,4.354042,1.47793
0.791,3.787682,5.651708,4.523321,5.798497,0,0,-3.533386,0.000000,0.000000,0,0,4.511918,4.354171,1.47857
0.792,3.787169,5.640597,4.521399,5.798307,0,0,-3.448728,0.000000,0.000000,0,0,4.508370,4.354576,1.47884
0.793,3.786664,5.629475,4.519086,5.798093,0,0,-3.364462,0.000000,0.000000,0,0,4.504920,4.355027,1.47716
0.794,3.786194,5.618313,4.515314,5.797789,0,0,-3.281654,0.000000,0.000000,0,0,4.501832,4.355579,1.47865
0.795,3.785724,5.607150,4.511541,5.797485,0,0,-3.198845,0.000000,0.000000,0,0,4.498743,4.356160,1.47823
0.796,3.785254,5.595988,4.507769,5.797181,0,0,-3.116037,0.000000,0.000000,0,0,4.495654,4.356799,1.47799
0.797,3.784783,5.584828,4.503572,5.796817,0,0,-3.032235,0.000000,0.000000,0,0,4.492581,4.357473,1.47827
0.798,3.784307,5.573682,4.497793,5.796230,0,0,-2.944741,0.000000,0.000000,0,0,4.489567,4.358221,1.47762
0.799,3.783831,5.562536,4.492015,5.795643,0,0,-2.857246,0.000000,0.000000,0,0,4.486553,4.359046,1.47845
0.800,3.783355,5.551390,4.486237,5.795055,0,0,-2.769752,0.000000,0.000000,0,0,4.483539,4.360040,1.47913
0.801,3.782930,5.540411,4.480401,5.794457,0,0,-2.681591,0.000000,0.000000,0,0,4.480631,4.361151,1.47833
0.802,3.782692,5.530058,4.474350,5.793817,0,0,-2.590957,0.000000,0.000000,0,0,4.478118,4.362516,1.47742
0.803,3.782453,5.519704,4.468299,5.793176,0,0,-2.500324,0.000000,0.000000,0,0,4.475605,4.363973,1.47859
0.804,3.782215,5.509351,4.462248,5.792535,0,0,-2.409690,0.000000,0.000000,0,0,4.473091,4.365627,1.47595
0.805,3.782017,5.499087,4.456285,5.791895,0,0,-2.318403,0.000000,0.000000,0,0,4.470644,4.367338,1.47791
0.806,3.781969,5.489155,4.450645,5.791254,0,0,-2.224690,0.000000,0.000000,0,0,4.468442,4.369174,1.48022
0.807,3.781921,5.479224,4.445005,5.790613,0,0,-2.130976,0.000000,0.000000,0,0,4.466241,4.371089,1.47947
0.808,3.781873,5.469293,4.439365,5.789971,0,0,-2.037263,0.000000,0.000000,0,0,4.464040,4.373174,1.47922
0.809,3.781845,5.459414,4.433795,5.789339,0,0,-1.943970,0.000000,0.000000,0,0,4.461945,4.375353,1.47805
0.810,3.781892,5.449733,4.428485,5.788739,0,0,-1.852241,0.000000,0.000000,0,0,4.460245,4.377737,1.47842
0.811,3.781939,5.440051,4.423175,5.788139,0,0,-1.760512,0.000000,0.000000,0,0,4.458545,4.380122,1.47784
0.812,3.781986,5.430369,4.417865,5.787539,0,0,-1.668783,0.000000,0.000000,0,0,4.456845,4.382513,1.47769
0.813,3.782020,5.420680,4.412538,5.786927,0,0,-1.580243,0.000000,0.000000,0,0,4.455209,4.384811,1.47876
0.814,3.782010,5.410965,4.407147,5.786268,0,0,-1.503557,0.000000,0.000000,0,0,4.453811,4.386912,1.47765
0.815,3.782000,5.401249,4.401756,5.785609,0,0,-1.426870,0.000000,0.000000,0,0,4.452412,4.388965,1.47759
0.816,3.781990,5.391534,4.396364,5.784951,0,0,-1.350184,0.000000,0.000000,0,0,4.451013,4.390914,1.47798
0.817,3.781942,5.381912,4.391054,5.784293,0,0,-1.275419,0.000000,0.000000,0,0,4.449695,4.392881,1.47687
0.818,3.781754,5.372641,4.386045,5.783639,0,0,-1.207798,0.000000,0.000000,0,0,4.448676,4.394885,1.48228
0.819,3.781566,5.363369,4.381035,5.782986,0,0,-1.140176,0.000000,0.000000,0,0,4.447656,4.396883,1.47819
0.820,3.781378,5.354097,4.376026,5.782332,0,0,-1.072555,0.000000,0.000000,0,0,4.446637,4.398868,1.47796
0.821,3.781184,5.344887,4.370964,5.781683,0,0,-1.006080,0.000000,0.000000,0,0,4.445642,4.400814,1.48157
0.822,3.780970,5.335905,4.365707,5.781054,0,0,-0.943868,0.000000,0.000000,0,0,4.444734,4.402676,1.47912
0.823,3.780755,5.326922,4.360451,5.780426,0,0,-0.881656,0.000000,0.000000,0,0,4.443826,4.404539,1.47734
0.824,3.780541,5.317939,4.355195,5.779797,0,0,-0.819443,0.000000,0.000000,0,0,4.442918,4.406404,1.48185
0.825,3.780321,5.309083,4.349787,5.779179,0,0,-0.756041,0.000000,0.000000,0,0,4.442032,4.408327,1.48112
0.826,3.780080,5.300695,4.343817,5.778604,0,0,-0.688219,0.000000,0.000000,0,0,4.441226,4.410377,1.47701
0.827,3.779840,5.292307,4.337848,5.778028,0,0,-0.620396,0.000000,0.000000,0,0,4.440419,4.412521,1.47521
0.828,3.779599,5.283919,4.331878,5.777452,0,0,-0.552574,0.000000,0.000000,0,0,4.439612,4.414869,1.47765
0.829,3.779372,5.275694,4.325850,5.776904,0,0,-0.483910,0.000000,0.000000,0,0,4.438904,4.417332,1.47740
0.830,3.779196,5.268070,4.319604,5.776455,0,0,-0.412121,0.000000,0.000000,0,0,4.438565,4.420043,1.47610
0.831,3.779020,5.260447,4.313358,5.776006,0,0,-0.340332,0.000000,0.000000,0,0,4.438225,4.422838,1.47809
0.832,3.778844,5.252823,4.307113,5.775557,0,0,-0.268544,0.000000,0.000000,0,0,4.437885,4.425817,1.47614
0.833,3.778668,5.245593,4.300875,5.775116,0,0,-0.196809,0.000000,0.000000,0,0,4.437621,4.428844,1.47719
0.834,3.778491,5.239828,4.294671,5.774706,0,0,-0.125276,0.000000,0.000000,0,0,4.437635,4.431975,1.47880
0.835,3.778315,5.234063,4.288465,5.774297,0,0,-0.053743,0.000000,0.000000,0,0,4.437650,4.435146,1.47727
0.836,3.778139,5.228298,4.282261,5.773888,0,0,0.017790,0.000000,0.000000,0,0,4.437665,4.438405,1.47711
0.837,3.777992,5.222929,4.276010,5.773477,0,0,0.088996,0.000000,0.000000,0,0,4.437730,4.441700,1.47905
0.838,3.777958,5.219033,4.269588,5.773061,0,0,0.158987,0.000000,0.000000,0,0,4.437985,4.445070,1.47863
0.839,3.777923,5.215137,4.263167,5.772645,0,0,0.228978,0.000000,0.000000,0,0,4.438240,4.448442,1.47759
0.840,3.777888,5.211240,4.256745,5.772229,0,0,0.298968,0.000000,0.000000,0,0,4.438495,4.451817,1.47943
0.841,3.777876,5.207612,4.250263,5.771862,0,0,0.367369,0.000000,0.000000,0,0,4.438789,4.455159,1.47844
0.842,3.777944,5.204977,4.243553,5.771676,0,0,0.429860,0.000000,0.000000,0,0,4.439232,4.458431,1.47658
0.843,3.778013,5.202343,4.236844,5.771489,0,0,0.492350,0.000000,0.000000,0,0,4.439675,4.461677,1.47646
0.844,3.778081,5.199708,4.230134,5.771303,0,0,0.554841,0.000000,0.000000,0,0,4.440118,4.464867,1.47509
0.845,3.778170,5.197195,4.223382,5.771095,0,0,0.615624,0.000000,0.000000,0,0,4.440611,4.468045,1.47832
0.846,3.778337,5.195130,4.216474,5.770806,0,0,0.670063,0.000000,0.000000,0,0,4.441293,4.471196,1.47741
0.847,3.778504,5.193066,4.209566,5.770517,0,0,0.724502,0.000000,0.000000,0,0,4.441975,4.474322,1.47833
0.848,3.778671,5.191001,4.202657,5.770228,0,0,0.778941,0.000000,0.000000,0,0,4.442657,4.477394,1.47906
0.849,3.778797,5.188964,4.195705,5.769929,0,0,0.829307,0.000000,0.000000,0,0,4.443428,4.480411,1.47720
0.850,3.778773,5.187032,4.188594,5.769597,0,0,0.864533,0.000000,0.000000,0,0,4.444531,4.483310,1.47745
0.851,3.778748,5.185100,4.181483,5.769265,0,0,0.899759,0.000000,0.000000,0,0,4.445634,4.486079,1.48167
0.852,3.778724,5.183167,4.174372,5.768932,0,0,0.934986,0.000000,0.000000,0,0,4.446738,4.488569,1.47637
0.853,3.778703,5.181356,4.167083,5.768618,0,0,0.964546,0.000000,0.000000,0,0,4.447850,4.490858,1.47791
0.854,3.778699,5.179992,4.159133,5.768373,0,0,0.973045,0.000000,0.000000,0,0,4.448994,4.492714,1.47819
0.855,3.778694,5.178627,4.151183,5.768127,0,0,0.981543,0.000000,0.000000,0,0,4.450138,4.494379,1.47704
0.856,3.778689,5.177263,4.143233,5.767882,0,0,0.990042,0.000000,0.000000,0,0,4.451283,4.495632,1.47765
0.857,3.778700,5.176093,4.134905,5.767656,0,0,0.993966,0.000000,0.000000,0,0,4.452413,4.496723,1.47659
0.858,3.778769,5.175642,4.125172,5.767499,0,0,0.980888,0.000000,0.000000,0,0,4.453491,4.497466,1.47901
0.859,3.778838,5.175192,4.115438,5.767343,0,0,0.967810,0.000000,0.000000,0,0,4.454568,4.498067,1.47709
0.860,3.778906,5.174742,4.105705,5.767187,0,0,0.954731,0.000000,0.000000,0,0,4.455647,4.498361,1.47767
0.861,3.779004,5.174384,4.095847,5.767048,0,0,0.939766,0.000000,0.000000,0,0,4.456676,4.498539,1.47860
0.862,3.779209,5.174367,4.085524,5.766973,0,0,0.917784,0.000000,0.000000,0,0,4.457524,4.498469,1.47859
0.863,3.779414,5.174351,4.075201,5.766899,0,0,0.895802,0.000000,0.000000,0,0,4.458372,4.498363,1.47917
0.864,3.779620,5.174335,4.064877,5.766824,0,0,0.873820,0.000000,0.000000,0,0,4.459220,4.498182,1.47888
0.865,3.779842,5.174374,4.054545,5.766799,0,0,0.853683,0.000000,0.000000,0,0,4.460039,4.498052,1.47763
0.866,3.780126,5.174613,4.044183,5.766959,0,0,0.840401,0.000000,0.000000,0,0,4.460749,4.498029,1.47652
0.867,3.780411,5.174853,4.033821,5.767118,0,0,0.827119,0.000000,0.000000,0,0,4.461459,4.498088,1.47750
0.868,3.780695,5.175092,4.023458,5.767278,0,0,0.813837,0.000000,0.000000,0,0,4.462168,4.498320,1.47827
0.869,3.780986,5.175335,4.013394,5.767535,0,0,0.803161,0.000000,0.000000,0,0,4.462885,4.498645,1.47733
0.870,3.781299,5.175588,4.004435,5.768155,0,0,0.802170,0.000000,0.000000,0,0,4.463629,4.499171,1.47852
0.871,3.781611,5.175842,3.995476,5.768775,0,0,0.801179,0.000000,0.000000,0,0,4.464373,4.499797,1.48022
0.872,3.781924,5.176095,3.986517,5.769395,0,0,0.800188,0.000000,0.000000,0,0,4.465116,4.500637,1.47860
0.873,3.782275,5.176356,3.977746,5.770131,0,0,0.801835,0.000000,0.000000,0,0,4.465875,4.501577,1.47772
0.874,3.782769,5.176643,3.969673,5.771299,0,0,0.813287,0.000000,0.000000,0,0,4.466692,4.502735,1.47828
0.875,3.783264,5.176930,3.961601,5.772467,0,0,0.824738,0.000000,0.000000,0,0,4.467509,4.503991,1.47589
0.876,3.783758,5.177217,3.953527,5.773635,0,0,0.836190,0.000000,0.000000,0,0,4.468326,4.505455,1.47801
0.877,3.784328,5.177516,3.945480,5.774987,0,0,0.850520,0.000000,0.000000,0,0,4.469154,4.507015,1.47952
0.878,3.785176,5.177859,3.937528,5.777023,0,0,0.875552,0.000000,0.000000,0,0,4.470026,4.508783,1.48034
0.879,3.786025,5.178201,3.929576,5.779058,0,0,0.900583,0.000000,0.000000,0,0,4.470899,4.510677,1.47790
0.880,3.786874,5.178543,3.921625,5.781094,0,0,0.925615,0.000000,0.000000,0,0,4.471771,4.512842,1.47698
0.881,3.787838,5.178837,3.913714,5.783247,0,0,0.955303,0.000000,0.000000,0,0,4.472650,4.515167,1.47778
0.882,3.789231,5.178951,3.905957,5.785837,0,0,1.002301,0.000000,0.000000,0,0,4.473548,4.517838,1.47848
0.883,3.790624,5.179064,3.898200,5.788427,0,0,1.049300,0.000000,0.000000,0,0,4.474448,4.520694,1.47687
0.884,3.792017,5.179178,3.890443,5.791018,0,0,1.096298,0.000000,0.000000,0,0,4.475347,4.523947,1.47852
0.885,3.793468,5.179121,3.882671,5.793830,0,0,1.147959,0.000000,0.872717,0,1,4.476284,4.527396,1.47921
0.886,3.795134,5.178433,3.874842,5.797471,0,0,1.216948,0.000000,3.617111,1,0,4.477364,4.531267,1.47847
0.887,3.796799,5.177745,3.867013,5.801110,0,0,1.285938,0.000000,5.489280,1,0,4.478444,4.535300,1.47755
0.888,3.798465,5.177057,3.859185,5.804750,0,0,1.354928,0.000000,5.490829,1,0,4.479524,4.539682,1.47897
0.889,3.800193,5.176304,3.857797,5.808653,0,0,1.425424,0.000000,5.492473,1,0,4.480691,4.544181,1.47850
0.890,3.802152,5.175307,3.880346,5.813534,0,0,1.501520,0.000000,5.494318,1,0,4.482183,4.548931,1.47780
0.891,3.804111,5.174310,3.902896,5.818416,0,0,1.577615,0.000000,5.496220,1,0,4.483676,4.553757,1.48287
0.892,3.806070,5.173313,3.925446,5.823297,0,0,1.653710,0.000000,5.498240,1,0,4.485169,4.558748,1.47839
0.893,3.808114,5.172317,3.948191,5.828284,0,0,1.727329,0.000000,5.500276,1,0,4.486794,4.563769,1.47770
0.894,3.810472,5.171325,3.971662,5.833670,0,0,1.791741,0.000000,5.502344,1,0,4.488911,4.568856,1.47955
0.895,3.812831,5.170333,3.995132,5.839056,0,0,1.856154,0.000000,5.504486,1,0,4.491026,4.573884,1.47756
0.896,3.815189,5.169342,4.018603,5.844441,0,0,1.920567,0.000000,5.506786,1,0,4.493143,4.578790,1.47853
0.897,3.817622,5.168352,4.042209,5.850105,0,0,1.980307,0.000000,5.509223,1,0,4.495296,4.583551,1.47809
0.898,3.820333,5.167370,4.066315,5.856800,0,0,2.022676,0.000000,5.511950,1,0,4.497587,4.588007,1.47806
0.899,3.823044,5.166388,4.090421,5.863495,0,0,2.065044,0.000000,5.514753,1,0,4.499877,4.592303,1.47763
0.900,3.825754,5.165405,4.114527,5.870191,0,0,2.107414,0.000000,5.517714,1,0,4.502168,4.596258,1.47986
0.901,3.828610,5.164420,4.134225,5.876965,0,0,2.146924,0.000000,5.520676,1,0,4.504418,4.600069,1.47874
0.902,3.832004,5.163426,4.137537,5.884036,0,0,2.175807,0.000000,5.523641,1,0,4.506515,4.603573,1.47418
0.903,3.835397,5.162433,4.140850,5.891106,0,0,2.204690,0.000000,5.526648,1,0,4.508612,4.607008,1.47809
0.904,3.838791,5.161439,4.144163,5.898177,0,0,2.233574,0.000000,5.529745,1,0,4.510709,4.610293,1.47842
0.905,3.842666,5.160450,4.147521,5.905490,0,0,2.262318,0.000000,5.532948,1,0,4.512822,4.613592,1.47819
0.906,3.848331,5.159480,4.151046,5.913709,0,0,2.290546,0.000000,5.536376,1,0,4.514998,4.616920,1.47581
0.907,3.853995,5.158510,4.154571,5.921927,0,0,2.318774,0.000000,5.539917,1,0,4.517174,4.620309,1.47867
0.908,3.859660,5.157540,4.158096,5.930146,0,0,2.347001,0.000000,5.543699,1,0,4.519350,4.623827,1.47999
0.909,3.865773,5.156598,4.161849,5.938645,0,0,2.376093,0.000000,5.547591,1,0,4.521584,4.627430,1.47968
0.910,3.873555,5.155756,4.166446,5.948185,0,0,2.408393,0.000000,5.551716,1,0,4.524034,4.631216,1.47935
0.911,3.881336,5.154915,4.171042,5.957726,0,0,2.440694,0.000000,5.555971,1,0,4.526483,4.635061,1.47712
0.912,3.889118,5.154074,4.175639,5.967267,0,0,2.472995,0.000000,5.560502,1,0,4.528933,4.639034,1.47690
0.913,3.896955,5.153247,4.180377,5.977223,0,0,2.504870,0.000000,5.565190,1,0,4.531427,4.643026,1.47777
0.914,3.904997,5.152472,4.185637,5.988728,0,0,2.535164,0.000000,5.570216,1,0,4.534088,4.647060,1.47723
0.915,3.913038,5.151697,4.190897,6.000231,0,0,2.565458,0.000000,5.575437,1,0,4.536748,4.651081,1.47827
0.916,3.921079,5.150922,4.196158,6.011735,0,0,2.595752,0.000000,5.581074,1,0,4.539409,4.655072,1.47856
0.917,3.944350,5.150167,4.201499,6.023778,0,0,2.624170,0.000000,5.586935,1,0,4.542089,4.659017,1.47867
0.918,4.024230,5.149485,4.207139,6.037828,0,0,2.645610,0.000000,5.593275,1,0,4.544837,4.662863,1.47912
0.919,4.104109,5.148803,4.212778,6.051879,0,0,2.667050,0.000000,5.599812,1,0,4.547585,4.666627,1.47903
0.920,4.183989,5.148120,4.218417,6.065929,0,0,2.688490,0.000000,5.606775,1,0,4.550333,4.670216,1.47874
0.921,4.247698,5.147454,4.224268,6.080399,0,0,2.707051,0.000000,5.613899,1,0,4.553073,4.673693,1.47738
0.922,4.251304,5.146845,4.230906,6.096428,0,0,2.714909,0.000000,5.621368,1,0,4.555778,4.676932,1.47990
0.923,4.254910,5.146236,4.237545,6.112457,0,0,2.722767,0.000000,5.628976,1,0,4.558483,4.680065,1.47786
0.924,4.258515,5.145628,4.244183,6.128486,0,0,2.730625,0.000000,5.636881,1,0,4.561188,4.682971,1.47827
0.925,4.262020,5.145092,4.251097,6.144712,0,0,2.735506,0.000000,5.644898,1,0,4.563897,4.685784,1.47818
0.926,4.265146,5.144827,4.259034,6.161674,0,0,2.729325,0.000000,5.653157,1,0,4.566620,4.688397,1.47883
0.927,4.268273,5.144562,4.266971,6.178637,0,0,2.723143,0.000000,5.661468,1,0,4.569343,4.690915,1.47716
0.928,4.271399,5.144296,4.274908,6.195598,0,0,2.716962,0.000000,5.669889,1,0,4.572066,4.693230,1.47664
0.929,4.274543,5.144060,4.283104,6.212502,0,0,2.705909,0.000000,4.773207,1,1,4.574824,4.695428,1.47815
